t,n,p,T_e,dn_dt,dn_dt_noisy
9.313862772554511338e+00,-8.618906026017626818e-05,1.571661476027751147e-04,1.124000189470702256e-04,1.647709762345388011e-04,-7.137005833566517979e-03
9.315863172634527345e+00,-8.585989581165299838e-05,1.569380218820534277e-04,1.121754525285288391e-04,1.643277596901667587e-04,-6.095890863370046105e-04
9.317863572714543352e+00,-8.553161702632761966e-05,1.567100236502907463e-04,1.119513346855577097e-04,1.638854924746200919e-04,1.622547548621151858e-02
9.319863972794559359e+00,-8.520422200830985403e-05,1.564821535372081722e-04,1.117276645221702375e-04,1.634441730073421246e-04,-8.993588480532228868e-03
9.321864372874575366e+00,-8.487770886499152031e-05,1.562544121691109738e-04,1.115044411442708068e-04,1.630037997093480569e-04,-1.436304418855349936e-02
9.323864772954591373e+00,-8.455207570704645283e-05,1.560268001688887491e-04,1.112816636596548675e-04,1.625643710032246669e-04,9.886376567399495982e-03
9.325865173034607380e+00,-8.422732064843055561e-05,1.557993181560153172e-04,1.110593311780088804e-04,1.621258853131306906e-04,-7.077808137661389769e-04
9.327865573114623388e+00,-8.390344178898339331e-05,1.555719667810356443e-04,1.108374427975236735e-04,1.616883410646421872e-04,2.568758477609700899e-04
9.329865973194639395e+00,-8.358043720922006341e-05,1.553447467309273860e-04,1.106159976026374446e-04,1.612517366822253993e-04,5.747854066531513963e-03
9.331866373274655402e+00,-8.325830503320650613e-05,1.551176586050324348e-04,1.103949947122141956e-04,1.608160705900759800e-04,1.017434184880505917e-02
9.333866773354671409e+00,-8.293704338973576960e-05,1.548907029965708438e-04,1.101744332480635431e-04,1.603813412140532363e-04,1.729319646222425393e-03
9.335867173434687416e+00,-8.261665041056391807e-05,1.546638804962313521e-04,1.099543123335504190e-04,1.599475469817116522e-04,-2.100030306155977952e-02
9.337867573514703423e+00,-8.229712423041003191e-05,1.544371916921714665e-04,1.097346310935949480e-04,1.595146863223006995e-04,-1.929274090313829034e-03
9.339867973594719430e+00,-8.197846298695623472e-05,1.542106371700173797e-04,1.095153886546725702e-04,1.590827576667649187e-04,3.445683550621585602e-04
9.341868373674735437e+00,-8.166066482084763910e-05,1.539842175128639705e-04,1.092965841448139189e-04,1.586517594477439188e-04,-1.146516832397465567e-02
9.343868773754751444e+00,-8.134372787569240087e-05,1.537579333012748851e-04,1.090782166936049151e-04,1.582216900995723780e-04,-1.012196934036871387e-02
9.345869173834767452e+00,-8.102765029806170553e-05,1.535317851132825099e-04,1.088602854321867546e-04,1.577925480582801515e-04,6.520377053607368488e-03
9.347869573914783459e+00,-8.071243023748974114e-05,1.533057735243879176e-04,1.086427894932558261e-04,1.573643317615921360e-04,2.587252605905422578e-03
9.349869973994799466e+00,-8.039806584647372543e-05,1.530798991075608398e-04,1.084257280110638471e-04,1.569370396489282973e-04,-8.935706658510827322e-03
9.351870374074815473e+00,-8.008455528047389224e-05,1.528541624332398566e-04,1.082091001214177282e-04,1.565106701614037512e-04,5.772853909946733079e-03
9.353870774154831480e+00,-7.977189669791350511e-05,1.526285640693321802e-04,1.079929049616796681e-04,1.560852217418288177e-04,1.483442784048883724e-03
9.355871174234847487e+00,-7.946008826017884365e-05,1.524031045812137360e-04,1.077771416707671128e-04,1.556606928347089398e-04,-1.281122526542673862e-02
9.357871574314863494e+00,-7.914912813161921717e-05,1.521777845317291895e-04,1.075618093891527556e-04,1.552370818862446023e-04,-2.614811347514795024e-03
9.359871974394879501e+00,-7.883901447954693754e-05,1.519526044811919739e-04,1.073469072588645508e-04,1.548143873443316026e-04,-1.302975004993587108e-02
9.361872374474895508e+00,-7.852974547423735986e-05,1.517275649873841810e-04,1.071324344234857000e-04,1.543926076585607800e-04,-8.523726941440334243e-03
9.363872774554911516e+00,-7.822131928892885533e-05,1.515026666055565891e-04,1.069183900281546658e-04,1.539717412802182861e-04,3.149172184152238159e-03
9.365873174634927523e+00,-7.791373409982281127e-05,1.512779098884287977e-04,1.067047732195651851e-04,1.535517866622853689e-04,-1.213819356998469684e-02
9.367873574714943530e+00,-7.760698808608363112e-05,1.510532953861890655e-04,1.064915831459661881e-04,1.531327422594385345e-04,-1.235903179293245356e-02
9.369873974794959537e+00,-7.730107942983874801e-05,1.508288236464943644e-04,1.062788189571619337e-04,1.527146065280493852e-04,3.908006744055038395e-03
9.371874374874975544e+00,-7.699600631617863826e-05,1.506044952144703795e-04,1.060664798045118874e-04,1.522973779261849712e-04,-9.972249292326592490e-03
9.373874774954991551e+00,-7.669176693315675366e-05,1.503803106327115903e-04,1.058545648409307891e-04,1.518810549136073306e-04,-2.606866748702839093e-03
9.375875175035007558e+00,-7.638835947178958924e-05,1.501562704412810539e-04,1.056430732208886263e-04,1.514656359517738680e-04,-2.394937362360863731e-03
9.377875575115023565e+00,-7.608578212605668324e-05,1.499323751777107035e-04,1.054320041004106335e-04,1.510511195038372468e-04,-1.489877111780267679e-03
9.379875975195039572e+00,-7.578403309290056289e-05,1.497086253770010767e-04,1.052213566370773065e-04,1.506375040346453077e-04,3.946299768483406585e-03
9.381876375275055580e+00,-7.548311057222679868e-05,1.494850215716215060e-04,1.050111299900244154e-04,1.502247880107412850e-04,-4.207714474320207662e-03
9.383876775355071587e+00,-7.518301276690396364e-05,1.492615642915099826e-04,1.048013233199429368e-04,1.498129699003635635e-04,-7.637098585085474144e-03
9.385877175435087594e+00,-7.488373788276367403e-05,1.490382540640732380e-04,1.045919357890791627e-04,1.494020481734458677e-04,-4.499534611108465393e-03
9.387877575515103601e+00,-7.458528412860054868e-05,1.488150914141867442e-04,1.043829665612345918e-04,1.489920213016172348e-04,1.179816963056872295e-02
9.389877975595119608e+00,-7.428764971617224963e-05,1.485920768641946590e-04,1.041744148017659835e-04,1.485828877582019876e-04,9.472097677049432646e-03
9.391878375675135615e+00,-7.399083286019942794e-05,1.483692109339099078e-04,1.039662796775853718e-04,1.481746460182197618e-04,-4.009981892758816011e-04
9.393878775755151622e+00,-7.369483177836579145e-05,1.481464941406140750e-04,1.037585603571600381e-04,1.477672945583855869e-04,1.247119348125403163e-02
9.395879175835167629e+00,-7.339964469131805055e-05,1.479239269990575121e-04,1.035512560105125111e-04,1.473608318571096427e-04,7.254708042987426456e-03
9.397879575915183636e+00,-7.310526982266593175e-05,1.477015100214592572e-04,1.033443658092205667e-04,1.469552563944976926e-04,-1.060922666726171054e-02
9.399879975995199644e+00,-7.281170539898219126e-05,1.474792437175070881e-04,1.031378889264172692e-04,1.465505666523506502e-04,1.529985591523623165e-02
9.401880376075215651e+00,-7.251894964980261490e-05,1.472571285943574963e-04,1.029318245367909028e-04,1.461467611141649046e-04,2.821845098408837585e-02
9.403880776155231658e+00,-7.222700080762601822e-05,1.470351651566356862e-04,1.027261718165850128e-04,1.457438382651322114e-04,3.785601001639806330e-03
9.405881176235247665e+00,-7.193585710791417865e-05,1.468133539064356025e-04,1.025209299435984054e-04,1.453417965921395853e-04,-1.609189871636876323e-02
9.407881576315263672e+00,-7.164551678909198459e-05,1.465916953433198491e-04,1.023160980971851475e-04,1.449406345837696243e-04,1.518665491353938211e-02
9.409881976395279679e+00,-7.135597809254728638e-05,1.463701899643198240e-04,1.021116754582545401e-04,1.445403507303001580e-04,6.255619051252888675e-03
9.411882376475295686e+00,-7.106723926263095045e-05,1.461488382639356117e-04,1.019076612092711584e-04,1.441409435237044371e-04,-9.288372403981421050e-04
9.413882776555311693e+00,-7.077929854665691357e-05,1.459276407341360369e-04,1.017040545342548253e-04,1.437424114576512963e-04,-2.023790974751596417e-02
9.415883176635327700e+00,-7.049215419490208797e-05,1.457065978643585830e-04,1.015008546187806107e-04,1.433447530275047471e-04,-8.964917624645674142e-04
9.417883576715343708e+00,-7.020580446060642910e-05,1.454857101415095010e-04,1.012980606499788591e-04,1.429479667303244122e-04,-2.867348265240474148e-03
9.419883976795359715e+00,-6.992024759997290853e-05,1.452649780499637553e-04,1.010956718165351354e-04,1.425520510648652811e-04,-3.024989548776755872e-03
9.421884376875375722e+00,-6.963548187216751393e-05,1.450444020715650501e-04,1.008936873086903059e-04,1.421570045315777645e-04,-4.082496344339873150e-03
9.423884776955391729e+00,-6.935150553931927623e-05,1.448239826856257762e-04,1.006921063182404435e-04,1.417628256326078839e-04,9.781473856114991997e-03
9.425885177035407736e+00,-6.906831686652021532e-05,1.446037203689270372e-04,1.004909280385369094e-04,1.413695128717969195e-04,-4.079092917813360343e-03
9.427885577115423743e+00,-6.878591412182540792e-05,1.443836155957186772e-04,1.002901516644862985e-04,1.409770647546817893e-04,4.467922760791455915e-03
9.429885977195439750e+00,-6.850429557625293327e-05,1.441636688377192805e-04,1.000897763925504664e-04,1.405854797884948325e-04,-1.896756139331181451e-02
9.431886377275455757e+00,-6.822345950378388675e-05,1.439438805641160904e-04,9.988980142074654347e-05,1.401947564821638095e-04,-9.765751160069195344e-03
9.433886777355471764e+00,-6.794340418136237986e-05,1.437242512415650905e-04,9.969022594864688017e-05,1.398048933463121187e-04,7.092885128798499209e-05
9.435887177435487772e+00,-6.766412788889556731e-05,1.435047813341910319e-04,9.949104917737908789e-05,1.394158888932585795e-04,-8.792839686155773035e-03
9.437887577515503779e+00,-6.738562890925363347e-05,1.432854713035873516e-04,9.929227030962606607e-05,1.390277416370175952e-04,5.298408596322407797e-04
9.439887977595519786e+00,-6.710790552826975176e-05,1.430663216088161728e-04,9.909388854962593437e-05,1.386404500932990173e-04,-3.479282785503668611e-04
9.441888377675535793e+00,-6.683095603474012523e-05,1.428473327064083860e-04,9.889590310317207338e-05,1.382540127795082812e-04,2.049004199391721553e-03
9.443888777755551800e+00,-6.655477872042401372e-05,1.426285050503635680e-04,9.869831317761312459e-05,1.378684282147463517e-04,-3.153121661611371206e-03
9.445889177835567807e+00,-6.627937188004362544e-05,1.424098390921500626e-04,9.850111798185299042e-05,1.374836949198097232e-04,6.555827714114464792e-03
9.447889577915583814e+00,-6.600473381128427956e-05,1.421913352807048459e-04,9.830431672635079352e-05,1.370998114171905554e-04,-1.348921173361964168e-02
9.449889977995599821e+00,-6.573086281479424361e-05,1.419729940624337426e-04,9.810790862312095812e-05,1.367167762310764288e-04,-3.844337278094243568e-03
9.451890378075615828e+00,-6.545775719418484191e-05,1.417548158812111277e-04,9.791189288573312870e-05,1.363345878873505621e-04,1.545739924846785580e-02
9.453890778155631835e+00,-6.518541525603042844e-05,1.415368011783802794e-04,9.771626872931222423e-05,1.359532449135918391e-04,-4.014868776766434590e-03
9.455891178235647843e+00,-6.491383530986835973e-05,1.413189503927530534e-04,9.752103537053841099e-05,1.355727458390746461e-04,1.554518689915931375e-02
9.457891578315663850e+00,-6.464301566819900845e-05,1.411012639606100730e-04,9.732619202764710266e-05,1.351930891947689529e-04,3.669809305857970900e-03
9.459891978395679857e+00,-6.437295464648577694e-05,1.408837423157007016e-04,9.713173792042897382e-05,1.348142735133403948e-04,-2.220439433143983621e-03
9.461892378475695864e+00,-6.410365056315511074e-05,1.406663858892430159e-04,9.693767227022995995e-05,1.344362973291502177e-04,1.072620374952811028e-03
9.463892778555711871e+00,-6.383510173959644441e-05,1.404491951099237515e-04,9.674399429995123034e-05,1.340591591782552784e-04,1.619494578393288614e-02
9.465893178635727878e+00,-6.356730650016224221e-05,1.402321704038984385e-04,9.655070323404924232e-05,1.336828575984080718e-04,-2.978328593223461811e-03
9.467893578715743885e+00,-6.330026317216799802e-05,1.400153121947913203e-04,9.635779829853565988e-05,1.333073911290567578e-04,-1.097339017489145849e-02
9.469893978795759892e+00,-6.303397008589224897e-05,1.397986209036952991e-04,9.616527872097744862e-05,1.329327583113451073e-04,5.195697924277825272e-03
9.471894378875775899e+00,-6.276842557457649411e-05,1.395820969491720447e-04,9.597314373049682147e-05,1.325589576881125561e-04,7.381935908464844209e-03
9.473894778955791907e+00,-6.250362797442530279e-05,1.393657407472519399e-04,9.578139255777119807e-05,1.321859878038942324e-04,8.756143942909886541e-03
9.475895179035807914e+00,-6.223957562460626048e-05,1.391495527114341079e-04,9.559002443503332674e-05,1.318138472049209566e-04,-1.509838463161520747e-02
9.477895579115823921e+00,-6.197626686724995524e-05,1.389335332526863039e-04,9.539903859607113540e-05,1.314425344391191054e-04,4.171777016993378703e-03
9.479895979195839928e+00,-6.171370004745001833e-05,1.387176827794451314e-04,9.520843427622788062e-05,1.310720480561109380e-04,8.566584485671458263e-04
9.481896379275855935e+00,-6.145187351326307002e-05,1.385020016976157991e-04,9.501821071240199859e-05,1.307023866072142698e-04,-2.310174056735619149e-03
9.483896779355871942e+00,-6.119078561570880093e-05,1.382864904105723101e-04,9.482836714304722706e-05,1.303335486454426629e-04,-4.570202169245155856e-03
9.485897179435887949e+00,-6.093043470876989066e-05,1.380711493191573262e-04,9.463890280817256469e-05,1.299655327255054256e-04,4.852272259731511828e-03
9.487897579515903956e+00,-6.067081914939203495e-05,1.378559788216823041e-04,9.444981694934224395e-05,1.295983374038075044e-04,-5.217197100926640550e-04
9.489897979595919963e+00,-6.041193729748395920e-05,1.376409793139273322e-04,9.426110880967573111e-05,1.292319612384496192e-04,-3.115632865677520568e-04
9.491898379675935971e+00,-6.015378751591743205e-05,1.374261511891412932e-04,9.407277763384779402e-05,1.288664027892282905e-04,2.018093351162873750e-02
9.493898779755951978e+00,-5.989636817052721113e-05,1.372114948380417563e-04,9.388482266808843434e-05,1.285016606176357309e-04,7.195232206874631114e-04
9.495899179835967985e+00,-5.963967763011109730e-05,1.369970106488149764e-04,9.369724316018288751e-05,1.281377332868598184e-04,-1.146342778011429434e-02
9.497899579915983992e+00,-5.938371426642989398e-05,1.367826990071159760e-04,9.351003835947167700e-05,1.277746193617842856e-04,-9.093602643059245719e-03
9.499899979995999999e+00,-5.912847645420745460e-05,1.365685602960685179e-04,9.332320751685054656e-05,1.274123174089886927e-04,-7.502060685973439141e-03
9.501900380076016006e+00,-5.887396257113063514e-05,1.363545948962649967e-04,9.313674988477054146e-05,1.270508259967482382e-04,-1.603437195504528803e-02
9.503900780156032013e+00,-5.862017099784930094e-05,1.361408031857666014e-04,9.295066471723791371e-05,1.266901436950339753e-04,1.099354860293119858e-02
9.505901180236048020e+00,-5.836710011797635378e-05,1.359271855401032346e-04,9.276495126981420332e-05,1.263302690755127035e-04,1.873662543974878233e-02
9.507901580316064027e+00,-5.811474831808774541e-05,1.357137423322734573e-04,9.257960879961617056e-05,1.259712007115471044e-04,-6.209354047868910487e-03
9.509901980396080035e+00,-5.786311398772238276e-05,1.355004739327446525e-04,9.239463656531586371e-05,1.256129371781955788e-04,9.193899202313813440e-03
9.511902380476096042e+00,-5.761219551938225660e-05,1.352873807094528080e-04,9.221003382714056487e-05,1.252554770522123551e-04,-7.420351329674714121e-03
9.513902780556112049e+00,-5.736199130853233995e-05,1.350744630278027057e-04,9.202579984687283058e-05,1.248988189120475169e-04,-6.774211060279587346e-03
9.515903180636128056e+00,-5.711249975360065584e-05,1.348617212506678141e-04,9.184193388785045120e-05,1.245429613378469210e-04,-1.744937318959702624e-02
9.517903580716144063e+00,-5.686371925597822306e-05,1.346491557383903688e-04,9.165843521496647801e-05,1.241879029114523333e-04,-5.086930769665703274e-04
9.519903980796160070e+00,-5.661564822001909688e-05,1.344367668487812372e-04,9.147530309466922319e-05,1.238336422164012932e-04,1.243052024860628706e-02
9.521904380876176077e+00,-5.636828505304036221e-05,1.342245549371201086e-04,9.129253679496223274e-05,1.234801778379271951e-04,1.273158661435154319e-02
9.523904780956192084e+00,-5.612162816523070830e-05,1.340125203562990148e-04,9.111013558534538715e-05,1.231275083629397723e-04,5.372059322405030833e-03
9.525905181036208091e+00,-5.587567593353493607e-05,1.338006635122508659e-04,9.092809871398519514e-05,1.227756323716244823e-04,-2.600001333382952976e-03
9.527905581116224099e+00,-5.563042674665564629e-05,1.335889847896543602e-04,9.074642543796274672e-05,1.224245484452957350e-04,1.215107354289833748e-02
9.529905981196240106e+00,-5.538587902660061939e-05,1.333774845219874532e-04,9.056511503581751222e-05,1.220742551729706818e-04,1.751560015389210315e-02
9.531906381276256113e+00,-5.514203119799553678e-05,1.331661630409182147e-04,9.038416678735873891e-05,1.217247511453779687e-04,-7.580562068533758420e-03
9.533906781356272120e+00,-5.489888168808404868e-05,1.329550206763049100e-04,9.020357997366534257e-05,1.213760349549578037e-04,2.770660705106805285e-03
9.535907181436288127e+00,-5.465642892672771308e-05,1.327440577561959456e-04,9.002335387708601587e-05,1.210281051958618894e-04,-4.149492196726175131e-04
9.537907581516304134e+00,-5.441467134640603641e-05,1.325332746068299779e-04,8.984348778123918780e-05,1.206809604639535175e-04,-6.339063663949109050e-03
9.539907981596320141e+00,-5.417360738221646001e-05,1.323226715526357232e-04,8.966398097101299647e-05,1.203345993568075286e-04,-1.166946738386513867e-02
9.541908381676336148e+00,-5.393323547187435334e-05,1.321122489162321475e-04,8.948483273256534339e-05,1.199890204737102983e-04,-8.228207194365575253e-03
9.543908781756352155e+00,-5.369355405571302751e-05,1.319020070184284124e-04,8.930604235332385279e-05,1.196442224156598727e-04,1.218503965818509924e-03
9.545909181836368163e+00,-5.345456157668372176e-05,1.316919461782237394e-04,8.912760912198587160e-05,1.193002037853657383e-04,2.668041303482115642e-03
9.547909581916384170e+00,-5.321625648035561702e-05,1.314820667128076270e-04,8.894953232851849658e-05,1.189569631872490794e-04,1.514648884627214313e-03
9.549909981996400177e+00,-5.297863721491582908e-05,1.312723689375597149e-04,8.877181126415856075e-05,1.186144992274426016e-04,1.293257668874516451e-02
9.551910382076416184e+00,-5.274170223116940188e-05,1.310628531660497842e-04,8.859444522141261987e-05,1.182728105137906814e-04,-6.785198342343587603e-03
9.553910782156432191e+00,-5.250544998253931422e-05,1.308535197100378113e-04,8.841743349405696594e-05,1.179318956558492030e-04,-1.248957651338369369e-02
9.555911182236448198e+00,-5.226987892506649338e-05,1.306443688794739683e-04,8.824077537713762725e-05,1.175917532648857486e-04,-1.169352431920919061e-02
9.557911582316464205e+00,-5.203498751740978797e-05,1.304354009824985688e-04,8.806447016697038191e-05,1.172523819538794760e-04,4.071579521246294908e-03
9.559911982396478436e+00,-5.180077422084619832e-05,1.302266163254422570e-04,8.788851716114086626e-05,1.169137803375214983e-04,-5.279000465381100682e-03
9.561912382476494443e+00,-5.156723749927002271e-05,1.300180152128253581e-04,8.771291565850403279e-05,1.165759470322136099e-04,-1.638155527546774140e-02
9.563912782556510450e+00,-5.133437581919413127e-05,1.298095979473588802e-04,8.753766495918497684e-05,1.162388806560701838e-04,9.367651705341215398e-03
9.565913182636526457e+00,-5.110218764974911896e-05,1.296013648299438107e-04,8.736276436457842158e-05,1.159025798289169384e-04,1.411927486251472567e-02
9.567913582716542464e+00,-5.087067146268351564e-05,1.293933161596713590e-04,8.718821317734879936e-05,1.155670431722912356e-04,1.924341443439562833e-03
9.569913982796558471e+00,-5.063982573236377929e-05,1.291854522338228763e-04,8.701401070143026525e-05,1.152322693094420944e-04,6.550484784199520072e-03
9.571914382876574479e+00,-5.040964893577430276e-05,1.289777733478698549e-04,8.684015624202676478e-05,1.148982568653301908e-04,-1.385214218029730444e-02
9.573914782956590486e+00,-5.018013955251742739e-05,1.287702797954739826e-04,8.666664910561191202e-05,1.145650044666278445e-04,-1.402545328006079076e-02
9.575915183036606493e+00,-4.995129606481342260e-05,1.285629718684871427e-04,8.649348859992908437e-05,1.142325107417191269e-04,1.739717612365668156e-03
9.577915583116622500e+00,-4.972311695750047917e-05,1.283558498569513601e-04,8.632067403399140909e-05,1.139007743206997124e-04,2.210655461787212808e-03
9.579915983196638507e+00,-4.949560071803474310e-05,1.281489140490988548e-04,8.614820471808172259e-05,1.135697938353770410e-04,-1.813839167333370500e-03
9.581916383276654514e+00,-4.926874583649028174e-05,1.279421647313520156e-04,8.597607996375259754e-05,1.132395679192702232e-04,-2.777017432000094231e-03
9.583916783356670521e+00,-4.904255080555911087e-05,1.277356021883233452e-04,8.580429908382637000e-05,1.129100952076100264e-04,-6.172578648875363776e-03
9.585917183436686528e+00,-4.881701412055117439e-05,1.275292267028156233e-04,8.563286139239508518e-05,1.125813743373389568e-04,1.453986882355228979e-02
9.587917583516702535e+00,-4.859213427939433079e-05,1.273230385558216896e-04,8.546176620482051102e-05,1.122534039471112315e-04,-8.453908815705847915e-03
9.589917983596718543e+00,-4.836790978263441409e-05,1.271170380265246335e-04,8.529101283773417883e-05,1.119261826772928198e-04,-1.220512255471779134e-03
9.591918383676734550e+00,-4.814433913343515255e-05,1.269112253922976858e-04,8.512060060903735618e-05,1.115997091699613616e-04,1.050295402952194056e-02
9.593918783756750557e+00,-4.792142083757824998e-05,1.267056009287042726e-04,8.495052883790100626e-05,1.112739820689063162e-04,-1.009094239516339885e-02
9.595919183836766564e+00,-4.769915340346330443e-05,1.265001649094979344e-04,8.478079684476585564e-05,1.109490000196287462e-04,1.553242303842859327e-03
9.597919583916782571e+00,-4.747753534210787595e-05,1.262949176066224615e-04,8.461140395134238070e-05,1.106247616693415879e-04,-1.033954961159517768e-03
9.599919983996798578e+00,-4.725656516714744595e-05,1.260898592902117582e-04,8.444234948061076699e-05,1.103012656669694752e-04,6.288051795461142499e-03
9.601920384076814585e+00,-4.703624139483544424e-05,1.258849902285899514e-04,8.427363275682093634e-05,1.099785106631488620e-04,-2.434210385408301647e-02
9.603920784156830592e+00,-4.681656254404322203e-05,1.256803106882712284e-04,8.410525310549256037e-05,1.096564953102277778e-04,-2.856017074947462490e-03
9.605921184236846599e+00,-4.659752713626007893e-05,1.254758209339601070e-04,8.393720985341501990e-05,1.093352182622662615e-04,-7.745460444897140848e-03
9.607921584316862607e+00,-4.637913369559323591e-05,1.252715212285511655e-04,8.376950232864745910e-05,1.090146781750359956e-04,1.102263177585448110e-02
9.609921984396878614e+00,-4.616138074876784884e-05,1.250674118331291773e-04,8.360212986051874487e-05,1.086948737060204552e-04,-4.485001702362612368e-04
9.611922384476894621e+00,-4.594426682512702204e-05,1.248634930069690845e-04,8.343509177962746682e-05,1.083758035144149080e-04,-5.520270354722542003e-03
9.613922784556910628e+00,-4.572779045663179470e-05,1.246597650075360517e-04,8.326838741784197795e-05,1.080574662611264548e-04,8.969626178527612473e-03
9.615923184636926635e+00,-4.551195017786112060e-05,1.244562280904853307e-04,8.310201610830032684e-05,1.077398606087739350e-04,6.506787624185668417e-03
9.617923584716942642e+00,-4.529674452601190196e-05,1.242528825096624230e-04,8.293597718541032547e-05,1.074229852216880348e-04,1.027541495370632579e-02
9.619923984796958649e+00,-4.508217204089898266e-05,1.240497285171029442e-04,8.277026998484952208e-05,1.071068387659112464e-04,1.094297399124218029e-02
9.621924384876974656e+00,-4.486823126495512794e-05,1.238467663630327326e-04,8.260489384356517408e-05,1.067914199091978683e-04,7.803670540255210758e-03
9.623924784956990663e+00,-4.465492074323104471e-05,1.236439962958677137e-04,8.243984809977431580e-05,1.064767273210140051e-04,-5.615797802993112604e-03
9.625925185037006671e+00,-4.444223902339538153e-05,1.234414185622140898e-04,8.227513209296366363e-05,1.061627596725376352e-04,3.089649802753752662e-03
9.627925585117022678e+00,-4.423018465573470831e-05,1.232390334068681772e-04,8.211074516388971089e-05,1.058495156366585704e-04,3.072577929732043470e-03
9.629925985197038685e+00,-4.401875619315353665e-05,1.230368410728164608e-04,8.194668665457866008e-05,1.055369938879783609e-04,3.718745253905529711e-03
9.631926385277054692e+00,-4.380795219117431980e-05,1.228348418012356212e-04,8.178295590832646348e-05,1.052251931028105663e-04,3.488734383745693488e-03
9.633926785357070699e+00,-4.359777120793742559e-05,1.226330358314925071e-04,8.161955226969880967e-05,1.049141119591804304e-04,1.032808141468986342e-03
9.635927185437086706e+00,-4.338821180420118382e-05,1.224314234011441085e-04,8.145647508453110995e-05,1.046037491368252199e-04,-4.080401212576414798e-03
9.637927585517102713e+00,-4.317927254334183213e-05,1.222300047459375842e-04,8.129372369992849832e-05,1.042941033171938993e-04,-6.128311551329869563e-04
9.639927985597118720e+00,-4.297095199135356333e-05,1.220287800998103424e-04,8.113129746426588572e-05,1.039851731834474425e-04,-9.709748687594879288e-03
9.641928385677134727e+00,-4.276324871684850516e-05,1.218277496948898920e-04,8.096919572718787870e-05,1.036769574204586162e-04,-8.873797038102732015e-03
9.643928785757150735e+00,-4.255616129105670669e-05,1.216269137614939104e-04,8.080741783960883361e-05,1.033694547148121014e-04,7.341019056069842189e-03
9.645929185837166742e+00,-4.234968828782615866e-05,1.214262725281302840e-04,8.064596315371284311e-05,1.030626637548044124e-04,-3.091283806820683405e-03
9.647929585917182749e+00,-4.214382828362278670e-05,1.212258262214970542e-04,8.048483102295373609e-05,1.027565832304440461e-04,1.025856610982693595e-03
9.649929985997198756e+00,-4.193857985753045813e-05,1.210255750664824306e-04,8.032402080205506417e-05,1.024512118334513187e-04,-5.281585325147410831e-03
9.651930386077214763e+00,-4.173394159125096159e-05,1.208255192861647914e-04,8.016353184701011526e-05,1.021465482572584478e-04,-1.622181006657616095e-02
9.653930786157230770e+00,-4.152991206910402740e-05,1.206256591018126968e-04,8.000336351508192706e-05,1.018425911970096196e-04,-3.907351165437519466e-03
9.655931186237246777e+00,-4.132648987802732755e-05,1.204259947328848888e-04,7.984351516480326001e-05,1.015393393495608941e-04,1.625275142481248658e-02
9.657931586317262784e+00,-4.112367360757645537e-05,1.202265263970302373e-04,7.968398615597661080e-05,1.012367914134802325e-04,-9.373772612199373711e-04
9.659931986397278791e+00,-4.092146184992495264e-05,1.200272543100878346e-04,7.952477584967421241e-05,1.009349460890475512e-04,-6.718589023060043963e-03
9.661932386477294799e+00,-4.071985319986428926e-05,1.198281786860869012e-04,7.936588360823803407e-05,1.006338020782546812e-04,7.029031633075559678e-03
9.663932786557310806e+00,-4.051884625480387003e-05,1.196292997372468798e-04,7.920730879527976775e-05,1.003333580848053951e-04,-4.744298358699649068e-03
9.665933186637326813e+00,-4.031843961477102784e-05,1.194306176739773410e-04,7.904905077568085520e-05,1.000336128141153936e-04,-6.034523148964691247e-03
9.667933586717342820e+00,-4.011863188241105083e-05,1.192321327048780376e-04,7.889110891559246094e-05,9.973456497331233280e-05,-1.554096396163363522e-02
9.669933986797358827e+00,-3.991942166298714171e-05,1.190338450367388904e-04,7.873348258243551283e-05,9.943621327123581025e-05,-1.707002753107995582e-02
9.671934386877374834e+00,-3.972080756438044484e-05,1.188357548745400295e-04,7.857617114490062079e-05,9.913855641843739245e-05,4.251145453798477539e-03
9.673934786957390841e+00,-3.952278819709004626e-05,1.186378624214516993e-04,7.841917397294817169e-05,9.884159312718060106e-05,1.468256008702276778e-03
9.675935187037406848e+00,-3.932536217423296014e-05,1.184401678788343532e-04,7.826249043780828863e-05,9.854532211144094011e-05,4.692077737192402293e-04
9.677935587117422855e+00,-3.912852811154413551e-05,1.182426714462385994e-04,7.810611991198079037e-05,9.824974208690582817e-05,7.010175815960927731e-03
9.679935987197438862e+00,-3.893228462737644956e-05,1.180453733214052281e-04,7.795006176923527255e-05,9.795485177097470683e-05,-4.504162282322002504e-03
9.681936387277454870e+00,-3.873663034270073468e-05,1.178482737002651978e-04,7.779431538461104001e-05,9.766064988275900000e-05,2.765917369505311663e-04
9.683936787357470877e+00,-3.854156388110573106e-05,1.176513727769396358e-04,7.763888013441714740e-05,9.736713514308212747e-05,-8.593827335783810542e-03
9.685937187437486884e+00,-3.834708386879815442e-05,1.174546707437398646e-04,7.748375539623237208e-05,9.707430627447949140e-05,-8.530608660384773195e-03
9.687937587517502891e+00,-3.815318893460260797e-05,1.172581677911673208e-04,7.732894054890522768e-05,9.678216200119843559e-05,-7.407117804381098576e-03
9.689937987597518898e+00,-3.795987770996165690e-05,1.170618641079136641e-04,7.717443497255397765e-05,9.649070104919838106e-05,9.754034583228354469e-03
9.691938387677534905e+00,-3.776714882893579452e-05,1.168657598808607221e-04,7.702023804856659463e-05,9.619992214615074471e-05,7.147328375903797340e-03
