t,x,v,F_relax,T_int,dx_dt
2.017603520704140863e+01,-1.660723341086215721e-01,5.566887835898177463e-03,-8.117673658627484745e-02,1.334282238115635788e-01,5.566887835898177463e-03
2.018203640728145487e+01,-1.660388068428045594e-01,5.606621647509013422e-03,-8.117390002964063045e-02,1.328982638808341721e-01,5.606621647509013422e-03
2.018803760752150467e+01,-1.660050412568903067e-01,5.646312143482956972e-03,-8.117098625836557946e-02,1.323675254743393037e-01,5.646312143482956972e-03
2.019403880776155091e+01,-1.659710376125136388e-01,5.685958936197148955e-03,-8.116799524307953539e-02,1.318360128720355295e-01,5.685958936197148955e-03
2.020004000800159716e+01,-1.659367961735259134e-01,5.725561638475335641e-03,-8.116492695524243906e-02,1.313037303612358819e-01,5.725561638475335641e-03
2.020604120824164696e+01,-1.659023172059949092e-01,5.765119863587797600e-03,-8.116178136714427560e-02,1.307706822366105914e-01,5.765119863587797600e-03
2.021204240848169320e+01,-1.658676009782049654e-01,5.804633225251281184e-03,-8.115855845190514395e-02,1.302368728001881415e-01,5.804633225251281184e-03
2.021804360872174300e+01,-1.658326477606568983e-01,5.844101337629158122e-03,-8.115525818347520126e-02,1.297023063613529648e-01,5.844101337629158122e-03
2.022404480896178924e+01,-1.657974578260680010e-01,5.883523815331243370e-03,-8.115188053663467682e-02,1.291669872368481631e-01,5.883523815331243370e-03
2.023004600920183904e+01,-1.657620314493720715e-01,5.922900273413978130e-03,-8.114842548699391367e-02,1.286309197507727042e-01,5.922900273413978130e-03
2.023604720944188529e+01,-1.657263689077194124e-01,5.962230327380246830e-03,-8.114489301099328533e-02,1.280941082345842252e-01,5.962230327380246830e-03
2.024204840968193508e+01,-1.656904704804768313e-01,6.001513593179559278e-03,-8.114128308590327909e-02,1.275565570270963123e-01,6.001513593179559278e-03
2.024804960992198133e+01,-1.656543364492275849e-01,6.040749687207867639e-03,-8.113759568982445436e-02,1.270182704744811097e-01,6.040749687207867639e-03
2.025405081016203113e+01,-1.656179670977714624e-01,6.079938226307752928e-03,-8.113383080168744266e-02,1.264792529302667390e-01,6.079938226307752928e-03
2.026005201040207737e+01,-1.655813627121247300e-01,6.119078827768235050e-03,-8.112998840125296152e-02,1.259395087553399351e-01,6.119078827768235050e-03
2.026605321064212717e+01,-1.655445235805201587e-01,6.158171109324962755e-03,-8.112606846911180059e-02,1.253990423179433822e-01,6.158171109324962755e-03
2.027205441088217341e+01,-1.655074499934070520e-01,6.197214689160028024e-03,-8.112207098668483551e-02,1.248578579936783783e-01,6.197214689160028024e-03
2.027805561112222321e+01,-1.654701422434511071e-01,6.236209185902146478e-03,-8.111799593622301408e-02,1.243159601655021290e-01,6.236209185902146478e-03
2.028405681136226946e+01,-1.654326006255346371e-01,6.275154218626479569e-03,-8.111384330080737004e-02,1.237733532237304951e-01,6.275154218626479569e-03
2.029005801160231925e+01,-1.653948254367563209e-01,6.314049406854810656e-03,-8.110961306434902318e-02,1.232300415660352588e-01,6.314049406854810656e-03
2.029605921184236550e+01,-1.653568169764931539e-01,6.352894371418688763e-03,-8.110530521161461726e-02,1.226860295933112077e-01,6.352894371418688763e-03
2.030206041208241530e+01,-1.653185755477914742e-01,6.391688735990437402e-03,-8.110091972845842601e-02,1.221413217125051215e-01,6.391688735990437402e-03
2.030806161232246154e+01,-1.652801014565923043e-01,6.430432124984370758e-03,-8.109645660167137671e-02,1.215959223418613122e-01,6.430432124984370758e-03
2.031406281256251134e+01,-1.652413950109577478e-01,6.469124163334141059e-03,-8.109191581886483757e-02,1.210498359060323964e-01,6.469124163334141059e-03
2.032006401280255758e+01,-1.652024565210704066e-01,6.507764476493322313e-03,-8.108729736847056224e-02,1.205030668360727031e-01,6.507764476493322313e-03
2.032606521304260738e+01,-1.651632862992333806e-01,6.546352690435588983e-03,-8.108260123974062039e-02,1.199556195694355815e-01,6.546352690435588983e-03
2.033206641328265363e+01,-1.651238846598702681e-01,6.584888431654536446e-03,-8.107782742274748100e-02,1.194074985499760794e-01,6.584888431654536446e-03
2.033806761352270343e+01,-1.650842519195250824e-01,6.623371327163864002e-03,-8.107297590838397072e-02,1.188587082279483204e-01,6.623371327163864002e-03
2.034406881376274967e+01,-1.650443883968624459e-01,6.661801004497190995e-03,-8.106804668836323224e-02,1.183092530600080711e-01,6.661801004497190995e-03
2.035007001400279947e+01,-1.650042944126672573e-01,6.700177091708238962e-03,-8.106303975521882144e-02,1.177591375092102016e-01,6.700177091708238962e-03
2.035607121424284571e+01,-1.649639702898451354e-01,6.738499217370651218e-03,-8.105795510230463796e-02,1.172083660450112114e-01,6.738499217370651218e-03
2.036207241448289551e+01,-1.649234163534219755e-01,6.776767010578171532e-03,-8.105279272379493916e-02,1.166569431432666892e-01,6.776767010578171532e-03
2.036807361472294176e+01,-1.648826329305443372e-01,6.814980100944467191e-03,-8.104755261468432614e-02,1.161048732862339089e-01,6.814980100944467191e-03
2.037407481496299155e+01,-1.648416203504790567e-01,6.853138118603305934e-03,-8.104223477078778548e-02,1.155521609625691781e-01,6.853138118603305934e-03
2.038007601520303780e+01,-1.648003789446136624e-01,6.891240694208378148e-03,-8.103683918874066139e-02,1.149988106673305172e-01,6.891240694208378148e-03
2.038607721544308760e+01,-1.647589090464560146e-01,6.929287458933473809e-03,-8.103136586599864188e-02,1.144448269019749664e-01,6.929287458933473809e-03
2.039207841568313384e+01,-1.647172109916345273e-01,6.967278044472306406e-03,-8.102581480083780041e-02,1.138902141743612789e-01,6.967278044472306406e-03
2.039807961592318364e+01,-1.646752851178980570e-01,7.005212083038690751e-03,-8.102018599235452645e-02,1.133349769987472555e-01,7.005212083038690751e-03
2.040408081616322988e+01,-1.646331317651159865e-01,7.043089207366363437e-03,-8.101447944046563654e-02,1.127791198957923541e-01,7.043089207366363437e-03
2.041008201640327968e+01,-1.645907512752781410e-01,7.080909050709161510e-03,-8.100869514590824938e-02,1.122226473925551499e-01,7.080909050709161510e-03
2.041608321664332593e+01,-1.645481439924948441e-01,7.118671246840844666e-03,-8.100283311023986910e-02,1.116655640224958196e-01,7.118671246840844666e-03
2.042208441688337572e+01,-1.645053102629968900e-01,7.156375430055274788e-03,-8.099689333583834361e-02,1.111078743254736712e-01,7.156375430055274788e-03
2.042808561712342197e+01,-1.644622504351355707e-01,7.194021235166234672e-03,-8.099087582590192014e-02,1.105495828477496417e-01,7.194021235166234672e-03
2.043408681736347177e+01,-1.644189648593498698e-01,7.231608297797617775e-03,-8.098478058444480432e-02,1.099906941403094862e-01,7.231608297797617775e-03
2.044008801760351801e+01,-1.643754538891464001e-01,7.269136256572162648e-03,-8.097860761647418526e-02,1.094312127555847475e-01,7.269136256572162648e-03
2.044608921784356781e+01,-1.643317178814797941e-01,7.306604751718270493e-03,-8.097235692805103413e-02,1.088711432572877086e-01,7.306604751718270493e-03
2.045209041808361405e+01,-1.642877571953896276e-01,7.344013424033122781e-03,-8.096602852605397360e-02,1.083104902151853788e-01,7.344013424033122781e-03
2.045809161832366385e+01,-1.642435721919302538e-01,7.381361914900448282e-03,-8.095962241816746785e-02,1.077492582044788233e-01,7.381361914900448282e-03
2.046409281856371010e+01,-1.641991632341709695e-01,7.418649866290347866e-03,-8.095313861288173929e-02,1.071874518058058973e-01,7.418649866290347866e-03
2.047009401880375989e+01,-1.641545306871959042e-01,7.455876920759467973e-03,-8.094657711949286572e-02,1.066250756052385257e-01,7.455876920759467973e-03
2.047609521904380614e+01,-1.641096749181041037e-01,7.493042721450826268e-03,-8.093993794810269704e-02,1.060621341942854234e-01,7.493042721450826268e-03
2.048209641928385594e+01,-1.640645962960094184e-01,7.530146912093989460e-03,-8.093322110961889693e-02,1.054986321698893892e-01,7.530146912093989460e-03
2.048809761952390218e+01,-1.640192951920406428e-01,7.567189137004893748e-03,-8.092642661575495666e-02,1.049345741344299421e-01,7.567189137004893748e-03
2.049409881976395198e+01,-1.639737719793413762e-01,7.604169041086023505e-03,-8.091955447903015353e-02,1.043699646957207405e-01,7.604169041086023505e-03
2.050010002000399822e+01,-1.639280270330701617e-01,7.641086269826233464e-03,-8.091260471276956467e-02,1.038048084670121912e-01,7.641086269826233464e-03
2.050610122024404802e+01,-1.638820607304003751e-01,7.677940469300925663e-03,-8.090557733110409488e-02,1.032391100669887707e-01,7.677940469300925663e-03
2.051210242048409427e+01,-1.638358734505202530e-01,7.714731286171873370e-03,-8.089847234897044881e-02,1.026728741197717731e-01,7.714731286171873370e-03
2.051810362072414406e+01,-1.637894655746329198e-01,7.751458367687398023e-03,-8.089128978211113097e-02,1.021061052549165210e-01,7.751458367687398023e-03
2.052410482096419031e+01,-1.637428374859564162e-01,7.788121361682192288e-03,-8.088402964707447351e-02,1.015388081074151266e-01,7.788121361682192288e-03
2.053010602120424011e+01,-1.636959895697235323e-01,7.824719916577493536e-03,-8.087669196121458071e-02,1.009709873176938000e-01,7.824719916577493536e-03
2.053610722144428635e+01,-1.636489222131820853e-01,7.861253681380912101e-03,-8.086927674269141220e-02,1.004026475316154993e-01,7.861253681380912101e-03
2.054210842168433615e+01,-1.636016358055946418e-01,7.897722305686607353e-03,-8.086178401047065811e-02,9.983379340047726647e-02,7.897722305686607353e-03
2.054810962192438240e+01,-1.635541307382387677e-01,7.934125439675105557e-03,-8.085421378432391948e-02,9.926442958101294733e-02,7.934125439675105557e-03
2.055411082216443219e+01,-1.635064074044066951e-01,7.970462734113484618e-03,-8.084656608482850004e-02,9.869456073539041585e-02,7.970462734113484618e-03
2.056011202240447844e+01,-1.634584661994057941e-01,8.006733840355191936e-03,-8.083884093336760057e-02,9.812419153121436366e-02,8.006733840355191936e-03
2.056611322264452824e+01,-1.634103075205580735e-01,8.042938410340217878e-03,-8.083103835213015231e-02,9.755332664152353839e-02,8.042938410340217878e-03
2.057211442288457448e+01,-1.633619317671748672e-01,8.079076097062407730e-03,-8.082315836410258747e-02,9.698197074245118454e-02,8.079076097062407730e-03
2.057811562312462428e+01,-1.633133393417901258e-01,8.115146556877516487e-03,-8.081520099328950990e-02,9.641012851176748721e-02,8.115146556877516487e-03
2.058411682336467052e+01,-1.632645306501247229e-01,8.151149447631855088e-03,-8.080716626472271569e-02,9.583780463732245736e-02,8.151149447631855088e-03
2.059011802360472032e+01,-1.632155060998304319e-01,8.187084427807175824e-03,-8.079905420422671403e-02,9.526500381170051324e-02,8.187084427807175824e-03
2.059611922384476657e+01,-1.631662661004597559e-01,8.222951156531198638e-03,-8.079086483841296795e-02,9.469173073194991908e-02,8.222951156531198638e-03
2.060212042408481636e+01,-1.631168110634657886e-01,8.258749293577786338e-03,-8.078259819467978331e-02,9.411799009958003726e-02,8.258749293577786338e-03
2.060812162432486261e+01,-1.630671414022023813e-01,8.294478499366760710e-03,-8.077425430121237815e-02,9.354378662056409000e-02,8.294478499366760710e-03
2.061412282456491241e+01,-1.630172575319238926e-01,8.330138434964084668e-03,-8.076583318698286884e-02,9.296912500533639767e-02,8.330138434964084668e-03
2.062012402480495865e+01,-1.629671598697855495e-01,8.365728762081692249e-03,-8.075733488175025621e-02,9.239400996879512662e-02,8.365728762081692249e-03
2.062612522504500845e+01,-1.629168488348430310e-01,8.401249143077646475e-03,-8.074875941606039775e-02,9.181844623029954133e-02,8.401249143077646475e-03
2.063212642528505469e+01,-1.628663248480528569e-01,8.436699240955984960e-03,-8.074010682124607707e-02,9.124243851367276614e-02,8.436699240955984960e-03
2.063812762552510449e+01,-1.628155883322720821e-01,8.472078719366877772e-03,-8.073137712942696220e-02,9.066599154719902354e-02,8.472078719366877772e-03
2.064412882576515074e+01,-1.627646397122585187e-01,8.507387242606464367e-03,-8.072257037350961950e-02,9.008911006362638196e-02,8.507387242606464367e-03
2.065013002600520053e+01,-1.627134794146705421e-01,8.542624475617023594e-03,-8.071368658718745814e-02,8.951179880016399415e-02,8.542624475617023594e-03
2.065613122624524678e+01,-1.626621078680673405e-01,8.577790083986795017e-03,-8.070472580494084114e-02,8.893406249848490042e-02,8.577790083986795017e-03
2.066213242648529658e+01,-1.626105255029085539e-01,8.612883733950162796e-03,-8.069568806203698819e-02,8.835590590472322536e-02,8.612883733950162796e-03
2.066813362672534282e+01,-1.625587327515547187e-01,8.647905092387473541e-03,-8.068657339452998956e-02,8.777733376947692567e-02,8.647905092387473541e-03
2.067413482696539262e+01,-1.625067300482668509e-01,8.682853826825211521e-03,-8.067738183926087547e-02,8.719835084780505619e-02,8.682853826825211521e-03
2.068013602720543886e+01,-1.624545178292067238e-01,8.717729605435832127e-03,-8.066811343385751898e-02,8.661896189923057321e-02,8.717729605435832127e-03
2.068613722744548866e+01,-1.624020965324367016e-01,8.752532097037923203e-03,-8.065876821673470531e-02,8.603917168773748958e-02,8.752532097037923203e-03
2.069213842768553491e+01,-1.623494665979199614e-01,8.787260971096041984e-03,-8.064934622709411804e-02,8.545898498177365021e-02,8.787260971096041984e-03
2.069813962792558470e+01,-1.622966284675201321e-01,8.821915897720881625e-03,-8.063984750492429743e-02,8.487840655424806757e-02,8.821915897720881625e-03
2.070414082816563095e+01,-1.622435825849892488e-01,8.856496547690065335e-03,-8.063027209099772608e-02,8.429744118235130146e-02,8.856496547690065335e-03
2.071014202840568075e+01,-1.621903293962466408e-01,8.891002594102047352e-03,-8.062062002690206786e-02,8.371609364235607642e-02,8.891002594102047352e-03
2.071614322864572699e+01,-1.621368693509406822e-01,8.925433713231350694e-03,-8.061089135535670636e-02,8.313436871730084388e-02,8.925433713231350694e-03
2.072214442888577679e+01,-1.620832029009474096e-01,8.959789582207054390e-03,-8.060108611993690997e-02,8.255227119628583132e-02,8.959789582207054390e-03
2.072814562912582304e+01,-1.620293304999217421e-01,8.994069878856994493e-03,-8.059120436498201645e-02,8.196980587189559020e-02,8.994069878856994493e-03
2.073414682936587283e+01,-1.619752526032973428e-01,9.028274281707913268e-03,-8.058124613559537741e-02,8.138697754019635910e-02,9.028274281707913268e-03
2.074014802960591908e+01,-1.619209696682867572e-01,9.062402469985303063e-03,-8.057121147764435831e-02,8.080379100073870058e-02,9.062402469985303063e-03
2.074614922984596888e+01,-1.618664821538813026e-01,9.096454123613567644e-03,-8.056110043776032459e-02,8.022025105655485044e-02,9.096454123613567644e-03
2.075215043008601512e+01,-1.618117905208510954e-01,9.130428923215860859e-03,-8.055091306333872492e-02,7.963636251416139622e-02,9.130428923215860859e-03
2.075815163032606492e+01,-1.617568952317450237e-01,9.164326550114242770e-03,-8.054064940253895244e-02,7.905213018355652932e-02,9.164326550114242770e-03
2.076415283056611116e+01,-1.617017967508909138e-01,9.198146686329530461e-03,-8.053030950428449741e-02,7.846755887822284836e-02,9.198146686329530461e-03
2.077015403080616096e+01,-1.616464955443952245e-01,9.231889014581447228e-03,-8.051989341826280844e-02,7.788265341512458362e-02,9.231889014581447228e-03
2.077615523104620721e+01,-1.615909920801433530e-01,9.265553218288462983e-03,-8.050940119492541736e-02,7.729741861471030318e-02,9.265553218288462983e-03
2.078215643128625700e+01,-1.615352868277994403e-01,9.299138981567965992e-03,-8.049883288548780047e-02,7.671185930091024840e-02,9.299138981567965992e-03
2.078815763152630325e+01,-1.614793802588064819e-01,9.332645989236085932e-03,-8.048818854192954508e-02,7.612598030113898462e-02,9.332645989236085932e-03
2.079415883176635305e+01,-1.614232728463861899e-01,9.366073926807867364e-03,-8.047746821699418296e-02,7.553978644629275041e-02,9.366073926807867364e-03
2.080016003200639929e+01,-1.613669650655392140e-01,9.399422480497106672e-03,-8.046667196418934298e-02,7.495328257075212219e-02,9.399422480497106672e-03
2.080616123224644909e+01,-1.613104573930448926e-01,9.432691337216504712e-03,-8.045579983778658462e-02,7.436647351237933579e-02,9.432691337216504712e-03
2.081216243248649533e+01,-1.612537503074614742e-01,9.465880184577517634e-03,-8.044485189282157833e-02,7.377936411252097870e-02,9.465880184577517634e-03
2.081816363272654513e+01,-1.611968442891258679e-01,9.498988710890506060e-03,-8.043382818509396681e-02,7.319195921600527011e-02,9.498988710890506060e-03
2.082416483296659138e+01,-1.611397398201539766e-01,9.532016605164589373e-03,-8.042272877116742047e-02,7.260426367114480861e-02,9.532016605164589373e-03
2.083016603320664117e+01,-1.610824373844403357e-01,9.564963557107787964e-03,-8.041155370836963745e-02,7.201628232973381061e-02,9.564963557107787964e-03
2.083616723344668742e+01,-1.610249374676584466e-01,9.597829257126877511e-03,-8.040030305479235750e-02,7.142802004705087193e-02,9.597829257126877511e-03
2.084216843368673722e+01,-1.609672405572931675e-01,9.630613397246152313e-03,-8.038897686927609643e-02,7.083948167823760078e-02,9.630613397246152313e-03
2.084816963392678346e+01,-1.609093471442586964e-01,9.663315673334475428e-03,-8.037757521172429753e-02,7.025067208060735424e-02,9.663315673334475428e-03
2.085417083416683326e+01,-1.608512577220813922e-01,9.695935782570117359e-03,-8.036609814298235899e-02,6.966159611849438715e-02,9.695935782570117359e-03
2.086017203440687950e+01,-1.607929727859393199e-01,9.728473422875210178e-03,-8.035454572463367195e-02,6.907225865874680459e-02,9.728473422875210178e-03
2.086617323464692930e+01,-1.607344928326606692e-01,9.760928292916764074e-03,-8.034291801899916263e-02,6.848266457071050528e-02,9.760928292916764074e-03
2.087217443488697555e+01,-1.606758183607240043e-01,9.793300092106518168e-03,-8.033121508913738940e-02,6.789281872623202652e-02,9.793300092106518168e-03
2.087817563512702534e+01,-1.606169498702579856e-01,9.825588520601094902e-03,-8.031943699884441790e-02,6.730272599965575475e-02,9.825588520601094902e-03
2.088417683536707159e+01,-1.605578878630416761e-01,9.857793279301840447e-03,-8.030758381265401535e-02,6.671239126782661788e-02,9.857793279301840447e-03
2.089017803560712139e+01,-1.604986328425041797e-01,9.889914069854982559e-03,-8.029565559583744239e-02,6.612181941008744845e-02,9.889914069854982559e-03
2.089617923584716763e+01,-1.604391853137250301e-01,9.921950594651476191e-03,-8.028365241440360567e-02,6.553101530828164822e-02,9.921950594651476191e-03
2.090218043608721743e+01,-1.603795457834338578e-01,9.953902556827156148e-03,-8.027157433509897466e-02,6.493998384675046809e-02,9.953902556827156148e-03
2.090818163632726367e+01,-1.603197147600106676e-01,9.985769660262584432e-03,-8.025942142540762325e-02,6.434872991233574202e-02,9.985769660262584432e-03
2.091418283656731347e+01,-1.602596927534855886e-01,1.001755160958320463e-02,-8.024719375355118811e-02,6.375725839437716702e-02,1.001755160958320463e-02
2.092018403680735972e+01,-1.601994802755390412e-01,1.004924811015918754e-02,-8.023489138848892421e-02,6.316557418471505092e-02,1.004924811015918754e-02
2.092618523704740952e+01,-1.601390778395016812e-01,1.008085886810558204e-02,-8.022251439991766320e-02,6.257368217768749519e-02,1.008085886810558204e-02
2.093218643728745576e+01,-1.600784859603544275e-01,1.011238359028216946e-02,-8.021006285827182725e-02,6.198158727013323294e-02,1.011238359028216946e-02
2.093818763752750556e+01,-1.600177051547283791e-01,1.014382198429360400e-02,-8.019753683472342909e-02,6.138929436138884643e-02,1.014382198429360400e-02
2.094418883776755180e+01,-1.599567359409049261e-01,1.017517375848927402e-02,-8.018493640118205812e-02,6.079680835329150101e-02,1.017517375848927402e-02
2.095019003800760160e+01,-1.598955788388156940e-01,1.020643862196344252e-02,-8.017226163029490815e-02,6.020413415017621117e-02,1.020643862196344252e-02
2.095619123824764785e+01,-1.598342343700425439e-01,1.023761628455510664e-02,-8.015951259544676355e-02,5.961127665887858834e-02,1.023761628455510664e-02
2.096219243848769764e+01,-1.597727030578175444e-01,1.026870645684813468e-02,-8.014668937075998534e-02,5.901824078873207230e-02,1.026870645684813468e-02
2.096819363872774389e+01,-1.597109854270230833e-01,1.029970885017113258e-02,-8.013379203109452509e-02,5.842503145157074140e-02,1.029970885017113258e-02
2.097419483896779369e+01,-1.596490820042053838e-01,1.033062317739997377e-02,-8.012082065202599801e-02,5.783165355857071421e-02,1.033062317739997377e-02
2.098019603920783993e+01,-1.595869933191657042e-01,1.036144915547235375e-02,-8.010777531015315922e-02,5.723811202139969523e-02,1.036144915547235375e-02
2.098619723944788973e+01,-1.595247199043266229e-01,1.039218650286214199e-02,-8.009465608302634987e-02,5.664441175803171247e-02,1.039218650286214199e-02
2.099219843968793597e+01,-1.594622622936323342e-01,1.042283493882455170e-02,-8.008146304890534362e-02,5.605055768800570881e-02,1.042283493882455170e-02
2.099819963992798577e+01,-1.593996210225427368e-01,1.045339418339886160e-02,-8.006819628675783396e-02,5.545655473237297295e-02,1.045339418339886160e-02
2.100420084016803202e+01,-1.593367966280337944e-01,1.048386395740828758e-02,-8.005485587625953137e-02,5.486240781369997044e-02,1.048386395740828758e-02
2.101020204040808181e+01,-1.592737896485972027e-01,1.051424398246011103e-02,-8.004144189779402452e-02,5.426812185606553346e-02,1.051424398246011103e-02
2.101620324064812806e+01,-1.592106006242406946e-01,1.054453398094554184e-02,-8.002795443245294682e-02,5.367370178506367107e-02,1.054453398094554184e-02
2.102220444088817786e+01,-1.591472300964877074e-01,1.057473367603986580e-02,-8.001439356203580988e-02,5.307915252780073812e-02,1.057473367603986580e-02
2.102820564112822410e+01,-1.590836786083777710e-01,1.060484279170229374e-02,-8.000075936905015617e-02,5.248447901289828021e-02,1.060484279170229374e-02
2.103420684136827390e+01,-1.590199467044660919e-01,1.063486105267610719e-02,-7.998705193671142022e-02,5.188968617049020265e-02,1.063486105267610719e-02
2.104020804160832014e+01,-1.589560349308240250e-01,1.066478818448851791e-02,-7.997327134894305356e-02,5.129477893222558760e-02,1.066478818448851791e-02
2.104620924184836994e+01,-1.588919438350385183e-01,1.069462391345081011e-02,-7.995941769037642755e-02,5.069976223126586995e-02,1.069462391345081011e-02
2.105221044208841619e+01,-1.588276739662126402e-01,1.072436796665819474e-02,-7.994549104635090275e-02,5.010464100228766843e-02,1.072436796665819474e-02
2.105821164232846598e+01,-1.587632258749652192e-01,1.075402007198995348e-02,-7.993149150291375959e-02,4.950942018147995449e-02,1.075402007198995348e-02
2.106421284256851223e+01,-1.586986001134310653e-01,1.078357995810929996e-02,-7.991741914682028158e-02,4.891410470654689036e-02,1.078357995810929996e-02
2.107021404280855847e+01,-1.586337972352608039e-01,1.081304735446349599e-02,-7.990327406553368594e-02,4.831869951670533792e-02,1.081304735446349599e-02
2.107621524304860827e+01,-1.585688177956209033e-01,1.084242199128380990e-02,-7.988905634722515137e-02,4.772320955268592735e-02,1.084242199128380990e-02
2.108221644328865452e+01,-1.585036623511938969e-01,1.087170359958545066e-02,-7.987476608077380413e-02,4.712763975673411876e-02,1.087170359958545066e-02
2.108821764352870431e+01,-1.584383314601780224e-01,1.090089191116769968e-02,-7.986040335576675975e-02,4.653199507260773193e-02,1.090089191116769968e-02
2.109421884376875056e+01,-1.583728256822874991e-01,1.092998665861377207e-02,-7.984596826249908130e-02,4.593628044557976353e-02,1.092998665861377207e-02
2.110022004400880036e+01,-1.583071455787523896e-01,1.095898757529096233e-02,-7.983146089197376560e-02,4.534050082243536867e-02,1.095898757529096233e-02
2.110622124424884660e+01,-1.582412917123993679e-01,1.098789439650972588e-02,-7.981688133587906686e-02,4.474466114747655682e-02,1.098789439650972588e-02
2.111222244448889640e+01,-1.581752646494132553e-01,1.101670686176064486e-02,-7.980222968695697972e-02,4.414876636618524086e-02,1.101670686176064486e-02
2.111822364472894265e+01,-1.581090649582144736e-01,1.104542471189405226e-02,-7.978750603882399373e-02,4.355282142848606458e-02,1.104542471189405226e-02
2.112422484496899244e+01,-1.580426932085998992e-01,1.107404768857682235e-02,-7.977271048577208590e-02,4.295683128483179791e-02,1.107404768857682235e-02
2.113022604520903869e+01,-1.579761499717433348e-01,1.110257553429224928e-02,-7.975784312276873456e-02,4.236080088620616801e-02,1.110257553429224928e-02
2.113622724544908849e+01,-1.579094358201949544e-01,1.113100799234017189e-02,-7.974290404545689159e-02,4.176473518412100044e-02,1.113100799234017189e-02
2.114222844568913473e+01,-1.578425513278818859e-01,1.115934480683684199e-02,-7.972789335015501022e-02,4.116863913061907798e-02,1.115934480683684199e-02
2.114822964592918453e+01,-1.577754970701077120e-01,1.118758572271506130e-02,-7.971281113385704498e-02,4.057251767827128874e-02,1.118758572271506130e-02
2.115423084616923077e+01,-1.577082736235527749e-01,1.121573048572404620e-02,-7.969765749423241008e-02,3.997637578017948501e-02,1.121573048572404620e-02
2.116023204640928057e+01,-1.576408815662740659e-01,1.124377884242955608e-02,-7.968243252962604883e-02,3.938021838997361745e-02,1.124377884242955608e-02
2.116623324664932682e+01,-1.575733214777052527e-01,1.127173054021377019e-02,-7.966713633905836422e-02,3.878405046181458704e-02,1.127173054021377019e-02
2.117223444688937661e+01,-1.575055939386565684e-01,1.129958532727541251e-02,-7.965176902222526056e-02,3.818787695039142782e-02,1.129958532727541251e-02
2.117823564712942286e+01,-1.574376995313151173e-01,1.132734295262962168e-02,-7.963633067949814348e-02,3.759170281092408944e-02,1.132734295262962168e-02
2.118423684736947266e+01,-1.573696388392444578e-01,1.135500316610808108e-02,-7.962082141192389217e-02,3.699553299916066157e-02,1.135500316610808108e-02
2.119023804760951890e+01,-1.573014124473849640e-01,1.138256571835889568e-02,-7.960524132122487329e-02,3.639937247138017029e-02,1.138256571835889568e-02
2.119623924784956870e+01,-1.572330209420535196e-01,1.141003036084670824e-02,-7.958959050979896865e-02,3.580322618438976090e-02,1.141003036084670824e-02
2.120224044808961494e+01,-1.571644649109439074e-01,1.143739684585258487e-02,-7.957386908071951981e-02,3.520709909552752204e-02,1.143739684585258487e-02
2.120824164832966474e+01,-1.570957449431262809e-01,1.146466492647413120e-02,-7.955807713773536960e-02,3.461099616265966850e-02,1.146466492647413120e-02
2.121424284856971099e+01,-1.570268616290477204e-01,1.149183435662537445e-02,-7.954221478527088995e-02,3.401492234418333760e-02,1.149183435662537445e-02
2.122024404880976078e+01,-1.569578155605318159e-01,1.151890489103688311e-02,-7.952628212842587085e-02,3.341888259902381364e-02,1.151890489103688311e-02
2.122624524904980703e+01,-1.568886073307788898e-01,1.154587628525564381e-02,-7.951027927297564524e-02,3.282288188663730344e-02,1.154587628525564381e-02
2.123224644928985683e+01,-1.568192375343467337e-01,1.157274829568280365e-02,-7.949420632536428888e-02,3.222692516672893970e-02,1.157274829568280365e-02
2.123824764952990307e+01,-1.567497067675898692e-01,1.159952068164496822e-02,-7.947806339273408294e-02,3.163101739437491899e-02,1.159952068164496822e-02
2.124424884976995287e+01,-1.566800156302421976e-01,1.162619320625758040e-02,-7.946185058331563245e-02,3.103516352788783864e-02,1.162619320625758040e-02
2.125025005000999911e+01,-1.566101647236727568e-01,1.165276563367221088e-02,-7.944556800607945057e-02,3.043936852720489569e-02,1.165276563367221088e-02
2.125625125025004891e+01,-1.565401546504839592e-01,1.167923772888285194e-02,-7.942921577063655203e-02,2.984363735181140218e-02,1.167923772888285194e-02
2.126225245049009516e+01,-1.564699860145118693e-01,1.170560925772578219e-02,-7.941279398723853633e-02,2.924797496074364386e-02,1.170560925772578219e-02
2.126825365073014495e+01,-1.563996594208257873e-01,1.173187998687970184e-02,-7.939630276677747678e-02,2.865238631258604923e-02,1.173187998687970184e-02
2.127425485097019120e+01,-1.563291754757287211e-01,1.175804968386560088e-02,-7.937974222078601760e-02,2.805687636547400318e-02,1.175804968386560088e-02
2.128025605121024100e+01,-1.562585347867569419e-01,1.178411811704688922e-02,-7.936311246143730458e-02,2.746145007709104024e-02,1.178411811704688922e-02
2.128625725145028724e+01,-1.561877379626803730e-01,1.181008505562926476e-02,-7.934641360154505441e-02,2.686611240467165485e-02,1.181008505562926476e-02
2.129225845169033704e+01,-1.561167856135022292e-01,1.183595026966084707e-02,-7.932964575456347145e-02,2.627086830499847370e-02,1.183595026966084707e-02
2.129825965193038328e+01,-1.560456783504594047e-01,1.186171353003204372e-02,-7.931280903458735876e-02,2.567572273440510422e-02,1.186171353003204372e-02
