t,k,L,dk_dt,dk_dt_noisy
3.628725745149029791e+00,1.489333350407308909e-01,6.444499704304860188e-01,-6.057582600963241221e-02,-4.881690859788721110e-02
3.629725945189037795e+00,1.488727662056879009e-01,6.444682416648296330e-01,-6.053767795696010645e-02,-9.774993996717981637e-02
3.630726145229045798e+00,1.488122355100360006e-01,6.444865089968573324e-01,-6.049956351972107793e-02,-3.797496902578562095e-02
3.631726345269053802e+00,1.487517429201297980e-01,6.445047724282959578e-01,-6.046148265960092638e-02,-6.337421767009701612e-02
3.632726545309061805e+00,1.486912884023617876e-01,6.445230319608711289e-01,-6.042343533833850755e-02,-7.532925011542471183e-02
3.633726745349069809e+00,1.486308719231623776e-01,6.445412875963073551e-01,-6.038542151772604422e-02,-6.144148184504684418e-02
3.634726945389077812e+00,1.485704934489998630e-01,6.445595393363278136e-01,-6.034744115960891109e-02,-9.923349661200585314e-02
3.635727145429085816e+00,1.485101529463804804e-01,6.445777871826546823e-01,-6.030949422588562092e-02,-7.609156749669421238e-02
3.636727345469093819e+00,1.484498503818482973e-01,6.445960311370089180e-01,-6.027158067850780371e-02,-5.692777218681523838e-02
3.637727545509101823e+00,1.483895857219853509e-01,6.446142712011101450e-01,-6.023370047948015810e-02,-3.344653170449890522e-02
3.638727745549109827e+00,1.483293589334115370e-01,6.446325073766772107e-01,-6.019585359086029874e-02,-6.223335098720646219e-02
3.639727945589117830e+00,1.482691699827846654e-01,6.446507396654272970e-01,-6.015803997475882570e-02,-5.261292963437810832e-02
3.640728145629125834e+00,1.482090188368004324e-01,6.446689680690768087e-01,-6.012025959333916481e-02,-6.637226201355757305e-02
3.641728345669133837e+00,1.481489054621924484e-01,6.446871925893405963e-01,-6.008251240881760935e-02,-4.320016463630588222e-02
3.642728545709141841e+00,1.480888298257322100e-01,6.447054132279328442e-01,-6.004479838346314657e-02,-6.838400285473736351e-02
3.643728745749149844e+00,1.480287918942291558e-01,6.447236299865660714e-01,-6.000711747959756176e-02,-5.113262186989708108e-02
3.644728945789157848e+00,1.479687916345305554e-01,6.447418428669519086e-01,-5.996946965959515374e-02,-6.700329592106679666e-02
3.645729145829165851e+00,1.479088290135216477e-01,6.447600518708007655e-01,-5.993185488588294307e-02,-7.962141193926186578e-02
3.646729345869173855e+00,1.478489039981255304e-01,6.447782569998218305e-01,-5.989427312094039446e-02,-8.008820827289697686e-02
3.647729545909181859e+00,1.477890165553031876e-01,6.447964582557229596e-01,-5.985672432729951392e-02,-7.307841819950400275e-02
3.648729745949189862e+00,1.477291666520535451e-01,6.448146556402113427e-01,-5.981920846754468224e-02,-3.691747622117168282e-02
3.649729945989197866e+00,1.476693542554134431e-01,6.448328491549923935e-01,-5.978172550431272436e-02,3.788119859909191978e-03
3.650730146029205869e+00,1.476095793324575245e-01,6.448510388017707484e-01,-5.974427540029265959e-02,-6.405600661025040443e-02
3.651730346069213873e+00,1.475498418502984577e-01,6.448692245822497116e-01,-5.970685811822588895e-02,-7.474477299020963750e-02
3.652730546109221876e+00,1.474901417760866862e-01,6.448874064981313659e-01,-5.966947362090593149e-02,-4.928632359118031991e-02
3.653730746149229880e+00,1.474304790770106788e-01,6.449055845511169061e-01,-5.963212187117848673e-02,-5.010221341380781401e-02
3.654730946189237883e+00,1.473708537202967350e-01,6.449237587429059726e-01,-5.959480283194137917e-02,-7.044461001210150508e-02
3.655731146229245887e+00,1.473112656732090131e-01,6.449419290751974287e-01,-5.955751646614436401e-02,-2.134397152934224690e-02
3.656731346269253891e+00,1.472517149030496686e-01,6.449600955496884724e-01,-5.952026273678932139e-02,-4.219453038313662752e-02
3.657731546309261894e+00,1.471922013771587157e-01,6.449782581680755245e-01,-5.948304160692997888e-02,-4.077383610182398754e-02
3.658731746349269898e+00,1.471327250629140271e-01,6.449964169320537843e-01,-5.944585303967191842e-02,-5.829858121402112930e-02
3.659731946389277901e+00,1.470732859277314453e-01,6.450145718433171194e-01,-5.940869699817258320e-02,-5.692197306414980423e-02
3.660732146429285905e+00,1.470138839390646435e-01,6.450327229035583976e-01,-5.937157344564117367e-02,-3.998978569908755859e-02
3.661732346469293908e+00,1.469545190644052646e-01,6.450508701144691548e-01,-5.933448234533857113e-02,-8.730011396275599855e-02
3.662732546509301912e+00,1.468951912712828101e-01,6.450690134777398166e-01,-5.929742366057735858e-02,-7.550340488710723108e-02
3.663732746549309915e+00,1.468359005272646955e-01,6.450871529950595873e-01,-5.926039735472169584e-02,-5.755103767366483852e-02
3.664732946589317919e+00,1.467766467999561952e-01,6.451052886681167831e-01,-5.922340339118721542e-02,-8.858654470892649013e-02
3.665733146629325923e+00,1.467174300570005530e-01,6.451234204985981657e-01,-5.918644173344117521e-02,-2.633231309095400430e-02
3.666733346669333926e+00,1.466582502660788712e-01,6.451415484881893869e-01,-5.914951234500218785e-02,-7.165177923360614709e-02
3.667733546709341930e+00,1.465991073949101664e-01,6.451596726385752101e-01,-5.911261518944024157e-02,-6.772959014357854413e-02
3.668733746749349933e+00,1.465400014112513416e-01,6.451777929514389553e-01,-5.907575023037668627e-02,-5.260096613008060501e-02
3.669733946789357937e+00,1.464809322828972138e-01,6.451959094284627216e-01,-5.903891743148412252e-02,-2.886394056473033307e-02
3.670734146829365940e+00,1.464218999776804586e-01,6.452140220713278307e-01,-5.900211675648636689e-02,-5.986562145477947183e-02
3.671734346869373944e+00,1.463629044634717213e-01,6.452321308817139389e-01,-5.896534816915843802e-02,-7.433449949477284602e-02
3.672734546909381947e+00,1.463039457081795336e-01,6.452502358612998146e-01,-5.892861163332642482e-02,-7.761163427220379996e-02
3.673734746949389951e+00,1.462450236797502579e-01,6.452683370117630046e-01,-5.889190711286749341e-02,-5.423977475037659174e-02
3.674734946989397955e+00,1.461861383461682262e-01,6.452864343347798348e-01,-5.885523457170979689e-02,-7.045664311883469144e-02
3.675735147029405958e+00,1.461272896754556572e-01,6.453045278320254097e-01,-5.881859397383247534e-02,-1.132280695091231193e-02
3.676735347069413962e+00,1.460684776356726278e-01,6.453226175051739455e-01,-5.878198528326551014e-02,-3.359872515871152598e-02
3.677735547109421965e+00,1.460097021949172125e-01,6.453407033558982153e-01,-5.874540846408976558e-02,-1.221254185200708331e-01
3.678735747149429969e+00,1.459509633213252611e-01,6.453587853858697709e-01,-5.870886348043687086e-02,-7.730431845561434867e-02
3.679735947189437972e+00,1.458922609830706207e-01,6.453768635967592759e-01,-5.867235029648923406e-02,-5.160743510569827663e-02
3.680736147229445976e+00,1.458335951483649973e-01,6.453949379902358396e-01,-5.863586887647991019e-02,-1.233943143499200562e-02
3.681736347269453979e+00,1.457749657854579828e-01,6.454130085679677942e-01,-5.859941918469253885e-02,-9.898746572842387348e-02
3.682736547309461983e+00,1.457163728626371113e-01,6.454310753316220284e-01,-5.856300118546142741e-02,-6.742221312798468702e-02
3.683736747349469987e+00,1.456578163482278032e-01,6.454491382828643209e-01,-5.852661484317135676e-02,-3.442299456219680143e-02
3.684736947389477990e+00,1.455992962105933375e-01,6.454671974233593401e-01,-5.849026012225755355e-02,-7.236042717127087742e-02
3.685737147429485994e+00,1.455408124181349627e-01,6.454852527547706442e-01,-5.845393698720571102e-02,-5.702595372925547274e-02
3.686737347469493997e+00,1.454823649392917584e-01,6.455033042787602371e-01,-5.841764540255185711e-02,-6.842741669088713008e-02
3.687737547509502001e+00,1.454239537425407736e-01,6.455213519969895675e-01,-5.838138533288230597e-02,-4.495019220525189874e-02
3.688737747549510004e+00,1.453655787963968882e-01,6.455393959111183078e-01,-5.834515674283367870e-02,-8.032962945772517682e-02
3.689737947589518008e+00,1.453072400694129240e-01,6.455574360228052422e-01,-5.830895959709276460e-02,-5.784945111991601774e-02
3.690738147629526011e+00,1.452489375301796171e-01,6.455754723337081558e-01,-5.827279386039653508e-02,-8.737529233741675450e-02
3.691738347669534015e+00,1.451906711473255618e-01,6.455935048454832792e-01,-5.823665949753199789e-02,-3.869467770019115183e-02
3.692738547709542019e+00,1.451324408895172668e-01,6.456115335597858440e-01,-5.820055647333628734e-02,-4.609496425735293973e-02
3.693738747749550022e+00,1.450742467254591272e-01,6.456295584782700825e-01,-5.816448475269644924e-02,-5.889307260982613867e-02
3.694738947789558026e+00,1.450160886238935076e-01,6.456475796025886726e-01,-5.812844430054955880e-02,-5.738874288894554171e-02
3.695739147829566029e+00,1.449579665536005757e-01,6.456655969343936263e-01,-5.809243508188244309e-02,-5.754498196419065292e-02
3.696739347869574033e+00,1.448998804833984966e-01,6.456836104753351790e-01,-5.805645706173197945e-02,-6.544316351692891498e-02
3.697739547909582036e+00,1.448418303821432107e-01,6.457016202270629002e-01,-5.802051020518457503e-02,-5.488031301906959314e-02
3.698739747949590040e+00,1.447838162187287114e-01,6.457196261912250268e-01,-5.798459447737656924e-02,-5.064714558126755251e-02
3.699739947989598043e+00,1.447258379620867674e-01,6.457376283694684638e-01,-5.794870984349387300e-02,-5.932474690736278672e-02
3.700740148029606047e+00,1.446678955811870892e-01,6.457556267634390057e-01,-5.791285626877205883e-02,-6.980383207901150189e-02
3.701740348069614051e+00,1.446099890450373016e-01,6.457736213747815590e-01,-5.787703371849624301e-02,-6.600818993738059859e-02
3.702740548109622054e+00,1.445521183226829431e-01,6.457916122051394758e-01,-5.784124215800113405e-02,-6.701165984820239840e-02
3.703740748149630058e+00,1.444942833832073836e-01,6.458095992561552201e-01,-5.780548155267081767e-02,-4.872202193580887214e-02
3.704740948189638061e+00,1.444364841957319900e-01,6.458275825294698125e-01,-5.776975186793885386e-02,-5.467983131487066939e-02
3.705741148229646065e+00,1.443787207294159325e-01,6.458455620267232744e-01,-5.773405306928817982e-02,-1.827440649776467668e-02
3.706741348269654068e+00,1.443209929534563507e-01,6.458635377495545171e-01,-5.769838512225099886e-02,-6.116313956014576142e-02
3.707741548309662072e+00,1.442633008370882430e-01,6.458815096996010086e-01,-5.766274799240882210e-02,-5.615393677161127639e-02
3.708741748349670075e+00,1.442056443495845219e-01,6.458994778784994395e-01,-5.762714164539231576e-02,-7.021181096109384290e-02
3.709741948389678079e+00,1.441480234602560417e-01,6.459174422878850574e-01,-5.759156604688137060e-02,-5.556759925979336961e-02
3.710742148429686083e+00,1.440904381384514876e-01,6.459354029293918886e-01,-5.755602116260494228e-02,-6.644947398431015617e-02
3.711742348469694086e+00,1.440328883535574866e-01,6.459533598046528491e-01,-5.752050695834109301e-02,-7.470339114934591851e-02
3.712742548509702090e+00,1.439753740749985522e-01,6.459713129152999667e-01,-5.748502339991679033e-02,-5.425389108074905181e-02
3.713742748549710093e+00,1.439178952722370841e-01,6.459892622629636039e-01,-5.744957045320804589e-02,-2.562386770475292425e-02
3.714742948589718097e+00,1.438604519147733962e-01,6.460072078492732350e-01,-5.741414808413972115e-02,-7.472177609303366774e-02
3.715743148629726100e+00,1.438030439721457443e-01,6.460251496758572243e-01,-5.737875625868557594e-02,-7.040599387696949707e-02
3.716743348669734104e+00,1.437456714139302427e-01,6.460430877443426034e-01,-5.734339494286815747e-02,-5.813655639270232794e-02
3.717743548709742107e+00,1.436883342097408645e-01,6.460610220563552941e-01,-5.730806410275869622e-02,-5.224053104392985952e-02
3.718743748749750111e+00,1.436310323292295521e-01,6.460789526135199967e-01,-5.727276370447721698e-02,-3.127227229507376777e-02
3.719743948789758115e+00,1.435737657420861069e-01,6.460968794174603014e-01,-5.723749371419230292e-02,-7.020677917308955351e-02
3.720744148829766118e+00,1.435165344180382718e-01,6.461148024697985770e-01,-5.720225409812119965e-02,-6.001830250128074862e-02
3.721744348869774122e+00,1.434593383268516487e-01,6.461327217721560823e-01,-5.716704482252967651e-02,-7.313735875898350058e-02
3.722744548909782125e+00,1.434021774383297809e-01,6.461506373261529657e-01,-5.713186585373197096e-02,-7.473531361300550513e-02
3.723744748949790129e+00,1.433450517223140430e-01,6.461685491334079323e-01,-5.709671715809079562e-02,-6.668664997533522987e-02
3.724744948989798132e+00,1.432879611482244520e-01,6.461864571955486802e-01,-5.706159870175010751e-02,-7.954042393284185830e-02
3.725745149029806136e+00,1.432309056824543625e-01,6.462043615142670783e-01,-5.702651044912103451e-02,-4.829120461612559922e-02
3.726745349069814139e+00,1.431738852942309737e-01,6.462222620911926008e-01,-5.699145236629011430e-02,-3.618787496758209266e-02
3.727745549109822143e+00,1.431168999535512021e-01,6.462401589279376246e-01,-5.695642441981783877e-02,-6.756365388002405492e-02
3.728745749149830147e+00,1.430599496304413853e-01,6.462580520261136385e-01,-5.692142657630792912e-02,-7.128858943293275852e-02
3.729745949189838150e+00,1.430030342949573374e-01,6.462759413873309100e-01,-5.688645880240734976e-02,-3.076634475258675089e-02
3.730746149229846154e+00,1.429461539171842654e-01,6.462938270131990404e-01,-5.685152106480623885e-02,-6.152325750403295906e-02
3.731746349269854157e+00,1.428893084672368807e-01,6.463117089053262987e-01,-5.681661333023789451e-02,-2.750840653926865317e-02
3.732746549309862161e+00,1.428324979152592600e-01,6.463295870653201769e-01,-5.678173556547869150e-02,-1.150986791003637544e-01
3.733746749349870164e+00,1.427757222314249563e-01,6.463474614947872787e-01,-5.674688773734803959e-02,-6.050397200319807683e-02
3.734746949389878168e+00,1.427189813859369161e-01,6.463653321953328756e-01,-5.671206981270833503e-02,-7.752803533874244590e-02
3.735747149429886171e+00,1.426622753490275897e-01,6.463831991685615730e-01,-5.667728175846498129e-02,-6.782617881952775207e-02
3.736747349469894175e+00,1.426056040909588207e-01,6.464010624160768659e-01,-5.664252354156627811e-02,-4.099953864977388951e-02
3.737747549509902178e+00,1.425489675820218738e-01,6.464189219394812502e-01,-5.660779512900337290e-02,-3.547329222793664527e-02
3.738747749549910182e+00,1.424923657925374898e-01,6.464367777403762227e-01,-5.657309648781026767e-02,-6.055107305767725573e-02
3.739747949589918186e+00,1.424357986928558306e-01,6.464546298203623920e-01,-5.653842758506372190e-02,-3.832021741173944479e-02
3.740748149629926189e+00,1.423792662533565068e-01,6.464724781810391452e-01,-5.650378838788328029e-02,-7.942644005548443742e-02
3.741748349669934193e+00,1.423227684444485219e-01,6.464903228240052036e-01,-5.646917886343114090e-02,-5.156481263650639774e-02
3.742748549709942196e+00,1.422663052365703285e-01,6.465081637508580670e-01,-5.643459897891213439e-02,-6.005352567027218841e-02
3.743748749749950200e+00,1.422098766001898829e-01,6.465260009631943472e-01,-5.640004870157377947e-02,-9.094646344923439096e-02
3.744748949789958203e+00,1.421534825058045071e-01,6.465438344626096567e-01,-5.636552799870608865e-02,-3.885238582100318527e-02
3.745749149829966207e+00,1.420971229239409994e-01,6.465616642506984979e-01,-5.633103683764165148e-02,-7.030278156133996925e-02
3.746749349869974210e+00,1.420407978251555237e-01,6.465794903290545959e-01,-5.629657518575546110e-02,-4.816702816728432590e-02
3.747749549909982214e+00,1.419845071800337755e-01,6.465973126992705655e-01,-5.626214301046500443e-02,-7.208901545626936191e-02
3.748749749949990218e+00,1.419282509591908437e-01,6.466151313629380226e-01,-5.622774027923017198e-02,-5.323562215123452124e-02
3.749749949989998221e+00,1.418720291332712380e-01,6.466329463216476947e-01,-5.619336695955316069e-02,-4.442878365288086689e-02
3.750750150030006225e+00,1.418158416729489169e-01,6.466507575769890881e-01,-5.615902301897848781e-02,-5.671041334178487242e-02
3.751750350070014228e+00,1.417596885489273151e-01,6.466685651305510429e-01,-5.612470842509292845e-02,-6.615838133746895777e-02
3.752750550110022232e+00,1.417035697319392051e-01,6.466863689839210672e-01,-5.609042314552549480e-02,-4.446376479858499958e-02
3.753750750150030235e+00,1.416474851927469192e-01,6.467041691386861135e-01,-5.605616714794733890e-02,-5.228758110741746346e-02
3.754750950190038239e+00,1.415914349021421270e-01,6.467219655964316916e-01,-5.602194040007180131e-02,-6.487661233517812154e-02
3.755751150230045798e+00,1.415354188309460304e-01,6.467397583587426446e-01,-5.598774286965427921e-02,-5.555086895405282610e-02
3.756751350270053802e+00,1.414794369500091409e-01,6.467575474272027058e-01,-5.595357452449218477e-02,-5.801130003626943366e-02
3.757751550310061806e+00,1.414234892302114743e-01,6.467753328033944982e-01,-5.591943533242497988e-02,-6.314285919660575508e-02
3.758751750350069809e+00,1.413675756424625507e-01,6.467931144888998674e-01,-5.588532526133409284e-02,-3.825160979377928427e-02
3.759751950390077813e+00,1.413116961577011998e-01,6.468108924852996600e-01,-5.585124427914282819e-02,-2.147335647677647841e-02
3.760752150430085816e+00,1.412558507468957836e-01,6.468286667941736123e-01,-5.581719235381640831e-02,-6.640811838667545763e-02
3.761752350470093820e+00,1.412000393810440568e-01,6.468464374171004616e-01,-5.578316945336186244e-02,-5.851179154218074524e-02
3.762752550510101823e+00,1.411442620311732232e-01,6.468642043556580568e-01,-5.574917554582801971e-02,-7.489686062482073248e-02
3.763752750550109827e+00,1.410885186683399073e-01,6.468819676114232475e-01,-5.571521059930545361e-02,-8.267865355955307527e-02
3.764752950590117830e+00,1.410328092636302100e-01,6.468997271859718845e-01,-5.568127458192645429e-02,-3.333913200289823076e-02
3.765753150630125834e+00,1.409771337881596254e-01,6.469174830808787080e-01,-5.564736746186496608e-02,-6.939662098938349788e-02
3.766753350670133837e+00,1.409214922130730685e-01,6.469352352977177922e-01,-5.561348920733652501e-02,-4.914911026643843661e-02
3.767753550710141841e+00,1.408658845095449863e-01,6.469529838380617681e-01,-5.557963978659830745e-02,-8.299546115584578720e-02
3.768753750750149845e+00,1.408103106487791634e-01,6.469707287034826004e-01,-5.554581916794897739e-02,-6.863857700326457534e-02
3.769753950790157848e+00,1.407547706020088329e-01,6.469884698955512548e-01,-5.551202731972869342e-02,-4.637037076452556889e-02
3.770754150830165852e+00,1.406992643404967325e-01,6.470062074158374754e-01,-5.547826421031910871e-02,-4.630763359703574805e-02
3.771754350870173855e+00,1.406437918355349648e-01,6.470239412659103406e-01,-5.544452980814322529e-02,-5.108263342671214707e-02
3.772754550910181859e+00,1.405883530584451369e-01,6.470416714473378184e-01,-5.541082408166544959e-02,-4.756805124073895663e-02
3.773754750950189862e+00,1.405329479805781934e-01,6.470593979616866553e-01,-5.537714699939150914e-02,-5.135547737524341627e-02
3.774754950990197866e+00,1.404775765733145831e-01,6.470771208105229322e-01,-5.534349852986840401e-02,-3.561161289984511591e-02
3.775755151030205869e+00,1.404222388080642314e-01,6.470948399954116192e-01,-5.530987864168437906e-02,-2.166756506468533322e-02
3.776755351070213873e+00,1.403669346562664011e-01,6.471125555179166877e-01,-5.527628730346888231e-02,-4.432682332165632094e-02
3.777755551110221877e+00,1.403116640893898592e-01,6.471302673796011096e-01,-5.524272448389250245e-02,-5.780001309659063558e-02
3.778755751150229880e+00,1.402564270789327938e-01,6.471479755820268576e-01,-5.520919015166697585e-02,-7.608103119909601086e-02
3.779755951190237884e+00,1.402012235964228137e-01,6.471656801267550163e-01,-5.517568427554504773e-02,-6.522366446772992488e-02
3.780756151230245887e+00,1.401460536134170043e-01,6.471833810153455602e-01,-5.514220682432060400e-02,-6.194646885733457592e-02
3.781756351270253891e+00,1.400909171015018162e-01,6.472010782493575753e-01,-5.510875776682840066e-02,-2.664864074586831277e-02
3.782756551310261894e+00,1.400358140322932321e-01,6.472187718303490378e-01,-5.507533707194423034e-02,-8.635603079279363659e-02
3.783756751350269898e+00,1.399807443774366000e-01,6.472364617598770353e-01,-5.504194470858472799e-02,-7.130815335194785887e-02
3.784756951390277901e+00,1.399257081086066890e-01,6.472541480394977675e-01,-5.500858064570740558e-02,-7.596185872234907654e-02
3.785757151430285905e+00,1.398707051975077997e-01,6.472718306707661018e-01,-5.497524485231068681e-02,-3.801453026756031195e-02
3.786757351470293909e+00,1.398157356158735709e-01,6.472895096552363503e-01,-5.494193729743361565e-02,-6.921771451802878616e-02
3.787757551510301912e+00,1.397607993354671452e-01,6.473071849944613820e-01,-5.490865795015614781e-02,-9.199890106893623964e-02
3.788757751550309916e+00,1.397058963280810584e-01,6.473248566899936218e-01,-5.487540677959880375e-02,-9.636386229421048388e-02
3.789757951590317919e+00,1.396510265655372673e-01,6.473425247433839402e-01,-5.484218375492281444e-02,-4.912506361094851753e-02
3.790758151630325923e+00,1.395961900196872607e-01,6.473601891561826527e-01,-5.480898884533004500e-02,-8.793505398611353718e-02
3.791758351670333926e+00,1.395413866624118371e-01,6.473778499299387423e-01,-5.477582202006291839e-02,-3.329206407222390363e-02
3.792758551710341930e+00,1.394866164656213270e-01,6.473955070662006372e-01,-5.474268324840435296e-02,-3.402536381684517774e-02
3.793758751750349933e+00,1.394318794012554541e-01,6.474131605665153222e-01,-5.470957249967782487e-02,-7.795212307610943636e-02
3.794758951790357937e+00,1.393771754412834185e-01,6.474308104324290047e-01,-5.467648974324725020e-02,-6.206466238109582118e-02
3.795759151830365941e+00,1.393225045577037857e-01,6.474484566654868933e-01,-5.464343494851692240e-02,-5.484957498825295680e-02
3.796759351870373944e+00,1.392678667225445976e-01,6.474660992672333082e-01,-5.461040808493149157e-02,-8.514286349955349498e-02
3.797759551910381948e+00,1.392132619078633726e-01,6.474837382392114593e-01,-5.457740912197598521e-02,-7.996245902903711955e-02
3.798759751950389951e+00,1.391586900857469944e-01,6.475013735829634465e-01,-5.454443802917572498e-02,-6.795499104613972330e-02
3.799759951990397955e+00,1.391041512283118231e-01,6.475190053000307033e-01,-5.451149477609622263e-02,-5.602653539720669346e-02
3.800760152030405958e+00,1.390496453077036676e-01,6.475366333919534423e-01,-5.447857933234322159e-02,-4.979741292959838361e-02
3.801760352070413962e+00,1.389951722960977298e-01,6.475542578602707655e-01,-5.444569166756266232e-02,-9.282353558452473286e-02
3.802760552110421965e+00,1.389407321656986882e-01,6.475718787065212201e-01,-5.441283175144055739e-02,-5.046637975344124560e-02
3.803760752150429969e+00,1.388863248887406421e-01,6.475894959322420208e-01,-5.437999955370305394e-02,-5.754926795478063073e-02
3.804760952190437973e+00,1.388319504374871116e-01,6.476071095389694943e-01,-5.434719504411628793e-02,-6.052845304407122873e-02
3.805761152230445976e+00,1.387776087842310657e-01,6.476247195282388569e-01,-5.431441819248641889e-02,-6.442446430409459746e-02
3.806761352270453980e+00,1.387232999012949497e-01,6.476423259015845479e-01,-5.428166896865961599e-02,-3.463316458539077158e-02
3.807761552310461983e+00,1.386690237610305743e-01,6.476599286605398964e-01,-5.424894734252191930e-02,-2.392081913874929619e-02
3.808761752350469987e+00,1.386147803358192265e-01,6.476775278066373431e-01,-5.421625328399920507e-02,-6.428847180362093350e-02
3.809761952390477990e+00,1.385605695980716145e-01,6.476951233414081077e-01,-5.418358676305731758e-02,-5.851886528684703548e-02
3.810762152430485994e+00,1.385063915202279228e-01,6.477127152663826326e-01,-5.415094774970180547e-02,-8.682830223792407931e-02
3.811762352470493997e+00,1.384522460747577566e-01,6.477303035830903610e-01,-5.411833621397800498e-02,-6.311211713110807808e-02
3.812762552510502001e+00,1.383981332341600867e-01,6.477478882930597370e-01,-5.408575212597093590e-02,-4.127470525567124293e-02
3.813762752550510005e+00,1.383440529709634159e-01,6.477654693978180944e-01,-5.405319545580536400e-02,-5.700445931441617403e-02
3.814762952590518008e+00,1.382900052577256400e-01,6.477830468988918788e-01,-5.402066617364566226e-02,-4.780034070982428634e-02
3.815763152630526012e+00,1.382359900670340758e-01,6.478006207978066477e-01,-5.398816424969576921e-02,-5.706989932000341992e-02
3.816763352670534015e+00,1.381820073715055441e-01,6.478181910960867373e-01,-5.395568965419925839e-02,-5.283046817981683352e-02
3.817763552710542019e+00,1.381280571437862315e-01,6.478357577952555957e-01,-5.392324235743914396e-02,-4.139519273764952212e-02
3.818763752750550022e+00,1.380741393565517450e-01,6.478533208968357826e-01,-5.389082232973796405e-02,-3.933365116976669795e-02
3.819763952790558026e+00,1.380202539825072239e-01,6.478708804023488588e-01,-5.385842954145769745e-02,-9.348122762027918919e-02
3.820764152830566029e+00,1.379664009943872005e-01,6.478884363133151636e-01,-5.382606396299970120e-02,-5.876686652959565993e-02
3.821764352870574033e+00,1.379125803649555726e-01,6.479059886312542593e-01,-5.379372556480470358e-02,-1.125218618290868000e-01
3.822764552910582037e+00,1.378587920670057698e-01,6.479235373576848200e-01,-5.376141431735273479e-02,-5.397671461452131086e-02
3.823764752950590040e+00,1.378050360733605872e-01,6.479410824941242986e-01,-5.372913019116312000e-02,-6.508494142106349689e-02
3.824764952990598044e+00,1.377513123568723519e-01,6.479586240420891485e-01,-5.369687315679447931e-02,-6.595627896181389949e-02
3.825765153030606047e+00,1.376976208904227283e-01,6.479761620030950464e-01,-5.366464318484451268e-02,-2.285004388438228312e-02
3.826765353070614051e+00,1.376439616469228577e-01,6.479936963786565585e-01,-5.363244024595018034e-02,-4.680250943708737926e-02
3.827765553110622054e+00,1.375903345993133298e-01,6.480112271702872517e-01,-5.360026431078752929e-02,-3.127230346316160758e-02
3.828765753150630058e+00,1.375367397205641551e-01,6.480287543794998051e-01,-5.356811535007168640e-02,-4.128677873078403365e-02
3.829765953190638061e+00,1.374831769836747930e-01,6.480462780078056761e-01,-5.353599333455683063e-02,-2.004640947907938148e-02
3.830766153230646065e+00,1.374296463616740682e-01,6.480637980567156564e-01,-5.350389823503610975e-02,-5.858589044471531476e-02
3.831766353270654069e+00,1.373761478276203929e-01,6.480813145277393161e-01,-5.347183002234170979e-02,-5.869375160781090117e-02
3.832766553310662072e+00,1.373226813546014613e-01,6.480988274223852263e-01,-5.343978866734466759e-02,-5.540416593740855877e-02
3.833766753350670076e+00,1.372692469157344997e-01,6.481163367421611810e-01,-5.340777414095492642e-02,-4.561728178635315878e-03
3.834766953390678079e+00,1.372158444841661273e-01,6.481338424885737526e-01,-5.337578641412128733e-02,-6.218872783175947300e-02
3.835767153430686083e+00,1.371624740330724124e-01,6.481513446631287367e-01,-5.334382545783135365e-02,-5.289058393132766572e-02
3.836767353470694086e+00,1.371091355356588715e-01,6.481688432673308187e-01,-5.331189124311148941e-02,-2.589176289436993447e-02
3.837767553510702090e+00,1.370558289651604145e-01,6.481863383026835734e-01,-5.327998374102679152e-02,-3.487296987526593284e-02
3.838767753550710093e+00,1.370025542948414832e-01,6.482038297706899099e-01,-5.324810292268103429e-02,-6.320600873848247758e-02
3.839767953590718097e+00,1.369493114979958293e-01,6.482213176728514048e-01,-5.321624875921668330e-02,-1.836809674360482397e-02
3.840768153630726101e+00,1.368961005479467363e-01,6.482388020106688575e-01,-5.318442122181474968e-02,-4.359488774549634404e-02
3.841768353670734104e+00,1.368429214180469089e-01,6.482562827856419574e-01,-5.315262028169490116e-02,-2.422716940126858412e-02
3.842768553710742108e+00,1.367897740816784169e-01,6.482737599992697275e-01,-5.312084591011520529e-02,-4.101658332574532884e-02
3.843768753750750111e+00,1.367366585122528622e-01,6.482912336530496367e-01,-5.308909807837239314e-02,-3.753624240932371126e-02
3.844768953790758115e+00,1.366835746832112397e-01,6.483087037484787096e-01,-5.305737675780151930e-02,-6.790765322898589806e-02
3.845769153830766118e+00,1.366305225680239932e-01,6.483261702870526388e-01,-5.302568191977612144e-02,-2.466031837796923976e-02
3.846769353870774122e+00,1.365775021401909595e-01,6.483436332702662286e-01,-5.299401353570808854e-02,-6.701338570203527190e-02
3.847769553910782125e+00,1.365245133732414518e-01,6.483610926996133950e-01,-5.296237157704761916e-02,-5.142484316960619500e-02
3.848769753950790129e+00,1.364715562407342320e-01,6.483785485765868328e-01,-5.293075601528332563e-02,-3.118596507553344360e-02
3.849769953990798133e+00,1.364186307162574829e-01,6.483960009026785709e-01,-5.289916682194194253e-02,-5.968721745207469093e-02
3.850770154030806136e+00,1.363657367734288361e-01,6.484134496793794167e-01,-5.286760396858851407e-02,-5.047963489575196111e-02
3.851770354070814140e+00,1.363128743858952885e-01,6.484308949081792894e-01,-5.283606742682624147e-02,-5.267023826167348266e-02
3.852770554110822143e+00,1.362600435273333688e-01,6.484483365905668872e-01,-5.280455716829648288e-02,-4.966979686886508621e-02
