S,g,g_noisy
3.618833240114161498e+01,2.093613753524169452e-01,1.931537057023270110e-01
3.624393856960929128e+01,2.083958368019854235e-01,2.162645047897932549e-01
3.629963018125068430e+01,2.074336781424916121e-01,1.868775989714825392e-01
3.635540736735585909e+01,2.064748943887519395e-01,2.265670424318974585e-01
3.641127025941651851e+01,2.055194805113293999e-01,2.073838337432458989e-01
3.646721898912652193e+01,2.045674314369776703e-01,2.190890419240855425e-01
3.652325368838208419e+01,2.036187420490890021e-01,2.073340348890257145e-01
3.657937448928198876e+01,2.026734071881411414e-01,2.115527950766106779e-01
3.663558152412812774e+01,2.017314216521368664e-01,2.102113934960119779e-01
3.669187492542554452e+01,2.007927801970511017e-01,2.092511955017037628e-01
3.674825482588301639e+01,1.998574775372674028e-01,1.957939899502859626e-01
3.680472135841321091e+01,1.989255083460202966e-01,1.934743563171032743e-01
3.686127465613292742e+01,1.979968672558351239e-01,2.039282549265380995e-01
3.691791485236362291e+01,1.970715488589612763e-01,2.095922938065197527e-01
3.697464208063160385e+01,1.961495477078101235e-01,1.792848656846773858e-01
3.703145647466825352e+01,1.952308583153906929e-01,2.005690461093758425e-01
3.708835816841057920e+01,1.943154751557387427e-01,2.013349542202672038e-01
3.714534729600124763e+01,1.934033926643527468e-01,1.974204938915454788e-01
3.720242399178916060e+01,1.924946052386198869e-01,2.001221736909157833e-01
3.725958839032965386e+01,1.915891072382462923e-01,1.986115146241572427e-01
3.731684062638471033e+01,1.906868929856858907e-01,2.083698044001186522e-01
3.737418083492349297e+01,1.897879567665625711e-01,1.998433015287684744e-01
3.743160915112255793e+01,1.888922928300960646e-01,1.916963871081712456e-01
3.748912571036605357e+01,1.879998953895261615e-01,1.983210434707638192e-01
3.754673064824627460e+01,1.871107586225302377e-01,1.840963287556511285e-01
3.760442410056386109e+01,1.862248766716446680e-01,1.904526268953624646e-01
3.766220620332801161e+01,1.853422436446844623e-01,1.741940140916269641e-01
3.772007709275705878e+01,1.844628536151555198e-01,1.902041326317712444e-01
3.777803690527849767e+01,1.835867006226739873e-01,1.926219242994465231e-01
3.783608577752956137e+01,1.827137786733758207e-01,1.773760711858669847e-01
3.789422384635745544e+01,1.818440817403293164e-01,1.810010947841771689e-01
3.795245124881952847e+01,1.809776037639476975e-01,1.795731936396209871e-01
3.801076812218384049e+01,1.801143386523935963e-01,1.894567537926423184e-01
3.806917460392939745e+01,1.792542802819871994e-01,1.746816452291768129e-01
3.812767083174631466e+01,1.783974224976132283e-01,1.688122999925480983e-01
3.818625694353644207e+01,1.775437591131207027e-01,1.838159432680285810e-01
3.824493307741337844e+01,1.766932839117283938e-01,1.708161052509830358e-01
3.830369937170303984e+01,1.758459906464215627e-01,1.795867740910682686e-01
3.836255596494391540e+01,1.750018730403515299e-01,1.736168915989708961e-01
3.842150299588723783e+01,1.741609247872339394e-01,1.793693322113682209e-01
3.848054060349756611e+01,1.733231395517406126e-01,1.654773702951615466e-01
3.853966892695298441e+01,1.724885109698940100e-01,1.689130889180520956e-01
3.859888810564531525e+01,1.716570326494606669e-01,1.793838992995582526e-01
3.865819827918068796e+01,1.708286981703371066e-01,1.610443718865066098e-01
3.871759958737975182e+01,1.700035010849395845e-01,1.740509969248178745e-01
3.877709217027788213e+01,1.691814349185918054e-01,1.648530074014277758e-01
3.883667616812577705e+01,1.683624931699058414e-01,1.827467125358610833e-01
3.889635172138949315e+01,1.675466693111684890e-01,1.744705594653993275e-01
3.895611897075104224e+01,1.667339567887184404e-01,1.636783551901997147e-01
3.901597805710859745e+01,1.659243490233273666e-01,1.666107860145728814e-01
3.907592912157672771e+01,1.651178394105777825e-01,1.603340363239371125e-01
3.913597230548693062e+01,1.643144213212364702e-01,1.700584655732260975e-01
3.919610775038789541e+01,1.635140881016283465e-01,1.560623379543603917e-01
3.925633559804568051e+01,1.627168330740106916e-01,1.528643142384424058e-01
3.931665599044434600e+01,1.619226495369388841e-01,1.636297946256939362e-01
3.937706906978594645e+01,1.611315307656389639e-01,1.423055935310323372e-01
3.943757497849117044e+01,1.603434700123700651e-01,1.638160225368152922e-01
3.949817385919955370e+01,1.595584605067902895e-01,1.655751655961945623e-01
3.955886585476967809e+01,1.587764954563209152e-01,1.483368487208341913e-01
3.961965110827976133e+01,1.579975680465038612e-01,1.515621489228081986e-01
3.968052976302787727e+01,1.572216714413620098e-01,1.552121709174258124e-01
3.974150196253215483e+01,1.564487987837578087e-01,1.572566845380151124e-01
3.980256785053138913e+01,1.556789431957450731e-01,1.585052791834733465e-01
3.986372757098522612e+01,1.549120977789237574e-01,1.598742023674274426e-01
3.992498126807439718e+01,1.541482556147928951e-01,1.602188186637015233e-01
3.998632908620134430e+01,1.533874097650961832e-01,1.545363482021320789e-01
4.004777116999024145e+01,1.526295532721735904e-01,1.513629356313757890e-01
4.010930766428759142e+01,1.518746791593037770e-01,1.574866125712504894e-01
4.017093871416248163e+01,1.511227804310486533e-01,1.578616613046612271e-01
4.023266446490676884e+01,1.503738500735974370e-01,1.621708380467107580e-01
4.029448506203571156e+01,1.496278810551028293e-01,1.591727431040326768e-01
4.035640065128814058e+01,1.488848663260211591e-01,1.426656774178999831e-01
4.041841137862670053e+01,1.481447988194495580e-01,1.404142287361343777e-01
4.048051739023851070e+01,1.474076714514564179e-01,1.505397708101517129e-01
4.054271883253512954e+01,1.466734771214181776e-01,1.604084185625648251e-01
4.060501585215320830e+01,1.459422087123460332e-01,1.459840961019145400e-01
4.066740859595473978e+01,1.452138590912152027e-01,1.446102162416243453e-01
4.072989721102723593e+01,1.444884211092939408e-01,1.617293901127424272e-01
4.079248184468436023e+01,1.437658876024640042e-01,1.450662135721300372e-01
4.085516264446611956e+01,1.430462513915458644e-01,1.476871764715218527e-01
4.091793975813911288e+01,1.423295052826198670e-01,1.450707393165138193e-01
4.098081333369711388e+01,1.416156420673427840e-01,1.253244981755779197e-01
4.104378351936131253e+01,1.409046545232656433e-01,1.337725721336696372e-01
4.110685046358050698e+01,1.401965354141505860e-01,1.367723392424758100e-01
4.117001431503177855e+01,1.394912774902798969e-01,1.351450784408911310e-01
4.123327522262049882e+01,1.387888734887712250e-01,1.172439668415752173e-01
4.129663333548094784e+01,1.380893161338833941e-01,1.499413932588418708e-01
4.136008880297659118e+01,1.373925981373248784e-01,1.315133118213277774e-01
4.142364177470025766e+01,1.366987121985604736e-01,1.236261607457896927e-01
4.148729240047477163e+01,1.360076510051117238e-01,1.374786477065473578e-01
4.155104083035316620e+01,1.353194072328598174e-01,1.303701170380945074e-01
4.161488721461891060e+01,1.346339735463465692e-01,1.590161838080924595e-01
4.167883170378658519e+01,1.339513425990682960e-01,1.572751239463232864e-01
4.174287444860186724e+01,1.332715070337753271e-01,1.333388870342964161e-01
4.180701560004217754e+01,1.325944594827626888e-01,1.346559010679450885e-01
4.187125530931695749e+01,1.319201925681625920e-01,1.426856487107938110e-01
4.193559372786783257e+01,1.312486989022363382e-01,1.302643515594271995e-01
4.200003100736928729e+01,1.305799710876586750e-01,1.251072313832128635e-01
4.206456729972885000e+01,1.299140017178058715e-01,1.281657287326736228e-01
4.212920275708733442e+01,1.292507833770405457e-01,1.247125382893169709e-01
4.219393753181947204e+01,1.285903086409912743e-01,1.241245538529520409e-01
4.225877177653411820e+01,1.279325700768341734e-01,1.415868416255127715e-01
4.232370564407450075e+01,1.272775602435723408e-01,1.339469546725828575e-01
4.238873928751887377e+01,1.266252716923093047e-01,1.298930025571033431e-01
4.245387286018053885e+01,1.259756969665266624e-01,1.369341838180867799e-01
4.251910651560849885e+01,1.253288286023539477e-01,1.228756838750925950e-01
4.258444040758769944e+01,1.246846591288403028e-01,1.188019458957042945e-01
4.264987469013926358e+01,1.240431810682243174e-01,1.297534404824448595e-01
4.271540951752109549e+01,1.234043869361988455e-01,1.157853935174625454e-01
4.278104504422814358e+01,1.227682692421763894e-01,1.205652809570297718e-01
4.284678142499261355e+01,1.221348204895541523e-01,1.321381063792521349e-01
4.291261881478464346e+01,1.215040331759715403e-01,1.256017365692760623e-01
4.297855736881231792e+01,1.208758997935732299e-01,1.253321519435829645e-01
4.304459724252234309e+01,1.202504128292633118e-01,1.173875340315060495e-01
4.311073859160028832e+01,1.196275647649620438e-01,1.063570899272223425e-01
4.317698157197080633e+01,1.190073480778605503e-01,1.320483787321644065e-01
4.324332633979826568e+01,1.183897552406704134e-01,1.142289660365125442e-01
4.330977305148701362e+01,1.177747787218741127e-01,1.240180453982282771e-01
4.337632186368157505e+01,1.171624109859748381e-01,1.213139310636709850e-01
4.344297293326730625e+01,1.165526444937396155e-01,1.071325157291266594e-01
4.350972641737063640e+01,1.159454717024449300e-01,1.108470390408416717e-01
4.357658247335929502e+01,1.153408850661203355e-01,1.200908584897520254e-01
4.364354125884299407e+01,1.147388770357861409e-01,1.302259267618437188e-01
4.371060293167344923e+01,1.141394400596951186e-01,1.065890858604575386e-01
4.377776764994506919e+01,1.135425665835665537e-01,1.088647994314478479e-01
4.384503557199517587e+01,1.129482490508225551e-01,1.241242147904927373e-01
4.391240685640425312e+01,1.123564799028223121e-01,1.235517293039205683e-01
4.397988166199660753e+01,1.117672515790907178e-01,1.073632728930532798e-01
4.404746014784056740e+01,1.111805565175495863e-01,1.008640901777025645e-01
4.411514247324876692e+01,1.105963871547458732e-01,1.015616222361866161e-01
4.418292879777880700e+01,1.100147359260751773e-01,1.114509344650531086e-01
4.425081928123327657e+01,1.094355952660087672e-01,1.124648420461819703e-01
4.431881408366046315e+01,1.088589576083129201e-01,1.168079189157445741e-01
4.438691336535457310e+01,1.082848153862706886e-01,1.020312640771701557e-01
4.445511728685597319e+01,1.077131610329014888e-01,1.293517210846338861e-01
4.452342600895186564e+01,1.071439869811757484e-01,1.172976190326443513e-01
4.459183969267650127e+01,1.065772856642310529e-01,1.051371973304863205e-01
4.466035849931143531e+01,1.060130495155865299e-01,9.901159873845122306e-02
4.472898259038619528e+01,1.054512709693518901e-01,1.033837089458939373e-01
4.479771212767849420e+01,1.048919424604384948e-01,8.976598185419359943e-02
4.486654727321450764e+01,1.043350564247682022e-01,1.027344012118155681e-01
4.493548818926954880e+01,1.037806052994772882e-01,1.020634976451416792e-01
4.500453503836810398e+01,1.032285815231232667e-01,1.016534572234338019e-01
4.507368798328451476e+01,1.026789775358856183e-01,8.690076627849170621e-02
4.514294718704325504e+01,1.021317857797673229e-01,9.793733703519140465e-02
4.521231281291915138e+01,1.015869986987953943e-01,8.118644134430919035e-02
4.528178502443805797e+01,1.010446087392161546e-01,1.034312448350980379e-01
4.535136398537709113e+01,1.005046083496920900e-01,8.955484174300749889e-02
4.542104985976488507e+01,9.996698998149684823e-02,1.062452951278262808e-01
4.549084281188231671e+01,9.943174608870507247e-02,9.943851499231885771e-02
4.556074300626249141e+01,9.889886912838609379e-02,1.113158225247451172e-01
4.563075060769147484e+01,9.836835156078994891e-02,9.839676510303638213e-02
4.570086578120854881e+01,9.784018584953613207e-02,9.059311297638215910e-02
4.577108869210643860e+01,9.731436446179984878e-02,1.060116722507815912e-01
4.584141950593200221e+01,9.679087986849388425e-02,8.452238900080705220e-02
4.591185838848647194e+01,9.626972454445188732e-02,1.021240257291483322e-01
4.598240550582569597e+01,9.575089096860990578e-02,8.195006375685455480e-02
4.605306102426084180e+01,9.523437162418306456e-02,9.422647608262733898e-02
4.612382511035860944e+01,9.472015899884413115e-02,1.039616792574639681e-01
4.619469793094150134e+01,9.420824558489963862e-02,9.660800681007958302e-02
4.626567965308856145e+01,9.369862387946172044e-02,7.791243992377852590e-02
4.633677044413534674e+01,9.319128638462322034e-02,8.349802829738600662e-02
4.640797047167470168e+01,9.268622560762576623e-02,8.629932691245313647e-02
4.647927990355698569e+01,9.218343406102978699e-02,8.459884179218057909e-02
4.655069890789032883e+01,9.168290426288322470e-02,9.566280402320090359e-02
4.662222765304130689e+01,9.118462873688522319e-02,9.044328674535882795e-02
4.669386630763522561e+01,9.068860001255116265e-02,1.020858532849236722e-01
4.676561504055632668e+01,9.019481062537673677e-02,8.096280871260366774e-02
4.683747402094851964e+01,8.970325311699652027e-02,1.029935014523980230e-01
4.690944341821560215e+01,8.921392003534495130e-02,8.377460870808918492e-02
4.698152340202154420e+01,8.872680393481462147e-02,9.378998018497862466e-02
4.705371414229119154e+01,8.824189737641108255e-02,8.743002880191264037e-02
4.712601580921032962e+01,8.775919292790938797e-02,9.001321533196934843e-02
4.719842857322635155e+01,8.727868316400597126e-02,7.989705010155075116e-02
4.727095260504859198e+01,8.680036066647051074e-02,7.413600827918775948e-02
4.734358807564853322e+01,8.632421802429751656e-02,8.404256747957054852e-02
4.741633515626050865e+01,8.585024783385299119e-02,9.189494943071398192e-02
4.748919401838197274e+01,8.537844269902244987e-02,8.093988741937362119e-02
4.756216483377376392e+01,8.490879523135733131e-02,1.090799463039398981e-01
4.763524777446081515e+01,8.444129805021731439e-02,8.312709014354906223e-02
4.770844301273221788e+01,8.397594378291492467e-02,8.284373753150410524e-02
4.778175072114192545e+01,8.351272506485479807e-02,1.001052283789883729e-01
4.785517107250905156e+01,8.305163453967408238e-02,7.883693101588283569e-02
4.792870423991810469e+01,8.259266485938167313e-02,7.326365121535267921e-02
4.800235039671969162e+01,8.213580868449293915e-02,8.496951571848208873e-02
4.807610971653078735e+01,8.168105868416594695e-02,8.965951977497135794e-02
4.814998237323501229e+01,8.122840753633588096e-02,1.025485995494790636e-01
4.822396854098330721e+01,8.077784792784591106e-02,7.959176382287996843e-02
4.829806839419420328e+01,8.032937255457886505e-02,7.699468808713810786e-02
4.837228210755409918e+01,7.988297412158749944e-02,8.852691605493656635e-02
4.844660985601800718e+01,7.943864534322050974e-02,8.459498495833799037e-02
4.852105181480958151e+01,7.899637894325144127e-02,7.472094977219684298e-02
4.859560815942186451e+01,7.855616765500196552e-02,6.807907258714678000e-02
4.867027906561754946e+01,7.811800422146653045e-02,6.796111468833317126e-02
4.874506470942925773e+01,7.768188139543556747e-02,7.790164218541154040e-02
4.881996526716025642e+01,7.724779193961479884e-02,7.834817289942239138e-02
4.889498091538471414e+01,7.681572862674572455e-02,6.600176376646174625e-02
4.897011183094795683e+01,7.638568423972498522e-02,6.291926726348047449e-02
4.904535819096725646e+01,7.595765157171900650e-02,6.673571078071605100e-02
4.912072017283184522e+01,7.553162342628184922e-02,6.963670106619097855e-02
4.919619795420366870e+01,7.510759261746763338e-02,6.052859003227901297e-02
4.927179171301766303e+01,7.468555196994410006e-02,5.362573044669875083e-02
4.934750162748202484e+01,7.426549431910500765e-02,5.279805544541502083e-02
4.942332787607893607e+01,7.384741251117869776e-02,7.627159724183249501e-02
4.949927063756483392e+01,7.343129940333771588e-02,7.221679140603970426e-02
4.957533009097067378e+01,7.301714786380736344e-02,7.678194589700423900e-02
4.965150641560264688e+01,7.260495077197039182e-02,8.159111889227720071e-02
4.972779979104248582e+01,7.219470101847241805e-02,8.578731538622483277e-02
4.980421039714768483e+01,7.178639150532692415e-02,7.139251892679208955e-02
4.988073841405232400e+01,7.138001514601545472e-02,7.743835575399982130e-02
4.995738402216706220e+01,7.097556486559103428e-02,7.284773939150675226e-02
5.003414740217993995e+01,7.057303360077603338e-02,5.694577617054332602e-02
5.011102873505662103e+01,7.017241430006183889e-02,6.997470183470033689e-02
5.018802820204068382e+01,6.977369992380680341e-02,6.980319544188226533e-02
5.026514598465437444e+01,6.937688344433086407e-02,8.486696685780148464e-02
5.034238226469884836e+01,6.898195784601113267e-02,7.097789394722785195e-02
5.041973722425445459e+01,6.858891612537655613e-02,7.313541095387388058e-02
5.049721104568153152e+01,6.819775129119835799e-02,6.387144611039718978e-02
5.057480391162042821e+01,6.780845636458332493e-02,6.826604273288219837e-02
5.065251600499228601e+01,6.742102437906212498e-02,6.130440992983465093e-02
5.073034750899931566e+01,6.703544838067884704e-02,6.501587379447699988e-02
5.080829860712508150e+01,6.665172142807948563e-02,4.764611530209664214e-02
5.088636948313523334e+01,6.626983659259674808e-02,6.396948478395611537e-02
5.096456032107780487e+01,6.588978695833613841e-02,6.005446523092369121e-02
5.104287130528346950e+01,6.551156562226086166e-02,6.722270014331130361e-02
5.112130262036627926e+01,6.513516569427335590e-02,6.319205159156102147e-02
5.119985445122399170e+01,6.476058029729757359e-02,5.195337713595052365e-02
5.127852698303829726e+01,6.438780256736062468e-02,8.273124472544371444e-02
5.135732040127563636e+01,6.401682565367047828e-02,6.331417774219559591e-02
5.143623489168724205e+01,6.364764271869632895e-02,7.499085575940458992e-02
5.151527064030990744e+01,6.328024693824413349e-02,7.206343584460557505e-02
5.159442783346629824e+01,6.291463150153348005e-02,7.048681446998993072e-02
5.167370665776522287e+01,6.255078961127331916e-02,6.929648579472347247e-02
5.175310730010237847e+01,6.218871448373460703e-02,7.433053445217485677e-02
5.183262994766063514e+01,6.182839934882371213e-02,5.555847109036540776e-02
5.191227478791034855e+01,6.146983745015487804e-02,5.897034710760465370e-02
5.199204200861012737e+01,6.111302204511942504e-02,5.899540283313845640e-02
5.207193179780688297e+01,6.075794640495705418e-02,5.645098529323754055e-02
5.215194434383663236e+01,6.040460381482275903e-02,5.047543314414476567e-02
5.223207983532478949e+01,6.005298757385520853e-02,6.756019855472943092e-02
5.231233846118644237e+01,5.970309099524355456e-02,7.761865611680993093e-02
5.239272041062711338e+01,5.935490740629186662e-02,5.636064593231335934e-02
5.247322587314307185e+01,5.900843014848364265e-02,5.378559755767945566e-02
5.255385503852159701e+01,5.866365257754627138e-02,4.891111888353393000e-02
5.263460809684173114e+01,5.832056806351187256e-02,4.648514806244581632e-02
5.271548523847462064e+01,5.797916999077901840e-02,7.172288443020775894e-02
5.279648665408374342e+01,5.763945175817403177e-02,4.118197927088426691e-02
5.287761253462577571e+01,5.730140677900848883e-02,5.399146339938043493e-02
5.295886307135059923e+01,5.696502848113936535e-02,6.361117953517729517e-02
5.304023845580211116e+01,5.663031030702479068e-02,7.239285715712784341e-02
5.312173887981855813e+01,5.629724571378100229e-02,5.330506401763138169e-02
5.320336453553277067e+01,5.596582817323842579e-02,5.901179183993238847e-02
5.328511561537298746e+01,5.563605117199463268e-02,5.170921326402673490e-02
5.336699231206312533e+01,5.530790821146855385e-02,5.000163470962383505e-02
5.344899481862306345e+01,5.498139280795358991e-02,6.309876333708835938e-02
5.353112332836949605e+01,5.465649849266755733e-02,5.289033981265141987e-02
5.361337803491594656e+01,5.433321881180504243e-02,7.107378758750620973e-02
5.369575913217360608e+01,5.401154732658561969e-02,4.972020430304004146e-02
5.377826681435161049e+01,5.369147761330320123e-02,5.583889210441216056e-02
5.386090127595736732e+01,5.337300326337449802e-02,6.068253707517531903e-02
5.394366271179731598e+01,5.305611788338464307e-02,4.998442499316030352e-02
5.402655131697723334e+01,5.274081509513391802e-02,6.185710241929939790e-02
5.410956728690251794e+01,5.242708853568342486e-02,7.427780747689483043e-02
5.419271081727900707e+01,5.211493185739809325e-02,5.944664170030848627e-02
5.427598210411322555e+01,5.180433872799072165e-02,4.269672257771335577e-02
5.435938134371274799e+01,5.149530283056484581e-02,6.302528492449399611e-02
5.444290873268698761e+01,5.118781786365521336e-02,4.614612164378047859e-02
5.452656446794724587e+01,5.088187754126988899e-02,4.186070247132941263e-02
5.461034874670756523e+01,5.057747559292886941e-02,5.029767370840303869e-02
5.469426176648502036e+01,5.027460576370369749e-02,4.209368924401776790e-02
5.477830372510001666e+01,4.997326181425616048e-02,5.608927231115721362e-02
5.486247482067709313e+01,4.967343752087462205e-02,4.475810770363583546e-02
5.494677525164522791e+01,4.937512667551092332e-02,3.456554081244055804e-02
5.503120521673812249e+01,4.907832308581687453e-02,4.923523015638985034e-02
5.511576491499508990e+01,4.878302057517759638e-02,4.529495405886897752e-02
5.520045454576104049e+01,4.848921298274730396e-02,3.084276178949807434e-02
5.528527430868737014e+01,4.819689416348107297e-02,4.933082907532661265e-02
5.537022440373224441e+01,4.790605798816808397e-02,2.342722114752257903e-02
5.545530503116093257e+01,4.761669834346356212e-02,5.284094775009619271e-02
5.554051639154657494e+01,4.732880913191884337e-02,3.931652436189848887e-02
5.562585868577052395e+01,4.704238427201189870e-02,5.893180659985572389e-02
5.571133211502261418e+01,4.675741769817721993e-02,3.351019115717657204e-02
5.579693688080201497e+01,4.647390336083339485e-02,6.159383539608924429e-02
5.588267318491749336e+01,4.619183522641132772e-02,5.831640836160217195e-02
5.596854122948775512e+01,4.591120727738196017e-02,3.716650850161479225e-02
5.605454121694229741e+01,4.563201351228125813e-02,6.460352673587553551e-02
5.614067335002145143e+01,4.535424794573721108e-02,5.217510955300838638e-02
5.622693783177722082e+01,4.507790460849350755e-02,5.245806448344116080e-02
5.631333486557364409e+01,4.480297754743398780e-02,5.482990639625440199e-02
5.639986465508704327e+01,4.452946082560679114e-02,5.311928781539770883e-02
5.648652740430690500e+01,4.425734852224573468e-02,3.661880250665961595e-02
5.657332331753613630e+01,4.398663473279299657e-02,4.468023075792303123e-02
5.666025259939141279e+01,4.371731356892074455e-02,6.247731158843297661e-02
5.674731545480404549e+01,4.344937915855047461e-02,3.465898782010504164e-02
5.683451208902001639e+01,4.318282564587429956e-02,4.209291998997418544e-02
5.692184270760084530e+01,4.291764719137291378e-02,3.294805146664391698e-02
5.700930751642391670e+01,4.265383797183455034e-02,3.877948632531262596e-02
5.709690672168278525e+01,4.239139218037332041e-02,2.028072495258949337e-02
5.718464052988802138e+01,4.213030402644529077e-02,3.690758978590229222e-02
5.727250914786750968e+01,4.187056773586547709e-02,5.634658463789342375e-02
5.736051278276676868e+01,4.161217755082426834e-02,4.443470616019509073e-02
5.744865164204977503e+01,4.135512772990143637e-02,3.372703855683514829e-02
5.753692593349930462e+01,4.109941254808113786e-02,2.600343046180199694e-02
5.762533586521722384e+01,4.084502629676647206e-02,3.584393230432195848e-02
5.771388164562541334e+01,4.059196328379127694e-02,2.972904897599628130e-02
5.780256348346574669e+01,4.034021783343434003e-02,4.040200932263118133e-02
5.789138158780104959e+01,4.008978428642997333e-02,3.521467209805866083e-02
5.798033616801537704e+01,3.984065699998004528e-02,4.267938803916931229e-02
5.806942743381433303e+01,3.959283034776508309e-02,6.361714673185298041e-02
5.815865559522595163e+01,3.934629871995350830e-02,3.397185901197847385e-02
5.824802086260096701e+01,3.910105652321164277e-02,5.798703373175262410e-02
5.833752344661316158e+01,3.885709818071315935e-02,2.437911495519561045e-02
5.842716355826028973e+01,3.861441813214609720e-02,4.995591998143703028e-02
5.851694140886405648e+01,3.837301083372224308e-02,3.938948301600594948e-02
5.860685721007106963e+01,3.813287075818286992e-02,4.792616918410780996e-02
5.869691117385315948e+01,3.789399239480593928e-02,3.867091845478703299e-02
5.878710351250766308e+01,3.765637024941265176e-02,4.192253355841184248e-02
5.887743443865833370e+01,3.741999884437183926e-02,2.393594320285569871e-02
5.896790416525561085e+01,3.718487271860544674e-02,3.576500652379619588e-02
5.905851290557699684e+01,3.695098642759325758e-02,1.853601591142853278e-02
5.914926087322787396e+01,3.671833454337576630e-02,3.901222803002757367e-02
5.924014828214185258e+01,3.648691165455792557e-02,4.423673047070141029e-02
5.933117534658108383e+01,3.625671236631228256e-02,4.195574025376678368e-02
5.942234228113719041e+01,3.602773130038010307e-02,3.511730581651331673e-02
5.951364930073128789e+01,3.579996309507420260e-02,2.780637149180768125e-02
5.960509662061492975e+01,3.557340240527897407e-02,5.145482185185948354e-02
5.969668445637040577e+01,3.534804390245152583e-02,3.946226514726972751e-02
5.978841302391109025e+01,3.512388227462210494e-02,2.983129966353730705e-02
5.988028253948229462e+01,3.490091222639287588e-02,3.204450345444617709e-02
5.997229321966162274e+01,3.467912847893732387e-02,3.391533585004446322e-02
6.006444528135928351e+01,3.445852576999931804e-02,5.169653389077086270e-02
6.015673894181902170e+01,3.423909885389016250e-02,4.099756176425813775e-02
6.024917441861815348e+01,3.402084250148729866e-02,4.007891434945024672e-02
6.034175192966849721e+01,3.380375150023044034e-02,2.394958976208304974e-02
6.043447169321671453e+01,3.358782065411853451e-02,1.304206662869257516e-02
6.052733392784463717e+01,3.337304478370640981e-02,5.114756505599193925e-02
6.062033885247014808e+01,3.315941872609944746e-02,3.461747928947323666e-02
6.071348668634750823e+01,3.294693733494944571e-02,2.094071756042725080e-02
6.080677764906771188e+01,3.273559548044942952e-02,3.257279316096547278e-02
6.090021196055933217e+01,3.252538804932743333e-02,3.982649423349762102e-02
6.099378984108890478e+01,3.231630994484045033e-02,3.624522608221614206e-02
6.108751151126121215e+01,3.210835608676843728e-02,4.269773184381619319e-02
6.118137719202028535e+01,3.190152141140609188e-02,4.366530951461664728e-02
6.127538710464937566e+01,3.169580087155658005e-02,5.042016667374711603e-02
6.136954147077197064e+01,3.149118943652256392e-02,2.120983077212899859e-02
6.146384051235208545e+01,3.128768209209820128e-02,2.019987198722835581e-02
6.155828445169460394e+01,3.108527384056079812e-02,4.296572042794428309e-02
6.165287351144619521e+01,3.088395970066078189e-02,3.452401891222145469e-02
6.174760791459564757e+01,3.068373470761236524e-02,1.408188246593082560e-02
6.184248788447419543e+01,3.048459391308398075e-02,3.686854431829292289e-02
6.193751364475648558e+01,3.028653238518685259e-02,2.856090493636137193e-02
6.203268541946060566e+01,3.008954520846512937e-02,-1.879645927925853444e-03
6.212800343294907179e+01,2.989362748388375846e-02,3.950813506249269830e-02
6.222346790992911991e+01,2.969877432881717211e-02,3.450358138183762247e-02
6.231907907545311076e+01,2.950498087703757807e-02,2.495387276885982497e-02
6.241483715491937545e+01,2.931224227870183816e-02,1.007545638317005818e-02
6.251074237407260625e+01,2.912055370033885329e-02,2.238001575689021333e-02
6.260679495900416924e+01,2.892991032483688968e-02,2.139376348615560849e-02
6.270299513615302800e+01,2.874030735142914239e-02,2.231500515231364667e-02
6.279934313230609888e+01,2.855173999568012475e-02,2.108361918335086710e-02
6.289583917459857076e+01,2.836420348947178705e-02,2.557526892943492308e-02
6.299248349051489271e+01,2.817769308098790060e-02,2.054564859731194959e-02
6.308927630788883079e+01,2.799220403469998564e-02,3.967606253725459303e-02
6.318621785490439891e+01,2.780773163135106044e-02,1.664461685539722624e-02
6.328330836009624960e+01,2.762427116794025431e-02,3.669586380563221589e-02
6.338054805235000089e+01,2.744181795770702509e-02,8.655301874958058056e-03
6.347793716090316707e+01,2.726036733011395416e-02,2.048092817596569581e-02
6.357547591534549269e+01,2.707991463083044004e-02,2.442353138043624333e-02
6.367316454561931494e+01,2.690045522171577788e-02,1.473919251211371073e-02
6.377100328202050150e+01,2.672198448080104552e-02,3.622025564195411468e-02
6.386899235519877749e+01,2.654449780227165906e-02,1.614506788109469626e-02
6.396713199615808065e+01,2.636799059644961279e-02,3.650772442077874352e-02
6.406542243625757749e+01,2.619245828977419949e-02,2.232244985892627848e-02
6.416386390721164901e+01,2.601789632478421557e-02,3.792259244369999144e-03
6.426245664109094946e+01,2.584430016009803613e-02,8.816801814781848740e-03
6.436120087032271897e+01,2.567166527039458496e-02,3.279099885269458337e-02
6.446009682769113169e+01,2.549998714639400629e-02,8.327545169984157392e-03
6.455914474633826217e+01,2.532926129483702854e-02,1.330721946887747711e-02
6.465834485976441215e+01,2.515948323846492127e-02,3.185803355026473049e-02
6.475769740182848011e+01,2.499064851599932385e-02,2.227235838202844265e-02
6.485720260674899862e+01,2.482275268212044000e-02,1.737945637208858710e-02
6.495686070910409171e+01,2.465579130744699476e-02,2.786228792834433490e-02
6.505667194383255492e+01,2.448975997851379760e-02,1.621196844522736560e-02
6.515663654623416789e+01,2.432465429775043653e-02,1.786469573936487476e-02
6.525675475197007813e+01,2.416046988345953508e-02,3.593853677126651602e-02
6.535702679706375307e+01,2.399720236979382276e-02,1.944060781740438587e-02
6.545745291790130693e+01,2.383484740673392360e-02,3.961281573804101286e-02
6.555803335123188447e+01,2.367340066006584989e-02,2.547446601527764837e-02
