p,v,F_index,F_index_noisy
5.622990821314797216e-01,2.308220368153404700e-02,4.947875319705113961e-01,4.899414706319368262e-01
4.774939429173303829e-01,4.241930031969042003e-02,6.127215269316382829e-01,6.116769343909025380e-01
4.217561878634142891e-01,2.413243989986931307e-02,5.013663553427908370e-01,4.970187873799776224e-01
6.178201436468260255e-01,4.570185720685701614e-02,6.602248282183430517e-01,6.585217090950822305e-01
7.573466896132425852e-01,3.368968917355751741e-02,7.015397726708192394e-01,6.988300759337303658e-01
7.162282510933426494e-01,3.508289038315073188e-02,6.603348360265515193e-01,6.590398785605141585e-01
6.359677597414423733e-01,2.101090796405168104e-02,4.978429890703957028e-01,5.045013975380002735e-01
3.735979272512119920e-01,4.252153291507118626e-02,6.393106194733005898e-01,6.364095046319785398e-01
3.821452567143444057e-01,4.209110508652673388e-02,6.326969512112537997e-01,6.265789228484418549e-01
3.068892090176384979e-01,4.967524692941638342e-02,7.340254004181780978e-01,7.307236129898245780e-01
7.254137368018085397e-01,4.759462983523779500e-02,7.668337723561033936e-01,7.643033294669082656e-01
6.060928027162817422e-01,3.283575051715890980e-02,5.723486230463781244e-01,5.692941150832288022e-01
5.454699137024991984e-01,3.575032612904249785e-02,5.759020265560609309e-01,5.749171455816013410e-01
2.421003516036423775e-01,8.856698621503860183e-03,4.258697515368146114e-01,4.235811074803906284e-01
7.090955268974898917e-01,1.469512161122278268e-02,4.751910464033444748e-01,4.806295936237518496e-01
2.869120998338836603e-01,4.442969546906554157e-02,7.193230537874131247e-01,7.237627002803298515e-01
5.057270775000671792e-01,4.109241274237260266e-02,6.046196375789119060e-01,6.006843282378181437e-01
7.613060475361106416e-01,4.053043279270260313e-02,7.688433366603795172e-01,7.736540714909557748e-01
4.144728645302989678e-01,9.386173584173302872e-03,3.929202117419251516e-01,3.998169671076201026e-01
4.745891869344085467e-01,2.881189497996848939e-02,5.277240483961332940e-01,5.276460240295114401e-01
7.668218084930988887e-01,4.850918308335524370e-02,8.446391195480422720e-01,8.403235743917711886e-01
3.784055544294286366e-01,4.438101122450342079e-02,6.488345219239617379e-01,6.509255915746283705e-01
4.713608933332159578e-01,4.983878528031991662e-02,6.560527823600413866e-01,6.555714137327010027e-01
4.287586599479739080e-01,3.391818088396583025e-02,5.661493366283045781e-01,5.677559155625110376e-01
4.443060934178024723e-01,3.819663942548513075e-02,5.906051079265663972e-01,5.852224831946343242e-01
4.587143421698643975e-01,1.048642260929198537e-02,3.995141622710773888e-01,4.099325908181795652e-01
7.945551079899246805e-01,2.334315355016780905e-02,6.562596765037600477e-01,6.552109651363178244e-01
6.832562710740746059e-01,4.037563726312138473e-02,6.686893447544453029e-01,6.712830645138911922e-01
2.244813974655619215e-01,1.629542713684171279e-02,5.297195330174143679e-01,5.266900087467604186e-01
5.655035526186800166e-01,2.415669828255177440e-02,5.027720811214281271e-01,5.035063456511220670e-01
2.070528273615780401e-01,8.780722298319363489e-03,4.464725368072365308e-01,4.349665557758320422e-01
2.469852583356751397e-01,2.433179494049055383e-02,5.937315639923166355e-01,5.871905842804224784e-01
5.499075720331523254e-01,1.670541265269960204e-02,4.479868986068610281e-01,4.355975545328136800e-01
5.723545101880826991e-01,3.524938632799235610e-02,5.781457735637071105e-01,5.830717044158341134e-01
3.023223428393486123e-01,4.652998703479810372e-02,7.174140811454081668e-01,7.104594972823341514e-01
4.419376307828039585e-01,3.958566717377396543e-02,5.995896643794256242e-01,5.917924265435761111e-01
4.163059075123418662e-01,2.796887597238029502e-02,5.289153259981280719e-01,5.345608563848638362e-01
6.223108327658153360e-01,3.360025043799626937e-02,5.838137186058401928e-01,5.813705010870284795e-01
4.519137822813092953e-01,2.721519794136825765e-02,5.186731814038790800e-01,5.178600736289169504e-01
4.307409444359328043e-01,2.523958550138338461e-02,5.077288549763393499e-01,5.131291503257088271e-01
6.952965731994816823e-01,4.706602562092022934e-02,7.266460990225928063e-01,7.291366935209592226e-01
6.011197468984563752e-01,2.822053080178450399e-02,5.391652806806147558e-01,5.407732585052343888e-01
2.664477780901262083e-01,2.462031490147201934e-02,5.764293707673961986e-01,5.797543827878781642e-01
5.239397423120893960e-01,7.160133161572256391e-03,3.755156422844016517e-01,3.658253876079151645e-01
3.348034464096274476e-01,1.564321315639750909e-02,4.568608901375330045e-01,4.633890422398017628e-01
3.619323025597663834e-01,4.298942826239528919e-02,6.482611505135926766e-01,6.549728105632226516e-01
5.677308318094018702e-01,7.947734782560673950e-03,3.842483858481437475e-01,3.935648010093543703e-01
7.191083703150606965e-01,1.417660200691116257e-02,4.754435950348336326e-01,4.650333639494799165e-01
4.152943680370361768e-01,4.433308758807033567e-02,6.346707738428880585e-01,6.304952872632535454e-01
5.130447732219911572e-01,4.488971049082219472e-02,6.274268301074115151e-01,6.246948531970911711e-01
2.468594015933759378e-01,2.566610490109823284e-02,6.073134347901896213e-01,6.159357151067481606e-01
6.644780196095316782e-01,3.503015210939961627e-02,6.163058385279203133e-01,6.192303327726362827e-01
3.040413136530428773e-01,1.473850818499078744e-02,4.597073835598504687e-01,4.686821042196651632e-01
4.391061343459077282e-01,2.959784152230733947e-02,5.360756104840014302e-01,5.384408213546647559e-01
3.646526510104575181e-01,2.635356228478472757e-02,5.316150313133489735e-01,5.285198296426741882e-01
5.116181921220117612e-01,3.704397972400575584e-02,5.802921466504119552e-01,5.739085926729255993e-01
3.797422775452491406e-01,4.084236559926436583e-02,6.257316891270201520e-01,6.229950620890434276e-01
4.809860916370806705e-01,1.439014660638706158e-02,4.279920953723605481e-01,4.351115363740571951e-01
4.645971864416154617e-01,4.765287271890644716e-02,6.443149659025788623e-01,6.401762271550132111e-01
5.678621522946339928e-01,4.033880632526519461e-02,6.089938022972026799e-01,6.002134224498216764e-01
6.133617766850512076e-01,2.275322703539650257e-02,5.037710004015693022e-01,5.053060938013764769e-01
5.189548134229041709e-01,4.939271126797428746e-02,6.536576370980263784e-01,6.606486040038378471e-01
6.455609308008245506e-01,2.252725997471339420e-02,5.130637590873303733e-01,5.253807795032914285e-01
7.385602070642780514e-01,3.698459109696138752e-02,7.029334899589630981e-01,7.093244442783641635e-01
4.746924130570740474e-01,1.184022650846990737e-02,4.093775562220993147e-01,4.143647621213417676e-01
2.196679776583140564e-01,4.957449473070017765e-02,8.726092389014213913e-01,8.638049857773787421e-01
6.601393696819710666e-01,4.873566927547895444e-02,7.057006386142032905e-01,7.039452980417163497e-01
4.754088977698139318e-01,4.949983578673661233e-02,6.538247109997910034e-01,6.520657372227699478e-01
6.695427808266678493e-01,4.013307593628231279e-02,6.559607435963832334e-01,6.567726119804054852e-01
7.121359837573260076e-01,8.195818279027034664e-03,4.122913645978408259e-01,4.077617631831618739e-01
2.461197116581693989e-01,1.858987919389959442e-02,5.344955554695818289e-01,5.385894077771832267e-01
4.388871463804421835e-01,6.114728328272531384e-03,3.664550531255407195e-01,3.728510279291685214e-01
6.443434934069718345e-01,2.796307696859651887e-02,5.535891973836432056e-01,5.542576952103555055e-01
4.710162545993882843e-01,3.285741129732094867e-02,5.541271189727319246e-01,5.527874426203132074e-01
4.708166572171622044e-01,4.901055039078160841e-02,6.514301539583304823e-01,6.524925030668634607e-01
4.871285686714433294e-01,1.784586161192984119e-02,4.527167495866567526e-01,4.547279262425273916e-01
7.930662218133601726e-01,3.188595550505678167e-02,7.505134520945784260e-01,7.545909435407629484e-01
3.439695399648755592e-01,4.960712347974413627e-02,7.016834700748878495e-01,6.974724112688341915e-01
2.979091129223581658e-01,3.522018961162659556e-02,6.384768863531884442e-01,6.458156070261962256e-01
6.604022080100582226e-01,4.297692510048820719e-02,6.685536611507225668e-01,6.688213942407464918e-01
7.036588313349125823e-01,4.785490754293449805e-02,7.411825177499322681e-01,7.404000211504812023e-01
2.273784278227849731e-01,6.702368513681814313e-03,4.055553140155871983e-01,4.091017996407398938e-01
5.679877594637074978e-01,3.239323431844778889e-02,5.586506648073431558e-01,5.552318355772828395e-01
7.143797590113472040e-01,2.784073333682484871e-02,5.982660427998187647e-01,6.027365915772014970e-01
6.309004733316896374e-01,2.793648452458877968e-02,5.475827886758108942e-01,5.584096576395412015e-01
2.884050456535016682e-01,3.410616021831402306e-02,6.384055782906679077e-01,6.406634510883230105e-01
3.007753281852126315e-01,1.011931439501611435e-02,4.170938471362087285e-01,4.181949830953844982e-01
4.674997348120225049e-01,3.201474910435293114e-02,5.489426370532912713e-01,5.466190482451256383e-01
4.240149777995543268e-01,1.163520378586086965e-02,4.096640357799953280e-01,4.172116452659375696e-01
3.009394275349261405e-01,2.689284579823456728e-02,5.686001045393271891e-01,5.743352247912123509e-01
5.113119054950994169e-01,2.997357693064754344e-02,5.354845821372600234e-01,5.279569329384125043e-01
3.138768971287672072e-01,4.197132576204183618e-02,6.746385310447928774e-01,6.795670953200587672e-01
2.460465824345285379e-01,1.161766882889828968e-02,4.564345838192379601e-01,4.531241372655443467e-01
4.941371085536594987e-01,4.968960781961780787e-02,6.542091856905174474e-01,6.483398214447542163e-01
7.636928693170947913e-01,4.241732911251828997e-02,7.892374494829283993e-01,7.888867815789292193e-01
2.917976722540960854e-01,6.208963807465372846e-03,3.802250162627296426e-01,3.769122548101496162e-01
3.192665017558272145e-01,4.370746707765479216e-02,6.821732180682384961e-01,6.879960390286025129e-01
5.065019832589146009e-01,2.779390058992968482e-02,5.209989492574491621e-01,5.146793791020781716e-01
7.688653230822055651e-01,4.993507667013977885e-02,8.599441515930568158e-01,8.534813516010326673e-01
4.709216654831168136e-01,2.440904921037065009e-02,4.984667914886773410e-01,4.937108356593327141e-01
3.264806604893022435e-01,5.627851199235187930e-03,3.692015200561210020e-01,3.684860143369478314e-01
5.449275658074883566e-01,4.057139696860407457e-02,6.055923213359066803e-01,6.085363914323014267e-01
3.936631882854865760e-01,2.697508076224047757e-02,5.271693489553729295e-01,5.216986691999746517e-01
2.688957328356470500e-01,9.845373501456793769e-03,4.252176103583504840e-01,4.215704863970898275e-01
5.772974320792139125e-01,1.161213966818498006e-02,4.133619422028623758e-01,4.054816356881462691e-01
4.606714961440439016e-01,3.384845979011991135e-02,5.612256172146654620e-01,5.602071894774324212e-01
7.735020142202311266e-01,3.749887592835767641e-02,7.650501798335282988e-01,7.598980710308906872e-01
4.304674845173130926e-01,1.129991914736862627e-02,4.067084207310573407e-01,4.175429078678373207e-01
2.916440062090802088e-01,7.688823153543552016e-03,3.954035501827617427e-01,4.050114021338439563e-01
3.941128862213131301e-01,1.465654122579486754e-02,4.359364512848615814e-01,4.312346406120503572e-01
4.872232382658194805e-01,9.932262849451766601e-03,3.952822495985701123e-01,3.959318669792664669e-01
3.738046809003450210e-01,2.277889731823535754e-02,5.020539608080607508e-01,5.041143092150888183e-01
4.541626191804583601e-01,2.937348964083247999e-02,5.328211636267207174e-01,5.300447455923432694e-01
6.235278088850808587e-01,1.455771385647741667e-02,4.439918686763497657e-01,4.419873795261584082e-01
6.589905194407619238e-01,4.436744996751146308e-02,6.767239259009685259e-01,6.798781614323824440e-01
5.548271237002410095e-01,4.767171408423923062e-02,6.495374844128136704e-01,6.481302722652747539e-01
4.891873394216584847e-01,2.188837007146451213e-02,4.809059821717236449e-01,4.793478089229775141e-01
2.686787574004949608e-01,1.266435915372263708e-02,4.553579469777512267e-01,4.551533399207108865e-01
6.008611743222294077e-01,4.204383549923873531e-02,6.300762088640249337e-01,6.362035953169105085e-01
3.389363428060411243e-01,1.511510517663572709e-02,4.511542555495386964e-01,4.497953111172878771e-01
6.434012369184505253e-01,3.822988048731542493e-02,6.257219747991777936e-01,6.276074168928167385e-01
7.726693770206947143e-01,4.194216170678036898e-02,8.030512033147640949e-01,8.041924904159248877e-01
7.126876697811070915e-01,8.304543885713054283e-03,4.135809896597738011e-01,4.171044486689155506e-01
3.651712587175563463e-01,6.755429092539716636e-03,3.752763234535220205e-01,3.742522252319304132e-01
4.779936807382030861e-01,1.505800982413536132e-02,4.328353379586227789e-01,4.303227787341762922e-01
4.668890004681969241e-01,7.808071752249607853e-03,3.792234960545345368e-01,3.757295528584313482e-01
6.617421616447938248e-01,1.213167019544461600e-02,4.337197209384917596e-01,4.348579927310436410e-01
4.506412295965480652e-01,4.843938574092883365e-02,6.507280480993449245e-01,6.513758013896195909e-01
4.114282578893208031e-01,3.008062978979367946e-02,5.443335451359375687e-01,5.429987719171740501e-01
5.525893424691935563e-01,7.632563242187641664e-03,3.806856790584184913e-01,3.817477700171452160e-01
5.420224104634447926e-01,6.462092264316377822e-03,3.710588021154270222e-01,3.828399685477923975e-01
7.062616851026761733e-01,4.438934329297686276e-02,7.199187926228094447e-01,7.238149343737366737e-01
7.562279145031827188e-01,2.084071046371520006e-02,5.731096498180553445e-01,5.638863054421556775e-01
7.148228371292288941e-01,1.560021960623433554e-02,4.869670573017976234e-01,4.934345013617202902e-01
7.941055508930279228e-01,2.504481793732383360e-02,6.757511612875466422e-01,6.764250838775220931e-01
5.451331144451927457e-01,3.338724348454957108e-02,5.608572368788883322e-01,5.557302252024294287e-01
4.479702244884515849e-01,1.677593139673629399e-02,4.462350043592466786e-01,4.529133220329945586e-01
6.245360541207809479e-01,8.563296617811693920e-03,3.957130972207639208e-01,3.952746400718227804e-01
7.211097871788736402e-01,1.041061345760522540e-02,4.383758687699037537e-01,4.434213581023204176e-01
6.278085955809018515e-01,4.565751075545298326e-02,6.651660634896097157e-01,6.620569006066980844e-01
5.466527333631496788e-01,2.138734213289848057e-02,4.808383294504043337e-01,4.860830604286713319e-01
2.976025246019143311e-01,2.491292432333883783e-02,5.540888899765374909e-01,5.526380876589337410e-01
6.344478293522302081e-01,1.463828608846548529e-02,4.472651502420551539e-01,4.520111689945708333e-01
7.454506628923982525e-01,1.151639483489303242e-02,4.626437232240868669e-01,4.666994602584698670e-01
4.760139744540055617e-01,3.949998706918861346e-02,5.952540052972724594e-01,5.894532156071917717e-01
7.210902759544619567e-01,1.436376954829019642e-02,4.784018221184890285e-01,4.802005534182573476e-01
5.559981007292681410e-01,9.403254016828994574e-03,3.944622852220699971e-01,3.967738298105785710e-01
3.592992757135583526e-01,1.965840573613621828e-02,4.822927420554115052e-01,4.819534972912309367e-01
7.881812522430999834e-01,9.902450757473167664e-03,4.732958907683932348e-01,4.643468416216145478e-01
6.463457752109705856e-01,1.839562674011056137e-02,4.809037981392261241e-01,4.822662001864042036e-01
7.877151240634132634e-01,2.906453923833143480e-02,7.087931960680786680e-01,7.071510354351145944e-01
5.660318455142040461e-01,1.148614334203385337e-02,4.111587055639591703e-01,4.170938260658118013e-01
6.459251064424242905e-01,3.082908148502251991e-02,5.752894177100196238e-01,5.699236349447346361e-01
3.646336298951865507e-01,3.127773450826703411e-02,5.673587777676164512e-01,5.722279745254884586e-01
5.172609993964887298e-01,2.630048737299187089e-02,5.116411495339185933e-01,5.122804558235340977e-01
4.306205533065997071e-01,1.732783100346626734e-02,4.515893743170316110e-01,4.642595268304053890e-01
6.114894623032310905e-01,3.825411159110672643e-02,6.102635184023055270e-01,6.051795958882560944e-01
7.655319111913156949e-01,4.320186524025380198e-02,7.993440476923605598e-01,8.040785573052944279e-01
5.347488474488957255e-01,1.929979328190329496e-02,4.650092159596129759e-01,4.622897750805879946e-01
2.040213087892889243e-01,7.077292296310638137e-03,4.235439958386911230e-01,4.187536109038041410e-01
3.894468492481026334e-01,4.851885154988701265e-02,6.691970775028117657e-01,6.745310659207315318e-01
5.236252643639879301e-01,4.121724926898490821e-02,6.066150645217006643e-01,6.095855043215976377e-01
6.756530336968062933e-01,4.520598737129451206e-02,6.954473206202056446e-01,7.006449712529979612e-01
5.510896511350373839e-01,3.388731178106701991e-02,5.650167301561792588e-01,5.569239733430308981e-01
3.202993561820821622e-01,6.313252003697943093e-03,3.764633078815923795e-01,3.704258484810761809e-01
5.652043553202352744e-01,2.638718953100439163e-02,5.180322603999052422e-01,5.209338459632650853e-01
7.271197531223994037e-01,7.075380315012092837e-03,4.054251710243695350e-01,4.011487415364530795e-01
5.117945700990598201e-01,1.278141714509472421e-02,4.168881051342218091e-01,4.234535645415306582e-01
7.068086475814721048e-01,7.719561031132783635e-03,4.058216640955972232e-01,4.141307769721199183e-01
5.220635294610445065e-01,2.577138746519362644e-02,5.084307865421210382e-01,5.077671373112557784e-01
2.374283866935796850e-01,2.511717929425725387e-02,6.134665961366657649e-01,6.136140705399149020e-01
7.844298329730754471e-01,1.198309148286329402e-02,4.979970686798668167e-01,4.981244263333972078e-01
2.266010724605657112e-01,4.459522778392873560e-02,8.161751522244797830e-01,8.147103220839986282e-01
3.673206770625677686e-01,2.031818735327644079e-02,4.851538037244886858e-01,4.849645525702536708e-01
5.898190126617210982e-01,4.536784871679684639e-02,6.462384336095121640e-01,6.450731657376386208e-01
6.885821362537469792e-01,2.144120287854320642e-02,5.248488247294874620e-01,5.269888572387378955e-01
3.286398887936625712e-01,4.950867153436475793e-02,7.128825911651842651e-01,7.112150447601669478e-01
7.225797206865152145e-01,5.114890719030430223e-03,3.828697041263055545e-01,3.802634521247267863e-01
6.225199905090028629e-01,3.013099816861621039e-02,5.598725715324167629e-01,5.583723564741972512e-01
2.535260693045149338e-01,4.614033101014517607e-02,7.783256773111526527e-01,7.752643504941677532e-01
4.660429049427368686e-01,3.750549960459470533e-02,5.837166557024050517e-01,5.833135642493353368e-01
7.331336839549671414e-01,3.474405315151084944e-02,6.770286342771351107e-01,6.797247014454398384e-01
4.685826644139672315e-01,4.917970099346524737e-02,6.525936780176668783e-01,6.628745005041867255e-01
7.186014209712818790e-01,1.106686633497754729e-02,4.439956142415097395e-01,4.358518768254798781e-01
3.248170841888252114e-01,1.118451150607820480e-02,4.205945724940650665e-01,4.137044922471891373e-01
7.237827313625102565e-01,1.805852021565225451e-02,5.164050400526083440e-01,5.160631050273136733e-01
6.187234532305951884e-01,4.190400118857112027e-02,6.369232343061455026e-01,6.370810938428612680e-01
2.156049532117147449e-01,1.838418261060121434e-02,5.658521547962767073e-01,5.656276537571141017e-01
2.630276245330566143e-01,3.748825027133623200e-02,6.948054613150396186e-01,7.041666132888614316e-01
6.423663008588706980e-01,3.481138506823101136e-02,6.016934585487143661e-01,5.925646927972013644e-01
7.032591704564756796e-01,3.093662660029068007e-02,6.143664264485522164e-01,6.135910381096687516e-01
4.224468909515552428e-01,6.123866536054054822e-03,3.668820161841487848e-01,3.605191826314368408e-01
3.598625919366646442e-01,1.270633004306100620e-02,4.260774105419421476e-01,4.245648816963880079e-01
7.844308038223304358e-01,4.727894640397307252e-02,8.749226393205096208e-01,8.774962996050633679e-01
7.082307048173148711e-01,6.898330933428020034e-03,3.979071251378323848e-01,3.906892443998043474e-01
7.977809164667639674e-01,1.774338318539791376e-02,5.909153213394549020e-01,5.960342395150627359e-01
3.053432933671250682e-01,8.711373916074209231e-03,4.022460272643296753e-01,3.980156206912334738e-01
5.053925831370770227e-01,2.157297875785637448e-02,4.790275358076008794e-01,4.737868764681398837e-01
2.583216817891898498e-01,1.217115941907631269e-02,4.555587484513969887e-01,4.473296209823065528e-01
6.075361891111690227e-01,2.589524966830702990e-02,5.247506431216369949e-01,5.212519319246355920e-01
4.436671138615318477e-01,4.596956593990989687e-02,6.376447832090401668e-01,6.339345855282939590e-01
2.510003188146475717e-01,3.430768322699757206e-02,6.837208126094255212e-01,6.878631867859780202e-01
2.915790350736092162e-01,4.795189814632221104e-02,7.389849278440131508e-01,7.311750163395216440e-01
7.461796248088952144e-01,9.800535397455727160e-03,4.437377297374061613e-01,4.448030840527341101e-01
7.261342132681858352e-01,3.118985360096171444e-02,6.386179384265647796e-01,6.428244308978383614e-01
7.730915136956695299e-01,4.113496283363162614e-02,7.969007963578946807e-01,7.956409966637552067e-01
7.379321570701071753e-01,3.309225612921082998e-02,6.688928521455456133e-01,6.727350210552576204e-01
5.210927817953274754e-01,2.775193456727561084e-02,5.215441515761980451e-01,5.180789004500969686e-01
5.092734398950538033e-01,9.580926398861567064e-03,3.931683068706552930e-01,3.952392213814732158e-01
5.522617239343259321e-01,1.974518495378161168e-02,4.699723331185432507e-01,4.683032320895235134e-01
6.600942586618024910e-01,4.849453309101381393e-02,7.041424931483669658e-01,7.149369560706076987e-01
3.186311446160046690e-01,2.680883834362634069e-02,5.565230296616368033e-01,5.551035309741708668e-01
4.670690913408688805e-01,9.239213945763543462e-03,3.900433212082152212e-01,3.885469406893030664e-01
4.385560523857989779e-01,3.377248514054471962e-02,5.634951845953752869e-01,5.655143738509594842e-01
6.737917675340512336e-01,7.872248827527168411e-03,3.988514421174303992e-01,3.962070218518320974e-01
2.275990141133528433e-01,1.141553295084418718e-02,4.664469222597149023e-01,4.654667847983502971e-01
5.841216284021499838e-01,1.539698233312004547e-02,4.428765247673683847e-01,4.445686134980667559e-01
2.532242381666572340e-01,8.534657652428365854e-03,4.169880103886955958e-01,4.213641632748625909e-01
5.252898971850756826e-01,1.346474380014227659e-02,4.225250418916070005e-01,4.195457668566725529e-01
3.334684299680568120e-01,1.277319016902971234e-02,4.325042609285716932e-01,4.328078383236155235e-01
7.865463005257107287e-01,2.708251937603758583e-02,6.847480152447404933e-01,6.838929777843688607e-01
2.802662343848358883e-01,1.743782133998562217e-02,4.970671927695473613e-01,5.005556224029772405e-01
3.929244339262852326e-01,4.728132639300740986e-02,6.602970392887943518e-01,6.644044680498493172e-01
3.262725542488705277e-01,2.411307412078722914e-02,5.306247825756946757e-01,5.326446088351317609e-01
3.555591486556768377e-01,2.683850632182713247e-02,5.386769803587870831e-01,5.400084941846872155e-01
6.079379688039411311e-01,3.750423172223706081e-02,6.039546549853518354e-01,6.129153207374835599e-01
2.411660892513181886e-01,2.114969849458588069e-02,5.670476381648839048e-01,5.626886383661630076e-01
5.722659344103102619e-01,4.228787007648284607e-02,6.220652272410028827e-01,6.302534032482116633e-01
5.126196118190251561e-01,2.619147948027428577e-02,5.106460868886666393e-01,5.133394813874017082e-01
2.287503919480770309e-01,1.462334252481001587e-02,5.051858271709941395e-01,4.975232013620631277e-01
7.686285231251737127e-01,1.717772367164467975e-02,5.460434309044650547e-01,5.466939793217581167e-01
4.908865701197459575e-01,3.663432488571586459e-02,5.772280148765621677e-01,5.701590481446086045e-01
2.331336712396624433e-01,4.854431401260296541e-02,8.345756712983424253e-01,8.339629524437277563e-01
5.258596674912880964e-01,2.768562294844633537e-02,5.214869296659279119e-01,5.113455783325500104e-01
4.309573120749153330e-01,4.298941529920684290e-02,6.225138260689447867e-01,6.261650009612009793e-01
2.631988058747383730e-01,2.127960505458343504e-02,5.470468737555209682e-01,5.431052225176803416e-01
6.667767060593110529e-01,1.647950581987683502e-02,4.725177085674281963e-01,4.807817745420243094e-01
7.321413227238682264e-01,3.448655081952007456e-02,6.736282121568101244e-01,6.700145732704774204e-01
6.201617297969134190e-01,1.563009106765391940e-02,4.516404085089592013e-01,4.519213969129808883e-01
4.745418698554962345e-01,8.621274398536060007e-03,3.853761410473159899e-01,3.785970069772630620e-01
6.967426295486875976e-01,2.561470839255805543e-02,5.653461500629943792e-01,5.647131041930874007e-01
2.136864800987077206e-01,5.005062793473459039e-03,3.879111994493115723e-01,3.881408179346216292e-01
3.300991457487992831e-01,2.298793016884468840e-02,5.196821921157577240e-01,5.222264909087224183e-01
5.501108465881522358e-01,3.298292056038752001e-02,5.590516063161818927e-01,5.714204687909140157e-01
3.151471778092609366e-01,1.549889726357986039e-02,4.622957610490427971e-01,4.705512320685067973e-01
5.959712949979681929e-01,5.739380829108409188e-03,3.692365837805641204e-01,3.731767786103677431e-01
4.905554598407238509e-01,2.826482763035524648e-02,5.237956690481315736e-01,5.221949617774438446e-01
6.913160484258387140e-01,4.407967497427732473e-02,7.020952803517761520e-01,7.007105043075567696e-01
7.897843516180020895e-01,3.665732809734863901e-02,7.920011860082084576e-01,7.905067343282584647e-01
2.337380050600003090e-01,3.929251808007588193e-02,7.561150964855675172e-01,7.518992388942431493e-01
6.424663423677235974e-01,3.959387996457251063e-02,6.343574164677687754e-01,6.377757197173983261e-01
2.363179767863601288e-01,1.814530836333113489e-02,5.390774610772212094e-01,5.388691400087072259e-01
5.219799449016571113e-01,4.423382944372251935e-02,6.243299090549911945e-01,6.270502919302035627e-01
4.144586154167312908e-01,2.530573604886628483e-02,5.108280023396388758e-01,5.096820924768157290e-01
4.866716809140386735e-01,4.796276750350498413e-02,6.445705255274419843e-01,6.465374565564196985e-01
6.457585556888821854e-01,1.474895578900776646e-02,4.512068975455543196e-01,4.601153898588292157e-01
2.036428410720732829e-01,8.273007961081029621e-03,4.416343010406073022e-01,4.435202094068474432e-01
5.793423925057870072e-01,2.747511013145395239e-02,5.283307936184153952e-01,5.331055092306909993e-01
7.266051792673913212e-01,2.800599463379212228e-02,6.112842694208777683e-01,6.072011828573257164e-01
7.333446566055188409e-01,4.677567364607059658e-02,7.722998718944447116e-01,7.717305124437677799e-01
5.053570772583324544e-01,3.122912565519931835e-02,5.433400189124558688e-01,5.416281103279461107e-01
5.887285745804060610e-01,3.164694904253631536e-02,5.588915243426368917e-01,5.616003153223368960e-01
2.933793875256275330e-01,2.850207687518861374e-02,5.877869037185571299e-01,5.894831716115803699e-01
3.241010022937057533e-01,5.090011912445660015e-03,3.644039098039391633e-01,3.612676879360711690e-01
7.868501775164247203e-01,4.933093752403091420e-02,8.976981567484156876e-01,8.997013457170202066e-01
2.214194924191455749e-01,2.125355867182824807e-02,5.924249898827947947e-01,5.933149427040145252e-01
7.455429370952442181e-01,2.177472700725364974e-02,5.715276952758348017e-01,5.639863160771410033e-01
3.603424536321735983e-01,4.048793400279936117e-02,6.327118390783998958e-01,6.328670855403961681e-01
5.184754700157484519e-01,4.377375840071032892e-02,6.213124453884536491e-01,6.275731179505692481e-01
3.413476338100385199e-01,9.586904066008284167e-03,4.029050612983610669e-01,3.988011308371474106e-01
2.540600353487527108e-01,1.078296392432281231e-02,4.423619814934022232e-01,4.481773157704506683e-01
7.185215768238588652e-01,3.633491707672799331e-02,6.728648887659096633e-01,6.767229680923968482e-01
5.790284990341864058e-01,3.887903442458438830e-02,6.029315810959008370e-01,6.041759080864798070e-01
7.259945692117610871e-01,1.021372807966371837e-02,4.384676060617024307e-01,4.410939366939735651e-01
5.787758551786579275e-01,1.195862629309989676e-02,4.161807300134729437e-01,4.125724939823697812e-01
6.317079066407471633e-01,3.113852417977684001e-02,5.707941302453538590e-01,5.747498372027787239e-01
2.707096638212680983e-01,3.315211201065625113e-02,6.488145306901288434e-01,6.421412033338945724e-01
2.048547880560376011e-01,1.390134679023162165e-02,5.208990772776888045e-01,5.157273593253947075e-01
2.523697320269628341e-01,4.411875207671737270e-02,7.644058393160833020e-01,7.675507816091632352e-01
7.104815847427907727e-01,2.020310047719605859e-02,5.274850123912031563e-01,5.224282308377428130e-01
2.198470904325308672e-01,2.176230682079424369e-02,6.005540916378240279e-01,6.110624615149432559e-01
2.583966819977114859e-01,1.764965209933207213e-02,5.141346361495473527e-01,5.162981079583256472e-01
2.623249675834080641e-01,3.712412452079456165e-02,6.926868899487992337e-01,6.977020197079294439e-01
2.390590266225651184e-01,2.960762811118668528e-02,6.566814412156806169e-01,6.620237249988201178e-01
3.988044470531956209e-01,3.799197545002759580e-02,6.001541696574106410e-01,5.986909837829725856e-01
5.586824029043732098e-01,3.211153091021199529e-02,5.549284351400962656e-01,5.555646125528063139e-01
7.499495199679016011e-01,8.797962231930665095e-03,4.341366371038142824e-01,4.370256806627272894e-01
3.020934960883340792e-01,3.355137910562876191e-02,6.218049642197072124e-01,6.223579743934950503e-01
2.296819610375617493e-01,1.218332253449214489e-02,4.744683821665783841e-01,4.828775450937132785e-01
7.787941487480178893e-01,1.363979158717139317e-02,5.138640767494295769e-01,5.195718970125539071e-01
2.838436853547412486e-01,3.010021500491570287e-02,6.094529373822662466e-01,6.110948922303398589e-01
