t,C,Q,dC_dt,dC_dt_noisy
1.605861172234446599e+01,1.710859538874545151e-03,3.943043751747395131e-02,-3.764456505242485011e-04,-2.301920159885628876e-03
1.606241248249649800e+01,1.709429815034447858e-03,3.942577269315531568e-02,-3.758894454591890861e-04,6.050426291366619441e-03
1.606621324264853001e+01,1.708002203342788268e-03,3.942110952346643965e-02,-3.753342214653188026e-04,-2.190583314919379576e-02
1.607001400280055847e+01,1.706576700082567451e-03,3.941644800743079186e-02,-3.747799767091303464e-04,4.129893421169950063e-02
1.607381476295259048e+01,1.705153301543190425e-03,3.941178814407261810e-02,-3.742267093603682607e-04,-4.569072179129157231e-03
1.607761552310461894e+01,1.703732004020475478e-03,3.940712993241694134e-02,-3.736744175920321889e-04,1.000120462019167544e-02
1.608141628325665096e+01,1.702312803816643984e-03,3.940247337148956863e-02,-3.731230995803723211e-04,-1.249122018219617561e-02
1.608521704340868297e+01,1.700895697240329069e-03,3.939781846031707724e-02,-3.725727535048934053e-04,2.564485365270867401e-03
1.608901780356071143e+01,1.699480680606571927e-03,3.939316519792684240e-02,-3.720233775483523624e-04,-4.639594750316623079e-02
1.609281856371273989e+01,1.698067750236819220e-03,3.938851358334701652e-02,-3.714749698967573103e-04,-2.653539381747334683e-02
1.609661932386477190e+01,1.696656902458925243e-03,3.938386361560650833e-02,-3.709275287393688650e-04,-4.992830382492875058e-02
1.610042008401680391e+01,1.695248133607155832e-03,3.937921529373504537e-02,-3.703810522687007913e-04,1.933334235623946837e-02
1.610422084416883237e+01,1.693841440022184237e-03,3.937456861676311148e-02,-3.698355386805182677e-04,-2.818817099097644177e-02
1.610802160432086083e+01,1.692436818051088962e-03,3.936992358372196771e-02,-3.692909861738376699e-04,-3.155824232957174513e-02
1.611182236447289284e+01,1.691034264047357009e-03,3.936528019364367997e-02,-3.687473929509263535e-04,2.221337415399212908e-02
1.611562312462492486e+01,1.689633774370886054e-03,3.936063844556106361e-02,-3.682047572173051484e-04,-1.014107483246406115e-02
1.611942388477695687e+01,1.688235345387980105e-03,3.935599833850773888e-02,-3.676630771817444550e-04,-3.620094177030135259e-03
1.612322464492898533e+01,1.686838973471352756e-03,3.935135987151810316e-02,-3.671223510562673887e-04,2.123405904642161265e-02
1.612702540508101379e+01,1.685444655000122851e-03,3.934672304362732409e-02,-3.665825770561462562e-04,9.595795416409433690e-03
1.613082616523304580e+01,1.684052386359817738e-03,3.934208785387134644e-02,-3.660437533999046696e-04,6.065867545078756397e-03
1.613462692538507781e+01,1.682662163942375000e-03,3.933745430128691989e-02,-3.655058783093178176e-04,1.293454220361875233e-02
1.613842768553710627e+01,1.681273984146140505e-03,3.933282238491155047e-02,-3.649689500094116523e-04,-3.912598765595533962e-02
1.614222844568913473e+01,1.679887843375864939e-03,3.932819210378354219e-02,-3.644329667284611001e-04,2.574817544234648398e-02
1.614602920584116674e+01,1.678503738042708138e-03,3.932356345694195537e-02,-3.638979266979915799e-04,2.648274227182195392e-02
1.614982996599319875e+01,1.677121664564239526e-03,3.931893644342665528e-02,-3.633638281527797075e-04,3.690229681668960593e-02
1.615363072614523077e+01,1.675741619364435730e-03,3.931431106227829125e-02,-3.628306693308515612e-04,-4.200375501074576218e-02
1.615743148629725923e+01,1.674363598873682959e-03,3.930968731253826898e-02,-3.622984484734831693e-04,-1.706424476701148829e-02
1.616123224644928769e+01,1.672987599528772242e-03,3.930506519324878517e-02,-3.617671638251999684e-04,-1.128967480510638388e-02
1.616503300660131970e+01,1.671613617772903107e-03,3.930044470345282759e-02,-3.612368136337761526e-04,3.412788445260050291e-02
1.616883376675335171e+01,1.670241650055685973e-03,3.929582584219414726e-02,-3.607073961502369505e-04,1.133726958271346653e-02
1.617263452690538017e+01,1.668871692833138456e-03,3.929120860851730013e-02,-3.601789096288562941e-04,3.553870372963002094e-02
1.617643528705740863e+01,1.667503742567684076e-03,3.928659300146759847e-02,-3.596513523271567645e-04,9.101192130326172733e-03
1.618023604720944064e+01,1.666137795728154852e-03,3.928197902009113174e-02,-3.591247225059093751e-04,-1.273993140520490210e-02
1.618403680736147265e+01,1.664773848789792825e-03,3.927736666343480121e-02,-3.585990184291354692e-04,-2.589281492837453708e-02
1.618783756751350111e+01,1.663411898234248105e-03,3.927275593054626451e-02,-3.580742383641044970e-04,-1.130458239027099833e-02
1.619163832766553313e+01,1.662051940549575182e-03,3.926814682047396338e-02,-3.575503805813335821e-04,2.812021362620528361e-02
1.619543908781756159e+01,1.660693972230241821e-03,3.926353933226713055e-02,-3.570274433545895273e-04,-1.691198243361718284e-02
1.619923984796959360e+01,1.659337989777118216e-03,3.925893346497575515e-02,-3.565054249608860500e-04,-3.547802481448483758e-02
1.620304060812162561e+01,1.657983989697487184e-03,3.925432921765063810e-02,-3.559843236804862213e-04,5.784389275548034066e-03
1.620684136827365407e+01,1.656631968505038960e-03,3.924972658934334363e-02,-3.554641377969010026e-04,2.760840348544918096e-02
1.621064212842568253e+01,1.655281922719869462e-03,3.924512557910621313e-02,-3.549448655968881613e-04,4.891313679824754040e-02
1.621444288857771454e+01,1.653933848868482893e-03,3.924052618599237208e-02,-3.544265053704534095e-04,2.520939077223382715e-02
1.621824364872974655e+01,1.652587743483793477e-03,3.923592840905574392e-02,-3.539090554108506202e-04,1.959491454155901091e-02
1.622204440888177501e+01,1.651243603105123940e-03,3.923133224735100150e-02,-3.533925140145814485e-04,-3.557040501018521317e-02
1.622584516903380347e+01,1.649901424278202473e-03,3.922673769993362952e-02,-3.528768794813936507e-04,-7.374239169429335460e-03
1.622964592918583548e+01,1.648561203555165338e-03,3.922214476585986209e-02,-3.523621501142819518e-04,-7.388257258198640057e-03
1.623344668933786750e+01,1.647222937494559033e-03,3.921755344418673822e-02,-3.518483242194898344e-04,2.895625211869588041e-03
1.623724744948989951e+01,1.645886622661337038e-03,3.921296373397207408e-02,-3.513354001065054728e-04,-1.846974105882222619e-02
1.624104820964192797e+01,1.644552255626862422e-03,3.920837563427445605e-02,-3.508233760880664497e-04,1.602458585431731572e-02
1.624484896979395643e+01,1.643219832968903288e-03,3.920378914415326849e-02,-3.503122504801541720e-04,2.523358696403111417e-02
1.624864972994598844e+01,1.641889351271636020e-03,3.919920426266864516e-02,-3.498020216019973407e-04,2.324189285247372540e-03
1.625245049009802045e+01,1.640560807125647676e-03,3.919462098888153168e-02,-3.492926877760716797e-04,-5.707998097450786741e-03
1.625625125025004891e+01,1.639234197127933165e-03,3.919003932185364386e-02,-3.487842473280992309e-04,3.900612186803647553e-03
1.626005201040207737e+01,1.637909517881893078e-03,3.918545926064748164e-02,-3.482766985870468907e-04,7.696429924895400142e-03
1.626385277055410938e+01,1.636586765997335643e-03,3.918088080432630821e-02,-3.477700398851275485e-04,1.596219574485290005e-02
1.626765353070614140e+01,1.635265938090480192e-03,3.917630395195418475e-02,-3.472642695578008454e-04,-1.719149949377241776e-02
1.627145429085817341e+01,1.633947030783952604e-03,3.917172870259595652e-02,-3.467593859437716566e-04,2.900812330608744383e-02
1.627525505101020187e+01,1.632630040706787916e-03,3.916715505531723901e-02,-3.462553873849906873e-04,7.246769727106790919e-04
1.627905581116223033e+01,1.631314964494426844e-03,3.916258300918443180e-02,-3.457522722266530095e-04,-3.475738670030956851e-03
1.628285657131426234e+01,1.630001798788718176e-03,3.915801256326470470e-02,-3.452500388171990918e-04,1.384069246179357379e-02
1.628665733146629435e+01,1.628690540237921367e-03,3.915344371662602546e-02,-3.447486855083152870e-04,-1.402006560574971250e-02
1.629045809161832281e+01,1.627381185496703511e-03,3.914887646833713208e-02,-3.442482106549329653e-04,1.753794689887600011e-02
1.629425885177035127e+01,1.626073731226137598e-03,3.914431081746755359e-02,-3.437486126152272670e-04,4.296372724230593937e-02
1.629805961192238328e+01,1.624768174093704689e-03,3.913974676308758227e-02,-3.432498897506182953e-04,8.688241300869785008e-03
1.630186037207441530e+01,1.623464510773295864e-03,3.913518430426830841e-02,-3.427520404257712789e-04,4.061791796277323084e-03
1.630566113222644375e+01,1.622162737945210924e-03,3.913062344008159249e-02,-3.422550630085957591e-04,-9.636610295671074744e-03
1.630946189237847221e+01,1.620862852296154700e-03,3.912606416960007910e-02,-3.417589558702456435e-04,2.984867898789872465e-02
1.631326265253050423e+01,1.619564850519240526e-03,3.912150649189718304e-02,-3.412637173851179595e-04,2.259921729015560224e-02
1.631706341268253624e+01,1.618268729313991757e-03,3.911695040604712403e-02,-3.407693459308543723e-04,-3.045136614132080630e-02
1.632086417283456825e+01,1.616974485386338950e-03,3.911239591112487812e-02,-3.402758398883413472e-04,1.937398126117522920e-02
1.632466493298659671e+01,1.615682115448621812e-03,3.910784300620621934e-02,-3.397831976417088487e-04,-1.358156941241609600e-02
1.632846569313862517e+01,1.614391616219585518e-03,3.910329169036769886e-02,-3.392914175783291481e-04,-2.381674840063113807e-02
1.633226645329065718e+01,1.613102984424383312e-03,3.909874196268662422e-02,-3.388004980888183410e-04,-1.741472114085437263e-03
1.633606721344268919e+01,1.611816216794579107e-03,3.909419382224112172e-02,-3.383104375670371064e-04,-1.358935624788710182e-02
1.633986797359471765e+01,1.610531310068144886e-03,3.908964726811007401e-02,-3.378212344100892431e-04,2.295346260704588318e-02
1.634366873374674611e+01,1.609248260989457882e-03,3.908510229937316172e-02,-3.373328870183200977e-04,-2.561561350850232247e-02
1.634746949389877813e+01,1.607967066307112005e-03,3.908055891511064833e-02,-3.368453937942099733e-04,-2.618804536189083335e-02
1.635127025405081014e+01,1.606687722693296138e-03,3.907601711439710052e-02,-3.363587531015750599e-04,-1.936018207048003856e-02
1.635507101420284215e+01,1.605410226879831802e-03,3.907147689631100540e-02,-3.358729633344211029e-04,-3.197895840027201089e-03
1.635887177435487061e+01,1.604134575652256230e-03,3.906693825993505509e-02,-3.353880229139396749e-04,1.144089236266484025e-02
1.636267253450689907e+01,1.602860765801453940e-03,3.906240120435262864e-02,-3.349039302640279751e-04,-2.221762295185724170e-02
1.636647329465893108e+01,1.601588794123657601e-03,3.905786572864783368e-02,-3.344206838112883415e-04,-1.492291652885398626e-02
1.637027405481096309e+01,1.600318657420451941e-03,3.905333183190548563e-02,-3.339382819850311777e-04,-3.185516434084935400e-02
1.637407481496299155e+01,1.599050352498770054e-03,3.904879951321110765e-02,-3.334567232172713758e-04,-4.407167672149324075e-03
1.637787557511502001e+01,1.597783876170891888e-03,3.904426877165093068e-02,-3.329760059427300505e-04,-2.094141121649305964e-02
1.638167633526705202e+01,1.596519225254446409e-03,3.903973960631188650e-02,-3.324961285988330757e-04,4.300545241852118949e-02
1.638547709541908404e+01,1.595256396572413554e-03,3.903521201628162851e-02,-3.320170896257130903e-04,3.809939071470311300e-02
1.638927785557111605e+01,1.593995386953120982e-03,3.903068600064851096e-02,-3.315388874662073839e-04,-1.913878157871102756e-02
1.639307861572314451e+01,1.592736193230247102e-03,3.902616155850160973e-02,-3.310615205658594146e-04,2.267408002219498293e-03
1.639687937587517297e+01,1.591478812242816312e-03,3.902163868893070153e-02,-3.305849873729166952e-04,7.910808640739567382e-03
1.640068013602720498e+01,1.590223240835202242e-03,3.901711739102625004e-02,-3.301092863383320937e-04,-1.143578142384804597e-02
1.640448089617923699e+01,1.588969475857129280e-03,3.901259766387947525e-02,-3.296344159157638880e-04,-8.347591016681152679e-03
1.640828165633126545e+01,1.587717514163671483e-03,3.900807950658226331e-02,-3.291603745615753859e-04,1.228778175109407865e-02
1.641208241648329391e+01,1.586467352615249108e-03,3.900356291822723587e-02,-3.286871607348341670e-04,-5.957535750890667267e-03
1.641588317663532592e+01,1.585218988077631433e-03,3.899904789790770848e-02,-3.282147728973118647e-04,-6.560907767881843551e-03
1.641968393678735794e+01,1.583972417421938925e-03,3.899453444471771141e-02,-3.277432095134862272e-04,-1.146171437674894022e-03
1.642348469693938640e+01,1.582727637524640853e-03,3.899002255775198961e-02,-3.272724690505385693e-04,2.418227334249165375e-02
1.642728545709141486e+01,1.581484645267553770e-03,3.898551223610598887e-02,-3.268025499783547478e-04,-5.762580278981687364e-03
1.643108621724344687e+01,1.580243437537842167e-03,3.898100347887586276e-02,-3.263334507695235358e-04,7.215434923786227805e-03
1.643488697739547888e+01,1.579004011228022806e-03,3.897649628515847953e-02,-3.258651698993399290e-04,4.239283234743847564e-03
1.643868773754751089e+01,1.577766363235959301e-03,3.897199065405141521e-02,-3.253977058458018394e-04,1.376843833072113887e-02
1.644248849769953935e+01,1.576530490464865802e-03,3.896748658465296056e-02,-3.249310570896113415e-04,-4.421323943455957028e-03
1.644628925785156781e+01,1.575296389823303530e-03,3.896298407606210712e-02,-3.244652221141744561e-04,-1.037470211990005470e-02
1.645009001800359982e+01,1.574064058225181639e-03,3.895848312737854729e-02,-3.240001994055993068e-04,-1.429977298381824267e-02
1.645389077815563184e+01,1.572833492589761342e-03,3.895398373770270206e-02,-3.235359874527000230e-04,4.229551182754778121e-03
1.645769153830766030e+01,1.571604689841652434e-03,3.894948590613569323e-02,-3.230725847469932167e-04,2.267940576351893268e-03
1.646149229845968875e+01,1.570377646910811349e-03,3.894498963177935036e-02,-3.226099897826983074e-04,-5.661702864836684265e-03
1.646529305861172077e+01,1.569152360732543753e-03,3.894049491373621080e-02,-3.221482010567379016e-04,3.926215633850103741e-03
1.646909381876375278e+01,1.567928828247506070e-03,3.893600175110951966e-02,-3.216872170687390398e-04,4.680297851239272749e-02
1.647289457891578479e+01,1.566707046401702875e-03,3.893151014300323676e-02,-3.212270363210309736e-04,1.526333996738774880e-02
1.647669533906781325e+01,1.565487012146488848e-03,3.892702008852203660e-02,-3.207676573186463587e-04,-3.721414516091750557e-02
1.648049609921984171e+01,1.564268722438564869e-03,3.892253158677128760e-02,-3.203090785693201163e-04,2.554946716112144189e-02
1.648429685937187372e+01,1.563052174239981272e-03,3.891804463685706594e-02,-3.198512985834894330e-04,2.375839061318127908e-03
1.648809761952390573e+01,1.561837364518139362e-03,3.891355923788617638e-02,-3.193943158742956583e-04,-2.082744102170970557e-02
1.649189837967593419e+01,1.560624290245789464e-03,3.890907538896612450e-02,-3.189381289575819191e-04,2.639433256603402819e-02
1.649569913982796265e+01,1.559412948401028539e-03,3.890459308920511672e-02,-3.184827363518938251e-04,-2.072311332116490417e-03
1.649949989997999467e+01,1.558203335967302348e-03,3.890011233771206722e-02,-3.180281365784782752e-04,1.986392919308806876e-02
1.650330066013202668e+01,1.556995449933408276e-03,3.889563313359661184e-02,-3.175743281612860604e-04,-1.275422585980768436e-02
1.650710142028405514e+01,1.555789287293491861e-03,3.889115547596909417e-02,-3.171213096269701287e-04,2.066180260344110606e-02
1.651090218043608715e+01,1.554584845047045057e-03,3.888667936394055863e-02,-3.166690795048834168e-04,-6.119878349920085565e-03
1.651470294058811561e+01,1.553382120198912525e-03,3.888220479662276435e-02,-3.162176363270830784e-04,1.866785737373553508e-02
1.651850370074014762e+01,1.552181109759284043e-03,3.887773177312817130e-02,-3.157669786283263101e-04,1.590718115890372292e-02
1.652230446089217963e+01,1.550981810743701445e-03,3.887326029256996107e-02,-3.153171049460736582e-04,-2.351847586526889869e-02
1.652610522104420809e+01,1.549784220173054932e-03,3.886879035406201610e-02,-3.148680138204861998e-04,6.880057185252707458e-03
1.652990598119623655e+01,1.548588335073582426e-03,3.886432195671893353e-02,-3.144197037944268980e-04,8.931758650239773195e-03
1.653370674134826857e+01,1.547394152476870002e-03,3.885985509965600437e-02,-3.139721734134594635e-04,-1.670951230135823105e-03
1.653750750150030058e+01,1.546201669419854921e-03,3.885538978198925519e-02,-3.135254212258498725e-04,-3.610972200834061674e-02
1.654130826165232904e+01,1.545010882944824115e-03,3.885092600283539255e-02,-3.130794457825655536e-04,5.136528742929800592e-03
1.654510902180435750e+01,1.543821790099410285e-03,3.884646376131186546e-02,-3.126342456372736530e-04,-6.881276777493750343e-03
1.654890978195638951e+01,1.542634387936595800e-03,3.884200305653678909e-02,-3.121898193463434738e-04,2.342829218806406766e-02
1.655271054210842152e+01,1.541448673514713569e-03,3.883754388762902104e-02,-3.117461654688445790e-04,-2.177487722660873676e-02
1.655651130226045353e+01,1.540264643897445085e-03,3.883308625370812672e-02,-3.113032825665481467e-04,1.916548374892139070e-02
1.656031206241248199e+01,1.539082296153821078e-03,3.882863015389436540e-02,-3.108611692039256686e-04,2.246363989258036951e-03
1.656411282256451045e+01,1.537901627358219349e-03,3.882417558730871104e-02,-3.104198239481487879e-04,5.037019022954699471e-02
1.656791358271654246e+01,1.536722634590367148e-03,3.881972255307284542e-02,-3.099792453690902749e-04,-2.064566930156668326e-02
1.657171434286857448e+01,1.535545314935341833e-03,3.881527105030917191e-02,-3.095394320393229427e-04,1.862849901969617153e-02
1.657551510302060294e+01,1.534369665483570431e-03,3.881082107814078780e-02,-3.091003825341204604e-04,-1.118686389863413240e-02
1.657931586317263140e+01,1.533195683330826602e-03,3.880637263569149814e-02,-3.086620954314564318e-04,-1.947020183497927270e-02
1.658311662332466341e+01,1.532023365578232812e-03,3.880192572208582963e-02,-3.082245693120040154e-04,2.102772910236720694e-02
1.658691738347669542e+01,1.530852709332262713e-03,3.879748033644900979e-02,-3.077878027591371716e-04,1.157397139682878398e-02
1.659071814362872743e+01,1.529683711704737676e-03,3.879303647790698084e-02,-3.073517943589297412e-04,2.048325073681021846e-02
1.659451890378075589e+01,1.528516369812829177e-03,3.878859414558639279e-02,-3.069165427001553366e-04,-3.267794379529367910e-02
1.659831966393278435e+01,1.527350680779055760e-03,3.878415333861459646e-02,-3.064820463742871253e-04,-2.445631964843913986e-02
1.660212042408481636e+01,1.526186641731284554e-03,3.877971405611965044e-02,-3.060483039754977215e-04,1.130029394946409360e-02
1.660592118423684838e+01,1.525024249802733661e-03,3.877527629723034885e-02,-3.056153141006595652e-04,-1.741133326576638218e-02
1.660972194438887684e+01,1.523863502131970419e-03,3.877084006107615888e-02,-3.051830753493451395e-04,2.595665455388595361e-02
1.661352270454090529e+01,1.522704395862908800e-03,3.876640534678729016e-02,-3.047515863238251270e-04,3.293169991976690331e-02
1.661732346469293731e+01,1.521546928144812015e-03,3.876197215349462544e-02,-3.043208456290700365e-04,-2.958917769090121160e-03
1.662112422484496932e+01,1.520391096132293809e-03,3.875754048032978294e-02,-3.038908518727497150e-04,2.860067611238170204e-04
1.662492498499699778e+01,1.519236896985317383e-03,3.875311032642509562e-02,-3.034616036652332933e-04,2.059690104564190619e-04
1.662872574514902979e+01,1.518084327869191272e-03,3.874868169091357645e-02,-3.030330996195878309e-04,-6.162353661544238415e-03
1.663252650530105825e+01,1.516933385954577366e-03,3.874425457292897390e-02,-3.026053383515807556e-04,-1.059609955291662600e-03
1.663632726545309026e+01,1.515784068417482455e-03,3.873982897160573036e-02,-3.021783184796764479e-04,-4.963249805973935468e-03
1.664012802560512228e+01,1.514636372439264952e-03,3.873540488607899596e-02,-3.017520386250394397e-04,8.258377998376913165e-03
1.664392878575715073e+01,1.513490295206632941e-03,3.873098231548465636e-02,-3.013264974115332758e-04,-6.971512117480735231e-03
1.664772954590917919e+01,1.512345833911640488e-03,3.872656125895927726e-02,-3.009016934657182370e-04,-1.072590969978073558e-02
1.665153030606121121e+01,1.511202985751691113e-03,3.872214171564013208e-02,-3.004776254168538881e-04,-6.301337858294888891e-03
1.665533106621324322e+01,1.510061747929539308e-03,3.871772368466522285e-02,-3.000542918968981563e-04,-1.254536155983627943e-02
1.665913182636527168e+01,1.508922117653288585e-03,3.871330716517325243e-02,-2.996316915405080358e-04,-1.911997503819577553e-03
1.666293258651730014e+01,1.507784092136388874e-03,3.870889215630363145e-02,-2.992098229850372569e-04,1.048505885023400842e-02
1.666673334666933215e+01,1.506647668597639557e-03,3.870447865719647829e-02,-2.987886848705376412e-04,4.082450126120894945e-02
1.667053410682136416e+01,1.505512844261190555e-03,3.870006666699261910e-02,-2.983682758397598607e-04,-3.287331793995917906e-02
1.667433486697339617e+01,1.504379616356540158e-03,3.869565618483359476e-02,-2.979485945381522448e-04,-2.785826958204181900e-02
1.667813562712542463e+01,1.503247982118536543e-03,3.869124720986166083e-02,-2.975296396138611601e-04,-1.665269740792584647e-03
1.668193638727745309e+01,1.502117938787374306e-03,3.868683974121976676e-02,-2.971114097177293841e-04,3.343267371454663821e-04
1.668573714742948511e+01,1.500989483608597495e-03,3.868243377805156979e-02,-2.966939035032978940e-04,-1.194698060153758824e-03
1.668953790758151712e+01,1.499862613833100912e-03,3.867802931950145573e-02,-2.962771196268058124e-04,3.714833077566055686e-02
1.669333866773354558e+01,1.498737326717128381e-03,3.867362636471451121e-02,-2.958610567471894859e-04,-3.681092406279907331e-02
1.669713942788557404e+01,1.497613619522270576e-03,3.866922491283652369e-02,-2.954457135260816179e-04,-3.396999069059841985e-03
1.670094018803760605e+01,1.496491489515466974e-03,3.866482496301398841e-02,-2.950310886278128403e-04,-2.574636529947556957e-02
1.670474094818963806e+01,1.495370933969008241e-03,3.866042651439412225e-02,-2.946171807194106836e-04,-6.344732562936020344e-03
1.670854170834167007e+01,1.494251950126145121e-03,3.865602956612199798e-02,-2.942039884532099501e-04,1.000043714976163456e-02
1.671234246849369853e+01,1.493134535194244085e-03,3.865163411733932297e-02,-2.937915104633982287e-04,-2.916531446257554505e-02
1.671614322864572699e+01,1.492018686472322900e-03,3.864724016719506272e-02,-2.933797454305114502e-04,2.018229295700071577e-02
1.671994398879775900e+01,1.490904401267724054e-03,3.864284771483911946e-02,-2.929686920392875335e-04,-1.721459498442402813e-02
1.672374474894979102e+01,1.489791676892233963e-03,3.863845675942205460e-02,-2.925583489767029496e-04,-2.125519570682074533e-02
1.672754550910181948e+01,1.488680510662082537e-03,3.863406730009506795e-02,-2.921487149319722341e-04,-3.320865859129366188e-02
1.673134626925384794e+01,1.487570899897939928e-03,3.862967933601000464e-02,-2.917397885965472819e-04,-1.428658457660223619e-02
1.673514702940587995e+01,1.486462841924919131e-03,3.862529286631934816e-02,-2.913315686641174021e-04,-1.513212229164889386e-02
1.673894778955791196e+01,1.485356334072577503e-03,3.862090789017622733e-02,-2.909240538306109977e-04,1.627857265237927370e-02
1.674274854970994042e+01,1.484251373674915679e-03,3.861652440673441627e-02,-2.905172427941938315e-04,-3.153016326076030218e-02
1.674654930986196888e+01,1.483147958070374535e-03,3.861214241514833445e-02,-2.901111342552690261e-04,3.971306127056415704e-03
1.675035007001400089e+01,1.482046084601837789e-03,3.860776191457303275e-02,-2.897057269164766838e-04,1.653626415817785467e-02
1.675415083016603290e+01,1.480945750616633957e-03,3.860338290416422125e-02,-2.893010194826955137e-04,-5.328499796040487430e-03
1.675795159031806492e+01,1.479846953466533097e-03,3.859900538307824147e-02,-2.888970106610411507e-04,1.507977862818687606e-02
1.676175235047009338e+01,1.478749690507749192e-03,3.859462935047210108e-02,-2.884936991608671856e-04,-1.414949820356526874e-02
1.676555311062212184e+01,1.477653959100936904e-03,3.859025480550341836e-02,-2.880910836937638098e-04,7.995566959578034177e-03
1.676935387077415385e+01,1.476559756611193087e-03,3.858588174733046383e-02,-2.876891629735577071e-04,-6.964093279052608471e-03
1.677315463092618586e+01,1.475467080408059822e-03,3.858151017511217418e-02,-2.872879357163142760e-04,4.289056375324658277e-02
1.677695539107821432e+01,1.474375927865522037e-03,3.857714008800810362e-02,-2.868874006403355158e-04,-5.964882150503890076e-03
1.678075615123024278e+01,1.473286296362004682e-03,3.857277148517846560e-02,-2.864875564661598637e-04,-6.272009632114799137e-03
1.678455691138227479e+01,1.472198183280375768e-03,3.856840436578410497e-02,-2.860884019165625203e-04,7.790668620420319879e-03
1.678835767153430680e+01,1.471111586007948537e-03,3.856403872898651192e-02,-2.856899357165564252e-04,-1.086337099810985932e-02
1.679215843168633882e+01,1.470026501936476902e-03,3.855967457394783582e-02,-2.852921565933905766e-04,-4.205842002051730748e-03
1.679595919183836727e+01,1.468942928462159143e-03,3.855531189983085055e-02,-2.848950632765515491e-04,6.483459859517006624e-03
1.679975995199039573e+01,1.467860862985634427e-03,3.855095070579898225e-02,-2.844986544977614880e-04,1.722011289017017985e-02
1.680356071214242775e+01,1.466780302911983901e-03,3.854659099101629544e-02,-2.841029289909789766e-04,-1.220120306872883760e-02
1.680736147229445976e+01,1.465701245650733939e-03,3.854223275464750686e-02,-2.837078854924001206e-04,9.306016946828345616e-04
1.681116223244648822e+01,1.464623688615853542e-03,3.853787599585796475e-02,-2.833135227404570840e-04,-3.703463364227177652e-03
1.681496299259851668e+01,1.463547629225752170e-03,3.853352071381367649e-02,-2.829198394758178727e-04,1.367079869424368474e-02
1.681876375275054869e+01,1.462473064903282343e-03,3.852916690768126706e-02,-2.825268344413864969e-04,1.614718820977840627e-02
1.682256451290258070e+01,1.461399993075740943e-03,3.852481457662803449e-02,-2.821345063823044348e-04,7.797170531366151569e-03
1.682636527305461271e+01,1.460328411174867044e-03,3.852046371982190826e-02,-2.817428540459480306e-04,5.044312449554741104e-03
1.683016603320664117e+01,1.459258316636842783e-03,3.851611433643145621e-02,-2.813518761819310422e-04,3.556131113234514696e-02
1.683396679335866963e+01,1.458189706902291403e-03,3.851176642562589153e-02,-2.809615715421016056e-04,-1.771696076642549286e-02
1.683776755351070165e+01,1.457122579416278560e-03,3.850741998657506576e-02,-2.805719388805440781e-04,3.247213208995480133e-02
1.684156831366273366e+01,1.456056931628315135e-03,3.850307501844949659e-02,-2.801829769535797428e-04,1.049339501798678131e-02
1.684536907381476212e+01,1.454992760992353988e-03,3.849873152042032620e-02,-2.797946845197644777e-04,-3.093029792024378638e-02
1.684916983396679058e+01,1.453930064966789523e-03,3.849438949165933516e-02,-2.794070603398908698e-04,2.322786608832145151e-03
1.685297059411882259e+01,1.452868841014457900e-03,3.849004893133894933e-02,-2.790201031769857761e-04,-2.855488703099120021e-02
1.685677135427085460e+01,1.451809086602640943e-03,3.848570983863226075e-02,-2.786338117963125453e-04,-2.729509230255090357e-03
1.686057211442288306e+01,1.450750799203062236e-03,3.848137221271298591e-02,-2.782481849653702598e-04,-4.084365351847682457e-02
1.686437287457491152e+01,1.449693976291886906e-03,3.847703605275548666e-02,-2.778632214538925426e-04,1.432683634757072298e-02
1.686817363472694353e+01,1.448638615349722054e-03,3.847270135793475626e-02,-2.774789200338485871e-04,-1.604408387139617462e-02
1.687197439487897554e+01,1.447584713861620014e-03,3.846836812742644718e-02,-2.770952794794432120e-04,3.277916861890497330e-02
1.687577515503100756e+01,1.446532269317074657e-03,3.846403636040686413e-02,-2.767122985671162101e-04,-1.473126784389801672e-02
1.687957591518303602e+01,1.445481279210023571e-03,3.845970605605293635e-02,-2.763299760755429991e-04,8.476236400112369725e-04
1.688337667533506448e+01,1.444431741038844797e-03,3.845537721354225225e-02,-2.759483107856331037e-04,-2.739248459099726321e-02
1.688717743548709649e+01,1.443383652306359441e-03,3.845104983205301086e-02,-2.755673014805310231e-04,-2.807750781108653802e-03
1.689097819563912850e+01,1.442337010519832968e-03,3.844672391076409818e-02,-2.751869469456172065e-04,6.432869942945942162e-04
1.689477895579115696e+01,1.441291813190974120e-03,3.844239944885502469e-02,-2.748072459685068063e-04,9.902387925890394210e-03
1.689857971594318542e+01,1.440248057835931449e-03,3.843807644550593233e-02,-2.744281973390484317e-04,4.920102170158935362e-02
1.690238047609521743e+01,1.439205741975297000e-03,3.843375489989762223e-02,-2.740497998493264791e-04,3.274783427800673219e-02
1.690618123624724944e+01,1.438164863134107178e-03,3.842943481121154081e-02,-2.736720522936598858e-04,1.548710726692092803e-02
1.690998199639928146e+01,1.437125418841839935e-03,3.842511617862975903e-02,-2.732949534686022921e-04,-6.676124036219385424e-03
1.691378275655130992e+01,1.436087406632417362e-03,3.842079900133501397e-02,-2.729185021729417168e-04,-5.812022679050466920e-03
1.691758351670333838e+01,1.435050824044202013e-03,3.841648327851067413e-02,-2.725426972077003938e-04,-6.250349417007457740e-03
