t,G,I,Ia,dG_dt,dG_dt_noisy
9.361872374474894798e+01,1.788639542567361573e+00,6.013503187667014194e-01,1.216215078799633531e+00,-1.107037842319741339e-02,-5.446097616869188807e-02
9.363872774554911871e+01,1.788418494477019616e+00,6.012139344261181462e-01,1.216187798716022783e+00,-1.102999791967951282e-02,3.946004294680586708e-03
9.365873174634927523e+01,1.788198254833105016e+00,6.010775992600563278e-01,1.216160028130829796e+00,-1.098954956466047239e-02,-7.244827634789538506e-02
9.367873574714943175e+01,1.787978824985602344e+00,6.009413149257178954e-01,1.216131768229862242e+00,-1.094903400302066343e-02,-7.350985667898012055e-02
9.369873974794958826e+01,1.787760206271856056e+00,6.008050830760207628e-01,1.216103020202575324e+00,-1.090845187881839262e-02,7.868008808816554650e-03
9.371874374874975899e+01,1.787542400016571387e+00,6.006689053595987149e-01,1.216073785242070882e+00,-1.086780383529095673e-02,-6.149053718655483891e-02
9.373874774954991551e+01,1.787325407531813681e+00,6.005327834208017412e-01,1.216044064545098058e+00,-1.082709051485442053e-02,-2.462082953293665347e-02
9.375875175035007203e+01,1.787109230117008618e+00,6.003967188996955917e-01,1.216013859312052636e+00,-1.078631255910461606e-02,-2.351832755066780162e-02
9.377875575115022855e+01,1.786893869058942208e+00,6.002607134320618876e-01,1.215983170746977704e+00,-1.074547060881736460e-02,-1.895011176523789254e-02
9.379875975195039928e+01,1.786679325631760129e+00,6.001247686493984546e-01,1.215952000057562765e+00,-1.070456530394903183e-02,8.273746018294773907e-03
9.381876375275055580e+01,1.786465601096969502e+00,5.999888861789191008e-01,1.215920348455144850e+00,-1.066359728363752701e-02,-3.245329359529226798e-02
9.383876775355071231e+01,1.786252696703436671e+00,5.998530676435532838e-01,1.215888217154708073e+00,-1.062256718620252505e-02,-4.955712496113170995e-02
9.385877175435086883e+01,1.786040613687388756e+00,5.997173146619466655e-01,1.215855607374882741e+00,-1.058147564914591054e-02,-3.382615894555546232e-02
9.387877575515103956e+01,1.785829353272412767e+00,5.995816288484606682e-01,1.215822520337947132e+00,-1.054032330915283255e-02,4.770556473718269574e-02
9.389877975595119608e+01,1.785618916669456713e+00,5.994460118131731408e-01,1.215788957269825721e+00,-1.049911080209214864e-02,3.611846314436401029e-02
9.391878375675135260e+01,1.785409305076828046e+00,5.993104651618774703e-01,1.215754919400090284e+00,-1.045783876301681348e-02,-1.320370293948732072e-02
9.393878775755150912e+01,1.785200519680194997e+00,5.991749904960831374e-01,1.215720407961959681e+00,-1.041650782616526660e-02,5.120062310731296473e-02
9.395879175835167985e+01,1.784992561652585685e+00,5.990395894130153831e-01,1.215685424192299635e+00,-1.037511862496137693e-02,2.516161743069020990e-02
9.397879575915183636e+01,1.784785432154389007e+00,5.989042635056157637e-01,1.215649969331622504e+00,-1.033367179201555297e-02,-6.411458141029660607e-02
9.399879975995199288e+01,1.784579132333353968e+00,5.987690143625415962e-01,1.215614044624088175e+00,-1.029216795912557547e-02,6.547435878379383178e-02
9.401880376075214940e+01,1.784373663324589465e+00,5.986338435681662906e-01,1.215577651317503394e+00,-1.025060775727720808e-02,1.301109133575938659e-01
9.403880776155232013e+01,1.784169026250564949e+00,5.984987527025790177e-01,1.215540790663321546e+00,-1.020899181664469690e-02,7.990294000228673199e-03
9.405881176235247665e+01,1.783965222221110425e+00,5.983637433415850415e-01,1.215503463916643323e+00,-1.016732076659215833e-02,-9.135352333139667991e-02
9.407881576315263317e+01,1.783762252333415566e+00,5.982288170567056085e-01,1.215465672336216274e+00,-1.012559523567407860e-02,6.508297615910399458e-02
9.409881976395278969e+01,1.783560117672031042e+00,5.980939754151779475e-01,1.215427417184435033e+00,-1.008381585163603544e-02,2.047157765097690901e-02
9.411882376475296041e+01,1.783358819308866750e+00,5.979592199799549368e-01,1.215388699727340871e+00,-1.004198324141558629e-02,-1.540687416102481944e-02
9.413882776555311693e+01,1.783158358303194246e+00,5.978245523097059921e-01,1.215349521234622809e+00,-1.000009803114376705e-02,-1.119083588260118556e-01
9.415883176635327345e+01,1.782958735701644093e+00,5.976899739588160676e-01,1.215309882979615619e+00,-9.958160846144703537e-03,-1.515734342360506443e-02
9.417883576715342997e+01,1.782759952538208070e+00,5.975554864773862107e-01,1.215269786239302263e+00,-9.916172310938053958e-03,-2.496765347079204361e-02
9.419883976795360070e+01,1.782562009834237182e+00,5.974210914112332294e-01,1.215229232294312123e+00,-9.874133049238509319e-03,-2.571184104844661741e-02
9.421884376875375722e+01,1.782364908598443876e+00,5.972867903018903579e-01,1.215188222428921438e+00,-9.832043683957902847e-03,-3.095531042831515742e-02
9.423884776955391374e+01,1.782168649826900486e+00,5.971525846866064802e-01,1.215146757931053756e+00,-9.789904837205543053e-03,3.840865031520637740e-02
9.425885177035407025e+01,1.781973234503038794e+00,5.970184760983462402e-01,1.215104840092279259e+00,-9.747717130289046406e-03,-3.085002928371483391e-02
9.427885577115424098e+01,1.781778663597652024e+00,5.968844660657905976e-01,1.215062470207815659e+00,-9.705481183716169191e-03,1.192924729646770154e-02
9.429885977195439750e+01,1.781584938068893065e+00,5.967505561133364944e-01,1.215019649576526861e+00,-9.663197617194807520e-03,-1.052039319826963693e-01
9.431886377275455402e+01,1.781392058862275141e+00,5.966167477610966330e-01,1.214976379500924297e+00,-9.620867049634940216e-03,-5.915059663239172899e-02
9.433886777355471054e+01,1.781200026910671808e+00,5.964830425248996981e-01,1.214932661287166260e+00,-9.578490099148961878e-03,-9.922870309440596712e-03
9.435887177435488127e+01,1.781008843134316733e+00,5.963494419162903570e-01,1.214888496245058125e+00,-9.536067383053348223e-03,-5.419734525829850158e-02
9.437887577515503779e+01,1.780818508440804360e+00,5.962159474425293704e-01,1.214843885688051905e+00,-9.493599517869488746e-03,-7.539533927893372553e-03
9.439887977595519430e+01,1.780629023725088800e+00,5.960825606065933702e-01,1.214798830933247142e+00,-9.451087119324630414e-03,-1.188393076254296021e-02
9.441888377675535082e+01,1.780440389869484941e+00,5.959492829071749709e-01,1.214753333301389571e+00,-9.408530802353376465e-03,1.452201307076891879e-04
9.443888777755552155e+01,1.780252607743667115e+00,5.958161158386824363e-01,1.214707394116872674e+00,-9.365931181098463565e-03,-2.582088163022904989e-02
9.445889177835567807e+01,1.780065678204671098e+00,5.956830608912407898e-01,1.214661014707736797e+00,-9.323288868912538163e-03,2.276843122706073697e-02
9.447889577915583459e+01,1.779879602096892111e+00,5.955501195506901491e-01,1.214614196405668478e+00,-9.280604478358378540e-03,-7.741216220354253663e-02
9.449889977995599111e+01,1.779694380252086150e+00,5.954172932985870581e-01,1.214566940546002227e+00,-9.237878621211337293e-03,-2.914314889283793619e-02
9.451890378075616184e+01,1.779510013489368436e+00,5.952845836122038214e-01,1.214519248467719192e+00,-9.195111908459230321e-03,6.741021139444330901e-02
9.453890778155631835e+01,1.779326502615216299e+00,5.951519919645290591e-01,1.214471121513447160e+00,-9.152304950304834819e-03,-2.990641505870496319e-02
9.455891178235647487e+01,1.779143848423465402e+00,5.950195198242669292e-01,1.214422561029461223e+00,-9.109458356166166837e-03,6.793861241043502863e-02
9.457891578315663139e+01,1.778962051697967839e+00,5.948871686550850635e-01,1.214373568362938638e+00,-9.066572734045041937e-03,8.606508349270968611e-03
9.459891978395680212e+01,1.778781113249310319e+00,5.947549399065715781e-01,1.214324144826016472e+00,-9.023648682505602814e-03,-2.079991721579222547e-02
9.461892378475695864e+01,1.778601033849324997e+00,5.946228350344556768e-01,1.214274291765957914e+00,-8.980686807191773369e-03,-4.289766419073469048e-03
9.463892778555711516e+01,1.778421814243910104e+00,5.944908554941999990e-01,1.214224010547774846e+00,-8.937687716269571148e-03,7.136674540750359563e-02
9.465893178635727168e+01,1.778243455167314080e+00,5.943590027365489581e-01,1.214173302538863464e+00,-8.894652016804005523e-03,-2.445470927091335581e-02
9.467893578715744241e+01,1.778065957342136016e+00,5.942272782075291859e-01,1.214122169109002725e+00,-8.851580314759688317e-03,-6.438506814486227858e-02
9.469893978795759892e+01,1.777889321479325435e+00,5.940956833484491995e-01,1.214070611630355900e+00,-8.808473215003165269e-03,1.650535261482924052e-02
9.471894378875775544e+01,1.777713548278182509e+00,5.939642195958994009e-01,1.214018631477469023e+00,-8.765331321303693191e-03,2.748155343257996375e-02
9.473894778955791196e+01,1.777538638426357176e+00,5.938328883817521886e-01,1.213966230027271997e+00,-8.722155236334849793e-03,3.439763453919511549e-02
9.475895179035808269e+01,1.777364592599850468e+00,5.937016911331618463e-01,1.213913408659078152e+00,-8.678945561676199016e-03,-8.482993795577684071e-02
9.477895579115823921e+01,1.777191411463013404e+00,5.935706292725650979e-01,1.213860168754584690e+00,-8.635702897814734325e-03,1.156596951495656236e-02
9.479895979195839573e+01,1.777019095668547877e+00,5.934397042176799975e-01,1.213806511697871571e+00,-8.592427844145933413e-03,-4.964495841590758213e-03
9.481896379275855224e+01,1.776847645857505542e+00,5.933089173815068174e-01,1.213752438875403072e+00,-8.549120998975812125e-03,-2.075350321568997930e-02
9.483896779355872297e+01,1.776677062659288930e+00,5.931782701723278262e-01,1.213697951676026454e+00,-8.505782959522201203e-03,-3.200846154897519363e-02
9.485897179435887949e+01,1.776507346691651001e+00,5.930477639937072887e-01,1.213643051490972402e+00,-8.462414321916300608e-03,1.514911931311373194e-02
9.487897579515903601e+01,1.776338498560695145e+00,5.929174002444913549e-01,1.213587739713855918e+00,-8.419015681204344848e-03,-1.167560591868670172e-02
9.489897979595919253e+01,1.776170518860874736e+00,5.927871803188082822e-01,1.213532017740674318e+00,-8.375587631348713202e-03,-1.057956387037972158e-02
9.491898379675936326e+01,1.776003408174994025e+00,5.926571056060679910e-01,1.213475886969809459e+00,-8.332130765230316705e-03,9.192820477896723741e-02
9.493898779755951978e+01,1.775837167074207690e+00,5.925271774909627309e-01,1.213419348802026398e+00,-8.288645674649430806e-03,-5.333537874300293795e-03
9.495899179835967630e+01,1.775671796118020396e+00,5.923973973534664150e-01,1.213362404640473402e+00,-8.245132950327638266e-03,-6.620296051733340348e-02
9.497899579915983281e+01,1.775507295854287904e+00,5.922677665688351745e-01,1.213305055890682382e+00,-8.201593181909438979e-03,-5.430847949401459290e-02
9.499899979995998933e+01,1.775343666819215738e+00,5.921382865076069146e-01,1.213247303960569123e+00,-8.158026957963693260e-03,-4.630539197487583414e-02
9.501900380076016006e+01,1.775180909537360296e+00,5.920089585356015371e-01,1.213189150260432392e+00,-8.114434865985620249e-03,-8.892154877119579082e-02
9.503900780156031658e+01,1.775019024521627964e+00,5.918797840139210509e-01,1.213130596202954825e+00,-8.070817492397908133e-03,4.626347480378291410e-02
9.505901180236047310e+01,1.774858012273275998e+00,5.917507642989493499e-01,1.213071643203202488e+00,-8.027175422553267659e-03,8.502430043081307676e-02
9.507901580316062962e+01,1.774697873281912086e+00,5.916219007423521026e-01,1.213012292678625093e+00,-7.983509240735098267e-03,-3.966013548363738622e-02
9.509901980396080035e+01,1.774538608025493680e+00,5.914931946910771954e-01,1.212952546049055336e+00,-7.939819530159764049e-03,3.740161179551833304e-02
9.511902380476095686e+01,1.774380216970329327e+00,5.913646474873545111e-01,1.212892404736710006e+00,-7.896106872978037039e-03,-4.562414090661267435e-02
9.513902780556111338e+01,1.774222700571077782e+00,5.912362604686955958e-01,1.212831870166189097e+00,-7.852371850277262144e-03,-4.234792124623543846e-02
9.515903180636126990e+01,1.774066059270748230e+00,5.911080349678943247e-01,1.212770943764476472e+00,-7.808615042082744928e-03,-9.567819579675712616e-02
9.517903580716144063e+01,1.773910293500700064e+00,5.909799723130261251e-01,1.212709626960938758e+00,-7.764837027359250410e-03,-1.092924192674936401e-02
9.519903980796159715e+01,1.773755403680643550e+00,5.908520738274489759e-01,1.212647921187327116e+00,-7.721038384013445555e-03,5.381239464793598215e-02
9.521904380876175367e+01,1.773601390218638940e+00,5.907243408298021858e-01,1.212585827877775246e+00,-7.677219688895009497e-03,5.536331249367307250e-02
9.523904780956191019e+01,1.773448253511097139e+00,5.905967746340075042e-01,1.212523348468801165e+00,-7.633381517798853988e-03,1.861127755241159809e-02
9.525905181036208091e+01,1.773295993942779480e+00,5.904693765492682322e-01,1.212460484399305649e+00,-7.589524445466733216e-03,-2.120340927423962352e-02
9.527905581116223743e+01,1.773144611886797506e+00,5.903421478800701117e-01,1.212397237110573567e+00,-7.545649045589020165e-03,5.259759592667619110e-02
9.529905981196239395e+01,1.772994107704613409e+00,5.902150899261804362e-01,1.212333608046273214e+00,-7.501755890806705018e-03,7.946587360278896395e-02
9.531906381276255047e+01,1.772844481746039813e+00,5.900882039826488290e-01,1.212269598652455871e+00,-7.457845552713060489e-03,-4.596927965110874509e-02
9.533906781356272120e+01,1.772695734349239327e+00,5.899614913398063543e-01,1.212205210377557130e+00,-7.413918601855529200e-03,5.832504748903708652e-03
9.535907181436287772e+01,1.772547865840725656e+00,5.898349532832666275e-01,1.212140444672395567e+00,-7.369975607737611067e-03,-1.004986223208000767e-02
9.537907581516303424e+01,1.772400876535362491e+00,5.897085910939249276e-01,1.212075302990173409e+00,-7.326017138820917207e-03,-3.962474026088623480e-02
9.539907981596319075e+01,1.772254766736364173e+00,5.895824060479585293e-01,1.212009786786476528e+00,-7.282043762526890784e-03,-6.623105367863663107e-02
9.541908381676336148e+01,1.772109536735294810e+00,5.894563994168265930e-01,1.211943897519273783e+00,-7.238056045238083769e-03,-4.897903711943452087e-02
9.543908781756351800e+01,1.771965186812070048e+00,5.893305724672704971e-01,1.211877636648918344e+00,-7.194054552301598626e-03,-1.699755835287346944e-03
9.545909181836367452e+01,1.771821717234955296e+00,5.892049264613132831e-01,1.211811005638146144e+00,-7.150039848029365874e-03,5.593665650454382465e-03
9.547909581916383104e+01,1.771679128260565950e+00,5.890794626562603220e-01,1.211744005952077208e+00,-7.106012495701252707e-03,-1.275528885014264729e-04
9.549909981996400177e+01,1.771537420133868723e+00,5.889541823046983149e-01,1.211676639058214766e+00,-7.061973057566173217e-03,5.700783789002243640e-02
9.551910382076415829e+01,1.771396593088180538e+00,5.888290866544968472e-01,1.211608906426445476e+00,-7.017922094844808445e-03,-4.153527785913169873e-02
9.553910782156431480e+01,1.771256647345168078e+00,5.887041769488066123e-01,1.211540809529039864e+00,-6.973860167731105175e-03,-7.001140221292882770e-02
9.555911182236447132e+01,1.771117583114848903e+00,5.885794544260607442e-01,1.211472349840651663e+00,-6.929787835394052298e-03,-6.598536819776443241e-02
9.557911582316464205e+01,1.770979400595591446e+00,5.884549203199741507e-01,1.211403528838318033e+00,-6.885705655980400852e-03,1.288593004048167734e-02
9.559911982396479857e+01,1.770842099974113903e+00,5.883305758595438473e-01,1.211334348001460226e+00,-6.841614186615996296e-03,-3.382118541520910682e-02
9.561912382476495509e+01,1.770705681425484901e+00,5.882064222690488453e-01,1.211264808811882032e+00,-6.797513983408220994e-03,-8.928817009590800380e-02
9.563912782556511161e+01,1.770570145117894789e+00,5.880824607676646831e-01,1.211194912749786079e+00,-6.753405600654349694e-03,3.950365852277137879e-02
9.565913182636528234e+01,1.770435491255847316e+00,5.879586925671901332e-01,1.211124661259356250e+00,-6.709289584269750861e-03,6.330757182915928982e-02
9.567913582716543885e+01,1.770301719993755185e+00,5.878351188801984595e-01,1.211054055822551101e+00,-6.665166486740259355e-03,2.378705514596098428e-03
9.569913982796559537e+01,1.770168831460751324e+00,5.877117409158022499e-01,1.210983097935278918e+00,-6.621036861872375834e-03,2.555522571257801828e-02
9.571914382876575189e+01,1.770036825775557876e+00,5.875885598781843688e-01,1.210911789094603952e+00,-6.576901262188183939e-03,-7.641210344800135335e-02
9.573914782956592262e+01,1.769905703046484646e+00,5.874655769665974026e-01,1.210840130798747749e+00,-6.532760238927626251e-03,-7.723285166156472481e-02
9.575915183036607914e+01,1.769775463371430879e+00,5.873427933753644359e-01,1.210768124547087821e+00,-6.488614342050336159e-03,1.638811166069408659e-03
9.577915583116623566e+01,1.769646106837883259e+00,5.872202102938782753e-01,1.210695771840158530e+00,-6.444464120237913818e-03,4.039309317094653962e-03
9.579915983196639218e+01,1.769517633522918132e+00,5.870978289066016709e-01,1.210623074179650205e+00,-6.400310120895480459e-03,-1.603735492673921681e-02
9.581916383276656290e+01,1.769390043493199061e+00,5.869756503930675384e-01,1.210550033068410469e+00,-6.356152890154509461e-03,-2.080743788975133318e-02
9.583916783356671942e+01,1.769263336804979270e+00,5.868536759278789594e-01,1.210476650010442468e+00,-6.311992972874269636e-03,-3.773943669328913564e-02
9.585917183436687594e+01,1.769137513504099646e+00,5.867319066807090699e-01,1.210402926510906862e+00,-6.267830912644711816e-03,6.586860633343004368e-02
9.587917583516703246e+01,1.769012573625989848e+00,5.866103438163006167e-01,1.210328864076119837e+00,-6.223667251787468047e-03,-4.905447835005227047e-02
9.589917983596720319e+01,1.768888517195667864e+00,5.864889884944667342e-01,1.210254464213554870e+00,-6.179502531359071238e-03,-1.284169472210443252e-02
9.591918383676735971e+01,1.768765344227740677e+00,5.863678418700907224e-01,1.210179728431841184e+00,-6.135337291152287431e-03,4.582143431060761718e-02
9.593918783756751623e+01,1.768643054726403374e+00,5.862469050931254921e-01,1.210104658240765296e+00,-6.091172069699002378e-03,-5.710225395586052827e-02
9.595919183836767274e+01,1.768521648685439374e+00,5.861261793085944527e-01,1.210029255151269467e+00,-6.047007404271609321e-03,1.164459114844543230e-03
9.597919583916784347e+01,1.768401126088220865e+00,5.860056656565907351e-01,1.209953520675453031e+00,-6.002843830885451482e-03,-1.172574244502974997e-02
9.599919983996799999e+01,1.768281486907708366e+00,5.858853652722775252e-01,1.209877456326571510e+00,-5.958681884301320064e-03,2.493007076466954505e-02
9.601920384076815651e+01,1.768162731106450947e+00,5.857652792858882851e-01,1.209801063619036832e+00,-5.914522098027119590e-03,-1.281749339217579386e-01
9.603920784156831303e+01,1.768044858636586225e+00,5.856454088227263099e-01,1.209724344068417778e+00,-5.870365004320310387e-03,-2.069873285560876186e-02
9.605921184236848376e+01,1.767927869439840149e+00,5.855257550031647273e-01,1.209647299191439096e+00,-5.826211134189851482e-03,-4.510018944998688689e-02
9.607921584316864028e+01,1.767811763447527218e+00,5.854063189426472746e-01,1.209569930505982605e+00,-5.782061017398865133e-03,4.878602447099836259e-02
9.609921984396879679e+01,1.767696540580550701e+00,5.852871017516872998e-01,1.209492239531086311e+00,-5.737915182466246655e-03,-8.523890402177655007e-03
9.611922384476895331e+01,1.767582200749401755e+00,5.851681045358682054e-01,1.209414227786944629e+00,-5.693774156669328956e-03,-3.383700494785411156e-02
9.613922784556912404e+01,1.767468743854160529e+00,5.850493283958434487e-01,1.209335896794908383e+00,-5.649638466045603380e-03,3.865820509528682808e-02
9.615923184636928056e+01,1.767356169784495501e+00,5.849307744273367637e-01,1.209257248077485691e+00,-5.605508635395661798e-03,2.638973018248880892e-02
9.617923584716943708e+01,1.767244478419663478e+00,5.848124437211417170e-01,1.209178283158339973e+00,-5.561385188284584391e-03,4.527857465413860638e-02
9.619923984796959360e+01,1.767133669628510040e+00,5.846943373631219298e-01,1.209099003562291941e+00,-5.517268647044659691e-03,4.866206711533668794e-02
9.621924384876976433e+01,1.767023743269469094e+00,5.845764564342109670e-01,1.209019410815318718e+00,-5.473159532777771563e-03,3.301123606895229462e-02
9.623924784956992085e+01,1.766914699190563098e+00,5.844588020104125592e-01,1.208939506444553391e+00,-5.429058365356786986e-03,-3.404043101692742074e-02
9.625925185037007736e+01,1.766806537229402840e+00,5.843413751628006025e-01,1.208859291978286343e+00,-5.384965663429164273e-03,9.532469551976910371e-03
9.627925585117023388e+01,1.766699257213187657e+00,5.842241769575187149e-01,1.208778768945963922e+00,-5.340881944417841254e-03,9.492760126059082704e-03
9.629925985197040461e+01,1.766592858958705436e+00,5.841072084557806798e-01,1.208697938878188660e+00,-5.296807724524121852e-03,1.276923357556363631e-02
9.631926385277056113e+01,1.766487342272332839e+00,5.839904707138705575e-01,1.208616803306720611e+00,-5.252743518730340622e-03,1.166480243448407214e-02
9.633926785357071765e+01,1.766382706950034409e+00,5.838739647831421298e-01,1.208535363764475346e+00,-5.208689840801250526e-03,-5.692196932522205349e-04
9.635927185437087417e+01,1.766278952777363687e+00,5.837576917100192331e-01,1.208453621785525511e+00,-5.164647203286909516e-03,-2.608967201185311002e-02
9.637927585517104490e+01,1.766176079529462095e+00,5.836416525359957586e-01,1.208371578905099719e+00,-5.120616117524734445e-03,-8.706242409775638222e-03
9.639927985597120141e+01,1.766074086971060497e+00,5.835258482976359851e-01,1.208289236659583654e+00,-5.076597093641888048e-03,-5.414526639753353132e-02
9.641928385677135793e+01,1.765972974856477196e+00,5.834102800265738020e-01,1.208206596586518966e+00,-5.032590640557443873e-03,-4.991996061817340069e-02
9.643928785757151445e+01,1.765872742929619710e+00,5.832949487495133756e-01,1.208123660224604157e+00,-4.988597265984939799e-03,3.119965074079021627e-02
9.645929185837168518e+01,1.765773390923983444e+00,5.831798554882285934e-01,1.208040429113694136e+00,-4.944617476434265413e-03,-2.091634982931170339e-02
9.647929585917184170e+01,1.765674918562653239e+00,5.830650012595637310e-01,1.207956904794800224e+00,-4.900651777214548588e-03,-2.851516384533006251e-04
9.649929985997199822e+01,1.765577325558301602e+00,5.829503870754330075e-01,1.207873088810090145e+00,-4.856700672435765309e-03,-3.177688335734007996e-02
9.651930386077215474e+01,1.765480611613189588e+00,5.828360139428206965e-01,1.207788982702888703e+00,-4.812764665011792786e-03,-8.643254773917891098e-02
9.653930786157232546e+01,1.765384776419166801e+00,5.827218828637809045e-01,1.207704588017676217e+00,-4.768844256662019276e-03,-2.481481303983466488e-02
9.655931186237248198e+01,1.765289819657671844e+00,5.826079948354380145e-01,1.207619906300090307e+00,-4.724939947914341687e-03,7.603112047940029095e-02
9.657931586317263850e+01,1.765195740999731200e+00,5.824943508499862421e-01,1.207534939096924775e+00,-4.681052238106997443e-03,-9.874122501274085542e-03
9.659931986397279502e+01,1.765102540105959905e+00,5.823809518946901909e-01,1.207449687956129836e+00,-4.637181625391229023e-03,-3.873480147113669142e-02
9.661932386477296575e+01,1.765010216626561768e+00,5.822677989518840747e-01,1.207364154426812330e+00,-4.593328606733337871e-03,3.004866054825319072e-02
9.663932786557312227e+01,1.764918770201328924e+00,5.821548929989723842e-01,1.207278340059235511e+00,-4.549493677917515466e-03,-2.877265226183978869e-02
9.665933186637327879e+01,1.764828200459641838e+00,5.820422350084295537e-01,1.207192246404819258e+00,-4.505677333547564167e-03,-3.517846114244159439e-02
9.667933586717343530e+01,1.764738507020469971e+00,5.819298259478002944e-01,1.207105875016140084e+00,-4.461880067049950327e-03,-8.266537270008468552e-02
9.669933986797360603e+01,1.764649689492370443e+00,5.818176667796988166e-01,1.207019227446930243e+00,-4.418102370675136559e-03,-9.026542109243108902e-02
9.671934386877376255e+01,1.764561747475265063e+00,5.817057584619025334e-01,1.206932305250832504e+00,-4.374344735291524344e-03,1.638568975160867303e-02
9.673934786957391907e+01,1.764474680611377133e+00,5.815941019508669152e-01,1.206845109946646843e+00,-4.330607644736417239e-03,2.516464433139064052e-03
9.675935187037407559e+01,1.764388488501687169e+00,5.814826981987870624e-01,1.206757643078643971e+00,-4.286891586291308176e-03,-2.433579328252311567e-03
9.677935587117424632e+01,1.764303170711466473e+00,5.813715481518962891e-01,1.206669906210302567e+00,-4.243197049166147483e-03,3.031643332020396431e-02
9.679935987197440284e+01,1.764218726796984216e+00,5.812606527514811994e-01,1.206581900905110194e+00,-4.199524521183717329e-03,-2.721011019164860587e-02
9.681936387277455935e+01,1.764135156305506769e+00,5.811500129338815768e-01,1.206493628726562184e+00,-4.155874488780908482e-03,-3.261219053442047759e-03
9.683936787357471587e+01,1.764052458775297483e+00,5.810396296304903840e-01,1.206405091238162752e+00,-4.112247437011773421e-03,-4.756821979164623654e-02
9.685937187437487239e+01,1.763970633735617799e+00,5.809295037677538742e-01,1.206316290003423886e+00,-4.068643849549857805e-03,-4.720705868284612305e-02
9.687937587517504312e+01,1.763889680706726137e+00,5.808196362671715907e-01,1.206227226585866674e+00,-4.025064208690032341e-03,-4.154456404060152125e-02
9.689937987597519964e+01,1.763809599199878564e+00,5.807100280452964780e-01,1.206137902549019980e+00,-3.981508995351268343e-03,4.430621041554451411e-02
9.691938387677535616e+01,1.763730388717328124e+00,5.806006800137345492e-01,1.206048319456420881e+00,-3.937978689078358574e-03,3.131766357970987291e-02
9.693938787757551268e+01,1.763652048752325951e+00,5.804915930791449963e-01,1.205958478871615336e+00,-3.894473768045303430e-03,-5.434080125322137550e-02
9.695939187837568340e+01,1.763574578789119940e+00,5.803827681432405239e-01,1.205868382358157298e+00,-3.850994709056365650e-03,-1.988790698183264330e-02
9.697939587917583992e+01,1.763497978302955849e+00,5.802742061027870157e-01,1.205778031479609380e+00,-3.807541987549400986e-03,2.101330433429105318e-03
9.699939987997599644e+01,1.763422246760076417e+00,5.801659078496034239e-01,1.205687427799541966e+00,-3.764116077597468024e-03,-4.415693147012029335e-02
9.701940388077615296e+01,1.763347383617722253e+00,5.800578742705623236e-01,1.205596572881534323e+00,-3.720717451911770279e-03,2.994177448467847530e-02
9.703940788157632369e+01,1.763273388324131163e+00,5.799501062475889146e-01,1.205505468289173709e+00,-3.677346581843377038e-03,-4.309364894944912178e-02
9.705941188237648021e+01,1.763200260318537937e+00,5.798426046576625748e-01,1.205414115586056267e+00,-3.634003937386165450e-03,-2.054200812633576873e-02
9.707941588317663673e+01,1.763127999031175674e+00,5.797353703728150842e-01,1.205322516335785688e+00,-3.590689987178541376e-03,-2.048939218315723454e-02
9.709941988397679324e+01,1.763056603883274231e+00,5.796284042601319575e-01,1.205230672101974321e+00,-3.547405198506103918e-03,-9.602987595504298979e-02
9.711942388477696397e+01,1.762986074287060667e+00,5.795217071817517773e-01,1.205138584448243400e+00,-3.504150037304143428e-03,-9.125192650006330730e-02
9.713942788557712049e+01,1.762916409645760352e+00,5.794152799948665278e-01,1.205046254938221706e+00,-3.460924968159473369e-03,-4.679372776947508805e-02
9.715943188637727701e+01,1.762847609353594969e+00,5.793091235517213722e-01,1.204953685135546904e+00,-3.417730454313261390e-03,5.564402262695777174e-02
9.717943588717743353e+01,1.762779672795784514e+00,5.792032386996146531e-01,1.204860876603864872e+00,-3.374566957663083233e-03,2.546960314382816851e-02
9.719943988797760426e+01,1.762712599348545961e+00,5.790976262808980035e-01,1.204767830906829484e+00,-3.331434938765087672e-03,1.901777288264975066e-02
9.721944388877776078e+01,1.762646388379093487e+00,5.789922871329765686e-01,1.204674549608103495e+00,-3.288334856836827580e-03,-3.478686433312275922e-02
9.723944788957791729e+01,1.762581039245639358e+00,5.788872220883083397e-01,1.204581034271357654e+00,-3.245267169759258330e-03,-2.686526039776724120e-02
9.725945189037807381e+01,1.762516551297392597e+00,5.787824319744048207e-01,1.204487286460271145e+00,-3.202232334079069265e-03,-1.212528306273958929e-03
9.727945589117824454e+01,1.762452923874559652e+00,5.786779176138306946e-01,1.204393307738531593e+00,-3.159230805010848631e-03,1.005017680451119472e-02
9.729945989197840106e+01,1.762390156308344835e+00,5.785736798242039347e-01,1.204299099669834838e+00,-3.116263036440081180e-03,-7.943356342735985454e-02
9.731946389277855758e+01,1.762328247920949664e+00,5.784697194181959157e-01,1.204204663817885157e+00,-3.073329480924813506e-03,-3.890258206639519989e-02
9.733946789357871410e+01,1.762267198025572856e+00,5.783660372035309694e-01,1.204110001746394820e+00,-3.030430589698041022e-03,-4.172741492581142492e-02
9.735947189437888483e+01,1.762207005926410774e+00,5.782626339829867179e-01,1.204015115019085203e+00,-2.987566812670428007e-03,6.227919357374162024e-02
9.737947589517904134e+01,1.762147670918657205e+00,5.781595105543944069e-01,1.203920005199685228e+00,-2.944738598432417032e-03,-3.051144770933560471e-02
