S,v
4.410917203363400318e+00,8.151884491268125421e-01
4.419051529678601931e+00,8.154658625179544984e-01
4.427200856788770622e+00,8.157429536168500084e-01
4.435365212357403664e+00,8.160197225153368317e-01
4.443544624098998419e+00,8.162961693061315804e-01
4.451739119779171361e+00,8.165722940828272769e-01
4.459948727214745112e+00,8.168480969398911329e-01
4.468173474273825718e+00,8.171235779726611081e-01
4.476413388875931432e+00,8.173987372773449112e-01
4.484668498992047780e+00,8.176735749510154472e-01
4.492938832644756353e+00,8.179480910916102632e-01
4.501224417908316511e+00,8.182222857979276620e-01
4.509525282908747990e+00,8.184961591696242600e-01
4.517841455823955243e+00,8.187697113072136545e-01
4.526172964883789618e+00,8.190429423120618724e-01
4.534519838370172806e+00,8.193158522863865922e-01
4.542882104617187444e+00,8.195884413332540364e-01
4.551259792011149052e+00,8.198607095565756397e-01
4.559652928990742815e+00,8.201326570611068290e-01
4.568061544047079536e+00,8.204042839524432473e-01
4.576485665723825313e+00,8.206755903370190897e-01
4.584925322617283250e+00,8.209465763221044377e-01
4.593380543376481384e+00,8.212172420158019293e-01
4.601851356703295259e+00,8.214875875270452044e-01
4.610337791352513648e+00,8.217576129655956851e-01
4.618839876131968225e+00,8.220273184420403556e-01
4.627357639902612618e+00,8.222967040677894301e-01
4.635891111578613888e+00,8.225657699550728008e-01
4.644440320127473321e+00,8.228345162169389271e-01
4.653005294570110806e+00,8.231029429672511721e-01
4.661586063980951877e+00,8.233710503206854714e-01
4.670182657488058275e+00,8.236388383927284451e-01
4.678795104273188343e+00,8.239063072996737347e-01
4.687423433571931142e+00,8.241734571586206703e-01
4.696067674673787273e+00,8.244402880874708295e-01
4.704727856922258589e+00,8.247068002049255941e-01
4.713404009714980525e+00,8.249729936304843747e-01
4.722096162503780725e+00,8.252388684844407241e-01
4.730804344794814043e+00,8.255044248878812274e-01
4.739528586148652245e+00,8.257696629626821716e-01
4.748268916180360399e+00,8.260345828315065475e-01
4.757025364559643421e+00,8.262991846178030508e-01
4.765797961010896699e+00,8.265634684458014192e-01
4.774586735313349095e+00,8.268274344405120990e-01
4.783391717301144652e+00,8.270910827277222488e-01
4.792212936863432304e+00,8.273544134339931855e-01
4.801050423944499101e+00,8.276174266866590523e-01
4.809904208543834159e+00,8.278801226138227110e-01
4.818774320716264548e+00,8.281425013443545202e-01
4.827660790572042337e+00,8.284045630078891165e-01
4.836563648276932526e+00,8.286663077348227491e-01
4.845482924052348928e+00,8.289277356563116150e-01
4.854418648175419015e+00,8.291888469042679732e-01
4.863370850979118920e+00,8.294496416113589232e-01
4.872339562852363137e+00,8.297101199110032965e-01
4.881324814240094234e+00,8.299702819373687701e-01
4.890326635643416964e+00,8.302301278253702010e-01
4.899345057619665766e+00,8.304896577106660738e-01
4.908380110782540662e+00,8.307488717296568348e-01
4.917431825802197842e+00,8.310077700194822281e-01
4.926500233405340268e+00,8.312663527180180756e-01
4.935585364375352668e+00,8.315246199638748337e-01
4.944687249552369046e+00,8.317825718963938186e-01
4.953805919833413007e+00,8.320402086556459853e-01
4.962941406172484804e+00,8.322975303824284854e-01
4.972093739580654592e+00,8.325545372182625581e-01
4.981262951126199212e+00,8.328112293053907544e-01
4.990449071934670577e+00,8.330676067867744949e-01
4.999652133189036896e+00,8.333236698060920711e-01
5.008872166129769710e+00,8.335794185077354257e-01
5.018109202054937157e+00,8.338348530368074885e-01
5.027363272320347853e+00,8.340899735391208436e-01
5.036634408339611291e+00,8.343447801611938441e-01
5.045922641584285273e+00,8.345992730502489465e-01
5.055228003583964735e+00,8.348534523542101571e-01
5.064550525926375002e+00,8.351073182216999236e-01
5.073890240257512119e+00,8.353608708020374696e-01
5.083247178281712131e+00,8.356141102452354641e-01
5.092621371761794080e+00,8.358670367019981340e-01
5.102012852519150599e+00,8.361196503237189326e-01
5.111421652433842944e+00,8.363719512624766539e-01
5.120847803444738666e+00,8.366239396710350995e-01
5.130291337549605757e+00,8.368756157028388598e-01
5.139752286805201464e+00,8.371269795120110935e-01
5.149230683327425950e+00,8.373780312533523063e-01
5.158726559291380021e+00,8.376287710823356880e-01
5.168239946931518780e+00,8.378791991551066687e-01
5.177770878541739563e+00,8.381293156284795876e-01
5.187319386475478744e+00,8.383791206599346957e-01
5.196885503145860064e+00,8.386286144076168236e-01
5.206469261025756801e+00,8.388777970303316067e-01
5.216070692647945428e+00,8.391266686875441527e-01
5.225689830605195318e+00,8.393752295393760443e-01
5.235326707550365555e+00,8.396234797466027855e-01
5.244981356196555033e+00,8.398714194706514702e-01
5.254653809317166413e+00,8.401190488735983397e-01
5.264344099746057104e+00,8.403663681181661183e-01
5.274052260377634305e+00,8.406133773677221255e-01
5.283778324166953588e+00,8.408600767862747238e-01
5.293522324129861900e+00,8.411064665384723193e-01
5.303284293343072164e+00,8.413525467895991428e-01
5.313064264944311610e+00,8.415983177055744724e-01
5.322862272132417694e+00,8.418437794529494145e-01
5.332678348167434024e+00,8.420889321989040166e-01
5.342512526370763126e+00,8.423337761112459354e-01
5.352364840125233947e+00,8.425783113584065509e-01
5.362235322875254617e+00,8.428225381094399671e-01
5.372124008126909267e+00,8.430664565340197925e-01
5.382030929448054835e+00,8.433100668024364754e-01
5.391956120468474722e+00,8.435533690855955280e-01
5.401899614879948075e+00,8.437963635550145280e-01
5.411861446436402545e+00,8.440390503828210100e-01
5.421841648954011994e+00,8.442814297417502445e-01
5.431840256311295967e+00,8.445235018051416853e-01
5.441857302449272460e+00,8.447652667469384147e-01
5.451892821371528974e+00,8.450067247416824801e-01
5.461946847144377948e+00,8.452478759645146722e-01
5.472019413896953566e+00,8.454887205911706394e-01
5.482110555821311237e+00,8.457292587979786669e-01
5.492220307172585692e+00,8.459694907618580118e-01
5.502348702269059366e+00,8.462094166603153500e-01
5.512495775492317840e+00,8.464490366714435554e-01
5.522661561287351972e+00,8.466883509739183689e-01
5.532846094162658268e+00,8.469273597469963999e-01
5.543049408690392532e+00,8.471660631705129063e-01
5.553271539506442700e+00,8.474044614248786855e-01
5.563512521310589598e+00,8.476425546910784092e-01
5.573772388866603755e+00,8.478803431506681809e-01
5.584051177002347544e+00,8.481178269857723162e-01
5.594348920609932385e+00,8.483550063790821216e-01
5.604665654645796025e+00,8.485918815138524529e-01
5.615001414130853519e+00,8.488284525739001607e-01
5.625356234150606483e+00,8.490647197436013149e-01
5.635730149855239901e+00,8.493006832078885404e-01
5.646123196459784666e+00,8.495363431522494624e-01
5.656535409244188628e+00,8.497716997627232649e-01
5.666966823553479138e+00,8.500067532258991365e-01
5.677417474797864294e+00,8.502415037289140498e-01
5.687887398452834198e+00,8.504759514594490977e-01
5.698376630059320824e+00,8.507100966057288272e-01
5.708885205223795722e+00,8.509439393565175758e-01
5.719413159618379261e+00,8.511774799011178061e-01
5.729960528980996060e+00,8.514107184293675523e-01
5.740527349115454925e+00,8.516436551316377557e-01
5.751113655891609611e+00,8.518762901988307101e-01
5.761719485245460071e+00,8.521086238223769538e-01
5.772344873179261704e+00,8.523406561942330484e-01
5.782989855761687004e+00,8.525723875068796920e-01
5.793654469127898388e+00,8.528038179533187213e-01
5.804338749479715176e+00,8.530349477270714464e-01
5.815042733085718396e+00,8.532657770221758753e-01
5.825766456281353811e+00,8.534963060331842710e-01
5.836509955469099786e+00,8.537265349551614868e-01
5.847273267118541007e+00,8.539564639836817461e-01
5.858056427766536345e+00,8.541860933148270885e-01
5.868859474017321887e+00,8.544154231451848158e-01
5.879682442542618404e+00,8.546444536718447171e-01
5.890525370081801881e+00,8.548731850923976250e-01
5.901388293441971911e+00,8.551016176049320849e-01
5.912271249498126657e+00,8.553297514080330233e-01
5.923174275193266780e+00,8.555575867007790825e-01
5.934097407538499347e+00,8.557851236827397345e-01
5.945040683613213695e+00,8.560123625539739489e-01
5.956004140565150706e+00,8.562393035150273057e-01
5.966987815610576895e+00,8.564659467669297754e-01
5.977991746034390097e+00,8.566922925111938314e-01
5.989015969190226940e+00,8.569183409498113413e-01
6.000060522500636040e+00,8.571440922852522348e-01
6.011125443457152606e+00,8.573695467204613951e-01
6.022210769620468973e+00,8.575947044588569934e-01
6.033316538620544733e+00,8.578195657043282685e-01
6.044442788156716873e+00,8.580441306612321961e-01
6.055589555997868523e+00,8.582683995343929340e-01
6.066756879982510675e+00,8.584923725290978247e-01
6.077944798018949157e+00,8.587160498510965079e-01
6.089153348085400097e+00,8.589394317065980333e-01
6.100382568230098279e+00,8.591625183022683077e-01
6.111632496571467676e+00,8.593853098452286510e-01
6.122903171298204050e+00,8.596078065430527992e-01
6.134194630669447257e+00,8.598300086037653500e-01
6.145506913014892270e+00,8.600519162358389869e-01
6.156840056734897537e+00,8.602735296481920368e-01
6.168194100300667060e+00,8.604948490501874714e-01
6.179569082254320556e+00,8.607158746516289094e-01
6.190965041209077313e+00,8.609366066627600622e-01
6.202382015849363661e+00,8.611570452942612919e-01
6.213820044930924880e+00,8.613771907572480568e-01
6.225279167281004611e+00,8.615970432632685805e-01
6.236759421798421243e+00,8.618166030243011866e-01
6.248260847453748212e+00,8.620358702527529671e-01
6.259783483289427686e+00,8.622548451614568954e-01
6.271327368419878923e+00,8.624735279636696061e-01
6.282892542031681238e+00,8.626919188730699517e-01
6.294479043383653050e+00,8.629100181037554496e-01
6.306086911807030404e+00,8.631278258702417272e-01
6.317716186705581549e+00,8.633453423874590804e-01
6.329366907555721511e+00,8.635625678707506969e-01
6.341039113906684399e+00,8.637795025358706580e-01
6.352732845380637983e+00,8.639961465989817180e-01
6.364448141672800041e+00,8.642125002766528619e-01
6.376185042551617776e+00,8.644285637858573068e-01
6.387943587858849526e+00,8.646443373439702818e-01
6.399723817509746837e+00,8.648598211687671400e-01
6.411525771493171710e+00,8.650750154784210277e-01
6.423349489871711171e+00,8.652899204915001086e-01
6.435195012781857571e+00,8.655045364269668973e-01
6.447062380434096518e+00,8.657188635041742630e-01
6.458951633113084512e+00,8.659329019428648744e-01
6.470862811177770624e+00,8.661466519631684235e-01
6.482795955061510185e+00,8.663601137855990730e-01
6.494751105272248637e+00,8.665732876310540123e-01
6.506728302392608576e+00,8.667861737208110151e-01
6.518727587080073604e+00,8.669987722765264415e-01
6.530749000067101129e+00,8.672110835202329060e-01
6.542792582161248482e+00,8.674231076743371682e-01
6.554858374245353225e+00,8.676348449616185787e-01
6.566946417277618409e+00,8.678462956052260813e-01
6.579056752291800869e+00,8.680574598286766586e-01
6.591189420397329357e+00,8.682683378558535559e-01
6.603344462779422663e+00,8.684789299110029503e-01
6.615521920699278802e+00,8.686892362187335070e-01
6.627721835494160274e+00,8.688992570040127150e-01
6.639944248577579700e+00,8.691089924921661103e-01
6.652189201439422384e+00,8.693184429088745002e-01
6.664456735646067997e+00,8.695276084801715211e-01
6.676746892840574432e+00,8.697364894324428608e-01
6.689059714742770169e+00,8.699450859924223733e-01
6.701395243149439906e+00,8.701533983871919675e-01
6.713753519934448022e+00,8.703614268441781654e-01
6.726134587048859359e+00,8.705691715911502149e-01
6.738538486521127524e+00,8.707766328562188685e-01
6.750965260457189032e+00,8.709838108678330526e-01
6.763414951040645384e+00,8.711907058547790905e-01
6.775887600532893629e+00,8.713973180461779267e-01
6.788383251273244490e+00,8.716036476714830172e-01
6.800901945679115990e+00,8.718096949604788870e-01
6.813443726246121379e+00,8.720154601432781316e-01
6.826008635548263648e+00,8.722209434503207515e-01
6.838596716238056317e+00,8.724261451123708211e-01
6.851208011046651336e+00,8.726310653605152678e-01
6.863842562784027379e+00,8.728357044261614295e-01
6.876500414339085765e+00,8.730400625410352777e-01
6.889181608679838753e+00,8.732441399371793089e-01
6.901886188853540105e+00,8.734479368469508787e-01
6.914614197986805877e+00,8.736514535030192041e-01
6.927365679285811595e+00,8.738546901383649201e-01
6.940140676036383738e+00,8.740576469862764153e-01
6.952939231604193360e+00,8.742603242803491659e-01
6.965761389434884876e+00,8.744627222544832934e-01
6.978607193054200408e+00,8.746648411428810110e-01
6.991476686068176960e+00,8.748666811800458465e-01
7.004369912163241452e+00,8.750682426007792003e-01
7.017286915106402567e+00,8.752695256401797907e-01
7.030227738745383981e+00,8.754705305336412113e-01
7.043192427008745149e+00,8.756712575168491552e-01
7.056181023906082039e+00,8.758717068257803051e-01
7.069193573528147034e+00,8.760718786967006677e-01
7.082230120046982158e+00,8.762717733661624653e-01
7.095290707716114476e+00,8.764713910710040246e-01
7.108375380870654681e+00,8.766707320483450028e-01
7.121484183927494271e+00,8.768697965355876089e-01
7.134617161385435224e+00,8.770685847704127180e-01
7.147774357825319669e+00,8.772670969907780947e-01
7.160955817910230614e+00,8.774653334349173939e-01
7.174161586385589651e+00,8.776632943413373855e-01
7.187391708079353236e+00,8.778609799488161780e-01
7.200646227902149477e+00,8.780583904964017750e-01
7.213925190847404245e+00,8.782555262234091886e-01
7.227228641991548130e+00,8.784523873694202178e-01
7.240556626494107029e+00,8.786489741742792292e-01
7.253909189597911755e+00,8.788452868780937122e-01
7.267286376629225053e+00,8.790413257212307263e-01
7.280688232997876597e+00,8.792370909443154581e-01
7.294114804197466384e+00,8.794325827882292224e-01
7.307566135805462437e+00,8.796278014941081302e-01
7.321042273483404195e+00,8.798227473033407575e-01
7.334543262977038403e+00,8.800174204575659243e-01
7.348069150116451453e+00,8.802118211986719176e-01
7.361619980816274555e+00,8.804059497687936053e-01
7.375195801075783208e+00,8.805998064103108813e-01
7.388796656979104149e+00,8.807933913658470004e-01
7.402422594695348579e+00,8.809867048782663579e-01
7.416073660478747165e+00,8.811797471906732682e-01
7.429749900668862317e+00,8.813725185464096334e-01
7.443451361690679668e+00,8.815650191890529452e-01
7.457178090054821240e+00,8.817572493624149521e-01
7.470930132357684883e+00,8.819492093105396613e-01
7.484707535281570401e+00,8.821408992777010072e-01
7.498510345594900706e+00,8.823323195084019632e-01
7.512338610152313301e+00,8.825234702473723214e-01
7.526192375894876108e+00,8.827143517395660277e-01
7.540071689850220693e+00,8.829049642301610712e-01
7.553976599132683489e+00,8.830953079645561532e-01
7.567907150943515404e+00,8.832853831883696882e-01
7.581863392570982185e+00,8.834751901474375835e-01
7.595845371390579359e+00,8.836647290878120176e-01
7.609853134865167235e+00,8.838540002557592201e-01
7.623886730545113011e+00,8.840430038977575844e-01
7.637946206068503940e+00,8.842317402604962240e-01
7.652031609161245918e+00,8.844202095908729744e-01
7.666142987637282857e+00,8.846084121359925057e-01
7.680280389398732588e+00,8.847963481431655453e-01
7.694443862436028070e+00,8.849840178599051033e-01
7.708633454828134113e+00,8.851714215339270275e-01
7.722849214742649515e+00,8.853585594131466729e-01
7.737091190436022003e+00,8.855454317456774582e-01
7.751359430253693006e+00,8.857320387798297556e-01
7.765653982630234431e+00,8.859183807641084485e-01
7.779974896089561831e+00,8.861044579472109328e-01
7.794322219245076511e+00,8.862902705780273394e-01
7.808696000799803194e+00,8.864758189056357596e-01
7.823096289546615623e+00,8.866611031793028008e-01
7.837523134368336031e+00,8.868461236484813659e-01
7.851976584237957191e+00,8.870308805628086546e-01
7.866456688218782745e+00,8.872153741721041653e-01
7.880963495464574642e+00,8.873996047263689180e-01
7.895497055219769855e+00,8.875835724757827894e-01
7.910057416819589626e+00,8.877672776707036251e-01
7.924644629690258846e+00,8.879507205616649079e-01
7.939258743349149938e+00,8.881339013993744258e-01
7.953899807404930300e+00,8.883168204347122732e-01
7.968567871557781679e+00,8.884994779187297409e-01
7.983262985599510309e+00,8.886818741026467627e-01
7.997985199413768065e+00,8.888640092378511381e-01
8.012734562976199015e+00,8.890458835758967560e-01
8.027511126354584192e+00,8.892274973685009298e-01
8.042314939709068966e+00,8.894088508675440652e-01
8.057146053292271404e+00,8.895899443250668837e-01
8.072004517449499872e+00,8.897707779932698680e-01
8.086890382618914686e+00,8.899513521245105974e-01
8.101803699331659558e+00,8.901316669713026375e-01
8.116744518212101411e+00,8.903117227863140970e-01
8.131712889977928072e+00,8.904915198223651851e-01
8.146708865440386305e+00,8.906710583324275454e-01
8.161732495504425700e+00,8.908503385696220356e-01
8.176783831168846106e+00,8.910293607872170618e-01
8.191862923526525009e+00,8.912081252386275798e-01
8.206969823764534766e+00,8.913866321774126522e-01
8.222104583164364655e+00,8.915648818572743384e-01
8.237267253102077191e+00,8.917428745320562511e-01
8.252457885048450237e+00,8.919206104557412251e-01
8.267676530569218585e+00,8.920980898824507621e-01
8.282923241325173436e+00,8.922753130664423660e-01
8.298198069072403982e+00,8.924522802621087658e-01
8.313501065662443068e+00,8.926289917239760285e-01
8.328832283042418183e+00,8.928054477067016714e-01
8.344191773255291267e+00,8.929816484650737740e-01
8.359579588439963516e+00,8.931575942540087576e-01
8.374995780831509862e+00,8.933332853285502750e-01
8.390440402761337069e+00,8.935087219438673234e-01
8.405913506657332945e+00,8.936839043552529116e-01
8.421415145044100825e+00,8.938588328181223952e-01
8.436945370543075029e+00,8.940335075880118110e-01
8.452504235872751792e+00,8.942079289205766557e-01
8.468091793848854465e+00,8.943820970715903318e-01
8.483708097384473845e+00,8.945560122969420380e-01
8.499353199490318644e+00,8.947296748526358812e-01
8.515027153274818517e+00,8.949030849947888777e-01
8.530730011944369195e+00,8.950762429796299546e-01
8.546461828803485261e+00,8.952491490634980620e-01
8.562222657254958236e+00,8.954218035028405076e-01
8.578012550800096392e+00,8.955942065542119579e-01
8.593831563038834886e+00,8.957663584742724394e-01
8.609679747669980898e+00,8.959382595197862287e-01
8.625557158491369947e+00,8.961099099476199648e-01
8.641463849400020436e+00,8.962813100147413170e-01
8.657399874392375239e+00,8.964524599782176528e-01
8.673365287564445580e+00,8.966233600952147054e-01
8.689360143111985124e+00,8.967940106229941311e-01
8.705384495330722672e+00,8.969644118189132875e-01
8.721438398616479404e+00,8.971345639404230132e-01
8.737521907465421123e+00,8.973044672450662951e-01
8.753635076474203913e+00,8.974741219904768252e-01
8.769777960340150003e+00,8.976435284343776688e-01
8.785950613861480463e+00,8.978126868345797096e-01
8.802153091937437779e+00,8.979815974489798736e-01
8.818385449568532763e+00,8.981502605355603519e-01
8.834647741856704428e+00,8.983186763523868246e-01
8.850940024005479856e+00,8.984868451576064619e-01
8.867262351320224667e+00,8.986547672094478134e-01
8.883614779208262036e+00,8.988224427662176996e-01
8.899997363179117826e+00,8.989898720863015447e-01
8.916410158844684020e+00,8.991570554281606009e-01
8.932853221919383913e+00,8.993239930503308388e-01
8.949326608220420809e+00,8.994906852114221696e-01
8.965830373667895259e+00,8.996571321701161139e-01
8.982364574285062631e+00,8.998233341851652467e-01
8.998929266198487653e+00,8.999892915153911988e-01
9.015524505638216723e+00,9.001550044196834355e-01
9.032150348938028372e+00,9.003204731569980357e-01
9.048806852535546952e+00,9.004856979863558042e-01
9.065494072972510864e+00,9.006506791668416056e-01
9.082212066894921776e+00,9.008154169576026993e-01
9.098960891053220479e+00,9.009799116178466294e-01
9.115740602302537354e+00,9.011441634068413364e-01
9.132551257602818495e+00,9.013081725839122704e-01
9.149392914019076173e+00,9.014719394084420578e-01
9.166265628721559366e+00,9.016354641398689473e-01
9.183169458985918965e+00,9.017987470376847003e-01
9.200104462193467114e+00,9.019617883614344800e-01
9.217070695831296234e+00,9.021245883707144086e-01
9.234068217492543695e+00,9.022871473251709018e-01
9.251097084876551691e+00,9.024494654844992247e-01
9.268157355789044871e+00,9.026115431084416052e-01
9.285249088142384366e+00,9.027733804567867892e-01
9.302372339955690350e+00,9.029349777893679319e-01
9.319527169355110274e+00,9.030963353660619308e-01
9.336713634573982290e+00,9.032574534467875393e-01
9.353931793953002227e+00,9.034183322915040337e-01
9.371181705940498929e+00,9.035789721602108804e-01
9.388463429092546164e+00,9.037393733129450712e-01
9.405777022073230853e+00,9.038995360097806797e-01
9.423122543654827155e+00,9.040594605108275283e-01
9.440500052717961665e+00,9.042191470762291905e-01
9.457909608251883427e+00,9.043785959661629903e-01
9.475351269354590045e+00,9.045378074408370050e-01
9.492825095233088817e+00,9.046967817604906203e-01
9.510331145203576142e+00,9.048555191853918656e-01
9.527869478691604499e+00,9.050140199758366366e-01
9.545440155232354229e+00,9.051722843921476969e-01
9.563043234470759657e+00,9.053303126946726787e-01
9.580678776161773769e+00,9.054881051437837503e-01
9.598346840170547623e+00,9.056456619998758395e-01
9.616047486472604433e+00,9.058029835233649685e-01
9.633780775154095366e+00,9.059600699746879204e-01
9.651546766411982503e+00,9.061169216143004634e-01
9.669345520554209372e+00,9.062735387026761291e-01
9.687177097999972730e+00,9.064299215003049914e-01
9.705041559279852237e+00,9.065860702676924454e-01
9.722938965036082237e+00,9.067419852653582080e-01
9.740869376022732951e+00,9.068976667538346526e-01
9.758832853105881000e+00,9.070531149936660320e-01
9.776829457263888301e+00,9.072083302454070353e-01
9.794859249587529959e+00,9.073633127696213441e-01
9.812922291280269604e+00,9.075180628268809668e-01
9.831018643658438805e+00,9.076725806777647954e-01
9.849148368151414701e+00,9.078268665828569395e-01
9.867311526301898894e+00,9.079809208027465051e-01
9.885508179766045345e+00,9.081347435980253735e-01
9.903738390313741036e+00,9.082883352292876467e-01
9.922002219828785385e+00,9.084416959571286476e-01
9.940299730309067883e+00,9.085948260421427003e-01
9.958630983866850528e+00,9.087477257449232404e-01
9.976996042728902836e+00,9.089003953260605950e-01
9.995394969236775395e+00,9.090528350461417606e-01
1.001382782584698283e+01,9.092050451657484045e-01
1.003229467513119388e+01,9.093570259454560878e-01
1.005079557977650317e+01,9.095087776458331552e-01
1.006933060258556978e+01,9.096603005274392917e-01
1.008789980647689966e+01,9.098115948508247453e-01
1.010650325448503217e+01,9.099626608765293279e-01
1.012514100976071418e+01,9.101134988650800839e-01
1.014381313557119668e+01,9.102641090769920673e-01
1.016251969530036270e+01,9.104144917727653441e-01
1.018126075244901152e+01,9.105646472128849922e-01
1.020003637063504875e+01,9.107145756578199913e-01
1.021884661359367108e+01,9.108642773680212246e-01
1.023769154517764690e+01,9.110137526039212563e-01
1.025657122935746024e+01,9.111630016259327780e-01
1.027548573022159850e+01,9.113120246944477199e-01
1.029443511197673367e+01,9.114608220698360297e-01
1.031341943894791058e+01,9.116093940124441186e-01
1.033243877557884538e+01,9.117577407825949720e-01
1.035149318643204985e+01,9.119058626405857071e-01
1.037058273618913340e+01,9.120537598466873508e-01
1.038970748965098423e+01,9.122014326611435076e-01
1.040886751173796121e+01,9.123488813441689160e-01
1.042806286749018874e+01,9.124961061559492270e-01
1.044729362206768997e+01,9.126431073566388941e-01
1.046655984075068346e+01,9.127898852063608404e-01
1.048586158893977505e+01,9.129364399652053486e-01
1.050519893215614431e+01,9.130827718932285064e-01
1.052457193604184660e+01,9.132288812504516518e-01
1.054398066635994269e+01,9.133747682968598181e-01
1.056342518899480432e+01,9.135204332924016235e-01
1.058290556995230425e+01,9.136658764969869395e-01
1.060242187536000280e+01,9.138110981704867797e-01
1.062197417146745337e+01,9.139560985727319675e-01
1.064156252464634278e+01,9.141008779635121373e-01
1.066118700139078079e+01,9.142454366025745127e-01
1.068084766831750798e+01,9.143897747496232409e-01
1.070054459216608045e+01,9.145338926643179489e-01
1.072027783979916471e+01,9.146777906062731889e-01
1.074004747820272776e+01,9.148214688350571056e-01
1.075985357448623958e+01,9.149649276101903261e-01
1.077969619588296979e+01,9.151081671911451831e-01
1.079957540975013153e+01,9.152511878373447152e-01
1.081949128356918699e+01,9.153939898081615567e-01
1.083944388494604461e+01,9.155365733629170499e-01
1.085943328161125265e+01,9.156789387608800235e-01
1.087945954142030835e+01,9.158210862612660152e-01
1.089952273235379998e+01,9.159630161232362733e-01
1.091962292251771238e+01,9.161047286058965344e-01
1.093976018014362772e+01,9.162462239682965803e-01
1.095993457358892620e+01,9.163875024694285720e-01
1.098014617133708981e+01,9.165285643682266059e-01
1.100039504199784979e+01,9.166694099235654924e-01
1.102068125430749213e+01,9.168100393942597570e-01
1.104100487712907075e+01,9.169504530390631958e-01
1.106136597945258870e+01,9.170906511166668773e-01
1.108176463039533033e+01,9.172306338856992536e-01
1.110220089920198738e+01,9.173704016047247167e-01
1.112267485524499122e+01,9.175099545322424888e-01
1.114318656802469576e+01,9.176492929266862886e-01
1.116373610716959774e+01,9.177884170464224445e-01
1.118432354243663873e+01,9.179273271497501163e-01
1.120494894371135608e+01,9.180660234948992970e-01
1.122561238100819914e+01,9.182045063400305906e-01
1.124631392447073885e+01,9.183427759432339910e-01
1.126705364437185963e+01,9.184808325625281045e-01
1.128783161111408795e+01,9.186186764558589291e-01
1.130864789522973268e+01,9.187563078810992989e-01
1.132950256738121375e+01,9.188937270960477743e-01
1.135039569836125750e+01,9.190309343584280866e-01
1.137132735909310632e+01,9.191679299258874725e-01
1.139229762063084550e+01,9.193047140559965635e-01
1.141330655415954531e+01,9.194412870062479426e-01
1.143435423099558257e+01,9.195776490340558107e-01
1.145544072258685731e+01,9.197138003967545439e-01
1.147656610051298642e+01,9.198497413515980270e-01
1.149773043648564474e+01,9.199854721557588766e-01
1.151893380234869824e+01,9.201209930663274417e-01
1.154017627007854152e+01,9.202563043403108045e-01
1.156145791178430571e+01,9.203914062346323366e-01
1.158277879970805913e+01,9.205262990061303663e-01
1.160413900622515015e+01,9.206609829115576238e-01
1.162553860384434046e+01,9.207954582075801309e-01
1.164697766520815136e+01,9.209297251507764237e-01
1.166845626309305928e+01,9.210637839976372199e-01
1.168997447040972304e+01,9.211976350045633088e-01
1.171153236020329658e+01,9.213312784278663292e-01
1.173313000565360120e+01,9.214647145237665482e-01
1.175476748007543826e+01,9.215979435483926396e-01
1.177644485691881826e+01,9.217309657577811288e-01
1.179816220976916519e+01,9.218637814078747272e-01
1.181991961234763799e+01,9.219963907545223325e-01
1.184171713851135266e+01,9.221287940534779182e-01
1.186355486225358646e+01,9.222609915603992015e-01
1.188543285770412083e+01,9.223929835308476433e-01
1.190735119912939410e+01,9.225247702202873379e-01
1.192930996093283902e+01,9.226563518840837919e-01
1.195130921765509768e+01,9.227877287775038129e-01
1.197334904397423649e+01,9.229189011557140665e-01
1.199542951470609076e+01,9.230498692737808542e-01
1.201755070480441390e+01,9.231806333866686698e-01
1.203971268936122385e+01,9.233111937492399779e-01
1.206191554360701801e+01,9.234415506162542142e-01
1.208415934291098814e+01,9.235717042423668977e-01
1.210644416278137392e+01,9.237016548821289641e-01
1.212877007886560321e+01,9.238314027899858782e-01
1.215113716695065449e+01,9.239609482202770785e-01
1.217354550296326110e+01,9.240902914272349777e-01
1.219599516297014041e+01,9.242194326649842973e-01
1.221848622317833843e+01,9.243483721875412895e-01
1.224101875993538435e+01,9.244771102488129610e-01
1.226359284972964403e+01,9.246056471025960732e-01
1.228620856919053317e+01,9.247339830025771423e-01
1.230886599508874824e+01,9.248621182023306631e-01
1.233156520433661107e+01,9.249900529553191086e-01
1.235430627398822878e+01,9.251177875148918206e-01
1.237708928123984542e+01,9.252453221342845646e-01
1.239991430343006584e+01,9.253726570666184204e-01
1.242278141804007774e+01,9.254997925648993373e-01
1.244569070269400690e+01,9.256267288820173578e-01
1.246864223515907533e+01,9.257534662707455064e-01
1.249163609334596181e+01,9.258800049837396795e-01
1.251467235530901867e+01,9.260063452735377565e-01
1.253775109924650089e+01,9.261324873925581569e-01
1.256087240350092848e+01,9.262584315931005063e-01
1.258403634655923931e+01,9.263841781273431941e-01
1.260724300705315137e+01,9.265097272473444834e-01
1.263049246375939383e+01,9.266350792050405127e-01
1.265378479559992897e+01,9.267602342522448522e-01
1.267712008164231108e+01,9.268851926406481700e-01
1.270049840109985695e+01,9.270099546218171227e-01
1.272391983333200471e+01,9.271345204471941326e-01
1.274738445784453766e+01,9.272588903680961669e-01
1.277089235428981873e+01,9.273830646357142937e-01
1.279444360246715995e+01,9.275070435011131265e-01
1.281803828232297171e+01,9.276308272152298251e-01
1.284167647395114464e+01,9.277544160288737629e-01
1.286535825759326634e+01,9.278778101927256383e-01
1.288908371363886829e+01,9.280010099573368088e-01
