K,r,r_noisy
6.338141809290953610e+00,8.115335862084368523e-01,8.237235188458874591e-01
6.339853300733495622e+00,8.115586175658811019e-01,8.063408533710074710e-01
6.341564792176038523e+00,8.115836320460710906e-01,8.116407869107241657e-01
6.343276283618581424e+00,8.116086296652769150e-01,8.112561162919542657e-01
6.344987775061124324e+00,8.116336104397483542e-01,8.006136603514888428e-01
6.346699266503667225e+00,8.116585743857164248e-01,8.079942007682884286e-01
6.348410757946210126e+00,8.116835215193924924e-01,8.094279933968564489e-01
6.350122249388753026e+00,8.117084518569679386e-01,8.117261290134301088e-01
6.351833740831295927e+00,8.117333654146156041e-01,8.132082693252247196e-01
6.353545232273837939e+00,8.117582622084879018e-01,8.088298185190573308e-01
6.355256723716380840e+00,8.117831422547183706e-01,8.329701436327889841e-01
6.356968215158923741e+00,8.118080055694214536e-01,7.992087649803029104e-01
6.358679706601466641e+00,8.118328521686917210e-01,8.093343645023811650e-01
6.360391198044009542e+00,8.118576820686046469e-01,8.200601942016754187e-01
6.362102689486552443e+00,8.118824952852164989e-01,8.024071107439325612e-01
6.363814180929095343e+00,8.119072918345644485e-01,8.145922947929027380e-01
6.365525672371637356e+00,8.119320717326657944e-01,8.031764136553576350e-01
6.367237163814180256e+00,8.119568349955197384e-01,8.193152776278485039e-01
6.368948655256723157e+00,8.119815816391050545e-01,8.184058656032587864e-01
6.370660146699266058e+00,8.120063116793824198e-01,8.152655954771840241e-01
6.372371638141808958e+00,8.120310251322925277e-01,8.131527750262907972e-01
6.374083129584351859e+00,8.120557220137577525e-01,8.232333968139540215e-01
6.375794621026894760e+00,8.120804023396810400e-01,8.073524632270466794e-01
6.377506112469437660e+00,8.121050661259463510e-01,8.174642327795715868e-01
6.379217603911979673e+00,8.121297133884186614e-01,8.071301598136962907e-01
6.380929095354522573e+00,8.121543441429439625e-01,8.062423490820549432e-01
6.382640586797065474e+00,8.121789584053493716e-01,7.997470425370553082e-01
6.384352078239608375e+00,8.122035561914431323e-01,8.056300523553641124e-01
6.386063569682151275e+00,8.122281375170141704e-01,7.939784769097394390e-01
6.387775061124694176e+00,8.122527023978328709e-01,8.079222058824911956e-01
6.389486552567237077e+00,8.122772508496511890e-01,8.265179059862809430e-01
6.391198044009779977e+00,8.123017828882016511e-01,8.278227575875282129e-01
6.392909535452321990e+00,8.123262985291980209e-01,8.082930463742517002e-01
6.394621026894864890e+00,8.123507977883355213e-01,8.113813573025059345e-01
6.396332518337407791e+00,8.123752806812910565e-01,8.054162484427888069e-01
6.398044009779950692e+00,8.123997472237221018e-01,8.082152034373450977e-01
6.399755501222493592e+00,8.124241974312674808e-01,8.248250796997901313e-01
6.401466992665036493e+00,8.124486313195481424e-01,8.174453107853447698e-01
6.403178484107579393e+00,8.124730489041658288e-01,8.177568524958608309e-01
6.404889975550122294e+00,8.124974502007035193e-01,8.143256839755822485e-01
6.406601466992664307e+00,8.125218352247262077e-01,8.208986754616445225e-01
6.408312958435207207e+00,8.125462039917799029e-01,7.891464744016247757e-01
6.410024449877750108e+00,8.125705565173919620e-01,8.232459235766284023e-01
6.411735941320293009e+00,8.125948928170720897e-01,8.009946544872466045e-01
6.413447432762835909e+00,8.126192129063105618e-01,8.131474326164777056e-01
6.415158924205378810e+00,8.126435168005796683e-01,8.028886012756083490e-01
6.416870415647921710e+00,8.126678045153333807e-01,8.161708597487595807e-01
6.418581907090464611e+00,8.126920760660071297e-01,8.110982202403743679e-01
6.420293398533006624e+00,8.127163314680180273e-01,8.109635832581492121e-01
6.422004889975549524e+00,8.127405707367649779e-01,8.198551978199383194e-01
6.423716381418092425e+00,8.127647938876282341e-01,8.135248591301971199e-01
6.425427872860635325e+00,8.127890009359700629e-01,8.093250819173349875e-01
6.427139364303178226e+00,8.128131918971346348e-01,8.123875140092488012e-01
6.428850855745721127e+00,8.128373667864475793e-01,8.212324624798597039e-01
6.430562347188264027e+00,8.128615256192162075e-01,8.079449232378748125e-01
6.432273838630806928e+00,8.128856684107305108e-01,8.151760590299121922e-01
6.433985330073348941e+00,8.129097951762609409e-01,8.103587873673772091e-01
6.435696821515891841e+00,8.129339059310614068e-01,7.998045740155625971e-01
6.437408312958434742e+00,8.129580006903662781e-01,8.184737791762478620e-01
6.439119804400977642e+00,8.129820794693930486e-01,8.101932300512810770e-01
6.440831295843520543e+00,8.130061422833401164e-01,8.018395689119932612e-01
6.442542787286063444e+00,8.130301891473890041e-01,8.224462604642163166e-01
6.444254278728606344e+00,8.130542200767022498e-01,8.128366115347414045e-01
6.445965770171148357e+00,8.130782350864250718e-01,8.114919166559541042e-01
6.447677261613691257e+00,8.131022341916841478e-01,8.070185706390653468e-01
6.449388753056234158e+00,8.131262174075887250e-01,8.147630960791349963e-01
6.451100244498777059e+00,8.131501847492301760e-01,8.246545215279088570e-01
6.452811735941319959e+00,8.131741362316819988e-01,8.150616985916632196e-01
6.454523227383862860e+00,8.131980718699994837e-01,8.089888623872247830e-01
6.456234718826405761e+00,8.132219916792203795e-01,8.128083835563908455e-01
6.457946210268948661e+00,8.132458956743650047e-01,8.169964444993159658e-01
6.459657701711490674e+00,8.132697838704350257e-01,8.081596139088753628e-01
6.461369193154033574e+00,8.132936562824152338e-01,8.287591429339363769e-01
6.463080684596576475e+00,8.133175129252724345e-01,8.204555416968598580e-01
6.464792176039119376e+00,8.133413538139555587e-01,8.201403591555925798e-01
6.466503667481662276e+00,8.133651789633961071e-01,8.089758892786994560e-01
6.468215158924205177e+00,8.133889883885078165e-01,8.044435222914161354e-01
6.469926650366748078e+00,8.134127821041869932e-01,8.256081809781908865e-01
6.471638141809290978e+00,8.134365601253120692e-01,8.086713951362183295e-01
6.473349633251832991e+00,8.134603224667444898e-01,8.109225245855355979e-01
6.475061124694375891e+00,8.134840691433271598e-01,8.212907289553854628e-01
6.476772616136918792e+00,8.135078001698867745e-01,7.893202862173374079e-01
6.478484107579461693e+00,8.135315155612314886e-01,8.080180841631827704e-01
6.480195599022004593e+00,8.135552153321525815e-01,8.139250759323897189e-01
6.481907090464547494e+00,8.135788994974234578e-01,8.108125319821843924e-01
6.483618581907090395e+00,8.136025680718006470e-01,8.293099528341090210e-01
6.485330073349633295e+00,8.136262210700229147e-01,8.127499584325236226e-01
6.487041564792175308e+00,8.136498585068117073e-01,8.089654508083644613e-01
6.488753056234718208e+00,8.136734803968712626e-01,8.065078834197004776e-01
6.490464547677261109e+00,8.136970867548887210e-01,8.210885546660413592e-01
6.492176039119804010e+00,8.137206775955333482e-01,8.088464079580938160e-01
6.493887530562346910e+00,8.137442529334575347e-01,8.102531978404657886e-01
6.495599022004889811e+00,8.137678127832966846e-01,8.128661835585896389e-01
6.497310513447432712e+00,8.137913571596682161e-01,8.066080881982071737e-01
6.499022004889975612e+00,8.138148860771731163e-01,8.065603914680166131e-01
6.500733496332517625e+00,8.138383995503951640e-01,8.065507289007276537e-01
6.502444987775060525e+00,8.138618975939004851e-01,7.984559184236720286e-01
6.504156479217603426e+00,8.138853802222384415e-01,8.113854157848533477e-01
6.505867970660146327e+00,8.139088474499416304e-01,8.035829140148227356e-01
6.507579462102689227e+00,8.139322992915245525e-01,8.240306238027306218e-01
6.509290953545232128e+00,8.139557357614858324e-01,8.121700769231395833e-01
6.511002444987775029e+00,8.139791568743065531e-01,8.140537964669237736e-01
6.512713936430317929e+00,8.140025626444504780e-01,8.120702040688061452e-01
6.514425427872859942e+00,8.140259530863652726e-01,8.224517662757763192e-01
6.516136919315402842e+00,8.140493282144810605e-01,8.017021237675218126e-01
6.517848410757945743e+00,8.140726880432109791e-01,8.050799863823941971e-01
6.519559902200488644e+00,8.140960325869512904e-01,8.102579282887104606e-01
6.521271393643031544e+00,8.141193618600821580e-01,8.158236258925722906e-01
6.522982885085574445e+00,8.141426758769655381e-01,8.144355784599438541e-01
6.524694376528117346e+00,8.141659746519477325e-01,8.087878995859584252e-01
6.526405867970659358e+00,8.141892581993578348e-01,8.126413497993345558e-01
6.528117359413202259e+00,8.142125265335080631e-01,8.096737886427555209e-01
6.529828850855745159e+00,8.142357796686937599e-01,8.142228752502710387e-01
6.531540342298288060e+00,8.142590176191942808e-01,8.124979818919364494e-01
6.533251833740830961e+00,8.142822403992712177e-01,8.214468258560717606e-01
6.534963325183373861e+00,8.143054480231705083e-01,8.093328561013884981e-01
6.536674816625916762e+00,8.143286405051205490e-01,8.082199160495301404e-01
6.538386308068459662e+00,8.143518178593337487e-01,8.182643311598475355e-01
6.540097799511001675e+00,8.143749801000055299e-01,7.972283803531300395e-01
6.541809290953544576e+00,8.143981272413147732e-01,8.314381467526799074e-01
6.543520782396087476e+00,8.144212592974242604e-01,8.283366423101925502e-01
6.545232273838630377e+00,8.144443762824795652e-01,7.978687497939135342e-01
6.546943765281173278e+00,8.144674782106101629e-01,8.272871702500927960e-01
6.548655256723716178e+00,8.144905650959287646e-01,8.093290122740470771e-01
6.550366748166259079e+00,8.145136369525317610e-01,8.167360766632055791e-01
6.552078239608801979e+00,8.145366937944994445e-01,8.256355702438142874e-01
6.553789731051343992e+00,8.145597356358948993e-01,8.091440441795634264e-01
6.555501222493886893e+00,8.145827624907655551e-01,8.201185992525009683e-01
6.557212713936429793e+00,8.146057743731421885e-01,8.134025850898416454e-01
6.558924205378972694e+00,8.146287712970390338e-01,7.954651571410846778e-01
6.560635696821515594e+00,8.146517532764541158e-01,8.020068561903567206e-01
6.562347188264058495e+00,8.146747203253692504e-01,8.169060662822864582e-01
6.564058679706601396e+00,8.146976724577500439e-01,8.295772119690052460e-01
6.565770171149144296e+00,8.147206096875456716e-01,8.082677638503243944e-01
6.567481662591686309e+00,8.147435320286892102e-01,7.983517937194160030e-01
6.569193154034229210e+00,8.147664394950971944e-01,8.128939208738128475e-01
6.570904645476772110e+00,8.147893321006703937e-01,8.214890958041322078e-01
6.572616136919315011e+00,8.148122098592931462e-01,8.100056630310045191e-01
6.574327628361857911e+00,8.148350727848338027e-01,8.038402247860454430e-01
6.576039119804400812e+00,8.148579208911441718e-01,8.551214070296254688e-01
6.577750611246943713e+00,8.148807541920606301e-01,8.027179460432418701e-01
6.579462102689486613e+00,8.149035727014032338e-01,8.103748736705387312e-01
6.581173594132028626e+00,8.149263764329756077e-01,8.196030303963708352e-01
6.582885085574571526e+00,8.149491654005653896e-01,7.980666553341362324e-01
6.584596577017114427e+00,8.149719396179452291e-01,8.133617841648396185e-01
6.586308068459657328e+00,8.149946990988702344e-01,8.026086630725032256e-01
6.588019559902200228e+00,8.150174438570805258e-01,8.120656923628025714e-01
6.589731051344743129e+00,8.150401739063004580e-01,8.221652188201589162e-01
6.591442542787286030e+00,8.150628892602373998e-01,8.176655533237259244e-01
6.593154034229828930e+00,8.150855899325839538e-01,8.229915392931114182e-01
6.594865525672370943e+00,8.151082759370161801e-01,8.194961580895301356e-01
6.596577017114913843e+00,8.151309472871945960e-01,8.231751306086542153e-01
6.598288508557456744e+00,8.151536039967636205e-01,8.063838804501917146e-01
6.599999999999999645e+00,8.151762460793522402e-01,8.190395344632539487e-01
6.601711491442542545e+00,8.151988735485732329e-01,8.045078717877564012e-01
6.603422982885085446e+00,8.152214864180238330e-01,7.887327729823931932e-01
6.605134474327628347e+00,8.152440847012856207e-01,8.103895672155856378e-01
6.606845965770170359e+00,8.152666684119243001e-01,8.255598847405534180e-01
6.608557457212713260e+00,8.152892375634896993e-01,8.023660324185666326e-01
6.610268948655256160e+00,8.153117921695166581e-01,8.245909710218091160e-01
6.611980440097799061e+00,8.153343322435234741e-01,8.120494729555109981e-01
6.613691931540341962e+00,8.153568577990132349e-01,8.135982719982836064e-01
6.615403422982884862e+00,8.153793688494735958e-01,8.343198008897442230e-01
6.617114914425427763e+00,8.154018654083764472e-01,8.269531694363068119e-01
6.618826405867970664e+00,8.154243474891778032e-01,8.155635105343356228e-01
6.620537897310512676e+00,8.154468151053184677e-01,8.045551421798556868e-01
6.622249388753055577e+00,8.154692682702240347e-01,8.248867589921449195e-01
6.623960880195598477e+00,8.154917069973037780e-01,8.201814720665069336e-01
6.625672371638141378e+00,8.155141312999523162e-01,8.199412986322354158e-01
6.627383863080684279e+00,8.155365411915480589e-01,8.045936319172781737e-01
6.629095354523227179e+00,8.155589366854548716e-01,8.059481945597744001e-01
6.630806845965770080e+00,8.155813177950200776e-01,8.309792710680112826e-01
6.632518337408312981e+00,8.156036845335765673e-01,8.210482795414213442e-01
6.634229828850854993e+00,8.156260369144412437e-01,8.098279880571579437e-01
6.635941320293397894e+00,8.156483749509162440e-01,7.907392834771822532e-01
6.637652811735940794e+00,8.156706986562877182e-01,8.054994337484234768e-01
6.639364303178483695e+00,8.156930080438271613e-01,8.184949779706190975e-01
6.641075794621026596e+00,8.157153031267900811e-01,8.298892719985491162e-01
6.642787286063569496e+00,8.157375839184172195e-01,8.176378984557509666e-01
6.644498777506112397e+00,8.157598504319339972e-01,8.145724287811703102e-01
6.646210268948655298e+00,8.157821026805505138e-01,7.992456309387064861e-01
6.647921760391197310e+00,8.158043406774616590e-01,8.252833053192872859e-01
6.649633251833740211e+00,8.158265644358471125e-01,8.180054730429187071e-01
6.651344743276283111e+00,8.158487739688714546e-01,8.183257270233497138e-01
6.653056234718826012e+00,8.158709692896843890e-01,8.153498212779110021e-01
6.654767726161368913e+00,8.158931504114198541e-01,8.115748107698086411e-01
6.656479217603911813e+00,8.159153173471972442e-01,8.081929768302791306e-01
6.658190709046454714e+00,8.159374701101207439e-01,8.030445372068472087e-01
6.659902200488997615e+00,8.159596087132793274e-01,8.245672223345997809e-01
6.661613691931539627e+00,8.159817331697469811e-01,8.097659910666208383e-01
6.663325183374082528e+00,8.160038434925831474e-01,8.106091418674336024e-01
6.665036674816625428e+00,8.160259396948312816e-01,8.132074222600012003e-01
6.666748166259168329e+00,8.160480217895208499e-01,8.397029706125014314e-01
6.668459657701711230e+00,8.160700897896656647e-01,8.198645074443329239e-01
6.670171149144254130e+00,8.160921437082649943e-01,8.233105412033916437e-01
6.671882640586797031e+00,8.161141835583033410e-01,8.183291521468085694e-01
6.673594132029339043e+00,8.161362093527497752e-01,8.118682178016162210e-01
6.675305623471881944e+00,8.161582211045590451e-01,8.126222824768097874e-01
6.677017114914424845e+00,8.161802188266705782e-01,8.192846961461718314e-01
6.678728606356967745e+00,8.162022025320091467e-01,8.252124376718674714e-01
6.680440097799510646e+00,8.162241722334850902e-01,8.264518902285775681e-01
6.682151589242053547e+00,8.162461279439933159e-01,8.087388535218749119e-01
6.683863080684596447e+00,8.162680696764145205e-01,8.250103151201004792e-01
6.685574572127139348e+00,8.162899974436140793e-01,7.975366404418886557e-01
6.687286063569681360e+00,8.163119112584433790e-01,8.123445533042404909e-01
6.688997555012224261e+00,8.163338111337382630e-01,7.975224591099259186e-01
6.690709046454767162e+00,8.163556970823205861e-01,8.183048444786416020e-01
6.692420537897310062e+00,8.163775691169972148e-01,8.380444910706966732e-01
6.694132029339852963e+00,8.163994272505604721e-01,8.221273558588312325e-01
6.695843520782395863e+00,8.164212714957880257e-01,8.075890025308064546e-01
6.697555012224938764e+00,8.164431018654427774e-01,8.258499148532638667e-01
6.699266503667481665e+00,8.164649183722731962e-01,8.146390982575545392e-01
6.700977995110023677e+00,8.164867210290134292e-01,8.113123624380422783e-01
6.702689486552566578e+00,8.165085098483823023e-01,8.305388954544298263e-01
6.704400977995109479e+00,8.165302848430850968e-01,8.203870440209866111e-01
6.706112469437652379e+00,8.165520460258118840e-01,8.190762305403868071e-01
6.707823960880195280e+00,8.165737934092387462e-01,8.118047035767073094e-01
6.709535452322738180e+00,8.165955270060266669e-01,8.084221941410421053e-01
6.711246943765281081e+00,8.166172468288228625e-01,8.238130004017634178e-01
6.712958435207823982e+00,8.166389528902597839e-01,8.281679963586806581e-01
6.714669926650365994e+00,8.166606452029552266e-01,8.272829787996842654e-01
6.716381418092908895e+00,8.166823237795134416e-01,8.097041549647996383e-01
6.718092909535451795e+00,8.167039886325232478e-01,8.212275925363292650e-01
6.719804400977994696e+00,8.167256397745599195e-01,8.235998874445884521e-01
6.721515892420537597e+00,8.167472772181839646e-01,8.242060315232720979e-01
6.723227383863080497e+00,8.167689009759416807e-01,8.276106609891029642e-01
6.724938875305623398e+00,8.167905110603652652e-01,8.081023535517678491e-01
6.726650366748166299e+00,8.168121074839725937e-01,8.149908508242769134e-01
6.728361858190708311e+00,8.168336902592668869e-01,8.212937529861525920e-01
6.730073349633251212e+00,8.168552593987379318e-01,8.023798119996031764e-01
6.731784841075794112e+00,8.168768149148606383e-01,7.982791944858989019e-01
6.733496332518337013e+00,8.168983568200958167e-01,8.231662125937676544e-01
6.735207823960879914e+00,8.169198851268900663e-01,8.084265938261703255e-01
6.736919315403422814e+00,8.169413998476763306e-01,8.282604516509363135e-01
6.738630806845965715e+00,8.169629009948730092e-01,8.108201167874984350e-01
6.740342298288508616e+00,8.169843885808840689e-01,8.108897051419308166e-01
6.742053789731050628e+00,8.170058626181002648e-01,8.053412494566092317e-01
6.743765281173593529e+00,8.170273231188976970e-01,8.234159217506085149e-01
6.745476772616136429e+00,8.170487700956383659e-01,8.184565467693901697e-01
6.747188264058679330e+00,8.170702035606705049e-01,8.314146648152003216e-01
6.748899755501222231e+00,8.170916235263280258e-01,8.122860241743045107e-01
6.750611246943765131e+00,8.171130300049310735e-01,8.125335943343362510e-01
6.752322738386308032e+00,8.171344230087856930e-01,8.275259968777842756e-01
6.754034229828850044e+00,8.171558025501842737e-01,8.224924158241558869e-01
6.755745721271392945e+00,8.171771686414048830e-01,8.307949158581665605e-01
6.757457212713935846e+00,8.171985212947115995e-01,8.118205706483755391e-01
6.759168704156478746e+00,8.172198605223554013e-01,8.312425425045777416e-01
6.760880195599021647e+00,8.172411863365721674e-01,8.171970577616608500e-01
6.762591687041564548e+00,8.172624987495846760e-01,8.029847496299751253e-01
6.764303178484107448e+00,8.172837977736021609e-01,8.077117658841571624e-01
6.766014669926650349e+00,8.173050834208193116e-01,8.141053108851203923e-01
6.767726161369192361e+00,8.173263557034169402e-01,8.292704991436413708e-01
6.769437652811735262e+00,8.173476146335629799e-01,8.284447871038759237e-01
6.771149144254278163e+00,8.173688602234105982e-01,8.143212395520943447e-01
6.772860635696821063e+00,8.173900924851003058e-01,8.189088016767265277e-01
6.774572127139363964e+00,8.174113114307576256e-01,8.058465633072655621e-01
6.776283618581906865e+00,8.174325170724950906e-01,8.042882883771085289e-01
6.777995110024449765e+00,8.174537094224115785e-01,8.306987071959947011e-01
6.779706601466992666e+00,8.174748884925921999e-01,8.231832621668285777e-01
6.781418092909534678e+00,8.174960542951082987e-01,8.127001517326195579e-01
6.783129584352077579e+00,8.175172068420173410e-01,8.286593387858580684e-01
6.784841075794620480e+00,8.175383461453638034e-01,8.210953963890291751e-01
6.786552567237163380e+00,8.175594722171778406e-01,8.179939786341889896e-01
6.788264058679706281e+00,8.175805850694770616e-01,8.150603066204119562e-01
6.789975550122249182e+00,8.176016847142643096e-01,8.278752781341670586e-01
6.791687041564792082e+00,8.176227711635294382e-01,8.194208273093401829e-01
6.793398533007334983e+00,8.176438444292489782e-01,8.171858833246884446e-01
6.795110024449876995e+00,8.176649045233858049e-01,8.110252129927030262e-01
6.796821515892419896e+00,8.176859514578890265e-01,8.068884008011695252e-01
6.798533007334962797e+00,8.177069852446945397e-01,8.172393847299775915e-01
6.800244498777505697e+00,8.177280058957249187e-01,8.161835231041194572e-01
6.801955990220048598e+00,8.177490134228886376e-01,8.221962826436330918e-01
6.803667481662591499e+00,8.177700078380820692e-01,7.941359920075762302e-01
6.805378973105134399e+00,8.177909891531864872e-01,7.926261424808712652e-01
6.807090464547677300e+00,8.178119573800711750e-01,8.151028473473510561e-01
6.808801955990219312e+00,8.178329125305914271e-01,8.099526921149311498e-01
6.810513447432762213e+00,8.178538546165892154e-01,8.178181488421299994e-01
6.812224938875305114e+00,8.178747836498932999e-01,8.173094108584539885e-01
6.813936430317848014e+00,8.178956996423191184e-01,8.285792932031535996e-01
6.815647921760390915e+00,8.179166026056688965e-01,8.238928365382014452e-01
6.817359413202933816e+00,8.179374925517312045e-01,8.258706163961163638e-01
6.819070904645476716e+00,8.179583694922819559e-01,8.406819866030871280e-01
6.820782396088019617e+00,8.179792334390834085e-01,8.161313555278423282e-01
6.822493887530561629e+00,8.180000844038846086e-01,8.116736623666713779e-01
6.824205378973104530e+00,8.180209223984216127e-01,7.981069554275964650e-01
6.825916870415647431e+00,8.180417474344172657e-01,8.257802191860503793e-01
6.827628361858190331e+00,8.180625595235809788e-01,8.114658260143184920e-01
6.829339853300733232e+00,8.180833586776095068e-01,8.203288270246272829e-01
6.831051344743276132e+00,8.181041449081859485e-01,8.214056313094272310e-01
6.832762836185819033e+00,8.181249182269803022e-01,8.352752990374633368e-01
6.834474327628361046e+00,8.181456786456501318e-01,7.954140311569940502e-01
6.836185819070903946e+00,8.181664261758392342e-01,8.023196010371821396e-01
6.837897310513446847e+00,8.181871608291786391e-01,8.229377115327315417e-01
6.839608801955989748e+00,8.182078826172862751e-01,8.172660318374935784e-01
6.841320293398532648e+00,8.182285915517673036e-01,8.156900831144464625e-01
6.843031784841075549e+00,8.182492876442131191e-01,8.288690498404122087e-01
6.844743276283618449e+00,8.182699709062032367e-01,8.113663992162235550e-01
6.846454767726161350e+00,8.182906413493031827e-01,8.402368601168885842e-01
6.848166259168703363e+00,8.183112989850662711e-01,8.172133623994325413e-01
6.849877750611246263e+00,8.183319438250321598e-01,8.286651006879603987e-01
6.851589242053789164e+00,8.183525758807285166e-01,8.154401075999381243e-01
6.853300733496332064e+00,8.183731951636692425e-01,8.170697401673178151e-01
6.855012224938874965e+00,8.183938016853559150e-01,8.230728869857676377e-01
6.856723716381417866e+00,8.184143954572768997e-01,8.291301775528204798e-01
6.858435207823960766e+00,8.184349764909077951e-01,7.979201470641676952e-01
6.860146699266503667e+00,8.184555447977115428e-01,8.207452028395981758e-01
6.861858190709045680e+00,8.184761003891380948e-01,8.336731451106820234e-01
6.863569682151588580e+00,8.184966432766246358e-01,8.209348553468216458e-01
6.865281173594131481e+00,8.185171734715958047e-01,7.940716997964776258e-01
6.866992665036674381e+00,8.185376909854630290e-01,8.122720658520364845e-01
6.868704156479217282e+00,8.185581958296254124e-01,8.207100865920448074e-01
6.870415647921760183e+00,8.185786880154689582e-01,8.048902235291691687e-01
6.872127139364303083e+00,8.185991675543673463e-01,8.140416938652001999e-01
6.873838630806845984e+00,8.186196344576813777e-01,8.341592399218137333e-01
6.875550122249387996e+00,8.186400887367588641e-01,8.311645747669870188e-01
6.877261613691930897e+00,8.186605304029357377e-01,8.231824967542383797e-01
6.878973105134473798e+00,8.186809594675343860e-01,8.530623717282013185e-01
6.880684596577016698e+00,8.187013759418653169e-01,8.271569335605598594e-01
6.882396088019559599e+00,8.187217798372258271e-01,8.284546751758689043e-01
6.884107579462102500e+00,8.187421711649012224e-01,8.081416024962280176e-01
6.885819070904645400e+00,8.187625499361634862e-01,8.150021368891499085e-01
6.887530562347188301e+00,8.187829161622728336e-01,7.971255401327602685e-01
6.889242053789730313e+00,8.188032698544764898e-01,7.957234137960758069e-01
6.890953545232273214e+00,8.188236110240092458e-01,8.139763444262699821e-01
6.892665036674816115e+00,8.188439396820933469e-01,8.340508823403167682e-01
6.894376528117359015e+00,8.188642558399384930e-01,8.226967001621506848e-01
6.896088019559901916e+00,8.188845595087421714e-01,8.253478666023726928e-01
6.897799511002444817e+00,8.189048506996892129e-01,8.174965257816414477e-01
6.899511002444987717e+00,8.189251294239520140e-01,8.101686003269984448e-01
6.901222493887530618e+00,8.189453956926906475e-01,8.018953019871790655e-01
6.902933985330072630e+00,8.189656495170524186e-01,8.269942241128310778e-01
6.904645476772615531e+00,8.189858909081729754e-01,8.021633328161601462e-01
6.906356968215158432e+00,8.190061198771746431e-01,8.404841444015005436e-01
6.908068459657701332e+00,8.190263364351680897e-01,8.331423527571970578e-01
6.909779951100244233e+00,8.190465405932515486e-01,8.008298080546879527e-01
6.911491442542787134e+00,8.190667323625108187e-01,7.964193447380676361e-01
6.913202933985330034e+00,8.190869117540192645e-01,8.304943928680394993e-01
6.914914425427872047e+00,8.191070787788381491e-01,8.137292768225964368e-01
6.916625916870414947e+00,8.191272334480164119e-01,8.102598688516368108e-01
6.918337408312957848e+00,8.191473757725905580e-01,8.180303646970180642e-01
6.920048899755500749e+00,8.191675057635853241e-01,8.182385384730116451e-01
6.921760391198043649e+00,8.191876234320125683e-01,8.148230799459413864e-01
6.923471882640586550e+00,8.192077287888723802e-01,8.286652263997060786e-01
6.925183374083129451e+00,8.192278218451528593e-01,8.168157067469232757e-01
6.926894865525672351e+00,8.192479026118290042e-01,8.218986593758561554e-01
6.928606356968214364e+00,8.192679710998648224e-01,8.336277360060952990e-01
6.930317848410757264e+00,8.192880273202116648e-01,8.186806467658248598e-01
6.932029339853300165e+00,8.193080712838080037e-01,8.280617879497753631e-01
6.933740831295843066e+00,8.193281030015816535e-01,8.305542056121927308e-01
6.935452322738385966e+00,8.193481224844471056e-01,8.234398147701578186e-01
6.937163814180928867e+00,8.193681297433076383e-01,8.122315290601428428e-01
6.938875305623471768e+00,8.193881247890537622e-01,8.150555394096536954e-01
6.940586797066014668e+00,8.194081076325643309e-01,8.402845730534820312e-01
6.942298288508556681e+00,8.194280782847063183e-01,8.220265228366396837e-01
6.944009779951099581e+00,8.194480367563341527e-01,8.283350735609932292e-01
6.945721271393642482e+00,8.194679830582907165e-01,8.227253348961958146e-01
6.947432762836185383e+00,8.194879172014066793e-01,8.013221632543515716e-01
6.949144254278728283e+00,8.195078391965008313e-01,8.396966068086685331e-01
6.950855745721271184e+00,8.195277490543800836e-01,8.222032509693387725e-01
6.952567237163814085e+00,8.195476467858393566e-01,8.154626364445152209e-01
6.954278728606356985e+00,8.195675324016612473e-01,8.278384098390861867e-01
6.955990220048898998e+00,8.195874059126172506e-01,8.100361311179380408e-01
6.957701711491441898e+00,8.196072673294664268e-01,8.142627720951793879e-01
6.959413202933984799e+00,8.196271166629559568e-01,8.259764270387909280e-01
6.961124694376527700e+00,8.196469539238213642e-01,8.162302851283965710e-01
6.962836185819070600e+00,8.196667791227862931e-01,8.188017971919619997e-01
6.964547677261613501e+00,8.196865922705622864e-01,8.117712951261571996e-01
6.966259168704156401e+00,8.197063933778494516e-01,8.085132987721312947e-01
6.967970660146699302e+00,8.197261824553362386e-01,8.255760440726995775e-01
6.969682151589241315e+00,8.197459595136986632e-01,8.118438451617385754e-01
6.971393643031784215e+00,8.197657245636015277e-01,8.214480448374223975e-01
6.973105134474327116e+00,8.197854776156974221e-01,8.264596465954664462e-01
6.974816625916870017e+00,8.198052186806280561e-01,8.208434270002297195e-01
6.976528117359412917e+00,8.198249477690222609e-01,8.222668215276986992e-01
6.978239608801955818e+00,8.198446648914982093e-01,8.280809402986568646e-01
6.979951100244498718e+00,8.198643700586617511e-01,8.293276258046122784e-01
6.981662591687041619e+00,8.198840632811070783e-01,8.149969757868892328e-01
6.983374083129583632e+00,8.199037445694171700e-01,8.132661888573669007e-01
6.985085574572126532e+00,8.199234139341632366e-01,8.152660714441147816e-01
6.986797066014669433e+00,8.199430713859044983e-01,8.224023687192419940e-01
6.988508557457212333e+00,8.199627169351887401e-01,8.108358149876202514e-01
6.990220048899755234e+00,8.199823505925523115e-01,8.191800271298685931e-01
6.991931540342298135e+00,8.200019723685199047e-01,8.270538121249968455e-01
6.993643031784841035e+00,8.200215822736045546e-01,8.308936751803184251e-01
6.995354523227383048e+00,8.200411803183079718e-01,8.262243431981332042e-01
6.997066014669925949e+00,8.200607665131200985e-01,8.163844173014189742e-01
6.998777506112468849e+00,8.200803408685193308e-01,8.164302808810844914e-01
7.000488997555011750e+00,8.200999033949728512e-01,8.210961036580483041e-01
