logC,Brier,Brier_noisy
2.131026205241048466e+00,3.305198315882060811e-01,3.301689528461060896e-01
2.132226445289058248e+00,3.306731969012621231e-01,3.264851319629113457e-01
2.133426685337067141e+00,3.308266047204758142e-01,3.386462029028271536e-01
2.134626925385076923e+00,3.309800560811835823e-01,3.305970923805729988e-01
2.135827165433086705e+00,3.311335520174980562e-01,3.305054834686207976e-01
2.137027405481096487e+00,3.312870935622930779e-01,3.205560528261606756e-01
2.138227645529106269e+00,3.314406817471884925e-01,3.248592442415671466e-01
2.139427885577115163e+00,3.315943176025348271e-01,3.260410636239330917e-01
2.140628125625124945e+00,3.317480021573988580e-01,3.378483947631052975e-01
2.141828365673134726e+00,3.319017364395480674e-01,3.147631535249308943e-01
2.143028605721144508e+00,3.320555214754366546e-01,3.397281084227883330e-01
2.144228845769153402e+00,3.322093582901906594e-01,3.337848533398128370e-01
2.145429085817163184e+00,3.323632479075938617e-01,3.255753016718461179e-01
2.146629325865172966e+00,3.325171913500735710e-01,3.243041698456637367e-01
2.147829565913182748e+00,3.326711896386860823e-01,3.380496070509162454e-01
2.149029805961192530e+00,3.328252437931035757e-01,3.352564289553212062e-01
2.150230046009201423e+00,3.329793548315995722e-01,3.134439110046107202e-01
2.151430286057211205e+00,3.331335237710364439e-01,3.265048239393080198e-01
2.152630526105220987e+00,3.332877516268504259e-01,3.243920871632190450e-01
2.153830766153230769e+00,3.334420394130392928e-01,3.329901620456137135e-01
2.155031006201240551e+00,3.335963881421490917e-01,3.274985319088704605e-01
2.156231246249249445e+00,3.337507988252608193e-01,3.386009499573779391e-01
2.157431486297259227e+00,3.339052724719780429e-01,3.289490762212595731e-01
2.158631726345269009e+00,3.340598100904131340e-01,3.315599464601292068e-01
2.159831966393278790e+00,3.342144126871758880e-01,3.468784000363284159e-01
2.161032206441288572e+00,3.343690812673602020e-01,3.322237746614622456e-01
2.162232446489297466e+00,3.345238168345315288e-01,3.297994080730397570e-01
2.163432686537307248e+00,3.346786203907160528e-01,3.352983985771647024e-01
2.164632926585317030e+00,3.348334929363871448e-01,3.220963948689518075e-01
2.165833166633326812e+00,3.349884354704536493e-01,3.192571870600807160e-01
2.167033406681336594e+00,3.351434489902489489e-01,3.350553250279815209e-01
2.168233646729345487e+00,3.352985344915183630e-01,3.295948611948471552e-01
2.169433886777355269e+00,3.354536929684086011e-01,3.213390792619083003e-01
2.170634126825365051e+00,3.356089254134551614e-01,3.449996370010702251e-01
2.171834366873374833e+00,3.357642328175718949e-01,3.427272289630758917e-01
2.173034606921384615e+00,3.359196161700396255e-01,3.382550741240237246e-01
2.174234846969393509e+00,3.360750764584953254e-01,3.308270592417044687e-01
2.175435087017403291e+00,3.362306146689210129e-01,3.343061007563978837e-01
2.176635327065413072e+00,3.363862317856330386e-01,3.306931491444466964e-01
2.177835567113422854e+00,3.365419287912717605e-01,3.451756613612680380e-01
2.179035807161432636e+00,3.366977066667905527e-01,3.223613958059617923e-01
2.180236047209441530e+00,3.368535663914457023e-01,3.395911515924386337e-01
2.181436287257451312e+00,3.370095089427864732e-01,3.372030530456261443e-01
2.182636527305461094e+00,3.371655352966448360e-01,3.258677344489511185e-01
2.183836767353470876e+00,3.373216464271246440e-01,3.435158649268292841e-01
2.185037007401480658e+00,3.374778433065932504e-01,3.340877767973492452e-01
2.186237247449489551e+00,3.376341269056706285e-01,3.563306569914811983e-01
2.187437487497499333e+00,3.377904981932203787e-01,3.495345022001237756e-01
2.188637727545509115e+00,3.379469581363399588e-01,3.373981651694981099e-01
2.189837967593518897e+00,3.381035077003511358e-01,3.343489685037493442e-01
2.191038207641528679e+00,3.382601478487913260e-01,3.314477385438910351e-01
2.192238447689537573e+00,3.384168795434037702e-01,3.312146368460413548e-01
2.193438687737547355e+00,3.385737037441292618e-01,3.417325637666129845e-01
2.194638927785557136e+00,3.387306214090965439e-01,3.244053679025730719e-01
2.195839167833566918e+00,3.388876334946137603e-01,3.486037073601200298e-01
2.197039407881576700e+00,3.390447409551602398e-01,3.460323347645523628e-01
2.198239647929585594e+00,3.392019447433772261e-01,3.378666119254821743e-01
2.199439887977595376e+00,3.393592458100602727e-01,3.468600739654468246e-01
2.200640128025605158e+00,3.395166451041499167e-01,3.624953974645007126e-01
2.201840368073614940e+00,3.396741435727244629e-01,3.426452843179826346e-01
2.203040608121624722e+00,3.398317421609913236e-01,3.570261910891432966e-01
2.204240848169633615e+00,3.399894418122790807e-01,3.370572900939050598e-01
2.205441088217643397e+00,3.401472434680301027e-01,3.340878513267517280e-01
2.206641328265653179e+00,3.403051480677921070e-01,3.503222725011054250e-01
2.207841568313662961e+00,3.404631565492108880e-01,3.213086231740248655e-01
2.209041808361672743e+00,3.406212698480226564e-01,3.502173874068179038e-01
2.210242048409681637e+00,3.407794888980469894e-01,3.407712996862509169e-01
2.211442288457691419e+00,3.409378146311791147e-01,3.361348349996584051e-01
2.212642528505701200e+00,3.410962479773826939e-01,3.419554583315969620e-01
2.213842768553710982e+00,3.412547898646828282e-01,3.423682328558905752e-01
2.215043008601720764e+00,3.414134412191594525e-01,3.538893635761571899e-01
2.216243248649729658e+00,3.415722029649394531e-01,3.499902345593640107e-01
2.217443488697739440e+00,3.417310760241911716e-01,3.437402172123437127e-01
2.218643728745749222e+00,3.418900613171166336e-01,3.396846039040863352e-01
2.219843968793759004e+00,3.420491597619456092e-01,3.326036821870477223e-01
2.221044208841768786e+00,3.422083722749286183e-01,3.441993905574274315e-01
2.222244448889777679e+00,3.423676997703312130e-01,3.166162081850344978e-01
2.223444688937787461e+00,3.425271431604272609e-01,3.521863683508851262e-01
2.224644928985797243e+00,3.426867033554928388e-01,3.426757439579337094e-01
2.225845169033807025e+00,3.428463812638002928e-01,3.262274622240526889e-01
2.227045409081816807e+00,3.430061777916119103e-01,3.486551283281216218e-01
2.228245649129825701e+00,3.431660938431744801e-01,3.342770851569366597e-01
2.229445889177835483e+00,3.433261303207135740e-01,3.386657879102223934e-01
2.230646129225845264e+00,3.434862881244271637e-01,3.256252968815024351e-01
2.231846369273855046e+00,3.436465681524810134e-01,3.361573408553229503e-01
2.233046609321864828e+00,3.438069713010021844e-01,3.454016600150098815e-01
2.234246849369873722e+00,3.439674984640743727e-01,3.431227932897896737e-01
2.235447089417883504e+00,3.441281505337327462e-01,3.470175995985000927e-01
2.236647329465893286e+00,3.442889283999577277e-01,3.369754747352841084e-01
2.237847569513903068e+00,3.444498329506709422e-01,3.500581038020000868e-01
2.239047809561911961e+00,3.446108650717296662e-01,3.297741530008407862e-01
2.240248049609921743e+00,3.447720256469223310e-01,3.390392700785560542e-01
2.241448289657931525e+00,3.449333155579626942e-01,3.183840047325469103e-01
2.242648529705941307e+00,3.450947356844865643e-01,3.419540604870273115e-01
2.243848769753951089e+00,3.452562869040460281e-01,3.397051121620614511e-01
2.245049009801959983e+00,3.454179700921047869e-01,3.433836791676448397e-01
2.246249249849969765e+00,3.455797861220351042e-01,3.511828436236038575e-01
2.247449489897979547e+00,3.457417358651115880e-01,3.587465578387104559e-01
2.248649729945989328e+00,3.459038201905080823e-01,3.340106381609923014e-01
2.249849969993999110e+00,3.460660399652928376e-01,3.435337748751494114e-01
2.251050210042008004e+00,3.462283960544249584e-01,3.265107116496284712e-01
2.252250450090017786e+00,3.463908893207499062e-01,3.645329766194153609e-01
2.253450690138027568e+00,3.465535206249956701e-01,3.594176518939390386e-01
2.254650930186037350e+00,3.467162908257688803e-01,3.512375968494420020e-01
2.255851170234047132e+00,3.468792007795508114e-01,3.588761937086790699e-01
2.257051410282056025e+00,3.470422513406943299e-01,3.555171710066304391e-01
2.258251650330065807e+00,3.472054433614195634e-01,3.407569409542560712e-01
2.259451890378075589e+00,3.473687776918106263e-01,3.544787943915149175e-01
2.260652130426085371e+00,3.475322551798121218e-01,3.591992525248690615e-01
2.261852370474095153e+00,3.476958766712258120e-01,3.556987387913876919e-01
2.263052610522104047e+00,3.478596430097072312e-01,3.469605782644606395e-01
2.264252850570113829e+00,3.480235550367625774e-01,3.441365469799041454e-01
2.265453090618123611e+00,3.481876135917456039e-01,3.719115692289746145e-01
2.266653330666133392e+00,3.483518195118541771e-01,3.510593803176554895e-01
2.267853570714143174e+00,3.485161736321277237e-01,3.539775531332323144e-01
2.269053810762152068e+00,3.486806767854438993e-01,3.346557902317461863e-01
2.270254050810161850e+00,3.488453298025163685e-01,3.556735133246708425e-01
2.271454290858171632e+00,3.490101335118914738e-01,3.514797272045125931e-01
2.272654530906181414e+00,3.491750887399456271e-01,3.405572170117323050e-01
2.273854770954191196e+00,3.493401963108829777e-01,3.622353956738491587e-01
2.275055011002200089e+00,3.495054570467323596e-01,3.494785270743380745e-01
2.276255251050209871e+00,3.496708717673458477e-01,3.561528382617086264e-01
2.277455491098219653e+00,3.498364412903949283e-01,3.544423208750131504e-01
2.278655731146229435e+00,3.500021664313693881e-01,3.430101869838335094e-01
2.279855971194239217e+00,3.501680480035743170e-01,3.530620077707315452e-01
2.281056211242248111e+00,3.503340868181282208e-01,3.641760593502170185e-01
2.282256451290257893e+00,3.505002836839613556e-01,3.394434182786869592e-01
2.283456691338267674e+00,3.506666394078128413e-01,3.402986890466350722e-01
2.284656931386277456e+00,3.508331547942290518e-01,3.417161436491223392e-01
2.285857171434287238e+00,3.509998306455617278e-01,3.584038240999455893e-01
2.287057411482296132e+00,3.511666677619663668e-01,3.465423468236854543e-01
2.288257651530305914e+00,3.513336669414003355e-01,3.542728927871446332e-01
2.289457891578315696e+00,3.515008289796205943e-01,3.629188856430142218e-01
2.290658131626325478e+00,3.516681546701830863e-01,3.404073627499424881e-01
2.291858371674335260e+00,3.518356448044404061e-01,3.665632630546493131e-01
2.293058611722344153e+00,3.520033001715404120e-01,3.522853247079898997e-01
2.294258851770353935e+00,3.521711215584252264e-01,3.504100511156607589e-01
2.295459091818363717e+00,3.523391097498292934e-01,3.676255992316903032e-01
2.296659331866373499e+00,3.525072655282786571e-01,3.570684998703901880e-01
2.297859571914383281e+00,3.526755896740888518e-01,3.395117127416584779e-01
2.299059811962392175e+00,3.528440829653647914e-01,3.522403827651980901e-01
2.300260052010401957e+00,3.530127461779988263e-01,3.452858938184559801e-01
2.301460292058411738e+00,3.531815800856701326e-01,3.558264664004607836e-01
2.302660532106421520e+00,3.533505854598436025e-01,3.486354531827662862e-01
2.303860772154431302e+00,3.535197630697686777e-01,3.501143705479305979e-01
2.305061012202440196e+00,3.536891136824785731e-01,3.632632531838814738e-01
2.306261252250449978e+00,3.538586380627902206e-01,3.369100175757120952e-01
2.307461492298459760e+00,3.540283369733020491e-01,3.568237778675150129e-01
2.308661732346469542e+00,3.541982111743946504e-01,3.518459312683087647e-01
2.309861972394479324e+00,3.543682614242293916e-01,3.575860708922328768e-01
2.311062212442488217e+00,3.545384884787477486e-01,3.308092869415408810e-01
2.312262452490497999e+00,3.547088930916715843e-01,3.451494123115677604e-01
2.313462692538507781e+00,3.548794760145021487e-01,3.507869562542829667e-01
2.314662932586517563e+00,3.550502379965191357e-01,3.715598380283937630e-01
2.315863172634527345e+00,3.552211797847813490e-01,3.426452411886476423e-01
2.317063412682536239e+00,3.553923021241255364e-01,3.441349489210448476e-01
2.318263652730546021e+00,3.555636057571672781e-01,3.536323416870526537e-01
2.319463892778555802e+00,3.557350914242993767e-01,3.588957665532260255e-01
2.320664132826565584e+00,3.559067598636926344e-01,3.497603867300130287e-01
2.321864372874575366e+00,3.560786118112955756e-01,3.569218072604720682e-01
2.323064612922584260e+00,3.562506480008340581e-01,3.398773848350654103e-01
2.324264852970594042e+00,3.564228691638125501e-01,3.733009710152521143e-01
2.325465093018603824e+00,3.565952760295121871e-01,3.531921069462112261e-01
2.326665333066613606e+00,3.567678693249927702e-01,3.580308013299842718e-01
2.327865573114622499e+00,3.569406497750916007e-01,3.839488251250444129e-01
2.329065813162632281e+00,3.571136181024249789e-01,3.514765771901451896e-01
2.330266053210642063e+00,3.572867750273872600e-01,3.448654419394167614e-01
2.331466293258651845e+00,3.574601212681516871e-01,3.475555478001594034e-01
2.332666533306661627e+00,3.576336575406712237e-01,3.743320904095908119e-01
2.333866773354670521e+00,3.578073845586781099e-01,3.559029850929207872e-01
2.335067013402680303e+00,3.579813030336852497e-01,3.501414747117173043e-01
2.336267253450690085e+00,3.581554136749859341e-01,3.577846778440917919e-01
2.337467493498699866e+00,3.583297171896548949e-01,3.578417265081563214e-01
2.338667733546709648e+00,3.585042142825486389e-01,3.685667251446238524e-01
2.339867973594718542e+00,3.586789056563065015e-01,3.658816159619729946e-01
2.341068213642728324e+00,3.588537920113511470e-01,3.626260371545680372e-01
2.342268453690738106e+00,3.590288740458889571e-01,3.638592515458766719e-01
2.343468693738747888e+00,3.592041524559115850e-01,3.511461421950877182e-01
2.344668933786757670e+00,3.593796279351962331e-01,3.467895810056133565e-01
2.345869173834766563e+00,3.595553011753065409e-01,3.636188767632696495e-01
2.347069413882776345e+00,3.597311728655942509e-01,3.650013516782392720e-01
2.348269653930786127e+00,3.599072436931991525e-01,3.616283609185510506e-01
2.349469893978795909e+00,3.600835143430508034e-01,3.629696342060811931e-01
2.350670134026805691e+00,3.602599854978694727e-01,3.665946879379387568e-01
2.351870374074814585e+00,3.604366578381668074e-01,3.490460017635040879e-01
2.353070614122824367e+00,3.606135320422481083e-01,3.572365939857241046e-01
2.354270854170834149e+00,3.607906087862121081e-01,3.521451778921326770e-01
2.355471094218843930e+00,3.609678887439531914e-01,3.423855466483968213e-01
2.356671334266853712e+00,3.611453725871623388e-01,3.664875963012579341e-01
2.357871574314862606e+00,3.613230609853282926e-01,3.590640021531698034e-01
2.359071814362872388e+00,3.615009546057397216e-01,3.655951642899138432e-01
2.360272054410882170e+00,3.616790541134852766e-01,3.680124926626732185e-01
2.361472294458891952e+00,3.618573601714562549e-01,3.528366489435799669e-01
2.362672534506901734e+00,3.620358734403474887e-01,3.771268101260016881e-01
2.363872774554910627e+00,3.622145945786585663e-01,3.652647554244512484e-01
2.365073014602920409e+00,3.623935242426966630e-01,3.725014821889671146e-01
2.366273254650930191e+00,3.625726630865764855e-01,3.795289806937813260e-01
2.367473494698939973e+00,3.627520117622231588e-01,3.580037798583591835e-01
2.368673734746949755e+00,3.629315709193731698e-01,3.567850253139721595e-01
2.369873974794958649e+00,3.631113412055761991e-01,3.649199497620399524e-01
2.371074214842968431e+00,3.632913232661977299e-01,3.744055489616694432e-01
2.372274454890978213e+00,3.634715177444193257e-01,3.749030702598266096e-01
2.373474694938987994e+00,3.636519252812416281e-01,3.439642514550204089e-01
2.374674934986997776e+00,3.638325465154856886e-01,3.782023049478889787e-01
2.375875175035006670e+00,3.640133820837948009e-01,3.595641489305199112e-01
2.377075415083016452e+00,3.641944326206371652e-01,3.691056260717156534e-01
2.378275655131026234e+00,3.643756987583068319e-01,3.511385993060954225e-01
2.379475895179036016e+00,3.645571811269263662e-01,3.557353079436516019e-01
2.380676135227045798e+00,3.647388803544483471e-01,3.684021267514580034e-01
2.381876375275054691e+00,3.649207970666578649e-01,3.470775588585971461e-01
2.383076615323064473e+00,3.651029318871749085e-01,3.731819271273000838e-01
2.384276855371074255e+00,3.652852854374556424e-01,3.598979493749220882e-01
2.385477095419084037e+00,3.654678583367950706e-01,3.682362907406724895e-01
2.386677335467093819e+00,3.656506512023292021e-01,3.671326997658090896e-01
2.387877575515102713e+00,3.658336646490368271e-01,3.602926385047582336e-01
2.389077815563112495e+00,3.660168992897432361e-01,3.791510955863197641e-01
2.390278055611122277e+00,3.662003557351203864e-01,3.896135031424225459e-01
2.391478295659132058e+00,3.663840345936907328e-01,3.726915969942094509e-01
2.392678535707141840e+00,3.665679364718288924e-01,3.494113159413943515e-01
2.393878775755150734e+00,3.667520619737644760e-01,3.679711185485496916e-01
2.395079015803160516e+00,3.669364117015843640e-01,3.646790148202634363e-01
2.396279255851170298e+00,3.671209862552347047e-01,3.762252029872394377e-01
2.397479495899180080e+00,3.673057862325238565e-01,3.679195287849337248e-01
2.398679735947189862e+00,3.674908122291249413e-01,3.889232239557898763e-01
2.399879975995198755e+00,3.676760648385777874e-01,3.746078371020328812e-01
2.401080216043208537e+00,3.678615446522924826e-01,3.738456545533776487e-01
2.402280456091218319e+00,3.680472522595506502e-01,3.646172199290199090e-01
2.403480696139228101e+00,3.682331882475093354e-01,3.593390069603089598e-01
2.404680936187237883e+00,3.684193532012026706e-01,3.675707867126682959e-01
2.405881176235246777e+00,3.686057477035453167e-01,3.706355397320178491e-01
2.407081416283256559e+00,3.687923723353344063e-01,3.735845995367269023e-01
2.408281656331266340e+00,3.689792276752528188e-01,3.709911234381021439e-01
2.409481896379276122e+00,3.691663142998717895e-01,3.663672483431077986e-01
2.410682136427285904e+00,3.693536327836534627e-01,3.698487509929730965e-01
2.411882376475294798e+00,3.695411836989538901e-01,3.649149929797260716e-01
2.413082616523304580e+00,3.697289676160261940e-01,3.598328809039632592e-01
2.414282856571314362e+00,3.699169851030223999e-01,3.612419636862291283e-01
2.415483096619324144e+00,3.701052367259974329e-01,3.750344173358248212e-01
2.416683336667333926e+00,3.702937230489113940e-01,3.775496720917701499e-01
2.417883576715342819e+00,3.704824446336323907e-01,3.683162064029616989e-01
2.419083816763352601e+00,3.706714020399401455e-01,3.693053624682999803e-01
2.420284056811362383e+00,3.708605958255284940e-01,3.763233220955504721e-01
2.421484296859372165e+00,3.710500265460079383e-01,3.696862397930676392e-01
2.422684536907381059e+00,3.712396947549094217e-01,4.026576595679511872e-01
2.423884776955390841e+00,3.714296010036873819e-01,3.727152147432213347e-01
2.425085017003400623e+00,3.716197458417221933e-01,3.664255690615464967e-01
2.426285257051410404e+00,3.718101298163236090e-01,3.537020997384429655e-01
2.427485497099420186e+00,3.720007534727339249e-01,3.741023737745955424e-01
2.428685737147429080e+00,3.721916173541309769e-01,3.824417318095113538e-01
2.429885977195438862e+00,3.723827220016315831e-01,3.718194247506782513e-01
2.431086217243448644e+00,3.725740679542940970e-01,3.849858247916876364e-01
2.432286457291458426e+00,3.727656557491222378e-01,3.668352822407676683e-01
2.433486697339468208e+00,3.729574859210680327e-01,3.719463906057896008e-01
2.434686937387477101e+00,3.731495590030349252e-01,3.712958399086996875e-01
2.435887177435486883e+00,3.733418755258814947e-01,3.658285996728432576e-01
2.437087417483496665e+00,3.735344360184243429e-01,3.587080351809618928e-01
2.438287657531506447e+00,3.737272410074410911e-01,3.641993246412893459e-01
2.439487897579516229e+00,3.739202910176745442e-01,3.549023142150286025e-01
2.440688137627525123e+00,3.741135865718353548e-01,3.817044903247553411e-01
2.441888377675534905e+00,3.743071281906058534e-01,3.725927803514216818e-01
2.443088617723544687e+00,3.745009163926428797e-01,3.734637789635932292e-01
2.444288857771554468e+00,3.746949516945813907e-01,3.689518829051992577e-01
2.445489097819564250e+00,3.748892346110382912e-01,3.844066648611303982e-01
2.446689337867573144e+00,3.750837656546152088e-01,3.666210183716535065e-01
2.447889577915582926e+00,3.752785453359027690e-01,3.921257255893171867e-01
2.449089817963592708e+00,3.754735741634828705e-01,3.863236065501323702e-01
2.450290058011602490e+00,3.756688526439333486e-01,3.686777122401063700e-01
2.451490298059612272e+00,3.758643812818308061e-01,3.738588240088785986e-01
2.452690538107621165e+00,3.760601605797542768e-01,3.823515007320988368e-01
2.453890778155630947e+00,3.762561910382889452e-01,3.887703711680766117e-01
2.455091018203640729e+00,3.764524731560297544e-01,3.685298302579910201e-01
2.456291258251650511e+00,3.766490074295842927e-01,3.716590344409292923e-01
2.457491498299660293e+00,3.768457943535771237e-01,4.018954584728378632e-01
2.458691738347669187e+00,3.770428344206531723e-01,3.862385789440217487e-01
2.459891978395678969e+00,3.772401281214815549e-01,3.862051134854002088e-01
2.461092218443688751e+00,3.774376759447585772e-01,3.967739257826694010e-01
2.462292458491698532e+00,3.776354783772121193e-01,3.820940603674353175e-01
2.463492698539708314e+00,3.778335359036046892e-01,3.732710582987621706e-01
2.464692938587717208e+00,3.780318490067373638e-01,3.607427603426888174e-01
2.465893178635726990e+00,3.782304181674542853e-01,3.868484670821246141e-01
2.467093418683736772e+00,3.784292438646444379e-01,3.670956085327242713e-01
2.468293658731746554e+00,3.786283265752475868e-01,3.853359313746897996e-01
2.469493898779756336e+00,3.788276667742562775e-01,3.590793610360079047e-01
2.470694138827765229e+00,3.790272649347206646e-01,3.742837426781519539e-01
2.471894378875775011e+00,3.792271215277520091e-01,3.790474692710988913e-01
2.473094618923784793e+00,3.794272370225258983e-01,3.669120215730621859e-01
2.474294858971794575e+00,3.796276118862871307e-01,3.741595980005621436e-01
2.475495099019804357e+00,3.798282465843523248e-01,3.715103183586495605e-01
2.476695339067813251e+00,3.800291415801146933e-01,3.813271053885929907e-01
2.477895579115823033e+00,3.802302973350476512e-01,3.676397437307993843e-01
2.479095819163832815e+00,3.804317143087082576e-01,3.778111478610132190e-01
2.480296059211842596e+00,3.806333929587414344e-01,3.943748148774145479e-01
2.481496299259852378e+00,3.808353337408837969e-01,3.948436314200548525e-01
2.482696539307861272e+00,3.810375371089673169e-01,3.999415446863140433e-01
2.483896779355871054e+00,3.812400035149239863e-01,3.853919986871845449e-01
2.485097019403880836e+00,3.814427334087886479e-01,3.773716730289425891e-01
2.486297259451890618e+00,3.816457272387038246e-01,3.849322489684578463e-01
2.487497499499900400e+00,3.818489854509226067e-01,3.889525753168973088e-01
2.488697739547909293e+00,3.820525084898139800e-01,3.848516156818579947e-01
2.489897979595919075e+00,3.822562967978659354e-01,3.967588396874543455e-01
2.491098219643928857e+00,3.824603508156893539e-01,3.758846828980923482e-01
2.492298459691938639e+00,3.826646709820224479e-01,3.805932489933800955e-01
2.493498699739948421e+00,3.828692577337342029e-01,3.676715048457135371e-01
2.494698939787957315e+00,3.830741115058289292e-01,3.788645295324223894e-01
2.495899179835967097e+00,3.832792327314500369e-01,3.956790989452514395e-01
2.497099419883976879e+00,3.834846218418840880e-01,3.840092386670514446e-01
2.498299659931986660e+00,3.836902792665646822e-01,3.911707690716877406e-01
2.499499899979996442e+00,3.838962054330766760e-01,3.881725017876048733e-01
2.500700140028005336e+00,3.841024007671601237e-01,3.937454866828302702e-01
2.501900380076015118e+00,3.843088656927146074e-01,3.759552746621663832e-01
2.503100620124024900e+00,3.845156006318029562e-01,3.898645451778634530e-01
2.504300860172034682e+00,3.847226060046554097e-01,3.915196440172260539e-01
2.505501100220044464e+00,3.849298822296739475e-01,3.965051828612303209e-01
2.506701340268053357e+00,3.851374297234358979e-01,3.990819493448297117e-01
2.507901580316063139e+00,3.853452489006987669e-01,3.803753465444652537e-01
2.509101820364072921e+00,3.855533401744039024e-01,3.712388445494042566e-01
2.510302060412082703e+00,3.857617039556802685e-01,3.793419862876891147e-01
2.511502300460091597e+00,3.859703406538492754e-01,3.992061438534938445e-01
2.512702540508101379e+00,3.861792506764287203e-01,3.762472066063144438e-01
2.513902780556111161e+00,3.863884344291368400e-01,3.726246479166701597e-01
2.515103020604120942e+00,3.865978923158960856e-01,3.734878756211020279e-01
2.516303260652130724e+00,3.868076247388381739e-01,3.738041951634610283e-01
2.517503500700139618e+00,3.870176320983072515e-01,3.942246140797362464e-01
2.518703740748149400e+00,3.872279147928651133e-01,3.795532503030636939e-01
2.519903980796159182e+00,3.874384732192945879e-01,3.811930791471996871e-01
2.521104220844168964e+00,3.876493077726041458e-01,3.990794892583723885e-01
2.522304460892178746e+00,3.878604188460317292e-01,3.972195065357982946e-01
2.523504700940187639e+00,3.880718068310492486e-01,3.968860991705320806e-01
2.524704940988197421e+00,3.882834721173670234e-01,3.806299578760435343e-01
2.525905181036207203e+00,3.884954150929375016e-01,3.714605139565176906e-01
2.527105421084216985e+00,3.887076361439598116e-01,3.922279509373199358e-01
2.528305661132226767e+00,3.889201356548837585e-01,4.064742467658918890e-01
2.529505901180235661e+00,3.891329140084142102e-01,3.855718945392489494e-01
2.530706141228245443e+00,3.893459715855157599e-01,3.866276290589475417e-01
2.531906381276255225e+00,3.895593087654160569e-01,3.570773222143027725e-01
2.533106621324265006e+00,3.897729259256108580e-01,4.070969333425775716e-01
2.534306861372274788e+00,3.899868234418677471e-01,3.879946970590124611e-01
2.535507101420283682e+00,3.902010016882307974e-01,3.727896660553515207e-01
2.536707341468293464e+00,3.904154610370251799e-01,3.898238918503424966e-01
2.537907581516303246e+00,3.906302018588601044e-01,3.846748219306915240e-01
2.539107821564313028e+00,3.908452245226348154e-01,3.971246737891229728e-01
2.540308061612322810e+00,3.910605293955415340e-01,4.125930027655167476e-01
2.541508301660331703e+00,3.912761168430701209e-01,3.832243314250232125e-01
2.542708541708341485e+00,3.914919872290134606e-01,3.930478349791147741e-01
2.543908781756351267e+00,3.917081409154698490e-01,3.878605974294719871e-01
2.545109021804361049e+00,3.919245782628487107e-01,3.852807793747435317e-01
2.546309261852370831e+00,3.921412996298743181e-01,3.967432226716444132e-01
2.547509501900379725e+00,3.923583053735905102e-01,4.078329237095999482e-01
2.548709741948389507e+00,3.925755958493648556e-01,3.969754473781927917e-01
2.549909981996399289e+00,3.927931714108924277e-01,3.885266573986855265e-01
2.551110222044409070e+00,3.930110324102014108e-01,3.981953417652874250e-01
2.552310462092418852e+00,3.932291791976556539e-01,3.955957875089524123e-01
2.553510702140427746e+00,3.934476121219607214e-01,4.015990675002802934e-01
2.554710942188437528e+00,3.936663315301676125e-01,3.881503650538862815e-01
2.555911182236447310e+00,3.938853377676765910e-01,3.952635315383043468e-01
2.557111422284457092e+00,3.941046311782419043e-01,4.105786690146825957e-01
2.558311662332466874e+00,3.943242121039766124e-01,3.945147528560344896e-01
2.559511902380475767e+00,3.945440808853560855e-01,4.043148322279535023e-01
2.560712142428485549e+00,3.947642378612232217e-01,3.946600931468913220e-01
2.561912382476495331e+00,3.949846833687921110e-01,3.956915327417994122e-01
2.563112622524505113e+00,3.952054177436526428e-01,3.877799607720202046e-01
2.564312862572514895e+00,3.954264413197748906e-01,4.239239969684614473e-01
2.565513102620523789e+00,3.956477544295137760e-01,4.076280238915005460e-01
2.566713342668533571e+00,3.958693574036128426e-01,4.076759841709866605e-01
2.567913582716543353e+00,3.960912505712093079e-01,4.076683513101301282e-01
2.569113822764553134e+00,3.963134342598374493e-01,3.861143797279937284e-01
2.570314062812562916e+00,3.965359087954341000e-01,3.889520368280507401e-01
2.571514302860571810e+00,3.967586745023422568e-01,3.949454578848548003e-01
2.572714542908581592e+00,3.969817317033162984e-01,3.801691085685190430e-01
2.573914782956591374e+00,3.972050807195252053e-01,3.881691882141860006e-01
2.575115023004601156e+00,3.974287218705575553e-01,4.057276948856443077e-01
2.576315263052610938e+00,3.976526554744264641e-01,3.763018042959038190e-01
2.577515503100619831e+00,3.978768818475726943e-01,3.888729342257375432e-01
2.578715743148629613e+00,3.981014013048705946e-01,3.970601935127610616e-01
2.579915983196639395e+00,3.983262141596308759e-01,3.973523820345615798e-01
2.581116223244649177e+00,3.985513207236062727e-01,3.981876973525073082e-01
2.582316463292658959e+00,3.987767213069952632e-01,3.911040196034254457e-01
2.583516703340667853e+00,3.990024162184466761e-01,4.080657984649352921e-01
2.584716943388677635e+00,3.992284057650644091e-01,3.755498365964847762e-01
2.585917183436687417e+00,3.994546902524109822e-01,4.035827808017655727e-01
2.587117423484697198e+00,3.996812699845125882e-01,3.845057361110537641e-01
2.588317663532706980e+00,3.999081452638637568e-01,3.926063684540627152e-01
2.589517903580715874e+00,4.001353163914305733e-01,3.993613995454033949e-01
2.590718143628725656e+00,4.003627836666567852e-01,4.164243736603936985e-01
2.591918383676735438e+00,4.005905473874664668e-01,3.914335147339269017e-01
2.593118623724745220e+00,4.008186078502694594e-01,3.862925598620066125e-01
2.594318863772755002e+00,4.010469653499658671e-01,4.107707775463621536e-01
2.595519103820763895e+00,4.012756201799496103e-01,4.004057134808703400e-01
