T,k_chem
3.049059811962392246e+02,3.651384698530930109e+03
3.049119823964792886e+02,3.652694742121912896e+03
3.049179835967193526e+02,3.654005108384918913e+03
3.049239847969594166e+02,3.655315797341771031e+03
3.049299859971994238e+02,3.656626809014028368e+03
3.049359871974394878e+02,3.657938143423345991e+03
3.049419883976795518e+02,3.659249800591360327e+03
3.049479895979195589e+02,3.660561780539574556e+03
3.049539907981596230e+02,3.661874083289677401e+03
3.049599919983996870e+02,3.663186708863119293e+03
3.049659931986397510e+02,3.664499657281448435e+03
3.049719943988797581e+02,3.665812928566262599e+03
3.049779955991198221e+02,3.667126522738940821e+03
3.049839967993598862e+02,3.668440439820964457e+03
3.049899979995998933e+02,3.669754679833866703e+03
3.049959991998399573e+02,3.671069242799004314e+03
3.050020004000800213e+02,3.672384128737772244e+03
3.050080016003200853e+02,3.673699337671663670e+03
3.050140028005600925e+02,3.675014869621923026e+03
3.050200040008001565e+02,3.676330724610019843e+03
3.050260052010402205e+02,3.677646902657249484e+03
3.050320064012802277e+02,3.678963403784809543e+03
3.050380076015202917e+02,3.680280228014179556e+03
3.050440088017603557e+02,3.681597375366548022e+03
3.050500100020004197e+02,3.682914845863105711e+03
3.050560112022404269e+02,3.684232639525199374e+03
3.050620124024804909e+02,3.685550756373917011e+03
3.050680136027205549e+02,3.686869196430594457e+03
3.050740148029606189e+02,3.688187959716322439e+03
3.050800160032006261e+02,3.689507046252237615e+03
3.050860172034406901e+02,3.690826456059553948e+03
3.050920184036807541e+02,3.692146189159356254e+03
3.050980196039207613e+02,3.693466245572622483e+03
3.051040208041608253e+02,3.694786625320626172e+03
3.051100220044008893e+02,3.696107328424317529e+03
3.051160232046409533e+02,3.697428354904681783e+03
3.051220244048809604e+02,3.698749704782842855e+03
3.051280256051210245e+02,3.700071378079710939e+03
3.051340268053610885e+02,3.701393374816328105e+03
3.051400280056010956e+02,3.702715695013622735e+03
3.051460292058411596e+02,3.704038338692493198e+03
3.051520304060812236e+02,3.705361305873932452e+03
3.051580316063212877e+02,3.706684596578832497e+03
3.051640328065612948e+02,3.708008210827960738e+03
3.051700340068013588e+02,3.709332148642314678e+03
3.051760352070414228e+02,3.710656410042598054e+03
3.051820364072814300e+02,3.711980995049734247e+03
3.051880376075214940e+02,3.713305903684558416e+03
3.051940388077615580e+02,3.714631135967676528e+03
3.052000400080016220e+02,3.715956691919980130e+03
3.052060412082416292e+02,3.717282571562182511e+03
3.052120424084816932e+02,3.718608774914965579e+03
3.052180436087217572e+02,3.719935301999098101e+03
3.052240448089617644e+02,3.721262152835128290e+03
3.052300460092018284e+02,3.722589327443895399e+03
3.052360472094418924e+02,3.723916825845934909e+03
3.052420484096819564e+02,3.725244648061795488e+03
3.052480496099219636e+02,3.726572794112229076e+03
3.052540508101620276e+02,3.727901264017744325e+03
3.052600520104020916e+02,3.729230057798828966e+03
3.052660532106420987e+02,3.730559175476166274e+03
3.052720544108821628e+02,3.731888617070100281e+03
3.052780556111222268e+02,3.733218382601314715e+03
3.052840568113622908e+02,3.734548472090171799e+03
3.052900580116022979e+02,3.735878885557128342e+03
3.052960592118423619e+02,3.737209623022720734e+03
3.053020604120824260e+02,3.738540684507302103e+03
3.053080616123224900e+02,3.739872070031171006e+03
3.053140628125624971e+02,3.741203779614894302e+03
3.053200640128025611e+02,3.742535813278733258e+03
3.053260652130426251e+02,3.743868171043005077e+03
3.053320664132826323e+02,3.745200852928088807e+03
3.053380676135226963e+02,3.746533858954212519e+03
3.053440688137627603e+02,3.747867189141744348e+03
3.053500700140028243e+02,3.749200843510912364e+03
3.053560712142428315e+02,3.750534822081873699e+03
3.053620724144828955e+02,3.751869124874978297e+03
3.053680736147229595e+02,3.753203751910344636e+03
3.053740748149629667e+02,3.754538703208124389e+03
3.053800760152030307e+02,3.755873978788570639e+03
3.053860772154430947e+02,3.757209578671719100e+03
3.053920784156831587e+02,3.758545502877808303e+03
3.053980796159231659e+02,3.759881751426877145e+03
3.054040808161632299e+02,3.761218324338899492e+03
3.054100820164032939e+02,3.762555221634112968e+03
3.054160832166433011e+02,3.763892443332468247e+03
3.054220844168833651e+02,3.765229989453926009e+03
3.054280856171234291e+02,3.766567860018638385e+03
3.054340868173634931e+02,3.767906055046457368e+03
3.054400880176035002e+02,3.769244574557340911e+03
3.054460892178435643e+02,3.770583418571313814e+03
3.054520904180836283e+02,3.771922587108173502e+03
3.054580916183236923e+02,3.773262080187950687e+03
3.054640928185636994e+02,3.774601897830470079e+03
3.054700940188037634e+02,3.775942040055535017e+03
3.054760952190438275e+02,3.777282506883038423e+03
3.054820964192838346e+02,3.778623298332774993e+03
3.054880976195238986e+02,3.779964414424568076e+03
3.054940988197639626e+02,3.781305855178189177e+03
3.055001000200039698e+02,3.782647620613345225e+03
3.055061012202440338e+02,3.783989710749845926e+03
3.055121024204840978e+02,3.785332125607388207e+03
3.055181036207241618e+02,3.786674865205595779e+03
3.055241048209641690e+02,3.788017929564246970e+03
3.055301060212042330e+02,3.789361318702981407e+03
3.055361072214442970e+02,3.790705032641336857e+03
3.055421084216843610e+02,3.792049071399061631e+03
3.055481096219243682e+02,3.793393434995588450e+03
3.055541108221644322e+02,3.794738123450695184e+03
3.055601120224044962e+02,3.796083136783827740e+03
3.055661132226445034e+02,3.797428475014455671e+03
3.055721144228845674e+02,3.798774138162230429e+03
3.055781156231246314e+02,3.800120126246583368e+03
3.055841168233646954e+02,3.801466439286912191e+03
3.055901180236047026e+02,3.802813077302808324e+03
3.055961192238447666e+02,3.804160040313591708e+03
3.056021204240848306e+02,3.805507328338804200e+03
3.056081216243248377e+02,3.806854941397723906e+03
3.056141228245649017e+02,3.808202879509678496e+03
3.056201240248049658e+02,3.809551142694205282e+03
3.056261252250450298e+02,3.810899730970500059e+03
3.056321264252850369e+02,3.812248644357870035e+03
3.056381276255251009e+02,3.813597882875704272e+03
3.056441288257651649e+02,3.814947446543189926e+03
3.056501300260051721e+02,3.816297335379551441e+03
3.056561312262452361e+02,3.817647549404142410e+03
3.056621324264853001e+02,3.818998088636041757e+03
3.056681336267253641e+02,3.820348953094537592e+03
3.056741348269653713e+02,3.821700142798789329e+03
3.056801360272054353e+02,3.823051657767817233e+03
3.056861372274454993e+02,3.824403498020931693e+03
3.056921384276855633e+02,3.825755663577168434e+03
3.056981396279255705e+02,3.827108154455526346e+03
3.057041408281656345e+02,3.828460970675220779e+03
3.057101420284056985e+02,3.829814112255185591e+03
3.057161432286457057e+02,3.831167579214582020e+03
3.057221444288857697e+02,3.832521371572303906e+03
3.057281456291258337e+02,3.833875489347297844e+03
3.057341468293658977e+02,3.835229932558665951e+03
3.057401480296059049e+02,3.836584701225285698e+03
3.057461492298459689e+02,3.837939795366043654e+03
3.057521504300860329e+02,3.839295214999915970e+03
3.057581516303260400e+02,3.840650960145708268e+03
3.057641528305661041e+02,3.842007030822385332e+03
3.057701540308061681e+02,3.843363427048766880e+03
3.057761552310462321e+02,3.844720148843590778e+03
3.057821564312862392e+02,3.846077196225746320e+03
3.057881576315263032e+02,3.847434569214009571e+03
3.057941588317663673e+02,3.848792267827073374e+03
3.058001600320063744e+02,3.850150292083751992e+03
3.058061612322464384e+02,3.851508642002714168e+03
3.058121624324865024e+02,3.852867317602753246e+03
3.058181636327265664e+02,3.854226318902492494e+03
3.058241648329665736e+02,3.855585645920510615e+03
3.058301660332066376e+02,3.856945298675583672e+03
3.058361672334467016e+02,3.858305277186291278e+03
3.058421684336867656e+02,3.859665581471153928e+03
3.058481696339267728e+02,3.861026211548833544e+03
3.058541708341668368e+02,3.862387167437893368e+03
3.058601720344069008e+02,3.863748449156807055e+03
3.058661732346469080e+02,3.865110056724108290e+03
3.058721744348869720e+02,3.866471990158332574e+03
3.058781756351270360e+02,3.867834249477987669e+03
3.058841768353670432e+02,3.869196834701415810e+03
3.058901780356071072e+02,3.870559745847113845e+03
3.058961792358471712e+02,3.871922982933509957e+03
3.059021804360872352e+02,3.873286545979006405e+03
3.059081816363272424e+02,3.874650435001922233e+03
3.059141828365673064e+02,3.876014650020651061e+03
3.059201840368073704e+02,3.877379191053509203e+03
3.059261852370474344e+02,3.878744058118826160e+03
3.059321864372874415e+02,3.880109251234908243e+03
3.059381876375275056e+02,3.881474770419945798e+03
3.059441888377675696e+02,3.882840615692302890e+03
3.059501900380075767e+02,3.884206787070093469e+03
3.059561912382476407e+02,3.885573284571638396e+03
3.059621924384877047e+02,3.886940108215078908e+03
3.059681936387277688e+02,3.888307258018578977e+03
3.059741948389677759e+02,3.889674734000221179e+03
3.059801960392078399e+02,3.891042536178269984e+03
3.059861972394479039e+02,3.892410664570687914e+03
3.059921984396879111e+02,3.893779119195668954e+03
3.059981996399279751e+02,3.895147900071263848e+03
3.060042008401680391e+02,3.896517007215416015e+03
3.060102020404081031e+02,3.897886440646304436e+03
3.060162032406481103e+02,3.899256200381808412e+03
3.060222044408881743e+02,3.900626286439981413e+03
3.060282056411282383e+02,3.901996698838760949e+03
3.060342068413682455e+02,3.903367437596062700e+03
3.060402080416083095e+02,3.904738502729870106e+03
3.060462092418483735e+02,3.906109894258031090e+03
3.060522104420884375e+02,3.907481612198419498e+03
3.060582116423284447e+02,3.908853656568955103e+03
3.060642128425685087e+02,3.910226027387375325e+03
3.060702140428085727e+02,3.911598724671630862e+03
3.060762152430486367e+02,3.912971748439431394e+03
3.060822164432886439e+02,3.914345098708493879e+03
3.060882176435287079e+02,3.915718775496768103e+03
3.060942188437687719e+02,3.917092778821850061e+03
3.061002200440087790e+02,3.918467108701393954e+03
3.061062212442488430e+02,3.919841765153220877e+03
3.061122224444889071e+02,3.921216748194980937e+03
3.061182236447289142e+02,3.922592057844240571e+03
3.061242248449689782e+02,3.923967694118762211e+03
3.061302260452090422e+02,3.925343657036022250e+03
3.061362272454491062e+02,3.926719946613739012e+03
3.061422284456891134e+02,3.928096562869378886e+03
3.061482296459291774e+02,3.929473505820512401e+03
3.061542308461692414e+02,3.930850775484741007e+03
3.061602320464093054e+02,3.932228371879500173e+03
3.061662332466493126e+02,3.933606295022257200e+03
3.061722344468893766e+02,3.934984544930574430e+03
3.061782356471294406e+02,3.936363121621737264e+03
3.061842368473694478e+02,3.937742025113352611e+03
3.061902380476095118e+02,3.939121255422739978e+03
3.061962392478495758e+02,3.940500812567211142e+03
3.062022404480896398e+02,3.941880696564282971e+03
3.062082416483296470e+02,3.943260907431203123e+03
3.062142428485697110e+02,3.944641445185223347e+03
3.062202440488097750e+02,3.946022309843813673e+03
3.062262452490497822e+02,3.947403501424065325e+03
3.062322464492898462e+02,3.948785019943408770e+03
3.062382476495299102e+02,3.950166865419003443e+03
3.062442488497699742e+02,3.951549037868004689e+03
3.062502500500099814e+02,3.952931537307712460e+03
3.062562512502500454e+02,3.954314363755273007e+03
3.062622524504901094e+02,3.955697517227778462e+03
3.062682536507301165e+02,3.957080997742455111e+03
3.062742548509701805e+02,3.958464805316305956e+03
3.062802560512102446e+02,3.959848939966546368e+03
3.062862572514503086e+02,3.961233401710189355e+03
3.062922584516903157e+02,3.962618190564229735e+03
3.062982596519303797e+02,3.964003306545814212e+03
3.063042608521704437e+02,3.965388749671879850e+03
3.063102620524105077e+02,3.966774519959335521e+03
3.063162632526505149e+02,3.968160617425304281e+03
3.063222644528905789e+02,3.969547042086655892e+03
3.063282656531306429e+02,3.970933793960279218e+03
3.063342668533706501e+02,3.972320873063139970e+03
3.063402680536107141e+02,3.973708279412059710e+03
3.063462692538507781e+02,3.975096013023995056e+03
3.063522704540908421e+02,3.976484073915726185e+03
3.063582716543308493e+02,3.977872462104013266e+03
3.063642728545709133e+02,3.979261177605796547e+03
3.063702740548109773e+02,3.980650220437795724e+03
3.063762752550509845e+02,3.982039590616641362e+03
3.063822764552910485e+02,3.983429288159254156e+03
3.063882776555311125e+02,3.984819313082196004e+03
3.063942788557711765e+02,3.986209665402362589e+03
3.064002800560111837e+02,3.987600345136231681e+03
3.064062812562512477e+02,3.988991352300490689e+03
3.064122824564913117e+02,3.990382686911861583e+03
3.064182836567313188e+02,3.991774348986947643e+03
3.064242848569713829e+02,3.993166338542173435e+03
3.064302860572114469e+02,3.994558655594331867e+03
3.064362872574515109e+02,3.995951300159837047e+03
3.064422884576915180e+02,3.997344272255197666e+03
3.064482896579315820e+02,3.998737571897045200e+03
3.064542908581716461e+02,4.000131199101704169e+03
3.064602920584117101e+02,4.001525153885781947e+03
3.064662932586517172e+02,4.002919436265691729e+03
3.064722944588917812e+02,4.004314046257755308e+03
3.064782956591318452e+02,4.005708983878477738e+03
3.064842968593718524e+02,4.007104249144138521e+03
3.064902980596119164e+02,4.008499842071258627e+03
3.064962992598519804e+02,4.009895762676094364e+03
3.065023004600919876e+02,4.011292010974855657e+03
3.065083016603320516e+02,4.012688586983954792e+03
3.065143028605721156e+02,4.014085490719705831e+03
3.065203040608121796e+02,4.015482722198198189e+03
3.065263052610521868e+02,4.016880281435873258e+03
3.065323064612922508e+02,4.018278168448796350e+03
3.065383076615323148e+02,4.019676383253184667e+03
3.065443088617723788e+02,4.021074925865230853e+03
3.065503100620123860e+02,4.022473796301040238e+03
3.065563112622524500e+02,4.023872994576826386e+03
3.065623124624925140e+02,4.025272520708637785e+03
3.065683136627325212e+02,4.026672374712519286e+03
3.065743148629725852e+02,4.028072556604650799e+03
3.065803160632126492e+02,4.029473066401007145e+03
3.065863172634527132e+02,4.030873904117516304e+03
3.065923184636927203e+02,4.032275069770339087e+03
3.065983196639327844e+02,4.033676563375347541e+03
3.066043208641728484e+02,4.035078384948594248e+03
3.066103220644128555e+02,4.036480534505996275e+03
3.066163232646529195e+02,4.037883012063333808e+03
3.066223244648929835e+02,4.039285817636697629e+03
3.066283256651330476e+02,4.040688951241847917e+03
3.066343268653730547e+02,4.042092412894603058e+03
3.066403280656131187e+02,4.043496202610936962e+03
3.066463292658531827e+02,4.044900320406560240e+03
3.066523304660931899e+02,4.046304766297218976e+03
3.066583316663332539e+02,4.047709540298783395e+03
3.066643328665733179e+02,4.049114642426930914e+03
3.066703340668133819e+02,4.050520072697490377e+03
3.066763352670533891e+02,4.051925831126086905e+03
3.066823364672934531e+02,4.053331917728306507e+03
3.066883376675335171e+02,4.054738332520018957e+03
3.066943388677735811e+02,4.056145075516758880e+03
3.067003400680135883e+02,4.057552146734080452e+03
3.067063412682536523e+02,4.058959546187736123e+03
3.067123424684937163e+02,4.060367273893140919e+03
3.067183436687337235e+02,4.061775329866006359e+03
3.067243448689737875e+02,4.063183714121762023e+03
3.067303460692138515e+02,4.064592426675937077e+03
3.067363472694539155e+02,4.066001467544079787e+03
3.067423484696939227e+02,4.067410836741648382e+03
3.067483496699339867e+02,4.068820534283962843e+03
3.067543508701740507e+02,4.070230560186686489e+03
3.067603520704140578e+02,4.071640914464969683e+03
3.067663532706541218e+02,4.073051597134448912e+03
3.067723544708941859e+02,4.074462608210379130e+03
3.067783556711342499e+02,4.075873947707979369e+03
3.067843568713742570e+02,4.077285615642794710e+03
3.067903580716143210e+02,4.078697612030021901e+03
3.067963592718543850e+02,4.080109936884862236e+03
3.068023604720943922e+02,4.081522590222712552e+03
3.068083616723344562e+02,4.082935572058750040e+03
3.068143628725745202e+02,4.084348882408189638e+03
3.068203640728145842e+02,4.085762521286279934e+03
3.068263652730545914e+02,4.087176488708078978e+03
3.068323664732946554e+02,4.088590784688839904e+03
3.068383676735347194e+02,4.090005409243712165e+03
3.068443688737747834e+02,4.091420362387673322e+03
3.068503700740147906e+02,4.092835644135961957e+03
3.068563712742548546e+02,4.094251254503590189e+03
3.068623724744949186e+02,4.095667193505536488e+03
3.068683736747349258e+02,4.097083461156931662e+03
3.068743748749749898e+02,4.098500057472714616e+03
3.068803760752150538e+02,4.099916982467918388e+03
3.068863772754550610e+02,4.101334236157467785e+03
3.068923784756951250e+02,4.102751818556250328e+03
3.068983796759351890e+02,4.104169729679330885e+03
3.069043808761752530e+02,4.105587969541512393e+03
3.069103820764152601e+02,4.107006538157611431e+03
3.069163832766553242e+02,4.108425435542593732e+03
3.069223844768953882e+02,4.109844661711206754e+03
3.069283856771354522e+02,4.111264216678333469e+03
3.069343868773754593e+02,4.112684100458752255e+03
3.069403880776155233e+02,4.114104313067173280e+03
3.069463892778555874e+02,4.115524854518422217e+03
3.069523904780955945e+02,4.116945724827199228e+03
3.069583916783356585e+02,4.118366924008123533e+03
3.069643928785757225e+02,4.119788452076020803e+03
3.069703940788157865e+02,4.121210309045495706e+03
3.069763952790557937e+02,4.122632494931098336e+03
3.069823964792958577e+02,4.124055009747615259e+03
3.069883976795359217e+02,4.125477853509447414e+03
3.069943988797759289e+02,4.126901026231374999e+03
3.070004000800159929e+02,4.128324527927874442e+03
3.070064012802560569e+02,4.129748358613360324e+03
3.070124024804961209e+02,4.131172518302549179e+03
3.070184036807361281e+02,4.132597007009768276e+03
3.070244048809761921e+02,4.134021824749561347e+03
3.070304060812162561e+02,4.135446971536406636e+03
3.070364072814562633e+02,4.136872447384614134e+03
3.070424084816963273e+02,4.138298252308713927e+03
3.070484096819363913e+02,4.139724386323060571e+03
3.070544108821764553e+02,4.141150849441917671e+03
3.070604120824164625e+02,4.142577641679738917e+03
3.070664132826565265e+02,4.144004763050815200e+03
3.070724144828965905e+02,4.145432213569397391e+03
3.070784156831366545e+02,4.146859993249840954e+03
3.070844168833766616e+02,4.148288102106296719e+03
3.070904180836167257e+02,4.149716540153140159e+03
3.070964192838567897e+02,4.151145307404472987e+03
3.071024204840967968e+02,4.152574403874458767e+03
3.071084216843368608e+02,4.154003829577362922e+03
3.071144228845769248e+02,4.155433584527294443e+03
3.071204240848169320e+02,4.156863668738345041e+03
3.071264252850569960e+02,4.158294082224696467e+03
3.071324264852970600e+02,4.159724825000316741e+03
3.071384276855371240e+02,4.161155897079342139e+03
3.071444288857771312e+02,4.162587298475847092e+03
3.071504300860171952e+02,4.164019029203723221e+03
3.071564312862572592e+02,4.165451089277165011e+03
3.071624324864973232e+02,4.166883478709975861e+03
3.071684336867373304e+02,4.168316197516091961e+03
3.071744348869773944e+02,4.169749245709582283e+03
3.071804360872174584e+02,4.171182623304326626e+03
3.071864372874574656e+02,4.172616330314061997e+03
3.071924384876975296e+02,4.174050366752857371e+03
3.071984396879375936e+02,4.175484732634395186e+03
3.072044408881776576e+02,4.176919427972647100e+03
3.072104420884176648e+02,4.178354452781341934e+03
3.072164432886577288e+02,4.179789807074172131e+03
3.072224444888977928e+02,4.181225490865091160e+03
3.072284456891377999e+02,4.182661504167618659e+03
3.072344468893778640e+02,4.184097846995681721e+03
3.072404480896179280e+02,4.185534519362829087e+03
3.072464492898579920e+02,4.186971521282727736e+03
3.072524504900979991e+02,4.188408852769139230e+03
3.072584516903380631e+02,4.189846513835668702e+03
3.072644528905781272e+02,4.191284504495771216e+03
3.072704540908181343e+02,4.192722824763221070e+03
3.072764552910581983e+02,4.194161474651503340e+03
3.072824564912982623e+02,4.195600454174098559e+03
3.072884576915383263e+02,4.197039763344676430e+03
3.072944588917783335e+02,4.198479402176584699e+03
3.073004600920183975e+02,4.199919370683405759e+03
3.073064612922584615e+02,4.201359668878580123e+03
3.073124624924985255e+02,4.202800296775441893e+03
3.073184636927385327e+02,4.204241254387568915e+03
3.073244648929785967e+02,4.205682541728238903e+03
3.073304660932186607e+02,4.207124158810807785e+03
3.073364672934586679e+02,4.208566105648735174e+03
3.073424684936987319e+02,4.210008382255159631e+03
3.073484696939387959e+02,4.211450988643572600e+03
3.073544708941788599e+02,4.212893924827220872e+03
3.073604720944188671e+02,4.214337190819237549e+03
3.073664732946589311e+02,4.215780786633024036e+03
3.073724744948989951e+02,4.217224712281703432e+03
3.073784756951390023e+02,4.218668967778425213e+03
3.073844768953790663e+02,4.220113553136525297e+03
3.073904780956191303e+02,4.221558468369021284e+03
3.073964792958591943e+02,4.223003713489074471e+03
3.074024804960992014e+02,4.224449288509807957e+03
3.074084816963392655e+02,4.225895193444267534e+03
3.074144828965793295e+02,4.227341428305597219e+03
3.074204840968193366e+02,4.228787993106768226e+03
3.074264852970594006e+02,4.230234887860809977e+03
3.074324864972994646e+02,4.231682112580770081e+03
3.074384876975395287e+02,4.233129667279621572e+03
3.074444888977795358e+02,4.234577551970236527e+03
3.074504900980195998e+02,4.236025766665636183e+03
3.074564912982596638e+02,4.237474311378668062e+03
3.074624924984997278e+02,4.238923186122308834e+03
3.074684936987397350e+02,4.240372390909393289e+03
3.074744948989797990e+02,4.241821925752677998e+03
3.074804960992198630e+02,4.243271790665122353e+03
3.074864972994598702e+02,4.244721985659488382e+03
3.074924984996999342e+02,4.246172510748447166e+03
3.074984996999399982e+02,4.247623365944959914e+03
3.075045009001800054e+02,4.249074551261528541e+03
3.075105021004200694e+02,4.250526066711096973e+03
3.075165033006601334e+02,4.251977912306276266e+03
3.075225045009001974e+02,4.253430088059621085e+03
3.075285057011402046e+02,4.254882593983972583e+03
3.075345069013802686e+02,4.256335430091860871e+03
3.075405081016203326e+02,4.257788596395873356e+03
3.075465093018603966e+02,4.259242092908619270e+03
3.075525105021004038e+02,4.260695919642657827e+03
3.075585117023404678e+02,4.262150076610557335e+03
3.075645129025805318e+02,4.263604563824850629e+03
3.075705141028205389e+02,4.265059381297926848e+03
3.075765153030606029e+02,4.266514529042429785e+03
3.075825165033006670e+02,4.267970007070708562e+03
3.075885177035407310e+02,4.269425815395134123e+03
3.075945189037807381e+02,4.270881954028241125e+03
3.076005201040208021e+02,4.272338422982392331e+03
3.076065213042608661e+02,4.273795222269866827e+03
3.076125225045008733e+02,4.275252351903105591e+03
3.076185237047409373e+02,4.276709811894332233e+03
3.076245249049810013e+02,4.278167602255989550e+03
3.076305261052210653e+02,4.279625723000321159e+03
3.076365273054610725e+02,4.281084174139426977e+03
3.076425285057011365e+02,4.282542955685748893e+03
3.076485297059412005e+02,4.284002067651402285e+03
3.076545309061812077e+02,4.285461510048473428e+03
3.076605321064212717e+02,4.286921282889354188e+03
3.076665333066613357e+02,4.288381386185995325e+03
3.076725345069013997e+02,4.289841819950672289e+03
3.076785357071414069e+02,4.291302584195447707e+03
3.076845369073814709e+02,4.292763678932277799e+03
3.076905381076215349e+02,4.294225104173411637e+03
3.076965393078615989e+02,4.295686859930751780e+03
3.077025405081016061e+02,4.297148946216318109e+03
3.077085417083416701e+02,4.298611363042234188e+03
3.077145429085817341e+02,4.300074110420339821e+03
3.077205441088217412e+02,4.301537188362546658e+03
3.077265453090618053e+02,4.303000596880974626e+03
3.077325465093018693e+02,4.304464335987292543e+03
3.077385477095419333e+02,4.305928405693613968e+03
3.077445489097819404e+02,4.307392806011669563e+03
3.077505501100220044e+02,4.308857536953236377e+03
3.077565513102620685e+02,4.310322598530345203e+03
3.077625525105020756e+02,4.311787990754531165e+03
3.077685537107421396e+02,4.313253713637783221e+03
3.077745549109822036e+02,4.314719767191773826e+03
3.077805561112222676e+02,4.316186151428148150e+03
3.077865573114622748e+02,4.317652866358766914e+03
3.077925585117023388e+02,4.319119911995229813e+03
3.077985597119424028e+02,4.320587288349126538e+03
3.078045609121824100e+02,4.322054995432260512e+03
3.078105621124224740e+02,4.323523033256195049e+03
3.078165633126625380e+02,4.324991401832413430e+03
3.078225645129026020e+02,4.326460101172670875e+03
3.078285657131426092e+02,4.327929131288327881e+03
3.078345669133826732e+02,4.329398492191113291e+03
3.078405681136227372e+02,4.330868183892423076e+03
3.078465693138627444e+02,4.332338206403683216e+03
3.078525705141028084e+02,4.333808559736508869e+03
3.078585717143428724e+02,4.335279243902251437e+03
3.078645729145829364e+02,4.336750258912316895e+03
3.078705741148229436e+02,4.338221604778151232e+03
3.078765753150630076e+02,4.339693281511102214e+03
3.078825765153030716e+02,4.341165289122575814e+03
3.078885777155430787e+02,4.342637627623846129e+03
3.078945789157831427e+02,4.344110297026181797e+03
3.079005801160232068e+02,4.345583297341018806e+03
3.079065813162632708e+02,4.347056628579505741e+03
3.079125825165032779e+02,4.348530290752863039e+03
3.079185837167433419e+02,4.350004283872433916e+03
3.079245849169834059e+02,4.351478607949284196e+03
3.079305861172234700e+02,4.352953262994653414e+03
3.079365873174634771e+02,4.354428249019721079e+03
3.079425885177035411e+02,4.355903566035514814e+03
3.079485897179436051e+02,4.357379214053342366e+03
3.079545909181836123e+02,4.358855193084153143e+03
3.079605921184236763e+02,4.360331503138954758e+03
3.079665933186637403e+02,4.361808144228902165e+03
3.079725945189038043e+02,4.363285116365033900e+03
3.079785957191438115e+02,4.364762419558232068e+03
3.079845969193838755e+02,4.366240053819604327e+03
3.079905981196239395e+02,4.367718019159970027e+03
3.079965993198639467e+02,4.369196315590364065e+03
3.080026005201040107e+02,4.370674943121706747e+03
3.080086017203440747e+02,4.372153901764772854e+03
3.080146029205841387e+02,4.373633191530593649e+03
3.080206041208241459e+02,4.375112812429898440e+03
3.080266053210642099e+02,4.376592764473462012e+03
3.080326065213042739e+02,4.378073047672236498e+03
3.080386077215442810e+02,4.379553662036842979e+03
3.080446089217843451e+02,4.381034607578209943e+03
3.080506101220244091e+02,4.382515884306945736e+03
3.080566113222644731e+02,4.383997492233729645e+03
3.080626125225044802e+02,4.385479431369381928e+03
3.080686137227445442e+02,4.386961701724493651e+03
3.080746149229846083e+02,4.388444303309648603e+03
3.080806161232246723e+02,4.389927236135602470e+03
3.080866173234646794e+02,4.391410500212789884e+03
3.080926185237047434e+02,4.392894095551982900e+03
3.080986197239448074e+02,4.394378022163620699e+03
3.081046209241848146e+02,4.395862280058182478e+03
3.081106221244248786e+02,4.397346869246349343e+03
3.081166233246649426e+02,4.398831789738478619e+03
3.081226245249049498e+02,4.400317041545001302e+03
3.081286257251450138e+02,4.401802624676486630e+03
3.081346269253850778e+02,4.403288539143308299e+03
3.081406281256251418e+02,4.404774784955770883e+03
3.081466293258651490e+02,4.406261362124425432e+03
3.081526305261052130e+02,4.407748270659470109e+03
3.081586317263452770e+02,4.409235510571321356e+03
3.081646329265853410e+02,4.410723081870278293e+03
3.081706341268253482e+02,4.412210984566569095e+03
3.081766353270654122e+02,4.413699218670574737e+03
3.081826365273054762e+02,4.415187784192468825e+03
3.081886377275454834e+02,4.416676681142464986e+03
3.081946389277855474e+02,4.418165909530755016e+03
3.082006401280256114e+02,4.419655469367490696e+03
3.082066413282656754e+02,4.421145360662964777e+03
3.082126425285056825e+02,4.422635583427116217e+03
3.082186437287457466e+02,4.424126137670180469e+03
3.082246449289858106e+02,4.425617023402269297e+03
3.082306461292258177e+02,4.427108240633325295e+03
3.082366473294658817e+02,4.428599789373432941e+03
3.082426485297059457e+02,4.430091669632666708e+03
3.082486497299460098e+02,4.431583881421021033e+03
3.082546509301860169e+02,4.433076424748367572e+03
3.082606521304260809e+02,4.434569299624802625e+03
3.082666533306661449e+02,4.436062506060073247e+03
3.082726545309061521e+02,4.437556044064284833e+03
3.082786557311462161e+02,4.439049913647249923e+03
3.082846569313862801e+02,4.440544114818744674e+03
3.082906581316263441e+02,4.442038647588747153e+03
3.082966593318663513e+02,4.443533511966908918e+03
3.083026605321064153e+02,4.445028707963200759e+03
3.083086617323464793e+02,4.446524235587356088e+03
3.083146629325865433e+02,4.448020094848984627e+03
3.083206641328265505e+02,4.449516285757999867e+03
3.083266653330666145e+02,4.451012808324032449e+03
3.083326665333066785e+02,4.452509662556686635e+03
3.083386677335466857e+02,4.454006848465750409e+03
3.083446689337867497e+02,4.455504366060801658e+03
3.083506701340268137e+02,4.457002215351383711e+03
3.083566713342668777e+02,4.458500396347300921e+03
3.083626725345068849e+02,4.459998909057872879e+03
3.083686737347469489e+02,4.461497753492835727e+03
3.083746749349870129e+02,4.462996929661672766e+03
3.083806761352270200e+02,4.464496437573753610e+03
3.083866773354670840e+02,4.465996277238746188e+03
3.083926785357071481e+02,4.467496448666056494e+03
3.083986797359472121e+02,4.468996951865022311e+03
