t,T,H,W,dT_dt,dT_dt_noisy
2.114222844568913473e+01,1.223168281077269409e-01,2.723046377099525017e-01,7.241847349790132560e-01,3.308244826394635130e-04,8.007161326165718185e-03
2.114822964592918453e+01,1.223188104824973477e-01,2.723048324651616281e-01,7.241676298572278236e-01,3.298327985750901248e-04,1.342209427372691166e-02
2.115423084616923077e+01,1.223207869119538049e-01,2.723050316988475661e-01,7.241505404236787680e-01,3.288430916311910202e-04,-2.220149831907222010e-02
2.116023204640928057e+01,1.223227574079374103e-01,2.723052353914433565e-01,7.241334666710528278e-01,3.278553594115510283e-04,-4.759725839192647384e-02
2.116623324664932682e+01,1.223247219822744397e-01,2.723054435234353310e-01,7.241164085920133164e-01,3.268695995193859893e-04,1.761838161232067920e-02
2.117223444688937661e+01,1.223266806467763201e-01,2.723056560753629451e-01,7.240993661791997882e-01,3.258858095573080593e-04,1.425751176029638537e-02
2.117823564712942286e+01,1.223286334132396430e-01,2.723058730278190565e-01,7.240823394252281497e-01,3.249039871272701996e-04,3.037238609943583578e-02
2.118423684736947266e+01,1.223305802934461645e-01,2.723060943614496465e-01,7.240653283226906600e-01,3.239241298306633210e-04,-1.955786276563957482e-02
2.119023804760951890e+01,1.223325212991628191e-01,2.723063200569540987e-01,7.240483328641559302e-01,3.229462352682260784e-04,1.123646544355572444e-02
2.119623924784956870e+01,1.223344564421417063e-01,2.723065500950848650e-01,7.240313530421689237e-01,3.219703010400934429e-04,2.018447798681649932e-02
2.120224044808961494e+01,1.223363857341200622e-01,2.723067844566477991e-01,7.240143888492511781e-01,3.209963247457758850e-04,-3.714651644741880088e-02
2.120824164832966474e+01,1.223383091868203154e-01,2.723070231225019899e-01,7.239974402779001394e-01,3.200243039841593751e-04,2.115491423376101091e-02
2.121424284856971099e+01,1.223402268119500452e-01,2.723072660735597061e-01,7.239805073205900499e-01,3.190542363535261994e-04,2.868459652482890573e-02
2.122024404880976078e+01,1.223421386212020096e-01,2.723075132907865625e-01,7.239635899697712818e-01,3.180861194514994494e-04,1.156643329413307476e-02
2.122624524904980703e+01,1.223440446262541031e-01,2.723077647552013536e-01,7.239466882178707818e-01,3.171199508750915941e-04,1.073241836166742395e-02
2.123224644928985683e+01,1.223459448387694271e-01,2.723080204478761646e-01,7.239298020572914050e-01,3.161557282206767239e-04,1.480780576975738311e-02
2.123824764952990307e+01,1.223478392703962053e-01,2.723082803499363158e-01,7.239129314804129134e-01,3.151934490839836123e-04,-5.367932358718461791e-03
2.124424884976995287e+01,1.223497279327678405e-01,2.723085444425604185e-01,7.238960764795909775e-01,3.142331110601581656e-04,-2.907638871744807826e-02
2.125025005000999911e+01,1.223516108375029277e-01,2.723088127069802633e-01,7.238792370471580639e-01,3.132747117436524009e-04,-1.874062386295496929e-02
2.125625125025004891e+01,1.223534879962051847e-01,2.723090851244810429e-01,7.238624131754224367e-01,3.123182487282660791e-04,-3.718453935735548978e-03
2.126225245049009516e+01,1.223553594204635220e-01,2.723093616764010183e-01,7.238456048566693779e-01,3.113637196072438496e-04,-1.721355418538935908e-02
2.126825365073014495e+01,1.223572251218519868e-01,2.723096423441317970e-01,7.238288120831599670e-01,3.104111219730879001e-04,2.048293546676293111e-02
2.127425485097019120e+01,1.223590851119298328e-01,2.723099271091182771e-01,7.238120348471318577e-01,3.094604534177175514e-04,-8.363756399524404847e-03
2.128025605121024100e+01,1.223609394022414365e-01,2.723102159528585919e-01,7.237952731407992779e-01,3.085117115323859904e-04,-2.416428087521716415e-03
2.128625725145028724e+01,1.223627880043163807e-01,2.723105088569040544e-01,7.237785269563523638e-01,3.075648939076802701e-04,-3.574635034488134883e-02
2.129225845169033704e+01,1.223646309296693574e-01,2.723108058028592682e-01,7.237617962859580478e-01,3.066199981335906988e-04,7.812814328689389465e-03
2.129825965193038328e+01,1.223664681898002787e-01,2.723111067723821832e-01,7.237450811217592817e-01,3.056770217993581840e-04,-1.431545989468261532e-02
2.130426085217043308e+01,1.223682997961941799e-01,2.723114117471838735e-01,7.237283814558755912e-01,3.047359624936615830e-04,3.018140076567529112e-02
2.131026205241047933e+01,1.223701257603212883e-01,2.723117207090287595e-01,7.237116972804028547e-01,3.037968178044719858e-04,-3.477343014218913647e-02
2.131626325265052913e+01,1.223719460936369963e-01,2.723120336397344965e-01,7.236950285874130806e-01,3.028595853191221043e-04,6.355463566973568353e-03
2.132226445289057537e+01,1.223737608075818328e-01,2.723123505211719197e-01,7.236783753689549625e-01,3.019242626242646388e-04,-8.309456040035785238e-03
2.132826565313062517e+01,1.223755699136871156e-01,2.723126713343525518e-01,7.236617376177629790e-01,3.009908473828246112e-04,-7.447315904635294984e-03
2.133426685337067141e+01,1.223773734235920063e-01,2.723129960595807031e-01,7.236451153270876402e-01,3.000593373067850234e-04,3.402894047590860477e-02
2.134026805361072121e+01,1.223791713487397959e-01,2.723133246790133133e-01,7.236285084887164043e-01,2.991297299445513924e-04,1.909224480259028023e-02
2.134626925385076746e+01,1.223809637005539436e-01,2.723136571748957513e-01,7.236119170943874357e-01,2.982020228413095886e-04,-1.726645352530071717e-02
2.135227045409081725e+01,1.223827504904431707e-01,2.723139935295153524e-01,7.235953411358254650e-01,2.972762135429879438e-04,2.784523100610353935e-02
2.135827165433086350e+01,1.223845317298013768e-01,2.723143337252014184e-01,7.235787806047425663e-01,2.963522995963613349e-04,-1.325800274981367259e-02
2.136427285457091330e+01,1.223863074300076959e-01,2.723146777443252176e-01,7.235622354928378241e-01,2.954302785489748562e-04,1.581718998239893884e-02
2.137027405481095954e+01,1.223880776024264816e-01,2.723150255693000399e-01,7.235457057917973334e-01,2.945101479491576968e-04,-3.502563920222491467e-02
2.137627525505100934e+01,1.223898422584073220e-01,2.723153771825810310e-01,7.235291914932941992e-01,2.935919053460300798e-04,-6.643185377896140831e-03
2.138227645529105558e+01,1.223916014092849835e-01,2.723157325666653583e-01,7.235126925889885374e-01,2.926755482895310179e-04,-5.987973106341467483e-03
2.138827765553110538e+01,1.223933550663794806e-01,2.723160917040922668e-01,7.234962090705276960e-01,2.917610743303281073e-04,-6.774238367307997520e-03
2.139427885577115163e+01,1.223951032409960477e-01,2.723164545774427459e-01,7.234797409295459225e-01,2.908484810199493675e-04,-3.207708571285530080e-02
2.140028005601120142e+01,1.223968459444251394e-01,2.723168211693399177e-01,7.234632881576643637e-01,2.899377659106444627e-04,-3.821517044976877053e-02
2.140628125625124767e+01,1.223985831879424030e-01,2.723171914624488155e-01,7.234468507464915099e-01,2.890289265554749076e-04,-5.052883669516460485e-04
2.141228245649129747e+01,1.224003149828087472e-01,2.723175654394764389e-01,7.234304286876226397e-01,2.881219605082793733e-04,1.201032656596517575e-02
2.141828365673134371e+01,1.224020413402702456e-01,2.723179430831718095e-01,7.234140219726403753e-01,2.872168653236736868e-04,5.206171709271639357e-04
2.142428485697139351e+01,1.224037622715582335e-01,2.723183243763258599e-01,7.233976305931140161e-01,2.863136385570300146e-04,-6.998465586720441049e-03
2.143028605721143975e+01,1.224054777878892525e-01,2.723187093017715443e-01,7.233812545406000938e-01,2.854122777645323739e-04,-3.037557187737029499e-02
2.143628725745148955e+01,1.224071879004650643e-01,2.723190978423836173e-01,7.233648938066422618e-01,2.845127805031141821e-04,-5.558267998953540096e-03
2.144228845769153580e+01,1.224088926204726369e-01,2.723194899810790215e-01,7.233485483827710727e-01,2.836151443304790742e-04,-1.132270986703914732e-02
2.144828965793158559e+01,1.224105919590841862e-01,2.723198857008165552e-01,7.233322182605040895e-01,2.827193668051217190e-04,-1.457425362323883783e-02
2.145429085817163184e+01,1.224122859274571068e-01,2.723202849845969831e-01,7.233159034313461078e-01,2.818254454862792469e-04,3.409512921679288839e-03
2.146029205841168164e+01,1.224139745367340409e-01,2.723206878154630917e-01,7.232996038867889332e-01,2.809333779339867609e-04,3.317923830912896613e-03
2.146629325865172788e+01,1.224156577980428512e-01,2.723210941764995785e-01,7.232833196183111601e-01,2.800431617090148873e-04,7.900061186551263909e-03
2.147229445889177768e+01,1.224173357224965925e-01,2.723215040508331075e-01,7.232670506173786151e-01,2.791547943729114079e-04,-5.284684634117170661e-03
2.147829565913182392e+01,1.224190083211935676e-01,2.723219174216323646e-01,7.232507968754443572e-01,2.782682734879943220e-04,-1.684477253077339837e-02
2.148429685937187372e+01,1.224206756052172856e-01,2.723223342721078910e-01,7.232345583839480119e-01,2.773835966173310297e-04,-4.107550685797735184e-03
2.149029805961191997e+01,1.224223375856364621e-01,2.723227545855124165e-01,7.232183351343167699e-01,2.765007613247383311e-04,-6.384251510963499451e-03
2.149629925985196977e+01,1.224239942735050601e-01,2.723231783451403598e-01,7.232021271179644994e-01,2.756197651748309996e-04,-3.305266873353125689e-02
2.150230046009201601e+01,1.224256456798622356e-01,2.723236055343282724e-01,7.231859343262921902e-01,2.747406057329315754e-04,-7.156874226513327761e-03
2.150830166033206581e+01,1.224272918157323781e-01,2.723240361364546724e-01,7.231697567506879532e-01,2.738632805651605717e-04,-3.345768736218015377e-02
2.151430286057211205e+01,1.224289326921250975e-01,2.723244701349400443e-01,7.231535943825269097e-01,2.729877872383393300e-04,-3.971160930813343731e-02
2.152030406081216185e+01,1.224305683200351963e-01,2.723249075132467278e-01,7.231374472131713027e-01,2.721141233200941034e-04,-1.669104645330905107e-02
2.152630526105220810e+01,1.224321987104427384e-01,2.723253482548791404e-01,7.231213152339701633e-01,2.712422863787727900e-04,-1.309027508762290216e-02
2.153230646129225789e+01,1.224338238743129664e-01,2.723257923433836658e-01,7.231051984362598661e-01,2.703722739835004441e-04,1.372617218781227270e-02
2.153830766153230414e+01,1.224354438225963571e-01,2.723262397623485986e-01,7.230890968113636852e-01,2.695040837041029480e-04,-6.415751361256661657e-03
2.154430886177235394e+01,1.224370585662286209e-01,2.723266904954042555e-01,7.230730103505917938e-01,2.686377131111764016e-04,1.037838734297184817e-02
2.155031006201240018e+01,1.224386681161306611e-01,2.723271445262229196e-01,7.230569390452418199e-01,2.677731597760663051e-04,2.866576447792752724e-02
2.155631126225244998e+01,1.224402724832086287e-01,2.723276018385187291e-01,7.230408828865979576e-01,2.669104212708675594e-04,2.177795330294269964e-03
2.156231246249249622e+01,1.224418716783538530e-01,2.723280624160479557e-01,7.230248418659317444e-01,2.660494951683828324e-04,7.374878316149102199e-03
2.156831366273254602e+01,1.224434657124429393e-01,2.723285262426087261e-01,7.230088159745017284e-01,2.651903790421988871e-04,-1.406983684219914252e-02
2.157431486297259227e+01,1.224450545963376435e-01,2.723289933020411890e-01,7.229928052035533570e-01,2.643330704666171926e-04,1.620410600498851245e-02
2.158031606321264206e+01,1.224466383408849973e-01,2.723294635782274598e-01,7.229768095443191989e-01,2.634775670166469852e-04,9.328981738019985481e-04
2.158631726345268831e+01,1.224482169569172246e-01,2.723299370550915088e-01,7.229608289880190553e-01,2.626238662681093516e-04,1.069473057877827135e-03
2.159231846369273811e+01,1.224497904552517696e-01,2.723304137165994399e-01,7.229448635258594047e-01,2.617719657974915126e-04,-2.281189737717851176e-02
2.159831966393278435e+01,1.224513588466912967e-01,2.723308935467592673e-01,7.229289131490340692e-01,2.609218631820231504e-04,-1.897466348813455633e-02
2.160432086417283415e+01,1.224529221420236902e-01,2.723313765296208611e-01,7.229129778487236591e-01,2.600735559997319202e-04,-1.371926529565835329e-02
2.161032206441288039e+01,1.224544803520220687e-01,2.723318626492762795e-01,7.228970576160962391e-01,2.592270418292491607e-04,1.829499570476424185e-03
2.161632326465293019e+01,1.224560334874447293e-01,2.723323518898593254e-01,7.228811524423063295e-01,2.583823182500666338e-04,2.157195469708657332e-02
2.162232446489297644e+01,1.224575815590352446e-01,2.723328442355459345e-01,7.228652623184960158e-01,2.575393828423006015e-04,-3.056318603537772419e-02
2.162832566513302623e+01,1.224591245775223380e-01,2.723333396705538423e-01,7.228493872357942829e-01,2.566982331868722378e-04,-7.580802797475744495e-03
2.163432686537307248e+01,1.224606625536200227e-01,2.723338381791429730e-01,7.228335271853169042e-01,2.558588668653757892e-04,-6.465485328580629701e-03
2.164032806561312228e+01,1.224621954980274763e-01,2.723343397456149950e-01,7.228176821581669964e-01,2.550212814601549027e-04,4.529216342750694985e-02
2.164632926585316852e+01,1.224637234214291104e-01,2.723348443543136543e-01,7.228018521454345757e-01,2.541854745542609928e-04,-4.285957570930543255e-03
2.165233046609321832e+01,1.224652463344945708e-01,2.723353519896247188e-01,7.227860371381966686e-01,2.533514437314671186e-04,-1.103782267997743816e-02
2.165833166633326456e+01,1.224667642478787094e-01,2.723358626359758672e-01,7.227702371275176452e-01,2.525191865762471677e-04,1.461227360534996834e-02
2.166433286657331436e+01,1.224682771722216124e-01,2.723363762778366337e-01,7.227544521044484416e-01,2.516887006738383059e-04,-2.250320957364407987e-02
2.167033406681336061e+01,1.224697851181485442e-01,2.723368928997186855e-01,7.227386820600274486e-01,2.508599836101924052e-04,1.051793875710992608e-02
2.167633526705341040e+01,1.224712880962700312e-01,2.723374124861755452e-01,7.227229269852798454e-01,2.500330329719274713e-04,-3.383138348600672057e-02
2.168233646729345665e+01,1.224727861171817922e-01,2.723379350218028683e-01,7.227071868712179326e-01,2.492078463463970328e-04,4.015648610366738536e-02
2.168833766753350645e+01,1.224742791914647799e-01,2.723384604912380547e-01,7.226914617088410209e-01,2.483844213216693242e-04,-1.237874180875027765e-03
2.169433886777355269e+01,1.224757673296851673e-01,2.723389888791606372e-01,7.226757514891356537e-01,2.475627554865550417e-04,-8.895222997048601171e-03
2.170034006801360249e+01,1.224772505423943336e-01,2.723395201702920043e-01,7.226600562030751629e-01,2.467428464305171376e-04,-2.663405742288155534e-02
2.170634126825364874e+01,1.224787288401288921e-01,2.723400543493956216e-01,7.226443758416201124e-01,2.459246917437610258e-04,-3.368234928098695017e-03
2.171234246849369853e+01,1.224802022334106344e-01,2.723405914012768103e-01,7.226287103957178548e-01,2.451082890172207041e-04,1.318697320412639965e-03
2.171834366873374478e+01,1.224816707327466420e-01,2.723411313107829135e-01,7.226130598563030860e-01,2.442936358424963039e-04,-1.495934984704466383e-02
2.172434486897379458e+01,1.224831343486291468e-01,2.723416740628032962e-01,7.225974242142974013e-01,2.434807298118887853e-04,2.351184822618782727e-02
2.173034606921384082e+01,1.224845930915356429e-01,2.723422196422692343e-01,7.225818034606095175e-01,2.426695685184276918e-04,-6.912564806105916775e-03
2.173634726945389062e+01,1.224860469719288164e-01,2.723427680341539148e-01,7.225661975861349395e-01,2.418601495558642123e-04,1.542146033284122518e-03
2.174234846969393686e+01,1.224874960002566016e-01,2.723433192234725464e-01,7.225506065817565160e-01,2.410524705186156691e-04,5.366167606486021806e-03
2.174834966993398666e+01,1.224889401869521111e-01,2.723438731952823599e-01,7.225350304383441058e-01,2.402465290017863353e-04,2.689686052444816705e-02
2.175435087017403291e+01,1.224903795424337194e-01,2.723444299346824971e-01,7.225194691467543562e-01,2.394423226012298844e-04,-7.954154316261112523e-03
2.176035207041408270e+01,1.224918140771049796e-01,2.723449894268140659e-01,7.225039226978312579e-01,2.386398489134522460e-04,1.104751067319982658e-03
2.176635327065412895e+01,1.224932438013546926e-01,2.723455516568601409e-01,7.224883910824055899e-01,2.378391055356809947e-04,5.590480811086724795e-03
2.177235447089417875e+01,1.224946687255568795e-01,2.723461166100457631e-01,7.224728742912954749e-01,2.370400900658237164e-04,1.199595750181102656e-02
2.177835567113422499e+01,1.224960888600707537e-01,2.723466842716379954e-01,7.224573723153058236e-01,2.362428001024888258e-04,-3.697601921011722109e-02
2.178435687137427479e+01,1.224975042152407628e-01,2.723472546269457562e-01,7.224418851452285573e-01,2.354472332449925043e-04,2.276004172718044602e-02
2.179035807161432103e+01,1.224989148013965884e-01,2.723478276613199855e-01,7.224264127718429407e-01,2.346533870933170673e-04,-2.678081623402779176e-03
2.179635927185437083e+01,1.225003206288531044e-01,2.723484033601536458e-01,7.224109551859150269e-01,2.338612592481456587e-04,-1.467195351783805168e-02
2.180236047209441708e+01,1.225017217079104187e-01,2.723489817088816656e-01,7.223955123781978793e-01,2.330708473108414336e-04,-8.229894800099604810e-04
2.180836167233446687e+01,1.225031180488538457e-01,2.723495626929808289e-01,7.223800843394319049e-01,2.322821488834822534e-04,-3.865377330351345980e-02
2.181436287257451312e+01,1.225045096619539337e-01,2.723501462979699417e-01,7.223646710603440768e-01,2.314951615688121134e-04,-1.555057810923977241e-02
2.182036407281456292e+01,1.225058965574664510e-01,2.723507325094098319e-01,7.223492725316489338e-01,2.307098829702758369e-04,3.574518374662843338e-03
2.182636527305460916e+01,1.225072787456323586e-01,2.723513213129032384e-01,7.223338887440476919e-01,2.299263106919705035e-04,2.701709508567321991e-02
2.183236647329465896e+01,1.225086562366778653e-01,2.723519126940949220e-01,7.223185196882286885e-01,2.291444423386940210e-04,-1.808352954007468559e-03
2.183836767353470520e+01,1.225100290408143999e-01,2.723525066386714988e-01,7.223031653548674935e-01,2.283642755159590032e-04,7.773474615896674642e-03
2.184436887377475500e+01,1.225113971682385700e-01,2.723531031323616625e-01,7.222878257346263542e-01,2.275858078299164422e-04,-6.024416612388497870e-03
2.185037007401480125e+01,1.225127606291322585e-01,2.723537021609360731e-01,7.222725008181549722e-01,2.268090368873973417e-04,1.710915680939912448e-02
2.185637127425485104e+01,1.225141194336625133e-01,2.723543037102073017e-01,7.222571905960897265e-01,2.260339602959404726e-04,-8.113170510978283401e-03
2.186237247449489729e+01,1.225154735919816440e-01,2.723549077660298301e-01,7.222418950590543396e-01,2.252605756637646173e-04,9.099756185364245298e-03
2.186837367473494709e+01,1.225168231142271663e-01,2.723555143143002732e-01,7.222266141976594334e-01,2.244888805997130587e-04,-6.809337380871936796e-03
2.187437487497499333e+01,1.225181680105217746e-01,2.723561233409571014e-01,7.222113480025025289e-01,2.237188727133854194e-04,-1.946583818066554422e-02
2.188037607521504313e+01,1.225195082909734529e-01,2.723567348319807513e-01,7.221960964641686020e-01,2.229505496149780663e-04,-1.997098460234160433e-02
2.188637727545508938e+01,1.225208439656753634e-01,2.723573487733936815e-01,7.221808595732291947e-01,2.221839089154020730e-04,-1.299950996328907982e-02
2.189237847569513917e+01,1.225221750447058749e-01,2.723579651512602617e-01,7.221656373202430812e-01,2.214189482262485242e-04,2.312315119459925142e-02
2.189837967593518542e+01,1.225235015381286041e-01,2.723585839516868834e-01,7.221504296957562685e-01,2.206556651597468832e-04,6.379050102938166322e-02
2.190438087617523522e+01,1.225248234559923599e-01,2.723592051608218489e-01,7.221352366903016629e-01,2.198940573288413192e-04,-4.091837152628908722e-03
2.191038207641528146e+01,1.225261408083312131e-01,2.723598287648554828e-01,7.221200582943989588e-01,2.191341223470935629e-04,-1.481878074963665672e-02
2.191638327665533126e+01,1.225274536051643992e-01,2.723604547500200201e-01,7.221048944985554163e-01,2.183758578287731122e-04,1.060152588755438469e-02
2.192238447689537750e+01,1.225287618564964015e-01,2.723610831025896628e-01,7.220897452932647509e-01,2.176192613888155991e-04,9.747527718759490048e-03
2.192838567713542730e+01,1.225300655723169235e-01,2.723617138088806899e-01,7.220746106690083543e-01,2.168643306427811557e-04,-1.063294284951733955e-02
2.193438687737547355e+01,1.225313647626008751e-01,2.723623468552512361e-01,7.220594906162539628e-01,2.161110632069584980e-04,3.842965600000907561e-02
2.194038807761552334e+01,1.225326594373083999e-01,2.723629822281014023e-01,7.220443851254569889e-01,2.153594566982400260e-04,1.754109181035093043e-02
2.194638927785556959e+01,1.225339496063848482e-01,2.723636199138732561e-01,7.220292941870596337e-01,2.146095087342397845e-04,1.892381501384022766e-02
2.195239047809561583e+01,1.225352352797608041e-01,2.723642598990509978e-01,7.220142177914908865e-01,2.138612169331755020e-04,1.361133042583961361e-03
2.195839167833566563e+01,1.225365164673520441e-01,2.723649021701605721e-01,7.219991559291671912e-01,2.131145789139657354e-04,2.699838512936744272e-03
2.196439287857571188e+01,1.225377931790595926e-01,2.723655467137699460e-01,7.219841085904918909e-01,2.123695922961951754e-04,1.959415733884981026e-02
2.197039407881576167e+01,1.225390654247696665e-01,2.723661935164891634e-01,7.219690757658552283e-01,2.116262547000660743e-04,-2.775400536271735441e-02
2.197639527905580792e+01,1.225403332143537166e-01,2.723668425649701241e-01,7.219540574456346782e-01,2.108845637464745737e-04,-1.599509666278339792e-02
2.198239647929585772e+01,1.225415965576684141e-01,2.723674938459067496e-01,7.219390536201946151e-01,2.101445170569621324e-04,1.919504198113820967e-03
2.198839767953590396e+01,1.225428554645556362e-01,2.723681473460349278e-01,7.219240642798866459e-01,2.094061122537502206e-04,-2.915373520548552796e-02
2.199439887977595376e+01,1.225441099448425081e-01,2.723688030521324577e-01,7.219090894150491655e-01,2.086693469596570538e-04,3.306279798944682796e-02
2.200040008001600000e+01,1.225453600083413336e-01,2.723694609510191045e-01,7.218941290160078017e-01,2.079342187982155532e-04,-1.229433266980574889e-02
2.200640128025604980e+01,1.225466056648496643e-01,2.723701210295567665e-01,7.218791830730750814e-01,2.072007253935831406e-04,-8.409774228744712476e-03
2.201240248049609605e+01,1.225478469241502583e-01,2.723707832746490864e-01,7.218642515765507639e-01,2.064688643705764326e-04,6.681252964666655955e-03
2.201840368073614584e+01,1.225490837960110935e-01,2.723714476732417844e-01,7.218493345167216191e-01,2.057386333546712409e-04,3.038071550010846070e-02
2.202440488097619209e+01,1.225503162901853682e-01,2.723721142123226024e-01,7.218344318838612050e-01,2.050100299719609387e-04,-6.584946683211457402e-04
2.203040608121624189e+01,1.225515444164115009e-01,2.723727828789210825e-01,7.218195436682304233e-01,2.042830518492605441e-04,-1.516486827376514919e-02
2.203640728145628813e+01,1.225527681844131300e-01,2.723734536601088996e-01,7.218046698600769639e-01,2.035576966139540644e-04,-1.847946494226342107e-02
2.204240848169633793e+01,1.225539876038991144e-01,2.723741265429996394e-01,7.217898104496358602e-01,2.028339618940985800e-04,4.854966324384999386e-03
2.204840968193638417e+01,1.225552026845635190e-01,2.723748015147487989e-01,7.217749654271289339e-01,2.021118453184381214e-04,-1.139929670180645470e-02
2.205441088217643397e+01,1.225564134360856428e-01,2.723754785625538966e-01,7.217601347827652392e-01,2.013913445163134641e-04,4.769717836743647688e-02
2.206041208241648022e+01,1.225576198681360141e-01,2.723761576736231649e-01,7.217453185067608246e-01,2.006724571193899131e-04,2.538393258167337754e-02
2.206641328265653001e+01,1.225588219906770665e-01,2.723768388336794688e-01,7.217305165902847541e-01,1.999551808348210002e-04,-6.318005487514624652e-02
2.207241448289657626e+01,1.225600198135338020e-01,2.723775220293039312e-01,7.217157290239133438e-01,1.992395133133401108e-04,-1.839621546186413423e-02
2.207841568313662606e+01,1.225612133463463288e-01,2.723782072480292471e-01,7.217009557976152845e-01,1.985254521564561170e-04,7.263440642947415274e-03
2.208441688337667230e+01,1.225624025987408633e-01,2.723788944774200860e-01,7.216861969013542710e-01,1.978129949672738364e-04,4.649425043645517841e-02
2.209041808361672210e+01,1.225635875803296609e-01,2.723795837050731472e-01,7.216714523250892244e-01,1.971021393505217878e-04,-4.019094440438081284e-02
2.209641928385676835e+01,1.225647683007110578e-01,2.723802749186171601e-01,7.216567220587739584e-01,1.963928829125383135e-04,-8.662819059610719560e-03
2.210242048409681814e+01,1.225659447694694565e-01,2.723809681057128840e-01,7.216420060923576241e-01,1.956852232612438236e-04,2.429930550423579916e-02
2.210842168433686439e+01,1.225671169961753820e-01,2.723816632540531635e-01,7.216273044157842653e-01,1.949791580061269181e-04,-1.367518789100720042e-02
2.211442288457691419e+01,1.225682849903853705e-01,2.723823603513627623e-01,7.216126170189930411e-01,1.942746847583207148e-04,1.622257942708560515e-03
2.212042408481696043e+01,1.225694487616420941e-01,2.723830593853985849e-01,7.215979438919180033e-01,1.935718011305473385e-04,-9.816199487204730831e-03
2.212642528505701023e+01,1.225706083194742363e-01,2.723837603439495658e-01,7.215832850244887631e-01,1.928705047370971037e-04,1.362406363236750434e-02
2.213242648529705647e+01,1.225717636733966304e-01,2.723844632148365585e-01,7.215686404066293802e-01,1.921707931938632097e-04,-2.179230192169764185e-02
2.213842768553710627e+01,1.225729148329101209e-01,2.723851679859125574e-01,7.215540100282594738e-01,1.914726641183486788e-04,6.509811412950940266e-04
2.214442888577715252e+01,1.225740618075016608e-01,2.723858746450624757e-01,7.215393938792935558e-01,1.907761151296455404e-04,-2.891172236189058081e-02
2.215043008601720231e+01,1.225752046066442696e-01,2.723865831802034232e-01,7.215247919496412532e-01,1.900811438484140137e-04,1.973206294118925661e-02
2.215643128625724856e+01,1.225763432397970476e-01,2.723872935792844285e-01,7.215102042292071971e-01,1.893877478969102635e-04,1.229497996388025614e-02
2.216243248649729836e+01,1.225774777164051615e-01,2.723880058302864948e-01,7.214956307078911335e-01,1.886959248990488502e-04,-5.398919322306385210e-04
2.216843368673734460e+01,1.225786080458998728e-01,2.723887199212228216e-01,7.214810713755879235e-01,1.880056724802153800e-04,9.277070840842324695e-04
2.217443488697739440e+01,1.225797342376984816e-01,2.723894358401384719e-01,7.214665262221874320e-01,1.873169882674954878e-04,7.347701059592821882e-04
2.218043608721744064e+01,1.225808563012043967e-01,2.723901535751106495e-01,7.214519952375746392e-01,1.866298698894874875e-04,-7.200076585307453245e-03
2.218643728745749044e+01,1.225819742458071071e-01,2.723908731142485884e-01,7.214374784116295292e-01,1.859443149764203329e-04,3.326141501091402219e-03
2.219243848769753669e+01,1.225830880808821410e-01,2.723915944456934968e-01,7.214229757342274230e-01,1.852603211600842292e-04,7.522709217269100100e-03
2.219843968793758648e+01,1.225841978157911349e-01,2.723923175576185574e-01,7.214084871952382017e-01,1.845778860738861438e-04,-1.191459177795026712e-03
2.220444088817763273e+01,1.225853034598817920e-01,2.723930424382292048e-01,7.213940127845275274e-01,1.838970073527665394e-04,-1.170707880288667999e-02
2.221044208841768253e+01,1.225864050224878821e-01,2.723937690757626817e-01,7.213795524919554003e-01,1.832176826333242747e-04,-7.947938536251027836e-03
2.221644328865772877e+01,1.225875025129292556e-01,2.723944974584883161e-01,7.213651063073773795e-01,1.825399095536778260e-04,-8.987877780647588258e-03
2.222244448889777857e+01,1.225885959405118575e-01,2.723952275747075213e-01,7.213506742206440281e-01,1.818636857535485540e-04,9.265323302615495818e-03
2.222844568913782481e+01,1.225896853145276716e-01,2.723959594127537409e-01,7.213362562216008023e-01,1.811890088742745819e-04,3.271109561942456886e-03
2.223444688937787461e+01,1.225907706442547762e-01,2.723966929609923926e-01,7.213218523000884952e-01,1.805158765587275282e-04,3.964016244808223066e-02
2.224044808961792086e+01,1.225918519389573441e-01,2.723974282078209797e-01,7.213074624459426820e-01,1.798442864513749573e-04,-3.284910151443385436e-03
2.224644928985797065e+01,1.225929292078855870e-01,2.723981651416689798e-01,7.212930866489941639e-01,1.791742361982873177e-04,1.687985456995834540e-03
2.225245049009801690e+01,1.225940024602758111e-01,2.723989037509979005e-01,7.212787248990688571e-01,1.785057234470963095e-04,-1.240616359225442562e-02
2.225845169033806670e+01,1.225950717053504169e-01,2.723996440243013906e-01,7.212643771859877928e-01,1.778387458470157001e-04,2.201805532935015384e-03
2.226445289057811294e+01,1.225961369523178301e-01,2.724003859501050173e-01,7.212500434995667842e-01,1.771733010488343862e-04,-8.716279520656374305e-03
2.227045409081816274e+01,1.225971982103726127e-01,2.724011295169664337e-01,7.212357238296170925e-01,1.765093867049163934e-04,-1.700637480429991258e-02
2.227645529105820899e+01,1.225982554886953513e-01,2.724018747134752116e-01,7.212214181659448720e-01,1.758470004692563871e-04,3.406979319636994040e-03
2.228245649129825878e+01,1.225993087964527550e-01,2.724026215282531749e-01,7.212071264983512808e-01,1.751861399973131395e-04,3.200088888845243479e-02
2.228845769153830503e+01,1.226003581427975442e-01,2.724033699499539551e-01,7.211928488166327034e-01,1.745268029462454518e-04,-1.713310120594770114e-02
