n,L,E,E_noisy
1.900171169230848944e+00,7.579099478686290132e-09,-2.775867575379224148e-20,-2.775475436737178015e-20
1.889631780065764488e+00,9.392174543674368751e-09,-3.655464875506931824e-20,-3.655263792025724699e-20
4.526583498911790571e+00,7.817365019785141498e-09,-1.785309935449561077e-20,-1.784323341168059801e-20
6.377730750179703811e+00,1.299093443266946778e-08,-4.952303443757007555e-20,-4.950621328078157682e-20
4.633748090830249744e+00,9.959150075884202625e-09,-3.541060192115819565e-20,-3.540512718916729232e-20
5.593677179709410474e+00,1.410504118447949715e-08,-5.972314835748686505e-20,-5.972442700179321851e-20
7.185995122518836098e+00,1.401126435371392308e-08,-5.344514124323583202e-20,-5.345557716375954374e-20
6.465771969512345230e+00,8.963891260175310155e-09,-1.299104299084187446e-20,-1.299606698093796673e-20
1.698315259440623226e+00,7.109370285395337072e-09,-2.464570471894761076e-20,-2.464910684996411679e-20
1.187963543267267053e+00,4.349509888136986118e-09,-7.936251200342128260e-21,-7.922021141831647821e-21
7.508947663244597059e+00,1.113183822286424132e-08,-2.776651334368662536e-20,-2.778215369054705065e-20
2.825452629857994502e+00,1.017546230439568269e-08,-4.239057884144155857e-20,-4.239871194576323831e-20
7.042736611673073632e+00,8.883220068768598101e-09,-6.208934471257600002e-21,-6.219411110295920678e-21
2.221460870886698302e+00,1.388529806461501234e-08,-5.939356825962326916e-20,-5.938508790233089688e-20
7.155311723463142037e+00,7.232938387152987960e-09,2.283517680524431873e-20,2.282803891663402252e-20
4.082228407874286091e+00,8.514261431893647498e-09,-2.724991565609371977e-20,-2.726846077765311007e-20
1.202388165819432420e+00,8.717656555637745004e-09,-2.413660598632426399e-20,-2.415735021408156873e-20
7.923222130086768011e+00,6.114362749042511987e-09,7.010583316043913653e-20,7.010869172051111897e-20
1.818100630442786692e+00,7.756342616119688928e-09,-2.836710254129679156e-20,-2.838366557386718473e-20
1.165492661065633762e+00,7.728289801852293484e-09,-1.999645086182975579e-20,-1.998570898285583564e-20
6.606036990694780897e+00,9.181581127112804569e-09,-1.424537985679138456e-20,-1.423502119707560471e-20
3.282816176945092312e+00,7.769581962483405486e-09,-2.597061006929997433e-20,-2.598223134458819023e-20
1.221850440096088342e+00,6.456823959784382451e-09,-1.700163806129477767e-20,-1.700533214761370180e-20
1.084969972237909364e+00,4.567384318198491835e-09,-7.680747147441472332e-21,-7.680850217461339841e-21
3.849626798149212714e+00,1.314277080139570717e-08,-5.788511187880767504e-20,-5.790037810651499119e-20
1.737630978838943463e+00,8.706417987699445021e-09,-3.239337502521490135e-20,-3.240606755016843232e-20
3.465185741747887516e+00,1.315359459696528080e-08,-5.829302235609660439e-20,-5.829972763260509150e-20
5.805513823280811891e+00,1.433982445200034522e-08,-6.057502841273113774e-20,-6.057578593304168869e-20
7.656782772870484699e+00,5.816721795534428141e-09,7.476005486673480893e-20,7.476239544993618128e-20
3.054398394829848762e+00,9.798872187604201771e-09,-3.998488897910065606e-20,-4.000407790105913642e-20
5.028832774708356546e+00,1.431576838334864043e-08,-6.246310205822468833e-20,-6.246112883222568341e-20
5.928598794874810451e+00,4.648861649032784038e-09,7.413821827486443188e-20,7.413663364066389490e-20
6.560204995092839830e+00,5.423951677630805118e-09,6.062298447982416532e-20,6.061989385082418393e-20
4.455353989353261213e+00,9.365603275290480820e-09,-3.183323974632549989e-20,-3.183829476938130322e-20
6.538112584797298510e+00,3.242834956123861250e-09,2.254277267418551887e-19,2.254375509940468083e-19
4.232283880694057920e+00,3.238924752772958894e-09,8.571459399718249737e-20,8.572975806128438945e-20
6.202462602339748443e+00,3.512325767016814050e-09,1.680953778838832519e-19,1.680903417746234322e-19
5.441284007485760021e+00,1.423990323030255840e-08,-6.098250249636461036e-20,-6.098467013562651034e-20
4.252147941216668059e+00,1.399678163288885110e-08,-6.210771295310850737e-20,-6.212405163035261365e-20
7.092636381178166971e+00,1.457403925654272943e-08,-5.777552145567984682e-20,-5.778001834613841282e-20
3.188184721113237252e+00,7.343128639908688148e-09,-2.323992506674901466e-20,-2.323351954331386598e-20
3.515212139357824839e+00,3.800991710499052218e-09,3.280698477087515518e-20,3.280550913894585192e-20
4.379240727419534629e+00,1.069918994027166833e-08,-4.175820221199055641e-20,-4.175509204925864466e-20
1.428575252099553383e+00,6.866168969892459740e-09,-2.152070646279501200e-20,-2.152224733033016691e-20
5.141572549031987016e+00,7.853636071650346764e-09,-1.270297506607441355e-20,-1.270241245533722214e-20
1.169431007052591509e+00,3.714357321053629201e-09,-4.422662713964835532e-21,-4.416398689154941074e-21
7.064347378679539879e+00,3.672402012999556163e-09,2.019816045201906785e-19,2.019888831057706571e-19
3.439453020867396571e+00,4.096679653657127465e-09,2.253713050903839302e-20,2.251731910999898164e-20
7.217313936313900058e+00,1.344528377540964433e-08,-4.914946583245106279e-20,-4.915193623373436178e-20
2.045665349854763893e+00,1.158952723122456238e-08,-4.769147498127076709e-20,-4.772083904940290696e-20
6.013738050745829788e+00,1.082781246623794422e-08,-3.473073609195151353e-20,-3.473084374210009733e-20
5.098594467671441421e+00,7.879475605364466462e-09,-1.340590061246896310e-20,-1.341157851808391317e-20
4.967638493822303047e+00,1.201096509810665929e-08,-4.831820483934757488e-20,-4.832433454225008161e-20
7.345814003648164281e+00,6.464058657024798775e-09,4.527447530688556232e-20,4.528988260653579468e-20
1.607303121933797652e+00,3.620613985234033218e-09,-2.129284551064271527e-21,-2.125869585659840258e-21
7.424199227824970215e+00,7.207598289951065899e-09,2.785785688996257255e-20,2.786902087038638631e-20
2.963478468973659297e+00,1.109663676833571647e-08,-4.737824021870533898e-20,-4.737209955039569501e-20
2.776774683662589283e+00,1.092666241589632597e-08,-4.646691164948713519e-20,-4.645016685755939615e-20
5.792832668372350113e+00,1.480649056742400248e-08,-6.351185639421101103e-20,-6.351439739031584670e-20
3.892320628898827461e+00,1.005205067469021636e-08,-3.925927764069003514e-20,-3.926188860148277003e-20
1.938668971337180746e+00,3.057991216132047373e-09,1.101436084371431354e-20,1.101337865507928177e-20
4.906240476268520112e+00,7.610578277405785602e-09,-1.221365022177190609e-20,-1.218922719879074627e-20
7.131770833841048152e+00,1.309281795778369765e-08,-4.687654703886705167e-20,-4.688095350957587036e-20
1.061890966664032376e+00,1.335322729465273248e-08,-3.047243068975252621e-20,-3.047220406898927173e-20
3.817038846301366917e+00,1.413327935913426312e-08,-6.336135117378677067e-20,-6.334764110961240399e-20
2.254087505779144074e+00,3.742214775491816691e-09,5.103420940089980499e-21,5.112624447022860754e-21
5.960446413276800470e+00,1.090760940587732210e-08,-3.569753652929612046e-20,-3.570251548220402392e-20
6.509722125452836572e+00,9.670148085286042570e-09,-2.049266097606642202e-20,-2.047523690005861602e-20
1.991218177823502966e+00,5.582104057181318244e-09,-1.603326813985234590e-20,-1.602847337311418635e-20
6.911512015038340451e+00,4.189165717607255051e-09,1.414785873551722864e-19,1.414930500806125100e-19
3.185949575792993649e+00,3.906413966519536306e-09,2.121710002549549177e-20,2.122315215678767810e-20
6.249068861528008334e+00,8.600266290989314562e-09,-1.070246384549514867e-20,-1.069468741766062495e-20
1.901598782564434043e+00,1.247154083017935044e-08,-5.052580066153725650e-20,-5.053322579977284707e-20
4.313823738481768366e+00,1.353099807449317767e-08,-5.935839931082529615e-20,-5.934421662905438762e-20
5.544673289065811694e+00,1.362428885947186689e-08,-5.684094620181691787e-20,-5.684795588790008375e-20
4.465046573810001362e+00,1.371703737397649594e-08,-6.014773970112307512e-20,-6.014697093691935356e-20
5.824901673257276258e+00,4.945313514989926802e-09,5.849532266310175987e-20,5.850619505857163867e-20
6.426996330580852401e+00,1.235332536941672004e-08,-4.461860497426453671e-20,-4.462199899957960538e-20
7.498726020994567421e+00,1.497471122640128641e-08,-5.901280030455845789e-20,-5.901160632002204371e-20
5.543445060285793424e+00,6.524005412162634884e-09,1.120235793503331642e-20,1.120244084961589329e-20
2.231651179869392543e+00,8.285844387503811185e-09,-3.203436121161913491e-20,-3.203279383146941896e-20
6.376788948587164718e+00,5.181897023143994834e-09,6.487542590099506928e-20,6.488132911246143211e-20
3.966203291246232610e+00,7.257553071270924809e-09,-1.701349627227652599e-20,-1.702847738197168636e-20
5.890148670622608051e+00,1.017718651301116454e-08,-2.991188123819489194e-20,-2.991712277461049973e-20
5.824401608676142317e+00,3.135658338622968812e-09,1.893827763005216369e-19,1.894034308160370281e-19
7.211038557685976791e+00,1.369859254471448704e-08,-5.106194523375398867e-20,-5.108148195368319639e-20
5.124893377080490531e+00,8.453208180313997936e-09,-1.927131809651243204e-20,-1.927768727727060643e-20
2.606318842715221962e+00,2.177678121221300919e-09,7.449335208102421099e-20,7.450133668246023835e-20
3.843734419079021691e+00,4.867186895584398909e-09,1.386736904166548638e-20,1.384895880607499875e-20
5.344337156168923464e+00,1.387533493074241997e-08,-5.900429557704249814e-20,-5.901291330649012673e-20
4.995674793719106610e+00,1.289146350420670966e-08,-5.388318081757665967e-20,-5.389121640566680424e-20
2.355389828168710231e+00,1.420775933475899616e-08,-6.166038255352961251e-20,-6.164470967449480546e-20
6.768225517337842945e+00,8.623616104143643863e-09,-5.642203317325985944e-21,-5.650890324763488365e-21
5.056204400172661373e+00,1.126439408399180592e-08,-4.290138863575413268e-20,-4.289506809155808984e-20
5.037609655272401454e+00,4.705032433685674967e-09,4.540163637689349069e-20,4.539533764567120099e-20
2.435687720515571364e+00,6.539006046353098949e-09,-2.104991945901217051e-20,-2.104981494586746958e-20
4.441355378180556812e+00,9.950478166048381681e-09,-3.627879112227479154e-20,-3.629012003517538070e-20
2.880875180002977487e+00,1.392083013676668085e-08,-6.197082264598778154e-20,-6.198553471535704295e-20
3.347223669341731878e+00,6.114625775906090236e-09,-1.100423375497686404e-20,-1.100891843148882911e-20
3.393213889273013706e+00,3.154540133810437794e-09,5.371095676276796554e-20,5.369719500400036888e-20
5.239865192222125323e+00,5.655497807539503836e-09,2.362682842652664364e-20,2.362506394587152847e-20
3.609511545887405415e+00,3.182019159637605680e-09,6.119058740076612416e-20,6.119177017596696667e-20
7.299342112211270717e+00,1.100434975938008450e-08,-2.800424184171928614e-20,-2.800015404722934281e-20
6.255319369098813809e+00,2.794518709755366116e-09,2.831712292243609626e-19,2.831865003916626574e-19
7.864243889085970274e+00,9.079406500066495706e-09,9.359059138315790533e-24,2.354211958081460374e-23
5.281480006162036389e+00,8.122810104995381796e-09,-1.441093506703268939e-20,-1.442197691052229863e-20
4.012256215894064226e+00,1.210084567852641354e-08,-5.163358862105861735e-20,-5.164108828923525802e-20
3.750083621962685854e+00,5.820478298924513438e-09,-3.043102273750998392e-21,-3.026210309158481118e-21
1.258140934333094929e+00,7.585914963322254388e-09,-2.172554797488980101e-20,-2.172610101994465024e-20
5.929531248645851349e+00,1.063113187432189848e-08,-3.358252078350898289e-20,-3.358638602734599830e-20
3.210270477255016353e+00,1.272940215346781510e-08,-5.609616994047630317e-20,-5.608546755722800006e-20
1.158777151349567491e+00,5.174323578343425031e-09,-1.116726903909952730e-20,-1.117352436016841142e-20
7.388273739648816729e+00,1.450940207298098261e-08,-5.617637056893174076e-20,-5.616704340847919329e-20
2.654631043532640788e+00,8.109760787466049164e-09,-3.063867395282705168e-20,-3.064170217286721048e-20
1.654259909058036548e+00,1.160970035150054269e-08,-4.397742189197590554e-20,-4.396448368231940143e-20
6.167652645045610171e+00,8.478813816260653179e-09,-1.001944458031254368e-20,-1.002090755674000275e-20
6.400171938334553445e+00,6.135190069642475880e-09,3.483186115370984742e-20,3.484004992614019975e-20
6.399774702278288707e+00,9.347683835517207031e-09,-1.795205906614026730e-20,-1.794147879482100173e-20
5.311629807927172209e+00,1.014009776571885597e-08,-3.315850647613865366e-20,-3.314235749616641917e-20
1.183432435397367533e+00,1.454242106345767585e-08,-4.088126085038004143e-20,-4.088923497730916090e-20
4.741139855830220462e+00,8.335781709992427060e-09,-2.117642615152141675e-20,-2.118027132535876273e-20
7.724872962572736590e+00,1.299127143594965901e-08,-4.307579786390458209e-20,-4.308997657909381108e-20
4.186471368806262916e+00,1.487158304190416930e-08,-6.704343519020561672e-20,-6.706067327287539193e-20
3.076088901963975442e+00,1.228290609983407721e-08,-5.372464838309501202e-20,-5.372962823605239066e-20
4.901581299705293659e+00,6.261302472080681759e-09,6.122919014126944924e-21,6.124506217064156745e-21
5.426169602204806708e+00,7.065664407778119028e-09,6.903067175271577847e-22,7.028298929088667449e-22
3.083065349704980918e+00,1.343277545057949359e-08,-5.973385910169596890e-20,-5.973802836267891975e-20
6.424288339385071822e+00,2.323531983446090545e-09,4.402617703299877161e-19,4.402808702372007418e-19
6.890628203143795538e+00,7.905151480316410770e-09,6.477459528313226054e-21,6.479270452536913938e-21
1.169779000719735507e+00,1.392207754989933503e-08,-3.836900410307895723e-20,-3.836020469032078914e-20
1.703133131581740622e+00,2.518165136440392080e-09,1.707795073171601189e-20,1.707537708222192649e-20
4.504052555825065696e+00,1.020602970747031782e-08,-3.782740025702240578e-20,-3.783999286494318303e-20
1.412581320852836386e+00,8.332139918475589873e-09,-2.725977715974932669e-20,-2.724395446742858263e-20
2.371107534184789589e+00,7.604062080348375452e-09,-2.809301786400175868e-20,-2.809594076655421791e-20
7.108066092832300953e+00,1.170706502904315776e-08,-3.571574552255685860e-20,-3.570464631412857384e-20
7.989928686820104708e+00,1.249468158821200771e-08,-3.734043457390330107e-20,-3.734415641395394691e-20
6.897085973603066300e+00,1.065824773729255756e-08,-2.749761247547330471e-20,-2.749177206750783768e-20
2.151390241593138963e+00,3.056347726449336855e-09,1.610528464505968402e-20,1.610366000292462216e-20
6.627223256663475226e+00,1.287401884582488549e-08,-4.757912390613114526e-20,-4.758262421147941214e-20
5.073784325178665178e+00,1.283953163714044994e-08,-5.331790904370987077e-20,-5.331943798345952742e-20
7.963894241800513640e+00,8.494239875236472517e-09,1.059561413126018782e-20,1.060239493296050383e-20
2.977163206212311675e+00,1.284335687868502390e-08,-5.661199950189909068e-20,-5.662412698947589043e-20
7.307379120348123536e+00,4.552518948785413471e-09,1.311181218850038506e-19,1.311083333915648474e-19
1.113010533752561315e+00,7.740797961048013433e-09,-1.848248690732661755e-20,-1.847270467389739026e-20
2.553872194764733372e+00,8.422491605629930661e-09,-3.268581308685809502e-20,-3.269321890268473133e-20
7.330287079615373180e+00,6.942946656098956579e-09,3.237257213770286736e-20,3.237434292629896676e-20
4.569290976044944941e+00,1.131892533169637952e-08,-4.517726619973240532e-20,-4.519082519031049748e-20
2.459015375615358323e+00,1.460898188891825588e-08,-6.405813321009925499e-20,-6.406037317169056786e-20
5.899512816622380029e+00,3.918046594021632237e-09,1.157008843579810004e-19,1.157117877315466781e-19
3.228751809589624600e+00,8.284371005950986217e-09,-2.991206476800753325e-20,-2.991131430461050335e-20
5.124141666409814277e+00,9.986549122890586188e-09,-3.299485458266206236e-20,-3.299286999915844884e-20
3.909496350398640185e+00,2.817511795592462279e-09,1.005180021354433064e-19,1.005139619992799112e-19
1.563096260066120902e+00,1.290868780741888338e-08,-4.767317828160312081e-20,-4.767230344896934579e-20
1.447616685247463231e+00,3.460218039316954188e-09,-1.885508657658302123e-21,-1.903459289196111605e-21
7.393939605776073343e+00,3.645678632702273812e-09,2.266525755559715997e-19,2.266360922809790850e-19
7.080164993343429636e+00,3.503187414625402512e-09,2.255426682586465956e-19,2.255466205167739922e-19
4.206397098529016887e+00,4.700401774484225766e-09,2.506096943251548603e-20,2.504314341777215971e-20
2.681533834175810149e+00,1.367876237429821124e-08,-6.034289545852073898e-20,-6.032998959216194477e-20
1.932200320086941314e+00,5.918678661426030325e-09,-1.840861947087810950e-20,-1.840030558427282001e-20
7.703097678282592398e+00,7.171517319679918449e-09,3.355642985230184049e-20,3.354421385516066422e-20
4.782675081458613420e+00,8.577703476873021595e-09,-2.312607250706727600e-20,-2.314809575047111178e-20
1.053948851751723703e+00,1.294284927983461757e-08,-2.896983544476914235e-20,-2.899426246065156578e-20
5.379334092941736145e+00,1.431685065247968031e-08,-6.161602416021995731e-20,-6.161313743273719604e-20
6.302960702371377621e+00,6.970130362906510583e-09,1.460881208425066274e-20,1.460765458846544685e-20
3.127678161993673989e+00,5.898181875637884231e-09,-1.085685615931242952e-20,-1.084359160277024321e-20
7.859765900469417588e+00,4.313257842427186917e-09,1.765390183895995437e-19,1.765435157182700897e-19
1.412835295371575928e+00,4.921095116248471297e-09,-1.219639583105462605e-20,-1.218102668447610811e-20
1.782067288250222425e+00,1.030452489387630522e-08,-3.989027327430606766e-20,-3.988173087859740751e-20
5.226822624867262235e+00,7.223747730220945752e-09,-3.984226074796907744e-21,-3.993918197474057272e-21
4.237429334035519801e+00,1.281002009235500820e-08,-5.532672332103261839e-20,-5.532881250611409282e-20
3.587155525073165929e+00,7.527149304406688691e-09,-2.226476163460382971e-20,-2.227345677052945476e-20
5.874568342546303334e+00,1.375831430420313708e-08,-5.664324864434246214e-20,-5.664665488258897935e-20
7.502378045487827940e+00,1.028813242791661451e-08,-1.899866313031187682e-20,-1.900408252378605521e-20
7.022662929422328837e+00,1.069061277735465379e-08,-2.691569119310610875e-20,-2.691828110803818414e-20
6.086290530316826874e+00,6.625373411837151116e-09,1.789022522170340405e-20,1.790354203863861419e-20
3.025309151264139018e+00,1.283955395324278664e-08,-5.662545410921594550e-20,-5.663125633889858902e-20
3.125027995000683845e+00,1.271520813610772103e-08,-5.601492707351932850e-20,-5.602716313024495271e-20
2.247040771872448772e+00,1.490618244627584167e-08,-6.426621279819711703e-20,-6.427281637305382079e-20
7.129826929354432075e+00,1.430511528573535975e-08,-5.576148187960107459e-20,-5.576654276537946931e-20
5.737749365023286252e+00,1.004143903829034907e-08,-2.970605965421780803e-20,-2.971216867014410360e-20
5.030482326529156722e+00,1.088342754839005379e-08,-4.030028966690990507e-20,-4.030225942885882483e-20
1.491170768709160876e+00,3.114157379545559213e-09,2.284682240228348971e-21,2.280104952115501021e-21
6.939447813804047627e+00,4.800812909908803365e-09,1.009401938484023154e-19,1.009510709428431245e-19
2.013974498061975815e+00,1.339080091328559928e-08,-5.561808095774012150e-20,-5.560920166475428388e-20
4.566815904167449425e+00,1.242669701446319385e-08,-5.222690831287988835e-20,-5.223477893156207630e-20
7.548570554587955783e+00,1.226434725122519562e-08,-3.793717654714128102e-20,-3.792755507748012785e-20
3.502183419520154217e+00,3.267116813205620426e-09,5.268823038332204526e-20,5.270202389405343281e-20
4.203540514234765268e+00,8.878991883102007392e-09,-2.944066742308036992e-20,-2.944082347181361490e-20
7.612921099086153554e+00,1.456931955741373503e-08,-5.569373141822884507e-20,-5.570236250854139098e-20
3.081398135010000594e+00,1.337673657596765202e-08,-5.944346448857483263e-20,-5.943928234927350278e-20
4.165877088887518731e+00,1.495342685875908453e-08,-6.751157193180476731e-20,-6.751253466905944598e-20
3.668851032726361261e+00,1.035414114425679312e-08,-4.191065994025063982e-20,-4.190744678238222919e-20
3.850237756541027956e+00,1.159014027847347981e-08,-4.896346554364183603e-20,-4.897423079310569959e-20
4.018333991981750231e+00,3.584966531573240375e-09,5.743438101940907338e-20,5.745521787650328227e-20
7.936476259882454087e+00,7.299133247826255381e-09,3.461839304694996422e-20,3.461629562421507689e-20
6.637989829197535663e+00,1.221962854267950893e-08,-4.255115447457446865e-20,-4.254596703505557686e-20
1.285616303764888890e+00,5.263123395087605298e-09,-1.307693284472990192e-20,-1.308299189327120965e-20
5.264208113884599527e+00,7.534157281626067354e-09,-7.620772739097862977e-21,-7.619304210038475141e-21
1.082282985885076876e+00,3.092208663958927608e-09,-1.724214679278069621e-22,-1.954334299906158913e-22
1.548161347249542796e+00,7.584740760586158882e-09,-2.581900865806882910e-20,-2.583209061749261611e-20
5.082255007053442242e+00,5.381563655224328509e-09,2.697829726490923497e-20,2.695351857676113979e-20
5.344135952194296380e+00,1.073871160586445590e-08,-3.770098629992885865e-20,-3.769113443822460443e-20
2.193760666459066755e+00,1.399755181005278396e-08,-5.973162287890554779e-20,-5.974553204663169584e-20
3.822605692466045646e+00,1.199141496131247613e-08,-5.137684821089103253e-20,-5.139244268656273071e-20
3.523568920977321106e+00,8.635453058687638644e-09,-3.109223656150099216e-20,-3.108094550072752006e-20
5.926959715601177514e+00,1.026229457097669974e-08,-3.042445207122407367e-20,-3.042933850626169606e-20
3.938994126615274816e+00,8.417723849728605505e-09,-2.732572762597775008e-20,-2.732735384152767728e-20
3.691977685085882310e+00,7.846991367066309775e-09,-2.423283358876673694e-20,-2.422203299806799948e-20
6.778460020660618923e+00,1.415240740159917580e-08,-5.605941205993628930e-20,-5.605443087093955726e-20
5.679730380481990082e+00,8.708153342737744025e-09,-1.723401939066261738e-20,-1.723080343501337773e-20
1.775224077718138727e+00,7.668090971536359895e-09,-2.774312623055066776e-20,-2.773647620650970082e-20
4.779296993641041880e+00,2.624038468898651590e-09,1.835369402731713473e-19,1.835175597638183737e-19
2.572706874778986741e+00,5.074706022959279378e-09,-7.707016582790942762e-21,-7.693960278586404924e-21
2.889210196530607178e+00,1.297472372024752684e-08,-5.720005202429568393e-20,-5.718662870419642299e-20
5.290193037776353968e+00,2.851567826073083249e-09,1.900206743581707580e-19,1.900393071884931850e-19
7.056264320342374496e+00,4.651018357552114143e-09,1.142962055979662616e-19,1.142753851357955460e-19
3.511767627098755007e+00,1.336289196988698339e-08,-5.939646061457597217e-20,-5.940481158773523759e-20
4.652189020923230167e+00,1.352369414179307807e-08,-5.862821745004981897e-20,-5.863368140387045398e-20
1.546693018589385682e+00,7.970208082539487548e-09,-2.747912105057646015e-20,-2.746187648994334132e-20
6.418910228777868099e+00,1.067537727604877771e-08,-3.090852182474445899e-20,-3.090267283625502755e-20
2.213815325952166901e+00,4.813346808997337349e-09,-8.465931973465927202e-21,-8.447982532146297759e-21
3.789571567368922977e+00,9.106043106444341926e-09,-3.322803134280934459e-20,-3.322330092106801870e-20
2.920947595122004081e+00,8.168806882271142037e-09,-3.028046906601358723e-20,-3.028665946935493504e-20
4.635545574756803511e+00,1.125714969804610433e-08,-4.452750973348385642e-20,-4.454027684143883061e-20
3.096993238027906159e+00,1.235446117312081472e-08,-5.410569608373751136e-20,-5.411116933781346389e-20
4.278171069099273360e+00,4.712709019622928199e-09,2.636204862187059609e-20,2.637628750387398910e-20
4.086967175152180332e+00,1.432194100768408125e-08,-6.413513184877701662e-20,-6.414340932627214782e-20
5.291725110104062324e+00,1.220898849396549903e-08,-4.845312206873561025e-20,-4.847068282843037148e-20
5.822554061325595498e+00,7.128710032447877462e-09,4.916248385746481819e-21,4.919318572546096404e-21
4.721139489933880995e+00,1.482456103297034662e-08,-6.602916095195079569e-20,-6.601517901813917644e-20
6.198210859342952794e+00,7.063430659361645616e-09,1.131745383454091850e-20,1.134208787537284091e-20
7.283202415749910230e+00,1.123999298356662063e-08,-3.037084140203203929e-20,-3.035805949339323479e-20
4.204744818999197165e+00,3.976065435780195032e-09,4.736863279368229093e-20,4.737860720548077470e-20
1.229459739346997260e+00,1.487707625553560363e-08,-4.420142784423384468e-20,-4.421903635048193255e-20
6.368292646289661185e+00,1.463474890180502991e-08,-6.071612172802869106e-20,-6.071963240917366680e-20
4.213103807314494631e+00,1.485550811616835301e-08,-6.692677248879453667e-20,-6.693029043634857289e-20
6.477999109644456688e+00,1.214955527048155539e-08,-4.281246355893666368e-20,-4.281083982216861773e-20
6.974919810502134609e+00,2.923236391718921200e-09,3.232274935893547876e-19,3.232184343865254210e-19
1.538063302678642774e+00,5.925965100459882693e-09,-1.799331699816488433e-20,-1.798512929354968223e-20
3.787016707771825086e+00,2.322032628167620434e-09,1.458872067608672474e-19,1.458999987104744955e-19
6.184007423081336441e+00,8.633777790927881806e-09,-1.174780399144216503e-20,-1.174646699578874097e-20
4.161856303659528855e+00,1.004769659700382703e-08,-3.819328033988096679e-20,-3.819595969258580125e-20
4.159527667533557960e+00,1.471415900178135131e-08,-6.620991218512817207e-20,-6.620778748691110489e-20
4.349833301166838417e+00,5.711026687890842689e-09,7.017673826377811447e-21,7.021696179689552215e-21
7.919105921155867200e+00,9.767053812571958789e-09,-8.951561349079110698e-21,-8.943406366186741640e-21
2.679644632923547931e+00,1.488650233859274814e-08,-6.623912344750040613e-20,-6.624754556511251476e-20
2.142272984094178323e+00,1.073027699891434671e-08,-4.417519936961921783e-20,-4.416052192827320146e-20
6.371359093450678301e+00,1.297111169569659123e-08,-4.940824918578117741e-20,-4.940771371960113228e-20
6.876019698907312794e+00,1.438030662351440772e-08,-5.725650166194309127e-20,-5.725806665514199814e-20
1.319414991265824622e+00,2.491795348396968418e-09,8.454960346606161736e-21,8.462053317856467531e-21
5.293190527076586882e+00,9.913601025329359422e-09,-3.140349893695185920e-20,-3.141033659541197989e-20
7.001097188465716492e+00,8.598434075082732236e-09,-2.740867600400343295e-21,-2.731926502845577688e-21
6.027172188869711178e+00,8.626095529325645103e-09,-1.316134503964587608e-20,-1.313969130171841568e-20
2.031392199290852574e+00,1.040844628529071663e-08,-4.211169339110912678e-20,-4.210717764551381714e-20
2.175712162160813534e+00,3.478913047449099559e-09,8.075752600977722861e-21,8.077954872896074537e-21
4.120830239473595391e+00,9.804260852368622664e-09,-3.668006210004664026e-20,-3.668470927766297413e-20
3.613508074328132924e+00,3.916836649248694657e-09,3.197572935191911489e-20,3.199082457089100204e-20
2.177626654574138065e+00,8.324599897267762825e-09,-3.219582177312463574e-20,-3.218435153262086360e-20
4.631972230776160160e+00,9.214588891075955120e-09,-2.962649449260152109e-20,-2.964154979099921611e-20
2.328563799835616788e+00,1.268060522014541744e-08,-5.430686368030712496e-20,-5.429700655175658838e-20
1.537210128402832554e+00,3.911770995015060905e-09,-5.339230446508944670e-21,-5.345851339616331530e-21
4.431599599792693134e+00,1.491033114788958897e-08,-6.696042088221350679e-20,-6.697215961070503400e-20
7.576416808699438121e+00,1.280945063250528189e-08,-4.237539874631809038e-20,-4.237610008212609035e-20
2.070972842964454053e+00,2.349256211045552245e-09,3.577853640268897502e-20,3.577191087978381267e-20
2.391442520484650558e+00,1.318215715576693761e-08,-5.696946317640170683e-20,-5.695781753448097738e-20
4.575856471354002863e+00,8.584904614868574630e-09,-2.466034920633518893e-20,-2.467298834664593098e-20
7.636762102625729298e+00,1.498124437137371299e-08,-5.852793548807046185e-20,-5.854086108805451462e-20
4.160752763969695067e+00,7.607058660773742490e-09,-1.879183545633361873e-20,-1.880134736799230896e-20
2.475607705708526396e+00,2.181379235334610039e-09,6.606976328977371717e-20,6.606833227833536661e-20
5.024154934420697494e+00,1.227618134648561988e-08,-4.985892752708825725e-20,-4.985303938689546941e-20
3.259403863330676110e+00,8.348356664647247833e-09,-3.022655574556904560e-20,-3.023749710507984040e-20
1.803783549749215176e+00,3.399774567087518183e-09,2.894617143978470795e-21,2.887322896055949325e-21
5.401803374257495349e+00,3.910173681920104791e-09,9.444310668404794956e-20,9.442734607101851570e-20
4.041167455013845000e+00,1.033399949492352799e-08,-4.058224617437603007e-20,-4.058428302985049909e-20
7.690856832569362922e+00,1.138856415708110392e-08,-2.900030293121302633e-20,-2.901060714881830183e-20
3.688787319368652007e+00,3.819976642573158501e-09,3.722765374607949606e-20,3.724932272035305677e-20
2.069180072439268603e+00,2.776771133245915025e-09,2.096024004840176338e-20,2.097945575230392900e-20
3.264650339248652777e+00,4.789667465229627657e-09,5.125003872922308645e-21,5.115600251576686182e-21
4.350937779767892977e+00,3.424875934286065844e-09,7.930762021378377458e-20,7.930891944854516419e-20
3.027721277170691394e+00,7.136125891934658757e-09,-2.254489228907947894e-20,-2.254077159226542365e-20
3.965230557105346776e+00,9.041230340684936647e-09,-3.193549066438757218e-20,-3.194104350045632612e-20
5.941157770325943055e+00,4.761117336315696953e-09,6.947967409445038431e-20,6.947566511615000380e-20
