t,E,EI,P,dP_dt
1.371874374874975047e+02,3.007276841347054116e-05,4.999699272315863974e-01,8.333233066153320578e+01,1.002425613782351372e-04
1.372274454890978177e+02,2.995269184715417538e-05,4.999700473081527541e-01,8.333233466408542256e+01,9.984230615718059137e-05
1.372674534906981592e+02,2.983309476038087125e-05,4.999701669052394881e-01,8.333233865065497525e+01,9.944364920126956857e-05
1.373074614922984722e+02,2.971397525076017589e-05,4.999702860247491332e-01,8.333234262130530112e+01,9.904658416920058856e-05
1.373474694938987852e+02,2.959533142248857459e-05,4.999704046685773950e-01,8.333234657609956741e+01,9.865110474162857971e-05
1.373874774954990983e+02,2.947716138634980928e-05,4.999705228386135403e-01,8.333235051510077085e+01,9.825720462116604450e-05
1.374274854970994397e+02,2.935946325971471930e-05,4.999706405367401740e-01,8.333235443837166656e+01,9.786487753238240896e-05
1.374674934986997528e+02,2.924223516654158358e-05,4.999707577648333512e-01,8.333235834597476810e+01,9.747411722180528311e-05
1.375075015003000658e+02,2.912547523737559889e-05,4.999708745247625208e-01,8.333236223797240427e+01,9.708491745791867202e-05
1.375475095019003788e+02,2.900918160934924238e-05,4.999709908183905260e-01,8.333236611442667652e+01,9.669727203116414128e-05
1.375875175035007203e+02,2.889335242618207503e-05,4.999711066475737153e-01,8.333236997539944468e+01,9.631117475394024784e-05
1.376275255051010333e+02,2.877798583818109404e-05,4.999712220141617203e-01,8.333237382095238388e+01,9.592661946060363778e-05
1.376675335067013464e+02,2.866308000224022462e-05,4.999713369199976776e-01,8.333237765114691342e+01,9.554360000746740637e-05
1.377075415083016594e+02,2.854863308184066894e-05,4.999714513669180627e-01,8.333238146604425367e+01,9.516211027280223659e-05
1.377475495099020009e+02,2.843464324705071304e-05,4.999715653567528562e-01,8.333238526570542604e+01,9.478214415683572141e-05
1.377875575115023139e+02,2.832110867452607576e-05,4.999716788913253773e-01,8.333238905019116771e+01,9.440369558175359715e-05
1.378275655131026269e+02,2.820802754750941074e-05,4.999717919724523951e-01,8.333239281956207378e+01,9.402675849169804935e-05
1.378675735147029400e+02,2.809539805583063842e-05,4.999719046019440727e-01,8.333239657387845511e+01,9.365132685276879700e-05
1.379075815163032530e+02,2.798321839590685458e-05,4.999720167816039673e-01,8.333240031320045205e+01,9.327739465302284860e-05
1.379475895179035945e+02,2.787148677074225577e-05,4.999721285132291415e-01,8.333240403758796333e+01,9.290495590247419043e-05
1.379875975195039075e+02,2.776020138992846801e-05,4.999722397986099409e-01,8.333240774710066034e+01,9.253400463309489790e-05
1.380276055211042205e+02,2.764936046964404530e-05,4.999723506395302719e-01,8.333241144179800131e+01,9.216453489881348208e-05
1.380676135227045336e+02,2.753896223265481523e-05,4.999724610377672129e-01,8.333241512173923127e+01,9.179654077551605527e-05
1.381076215243048750e+02,2.742900490831370278e-05,4.999725709950915697e-01,8.333241878698338212e+01,9.143001636104566691e-05
1.381476295259051881e+02,2.731948673256104546e-05,4.999726805132673202e-01,8.333242243758922996e+01,9.106495577520349618e-05
1.381876375275055011e+02,2.721040594792413248e-05,4.999727895940519473e-01,8.333242607361539456e+01,9.070135315974711730e-05
1.382276455291058141e+02,2.710176080351751307e-05,4.999728982391963839e-01,8.333242969512019727e+01,9.033920267839170572e-05
1.382676535307061556e+02,2.699354955504283389e-05,4.999730064504448457e-01,8.333243330216181732e+01,8.997849851680945533e-05
1.383076615323064686e+02,2.688577046478915746e-05,4.999731142295351094e-01,8.333243689479816396e+01,8.961923488263052713e-05
1.383476695339067817e+02,2.677842180163249805e-05,4.999732215781982902e-01,8.333244047308693325e+01,8.926140600544166693e-05
1.383876775355070947e+02,2.667150184103612314e-05,4.999733284981588421e-01,8.333244403708562231e+01,8.890500613678707263e-05
1.384276855371074362e+02,2.656500886505041800e-05,4.999734349911348352e-01,8.333244758685148668e+01,8.855002955016805547e-05
1.384676935387077492e+02,2.645894116231315324e-05,4.999735410588375673e-01,8.333245112244158292e+01,8.819647054104383962e-05
1.385077015403080622e+02,2.635329702804907833e-05,4.999736467029718412e-01,8.333245464391272606e+01,8.784432342683024756e-05
1.385477095419083753e+02,2.624807476407018243e-05,4.999737519252357987e-01,8.333245815132151790e+01,8.749358254690060811e-05
1.385877175435087167e+02,2.614327267877556904e-05,4.999738567273211420e-01,8.333246164472436135e+01,8.714424226258522788e-05
1.386277255451090298e+02,2.603888908715174400e-05,4.999739611109127457e-01,8.333246512417741769e+01,8.679629695717247550e-05
1.386677335467093428e+02,2.593492231077217165e-05,4.999740650776891004e-01,8.333246858973663507e+01,8.644974103590723658e-05
1.387077415483096559e+02,2.583137067779756618e-05,4.999741686293220910e-01,8.333247204145773424e+01,8.610456892599188954e-05
1.387477495499099973e+02,2.572823252297576292e-05,4.999742717674769410e-01,8.333247547939622280e+01,8.576077507658587190e-05
1.387877575515103103e+02,2.562550618764198259e-05,4.999743744938122680e-01,8.333247890360739518e+01,8.541835395880660185e-05
1.388277655531106234e+02,2.552319001971841455e-05,4.999744768099801950e-01,8.333248231414633267e+01,8.507730006572805528e-05
1.388677735547109364e+02,2.542128237371450483e-05,4.999745787176261835e-01,8.333248571106786073e+01,8.473760791238167374e-05
1.389077815563112779e+02,2.531978161072680363e-05,4.999746802183891448e-01,8.333248909442663432e+01,8.439927203575601209e-05
1.389477895579115909e+02,2.521868609843926686e-05,4.999747813139014396e-01,8.333249246427703838e+01,8.406228699479756524e-05
1.389877975595119040e+02,2.511799421112279539e-05,4.999748820057887677e-01,8.333249582067328731e+01,8.372664737040931798e-05
1.390278055611122170e+02,2.501770432963557045e-05,4.999749822956702783e-01,8.333249916366933974e+01,8.339234776545189699e-05
1.390678135627125585e+02,2.491781484142286388e-05,4.999750821851584592e-01,8.333250249331894111e+01,8.305938280474287961e-05
1.391078215643128715e+02,2.481832414051734988e-05,4.999751816758593592e-01,8.333250580967563792e+01,8.272774713505783744e-05
1.391478295659131845e+02,2.471923062753866111e-05,4.999752807693723655e-01,8.333250911279273510e+01,8.239743542512885908e-05
1.391878375675134976e+02,2.462053270969369708e-05,4.999753794672902041e-01,8.333251240272332439e+01,8.206844236564566145e-05
1.392278455691138390e+02,2.452222880077645467e-05,4.999754777711991061e-01,8.333251567952029859e+01,8.174076266925484437e-05
1.392678535707141521e+02,2.442431732116833311e-05,4.999755756826787523e-01,8.333251894323628051e+01,8.141439107056112391e-05
1.393078615723144651e+02,2.432679669783769012e-05,4.999756732033020512e-01,8.333252219392372240e+01,8.108932232612562469e-05
1.393478695739147781e+02,2.422966536434015023e-05,4.999757703346355275e-01,8.333252543163484916e+01,8.076555121446718098e-05
1.393878775755151196e+02,2.413292176081843537e-05,4.999758670782391001e-01,8.333252865642162988e+01,8.044307253606145576e-05
1.394278855771154326e+02,2.403656433400266644e-05,4.999759634356659155e-01,8.333253186833584891e+01,8.012188111334222823e-05
1.394678935787157457e+02,2.394059153720992617e-05,4.999760594084626808e-01,8.333253506742907746e+01,7.980197179069975391e-05
1.395079015803160587e+02,2.384500183034456416e-05,4.999761549981695530e-01,8.333253825375264512e+01,7.948333943448188956e-05
1.395479095819164002e+02,2.374979367989802736e-05,4.999762502063199721e-01,8.333254142735765413e+01,7.916597893299342906e-05
1.395879175835167132e+02,2.365496555894915155e-05,4.999763450344409388e-01,8.333254458829502198e+01,7.884988519649717409e-05
1.396279255851170262e+02,2.356051594716375468e-05,4.999764394840527371e-01,8.333254773661541037e+01,7.853505315721251109e-05
1.396679335867173393e+02,2.346644330718254998e-05,4.999765335566926927e-01,8.333255087237007785e+01,7.822147769060849994e-05
1.397079415883176807e+02,2.337274603485458571e-05,4.999766272539650225e-01,8.333255399561248566e+01,7.790915344951527665e-05
1.397479495899179938e+02,2.327942264270005157e-05,4.999767205773571477e-01,8.333255710639222968e+01,7.759807547566683857e-05
1.397879575915183068e+02,2.318647166247497771e-05,4.999768135283373938e-01,8.333256020475823789e+01,7.728823887491658785e-05
1.398279655931186198e+02,2.309389163071651576e-05,4.999769061083691457e-01,8.333256329075929614e+01,7.697963876905504802e-05
1.398679735947189613e+02,2.300168108874282708e-05,4.999769983189111255e-01,8.333256636444401977e+01,7.667227029580943039e-05
1.399079815963192743e+02,2.290983858265333345e-05,4.999770901614172258e-01,8.333256942586089622e+01,7.636612860884444711e-05
1.399479895979195874e+02,2.281836266332833762e-05,4.999771816373365652e-01,8.333257247505821397e+01,7.606120887776111862e-05
1.399879975995199004e+02,2.272725188642926722e-05,4.999772727481134327e-01,8.333257551208410518e+01,7.575750628809755965e-05
1.400280056011202419e+02,2.263650481239856300e-05,4.999773634951874546e-01,8.333257853698657414e+01,7.545501604132854559e-05
1.400680136027205549e+02,2.254612000645991597e-05,4.999774538799934276e-01,8.333258154981344035e+01,7.515373335486637979e-05
1.401080216043208679e+02,2.245609603861790487e-05,4.999775439039612634e-01,8.333258455061236702e+01,7.485365346205967386e-05
1.401480296059211810e+02,2.236643148365823335e-05,4.999776335685162110e-01,8.333258753943086106e+01,7.455477161219412020e-05
1.401880376075215224e+02,2.227712492114761138e-05,4.999777228750787450e-01,8.333259051631627301e+01,7.425708307049204470e-05
1.402280456091218355e+02,2.218817493543401274e-05,4.999778118250644554e-01,8.333259348131579713e+01,7.396058311811338256e-05
1.402680536107221485e+02,2.209958011564628879e-05,4.999779004198842136e-01,8.333259643447645715e+01,7.366526705215429595e-05
1.403080616123224615e+02,2.201133905569441240e-05,4.999779886609441726e-01,8.333259937584513466e+01,7.337113018564804133e-05
1.403480696139228030e+02,2.192345035426937971e-05,4.999780765496456003e-01,8.333260230546851233e+01,7.307816784756458999e-05
1.403880776155231160e+02,2.183591261484342695e-05,4.999781640873850463e-01,8.333260522339315912e+01,7.278637538281142768e-05
1.404280856171234291e+02,2.174872444566968487e-05,4.999782512755541752e-01,8.333260812966545927e+01,7.249574815223228065e-05
1.404680936187237421e+02,2.166188445978240574e-05,4.999783381155400996e-01,8.333261102433165490e+01,7.220628153260802364e-05
1.405081016203240836e+02,2.157539127499685151e-05,4.999784246087248807e-01,8.333261390743781760e+01,7.191797091665616494e-05
1.405481096219243966e+02,2.148924351390954122e-05,4.999785107564859721e-01,8.333261677902984843e+01,7.163081171303180858e-05
1.405881176235247096e+02,2.140343980389787482e-05,4.999785965601959981e-01,8.333261963915352055e+01,7.134479934632624489e-05
1.406281256251250227e+02,2.131797877712038059e-05,4.999786820212227534e-01,8.333262248785440818e+01,7.105992925706792627e-05
1.406681336267253641e+02,2.123285907051660328e-05,4.999787671409293699e-01,8.333262532517797183e+01,7.077619690172200640e-05
1.407081416283256772e+02,2.114807932580732434e-05,4.999788519206740389e-01,8.333262815116945887e+01,7.049359775269108564e-05
1.407481496299259902e+02,2.106363818949422314e-05,4.999789363618103999e-01,8.333263096587400298e+01,7.021212729831407260e-05
1.407881576315263032e+02,2.097953431286010733e-05,4.999790204656869852e-01,8.333263376933655309e+01,6.993178104286702443e-05
1.408281656331266447e+02,2.089576635196878750e-05,4.999791042336478863e-01,8.333263656160191601e+01,6.965255450656261823e-05
1.408681736347269577e+02,2.081233296766532451e-05,4.999791876670321988e-01,8.333263934271472806e+01,6.937444322555108621e-05
1.409081816363272708e+02,2.072923282557567710e-05,4.999792707671742997e-01,8.333264211271946920e+01,6.909744275191892818e-05
1.409481896379275838e+02,2.064646459610691877e-05,4.999793535354037366e-01,8.333264487166044887e+01,6.882154865368972471e-05
1.409881976395279253e+02,2.056402695444714627e-05,4.999794359730454496e-01,8.333264761958183442e+01,6.854675651482381186e-05
1.410282056411282383e+02,2.048191858056568629e-05,4.999795180814193274e-01,8.333265035652763686e+01,6.827306193521894527e-05
1.410682136427285513e+02,2.040013815921277020e-05,4.999795998618406512e-01,8.333265308254168247e+01,6.800046053070922948e-05
1.411082216443288644e+02,2.031868437991975765e-05,4.999796813156199282e-01,8.333265579766765541e+01,6.772894793306584980e-05
1.411482296459292058e+02,2.023755593699900446e-05,4.999797624440628918e-01,8.333265850194908353e+01,6.745851978999667928e-05
1.411882376475295189e+02,2.015675152954412688e-05,4.999798432484703348e-01,8.333266119542933836e+01,6.718917176514709185e-05
1.412282456491298319e+02,2.007626986142962210e-05,4.999799237301384425e-01,8.333266387815160670e+01,6.692089953809874259e-05
1.412682536507301450e+02,1.999610964131112579e-05,4.999800038903585708e-01,8.333266655015894742e+01,6.665369880437040800e-05
1.413082616523304864e+02,1.991626958262527315e-05,4.999800837304172463e-01,8.333266921149423467e+01,6.638756527541757942e-05
1.413482696539307994e+02,1.983674840358994965e-05,4.999801632515962768e-01,8.333267186220020051e+01,6.612249467863316776e-05
1.413882776555311125e+02,1.975754482720393188e-05,4.999802424551726410e-01,8.333267450231940643e+01,6.585848275734644639e-05
1.414282856571314255e+02,1.967865758124712813e-05,4.999803213424185988e-01,8.333267713189427184e+01,6.559552527082376946e-05
1.414682936587317670e+02,1.960008539828044958e-05,4.999803999146015809e-01,8.333267975096704561e+01,6.533361799426817883e-05
1.415083016603320800e+02,1.952182701564604756e-05,4.999804781729842440e-01,8.333268235957979186e+01,6.507275671882016305e-05
1.415483096619323931e+02,1.944388117546698821e-05,4.999805561188244152e-01,8.333268495777447527e+01,6.481293725155662735e-05
1.415883176635327061e+02,1.936624662464743885e-05,4.999806337533752032e-01,8.333268754559283309e+01,6.455415541549146285e-05
1.416283256651330191e+02,1.928892211487265448e-05,4.999807110778849983e-01,8.333269012307648893e+01,6.429640704957550589e-05
1.416683336667333606e+02,1.921190640260889637e-05,4.999807880935972504e-01,8.333269269026689585e+01,6.403968800869632122e-05
1.417083416683336736e+02,1.913519824910365574e-05,4.999808648017507462e-01,8.333269524720535060e+01,6.378399416367883893e-05
1.417483496699339867e+02,1.905879642038533529e-05,4.999809412035794987e-01,8.333269779393296517e+01,6.352932140128444646e-05
1.417883576715342997e+02,1.898269968726345582e-05,4.999810173003125802e-01,8.333270033049073788e+01,6.327566562421151715e-05
1.418283656731346412e+02,1.890690682532855462e-05,4.999810930931745667e-01,8.333270285691946810e+01,6.302302275109519336e-05
1.418683736747349542e+02,1.883141661495239892e-05,4.999811685833849273e-01,8.333270537325981309e+01,6.277138871650799639e-05
1.419083816763352672e+02,1.875622784128766401e-05,4.999812437721585789e-01,8.333270787955227377e+01,6.252075947095887777e-05
1.419483896779355803e+02,1.868133929426814670e-05,4.999813186607056092e-01,8.333271037583718055e+01,6.227113098089381556e-05
1.419883976795359217e+02,1.860674976860866029e-05,4.999813932502312763e-01,8.333271286215469331e+01,6.202249922869552978e-05
1.420284056811362348e+02,1.853245806380524800e-05,4.999814675419360643e-01,8.333271533854485824e+01,6.177486021268416001e-05
1.420684136827365478e+02,1.845846298413485436e-05,4.999815415370157390e-01,8.333271780504750836e+01,6.152820994711618121e-05
1.421084216843368608e+02,1.838476333865555896e-05,4.999816152366612365e-01,8.333272026170236302e+01,6.128254446218520330e-05
1.421484296859372023e+02,1.831135794120644769e-05,4.999816886420586637e-01,8.333272270854894259e+01,6.103785980402148326e-05
1.421884376875375153e+02,1.823824561040782963e-05,4.999817617543894643e-01,8.333272514562663957e+01,6.079415203469275866e-05
1.422284456891378284e+02,1.816542516966093547e-05,4.999818345748301973e-01,8.333272757297466171e+01,6.055141723220312274e-05
1.422684536907381414e+02,1.809289544714811062e-05,4.999819071045527030e-01,8.333272999063207465e+01,6.030965149049369528e-05
1.423084616923384829e+02,1.802065527583272039e-05,4.999819793447240479e-01,8.333273239863778770e+01,6.006885091944240581e-05
1.423484696939387959e+02,1.794870349345935323e-05,4.999820512965064134e-01,8.333273479703053965e+01,5.982901164486450850e-05
1.423884776955391089e+02,1.787703894255350567e-05,4.999821229610573181e-01,8.333273718584889878e+01,5.959012980851168781e-05
1.424284856971394220e+02,1.780566047042180251e-05,4.999821943395294510e-01,8.333273956513130543e+01,5.935220156807267505e-05
1.424684936987397634e+02,1.773456692915188168e-05,4.999822654330707272e-01,8.333274193491601523e+01,5.911522309717293669e-05
1.425085017003400765e+02,1.766375717561260764e-05,4.999823362428242324e-01,8.333274429524112747e+01,5.887919058537535201e-05
1.425485097019403895e+02,1.759323007145375289e-05,4.999824067699283892e-01,8.333274664614459937e+01,5.864410023817918309e-05
1.425885177035407025e+02,1.752298448310621488e-05,4.999824770155167908e-01,8.333274898766421757e+01,5.840994827702071176e-05
1.426285257051410440e+02,1.745301928178191091e-05,4.999825469807180900e-01,8.333275131983759820e+01,5.817673093927303637e-05
1.426685337067413570e+02,1.738333334347397127e-05,4.999826166666563876e-01,8.333275364270220109e+01,5.794444447824657316e-05
1.427085417083416701e+02,1.731392554895645126e-05,4.999826860744508994e-01,8.333275595629535815e+01,5.771308516318816861e-05
1.427485497099419831e+02,1.724479478378452093e-05,4.999827552052160673e-01,8.333275826065418812e+01,5.748264927928173644e-05
1.427885577115423246e+02,1.717593993829437019e-05,4.999828240600615592e-01,8.333276055581571029e+01,5.725313312764789838e-05
1.428285657131426376e+02,1.710735990760340534e-05,4.999828926400922691e-01,8.333276284181673077e+01,5.702453302534468222e-05
1.428685737147429506e+02,1.703905359160995769e-05,4.999829609464082614e-01,8.333276511869392777e+01,5.679684530536652562e-05
1.429085817163432637e+02,1.697101985737185440e-05,4.999830289801425187e-01,8.333276738648507376e+01,5.657006619123951691e-05
1.429485897179436051e+02,1.690325754678271219e-05,4.999830967424531147e-01,8.333276964522876540e+01,5.634419182260903385e-05
1.429885977195439182e+02,1.683576559423668572e-05,4.999831642344056415e-01,8.333277189496051562e+01,5.611921864745561908e-05
1.430286057211442312e+02,1.676854294037315101e-05,4.999832314570594738e-01,8.333277413571563841e+01,5.589514313457717454e-05
1.430686137227445442e+02,1.670158852923321919e-05,4.999832984114706558e-01,8.333277636752934825e+01,5.567196176411073064e-05
1.431086217243448857e+02,1.663490130825962814e-05,4.999833650986916234e-01,8.333277859043670333e+01,5.544967102753208703e-05
1.431486297259451987e+02,1.656848022829694573e-05,4.999834315197715928e-01,8.333278080447270497e+01,5.522826742765649029e-05
1.431886377275455118e+02,1.650232424359128862e-05,4.999834976757562832e-01,8.333278300967219820e+01,5.500774747863762423e-05
1.432286457291458248e+02,1.643643231179048829e-05,4.999835635676880830e-01,8.333278520606992856e+01,5.478810770596828753e-05
1.432686537307461663e+02,1.637080339394402325e-05,4.999836291966059387e-01,8.333278739370051369e+01,5.456934464648007524e-05
1.433086617323464793e+02,1.630543645450319187e-05,4.999836945635453556e-01,8.333278957259850017e+01,5.435145484834397515e-05
1.433486697339467923e+02,1.624033046132083451e-05,4.999837596695385633e-01,8.333279174279827828e+01,5.413443487106944611e-05
1.433886777355471054e+02,1.617548438565152670e-05,4.999838245156142391e-01,8.333279390433412459e+01,5.391828128550508223e-05
1.434286857371474468e+02,1.611089720215147405e-05,4.999838891027977295e-01,8.333279605724024464e+01,5.370299067383825362e-05
1.434686937387477599e+02,1.604656788887870542e-05,4.999839534321109946e-01,8.333279820155068762e+01,5.348855962959568247e-05
1.435087017403480729e+02,1.598249542729279844e-05,4.999840175045725532e-01,8.333280033729940328e+01,5.327498475764265695e-05
1.435487097419483860e+02,1.591867880225505234e-05,4.999840813211975932e-01,8.333280246452024187e+01,5.306226267418350553e-05
1.435887177435487274e+02,1.585511700202841339e-05,4.999841448829978607e-01,8.333280458324691153e+01,5.285039000676138021e-05
1.436287257451490404e+02,1.579180901827763415e-05,4.999842081909816049e-01,8.333280669351303516e+01,5.263936339425877824e-05
1.436687337467493535e+02,1.572875384606902953e-05,4.999842712461537997e-01,8.333280879535212193e+01,5.242917948689676283e-05
1.437087417483496665e+02,1.566595048387063263e-05,4.999843340495159771e-01,8.333281088879752474e+01,5.221983494623544435e-05
1.437487497499500080e+02,1.560339793355211343e-05,4.999843966020663388e-01,8.333281297388253961e+01,5.201132644517371596e-05
1.437887577515503210e+02,1.554109520038496854e-05,4.999844589047994781e-01,8.333281505064030625e+01,5.180365066794989063e-05
1.438287657531506341e+02,1.547904129304223319e-05,4.999845209587068240e-01,8.333281711910387912e+01,5.159680431014077278e-05
1.438687737547509471e+02,1.541723522359867435e-05,4.999845827647762531e-01,8.333281917930619898e+01,5.139078407866224784e-05
1.439087817563512885e+02,1.535567600753070605e-05,4.999846443239923666e-01,8.333282123128006447e+01,5.118558669176901792e-05
1.439487897579516016e+02,1.529436266371654184e-05,4.999847056373361576e-01,8.333282327505818898e+01,5.098120887905514397e-05
1.439887977595519146e+02,1.523329421443595588e-05,4.999847667057854550e-01,8.333282531067317223e+01,5.077764738145318515e-05
1.440288057611522277e+02,1.517246968537044905e-05,4.999848275303144796e-01,8.333282733815747179e+01,5.057489895123482905e-05
1.440688137627525691e+02,1.511188810560316247e-05,4.999848881118942878e-01,8.333282935754345999e+01,5.037296035201053931e-05
1.441088217643528822e+02,1.505154850761904355e-05,4.999849484514922726e-01,8.333283136886339548e+01,5.017182835873014516e-05
1.441488297659531952e+02,1.499144992730460205e-05,4.999850085500725516e-01,8.333283337214940900e+01,4.997149975768200796e-05
1.441888377675535082e+02,1.493159140394806762e-05,4.999850684085959118e-01,8.333283536743351760e+01,4.977197134649356325e-05
1.442288457691538497e+02,1.487197198023931018e-05,4.999851280280196431e-01,8.333283735474763887e+01,4.957323993413103620e-05
1.442688537707541627e+02,1.481259070227001611e-05,4.999851874092975934e-01,8.333283933412357669e+01,4.937530234090005822e-05
1.443088617723544758e+02,1.475344661953342057e-05,4.999852465533803358e-01,8.333284130559300706e+01,4.917815539844473861e-05
1.443488697739547888e+02,1.469453878492448877e-05,4.999853054612149461e-01,8.333284326918749230e+01,4.898179594974829478e-05
1.443888777755551303e+02,1.463586625473982452e-05,4.999853641337451138e-01,8.333284522493849522e+01,4.878622084913275406e-05
1.444288857771554433e+02,1.457742808867784130e-05,4.999854225719111978e-01,8.333284717287736498e+01,4.859142696225946873e-05
1.444688937787557563e+02,1.451922334983850982e-05,4.999854807766500597e-01,8.333284911303532283e+01,4.839741116612836382e-05
1.445089017803560694e+02,1.446125110472352751e-05,4.999855387488951752e-01,8.333285104544349053e+01,4.820417034907842504e-05
1.445489097819564108e+02,1.440351042323622864e-05,4.999855964895766336e-01,8.333285297013287618e+01,4.801170141078742767e-05
1.445889177835567239e+02,1.434600037868175887e-05,4.999856539996211935e-01,8.333285488713435996e+01,4.782000126227253296e-05
1.446289257851570369e+02,1.428872004776682112e-05,4.999857112799521164e-01,8.333285679647872257e+01,4.762906682588940712e-05
1.446689337867573499e+02,1.423166851059984328e-05,4.999857683314892776e-01,8.333285869819663105e+01,4.743889503533281092e-05
1.447089417883576914e+02,1.417484485069089520e-05,4.999858251551491661e-01,8.333286059231862453e+01,4.724948283563631506e-05
1.447489497899580044e+02,1.411824815495185303e-05,4.999858817518449405e-01,8.333286247887515685e+01,4.706082718317284230e-05
1.447889577915583175e+02,1.406187751369615018e-05,4.999859381224861510e-01,8.333286435789652558e+01,4.687292504565384070e-05
1.448289657931586305e+02,1.400573202063894841e-05,4.999859942679792391e-01,8.333286622941295718e+01,4.668577340212983254e-05
1.448689737947589720e+02,1.394981077289704976e-05,4.999860501892269826e-01,8.333286809345455026e+01,4.649936924299017039e-05
1.449089817963592850e+02,1.389411287098906087e-05,4.999861058871288844e-01,8.333286995005128972e+01,4.631370956996353849e-05
1.449489897979595980e+02,1.383863741883514732e-05,4.999861613625810608e-01,8.333287179923301835e+01,4.612879139611715323e-05
1.449889977995599111e+02,1.378338352375720307e-05,4.999862166164761312e-01,8.333287364102952210e+01,4.594461174585734583e-05
1.450290058011602525e+02,1.372835029647876233e-05,4.999862716497033843e-01,8.333287547547043062e+01,4.576116765492920326e-05
1.450690138027605656e+02,1.367353685112516393e-05,4.999863264631487225e-01,8.333287730258527404e+01,4.557845617041721197e-05
1.451090218043608786e+02,1.361894230522330732e-05,4.999863810576946621e-01,8.333287912240348305e+01,4.539647435074436338e-05
1.451490298059611916e+02,1.356456577970181356e-05,4.999864354342201667e-01,8.333288093495433202e+01,4.521521926567270960e-05
1.451890378075615331e+02,1.351040639889095751e-05,4.999864895936009801e-01,8.333288274026702425e+01,4.503468799630319397e-05
1.452290458091618461e+02,1.345646329052279833e-05,4.999865435367093491e-01,8.333288453837063514e+01,4.485487763507599670e-05
1.452690538107621592e+02,1.340273558573097613e-05,4.999865972644141343e-01,8.333288632929412643e+01,4.467578528576992495e-05
1.453090618123624722e+02,1.334922241905084245e-05,4.999866507775808100e-01,8.333288811306634614e+01,4.449740806350280589e-05
1.453490698139627852e+02,1.329592292841943821e-05,4.999867040770714643e-01,8.333288988971604283e+01,4.431974309473145281e-05
1.453890778155631267e+02,1.324283625517544804e-05,4.999867571637446884e-01,8.333289165927180875e+01,4.414278751725148894e-05
1.454290858171634397e+02,1.318996154405935094e-05,4.999868100384557978e-01,8.333289342176217929e+01,4.396653848019783532e-05
1.454690938187637528e+02,1.313729794321319675e-05,4.999868627020566669e-01,8.333289517721554773e+01,4.379099314404399256e-05
1.455091018203640658e+02,1.308484460418075522e-05,4.999869151553956725e-01,8.333289692566017948e+01,4.361614868060252192e-05
1.455491098219644073e+02,1.303260068190744481e-05,4.999869673993179719e-01,8.333289866712425464e+01,4.344200227302481490e-05
1.455891178235647203e+02,1.298056533474047673e-05,4.999870194346651142e-01,8.333290040163582546e+01,4.326855111580158798e-05
1.456291258251650333e+02,1.292873772442863131e-05,4.999870712622754287e-01,8.333290212922283047e+01,4.309579241476210325e-05
1.456691338267653464e+02,1.287711701612241386e-05,4.999871228829837477e-01,8.333290384991310873e+01,4.292372338707471061e-05
1.457091418283656878e+02,1.282570237837397164e-05,4.999871742976215172e-01,8.333290556373437141e+01,4.275234126124657664e-05
1.457491498299660009e+02,1.277449298313724634e-05,4.999872255070167415e-01,8.333290727071421600e+01,4.258164327712415221e-05
1.457891578315663139e+02,1.272348800576775387e-05,4.999872765119940943e-01,8.333290897088012628e+01,4.241162668589251516e-05
1.458291658331666270e+02,1.267268662502273171e-05,4.999873273133748630e-01,8.333291066425948657e+01,4.224228875007577012e-05
1.458691738347669684e+02,1.262208802306105762e-05,4.999873779119768380e-01,8.333291235087955329e+01,4.207362674353685875e-05
1.459091818363672814e+02,1.257169138544340548e-05,4.999874283086144233e-01,8.333291403076746917e+01,4.190563795147802053e-05
1.459491898379675945e+02,1.252149590113202506e-05,4.999874785040987479e-01,8.333291570395027748e+01,4.173831967044008807e-05
1.459891978395679075e+02,1.247150076249088096e-05,4.999875284992373881e-01,8.333291737045490777e+01,4.157166920830293426e-05
1.460292058411682490e+02,1.242170516528558648e-05,4.999875782948345893e-01,8.333291903030814751e+01,4.140568388428528262e-05
1.460692138427685620e+02,1.237210830868354770e-05,4.999876278916912109e-01,8.333292068353669890e+01,4.124036102894515450e-05
1.461092218443688751e+02,1.232270939525374489e-05,4.999876772906046152e-01,8.333292233016713624e+01,4.107569798417915076e-05
1.461492298459691881e+02,1.227350763096687650e-05,4.999877264923688891e-01,8.333292397022594855e+01,4.091169210322292618e-05
1.461892378475695295e+02,1.222450222519528635e-05,4.999877754977746780e-01,8.333292560373948277e+01,4.074834075065095223e-05
1.462292458491698426e+02,1.217569239071311437e-05,4.999878243076091855e-01,8.333292723073395791e+01,4.058564130237705242e-05
1.462692538507701556e+02,1.212707734369606963e-05,4.999878729226561735e-01,8.333292885123552196e+01,4.042359114565356883e-05
1.463092618523704687e+02,1.207865630357202894e-05,4.999879213436962955e-01,8.333293046527019499e+01,4.026218767857342868e-05
1.463492698539708101e+02,1.203042843947947611e-05,4.999879695715603867e-01,8.333293207286567394e+01,4.010142813159825594e-05
1.463892778555711232e+02,1.198239294787340931e-05,4.999880176070520266e-01,8.333293367404871788e+01,3.994130982624469320e-05
1.464292858571714362e+02,1.193454907755247627e-05,4.999880654509223366e-01,8.333293526884439473e+01,3.978183025850824970e-05
1.464692938587717492e+02,1.188689607968169924e-05,4.999881131039202176e-01,8.333293685727765876e+01,3.962298693227233080e-05
