t,n,g,dn_dt,dn_dt_noisy
1.146829365873174567e+02,4.375717161805391697e+02,8.257926341398028058e-02,-1.671255456624569646e-01,-1.065682210500765448e-01
1.147129425885177056e+02,4.375667043256433999e+02,8.258455888755243668e-02,-1.669313290850187315e-01,-1.713815627002606146e-01
1.147429485897179404e+02,4.375616982950672877e+02,8.258984789024960416e-02,-1.667373368192164307e-01,-1.148287912263570576e-01
1.147729545909181752e+02,4.375566980820831873e+02,8.259513043028583745e-02,-1.665435686091787382e-01,-9.916870277469028161e-02
1.148029605921184242e+02,4.375517036799710695e+02,8.260040651586809946e-02,-1.663500241993434159e-01,-1.324571579766496976e-01
1.148329665933186590e+02,4.375467150820182383e+02,8.260567615519630313e-02,-1.661567033344093502e-01,-1.462237462896296691e-01
1.148629725945189080e+02,4.375417322815197281e+02,8.261093935646331154e-02,-1.659636057593845138e-01,-1.464500677728796108e-01
1.148929785957191427e+02,4.375367552717781336e+02,8.261619612785491007e-02,-1.657707312195659810e-01,-1.695214934198880641e-01
1.149229845969193775e+02,4.375317840461035530e+02,8.262144647754983418e-02,-1.655780794605288264e-01,-1.514551357513317931e-01
1.149529905981196265e+02,4.375268185978137012e+02,8.262669041371978329e-02,-1.653856502281474405e-01,-2.084932158666931989e-01
1.149829965993198613e+02,4.375218589202338535e+02,8.263192794452936529e-02,-1.651934432685902010e-01,-2.065523020327823533e-01
1.150130026005200961e+02,4.375169050066967884e+02,8.263715907813613815e-02,-1.650014583283008207e-01,-8.768600792595176996e-02
1.150430086017203450e+02,4.375119568505428447e+02,8.264238382269060990e-02,-1.648096951540223287e-01,-1.707201721703119068e-01
1.150730146029205798e+02,4.375070144451200918e+02,8.264760218633621092e-02,-1.646181534927904089e-01,-2.479487411868807611e-01
1.151030206041208288e+02,4.375020777837839887e+02,8.265281417720933554e-02,-1.644268330919200771e-01,-9.765657852586583088e-02
1.151330266053210636e+02,4.374971468598976116e+02,8.265801980343931432e-02,-1.642357336990309946e-01,-9.744794879893782513e-02
1.151630326065212984e+02,4.374922216668315968e+02,8.266321907314840012e-02,-1.640448550620177137e-01,-1.419070948133116516e-01
1.151930386077215474e+02,4.374873021979641408e+02,8.266841199445180977e-02,-1.638541969290723266e-01,-2.246339898266860313e-01
1.152230446089217821e+02,4.374823884466810568e+02,8.267359857545768242e-02,-1.636637590486782479e-01,-6.819138350625096601e-02
1.152530506101220169e+02,4.374774804063756619e+02,8.267877882426710734e-02,-1.634735411696026652e-01,-1.101400619265884701e-01
1.152830566113222659e+02,4.374725780704488898e+02,8.268395274897413771e-02,-1.632835430409116384e-01,-1.026065672129489181e-01
1.153130626125225007e+02,4.374676814323091207e+02,8.268912035766570745e-02,-1.630937644119501151e-01,-1.752701874615741340e-01
1.153430686137227497e+02,4.374627904853724658e+02,8.269428165842175604e-02,-1.629042050323610269e-01,-1.423759216111503412e-01
1.153730746149229844e+02,4.374579052230624825e+02,8.269943665931513144e-02,-1.627148646520737429e-01,-1.762753802102911826e-01
1.154030806161232192e+02,4.374530256388103453e+02,8.270458536841163166e-02,-1.625257430213138399e-01,-1.742064601884129871e-01
1.154330866173234682e+02,4.374481517260547321e+02,8.270972779376997708e-02,-1.623368398905840060e-01,-2.198644848831330934e-01
1.154630926185237030e+02,4.374432834782420514e+02,8.271486394344186588e-02,-1.621481550106933511e-01,-2.007905891358032768e-01
1.154930986197239378e+02,4.374384208888259877e+02,8.271999382547189084e-02,-1.619596881327227678e-01,-1.871264632071463485e-01
1.155231046209241867e+02,4.374335639512681269e+02,8.272511744789763644e-02,-1.617714390080626785e-01,-1.600298341961860216e-01
1.155531106221244215e+02,4.374287126590373305e+02,8.273023481874959562e-02,-1.615834073883792854e-01,-1.132226711098838351e-01
1.155831166233246705e+02,4.374238670056101910e+02,8.273534594605119752e-02,-1.613955930256345539e-01,-1.342617515676624851e-01
1.156131226245249053e+02,4.374190269844708610e+02,8.274045083781882137e-02,-1.612079956720782192e-01,-2.501090727914861978e-01
1.156431286257251401e+02,4.374141925891109395e+02,8.274554950206181037e-02,-1.610206150802500069e-01,-1.102847713671684937e-01
1.156731346269253891e+02,4.374093638130296426e+02,8.275064194678241614e-02,-1.608334510029805209e-01,-2.353245465235667133e-01
1.157031406281256238e+02,4.374045406497339172e+02,8.275572817997584041e-02,-1.606465031933987930e-01,-1.370907852802425442e-01
1.157331466293258586e+02,4.373997230927379860e+02,8.276080820963024887e-02,-1.604597714049056378e-01,-1.705182367657957221e-01
1.157631526305261076e+02,4.373949111355638593e+02,8.276588204372671564e-02,-1.602732553912127322e-01,-1.574508434178605309e-01
1.157931586317263424e+02,4.373901047717409938e+02,8.277094969023925108e-02,-1.600869549062986508e-01,-1.841198005896924061e-01
1.158231646329265772e+02,4.373853039948065202e+02,8.277601115713485724e-02,-1.599008697044603799e-01,-2.124072868668222536e-01
1.158531706341268261e+02,4.373805087983049589e+02,8.278106645237343075e-02,-1.597149995402573630e-01,-8.036355059182219429e-02
1.158831766353270609e+02,4.373757191757886176e+02,8.278611558390781833e-02,-1.595293441685599056e-01,-2.805580809852016300e-01
1.159131826365273099e+02,4.373709351208171370e+02,8.279115855968381676e-02,-1.593439033445154251e-01,-2.037408268725494076e-01
1.159431886377275447e+02,4.373661566269579453e+02,8.279619538764017295e-02,-1.591586768235684346e-01,-9.481766679400327469e-02
1.159731946389277795e+02,4.373613836877858603e+02,8.280122607570852833e-02,-1.589736643614507727e-01,-1.603987515315762058e-01
1.160032006401280285e+02,4.373566162968833169e+02,8.280625063181354384e-02,-1.587888657141895976e-01,-1.588146887944439090e-01
1.160332066413282632e+02,4.373518544478403669e+02,8.281126906387273334e-02,-1.586042806380922876e-01,-2.016431839301184858e-01
1.160632126425284980e+02,4.373470981342546224e+02,8.281628137979661630e-02,-1.584199088897650931e-01,-2.150869437995656663e-01
1.160932186437287470e+02,4.373423473497311420e+02,8.282128758748863451e-02,-1.582357502261069193e-01,-1.299226810310876168e-01
1.161232246449289818e+02,4.373376020878827148e+02,8.282628769484516595e-02,-1.580518044042937831e-01,-1.674230384622756862e-01
1.161532306461292308e+02,4.373328623423254271e+02,8.283128170973512450e-02,-1.578680711815825255e-01,-1.421716659364903601e-01
1.161832366473294655e+02,4.373281281066311976e+02,8.283626963966461698e-02,-1.576845503125032799e-01,-1.208552128291257577e-01
1.162132426485297003e+02,4.373233993744206032e+02,8.284125149212687167e-02,-1.575012415535530508e-01,-2.433624336271060229e-01
1.162432486497299493e+02,4.373186761393398001e+02,8.284622727467598480e-02,-1.573181446624341007e-01,-2.096654862258846286e-01
1.162732546509301841e+02,4.373139583950420501e+02,8.285119699485980760e-02,-1.571352593971333533e-01,-1.913837633578622244e-01
1.163032606521304189e+02,4.373092461351872657e+02,8.285616066021989079e-02,-1.569525855158770966e-01,-1.470115491498334426e-01
1.163332666533306679e+02,4.373045393534423511e+02,8.286111827829155396e-02,-1.567701227771678418e-01,-1.235605155736245186e-01
1.163632726545309026e+02,4.372998380434812589e+02,8.286606985660384395e-02,-1.565878709397772184e-01,-2.090327908717574679e-01
1.163932786557311516e+02,4.372951421989845358e+02,8.287101540267950706e-02,-1.564058297627322069e-01,-1.684325809114400885e-01
1.164232846569313864e+02,4.372904518136398906e+02,8.287595492403508624e-02,-1.562239990053324590e-01,-1.629323512652509631e-01
1.164532906581316212e+02,4.372857668811418534e+02,8.288088842818082391e-02,-1.560423784271374181e-01,-1.628291138072265887e-01
1.164832966593318702e+02,4.372810873951917756e+02,8.288581592262070363e-02,-1.558609677879738697e-01,-7.995576054686946710e-02
1.165133026605321049e+02,4.372764133494979433e+02,8.289073741485243618e-02,-1.556797668479306118e-01,-1.937003007436755575e-01
1.165433086617323397e+02,4.372717447377755775e+02,8.289565291236748734e-02,-1.554987753673637840e-01,-1.488328464724976707e-01
1.165733146629325887e+02,4.372670815537468343e+02,8.290056242265105013e-02,-1.553179931068946473e-01,-2.713908143799359518e-01
1.166033206641328235e+02,4.372624237911406340e+02,8.290546595318204481e-02,-1.551374198274118044e-01,-1.621548713240562600e-01
1.166333266653330583e+02,4.372577714436928886e+02,8.291036351143314664e-02,-1.549570552900605414e-01,-1.505114984167382208e-01
1.166633326665333072e+02,4.372531245051464452e+02,8.291525510487074424e-02,-1.547768992562574830e-01,-1.212591371235631765e-01
1.166933386677335420e+02,4.372484829692509152e+02,8.292014074095498122e-02,-1.545969514876839312e-01,-1.813562783226495279e-01
1.167233446689337910e+02,4.372438468297629015e+02,8.292502042713971455e-02,-1.544172117462805360e-01,-1.834863103389112182e-01
1.167533506701340258e+02,4.372392160804458854e+02,8.292989417087255621e-02,-1.542376797942641709e-01,-2.154664851655150315e-01
1.167833566713342606e+02,4.372345907150702828e+02,8.293476197959485929e-02,-1.540583553941035078e-01,-1.803021232888006309e-01
1.168133626725345096e+02,4.372299707274133311e+02,8.293962386074170412e-02,-1.538792383085403337e-01,-3.736186715898172361e-02
1.168433686737347443e+02,4.372253561112592593e+02,8.294447982174188438e-02,-1.537003283005859977e-01,-2.399912148087535169e-01
1.168733746749349791e+02,4.372207468603990606e+02,8.294932987001794877e-02,-1.535216251334969861e-01,-2.394040100802549698e-01
1.169033806761352281e+02,4.372161429686307770e+02,8.295417401298621485e-02,-1.533431285708193315e-01,-1.499134279029062933e-01
1.169333866773354629e+02,4.372115444297592148e+02,8.295901225805667190e-02,-1.531648383763490884e-01,-2.013540845393527734e-01
1.169633926785357119e+02,4.372069512375961722e+02,8.296384461263309196e-02,-1.529867543141478770e-01,-9.265559769216002994e-02
1.169933986797359466e+02,4.372023633859603251e+02,8.296867108411296043e-02,-1.528088761485513203e-01,-2.288767531113821974e-01
1.170234046809361814e+02,4.371977808686772278e+02,8.297349167988750385e-02,-1.526312036441477282e-01,-7.212304093094501489e-02
1.170534106821364304e+02,4.371932036795793124e+02,8.297830640734170371e-02,-1.524537365658038546e-01,-1.757701606403216377e-01
1.170834166833366652e+02,4.371886318125059461e+02,8.298311527385424102e-02,-1.522764746786422485e-01,-2.358384579085238686e-01
1.171134226845369000e+02,4.371840652613033740e+02,8.298791828679756566e-02,-1.520994177480505805e-01,-2.636300691296857845e-01
1.171434286857371490e+02,4.371795040198247193e+02,8.299271545353784085e-02,-1.519225655396803099e-01,-1.980379408833188026e-01
1.171734346869373837e+02,4.371749480819300970e+02,8.299750678143497096e-02,-1.517459178194653369e-01,-1.852477303099383799e-01
1.172034406881376327e+02,4.371703974414864433e+02,8.300229227784260144e-02,-1.515694743535793698e-01,-1.348469982425041236e-01
1.172334466893378675e+02,4.371658520923675155e+02,8.300707195010811890e-02,-1.513932349084723405e-01,-2.167640956104816274e-01
1.172634526905381023e+02,4.371613120284541196e+02,8.301184580557262327e-02,-1.512171992508681839e-01,-8.529966012993384084e-04
1.172934586917383513e+02,4.371567772436338828e+02,8.301661385157098338e-02,-1.510413671477386366e-01,-1.104789455716587154e-01
1.173234646929385860e+02,4.371522477318013671e+02,8.302137609543176755e-02,-1.508657383663387641e-01,-1.612348992098779632e-01
1.173534706941388208e+02,4.371477234868579558e+02,8.302613254447729907e-02,-1.506903126741723220e-01,-1.794328079912166640e-01
1.173834766953390698e+02,4.371432045027119671e+02,8.303088320602365624e-02,-1.505150898390166248e-01,-1.739943132938229220e-02
1.174134826965393046e+02,4.371386907732786540e+02,8.303562808738061685e-02,-1.503400696289141081e-01,-1.893763263867877800e-01
1.174434886977395536e+02,4.371341822924801477e+02,8.304036719585169979e-02,-1.501652518121701085e-01,-1.133904723822073690e-01
1.174734946989397883e+02,4.371296790542455142e+02,8.304510053873419284e-02,-1.499906361573666302e-01,-7.712621108263564840e-02
1.175035007001400231e+02,4.371251810525105270e+02,8.304982812331908326e-02,-1.498162224333232651e-01,-1.969099680858105994e-01
1.175335067013402721e+02,4.371206882812181789e+02,8.305454995689111330e-02,-1.496420104091558123e-01,-1.212625323184288867e-01
1.175635127025405069e+02,4.371162007343180562e+02,8.305926604672875246e-02,-1.494679998542238764e-01,-1.748546488849700986e-01
1.175935187037407417e+02,4.371117184057667941e+02,8.306397640010419747e-02,-1.492941905381650614e-01,-8.054093313266613707e-02
1.176235247049409907e+02,4.371072412895279058e+02,8.306868102428341394e-02,-1.491205822308754314e-01,-7.704656145027649616e-02
1.176535307061412254e+02,4.371027693795718392e+02,8.307337992652606695e-02,-1.489471747025170600e-01,-1.220958771890096745e-01
1.176835367073414602e+02,4.370983026698758636e+02,8.307807311408557660e-02,-1.487739677235255797e-01,-1.409675102721676676e-01
1.177135427085417092e+02,4.370938411544241831e+02,8.308276059420909021e-02,-1.486009610645848689e-01,-2.096205816543298683e-01
1.177435487097419440e+02,4.370893848272078799e+02,8.308744237413749623e-02,-1.484281544966603583e-01,-2.639546249998507566e-02
1.177735547109421930e+02,4.370849336822249143e+02,8.309211846110542421e-02,-1.482555477909732744e-01,-7.279371757702679524e-02
1.178035607121424277e+02,4.370804877134802950e+02,8.309678886234123096e-02,-1.480831407190192905e-01,-1.121012796961372848e-01
1.178335667133426625e+02,4.370760469149857386e+02,8.310145358506700053e-02,-1.479109330525476551e-01,-7.303964608390782487e-02
1.178635727145429115e+02,4.370716112807598961e+02,8.310611263649855807e-02,-1.477389245635825077e-01,-1.467017602888336658e-01
1.178935787157431463e+02,4.370671808048284106e+02,8.311076602384549761e-02,-1.475671150244091123e-01,-2.033140577696825324e-01
1.179235847169433811e+02,4.370627554812237463e+02,8.311541375431108492e-02,-1.473955042075765220e-01,-1.001885800322631637e-01
1.179535907181436301e+02,4.370583353039852454e+02,8.312005583509239626e-02,-1.472240918859006875e-01,-1.952613025792910018e-01
1.179835967193438648e+02,4.370539202671592420e+02,8.312469227338016575e-02,-1.470528778324688979e-01,-1.734074000775248647e-01
1.180136027205441138e+02,4.370495103647988913e+02,8.312932307635892415e-02,-1.468818618206255699e-01,-1.090951434543929177e-01
1.180436087217443486e+02,4.370451055909642832e+02,8.313394825120691556e-02,-1.467110436239895677e-01,-2.250562043531085243e-01
1.180736147229445834e+02,4.370407059397223293e+02,8.313856780509611133e-02,-1.465404230164271127e-01,-1.449221404210137287e-01
1.181036207241448324e+02,4.370363114051469324e+02,8.314318174519223781e-02,-1.463699997720935286e-01,-1.609349082700614331e-01
1.181336267253450671e+02,4.370319219813188738e+02,8.314779007865474858e-02,-1.461997736653910529e-01,-2.041121153192714810e-01
1.181636327265453019e+02,4.370275376623258126e+02,8.315239281263681059e-02,-1.460297444709990344e-01,-2.064692744574930239e-01
1.181936387277455509e+02,4.370231584422622291e+02,8.315698995428537355e-02,-1.458599119638521735e-01,-1.566226699530530175e-01
1.182236447289457857e+02,4.370187843152297091e+02,8.316158151074107274e-02,-1.456902759191636143e-01,-1.603004253702534354e-01
1.182536507301460347e+02,4.370144152753364892e+02,8.316616748913832624e-02,-1.455208361124005201e-01,-1.373765764935141465e-01
1.182836567313462695e+02,4.370100513166979113e+02,8.317074789660523770e-02,-1.453515923192987280e-01,-2.200541920718987465e-01
1.183136627325465042e+02,4.370056924334360815e+02,8.317532274026370742e-02,-1.451825443158654139e-01,-1.408477824575102844e-01
1.183436687337467532e+02,4.370013386196799843e+02,8.317989202722930742e-02,-1.450136918783613282e-01,-2.080753348454343343e-01
1.183736747349469880e+02,4.369969898695657093e+02,8.318445576461139246e-02,-1.448450347833261098e-01,-1.852476010771327841e-01
1.184036807361472228e+02,4.369926461772359403e+02,8.318901395951303068e-02,-1.446765728075551927e-01,-9.616365466703419296e-02
1.184336867373474718e+02,4.369883075368405230e+02,8.319356661903103134e-02,-1.445083057281157934e-01,-1.784646483459398081e-01
1.184636927385477065e+02,4.369839739425360676e+02,8.319811375025593092e-02,-1.443402333223366973e-01,-1.690239205636241970e-01
1.184936987397479413e+02,4.369796453884860625e+02,8.320265536027203479e-02,-1.441723553678100345e-01,-1.848473535000244861e-01
1.185237047409481903e+02,4.369753218688609877e+02,8.320719145615733392e-02,-1.440046716424019380e-01,-1.444205588056428902e-01
1.185537107421484251e+02,4.369710033778381444e+02,8.321172204498360203e-02,-1.438371819242370009e-01,-1.019901445687422248e-01
1.185837167433486741e+02,4.369666899096018255e+02,8.321624713381631233e-02,-1.436698859917147075e-01,-1.611013040287939402e-01
1.186137227445489088e+02,4.369623814583430317e+02,8.322076672971469302e-02,-1.435027836234818999e-01,-1.101962759739566894e-01
1.186437287457491436e+02,4.369580780182598687e+02,8.322528083973169954e-02,-1.433358745984634197e-01,-2.085523622751623285e-01
1.186737347469493926e+02,4.369537795835406655e+02,8.322978947082917967e-02,-1.431691586949632722e-01,-1.200456273226856163e-01
1.187037407481496274e+02,4.369494861483403838e+02,8.323429262961773434e-02,-1.430026356890254924e-01,-1.484661963570208243e-01
1.187337467493498622e+02,4.369451977068763995e+02,8.323879032282589796e-02,-1.428363053595558263e-01,-1.391555762804655150e-01
1.187637527505501112e+02,4.369409142533776276e+02,8.324328255719715131e-02,-1.426701674859836011e-01,-1.889187055125362558e-01
1.187937587517503459e+02,4.369366357820792928e+02,8.324776933946941015e-02,-1.425042218479766198e-01,-1.733205756709900180e-01
1.188237647529505949e+02,4.369323622872229294e+02,8.325225067637506693e-02,-1.423384682254420497e-01,-1.269105145643628640e-01
1.188537707541508297e+02,4.369280937630561539e+02,8.325672657464092130e-02,-1.421729063985233132e-01,-2.012513086089470216e-01
1.188837767553510645e+02,4.369238302038331199e+02,8.326119704098824958e-02,-1.420075361476178522e-01,-1.034728645076183895e-01
1.189137827565513135e+02,4.369195716038139494e+02,8.326566208213277698e-02,-1.418423572533460408e-01,-1.637894139099076163e-01
1.189437887577515482e+02,4.369153179572652448e+02,8.327012170478464981e-02,-1.416773694965915986e-01,-1.190192815053698755e-01
1.189737947589517830e+02,4.369110692584598610e+02,8.327457591564850492e-02,-1.415125726584656185e-01,-1.979796543613434046e-01
1.190038007601520320e+02,4.369068255016767353e+02,8.327902472142337253e-02,-1.413479665203172253e-01,-2.225446100349751655e-01
1.190338067613522668e+02,4.369025866812012850e+02,8.328346812880278727e-02,-1.411835508637491188e-01,-1.091634686505027485e-01
1.190638127625525158e+02,4.368983527913250668e+02,8.328790614447470486e-02,-1.410193254705980337e-01,-1.067050872203501033e-01
1.190938187637527506e+02,4.368941238263459468e+02,8.329233877512151607e-02,-1.408552901229400689e-01,-1.429929617531465746e-01
1.191238247649529853e+02,4.368898997805679869e+02,8.329676602742007441e-02,-1.406914446030964605e-01,-1.079576614685846397e-01
1.191538307661532343e+02,4.368856806483016726e+02,8.330118790804171003e-02,-1.405277886936326937e-01,-1.411638849947666197e-01
1.191838367673534691e+02,4.368814664238635714e+02,8.330560442365213258e-02,-1.403643221773509531e-01,-1.073445338935448135e-01
1.192138427685537039e+02,4.368772571015766175e+02,8.331001558091157000e-02,-1.402010448372914553e-01,-1.328745968223457585e-01
1.192438487697539529e+02,4.368730526757699977e+02,8.331442138647465745e-02,-1.400379564567462154e-01,-1.883936697028405494e-01
1.192738547709541876e+02,4.368688531407791515e+02,8.331882184699047900e-02,-1.398750568192421717e-01,-8.459954296051683253e-02
1.193038607721544224e+02,4.368646584909458284e+02,8.332321696910259534e-02,-1.397123457085505116e-01,-1.878155083373893031e-01
1.193338667733546714e+02,4.368604687206178596e+02,8.332760675944900219e-02,-1.395498229086706843e-01,-2.657489455618816665e-02
1.193638727745549062e+02,4.368562838241496138e+02,8.333199122466211639e-02,-1.393874882038650398e-01,-1.467198046596395467e-01
1.193938787757551552e+02,4.368521037959015416e+02,8.333637037136883141e-02,-1.392253413786250782e-01,-1.855674052914778049e-01
1.194238847769553900e+02,4.368479286302404034e+02,8.334074420619048962e-02,-1.390633822176825518e-01,-1.496919272067523954e-01
1.194538907781556247e+02,4.368437583215392692e+02,8.334511273574286838e-02,-1.389016105060205675e-01,-1.355627089491069637e-01
1.194838967793558737e+02,4.368395928641773480e+02,8.334947596663619396e-02,-1.387400260288491616e-01,-1.316875194631504375e-01
1.195139027805561085e+02,4.368354322525402154e+02,8.335383390547515536e-02,-1.385786285716266164e-01,-1.103557795094230187e-01
1.195439087817563433e+02,4.368312764810197564e+02,8.335818655885887662e-02,-1.384174179200661214e-01,-1.679275877692005259e-01
1.195739147829565923e+02,4.368271255440140521e+02,8.336253393338094453e-02,-1.382563938601006903e-01,-2.407997281471935258e-01
1.196039207841568270e+02,4.368229794359273797e+02,8.336687603562936699e-02,-1.380955561779133589e-01,-1.803125220888864011e-01
1.196339267853570760e+02,4.368188381511703824e+02,8.337121287218661470e-02,-1.379349046599340767e-01,-1.156615199543717387e-01
1.196639327865573108e+02,4.368147016841598997e+02,8.337554444962962108e-02,-1.377744390928241636e-01,-8.128130766293854836e-02
1.196939387877575456e+02,4.368105700293191944e+02,8.337987077452975460e-02,-1.376141592635020672e-01,-2.365077227672851001e-01
1.197239447889577946e+02,4.368064431810775545e+02,8.338419185345281870e-02,-1.374540649591087238e-01,-1.316009621488528902e-01
1.197539507901580293e+02,4.368023211338706915e+02,8.338850769295907961e-02,-1.372941559670382006e-01,-8.068667149472352751e-02
1.197839567913582641e+02,4.367982038821405695e+02,8.339281829960326631e-02,-1.371344320749270373e-01,-2.066065054434695347e-01
1.198139627925585131e+02,4.367940914203353486e+02,8.339712367993451503e-02,-1.369748930706466972e-01,-5.067863170903608161e-02
1.198439687937587479e+02,4.367899837429095555e+02,8.340142384049646640e-02,-1.368155387423151126e-01,-1.744496884474632803e-01
1.198739747949589969e+02,4.367858808443237990e+02,8.340571878782714055e-02,-1.366563688782926889e-01,-1.415605149313717559e-01
1.199039807961592317e+02,4.367817827190451681e+02,8.341000852845907587e-02,-1.364973832671756426e-01,-1.603085670997390910e-01
1.199339867973594664e+02,4.367776893615469476e+02,8.341429306891920414e-02,-1.363385816978084364e-01,-4.604674032559877284e-02
1.199639927985597154e+02,4.367736007663085616e+02,8.341857241572893378e-02,-1.361799639592726763e-01,-9.018586496067299008e-02
1.199939987997599502e+02,4.367695169278158005e+02,8.342284657540412207e-02,-1.360215298408888884e-01,-1.281975586619977792e-01
1.200240048009601850e+02,4.367654378405608213e+02,8.342711555445506133e-02,-1.358632791322307298e-01,-1.526820997655798373e-01
1.200540108021604340e+02,4.367613634990418632e+02,8.343137935938649274e-02,-1.357052116231054484e-01,-2.191018007392073197e-01
1.200840168033606687e+02,4.367572938977635317e+02,8.343563799669760639e-02,-1.355473271035561034e-01,-1.492296270701906624e-01
1.201140228045609177e+02,4.367532290312366285e+02,8.343989147288206898e-02,-1.353896253638842140e-01,-1.648189647558314652e-01
1.201440288057611525e+02,4.367491688939783216e+02,8.344413979442794060e-02,-1.352321061946155645e-01,-1.405589174931645979e-01
1.201740348069613873e+02,4.367451134805119182e+02,8.344838296781778575e-02,-1.350747693865255172e-01,-2.301007265185536776e-01
1.202040408081616363e+02,4.367410627853671485e+02,8.345262099952857615e-02,-1.349176147306372364e-01,-7.050342209562425466e-02
1.202340468093618711e+02,4.367370168030798254e+02,8.345685389603174631e-02,-1.347606420181990394e-01,-8.815350738389174379e-02
1.202640528105621058e+02,4.367329755281921280e+02,8.346108166379317961e-02,-1.346038510407185917e-01,-5.338887950962269147e-02
1.202940588117623548e+02,4.367289389552524881e+02,8.346530430927322219e-02,-1.344472415899340412e-01,-1.629224972311907327e-01
1.203240648129625896e+02,4.367249070788156473e+02,8.346952183892662747e-02,-1.342908134578335577e-01,-1.351675529236139595e-01
1.203540708141628244e+02,4.367208798934425431e+02,8.347373425920265322e-02,-1.341345664366375701e-01,-1.946738606760843870e-01
1.203840768153630734e+02,4.367168573937004226e+02,8.347794157654495062e-02,-1.339785003188138646e-01,-8.856051049250709961e-02
1.204140828165633081e+02,4.367128395741626719e+02,8.348214379739166136e-02,-1.338226148970753648e-01,-1.439720099495836736e-01
1.204440888177635571e+02,4.367088264294091573e+02,8.348634092817533436e-02,-1.336669099643672531e-01,-4.864286483280609585e-02
1.204740948189637919e+02,4.367048179540258843e+02,8.349053297532300910e-02,-1.335113853138905071e-01,-9.564890104312498420e-02
1.205041008201640267e+02,4.367008141426050543e+02,8.349471994525616003e-02,-1.333560407390721458e-01,-9.361850133333932122e-02
1.205341068213642757e+02,4.366968149897452349e+02,8.349890184439068275e-02,-1.332008760335874342e-01,-1.045346598644908420e-01
1.205641128225645105e+02,4.366928204900513038e+02,8.350307867913694948e-02,-1.330458909913585508e-01,-2.059749393489054836e-01
1.205941188237647452e+02,4.366888306381342773e+02,8.350725045589976747e-02,-1.328910854065443736e-01,-9.520443671670361652e-02
1.206241248249649942e+02,4.366848454286115384e+02,8.351141718107842060e-02,-1.327364590735466976e-01,-2.122945523563850578e-01
1.206541308261652290e+02,4.366808648561066661e+02,8.351557886106660000e-02,-1.325820117870089021e-01,-1.162827334580414651e-01
1.206841368273654780e+02,4.366768889152494921e+02,8.351973550225245957e-02,-1.324277433418177274e-01,-1.015568941342802484e-01
1.207141428285657128e+02,4.366729176006762145e+02,8.352388711101860208e-02,-1.322736535330988339e-01,-1.891476950485769248e-01
1.207441488297659475e+02,4.366689509070291706e+02,8.352803369374209308e-02,-1.321197421562199104e-01,-1.626329453926918522e-01
1.207741548309661965e+02,4.366649888289570640e+02,8.353217525679443312e-02,-1.319660090067964475e-01,-1.395647151778759976e-01
1.208041608321664313e+02,4.366610313611147944e+02,8.353631180654157162e-02,-1.318124538806761947e-01,-1.171631620420052755e-01
1.208341668333666661e+02,4.366570784981635711e+02,8.354044334934389304e-02,-1.316590765739604763e-01,-1.157831236904408312e-01
1.208641728345669151e+02,4.366531302347708561e+02,8.354456989155627233e-02,-1.315058768829819869e-01,-1.286813772962957514e-01
1.208941788357671498e+02,4.366491865656103073e+02,8.354869143952796395e-02,-1.313528546043172263e-01,-1.741724893772810812e-01
1.209241848369673988e+02,4.366452474853619492e+02,8.355280799960274063e-02,-1.312000095347918283e-01,-1.161167608779661298e-01
1.209541908381676336e+02,4.366413129887120590e+02,8.355691957811878234e-02,-1.310473414714667939e-01,-5.109711153958390595e-03
1.209841968393678684e+02,4.366373830703531098e+02,8.356102618140873184e-02,-1.308948502116451529e-01,-1.588307223423068570e-01
1.210142028405681174e+02,4.366334577249838844e+02,8.356512781579966687e-02,-1.307425355528772926e-01,-4.980374885634246407e-02
1.210442088417683522e+02,4.366295369473094752e+02,8.356922448761312794e-02,-1.305903972929511880e-01,-1.896138916395149754e-01
1.210742148429685869e+02,4.366256207320410567e+02,8.357331620316510445e-02,-1.304384352298915140e-01,-1.617788350135386521e-01
1.211042208441688359e+02,4.366217090738963407e+02,8.357740296876600694e-02,-1.302866491619791844e-01,-6.281861524406114061e-02
1.211342268453690707e+02,4.366178019675990640e+02,8.358148479072073644e-02,-1.301350388877215991e-01,-8.674130575564696632e-02
1.211642328465693055e+02,4.366138994078793871e+02,8.358556167532861514e-02,-1.299836042058801766e-01,-4.845311510191586957e-02
1.211942388477695545e+02,4.366100013894736662e+02,8.358963362888341408e-02,-1.298323449154499265e-01,-9.895944422024148535e-02
1.212242448489697892e+02,4.366061079071244535e+02,8.359370065767336710e-02,-1.296812608156741042e-01,-1.596988231622356036e-01
1.212542508501700382e+02,4.366022189555807245e+02,8.359776276798112915e-02,-1.295303517060371057e-01,-1.251993442312935856e-01
1.212842568513702730e+02,4.365983345295725258e+02,8.360181996595804355e-02,-1.293796173849104392e-01,-1.512077108827956373e-01
1.213142628525705078e+02,4.365944546238089288e+02,8.360587225746535234e-02,-1.292290576490908727e-01,-7.620558797908572046e-02
1.213442688537707568e+02,4.365905792330599411e+02,8.360991964850406077e-02,-1.290786722982328882e-01,-9.775131255809359210e-02
1.213742748549709916e+02,4.365867083521029599e+02,8.361396214507769986e-02,-1.289284611322907281e-01,-6.579706018565892323e-02
1.214042808561712263e+02,4.365828419757211236e+02,8.361799975318491562e-02,-1.287784239514544460e-01,-1.629010979719333896e-01
