x,I0,Itrans,Itrans_noisy
1.525908203954178699e+00,9.939464374541206126e+00,3.704401326217824142e+00,3.692740302047248679e+00
2.314037699422388794e+00,8.441148737050178097e-01,2.437981181438792500e-01,3.149699850555662817e-01
1.285130380113413295e+00,1.714007379813239806e+00,4.513263829327671117e-01,4.594490653501711042e-01
3.679134641311435416e+00,1.105105820381097503e+00,2.447782361560415232e-01,2.611623746593552675e-01
7.739542412341660071e-01,6.762263385724637033e+00,4.277205769464135443e+00,4.235131109803042193e+00
3.985760620395400800e+00,4.531570692628058339e+00,2.812766555087770626e-01,3.017612060752405401e-01
3.461992893956466588e+00,2.264882384166922780e+00,2.655837755993861182e-01,2.729925566772494205e-01
9.574477617263504881e-01,4.404972216603724178e+00,2.194175499049514144e+00,2.168321883864874344e+00
3.798563702346808402e+00,2.687922026511166962e+00,2.642145088962467026e-01,3.029001069851452455e-01
3.772934824908386053e-01,6.334202560360654211e+00,5.121011354802313953e+00,5.120930564885131098e+00
2.152217445204394508e+00,5.172717376382592214e+00,6.858180499339152636e-01,7.052639494170035439e-01
4.076002798170231145e+00,8.073831235105786153e-01,2.422074159610608235e-01,2.560250547149154343e-01
1.290263569665186960e+00,1.109249315919378365e+00,3.243645268715370511e-01,3.033885885289293594e-01
3.034952633415889167e+00,2.205528081705545151e+00,2.785054029298269507e-01,2.871872822312986906e-01
2.464863903909355614e+00,5.597579516398298871e+00,5.737664460110257769e-01,6.152923636072921143e-01
4.600686627531658246e-03,8.841840072291203612e+00,8.820257845282313269e+00,8.787087249066489747e+00
2.115637920435688546e+00,1.315111028534242665e+00,2.811221968629209478e-01,2.500183457793876407e-01
4.978692971871168993e+00,4.412663744062593096e+00,2.577327468236166874e-01,2.303817133882965773e-01
2.625669752540493729e-01,4.610662182123473229e+00,3.968105072297591907e+00,3.990317052660743435e+00
8.597271810211992715e-01,6.693368615548797251e+00,3.989348800979611198e+00,3.975475838164768572e+00
8.946176321434073930e-02,3.975555661564870835e+00,3.778694294918298446e+00,3.787511972455531506e+00
2.657435501691925328e+00,5.070576817206243092e+00,4.636991636687952667e-01,4.979533336589760939e-01
1.332312952193898115e+00,5.475067529531877142e+00,1.948807574648793617e+00,1.915025198888071767e+00
2.369647512131906053e-01,8.328657893741091556e+00,7.321419299532902158e+00,7.365602154283529046e+00
4.673626840761652135e-01,8.350933128612524570e+00,6.437195467041297192e+00,6.438041540650645267e+00
3.943558309285749575e-01,6.554854990179345364e+00,5.249581039119073367e+00,5.244297827790780353e+00
3.357034231688468040e+00,9.906379945967492162e+00,4.915713948182644510e-01,5.374308632638473693e-01
6.241840480179078332e-01,4.310590700387854746e+00,2.906752675403081021e+00,2.920436378429415836e+00
4.791597792603591088e+00,6.171417106971286426e-01,2.436995178650083471e-01,2.042078870677171698e-01
2.512685062770541045e+00,8.762657006842498930e+00,8.927253604375846585e-01,8.909142598370846100e-01
1.529087571786578170e+00,7.585799721405675378e+00,2.534463199221602903e+00,2.511282642142974364e+00
4.520744504917185047e+00,4.537615871362697284e+00,2.653711098088837872e-01,2.733057687532557956e-01
3.916416602668729929e+00,3.348945749442357123e+00,2.695540511701344788e-01,2.554086543389025299e-01
1.734663710416225468e+00,5.818057231249436079e+00,1.260023600550543632e+00,1.249807422985029337e+00
2.929267612325732184e+00,6.172823472297859215e-01,2.341181408121440766e-01,2.628405593163528065e-01
3.148910242589817887e+00,5.193165043973411166e-01,2.332651544907856922e-01,1.824192930295512605e-01
4.683569238323759265e+00,7.389830426051946510e+00,2.781511574591127856e-01,2.865374801417516215e-01
4.821491721439085332e+00,5.065282532733774268e+00,2.625965369269672167e-01,2.555396972087095042e-01
3.658060403722322551e+00,6.524910259021641679e+00,3.359736771655617016e-01,3.456271055695721017e-01
7.861578167352434310e-01,1.990414026119987856e+00,8.008266026535502125e-01,7.296389980419295540e-01
2.976699843647532706e+00,9.507622500509725683e+00,6.296915454301845738e-01,6.010131030898731019e-01
4.044148261000646283e-01,1.897296313301081616e+00,1.160387573075863710e+00,1.148110013795206052e+00
2.154493830562741685e+00,1.840699865356442810e+00,3.198016949927485753e-01,3.693304950883724569e-01
3.792906580939328975e+00,4.587951315237430272e+00,2.911739099100565942e-01,2.534460941216555296e-01
4.103181299914023583e+00,5.138249369789294363e+00,2.831502072112526136e-01,2.493781476020105470e-01
1.804597366477552756e+00,5.467776363253827654e+00,1.052729866218539811e+00,1.046936074008195883e+00
1.416052728090699375e+00,6.723771928438905476e+00,2.417663210954756892e+00,2.427145236341536894e+00
3.620987191808755501e+00,8.611547590151969800e+00,3.875797474307670076e-01,3.691406280297281350e-01
4.549433884104910675e+00,9.829508545827820853e+00,3.009193861617501797e-01,3.034489725092796575e-01
4.140244791769880806e+00,4.752257377648652081e+00,2.776885758671734372e-01,2.285687863698675215e-01
3.435483933215490726e+00,4.857067567225795024e+00,3.221576014132875310e-01,3.727919069676062236e-01
1.835536928609915908e+00,2.724385064060942607e+00,4.752972433141045561e-01,4.650877360642016178e-01
1.594855750162869068e+00,7.136893681439061332e+00,2.118943013243387519e+00,2.122731809258362023e+00
3.750330439310496811e+00,5.380235477825366708e+00,3.064567554918000147e-01,3.874812815416585066e-01
3.289010206110994261e+00,4.789204999805496854e+00,3.353978861284291346e-01,3.184867633915897667e-01
7.807960752587106423e-02,3.737485924570880691e+00,3.573789458893548598e+00,3.536525459629637158e+00
2.540526304985087691e+00,4.970127242485332886e+00,4.914710342172809443e-01,4.617573138133040378e-01
4.889667012682103575e+00,6.404793775954065183e+00,2.673017503870326328e-01,3.173970489937913420e-01
1.468217733891231669e+00,8.334168773225762550e+00,3.107911111573617546e+00,3.102197913176345523e+00
4.813792708581105195e+00,6.136199644819515520e+00,2.677648275385082766e-01,2.442453425726044125e-01
4.047305607838460162e+00,7.546942518877976624e+00,3.150593084148661793e-01,3.139471009221836972e-01
2.758378037913488789e+00,4.303228432927402203e+00,3.938190164124805159e-01,3.923550443679847954e-01
8.059311600027324607e-01,5.999119003774720404e+00,3.677904956313982510e+00,3.708092488900208039e+00
2.445151656565195175e+00,9.147498969909472422e+00,1.018914727566862632e+00,1.040522858483862167e+00
4.766473025856864609e+00,5.018889858694846495e+00,2.633270651307567656e-01,2.746438005604074362e-01
1.565562371748652204e-03,2.031021895738565952e+00,1.949052026007867644e+00,1.963543158507830677e+00
1.758025469519231443e+00,7.812238042454795028e+00,1.972811646735462165e+00,1.948637615952990565e+00
1.736679008436077254e+00,5.960347410948187097e+00,1.305011043919072300e+00,1.267240903130323559e+00
4.036885632103858867e+00,3.376115563727059676e+00,2.667523538607081135e-01,2.789430806245974948e-01
2.404908595369259494e-01,2.417544146232403435e+00,1.982001038739596543e+00,1.997811575177531607e+00
1.240148508839958197e+00,2.879191703390640455e+00,8.191093322902660567e-01,8.242726839663218064e-01
4.538827083723485423e+00,8.317345104604873640e+00,2.903619994193380460e-01,2.990203590084291596e-01
3.812414478197075240e+00,6.609389185639371611e+00,3.218636080457277227e-01,3.408677153659355752e-01
1.407248059485052938e+00,5.463754274815331158e+00,1.761042488622841740e+00,1.726870520398853470e+00
3.898253586784943270e+00,2.301958302380187504e+00,2.577088283146302117e-01,2.475780141450581728e-01
4.616265100997754445e+00,7.975503844616786964e+00,2.843942546285249118e-01,2.584579619462865629e-01
4.866462269349743686e+00,5.188490541336460815e+00,2.624000111400908164e-01,2.066529848534216784e-01
4.903681614666394850e+00,3.268887051114943265e+00,2.540212091828141228e-01,2.700478803251009086e-01
2.692424186529635666e+00,6.871142582967740609e+00,5.817708301198807330e-01,5.749936536234052653e-01
5.480253701499321339e-01,7.054866303018277662e+00,5.161255081244281229e+00,5.173537710296803205e+00
2.610966477965213084e+00,2.083010587231127086e+00,2.970897070873730339e-01,3.160900227349369151e-01
8.089265906769183001e-01,8.714052704892459644e+00,5.459659227429590977e+00,5.432597093745962447e+00
2.706101156008478448e+00,4.246912064462468273e+00,4.007560255005945260e-01,4.460288355575571795e-01
3.848304722083423224e-01,2.642872892543580932e+00,1.949059876155100346e+00,1.958210358692478392e+00
3.518843470507016402e+00,3.272222474742161324e+00,2.825619872257572607e-01,3.128858610645686156e-01
3.083028617944100214e-01,9.425541294262066216e+00,7.971925956427261539e+00,8.022794909248876394e+00
1.399548421096389328e+00,4.846848779844280308e+00,1.464660207822364058e+00,1.450415512110772021e+00
4.286337534232838031e+00,6.671568020885313643e+00,2.897537612802291163e-01,2.713141244640260297e-01
5.233225542972658184e-01,5.329374210857471539e+00,3.922415049330494785e+00,3.927840874999886100e+00
1.034687156948885356e+00,9.948407141478494253e+00,5.416726736835389744e+00,5.450069413921805328e+00
1.829721252306677037e+00,7.408942440647457772e+00,1.635852348867821604e+00,1.670147006414043567e+00
1.731966753980964668e+00,8.387076817292655306e+00,2.296084972557786763e+00,2.237021951079123383e+00
4.065084503457910614e+00,3.774986992663348140e+00,2.701644409071405351e-01,3.132737162043504053e-01
3.893871050222696972e-01,9.233325791411246541e+00,7.458246090662115968e+00,7.444898391202291243e+00
2.114683340628135788e+00,7.950751283892424581e+00,1.247694288791627804e+00,1.262427869144863157e+00
4.058163263691622724e+00,7.571536869624371668e+00,3.144783197863420532e-01,2.747670214297078251e-01
3.943150880714613393e+00,8.470998847431804535e+00,3.384149684047296769e-01,3.119493488549054394e-01
4.571354072617108244e+00,4.886075644412896324e+00,2.664521371792331061e-01,2.774418763702621304e-01
1.310335988599098389e-01,6.846912941238850081e+00,6.374923158870503315e+00,6.321393444246321103e+00
4.961048670995855225e+00,8.743158942939832201e+00,2.756692457898669568e-01,2.999062315102425380e-01
2.019773260051213715e+00,3.316392282930789470e+00,4.971216965230419449e-01,4.809596883354412822e-01
4.524394300987645501e+00,8.701170516098212460e+00,2.939450007181678703e-01,3.022502979298000714e-01
4.948448851971087414e+00,8.051623907036441707e+00,2.730357080461290886e-01,2.774818537365686955e-01
2.182526223272276411e+00,8.253216885359737631e+00,1.210420474997204288e+00,1.193797396564368452e+00
2.573732257395116019e+00,6.871226284524510675e+00,6.401965508925003823e-01,6.795991397822299662e-01
2.341504102283495037e+00,4.211731545427777057e+00,4.901219894005236499e-01,5.603614316224301284e-01
4.991580281631591731e+00,6.199167706915319265e+00,2.643861831026609877e-01,2.833088703042171419e-01
2.500842348192009457e+00,9.079080675158440528e+00,9.466939219237210379e-01,8.952240603324174151e-01
3.348244721926468159e+00,7.705664346275296062e+00,4.159691153816633680e-01,4.196262851060189591e-01
2.145057537341447329e+00,5.837510688296267070e+00,7.918633321257447788e-01,7.850911414817820511e-01
3.610028559727951336e+00,2.782835169204751047e+00,2.705033557162065394e-01,2.978160059122206826e-01
3.496063133430320935e+00,8.874320648555784175e+00,4.196241219605885142e-01,4.214653496178180636e-01
3.637439960320617338e+00,5.433047215606036318e+00,3.163740400843247924e-01,3.806712752643195419e-01
2.867938061795964888e+00,2.568734035747188837e+00,3.003511832638518508e-01,3.211465000542170767e-01
2.333122751225289893e+00,3.820649522502679307e+00,4.568994982936963600e-01,4.748518279969518030e-01
1.577638099306875041e+00,4.166985151055467185e+00,9.347940402687824335e-01,9.245039432771902099e-01
2.715725663817478708e+00,6.063390472982383095e+00,5.131516940135252280e-01,4.864691501519241013e-01
2.737267434094765139e+00,6.764049096307407360e-01,2.350903570231590856e-01,2.325446575575559616e-01
3.047158434329453325e+00,2.660495452049310483e+00,2.919682754846684158e-01,2.980576515700860130e-01
2.746585272828855340e-01,1.264800016238434743e+00,7.176180586698084340e-01,7.319947402739859221e-01
5.045232037247054935e-01,9.543869490036646752e+00,7.218818622294397969e+00,7.224854309582945611e+00
3.696270194303281631e+00,4.335653503453239743e+00,2.924998578534145910e-01,2.841026599831226740e-01
3.721886931031448853e+00,4.593774621622683796e+00,2.952929599635823465e-01,2.967783145915411924e-01
6.337414395142082491e-01,7.214565873706625609e+00,5.009790105451407349e+00,4.995911533293724283e+00
3.825322348267834016e+00,6.307912565455914056e+00,3.157751063695432014e-01,2.860868462333543416e-01
4.749783271581313748e+00,5.989848186254008944e+00,2.685285675591652099e-01,2.425035033087853398e-01
4.744436288359837661e+00,5.817525623480279684e+00,2.677680698437551188e-01,2.825556116732372280e-01
2.806934457656381277e+00,3.308306296439987193e+00,3.370475250664770606e-01,3.588153721950533281e-01
7.255841555874692483e-01,6.763715745954336889e+00,4.417122611306750102e+00,4.410623896614738193e+00
3.899764934813577000e+00,3.989028228204674509e+00,2.780028505415880202e-01,2.739047318266675801e-01
2.581979086053182826e+00,8.233944263557679832e+00,7.715653242090516617e-01,7.879535030191175959e-01
4.524493966878741169e+00,3.450165113307180231e+00,2.585998675855226137e-01,2.545085073267017162e-01
2.694175481843372744e+00,5.284093529197887662e+00,4.674647169124647172e-01,5.617186113515899581e-01
1.056197982947497671e+00,9.349420245446002919e-01,3.147336357598068401e-01,3.185904769784086987e-01
5.887267769412612983e-01,1.053079831750667994e+00,4.373943886205040599e-01,4.218118582799769700e-01
1.195631744665043295e-01,6.318920058423190156e+00,5.918681931697689080e+00,5.864357841464046928e+00
4.463201837024991292e+00,1.022546135810552093e+00,2.446916726744814141e-01,2.509965335800662944e-01
4.610443270151566075e+00,9.534297475143823419e+00,2.951166313650745998e-01,3.258669747312156750e-01
4.711331815301911252e-01,2.729871498540994867e+00,1.869228985464378434e+00,1.867539093711518383e+00
3.409038468234606434e+00,5.584642852859142970e+00,3.432245061716893697e-01,3.804597766838699879e-01
1.475774911201337858e+00,3.806917952079414746e+00,9.252397292934040340e-01,9.074486087683404367e-01
4.369049224368120932e+00,6.171277338296324855e-01,2.419920265426001860e-01,2.389587405967648903e-01
4.830792234801796425e+00,8.444621003256568059e+00,2.786551104391599143e-01,2.730939531561542011e-01
2.252861397847267355e+00,6.823892854286483178e+00,8.584702983068102089e-01,8.359304707476954421e-01
1.920440942352392710e+00,5.175666959290632363e-01,2.232814590704861324e-01,1.788022565580988377e-01
4.503097133266317442e+00,4.092764000245672662e+00,2.628948314256456809e-01,2.343110823271904175e-01
1.405139361595401093e+00,7.605128138460578668e+00,2.926700098978056719e+00,2.869646168570118672e+00
4.465144037305869062e+00,6.150424304187522395e+00,2.778523249056168987e-01,3.006250361643768021e-01
4.779465817795841787e+00,6.016510770983515499e+00,2.679675839401921000e-01,2.628245404226396409e-01
1.106922440497981608e+00,1.819960937929054445e+00,5.389096381727647156e-01,5.357982258856158753e-01
1.982897979595411586e+00,1.303445326368170010e+00,2.881645828790265207e-01,2.709353765108801770e-01
3.797760927616181448e+00,9.410700805209575748e+00,3.748904461349878425e-01,4.034427368852641083e-01
1.215804689017024209e+00,3.550015911794647927e+00,1.136087083425163291e+00,1.110698841576278184e+00
3.457907708347172093e+00,2.939747966112147282e+00,2.787078560569605790e-01,3.292493968172038321e-01
2.139565868253749947e+00,3.575456461240922756e+00,4.892518446655610420e-01,5.218019418255094299e-01
4.843742482468201160e+00,6.237832536742082823e+00,2.675670406667813861e-01,2.465936194553003946e-01
4.296081731574208362e+00,4.551470099037324246e+00,2.708866632160117915e-01,2.648699913971552244e-01
4.729517918903828999e+00,4.803466458635125669e+00,2.629093160189654443e-01,2.817833364759990689e-01
2.906911449358098309e+00,3.596071045500466745e+00,3.379359637873027289e-01,3.754785041766657283e-01
3.773476399853787022e+00,3.271342187929650258e+00,2.728158529550399058e-01,2.490479242609237587e-01
1.276415994804136922e+00,6.698901184713002444e+00,2.811315002967732291e+00,2.796345084001767400e+00
3.538264345187860371e+00,3.310149540744164121e+00,2.824056900584951402e-01,3.575546824162773585e-01
6.009817640383663395e-01,5.815700025484717983e+00,4.087847687198298274e+00,4.115434920768404226e+00
1.462221844680774430e+00,6.422536814699679297e+00,2.126132707669516453e+00,2.153027663761272414e+00
3.370049434579838188e+00,5.182138347891819485e+00,3.371540927395892395e-01,3.951628422533217111e-01
4.360816475432924832e+00,8.562803596012505736e+00,3.027431515425021424e-01,3.161188975131716816e-01
9.100032204905700306e-01,9.764362591143619596e+00,5.765589137368301031e+00,5.751901704553773698e+00
1.341987912019222406e+00,5.103171501018023193e+00,1.718595410194090567e+00,1.666728144201945039e+00
4.701071993159960938e-01,4.688354782698396228e+00,3.550011076061830195e+00,3.575865222805841181e+00
8.103990737578448122e-02,9.316747478820753159e+00,8.922850136033689594e+00,8.888849230037928706e+00
1.375161298429808276e+00,4.778380193178495716e+00,1.478416458071183381e+00,1.498539272469509909e+00
2.254652933342125465e+00,6.198674964003188848e+00,7.634870043547217211e-01,7.042420871399766025e-01
2.261566208941950817e-01,7.581398860821949803e+00,6.699620638466812217e+00,6.685390071697105974e+00
7.214221121507069512e-01,1.972922555561399394e+00,8.483195767589424285e-01,8.477806199889831307e-01
3.418958196256638882e+00,7.290415494979232136e+00,3.889784011117436435e-01,3.514327547633525617e-01
4.315401828733990364e+00,8.002172748822278692e+00,3.005074521718870129e-01,2.841034105147121069e-01
2.046385601304234747e-01,4.114521436355440542e+00,3.657940739624296000e+00,3.632986954947187819e+00
3.809669075255621706e+00,7.040962385665270773e+00,3.294382540415642380e-01,3.333321454669991857e-01
1.536916690455760293e+00,7.920971166643557382e+00,2.679646714948688224e+00,2.641875054135943479e+00
2.068607543602984489e+00,3.410760187276153488e+00,4.928496308373452317e-01,4.849879314942600605e-01
4.785228144373984804e+00,6.773116904130618288e+00,2.716180652015565689e-01,3.128423309575759648e-01
1.778680351855911335e+00,2.864356515864420860e+00,5.150815532847341505e-01,5.571064463222473728e-01
9.847500582250995338e-01,6.402473767520332260e+00,3.459268402468580028e+00,3.515980425200620374e+00
4.156076731854343898e+00,2.393786015120134003e+00,2.554339218438907433e-01,2.678899073606723635e-01
1.088834680549213285e+00,6.006376786496503861e+00,2.926794471170548473e+00,2.914581290031010408e+00
3.117215882993701115e+00,2.805850962524445436e+00,2.922584701941007279e-01,3.021180353833627374e-01
3.026973507149582687e+00,2.237299406241169297e+00,2.798288529184327356e-01,3.011396225163567864e-01
8.007830224535184005e-01,9.722267896741191961e+00,6.152960942888488383e+00,6.161358264464620760e+00
3.963506225261761884e+00,1.219719810031854035e+00,2.458085393540116736e-01,2.893161680227769317e-01
3.213311073975781085e+00,5.488847297013969673e+00,3.670346934178698728e-01,3.473076896650788004e-01
4.753640503144784812e-01,5.900218861918611779e+00,4.490137482069994412e+00,4.483923216104066967e+00
3.698510357718202801e+00,7.988756864391723056e+00,3.610385477604899362e-01,3.154452890964278833e-01
1.846229752446458816e+00,2.641891018584226369e+00,4.605238968176528225e-01,4.478951508974331475e-01
1.717873443998896743e+00,9.967826722839566500e+00,3.050821262601279393e+00,3.088020861242683601e+00
3.724776699034920036e+00,9.882668219225182682e+00,3.978619186721563117e-01,3.994357691476583261e-01
1.936963487892556790e-01,5.259651206481185781e+00,4.719668690180363058e+00,4.742110159595732455e+00
3.883588576204776821e+00,6.314608037990434575e+00,3.111254145839457697e-01,3.239543036475304172e-01
2.904646273815928659e+00,4.035886946479208426e+00,3.569341683982708013e-01,3.858634261452812408e-01
3.558061168661953211e+00,3.348143166920870328e+00,2.822254554871538867e-01,2.571646823955092143e-01
3.845566547983635175e+00,5.886066133505429399e+00,3.075371183747680481e-01,3.235839520129495384e-01
4.303056799585665004e+00,2.549165805148039254e+00,2.551625716528175269e-01,2.755536856905294041e-01
4.279504956442790942e+00,5.535338050621717798e+00,2.798139761637447043e-01,3.145398780584138798e-01
1.413919577311486542e+00,5.196811595688354934e+00,1.608859463030088754e+00,1.650693021894270140e+00
2.780479606879203036e+00,3.475785436425849806e+00,3.481191778636756329e-01,3.332094707949750378e-01
2.643232795709079319e+00,1.374179405737520510e+00,2.629761976953958191e-01,2.200327108203969650e-01
3.638438435848116548e+00,6.059738602086344628e+00,3.286604291040974846e-01,3.094012761001240230e-01
4.094791418412430772e+00,9.547094781793763474e+00,3.369150861061512292e-01,3.766224957050849365e-01
1.853016116333663810e+00,8.496535701468758361e+00,1.990133989886309962e+00,1.960337857675967133e+00
2.762541411956233706e+00,1.730539778868572354e+00,2.734644019302847617e-01,2.321730423928848042e-01
3.051272250310477219e+00,3.304539069907691751e+00,3.126596963837755538e-01,2.733296462993933806e-01
7.021952889609278659e-01,4.928715983095501407e+00,3.190258185075154351e+00,3.151247896349023137e+00
4.470672935754539168e+00,6.415967169117053892e+00,2.795783193086114338e-01,3.011992652528984737e-01
2.844298691157354675e+00,5.204022513140309059e+00,4.242491143072817383e-01,4.012251208378774803e-01
6.455119859730612530e-01,6.912966802189484561e+00,4.757427224403741661e+00,4.738691042187457292e+00
1.217805692461662481e+00,7.869230516714686985e-01,2.706023398254960854e-01,3.048928842828008690e-01
1.659328281831334850e-01,5.831914558558586315e+00,5.320502851445829684e+00,5.348580114515129047e+00
1.481202843973049577e+00,6.966803191587141342e+00,2.358269443276633126e+00,2.384712320295081511e+00
7.592479420771380827e-01,9.298770144660400305e+00,6.028603138423902053e+00,6.005642595699931974e+00
4.075100703516826073e+00,2.834217351163286214e+00,2.605415153341612555e-01,2.094368119249017945e-01
3.795651508678683950e+00,9.787782439215311214e-01,2.432386078234869686e-01,2.537995522035673135e-01
1.352399077995291021e+00,5.764492123354905573e+00,2.061038437600765327e+00,2.113700770933789830e+00
2.787208930721405853e+00,5.662586872683955441e+00,4.647278425574750127e-01,4.540447841499791748e-01
1.322917536844468334e+00,6.502103806854844237e+00,2.563241223708976335e+00,2.555086196129271681e+00
1.018784091623303745e-01,1.835219141445965985e+00,1.556007996738167254e+00,1.458562037084827345e+00
1.900848630339058598e+00,3.344628154895155525e+00,5.437359117752419424e-01,5.957079340261419720e-01
3.354561765428456077e+00,9.367318679086714894e+00,4.722675439096701844e-01,4.662911647611043264e-01
2.935216449560271723e+00,8.781674789108034673e+00,6.036806526957992913e-01,5.514466457971614055e-01
2.806506248615935561e+00,7.012125499864179545e+00,5.438295307543566937e-01,5.420548231943087547e-01
2.129363902317898294e+00,8.113786020705786584e+00,1.262915065908199796e+00,1.245048926123694111e+00
3.923692974909440245e+00,4.062412879323439086e+00,2.780244415976089734e-01,2.968627893970735010e-01
4.778261124147546113e+00,9.225736246924734374e+00,2.848694887950139476e-01,3.494669089049395327e-01
3.966582473957885879e-01,1.035597932474908500e+00,4.907825139465928910e-01,4.666271576924522213e-01
5.720268528621436088e-01,1.900476650494368203e+00,9.513497382295965643e-01,9.560172814799005048e-01
3.549689670595215674e+00,1.115788759052808832e+00,2.451248582711375579e-01,2.335822278131438889e-01
3.876370191915275321e+00,2.133478027795822296e+00,2.560731654335119400e-01,2.361417687691964029e-01
2.466409055122331662e+00,8.271041340558198840e+00,8.721066807526849374e-01,8.859124498779951118e-01
6.675961283926989953e-01,8.688504604192925029e+00,5.946534452175028740e+00,5.992958307183057443e+00
1.670701338020845750e+00,7.020166841519207779e+00,1.862565827711017308e+00,1.875765382297501116e+00
2.347401181296330908e+00,6.258903038544564090e+00,7.076819485685201805e-01,6.948824065318994769e-01
3.277062915284211897e+00,7.731111730260859183e+00,4.331779668226271585e-01,4.487308948878852011e-01
1.815475261344393632e+00,7.144157769606272801e+00,1.571138131457237908e+00,1.578237956391128183e+00
2.540315177578973849e+00,9.474402464626948017e+00,9.581083638935251612e-01,9.825627300284838217e-01
3.697817046317364742e+00,9.042702744727867170e+00,3.839837080932311797e-01,3.674358086643871313e-01
3.444044531386206032e+00,2.242074767813111436e+00,2.656124166303361900e-01,2.697469979422194020e-01
1.298096654520968229e+00,7.051968518853511725e+00,2.948441640682175624e+00,2.997863754191497865e+00
1.029848811595867719e+00,7.969202809392196940e+00,4.276619938366494900e+00,4.277191560622668476e+00
2.870811124804626857e+00,7.452760407348279159e+00,5.469414347757978190e-01,5.762536888035901805e-01
4.269412875077383873e+00,8.400750394044088409e+00,3.075623003912834053e-01,3.072498662482877618e-01
4.835343922651371251e+00,7.265212244397199370e+00,2.726585166919210934e-01,2.747790648109429967e-01
6.002667523429117136e-01,8.318891868099841602e+00,5.923990520440414187e+00,5.901714149525516540e+00
3.674240485204862239e+00,7.014725598729427247e+00,3.440630206418239245e-01,4.295556875878835390e-01
1.306554990778697078e+00,5.149941010268165087e+00,1.826908553717763173e+00,1.862849362103723427e+00
1.318589485902750713e+00,3.738902274763132194e+00,1.083062918417428300e+00,1.118482798719549809e+00
2.656216282307342524e+00,8.764305971069646262e+00,7.711573979812273993e-01,8.058887001979899711e-01
4.663229840255739944e+00,1.087608349144549846e+00,2.453812259712392085e-01,2.147840623757081013e-01
1.457483615975911917e+00,5.097792686836303488e+00,1.471345626193827139e+00,1.448594010291677225e+00
6.157992484976432257e-01,2.050561014592053866e+00,1.015485204577356804e+00,1.010045554724894545e+00
1.603272606781897647e+00,1.359172112469641869e+00,3.282237489615256187e-01,2.777858795571339634e-01
1.549016495592169251e+00,3.109920401868198070e+00,6.689154996952322296e-01,6.418078221792146154e-01
4.454523062935800581e+00,4.769419384262459261e+00,2.683967068896933039e-01,2.932936259349535613e-01
3.326256448491012208e+00,8.785061383614589658e+00,4.590285961975056894e-01,3.949760426619377540e-01
3.621204195947074211e+00,6.574910339598549314e+00,3.412326033175862028e-01,3.142207604520806941e-01
2.170807613065051545e+00,1.948236846470370098e+00,3.268600704075885210e-01,3.237364470312599218e-01
2.780729706674502921e+00,9.888440515156762700e+00,7.843633536672038886e-01,7.814418572919960004e-01
3.729579288458686470e+00,1.954958368093527188e+00,2.557104461470276480e-01,2.546195760337308100e-01
1.958630460059729295e-01,6.651284199987817836e+00,5.972187642765654836e+00,5.949169537654944939e+00
4.215310595856333720e+00,6.029134063398236876e+00,2.871504858952688699e-01,3.143406326347347735e-01
3.606184244578481746e+00,3.142723005370081868e+00,2.766404652271755582e-01,2.056047577214367428e-01
2.165539816585748678e-01,9.937782378953199824e+00,8.846507232318138847e+00,8.858891503966201952e+00
3.484422701358388608e+00,5.277187127959813040e+00,3.273066673367960866e-01,2.817800657164196143e-01
1.805528683328988526e+00,5.949144260750260926e+00,1.190911790063040376e+00,1.169006459633637141e+00
3.737357571002547507e-01,7.283657750808522735e+00,5.914773671616412543e+00,5.912451921078330841e+00
3.535767191400938092e+00,7.245582323612034248e-01,2.392620713954600742e-01,2.874468413766707586e-01
3.473145530561468242e+00,2.923983618165806320e+00,2.777855971699873527e-01,2.503144992093686572e-01
3.114908330803458192e+00,5.976786283337570005e+00,4.020460435235087004e-01,3.584678995587201600e-01
1.563705535865618668e+00,3.390530476114183678e+00,7.290053639458348167e-01,7.581768005350236761e-01
6.332503188662352844e-01,2.670362929933132179e+00,1.506406698864691363e+00,1.503796978767453663e+00
1.020019292045629022e+00,5.707032450172394356e+00,2.922407848061065572e+00,2.922693410581154616e+00
2.028703430033702126e+00,3.628990119672694803e+00,5.341842626246412484e-01,5.509440696141890692e-01
1.421696950054444075e+00,7.749054539789775653e+00,2.951706975256112475e+00,2.981747552590757522e+00
1.935200800412698596e+00,6.861381874473257092e+00,1.254759568773565981e+00,1.259466383688591096e+00
1.567795617970623168e+00,6.570637257912792961e+00,1.920174692316441778e+00,1.856693940490817374e+00
4.622850798935268735e+00,6.558576339288457735e-01,2.432410525038908033e-01,2.369746861739824018e-01
2.487977003540984278e+00,4.267012982586563474e+00,4.522307978597919220e-01,4.527872546519781105e-01
4.368976716631934210e+00,7.090511020860714719e-01,2.425592049754414781e-01,2.076877447251742892e-01
5.313832164191834018e-01,6.436612002907356356e+00,4.744507732814851053e+00,4.713667159723446076e+00
3.973370644730132462e+00,1.180871982725985703e+00,2.454242901640135144e-01,2.645120436806607800e-01
3.902649777440631684e+00,9.298254887471028240e+00,3.570557747032878648e-01,3.643454395257193501e-01
3.224061784495515948e+00,1.534173893920053322e+00,2.555083790313849579e-01,2.282304479369056949e-01
2.198044648642266452e+00,7.586595974648354890e+00,1.050318090711347629e+00,1.067167120430703608e+00
4.512406716987819699e+00,7.322736830622845972e+00,2.844413514954139410e-01,2.884234241823351308e-01
