Pco2,Po2,pHa,VE,VE_noisy
7.385602070642781314e+01,8.264612146261518433e+01,7.234102090332431345e+00,5.919044518607613981e+01,6.046863604995635200e+01
4.746924130570739919e+01,4.912030201129320517e+01,7.428495386959545144e+00,1.172527532864884279e+02,1.182501944663369216e+02
2.196679776583140509e+01,9.943265964093356502e+01,7.248650773323625174e+00,4.999983307302549917e+00,3.239132682494018312e+00
6.601393696819710044e+01,9.831422570063860178e+01,7.294177854624066093e+00,4.917909113521762521e+01,4.882802302072023082e+01
4.754088977698138763e+01,9.933311438231547186e+01,7.300090508656615462e+00,2.898798359224061727e+01,2.863618883683639993e+01
6.695427808266677516e+01,8.684410124837640410e+01,7.295746314680052969e+00,5.297041572850440616e+01,5.313278940530886274e+01
7.121359837573258744e+01,4.426109103870271611e+01,7.479221560816541547e+00,2.447864243289249657e+02,2.438805040459891700e+02
2.461197116581693933e+01,5.811983892519945982e+01,7.352479227503254222e+00,9.897179042622196832e+00,1.071594950414246661e+01
4.388871463804421325e+01,4.148630443769670961e+01,7.372722033717389323e+00,1.372457659103114054e+02,1.385249608710369671e+02
6.443434934069716746e+01,7.061743595812868080e+01,7.213491966421637258e+00,5.812745238437074136e+01,5.826115194971320932e+01
4.710162545993881622e+01,7.714321506309460119e+01,7.470167886438755289e+00,2.700630472234955093e+01,2.673836945186581460e+01
4.708166572171621311e+01,9.868073385437547529e+01,7.496422036498888275e+00,2.211864668286318292e+01,2.233111650456977060e+01
4.871285686714432472e+01,5.712781548257311925e+01,7.333856867278345071e+00,8.842028000843551183e+01,8.882251533960963741e+01
7.930662218133599595e+01,7.584794067340904178e+01,7.349345551776569785e+00,5.218196714633935329e+01,5.299746543557625245e+01
3.439695399648755370e+01,9.947616463965884748e+01,7.288499467943561072e+00,4.633107723872711858e+00,3.790895962661981144e+00
2.979091129223581191e+01,8.029358614883545897e+01,7.405406560749526079e+00,4.997230628234849981e+00,6.464974762836410704e+00
6.604022080100580183e+01,9.063590013398427914e+01,7.230780347547424824e+00,5.220646436394827816e+01,5.226001098195305872e+01
7.036588313349125201e+01,9.713987672391266415e+01,7.354129432809308753e+00,5.180187398711574076e+01,5.164537466722552495e+01
2.273784278227849853e+01,4.226982468490908218e+01,7.401857725679110267e+00,1.864617806967411440e+01,1.935547519470465261e+01
5.679877594637074623e+01,7.652431242459704208e+01,7.379289714145469858e+00,4.480849616000053004e+01,4.412473031398845791e+01
7.143797590113470619e+01,7.045431111576645833e+01,7.218704207835148878e+00,6.307684683237863510e+01,6.397095658785518424e+01
6.309004733316895397e+01,7.058197936611836099e+01,7.434319831836631032e+00,5.298609043365900106e+01,5.515146422640506074e+01
2.884050456535016593e+01,7.880821362441869837e+01,7.307515547692078783e+00,4.991149452503447215e+00,5.442724012034467762e+00
3.007753281852125937e+01,4.682575252668814869e+01,7.292807746771415189e+00,1.602943300291626016e+01,1.624966019475141366e+01
4.674997348120224672e+01,7.601966547247056383e+01,7.273047403147511858e+00,3.381708360546256387e+01,3.335236584382943903e+01
4.240149777995542735e+01,4.884693838114782238e+01,7.461915883742317845e+00,6.898605781599441400e+01,7.049557971318286320e+01
3.009394275349261250e+01,6.919046106431275689e+01,7.264699962421918400e+00,5.010110410424702287e+00,6.157134460801738207e+00
5.113119054950993814e+01,7.329810257419671871e+01,7.269722625974956109e+00,4.148675032300581478e+01,3.998122048323631361e+01
3.138768971287671405e+01,8.929510101605578143e+01,7.453891572465527915e+00,4.993902546190615688e+00,5.979615401243794537e+00
2.460465824345284958e+01,4.882355843853105171e+01,7.297090642545852823e+00,1.536268458255275604e+01,1.470059527181403602e+01
4.941371085536594165e+01,9.958614375949041175e+01,7.433395251846073748e+00,2.777188629005450338e+01,2.659801344090186248e+01
7.636928693170946758e+01,8.988977215002438470e+01,7.358151809963385581e+00,5.510589749277188076e+01,5.503576391197204742e+01
2.917976722540960566e+01,4.161195174328716462e+01,7.410993736506842566e+00,1.901073182618683788e+01,1.834817953567083393e+01
3.192665017558271856e+01,9.160995610353971585e+01,7.341657846551397526e+00,4.902652189381059955e+00,6.067216381453858887e+00
5.065019832589145921e+01,7.039186745323956984e+01,7.324011027104362803e+00,4.053192281460452051e+01,3.926800878353031976e+01
7.688653230822053786e+01,9.991343556018637173e+01,7.332816993991613685e+00,5.238267981958366448e+01,5.109011982117883122e+01
4.709216654831167403e+01,6.587873228049420504e+01,7.249935323074057969e+00,4.163429612741136765e+01,4.068310496154244760e+01
3.264806604893022524e+01,4.083713493231358171e+01,7.205790120183031888e+00,1.538559179529457133e+01,1.524249065145993143e+01
5.449275658074883211e+01,8.742852929147210261e+01,7.364632215285617178e+00,3.922924893263717649e+01,3.981806295191611866e+01
3.936631882854865694e+01,6.930010768298728863e+01,7.417330257959666717e+00,1.150955973260671961e+01,1.041542378152705872e+01
2.688957328356470100e+01,4.646049800194239054e+01,7.496270778056288719e+00,1.647254202619013697e+01,1.574311723393800122e+01
5.772974320792138769e+01,4.881618622424663556e+01,7.399691102898403372e+00,1.736502155188802021e+02,1.720741542159369999e+02
4.606714961440438572e+01,7.846461305349320980e+01,7.340629039910097298e+00,2.963647331776956051e+01,2.943278777032295679e+01
7.735020142202310467e+01,8.333183457114355974e+01,7.250844097489098417e+00,5.673672771436217488e+01,5.570630595383465788e+01
4.304674845173130393e+01,4.839989219649149987e+01,7.329250108227676641e+00,1.021221121523983726e+02,1.042890095797543779e+02
2.916440062090801888e+01,4.358509753805806497e+01,7.498721059169116465e+00,1.792387293033471707e+01,1.984544332055115845e+01
3.941128862213130901e+01,5.287538830105982157e+01,7.468638044513779661e+00,2.328817828585659910e+01,2.234781615129435650e+01
4.872232382658194183e+01,4.657635046593568973e+01,7.359285652598365424e+00,1.484874111669237777e+02,1.486173346430630318e+02
3.738046809003449766e+01,6.370519642431381158e+01,7.205877539514968788e+00,2.332035298180790051e+01,2.373242266321352645e+01
4.541626191804583357e+01,7.249798618777663251e+01,7.490849209808586373e+00,2.365219211821063894e+01,2.309690851133515466e+01
6.235278088850807876e+01,5.274361847530322223e+01,7.445141635050527285e+00,1.583584232815841233e+02,1.579575254515458482e+02
6.589905194407619149e+01,9.248993329001528707e+01,7.466211614945603259e+00,4.770028633980147248e+01,4.833113344608425166e+01
5.548271237002408895e+01,9.689561877898563580e+01,7.438126126817197203e+00,3.637513633793930978e+01,3.609369390843151848e+01
4.891873394216584359e+01,6.251782676195267641e+01,7.332869023227380545e+00,5.237452186118737529e+01,5.206288721143815224e+01
2.686787574004949164e+01,5.021914553829684991e+01,7.303006173877500729e+00,1.471196234559888261e+01,1.467104093419081146e+01
6.008611743222293455e+01,8.939178066565165182e+01,7.399952544238072250e+00,4.423446239984546935e+01,4.545993969042257987e+01
3.389363428060410399e+01,5.348680690218096601e+01,7.206486793404954128e+00,1.961332459970925157e+01,1.934153571325908416e+01
6.434012369184503655e+01,8.430650731642057849e+01,7.285856563900083849e+00,5.176330441908599056e+01,5.214039283781377776e+01
7.726693770206945544e+01,8.925621560904048124e+01,7.260787857899345887e+00,5.522449882688216150e+01,5.545275624711432272e+01
7.126876697811070471e+01,4.440605851428406936e+01,7.425462667853102161e+00,2.461606050577955500e+02,2.468652968596238964e+02
3.651712587175563129e+01,4.234057212338628773e+01,7.386056485272174399e+00,1.662765644153959599e+01,1.642283679722127943e+01
4.779936807382030395e+01,5.341067976551381236e+01,7.238304010271900069e+00,1.173221675785121363e+02,1.168196557336228381e+02
4.668890004681968264e+01,4.374409566966614449e+01,7.446853359949681561e+00,1.368058860599092270e+02,1.361070974206886035e+02
6.617421616447937538e+01,4.950889359392615319e+01,7.404735723923260515e+00,1.940499843362719901e+02,1.942776386947823539e+02
4.506412295965480297e+01,9.791918098790510783e+01,7.314491084098169615e+00,2.497107526178981018e+01,2.510062591984475588e+01
4.114282578893207898e+01,7.344083971972489167e+01,7.265005131065543686e+00,2.396798138066777284e+01,2.370102673691507533e+01
5.525893424691934541e+01,4.351008432291685324e+01,7.254517484257612558e+00,2.151537800605382813e+02,2.153661982522836240e+02
5.420224104634446860e+01,4.194945635242183357e+01,7.205824310495090756e+00,2.285198417531131554e+02,2.308760750395862260e+02
7.062616851026760401e+01,9.251912439063580962e+01,7.354741349015911922e+00,5.318248816852302951e+01,5.396171651870847086e+01
7.562279145031826033e+01,6.112094728495360130e+01,7.466909946750881488e+00,9.477506649474689482e+01,9.293039761956694633e+01
7.148228371292287875e+01,5.413362614164577735e+01,7.273663263438111315e+00,1.729085274850037024e+02,1.742020162969882335e+02
7.941055508930278961e+01,6.672642391643177007e+01,7.210928799416834956e+00,5.881134575214441895e+01,5.894613027013949846e+01
5.451331144451926747e+01,7.784965797939942433e+01,7.451974070251348614e+00,3.961678157003944278e+01,3.859137923474767007e+01
4.479702244884515494e+01,5.570124186231505803e+01,7.486601007832192067e+00,6.197643968560256411e+01,6.331210322035214233e+01
6.245360541207809035e+01,4.475106215708225932e+01,7.292454874145987809e+00,2.274290226479108696e+02,2.273413312181226331e+02
7.211097871788734892e+01,4.721415127680696600e+01,7.290300683662170655e+00,2.291329504403289548e+02,2.301420483068122849e+02
6.278085955809017094e+01,9.421001434060397628e+01,7.215795774199680324e+00,4.887926934534267076e+01,4.825743676876034982e+01
5.466527333631496788e+01,6.184978951053130203e+01,7.383640082429657525e+00,6.587604232381144698e+01,6.692498851946484706e+01
2.976025246019143111e+01,6.655056576445178962e+01,7.330392929188859874e+00,5.319996131117816773e+00,5.029835667597057025e+00
6.344478293522300305e+01,5.285104811795397950e+01,7.408369665342275923e+00,1.623684975883714685e+02,1.633177013388745991e+02
7.454506628923982703e+01,4.868852644652404393e+01,7.216762740775556573e+00,2.211054570689780121e+02,2.219166044758546263e+02
4.760139744540055062e+01,8.599998275891815069e+01,7.308318797054647931e+00,3.155100030211419337e+01,3.039084236409805229e+01
7.210902759544617879e+01,5.248502606438692908e+01,7.481476066526044022e+00,1.803897685156984210e+02,1.807495147756520737e+02
5.559981007292680744e+01,4.587100535577199167e+01,7.250578241346846475e+00,1.979442372688507135e+02,1.984065461865524185e+02
3.592992757135583304e+01,5.954454098151495600e+01,7.425048938774032159e+00,7.178873856256232422e+00,7.111024903420114285e+00
7.881812522430998058e+01,4.653660100996422244e+01,7.252842653263332551e+00,2.103218979882055919e+02,2.085320881588498594e+02
6.463457752109704302e+01,5.786083565348074842e+01,7.338913518022227578e+00,1.223190073740721573e+02,1.225914877835077732e+02
7.877151240634132989e+01,7.208605231777524125e+01,7.233917511288231239e+00,5.646884812431912337e+01,5.614041599772630065e+01
5.660318455142039795e+01,4.864819112271180757e+01,7.201875564437628441e+00,1.846282452268148120e+02,1.858152693271853195e+02
6.459251064424242372e+01,7.443877531336335096e+01,7.325057728138645530e+00,5.453210084130463287e+01,5.345894428824763622e+01
3.646336298951865729e+01,7.503697934435604111e+01,7.357259461447879900e+00,5.635177429420300754e+00,6.609016780994697804e+00
5.172609993964886144e+01,6.840064983065582283e+01,7.247780988339359354e+00,4.575157325613454873e+01,4.587943451405764961e+01
4.306205533065996605e+01,5.643710800462169175e+01,7.444978477984781406e+00,5.292805107951356547e+01,5.546208158218832551e+01
6.114894623032309795e+01,8.433881545480898012e+01,7.249436685892804988e+00,4.960198738753703651e+01,4.858520288472715976e+01
7.655319111913156860e+01,9.093582032033839369e+01,7.393503294005587811e+00,5.424723017883687248e+01,5.519413210142364790e+01
5.347488474488956456e+01,5.906639104253772388e+01,7.249395141060774428e+00,9.140910983741922280e+01,9.086522166161422831e+01
2.040213087892889021e+01,4.276972306174751992e+01,7.445148363526753243e+00,1.836744733444658095e+01,1.740937034746918854e+01
3.894468492481026090e+01,9.802513539984934710e+01,7.316506709375861561e+00,1.334055234879535412e+01,1.440735003237931444e+01
5.236252643639878812e+01,8.828966569197987724e+01,7.242263220021211367e+00,3.939764796603301988e+01,3.999173592601241722e+01
6.756530336968063466e+01,9.360798316172601119e+01,7.286099579457721021e+00,5.171434280922817095e+01,5.275387293578663161e+01
5.510896511350372862e+01,7.851641570808935455e+01,7.297371068914494607e+00,4.411156060516117350e+01,4.249300924253149958e+01
3.202993561820821355e+01,4.175100267159725576e+01,7.302340425992366768e+00,1.714897695296302160e+01,1.594148507285977878e+01
5.652043553202351234e+01,6.851625270800585099e+01,7.397122392264170898e+00,4.804547954186180192e+01,4.862579665453377942e+01
7.271197531223992883e+01,4.276717375334945359e+01,7.222670962088304947e+00,2.726532974052320810e+02,2.717980115076488232e+02
5.117945700990598112e+01,5.037522286012629991e+01,7.434048957257759049e+00,1.321516992237680483e+02,1.334647911052298070e+02
7.068086475814720870e+01,4.362608137484370729e+01,7.386294042132351301e+00,2.539827218727513696e+02,2.556445444480559104e+02
5.220635294610444532e+01,6.769518328692483067e+01,7.245198884294358876e+00,4.723552055319766652e+01,4.710279070702461723e+01
2.374283866935796894e+01,6.682290572567633546e+01,7.323474969133769719e+00,5.304186649140344656e+00,5.333681529790172959e+00
7.844298329730753494e+01,4.931078864381772320e+01,7.353930906660752775e+00,1.925896850538887861e+02,1.926151565845948710e+02
2.266010724605656890e+01,9.279363704523831302e+01,7.230096051929619350e+00,4.999943061977027092e+00,4.706977033880794359e+00
3.673206770625677109e+01,6.042424980436858561e+01,7.238924733571306724e+00,2.497840103588303151e+01,2.494055080503602895e+01
5.898190126617209472e+01,9.382379828906245223e+01,7.253297617072815839e+00,4.490027296729042661e+01,4.466721939291571175e+01
6.885821362537468815e+01,6.192160383805760659e+01,7.425949492134435559e+00,8.451588161090522533e+01,8.494388811275531737e+01
3.286398887936625357e+01,9.934489537915300161e+01,7.313692071068422784e+00,4.680242571142732011e+00,4.346733290139272121e+00
7.225797206865149747e+01,4.015318762537390995e+01,7.203931688618637530e+00,3.008274768354947923e+02,3.003062264351790418e+02
6.225199905090028096e+01,7.350799755815494052e+01,7.277179720561917087e+00,5.368855414624950839e+01,5.338851113460560782e+01
2.535260693045149338e+01,9.485377468019356684e+01,7.318008637974021902e+00,4.999839882137667502e+00,4.387574518740698259e+00
4.660429049427368398e+01,8.334066613945961421e+01,7.208239796219046980e+00,3.373293651654268643e+01,3.365231822592873101e+01
7.331336839549669548e+01,7.965873753534779667e+01,7.482644230354538628e+00,5.665027897664580081e+01,5.718949241030675523e+01
4.685826644139672226e+01,9.890626799128699531e+01,7.403943175868055171e+00,2.481954115252659321e+01,2.687570564983056798e+01
7.186014209712817546e+01,4.808915511330339854e+01,7.206660079603373070e+00,2.247561008706287851e+02,2.231273533874228008e+02
3.248170841888251914e+01,4.824601534143760517e+01,7.349551411408187462e+00,1.479770046940821793e+01,1.341968442003303430e+01
7.237827313625102477e+01,5.741136028753633980e+01,7.253855323455917770e+00,1.407695374912285047e+02,1.407011504861695812e+02
6.187234532305951262e+01,8.920533491809482030e+01,7.324443567838711644e+00,4.750870303197175559e+01,4.754027493931491222e+01
2.156049532117147294e+01,5.784557681413495089e+01,7.464243187974689775e+00,1.012326636984768591e+01,1.007836616201516300e+01
2.630276245330565743e+01,8.331766702844831229e+01,7.404288182871478163e+00,5.000100461590050394e+00,6.872330856354418316e+00
6.423663008588707157e+01,7.974851342430801537e+01,7.283879490480289931e+00,5.310410015120071137e+01,5.127834700089811548e+01
7.032591704564754309e+01,7.458216880038756358e+01,7.281083059651971112e+00,5.951584334962338829e+01,5.936076568184670066e+01
4.224468909515552184e+01,4.149848871473874112e+01,7.230610197673907003e+00,1.497004879687570167e+02,1.484279212582146386e+02
3.598625919366646286e+01,5.027510672408133985e+01,7.454738945453282639e+00,1.240195463451704505e+01,1.209944886540621489e+01
7.844308038223303470e+01,9.637192853863075470e+01,7.244056800097954607e+00,5.105526289196738077e+01,5.156999494887812574e+01
7.082307048173149155e+01,4.253110791123736334e+01,7.209370721393860038e+00,2.727964182130008339e+02,2.713528420653952367e+02
7.977809164667638697e+01,5.699117758053054672e+01,7.241952487463435340e+00,1.215212053713145224e+02,1.225449890064360829e+02
3.053432933671250638e+01,4.494849855476561373e+01,7.401297709005078218e+00,1.716657112291770915e+01,1.632048980829847196e+01
5.053925831370769828e+01,6.209730501047516071e+01,7.232043056920677948e+00,6.224401717018047009e+01,6.119588530228826784e+01
2.583216817891898387e+01,4.956154589210174777e+01,7.220807212554332999e+00,1.501006394226039120e+01,1.336423844844230757e+01
6.075361891111688806e+01,6.786033289107604105e+01,7.292152639902215405e+00,5.594454213860964131e+01,5.524479989920935452e+01
4.436671138615317744e+01,9.462608791987986478e+01,7.353722291259586541e+00,2.297021455095925191e+01,2.222817501481001301e+01
2.510003188146475139e+01,7.907691096933010044e+01,7.252652394241194678e+00,5.000672372958515410e+00,5.829147208269009894e+00
2.915790350736092051e+01,9.726919752842961486e+01,7.303400537381009805e+00,4.987376544589662508e+00,3.425394243691357143e+00
7.461796248088953121e+01,4.640071386327430503e+01,7.267297634222054548e+00,2.381124230304100990e+02,2.383254938934756808e+02
7.261342132681858175e+01,7.491980480128228237e+01,7.489543187463305607e+00,5.780842665498552435e+01,5.864972514924023983e+01
7.730915136956693345e+01,8.817995044484216294e+01,7.442356606091337312e+00,5.342177324790699089e+01,5.316981330907910319e+01
7.379321570701070243e+01,7.745634150561443221e+01,7.363769622286175931e+00,5.915678645680011982e+01,5.992522023874251857e+01
5.210927817953275110e+01,7.033591275636747753e+01,7.274611246112279161e+00,4.408439056194499273e+01,4.339134033672477386e+01
5.092734398950537411e+01,4.610790186514875444e+01,7.446613723928220629e+00,1.542342809037922393e+02,1.546484638059558279e+02
5.522617239343257722e+01,5.966024660504214694e+01,7.298548663769538258e+00,8.766879210604945172e+01,8.733497190024550605e+01
6.600942586618023711e+01,9.799271078801842805e+01,7.299437998937348127e+00,4.917281869352689228e+01,5.133171127797503885e+01
3.186311446160046401e+01,6.907845112483511230e+01,7.294981767582410015e+00,4.828128497931095886e+00,4.544228760437918346e+00
4.670690913408688516e+01,4.565228526101805784e+01,7.467621530251656203e+00,1.227501751781457102e+02,1.224508990743632779e+02
4.385560523857989068e+01,7.836331352072629386e+01,7.256379387226228772e+00,2.869456966633713080e+01,2.909840751745397469e+01
6.737917675340511892e+01,4.382966510336955679e+01,7.219335793261411283e+00,2.525451936388043350e+02,2.520163095856846667e+02
2.275990141133528510e+01,4.855404393445891742e+01,7.463733762022905616e+00,1.548787857882159180e+01,1.529185108654867520e+01
5.841216284021498950e+01,5.386264311082672407e+01,7.366055766564094220e+00,1.433846945607336352e+02,1.437231123068733041e+02
2.532242381666572228e+01,4.471287686990449117e+01,7.464796405967062398e+00,1.733761446223554614e+01,1.821284503946894162e+01
5.252898971850756027e+01,5.128632506685637082e+01,7.296076718278800222e+00,1.455353033912284673e+02,1.449394483842415866e+02
3.334684299680567676e+01,5.036425355870628096e+01,7.250086165145811279e+00,1.163826565846112615e+01,1.169898113746988777e+01
7.865463005257106488e+01,6.944335916805010811e+01,7.326447455770950690e+00,5.755319784231014069e+01,5.738219035023580261e+01
2.802662343848358617e+01,5.658376178664750000e+01,7.306351949109687993e+00,1.109998239732681036e+01,1.179766832401278620e+01
3.929244339262852037e+01,9.637510185734319634e+01,7.240852064406312572e+00,1.742166501770853770e+01,1.824315076991952722e+01
3.262725542488705344e+01,6.548409882771630919e+01,7.477747884630414177e+00,5.508428704573109513e+00,5.912393956460531896e+00
3.555591486556767933e+01,6.911800842910284359e+01,7.360639893830524194e+00,4.348373473491889740e+00,4.614676238671924224e+00
6.079379688039411178e+01,8.333897562964941130e+01,7.214952532479363967e+00,5.020061690253199060e+01,5.199275005295834262e+01
2.411660892513181764e+01,6.153293132611450034e+01,7.467487042560758681e+00,7.196358933887054832e+00,6.324558974142885148e+00
5.722659344103102086e+01,8.971716010197712876e+01,7.216356892640607867e+00,4.497483745342740491e+01,4.661247265486917257e+01
5.126196118190250672e+01,6.825530597369905195e+01,7.410829807661476032e+00,4.025583847446206676e+01,4.079451737420908586e+01
2.287503919480770165e+01,5.283112336641335105e+01,7.387676218613743906e+00,1.344805529230652219e+01,1.191553013052032028e+01
7.686285231251736150e+01,5.623696489552623490e+01,7.200917875079218433e+00,1.517105130870347125e+02,1.518406227704933258e+02
4.908865701197458975e+01,8.217909984762115982e+01,7.356664191990930135e+00,3.327218772016153281e+01,3.185839437377082106e+01
2.331336712396624122e+01,9.805908535013728056e+01,7.440842164423488114e+00,4.999999026561219750e+00,4.877455255638280640e+00
5.258596674912880786e+01,7.024749726459511123e+01,7.214848739849442083e+00,4.633616209506273265e+01,4.430789182838716300e+01
4.309573120749152508e+01,9.065255373227579128e+01,7.337520870745256829e+00,2.184254274511605232e+01,2.257277772356728462e+01
2.631988058747383619e+01,6.170614007277791302e+01,7.276101779045000661e+00,7.080882745916321497e+00,6.292552498348205070e+00
6.667767060593109818e+01,5.530600775983577932e+01,7.244692443238722745e+00,1.553948586587835621e+02,1.570476718537027807e+02
7.321413227238680577e+01,7.931540109269343475e+01,7.200227070017593434e+00,6.044186196509988918e+01,5.971913418783334748e+01
6.201617297969133347e+01,5.417345475687189094e+01,7.456696529804613505e+00,1.459782099648440408e+02,1.460344076456483720e+02
4.745418698554961878e+01,4.482836586471474760e+01,7.476101083519345991e+00,1.321824050731974012e+02,1.308265782591868174e+02
6.967426295486873755e+01,6.748627785674406709e+01,7.324844626954369886e+00,6.360786056452880644e+01,6.348125139054739918e+01
2.136864800987077118e+01,4.000675039129794186e+01,7.307282046352562510e+00,1.999071654213347671e+01,2.003664023919548853e+01
3.300991457487992875e+01,6.398390689179291257e+01,7.274577859705011029e+00,4.946281933747719073e+00,5.455141692340664150e+00
5.501108465881522136e+01,7.731056074718335935e+01,7.441952231770252446e+00,4.072695261065078398e+01,4.320072510559720058e+01
3.151471778092609455e+01,5.399852968477314619e+01,7.484051009143145805e+00,1.279519918986823868e+01,1.444629339376104227e+01
5.959712949979681440e+01,4.098584110547788129e+01,7.466872395513663996e+00,2.383621867093630158e+02,2.391502256753237532e+02
4.905554598407238132e+01,7.101977017380698953e+01,7.257107740465020385e+00,3.981227916607473105e+01,3.949213771193718969e+01
6.913160484258386873e+01,9.210623329903643253e+01,7.342679841884450553e+00,5.242345688614165766e+01,5.214650167729778474e+01
7.897843516180020629e+01,8.220977079646485208e+01,7.307333709716317571e+00,5.210009991289263098e+01,5.180120957690264305e+01
2.337380050600003045e+01,8.572335744010116798e+01,7.375146313086204053e+00,5.000051106384662880e+00,4.156879588119786639e+00
6.424663423677235130e+01,8.612517328609668255e+01,7.321318355842079129e+00,5.054967694478774831e+01,5.123333759471366733e+01
2.363179767863601199e+01,5.752707781777484541e+01,7.360280304280646391e+00,1.038169836043903516e+01,1.034003414673623666e+01
5.219799449016570492e+01,9.231177259163001736e+01,7.262263105658340656e+00,3.771424432293053997e+01,3.825832089797301450e+01
4.144586154167312486e+01,6.707431473182171544e+01,7.456820047969251242e+00,1.666397796939289933e+01,1.643479599682826375e+01
4.866716809140386601e+01,9.728369000467330352e+01,7.489363442876863175e+00,2.524832974653886808e+01,2.564171595233441181e+01
6.457585556888821543e+01,5.299860771867702169e+01,7.246803494420349878e+00,1.712860869557173089e+02,1.730677854183722957e+02
2.036428410720732529e+01,4.436401061477470620e+01,7.454325709010889867e+00,1.751673624527209228e+01,1.789391791852012048e+01
5.793423925057868473e+01,6.996681350860527004e+01,7.294322486948855655e+00,5.094584675894951431e+01,5.190078988140464844e+01
7.266051792673911791e+01,7.067465951172282246e+01,7.373864920754703789e+00,6.149547671788509717e+01,6.067885940517467702e+01
7.333446566055187077e+01,9.570089819476078219e+01,7.381593602442797497e+00,5.350743256952271310e+01,5.339356067938732053e+01
5.053570772583323389e+01,7.497216754026575813e+01,7.238831576334051832e+00,4.091805877969359528e+01,4.057567706279164099e+01
5.887285745804059189e+01,7.552926539004842255e+01,7.315433945939644467e+00,4.888248598521858668e+01,4.942424418115857776e+01
2.933793875256274930e+01,7.133610250025148503e+01,7.274520276323075407e+00,5.005138594783457684e+00,5.344392173388100353e+00
3.241010022937057755e+01,4.012001588326087642e+01,7.493451441652325684e+00,1.985096248752007497e+01,1.922371811394647523e+01
7.868501775164244805e+01,9.910791669870788212e+01,7.475647267270956853e+00,4.746993692418607225e+01,4.787057471790696894e+01
2.214194924191455627e+01,6.167141156243766176e+01,7.297531406675073384e+00,7.105729622084345110e+00,7.283720186328293877e+00
7.455429370952441559e+01,6.236630267633819358e+01,7.283997152952731646e+00,8.744814633097752221e+01,8.593987049123876432e+01
3.603424536321735161e+01,8.731724533706581326e+01,7.312384566345866865e+00,6.595341422316169933e+00,6.626390714715431507e+00
5.184754700157483853e+01,9.169834453428043730e+01,7.389594990485727877e+00,3.410149996331447397e+01,3.535363447573758577e+01
3.413476338100385021e+01,4.611587208801104509e+01,7.292934930649180636e+00,1.273451412989369480e+01,1.191372803765096755e+01
2.540600353487526775e+01,4.771061856576374538e+01,7.353713587148176245e+00,1.587945336403306662e+01,1.704252021944276052e+01
7.185215768238587941e+01,8.177988943563732960e+01,7.402050490193093246e+00,5.636587698141952529e+01,5.713749284671695250e+01
5.790284990341863391e+01,8.517204589944584825e+01,7.305211307946185784e+00,4.509145016605918954e+01,4.534031556417497200e+01
7.259945692117609894e+01,4.695163743955162516e+01,7.283875508074511451e+00,2.321633008016826238e+02,2.326885669281368507e+02
5.787758551786578209e+01,4.927816839079986266e+01,7.298035505466645922e+00,1.780852286104084783e+02,1.773635814041878405e+02
6.317079066407470833e+01,7.485136557303577831e+01,7.477657659899092479e+00,5.020924044585396473e+01,5.100038183733894215e+01
2.707096638212680872e+01,7.753614934754166654e+01,7.204504748437815742e+00,4.988442054240537438e+00,3.653776582993686795e+00
2.048547880560375845e+01,5.186846238697549438e+01,7.437841348215235016e+00,1.393403258016330959e+01,1.289968898970448841e+01
2.523697320269628008e+01,9.215833610228983730e+01,7.372956397967744380e+00,4.999959051292454326e+00,5.628947509908436508e+00
7.104815847427906306e+01,6.027080063626141282e+01,7.287446390350352132e+00,1.054495632188062757e+02,1.044382069081142106e+02
2.198470904325308695e+01,6.234974242772565844e+01,7.241613496398500160e+00,6.696316283536787317e+00,8.797990258960631138e+00
2.583966819977114326e+01,5.686620279910943054e+01,7.338773654809866542e+00,1.089991029756690288e+01,1.133260465932256622e+01
2.623249675834080108e+01,8.283216602772608894e+01,7.305062435037012136e+00,4.999584734088379001e+00,6.002610685914413935e+00
2.390590266225651206e+01,7.281017081491557974e+01,7.226028777327943686e+00,5.021770922858491026e+00,6.090227679486400092e+00
3.988044470531956165e+01,8.398930060003678477e+01,7.339055734995546310e+00,1.580504752992062834e+01,1.551241035503302079e+01
5.586824029043731343e+01,7.614870788028264315e+01,7.371095931979298577e+00,4.400909416987970246e+01,4.413632965242172190e+01
7.499495199679014945e+01,4.506394964257421520e+01,7.276876498235459678e+00,2.489620999258832228e+02,2.495399086376658317e+02
3.020934960883340636e+01,7.806850547417168684e+01,7.218502718201783352e+00,4.778421456359868813e+00,4.889023491117434617e+00
2.296819610375617415e+01,4.957776337932286026e+01,7.447174513918316308e+00,1.501539776182727870e+01,1.669723034725425137e+01
7.787941487480176761e+01,5.151972211622852171e+01,7.368014037305003150e+00,1.819855775360168764e+02,1.831271415886417344e+02
2.838436853547412042e+01,7.346695333988759558e+01,7.392889877302948776e+00,5.015343552790268333e+00,5.343734522404990805e+00
6.430140893061974339e+01,7.137762099282774386e+01,7.236684531099120576e+00,5.717854858175836341e+01,5.855601629854722034e+01
7.573237315582788654e+01,6.026742116921225545e+01,7.488630530574592825e+00,1.028884225823869798e+02,1.030714901226815527e+02
4.460900729770958151e+01,8.006194585068567449e+01,7.356359934124351518e+00,2.594292926699495894e+01,2.683250688922325367e+01
7.914167762482514945e+01,5.781396723524912318e+01,7.331972838411592086e+00,1.178945092794439091e+02,1.181690485418876619e+02
