S,v_subinh
4.270647949141417143e+02,6.162507172635610431e+00
4.277930393194280896e+02,6.125522497823267187e+00
4.285225255501239872e+02,6.088731037646603284e+00
4.292532557238293975e+02,6.052132231643664539e+00
4.299852319617553462e+02,6.015725515887685226e+00
4.307184563887298623e+02,5.979510323051091092e+00
4.314529311332045154e+02,5.943486082469237708e+00
4.321886583272602707e+02,5.907652220203941873e+00
4.329256401066133435e+02,5.872008159106752778e+00
4.336638786106231578e+02,5.836553318881858132e+00
4.344033759822959269e+02,5.801287116148936107e+00
4.351441343682927254e+02,5.766208964505523227e+00
4.358861559189349464e+02,5.731318274589231265e+00
4.366294427882110085e+02,5.696614454139607986e+00
4.373739971337823249e+02,5.662096908059771394e+00
4.381198211169894989e+02,5.627765038477696713e+00
4.388669169028588612e+02,5.593618244807240458e+00
4.396152866601086089e+02,5.559655923808830558e+00
4.403649325611550012e+02,5.525877469649883800e+00
4.411158567821188399e+02,5.492282273964874229e+00
4.418680615028317220e+02,5.458869725915093341e+00
4.426215489068423494e+02,5.425639212248098531e+00
4.433763211814228384e+02,5.392590117356823143e+00
4.441323805175752568e+02,5.359721823338349900e+00
4.448897291100375924e+02,5.327033710052368143e+00
4.456483691572906309e+02,5.294525155179257148e+00
4.464083028615638682e+02,5.262195534277865683e+00
4.471695324288418192e+02,5.230044220842920311e+00
4.479320600688719765e+02,5.198070586362022460e+00
4.486958879951686185e+02,5.166274000372451880e+00
4.494610184250210523e+02,5.134653830517442508e+00
4.502274535794995813e+02,5.103209442602172352e+00
4.509951956834618727e+02,5.071940200649380337e+00
4.517642469655596074e+02,5.040845466954596787e+00
4.525346096582447331e+02,5.009924602141034633e+00
4.533062859977761718e+02,4.979176965214055173e+00
4.540792782242260728e+02,4.948601913615304326e+00
4.548535885814864059e+02,4.918198803276434106e+00
4.556292193172755560e+02,4.887966988672449276e+00
4.564061726831448595e+02,4.857905822874667656e+00
4.571844509344849143e+02,4.828014657603297621e+00
4.579640563305324008e+02,4.798292843279601705e+00
4.587449911343764484e+02,4.768739729077691614e+00
4.595272576129653430e+02,4.739354662975903132e+00
4.603108580371129506e+02,4.710136991807797102e+00
4.610957946815055379e+02,4.681086061312726088e+00
4.618820698247076280e+02,4.652201216186044874e+00
4.626696857491707533e+02,4.623481800128814712e+00
4.634586447412370376e+02,4.594927155897278404e+00
4.642489490911478356e+02,4.566536625351748313e+00
4.650406010930500429e+02,4.538309549505171958e+00
4.658336030450023486e+02,4.510245268571278388e+00
4.666279572489823977e+02,4.482343122012290237e+00
4.674236660108931574e+02,4.454602448586244101e+00
4.682207316405696247e+02,4.427022586393886350e+00
4.690191564517857046e+02,4.399602872925135522e+00
4.698189427622607468e+02,4.372342645105155690e+00
4.706200928936663672e+02,4.345241239339990180e+00
4.714226091716332121e+02,4.318297991561775184e+00
4.722264939257576657e+02,4.291512237273549246e+00
4.730317494896085577e+02,4.264883311593615112e+00
4.738383782007339846e+02,4.238410549299506336e+00
4.746463824006681875e+02,4.212093284871510690e+00
4.754557644349382031e+02,4.185930852535774349e+00
4.762665266530707981e+02,4.159922586306989523e+00
4.770786714085985523e+02,4.134067820030668194e+00
4.778922010590691229e+02,4.108365887424905161e+00
4.787071179660486564e+02,4.082816122121892377e+00
4.795234244951308256e+02,4.057417857708823128e+00
4.803411230159432534e+02,4.032170427768481780e+00
4.811602159021542775e+02,4.007073165919362800e+00
4.819807055314799413e+02,3.982125405855384326e+00
4.828025942856907591e+02,3.957326481385166073e+00
4.836258845506188209e+02,3.932675726470893807e+00
4.844505787161645571e+02,3.908172475266740165e+00
4.852766791763037304e+02,3.883816062156882687e+00
4.861041883290943701e+02,3.859605821793079983e+00
4.869331085766837646e+02,3.835541089131838888e+00
4.877634423253154523e+02,3.811621199471143751e+00
4.885951919853361574e+02,3.787845488486779377e+00
4.894283599712027808e+02,3.764213292268219657e+00
4.902629487014894494e+02,3.740723947354100076e+00
4.910989605988945073e+02,3.717376790767267902e+00
4.919363980902471098e+02,3.694171160049434910e+00
4.927752636065160914e+02,3.671106393295327841e+00
4.936155595828142850e+02,3.648181829186571523e+00
4.944572884584074473e+02,3.625396807025010215e+00
4.953004526767207949e+02,3.602750666765686560e+00
4.961450546853461105e+02,3.580242749049395545e+00
4.969910969360489617e+02,3.557872395234808138e+00
4.978385818847757491e+02,3.535638947430201018e+00
4.986875119916608128e+02,3.513541748524774189e+00
4.995378897210335367e+02,3.491580142219544491e+00
5.003897175414256822e+02,3.469753473057841653e+00
5.012429979255782655e+02,3.448061086455399327e+00
5.020977333504490048e+02,3.426502328730032687e+00
5.029539262972194251e+02,3.405076547130913678e+00
5.038115792513020210e+02,3.383783089867450578e+00
5.046706947023474186e+02,3.362621306137760335e+00
5.055312751442517083e+02,3.341590546156741226e+00
5.063933230751637211e+02,3.320690161183745825e+00
5.072568409974921906e+02,3.299919503549864519e+00
5.081218314179124036e+02,3.279277926684826650e+00
5.089882968473757501e+02,3.258764785143439369e+00
5.098562398011139294e+02,3.238379434631759146e+00
5.107256627986479884e+02,3.218121232032767232e+00
5.115965683637954839e+02,3.197989535431697394e+00
5.124689590246777016e+02,3.177983704140978638e+00
5.133428373137267045e+02,3.158103098724798219e+00
5.142182057676933482e+02,3.138347081023263652e+00
5.150950669276539884e+02,3.118715014176211220e+00
5.159734233390179270e+02,3.099206262646622800e+00
5.168532775515353705e+02,3.079820192243660326e+00
5.177346321193042513e+02,3.060556170145343202e+00
5.186174896007777306e+02,3.041413564920848245e+00
5.195018525587719296e+02,3.022391746552430369e+00
5.203877235604729776e+02,3.003490086456996888e+00
5.212751051774447433e+02,2.984707957507294118e+00
5.221639999856363374e+02,2.966044734052748044e+00
5.230544105653890483e+02,2.947499791939947489e+00
5.239463395014447542e+02,2.929072508532739594e+00
5.248397893829521763e+02,2.910762262732024652e+00
5.257347628034764284e+02,2.892568434995111293e+00
5.266312623610042465e+02,2.874490407354832744e+00
5.275292906579525152e+02,2.856527563438223449e+00
5.284288503011761122e+02,2.838679288484880825e+00
5.293299439019754118e+02,2.820944969364983290e+00
5.302325740761031057e+02,2.803323994596980562e+00
5.311367434437728434e+02,2.785815754364906915e+00
5.320424546296661674e+02,2.768419640535401793e+00
5.329497102629402434e+02,2.751135046674362261e+00
5.338585129772357050e+02,2.733961368063282382e+00
5.347688654106839294e+02,2.716898001715256861e+00
5.356807702059153371e+02,2.699944346390648509e+00
5.365942300100660987e+02,2.683099802612460394e+00
5.375092474747867755e+02,2.666363772681346944e+00
5.384258252562494818e+02,2.649735660690333727e+00
5.393439660151556154e+02,2.633214872539213047e+00
5.402636724167439297e+02,2.616800815948618020e+00
5.411849471307971271e+02,2.600492900473806213e+00
5.421077928316525458e+02,2.584290537518073361e+00
5.430322121982060253e+02,2.568193140345967240e+00
5.439582079139220241e+02,2.552200124096098310e+00
5.448857826668411235e+02,2.536310905793689230e+00
5.458149391495875307e+02,2.520524904362827279e+00
5.467456800593770367e+02,2.504841540638413466e+00
5.476780080980246339e+02,2.489260237377821205e+00
5.486119259719528145e+02,2.473780419272255671e+00
5.495474363921989607e+02,2.458401512957839152e+00
5.504845420744235298e+02,2.443122947026396652e+00
5.514232457389176716e+02,2.427944152035966141e+00
5.523635501106112997e+02,2.412864560521023716e+00
5.533054579190811637e+02,2.397883607002430306e+00
5.542489718985582385e+02,2.383000727997112822e+00
5.551940947879361374e+02,2.368215362027456639e+00
5.561408293307791837e+02,2.353526949630435183e+00
5.570891782753295729e+02,2.338934933366480173e+00
5.580391443745164679e+02,2.324438757828067192e+00
5.589907303859623653e+02,2.310037869648069897e+00
5.599439390719941230e+02,2.295731717507792258e+00
5.608987731996472803e+02,2.281519752144841373e+00
5.618552355406761762e+02,2.267401426360657446e+00
5.628133288715621347e+02,2.253376195027821272e+00
5.637730559735202860e+02,2.239443515097139237e+00
5.647344196325090024e+02,2.225602845604430335e+00
5.656974226392371747e+02,2.211853647677115564e+00
5.666620677891722835e+02,2.198195384540539088e+00
5.676283578825489258e+02,2.184627521524058036e+00
5.685962957243768869e+02,2.171149526066890711e+00
5.695658841244487576e+02,2.157760867723749421e+00
5.705371258973489148e+02,2.144461018170209066e+00
5.715100238624609119e+02,2.131249451207881229e+00
5.724845808439761186e+02,2.118125642769337791e+00
5.734607996709017925e+02,2.105089070922824934e+00
5.744386831770693789e+02,2.092139215876744007e+00
5.754182342011426954e+02,2.079275559983924548e+00
5.763994555866258906e+02,2.066497587745678821e+00
5.773823501818716295e+02,2.053804785815643186e+00
5.783669208400913249e+02,2.041196643003377886e+00
5.793531704193599126e+02,2.028672650277835832e+00
5.803411017826268790e+02,2.016232300770534724e+00
5.813307177977234232e+02,2.003875089778586194e+00
5.823220213373710976e+02,1.991600514767496444e+00
5.833150152791903338e+02,1.979408075373775722e+00
5.843097025057084011e+02,1.967297273407354163e+00
5.853060859043678192e+02,1.955267612853802905e+00
5.863041683675351123e+02,1.943318599876354247e+00
5.873039527925087668e+02,1.931449742817750614e+00
5.883054420815280992e+02,1.919660552201883474e+00
5.893086391417811001e+02,1.907950540735277034e+00
5.903135468854133023e+02,1.896319223308362556e+00
5.913201682295363071e+02,1.884766116996586804e+00
5.923285060962357420e+02,1.873290741061347520e+00
5.933385634125803563e+02,1.861892616950740376e+00
5.943503431106300923e+02,1.850571268300147620e+00
5.953638481274440437e+02,1.839326220932651967e+00
5.963790814050917106e+02,1.828157002859256197e+00
5.973960458906574331e+02,1.817063144279003062e+00
5.984147445362517601e+02,1.806044177578862042e+00
5.994351802990194074e+02,1.795099637333489317e+00
6.004573561411475566e+02,1.784229060304827641e+00
6.014812750298743822e+02,1.773431985441544345e+00
6.025069399374982595e+02,1.762707953878312361e+00
6.035343538413859505e+02,1.752056508934946022e+00
6.045635197239811305e+02,1.741477196115385873e+00
6.055944405728132551e+02,1.730969563106531828e+00
6.066271193805065423e+02,1.720533159776928667e+00
6.076615591447879297e+02,1.710167538175322743e+00
6.086977628684963975e+02,1.699872252529055716e+00
6.097357335595912673e+02,1.689646859242342369e+00
6.107754742311612972e+02,1.679490916894386121e+00
6.118169879014333219e+02,1.669403986237384174e+00
6.128602775937807792e+02,1.659385630194385008e+00
6.139053463367326913e+02,1.649435413857016863e+00
6.149521971639818503e+02,1.639552904483098983e+00
6.160008331143960731e+02,1.629737671494090545e+00
6.170512572320233176e+02,1.619989286472477197e+00
6.181034725661028233e+02,1.610307323158977288e+00
6.191574821710735250e+02,1.600691357449651964e+00
6.202132891065830336e+02,1.591140967392893790e+00
6.212708964374962761e+02,1.581655733186300816e+00
6.223303072339043638e+02,1.572235237173432276e+00
6.233915245711339139e+02,1.562879063840450389e+00
6.244545515297553493e+02,1.553586799812657571e+00
6.255193911955925614e+02,1.544358033850916856e+00
6.265860466597309824e+02,1.535192356847972395e+00
6.276545210185275891e+02,1.526089361824654489e+00
6.287248173736189756e+02,1.517048643925994922e+00
6.297969388319309019e+02,1.508069800417230599e+00
6.308708885056872759e+02,1.499152430679705272e+00
6.319466695124187936e+02,1.490296136206686217e+00
6.330242849749724883e+02,1.481500520599071224e+00
6.341037380215203711e+02,1.472765189561006771e+00
6.351850317855684125e+02,1.464089750895418263e+00
6.362681694059674555e+02,1.455473814499426366e+00
6.373531540269191282e+02,1.446916992359717824e+00
6.384399887979872119e+02,1.438418898547785485e+00
6.395286768741061678e+02,1.429979149215104384e+00
6.406192214155905731e+02,1.421597362588215674e+00
6.417116255881439884e+02,1.413273158963734177e+00
6.428058925628679390e+02,1.405006160703273110e+00
6.439020255162716921e+02,1.396795992228285765e+00
6.450000276302813518e+02,1.388642280014828811e+00
6.460999020922486125e+02,1.380544652588262533e+00
6.472016520949603091e+02,1.372502740517858921e+00
6.483052808366481941e+02,1.364516176411344706e+00
6.494107915209972361e+02,1.356584594909377772e+00
6.505181873571557389e+02,1.348707632679945201e+00
6.516274715597440945e+02,1.340884928412698684e+00
6.527386473488645606e+02,1.333116122813220228e+00
6.538517179501104692e+02,1.325400858597221898e+00
6.549666865945753216e+02,1.317738780484686290e+00
6.560835565188617693e+02,1.310129535193945260e+00
6.572023309650937790e+02,1.302572771435671184e+00
6.583230131809217482e+02,1.295068139906865090e+00
6.594456064195348972e+02,1.287615293284729789e+00
6.605701139396695680e+02,1.280213886220517683e+00
6.616965390056192291e+02,1.272863575333310404e+00
6.628248848872437975e+02,1.265564019203749835e+00
6.639551548599789612e+02,1.258314878367718048e+00
6.650873522048457289e+02,1.251115815309959967e+00
6.662214802084599796e+02,1.243966494457661387e+00
6.673575421630422397e+02,1.236866582173973494e+00
6.684955413664268917e+02,1.229815746751493410e+00
6.696354811220719512e+02,1.222813658405698112e+00
6.707773647390683891e+02,1.215859989268334163e+00
6.719211955321502501e+02,1.208954413380757043e+00
6.730669768217037472e+02,1.202096606687240055e+00
6.742147119337772665e+02,1.195286247028229942e+00
6.753644042000908030e+02,1.188523014133571420e+00
6.765160569580449419e+02,1.181806589615691072e+00
6.776696735507335916e+02,1.175136656962725290e+00
6.788252573269490995e+02,1.168512901531655546e+00
6.799828116411950987e+02,1.161935010541360169e+00
6.811423398536954892e+02,1.155402673065659247e+00
6.823038453304038740e+02,1.148915580026320216e+00
6.834673314430139044e+02,1.142473424186027708e+00
6.846328015689686026e+02,1.136075900141328088e+00
6.858002590914703660e+02,1.129722704315540005e+00
6.869697073994905168e+02,1.123413534951640536e+00
6.881411498877796475e+02,1.117148092105115786e+00
6.893145899568770574e+02,1.110926077636793297e+00
6.904900310131207561e+02,1.104747195205644017e+00
6.916674764686574690e+02,1.098611150261559422e+00
6.928469297414520724e+02,1.092517650038108634e+00
6.940283942552982808e+02,1.086466403545266024e+00
6.952118734398279685e+02,1.080457121562125256e+00
6.963973707305214020e+02,1.074489516629585140e+00
6.975848895687169033e+02,1.068563303043021939e+00
6.987744334016207404e+02,1.062678196844938805e+00
6.999660056823192917e+02,1.056833915817589453e+00
7.011596098697852995e+02,1.051030179475608506e+00
7.023552494288903745e+02,1.045266709058600307e+00
7.035529278304147738e+02,1.039543227523723745e+00
7.047526485510571774e+02,1.033859459538260861e+00
7.059544150734445793e+02,1.028215131472175248e+00
7.071582308861430874e+02,1.022609971390649131e+00
7.083640994836672462e+02,1.017043709046618227e+00
7.095720243664908367e+02,1.011516075873288623e+00
7.107820090410564262e+02,1.006026804976646316e+00
7.119940570197863963e+02,1.000575631127956111e+00
7.132081718210920371e+02,9.951622907562527320e-01
7.144243569693846894e+02,9.897865219408226167e-01
7.156426159950857482e+02,9.844480644036777139e-01
7.168629524346363269e+02,9.791466595020285046e-01
7.180853698305085118e+02,9.738820502207415908e-01
7.193098717312146846e+02,9.686539811648015030e-01
7.205364616913186637e+02,9.634621985517612952e-01
7.217651432714445718e+02,9.583064502041975796e-01
7.229959200382905919e+02,9.531864855421438021e-01
7.242287955646345381e+02,9.481020555755553803e-01
7.254637734293478388e+02,9.430529128967367614e-01
7.267008572174040637e+02,9.380388116727910175e-01
7.279400505198907467e+02,9.330595076380568953e-01
7.291813569340182539e+02,9.281147580865574120e-01
7.304247800631317205e+02,9.232043218644360172e-01
7.316703235167204866e+02,9.183279593624061876e-01
7.329179909104288981e+02,9.134854325081975812e-01
7.341677858660668790e+02,9.086765047590050770e-01
7.354197120116203905e+02,9.039009410939430333e-01
7.366737729812620046e+02,8.991585080065002122e-01
7.379299724153611351e+02,8.944489734970063610e-01
7.391883139604952930e+02,8.897721070650944641e-01
7.404488012694598638e+02,8.851276797021764287e-01
7.417114380012792481e+02,8.805154638839195469e-01
7.429762278212173214e+02,8.759352335627350605e-01
7.442431744007874386e+02,8.713867641602713876e-01
7.455122814177657347e+02,8.668698325599050181e-01
7.467835525561979466e+02,8.623842170992654932e-01
7.480569915064122597e+02,8.579296975627432875e-01
7.493326019650299941e+02,8.535060551740175638e-01
7.506103876349759503e+02,8.491130725885953634e-01
7.518903522254895506e+02,8.447505338863557922e-01
7.531724994521349572e+02,8.404182245641113047e-01
7.544568330368123270e+02,8.361159315281744275e-01
7.557433567077686121e+02,8.318434430869372509e-01
7.570320741996083598e+02,8.276005489434657969e-01
7.583229892533042857e+02,8.233870401881043799e-01
7.596161056162084151e+02,8.192027092910934005e-01
7.609114270420628827e+02,8.150473500951989081e-01
7.622089572910109609e+02,8.109207578083598156e-01
7.635087001296075186e+02,8.068227289963453286e-01
7.648106593308305037e+02,8.027530615754275845e-01
7.661148386740916294e+02,7.987115548050709446e-01
7.674212419452474023e+02,7.946980092806341656e-01
7.687298729366092402e+02,7.907122269260926650e-01
7.700407354469576831e+02,7.867540109867635634e-01
7.713538332815488729e+02,7.828231660220696941e-01
7.726691702521283105e+02,7.789194978983002837e-01
7.739867501769416549e+02,7.750428137813950569e-01
7.753065768807454106e+02,7.711929221297488812e-01
7.766286541948182958e+02,7.673696326870295126e-01
7.779529859569720429e+02,7.635727564750157681e-01
7.792795760115629946e+02,7.598021057864529082e-01
7.806084282095027902e+02,7.560574941779280023e-01
7.819395464082699618e+02,7.523387364627603935e-01
7.832729344719208484e+02,7.486456487039163665e-01
7.846085962711007369e+02,7.449780482069405796e-01
7.859465356830555720e+02,7.413357535129051490e-01
7.872867565916427566e+02,7.377185843913827146e-01
7.886292628873425201e+02,7.341263618334377128e-01
7.899740584672691739e+02,7.305589080446373007e-01
7.913211472351828206e+02,7.270160464380844845e-01
7.926705331015001548e+02,7.234976016274706767e-01
7.940222199833051491e+02,7.200033994201539000e-01
7.953762118043640612e+02,7.165332668102452063e-01
7.967325124951313455e+02,7.130870319717392825e-01
7.980911259927646597e+02,7.096645242516462782e-01
7.994520562411354376e+02,7.062655741631538309e-01
8.008153071908405991e+02,7.028900133788122950e-01
8.021808827992132365e+02,6.995376747237409543e-01
8.035487870303351201e+02,6.962083921688567711e-01
8.049190238550472714e+02,6.929020008241262296e-01
8.062915972509622407e+02,6.896183369318400480e-01
8.076665112024751352e+02,6.863572378599125390e-01
8.090437697007755560e+02,6.831185420952009535e-01
8.104233767438586256e+02,6.799020892368540236e-01
8.118053363365374935e+02,6.767077199896768258e-01
8.131896524904541366e+02,6.735352761575268410e-01
8.145763292240912961e+02,6.703846006367296662e-01
8.159653705627843010e+02,6.672555374095195946e-01
8.173567805387324370e+02,6.641479315375065084e-01
8.187505631910109969e+02,6.610616291551641988e-01
8.201467225655819675e+02,6.579964774633478841e-01
8.215452627153089225e+02,6.549523247228262735e-01
8.229461876999644119e+02,6.519290202478559282e-01
8.243495015862441733e+02,6.489264143997652834e-01
8.257552084477791823e+02,6.459443585805673127e-01
8.271633123651463393e+02,6.429827052266033904e-01
8.285738174258812023e+02,6.400413078022059166e-01
8.299867277244893558e+02,6.371200207933893633e-01
8.314020473624586884e+02,6.342186997015661909e-01
8.328197804482708761e+02,6.313372010372889642e-01
8.342399310974135460e+02,6.284753823140182272e-01
8.356625034323922137e+02,6.256331020419156896e-01
8.370875015827422203e+02,6.228102197216626168e-01
8.385149296850407836e+02,6.200065958383068621e-01
8.399447918829188211e+02,6.172220918551329927e-01
8.413770923270731146e+02,6.144565702075612812e-01
8.428118351752783610e+02,6.117098942970704556e-01
8.442490245923994507e+02,6.089819284851478720e-01
8.456886647504020402e+02,6.062725380872691083e-01
8.471307598283689231e+02,6.035815893668931009e-01
8.485753140125063965e+02,6.009089495295021344e-01
8.500223314961600636e+02,5.982544867166516012e-01
8.514718164798264297e+02,5.956180700000535122e-01
8.529237731711643846e+02,5.929995693756865416e-01
8.543782057850082765e+02,5.903988557579318286e-01
8.558351185433793944e+02,5.878158009737358691e-01
8.572945156754988147e+02,5.852502777567999415e-01
8.587564014177991112e+02,5.827021597417967325e-01
8.602207800139372011e+02,5.801713214586128320e-01
8.616876557148065103e+02,5.776576383266185388e-01
8.631570327785487962e+02,5.751609866489668654e-01
8.646289154705673354e+02,5.726812436069143031e-01
8.661033080635388615e+02,5.702182872541743386e-01
8.675802148374257285e+02,5.677719965112935085e-01
8.690596400794889860e+02,5.653422511600555422e-01
8.705415880843000878e+02,5.629289318379154805e-01
8.720260631537541940e+02,5.605319200324551110e-01
8.735130695970807437e+02,5.581510980758727092e-01
8.750026117308605080e+02,5.557863491394877675e-01
8.764946938790321838e+02,5.534375572282901334e-01
8.779893203729086508e+02,5.511046071755014708e-01
8.794864955511889093e+02,5.487873846371679187e-01
8.809862237599701302e+02,5.464857760867833925e-01
8.824885093527607296e+02,5.441996688099347557e-01
8.839933566904928739e+02,5.419289508989775239e-01
8.855007701415352130e+02,5.396735112477366592e-01
8.870107540817052723e+02,5.374332395462347867e-01
8.885233128942825260e+02,5.352080262754477236e-01
8.900384509700207900e+02,5.329977627020862085e-01
8.915561727071614087e+02,5.308023408734043880e-01
8.930764825114455334e+02,5.286216536120369458e-01
8.945993847961270831e+02,5.264555945108599921e-01
8.961248839819858176e+02,5.243040579278817059e-01
8.976529844973397303e+02,5.221669389811575135e-01
8.991836907780582351e+02,5.200441335437331336e-01
9.007170072675748997e+02,5.179355382386150453e-01
9.022529384168993829e+02,5.158410504337664904e-01
9.037914886846343734e+02,5.137605682371259030e-01
9.053326625369824114e+02,5.116939904916634196e-01
9.068764644477630554e+02,5.096412167704524876e-01
9.084228988984247053e+02,5.076021473717731158e-01
9.099719703780577902e+02,5.055766833142402161e-01
9.115236833834075014e+02,5.035647263319592559e-01
9.130780424188869802e+02,5.015661788697084456e-01
9.146350519965907324e+02,4.995809440781452948e-01
9.161947166363072483e+02,4.976089258090413692e-01
9.177570408655321899e+02,4.956500286105430808e-01
9.193220292194819194e+02,4.937041577224576816e-01
9.208896862411060056e+02,4.917712190715660681e-01
9.224600164811012064e+02,4.898511192669607328e-01
9.240330244979240888e+02,4.879437655954113606e-01
9.256087148578044435e+02,4.860490660167544608e-01
9.271870921347584726e+02,4.841669291593103108e-01
9.287681609106023188e+02,4.822972643153248251e-01
9.303519257749641156e+02,4.804399814364386234e-01
9.319383913253011542e+02,4.785949911291760284e-01
9.335275621669078419e+02,4.767622046504711442e-01
9.351194429129322998e+02,4.749415339032078132e-01
9.367140381843893238e+02,4.731328914317912138e-01
9.383113526101737989e+02,4.713361904177429396e-01
9.399113908270735465e+02,4.695513446753222242e-01
9.415141574797834210e+02,4.677782686471723683e-01
9.431196572209184978e+02,4.660168773999912029e-01
9.447278947110278295e+02,4.642670866202284197e-01
9.463388746186075196e+02,4.625288126098060504e-01
9.479526016201145922e+02,4.608019722818666453e-01
9.495690803999805212e+02,4.590864831565425463e-01
9.511883156506250998e+02,4.573822633567529161e-01
9.528103120724692872e+02,4.556892316040253021e-01
9.544350743739496465e+02,4.540073072143398503e-01
9.560626072715318742e+02,4.523364100940003296e-01
9.576929154897238732e+02,4.506764607355283614e-01
9.593260037610904192e+02,4.490273802135820724e-01
9.609618768262649837e+02,4.473890901809014498e-01
9.626005394339681516e+02,4.457615128642706814e-01
9.642419963410152377e+02,4.441445710605168573e-01
9.658862523123339088e+02,4.425381881325207711e-01
9.675333121209770297e+02,4.409422880052589755e-01
9.691831805481368747e+02,4.393567951618663758e-01
9.708358623831585419e+02,4.377816346397244707e-01
9.724913624235541647e+02,4.362167320265722403e-01
9.741496854750168950e+02,4.346620134566411831e-01
9.758108363514343182e+02,4.331174056068136102e-01
9.774748198749033463e+02,4.315828356928049780e-01
9.791416408757430645e+02,4.300582314653689231e-01
9.808113041925099651e+02,4.285435212065256128e-01
9.824838146720110217e+02,4.270386337258146314e-01
9.841591771693181272e+02,4.255434983565682949e-01
9.858373965477825323e+02,4.240580449522110551e-01
9.875184776790482601e+02,4.225822038825797211e-01
9.892024254430668861e+02,4.211159060302668844e-01
9.908892447281110663e+02,4.196590827869879914e-01
9.925789404307886343e+02,4.182116660499709537e-01
9.942715174560598825e+02,4.167735882183644658e-01
9.959669807172462015e+02,4.153447821896774639e-01
9.976653351360483839e+02,4.139251813562321303e-01
9.993665856425601532e+02,4.125147196016427098e-01
1.001070737175281806e+03,4.111133312973174192e-01
1.002777794681134878e+03,4.097209512989821167e-01
1.004487763115477037e+03,4.083375149432230677e-01
1.006200647442115496e+03,4.069629580440562444e-01
1.007916452633322137e+03,4.055972168895146668e-01
1.009635183669847606e+03,4.042402282382592804e-01
1.011356845540936092e+03,4.028919293162108728e-01
1.013081443244339312e+03,4.015522578132034726e-01
1.014808981786331401e+03,4.002211518796603418e-01
1.016539466181723583e+03,3.988985501232882314e-01
1.018272901453878262e+03,3.975843916057968941e-01
1.020009292634723806e+03,3.962786158396365832e-01
1.021748644764769438e+03,3.949811627847577000e-01
1.023490962893118194e+03,3.936919728453930345e-01
1.025236252077486370e+03,3.924109868668549383e-01
1.026984517384212040e+03,3.911381461323623077e-01
1.028735763888272686e+03,3.898733923598814988e-01
1.030489996673300766e+03,3.886166676989885049e-01
1.032247220831596906e+03,3.873679147277538370e-01
1.034007441464145586e+03,3.861270764496465557e-01
1.035770663680629468e+03,3.848940962904577323e-01
1.037536892599444627e+03,3.836689180952467804e-01
1.039306133347714876e+03,3.824514861253029419e-01
1.041078391061307229e+03,3.812417450551331966e-01
1.042853670884846451e+03,3.800396399694632721e-01
1.044631977971729839e+03,3.788451163602645777e-01
1.046413317484143136e+03,3.776581201237951824e-01
1.048197694593073948e+03,3.764785975576654398e-01
1.049985114478327887e+03,3.753064953579190455e-01
1.051775582328544033e+03,3.741417606161354659e-01
1.053569103341208120e+03,3.729843408165519070e-01
1.055365682722669590e+03,3.718341838332025473e-01
1.057165325688154780e+03,3.706912379270795865e-01
1.058968037461786025e+03,3.695554517433089492e-01
1.060773823276591429e+03,3.684267743083513014e-01
1.062582688374522832e+03,3.673051550272156129e-01
1.064394638006471496e+03,3.661905436806943692e-01
1.066209677432282433e+03,3.650828904226172678e-01
1.068027811920770091e+03,3.639821457771224567e-01
1.069849046749733134e+03,3.628882606359474239e-01
1.071673387205970130e+03,3.618011862557369840e-01
1.073500838585295469e+03,3.607208742553691394e-01
1.075331406192553231e+03,3.596472766133012589e-01
1.077165095341634014e+03,3.585803456649316323e-01
1.079001911355489710e+03,3.575200340999804549e-01
1.080841859566149424e+03,3.564662949598876307e-01
1.082684945314733795e+03,3.554190816352295612e-01
1.084531173951472056e+03,3.543783478631523653e-01
1.086380550835716804e+03,3.533440477248223632e-01
1.088233081335958786e+03,3.523161356428958779e-01
1.090088770829844179e+03,3.512945663790036921e-01
1.091947624704187774e+03,3.502792950312558773e-01
1.093809648354993442e+03,3.492702770317582250e-01
1.095674847187463229e+03,3.482674681441542686e-01
1.097543226616017364e+03,3.472708244611757422e-01
1.099414792064309040e+03,3.462803024022151899e-01
1.101289548965240101e+03,3.452958587109123401e-01
1.103167502760976276e+03,3.443174504527596880e-01
1.105048658902964007e+03,3.433450350127221773e-01
1.106933022851945225e+03,3.423785700928750897e-01
1.108820600077974404e+03,3.414180137100569223e-01
1.110711396060432889e+03,3.404633241935401400e-01
1.112605416288045944e+03,3.395144601827167485e-01
1.114502666258898898e+03,3.385713806247999114e-01
1.116403151480451697e+03,3.376340447725427740e-01
1.118306877469556412e+03,3.367024121819717775e-01
1.120213849752472470e+03,3.357764427101369020e-01
1.122124073864882803e+03,3.348560965128765665e-01
1.124037555351909987e+03,3.339413340425991805e-01
1.125954299768132387e+03,3.330321160460792962e-01
1.127874312677598937e+03,3.321284035622702469e-01
1.129797599653850057e+03,3.312301579201294421e-01
1.131724166279926749e+03,3.303373407364637582e-01
1.133654018148391970e+03,3.294499139137859189e-01
1.135587160861344955e+03,3.285678396381864763e-01
1.137523600030437819e+03,3.276910803772227210e-01
1.139463341276891924e+03,3.268195988778209715e-01
1.141406390231514024e+03,3.259533581641936295e-01
1.143352752534712863e+03,3.250923215357717777e-01
1.145302433836515547e+03,3.242364525651511009e-01
1.147255439796583005e+03,3.233857150960545157e-01
1.149211776084228177e+03,3.225400732413064020e-01
1.151171448378430796e+03,3.216994913808235435e-01
