v,E,E_noisy
6.886977395479094710e-01,1.537445621611069457e+00,1.542776944410158668e+00
6.888877775555110050e-01,1.537891355549851014e+00,1.536252636222078527e+00
6.890778155631125390e-01,1.538337546501464148e+00,1.538510768745145363e+00
6.892678535707140730e-01,1.538784195151793321e+00,1.539854723492903421e+00
6.894578915783156070e-01,1.539231302188195594e+00,1.541583085670544584e+00
6.896479295859171410e-01,1.539678868299501513e+00,1.532236415897457515e+00
6.898379675935186750e-01,1.540126894176021111e+00,1.544631813074808235e+00
6.900280056011200980e-01,1.540575380509547454e+00,1.539992833507448200e+00
6.902180436087216320e-01,1.541024327993362197e+00,1.538043165037944915e+00
6.904080816163231660e-01,1.541473737322236692e+00,1.541262525256772431e+00
6.905981196239247000e-01,1.541923609192438205e+00,1.534146398101958741e+00
6.907881576315262340e-01,1.542373944301735023e+00,1.539217529647573413e+00
6.909781956391277680e-01,1.542824743349397343e+00,1.543493505047735859e+00
6.911682336467293020e-01,1.543276007036204600e+00,1.548633440791200799e+00
6.913582716543308360e-01,1.543727736064448353e+00,1.543320236585179028e+00
6.915483096619322589e-01,1.544179931137935613e+00,1.545688953206011851e+00
6.917383476695337929e-01,1.544632592961995510e+00,1.543382192477951831e+00
6.919283856771353269e-01,1.545085722243481507e+00,1.548462191797983944e+00
6.921184236847368609e-01,1.545539319690775626e+00,1.543871478796520869e+00
6.923084616923383949e-01,1.545993386013793991e+00,1.547768285135734168e+00
6.924984996999399289e-01,1.546447921923989277e+00,1.545041156671694837e+00
6.926885377075414629e-01,1.546902928134357591e+00,1.542965016723681915e+00
6.928785757151429969e-01,1.547358405359440470e+00,1.543319618329049181e+00
6.930686137227444199e-01,1.547814354315329544e+00,1.545170015540888730e+00
6.932586517303459539e-01,1.548270775719672532e+00,1.552851122168947162e+00
6.934486897379474879e-01,1.548727670291675906e+00,1.561441639364520295e+00
6.936387277455490219e-01,1.549185038752109556e+00,1.548322692510118115e+00
6.938287657531505559e-01,1.549642881823311447e+00,1.546635298848914708e+00
6.940188037607520899e-01,1.550101200229192067e+00,1.552177830235137224e+00
6.942088417683536239e-01,1.550559994695238419e+00,1.552465976386712576e+00
6.943988797759551579e-01,1.551019265948519354e+00,1.548849304512487368e+00
6.945889177835565809e-01,1.551479014717688676e+00,1.559121723705049201e+00
6.947789557911581149e-01,1.551939241732990693e+00,1.555404388203721178e+00
6.949689937987596489e-01,1.552399947726264884e+00,1.556141788827286154e+00
6.951590318063611829e-01,1.552861133430948337e+00,1.553090587796078559e+00
6.953490698139627169e-01,1.553322799582083524e+00,1.553820144368888156e+00
6.955391078215642509e-01,1.553784946916319409e+00,1.557661304465630225e+00
6.957291458291657849e-01,1.554247576171918555e+00,1.548654449848435144e+00
6.959191838367673189e-01,1.554710688088760451e+00,1.551469491843454396e+00
6.961092218443687418e-01,1.555174283408346403e+00,1.555516155344557783e+00
6.962992598519702758e-01,1.555638362873803526e+00,1.549765734610255574e+00
6.964892978595718098e-01,1.556102927229891630e+00,1.562673752958389173e+00
6.966793358671733438e-01,1.556567977223003663e+00,1.554067523845282794e+00
6.968693738747748778e-01,1.557033513601174146e+00,1.555310118610346404e+00
6.970594118823764118e-01,1.557499537114082067e+00,1.558794493934141379e+00
6.972494498899779458e-01,1.557966048513055979e+00,1.564001043886406705e+00
6.974394878975794798e-01,1.558433048551078448e+00,1.558260347611419849e+00
6.976295259051810138e-01,1.558900537982791823e+00,1.555826707717668844e+00
6.978195639127824368e-01,1.559368517564499346e+00,1.555631913036723768e+00
6.980096019203839708e-01,1.559836988054175810e+00,1.560767414526673891e+00
6.981996399279855048e-01,1.560305950211467563e+00,1.557985668502042564e+00
6.983896779355870388e-01,1.560775404797698052e+00,1.570274562202282009e+00
6.985797159431885728e-01,1.561245352575874490e+00,1.566282004600785260e+00
6.987697539507901068e-01,1.561715794310690519e+00,1.549039792299494289e+00
6.989597919583916408e-01,1.562186730768532650e+00,1.558467639773497115e+00
6.991498299659931748e-01,1.562658162717483146e+00,1.564071145755641323e+00
6.993398679735945977e-01,1.563130090927327576e+00,1.572389378415625094e+00
6.995299059811961317e-01,1.563602516169557477e+00,1.555524906860811241e+00
6.997199439887976657e-01,1.564075439217376129e+00,1.562303596828871433e+00
6.999099819963991997e-01,1.564548860845702771e+00,1.569369584901897596e+00
7.001000200040007337e-01,1.565022781831178600e+00,1.562248748421375844e+00
7.002900580116022677e-01,1.565497202952170319e+00,1.565782799603760322e+00
7.004800960192038017e-01,1.565972124988776359e+00,1.563970170731109333e+00
7.006701340268053357e-01,1.566447548722831984e+00,1.569133787348357956e+00
7.008601720344067587e-01,1.566923474937911731e+00,1.562526580394933529e+00
7.010502100420082927e-01,1.567399904419338741e+00,1.567491806114774011e+00
7.012402480496098267e-01,1.567876837954184754e+00,1.562056338258780652e+00
7.014302860572113607e-01,1.568354276331279884e+00,1.572262672690748042e+00
7.016203240648128947e-01,1.568832220341214168e+00,1.571253338784410758e+00
7.018103620724144287e-01,1.569310670776344452e+00,1.569164953204918556e+00
7.020004000800159627e-01,1.569789628430798611e+00,1.569937568713119402e+00
7.021904380876174967e-01,1.570269094100481544e+00,1.570378584724019921e+00
7.023804760952189197e-01,1.570749068583078945e+00,1.569271727292039564e+00
7.025705141028204537e-01,1.571229552678064856e+00,1.571857592115287749e+00
7.027605521104219877e-01,1.571710547186703222e+00,1.573178036965924953e+00
7.029505901180235217e-01,1.572192052912056104e+00,1.571916845499282234e+00
7.031406281256250557e-01,1.572674070658987677e+00,1.570295875496939830e+00
7.033306661332265897e-01,1.573156601234170449e+00,1.571530369990393528e+00
7.035207041408281237e-01,1.573639645446087476e+00,1.571805561908047322e+00
7.037107421484296577e-01,1.574123204105041918e+00,1.575939896028414333e+00
7.039007801560310806e-01,1.574607278023159029e+00,1.575225262133772564e+00
7.040908181636326146e-01,1.575091868014393048e+00,1.582983797328697761e+00
7.042808561712341486e-01,1.575576974894532079e+00,1.574884024006953043e+00
7.044708941788356826e-01,1.576062599481202975e+00,1.576364361725362429e+00
7.046609321864372166e-01,1.576548742593877117e+00,1.574031808730736781e+00
7.048509701940387506e-01,1.577035405053875960e+00,1.577440198411293570e+00
7.050410082016402846e-01,1.577522587684375921e+00,1.575743897120034820e+00
7.052310462092418186e-01,1.578010291310414148e+00,1.574573714472213171e+00
7.054210842168432416e-01,1.578498516758893411e+00,1.579144743222727021e+00
7.056111222244447756e-01,1.578987264858589423e+00,1.585352405408280374e+00
7.058011602320463096e-01,1.579476536440153067e+00,1.576015010838374364e+00
7.059911982396478436e-01,1.579966332336118384e+00,1.577360884812461617e+00
7.061812362472493776e-01,1.580456653380907461e+00,1.580298021090940530e+00
7.063712742548509116e-01,1.580947500410834872e+00,1.581961007022600674e+00
7.065613122624524456e-01,1.581438874264115668e+00,1.586638972545996396e+00
7.067513502700539796e-01,1.581930775780868492e+00,1.579336918689089098e+00
7.069413882776554026e-01,1.582423205803121125e+00,1.581859996122489287e+00
7.071314262852569366e-01,1.582916165174819367e+00,1.579722102387528526e+00
7.073214642928584706e-01,1.583409654741828598e+00,1.579888965189973904e+00
7.075115023004600046e-01,1.583903675351940876e+00,1.581985688788491995e+00
7.077015403080615386e-01,1.584398227854881602e+00,1.579902462808663310e+00
7.078915783156630726e-01,1.584893313102314405e+00,1.586640374268913467e+00
7.080816163232646065e-01,1.585388931947846913e+00,1.589549647427588530e+00
7.082716543308661405e-01,1.585885085247036086e+00,1.583763639354994757e+00
7.084616923384675635e-01,1.586381773857393096e+00,1.583508341286068211e+00
7.086517303460690975e-01,1.586878998638393545e+00,1.592103021448357580e+00
7.088417683536706315e-01,1.587376760451477242e+00,1.586442413163631882e+00
7.090318063612721655e-01,1.587875060160056639e+00,1.593736701518250420e+00
7.092218443688736995e-01,1.588373898629524383e+00,1.576710509922547354e+00
7.094118823764752335e-01,1.588873276727255979e+00,1.588121859874086050e+00
7.096019203840767675e-01,1.589373195322618448e+00,1.585210002217411596e+00
7.097919583916783015e-01,1.589873655286974108e+00,1.587643875874761523e+00
7.099819963992797245e-01,1.590374657493686783e+00,1.593503254472045327e+00
7.101720344068812585e-01,1.590876202818130469e+00,1.595103103398343825e+00
7.103620724144827925e-01,1.591378292137690664e+00,1.590582696823717335e+00
7.105521104220843265e-01,1.591880926331773471e+00,1.595524568366438301e+00
7.107421484296858605e-01,1.592384106281811151e+00,1.587799575948291020e+00
7.109321864372873945e-01,1.592887832871268339e+00,1.593868706116653211e+00
7.111222244448889285e-01,1.593392106985646040e+00,1.592668321647374041e+00
7.113122624524904625e-01,1.593896929512490956e+00,1.586987646562958876e+00
7.115023004600918854e-01,1.594402301341398376e+00,1.597904929776938987e+00
7.116923384676934194e-01,1.594908223364020383e+00,1.592113874419280650e+00
7.118823764752949534e-01,1.595414696474071858e+00,1.597040605877766195e+00
7.120724144828964874e-01,1.595921721567334695e+00,1.592756347078173818e+00
7.122624524904980214e-01,1.596429299541666902e+00,1.597027723167266045e+00
7.124524904980995554e-01,1.596937431297005938e+00,1.599290347958340464e+00
7.126425285057010894e-01,1.597446117735377147e+00,1.597335839670815938e+00
7.128325665133026234e-01,1.597955359760898641e+00,1.595948625178423397e+00
7.130226045209040464e-01,1.598465158279787524e+00,1.600790489949175610e+00
7.132126425285055804e-01,1.598975514200367876e+00,1.599729231408473895e+00
7.134026805361071144e-01,1.599486428433075202e+00,1.597715494046053841e+00
7.135927185437086484e-01,1.599997901890462204e+00,1.600085276673582468e+00
7.137827565513101824e-01,1.600509935487208990e+00,1.600098390384853575e+00
7.139727945589117164e-01,1.601022530140123523e+00,1.599577845367287310e+00
7.141628325665132504e-01,1.601535686768153610e+00,1.605062429861664475e+00
7.143528705741147844e-01,1.602049406292389788e+00,1.608924983852862978e+00
7.145429085817163184e-01,1.602563689636073985e+00,1.600445504429502064e+00
7.147329465893177414e-01,1.603078537724603736e+00,1.602532813306839943e+00
7.149229845969192754e-01,1.603593951485540181e+00,1.599764414469741602e+00
7.151130226045208094e-01,1.604109931848615389e+00,1.598717243256565945e+00
7.153030606121223434e-01,1.604626479745736356e+00,1.609094908261542001e+00
7.154930986197238774e-01,1.605143596110993220e+00,1.602393745405489511e+00
7.156831366273254114e-01,1.605661281880666147e+00,1.606954157668845751e+00
7.158731746349269454e-01,1.606179537993231543e+00,1.600696373719382004e+00
7.160632126425284794e-01,1.606698365389367389e+00,1.604079813822304246e+00
7.162532506501299023e-01,1.607217765011961896e+00,1.609046096323002439e+00
7.164432886577314363e-01,1.607737737806119949e+00,1.609571863928776603e+00
7.166333266653329703e-01,1.608258284719167763e+00,1.609130663995453903e+00
7.168233646729345043e-01,1.608779406700662662e+00,1.610347961268848049e+00
7.170134026805360383e-01,1.609301104702396401e+00,1.610105438627225993e+00
7.172034406881375723e-01,1.609823379678406052e+00,1.613769756804410704e+00
7.173934786957391063e-01,1.610346232584976445e+00,1.617074695300376286e+00
7.175835167033406403e-01,1.610869664380650157e+00,1.613059557177012771e+00
7.177735547109420633e-01,1.611393676026233068e+00,1.610882218303693492e+00
7.179635927185435973e-01,1.611918268484801464e+00,1.607743900275315552e+00
7.181536307261451313e-01,1.612443442721710030e+00,1.610433846683273051e+00
7.183436687337466653e-01,1.612969199704595846e+00,1.611608347297992960e+00
7.185337067413481993e-01,1.613495540403388606e+00,1.619187563807580554e+00
7.187237447489497333e-01,1.614022465790315497e+00,1.607766327046145527e+00
7.189137827565512673e-01,1.614549976839909862e+00,1.611296735111237277e+00
7.191038207641528013e-01,1.615078074529015861e+00,1.610887418913687474e+00
7.192938587717542243e-01,1.615606759836799133e+00,1.618998902753749247e+00
7.194838967793557583e-01,1.616136033744749456e+00,1.613280878300630494e+00
7.196739347869572923e-01,1.616665897236691629e+00,1.609247848612935572e+00
7.198639727945588263e-01,1.617196351298791024e+00,1.608898660195868580e+00
7.200540108021603602e-01,1.617727396919560467e+00,1.618870820948355327e+00
7.202440488097618942e-01,1.618259035089867792e+00,1.611633822061711019e+00
7.204340868173634282e-01,1.618791266802943385e+00,1.623088018392511156e+00
7.206241248249649622e-01,1.619324093054387737e+00,1.623467556940699552e+00
7.208141628325663852e-01,1.619857514842177659e+00,1.615209004726891440e+00
7.210042008401679192e-01,1.620391533166672948e+00,1.618913898639103177e+00
7.211942388477694532e-01,1.620926149030627261e+00,1.620884921022680114e+00
7.213842768553709872e-01,1.621461363439191672e+00,1.615354872356267180e+00
7.215743148629725212e-01,1.621997177399923551e+00,1.616920167418511411e+00
7.217643528705740552e-01,1.622533591922793228e+00,1.619851481319400488e+00
7.219543908781755892e-01,1.623070608020194427e+00,1.622767599895972301e+00
7.221444288857771232e-01,1.623608226706946489e+00,1.624544459987495415e+00
7.223344668933785462e-01,1.624146449000307024e+00,1.616470880216914541e+00
7.225245049009800802e-01,1.624685275919976357e+00,1.625474566319576208e+00
7.227145429085816142e-01,1.625224708488106184e+00,1.624590854807890672e+00
7.229045809161831482e-01,1.625764747729306903e+00,1.624528496129315824e+00
7.230946189237846822e-01,1.626305394670654936e+00,1.624283385448333394e+00
7.232846569313862162e-01,1.626846650341701617e+00,1.630776351218355291e+00
7.234746949389877502e-01,1.627388515774479183e+00,1.633454141415233707e+00
7.236647329465892842e-01,1.627930992003509214e+00,1.625916548299584763e+00
7.238547709541907071e-01,1.628474080065809959e+00,1.627607024361052090e+00
7.240448089617922411e-01,1.629017781000906995e+00,1.622482310103262604e+00
7.242348469693937751e-01,1.629562095850835446e+00,1.627763339667409381e+00
7.244248849769953091e-01,1.630107025660152864e+00,1.632669235034212907e+00
7.246149229845968431e-01,1.630652571475944557e+00,1.630062318704222468e+00
7.248049609921983771e-01,1.631198734347831580e+00,1.632442799440595893e+00
7.249949989997999111e-01,1.631745515327979623e+00,1.631129168313918187e+00
7.251850370074014451e-01,1.632292915471106998e+00,1.632517959765983573e+00
7.253750750150028681e-01,1.632840935834491081e+00,1.635346545758449066e+00
7.255651130226044021e-01,1.633389577477977861e+00,1.636301011709972109e+00
7.257551510302059361e-01,1.633938841463989267e+00,1.626014281848225052e+00
7.259451890378074701e-01,1.634488728857531159e+00,1.633500568344211867e+00
7.261352270454090041e-01,1.635039240726201992e+00,1.623293613473345554e+00
7.263252650530105381e-01,1.635590378140199919e+00,1.635547318080766255e+00
7.265153030606120721e-01,1.636142142172333003e+00,1.633870979926352884e+00
7.267053410682136061e-01,1.636694533898024106e+00,1.634242652737020185e+00
7.268953790758150291e-01,1.637247554395322213e+00,1.643410474255414755e+00
7.270854170834165631e-01,1.637801204744909978e+00,1.639167190906682503e+00
7.272754550910180971e-01,1.638355486030109276e+00,1.642821078199634410e+00
7.274654930986196311e-01,1.638910399336894974e+00,1.641366666660752482e+00
7.276555311062211651e-01,1.639465945753896703e+00,1.646163862524992139e+00
7.278455691138226991e-01,1.640022126372413513e+00,1.639005727930477718e+00
7.280356071214242331e-01,1.640578942286416986e+00,1.639534557969323236e+00
7.282256451290257671e-01,1.641136394592563441e+00,1.640743519138550655e+00
7.284156831366271900e-01,1.641694484390200159e+00,1.651463693582664094e+00
7.286057211442287240e-01,1.642253212781376037e+00,1.640490624497848327e+00
7.287957591518302580e-01,1.642812580870846917e+00,1.642903229176147617e+00
7.289857971594317920e-01,1.643372589766087799e+00,1.648856615435836170e+00
7.291758351670333260e-01,1.643933240577299060e+00,1.647614643350451269e+00
7.293658731746348600e-01,1.644494534417415332e+00,1.642502953254254994e+00
7.295559111822363940e-01,1.645056472402115499e+00,1.652026102805237873e+00
7.297459491898379280e-01,1.645619055649828910e+00,1.647536962345092615e+00
7.299359871974394620e-01,1.646182285281748037e+00,1.651967375457833231e+00
7.301260252050408850e-01,1.646746162421832249e+00,1.649167014938706322e+00
7.303160632126424190e-01,1.647310688196822026e+00,1.650421259330631774e+00
7.305061012202439530e-01,1.647875863736242508e+00,1.644905808442005624e+00
7.306961392278454870e-01,1.648441690172417040e+00,1.654114762880778411e+00
7.308861772354470210e-01,1.649008168640472283e+00,1.646204294207206820e+00
7.310762152430485550e-01,1.649575300278350420e+00,1.649882805959838716e+00
7.312662532506500890e-01,1.650143086226815381e+00,1.654492044414765273e+00
7.314562912582516230e-01,1.650711527629462827e+00,1.649353917503436184e+00
7.316463292658530460e-01,1.651280625632730592e+00,1.651758219447297948e+00
7.318363672734545800e-01,1.651850381385905786e+00,1.651883547218936377e+00
7.320264052810561139e-01,1.652420796041135009e+00,1.653047748101021286e+00
7.322164432886576479e-01,1.652991870753433234e+00,1.655353155339976512e+00
7.324064812962591819e-01,1.653563606680693132e+00,1.647571162802628608e+00
7.325965193038607159e-01,1.654136004983692843e+00,1.652039390417450404e+00
7.327865573114622499e-01,1.654709066826108410e+00,1.662970873032266761e+00
7.329765953190637839e-01,1.655282793374520667e+00,1.647468105402838390e+00
7.331666333266652069e-01,1.655857185798423892e+00,1.653309513495153649e+00
7.333566713342667409e-01,1.656432245270238246e+00,1.659626085844650989e+00
7.335467093418682749e-01,1.657007972965316656e+00,1.649643878729121438e+00
7.337367473494698089e-01,1.657584370061954360e+00,1.654137278282905132e+00
7.339267853570713429e-01,1.658161437741399791e+00,1.654947202505341330e+00
7.341168233646728769e-01,1.658739177187863012e+00,1.665008328801786286e+00
7.343068613722744109e-01,1.659317589588525044e+00,1.655842786613524131e+00
7.344968993798759449e-01,1.659896676133549409e+00,1.662424893811967008e+00
7.346869373874773679e-01,1.660476438016088796e+00,1.657956945527172099e+00
7.348769753950789019e-01,1.661056876432297713e+00,1.661098681690177825e+00
7.350670134026804359e-01,1.661637992581339818e+00,1.657106427421103811e+00
7.352570514102819699e-01,1.662219787665398352e+00,1.656334959917694416e+00
7.354470894178835039e-01,1.662802262889687244e+00,1.660928392284901189e+00
7.356371274254850379e-01,1.663385419462459103e+00,1.657880715955421191e+00
7.358271654330865719e-01,1.663969258595016765e+00,1.663263466332970175e+00
7.360172034406881059e-01,1.664553781501721508e+00,1.665026891582058077e+00
7.362072414482895288e-01,1.665138989400003044e+00,1.666774107195979626e+00
7.363972794558910628e-01,1.665724883510373067e+00,1.671833350431057852e+00
7.365873174634925968e-01,1.666311465056429242e+00,1.671984689233428689e+00
7.367773554710941308e-01,1.666898735264870757e+00,1.662481997869026618e+00
7.369673934786956648e-01,1.667486695365505422e+00,1.664486828094848159e+00
7.371574314862971988e-01,1.668075346591260333e+00,1.674832132428267339e+00
7.373474694938987328e-01,1.668664690178192522e+00,1.668443472156252660e+00
7.375375075015002668e-01,1.669254727365498958e+00,1.667708629830692679e+00
7.377275455091016898e-01,1.669845459395526532e+00,1.674126412694846300e+00
7.379175835167032238e-01,1.670436887513783608e+00,1.667934759086229901e+00
7.381076215243047578e-01,1.671029012968948457e+00,1.674759877149968990e+00
7.382976595319062918e-01,1.671621837012881029e+00,1.670410548996816846e+00
7.384876975395078258e-01,1.672215360900632719e+00,1.677390644763234517e+00
7.386777355471093598e-01,1.672809585890457251e+00,1.672224395319473311e+00
7.388677735547108938e-01,1.673404513243820890e+00,1.676680022215962795e+00
7.390578115623124278e-01,1.674000144225413544e+00,1.678232252753119935e+00
7.392478495699138508e-01,1.674596480103157869e+00,1.681056072092052212e+00
7.394378875775153848e-01,1.675193522148222813e+00,1.672003871376576134e+00
7.396279255851169188e-01,1.675791271635031388e+00,1.674253202100092430e+00
7.398179635927184528e-01,1.676389729841271548e+00,1.670718243765579425e+00
7.400080016003199868e-01,1.676988898047910626e+00,1.670093664980000003e+00
7.401980396079215208e-01,1.677588777539199993e+00,1.675596836356248343e+00
7.403880776155230548e-01,1.678189369602692382e+00,1.678824250777577021e+00
7.405781156231245888e-01,1.678790675529247878e+00,1.683799945681931476e+00
7.407681536307260117e-01,1.679392696613048130e+00,1.677724992219867595e+00
7.409581916383275457e-01,1.679995434151604572e+00,1.687635397036826301e+00
7.411482296459290797e-01,1.680598889445771738e+00,1.681323259135246939e+00
7.413382676535306137e-01,1.681203063799757924e+00,1.684722828903025160e+00
7.415283056611321477e-01,1.681807958521134294e+00,1.680778498723500602e+00
7.417183436687336817e-01,1.682413574920849308e+00,1.677376531752537980e+00
7.419083816763352157e-01,1.683019914313236720e+00,1.689348991241535369e+00
7.420984196839367497e-01,1.683626978016029563e+00,1.682457816995046818e+00
7.422884576915381727e-01,1.684234767350369699e+00,1.688674450721684872e+00
7.424784956991397067e-01,1.684843283640819811e+00,1.683354547620562025e+00
7.426685337067412407e-01,1.685452528215374945e+00,1.687788691401561181e+00
7.428585717143427747e-01,1.686062502405473618e+00,1.685412645551448430e+00
7.430486097219443087e-01,1.686673207546009357e+00,1.685273085406703730e+00
7.432386477295458427e-01,1.687284644975341363e+00,1.686673069075477649e+00
7.434286857371473767e-01,1.687896816035309167e+00,1.690609136715435223e+00
7.436187237447489107e-01,1.688509722071240393e+00,1.683658727040521663e+00
7.438087617523503337e-01,1.689123364431963648e+00,1.685207967056362888e+00
7.439987997599518676e-01,1.689737744469824277e+00,1.693650637841515705e+00
7.441888377675534016e-01,1.690352863540687922e+00,1.687390537210032626e+00
7.443788757751549356e-01,1.690968723003960505e+00,1.691677038442399361e+00
7.445689137827564696e-01,1.691585324222595776e+00,1.686161727991359216e+00
7.447589517903580036e-01,1.692202668563106638e+00,1.691306683926579124e+00
7.449489897979595376e-01,1.692820757395580911e+00,1.697182106821854886e+00
7.451390278055610716e-01,1.693439592093689550e+00,1.693739777452502482e+00
7.453290658131624946e-01,1.694059174034700410e+00,1.694853007436145642e+00
7.455191038207640286e-01,1.694679504599490905e+00,1.693063450134134840e+00
7.457091418283655626e-01,1.695300585172559327e+00,1.695650518226068382e+00
7.458991798359670966e-01,1.695922417142035510e+00,1.688742164526911615e+00
7.460892178435686306e-01,1.696545001899696592e+00,1.689951691902691788e+00
7.462792558511701646e-01,1.697168340840977452e+00,1.698749244091930066e+00
7.464692938587716986e-01,1.697792435364981811e+00,1.690662029467651539e+00
7.466593318663732326e-01,1.698417286874497556e+00,1.703579633418016659e+00
7.468493698739747666e-01,1.699042896776006062e+00,1.702368451418122319e+00
7.470394078815761896e-01,1.699669266479697516e+00,1.694782867623227052e+00
7.472294458891777236e-01,1.700296397399482684e+00,1.691487100037947888e+00
7.474194838967792576e-01,1.700924290953003348e+00,1.691153484600034229e+00
7.476095219043807916e-01,1.701552948561647849e+00,1.702707639554753793e+00
7.477995599119823256e-01,1.702182371650563297e+00,1.701719373336477270e+00
7.479895979195838596e-01,1.702812561648666456e+00,1.708118384265540968e+00
7.481796359271853936e-01,1.703443519988659061e+00,1.705242451456874475e+00
7.483696739347869276e-01,1.704075248107038698e+00,1.710222906738445792e+00
7.485597119423883505e-01,1.704707747444113242e+00,1.708124705727577908e+00
7.487497499499898845e-01,1.705341019444013506e+00,1.701464170373153895e+00
7.489397879575914185e-01,1.705975065554705461e+00,1.705139391522116910e+00
7.491298259651929525e-01,1.706609887228003775e+00,1.703131832857753158e+00
7.493198639727944865e-01,1.707245485919585803e+00,1.705882990620977147e+00
7.495099019803960205e-01,1.707881863089004248e+00,1.705714105699333238e+00
7.496999399879975545e-01,1.708519020199698035e+00,1.707483054226868191e+00
7.498899779955990885e-01,1.709156958719011854e+00,1.714483685493095377e+00
7.500800160032005115e-01,1.709795680118202155e+00,1.707474788245144426e+00
7.502700540108020455e-01,1.710435185872456243e+00,1.705540763182206820e+00
7.504600920184035795e-01,1.711075477460902716e+00,1.708434047518219812e+00
7.506501300260051135e-01,1.711716556366625452e+00,1.709692202055269394e+00
7.508401680336066475e-01,1.712358424076678487e+00,1.709914817706159162e+00
7.510302060412081815e-01,1.713001082082098447e+00,1.712213177302530864e+00
7.512202440488097155e-01,1.713644531877918764e+00,1.711813616632779533e+00
7.514102820564112495e-01,1.714288774963183215e+00,1.718639612739509159e+00
7.516003200640126725e-01,1.714933812840960359e+00,1.718485530035293696e+00
7.517903580716142065e-01,1.715579647018356635e+00,1.712431399545481625e+00
7.519803960792157405e-01,1.716226279006531019e+00,1.720074866870991981e+00
7.521704340868172745e-01,1.716873710320708346e+00,1.722391114613264218e+00
7.523604720944188085e-01,1.717521942480194408e+00,1.717459522986896969e+00
7.525505101020203425e-01,1.718170977008388611e+00,1.714718540883371833e+00
7.527405481096218764e-01,1.718820815432799076e+00,1.720493671153332293e+00
7.529305861172234104e-01,1.719471459285057735e+00,1.719086364383185517e+00
7.531206241248248334e-01,1.720122910100932989e+00,1.721408173248298201e+00
7.533106621324263674e-01,1.720775169420345030e+00,1.716469069634799283e+00
7.535007001400279014e-01,1.721428238787380494e+00,1.729762981625062146e+00
7.536907381476294354e-01,1.722082119750305784e+00,1.721243150656351917e+00
7.538807761552309694e-01,1.722736813861582617e+00,1.724811789669139284e+00
7.540708141628325034e-01,1.723392322677883115e+00,1.720968703261359867e+00
7.542608521704340374e-01,1.724048647760103359e+00,1.724636059383858555e+00
7.544508901780355714e-01,1.724705790673378036e+00,1.715501005848254490e+00
7.546409281856369944e-01,1.725363752987096211e+00,1.720130969217580796e+00
7.548309661932385284e-01,1.726022536274917085e+00,1.716111061015679118e+00
7.550210042008400624e-01,1.726682142114781993e+00,1.730622886796483684e+00
7.552110422084415964e-01,1.727342572088931716e+00,1.721778904998472637e+00
7.554010802160431304e-01,1.728003827783920476e+00,1.721766037515240821e+00
7.555911182236446644e-01,1.728665910790631921e+00,1.733182335100020621e+00
7.557811562312461984e-01,1.729328822704294444e+00,1.727374248689245162e+00
7.559711942388477324e-01,1.729992565124494730e+00,1.729342078904525071e+00
7.561612322464491553e-01,1.730657139655194188e+00,1.734977375934689814e+00
7.563512702540506893e-01,1.731322547904746267e+00,1.733315023503439356e+00
7.565413082616522233e-01,1.731988791485908230e+00,1.733275173745604025e+00
7.567313462692537573e-01,1.732655872015859355e+00,1.735315881632244928e+00
7.569213842768552913e-01,1.733323791116215373e+00,1.725571587375026139e+00
7.571114222844568253e-01,1.733992550413043787e+00,1.739215072094858705e+00
7.573014602920583593e-01,1.734662151536882080e+00,1.740031479576586104e+00
7.574914982996598933e-01,1.735332596122749482e+00,1.742785728251718069e+00
7.576815363072613163e-01,1.736003885810166292e+00,1.727675700941883274e+00
7.578715743148628503e-01,1.736676022243169193e+00,1.733335632979461582e+00
7.580616123224643843e-01,1.737349007070325690e+00,1.735163425542069371e+00
7.582516503300659183e-01,1.738022841944750096e+00,1.744920666197997017e+00
7.584416883376674523e-01,1.738697528524122626e+00,1.741037123919895402e+00
7.586317263452689863e-01,1.739373068470702499e+00,1.746552844998554344e+00
7.588217643528705203e-01,1.740049463451345924e+00,1.741941632147876673e+00
7.590118023604720543e-01,1.740726715137521197e+00,1.738250553800981368e+00
7.592018403680734773e-01,1.741404825205326246e+00,1.736297982023337072e+00
7.593918783756750113e-01,1.742083795335505725e+00,1.739894493705124390e+00
7.595819163832765453e-01,1.742763627213464339e+00,1.748459180014821701e+00
7.597719543908780793e-01,1.743444322529287938e+00,1.740133331531235505e+00
7.599619923984796133e-01,1.744125882977756614e+00,1.737101579099851856e+00
7.601520304060811473e-01,1.744808310258362472e+00,1.746036384978208122e+00
7.603420684136826813e-01,1.745491606075328717e+00,1.751084379599977980e+00
7.605321064212842153e-01,1.746175772137623206e+00,1.756029388470392139e+00
7.607221444288856382e-01,1.746860810158977317e+00,1.751973573614498125e+00
7.609121824364871722e-01,1.747546721857903274e+00,1.751536486577297325e+00
7.611022204440887062e-01,1.748233508957710125e+00,1.741190106458476050e+00
7.612922584516902402e-01,1.748921173186521516e+00,1.747516900728531830e+00
7.614822964592917742e-01,1.749609716277293670e+00,1.748202537255676869e+00
7.616723344668933082e-01,1.750299139967830930e+00,1.750948634675048687e+00
7.618623724744948422e-01,1.750989446000805971e+00,1.747365764869062810e+00
7.620524104820963762e-01,1.751680636123774670e+00,1.754955717969855833e+00
7.622424484896979102e-01,1.752372712089195428e+00,1.757489491932097581e+00
