t,T1,T2,T_bridge,dT1_dt,dT1_dt_noisy
4.404880976195238418e+01,3.248056191475994297e+02,3.249645993235108108e+02,3.250955056543517685e+02,-9.105970580348499155e-02,-9.537722929495053015e-02
4.406081216243248377e+01,3.248045262438421901e+02,3.249635050861746208e+02,3.250943982242172865e+02,-9.105516198232802005e-02,-1.679009186104000739e-01
4.407281456291257626e+01,3.248034333947031200e+02,3.249624108888072556e+02,3.250932908540281687e+02,-9.105061986775622729e-02,-1.844657330621431168e-01
4.408481696339267586e+01,3.248023406001607896e+02,3.249613167314298039e+02,3.250921835437514460e+02,-9.104607945528718493e-02,-6.778541764283267657e-02
4.409681936387276835e+01,3.248012478601937119e+02,3.249602226140632979e+02,3.250910762933540354e+02,-9.104154074044178147e-02,-1.490485834760662542e-01
4.410882176435286794e+01,3.248001551747804569e+02,3.249591285367287128e+02,3.250899691028029110e+02,-9.103700371875397823e-02,1.464419313958468527e-01
4.412082416483296043e+01,3.247990625438997085e+02,3.249580344994471375e+02,3.250888619720652741e+02,-9.103246838575304589e-02,3.488383223701688185e-02
4.413282656531306003e+01,3.247979699675299798e+02,3.249569405022393767e+02,3.250877549011082124e+02,-9.102793473697723403e-02,-4.079279850168825994e-01
4.414482896579315252e+01,3.247968774456500682e+02,3.249558465451264055e+02,3.250866478898989271e+02,-9.102340276798859264e-02,-1.840006776438759539e-01
4.415683136627325212e+01,3.247957849782386006e+02,3.249547526281290857e+02,3.250855409384046197e+02,-9.101887247433278205e-02,-5.569429652037798800e-02
4.416883376675334461e+01,3.247946925652743175e+02,3.249536587512681649e+02,3.250844340465926052e+02,-9.101434385158302387e-02,1.404678433558564921e-01
4.418083616723344420e+01,3.247936002067359595e+02,3.249525649145645048e+02,3.250833272144302555e+02,-9.100981689529595575e-02,-2.929500496139526566e-01
4.419283856771353669e+01,3.247925079026023809e+02,3.249514711180387962e+02,3.250822204418848855e+02,-9.100529160107058424e-02,-1.353013513136868684e-01
4.420484096819363629e+01,3.247914156528523222e+02,3.249503773617118441e+02,3.250811137289240378e+02,-9.100076796446185390e-02,2.951733344041093665e-02
4.421684336867372878e+01,3.247903234574646945e+02,3.249492836456042255e+02,3.250800070755151410e+02,-9.099624598108647933e-02,-1.603470812261530987e-01
4.422884576915382837e+01,3.247892313164182951e+02,3.249481899697365748e+02,3.250789004816257943e+02,-9.099172564652602269e-02,-8.385180935677483127e-02
4.424084816963392086e+01,3.247881392296921490e+02,3.249470963341295828e+02,3.250777939472235403e+02,-9.098720695639782308e-02,-1.410360633980742295e-01
4.425285057011402046e+01,3.247870471972651103e+02,3.249460027388037133e+02,3.250766874722760917e+02,-9.098268990630746511e-02,-2.382672426815542199e-02
4.426485297059411295e+01,3.247859552191162038e+02,3.249449091837796004e+02,3.250755810567511617e+02,-9.097817449186999805e-02,-2.009005380663275164e-01
4.427685537107421254e+01,3.247848632952243406e+02,3.249438156690776509e+02,3.250744747006164062e+02,-9.097366070871075461e-02,-8.867611832282702722e-02
4.428885777155430503e+01,3.247837714255686024e+02,3.249427221947183853e+02,3.250733684038397655e+02,-9.096914855245652465e-02,-2.364816409375576634e-01
4.430086017203440463e+01,3.247826796101280138e+02,3.249416287607221534e+02,3.250722621663890095e+02,-9.096463801875268040e-02,6.745270967951549901e-03
4.431286257251449712e+01,3.247815878488817702e+02,3.249405353671093621e+02,3.250711559882320785e+02,-9.096012910325901313e-02,-3.043216802334228199e-02
4.432486497299459671e+01,3.247804961418088396e+02,3.249394420139003614e+02,3.250700498693369696e+02,-9.095562180160003674e-02,-9.459856108724847001e-02
4.433686737347468920e+01,3.247794044888884173e+02,3.249383487011154443e+02,3.250689438096716231e+02,-9.095111610944855984e-02,-8.725260905142848133e-02
4.434886977395478880e+01,3.247783128900997554e+02,3.249372554287749040e+02,3.250678378092042067e+02,-9.094661202247576737e-02,-8.820934643401683040e-02
4.436087217443488129e+01,3.247772213454219354e+02,3.249361621968989766e+02,3.250667318679027176e+02,-9.094210953633941052e-02,-1.278756418123241090e-01
4.437287457491498088e+01,3.247761298548342666e+02,3.249350690055078417e+02,3.250656259857354371e+02,-9.093760864672774391e-02,-7.523662271615283448e-02
4.438487697539507337e+01,3.247750384183160008e+02,3.249339758546216217e+02,3.250645201626705330e+02,-9.093310934933207523e-02,-5.424586486878699848e-02
4.439687937587517297e+01,3.247739470358464473e+02,3.249328827442604961e+02,3.250634143986762865e+02,-9.092861163984136685e-02,-9.780879695918592853e-02
4.440888177635526546e+01,3.247728557074049149e+02,3.249317896744445306e+02,3.250623086937210360e+02,-9.092411551395453151e-02,-1.503789945651517468e-01
4.442088417683536505e+01,3.247717644329707696e+02,3.249306966451937910e+02,3.250612030477731764e+02,-9.091962096737792043e-02,-1.315754020617996844e-01
4.443288657731545754e+01,3.247706732125233202e+02,3.249296036565282861e+02,3.250600974608011029e+02,-9.091512799581409621e-02,-1.367672164468204388e-01
4.444488897779555714e+01,3.247695820460421032e+02,3.249285107084679680e+02,3.250589919327733242e+02,-9.091063659500660254e-02,-4.549333851069686102e-02
4.445689137827564963e+01,3.247684909335064845e+02,3.249274178010327887e+02,3.250578864636583489e+02,-9.090614676066864630e-02,-7.545654399532773782e-02
4.446889377875574922e+01,3.247673998748959434e+02,3.249263249342426434e+02,3.250567810534247428e+02,-9.090165848853734576e-02,1.063965743690801491e-01
4.448089617923584171e+01,3.247663088701899596e+02,3.249252321081174273e+02,3.250556757020411851e+02,-9.089717177434419870e-02,-1.082209439638179976e-01
4.449289857971594131e+01,3.247652179193681263e+02,3.249241393226768650e+02,3.250545704094763551e+02,-9.089268661385976888e-02,-8.334863050987204036e-02
4.450490098019603380e+01,3.247641270224099799e+02,3.249230465779409087e+02,3.250534651756990456e+02,-9.088820300281291731e-02,-1.538115495813205391e-01
4.451690338067613339e+01,3.247630361792951135e+02,3.249219538739291693e+02,3.250523600006779361e+02,-9.088372093698778020e-02,-8.076388700154778222e-02
4.452890578115622588e+01,3.247619453900031203e+02,3.249208612106614851e+02,3.250512548843819332e+02,-9.087924041213044091e-02,-1.353465045206564965e-01
4.454090818163632548e+01,3.247608546545136505e+02,3.249197685881574102e+02,3.250501498267799434e+02,-9.087476142403008716e-02,-1.767891823790542494e-01
4.455291058211641797e+01,3.247597639728064678e+02,3.249186760064366695e+02,3.250490448278408735e+02,-9.087028396847490752e-02,-7.471462237263622186e-02
4.456491298259651757e+01,3.247586733448611653e+02,3.249175834655188737e+02,3.250479398875338006e+02,-9.086580804122984523e-02,6.826270570104578383e-02
4.457691538307661006e+01,3.247575827706575637e+02,3.249164909654235203e+02,3.250468350058276883e+02,-9.086133363811660368e-02,-1.773994736825863505e-01
4.458891778355670965e+01,3.247564922501754268e+02,3.249153985061702770e+02,3.250457301826916705e+02,-9.085686075491926361e-02,-1.559930488463389109e-01
4.460092018403680214e+01,3.247554017833945181e+02,3.249143060877784706e+02,3.250446254180948813e+02,-9.085238938746167947e-02,-9.481819663663251796e-02
4.461292258451690174e+01,3.247543113702946584e+02,3.249132137102677120e+02,3.250435207120066252e+02,-9.084791953153571742e-02,-6.551025423739154085e-02
4.462492498499699423e+01,3.247532210108557251e+02,3.249121213736573281e+02,3.250424160643960363e+02,-9.084345118298492450e-02,3.915900586403234240e-02
4.463692738547709382e+01,3.247521307050576524e+02,3.249110290779667025e+02,3.250413114752324759e+02,-9.083898433764396596e-02,-1.556854116321302051e-01
4.464892978595718631e+01,3.247510404528803178e+02,3.249099368232152756e+02,3.250402069444853055e+02,-9.083451899133181129e-02,-1.049147610071295700e-01
4.466093218643728591e+01,3.247499502543036556e+02,3.249088446094222604e+02,3.250391024721239432e+02,-9.083005513990065338e-02,-1.706816248221697530e-01
4.467293458691737840e+01,3.247488601093076568e+02,3.249077524366069838e+02,3.250379980581178643e+02,-9.082559277919614871e-02,-1.788428315755638265e-01
4.468493698739747799e+01,3.247477700178723694e+02,3.249066603047886588e+02,3.250368937024365437e+02,-9.082113190508743494e-02,-1.387707959913096201e-01
4.469693938787757048e+01,3.247466799799777846e+02,3.249055682139864984e+02,3.250357894050495702e+02,-9.081667251342760705e-02,-2.032107986688864165e-01
4.470894178835767008e+01,3.247455899956039502e+02,3.249044761642196590e+02,3.250346851659265894e+02,-9.081221460008404023e-02,-4.713568543510685688e-02
4.472094418883776257e+01,3.247445000647310280e+02,3.249033841555072968e+02,3.250335809850372470e+02,-9.080775816094306674e-02,1.321012883259707615e-02
4.473294658931786216e+01,3.247434101873390659e+02,3.249022921878684542e+02,3.250324768623513023e+02,-9.080330319187918109e-02,-1.438394504929102480e-01
4.474494898979795465e+01,3.247423203634082824e+02,3.249012002613222307e+02,3.250313727978384577e+02,-9.079884968879248230e-02,-1.626346639719166154e-01
4.475695139027805425e+01,3.247412305929188392e+02,3.249001083758876121e+02,3.250302687914685862e+02,-9.079439764757797626e-02,3.980617260152501113e-02
4.476895379075814674e+01,3.247401408758509547e+02,3.248990165315836407e+02,3.250291648432116176e+02,-9.078994706413118232e-02,-1.141486292602647834e-01
4.478095619123824633e+01,3.247390512121849042e+02,3.248979247284291318e+02,3.250280609530373681e+02,-9.078549793438941973e-02,5.575553602045679735e-02
4.479295859171833882e+01,3.247379616019009063e+02,3.248968329664431280e+02,3.250269571209159380e+02,-9.078105025423953423e-02,-3.823657679286648903e-01
4.480496099219843842e+01,3.247368720449792932e+02,3.248957412456444445e+02,3.250258533468172573e+02,-9.077660401962281411e-02,-1.095620253488729934e-01
4.481696339267853091e+01,3.247357825414003969e+02,3.248946495660518963e+02,3.250247496307114830e+02,-9.077215922646938995e-02,-1.948519868566399582e-01
4.482896579315863050e+01,3.247346930911446066e+02,3.248935579276842986e+02,3.250236459725687155e+02,-9.076771587072172964e-02,-1.465122011760355558e-01
4.484096819363872299e+01,3.247336036941922544e+02,3.248924663305604099e+02,3.250225423723592257e+02,-9.076327394831119888e-02,-1.254834948934925587e-02
4.485297059411882259e+01,3.247325143505238429e+02,3.248913747746989316e+02,3.250214388300531141e+02,-9.075883345521303103e-02,1.491368105012058631e-02
4.486497299459891508e+01,3.247314250601197614e+02,3.248902832601185651e+02,3.250203353456207651e+02,-9.075439438736901399e-02,-1.106442772367039612e-01
4.487697539507901467e+01,3.247303358229605692e+02,3.248891917868379551e+02,3.250192319190325065e+02,-9.074995674075993224e-02,3.410941258614602623e-04
4.488897779555910716e+01,3.247292466390266554e+02,3.248881003548757462e+02,3.250181285502587798e+02,-9.074552051133069619e-02,-2.053587788493365096e-01
4.490098019603920676e+01,3.247281575082986933e+02,3.248870089642504695e+02,3.250170252392699695e+02,-9.074108569509220512e-02,-6.621925456046848235e-02
4.491298259651929925e+01,3.247270684307571855e+02,3.248859176149807126e+02,3.250159219860365738e+02,-9.073665228801310045e-02,-1.088312857448133636e-01
4.492498499699939885e+01,3.247259794063827485e+02,3.248848263070848930e+02,3.250148187905291479e+02,-9.073222028609920220e-02,-2.634642940244023013e-01
4.493698739747949134e+01,3.247248904351559986e+02,3.248837350405815414e+02,3.250137156527183606e+02,-9.072778968533676269e-02,-3.162078796822231919e-03
4.494898979795959093e+01,3.247238015170576091e+02,3.248826438154890752e+02,3.250126125725747670e+02,-9.072336048174067802e-02,-1.605820841002322807e-01
4.496099219843968342e+01,3.247227126520683100e+02,3.248815526318258549e+02,3.250115095500692064e+02,-9.071893267132895289e-02,-5.007119757897325607e-02
4.497299459891978302e+01,3.247216238401687747e+02,3.248804614896102976e+02,3.250104065851722908e+02,-9.071450625011363844e-02,-1.698488684791353842e-01
4.498499699939987551e+01,3.247205350813397331e+02,3.248793703888606501e+02,3.250093036778549163e+02,-9.071008121412234282e-02,-7.574949057414406828e-02
4.499699939987997510e+01,3.247194463755620291e+02,3.248782793295952729e+02,3.250082008280879222e+02,-9.070565755939244412e-02,-3.188274102603097515e-02
4.500900180036006759e+01,3.247183577228163927e+02,3.248771883118322990e+02,3.250070980358422617e+02,-9.070123528196193108e-02,-9.345818689599386109e-02
4.502100420084016719e+01,3.247172691230837813e+02,3.248760973355900319e+02,3.250059953010888307e+02,-9.069681437789106626e-02,-1.408651789397712129e-01
4.503300660132025968e+01,3.247161805763449820e+02,3.248750064008865479e+02,3.250048926237986961e+02,-9.069239484322878797e-02,-3.255910310852631190e-02
4.504500900180035927e+01,3.247150920825808953e+02,3.248739155077400937e+02,3.250037900039429246e+02,-9.068797667402414553e-02,-7.184504647137475442e-02
4.505701140228045176e+01,3.247140036417724218e+02,3.248728246561686888e+02,3.250026874414926397e+02,-9.068355986634897559e-02,-1.349569195418805490e-01
4.506901380276055136e+01,3.247129152539006327e+02,3.248717338461904092e+02,3.250015849364189648e+02,-9.067914441629816580e-02,-8.849477483829087943e-02
4.508101620324064385e+01,3.247118269189464286e+02,3.248706430778233312e+02,3.250004824886931942e+02,-9.067473031992920318e-02,-1.009633578788154407e-01
4.509301860372074344e+01,3.247107386368908237e+02,3.248695523510853036e+02,3.249993800982865650e+02,-9.067031757334784170e-02,-1.267874368942517038e-01
4.510502100420083593e+01,3.247096504077148893e+02,3.248684616659944027e+02,3.249982777651703714e+02,-9.066590617264075336e-02,-2.497328834866710534e-03
4.511702340468093553e+01,3.247085622313997533e+02,3.248673710225684772e+02,3.249971754893160778e+02,-9.066149611392208818e-02,8.122794289790964684e-02
4.512902580516102802e+01,3.247074741079264300e+02,3.248662804208254329e+02,3.249960732706950353e+02,-9.065708739328523502e-02,-1.436117175575805094e-01
4.514102820564112761e+01,3.247063860372761042e+02,3.248651898607831185e+02,3.249949711092788220e+02,-9.065268000684900684e-02,-1.042957904509434208e-01
4.515303060612122010e+01,3.247052980194299039e+02,3.248640993424592693e+02,3.249938690050388459e+02,-9.064827395074351313e-02,-1.863866993457070353e-01
4.516503300660131970e+01,3.247042100543691276e+02,3.248630088658717341e+02,3.249927669579467988e+02,-9.064386922110077849e-02,-2.254610840223388868e-01
4.517703540708141219e+01,3.247031221420748466e+02,3.248619184310381343e+02,3.249916649679742591e+02,-9.063946581404608294e-02,2.107124708109506250e-02
4.518903780756151178e+01,3.247020342825284729e+02,3.248608280379762618e+02,3.249905630350929755e+02,-9.063506372573507108e-02,-1.593813313633277440e-01
4.520104020804160427e+01,3.247009464757111914e+02,3.248597376867037383e+02,3.249894611592746401e+02,-9.063066295230674807e-02,-5.830876824781631995e-02
4.521304260852170387e+01,3.246998587216043575e+02,3.248586473772381851e+02,3.249883593404910584e+02,-9.062626348992401659e-02,-2.277053703361613946e-01
4.522504500900179636e+01,3.246987710201893265e+02,3.248575571095971668e+02,3.249872575787140931e+02,-9.062186533475330430e-02,-1.560856545113313287e-01
4.523704740948189595e+01,3.246976833714474537e+02,3.248564668837981912e+02,3.249861558739156067e+02,-9.061746848296774182e-02,-4.490918570695211914e-02
4.524904980996198844e+01,3.246965957753601515e+02,3.248553766998588799e+02,3.249850542260675752e+02,-9.061307293073155023e-02,-4.475991986431475389e-02
4.526105221044208804e+01,3.246955082319088319e+02,3.248542865577965699e+02,3.249839526351420318e+02,-9.060867867423864908e-02,-6.879919676708326493e-02
4.527305461092218053e+01,3.246944207410749641e+02,3.248531964576287692e+02,3.249828511011109526e+02,-9.060428570967621331e-02,-5.139042150504375545e-02
4.528505701140228012e+01,3.246933333028400739e+02,3.248521063993728148e+02,3.249817496239464845e+02,-9.059989403325252599e-02,-7.049154591251204083e-02
4.529705941188237261e+01,3.246922459171856872e+02,3.248510163830461579e+02,3.249806482036207740e+02,-9.059550364116254750e-02,8.063924508953893011e-03
4.530906181236247221e+01,3.246911585840932730e+02,3.248499264086660219e+02,3.249795468401060816e+02,-9.059111452961197963e-02,7.762045335538327040e-02
4.532106421284256470e+01,3.246900713035445278e+02,3.248488364762498009e+02,3.249784455333745541e+02,-9.058672669483179563e-02,-3.583940678576898187e-02
4.533306661332266430e+01,3.246889840755209775e+02,3.248477465858146047e+02,3.249773442833986223e+02,-9.058234013304258814e-02,-1.033687831965332538e-01
4.534506901380275679e+01,3.246878969000043185e+02,3.248466567373777707e+02,3.249762430901505468e+02,-9.057795484047591328e-02,-1.949371600776210744e-01
4.535707141428285638e+01,3.246868097769762471e+02,3.248455669309564087e+02,3.249751419536028152e+02,-9.057357081337889804e-02,-1.408134717743032560e-01
4.536907381476294887e+01,3.246857227064183462e+02,3.248444771665676853e+02,3.249740408737278585e+02,-9.056918804797474409e-02,-1.245904982130446037e-01
4.538107621524304847e+01,3.246846356883124827e+02,3.248433874442287106e+02,3.249729398504982214e+02,-9.056480654053730706e-02,5.173577856426314625e-02
4.539307861572314096e+01,3.246835487226403529e+02,3.248422977639564806e+02,3.249718388838865053e+02,-9.056042628732081934e-02,-2.469638948915678367e-01
4.540508101620324055e+01,3.246824618093837103e+02,3.248412081257680484e+02,3.249707379738651980e+02,-9.055604728458883923e-02,-1.718870905014044936e-01
4.541708341668333304e+01,3.246813749485244784e+02,3.248401185296804670e+02,3.249696371204071284e+02,-9.055166952861652685e-02,-1.953180599118248817e-01
4.542908581716343264e+01,3.246802881400444107e+02,3.248390289757106189e+02,3.249685363234849547e+02,-9.054729301567905619e-02,-5.743720091927168037e-03
4.544108821764352513e+01,3.246792013839254309e+02,3.248379394638754434e+02,3.249674355830713921e+02,-9.054291774207053056e-02,-1.619218038450463970e-01
4.545309061812362472e+01,3.246781146801494629e+02,3.248368499941918230e+02,3.249663348991393832e+02,-9.053854370408087604e-02,-2.759897592979813075e-01
4.546509301860371721e+01,3.246770280286984303e+02,3.248357605666766403e+02,3.249652342716617568e+02,-9.053417089800586126e-02,-2.979764484710643035e-01
4.547709541908381681e+01,3.246759414295543138e+02,3.248346711813466641e+02,3.249641337006114554e+02,-9.052979932015775555e-02,-6.194419860028627101e-02
4.548909781956390930e+01,3.246748548826990941e+02,3.248335818382186062e+02,3.249630331859614216e+02,-9.052542896685641938e-02,-2.561557546707738942e-01
4.550110022004400889e+01,3.246737683881148087e+02,3.248324925373092924e+02,3.249619327276847116e+02,-9.052105983441156856e-02,1.689772990478353998e-02
4.551310262052410138e+01,3.246726819457834949e+02,3.248314032786353778e+02,3.249608323257544953e+02,-9.051669191914837875e-02,1.306990523864751119e-02
4.552510502100420098e+01,3.246715955556872473e+02,3.248303140622135174e+02,3.249597319801437720e+02,-9.051232521740892878e-02,-2.067250780995669723e-01
4.553710742148429347e+01,3.246705092178082168e+02,3.248292248880603097e+02,3.249586316908258254e+02,-9.050795972553855873e-02,-1.274488229147814067e-01
4.554910982196439306e+01,3.246694229321285547e+02,3.248281357561924096e+02,3.249575314577738823e+02,-9.050359543987814004e-02,-9.153429563855833284e-02
4.556111222244448555e+01,3.246683366986304122e+02,3.248270466666263019e+02,3.249564312809612261e+02,-9.049923235678618283e-02,-2.431615094298962276e-01
4.557311462292458515e+01,3.246672505172959973e+02,3.248259576193785279e+02,3.249553311603611974e+02,-9.049487047262121109e-02,-2.174201200079268759e-01
4.558511702340467764e+01,3.246661643881075179e+02,3.248248686144655721e+02,3.249542310959471934e+02,-9.049050978374520438e-02,-1.575432748685652307e-01
4.559711942388477723e+01,3.246650783110472958e+02,3.248237796519038625e+02,3.249531310876927250e+02,-9.048615028654075076e-02,-9.806135339209309798e-02
4.560912182436486972e+01,3.246639922861190257e+02,3.248226907316920347e+02,3.249520311355815920e+02,-9.048179198260200562e-02,-6.707595996887782963e-02
4.562112422484496932e+01,3.246629063133356112e+02,3.248216018538203684e+02,3.249509312396052110e+02,-9.047743487568891962e-02,-2.823666544604993001e-01
4.563312662532506181e+01,3.246618203926855699e+02,3.248205130182985272e+02,3.249498313997448236e+02,-9.047307896364427393e-02,-7.074081897364771498e-02
4.564512902580516140e+01,3.246607345241573057e+02,3.248194242251361743e+02,3.249487316159817283e+02,-9.046872424428795134e-02,-1.063150662496758214e-01
4.565713142628525389e+01,3.246596487077393931e+02,3.248183354743429732e+02,3.249476318882971668e+02,-9.046437071547298869e-02,-1.213706607152476857e-01
4.566913382676534638e+01,3.246585629434202929e+02,3.248172467659286440e+02,3.249465322166724945e+02,-9.046001837501961573e-02,-1.410102489330605224e-01
4.568113622724544598e+01,3.246574772311885226e+02,3.248161580999028502e+02,3.249454326010890099e+02,-9.045566722076814337e-02,7.786854695576092555e-03
4.569313862772553847e+01,3.246563915710326000e+02,3.248150694762753119e+02,3.249443330415280684e+02,-9.045131725054862681e-02,6.118932376831449915e-02
4.570514102820563807e+01,3.246553059629409859e+02,3.248139808950555789e+02,3.249432335379710253e+02,-9.044696846220190434e-02,-1.408080610603105742e-01
4.571714342868573056e+01,3.246542204069021977e+02,3.248128923562533146e+02,3.249421340903992359e+02,-9.044262085356527536e-02,-1.121190134725138510e-01
4.572914582916583015e+01,3.246531349029048670e+02,3.248118038598781823e+02,3.249410346987941125e+02,-9.043827442249223469e-02,-2.538250468636036317e-01
4.574114822964592264e+01,3.246520494509374544e+02,3.248107154059397317e+02,3.249399353631370673e+02,-9.043392916682053972e-02,-1.354028337524709191e-01
4.575315063012602224e+01,3.246509640509885344e+02,3.248096269944476830e+02,3.249388360834094556e+02,-9.042958508439066789e-02,-2.637435073289219611e-02
4.576515303060611473e+01,3.246498787030466247e+02,3.248085386254115292e+02,3.249377368595928033e+02,-9.042524217305120127e-02,-1.051815614661052445e-01
4.577715543108621432e+01,3.246487934071003565e+02,3.248074502988409336e+02,3.249366376916685226e+02,-9.042090043065570404e-02,-5.931927311154881755e-02
4.578915783156630681e+01,3.246477081631383044e+02,3.248063620147453889e+02,3.249355385796180826e+02,-9.041655985506569237e-02,-1.058252352066039459e-01
4.580116023204640641e+01,3.246466229711489859e+02,3.248052737731345019e+02,3.249344395234230092e+02,-9.041222044411582892e-02,-8.478611307220371152e-02
4.581316263252649890e+01,3.246455378311210325e+02,3.248041855740178221e+02,3.249333405230647713e+02,-9.040788219567126582e-02,-2.776763409672314276e-02
4.582516503300659849e+01,3.246444527430430185e+02,3.248030974174049561e+02,3.249322415785248950e+02,-9.040354510757667161e-02,-1.761768930772035502e-02
4.583716743348669098e+01,3.246433677069035184e+02,3.248020093033052831e+02,3.249311426897849060e+02,-9.039920917770362385e-02,-2.885131995718110964e-01
4.584916983396679058e+01,3.246422827226912204e+02,3.248009212317284664e+02,3.249300438568263871e+02,-9.039487440390714390e-02,-1.150988872368869376e-01
4.586117223444688307e+01,3.246411977903946990e+02,3.247998332026839989e+02,3.249289450796309211e+02,-9.039054078404309966e-02,-3.840312221054535957e-01
4.587317463492698266e+01,3.246401129100026424e+02,3.247987452161813167e+02,3.249278463581800906e+02,-9.038620831599311622e-02,-9.146270980183600352e-02
4.588517703540707515e+01,3.246390280815035680e+02,3.247976572722299125e+02,3.249267476924554785e+02,-9.038187699760276417e-02,-1.471609331471046833e-01
4.589717943588717475e+01,3.246379433048862211e+02,3.247965693708393360e+02,3.249256490824387242e+02,-9.037754682674771500e-02,-1.516745758518448228e-01
4.590918183636726724e+01,3.246368585801392328e+02,3.247954815120190233e+02,3.249245505281114106e+02,-9.037321780129983773e-02,6.369977870101131701e-02
4.592118423684736683e+01,3.246357739072512345e+02,3.247943936957783535e+02,3.249234520294552908e+02,-9.036888991912930824e-02,-5.621923587481529594e-02
4.593318663732745932e+01,3.246346892862109144e+02,3.247933059221269332e+02,3.249223535864519476e+02,-9.036456317809790639e-02,2.127524106003170212e-02
4.594518903780755892e+01,3.246336047170069605e+02,3.247922181910740278e+02,3.249212551990831344e+02,-9.036023757609851215e-02,-2.895355447966024842e-02
4.595719143828765141e+01,3.246325201996280612e+02,3.247911305026291870e+02,3.249201568673305474e+02,-9.035591311099447354e-02,7.709200616639275139e-02
4.596919383876775100e+01,3.246314357340628476e+02,3.247900428568017901e+02,3.249190585911758262e+02,-9.035158978066121227e-02,-1.157615508290572442e-01
4.598119623924784349e+01,3.246303513203000648e+02,3.247889552536012729e+02,3.249179603706008379e+02,-9.034726758297667581e-02,-1.164568755103226466e-01
4.599319863972794309e+01,3.246292669583284010e+02,3.247878676930369011e+02,3.249168622055872220e+02,-9.034294651583880953e-02,-1.001648328661582793e-01
4.600520104020803558e+01,3.246281826481366579e+02,3.247867801751182242e+02,3.249157640961167886e+02,-9.033862657712518618e-02,1.538916032344728735e-01
4.601720344068813517e+01,3.246270983897134101e+02,3.247856926998545077e+02,3.249146660421713477e+02,-9.033430776470618984e-02,-1.343990148528971251e-01
4.602920584116822766e+01,3.246260141830475163e+02,3.247846052672551878e+02,3.249135680437327096e+02,-9.032999007648172263e-02,-8.806378244396328991e-02
4.604120824164832726e+01,3.246249300281276646e+02,3.247835178773295297e+02,3.249124701007826843e+02,-9.032567351034215264e-02,4.677496823336563248e-02
4.605321064212841975e+01,3.246238459249425432e+02,3.247824305300869128e+02,3.249113722133030819e+02,-9.032135806416448365e-02,1.713711264639802834e-03
4.606521304260851934e+01,3.246227618734810108e+02,3.247813432255367161e+02,3.249102743812757126e+02,-9.031704373585544565e-02,-1.401065728148626344e-01
4.607721544308861183e+01,3.246216778737318123e+02,3.247802559636881483e+02,3.249091766046825569e+02,-9.031273052331321993e-02,8.392802955474611137e-02
4.608921784356871143e+01,3.246205939256836928e+02,3.247791687445506454e+02,3.249080788835054818e+02,-9.030841842441515721e-02,-4.236075104282314291e-02
4.610122024404880392e+01,3.246195100293253972e+02,3.247780815681334161e+02,3.249069812177262975e+02,-9.030410743706829280e-02,5.432314696506329588e-02
4.611322264452890352e+01,3.246184261846457844e+02,3.247769944344458395e+02,3.249058836073270413e+02,-9.029979755916750506e-02,-2.977848463731810197e-02
4.612522504500899601e+01,3.246173423916335992e+02,3.247759073434970674e+02,3.249047860522895803e+02,-9.029548878862361794e-02,-1.253121044338022239e-02
4.613722744548909560e+01,3.246162586502777003e+02,3.247748202952964789e+02,3.249036885525958382e+02,-9.029118112333740787e-02,-1.645425634792593295e-01
4.614922984596918809e+01,3.246151749605667760e+02,3.247737332898532259e+02,3.249025911082279094e+02,-9.028687456119841026e-02,5.153994314783599817e-02
4.616123224644928769e+01,3.246140913224897986e+02,3.247726463271766306e+02,3.249014937191676040e+02,-9.028256910013915393e-02,-1.603794299317750638e-01
4.617323464692938018e+01,3.246130077360355131e+02,3.247715594072759586e+02,3.249003963853970731e+02,-9.027826473804326235e-02,-8.259062270083614155e-02
4.618523704740947977e+01,3.246119242011927213e+02,3.247704725301603048e+02,3.248992991068982974e+02,-9.027396147283174577e-02,1.844999322591765745e-02
4.619723944788957226e+01,3.246108407179503388e+02,3.247693856958390484e+02,3.248982018836532575e+02,-9.026965930241255542e-02,-1.242099124530762766e-01
4.620924184836967186e+01,3.246097572862971674e+02,3.247682989043212274e+02,3.248971047156441045e+02,-9.026535822470520276e-02,-7.832551286052243100e-02
4.622124424884976435e+01,3.246086739062221227e+02,3.247672121556161642e+02,3.248960076028528192e+02,-9.026105823762441138e-02,-8.943191241186063123e-02
4.623324664932986394e+01,3.246075905777140065e+02,3.247661254497329537e+02,3.248949105452614958e+02,-9.025675933908534898e-02,-7.458295784192835176e-02
4.624524904980995643e+01,3.246065073007617343e+02,3.247650387866808046e+02,3.248938135428522855e+02,-9.025246152700787394e-02,-3.122034686342542442e-02
4.625725145029005603e+01,3.246054240753541649e+02,3.247639521664688687e+02,3.248927165956072827e+02,-9.024816479931063729e-02,-2.400592617509215432e-01
4.626925385077014852e+01,3.246043409014802137e+02,3.247628655891062976e+02,3.248916197035085816e+02,-9.024386915392215713e-02,-1.426592333099833965e-01
4.628125625125024811e+01,3.246032577791287395e+02,3.247617790546022434e+02,3.248905228665383902e+02,-9.023957458875582482e-02,1.163055805652003366e-01
4.629325865173034060e+01,3.246021747082886577e+02,3.247606925629658008e+02,3.248894260846789166e+02,-9.023528110174144912e-02,-2.856024803937971535e-01
4.630526105221044020e+01,3.246010916889489408e+02,3.247596061142061217e+02,3.248883293579122551e+02,-9.023098869081740137e-02,-1.539227962725707444e-01
