eta,kon,kon_noisy
4.741633515626050865e+01,1.162369995178005183e-01,1.174859062262537668e-01
4.746489530024332737e+01,1.161887711494676984e-01,1.093807685836505894e-01
4.751350517577066057e+01,1.161405683438070657e-01,1.137059276249359346e-01
4.756216483377374260e+01,1.160923910874682580e-01,1.166286331897523620e-01
4.761087432523594032e+01,1.160442393671071437e-01,1.193450175814906450e-01
4.765963370119279574e+01,1.159961131693861003e-01,1.170569004138252850e-01
4.770844301273219656e+01,1.159480124809735696e-01,1.185493438450815756e-01
4.775730231099424827e+01,1.158999372885445855e-01,1.187737612693531009e-01
4.780621164717155125e+01,1.158518875787801911e-01,1.149806840838539512e-01
4.785517107250900182e+01,1.158038633383678823e-01,1.186082817374467246e-01
4.790418063830411199e+01,1.157558645540014836e-01,1.168367120344627336e-01
4.795324039590680343e+01,1.157078912123810921e-01,1.206439450591831608e-01
4.800235039671969162e+01,1.156599433002129945e-01,1.139392026059852375e-01
4.805151069219793669e+01,1.156120208042098613e-01,1.195225054343355825e-01
4.810072133384949922e+01,1.155641237110906216e-01,1.185288812033858385e-01
4.814998237323499097e+01,1.155162520075804500e-01,1.127127220584837192e-01
4.819929386196791654e+01,1.154684056804108211e-01,1.079168883047040839e-01
4.824865585171455251e+01,1.154205847163195103e-01,1.149133838910014471e-01
4.829806839419417486e+01,1.153727891020503993e-01,1.161574024092974222e-01
4.834753154117894525e+01,1.153250188243538782e-01,1.163761361472992056e-01
4.839704534449412421e+01,1.152772738699862770e-01,1.175767072406987968e-01
4.844660985601795744e+01,1.152295542257105176e-01,1.155992798795293375e-01
4.849622512768193161e+01,1.151818598782954201e-01,1.184029285266218201e-01
4.854589121147060382e+01,1.151341908145163823e-01,1.147319884199948375e-01
4.859560815942186451e+01,1.150865470211547836e-01,1.100538947037003612e-01
4.864537602362680957e+01,1.150389284849983595e-01,1.058785944520065359e-01
4.869519485622998900e+01,1.149913351928409794e-01,1.220012697597158968e-01
4.874506470942923642e+01,1.149437671314828546e-01,1.156792396188864869e-01
4.879498563547594614e+01,1.148962242877303447e-01,1.122116725175138219e-01
4.884495768667493820e+01,1.148487066483960262e-01,1.140026820565052945e-01
4.889498091538468572e+01,1.148012142002986374e-01,1.145620219307137144e-01
4.894505537401719408e+01,1.147537469302632729e-01,1.175995787463046394e-01
4.899518111503823548e+01,1.147063048251210637e-01,1.241255329953369207e-01
4.904535819096720672e+01,1.146588878717094973e-01,1.164717012091669723e-01
4.909558665437742064e+01,1.146114960568719865e-01,1.123310851573577213e-01
4.914586655789589287e+01,1.145641293674585226e-01,1.095229189393723407e-01
4.919619795420366870e+01,1.145167877903249948e-01,1.228683944042926468e-01
4.924658089603562416e+01,1.144694713123334956e-01,1.119506606078195937e-01
4.929701543618075021e+01,1.144221799203524043e-01,1.168357128004937490e-01
4.934750162748199642e+01,1.143749136012562062e-01,1.141411576779826909e-01
4.939803952283654098e+01,1.143276723419255625e-01,1.110868891340011932e-01
4.944862917519562018e+01,1.142804561292473098e-01,1.143132581010120746e-01
4.949927063756481260e+01,1.142332649501144326e-01,1.121562877621498228e-01
4.954996396300386863e+01,1.141860987914261188e-01,1.110728705421897278e-01
4.960070920462698041e+01,1.141389576400875794e-01,1.085989004475646919e-01
4.965150641560264688e+01,1.140918414830103395e-01,1.142073191436521751e-01
4.970235564915391535e+01,1.140447503071119195e-01,1.223406806420096471e-01
4.975325695855821806e+01,1.139976840993161544e-01,1.160209437698999646e-01
4.980421039714768483e+01,1.139506428465528187e-01,1.230617036329303970e-01
4.985521601830892990e+01,1.139036265357579597e-01,1.044408541275548691e-01
4.990627387548337168e+01,1.138566351538736615e-01,9.555162412036959096e-02
4.995738402216704088e+01,1.138096686878482117e-01,1.181123147142449231e-01
5.000854651191085765e+01,1.137627271246359345e-01,1.087140832012711278e-01
5.005976139832048233e+01,1.137158104511973855e-01,1.147024691854850315e-01
5.011102873505659261e+01,1.136689186544990737e-01,1.186700147828677887e-01
5.016234857583469875e+01,1.136220517215137671e-01,1.112247749870897279e-01
5.021372097442542781e+01,1.135752096392202287e-01,1.169408052846749035e-01
5.026514598465437444e+01,1.135283923946034251e-01,1.196051258869288286e-01
5.031662366040234957e+01,1.134815999746543042e-01,1.088283125089187786e-01
5.036815405560531644e+01,1.134348323663699337e-01,1.081081640637722857e-01
5.041973722425442617e+01,1.133880895567535574e-01,1.174356354442324529e-01
5.047137322039620244e+01,1.133413715328143861e-01,1.126104415989038071e-01
5.052306209813242788e+01,1.132946782815678205e-01,1.141015398865420083e-01
5.057480391162039979e+01,1.132480097900352284e-01,1.125548588536754158e-01
5.062659871507276677e+01,1.132013660452441117e-01,1.109682777794216701e-01
5.067844656275780579e+01,1.131547470342280093e-01,1.089091433827189259e-01
5.073034750899925882e+01,1.131081527440266077e-01,1.113045373523547515e-01
5.078230160817663119e+01,1.130615831616854916e-01,1.137206412681105866e-01
5.083430891472497848e+01,1.130150382742564907e-01,1.141916564059844846e-01
5.088636948313523334e+01,1.129685180687973606e-01,1.169679900972405706e-01
5.093848336795403497e+01,1.129220225323719212e-01,1.068716388590155719e-01
5.099065062378396362e+01,1.128755516520500157e-01,1.144231156205124111e-01
5.104287130528344107e+01,1.128291054149076628e-01,1.214700503064265469e-01
5.109514546716695094e+01,1.127826838080267097e-01,1.145841574256389189e-01
5.114747316420492496e+01,1.127362868184952210e-01,1.193968460028087264e-01
5.119985445122396328e+01,1.126899144334072289e-01,1.161022256010478815e-01
5.125228938310674920e+01,1.126435666398627189e-01,1.098885345765103633e-01
5.130477801479224098e+01,1.125972434249677551e-01,1.145848962211660910e-01
5.135732040127557951e+01,1.125509447758344383e-01,1.147858957263537538e-01
5.140991659760832277e+01,1.125046706795809065e-01,1.126116249056208218e-01
5.146256665889831083e+01,1.124584211233311537e-01,1.196634422660699665e-01
5.151527064030990744e+01,1.124121960942153636e-01,1.033722679013599210e-01
5.156802859706388631e+01,1.123659955793696458e-01,1.189174110368262094e-01
5.162084058443767276e+01,1.123198195659360910e-01,1.075072865461249860e-01
5.167370665776519445e+01,1.122736680410628130e-01,8.928033674798266373e-02
5.172662687243716562e+01,1.122275409919038930e-01,1.071208132255548479e-01
5.177960128390089523e+01,1.121814384056194075e-01,1.159749960036581817e-01
5.183262994766061382e+01,1.121353602693753865e-01,9.668199192963602973e-02
5.188571291927726747e+01,1.120893065703439523e-01,1.117897569906114302e-01
5.193885025436881619e+01,1.120432772957030421e-01,1.185639946940817147e-01
5.199204200861007763e+01,1.119972724326366575e-01,1.103682738881940489e-01
5.204528823773298996e+01,1.119512919683347679e-01,1.088977625552847717e-01
5.209858899752645556e+01,1.119053358899933098e-01,1.143779221565471432e-01
5.215194434383663236e+01,1.118594041848141041e-01,1.104383661127436578e-01
5.220535433256675617e+01,1.118134968400050222e-01,1.139633250628174638e-01
5.225881901967741783e+01,1.117676138427798338e-01,1.099886559047831835e-01
5.231233846118641395e+01,1.117217551803582759e-01,1.129088746004533045e-01
5.236591271316902407e+01,1.116759208399660391e-01,1.073438999143464939e-01
5.241954183175784010e+01,1.116301108088347260e-01,1.150847716061332432e-01
5.247322587314305053e+01,1.115843250742019344e-01,1.081362834707223081e-01
5.252696489357228415e+01,1.115385636233111322e-01,1.015750627438569420e-01
5.258075894935088002e+01,1.114928264434117272e-01,1.065363623184601011e-01
5.263460809684173114e+01,1.114471135217591086e-01,1.175170479749900604e-01
5.268851239246556872e+01,1.114014248456144662e-01,1.122354449713616337e-01
5.274247189270079161e+01,1.113557604022451103e-01,1.083570023817974209e-01
5.279648665408374342e+01,1.113101201789240269e-01,1.053837582570872622e-01
5.285055673320856329e+01,1.112645041629303361e-01,1.117244150158468591e-01
5.290468218672747014e+01,1.112189123415488895e-01,1.095507529483518844e-01
5.295886307135057081e+01,1.111733447020706034e-01,1.003323491956891328e-01
5.301309944384617268e+01,1.111278012317921254e-01,1.093689731270403032e-01
5.306739136104061316e+01,1.110822819180161403e-01,1.103819662273817503e-01
5.312173887981850129e+01,1.110367867480511750e-01,1.099442948674201892e-01
5.317614205712271058e+01,1.109913157092115993e-01,1.103903722635504736e-01
5.323060094995434355e+01,1.109458687888177503e-01,1.040261639989667752e-01
5.328511561537298746e+01,1.109004459741957799e-01,1.116463938541657208e-01
5.333968611049656516e+01,1.108550472526777936e-01,1.147210900772353132e-01
5.339431249250159084e+01,1.108096726116017117e-01,1.086208637156239193e-01
5.344899481862303503e+01,1.107643220383113525e-01,1.088763572256330747e-01
5.350373314615459464e+01,1.107189955201563908e-01,1.054496778328894296e-01
5.355852753244852238e+01,1.106736930444923717e-01,1.097544050951567429e-01
5.361337803491591814e+01,1.106284145986806966e-01,1.054194322144724610e-01
5.366828471102658682e+01,1.105831601700886374e-01,1.228624163903764971e-01
5.372324761830927997e+01,1.105379297460893223e-01,1.052880416463833069e-01
5.377826681435155365e+01,1.104927233140617360e-01,1.133858588367308712e-01
5.383334235680006685e+01,1.104475408613906084e-01,1.176039162588164017e-01
5.388847430336039679e+01,1.104023823754666789e-01,1.147165473502372579e-01
5.394366271179731598e+01,1.103572478436864457e-01,1.073060959208951698e-01
5.399890763993467147e+01,1.103121372534522499e-01,1.061611455464141485e-01
5.405420914565561930e+01,1.102670505921722333e-01,1.032831387245564114e-01
5.410956728690248951e+01,1.102219878472604359e-01,1.067468771923816145e-01
5.416498212167707038e+01,1.101769490061366430e-01,1.078789912700654913e-01
5.422045370804042363e+01,1.101319340562265381e-01,1.158146631048516118e-01
5.427598210411320423e+01,1.100869429849615222e-01,1.122956494886279272e-01
5.433156736807545428e+01,1.100419757797789916e-01,1.084825321097744460e-01
5.438720955816693703e+01,1.099970324281219491e-01,1.080137872154200290e-01
5.444290873268693787e+01,1.099521129174393652e-01,1.101551328510780303e-01
5.449866494999454147e+01,1.099072172351858862e-01,1.117305881290442254e-01
5.455447826850852522e+01,1.098623453688221258e-01,1.134415163184113173e-01
5.461034874670756523e+01,1.098174973058142767e-01,1.113087333788277261e-01
5.466627644313015111e+01,1.097726730336345269e-01,1.097645518028009526e-01
5.472226141637481334e+01,1.097278725397607263e-01,1.150251905264225855e-01
5.477830372509998824e+01,1.096830958116765953e-01,1.115123131525031785e-01
5.483440342802429512e+01,1.096383428368715995e-01,1.120067089548918982e-01
5.489056058392637993e+01,1.095936136028410196e-01,1.130678026184190332e-01
5.494677525164519949e+01,1.095489080970858259e-01,1.081033569349308388e-01
5.500304749007984384e+01,1.095042263071128452e-01,1.135820689805101119e-01
5.505937735818985601e+01,1.094595682204346637e-01,1.002325454799213866e-01
5.511576491499503305e+01,1.094149338245696546e-01,1.017395547927652938e-01
5.517221021957573157e+01,1.093703231070418530e-01,1.015086366409251178e-01
5.522871333107269720e+01,1.093257360553812202e-01,1.203930492671486385e-01
5.528527430868737014e+01,1.092811726571232683e-01,1.128012994778828243e-01
5.534189321168168618e+01,1.092366328998095187e-01,1.031639875740595624e-01
5.539857009937839649e+01,1.091921167709869606e-01,1.064166958305195892e-01
5.545530503116090415e+01,1.091476242582086059e-01,1.076035845019497478e-01
5.551209806647352707e+01,1.091031553490329487e-01,1.012589184784588731e-01
5.556894926482134167e+01,1.090587100310244639e-01,1.087426095769673945e-01
5.562585868577049553e+01,1.090142882917532335e-01,1.074543189911540964e-01
5.568282638894801551e+01,1.089698901187950708e-01,1.032158252137586191e-01
5.573985243404211332e+01,1.089255154997314651e-01,9.989823738464434499e-02
5.579693688080201497e+01,1.088811644221498592e-01,1.028115371340902751e-01
5.585407978903823789e+01,1.088368368736431641e-01,1.118540251067961927e-01
5.591128121862244882e+01,1.087925328418102300e-01,1.135090185389311529e-01
5.596854122948775512e+01,1.087482523142553614e-01,1.038672795465741955e-01
5.602585988162850583e+01,1.087039952785888858e-01,1.012513622284933051e-01
5.608323723510062564e+01,1.086597617224265566e-01,1.073077907134746545e-01
5.614067335002142300e+01,1.086155516333900672e-01,1.027455429192447312e-01
5.619816828656984598e+01,1.085713649991066482e-01,1.014033366620251536e-01
5.625572210498650350e+01,1.085272018072092753e-01,9.885334969298963104e-02
5.631333486557358725e+01,1.084830620453367533e-01,1.118354270523120170e-01
5.637100662869516299e+01,1.084389457011333824e-01,1.008111206404371935e-01
5.642873745477700709e+01,1.083948527622492636e-01,9.961535151760364526e-02
5.648652740430690500e+01,1.083507832163401324e-01,1.067664712141745131e-01
5.654437653783444517e+01,1.083067370510675254e-01,1.043917704934775453e-01
5.660228491597137435e+01,1.082627142540985021e-01,1.040397401167986735e-01
5.666025259939138436e+01,1.082187148131058818e-01,1.115026174465010567e-01
5.671827964883040352e+01,1.081747387157682150e-01,1.044376138239836854e-01
5.677636612508646863e+01,1.081307859497696172e-01,1.065426510341645899e-01
5.683451208901998797e+01,1.080868565027999356e-01,1.162281462727975112e-01
5.689271760155358493e+01,1.080429503625546517e-01,1.130493081366684693e-01
5.695098272367238224e+01,1.079990675167349229e-01,1.045370968605159601e-01
5.700930751642385275e+01,1.079552079530475828e-01,1.067720377242226543e-01
5.706769204091811076e+01,1.079113716592050853e-01,1.024497311576727798e-01
5.712613635832772019e+01,1.078675586229255606e-01,1.148424638527998642e-01
5.718464052988802138e+01,1.078237688319328147e-01,1.071004383040940061e-01
5.724320461689695350e+01,1.077800022739562741e-01,1.053855794170806270e-01
5.730182868071533875e+01,1.077362589367309303e-01,1.023683882569641768e-01
5.736051278276673315e+01,1.076925388079975482e-01,1.083624507490169586e-01
5.741925698453771076e+01,1.076488418755024989e-01,1.098602639347987936e-01
5.747806134757770025e+01,1.076051681269977189e-01,1.065152616577292044e-01
5.753692593349927620e+01,1.075615175502407928e-01,1.142015804673419260e-01
5.759585080397799572e+01,1.075178901329950504e-01,1.004576108450161015e-01
5.765483602075270397e+01,1.074742858630292341e-01,1.022521947209320131e-01
5.771388164562534939e+01,1.074307047281179289e-01,1.095580797863489886e-01
5.777298774046130347e+01,1.073871467160411597e-01,1.127197400440836939e-01
5.783215436718915470e+01,1.073436118145846968e-01,1.027059799706268595e-01
5.789138158780104959e+01,1.073001000115398063e-01,1.080251819386669476e-01
5.795066946435250088e+01,1.072566112947034994e-01,1.120427440737169489e-01
5.801001805896269303e+01,1.072131456518782694e-01,1.075303909300709126e-01
5.806942743381430461e+01,1.071697030708722853e-01,1.041929715884377106e-01
5.812889765115382090e+01,1.071262835394992674e-01,1.060173710637297984e-01
5.818842877329134922e+01,1.070828870455785981e-01,1.016288569400038422e-01
5.824802086260093148e+01,1.070395135769351552e-01,1.118986784497617432e-01
5.830767398152038083e+01,1.069961631213995623e-01,1.074190398282142689e-01
5.836738819255156585e+01,1.069528356668078134e-01,1.011661304700650216e-01
5.842716355826022578e+01,1.069095312010017035e-01,1.047873755271806068e-01
5.848700014127633295e+01,1.068662497118283983e-01,1.083278089942958933e-01
5.854689800429385116e+01,1.068229911871408921e-01,1.102797284716281745e-01
5.860685721007106963e+01,1.067797556147975085e-01,1.081494706199498251e-01
5.866687782143046093e+01,1.067365429826623302e-01,1.078330525428473491e-01
5.872695990125891541e+01,1.066933532786048799e-01,1.106075899200034129e-01
5.878710351250763466e+01,1.066501864905003150e-01,1.093216376612288765e-01
5.884730871819240150e+01,1.066070426062293158e-01,1.079328051374597169e-01
5.890757558139340944e+01,1.065639216136781836e-01,1.107927786521525626e-01
5.896790416525558243e+01,1.065208235007387427e-01,1.073486317418334002e-01
5.902829453298839013e+01,1.064777482553083410e-01,1.024130353019769291e-01
5.908874674786615344e+01,1.064346958652898911e-01,1.071988878575866194e-01
5.914926087322787396e+01,1.063916663185919265e-01,1.079341288345994632e-01
5.920983697247755373e+01,1.063486596031283510e-01,1.012457098291840440e-01
5.927047510908397498e+01,1.063056757068188557e-01,1.077000427907654212e-01
5.933117534658105541e+01,1.062627146175885023e-01,1.004414885104678717e-01
5.939193774856773445e+01,1.062197763233678760e-01,1.088348950502990020e-01
5.945276237870803016e+01,1.061768608120931545e-01,1.058597834007825866e-01
5.951364930073125947e+01,1.061339680717060946e-01,1.085414161198503674e-01
5.957459857843189610e+01,1.060910980901538930e-01,1.079669958673077218e-01
5.963561027566985473e+01,1.060482508553892977e-01,1.069478680279637300e-01
5.969668445637034893e+01,1.060054263553705661e-01,9.337938062606235268e-02
5.975782118452416114e+01,1.059626245780615067e-01,1.063398623032713874e-01
5.981902052418750060e+01,1.059198455114314374e-01,1.044660346131363604e-01
5.988028253948229462e+01,1.058770891434551442e-01,9.962874188280264331e-02
5.994160729459601811e+01,1.058343554621129917e-01,1.058792304874712764e-01
6.000299485378199904e+01,1.057916444553907848e-01,1.018783201466159916e-01
6.006444528135925509e+01,1.057489561112798931e-01,1.084979155540504725e-01
6.012595864171279203e+01,1.057062904177771129e-01,1.008129264877731524e-01
6.018753499929343320e+01,1.056636473628848188e-01,1.048052198180187550e-01
6.024917441861812506e+01,1.056210269346108677e-01,9.705433083575421005e-02
6.031087696426976663e+01,1.055784291209684866e-01,1.073259107569738968e-01
6.037264270089752216e+01,1.055358539099766207e-01,1.047420433678960122e-01
6.043447169321665058e+01,1.054933012896594746e-01,1.039880228121481676e-01
6.049636400600879682e+01,1.054507712480468595e-01,1.006909532620547942e-01
6.055831970412182130e+01,1.054082637731740685e-01,1.070609031715288872e-01
6.062033885247014808e+01,1.053657788530817929e-01,1.091877090372925796e-01
6.068242151603452328e+01,1.053233164758163171e-01,1.047921676960384130e-01
6.074456775986239165e+01,1.052808766294292403e-01,1.033386786718957784e-01
6.080677764906768346e+01,1.052384593019778242e-01,1.028429496767069434e-01
6.086905124883111995e+01,1.051960644815246176e-01,1.073413453113135074e-01
6.093138862440008552e+01,1.051536921561377624e-01,1.049943968042000852e-01
6.099378984108886925e+01,1.051113423138907571e-01,1.072758487044294523e-01
6.105625496427857257e+01,1.050690149428626513e-01,1.015043025345302163e-01
6.111878405941732950e+01,1.050267100311378793e-01,1.061025453104872257e-01
6.118137719202022140e+01,1.049844275668063986e-01,1.145541504179248549e-01
6.124403442766951855e+01,1.049421675379635099e-01,1.091261602542454301e-01
6.130675583201453804e+01,1.048999299327100787e-01,1.151297546590517445e-01
6.136954147077197064e+01,1.048577147391523551e-01,1.047328760212528076e-01
6.143239140972566759e+01,1.048155219454020154e-01,9.900494759917541354e-02
6.149530571472698171e+01,1.047733515395761483e-01,1.106927324135777296e-01
6.155828445169456842e+01,1.047312035097974214e-01,1.012812103375658884e-01
6.162132768661474103e+01,1.046890778441937619e-01,1.105509601266918968e-01
6.168443548554125044e+01,1.046469745308986621e-01,1.021272509792303662e-01
6.174760791459561915e+01,1.046048935580509293e-01,1.060497796573848794e-01
6.181084503996696355e+01,1.045628349137948387e-01,1.058716887079645397e-01
6.187414692791231374e+01,1.045207985862801198e-01,1.108976820210753056e-01
6.193751364475642163e+01,1.044787845636619417e-01,1.031525049015192402e-01
6.200094525689210201e+01,1.044367928341007612e-01,1.013675163052189798e-01
6.206444183078002652e+01,1.043948233857625724e-01,9.728007504736320421e-02
6.212800343294907179e+01,1.043528762068187121e-01,1.046284601250642154e-01
6.219163012999609919e+01,1.043109512854459991e-01,1.109886383142655308e-01
6.225532198858631716e+01,1.042690486098265396e-01,1.042266676241961620e-01
6.231907907545307523e+01,1.042271681681480044e-01,9.746848026839996515e-02
6.238290145739820503e+01,1.041853099486032413e-01,1.044240173427050944e-01
6.244678920129179289e+01,1.041434739393907460e-01,1.017318065741705940e-01
6.251074237407257073e+01,1.041016601287142185e-01,1.062792340469544544e-01
6.257476104274768147e+01,1.040598685047828542e-01,1.019629650969624546e-01
6.263884527439301309e+01,1.040180990558111640e-01,1.025154811263111199e-01
6.270299513615302800e+01,1.039763517700190709e-01,9.249182716839367269e-02
6.276721069524104735e+01,1.039346266356319659e-01,1.083396348092177386e-01
6.283149201893922964e+01,1.038929236408804857e-01,9.133329903595648058e-02
6.289583917459853524e+01,1.038512427740006933e-01,1.062114502256554238e-01
6.296025222963903190e+01,1.038095840232340639e-01,1.105054762844124711e-01
6.302473125154971001e+01,1.037679473768274435e-01,1.054910058585800253e-01
6.308927630788879526e+01,1.037263328230329656e-01,1.053823353441018656e-01
6.315388746628358518e+01,1.036847403501082177e-01,1.003140618746469620e-01
6.321856479443075472e+01,1.036431699463161438e-01,1.040262616924398087e-01
6.328330836009618565e+01,1.036016215999249757e-01,1.071323099852366095e-01
6.334811823111528639e+01,1.035600952992084267e-01,1.010255541703998783e-01
6.341299447539280010e+01,1.035185910324454145e-01,1.018244589327393368e-01
6.347793716090316707e+01,1.034771087879203660e-01,1.064349670737199521e-01
6.354294635569028316e+01,1.034356485539229681e-01,1.006504341848253464e-01
6.360802212786786924e+01,1.033942103187482225e-01,1.087088974062809382e-01
6.367316454561928651e+01,1.033527940706965714e-01,9.953258976591318474e-02
6.373837367719783487e+01,1.033113997980737581e-01,1.033891161240707290e-01
6.380364959092659660e+01,1.032700274891908410e-01,1.058058257942223468e-01
6.386899235519874907e+01,1.032286771323642632e-01,1.014946445701683797e-01
6.393440203847737990e+01,1.031873487159157970e-01,1.017684379431205016e-01
6.399987870929583522e+01,1.031460422281724326e-01,9.426582193552164590e-02
6.406542243625750643e+01,1.031047576574667113e-01,1.023724385988524360e-01
6.413103328803617842e+01,1.030634949921362953e-01,1.112341001378593236e-01
6.419671133337581637e+01,1.030222542205243424e-01,1.061149812084773575e-01
6.426245664109094946e+01,1.029810353309790899e-01,9.541664299443644581e-02
6.432826928006643641e+01,1.029398383118544230e-01,1.043263977692203970e-01
6.439414931925782071e+01,1.028986631515092509e-01,9.687005830786009353e-02
6.446009682769110327e+01,1.028575098383079645e-01,1.017099506259969560e-01
6.452611187446314034e+01,1.028163783606202003e-01,9.813564495125032261e-02
6.459219452874141609e+01,1.027752687068209242e-01,1.046874181928350439e-01
6.465834485976436952e+01,1.027341808652904309e-01,1.076585346746506688e-01
6.472456293684123807e+01,1.026931148244142472e-01,9.933037181480713906e-02
6.479084882935234191e+01,1.026520705725832844e-01,1.073467225424879490e-01
6.485720260674892756e+01,1.026110480981937273e-01,1.042042460041213564e-01
6.492362433855355164e+01,1.025700473896470205e-01,1.022702768699747938e-01
6.499011409435975395e+01,1.025290684353499238e-01,1.031883704599492607e-01
6.505667194383255492e+01,1.024881112237145120e-01,1.085294218175925363e-01
6.512329795670814292e+01,1.024471757431581337e-01,1.117470570152235415e-01
6.518999220279427220e+01,1.024062619821033693e-01,9.858587934409629439e-02
6.525675475197004971e+01,1.023653699289781699e-01,1.141192177002123970e-01
6.532358567418629036e+01,1.023244995722157463e-01,1.000279781090231135e-01
6.539048503946531810e+01,1.022836509002545691e-01,1.001245529566376219e-01
6.545745291790126430e+01,1.022428239015383544e-01,1.076892532306093497e-01
6.552448937965996834e+01,1.022020185645161755e-01,1.091594659263542544e-01
6.559159449497921912e+01,1.021612348776422541e-01,9.210002671609325564e-02
6.565876833416862723e+01,1.021204728293762382e-01,1.156452799820109067e-01
6.572601096760992334e+01,1.020797324081828689e-01,1.050111640721517609e-01
6.579332246575678766e+01,1.020390136025323136e-01,1.014698544273003600e-01
6.586070289913521947e+01,1.019983164008998883e-01,9.730329472191588669e-02
6.592815233834325284e+01,1.019576407917662103e-01,1.021900512422084656e-01
6.599567085405141142e+01,1.019169867636171289e-01,9.940260384490165468e-02
6.606325851700243845e+01,1.018763543049438225e-01,9.816853391376781368e-02
6.613091539801165197e+01,1.018357434042425902e-01,9.786253680844725356e-02
6.619864156796676014e+01,1.017951540500150881e-01,9.986821462369950553e-02
6.626643709782820224e+01,1.017545862307681903e-01,1.038925737716212966e-01
6.633430205862903506e+01,1.017140399350139612e-01,9.997407245590760050e-02
6.640223652147501809e+01,1.016735151512698221e-01,9.970829701691011349e-02
6.647024055754481253e+01,1.016330118680583011e-01,9.699672745837192855e-02
6.653831423808989598e+01,1.015925300739072418e-01,9.986857350251064636e-02
6.660645763443480405e+01,1.015520697573497194e-01,9.730228220397077465e-02
6.667467081797698825e+01,1.015116309069239858e-01,1.013316221764260505e-01
6.674295386018719967e+01,1.014712135111736219e-01,1.066983302602352440e-01
6.681130683260919056e+01,1.014308175586473570e-01,1.048580207427173422e-01
6.687972980686015489e+01,1.013904430378990973e-01,9.803162228865484884e-02
6.694822285463048672e+01,1.013500899374881192e-01,1.073644716894803647e-01
6.701678604768413550e+01,1.013097582459787510e-01,1.000994982782140719e-01
6.708541945785839289e+01,1.012694479519406499e-01,1.029304144182060371e-01
6.715412315706429069e+01,1.012291590439486771e-01,1.082715946417128344e-01
6.722289721728633083e+01,1.011888915105828984e-01,9.720357484846613161e-02
6.729174171058292586e+01,1.011486453404285141e-01,1.015330335249994276e-01
6.736065670908608638e+01,1.011084205220760673e-01,9.878097205676598935e-02
6.742964228500187573e+01,1.010682170441212085e-01,1.006194488574110035e-01
6.749869851061014003e+01,1.010280348951647089e-01,9.886950764073733355e-02
6.756782545826492026e+01,1.009878740638128075e-01,9.683919611755731349e-02
6.763702320039419646e+01,1.009477345386766839e-01,1.035574544623140969e-01
6.770629180950024306e+01,1.009076163083728050e-01,8.633437973782380481e-02
6.777563135815948669e+01,1.008675193615228560e-01,1.015896428197273632e-01
6.784504191902280468e+01,1.008274436867536566e-01,1.099238276960527033e-01
6.791452356481532604e+01,1.007873892726973003e-01,1.050367750216509299e-01
6.798407636833680101e+01,1.007473561079909319e-01,9.824784272410784502e-02
6.805370040246143049e+01,1.007073441812770254e-01,1.020675752991455770e-01
6.812339574013813603e+01,1.006673534812031062e-01,1.024058359782119149e-01
6.819316245439043200e+01,1.006273839964220013e-01,9.719906806875212857e-02
6.826300061831676658e+01,1.005874357155916304e-01,1.036103757882885917e-01
6.833291030509030861e+01,1.005475086273750901e-01,1.063871268956286115e-01
6.840289158795928870e+01,1.005076027204406253e-01,9.688751099880699158e-02
6.847294454024681443e+01,1.004677179834617962e-01,1.037541843476899178e-01
6.854306923535123985e+01,1.004278544051171174e-01,9.234609917592420669e-02
6.861326574674595236e+01,1.003880119740904603e-01,9.904038426118026706e-02
6.868353414797968526e+01,1.003481906790707062e-01,1.003168134278827200e-01
6.875387451267640415e+01,1.003083905087519961e-01,8.822030516305634507e-02
6.882428691453559111e+01,1.002686114518335503e-01,1.058906261096791562e-01
6.889477142733205994e+01,1.002288534970198763e-01,9.633882377630466343e-02
6.896532812491633990e+01,1.001891166330204225e-01,9.777630811062276717e-02
6.903595708121441987e+01,1.001494008485500076e-01,1.055793177843317859e-01
6.910665837022817470e+01,1.001097061323284187e-01,9.728817753310965710e-02
6.917743206603509520e+01,1.000700324730807583e-01,8.706040671966081002e-02
6.924827824278870025e+01,1.000303798595370969e-01,9.464044488479057826e-02
6.931919697471829522e+01,9.999074828043280627e-02,1.020481731757869881e-01
6.939018833612935566e+01,9.995113772450824052e-02,1.010681456023565933e-01
6.946125240140329993e+01,9.991154818050904107e-02,9.632786521661874934e-02
6.953238924499788709e+01,9.987197963718590088e-02,1.068273188118270961e-01
6.960359894144696113e+01,9.983243208329460605e-02,9.888113657240230059e-02
6.967488156536086308e+01,9.979290550759620237e-02,9.940402873119755234e-02
6.974623719142618938e+01,9.975339989885674552e-02,1.062421200268460625e-01
6.981766589440616144e+01,9.971391524584741206e-02,1.004276889136565820e-01
6.988916774914045504e+01,9.967445153734461050e-02,1.021626180239132570e-01
6.996074283054545617e+01,9.963500876212977309e-02,9.443212380526691541e-02
7.003239121361428943e+01,9.959558690898946687e-02,9.495426543898688454e-02
7.010411297341680381e+01,9.955618596671540754e-02,9.505349130128751267e-02
7.017590818509984274e+01,9.951680592410437620e-02,9.791954938558802835e-02
7.024777692388704509e+01,9.947744676995834423e-02,1.016915123221112799e-01
7.031971926507928572e+01,9.943810849308425126e-02,1.131824511167754677e-01
7.039173528405436286e+01,9.939879108229433824e-02,9.454787428939509519e-02
7.046382505626745285e+01,9.935949452640574497e-02,9.514135403912266087e-02
