t,Theta,Theta_surf,dTheta_dt,dTheta_dt_noisy
7.701540308061612450e+01,2.440428300830335129e-01,2.957570896865892585e-01,-1.609211989426699921e-02,-1.251016628501216976e-02
7.703540708141628102e+01,2.437211416200132097e-01,2.953678347073860899e-01,-1.607029868344726775e-02,-1.582155493571813301e-02
7.705541108221645175e+01,2.433998893605241465e-01,2.949791064170292354e-01,-1.604850808223481223e-02,-1.134636763308771376e-02
7.707541508301660826e+01,2.430790726927865575e-01,2.945909040791330202e-01,-1.602674804594124078e-02,1.682886353133492691e-03
7.709541908381676478e+01,2.427586910059430780e-01,2.942032269584173854e-01,-1.600501852994904231e-02,-6.094834761543231616e-02
7.711542308461692130e+01,2.424387436900597992e-01,2.938160743207088310e-01,-1.598331948971370986e-02,-3.170792873653208166e-02
7.713542708541709203e+01,2.421192301361257404e-01,2.934294454329399726e-01,-1.596165088075627431e-02,4.600189566543056580e-02
7.715543108621724855e+01,2.418001497360537100e-01,2.930433395631505400e-01,-1.594001265867266148e-02,-7.455017244628936446e-02
7.717543508701740507e+01,2.414815018819652936e-01,2.926577559796310624e-01,-1.591840477907820878e-02,-3.502594705360420613e-02
7.719543908781756159e+01,2.411632859626700875e-01,2.922726939466930851e-01,-1.589682719736666347e-02,8.056977110729560826e-03
7.721544308861773231e+01,2.408455013723830307e-01,2.918881527350993821e-01,-1.587527986931588572e-02,-7.110598664077924513e-02
7.723544708941788883e+01,2.405281475072148512e-01,2.915041316178822450e-01,-1.585376275083647674e-02,-4.170695109370516768e-02
7.725545109021804535e+01,2.402112237641055026e-01,2.911206298690688921e-01,-1.583227579790458944e-02,-3.993904006834358977e-02
7.727545509101820187e+01,2.398947295408253022e-01,2.907376467636820783e-01,-1.581081896656085992e-02,3.120781813786327810e-02
7.729545909181837260e+01,2.395786642359743202e-01,2.903551815777397627e-01,-1.578939221290883571e-02,-4.185041452541555379e-02
7.731546309261852912e+01,2.392630272489833509e-01,2.899732335882563294e-01,-1.576799549311496546e-02,3.193637095016930993e-03
7.733546709341868564e+01,2.389478179801125535e-01,2.895918020732405895e-01,-1.574662876341183237e-02,-3.464282243028665720e-02
7.735547109421884215e+01,2.386330358304523114e-01,2.892108863116972239e-01,-1.572529198009411933e-02,-1.541175254599409274e-02
7.737547509501901288e+01,2.383186802019228445e-01,2.888304855836261176e-01,-1.570398509952049965e-02,-4.969072380129127553e-02
7.739547909581916940e+01,2.380047504972750416e-01,2.884505991700233585e-01,-1.568270807811310286e-02,-5.981891618589332826e-02
7.741548309661932592e+01,2.376912461200891835e-01,2.880712263528796835e-01,-1.566146087235856937e-02,-2.971549040825414989e-02
7.743548709741948244e+01,2.373781664747757481e-01,2.876923664151816440e-01,-1.564024343880654477e-02,-5.692551974159141409e-02
7.745549109821965317e+01,2.370655109665751048e-01,2.873140186409108843e-01,-1.561905573407102593e-02,-2.091249769942036402e-02
7.747549509901980969e+01,2.367532790015582367e-01,2.869361823150453628e-01,-1.559789771482840426e-02,-1.204957211230491682e-02
7.749549909981996620e+01,2.364414699866255742e-01,2.865588567235577422e-01,-1.557676933782108433e-02,-3.313385867996910747e-03
7.751550310062012272e+01,2.361300833295077173e-01,2.861820411534162778e-01,-1.555567055985270820e-02,3.025783134528267637e-02
7.753550710142029345e+01,2.358191184387651018e-01,2.858057348925845953e-01,-1.553460133779231700e-02,2.701457998970412111e-02
7.755551110222044997e+01,2.355085747237889160e-01,2.854299372300223570e-01,-1.551356162857115382e-02,-4.863909209740225476e-02
7.757551510302060649e+01,2.351984515947996013e-01,2.850546474556841514e-01,-1.549255138918484952e-02,-3.799155591911439200e-02
7.759551910382076301e+01,2.348887484628479350e-01,2.846798648605200488e-01,-1.547157057669252406e-02,3.520432320085960243e-02
7.761552310462093374e+01,2.345794647398145027e-01,2.843055887364754897e-01,-1.545061914821749954e-02,-1.710975431276677908e-02
7.763552710542109025e+01,2.342705998384105037e-01,2.839318183764921177e-01,-1.542969706094540414e-02,-2.702542857199291548e-02
7.765553110622124677e+01,2.339621531721766123e-01,2.835585530745061700e-01,-1.540880427212606291e-02,1.669834547277179726e-02
7.767553510702140329e+01,2.336541241554837001e-01,2.831857921254496979e-01,-1.538794073907230261e-02,-3.415390394572549032e-02
7.769553910782157402e+01,2.333465122035324191e-01,2.828135348252499015e-01,-1.536710641916187725e-02,1.261437493849287481e-02
7.771554310862173054e+01,2.330393167323541459e-01,2.824417804708302393e-01,-1.534630126983461615e-02,-2.443096139031573910e-02
7.773554710942188706e+01,2.327325371588096492e-01,2.820705283601089297e-01,-1.532552524859482831e-02,2.348910372091870744e-02
7.775555111022204358e+01,2.324261729005898947e-01,2.816997777919997836e-01,-1.530477831300866391e-02,-1.969370759538796242e-02
7.777555511102221431e+01,2.321202233762156841e-01,2.813295280664118159e-01,-1.528406042070770167e-02,9.282256870355812609e-03
7.779555911182237082e+01,2.318146880050384884e-01,2.809597784842504109e-01,-1.526337152938591832e-02,1.647744242841179749e-02
7.781556311262252734e+01,2.315095662072391980e-01,2.805905283474154910e-01,-1.524271159680115270e-02,3.320422831990574308e-02
7.783556711342268386e+01,2.312048574038289284e-01,2.802217769588028484e-01,-1.522208058077416729e-02,-3.914446136812450849e-02
7.785557111422285459e+01,2.309005610166485756e-01,2.798535236223032574e-01,-1.520147843918957103e-02,-2.673699995123095252e-02
7.787557511502301111e+01,2.305966764683697323e-01,2.794857676428039728e-01,-1.518090512999545338e-02,-5.771705069768560958e-02
7.789557911582316763e+01,2.302932031824934112e-01,2.791185083261868427e-01,-1.516036061120181778e-02,-6.687460862053105914e-02
7.791558311662332414e+01,2.299901405833508494e-01,2.787517449793293078e-01,-1.513984484088476759e-02,-3.007940371302211813e-02
7.793558711742349487e+01,2.296874880961030374e-01,2.783854769101041238e-01,-1.511935777718037902e-02,-1.035774896554590534e-02
7.795559111822365139e+01,2.293852451467417175e-01,2.780197034273804158e-01,-1.509889937829140757e-02,2.247062676683543939e-02
7.797559511902380791e+01,2.290834111620879965e-01,2.776544238410216803e-01,-1.507846960248283852e-02,-2.758625255133765122e-02
7.799559911982396443e+01,2.287819855697932336e-01,2.772896374618873949e-01,-1.505806840808113223e-02,4.224165323108251824e-02
7.801560312062413516e+01,2.284809677983385412e-01,2.769253436018321857e-01,-1.503769575347741957e-02,-9.604923082414089028e-03
7.803560712142429168e+01,2.281803572770358113e-01,2.765615415737068261e-01,-1.501735159712585914e-02,1.138088667737880040e-02
7.805561112222444820e+01,2.278801534360262171e-01,2.761982306913567942e-01,-1.499703589754542224e-02,-2.271798437979729787e-02
7.807561512302460471e+01,2.275803557062812676e-01,2.758354102696233823e-01,-1.497674861331499060e-02,-5.275457237564955271e-02
7.809561912382477544e+01,2.272809635196021971e-01,2.754730796243430313e-01,-1.495648970308073936e-02,3.251158725915929970e-02
7.811562312462493196e+01,2.269819763086209641e-01,2.751112380723483297e-01,-1.493625912554797687e-02,-2.370496678291922343e-02
7.813562712542508848e+01,2.266833935067989469e-01,2.747498849314667368e-01,-1.491605683948927369e-02,1.838156844537375961e-02
7.815563112622524500e+01,2.263852145484276657e-01,2.743890195205212490e-01,-1.489588280373684709e-02,-2.606140295567010295e-02
7.817563512702541573e+01,2.260874388686285874e-01,2.740286411593301774e-01,-1.487573697718692564e-02,2.645486919209429771e-03
7.819563912782557225e+01,2.257900659033537094e-01,2.736687491687079810e-01,-1.485561931880185690e-02,-1.972954572399049714e-02
7.821564312862572876e+01,2.254930950893845598e-01,2.733093428704639338e-01,-1.483552978760243474e-02,-2.533644583239466272e-02
7.823564712942588528e+01,2.251965258643328083e-01,2.729504215874029027e-01,-1.481546834267437676e-02,-1.940228759165231118e-02
7.825565113022604180e+01,2.249003576666401549e-01,2.725919846433252913e-01,-1.479543494316964969e-02,5.546970157776578286e-03
7.827565513102621253e+01,2.246045899355781916e-01,2.722340313630266517e-01,-1.477542954829883307e-02,-5.115789227868985933e-02
7.829565913182636905e+01,2.243092221112490958e-01,2.718765610722987947e-01,-1.475545211733816572e-02,-4.412093243434404843e-02
7.831566313262652557e+01,2.240142536345845203e-01,2.715195730979282351e-01,-1.473550260962665573e-02,1.461119767805957662e-02
7.833566713342668208e+01,2.237196839473462595e-01,2.711630667676971918e-01,-1.471558098456434219e-02,-3.693302846447890642e-02
7.835567113422685281e+01,2.234255124921260272e-01,2.708070414103830870e-01,-1.469568720161554612e-02,-9.383321413324277604e-03
7.837567513502700933e+01,2.231317387123461504e-01,2.704514963557595464e-01,-1.467582122031116376e-02,-5.535279295458458287e-02
7.839567913582716585e+01,2.228383620522583208e-01,2.700964309345949554e-01,-1.465598300023771526e-02,-2.137586777419393444e-02
7.841568313662732237e+01,2.225453819569445102e-01,2.697418444786532921e-01,-1.463617250105188859e-02,1.807394819600332408e-02
7.843568713742749310e+01,2.222527978723165543e-01,2.693877363206939046e-01,-1.461638968246961948e-02,-1.236499949137217190e-02
7.845569113822764962e+01,2.219606092451168466e-01,2.690341057944722891e-01,-1.459663450426954001e-02,-8.642883993430064415e-03
7.847569513902780614e+01,2.216688155229172286e-01,2.686809522347385903e-01,-1.457690692629427104e-02,-2.669731541646420611e-02
7.849569913982796265e+01,2.213774161541198493e-01,2.683282749772387121e-01,-1.455720690845061990e-02,-1.193270900713195790e-02
7.851570314062813338e+01,2.210864105879565278e-01,2.679760733587137622e-01,-1.453753441070591151e-02,-6.838942902413450153e-02
7.853570714142828990e+01,2.207957982744899184e-01,2.676243467169010515e-01,-1.451788939309205106e-02,-6.396771437062778731e-02
7.855571114222844642e+01,2.205055786646119009e-01,2.672730943905326506e-01,-1.449827181570216734e-02,-2.641497433558051902e-03
7.857571514302860294e+01,2.202157512078392332e-01,2.669223157166910054e-01,-1.447868163854423157e-02,-6.795672586852075092e-02
7.859571914382877367e+01,2.199263153531454407e-01,2.665720100317876540e-01,-1.445911882159357786e-02,2.425848025479981213e-02
7.861572314462893019e+01,2.196372705543453985e-01,2.662221766780265009e-01,-1.443958332516648638e-02,1.050207649070471205e-02
7.863572714542908670e+01,2.193486162660765459e-01,2.658728149985984390e-01,-1.442007510963741815e-02,-5.106806653316636746e-02
7.865573114622924322e+01,2.190603519437230029e-01,2.655239243375904223e-01,-1.440059413544117137e-02,-8.047032434695186587e-02
7.867573514702941395e+01,2.187724770434151256e-01,2.651755040399849661e-01,-1.438114036306826007e-02,-8.766218801033637265e-02
7.869573914782957047e+01,2.184849910220303670e-01,2.648275534516612573e-01,-1.436171375306763247e-02,-5.701531304773053282e-03
7.871574314862972699e+01,2.181978933371919172e-01,2.644800719193935445e-01,-1.434231426604351545e-02,-1.781480162168922951e-02
7.873574714942988351e+01,2.179111834472697573e-01,2.641330587908520822e-01,-1.432294186265605646e-02,2.547072776390306437e-02
7.875575115023005424e+01,2.176248608113800498e-01,2.637865134146027968e-01,-1.430359650362659704e-02,-8.116104920112051507e-04
7.877575515103021075e+01,2.173389248893859704e-01,2.634404351401081756e-01,-1.428427814972931670e-02,3.182316158582394749e-02
7.879575915183036727e+01,2.170533751418966262e-01,2.630948233177257123e-01,-1.426498676179937565e-02,1.136220036418558559e-02
7.881576315263052379e+01,2.167682110302677212e-01,2.627496772987091278e-01,-1.424572230072415277e-02,-4.332209033217161026e-02
7.883576715343069452e+01,2.164834320166012516e-01,2.624049964352076492e-01,-1.422648472745123224e-02,-2.049403997186573234e-02
7.885577115423085104e+01,2.161990375637462269e-01,2.620607800802670084e-01,-1.420727400298422982e-02,-4.029268177986350397e-02
7.887577515503100756e+01,2.159150271352975048e-01,2.617170275878282215e-01,-1.418809008838424826e-02,-2.440680482794897743e-02
7.889577915583116408e+01,2.156314001955966508e-01,2.613737383127282543e-01,-1.416893294476933782e-02,-3.042711336730235389e-02
7.891578315663133480e+01,2.153481562097314395e-01,2.610309116106995786e-01,-1.414980253331332531e-02,-2.191954732953735330e-02
7.893578715743149132e+01,2.150652946435367141e-01,2.606885468383714488e-01,-1.413069881524638312e-02,2.581975199038079316e-02
7.895579115823164784e+01,2.147828149635931105e-01,2.603466433532680702e-01,-1.411162175185918730e-02,-3.151831079979135197e-02
7.897579515903180436e+01,2.145007166372280005e-01,2.600052005138097644e-01,-1.409257130449567859e-02,-5.080074148136704687e-02
7.899579915983197509e+01,2.142189991325149645e-01,2.596642176793124701e-01,-1.407354743455723964e-02,-3.388427200467844513e-02
7.901580316063213161e+01,2.139376619182746520e-01,2.593236942099886866e-01,-1.405455010350366296e-02,-2.923720743867447985e-02
7.903580716143228813e+01,2.136567044640735324e-01,2.589836294669459194e-01,-1.403557927284984283e-02,-3.236262705174549476e-02
7.905581116223244464e+01,2.133761262402247560e-01,2.586440228121879015e-01,-1.401663490416866185e-02,-1.992592075092635903e-02
7.907581516303261537e+01,2.130959267177877092e-01,2.583048736086138164e-01,-1.399771695908963269e-02,-2.772958129763342799e-02
7.909581916383277189e+01,2.128161053685688475e-01,2.579661812200195747e-01,-1.397882539929756404e-02,1.865245792314681669e-02
7.911582316463292841e+01,2.125366616651204743e-01,2.576279450110960378e-01,-1.395996018653673093e-02,1.267791877096359487e-02
7.913582716543308493e+01,2.122575950807415179e-01,2.572901643474302946e-01,-1.394112128260626901e-02,-3.755297732916902664e-02
7.915583116623325566e+01,2.119789050894771987e-01,2.569528385955047733e-01,-1.392230864936210705e-02,1.494210033409524435e-02
7.917583516703341218e+01,2.117005911661197504e-01,2.566159671226987959e-01,-1.390352224871673620e-02,2.747700994545310138e-02
7.919583916783356869e+01,2.114226527862072824e-01,2.562795492972865241e-01,-1.388476204264188843e-02,-1.435290824237300811e-02
7.921584316863372521e+01,2.111450894260245570e-01,2.559435844884384026e-01,-1.386602799316181273e-02,-3.975929893078800070e-02
7.923584716943389594e+01,2.108679005626025726e-01,2.556080720662202155e-01,-1.384732006236227136e-02,-1.300902158362466851e-03
7.925585117023405246e+01,2.105910856737193970e-01,2.552730114015945850e-01,-1.382863821238079077e-02,-1.671684997642286161e-02
7.927585517103420898e+01,2.103146442378989178e-01,2.549384018664190288e-01,-1.380998240541385369e-02,-4.170508800175141279e-03
7.929585917183436550e+01,2.100385757344117033e-01,2.546042428334472918e-01,-1.379135260371675172e-02,-4.608710099530945875e-02
7.931586317263453623e+01,2.097628796432745857e-01,2.542705336763286805e-01,-1.377274876959781215e-02,4.873782251301512353e-02
7.933586717343469275e+01,2.094875554452513833e-01,2.539372737696088955e-01,-1.375417086542377737e-02,-2.004643907007696083e-02
7.935587117423484926e+01,2.092126026218518731e-01,2.536044624887289212e-01,-1.373561885361725479e-02,1.826699703058307089e-03
7.937587517503500578e+01,2.089380206553324015e-01,2.532720992100258584e-01,-1.371709269665939007e-02,-3.189423832058309316e-02
7.939587917583517651e+01,2.086638090286955516e-01,2.529401833107322584e-01,-1.369859235708413905e-02,-9.293005178920498224e-03
7.941588317663533303e+01,2.083899672256910307e-01,2.526087141689772886e-01,-1.368011779748669332e-02,-8.271600398591349990e-02
7.943588717743548955e+01,2.081164947308143387e-01,2.522776911637852892e-01,-1.366166898051536863e-02,-5.290754725188025198e-02
7.945589117823564607e+01,2.078433910293076836e-01,2.519471136750764950e-01,-1.364324586887681254e-02,-8.797931031316087724e-02
7.947589517903581680e+01,2.075706556071594544e-01,2.516169810836669796e-01,-1.362484842533327745e-02,1.593073668742897228e-02
7.949589917983597331e+01,2.072982879511051368e-01,2.512872927712692106e-01,-1.360647661270284782e-02,-5.533397979114672988e-02
7.951590318063612983e+01,2.070262875486260645e-01,2.509580481204907731e-01,-1.358813039386167279e-02,-6.037155740895853995e-02
7.953590718143628635e+01,2.067546538879502238e-01,2.506292465148353688e-01,-1.356980973174320287e-02,2.030337258867138256e-02
7.955591118223645708e+01,2.064833864580518374e-01,2.503008873387023714e-01,-1.355151458933379766e-02,-2.821081970220393198e-02
7.957591518303661360e+01,2.062124847486521695e-01,2.499729699773874936e-01,-1.353324492968092929e-02,-1.841189157945351609e-02
7.959591918383677012e+01,2.059419482502184151e-01,2.496454938170817872e-01,-1.351500071588321999e-02,1.888677138033360153e-02
7.961592318463692663e+01,2.056717764539642834e-01,2.493184582448722819e-01,-1.349678191110207509e-02,1.446785079096294530e-03
7.963592718543709736e+01,2.054019688518498865e-01,2.489918626487415687e-01,-1.347858847854871769e-02,-3.830721530830727070e-03
7.965593118623725388e+01,2.051325249365822390e-01,2.486657064175688825e-01,-1.346042038149580095e-02,6.489651741396304518e-03
7.967593518703741040e+01,2.048634442016143420e-01,2.483399889411284645e-01,-1.344227758327110750e-02,-7.158380564218999598e-02
7.969593918783756692e+01,2.045947261411457663e-01,2.480147096100907278e-01,-1.342416004725579398e-02,2.574475256635662401e-02
7.971594318863773765e+01,2.043263702501223467e-01,2.476898678160216194e-01,-1.340606773689241235e-02,2.686389256088749997e-02
7.973594718943789417e+01,2.040583760242369871e-01,2.473654629513836745e-01,-1.338800061567729446e-02,4.251049035158628586e-02
7.975595119023805069e+01,2.037907429599284670e-01,2.470414944095345178e-01,-1.336995864716163454e-02,-7.583134515928399710e-02
7.977595519103820720e+01,2.035234705543821077e-01,2.467179615847278629e-01,-1.335194179495549985e-02,-3.840486127276250550e-02
7.979595919183837793e+01,2.032565583055296610e-01,2.463948638721130402e-01,-1.333395002272478105e-02,-2.972581148464655335e-02
7.981596319263853445e+01,2.029900057120497536e-01,2.460722006677358853e-01,-1.331598329418946271e-02,3.841769860516196233e-02
7.983596719343869097e+01,2.027238122733669434e-01,2.457499713685373788e-01,-1.329804157313025509e-02,4.248923895165301196e-03
7.985597119423884749e+01,2.024579774896524687e-01,2.454281753723545900e-01,-1.328012482338061621e-02,4.056819913550769457e-02
7.987597519503901822e+01,2.021925008618237762e-01,2.451068120779201220e-01,-1.326223300883108865e-02,9.290322151489036756e-04
7.989597919583917474e+01,2.019273818915453544e-01,2.447858808848632217e-01,-1.324436609342836621e-02,-3.181557611747685282e-02
7.991598319663933125e+01,2.016626200812275949e-01,2.444653811937081700e-01,-1.322652404117564788e-02,-5.152784790609375026e-02
7.993598719743948777e+01,2.013982149340274863e-01,2.441453124058753643e-01,-1.320870681613413138e-02,-2.962846904399447229e-02
7.995599119823965850e+01,2.011341659538483095e-01,2.438256739236808190e-01,-1.319091438241768582e-02,2.952573162776223753e-02
7.997599519903981502e+01,2.008704726426982223e-01,2.435064651471646746e-01,-1.317314670401858664e-02,-3.800557918941247643e-02
7.999599919983997154e+01,2.006071345033815234e-01,2.431876854773031282e-01,-1.315540374499210054e-02,-6.583768282927801585e-02
8.001600320064012806e+01,2.003441510424905925e-01,2.428693343196098586e-01,-1.313768546965272260e-02,-3.927125070809943039e-03
8.003600720144029879e+01,2.000815217672908264e-01,2.425514110804069257e-01,-1.311999184236982939e-02,2.882580959249929353e-02
8.005601120224045530e+01,1.998192461857196955e-01,2.422339151668234103e-01,-1.310232282756212084e-02,6.079979966820451415e-02
8.007601520304061182e+01,1.995573238063854671e-01,2.419168459867939158e-01,-1.308467838970021196e-02,2.526104752670620818e-02
8.009601920384076834e+01,1.992957541385680376e-01,2.416002029490596503e-01,-1.306705849330380004e-02,1.685617690215098982e-02
8.011602320464092486e+01,1.990345366922187387e-01,2.412839854631681491e-01,-1.304946310294602743e-02,-6.587498184720196048e-02
8.013602720544109559e+01,1.987736709779601429e-01,2.409681929394729694e-01,-1.303189218324927838e-02,-2.356393561817118898e-02
8.015603120624125211e+01,1.985131565070868132e-01,2.406528247891346894e-01,-1.301434569888804821e-02,-2.356818836101458314e-02
8.017603520704140863e+01,1.982529927915641643e-01,2.403378804241195210e-01,-1.299682361458659452e-02,-8.125613310452977842e-03
8.019603920784156514e+01,1.979931793440292409e-01,2.400233592572001973e-01,-1.297932589512316992e-02,-4.015693438319674347e-02
8.021604320864173587e+01,1.977337156777903004e-01,2.397092607019555011e-01,-1.296185250532121656e-02,1.160126134028685412e-02
8.023604720944189239e+01,1.974746013068275907e-01,2.393955841727712641e-01,-1.294440341006232974e-02,2.543144541170456324e-02
8.025605121024204891e+01,1.972158357457922673e-01,2.390823290848388960e-01,-1.292697857427194813e-02,-8.915991613997892307e-03
8.027605521104220543e+01,1.969574185100070596e-01,2.387694948541563833e-01,-1.290957796293171374e-02,-2.094763607744378614e-02
8.029605921184237616e+01,1.966993491154659379e-01,2.384570808975277345e-01,-1.289220154107186683e-02,-6.518106889874246412e-03
8.031606321264253268e+01,1.964416270788348629e-01,2.381450866325640070e-01,-1.287484927377388795e-02,-8.077893385502171036e-04
8.033606721344268919e+01,1.961842519174506749e-01,2.378335114776818637e-01,-1.285752112616896786e-02,1.160742755093806949e-02
8.035607121424284571e+01,1.959272231493217886e-01,2.375223548521044892e-01,-1.284021706344313021e-02,-3.810656989976505399e-02
8.037607521504301644e+01,1.956705402931279147e-01,2.372116161758611452e-01,-1.282293705082750493e-02,3.120938698721931540e-02
8.039607921584317296e+01,1.954142028682206988e-01,2.369012948697881149e-01,-1.280568105360902105e-02,-1.119928251346551627e-02
8.041608321664332948e+01,1.951582103946226943e-01,2.365913903555272590e-01,-1.278844903712196557e-02,-1.748342863382842255e-02
8.043608721744348600e+01,1.949025623930280282e-01,2.362819020555269878e-01,-1.277124096675560580e-02,8.507672784160553309e-03
8.045609121824365673e+01,1.946472583848021243e-01,2.359728293930418719e-01,-1.275405680794409677e-02,-3.326703218830619202e-02
8.047609521904381324e+01,1.943922978919822853e-01,2.356641717921333090e-01,-1.273689652617714801e-02,1.408639613811925317e-02
8.049609921984396976e+01,1.941376804372768050e-01,2.353559286776684967e-01,-1.271976008699444646e-02,5.224145369538729655e-02
8.051610322064412628e+01,1.938834055440654958e-01,2.350480994753210151e-01,-1.270264745598453926e-02,8.445893299460650178e-04
8.053610722144429701e+01,1.936294727363994939e-01,2.347406836115706608e-01,-1.268555859878918446e-02,-6.078742843734542996e-03
8.055611122224445353e+01,1.933758815390018149e-01,2.344336805137041124e-01,-1.266849348109879043e-02,-2.661002633009251078e-02
8.057611522304461005e+01,1.931226314772664376e-01,2.341270896098137377e-01,-1.265145206865542910e-02,3.263420484699802726e-02
8.059611922384476657e+01,1.928697220772589149e-01,2.338209103287983703e-01,-1.263443432725303711e-02,2.177628718405803798e-02
8.061612322464493730e+01,1.926171528657160403e-01,2.335151421003630601e-01,-1.261744022273336013e-02,-5.778333541581828769e-02
8.063612722544509381e+01,1.923649233700465699e-01,2.332097843550196559e-01,-1.260046972099307730e-02,1.697091593060227541e-02
8.065613122624525033e+01,1.921130331183301676e-01,2.329048365240858065e-01,-1.258352278797493159e-02,-3.244620211013651140e-02
8.067613522704540685e+01,1.918614816393180988e-01,2.326002980396855713e-01,-1.256659938967463058e-02,-4.778278486425384386e-02
8.069613922784557758e+01,1.916102684624328423e-01,2.322961683347491701e-01,-1.254969949214044915e-02,-1.465370691613537661e-02
8.071614322864573410e+01,1.913593931177688667e-01,2.319924468430137887e-01,-1.253282306146635480e-02,-3.240939177694644735e-02
8.073614722944589062e+01,1.911088551360915488e-01,2.316891329990221904e-01,-1.251597006380267274e-02,2.242095569838128966e-02
8.075615123024604713e+01,1.908586540488378391e-01,2.313862262381237433e-01,-1.249914046534747296e-02,-5.041656139757347277e-02
8.077615523104621786e+01,1.906087893881159567e-01,2.310837259964738655e-01,-1.248233423234869355e-02,-5.125913418449362657e-02
8.079615923184637438e+01,1.903592606867060555e-01,2.307816317110349680e-01,-1.246555133110507398e-02,-4.100128630717276429e-02
8.081616323264653090e+01,1.901100674780591970e-01,2.304799428195750677e-01,-1.244879172796783603e-02,-1.674182604300700553e-02
8.083616723344668742e+01,1.898612092962980724e-01,2.301786587606687584e-01,-1.243205538933860911e-02,5.232365189029560340e-03
8.085617123424685815e+01,1.896126856762165580e-01,2.298777789736966559e-01,-1.241534228166728260e-02,-4.523942081405710192e-02
8.087617523504701467e+01,1.893644961532805759e-01,2.295773028988464248e-01,-1.239865237145758997e-02,-3.428139613902163318e-02
8.089617923584717119e+01,1.891166402636268451e-01,2.292772299771113076e-01,-1.238198562525957835e-02,-5.966382471355605871e-02
8.091618323664732770e+01,1.888691175440637415e-01,2.289775596502910959e-01,-1.236534200967709385e-02,-1.847590843307517217e-02
8.093618723744749843e+01,1.886219275320708821e-01,2.286782913609917145e-01,-1.234872149136488628e-02,-4.326137430719037558e-02
8.095619123824765495e+01,1.883750697657998741e-01,2.283794245526259703e-01,-1.233212403702539130e-02,5.267479878365464302e-02
8.097619523904781147e+01,1.881285437840731489e-01,2.280809586694124147e-01,-1.231554961341361012e-02,4.533156209307961926e-02
8.099619923984796799e+01,1.878823491263848233e-01,2.277828931563760095e-01,-1.229899818733640703e-02,-4.050986222420363547e-02
8.101620324064813872e+01,1.876364853329001714e-01,2.274852274593479051e-01,-1.228246972564843789e-02,-8.384765441470400787e-03
8.103620724144829524e+01,1.873909519444565130e-01,2.271879610249661896e-01,-1.226596419525467427e-02,9.612624691405016741e-05
8.105621124224845175e+01,1.871457485025619927e-01,2.268910933006745845e-01,-1.224948156311358310e-02,-2.890798976937815346e-02
8.107621524304860827e+01,1.869008745493963841e-01,2.265946237347233327e-01,-1.223302179623008724e-02,-2.425995669737816829e-02
8.109621924384877900e+01,1.866563296278107575e-01,2.262985517761688103e-01,-1.221658486166317045e-02,6.708828326820306942e-03
8.111622324464893552e+01,1.864121132813280346e-01,2.260028768748742756e-01,-1.220017072652150592e-02,-2.064344361175525500e-02
8.113622724544909204e+01,1.861682250541421557e-01,2.257075984815087311e-01,-1.218377935796189672e-02,-2.153281885043869387e-02
8.115623124624924856e+01,1.859246644911185520e-01,2.254127160475476455e-01,-1.216741072319383124e-02,-1.339505306543594190e-02
8.117623524704941929e+01,1.856814311377939786e-01,2.251182290252725926e-01,-1.215106478947663646e-02,2.461325392783665286e-02
8.119623924784957580e+01,1.854385245403771254e-01,2.248241368677721119e-01,-1.213474152412043379e-02,-2.028840811762543106e-02
8.121624324864973232e+01,1.851959442457475347e-01,2.245304390289403762e-01,-1.211844089448435927e-02,-8.057883326507333382e-04
8.123624724944988884e+01,1.849536898014564612e-01,2.242371349634781352e-01,-1.210216286797946746e-02,-5.254440261014686406e-03
8.125625125025005957e+01,1.847117607557262620e-01,2.239442241268921885e-01,-1.208590741206619530e-02,9.054846642784214819e-03
8.127625525105021609e+01,1.844701566574513951e-01,2.236517059754962733e-01,-1.206967449425575510e-02,-1.821426382380527537e-02
8.129625925185037261e+01,1.842288770561971156e-01,2.233595799664098158e-01,-1.205346408210984654e-02,-2.712881942878866623e-02
8.131626325265052913e+01,1.839879215022003078e-01,2.230678455575587360e-01,-1.203727614324052314e-02,-3.300093531985948819e-02
8.133626725345069985e+01,1.837472895463691247e-01,2.227765022076751422e-01,-1.202111064530936302e-02,-5.191479889998146073e-03
8.135627125425085637e+01,1.835069807402836539e-01,2.224855493762979697e-01,-1.200496755602849588e-02,-8.118447814380166591e-03
8.137627525505101289e+01,1.832669946344006873e-01,2.221949865216164000e-01,-1.198884684303964596e-02,-1.999748615562062237e-02
8.139627925585116941e+01,1.830273307787065595e-01,2.219048131012389957e-01,-1.197274847395870048e-02,-5.600202721598438425e-03
8.141628325665134014e+01,1.827879887271483816e-01,2.216150285775214945e-01,-1.195667241667355309e-02,5.873032617751864498e-02
8.143628725745149666e+01,1.825489680343425902e-01,2.213256324136237130e-01,-1.194061863912204528e-02,1.143623186644112354e-02
8.145629125825165318e+01,1.823102682555091669e-01,2.210366240734307208e-01,-1.192458710929102106e-02,-6.726465336468931411e-02
8.147629525905180969e+01,1.820718889464723322e-01,2.207480030215536460e-01,-1.190857779521043748e-02,2.689608656432570383e-02
8.149629925985198042e+01,1.818338296636601847e-01,2.204597687233291747e-01,-1.189259066495449227e-02,-7.849055125102066474e-03
8.151630326065213694e+01,1.815960899641053672e-01,2.201719206448205235e-01,-1.187662568664543325e-02,-4.263869574539854573e-02
