t,S,dS_dt,dS_dt_noisy
3.177595021115803320e+01,3.617173564019732339e+02,3.474969619015073619e+00,5.474876951371719258e+00
3.178484107579461693e+01,3.617482534685413498e+02,3.475325166929618348e+00,-9.108025631440481718e-01
3.179373194043120421e+01,3.617791536893680586e+02,3.475679213062369044e+00,-6.073016200852784152e+00
3.180262280506779149e+01,3.618100570510584362e+02,3.476031758773860503e+00,1.156010018235295789e+01
3.181151366970437522e+01,3.618409635396643012e+02,3.476382805506838203e+00,-7.357895898131632251e-01
3.182040453434096250e+01,3.618718731417471304e+02,3.476732354628773614e+00,7.241872699560333970e+00
3.182929539897754978e+01,3.619027858440487080e+02,3.477080407480667823e+00,8.062028953154673161e+00
3.183818626361413351e+01,3.619337016333215047e+02,3.477426965402193204e+00,5.185273260234096959e+00
3.184707712825072079e+01,3.619646204963289051e+02,3.477772029731680981e+00,3.091463968447330402e+00
3.185596799288730452e+01,3.619955424198448668e+02,3.478115601806159418e+00,4.007206185116980457e+00
3.186485885752389180e+01,3.620264673906541475e+02,3.478457682961328068e+00,-1.763462310508323583e-01
3.187374972216047908e+01,3.620573953955523052e+02,3.478798274531571089e+00,-2.964867806715296261e+00
3.188264058679706281e+01,3.620883264213454709e+02,3.479137377849945700e+00,2.610608139314723353e+00
3.189153145143365009e+01,3.621192604548506893e+02,3.479474994248190178e+00,8.155738682493389291e+00
3.190042231607023382e+01,3.621501974828956349e+02,3.479811125056733623e+00,4.035400685478220950e+00
3.190931318070682110e+01,3.621811374923188396e+02,3.480145771604679084e+00,1.188691120112988209e+01
3.191820404534340838e+01,3.622120804699693508e+02,3.480478935219826653e+00,4.486975705159284011e+00
3.192709490997999211e+01,3.622430264027071871e+02,3.480810617228652148e+00,-1.440970537462337830e+00
3.193598577461657939e+01,3.622739752774029967e+02,3.481140818956323102e+00,6.816020558241117300e+00
3.194487663925316667e+01,3.623049270809381710e+02,3.481469541726706751e+00,9.353368668291743404e+00
3.195376750388975040e+01,3.623358818002048451e+02,3.481796786862346060e+00,1.234206879022277192e+01
3.196265836852633768e+01,3.623668394221058975e+02,3.482122555684474818e+00,-2.970419049657656352e+00
3.197154923316292141e+01,3.623977999335549498e+02,3.482446849513034515e+00,-9.893805919761931023e-01
3.198044009779950869e+01,3.624287633214763105e+02,3.482769669666649470e+00,7.318517679597304593e+00
3.198933096243609597e+01,3.624597295728051449e+02,3.483091017462633943e+00,3.518763093120424124e+00
3.199822182707267970e+01,3.624906986744872484e+02,3.483410894217003673e+00,1.262299578801125755e+01
3.200711269170926698e+01,3.625216706134791593e+02,3.483729301244478549e+00,7.897707666589390385e+00
3.201600355634585071e+01,3.625526453767482167e+02,3.484046239858477279e+00,-4.853029459783529731e+00
3.202489442098244155e+01,3.625836229512725026e+02,3.484361711371096959e+00,5.956745167485376413e+00
3.203378528561902527e+01,3.626146033240406723e+02,3.484675717093170810e+00,3.350707630230824741e+00
3.204267615025560900e+01,3.626455864820523516e+02,3.484988258334198008e+00,1.699484870668010572e+00
3.205156701489219273e+01,3.626765724123177961e+02,3.485299336402392534e+00,5.464634827632663061e+00
3.206045787952878356e+01,3.627075611018579480e+02,3.485608952604706268e+00,2.095342480217177616e+00
3.206934874416536729e+01,3.627385525377046065e+02,3.485917108246738394e+00,9.508236196609185953e+00
3.207823960880195102e+01,3.627695467069001438e+02,3.486223804632846424e+00,5.069161395344952581e+00
3.208713047343854186e+01,3.628005435964979029e+02,3.486529043066048494e+00,-3.628120750591470767e+00
3.209602133807512558e+01,3.628315431935616857e+02,3.486832824848134393e+00,1.534232062943799413e+01
3.210491220271170931e+01,3.628625454851662653e+02,3.487135151279534107e+00,1.574130303266752851e+00
3.211380306734830015e+01,3.628935504583971010e+02,3.487436023659440387e+00,6.512219409395605396e-01
3.212269393198488387e+01,3.629245581003502821e+02,3.487735443285733261e+00,-1.388505483381533345e+00
3.213158479662146760e+01,3.629555683981327547e+02,3.488033411455017330e+00,7.413133970901692571e+00
3.214047566125805844e+01,3.629865813388620950e+02,3.488329929462608447e+00,8.353286973860495124e+00
3.214936652589464217e+01,3.630175969096667927e+02,3.488624998602539051e+00,6.792230982028359954e+00
3.215825739053122589e+01,3.630486150976857971e+02,3.488918620167563489e+00,2.936153300374031883e+00
3.216714825516780962e+01,3.630796358900691416e+02,3.489210795449146474e+00,3.117629906594519440e+00
3.217603911980440046e+01,3.631106592739773191e+02,3.489501525737475518e+00,1.245097555474717588e+01
3.218492998444098419e+01,3.631416852365816226e+02,3.489790812321469815e+00,8.900766140561829687e+00
3.219382084907756791e+01,3.631727137650642021e+02,3.490078656488742936e+00,4.526615318043710090e+00
3.220271171371415875e+01,3.632037448466178944e+02,3.490365059525656122e+00,2.599954354192772321e+00
3.221160257835074248e+01,3.632347784684461089e+02,3.490650022717293410e+00,-2.229639121094286303e+00
3.222049344298732620e+01,3.632658146177631693e+02,3.490933547347464305e+00,5.604032046561233216e+00
3.222938430762391704e+01,3.632968532817941991e+02,3.491215634698674464e+00,1.986207494006797081e+00
3.223827517226050077e+01,3.633278944477748382e+02,3.491496286052208298e+00,5.274297760693033688e+00
3.224716603689708450e+01,3.633589381029516403e+02,3.491775502688039268e+00,3.516071772664007167e+00
3.225605690153366822e+01,3.633899842345817888e+02,3.492053285884897385e+00,5.328219491868495972e+00
3.226494776617025906e+01,3.634210328299333810e+02,3.492329636920221247e+00,1.510348273631607618e-01
3.227383863080684279e+01,3.634520838762849735e+02,3.492604557070198901e+00,5.788907823176820955e+00
3.228272949544342652e+01,3.634831373609260936e+02,3.492878047609728753e+00,5.643862483519166418e+00
3.229162036008001735e+01,3.635141932711569552e+02,3.493150109812477311e+00,1.069875732031448834e+01
3.230051122471660108e+01,3.635452515942884020e+02,3.493420744950826773e+00,6.163503694187232540e+00
3.230940208935318481e+01,3.635763123176421345e+02,3.493689954295892797e+00,3.456472515006602020e+00
3.231829295398977564e+01,3.636073754285505402e+02,3.493957739117552030e+00,-6.862789953042381264e+00
3.232718381862635937e+01,3.636384409143568064e+02,3.494224100684376388e+00,-6.844239518678181255e-01
3.233607468326294310e+01,3.636695087624148073e+02,3.494489040263722757e+00,4.915653318350559076e-01
3.234496554789953393e+01,3.637005789600891035e+02,3.494752559121676150e+00,9.058764267587257280e+00
3.235385641253611766e+01,3.637316514947550559e+02,3.495014658523049711e+00,1.064590274715729379e+01
3.236274727717270139e+01,3.637627263537987687e+02,3.495275339731422015e+00,7.882890938575390471e+00
3.237163814180928512e+01,3.637938035246171466e+02,3.495534604009089108e+00,8.118249517382674085e+00
3.238052900644587595e+01,3.638248829946176670e+02,3.495792452617118684e+00,6.920262604744710444e+00
3.238941987108245968e+01,3.638559647512186075e+02,3.496048886815323442e+00,1.838394360217731283e+00
3.239831073571904341e+01,3.638870487818491029e+02,3.496303907862245097e+00,7.348598889933168010e+00
3.240720160035563424e+01,3.639181350739489176e+02,3.496557517015197014e+00,5.206580173121226451e+00
3.241609246499221797e+01,3.639492236149685027e+02,3.496809715530225127e+00,7.839832949127088391e+00
3.242498332962880170e+01,3.639803143923692232e+02,3.497060504662129254e+00,5.262631913209143697e+00
3.243387419426539253e+01,3.640114073936229602e+02,3.497309885664487972e+00,9.418090682000489267e+00
3.244276505890197626e+01,3.640425026062125653e+02,3.497557859789585777e+00,-1.469382277384488233e+00
3.245165592353855999e+01,3.640736000176314064e+02,3.497804428288516121e+00,6.656355101793202778e+00
3.246054678817515082e+01,3.641046996153837654e+02,3.498049592411081932e+00,-3.786510584905744992e+00
3.246943765281173455e+01,3.641358013869845536e+02,3.498293353405869333e+00,-1.549334729266242938e+00
3.247832851744831828e+01,3.641669053199594828e+02,3.498535712520220109e+00,4.814836646947014742e+00
3.248721938208490201e+01,3.641980114018449513e+02,3.498776671000228156e+00,-2.491733490743791357e+00
3.249611024672149284e+01,3.642291196201881576e+02,3.499016230090751911e+00,-4.570250093499017119e+00
3.250500111135807657e+01,3.642602299625469300e+02,3.499254391035418799e+00,4.684322183538792927e+00
3.251389197599466030e+01,3.642913424164900107e+02,3.499491155076595916e+00,-2.483833622373125216e+00
3.252278284063125113e+01,3.643224569695967148e+02,3.499726523455440663e+00,6.661568114368190408e+00
3.253167370526783486e+01,3.643535736094572144e+02,3.499960497411858107e+00,6.345399357064334112e+00
3.254056456990441859e+01,3.643846923236722546e+02,3.500193078184531181e+00,8.397909638772832253e+00
3.254945543454100942e+01,3.644158130998535512e+02,3.500424267010900259e+00,8.514800636051106153e+00
3.255834629917759315e+01,3.644469359256233361e+02,3.500654065127184467e+00,4.992987917630625105e+00
3.256723716381417688e+01,3.644780607886147550e+02,3.500882473768352376e+00,-3.660273942238991829e-01
3.257612802845076772e+01,3.645091876764715835e+02,3.501109494168161085e+00,4.818856445629735141e+00
3.258501889308735144e+01,3.645403165768482836e+02,3.501335127559150884e+00,1.215342495161109593e+00
3.259390975772393517e+01,3.645714474774102882e+02,3.501559375172592858e+00,6.224100130916152551e+00
3.260280062236051890e+01,3.646025803658335462e+02,3.501782238238571487e+00,-8.102556783673442453e-03
3.261169148699710973e+01,3.646337152298048068e+02,3.502003717985928688e+00,3.396925773839516438e-01
3.262058235163369346e+01,3.646648520570215624e+02,3.502223815642290461e+00,5.267271129991261347e+00
3.262947321627027719e+01,3.646959908351920490e+02,3.502442532434042910e+00,2.504374663781599786e+00
3.263836408090686803e+01,3.647271315520353028e+02,3.502659869586370434e+00,1.481957608007551386e+00
3.264725494554345175e+01,3.647582741952809329e+02,3.502875828323224638e+00,6.279863281260595897e-01
3.265614581018003548e+01,3.647894187526694623e+02,3.503090409867337662e+00,1.264641035667757318e+00
3.266503667481662632e+01,3.648205652119521005e+02,3.503303615440224839e+00,-3.057292637365440768e-01
3.267392753945321004e+01,3.648517135608906869e+02,3.503515446262194466e+00,4.189785600605798521e+00
3.268281840408979377e+01,3.648828637872579179e+02,3.503725903552319387e+00,4.224633699876610748e+00
3.269170926872638461e+01,3.649140158788372332e+02,3.503934988528468963e+00,3.407131962791667412e+00
3.270060013336296834e+01,3.649451698234227592e+02,3.504142702407285981e+00,2.144081735464484328e+00
3.270949099799955206e+01,3.649763256088193089e+02,3.504349046404225732e+00,-9.585272282442591774e-01
3.271838186263613579e+01,3.650074832228426089e+02,3.504554021733501834e+00,1.118675241342663718e+00
3.272727272727272663e+01,3.650386426533189592e+02,3.504757629608126202e+00,8.117068045405094523e+00
3.273616359190931036e+01,3.650698038880854028e+02,3.504959871239924141e+00,-2.982120684413994915e+00
3.274505445654589408e+01,3.651009669149898400e+02,3.505160747839460633e+00,5.520844904515525897e+00
3.275394532118248492e+01,3.651321317218908575e+02,3.505360260616149581e+00,1.601668421060126413e+00
3.276283618581906865e+01,3.651632982966576719e+02,3.505558410778161438e+00,5.501610006168597522e+00
3.277172705045565237e+01,3.651944666271703568e+02,3.505755199532465838e+00,1.265800012285660614e+01
3.278061791509224321e+01,3.652256367013197860e+02,3.505950628084834264e+00,5.723012313462927381e-02
3.278950877972882694e+01,3.652568085070073494e+02,3.506144697639842711e+00,8.091906302768121506e-01
3.279839964436541067e+01,3.652879820321454076e+02,3.506337409400837934e+00,6.732298454894328543e+00
3.280729050900200150e+01,3.653191572646569512e+02,3.506528764569988965e+00,9.501558520827533272e-01
3.281618137363858523e+01,3.653503341924756569e+02,3.506718764348261352e+00,1.179421230520742014e+01
3.282507223827516896e+01,3.653815128035460020e+02,3.506907409935406505e+00,-6.105809491897600694e+00
3.283396310291175269e+01,3.654126930858232072e+02,3.507094702530001662e+00,6.735015132098357782e+00
3.284285396754834352e+01,3.654438750272732932e+02,3.507280643329394820e+00,9.403103744648523943e+00
3.285174483218492725e+01,3.654750586158728538e+02,3.507465233529766024e+00,-3.004754364667156175e+00
3.286063569682151098e+01,3.655062438396093967e+02,3.507648474326074073e+00,3.852700676157126747e+00
3.286952656145810181e+01,3.655374306864810023e+02,3.507830366912109810e+00,2.838906032564366466e+00
3.287841742609468554e+01,3.655686191444966653e+02,3.508010912480451715e+00,4.382766066661227811e+00
3.288730829073126927e+01,3.655998092016758960e+02,3.508190112222504986e+00,5.291311300704618859e+00
3.289619915536786010e+01,3.656310008460492327e+02,3.508367967328459791e+00,-5.496872241983856711e-01
3.290509002000444383e+01,3.656621940656576726e+02,3.508544478987325910e+00,1.387266641013065538e+01
3.291398088464102756e+01,3.656933888485531270e+02,3.508719648386929180e+00,1.582628586651069647e+01
3.292287174927761129e+01,3.657245851827981937e+02,3.508893476713900839e+00,-1.980452331152167567e+00
3.293176261391420212e+01,3.657557830564661572e+02,3.509065965153700617e+00,1.222413607258833501e+01
3.294065347855078585e+01,3.657869824576411020e+02,3.509237114890574105e+00,-2.216896195267269221e+00
3.294954434318736958e+01,3.658181833744178562e+02,3.509406927107597163e+00,2.179272170308677037e+00
3.295843520782396041e+01,3.658493857949019912e+02,3.509575402986659931e+00,2.921200349486833936e+00
3.296732607246054414e+01,3.658805897072097082e+02,3.509742543708485485e+00,7.378436651828935489e+00
3.297621693709712787e+01,3.659117950994681223e+02,3.509908350452580095e+00,8.237855089686981103e+00
3.298510780173371870e+01,3.659430019598149215e+02,3.510072824397311386e+00,2.405239039265622658e+00
3.299399866637030243e+01,3.659742102763985940e+02,3.510235966719828404e+00,4.633946847561444038e+00
3.300288953100688616e+01,3.660054200373784852e+02,3.510397778596117568e+00,3.124400921168366985e+00
3.301178039564347699e+01,3.660366312309244563e+02,3.510558261200984020e+00,-2.191502362112114355e-01
3.302067126028006072e+01,3.660678438452172827e+02,3.510717415708076494e+00,8.138200907735781087e+00
3.302956212491664445e+01,3.660990578684483694e+02,3.510875243289831360e+00,-3.127509123653840817e+00
3.303845298955322818e+01,3.661302732888199216e+02,3.511031745117541902e+00,1.641295929780964391e+00
3.304734385418981901e+01,3.661614900945448881e+02,3.511186922361319240e+00,9.529922275594238101e-02
3.305623471882640274e+01,3.661927082738469039e+02,3.511340776190073676e+00,-2.542594807788501221e+00
3.306512558346298647e+01,3.662239278149604047e+02,3.511493307771588412e+00,6.298244465494000188e+00
3.307401644809957730e+01,3.662551487061305124e+02,3.511644518272447613e+00,6.266885823383823606e+00
3.308290731273616103e+01,3.662863709356130926e+02,3.511794408858065708e+00,7.125109760509404921e+00
3.309179817737274476e+01,3.663175944916748108e+02,3.511942980692699834e+00,-4.172306644805085618e+00
3.310068904200933559e+01,3.663488193625929625e+02,3.512090234939434730e+00,3.846541425668560166e+00
3.310957990664591932e+01,3.663800455366556434e+02,3.512236172760187181e+00,2.300684993206563611e+00
3.311847077128250305e+01,3.664112730021617494e+02,3.512380795315711346e+00,1.077483372084521562e+01
3.312736163591909389e+01,3.664425017474208062e+02,3.512524103765587213e+00,4.290963736573650600e+00
3.313625250055567761e+01,3.664737317607531395e+02,3.512666099268239250e+00,2.907594196985543000e+00
3.314514336519226134e+01,3.665049630304897619e+02,3.512806782980927522e+00,3.251207070607669447e+00
3.315403422982884507e+01,3.665361955449724860e+02,3.512946156059748581e+00,1.060562821677721779e+01
3.316292509446543590e+01,3.665674292925538111e+02,3.513084219659640794e+00,4.450414394971303089e+00
3.317181595910201963e+01,3.665986642615970368e+02,3.513220974934383456e+00,3.623227619231737862e+00
3.318070682373860336e+01,3.666299004404760922e+02,3.513356423036590570e+00,-1.544804413978592805e+00
3.318959768837519420e+01,3.666611378175758205e+02,3.513490565117724174e+00,1.281551280158374695e+01
3.319848855301177792e+01,3.666923763812915809e+02,3.513623402328083678e+00,3.851810903379413897e+00
3.320737941764836165e+01,3.667236161200296465e+02,3.513754935816816527e+00,7.508167614945822521e+00
3.321627028228495249e+01,3.667548570222070339e+02,3.513885166731903098e+00,4.475403659813482982e+00
3.322516114692153621e+01,3.667860990762512756e+02,3.514014096220203776e+00,6.083899575173809637e+00
3.323405201155811994e+01,3.668173422706009319e+02,3.514141725427381679e+00,1.398627003452509499e+01
3.324294287619471078e+01,3.668485865937050789e+02,3.514268055497987042e+00,1.362375897469890873e+01
3.325183374083129451e+01,3.668798320340237069e+02,3.514393087575383490e+00,8.292192539955367536e+00
3.326072460546787823e+01,3.669110785800273788e+02,3.514516822801807550e+00,5.268782252074183603e+00
3.326961547010446196e+01,3.669423262201975149e+02,3.514639262318347335e+00,-6.589866729546175250e+00
3.327850633474105280e+01,3.669735749430262786e+02,3.514760407264929221e+00,2.241003211567686115e+00
3.328739719937763653e+01,3.670048247370164063e+02,3.514880258780342714e+00,4.581274644737361790e+00
3.329628806401422025e+01,3.670360755906816053e+02,3.514998818002219139e+00,5.515699803867696538e+00
3.330517892865081109e+01,3.670673274925461556e+02,3.515116086067060941e+00,4.621549719042389981e+00
3.331406979328739482e+01,3.670985804311450806e+02,3.515232064110219490e+00,9.290373244159912502e+00
3.332296065792397854e+01,3.671298343950242611e+02,3.515346753265899515e+00,-5.380804106016192634e-01
3.333185152256056938e+01,3.671610893727402640e+02,3.515460154667157333e+00,-1.243014812363333732e+01
3.334074238719715311e+01,3.671923453528603432e+02,3.515572269445913278e+00,7.131897439921290882e+00
3.334963325183373684e+01,3.672236023239624387e+02,3.515683098732968581e+00,6.466156774205213509e+00
3.335852411647032767e+01,3.672548602746354618e+02,3.515792643657944083e+00,-1.501979159110910622e+00
3.336741498110691140e+01,3.672861191934788394e+02,3.515900905349343297e+00,3.208140870766176711e+00
3.337630584574349513e+01,3.673173790691027421e+02,3.516007884934548855e+00,-5.357191493390708104e+00
3.338519671038007885e+01,3.673486398901281973e+02,3.516113583539783427e+00,-1.074245159761559876e-01
3.339408757501666969e+01,3.673799016451870330e+02,3.516218002290115052e+00,-1.949043586677696283e+00
3.340297843965325342e+01,3.674111643229215360e+02,3.516321142309538850e+00,4.658235848003038804e+00
3.341186930428983715e+01,3.674424279119228345e+02,3.516423004729882784e+00,1.249265848026829495e+00
3.342076016892642798e+01,3.674736924003658487e+02,3.516523590743911853e+00,3.347887754340732602e+00
3.342965103356301171e+01,3.675049577768333506e+02,3.516622901485496833e+00,3.788128297997265470e+00
3.343854189819959544e+01,3.675362240300253802e+02,3.516720938071920877e+00,-1.939060136549830560e+00
3.344743276283618627e+01,3.675674911486510723e+02,3.516817701619567416e+00,1.285612645917155739e-01
3.345632362747277000e+01,3.675987591214284862e+02,3.516913193243944136e+00,1.292674480447547225e+01
3.346521449210935373e+01,3.676300279370851172e+02,3.517007414059635018e+00,8.389921196649343216e+00
3.347410535674594456e+01,3.676612975843574418e+02,3.517100365180357180e+00,-9.520814639684571645e-01
3.348299622138252829e+01,3.676925680519910316e+02,3.517192047718905812e+00,1.379018987783098282e+00
3.349188708601911202e+01,3.677238393287407234e+02,3.517282462787205688e+00,3.122461410873980547e+00
3.350077795065569575e+01,3.677551114033703925e+02,3.517371611496282746e+00,-3.447032393031622455e+00
3.350966881529228658e+01,3.677863842646531225e+02,3.517459494956267640e+00,1.057748928517890619e+01
3.351855967992887031e+01,3.678176579013710921e+02,3.517546114276403735e+00,5.788644996715486712e+00
3.352745054456545404e+01,3.678489323023155748e+02,3.517631470565055984e+00,-3.210301070888097463e+00
3.353634140920204487e+01,3.678802074562871667e+02,3.517715564929657646e+00,2.099515657519310352e+00
3.354523227383862860e+01,3.679114833520953312e+02,3.517798398476812416e+00,3.102554257659143389e+00
3.355412313847521233e+01,3.679427599785589109e+02,3.517879972312205616e+00,4.917738528854065372e+00
3.356301400311180316e+01,3.679740373245057299e+02,3.517960287540637943e+00,2.761424510251272224e+00
3.357190486774838689e+01,3.680053153787728206e+02,3.518039345266022799e+00,8.746211968294790751e+00
3.358079573238497062e+01,3.680365941302063675e+02,3.518117146591392519e+00,1.436919004251708643e+01
3.358968659702155435e+01,3.680678735676615929e+02,3.518193692618904578e+00,7.049717147329754852e+00
3.359857746165814518e+01,3.680991536800030417e+02,3.518268984449807846e+00,8.553128461647114378e+00
3.360746832629472891e+01,3.681304344561042399e+02,3.518343023184489660e+00,-9.866874007720909390e-01
3.361635919093131264e+01,3.681617158848478084e+02,3.518415809922468718e+00,1.130530912573658497e+01
3.362525005556790347e+01,3.681929979551257475e+02,3.518487345762340901e+00,5.513475981563082051e+00
3.363414092020448720e+01,3.682242806558389816e+02,3.518557631801852104e+00,1.689241661012227391e+00
3.364303178484107093e+01,3.682555639758975872e+02,3.518626669137869811e+00,-7.536843942756792813e+00
3.365192264947766176e+01,3.682868479042209060e+02,3.518694458866376884e+00,3.041605707099857447e+00
3.366081351411424549e+01,3.683181324297373180e+02,3.518761002082461786e+00,7.070829645460037227e+00
3.366970437875082922e+01,3.683494175413842981e+02,3.518826299880362996e+00,3.319697413189818036e+00
3.367859524338742006e+01,3.683807032281086435e+02,3.518890353353414824e+00,8.348948288822812813e+00
3.368748610802400378e+01,3.684119894788660758e+02,3.518953163594122024e+00,1.922030173422561328e+00
3.369637697266058751e+01,3.684432762826215821e+02,3.519014731694061204e+00,1.789052166961715429e-01
3.370526783729717124e+01,3.684745636283492445e+02,3.519075058743971418e+00,6.926647483070645706e+00
3.371415870193376207e+01,3.685058515050323535e+02,3.519134145833697325e+00,-2.168512452312197247e+00
3.372304956657034580e+01,3.685371399016632381e+02,3.519191994052219385e+00,5.746343844626312425e+00
3.373194043120692953e+01,3.685684288072433787e+02,3.519248604487650312e+00,-2.408573022944659137e+00
3.374083129584352037e+01,3.685997182107835215e+02,3.519303978227219964e+00,1.094287447008443870e+01
3.374972216048010409e+01,3.686310081013033368e+02,3.519358116357312660e+00,-5.020487671502760207e-01
3.375861302511668782e+01,3.686622984678318176e+02,3.519411019963413878e+00,1.365464986521720103e+00
3.376750388975327866e+01,3.686935892994069945e+02,3.519462690130163551e+00,4.930503740450772554e+00
3.377639475438986238e+01,3.687248805850761073e+02,3.519513127941310771e+00,-3.187776093162529634e+00
3.378528561902644611e+01,3.687561723138954335e+02,3.519562334479766186e+00,-1.796443631127668361e+00
3.379417648366303695e+01,3.687874644749305730e+02,3.519610310827541610e+00,8.438173041539403840e+00
3.380306734829962068e+01,3.688187570572559935e+02,3.519657058065820188e+00,7.423064625769029590e+00
3.381195821293620440e+01,3.688500500499554846e+02,3.519702577274888000e+00,4.616335837761887717e+00
3.382084907757278813e+01,3.688813434421220450e+02,3.519746869534181144e+00,3.496824779729556187e+00
3.382973994220937897e+01,3.689126372228575974e+02,3.519789935922279511e+00,2.407673994441466903e+00
3.383863080684596270e+01,3.689439313812733872e+02,3.519831777516877480e+00,-1.541923089764395627e+00
3.384752167148254642e+01,3.689752259064896407e+02,3.519872395394833653e+00,9.415063765691984443e-01
3.385641253611913726e+01,3.690065207876359068e+02,3.519911790632130000e+00,2.514112339551699105e+00
3.386530340075572099e+01,3.690378160138506587e+02,3.519949964303894951e+00,2.669441246531199852e+00
3.387419426539230471e+01,3.690691115742816919e+02,3.519986917484394517e+00,1.055283184329952917e+01
3.388308513002889555e+01,3.691004074580858401e+02,3.520022651247034950e+00,7.075386299522659073e+00
3.389197599466547928e+01,3.691317036544291454e+02,3.520057166664365411e+00,4.340963984150010724e+00
3.390086685930206301e+01,3.691630001524866884e+02,3.520090464808083297e+00,1.141812001875485194e+01
3.390975772393865384e+01,3.691942969414427580e+02,3.520122546749025361e+00,9.877063292381272674e+00
3.391864858857523757e+01,3.692255940104907950e+02,3.520153413557158828e+00,4.650500083979625998e+00
3.392753945321182130e+01,3.692568913488333919e+02,3.520183066301617814e+00,1.903307323803203888e+00
3.393643031784840502e+01,3.692881889456821227e+02,3.520211506050679340e+00,2.119848242575448349e+00
3.394532118248499586e+01,3.693194867902579404e+02,3.520238733871749126e+00,8.023961699286832783e+00
3.395421204712157959e+01,3.693507848717907223e+02,3.520264750831399780e+00,5.188481723578970417e+00
3.396310291175816332e+01,3.693820831795196113e+02,3.520289557995339713e+00,6.311830012864113826e+00
3.397199377639475415e+01,3.694133817026929023e+02,3.520313156428424683e+00,-6.917249895754813416e+00
3.398088464103133788e+01,3.694446804305679279e+02,3.520335547194676451e+00,1.048510760528287555e+01
3.398977550566792161e+01,3.694759793524111728e+02,3.520356731357241031e+00,-5.141138033986306866e+00
3.399866637030451244e+01,3.695072784574983871e+02,3.520376709978447316e+00,-7.459038795968640834e+00
3.400755723494109617e+01,3.695385777351142451e+02,3.520395484119746676e+00,-6.437522509113504654e-01
3.401644809957767990e+01,3.695698771745528006e+02,3.520413054841749378e+00,2.473206538968408807e+00
3.402533896421427073e+01,3.696011767651171454e+02,3.520429423204225472e+00,5.767762806879121129e+00
3.403422982885085446e+01,3.696324764961193523e+02,3.520444590266107454e+00,9.168064368389861052e-01
3.404312069348743819e+01,3.696637763568808737e+02,3.520458557085465401e+00,1.901927138516019689e-01
3.405201155812402192e+01,3.696950763367321997e+02,3.520471324719524731e+00,-2.867292590372882088e+00
3.406090242276061275e+01,3.697263764250129725e+02,3.520482894224669757e+00,2.736603879435206554e+00
3.406979328739719648e+01,3.697576766110719291e+02,3.520493266656448128e+00,-8.675827454900950642e-01
3.407868415203378021e+01,3.697889768842669582e+02,3.520502443069570830e+00,1.471802759889994761e+00
3.408757501667037104e+01,3.698202772339651574e+02,3.520510424517877546e+00,1.546480849413768288e+00
3.409646588130695477e+01,3.698515776495426053e+02,3.520517212054405043e+00,7.662318357775075306e+00
3.410535674594353850e+01,3.698828781203847598e+02,3.520522806731312571e+00,3.415615123775112227e+00
3.411424761058012933e+01,3.699141786358860031e+02,3.520527209599944918e+00,4.065475917239769643e+00
3.412313847521671306e+01,3.699454791854499263e+02,3.520530421710799551e+00,8.895298057382380108e+00
3.413202933985329679e+01,3.699767797584892719e+02,3.520532444113533721e+00,2.439293309128623299e+00
3.414092020448988762e+01,3.700080803444259345e+02,3.520533277856976895e+00,6.627587483464099094e-01
3.414981106912647135e+01,3.700393809326909036e+02,3.520532923989097007e+00,4.226730411525071673e+00
3.415870193376305508e+01,3.700706815127243772e+02,3.520531383557048422e+00,3.966738913863664173e+00
3.416759279839963881e+01,3.701019820739755346e+02,3.520528657607155054e+00,6.565352604107355106e-01
3.417648366303622964e+01,3.701332826059029912e+02,3.520524747184871295e+00,7.835723275023402934e+00
3.418537452767281337e+01,3.701645830979741163e+02,3.520519653334864607e+00,5.768471969539321620e+00
3.419426539230939710e+01,3.701958835396657150e+02,3.520513377100929375e+00,7.332872143600994264e+00
3.420315625694598793e+01,3.702271839204636308e+02,3.520505919526044636e+00,-4.387926196892637520e-01
3.421204712158257166e+01,3.702584842298628018e+02,3.520497281652355426e+00,-4.127251021858183933e+00
3.422093798621915539e+01,3.702897844573674320e+02,3.520487464521160348e+00,1.084506800026975881e+01
3.422982885085574623e+01,3.703210845924906494e+02,3.520476469172972855e+00,2.210063431490413066e+00
3.423871971549232995e+01,3.703523846247549614e+02,3.520464296647411118e+00,2.327013563924453798e+00
3.424761058012891368e+01,3.703836845436918566e+02,3.520450947983317036e+00,-1.081391794319674915e-01
3.425650144476549741e+01,3.704149843388419754e+02,3.520436424218678084e+00,1.190147347416595380e+01
3.426539230940208824e+01,3.704462839997552237e+02,3.520420726390655730e+00,6.759162647087125109e+00
3.427428317403867197e+01,3.704775835159904886e+02,3.520403855535596094e+00,6.977367589342630794e+00
3.428317403867525570e+01,3.705088828771158092e+02,3.520385812689009519e+00,9.011810024265937358e+00
3.429206490331184654e+01,3.705401820727085465e+02,3.520366598885567910e+00,2.496351787210052464e+00
3.430095576794843026e+01,3.705714810923549294e+02,3.520346215159142034e+00,1.320955978319589974e+01
3.430984663258501399e+01,3.706027799256505091e+02,3.520324662542774874e+00,-2.750221763350716664e+00
3.431873749722160483e+01,3.706340785621999885e+02,3.520301942068653211e+00,-4.896899781915502459e-01
3.432762836185818855e+01,3.706653769916170518e+02,3.520278054768179565e+00,8.440564321560897199e-01
3.433651922649477228e+01,3.706966752035246486e+02,3.520253001671926896e+00,1.581460756281161117e+01
