Vb,g,T,S0,Td,Td_noisy
4.897916222023165567e+00,1.389337089998672892e-01,3.059907601988481218e+01,7.419713803819323328e-01,1.552647082551963997e+01,1.552455600701658689e+01
1.613416578945277902e+00,3.389123294490260507e-01,3.847865445809931373e+01,3.964047294841869018e+00,9.081128567015653630e+00,9.077988224271267725e+00
4.652467328113734979e+00,7.744560683629931885e-01,2.243934914114192480e+01,9.705770682665639804e-01,4.258671533077704296e+00,4.205016329397042618e+00
2.778491630351039632e+00,2.969068672572853229e-01,2.691074304996892153e+01,3.279374778841454674e+00,1.100100640392738960e+01,1.096809921639928298e+01
5.470829395458165934e+00,1.778419123856088135e-01,2.929935652836103444e+01,4.752013023353724108e+00,2.025267773196604892e+01,2.022491146207304169e+01
1.349755879982039719e+00,2.559786945374429301e-01,3.177115123350421300e+01,2.256627708348702299e+00,1.088102679597655786e+01,1.091152875900509045e+01
1.755691654128423540e+00,1.125949887351251483e-01,2.695150625244840370e+01,3.588093650851844618e+00,2.404180330443826108e+01,2.395611038986517372e+01
2.306393126417943584e+00,9.033988489007223066e-01,2.242448364947356509e+01,2.439532619438848471e+00,4.123753949163512900e+00,4.162116883900271347e+00
1.645162823808683950e+00,5.898086938484378150e-01,3.435940158469892935e+01,2.072802627979433598e+00,5.646618858599673274e+00,5.654496333847784051e+00
2.179120698276968859e+00,7.314747819049093325e-01,2.289159052805425176e+01,2.703600856543709963e+00,4.832902391061463909e+00,4.798962659882724857e+00
2.611951607127394492e+00,1.445512105743474718e-01,3.182680248029574699e+01,3.072477397312086134e-01,1.321341716319938087e+01,1.317235205567733125e+01
4.774986559019759547e+00,8.154896456258201587e-01,3.587593360816631360e+01,1.198153749426045023e+00,4.614851775418277846e+00,4.641743862479429161e+00
4.318043343954881763e+00,5.001203670247715838e-01,2.384006480829904362e+01,4.483796915165902064e+00,7.955779437395527509e+00,7.967935363206615662e+00
4.807216503104514871e+00,2.991050688106586808e-01,2.384023866656128376e+01,4.289004958031401138e+00,1.185277743569706033e+01,1.175510021656211634e+01
3.524775844072741915e+00,8.146194442370998656e-01,3.963696875732885871e+01,4.784226066408603373e+00,5.485198855996341827e+00,5.452055356837699485e+00
2.099835867515300158e+00,3.777801002120133589e-01,2.989284915438751611e+01,4.622088478502928588e+00,9.573355916690236000e+00,9.528877594372078264e+00
1.291555954048695165e+00,1.296081458240971318e-01,3.963464717191408937e+01,4.873711447732128832e+00,1.984442000052517585e+01,1.984216061368804773e+01
5.734155867246681026e+00,2.272819000675300183e-01,2.932531408852337051e+01,2.521977275433707977e+00,1.411284552484511856e+01,1.408235624367872596e+01
3.945536187493018598e+00,2.383818004961551495e-01,3.123805650437637027e+01,1.216097493896597159e+00,1.125024728288973108e+01,1.127449803855031618e+01
1.651813060126034127e+00,4.050085368005131858e-01,3.754684958744807943e+01,2.463427460996090002e+00,7.366248231961595394e+00,7.341467250708003434e+00
2.188618814058616024e+00,3.452748432993288930e-01,2.171850423781094008e+01,6.937435269829190787e-01,6.256670616677125096e+00,6.244171298525705183e+00
3.641093032150551245e+00,1.409427944073694261e-01,2.574198267196608114e+01,1.800284096763713759e-01,1.110574382602520949e+01,1.116906376277097301e+01
3.053184337042103902e+00,2.145154310644683537e-01,2.458709138212744350e+01,1.027608325497492148e+00,1.053994313282557727e+01,1.052921659979608826e+01
7.441904941395518502e-01,9.806730215942905948e-01,3.980756539002802441e+01,2.437461433275219802e-01,3.776604288658562680e+00,3.752982244851104099e+00
2.197919944979436213e+00,9.786138740692446047e-01,3.984154533173099821e+01,3.743518917576471150e+00,4.232260795179795032e+00,4.235359686112038169e+00
3.635555617958357466e+00,9.213842155739273565e-01,2.927621820010412534e+01,3.972335232830278784e+00,5.161194735415159940e+00,5.097509245077983309e+00
4.962682859608147368e+00,8.068054314970468655e-01,3.547835975565926248e+01,1.341071927201060721e+00,4.772347429693171605e+00,4.693691187641307216e+00
1.558068234492416826e+00,2.563976926952575841e-01,3.135276721307302239e+01,2.365413568599402883e+00,1.107022426757306377e+01,1.106978364776172619e+01
1.799606188943917218e+00,7.229523954544415654e-01,2.204475135605086322e+01,4.925984725248851781e+00,5.196428689312662996e+00,5.167910322829307290e+00
2.816474900361415123e+00,3.663885035057201645e-01,3.610341303743079777e+01,3.595045909627420322e+00,9.528949582593575940e+00,9.458376514061074047e+00
2.100491023534581281e+00,1.960482252074236542e-01,2.939804715173930916e+01,1.244719526025607204e+00,1.251856713277990529e+01,1.256552069071797995e+01
5.073090317260964710e+00,1.532666662249757283e-01,3.514920817046237289e+01,2.813177871783982376e+00,1.983809568496281983e+01,1.987291066569034115e+01
3.544155645367200513e+00,2.814065122379771355e-01,2.358354842148036568e+01,3.451567225222690993e+00,1.139026694372751258e+01,1.140194423349743325e+01
1.696698985844649288e+00,7.382380193130394508e-01,2.133635385033370113e+01,8.127744254018561820e-01,3.830139645535785675e+00,3.803899559451831447e+00
3.198716717281137711e+00,2.227524555350816615e-01,3.052176019185063893e+01,1.313857340012799968e+00,1.187990576664595110e+01,1.187028319708333512e+01
3.359451347024427381e+00,7.713665388566827152e-01,3.551177949530800504e+01,2.006207139332534251e+00,5.062353125445345547e+00,5.033887712239414114e+00
1.969290612317251998e+00,9.755528449287390602e-01,2.608205691499928491e+01,4.067323901269540798e+00,4.365780269599388141e+00,4.408948932449369806e+00
3.788717627849631508e+00,5.389856168997522179e-01,3.767525595001713867e+01,1.828182568329381974e+00,6.293219415480788115e+00,6.221537861176644313e+00
4.745300963273733963e+00,6.782213112835745461e-01,2.895088238531974056e+01,3.977666116606393132e+00,6.615988532550993284e+00,6.629676458555958440e+00
1.690719808003928737e+00,8.836952907883962594e-01,2.024318004645978419e+01,2.162768856836547293e+00,3.779985170214641865e+00,3.780952890728840110e+00
2.149689246867522385e+00,3.377326811674261631e-01,3.640839644139426667e+01,4.666196343245478495e+00,1.025383456813958993e+01,1.019734556390112168e+01
1.343429558947419222e+00,9.081168815530096250e-01,3.713979392290140424e+01,2.746350232825977677e+00,4.117160093193093395e+00,4.148131185691616984e+00
2.257452225578209681e+00,6.609031234149306266e-01,2.354829022866501731e+01,4.218316558849529940e+00,5.752764701990581209e+00,5.735814369444360850e+00
4.801467703327371161e+00,5.086942074252008839e-01,2.167967262096258807e+01,4.463586521001513319e+00,7.684143016435294626e+00,7.777625666864347309e+00
4.596740779598798454e+00,5.662110010240553049e-01,3.002762369649725116e+01,3.376014612511792912e+00,7.334527816504682107e+00,7.393247836539199369e+00
5.586932326526354409e+00,2.296330802983914676e-01,3.318389879692735889e+01,3.877071777339477610e+00,1.559266087042844795e+01,1.558991690559423837e+01
2.638332665152157475e+00,7.175431199243560432e-01,3.888744674504550858e+01,8.118198376876583078e-01,4.241707838630892624e+00,4.222935142647883389e+00
1.042137292243599411e+00,8.862925174496758540e-01,3.231616322487290205e+01,1.384853378831076176e+00,4.163151142126508830e+00,4.129089095602007653e+00
1.421496216754081887e+00,6.462611203388990422e-01,2.774640607818245286e+01,3.421725746320902761e+00,5.547802481937639918e+00,5.511791268450827452e+00
3.325621130628940936e+00,4.588780980220419359e-01,3.316912607564582061e+01,8.733359154792988965e-01,6.368867788858149304e+00,6.384662088970568306e+00
1.108169818563772058e+00,4.671487510342048344e-01,3.593298969519818797e+01,2.535637702017531581e+00,6.672674249823476345e+00,6.601047982290858762e+00
4.358180662375636949e+00,1.861939335792358596e-01,3.170997810038941367e+01,1.350328580571868997e+00,1.414628477849673338e+01,1.419486514782426489e+01
2.158810435488488277e+00,7.834615559077998670e-01,2.634525301877194892e+01,3.200777625318840247e+00,4.990206708284611103e+00,5.025144677331571330e+00
3.118831343437935999e+00,3.623633089989009015e-01,3.129335829741408048e+01,1.518984515617433972e+00,8.364419678245896606e+00,8.357743014156421069e+00
2.769726180221613099e+00,1.155990697514306109e-01,2.769069698996654694e+01,2.802026089258371488e+00,2.405368237243517271e+01,2.409118651321210436e+01
2.553931090539093063e+00,9.093187284167851825e-01,3.054391546279117620e+01,4.877206103981958307e+00,5.130994937146446055e+00,5.245888698948200535e+00
5.114114706902081586e+00,2.623665411937137204e-01,2.340311869915748133e+01,4.571343887500233905e+00,1.335089629555485047e+01,1.336575199928114088e+01
7.160837184495982832e-01,4.896985275008722827e-01,3.802397189492856455e+01,3.171659817024360617e+00,6.637600200889697710e+00,6.723572445530457742e+00
5.327697805768266903e+00,1.888718715886237576e-01,3.310196812684364431e+01,1.437514080465206012e+00,1.424329021007214635e+01,1.422862945148027691e+01
1.003825142513149471e+00,9.538921289283582849e-01,3.479095163790118050e+01,1.490709720543137662e+00,3.934931138945922946e+00,3.904634178239530851e+00
1.181957631193697900e+00,7.897927260118144943e-01,3.689189488282966067e+01,1.693736761665640245e+00,4.341763000960710883e+00,4.391848623127277307e+00
1.574835967667769454e+00,7.989355508557870467e-01,2.625114292684638428e+01,4.097138912375624997e+00,4.865724606108210004e+00,4.769951939232280225e+00
5.226857367957503442e+00,5.525969171513207545e-01,2.122464705669694496e+01,4.590705879867122086e+00,7.287702721983399634e+00,7.335683309777375705e+00
5.881288814863015801e+00,7.413355949570670234e-01,2.079855860360489217e+01,4.504295369860907172e+00,5.916567640696020369e+00,5.916526694637039618e+00
1.376832725798667001e+00,4.417120482150087568e-01,2.255845132724922664e+01,4.928230115894069563e+00,7.205958164851939962e+00,7.181943266694336359e+00
3.503797195120597063e+00,8.595868478067603125e-01,3.718443073009054700e+01,2.149920465574611139e+00,4.700849092576305566e+00,4.705145144347376629e+00
3.768620529886573145e+00,2.451625385608232066e-01,3.941630685212210494e+01,2.375946876422022402e+00,1.170059225341876719e+01,1.170615946837480692e+01
1.573620561580664878e+00,4.086167279472198155e-01,3.635889304264259891e+01,1.084829090576988397e+00,6.619305439360026355e+00,6.681685051145015208e+00
4.492582351365958182e+00,2.075242526806917454e-01,2.652377192546186180e+01,2.941074729349531403e+00,1.510367454329567849e+01,1.514576470126780094e+01
3.028677069857460324e+00,4.737983680821205024e-01,2.716663588822940767e+01,4.893391177663354519e+00,8.424281489237865017e+00,8.434327195178628500e+00
1.836873601136779222e+00,8.764587755512280864e-01,3.210659407985859559e+01,3.712660511536829411e+00,4.750650018146900244e+00,4.739622731081748697e+00
1.840651619187511745e+00,7.484557228170024556e-01,2.142336744875121468e+01,4.095279917093238353e+00,4.869127800677926388e+00,4.821900412803437064e+00
3.937852392355902342e+00,9.718125847631413627e-01,2.911230288572195235e+01,4.520111672915186674e+00,5.127857447134061886e+00,5.137812538546556063e+00
6.919771748789257382e-01,9.734820251719842332e-01,3.767284919023509815e+01,2.241621533089492413e+00,4.075160198184081040e+00,3.946402740257597408e+00
4.975603618086975821e+00,9.516852215259326009e-01,2.538471032643096237e+01,1.424446914800935993e+00,4.218967841175299327e+00,4.267263967127588487e+00
4.912145507876724437e+00,7.113683529293879371e-01,2.804579074437920383e+01,1.785631221299292637e+00,5.476201628888051509e+00,5.476146831900256196e+00
3.504317560352279592e+00,2.479818489632144574e-01,2.774031202409023322e+01,2.296184135845023899e+00,1.220055512563615530e+01,1.211746053043741789e+01
6.414655587092740197e-01,4.034966289942214512e-01,3.091049894019636923e+01,1.905860637274407798e+00,8.243642905538514754e+00,8.271887658221062978e+00
4.330295879393410097e+00,8.903250398502094987e-01,2.774476184402893963e+01,7.984034151226634402e-01,4.084631258454576752e+00,4.040186215023387817e+00
2.568429655729001393e+00,7.070876047506021722e-01,3.169014910645389094e+01,2.580832446724810492e+00,5.511862440395502105e+00,5.488560728343045980e+00
8.755608783951938090e-01,2.865903161274572786e-01,2.083875184206162601e+01,4.987245260367308752e+00,9.170714878360033850e+00,9.081409922145409652e+00
2.217251156646528720e+00,3.935834698141863486e-01,3.189268767120355363e+01,1.650023499460062215e+00,7.669544182486353279e+00,7.632098046000562519e+00
2.669694761903445901e+00,6.462080887658774309e-01,2.389918026831077924e+01,3.165096396305943305e+00,5.726741355607923190e+00,5.734714799177961453e+00
1.174639477468048199e+00,3.911945256929448833e-01,2.785905516688702477e+01,3.138865806988060836e+00,7.888118983119833949e+00,7.883895457248410565e+00
5.711364195511351660e+00,2.015888718399407031e-01,2.589784267997070089e+01,4.897189007815487827e-01,9.758305092643711376e+00,9.772752337967547831e+00
2.843228022811807421e+00,3.940586164787083234e-01,2.222061814385726564e+01,3.537207519451864846e-01,5.311702890176288605e+00,5.275135621852920842e+00
4.955155474153725592e+00,8.049489678525001413e-01,3.844814477115656359e+01,4.073118942913464657e+00,5.667107641758763137e+00,5.695148996015409359e+00
3.786502726991968437e+00,8.160495942149568194e-01,2.379395800464877908e+01,9.266242465933424155e-01,4.114033360468175360e+00,4.039849800113731071e+00
2.599345176343820452e+00,6.831087022735741199e-01,2.346634808408386874e+01,3.780749924687882846e+00,5.636823830292573057e+00,5.608160052450741340e+00
3.319533348060212941e+00,9.092871226850216537e-01,3.930361227900284860e+01,3.937665915314783049e+00,4.873976398093909701e+00,4.741229843966831226e+00
3.283614107519084335e+00,1.558578956144440475e-01,2.038084092540305647e+01,1.618960510170156963e+00,1.386758336048343132e+01,1.385187998449613467e+01
2.583930770311502201e+00,1.706806377681761855e-01,3.778416132571572206e+01,3.625495974632729546e+00,1.736006951466050907e+01,1.733231364095058780e+01
1.121027050120071644e+00,6.357821582657784409e-01,2.843420660269070410e+01,4.641910957316222053e+00,5.763746736864339582e+00,5.753575282242040068e+00
5.099528189858160587e+00,3.141074255582511077e-01,3.097860738224629884e+01,7.556406062639866583e-01,8.331808814200797997e+00,8.359824101708641209e+00
3.266631119799741967e+00,5.437936399895956230e-01,2.325719708162501931e+01,3.285948627764630814e+00,6.686887214517675204e+00,6.751911324385669211e+00
3.275795205809877153e+00,9.899987726857691905e-01,2.782743218052952372e+01,3.843007967475918107e+00,4.763421865544280820e+00,4.703955955396701860e+00
2.977796254142850430e+00,3.017243381504141064e-01,2.996307173228097298e+01,3.120348553038896355e+00,1.116356614319126628e+01,1.115090481774054965e+01
2.808657105850960622e+00,2.140828627483723212e-01,2.976740448981696119e+01,3.080805318079108401e-01,9.521160410000995000e+00,9.422571987977011787e+00
5.543511183724701752e+00,7.461098040514861918e-01,3.609189202507556615e+01,1.390492769823754582e+00,5.068824375392221526e+00,5.159534811885548855e+00
5.578577714570992718e+00,8.918244127521103293e-01,3.739846774032201893e+01,3.266589660822887264e-01,3.609349848781663539e+00,3.673670505126380270e+00
4.564850557616281890e+00,2.377800996493024677e-01,2.247940956676445978e+01,6.408662068863596462e-01,8.389808963443311285e+00,8.412415493561676172e+00
7.591982743436248571e-01,1.071646711576262484e-01,2.161915166830434742e+01,3.548405931081079601e+00,1.979780382326726595e+01,1.985778878791290580e+01
2.617200299471456049e+00,4.178267964619087893e-01,3.107694120504785928e+01,1.270068624795369638e+00,7.128113190319663950e+00,7.170487788649344552e+00
4.278721648093341656e+00,1.858837944031474509e-01,2.805086047986915077e+01,2.744407121822289408e+00,1.655473340860091724e+01,1.652249089656509895e+01
3.535151474112511849e+00,4.529940868361119755e-01,2.735693588729832015e+01,2.042119039468923258e+00,7.424368149429625419e+00,7.459918232928147042e+00
4.964661523877879290e+00,3.290591869172379003e-01,3.726388864881566576e+01,1.504254032848706957e-01,5.908357658921499223e+00,5.966692645646784143e+00
2.070675601582712133e+00,7.339710330832405205e-01,3.356923144818605209e+01,1.739055997447715329e+00,4.848944891086486741e+00,4.888959201687296030e+00
5.232237585304191363e+00,4.998029309686672361e-01,3.671810321526897525e+01,3.163821006246484213e+00,7.796680518039107000e+00,7.792185194312874152e+00
2.178499024349596525e+00,9.942650460091669862e-01,2.697674196176150829e+01,2.832961708436509518e+00,4.177768332105888049e+00,4.158333291821596056e+00
3.045441469364627451e+00,1.326003564562648618e-01,2.854319401443681414e+01,3.502322589120098861e+00,2.302562097157380450e+01,2.314424074975994827e+01
1.913643418124754803e+00,2.150112254559911618e-01,3.431313797013481803e+01,1.159174569581631786e+00,1.134079096348860638e+01,1.135432876751761277e+01
4.547048105442579313e+00,1.573258145624197857e-01,3.586900695963317531e+01,1.672475540331423094e+00,1.662691815845579413e+01,1.665422505596131586e+01
1.351349665357582719e+00,6.932670575949656522e-01,2.982812460800308330e+01,1.317063019333897467e+00,4.795465780405590017e+00,4.725341347637101563e+00
4.884336682434940791e+00,4.819382761437107643e-01,3.545074011804522485e+01,3.525570194817990721e+00,8.260774395238733803e+00,8.294915312849505895e+00
4.308192183352113069e+00,2.671993837631821966e-01,3.620508068937543555e+01,3.305634739900951136e+00,1.266728461116642457e+01,1.267963257962952994e+01
1.553192537898985481e+00,4.699447363098265829e-01,3.351891424604994540e+01,4.386961538446771947e+00,7.559233208068757648e+00,7.516143849427691315e+00
4.678420072581489286e+00,3.072768235642158174e-01,3.268473271575579986e+01,2.138144997753154808e+00,1.060241731912834240e+01,1.066689331594317380e+01
9.150228307399224104e-01,6.527139267710093673e-01,3.286625727419832543e+01,3.416839913972914200e+00,5.532371621455063782e+00,5.532236971593092356e+00
2.867439189724834137e+00,5.426784882888771033e-01,2.774412377327242751e+01,1.659529285106744245e+00,6.116213030729909406e+00,6.148622863201723021e+00
4.983603077987253549e+00,1.291205064378442846e-01,3.669675641520669984e+01,2.383729469916181731e+00,2.149865048604468498e+01,2.152167988396777432e+01
1.919289926631705834e+00,1.577183562449937515e-01,2.518784003758232970e+01,3.484795525362231139e+00,1.741633030426835660e+01,1.738137040703067626e+01
3.838447896757478439e+00,2.615763445826305711e-01,2.199873096441920950e+01,3.229228223245677931e+00,1.163664902487854214e+01,1.165111882371432905e+01
3.211350294300291175e+00,5.829285857640493784e-01,3.006869409385397063e+01,4.852356077376479782e+00,7.388298410821777296e+00,7.457508273482221561e+00
5.050607552902848241e-01,8.902795857960087433e-01,2.428179497857755109e+01,8.653644594581663130e-01,4.632802339202484632e+00,4.577518012176112983e+00
2.827201712479257445e+00,1.772210448085071999e-01,2.665913392468167231e+01,2.185125380456358180e+00,1.531103177185108066e+01,1.525919202004519093e+01
5.976562269058286248e+00,4.706734073322456080e-01,2.253638238555488726e+01,4.906981730903969385e+00,8.582701185693379031e+00,8.537116129967845524e+00
7.888236727794543102e-01,4.894311540959079831e-01,2.571326838775632950e+01,3.671647569529549404e+00,6.638266017651805129e+00,6.675285984923724492e+00
1.445699899123319199e+00,6.867401846309386659e-01,3.698345793017617922e+01,2.039281452470016187e-01,4.189148129155479516e+00,4.166026524464075287e+00
5.984079395357748687e-01,4.292631679377246767e-01,2.437492522301076647e+01,1.331261519667729099e+00,7.445183649467425724e+00,7.459879778696147490e+00
3.423179051861117816e+00,5.330020142616441747e-01,2.763807704247502528e+01,2.683856085437624550e+00,6.964382705501767745e+00,7.021472988818735494e+00
1.965544247413288037e+00,5.713221870082830778e-01,3.550609996575946781e+01,4.540703471724806484e+00,6.700721359209972583e+00,6.644417399608769870e+00
7.606612263345096103e-01,8.416623267754717030e-01,2.383587227799983310e+01,4.820157305078279109e+00,4.447630758266643447e+00,4.521268849517688260e+00
1.014098952483781790e+00,8.437726121843442950e-01,2.639132818951768655e+01,4.406122940331147930e+00,4.532030004702810366e+00,4.533440127385057750e+00
9.337914140214325087e-01,6.736178411748853234e-01,3.719605961339002675e+01,3.409482607920240493e+00,5.184866827822594004e+00,5.176061475608771723e+00
4.192737654857315199e+00,9.911307317232360692e-01,2.917535295012899965e+01,2.444475591279408278e+00,4.589632433526885436e+00,4.666064880936190207e+00
1.186602452819698561e+00,4.610033295104283280e-01,2.251637843034841779e+01,3.812312956249085172e+00,6.540950490954497099e+00,6.563756662665054975e+00
5.770757571863949664e+00,1.110976357502543033e-01,2.595679185548659618e+01,4.854115943417690815e+00,2.978424691643926892e+01,2.971842753177711671e+01
3.263953569047595149e+00,8.827780322271842062e-01,3.456806277995507770e+01,4.163118080003906485e+00,5.264122428599459447e+00,5.261103927598625773e+00
2.181996328965236209e+00,7.712862893963271516e-01,3.914091005559087932e+01,2.535805305551422251e+00,4.697808267909345581e+00,4.659174006111631350e+00
5.472818955408903285e+00,4.825109772869923264e-01,2.435469497326474198e+01,4.532183778905560345e+00,8.436544200691828976e+00,8.449768632265781676e+00
4.808058262935603011e+00,3.699001236313812502e-01,2.375894465817239976e+01,4.321602756027024483e+00,1.002774107757520383e+01,1.000416541618981725e+01
2.408130081457847904e+00,6.038159482236307163e-01,2.207486519675127212e+01,3.272395475376228102e+00,5.766422443536460385e+00,5.749395480927270263e+00
3.722194373558305180e+00,1.111109592112428796e-01,2.852996049325685846e+01,2.833197567221971358e+00,2.605216927095167989e+01,2.610003996845869523e+01
3.963801266848799632e+00,1.018299846271165376e-01,2.518361599485642088e+01,4.635388288881259200e+00,3.083701531910256222e+01,3.075227221666717270e+01
5.651926162156135192e+00,7.527207772049212542e-01,3.079654684145060273e+01,3.595060687433194957e+00,6.160631006278693533e+00,6.174608210749758186e+00
5.803640893582993954e+00,5.325004504695154406e-01,2.256732239890237679e+01,9.798309660446763436e-01,5.482179088104621734e+00,5.470417688574192638e+00
4.523866444094554851e+00,6.707809719073134502e-01,2.094259313269690637e+01,1.090156881877148098e+00,4.614566233373808224e+00,4.630655280713825483e+00
1.364773598408767885e+00,2.411971182639988664e-01,2.680062347619902852e+01,2.315525135919202171e+00,1.099619523212202488e+01,1.087754922443598993e+01
3.774369828012285932e+00,9.533537105746056062e-01,2.895563593431392135e+01,1.588640273419893223e+00,4.330874169662968676e+00,4.283076765762449334e+00
9.448563087100710911e-01,2.323754402074708902e-01,2.498474936482873687e+01,2.618411010697213381e+00,1.104651411650819703e+01,1.102605151770710101e+01
2.869943213619015498e+00,2.270136714548209034e-01,3.180728006375593253e+01,1.475642998472233236e+00,1.190701812003701221e+01,1.198956612019638612e+01
4.672197239033262228e+00,4.872795982856512609e-01,2.288530803566601790e+01,3.629751792652132991e+00,7.693352293943211961e+00,7.630472600962543872e+00
5.013499429905426297e+00,5.394130981905648214e-01,2.524992267367194998e+01,1.164433189945632163e+00,5.862188578313935139e+00,5.805901812298531972e+00
2.485057103125308142e+00,5.706314449398363076e-01,3.882438679009283788e+01,4.812027229590166044e+00,6.792255795068978586e+00,6.782599474718405297e+00
2.057658000899769135e+00,6.896204984836857843e-01,2.949342690304915493e+01,5.087184901771145684e-01,4.386290510066394255e+00,4.402093885711027887e+00
4.483085910989631273e+00,8.684624032775549729e-01,2.405073824476218647e+01,3.485769175122049646e+00,5.120578395123104087e+00,5.089846529454706392e+00
5.504377272515402097e+00,9.838481780257936071e-01,2.667519495748262059e+01,4.131927162587077262e+00,5.086621929680399390e+00,5.090837906926282130e+00
5.054269270946869064e+00,5.028454357772407235e-01,2.943182020100952556e+01,9.277554962115496240e-01,6.205766246002447417e+00,6.123899930173604567e+00
4.279032326537040021e+00,5.127748221582332233e-01,3.629475911707589830e+01,1.653709222631586151e+00,6.593992523707450815e+00,6.678383032964648969e+00
2.519090621470907454e+00,3.107312165952471616e-01,2.308295663760994643e+01,2.830203234022238057e+00,9.438366142421038774e+00,9.421350297004533303e+00
2.254341325179155753e+00,7.287583487679110128e-01,3.710356572621488169e+01,3.000220590258074083e+00,5.215866106983851225e+00,5.222180767008809177e+00
4.625363483241546447e+00,5.623380978992452706e-01,3.117126895751928117e+01,1.838076151744296949e+00,6.555898643073543752e+00,6.690939519823308146e+00
4.117911226722093865e+00,5.063457368236786715e-01,2.432184159293952419e+01,4.084905858452701821e+00,7.740227462613457732e+00,7.712042258052059118e+00
5.858875682784581151e-01,4.067091928540834678e-01,3.207000434718023030e+01,2.707270363590100981e+00,8.441606829520798883e+00,8.379500164080946334e+00
3.294578935483596815e+00,5.234857387617684044e-01,3.407480192299205157e+01,3.562733972331895149e+00,7.528869338085843133e+00,7.479346470745881881e+00
5.878633713950314643e+00,6.594015156167009062e-01,3.262238684649676657e+01,2.856746816394751587e+00,6.504512015400226943e+00,6.588004179744824995e+00
2.115039507280354947e+00,8.421844100950721668e-01,2.161050909867115166e+01,3.591195107084510507e-01,3.316025743240410328e+00,3.306503745911623771e+00
5.795171979439215804e+00,6.339557558250067393e-01,2.922777695592241542e+01,3.171600372113406507e+00,6.781844415532356507e+00,6.742645273922517113e+00
4.952036168622306000e+00,7.676050807358083539e-01,2.487390896001666363e+01,1.626467466486617441e+00,4.924699120224873994e+00,4.922845441070403005e+00
3.534215841704837491e+00,4.603058515404907514e-01,3.873063994437117685e+01,3.607078687399979167e+00,7.961866031431918955e+00,7.959426078024425699e+00
1.386524276003005651e+00,6.209691687786577097e-01,3.731718618189179892e+01,4.930512381031054936e+00,5.894620150609423348e+00,5.944932704919799527e+00
3.189666822221715048e+00,9.192367445177394014e-01,3.885469235008091005e+01,4.005645038099106436e+00,4.850037661533253441e+00,4.886051213061586296e+00
5.743120328442550715e+00,5.281053550342487135e-01,3.212552172484383561e+01,4.648383158175077412e+00,8.416637361960543018e+00,8.435498587676628190e+00
5.017221186089235729e-01,2.450441795962852165e-01,2.478916628566364722e+01,1.662589232528010941e+00,1.209799820590921371e+01,1.212215009340915195e+01
2.433828016471154765e+00,7.927383408641385243e-01,3.478667128396133990e+01,4.377523001591686835e+00,5.455218305698256387e+00,5.414928254394137497e+00
2.410346909279684979e+00,6.172960705108808677e-01,2.751240231779257073e+01,2.538550201649711902e+00,5.862801986424879708e+00,5.799851751776965436e+00
4.940574195314245465e+00,3.724741060373004675e-01,2.956483957765184911e+01,4.028830751254426357e-01,6.565438142498037699e+00,6.585756020437853131e+00
7.645399454906185444e-01,2.816620770114908190e-01,3.088042098212552133e+01,1.779717396237143978e+00,1.035334478093611921e+01,1.037969567499934520e+01
1.864163359723954194e+00,3.253971087422712349e-01,3.051918795506171378e+01,1.591278865194948544e+00,8.668573858182400116e+00,8.677179444309158995e+00
5.492709792095833876e+00,8.405905888573038665e-01,2.117506062767201058e+01,4.468451534055094321e+00,5.400559892874827739e+00,5.414990492189979854e+00
4.693655926016782942e+00,6.787842386395194216e-01,3.020783999467226977e+01,1.882425862312919751e+00,5.767870747890482264e+00,5.799544260090828907e+00
2.047972865433558276e+00,5.702504049825051213e-01,2.836757505570693993e+01,4.780216940463632547e+00,6.870178406161630669e+00,6.813225125788316738e+00
4.788078945463437819e+00,2.707118391728599027e-01,2.409545906195789655e+01,2.348412143881767999e+00,1.107088507148899303e+01,1.105400038120637340e+01
5.577891611097530067e+00,8.082056273847482153e-01,3.653222204336059065e+01,3.674165760804564140e-01,3.916115158573569843e+00,3.872888004103172577e+00
5.853108496284717965e+00,5.441727881266120725e-01,2.925059971137652681e+01,2.967610353827995429e+00,7.483838794471501465e+00,7.390927083993720004e+00
5.894049776133034158e+00,3.623156153687840941e-01,2.235177251227988293e+01,7.416937081525660780e-01,6.559090879551917830e+00,6.585801998122395418e+00
3.461666605182599277e+00,7.035819289127333009e-01,3.611231870134177768e+01,4.417561195548121766e+00,6.242967578051587196e+00,6.231672283890794972e+00
1.102827907164925403e+00,7.209873339701525774e-01,3.235775267840267588e+01,3.527761985746600271e-01,4.558247030497734720e+00,4.578718078918605272e+00
3.372063125761734170e+00,2.499694240534752199e-01,2.138233625252284043e+01,2.344086130408773450e+00,1.077653849060248703e+01,1.080820568334842591e+01
1.389819249744610019e+00,8.781734141477067768e-01,2.181211320420196031e+01,4.062933605702824913e+00,4.179515059740149141e+00,4.134411503600767368e+00
3.476711271609326470e+00,4.549706166332865287e-01,3.148731909944791951e+01,1.525108166525845466e+00,7.156597967558709250e+00,7.232052650986980247e+00
9.233135194291766101e-01,3.030090108725497777e-01,2.493682260879307933e+01,4.015353137906132019e+00,9.360448097248552202e+00,9.375698901477514724e+00
4.370727817557717998e+00,3.626316028703100436e-01,3.319047678323003936e+01,4.083362952123164469e+00,1.068824795295848240e+01,1.073878774268983527e+01
8.391331479738510790e-01,9.455775962985115690e-01,3.858403891787396844e+01,2.043478252018929631e+00,3.937957297710693361e+00,4.022738885746717230e+00
