t,x,v,z,dv_dt,dv_dt_noisy
1.598719743948789684e+01,-1.105466615361831578e-01,-6.104940775691844630e-03,1.167755656733104712e-02,2.372868462247931798e-02,1.825543054652586927e-02
1.599119823964792886e+01,-1.105708963159190428e-01,-6.010033770719248533e-03,1.165511656985620224e-02,2.371521693692005273e-02,3.795409894031336051e-02
1.599519903980796087e+01,-1.105947515020582472e-01,-5.915181984052055378e-03,1.163238733686627890e-02,2.370108270132045836e-02,1.542360520618916118e-02
1.599919983996799289e+01,-1.106182273205301575e-01,-5.820388077753450504e-03,1.160937024850562833e-02,2.368628397224567528e-02,6.125524277483699459e-03
1.600320064012802490e+01,-1.106413240078756022e-01,-5.725654705504029489e-03,1.158606668994580785e-02,2.367082282055774090e-02,2.674100962017200017e-02
1.600720144028805692e+01,-1.106640418112468521e-01,-5.630984512601801620e-03,1.156247805138558085e-02,2.365470133141345244e-02,3.763663514303649399e-02
1.601120224044808893e+01,-1.106863809884076344e-01,-5.536380135962187289e-03,1.153860572805091682e-02,2.363792160426325673e-02,4.827196243618547128e-02
1.601520304060812094e+01,-1.107083418077331183e-01,-5.441844204118016261e-03,1.151445112019499825e-02,2.362048575284958485e-02,3.640239439165172258e-02
1.601920384076815296e+01,-1.107299245482099154e-01,-5.347379337219532874e-03,1.149001563309820506e-02,2.360239590520574193e-02,3.357680770369067536e-02
1.602320464092818497e+01,-1.107511294994361073e-01,-5.252988147034388239e-03,1.146530067706813365e-02,2.358365420365404752e-02,5.975147955568731878e-03
1.602720544108821699e+01,-1.107719569616211902e-01,-5.158673236947651508e-03,1.144030766743958129e-02,2.356426280480483637e-02,2.005358165983086444e-02
1.603120624124824900e+01,-1.107924072455861442e-01,-5.064437201961796871e-03,1.141503802457455308e-02,2.354422387955509843e-02,2.002627632551291781e-02
1.603520704140828101e+01,-1.108124806708645216e-01,-4.970282626513922684e-03,1.138949317129776470e-02,2.352353960822922696e-02,2.514727637627376527e-02
1.603920784156831303e+01,-1.108321775672995307e-01,-4.876212087136669836e-03,1.136367453541816015e-02,2.350221218517223321e-02,1.444300935581437247e-02
1.604320864172834504e+01,-1.108514982776391544e-01,-4.782228154961902164e-03,1.133758355302088260e-02,2.348024382509128483e-02,3.166794844029397621e-02
1.604720944188837706e+01,-1.108704431545655678e-01,-4.688333391722445537e-03,1.131122166419704089e-02,2.345763675509629498e-02,3.624958636235192655e-02
1.605121024204840907e+01,-1.108890125606799698e-01,-4.594530349733108240e-03,1.128459031302253904e-02,2.343439321465884406e-02,2.477138886808353049e-02
1.605521104220844109e+01,-1.109072068685025697e-01,-4.500821571890677511e-03,1.125769094755807789e-02,2.341051545561137481e-02,2.073116275077401677e-02
1.605921184236847310e+01,-1.109250264604725866e-01,-4.407209591673924738e-03,1.123052501984915866e-02,2.338600574214605432e-02,2.551070395921192779e-02
1.606321264252850511e+01,-1.109424717289483053e-01,-4.313696933143599394e-03,1.120309398592607419e-02,2.336086635081396912e-02,2.738321966255519158e-02
1.606721344268853713e+01,-1.109595430762069790e-01,-4.220286110942435102e-03,1.117539930580391770e-02,2.333509957052384842e-02,3.149008246289286550e-02
1.607121424284856914e+01,-1.109762409144448847e-01,-4.126979630295144440e-03,1.114744244348257578e-02,2.330870770254164781e-02,1.488659009043433873e-02
1.607521504300860116e+01,-1.109925656657773374e-01,-4.033779987008422399e-03,1.111922486694673536e-02,2.328169306048930021e-02,3.795913440650490467e-02
1.607921584316863317e+01,-1.110085177622386760e-01,-3.940689667470944658e-03,1.109074804816587503e-02,2.325405797034413302e-02,2.378952415039196910e-02
1.608321664332866519e+01,-1.110240976457822354e-01,-3.847711148653368881e-03,1.106201346309427548e-02,2.322580477043792446e-02,2.166081157153577214e-02
1.608721744348869720e+01,-1.110393057682803747e-01,-3.754846898108333848e-03,1.103302259167101076e-02,2.319693581145609862e-02,3.028990706176148615e-02
1.609121824364872921e+01,-1.110541425915244906e-01,-3.662099373970458156e-03,1.100377691781995355e-02,2.316745345643722587e-02,1.632979499631652745e-02
1.609521904380876123e+01,-1.110686085872249623e-01,-3.569471024956344125e-03,1.097427792944976992e-02,2.313736008077194040e-02,3.207845763553740515e-02
1.609921984396879324e+01,-1.110827042370112483e-01,-3.476964290364572586e-03,1.094452711845392626e-02,2.310665807220269041e-02,4.476039599966327720e-02
1.610322064412882526e+01,-1.110964300324317477e-01,-3.384581600075707228e-03,1.091452598071068411e-02,2.307534983082268343e-02,2.759109542613288543e-02
1.610722144428885727e+01,-1.111097864749539393e-01,-3.292325374552294154e-03,1.088427601608310015e-02,2.304343776907569197e-02,2.524570968742723825e-02
1.611122224444888928e+01,-1.111227740752842863e-01,-3.200198024218360842e-03,1.085377872757324787e-02,2.301092431011500516e-02,1.836374669378376678e-02
1.611522304460892130e+01,-1.111353933513632708e-01,-3.108201948091721990e-03,1.082303561903154819e-02,2.297781188325134782e-02,3.807303085513583096e-02
1.611922384476895331e+01,-1.111476448343138856e-01,-3.016339539338974782e-03,1.079204820261054146e-02,2.294410293837884085e-02,3.441434344214919921e-02
1.612322464492898533e+01,-1.111595290650229106e-01,-2.924613181432137929e-03,1.076081799419363084e-02,2.290979993728237130e-02,7.854501539587395442e-03
1.612722544508901734e+01,-1.111710465935307895e-01,-2.833025247543430932e-03,1.072934651261491477e-02,2.287490535213612675e-02,3.273203390266791329e-02
1.613122624524904936e+01,-1.111821979790316717e-01,-2.741578100545277556e-03,1.069763527965918691e-02,2.283942166550351205e-02,1.621852855811631994e-02
1.613522704540908137e+01,-1.111929837898733703e-01,-2.650274093010301923e-03,1.066568582006193096e-02,2.280335137033615012e-02,1.106462287880974511e-02
1.613922784556911338e+01,-1.112034046035574181e-01,-2.559115567211332418e-03,1.063349966150932760e-02,2.276669696997504766e-02,2.206536116197673966e-02
1.614322864572914540e+01,-1.112134610067389978e-01,-2.468104855121398215e-03,1.060107833463825103e-02,2.272946097814884658e-02,1.610393807298881458e-02
1.614722944588917741e+01,-1.112231535952270256e-01,-2.377244278413731017e-03,1.056842337303626547e-02,2.269164591897501748e-02,3.433728783970300263e-02
1.615123024604920943e+01,-1.112324829739840537e-01,-2.286536148461766355e-03,1.053553631324163561e-02,2.265325432695916574e-02,1.001411401621716407e-02
1.615523104620924144e+01,-1.112414497571263539e-01,-2.195982766339139684e-03,1.050241869474331270e-02,2.261428874699486502e-02,9.688688762946554012e-03
1.615923184636927346e+01,-1.112500545679239033e-01,-2.105586422819689420e-03,1.046907205998094843e-02,2.257475173436437887e-02,1.306284007567514761e-02
1.616323264652930547e+01,-1.112582980388003018e-01,-2.015349398377459106e-03,1.043549795434488281e-02,2.253464585473774484e-02,2.110363441639135501e-02
1.616723344668933748e+01,-1.112661808113329098e-01,-1.925273963186690477e-03,1.040169792617615455e-02,2.249397368417341281e-02,2.838211387696280147e-02
1.617123424684936950e+01,-1.112737035362527382e-01,-1.835362377121829962e-03,1.036767352676649240e-02,2.245273780911841155e-02,1.151137829832180395e-02
1.617523504700940151e+01,-1.112808668734444895e-01,-1.745616889757526085e-03,1.033342631035832036e-02,2.241094082640812668e-02,1.511669290388677894e-02
1.617923584716943353e+01,-1.112876714919465437e-01,-1.656039740368628809e-03,1.029895783414475768e-02,2.236858534326674475e-02,6.607972313834583472e-03
1.618323664732946554e+01,-1.112941180699509869e-01,-1.566633157930191278e-03,1.026426965826961364e-02,2.232567397730722547e-02,2.028881850284119936e-02
1.618723744748949755e+01,-1.113002072947381765e-01,-1.477399361074534971e-03,1.022936334575189586e-02,2.228220935638483557e-02,1.197799175110967132e-02
1.619123824764952957e+01,-1.113059398596914495e-01,-1.388340556261137256e-03,1.019424045914501739e-02,2.223819411195229745e-02,4.390716838551231294e-02
1.619523904780956158e+01,-1.113113164692719897e-01,-1.299458941277846979e-03,1.015890256646059982e-02,2.219363089037962311e-02,4.140933479254403637e-02
1.619923984796959360e+01,-1.113163378383595914e-01,-1.210756704469016223e-03,1.012335124011839484e-02,2.214852235129105562e-02,1.274490100566864556e-02
1.620324064812962561e+01,-1.113210046901654954e-01,-1.122236023293744951e-03,1.008758805447740846e-02,2.210287116283207731e-02,2.340210592422475519e-02
1.620724144828965763e+01,-1.113253177562323198e-01,-1.033899064325882527e-03,1.005161458583590101e-02,2.205668000166996490e-02,2.617737681572620753e-02
1.621124224844968964e+01,-1.113292777764341296e-01,-9.457479832540263047e-04,1.001543241243139405e-02,2.200995155299451111e-02,1.645711548423965317e-02
1.621524304860972165e+01,-1.113328854989763528e-01,-8.577849248815217365e-04,9.979043114440661749e-03,2.196268851051855209e-02,1.795371021013585783e-02
1.621924384876975367e+01,-1.113361416803958920e-01,-7.700120231264638918e-04,9.942448273979732562e-03,2.191489357647852243e-02,2.822336463930634823e-02
1.622324464892978568e+01,-1.113390470855610270e-01,-6.824314010216958300e-04,9.905649475103896207e-03,2.186656946163526016e-02,1.905214516655734380e-02
1.622724544908981770e+01,-1.113416024876714705e-01,-5.950451707148090349e-04,9.868648303807696712e-03,2.181771888527470060e-02,1.870137238778243546e-02
1.623124624924984971e+01,-1.113438086682583400e-01,-5.078554334681437393e-04,9.831446348024932419e-03,2.176834457520859800e-02,2.135913046112789329e-02
1.623524704940988173e+01,-1.113456664171841720e-01,-4.208642796587891421e-04,9.794045197628659452e-03,2.171844926777535822e-02,3.397322217354645235e-02
1.623924784956991374e+01,-1.113471765326429080e-01,-3.340737887785817824e-04,9.756446444431191717e-03,2.166803570784067712e-02,1.895014684333901078e-02
1.624324864972994575e+01,-1.113483398211599085e-01,-2.474860294341078154e-04,9.718651682184097432e-03,2.161710664879862298e-02,2.538799083607649887e-02
1.624724944988997777e+01,-1.113491570975919664e-01,-1.611030593467021460e-04,9.680662506578200863e-03,2.156566485257266352e-02,2.384823905489425605e-02
1.625125025005000978e+01,-1.113496291851272663e-01,-7.492692535244712716e-05,9.642480515243582323e-03,2.151371308961605444e-02,2.856063110789952564e-02
1.625525105021004180e+01,-1.113497569152854111e-01,1.104033659782592200e-05,9.604107307749583378e-03,2.146125409015775531e-02,1.941305764697458247e-02
1.625925185037007381e+01,-1.113495411279174230e-01,9.679670143853628256e-05,9.565544485604794700e-03,2.140828704014061112e-02,1.638316859124767239e-02
1.626325265053010583e+01,-1.113489826712057429e-01,1.823401549893564379e-04,9.526793652257066480e-03,2.135481253369633792e-02,1.436692614149001623e-02
1.626725345069013784e+01,-1.113480824000800534e-01,2.676686806789985032e-04,9.487856411455129757e-03,2.130083342600708196e-02,2.357737701111082065e-02
1.627125425085016985e+01,-1.113468411766420640e-01,3.527802459538969182e-04,9.448734367911141088e-03,2.124635259795820685e-02,2.254185917850765053e-02
1.627525505101020187e+01,-1.113452598746357963e-01,4.376728470635996623e-04,9.409429131836472698e-03,2.119137293278486323e-02,1.852182649525787109e-02
1.627925585117023388e+01,-1.113433393754729300e-01,5.223444928873029105e-04,9.369942314612255546e-03,2.113589732027051915e-02,2.326007923772394070e-02
1.628325665133026590e+01,-1.113410805681088189e-01,6.067932041587338664e-04,9.330275528657651363e-03,2.107992865706120877e-02,4.464226152179194551e-02
1.628725745149029791e+01,-1.113384843490424075e-01,6.910170134661503287e-04,9.290430387429857856e-03,2.102346984665959262e-02,2.881575334851398107e-02
1.629125825165032992e+01,-1.113355516223162728e-01,7.750139652523407993e-04,9.250408505424106975e-03,2.096652379941860156e-02,2.519835047619170543e-03
1.629525905181036194e+01,-1.113322832995166378e-01,8.587821158146245921e-04,9.210211498173668382e-03,2.090909343253580244e-02,3.384398155238118461e-02
1.629925985197039395e+01,-1.113286802997733305e-01,9.423195333048517246e-04,9.169840982249842509e-03,2.085118167004693102e-02,2.219902684999773904e-02
1.630326065213042597e+01,-1.113247435497598109e-01,1.025624297729402484e-03,9.129298575261969237e-03,2.079279144282028535e-02,1.053876808990258061e-02
1.630726145229045798e+01,-1.113204739836931439e-01,1.108694500949188944e-03,9.088585895857417482e-03,2.073392568855056406e-02,3.409056103604636567e-02
1.631126225245049000e+01,-1.113158725433340546e-01,1.191528246679652257e-03,9.047704563721597343e-03,2.067458735175339846e-02,1.979767305387110030e-02
1.631526305261052201e+01,-1.113109401779868723e-01,1.274123650490766122e-03,9.006656199577947955e-03,2.061477938375877450e-02,3.070575804859204672e-02
1.631926385277055402e+01,-1.113056778444995593e-01,1.356478839807033531e-03,8.965442425187946165e-03,2.055450474270573147e-02,1.433617897688253123e-02
1.632326465293058604e+01,-1.113000865072636958e-01,1.438591953907489155e-03,8.924064863351103064e-03,2.049376639353669982e-02,3.098322835007073783e-02
1.632726545309061805e+01,-1.112941671382144948e-01,1.520461143925697176e-03,8.882525137904965715e-03,2.043256730799125620e-02,1.753096267278365580e-02
1.633126625325065007e+01,-1.112879207168308016e-01,1.602084572849754541e-03,8.840824873725115426e-03,2.037091046460090538e-02,2.986294796963221559e-02
1.633526705341068208e+01,-1.112813482301350521e-01,1.683460415522286188e-03,8.798965696725166014e-03,2.030879884868280749e-02,2.842027291744883208e-02
1.633926785357071410e+01,-1.112744506726933424e-01,1.764586858640450253e-03,8.756949233856767267e-03,2.024623545233514288e-02,8.644656072173731096e-03
1.634326865373074611e+01,-1.112672290442528744e-01,1.845462101624442122e-03,8.714777110755576525e-03,2.018322326952176615e-02,2.378068586905836279e-02
1.634726945389077812e+01,-1.112596843515533535e-01,1.926084355470815759e-03,8.672450953758367373e-03,2.011976530012660191e-02,2.474285447714370118e-02
1.635127025405081014e+01,-1.112518176124131231e-01,2.006451841471457859e-03,8.629972393876429379e-03,2.005586455830182802e-02,1.937737502994064595e-02
1.635527105421084215e+01,-1.112436298512975152e-01,2.086562793206766901e-03,8.587343062218958170e-03,1.999152406303092433e-02,2.093425769473539894e-03
1.635927185437087417e+01,-1.112351220992708889e-01,2.166415456565388021e-03,8.544564589944273272e-03,1.992674683802250768e-02,2.265155093237869108e-02
1.636327265453090618e+01,-1.112262953939965326e-01,2.246008089744213222e-03,8.501638608259823315e-03,1.986153591170439214e-02,1.657721464577615461e-02
1.636727345469093819e+01,-1.112171507797367759e-01,2.325338963248381810e-03,8.458566748422180828e-03,1.979589431721867632e-02,3.166613532092388272e-02
1.637127425485097021e+01,-1.112076893073528777e-01,2.404406359891279529e-03,8.415350641737047444e-03,1.972982509241594240e-02,8.998259561845996582e-03
1.637527505501100222e+01,-1.111979120343051242e-01,2.483208574794540727e-03,8.371991919559248693e-03,1.966333127985037121e-02,2.940172479559434102e-02
1.637927585517103424e+01,-1.111878200246527726e-01,2.561743915388045752e-03,8.328492213292739213e-03,1.959641592677432986e-02,2.087502850600531090e-02
1.638327665533106625e+01,-1.111774143490540379e-01,2.640010701409921823e-03,8.284853154390595803e-03,1.952908208513284838e-02,4.486938711188041828e-02
1.638727745549109827e+01,-1.111666960847661617e-01,2.718007264906543898e-03,8.241076374355027837e-03,1.946133281155901229e-02,9.293487783460216423e-03
1.639127825565113028e+01,-1.111556663156453295e-01,2.795731950232533802e-03,8.197163504737365117e-03,1.939317116736838376e-02,2.886219039323613053e-02
1.639527905581116229e+01,-1.111443261321467257e-01,2.873183114050760663e-03,8.153116177138068285e-03,1.932460021855408883e-02,1.388571846050408280e-02
1.639927985597119431e+01,-1.111326766313245479e-01,2.950359125332340481e-03,8.108936023206720148e-03,1.925562303578182144e-02,9.674853166007912897e-03
1.640328065613122632e+01,-1.111207189168319093e-01,3.027258365356636123e-03,8.064624674642036084e-03,1.918624269438462537e-02,2.985421953022423039e-02
1.640728145629125834e+01,-1.111084540989209640e-01,3.103879227711257762e-03,8.020183763191851903e-03,1.911646227435812029e-02,2.505734187415208092e-02
1.641128225645129035e+01,-1.110958832944428376e-01,3.180220118292062872e-03,7.975614920653132517e-03,1.904628486035564450e-02,2.944158612594021882e-02
1.641528305661132237e+01,-1.110830076268476407e-01,3.256279455303156233e-03,7.930919778871968473e-03,1.897571354168312019e-02,2.790199915386357143e-03
1.641928385677135438e+01,-1.110698282261844277e-01,3.332055669256889490e-03,7.886099969743579421e-03,1.890475141229455702e-02,6.829832611262130412e-03
1.642328465693138639e+01,-1.110563462261816153e-01,3.407547203456730549e-03,7.841157122557758721e-03,1.883340156508511720e-02,2.463657269180491438e-02
1.642728545709141841e+01,-1.110425627670126036e-01,3.482752512985153905e-03,7.796092866754265709e-03,1.876166709762980278e-02,1.020880812179694209e-02
1.643128625725145042e+01,-1.110284789992318638e-01,3.557670064350549385e-03,7.750908835371024021e-03,1.868955111968248484e-02,3.182046993430013432e-02
1.643528705741148244e+01,-1.110140960790024084e-01,3.632298336660312425e-03,7.705606660537876393e-03,1.861705674361349705e-02,3.523528249665885959e-02
1.643928785757151445e+01,-1.109994151680711583e-01,3.706635821625952395e-03,7.660187973453791259e-03,1.854418708435687235e-02,1.721688862262634595e-02
1.644328865773154646e+01,-1.109844374337689843e-01,3.780681023563093029e-03,7.614654404386863619e-03,1.847094525940559673e-02,1.876589406590388129e-02
1.644728945789157848e+01,-1.109691640490106934e-01,3.854432459391471562e-03,7.569007582674313304e-03,1.839733438880727934e-02,1.865204969586810660e-02
1.645129025805161049e+01,-1.109535961922950009e-01,3.927888658634940897e-03,7.523249136722485846e-03,1.832335759515910101e-02,1.539369731419677582e-02
1.645529105821164251e+01,-1.109377350477046137e-01,4.001048163421465700e-03,7.477380694006853339e-03,1.824901800360440030e-02,1.787051569513435981e-02
1.645929185837167452e+01,-1.109215818049061192e-01,4.073909528483127609e-03,7.431403881072015313e-03,1.817431874182715013e-02,1.584378299808002211e-02
1.646329265853170654e+01,-1.109051376591500687e-01,4.146471321156121326e-03,7.385320323531693529e-03,1.809926294004846059e-02,2.237932795854943868e-02
1.646729345869173855e+01,-1.108884038112709636e-01,4.218732121380754617e-03,7.339131646068739780e-03,1.802385373102202704e-02,1.468876092098742557e-02
1.647129425885177056e+01,-1.108713814676871995e-01,4.290690521701450919e-03,7.292839472435128090e-03,1.794809425002957814e-02,1.273559024687206942e-02
1.647529505901180258e+01,-1.108540718404011638e-01,4.362345127266746732e-03,7.246445425451961651e-03,1.787198763487710118e-02,1.487155751843808466e-02
1.647929585917183459e+01,-1.108364761469991244e-01,4.433694555829295093e-03,7.199951127009467620e-03,1.779553702589067865e-02,1.167288339192098720e-02
1.648329665933186661e+01,-1.108185956106513131e-01,4.504737437745860371e-03,7.153358198066999719e-03,1.771874556591185312e-02,1.691256265977231915e-02
1.648729745949189862e+01,-1.108004314601119256e-01,4.575472415977321732e-03,7.106668258653037369e-03,1.764161640029426881e-02,2.303375073690379360e-02
1.649129825965193064e+01,-1.107819849297190379e-01,4.645898146088674012e-03,7.059882927865185689e-03,1.756415267689906412e-02,3.812579764993880710e-02
1.649529905981196265e+01,-1.107632572593946901e-01,4.716013296249025981e-03,7.013003823870177234e-03,1.748635754609129123e-02,1.198882714031582197e-03
1.649929985997199466e+01,-1.107442496946448723e-01,4.785816547231598606e-03,6.966032563903868519e-03,1.740823416073575269e-02,3.628073666983918505e-03
1.650330066013202668e+01,-1.107249634861886545e-01,4.855306592419441833e-03,6.918970763958210909e-03,1.732978567550327864e-02,1.664591562491391646e-02
1.650730146029205869e+01,-1.107053998856185328e-01,4.924482137604505906e-03,6.871820035232974362e-03,1.725101523896005462e-02,1.756673431239165126e-02
1.651130226045209071e+01,-1.106855601545923967e-01,4.993341900563474586e-03,6.824581992014401750e-03,1.717192601083772363e-02,1.672292393251249149e-02
1.651530306061212272e+01,-1.106654455613887283e-01,5.061884611689213172e-03,6.777258248518739855e-03,1.709252115526410654e-02,3.581482510290778798e-02
1.651930386077215474e+01,-1.106450573788096831e-01,5.130109014102874135e-03,6.729850417088017664e-03,1.701280383680922603e-02,-1.244727666216714768e-03
1.652330466093218675e+01,-1.106243968841811171e-01,5.198013863653897990e-03,6.682360108190045500e-03,1.693277722048183720e-02,1.538200054271495615e-02
1.652730546109221876e+01,-1.106034653593525596e-01,5.265597928920013292e-03,6.634788930418414159e-03,1.685244447172590254e-02,4.126777366302025046e-03
1.653130626125225078e+01,-1.105822640906972409e-01,5.332859991207237506e-03,6.587138490492496640e-03,1.677180875641692825e-02,1.374675106530862286e-02
1.653530706141228279e+01,-1.105607943691120781e-01,5.399798844549872669e-03,6.539410393257447281e-03,1.669087324085852253e-02,2.183819380996594381e-02
1.653930786157231481e+01,-1.105390574900176615e-01,5.466413295710512328e-03,6.491606241684202624e-03,1.660964109177887060e-02,2.173879615722797490e-03
1.654330866173234682e+01,-1.105170547533582820e-01,5.532702164180036339e-03,6.443727636869479684e-03,1.652811547632754285e-02,2.676595182754315516e-02
1.654730946189237883e+01,-1.104947874636019178e-01,5.598664282177611730e-03,6.395776178035776811e-03,1.644629956207174781e-02,7.985486415879377783e-03
1.655131026205241085e+01,-1.104722569297402202e-01,5.664298494650693572e-03,6.347753462531375429e-03,1.636419651699339006e-02,5.882877838071369145e-03
1.655531106221244286e+01,-1.104494644652885549e-01,5.729603659275026711e-03,6.299661085830335697e-03,1.628180950948560080e-02,-1.764454286952432671e-04
1.655931186237247488e+01,-1.104264113882859472e-01,5.794578646454641435e-03,6.251500641532501713e-03,1.619914170834957368e-02,9.201719314346729767e-03
1.656331266253250689e+01,-1.104030990212951230e-01,5.859222339321856071e-03,6.203273721363498049e-03,1.611619628279126193e-02,8.695800921298874053e-03
1.656731346269253891e+01,-1.103795286914024815e-01,5.923533633737276989e-03,6.154981915174730610e-03,1.603297640241840849e-02,2.431772475552335111e-02
1.657131426285257092e+01,-1.103557017302181503e-01,5.987511438289800335e-03,6.106626810943387509e-03,1.594948523723729861e-02,3.296622282542450294e-04
1.657531506301260293e+01,-1.103316194738758887e-01,6.051154674296607694e-03,6.058209994772438198e-03,1.586572595764984550e-02,1.799643458830568754e-02
1.657931586317263495e+01,-1.103072832630331845e-01,6.114462275803169561e-03,6.009733050890630861e-03,1.578170173445037072e-02,2.419468667699753439e-02
1.658331666333266696e+01,-1.102826944428711847e-01,6.177433189583243604e-03,5.961197561652500226e-03,1.569741573882282859e-02,1.317781635054393261e-02
1.658731746349269898e+01,-1.102578543629053887e-01,6.240066375110592603e-03,5.912605107392170274e-03,1.561287114200482495e-02,2.329720896142878361e-02
1.659131826365273099e+01,-1.102327643723456929e-01,6.302360803627398041e-03,5.863957262942552651e-03,1.552807110727419393e-02,8.597568855071992255e-03
1.659531906381276301e+01,-1.102074258288125996e-01,6.364315459096912125e-03,5.815255604510466934e-03,1.544301880548912265e-02,1.958484782712502370e-02
1.659931986397279502e+01,-1.101818400961952077e-01,6.425929338476067849e-03,5.766501707770841333e-03,1.535771741095154352e-02,1.201951535291201877e-02
1.660332066413282703e+01,-1.101560085418239743e-01,6.487201451398977824e-03,5.717697145639340749e-03,1.527217009636769318e-02,3.686109594084914509e-02
1.660732146429285905e+01,-1.101299325364707565e-01,6.548130820176933410e-03,5.668843488272369384e-03,1.518638003284544791e-02,1.234738265791367022e-02
1.661132226445289106e+01,-1.101036134543488254e-01,6.608716479798407324e-03,5.619942303067068136e-03,1.510035038989207545e-02,1.210758935206775536e-02
1.661532306461292308e+01,-1.100770526731128240e-01,6.668957477929051900e-03,5.570995154661316333e-03,1.501408433541107090e-02,1.905246284657951400e-02
1.661932386477295509e+01,-1.100502515738587955e-01,6.728852874911699956e-03,5.522003604933729999e-03,1.492758503570021378e-02,9.638744504503561628e-03
1.662332466493298710e+01,-1.100232115411241551e-01,6.788401743766364800e-03,5.472969213003663590e-03,1.484085565544848717e-02,1.288058073271931663e-02
1.662732546509301912e+01,-1.099959339628877319e-01,6.847603170190237620e-03,5.423893535231208256e-03,1.475389935773413486e-02,1.813807681913091538e-02
1.663132626525305113e+01,-1.099684202305697273e-01,6.906456252557693562e-03,5.374778125217194447e-03,1.466671930402191348e-02,2.341902507635588299e-02
1.663532706541308315e+01,-1.099406717390317700e-01,6.964960101920283919e-03,5.325624533803188440e-03,1.457931865416103867e-02,8.620768584292108627e-03
1.663932786557311516e+01,-1.099126898865768337e-01,7.023113842006743074e-03,5.276434309071495812e-03,1.449170056638240944e-02,1.509885535647002668e-02
1.664332866573314718e+01,-1.098844760749493332e-01,7.080916609222984159e-03,5.227208996345157968e-03,1.440386819729680412e-02,1.269379327655344343e-02
1.664732946589317919e+01,-1.098560317093350142e-01,7.138367552652100795e-03,5.177950138187954743e-03,1.431582470189216028e-02,2.129268396875191177e-02
1.665133026605321120e+01,-1.098273581983610636e-01,7.195465834054365351e-03,5.128659274404405270e-03,1.422757323353174286e-02,2.244243075564163886e-02
1.665533106621324322e+01,-1.097984569540960548e-01,7.252210627867232418e-03,5.079337942039763645e-03,1.413911694395186824e-02,1.817876946282609429e-02
1.665933186637327523e+01,-1.097693293920499191e-01,7.308601121205337073e-03,5.029987675380023261e-03,1.405045898325960052e-02,1.671348663505994522e-02
1.666333266653330725e+01,-1.097399769311740159e-01,7.364636513860491410e-03,4.980610005951915074e-03,1.396160249993078084e-02,3.188293400419432017e-02
1.666733346669333926e+01,-1.097104009938610764e-01,7.420316018301691477e-03,4.931206462522907605e-03,1.387255064080802902e-02,5.154551043366333365e-03
1.667133426685337128e+01,-1.096806030059452319e-01,7.475638859675109472e-03,4.881778571101204334e-03,1.378330655109866187e-02,3.015965856551633406e-02
1.667533506701340329e+01,-1.096505843940466796e-01,7.530604274908416981e-03,4.832327853104540112e-03,1.369387337001276572e-02,1.908066236748294509e-02
1.667933586717343530e+01,-1.096203465868244437e-01,7.585211512578828898e-03,4.782855826456246240e-03,1.360425423316313776e-02,-1.720997384698873603e-03
1.668333666733346732e+01,-1.095898910213979199e-01,7.639459835287578174e-03,4.733364009924470421e-03,1.351445228297776247e-02,1.481554911756378067e-02
1.668733746749349933e+01,-1.095592191373815361e-01,7.693348518131521221e-03,4.683853918804522891e-03,1.342447065860311040e-02,-7.134628053039968748e-04
1.669133826765353135e+01,-1.095283323767497069e-01,7.746876848663208914e-03,4.634327064823431062e-03,1.333431249567676447e-02,1.210887478644737461e-02
1.669533906781356336e+01,-1.094972321838368207e-01,7.800044126890877914e-03,4.584784956139939527e-03,1.324398092632594892e-02,-7.038721740429777773e-03
1.669933986797359537e+01,-1.094659200053372944e-01,7.852849665278455876e-03,4.535229097344515257e-03,1.315347907916580850e-02,2.045582886367811742e-02
1.670334066813362739e+01,-1.094343972903055046e-01,7.905292788745564916e-03,4.485660989459338936e-03,1.306281007929760429e-02,5.179507603616441413e-03
1.670734146829365940e+01,-1.094026654901558565e-01,7.957372834667511205e-03,4.436082129938313627e-03,1.297197704830743703e-02,2.950010899749964596e-02
1.671134226845369142e+01,-1.093707260586627289e-01,8.009089152875296241e-03,4.386494012667058705e-03,1.288098310426435966e-02,5.653705331598909110e-03
1.671534306861372343e+01,-1.093385804519605153e-01,8.060441105655607313e-03,4.336898127962913324e-03,1.278983136171896184e-02,1.335180816976235148e-02
1.671934386877375545e+01,-1.093062301285435828e-01,8.111428067750824436e-03,4.287295962574932083e-03,1.269852493170187113e-02,-8.597432084039447614e-04
1.672334466893378746e+01,-1.092736765492663131e-01,8.162049426359018617e-03,4.237688999683892829e-03,1.260706692172230969e-02,1.134097518190824855e-02
1.672734546909381947e+01,-1.092409211773430894e-01,8.212304581133950121e-03,4.188078718902287119e-03,1.251546043576656775e-02,1.297469740638667289e-02
1.673134626925385149e+01,-1.092079654783482678e-01,8.262192944185066737e-03,4.138466596274328890e-03,1.242370857429683784e-02,1.751230616022628889e-02
1.673534706941388350e+01,-1.091748109202162198e-01,8.311713940077512450e-03,4.088854104275947525e-03,1.233181443424938295e-02,3.706953938371358726e-02
1.673934786957391552e+01,-1.091414589732412899e-01,8.360867005832113563e-03,4.039242711814793052e-03,1.223978110903364835e-02,2.875072314796167650e-02
1.674334866973394753e+01,-1.091079111100778515e-01,8.409651590925394313e-03,3.989633884230231811e-03,1.214761168853087381e-02,2.002800134813816774e-02
