t,Q,V_a,dQ_dt
6.847369473894779013e+00,-4.408088623887152988e-03,4.239424241394629256e-02,4.336731744082250595e-03
6.849369873974795020e+00,-4.399421750851545583e-03,4.235060305082816168e-02,4.328407973988911486e-03
6.851370274054811027e+00,-4.390771513251998971e-03,4.230700978705935478e-02,4.320099452625562886e-03
6.853370674134827034e+00,-4.382137880660335813e-03,4.226346257182966859e-02,4.311806154716555164e-03
6.855371074214843041e+00,-4.373520822695655189e-03,4.221996135438633307e-02,4.303528055014147792e-03
6.857371474294859048e+00,-4.364920309024329127e-03,4.217650608403398366e-02,4.295265128298916130e-03
6.859371874374875055e+00,-4.356336309360004343e-03,4.213309671013466123e-02,4.287017349380002097e-03
6.861372274454891063e+00,-4.347768793463603100e-03,4.208973318210784686e-02,4.278784693094687432e-03
6.863372674534907070e+00,-4.339217731143320614e-03,4.204641544943042708e-02,4.270567134308473484e-03
6.865373074614923077e+00,-4.330683092254626783e-03,4.200314346163670082e-02,4.262364647915827150e-03
6.867373474694939084e+00,-4.322164846700267925e-03,4.195991716831838636e-02,4.254177208839924132e-03
6.869373874774955091e+00,-4.313662964430260705e-03,4.191673651912461440e-02,4.246004792031890865e-03
6.871374274854971098e+00,-4.305177415441901675e-03,4.187360146376195580e-02,4.237847372472554851e-03
6.873374674934987105e+00,-4.296708169779756004e-03,4.183051195199435912e-02,4.229704925171013513e-03
6.875375075015003112e+00,-4.288255197535667876e-03,4.178746793364322004e-02,4.221577425165384465e-03
6.877375475095019119e+00,-4.279818468848754429e-03,4.174446935858733970e-02,4.213464847522717036e-03
6.879375875175035127e+00,-4.271397953905404880e-03,4.170151617676293859e-02,4.205367167339557795e-03
6.881376275255051134e+00,-4.262993622939287471e-03,4.165860833816364961e-02,4.197284359741213292e-03
6.883376675335067141e+00,-4.254605446231339919e-03,4.161574579284052500e-02,4.189216399882303432e-03
6.885377075415083148e+00,-4.246233394109778965e-03,4.157292849090203635e-02,4.181163262946693826e-03
6.887377475495099155e+00,-4.237877436950091697e-03,4.153015638251406072e-02,4.173124924147888701e-03
6.889377875575115162e+00,-4.229537545175043357e-03,4.148742941789990146e-02,4.165101358728615435e-03
6.891378275655131169e+00,-4.221213689254670401e-03,4.144474754734028821e-02,4.157092541961231354e-03
6.893378675735147176e+00,-4.212905839706285703e-03,4.140211072117334218e-02,4.149098449147799184e-03
6.895379075815163183e+00,-4.204613967094475956e-03,4.135951888979462476e-02,4.141119055619830319e-03
6.897379475895179191e+00,-4.196338042031102535e-03,4.131697200365709588e-02,4.133154336738864218e-03
6.899379875975195198e+00,-4.188078035175300633e-03,4.127447001327114173e-02,4.125204267896033852e-03
6.901380276055211205e+00,-4.179833917233480127e-03,4.123201286920456787e-02,4.117268824512816845e-03
6.903380676135227212e+00,-4.171605658959325579e-03,4.118960052208259226e-02,4.109347982040108260e-03
6.905381076215243219e+00,-4.163393231153796233e-03,4.114723292258783832e-02,4.101441715959295263e-03
6.907381476295259226e+00,-4.155196604665125151e-03,4.110491002146036965e-02,4.093550001781662978e-03
6.909381876375275233e+00,-4.147015750388819214e-03,4.106263176949764143e-02,4.085672815048972152e-03
6.911382276455291240e+00,-4.138850639267662584e-03,4.102039811755454901e-02,4.077810131333200680e-03
6.913382676535307247e+00,-4.130701242291709777e-03,4.097820901654338627e-02,4.069961926236449930e-03
6.915383076615323255e+00,-4.122567530498292589e-03,4.093606441743387336e-02,4.062128175391518069e-03
6.917383476695339262e+00,-4.114449474972016636e-03,4.089396427125314287e-02,4.054308854461643324e-03
6.919383876775355269e+00,-4.106347046844761352e-03,4.085190852908574671e-02,4.046503939140745978e-03
6.921384276855371276e+00,-4.098260217295681719e-03,4.080989714207364227e-02,4.038713405153163821e-03
6.923384676935387283e+00,-4.090188957551205672e-03,4.076793006141622711e-02,4.030937228254395481e-03
6.925385077015403290e+00,-4.082133238885036694e-03,4.072600723837029035e-02,4.023175384230342350e-03
6.927385477095419297e+00,-4.074093032618152956e-03,4.068412862425005438e-02,4.015427848897881909e-03
6.929385877175435304e+00,-4.066068310118804707e-03,4.064229417042714704e-02,4.007694598105100182e-03
6.931386277255451311e+00,-4.058059042802520354e-03,4.060050382833062937e-02,3.999975607730878006e-03
6.933386677335467319e+00,-4.050065202132100382e-03,4.055875754944694711e-02,3.992270853685122613e-03
6.935387077415483326e+00,-4.042086759617619096e-03,4.051705528532000000e-02,3.984580311909338354e-03
6.937387477495499333e+00,-4.034123686816426350e-03,4.047539698755108634e-02,3.976903958375871233e-03
6.939387877575515340e+00,-4.026175955333147552e-03,4.043378260779891681e-02,3.969241769088483959e-03
6.941388277655531347e+00,-4.018243536819680189e-03,4.039221209777962146e-02,3.961593720082419272e-03
6.943388677735547354e+00,-4.010326402975197303e-03,4.035068540926675662e-02,3.953959787424481467e-03
6.945389077815563361e+00,-4.002424525546145750e-03,4.030920249409127715e-02,3.946339947212768387e-03
6.947389477895579368e+00,-3.994537876299441258e-03,4.026776330409398419e-02,3.938734175543670904e-03
6.949389877975595375e+00,-3.986666427062576963e-03,4.022636779111488786e-02,3.931142448568751904e-03
6.951390278055611383e+00,-3.978810149827034619e-03,4.018501590718074473e-02,3.923564742622830462e-03
6.953390678135627390e+00,-3.970969016632913337e-03,4.014370760437843688e-02,3.916001034074370613e-03
6.955391078215643397e+00,-3.963142999564182520e-03,4.010244283484845629e-02,3.908451299319420230e-03
6.957391478295659404e+00,-3.955332070748674052e-03,4.006122155078488400e-02,3.900915514781678681e-03
6.959391878375675411e+00,-3.947536202358087505e-03,4.002004370443540404e-02,3.893393656912230109e-03
6.961392278455691418e+00,-3.939755366607988404e-03,3.997890924810129643e-02,3.885885702189787599e-03
6.963392678535707425e+00,-3.931989535757809094e-03,3.993781813413744414e-02,3.878391627121086961e-03
6.965393078615723432e+00,-3.924238682110846137e-03,3.989677031495231924e-02,3.870911408240462585e-03
6.967393478695739439e+00,-3.916502778014262914e-03,3.985576574300800368e-02,3.863445022110411665e-03
6.969393878775755446e+00,-3.908781795859089629e-03,3.981480437082016155e-02,3.855992445321332687e-03
6.971394278855771454e+00,-3.901075708080222002e-03,3.977388615095808072e-02,3.848553654491426550e-03
6.973394678935787461e+00,-3.893384487156421273e-03,3.973301103604461731e-02,3.841128626267099888e-03
6.975395079015803468e+00,-3.885708105610315068e-03,3.969217897875623735e-02,3.833717337323198394e-03
6.977395479095819475e+00,-3.878046536008396966e-03,3.965138993182302368e-02,3.826319764362407037e-03
6.979395879175835482e+00,-3.870399750961027365e-03,3.961064384802862742e-02,3.818935884115992954e-03
6.981396279255851489e+00,-3.862767723122431315e-03,3.956994068021031652e-02,3.811565673343528769e-03
6.983396679335867496e+00,-3.855150425190701120e-03,3.952928038125894800e-02,3.804209108833136316e-03
6.985397079415883503e+00,-3.847547829907794602e-03,3.948866290411898183e-02,3.796866167401219492e-03
6.987397479495899510e+00,-3.839959910059535537e-03,3.944808820178848097e-02,3.789536825893027178e-03
6.989397879575915518e+00,-3.832386638475613217e-03,3.940755622731909047e-02,3.782221061182225626e-03
6.991398279655931525e+00,-3.824827988029584624e-03,3.936706693381607225e-02,3.774918850171466583e-03
6.993398679735947532e+00,-3.817283931638870958e-03,3.932662027443827729e-02,3.767630169791784910e-03
6.995399079815963539e+00,-3.809754442264760670e-03,3.928621620239815260e-02,3.760354997003499764e-03
6.997399479895979546e+00,-3.802239492912407731e-03,3.924585467096174812e-02,3.753093308795617429e-03
6.999399879975995553e+00,-3.794739056630832066e-03,3.920553563344870984e-02,3.745845082186229427e-03
7.001400280056011560e+00,-3.787253106512919985e-03,3.916525904323227975e-02,3.738610294222580611e-03
7.003400680136027567e+00,-3.779781615695422883e-03,3.912502485373930972e-02,3.731388921980633745e-03
7.005401080216043574e+00,-3.772324557358960277e-03,3.908483301845021990e-02,3.724180942565975035e-03
7.007401480296059582e+00,-3.764881904728015032e-03,3.904468349089906809e-02,3.716986333113206104e-03
7.009401880376075589e+00,-3.757453631070938570e-03,3.900457622467348728e-02,3.709805070786350786e-03
7.011402280456091596e+00,-3.750039709699946096e-03,3.896451117341471343e-02,3.702637132778917144e-03
7.013402680536107603e+00,-3.742640113971120504e-03,3.892448829081757156e-02,3.695482496313799020e-03
7.015403080616123610e+00,-3.735254817284410205e-03,3.888450753063049659e-02,3.688341138643174994e-03
7.017403480696139617e+00,-3.727883793083629129e-03,3.884456884665551946e-02,3.681213037049073031e-03
7.019403880776155624e+00,-3.720527014856458460e-03,3.880467219274827406e-02,3.674098168843105937e-03
7.021404280856171631e+00,-3.713184456134443600e-03,3.876481752281797644e-02,3.666996511366699477e-03
7.023404680936187638e+00,-3.705856090492997638e-03,3.872500479082745944e-02,3.659908041990994794e-03
7.025405081016203646e+00,-3.698541891551399181e-03,3.868523395079313809e-02,3.652832738116913898e-03
7.027405481096219653e+00,-3.691241832972792358e-03,3.864550495678503728e-02,3.645770577175388646e-03
7.029405881176235660e+00,-3.683955888464188113e-03,3.860581776292677098e-02,3.638721536627096201e-03
7.031406281256251667e+00,-3.676684031776462913e-03,3.856617232339556306e-02,3.631685593963352408e-03
7.033406681336267674e+00,-3.669426236704359610e-03,3.852656859242221954e-02,3.624662726704851526e-03
7.035407081416283681e+00,-3.662182477086486140e-03,3.848700652429116326e-02,3.617652912402887465e-03
7.037407481496299688e+00,-3.654952726805318127e-03,3.844748607334039919e-02,3.610656128639095318e-03
7.039407881576315695e+00,-3.647736959787195848e-03,3.840800719396153529e-02,3.603672353025175971e-03
7.041408281656331702e+00,-3.640535150002325963e-03,3.836856984059978243e-02,3.596701563203294656e-03
7.043408681736347710e+00,-3.633347271464781522e-03,3.832917396775394753e-02,3.589743736845814673e-03
7.045409081816363717e+00,-3.626173298232501091e-03,3.828981952997643351e-02,3.582798851656027270e-03
7.047409481896379724e+00,-3.619013204407290057e-03,3.825050648187323932e-02,3.575866885367714066e-03
7.049409881976395731e+00,-3.611866964134818891e-03,3.821123477810396685e-02,3.568947815744712496e-03
7.051410282056411738e+00,-3.604734551604624887e-03,3.817200437338181401e-02,3.562041620582480101e-03
7.053410682136427745e+00,-3.597615941050110420e-03,3.813281522247358168e-02,3.555148277706489911e-03
7.055411082216443752e+00,-3.590511106748545123e-03,3.809366728019965981e-02,3.548267764973129894e-03
7.057411482296458871e+00,-3.583420023020841231e-03,3.805456050143375679e-02,3.541400060270019981e-03
7.059411882376474878e+00,-3.576342664179931255e-03,3.801549484101083426e-02,3.534545141449759505e-03
7.061412282456490885e+00,-3.569279004664945801e-03,3.797647025385959135e-02,3.527702986507939755e-03
7.063412682536506892e+00,-3.562229019027932965e-03,3.793748669504212745e-02,3.520873573561357148e-03
7.065413082616522900e+00,-3.555192681861447501e-03,3.789854411967055747e-02,3.514056880753318578e-03
7.067413482696538907e+00,-3.548169967798551257e-03,3.785964248290698414e-02,3.507252886253872139e-03
7.069413882776554914e+00,-3.541160851512813613e-03,3.782078173996351877e-02,3.500461568260365263e-03
7.071414282856570921e+00,-3.534165307718309303e-03,3.778196184610226049e-02,3.493682904996510147e-03
7.073414682936586928e+00,-3.527183311169621895e-03,3.774318275663531702e-02,3.486916874713274096e-03
7.075415083016602935e+00,-3.520214836661840745e-03,3.770444442692479775e-02,3.480163455688941969e-03
7.077415483096618942e+00,-3.513259859030561875e-03,3.766574681238279293e-02,3.473422626228511202e-03
7.079415883176634949e+00,-3.506318353151888830e-03,3.762708986847140835e-02,3.466694364664416918e-03
7.081416283256650956e+00,-3.499390293942432253e-03,3.758847355070275148e-02,3.459978649356094775e-03
7.083416683336666964e+00,-3.492475656359309445e-03,3.754989781463891063e-02,3.453275458690540853e-03
7.085417083416682971e+00,-3.485574415400143934e-03,3.751136261589198273e-02,3.446584771081704496e-03
7.087417483496698978e+00,-3.478686546103067646e-03,3.747286791012407331e-02,3.439906564971715631e-03
7.089417883576714985e+00,-3.471812023546717862e-03,3.743441365304727569e-02,3.433240818829276682e-03
7.091418283656730992e+00,-3.464950822850239830e-03,3.739599980042368488e-02,3.426587511151227283e-03
7.093418683736746999e+00,-3.458102919173285019e-03,3.735762630806539059e-02,3.419946620461765396e-03
7.095419083816763006e+00,-3.451268287716012430e-03,3.731929313183449115e-02,3.413318125312842823e-03
7.097419483896779013e+00,-3.444446903719088158e-03,3.728100022764307270e-02,3.406702004284060253e-03
7.099419883976795020e+00,-3.437638742463684088e-03,3.724274755145322996e-02,3.400098235982888014e-03
7.101420284056811028e+00,-3.430843779271480504e-03,3.720453505927704546e-02,3.393506799044566750e-03
7.103420684136827035e+00,-3.424061989504663048e-03,3.716636270717661727e-02,3.386927672132156435e-03
7.105421084216843042e+00,-3.417293348565925322e-03,3.712823045126403126e-02,3.380360833936939258e-03
7.107421484296859049e+00,-3.410537831898468025e-03,3.709013824770137496e-02,3.373806263177972498e-03
7.109421884376875056e+00,-3.403795414985997646e-03,3.705208605270072370e-02,3.367263938602482742e-03
7.111422284456891063e+00,-3.397066073352729074e-03,3.701407382252417527e-02,3.360733838985593101e-03
7.113422684536907070e+00,-3.390349782563382552e-03,3.697610151348380142e-02,3.354215943131210083e-03
7.115423084616923077e+00,-3.383646518223186721e-03,3.693816908194168941e-02,3.347710229870755512e-03
7.117423484696939084e+00,-3.376956255977876017e-03,3.690027648430992818e-02,3.341216678064386908e-03
7.119423884776955092e+00,-3.370278971513691966e-03,3.686242367705058753e-02,3.334735266600892534e-03
7.121424284856971099e+00,-3.363614640557384058e-03,3.682461061667574587e-02,3.328265974396747272e-03
7.123424684936987106e+00,-3.356963238876207577e-03,3.678683725974749019e-02,3.321808780397339511e-03
7.125425085017003113e+00,-3.350324742277924900e-03,3.674910356287789531e-02,3.315363663577026651e-03
7.127425485097019120e+00,-3.343699126610805497e-03,3.671140948272903076e-02,3.308930602937863990e-03
7.129425885177035127e+00,-3.337086367763626368e-03,3.667375497601297468e-02,3.302509577511159467e-03
7.131426285257051134e+00,-3.330486441665669872e-03,3.663613999949180688e-02,3.296100566357030009e-03
7.133426685337067141e+00,-3.323899324286726763e-03,3.659856450997760191e-02,3.289703548563797843e-03
7.135427085417083148e+00,-3.317324991637094454e-03,3.656102846433241516e-02,3.283318503249211748e-03
7.137427485497099156e+00,-3.310763419767576154e-03,3.652353181946833838e-02,3.276945409559667288e-03
7.139427885577115163e+00,-3.304214584769483466e-03,3.648607453234742337e-02,3.270584246670441009e-03
7.141428285657131170e+00,-3.297678462774634653e-03,3.644865655998175136e-02,3.264234993785903802e-03
7.143428685737147177e+00,-3.291155029955353771e-03,3.641127785943339135e-02,3.257897630139415523e-03
7.145429085817163184e+00,-3.284644262524472839e-03,3.637393838781440014e-02,3.251572134993719644e-03
7.147429485897179191e+00,-3.278146136735330535e-03,3.633663810228685009e-02,3.245258487640326553e-03
7.149429885977195198e+00,-3.271660628881772632e-03,3.629937696006280134e-02,3.238956667400407809e-03
7.151430286057211205e+00,-3.265187715298151563e-03,3.626215491840432265e-02,3.232666653623852016e-03
7.153430686137227212e+00,-3.258727372359326423e-03,3.622497193462347748e-02,3.226388425690653906e-03
7.155431086217243219e+00,-3.252279576480663834e-03,3.618782796608232405e-02,3.220121963009641049e-03
7.157431486297259227e+00,-3.245844304118036643e-03,3.615072297019292225e-02,3.213867245019356826e-03
7.159431886377275234e+00,-3.239421531767826094e-03,3.611365690441733362e-02,3.207624251187626320e-03
7.161432286457291241e+00,-3.233011235966917925e-03,3.607662972626761444e-02,3.201392961012103182e-03
7.163432686537307248e+00,-3.226613393292707566e-03,3.603964139330582961e-02,3.195173354019997282e-03
7.165433086617323255e+00,-3.220227980363094510e-03,3.600269186314402486e-02,3.188965409768131087e-03
7.167433486697339262e+00,-3.213854973836487942e-03,3.596578109344426150e-02,3.182769107843326940e-03
7.169433886777355269e+00,-3.207494350411801542e-03,3.592890904191859552e-02,3.176584427861630332e-03
7.171434286857371276e+00,-3.201146086800708748e-03,3.589207566628745821e-02,3.170411349433950240e-03
7.173434686937387283e+00,-3.194810159752064626e-03,3.585528092426067820e-02,3.164249852200602675e-03
7.175435087017403291e+00,-3.188486546173786677e-03,3.581852477372007154e-02,3.158099915988016489e-03
7.177435487097419298e+00,-3.182175223016993522e-03,3.578180717260139726e-02,3.151961520656338354e-03
7.179435887177435305e+00,-3.175876167270039185e-03,3.574512807888700905e-02,3.145834646091234463e-03
7.181436287257451312e+00,-3.169589355958511365e-03,3.570848745060588303e-02,3.139719272204440428e-03
7.183436687337467319e+00,-3.163314766145233162e-03,3.567188524583360387e-02,3.133615378933488071e-03
7.185437087417483326e+00,-3.157052374930262219e-03,3.563532142269235786e-02,3.127522946241754424e-03
7.187437487497499333e+00,-3.150802159450890282e-03,3.559879593935093983e-02,3.121441954118683339e-03
7.189437887577515340e+00,-3.144564096881645367e-03,3.556230875402476010e-02,3.115372382579838402e-03
7.191438287657531347e+00,-3.138338164434288299e-03,3.552585982497583755e-02,3.109314211666956707e-03
7.193438687737547355e+00,-3.132124339357815306e-03,3.548944911051277878e-02,3.103267421447336930e-03
7.195439087817563362e+00,-3.125922598938458453e-03,3.545307656899082671e-02,3.097231992015388874e-03
7.197439487897579369e+00,-3.119732920499682614e-03,3.541674215881181198e-02,3.091207903490856678e-03
7.199439887977595376e+00,-3.113555281402188499e-03,3.538044583842418073e-02,3.085195136020702292e-03
7.201440288057611383e+00,-3.107389659043911356e-03,3.534418756632299458e-02,3.079193669777493050e-03
7.203440688137627390e+00,-3.101236030860020972e-03,3.530796730104990983e-02,3.073203484960455520e-03
7.205441088217643397e+00,-3.095094374322921674e-03,3.527178500119319826e-02,3.067224561795525370e-03
7.207441488297659404e+00,-3.088964666942253193e-03,3.523564062538774716e-02,3.061256880535068083e-03
7.209441888377675411e+00,-3.082846886264888932e-03,3.519953413231502459e-02,3.055300421457599232e-03
7.211442288457691419e+00,-3.076741009874938131e-03,3.516346548070314187e-02,3.049355164868835719e-03
7.213442688537707426e+00,-3.070647015393743705e-03,3.512743462932679805e-02,3.043421091100745150e-03
7.215443088617723433e+00,-3.064564880479883537e-03,3.509144153700730767e-02,3.037498180512269649e-03
7.217443488697739440e+00,-3.058494582829170486e-03,3.505548616261257994e-02,3.031586413489042661e-03
7.219443888777755447e+00,-3.052436100174652379e-03,3.501956846505716037e-02,3.025685770443604927e-03
7.221444288857771454e+00,-3.046389410286611150e-03,3.498368840330216140e-02,3.019796231815296064e-03
7.223444688937787461e+00,-3.040354490972563273e-03,3.494784593635535258e-02,3.013917778070463599e-03
7.225445089017803468e+00,-3.034331320077260190e-03,3.491204102327106346e-02,3.008050389702524550e-03
7.227445489097819475e+00,-3.028319875482688751e-03,3.487627362315027374e-02,3.002194047231509198e-03
7.229445889177835483e+00,-3.022320135108069045e-03,3.484054369514053701e-02,2.996348731204950995e-03
7.231446289257851490e+00,-3.016332076909857430e-03,3.480485119843604314e-02,2.990514422197602072e-03
7.233446689337867497e+00,-3.010355678881743938e-03,3.476919609227756280e-02,2.984691100810985681e-03
7.235447089417883504e+00,-3.004390919054653140e-03,3.473357833595250299e-02,2.978878747674278300e-03
7.237447489497899511e+00,-2.998437775496745443e-03,3.469799788879485841e-02,2.973077343443865112e-03
7.239447889577915518e+00,-2.992496226313414494e-03,3.466245471018523927e-02,2.967286868803386407e-03
7.241448289657931525e+00,-2.986566249647290214e-03,3.462694875955086432e-02,2.961507304463626561e-03
7.243448689737947532e+00,-2.980647823678235758e-03,3.459147999636555393e-02,2.955738631163393106e-03
7.245449089817963539e+00,-2.974740926623349255e-03,3.455604838014975089e-02,2.949980829668736974e-03
7.247449489897979547e+00,-2.968845536736965107e-03,3.452065387047048572e-02,2.944233880773004536e-03
7.249449889977995554e+00,-2.962961632310650087e-03,3.448529642694142527e-02,2.938497765297550142e-03
7.251450290058011561e+00,-2.957089191673206805e-03,3.444997600922281716e-02,2.932772464091125061e-03
7.253450690138027568e+00,-2.951228193190673279e-03,3.441469257702152451e-02,2.927057958030259560e-03
7.255451090218043575e+00,-2.945378615266320763e-03,3.437944609009103286e-02,2.921354228019142768e-03
7.257451490298059582e+00,-2.939540436340655916e-03,3.434423650823141549e-02,2.915661254990177358e-03
7.259451890378075589e+00,-2.933713634891420806e-03,3.430906379128936812e-02,2.909979019903029783e-03
7.261452290458091596e+00,-2.927898189433590301e-03,3.427392789915819499e-02,2.904307503745675451e-03
7.263452690538107603e+00,-2.922094078519376411e-03,3.423882879177779504e-02,2.898646687533788097e-03
7.265453090618123611e+00,-2.916301280738223950e-03,3.420376642913468962e-02,2.892996552311285358e-03
7.267453490698139618e+00,-2.910519774716812703e-03,3.416874077126199477e-02,2.887357079150045143e-03
7.269453890778155625e+00,-2.904749539119057863e-03,3.413375177823944895e-02,2.881728249150125511e-03
7.271454290858171632e+00,-2.898990552646109158e-03,3.409879941019339222e-02,2.876110043439477140e-03
7.273454690938187639e+00,-2.893242794036350422e-03,3.406388362729677322e-02,2.870502443174326700e-03
7.275455091018203646e+00,-2.887506242065400897e-03,3.402900438976914910e-02,2.864905429539561961e-03
7.277455491098219653e+00,-2.881780875546113927e-03,3.399416165787667865e-02,2.859318983747945533e-03
7.279455891178235660e+00,-2.876066673328577829e-03,3.395935539193214309e-02,2.853743087040663470e-03
7.281456291258251667e+00,-2.870363614300115891e-03,3.392458555229491135e-02,2.848177720687376444e-03
7.283456691338267674e+00,-2.864671677385285508e-03,3.388985209937098869e-02,2.842622865986265714e-03
7.285457091418283682e+00,-2.858990841523160673e-03,3.385515499358111163e-02,2.837078504234156421e-03
7.287457491498299689e+00,-2.853321085668048419e-03,3.382049419531894113e-02,2.831544616731423818e-03
7.289457891578315696e+00,-2.847662388933420129e-03,3.378586966514455364e-02,2.826021184968061876e-03
7.291458291658331703e+00,-2.842014730476764926e-03,3.375128136367316900e-02,2.820508190472136544e-03
7.293458691738347710e+00,-2.836378089489648840e-03,3.371672925156339595e-02,2.815005614795937881e-03
7.295459091818363717e+00,-2.830752445197716981e-03,3.368221328951728766e-02,2.809513439516194734e-03
7.297459491898379724e+00,-2.825137776860692663e-03,3.364773343828029312e-02,2.804031646234456804e-03
7.299459891978395731e+00,-2.819534063772376111e-03,3.361328965864127799e-02,2.798560216577139752e-03
7.301460292058411738e+00,-2.813941285260646626e-03,3.357888191143252460e-02,2.793099132194908074e-03
7.303460692138427746e+00,-2.808359420687460851e-03,3.354451015752973886e-02,2.787648374763550263e-03
7.305461092218443753e+00,-2.802788449448853636e-03,3.351017435785202947e-02,2.782207925983531255e-03
7.307461492298459760e+00,-2.797228350974937609e-03,3.347587447336192873e-02,2.776777767580035361e-03
7.309461892378475767e+00,-2.791679104729903604e-03,3.344161046506537865e-02,2.771357881303347474e-03
7.311462292458491774e+00,-2.786140690212021102e-03,3.340738229401173792e-02,2.765948248928566840e-03
7.313462692538507781e+00,-2.780613086953636487e-03,3.337318992129378881e-02,2.760548852255985224e-03
7.315463092618523788e+00,-2.775096274521174355e-03,3.333903330804771636e-02,2.755159673110634585e-03
7.317463492698539795e+00,-2.769590232515138379e-03,3.330491241545312925e-02,2.749780693342832646e-03
7.319463892778555802e+00,-2.764094940570108704e-03,3.327082720473304583e-02,2.744411894827896228e-03
7.321464292858571810e+00,-2.758610378354744118e-03,3.323677763715390115e-02,2.739053259466352024e-03
7.323464692938587817e+00,-2.753136525571782487e-03,3.320276367402555384e-02,2.733704769184153865e-03
7.325465093018603824e+00,-2.747673361958037717e-03,3.316878527670126531e-02,2.728366405932222596e-03
7.327465493098619831e+00,-2.742220867284403223e-03,3.313484240657772056e-02,2.723038151686997272e-03
7.329465893178635838e+00,-2.736779021355849328e-03,3.310093502509500740e-02,2.717719988450310268e-03
7.331466293258651845e+00,-2.731347804011425868e-03,3.306706309373665109e-02,2.712411898248935811e-03
7.333466693338667852e+00,-2.725927195124259149e-03,3.303322657402957274e-02,2.707113863135799520e-03
7.335467093418683859e+00,-2.720517174601553689e-03,3.299942542754411706e-02,2.701825865188859505e-03
7.337467493498699866e+00,-2.715117722384593080e-03,3.296565961589404542e-02,2.696547886511817173e-03
7.339467893578715874e+00,-2.709728818448738259e-03,3.293192910073652196e-02,2.691279909233665335e-03
7.341468293658731881e+00,-2.704350442803427502e-03,3.289823384377214138e-02,2.686021915509559897e-03
7.343468693738747888e+00,-2.698982575492178161e-03,3.286457380674490808e-02,2.680773887519706175e-03
7.345469093818763895e+00,-2.693625196592585366e-03,3.283094895144224312e-02,2.675535807470400158e-03
7.347469493898779902e+00,-2.688278286216321585e-03,3.279735923969497730e-02,2.670307657593906214e-03
7.349469893978795909e+00,-2.682941824509137933e-03,3.276380463337735804e-02,2.665089420147837354e-03
7.351470294058811916e+00,-2.677615791650863730e-03,3.273028509440705641e-02,2.659881077415865609e-03
7.353470694138827923e+00,-2.672300167855405206e-03,3.269680058474514622e-02,2.654682611707433193e-03
7.355471094218843930e+00,-2.666994933370748101e-03,3.266335106639613184e-02,2.649494005358465042e-03
7.357471494298859938e+00,-2.661700068478954628e-03,3.262993650140791346e-02,2.644315240730244279e-03
7.359471894378875945e+00,-2.656415553496166079e-03,3.259655685187182877e-02,2.639146300210292589e-03
7.361472294458891952e+00,-2.651141368772601519e-03,3.256321207992260436e-02,2.633987166212248786e-03
7.363472694538907959e+00,-2.645877494692557789e-03,3.252990214773841121e-02,2.628837821175908709e-03
7.365473094618923966e+00,-2.640623911674409938e-03,3.249662701754080923e-02,2.623698247567273802e-03
7.367473494698939973e+00,-2.635380600170610793e-03,3.246338665159479581e-02,2.618568427878425336e-03
7.369473894778955980e+00,-2.630147540667691821e-03,3.243018101220876415e-02,2.613448344627739093e-03
7.371474294858971987e+00,-2.624924713686260964e-03,3.239701006173453107e-02,2.608337980360091353e-03
7.373474694938987994e+00,-2.619712099781006543e-03,3.236387376256733700e-02,2.603237317646407440e-03
7.375475095019004002e+00,-2.614509679540692483e-03,3.233077207714582513e-02,2.598146339084034251e-03
7.377475495099020009e+00,-2.609317433588162222e-03,3.229770496795205531e-02,2.593065027296955795e-03
7.379475895179036016e+00,-2.604135342580336538e-03,3.226467239751151794e-02,2.587993364935497857e-03
7.381476295259052023e+00,-2.598963387208214851e-03,3.223167432839309232e-02,2.582931334676544406e-03
7.383476695339068030e+00,-2.593801548196873925e-03,3.219871072320909522e-02,2.577878919223574889e-03
7.385477095419084037e+00,-2.588649806305468731e-03,3.216578154461524619e-02,2.572836101306713238e-03
7.387477495499100044e+00,-2.583508142327232450e-03,3.213288675531069533e-02,2.567802863682432969e-03
7.389477895579116051e+00,-2.578376537089475604e-03,3.210002631803798162e-02,2.562779189134271884e-03
7.391478295659132058e+00,-2.573254971453587791e-03,3.206720019558308155e-02,2.557765060472371507e-03
7.393478695739148066e+00,-2.568143426315035952e-03,3.203440835077538823e-02,2.552760460533688713e-03
7.395479095819164073e+00,-2.563041882603365237e-03,3.200165074648769065e-02,2.547765372181871706e-03
7.397479495899180080e+00,-2.557950321282198135e-03,3.196892734563620830e-02,2.542779778307468607e-03
7.399479895979196087e+00,-2.552868723349236216e-03,3.193623811118057043e-02,2.537803661828306936e-03
7.401480296059212094e+00,-2.547797069804355087e-03,3.190358300607965686e-02,2.532837005646795987e-03
7.403480696139228101e+00,-2.542735341679153247e-03,3.187096199328728896e-02,2.527879792692999152e-03
7.405481096219244108e+00,-2.537683520150018756e-03,3.183837503591272627e-02,2.522932006070638215e-03
7.407481496299260115e+00,-2.532641586428591857e-03,3.180582209711056013e-02,2.517993628911836292e-03
7.409481896379276122e+00,-2.527609521757571715e-03,3.177330314007578704e-02,2.513064644372304396e-03
7.411482296459292129e+00,-2.522587307410714685e-03,3.174081812804382258e-02,2.508145035630710874e-03
7.413482696539308137e+00,-2.517574924692836044e-03,3.170836702429048748e-02,2.503234785888895642e-03
7.415483096619324144e+00,-2.512572354939807823e-03,3.167594979213201462e-02,2.498333878371905743e-03
