t,Ih,Ev,Iv,dIh_dt,dIh_dt_noisy
1.528305661132226589e+02,7.853901816497629307e-01,3.041110300830782709e-01,4.054813751368314678e-01,-2.076972066555882179e-10,-2.470401490995186022e-03
1.528705741148229720e+02,7.853901816319933671e-01,3.041110301191652932e-01,4.054813751151082890e-01,-1.991279467705719952e-10,-2.936406833126899152e-02
1.529105821164232850e+02,7.853901816134967184e-01,3.041110301567290231e-01,4.054813750924961546e-01,-1.902080506988035324e-10,-1.076503387923399271e-04
1.529505901180235981e+02,7.853901815942890829e-01,3.041110301957365425e-01,4.054813750690149377e-01,-1.809452865320082537e-10,-5.677905795895478447e-03
1.529905981196239395e+02,7.853901815743875581e-01,3.041110302361533235e-01,4.054813750446853438e-01,-1.713478733900153372e-10,-6.129703073857584346e-03
1.530306061212242525e+02,7.853901815538096853e-01,3.041110302779435060e-01,4.054813750195290223e-01,-1.614243322345387810e-10,1.540729948880678254e-02
1.530706141228245656e+02,7.853901815325740055e-01,3.041110303210697863e-01,4.054813749935683997e-01,-1.511835483192225382e-10,3.414965253247852651e-03
1.531106221244248786e+02,7.853901815106995032e-01,3.041110303654933067e-01,4.054813749668269018e-01,-1.406347018007014782e-10,1.116398028317825905e-02
1.531506301260252201e+02,7.853901814882059407e-01,3.041110304111739326e-01,4.054813749393286759e-01,-1.297873128414117616e-10,6.140668179856513531e-03
1.531906381276255331e+02,7.853901814651140789e-01,3.041110304580698642e-01,4.054813749110988685e-01,-1.186514046735975825e-10,1.674479180908731990e-02
1.532306461292258462e+02,7.853901814414449012e-01,3.041110305061380248e-01,4.054813748821634034e-01,-1.072370768573360778e-10,-2.540996212076679795e-03
1.532706541308261592e+02,7.853901814172205009e-01,3.041110305553338389e-01,4.054813748525490924e-01,-9.555500488089840871e-11,-2.610960888289601874e-03
1.533106621324265006e+02,7.853901813924634157e-01,3.041110306056113433e-01,4.054813748222837466e-01,-8.361604811324419018e-11,-9.821887186479945700e-04
1.533506701340268137e+02,7.853901813671971821e-01,3.041110306569229649e-01,4.054813747913957878e-01,-7.143154817645935850e-11,2.442302290972825710e-02
1.533906781356271267e+02,7.853901813414457811e-01,3.041110307092199094e-01,4.054813747599147478e-01,-5.901310343170429462e-11,-4.406470767832197134e-03
1.534306861372274398e+02,7.853901813152339706e-01,3.041110307624517173e-01,4.054813747278709357e-01,-4.637261061257724748e-11,2.266207168792330002e-04
1.534706941388277812e+02,7.853901812885872857e-01,3.041110308165666520e-01,4.054813746952955489e-01,-3.352240360299241217e-11,1.371006414084837387e-02
1.535107021404280943e+02,7.853901812615320388e-01,3.041110308715114785e-01,4.054813746622205617e-01,-2.047519792602869870e-11,9.203506912405229681e-03
1.535507101420284073e+02,7.853901812340950972e-01,3.041110309272314072e-01,4.054813746286789478e-01,-7.243889516006518647e-12,-4.978952915144607694e-03
1.535907181436287203e+02,7.853901812063041055e-01,3.041110309836703718e-01,4.054813745947045689e-01,6.158167725756058530e-12,1.742407601396409739e-02
1.536307261452290618e+02,7.853901811781873743e-01,3.041110310407708073e-01,4.054813745603320085e-01,1.971729376992747973e-11,4.794766757876494853e-03
1.536707341468293748e+02,7.853901811497741026e-01,3.041110310984735943e-01,4.054813745255967938e-01,3.341943041745842891e-11,1.446272547363258894e-02
1.537107421484296879e+02,7.853901811210939332e-01,3.041110311567183366e-01,4.054813744905353956e-01,4.725025579133124154e-11,6.052131339435195753e-03
1.537507501500300009e+02,7.853901810921773974e-01,3.041110312154430284e-01,4.054813744551850063e-01,6.119507331425744212e-11,7.776427895719412522e-03
1.537907581516303424e+02,7.853901810630556923e-01,3.041110312745843869e-01,4.054813744195838732e-01,7.523886375038202345e-11,-7.425138160353326501e-03
1.538307661532306554e+02,7.853901810337607925e-01,3.041110313340775195e-01,4.054813743837709650e-01,8.936614295795841656e-11,1.418268186026958380e-02
1.538707741548309684e+02,7.853901810043253384e-01,3.041110313938561460e-01,4.054813743477861387e-01,1.035612116895290313e-10,-7.009685979602379123e-03
1.539107821564312815e+02,7.853901809747826368e-01,3.041110314538526538e-01,4.054813743116702507e-01,1.178079994668124186e-10,7.687643215287111136e-04
1.539507901580316229e+02,7.853901809451666605e-01,3.041110315139978204e-01,4.054813742754648231e-01,1.320901513168770691e-10,1.087239560196509233e-02
1.539907981596319360e+02,7.853901809155122704e-01,3.041110315742210357e-01,4.054813742392124332e-01,1.463908091969834402e-10,-3.394025168675563701e-03
1.540308061612322490e+02,7.853901808858548828e-01,3.041110316344502462e-01,4.054813742029563794e-01,1.606928930197870642e-10,1.193984697111169719e-03
1.540708141628325620e+02,7.853901808562308018e-01,3.041110316946120107e-01,4.054813741667410154e-01,1.749789375893318066e-10,8.291475755531605731e-05
1.541108221644329035e+02,7.853901808266767759e-01,3.041110317546313335e-01,4.054813741306113051e-01,1.892311862761175689e-10,1.567380338946886128e-03
1.541508301660332165e+02,7.853901807972304416e-01,3.041110318144318869e-01,4.054813740946133782e-01,2.034315042809264895e-10,5.903211669789749060e-03
1.541908381676335296e+02,7.853901807679303237e-01,3.041110318739357332e-01,4.054813740587939752e-01,2.175613023069900009e-10,-1.498110947759978724e-02
1.542308461692338426e+02,7.853901807388152800e-01,3.041110319330636580e-01,4.054813740232008912e-01,2.316018592185553615e-10,-5.241536184004263847e-03
1.542708541708341841e+02,7.853901807099250565e-01,3.041110319917350036e-01,4.054813739878826984e-01,2.455340132601069314e-10,2.065451576092963010e-02
1.543108621724344971e+02,7.853901806813000652e-01,3.041110320498674469e-01,4.054813739528888572e-01,2.593382418536460676e-10,-1.953671966986732927e-02
1.543508701740348101e+02,7.853901806529817176e-01,3.041110321073774991e-01,4.054813739182697163e-01,2.729945818014112291e-10,-6.369180485180751805e-03
1.543908781756351232e+02,7.853901806250116469e-01,3.041110321641800063e-01,4.054813738840764570e-01,2.864829797000201239e-10,7.984601722515055622e-03
1.544308861772354646e+02,7.853901805974327077e-01,3.041110322201884819e-01,4.054813738503611487e-01,2.997827611150860605e-10,-1.841023529070502651e-02
1.544708941788357777e+02,7.853901805702878658e-01,3.041110322753150519e-01,4.054813738171768045e-01,3.128732065094119719e-10,-8.617729134749691627e-03
1.545109021804360907e+02,7.853901805436215300e-01,3.041110323294701767e-01,4.054813737845771593e-01,3.257328851091756405e-10,-8.035587764413449491e-03
1.545509101820364037e+02,7.853901805174781092e-01,3.041110323825630957e-01,4.054813737526169470e-01,3.383403973655774166e-10,1.567287937314844337e-02
1.545909181836367452e+02,7.853901804919032337e-01,3.041110324345014937e-01,4.054813737213517344e-01,3.506737261682602025e-10,-8.687007086828513192e-03
1.546309261852370582e+02,7.853901804669429776e-01,3.041110324851916125e-01,4.054813736908379762e-01,3.627106566483906391e-10,6.320544558754622420e-03
1.546709341868373713e+02,7.853901804426443034e-01,3.041110325345383059e-01,4.054813736611329045e-01,3.744285506646072292e-10,-6.298730847863059056e-03
1.547109421884376843e+02,7.853901804190547287e-01,3.041110325824448735e-01,4.054813736322946949e-01,3.858044959892392711e-10,1.045135305045050649e-04
1.547509501900380258e+02,7.853901803962225481e-01,3.041110326288133381e-01,4.054813736043824113e-01,3.968151571220879248e-10,-1.132891250377510324e-02
1.547909581916383388e+02,7.853901803741967225e-01,3.041110326735440572e-01,4.054813735774560057e-01,4.074370008044780889e-10,-1.471206896182307607e-02
1.548309661932386518e+02,7.853901803530271009e-01,3.041110327165361116e-01,4.054813735515761519e-01,4.176459213189875896e-10,-4.684676094319272475e-03
1.548709741948389649e+02,7.853901803327640874e-01,3.041110327576870831e-01,4.054813735268046337e-01,4.274176360063997038e-10,-1.376175834017732101e-02
1.549109821964393063e+02,7.853901803134587523e-01,3.041110327968931104e-01,4.054813735032039013e-01,4.367275152628025126e-10,-1.764480218388930549e-03
1.549509901980396194e+02,7.853901802951629429e-01,3.041110328340488334e-01,4.054813734808373482e-01,4.455505756006949980e-10,1.182775646391737937e-03
1.549909981996399324e+02,7.853901802779292840e-01,3.041110328690476150e-01,4.054813734597692565e-01,4.538613894433662921e-10,4.087794943802781217e-03
1.550310062012402454e+02,7.853901802618109551e-01,3.041110329017810976e-01,4.054813734400647407e-01,4.616343626806518330e-10,1.527116776334615754e-02
1.550710142028405869e+02,7.853901802468621351e-01,3.041110329321397576e-01,4.054813734217898036e-01,4.688433426214277944e-10,1.418306091134215706e-02
1.551110222044408999e+02,7.853901802331374471e-01,3.041110329600124618e-01,4.054813734050113916e-01,4.754619822855410405e-10,-1.104184301414838296e-02
1.551510302060412130e+02,7.853901802206921801e-01,3.041110329852866334e-01,4.054813733897971728e-01,4.814636432592944715e-10,-7.499667695179536991e-03
1.551910382076415260e+02,7.853901802095826223e-01,3.041110330078483082e-01,4.054813733762157590e-01,4.868211805897360023e-10,1.689196507933855840e-02
1.552310462092418675e+02,7.853901801998656174e-01,3.041110330275820783e-01,4.054813733643367057e-01,4.915071301347939681e-10,-5.530445633426296376e-04
1.552710542108421805e+02,7.853901801915985637e-01,3.041110330443709819e-01,4.054813733542302900e-01,4.954938716272838661e-10,-3.865243341521965633e-03
1.553110622124424935e+02,7.853901801848398589e-01,3.041110330580967802e-01,4.054813733459677882e-01,4.987532088718271694e-10,1.070238374705249733e-02
1.553510702140428066e+02,7.853901801796484561e-01,3.041110330686396801e-01,4.054813733396213093e-01,5.012567201589934740e-10,-6.255320567627676610e-03
1.553910782156431480e+02,7.853901801760840851e-01,3.041110330758784452e-01,4.054813733352638505e-01,5.029756264263163246e-10,9.327160955527210445e-03
1.554310862172434611e+02,7.853901801742070310e-01,3.041110330796903960e-01,4.054813733329691305e-01,5.038808155444218784e-10,-3.028219536279559351e-03
1.554710942188437741e+02,7.853901801740784672e-01,3.041110330799514649e-01,4.054813733328119785e-01,5.039428353781350012e-10,1.293821016044734672e-02
1.555111022204440872e+02,7.853901801757602330e-01,3.041110330765360859e-01,4.054813733348679450e-01,5.031317931725176607e-10,-1.462975924327973142e-03
1.555511102220444286e+02,7.853901801793148341e-01,3.041110330693172492e-01,4.054813733392134689e-01,5.014176122919433709e-10,8.188772931772118208e-03
1.555911182236447416e+02,7.853901801848055531e-01,3.041110330581664467e-01,4.054813733459258773e-01,4.987697616032349401e-10,1.058027181803566745e-02
1.556311262252450547e+02,7.853901801922963388e-01,3.041110330429538933e-01,4.054813733550833299e-01,4.951573838452016929e-10,1.614898046739301346e-02
1.556711342268453677e+02,7.853901802018519174e-01,3.041110330235481385e-01,4.054813733667649855e-01,4.905492401174882389e-10,-7.974126438567539707e-03
1.557111422284457092e+02,7.853901802135375698e-01,3.041110329998164552e-01,4.054813733810506693e-01,4.849139145779446380e-10,-3.845173352433212295e-03
1.557511502300460222e+02,7.853901802274194655e-01,3.041110329716246174e-01,4.054813733980212054e-01,4.782194605590373016e-10,-1.417871471101059266e-02
1.557911582316463353e+02,7.853901802435644397e-01,3.041110329388369005e-01,4.054813734177583062e-01,4.704336434291356284e-10,-1.723808219934276978e-02
1.558311662332466483e+02,7.853901802619681627e-01,3.041110329014619640e-01,4.054813734402568648e-01,4.615585448564107907e-10,-4.979852495820572857e-03
1.558711742348469897e+02,7.853901802820871803e-01,3.041110328606036473e-01,4.054813734648521906e-01,4.518562607414011723e-10,1.587203389067752112e-03
1.559111822364473028e+02,7.853901803037387497e-01,3.041110328166327648e-01,4.054813734913212397e-01,4.414149219755802989e-10,1.252317582312387038e-02
1.559511902380476158e+02,7.853901803268547033e-01,3.041110327696880944e-01,4.054813735195803570e-01,4.302673842215831712e-10,-4.169260552684219724e-03
1.559911982396479289e+02,7.853901803513673174e-01,3.041110327199069152e-01,4.054813735495469973e-01,4.184463296696971923e-10,1.909990763150087867e-02
1.560312062412482703e+02,7.853901803772100898e-01,3.041110326674245634e-01,4.054813735811396702e-01,4.059838125403114617e-10,1.810924629671589606e-03
1.560712142428485834e+02,7.853901804043169621e-01,3.041110326123748209e-01,4.054813736142778291e-01,3.929116997036796732e-10,8.799413151079920128e-03
1.561112222444488964e+02,7.853901804326232083e-01,3.041110325548894711e-01,4.054813736488820930e-01,3.792611676101120821e-10,-2.573649114822790501e-03
1.561512302460492094e+02,7.853901804620646576e-01,3.041110324950988542e-01,4.054813736848740802e-01,3.650631914819957302e-10,-1.259260755571499878e-02
1.561912382476495509e+02,7.853901804925779162e-01,3.041110324331313675e-01,4.054813737221764636e-01,3.503483614331059925e-10,1.582269267109503996e-02
1.562312462492498639e+02,7.853901805241007006e-01,3.041110323691137429e-01,4.054813737607129709e-01,3.351466951184711718e-10,-2.922902217310387359e-03
1.562712542508501770e+02,7.853901805565715044e-01,3.041110323031709362e-01,4.054813738004083845e-01,3.194878389622957116e-10,1.109920874777551789e-02
1.563112622524504900e+02,7.853901805899295985e-01,3.041110322354261264e-01,4.054813738411885415e-01,3.034010993829827640e-10,-3.721839747243319094e-03
1.563512702540508315e+02,7.853901806241151418e-01,3.041110321660008275e-01,4.054813738829802783e-01,2.869153109541500157e-10,5.840408252380763048e-03
1.563912782556511445e+02,7.853901806590691814e-01,3.041110320950148327e-01,4.054813739257115413e-01,2.700589613047199578e-10,-1.624641865003918773e-03
1.564312862572514575e+02,7.853901806947337638e-01,3.041110320225861030e-01,4.054813739693112762e-01,2.528599066242698257e-10,-3.500305095404169370e-03
1.564712942588517706e+02,7.853901807310513794e-01,3.041110319488308233e-01,4.054813740137094835e-01,2.353459545301195277e-10,-1.528939514313356869e-03
1.565113022604520836e+02,7.853901807679658509e-01,3.041110318738636242e-01,4.054813740588372739e-01,2.175441875251760138e-10,6.780801917859597717e-03
1.565513102620524251e+02,7.853901808054215561e-01,3.041110317977971933e-01,4.054813741046267572e-01,1.994813897399083658e-10,-1.212748737731561728e-02
1.565913182636527381e+02,7.853901808433638720e-01,3.041110317207425529e-01,4.054813741510110980e-01,1.811839393794922870e-10,-9.788493257818020946e-03
1.566313262652530511e+02,7.853901808817389529e-01,3.041110316428090599e-01,4.054813741979245156e-01,1.626777913765753425e-10,9.782233591906537226e-03
1.566713342668533642e+02,7.853901809204938411e-01,3.041110315641041839e-01,4.054813742453022840e-01,1.439884808607239108e-10,-7.405815682649707216e-03
1.567113422684537056e+02,7.853901809595764671e-01,3.041110314847337848e-01,4.054813742930806764e-01,1.251410954028475686e-10,1.770788721238184763e-03
1.567513502700540187e+02,7.853901809989356497e-01,3.041110314048018903e-01,4.054813743411970206e-01,1.061603652208198412e-10,-1.355899047193077564e-02
1.567913582716543317e+02,7.853901810385208737e-01,3.041110313244107521e-01,4.054813743895898659e-01,8.707061807666782727e-11,-2.239961504248121505e-03
1.568313662732546447e+02,7.853901810782827342e-01,3.041110312436610674e-01,4.054813744381985385e-01,6.789571682652706386e-11,1.090337363358078945e-02
1.568713742748549862e+02,7.853901811181723813e-01,3.041110311626515350e-01,4.054813744869635861e-01,4.865916697349703668e-11,7.504634456916496436e-04
1.569113822764552992e+02,7.853901811581422976e-01,3.041110310814792994e-01,4.054813745358266108e-01,2.938391543971796693e-11,1.984583532997074261e-03
1.569513902780556123e+02,7.853901811981452985e-01,3.041110310002397288e-01,4.054813745847301587e-01,1.009269404161905470e-11,-4.040136153297284316e-03
1.569913982796559253e+02,7.853901812381354208e-01,3.041110309190264149e-01,4.054813746336179414e-01,-9.192282351966341025e-12,8.748326245806047671e-04
1.570314062812562668e+02,7.853901812780673675e-01,3.041110308379311733e-01,4.054813746824345588e-01,-2.844923602252080741e-11,-1.795063156625876719e-02
1.570714142828565798e+02,7.853901813178967295e-01,3.041110307570440985e-01,4.054813747311259431e-01,-4.765670844064651135e-11,-1.648327504016862399e-02
1.571114222844568928e+02,7.853901813575802082e-01,3.041110306764536753e-01,4.054813747796387480e-01,-6.679383435237440381e-11,3.952258060587537751e-03
1.571514302860572059e+02,7.853901813970748380e-01,3.041110305962464455e-01,4.054813748279208485e-01,-8.583987340382570608e-11,-1.782601482916537985e-02
1.571914382876575473e+02,7.853901814363390965e-01,3.041110305165072858e-01,4.054813748759211744e-01,-1.047748346416632614e-10,1.290586625402296260e-02
1.572314462892578604e+02,7.853901814753317945e-01,3.041110304373194073e-01,4.054813749235897102e-01,-1.235788311959584718e-10,8.313886481711569437e-03
1.572714542908581734e+02,7.853901815140130749e-01,3.041110303587641339e-01,4.054813749708773840e-01,-1.422326284528097062e-10,-1.221599728340894489e-02
1.573114622924584864e+02,7.853901815523435248e-01,3.041110302809211796e-01,4.054813750177362897e-01,-1.607172762929653942e-10,-2.202324356455417215e-02
1.573514702940588279e+02,7.853901815902849526e-01,3.041110302038684821e-01,4.054813750641194647e-01,-1.790143103197472385e-10,-2.442701606143701451e-02
1.573914782956591409e+02,7.853901816277997217e-01,3.041110301276821470e-01,4.054813751099811681e-01,-1.971055679783617620e-10,2.886727285659291750e-03
1.574314862972594540e+02,7.853901816648511947e-01,3.041110300524366150e-01,4.054813751552764911e-01,-2.149734314171869443e-10,-1.157496000188669221e-03
1.574714942988597670e+02,7.853901817014036224e-01,3.041110299782046056e-01,4.054813751999616911e-01,-2.326006193209551043e-10,1.326455630958575486e-02
1.575115023004601085e+02,7.853901817374220329e-01,3.041110299050570620e-01,4.054813752439941354e-01,-2.499702805858206034e-10,4.497328420568183667e-03
1.575515103020604215e+02,7.853901817728724533e-01,3.041110298330632067e-01,4.054813752873320798e-01,-2.670660463610641244e-10,1.536914631145171010e-02
1.575915183036607345e+02,7.853901818077215768e-01,3.041110297622904302e-01,4.054813753299349455e-01,-2.838718080044877468e-10,8.542395424789846897e-03
1.576315263052610476e+02,7.853901818419369851e-01,3.041110296928045131e-01,4.054813753717632085e-01,-3.003719807603832948e-10,-9.692122977521134414e-03
1.576715343068613890e+02,7.853901818754872588e-01,3.041110296246693490e-01,4.054813754127782888e-01,-3.165514066150176831e-10,-2.089185398022907515e-03
1.577115423084617021e+02,7.853901819083417557e-01,3.041110295579472766e-01,4.054813754529427716e-01,-3.323952883771408295e-10,-8.695136258021714248e-03
1.577515503100620151e+02,7.853901819404706108e-01,3.041110294926987478e-01,4.054813754922202973e-01,-3.478892660058185982e-10,-3.406238594410841963e-03
1.577915583116623282e+02,7.853901819718450694e-01,3.041110294289824934e-01,4.054813755305753942e-01,-3.630194027326449913e-10,-5.419393837197074466e-03
1.578315663132626696e+02,7.853901820024368208e-01,3.041110293668555231e-01,4.054813755679737564e-01,-3.777720705699927350e-10,-2.589915309846746710e-03
1.578715743148629826e+02,7.853901820322188865e-01,3.041110293063730707e-01,4.054813756043821882e-01,-3.921343111334962828e-10,1.331681654307474878e-02
1.579115823164632957e+02,7.853901820611648432e-01,3.041110292475887045e-01,4.054813756397684377e-01,-4.060933291027968295e-10,-5.802230088737385730e-03
1.579515903180636087e+02,7.853901820892490449e-01,3.041110291905541607e-01,4.054813756741013631e-01,-4.196367593689576125e-10,-1.223605714526054995e-02
1.579915983196639502e+02,7.853901821164470665e-01,3.041110291353195105e-01,4.054813757073508218e-01,-4.327528509151523650e-10,-6.603575289459918257e-03
1.580316063212642632e+02,7.853901821427350383e-01,3.041110290819330486e-01,4.054813757394877261e-01,-4.454300539524780334e-10,-5.060886223820325672e-03
1.580716143228645763e+02,7.853901821680899786e-01,3.041110290304412378e-01,4.054813757704840982e-01,-4.576573148229456933e-10,-6.109016383955866332e-03
1.581116223244648893e+02,7.853901821924899052e-01,3.041110289808889866e-01,4.054813758003129043e-01,-4.694240343661171266e-10,-1.969762418343267048e-03
1.581516303260652307e+02,7.853901822159136126e-01,3.041110289333193162e-01,4.054813758289483316e-01,-4.807199985301657819e-10,-4.577288593567930587e-03
1.581916383276655438e+02,7.853901822383406728e-01,3.041110288877735268e-01,4.054813758563654003e-01,-4.915353089829377353e-10,1.087709394927948575e-02
1.582316463292658568e+02,7.853901822597517679e-01,3.041110288442911980e-01,4.054813758825402958e-01,-5.018606780149426072e-10,8.879292483972765077e-03
1.582716543308661699e+02,7.853901822801281352e-01,3.041110288029102438e-01,4.054813759074503143e-01,-5.116870538390827505e-10,-7.870619193874639138e-03
1.583116623324665113e+02,7.853901822994519000e-01,3.041110287636666354e-01,4.054813759310736399e-01,-5.210058218185764645e-10,9.621469140146629226e-03
1.583516703340668244e+02,7.853901823177064090e-01,3.041110287265947898e-01,4.054813759533896778e-01,-5.298089779393055920e-10,1.379351020158096908e-02
1.583916783356671374e+02,7.853901823348754530e-01,3.041110286917273475e-01,4.054813759743787216e-01,-5.380886222705605348e-10,-1.560492713323290105e-04
1.584316863372674504e+02,7.853901823509438218e-01,3.041110286590951173e-01,4.054813759940222861e-01,-5.458375210154464696e-10,-8.631090858379585409e-03
1.584716943388677919e+02,7.853901823658971937e-01,3.041110286287271869e-01,4.054813760123027189e-01,-5.530486728300143540e-10,4.182138748284595052e-03
1.585117023404681049e+02,7.853901823797221349e-01,3.041110286006510344e-01,4.054813760292036995e-01,-5.597156904624256413e-10,-9.627378143963807042e-04
1.585517103420684180e+02,7.853901823924059888e-01,3.041110285748922504e-01,4.054813760447096294e-01,-5.658323878887649983e-10,3.213157302580516538e-03
1.585917183436687310e+02,7.853901824039369872e-01,3.041110285514747047e-01,4.054813760588062421e-01,-5.713931550133111159e-10,-1.076525003525739300e-02
1.586317263452690725e+02,7.853901824143042498e-01,3.041110285304205463e-01,4.054813760714801041e-01,-5.763926905211214091e-10,2.083685651781162426e-02
1.586717343468693855e+02,7.853901824234976736e-01,3.041110285117502032e-01,4.054813760827190583e-01,-5.808261718809326624e-10,-2.097423315710566366e-03
1.587117423484696985e+02,7.853901824315080438e-01,3.041110284954823828e-01,4.054813760925117805e-01,-5.846891165672829516e-10,5.187438934202737682e-03
1.587517503500700116e+02,7.853901824383271446e-01,3.041110284816339049e-01,4.054813761008480566e-01,-5.879775867578818094e-10,-6.059049129285488076e-03
1.587917583516703530e+02,7.853901824439474266e-01,3.041110284702200905e-01,4.054813761077188383e-01,-5.906879430028766365e-10,1.468528468699937346e-03
1.588317663532706661e+02,7.853901824483622285e-01,3.041110284612542070e-01,4.054813761131159655e-01,-5.928169517777082120e-10,-2.301196265562589077e-02
1.588717743548709791e+02,7.853901824515658880e-01,3.041110284547480780e-01,4.054813761170324438e-01,-5.943618930359662045e-10,-1.308196001815018807e-02
1.589117823564712921e+02,7.853901824535535203e-01,3.041110284507116401e-01,4.054813761194622779e-01,-5.953204387787458529e-10,-2.477868874341512817e-02
1.589517903580716336e+02,7.853901824543209065e-01,3.041110284491530535e-01,4.054813761204004718e-01,-5.956904795823003695e-10,9.851861108563604238e-03
1.589917983596719466e+02,7.853901824538651599e-01,3.041110284500788130e-01,4.054813761198431954e-01,-5.954707074651288679e-10,-1.390916832161866873e-02
1.590318063612722597e+02,7.853901824521836161e-01,3.041110284534936925e-01,4.054813761177875620e-01,-5.946597866901548457e-10,-1.559447626635874183e-02
1.590718143628725727e+02,7.853901824492750539e-01,3.041110284594005786e-01,4.054813761142318507e-01,-5.932571621458659905e-10,1.129106018021436633e-02
1.591118223644729142e+02,7.853901824451386959e-01,3.041110284678007480e-01,4.054813761091752289e-01,-5.912624209680750198e-10,-4.886435628885799076e-03
1.591518303660732272e+02,7.853901824397748754e-01,3.041110284786937012e-01,4.054813761026180297e-01,-5.886757331596825793e-10,-1.626216138599928616e-03
1.591918383676735402e+02,7.853901824331848136e-01,3.041110284920772178e-01,4.054813760945615853e-01,-5.854977370989278285e-10,1.080059011324120341e-02
1.592318463692738533e+02,7.853901824253701758e-01,3.041110285079472453e-01,4.054813760850083382e-01,-5.817291683085645815e-10,4.981188415003621854e-03
1.592718543708741947e+02,7.853901824163340706e-01,3.041110285262981217e-01,4.054813760739617301e-01,-5.773715568146986499e-10,3.215955071867773827e-03
1.593118623724745078e+02,7.853901824060800507e-01,3.041110285471223529e-01,4.054813760614262019e-01,-5.724266304019121065e-10,6.650023468537404753e-03
1.593518703740748208e+02,7.853901823946126681e-01,3.041110285704107241e-01,4.054813760474074158e-01,-5.668965401273151627e-10,-1.938050991986950411e-02
1.593918783756751338e+02,7.853901823819373629e-01,3.041110285961521886e-01,4.054813760319118665e-01,-5.607839644039547267e-10,1.305630364375350884e-02
1.594318863772754753e+02,7.853901823680603522e-01,3.041110286243342009e-01,4.054813760149472146e-01,-5.540918522617399589e-10,1.342331954516812025e-02
1.594718943788757883e+02,7.853901823529887416e-01,3.041110286549422170e-01,4.054813759965222308e-01,-5.468236523309411012e-10,1.863282977559754111e-02
1.595119023804761014e+02,7.853901823367305246e-01,3.041110286879600277e-01,4.054813759766465742e-01,-5.389832330449095821e-10,-2.082046270969068955e-02
1.595519103820764144e+02,7.853901823192944720e-01,3.041110287233697584e-01,4.054813759553310692e-01,-5.305747924344572652e-10,-8.350973689843794318e-03
1.595919183836767559e+02,7.853901823006903538e-01,3.041110287611517027e-01,4.054813759325875955e-01,-5.216030593557796635e-10,-5.463954342243650987e-03
1.596319263852770689e+02,7.853901822809286060e-01,3.041110288012844887e-01,4.054813759084289759e-01,-5.120730818541918694e-10,1.724456012104405925e-02
1.596719343868773819e+02,7.853901822600207749e-01,3.041110288437449127e-01,4.054813758828691994e-01,-5.019904179837109126e-10,5.848987987441434111e-03
1.597119423884776950e+02,7.853901822379789621e-01,3.041110288885081059e-01,4.054813758559232539e-01,-4.913608929457691232e-10,1.794944082826854456e-02
1.597519503900780364e+02,7.853901822148164902e-01,3.041110289355474228e-01,4.054813758276071267e-01,-4.801909148088867596e-10,4.730421261135749587e-03
1.597919583916783495e+02,7.853901821905471259e-01,3.041110289848344417e-01,4.054813757979379707e-01,-4.684871553195524285e-10,-6.190403809836651436e-03
1.598319663932786625e+02,7.853901821651858572e-01,3.041110290363390756e-01,4.054813757669338825e-01,-4.562568378663200974e-10,-1.276710841122953924e-02
1.598719743948789755e+02,7.853901821387482274e-01,3.041110290900294055e-01,4.054813757346140690e-01,-4.435074252295834185e-10,-5.473254519460872200e-03
1.599119823964793170e+02,7.853901821112510007e-01,3.041110291458718473e-01,4.054813757009987363e-01,-4.302470740791264348e-10,1.423888157314623371e-02
1.599519903980796300e+02,7.853901820827113855e-01,3.041110292038310403e-01,4.054813756661092006e-01,-4.164840104736722282e-10,-8.277477911615307646e-03
1.599919983996799431e+02,7.853901820531478117e-01,3.041110292638699031e-01,4.054813756299677774e-01,-4.022271543613342715e-10,-1.756076009698913018e-02
1.600320064012802561e+02,7.853901820225792640e-01,3.041110293259495778e-01,4.054813755925978924e-01,-3.874856616126187703e-10,3.070186412128598531e-03
1.600720144028805976e+02,7.853901819910258375e-01,3.041110293900294859e-01,4.054813755540238596e-01,-3.722692119845216752e-10,1.398193343935382957e-02
1.601120224044809106e+02,7.853901819585082933e-01,3.041110294560672722e-01,4.054813755142713250e-01,-3.565878183009463243e-10,2.463404047533439625e-02
1.601520304060812236e+02,7.853901819250483918e-01,3.041110295240188610e-01,4.054813754733666564e-01,-3.404519756389223772e-10,1.278190829835016383e-02
1.601920384076815367e+02,7.853901818906685595e-01,3.041110295938385111e-01,4.054813754313375540e-01,-3.238725190812807853e-10,9.974411474612410872e-03
1.602320464092818497e+02,7.853901818553924441e-01,3.041110296654785938e-01,4.054813753882125504e-01,-3.068608145362361483e-10,-1.760850655494613018e-02
1.602720544108821912e+02,7.853901818192441375e-01,3.041110297388898709e-01,4.054813753440213997e-01,-2.894285019983122709e-10,-3.510681434402473065e-03
1.603120624124825042e+02,7.853901817822488418e-01,3.041110298140212720e-01,4.054813752987947995e-01,-2.715877592263105100e-10,-3.517947825629938116e-03
1.603520704140828173e+02,7.853901817444325362e-01,3.041110298908199505e-01,4.054813752525645021e-01,-2.533510484736822832e-10,1.623736514693490491e-03
1.603920784156831303e+02,7.853901817058220880e-01,3.041110299692315055e-01,4.054813752053633147e-01,-2.347313975137321762e-10,-9.059203064089258253e-03
1.604320864172834717e+02,7.853901816664451419e-01,3.041110300491995377e-01,4.054813751572252101e-01,-2.157421186144148351e-10,8.187704399460572768e-03
