B,T,M,M_noisy
2.814992617133176278e+00,1.300098218593417121e+00,5.549817557935367018e-01,5.594854700081414167e-01
1.716279282268740936e+00,2.079284254757803652e+00,2.757973374692755941e-01,2.753433231647270940e-01
2.481442443882082127e+00,9.192942754541602035e-01,6.333285146620371009e-01,6.321993972496662284e-01
1.194452113771072632e+00,3.192492219445592916e+00,1.121754833426859832e-01,1.136114587845633572e-01
1.728049592246446275e+00,7.567494298900301342e-01,6.317057330169016938e-01,6.294302431894699401e-01
3.087008032373300903e+00,3.664402022639106971e+00,2.068751014578218417e-01,2.079018093351718277e-01
1.047864758742920621e+00,4.004696223294459401e+00,6.789968836032186927e-02,6.449154670842401071e-02
2.306763902172821012e+00,1.593067256122280728e+00,4.420337690944525777e-01,4.460244969201846987e-01
1.489012440407695426e+00,3.424978582639157665e+00,1.236126925108895075e-01,1.234640666506698348e-01
3.919536224970656235e+00,4.507190461100476497e+00,1.726857226920054944e-01,1.717714441167519923e-01
1.276156186632716016e+00,1.843188296788290437e+00,2.479581203733718098e-01,2.452700403464405932e-01
3.674290594783265806e+00,4.163430121988653809e+00,1.904498985022529678e-01,1.900884825402687217e-01
1.648729812300379072e-01,3.178411886594148861e+00,1.600201969810328625e-02,1.610937860124282694e-02
2.248727945606792122e+00,3.972394893762887236e+00,1.402374622102670332e-01,1.387170978619783057e-01
2.420144002113603143e+00,1.018799300793669538e+00,6.032018161121217581e-01,6.055286528617593866e-01
2.090227835611866425e+00,1.231348957192797577e+00,5.123078432928905857e-01,5.115923198554281903e-01
2.642623280951965192e+00,7.187701647660271753e-01,6.808045190785622092e-01,6.809345476669350639e-01
4.241627445907603544e+00,4.325245641210586633e+00,1.955539345408637275e-01,1.960664460544604693e-01
2.662434242328383771e+00,3.891479663764557451e+00,1.674174426853653475e-01,1.700831040849099807e-01
4.104014684021423776e+00,4.870183550558369490e+00,1.529462856769844281e-01,1.521269260130981849e-01
3.675367486944452811e+00,1.642513696445548899e+00,5.214680471937475081e-01,5.215546583155881155e-01
1.060880402715217441e+00,2.950139265295851576e+00,1.128744244310896094e-01,1.134096886016447148e-01
1.561848247756419283e+00,3.232054830909773191e+00,1.413507084164490335e-01,1.425266001576235564e-01
8.727569222899801415e-01,3.034468340627040739e+00,8.968923164508088575e-02,8.596800544405891475e-02
3.916154373858183213e+00,4.392658901148799089e+00,1.809274197022111008e-01,1.831798791516046354e-01
5.719017209257762913e-01,3.827662761111090273e+00,4.059444397667395787e-02,4.030317047562434474e-02
4.296538207238215001e+00,6.631462958281963971e-01,6.304355418177005621e-01,6.289449603399919209e-01
2.819210166929597694e+00,2.652580477141858406e+00,3.002227283429054761e-01,3.001171223101734009e-01
2.211101091544626751e+00,3.468052191493249836e+00,1.725354981452950076e-01,1.686468926000553037e-01
2.858045323516700265e+00,1.944979934989599313e+00,4.175565090185561212e-01,4.159783016914752607e-01
2.735032047897267393e+00,3.765179767607051087e+00,1.805926077131090879e-01,1.809269885622783458e-01
3.135940236749340748e+00,4.180135227528678499e+00,1.685941772874482991e-01,1.712728941649464265e-01
2.758423173894605007e+00,8.860694557298078866e-01,6.499549294926969534e-01,6.497511797530622912e-01
1.599518824579104992e+00,2.284502599753518659e+00,2.324252621712879774e-01,2.331797732053260408e-01
4.503215398293779259e+00,3.615712943695022830e+00,2.672186351120241499e-01,2.665934348700023104e-01
3.122394262662788300e+00,2.938103786656358629e+00,2.836860242273260835e-01,2.853742590045772465e-01
4.977660540408763268e+00,4.032332939378511227e+00,2.386630220358563759e-01,2.378291015887289417e-01
7.397756952468340641e-01,1.718059985590581373e+00,1.647675809689680138e-01,1.656550305299380743e-01
4.712809431202714450e+00,5.641452522408827441e-01,5.944663604953221991e-01,5.937629778691749793e-01
3.166355358149436139e+00,3.973342974994304111e+00,1.852042414407265303e-01,1.832352857353886366e-01
3.426692902660095630e+00,2.292613419342163006e+00,3.934039197001343857e-01,3.913845261849387414e-01
4.711948294441118179e+00,4.752015362447648883e+00,1.745262189290382737e-01,1.732040495418178394e-01
4.060725790719119654e-01,5.645450131234165392e-01,3.389718215493695008e-01,3.412619947740068160e-01
1.026244197865764152e+00,2.403936709794448845e+00,1.459100617398422228e-01,1.522670462762644172e-01
2.896297363169008765e+00,2.637924757688875133e+00,3.076782852773982113e-01,3.072471121564024354e-01
1.559544508754907133e+00,2.314006802005236896e+00,2.238456218283514931e-01,2.223418303411531238e-01
1.805554537477497834e-01,1.462950294989692201e+00,5.073545436335065439e-02,5.177376936632321902e-02
1.527119176553586088e+00,2.024848289228925680e+00,2.585552151521246511e-01,2.595082059978617295e-01
3.484050211014783738e+00,9.531789725589620010e-01,6.425065745215741142e-01,6.414215938035581210e-01
3.444126297791070712e+00,2.118076795257600509e+00,4.237628987938314440e-01,4.275842532875116508e-01
2.193018581881052698e-01,2.019424664002808179e+00,4.069868342556026003e-02,4.243125666092553011e-02
1.684548357267712015e+00,3.633937507158953029e+00,1.258744448561201490e-01,1.277453654066307565e-01
4.299739162813111193e+00,1.047242894778904088e+00,6.213062145187536744e-01,6.214209417013187853e-01
3.298462311287816195e+00,4.607128015766883244e+00,1.463782092139708779e-01,1.466268816073731662e-01
3.133984288899976711e+00,1.416572861841077557e+00,5.453290785915728689e-01,5.472672573662282769e-01
4.871488883208193954e+00,2.196241825767359934e+00,4.573460864354574884e-01,4.545495232737157276e-01
1.710516114093595608e+00,4.518959192878758024e+00,8.624414609524337638e-02,8.462354797259039052e-02
5.078681736407821834e-01,4.881249301357303061e+00,2.246908930025566173e-02,2.264002526836134815e-02
3.138135171896973663e+00,4.870435216106875131e+00,1.258177487753173174e-01,1.228814346435433830e-01
3.236654328233528055e+00,3.823601350559838075e+00,2.003752528337520988e-01,2.036606656980008145e-01
2.785645554546387626e+00,3.964629204851961131e+00,1.683047102257107797e-01,1.670544835368503733e-01
4.776567810348951504e+00,2.229520528159190107e+00,4.509110383570443803e-01,4.500493408616305646e-01
3.434384105420408506e+00,3.899614215361615344e+00,2.025710236168163370e-01,2.032185020268459374e-01
4.322296718188358700e-01,9.952565664251582511e-01,1.904359830690627864e-01,1.934534807557381775e-01
3.273434344957140585e+00,3.298647764210740352e+00,2.514060925125346513e-01,2.513197420427053519e-01
4.257874005727918520e-01,1.451174887393893886e+00,1.194344894524837497e-01,1.178975743199223020e-01
2.895117642772127020e+00,2.351572443553759051e+00,3.496356816142126012e-01,3.477673793503248678e-01
2.563063039746718896e+00,1.012376732811212321e+00,6.130151479314512875e-01,6.134803611677003277e-01
1.141477660825713919e-01,6.195793757051901718e-01,9.318355101107077265e-02,9.202341015635828736e-02
1.062936075034972339e+00,1.199767025706200307e+00,3.398776337535510672e-01,3.446272124558431016e-01
2.150865356290277752e+00,2.484469379110298970e+00,2.667814260688844419e-01,2.692997520813398271e-01
1.664905925096404005e+00,3.933432171554203105e+00,1.088866499825701661e-01,1.025486489769720649e-01
7.513164323590061366e-01,1.566249317700090238e+00,1.869750956369247707e-01,1.851155501394070313e-01
3.122485774601823305e+00,1.025251429363217115e+00,6.282144351694993745e-01,6.289209266885784633e-01
4.721869716869081302e+00,8.172441553754481447e-01,6.204913492384502849e-01,6.251209929825990441e-01
2.916109930440350384e-01,2.541408387073409436e+00,3.945536159563559075e-02,3.541655694126245868e-02
3.876146257455273414e+00,2.306413544982310437e+00,4.129415158408221154e-01,4.120555946465697672e-01
1.829727876430383260e+00,2.763703556396152283e+00,2.037172989163525960e-01,2.061276609444500640e-01
1.430825026815024881e+00,3.002655854798833790e+00,1.455928025603626108e-01,1.442057858554612881e-01
3.989682878509204667e+00,1.771614245346543548e+00,5.075351557246355894e-01,5.076779540504305910e-01
4.665288516414198838e+00,1.642052488199179372e+00,5.390817423266339725e-01,5.380807651978004591e-01
4.909851940874325749e+00,4.892412531345003757e+00,1.682568484925033858e-01,1.695999678052664272e-01
4.672427423495562948e+00,6.558486053530243609e-01,6.120753000228879026e-01,6.098768527513988014e-01
7.104156350541612763e-01,3.372517046581640088e+00,6.220660394776871688e-02,6.225255479548639365e-02
1.553401496324491315e-01,1.369520813805986004e+00,4.744083488330756021e-02,4.453058503560553688e-02
3.763045325991352996e+00,3.764043771891155021e+00,2.276524075517691870e-01,2.296066057315032660e-01
3.843878805698061285e+00,2.359434457025047838e+00,4.031933052700949482e-01,4.044038644916932990e-01
8.301054825412367277e-01,4.030208187352879889e+00,5.346784454205153608e-02,5.339498575633856714e-02
2.906237264192005565e+00,4.854831289389478499e+00,1.190683936733962500e-01,1.191423638145566455e-01
3.256056356399164464e+00,2.195861679156059232e+00,3.995738379509363725e-01,3.996285832627055612e-01
1.973992306551654474e+00,2.351314554317428751e+00,2.666849306529268659e-01,2.659462600074071759e-01
9.284790949728957132e-01,4.481276006307535198e+00,4.876866512216899985e-02,4.908268484078049526e-02
1.765509831213219138e+00,3.907042653507665442e+00,1.162817140699418106e-01,1.170154589595527178e-01
1.479920501753466011e+00,4.850924692537494032e+00,6.497691137704622588e-02,6.483930767065933243e-02
1.376276930108016883e-01,2.444712896110292633e+00,1.970695135034883361e-02,1.851785376932488930e-02
1.450989907267354884e+00,4.382811489823971840e+00,7.843954925294156777e-02,7.762643363105313499e-02
1.318316009109521403e+00,4.897447307038271802e+00,5.697535237664842767e-02,5.605831060762830192e-02
3.410626944035005881e+00,3.120302243223894489e+00,2.781474097079639218e-01,2.790557556696501296e-01
3.223125235258327947e+00,1.027864756188459516e+00,6.292058549941171863e-01,6.295148470494239534e-01
3.410561520022876714e+00,1.686865646766313009e+00,5.023561650373572496e-01,5.063021296945096061e-01
1.535608236762777024e+00,2.725911471499912420e+00,1.780707258619543820e-01,1.777242504181649196e-01
3.013411533547369459e+00,2.522354716526723273e+00,3.321000584164625069e-01,3.322509395385422892e-01
6.901510669394667064e-01,2.749121201619384003e+00,8.259760731760838748e-02,8.133914038603823338e-02
3.846210459258861736e+00,3.546514062175685655e+00,2.518762196306388867e-01,2.520786163093476917e-01
4.705719834687950076e+00,1.730541417978897378e+00,5.258947954161211635e-01,5.250054501339506130e-01
3.848921113628572588e+00,2.712416616640813238e+00,3.512311978520808453e-01,3.495129094329803565e-01
3.683720688827487599e+00,5.391752145814110442e-01,6.438208818421516932e-01,6.441439950740684983e-01
2.901677681467398795e+00,3.779495285648841296e+00,1.880327307030109085e-01,1.912153009778564117e-01
3.836436449345742794e+00,3.133292481208238556e+00,2.966662985174850498e-01,2.949355357165956426e-01
2.374282859645697297e+00,1.394084188170823246e+00,4.976088003747225486e-01,4.963060766128941648e-01
1.362118002477639367e+00,4.216295115667929139e+00,7.951311422474446888e-02,7.943379807976105877e-02
3.915413745414798807e+00,2.960087857923561661e+00,3.212365358461281573e-01,3.217432891520110583e-01
2.633329254677510889e+00,3.288191936814202965e+00,2.154603061836202760e-01,2.180603553245606119e-01
4.633294284521118023e+00,1.687725397693421447e+00,5.319641638203677081e-01,5.306672352744780108e-01
2.974864706390333069e+00,3.331307113746767357e+00,2.318436043966011495e-01,2.315619995562852029e-01
2.716573211702827617e+00,1.058583705654269735e+00,6.086509424547096314e-01,6.070539110610642108e-01
2.901396157845618218e-01,2.167302085850651761e+00,4.892468809902073695e-02,4.716434332309338284e-02
1.183588618046029550e+00,1.633817817345227352e+00,2.669149981023551388e-01,2.659560048206306981e-01
3.621440854381005270e+00,4.827524480150597874e+00,1.428826496257605272e-01,1.406347671026513535e-01
2.250516805751561211e+00,4.462010847655246693e+00,1.134746358329224436e-01,1.143481664162219885e-01
4.635957673306558391e+00,3.574761753876468440e+00,2.751816898193775174e-01,2.772620475592483258e-01
3.114415609807780871e+00,1.318956765052510693e+00,5.657528425602087463e-01,5.646921196141880817e-01
1.393187258092956071e+00,1.201259045756204236e+00,4.138259666109425083e-01,4.123892503252800101e-01
1.300958091448761955e+00,1.890119255538679210e+00,2.447848705319084495e-01,2.473968819368905225e-01
1.528502516402048261e+00,1.439922762575016169e+00,3.726289709349671631e-01,3.721617972910444827e-01
1.163799490293307759e+00,1.494222199335940360e+00,2.904469404282741807e-01,2.933777611073711267e-01
2.704900881074451480e+00,2.870809498801178972e+00,2.644892653738361021e-01,2.586575710203475875e-01
5.145733764439207603e-01,3.223283308499849564e+00,4.863589428937722947e-02,4.826018586279222367e-02
2.934204942115317127e+00,2.995044263618950708e+00,2.653486169728644928e-01,2.632670204202610664e-01
2.201943943840857010e+00,4.194733459523478203e+00,1.250016818861003909e-01,1.238867921799941124e-01
4.406288144175911192e+00,2.197371482331184289e+00,4.479473486946409233e-01,4.495116471838201400e-01
4.464659710669307557e+00,6.961887103977822955e-01,6.257224184319019056e-01,6.278358687220085832e-01
1.556046733558531736e+00,1.471033572874330897e+00,3.696698765674713005e-01,3.692720789104845802e-01
1.034923271981107451e+00,1.712846016895444246e+00,2.249890218814757370e-01,2.268108428988081515e-01
2.167718050192597001e+00,8.047993080785362796e-01,6.494474898913575878e-01,6.471552247245975220e-01
2.581008056149574514e+00,7.423702102205160802e-01,6.765103760533432986e-01,6.770008126760357348e-01
3.583793793695569274e+00,7.698478145674407802e-01,6.598895053547608747e-01,6.595276126856248755e-01
4.856552895516943025e+00,9.977014956968655035e-01,6.119062138109307991e-01,6.084515723361647588e-01
4.485404786597943172e+00,2.762346321548638794e+00,3.677008503160091313e-01,3.694521645337794369e-01
2.044808864399047188e+00,2.462723721204752803e+00,2.591954355024184142e-01,2.577982610300486033e-01
2.790494029035220702e+00,4.401145286919788902e+00,1.399512004884578553e-01,1.407641551903049681e-01
2.947584424715427698e+00,3.833414934861825163e+00,1.860292527719896727e-01,1.844465655274092342e-01
4.407627208974758126e+00,2.100333083396629164e+00,4.632652376744990641e-01,4.635644494872986354e-01
6.172379013791402524e-01,9.854786603414869006e-01,2.662336647797657885e-01,2.674101231104329957e-01
4.097082186138305104e+00,3.072033846241751132e+00,3.145545685962449767e-01,3.144994295639643167e-01
1.386652290440356872e+00,4.829009915114572671e+00,6.165828066952090680e-02,6.065491337828330526e-02
6.267505264288345534e-01,2.151915708061070021e+00,1.055040034704178148e-01,1.066666693051118581e-01
4.902775115813454931e+00,4.839624665033200657e+00,1.718628659968784445e-01,1.722397246009314264e-01
1.801762010424396321e+00,2.544530803856099421e+00,2.242825955088613432e-01,2.233971283153507181e-01
3.764443752784342401e+00,1.654941780195174683e+00,5.220256339384128363e-01,5.220693213299729685e-01
1.880765301874376627e+00,3.310416317572999922e+00,1.610599782239910127e-01,1.608542056728132774e-01
1.524320320872468937e+00,4.285640676294975471e+00,8.578935539058030191e-02,8.506701300416222300e-02
2.762273219571009797e+00,9.571384985390281042e-01,6.343827899496278233e-01,6.361461614963832556e-01
1.241438873808056620e+00,4.609709934306891022e+00,6.110498864993968438e-02,6.454277743017632074e-02
1.297678333983796062e+00,2.273392036721184617e+00,1.948027872464135335e-01,1.937436946431276286e-01
3.492242719335764134e-01,2.274606937930293338e+00,5.507900674290427262e-02,5.480614453402238295e-02
3.601606444461584289e+00,3.629122096092507910e+00,2.337592930939705049e-01,2.318445245860712434e-01
4.614642942443496487e+00,4.200355766730753615e+00,2.155389156336901535e-01,2.128425713376654038e-01
1.242017721134822950e-01,1.000210146029212765e+00,5.606426109710480749e-02,5.829847535500762984e-02
1.512882199196335709e+00,2.439253852676689149e+00,2.038450184768657025e-01,2.024700931241138480e-01
4.362059641900741802e+00,3.810214980497402593e+00,2.438108639629994745e-01,2.444573018570892764e-01
3.044709432309184116e+00,2.536171404244849548e+00,3.321949635521715960e-01,3.294533814152468265e-01
7.300045869295378465e-01,4.889543377219023768e+00,3.208013729650202595e-02,3.077086151297046476e-02
1.277937210945119917e+00,3.404336946792804852e+00,1.081493990429930885e-01,1.090635646985134016e-01
1.116493249961889145e+00,1.149356365377502076e+00,3.683296125945552668e-01,3.692466756558835939e-01
2.658531479809093101e-01,9.827442596466234859e-01,1.213909711754623949e-01,1.218271608136055062e-01
7.301198184615942388e-01,2.431226742622177639e+00,1.037810338106838759e-01,1.045653110947765280e-01
7.227422460460352083e-01,3.058829649733435740e+00,7.372763519272526600e-02,7.412980215514007598e-02
2.568608449238253488e+00,2.513703276079471749e+00,3.000136232357091814e-01,3.019868117987115075e-01
3.864411525125793112e+00,4.304554226693277919e+00,1.859458340751542482e-01,1.893100654328541410e-01
2.643623663581175176e+00,3.255090410882993890e+00,2.192761681679585295e-01,2.203711145661397808e-01
3.315574025796587776e+00,4.690206563858287936e+00,1.418630668448082333e-01,1.416073379835384172e-01
4.430196585763185091e+00,4.657745353208666117e+00,1.752377262614785436e-01,1.731505421567356429e-01
3.926040378658641750e+00,2.910577743906838322e+00,3.280163031474024882e-01,3.270115051281839991e-01
5.888206816084362583e-01,2.268628175713770290e+00,9.250694071738893576e-02,9.182651451408753440e-02
2.315744802870869645e-01,1.313291884355110684e+00,7.429720483303398071e-02,7.714321653512998256e-02
4.656263364271218563e+00,3.661020923299160845e+00,2.668367347662891631e-01,2.637086653942042336e-01
1.377816840900596418e+00,3.329967720752351923e+00,1.202037086442775682e-01,1.185770877799412620e-01
4.329915628171151276e+00,2.882653100727591955e+00,3.468228145727537681e-01,3.447274867650895747e-01
9.550226096206889670e-01,4.614141637751350444e+00,4.725575654140828918e-02,4.895182799988332528e-02
4.408718206424199870e+00,2.311401749399111694e+00,4.304012467237510187e-01,4.289736690016914822e-01
2.257559885512000264e+00,2.754936649501646961e+00,2.432325789862935239e-01,2.395235546744155231e-01
2.416717160736027992e-01,2.825342653874604260e+00,2.805700235632425585e-02,2.390815680486308575e-02
4.946255491060737697e+00,1.924202490053177339e+00,4.984521970922696221e-01,4.990239091066670518e-01
6.726704413099506841e-01,2.492580136349123343e+00,9.258554518211553619e-02,8.927293866803719113e-02
2.158448627459435554e-01,2.482869546795025251e+00,3.021619203720027000e-02,3.236456783198417286e-02
4.024225893486346628e+00,2.985931928615970676e+00,3.224111197825227371e-01,3.244828517256786449e-01
1.697971323861564796e+00,2.497162987013486823e+00,2.185206507483102301e-01,2.161963956906670647e-01
2.552953080672619723e-01,2.042746755309978735e+00,4.662949536907882303e-02,4.589067810529396524e-02
1.594789805665365601e-01,1.388709956299478021e+00,4.786027826830786813e-02,4.783966426433426677e-02
2.094738758704449033e+00,4.357112969713899275e+00,1.114312407870125254e-01,1.083779952455503209e-01
6.163416851872604019e-01,2.821452380357500456e+00,7.117646336970182008e-02,6.863795837899570873e-02
1.825630019223521527e+00,4.360859668180289361e+00,9.818937916662932863e-02,9.684832386493293088e-02
3.463859676296568324e+00,4.771477694923197177e+00,1.416320896159391773e-01,1.414805855538281421e-01
4.759747941009338845e+00,1.821172929223455972e+00,5.125105575270068048e-01,5.129786741672812678e-01
1.538078876380894577e+00,3.199609603401454727e+00,1.415328631747425625e-01,1.376950787830463485e-01
2.920182942295849848e+00,4.763150594236068791e+00,1.243708706831355149e-01,1.247655158829354405e-01
3.550019156412367316e+00,1.416913647742117588e+00,5.608202941663796848e-01,5.605033673262719285e-01
3.992143496564988236e+00,1.685214042256816924e+00,5.228200683713242203e-01,5.222019425713286811e-01
2.518747792547283204e+00,3.049631902985166398e+00,2.313823953399828104e-01,2.303713907288219842e-01
3.976678809358109135e+00,9.302121001967211811e-01,6.386751077325945047e-01,6.406399581709213420e-01
2.362598716485840633e+00,9.288585682675627453e-01,6.247835427135645103e-01,6.278163555339417723e-01
3.741723821637824354e+00,1.023497380890435515e+00,6.311386241713192735e-01,6.301314023193570479e-01
3.208898805240032459e+00,4.736889579720116927e+00,1.356058382081287428e-01,1.351723103557497807e-01
2.376503558851668085e+00,4.652732103692295063e+00,1.095758093768492147e-01,1.063080739280269915e-01
4.364845466824716524e+00,4.852552050341714995e+00,1.601790034726907064e-01,1.592796253809777018e-01
1.631729304779266476e+00,2.349544529199161680e+00,2.282618223338425401e-01,2.295429270208725059e-01
1.860648497550477565e+00,1.123420207480441135e+00,5.169659539357808198e-01,5.166708275499197756e-01
2.465468509193674329e+00,3.511258056247885229e+00,1.853665764534456750e-01,1.859886089998278036e-01
4.000026764696873460e-01,2.184443104962774829e+00,6.655567619636541810e-02,6.624750268933465858e-02
2.999100784322391355e+00,2.526258640186658688e+00,3.305555858840596994e-01,3.306681080314979315e-01
2.186017049368140786e-01,1.093431380364717764e+00,8.795555669875139426e-02,8.920836166073035922e-02
4.345043165075678004e+00,1.078908389115230904e+00,6.172545483784123155e-01,6.187102654944094393e-01
1.807617114607177777e+00,1.225773726265928731e+00,4.774516881037021987e-01,4.734894082958200356e-01
4.452119755419730041e+00,4.461828999180261768e+00,1.903703335401099594e-01,1.898762532834503691e-01
8.319657448983347470e-01,3.819451733885425693e+00,5.896572504707502799e-02,5.309291142064681557e-02
3.609616635522081118e+00,3.555781238313135084e+00,2.411971926653126985e-01,2.411756626355958388e-01
2.969016127370009528e+00,2.535203094164623305e+00,3.271889826113994482e-01,3.260534014884093890e-01
2.877346945675612666e+00,3.965334072421536238e+00,1.726428341724394466e-01,1.714168935919375136e-01
4.542069802553714730e+00,2.045251073585507395e+00,4.748278756300706172e-01,4.779093355601168325e-01
5.251121853536583339e-01,1.060981764119472981e+00,2.117942626743299084e-01,2.124772557552161989e-01
4.596939459477479062e+00,2.302630177290753366e+00,4.364118011850648404e-01,4.386445972698274076e-01
1.474434928281561863e+00,3.648835804423902207e+00,1.105248966508767666e-01,1.117530303128055347e-01
1.343742278563812453e+00,3.589998528579497972e+00,1.040541815596150721e-01,1.074031399451628177e-01
3.454982867860645790e+00,4.933015965646770695e+00,1.319047638416270818e-01,1.313965646206591564e-01
2.124624440229179623e+00,3.287248310469690793e+00,1.809087159958742141e-01,1.803865238373272839e-01
7.570682799360264337e-01,8.662277286610932103e-01,3.614011828372248880e-01,3.612047451102184947e-01
2.834368333387964345e+00,2.442123249871233526e+00,3.312225804715865363e-01,3.361071850678185036e-01
4.392239583688733795e+00,4.339821600771280430e+00,1.984306635722686285e-01,1.975493694305048009e-01
1.433236766648225968e-01,4.429963294302869059e+00,7.780625346588878471e-03,7.825949499239247611e-03
2.071927192410957019e+00,4.699981316623398797e+00,9.500528129278926204e-02,9.774729412766341996e-02
9.778612540454009183e-01,1.103074345362551778e+00,3.465856069295272790e-01,3.484263083161033836e-01
3.572312489293760773e+00,3.583403255880611926e+00,2.368935157571323002e-01,2.358977251755521587e-01
3.956805487816986044e+00,3.155051260291322990e+00,2.990933561998543322e-01,3.025781714014155188e-01
7.938527244764520541e-01,1.739959096716610087e+00,1.733192239323594896e-01,1.742781772799913420e-01
4.238058410526838848e+00,1.257788133017895937e+00,5.957884186168871388e-01,5.986809637049297361e-01
1.630164703055095643e+00,1.159912526872147076e+00,4.705054584438212451e-01,4.717158847022582258e-01
3.774348203069606278e+00,2.784707562265532399e+00,3.379887937457930480e-01,3.395440793126979218e-01
7.311191477951038964e-01,4.124764133523621368e+00,4.522037113676753012e-02,4.373534348964909502e-02
2.419676616937238123e+00,4.491499333478408573e+00,1.193617155617181236e-01,1.221982519158988090e-01
3.281271302346068897e+00,4.523792297509492855e+00,1.510282077941969281e-01,1.496262705775641966e-01
2.525532601667000776e+00,4.555897552530326244e+00,1.204444595992982259e-01,1.205982124400423738e-01
3.477431171280093825e+00,1.519531601342666960e+00,5.383053457722177804e-01,5.404798248661927262e-01
3.898897431406596947e+00,4.083843397105788142e+00,2.046179574836476667e-01,2.039391524206344009e-01
4.649108214696196839e+00,4.991246193754292015e+00,1.567567232409059486e-01,1.569955201481895990e-01
3.280411542200055930e+00,2.066001873440912462e+00,4.236913218535167669e-01,4.237079047700320622e-01
9.621558259085747355e-01,2.675869211059012098e+00,1.184103086450661313e-01,1.187237846750092696e-01
3.863752264011015569e+00,1.601425892626767489e+00,5.346212543258596073e-01,5.358018966191312460e-01
2.176342303872363271e+00,2.319922216978397067e+00,2.921108808357839037e-01,2.891146588967516973e-01
3.523104069435825991e+00,3.330564562196172584e+00,2.603599844470612101e-01,2.593116771639399909e-01
3.477081126073299888e+00,8.931125018310277497e-01,6.506335750157190567e-01,6.547644781187982321e-01
4.447726990380183487e+00,4.549512803939630423e+00,1.836040556315222672e-01,1.796967116456811564e-01
2.987425363956343727e+00,2.733802831647153653e+00,3.010133700506998355e-01,2.997395338990647695e-01
1.224423189900655462e+00,5.615039650381425940e-01,6.522025552244842261e-01,6.537994755116905976e-01
2.090614093355315006e+00,1.492487771548445918e+00,4.417940122037810613e-01,4.381119650856835079e-01
3.141036009318246780e+00,4.610692860641607993e+00,1.407395083242177491e-01,1.390159624346931633e-01
2.896972355603375071e+00,4.270121982225399293e+00,1.525386985101897519e-01,1.509315808921604940e-01
1.048772879718097073e+00,4.725762846647345583e+00,4.927452646804664910e-02,5.240910227500825830e-02
4.137757862136489884e+00,2.792790189895876907e+00,3.519655427565877570e-01,3.502281412690873008e-01
2.939343080120862872e+00,3.706905644458702298e+00,1.958447822535485106e-01,1.971088910927573101e-01
2.926326758690680929e+00,1.436357380891195357e+00,5.298005241512628860e-01,5.285407779068045375e-01
1.104981404360900088e+00,2.071194400660688384e+00,1.895563142081795882e-01,1.895772168371195887e-01
2.508948764726389502e+00,3.252088595939824689e+00,2.107485908479254655e-01,2.084828082678074068e-01
1.416612626002084374e+00,4.626441201188466579e+00,6.884423543948073321e-02,6.590182156562872373e-02
1.743056568539212536e+00,1.924293537813646759e+00,3.046926657531722205e-01,3.037557304507791933e-01
1.775249722491109905e+00,8.996485078574592009e-01,5.833500229174686247e-01,5.805976711639496690e-01
3.067905634555487815e+00,1.765364625686751454e+00,4.678008190565051128e-01,4.674479229254818180e-01
1.926658082121183835e+00,9.091604783360943687e-01,5.970334956406747606e-01,5.972700506808430454e-01
4.509539478547889502e+00,3.616890301323875789e+00,2.672805770774863698e-01,2.680981359754746607e-01
3.778723558369169844e+00,7.750257072230113398e-01,6.539568544731428901e-01,6.570110879334852827e-01
4.904970722360179280e+00,2.950563788484556582e+00,3.540133876261732371e-01,3.568499997146730163e-01
3.097036004313425739e+00,2.619434267113786241e+00,3.237311428595049945e-01,3.215227741615829249e-01
2.208579351125844692e+00,3.996446581028374467e+00,1.366178808669158140e-01,1.351179472315871821e-01
2.025058535373880364e+00,1.822473257320023965e+00,3.600551768008170561e-01,3.634335697193205039e-01
2.806986540331665170e-01,2.433585948842318381e+00,4.037979401507939964e-02,4.026918500410944790e-02
3.550671874052096388e+00,3.487699494957580804e+00,2.453676038911632717e-01,2.445945551237601046e-01
1.647189334078511536e+00,4.214023822354244331e+00,9.521932932827342766e-02,9.735980597793328362e-02
2.111440059446972606e-01,1.598804315580416358e+00,5.300484364414029953e-02,5.175377943036341827e-02
4.571791617754171533e+00,4.830177640647264070e+00,1.661524784178328440e-01,1.680179105083431657e-01
1.258241730472848818e+00,2.614917195661324634e+00,1.573437930512474880e-01,1.567381490432154245e-01
5.579819363406256505e-01,3.826434737057880398e+00,3.963769762009684144e-02,4.222533955139774059e-02
3.717356851531927742e+00,2.742666321013303321e+00,3.410575505221926651e-01,3.407649552367006951e-01
3.880120356834187767e+00,1.931411947183934164e+00,4.759897230666985668e-01,4.776274775527694638e-01
3.879842291594802539e+00,3.043429019986725770e+00,3.093420046083092401e-01,3.114580588721624355e-01
3.118140865549020813e+00,3.317726149671911706e+00,2.411753432005554199e-01,2.444051391950025354e-01
2.284027047781573005e-01,4.841607291196888596e+00,1.030960322817214836e-02,8.714777842348791353e-03
2.718797899081154767e+00,2.693155207305070853e+00,2.875288778183712202e-01,2.867598430509017970e-01
4.807411073800915702e+00,4.304670881674882210e+00,2.112037961830900423e-01,2.083680531452440365e-01
2.330529958164384574e+00,4.955547976043751746e+00,9.434331577149197845e-02,9.089569923753669511e-02
1.553262231374783031e+00,4.059467496096411665e+00,9.651381245616462434e-02,9.551784186468879889e-02
2.831106909793706272e+00,1.975066240335620948e+00,4.097682621424935667e-01,4.100857027299358859e-01
