x,sigma,I,I_noisy
3.776461038098008594e+00,1.220584216565181013e+00,6.419511947973791099e-02,6.369113583986089899e-02
1.218482997827823766e+00,7.464202542173404842e-01,5.445044498592673810e-01,5.442940102291722315e-01
1.276566389110240340e+00,8.681286603553640679e-01,4.842015857368675569e-01,4.839747701433229632e-01
4.390348230724240075e+00,1.089396487091329524e+00,4.499173247598937941e-02,4.482659041435032438e-02
2.371960906992687246e-01,1.345640536983483848e+00,8.171137059845621220e-01,8.174354172925140105e-01
6.065019374814756281e-01,1.942700290237021843e+00,5.411162652619658786e-01,5.410760286228607496e-01
3.021136904239491994e+00,5.429582677806653601e-01,2.390518629131411499e-01,2.391274562070646592e-01
1.183023962252733430e+00,1.862830632157938204e+00,3.423580479847172509e-01,3.424118365595333890e-01
2.597408907172260140e+00,1.062202851462523245e+00,1.544728315329569057e-01,1.544552875958518923e-01
2.651817525669586839e+00,1.251216390182521732e+00,1.345605182484687634e-01,1.343511150015512245e-01
2.004618672529245860e+00,1.564618457532428231e+00,1.969171480702157084e-01,1.973081279793332810e-01
3.998105656384696172e+00,5.648895149997787968e-01,1.181456210074040419e-01,1.181264728223735128e-01
1.012196889950252476e+00,8.981872157483767882e-01,5.614799504808790642e-01,5.614485470534351652e-01
3.774970298285214021e+00,1.624093447271655277e+00,6.308360284976778642e-02,6.254705081296116354e-02
2.071356027591853888e+00,8.281781120954754272e-01,2.886712523477071857e-01,2.883421804724261017e-01
4.518935814052878364e+00,6.297365206426813744e-01,6.739143888399634630e-02,6.711377618506625398e-02
7.725053454382180274e-01,7.599644908957381428e-01,6.846577314570321260e-01,6.849627510873174119e-01
1.141537867389476046e+00,5.209916478918752425e-01,6.617780665739577683e-01,6.609211374282268903e-01
1.642175569470857965e+00,1.838998081501203918e+00,2.436109922452648346e-01,2.439946215926324102e-01
1.041057112553349207e+00,1.316347823080729729e+00,4.539965851445703082e-01,4.540753598970513893e-01
1.526473362069971529e+00,1.552457969841515517e+00,2.831235911892809876e-01,2.827841938774935948e-01
1.919956006479449639e+00,5.742520176239124252e-01,4.336540988764590598e-01,4.332434478012385792e-01
3.886351417290690335e+00,1.692482742709700227e+00,5.904830222253636129e-02,5.931722309314787361e-02
3.470948494504437765e+00,1.166867278374619232e+00,7.880112856465909532e-02,7.892268782276998240e-02
3.915651366458650084e+00,8.318417813510978753e-01,7.150807109362307401e-02,7.053129890227363696e-02
2.749796221884310832e+00,1.691032407061832998e+00,1.177911221448019186e-01,1.174596871532155029e-01
1.454396243195727578e+00,9.629668336866888945e-01,4.019487510745094472e-01,4.015039678513278587e-01
7.195963218624501501e-01,5.493469097068285345e-01,7.670444684905347588e-01,7.670218746221635353e-01
4.758323515678800852e+00,7.121365001125500305e-01,4.686949464921260494e-02,4.656460183754867338e-02
3.132305624993652948e+00,7.306363341602586381e-01,1.499291373802410510e-01,1.501716449368468986e-01
1.047102781932758298e+00,1.008347561334188569e+00,5.190777971568852900e-01,5.188299873443493748e-01
1.535108012780559861e+00,9.087914054988814883e-01,3.948091107899317498e-01,3.946841176084175395e-01
2.855539120136864728e+00,5.682379906789489787e-01,2.508146303807425870e-01,2.514478297482002356e-01
2.321076670038276113e+00,6.908590517741138859e-01,2.876407245646649402e-01,2.875334592343700146e-01
2.219913583086835507e-01,1.967788369323817843e+00,7.685482007418812378e-01,7.683119803038066520e-01
1.543563586344942173e+00,1.964356456782074378e+00,2.570289393245628329e-01,2.570599282338852376e-01
2.850505107234870383e+00,1.868973692623212335e+00,1.101647710534113672e-01,1.095279161500395948e-01
4.056984417825589162e+00,1.678009052495077924e+00,5.343088820183867355e-02,5.264432578132002827e-02
9.618802131749243367e-01,7.606628211587626032e-01,6.210148367230606814e-01,6.210104305249473100e-01
1.181460171767197309e+00,1.538253992424069239e+00,3.742890791961944186e-01,3.740038955313608748e-01
2.105886273055832092e+00,9.439808391762003481e-01,2.501212544479716748e-01,2.494155237626466681e-01
1.454991839576891710e+00,6.600803753457060719e-01,5.105062435932439246e-01,5.109757791726247111e-01
4.157354833873604605e+00,5.887777770416262602e-01,9.832511249636721740e-02,9.867326230364241446e-02
2.767414223061091416e+00,8.023441870632952444e-01,1.766091448851862256e-01,1.767259177828854333e-01
1.087908168949681009e+00,1.563730032188399122e+00,4.002491711614556968e-01,3.999867703006161346e-01
2.453378833891943334e+00,7.045874258918027877e-01,2.571003840637325899e-01,2.570041583681064168e-01
2.599501224567661417e+00,1.618944231427804636e+00,1.302192715516478916e-01,1.299346174195885606e-01
1.335718738470228928e+00,1.959254741547898471e+00,2.991241139214494416e-01,2.995558005499492360e-01
2.989743298045119513e+00,1.231642694832920215e+00,1.068410746576690384e-01,1.061242591146275976e-01
3.859364512067030795e+00,1.463702185472624429e+00,6.013069599499920592e-02,6.026757525504885388e-02
1.082472552730844306e+00,1.806158817980660469e+00,3.757018754163500285e-01,3.757115526214920287e-01
1.499717497152293078e+00,8.962211352790435681e-01,4.086408636205045020e-01,4.080759735781198105e-01
7.667541444976538889e-01,1.846861469255016042e+00,4.821588770935947288e-01,4.824685880185799469e-01
1.597683841434736074e+00,1.434838539024884341e+00,2.785525177339487901e-01,2.783830144084866176e-01
3.910425184843064450e+00,1.181157012375334769e+00,5.942439759121567744e-02,6.035922409550620316e-02
3.724309799635271645e+00,1.277018335040092101e+00,6.585874366800044399e-02,6.644594386834561106e-02
4.624483933205777220e+00,7.160551338306524460e-01,5.116772161549543174e-02,5.114028196715333929e-02
1.943938786501961502e+00,1.529238533207259998e+00,2.074934648829384054e-01,2.073057379231083019e-01
4.928520838578176466e-01,1.810487529082793090e+00,6.124775893836882368e-01,6.121369689184432694e-01
8.377238334128017661e-01,1.410435200564831737e+00,5.131394261830375392e-01,5.127793140481694545e-01
2.568746482389946628e+00,1.098130163370069967e+00,1.541624423858794224e-01,1.543203853870036002e-01
5.528816532397928807e-01,1.111914585057008020e+00,6.875111238254751900e-01,6.867948611501489831e-01
3.507436965796033590e+00,6.436565559653930624e-01,1.354916296589084856e-01,1.359774333521837908e-01
1.508009486807716515e+00,1.639102593179666556e+00,2.802700932255379196e-01,2.806194729160075285e-01
2.380755766761760039e+00,9.372721816648347248e-01,2.032393963592174502e-01,2.031726297183227004e-01
2.063387436565102817e+00,5.259984495857177311e-01,4.292177168190612346e-01,4.295927582268305733e-01
1.867210082308266461e+00,1.848864547361308786e+00,2.078380686091233220e-01,2.089870062271408646e-01
4.194649733547347381e+00,7.706109019895228673e-01,6.352777101062363763e-02,6.367632804788654621e-02
1.964397440450893484e-01,1.149497545834787138e+00,8.630338822008370991e-01,8.638936046472447394e-01
4.388816187062061225e+00,6.481197859810395867e-01,7.054252619682116476e-02,7.039591861090246927e-02
4.580228568301358827e-01,1.923153548213930364e+00,6.184564861213152076e-01,6.181535165142513222e-01
6.199614829033617269e-01,1.649654543353024083e+00,5.701539408033118317e-01,5.706547970249774560e-01
9.771236069706995542e-01,1.664892584759644967e+00,4.247164193431537393e-01,4.237586926743944216e-01
4.297143061779548745e+00,1.254328195252201184e+00,4.676837479557462152e-02,4.724818067351438389e-02
4.892080740784559900e+00,1.568892658261778372e+00,3.310246985452448831e-02,3.310206039393468608e-02
7.971206598169700008e-01,1.069520080358347780e+00,5.958033148442609672e-01,5.955631658626849845e-01
2.730724722836906260e+00,1.765978079677933854e+00,1.189157646754773062e-01,1.189587251931880224e-01
2.971473208987793768e+00,7.419375642680385852e-01,1.659090603171091138e-01,1.659647324666695123e-01
9.760186923460589803e-01,1.014361213245366322e+00,5.425491230599384096e-01,5.431729191777883159e-01
3.629620319423598307e+00,6.792070878011529089e-01,1.144489760699625158e-01,1.148698776496837465e-01
2.298797336234054800e+00,1.122997280136867504e+00,1.868529730710404846e-01,1.869534301304481005e-01
1.215339637397072181e+00,1.794097959252046959e+00,3.389164729580323443e-01,3.388062000873808266e-01
1.218774199261374314e+00,1.580759538028337463e+00,3.582567976449627101e-01,3.577845237662178324e-01
3.125320356687184109e+00,1.953020974605235605e+00,9.303873541321661111e-02,9.313828632734155732e-02
1.745247044353870347e-01,1.955803375286640389e+00,8.091409937297607824e-01,8.078534191504959106e-01
4.068730561897250908e+00,1.919475369209887816e+00,5.304989950482572048e-02,5.353286076434861374e-02
4.011041370797022054e+00,1.518947254882313302e+00,5.493662916845503535e-02,5.493608119857708305e-02
2.731197782138435670e+00,7.466364149386908178e-01,1.970192803786293689e-01,1.961883344266419915e-01
1.286050533720672906e-01,1.005827714990369159e+00,9.167094249931569960e-01,9.169918725199824872e-01
3.482087163084917947e+00,1.817208399750349201e+00,7.503781993715968879e-02,7.459336950284779777e-02
1.880390596117273994e+00,1.511812674584336769e+00,2.185022149029217375e-01,2.182691977823971730e-01
3.414189803592670991e-01,8.109838602124288531e-01,8.343669203685790681e-01,8.334738708064328705e-01
1.561137415133208028e+00,9.893057830236438033e-01,3.649212806514648966e-01,3.645468192866069823e-01
1.972449783548587021e+00,1.410346814609795718e+00,2.102093170200325656e-01,2.102890514557329560e-01
6.133086158800438170e-01,9.853242094882415092e-01,6.875091178205118281e-01,6.874668825617975543e-01
4.737603814101229105e+00,6.693147863999011626e-01,5.202873330658437656e-02,5.217320575982273972e-02
2.130207293465279150e+00,9.900976941311804280e-01,2.355484732282238647e-01,2.351828005449901893e-01
4.050141340139751023e+00,1.674914946420833717e+00,5.364527852167736560e-02,5.392569206424382283e-02
2.987729751810880074e+00,1.693415990358261292e+00,1.014948783137412519e-01,1.007530427101968051e-01
1.908495614858018552e+00,1.471847837122623570e+00,2.163819210219558031e-01,2.160952832435374948e-01
2.563212134600193259e+00,1.848811871141702756e+00,1.318479991211652935e-01,1.305205335798945154e-01
2.530558279562804103e+00,5.930964926907400514e-01,2.935533974133404111e-01,2.933963636534674402e-01
1.894482518465002041e+00,6.178010629469603554e-01,4.163167842462931478e-01,4.160392255091939218e-01
5.645700455637014947e-01,1.392970263776297291e+00,6.336071280741193412e-01,6.335054135278963550e-01
4.181389263507418796e+00,8.568457092637518091e-01,5.764364645993259179e-02,5.792379933501103084e-02
2.515119199817947404e+00,1.239656066649326149e+00,1.492640612836935721e-01,1.499143023823735210e-01
2.523450187099887998e+00,1.983331287809615429e+00,1.348469288215427553e-01,1.342522697200669579e-01
2.252542049220773279e+00,8.362072302506901034e-01,2.500017612269298528e-01,2.498751479724226898e-01
2.098779187137236768e+00,6.901381045806205261e-01,3.343373792526375121e-01,3.333514950323976933e-01
4.585010167022455896e+00,1.576849673419143727e+00,3.940296260157533786e-02,4.031006696650861476e-02
4.616888831428175521e+00,1.819707354586850512e+00,3.868255194522003670e-02,3.932575850866720790e-02
3.695318688742074809e+00,7.296334994155040388e-01,9.847790585069296498e-02,9.870397115187662385e-02
2.356347948578407792e-01,5.119411185960437427e-01,9.208310346803716406e-01,9.214308843268280702e-01
1.924727544974050852e+00,1.029711327436514612e+00,2.679420673286696530e-01,2.683658133119664613e-01
3.435201498266674314e+00,6.431396573385790294e-01,1.429085423636902996e-01,1.425861172433321167e-01
2.759228612829556226e+00,1.088323478060186700e+00,1.343193312342101930e-01,1.346748320691953937e-01
4.058783203525344163e+00,8.817653115287298338e-01,6.132006205785568015e-02,6.190341192510852991e-02
1.427886910529738262e+00,1.556618388472067682e+00,3.055501198532277751e-01,3.059502629592358858e-01
4.302034168458355623e+00,1.166338218281111949e+00,4.694636058395444678e-02,4.690140734669211858e-02
1.525908203954178699e+00,1.990441743348611681e+00,2.594566294342339208e-01,2.592622790313909853e-01
2.314037699422388794e+00,5.543339274271080752e-01,3.577484646742258301e-01,3.589346624560872945e-01
1.285130380113413295e+00,6.916853757599852326e-01,5.457809289836454969e-01,5.459163070239355653e-01
3.679134641311435416e+00,5.955430242706996058e-01,1.350948214129596980e-01,1.353678903880149165e-01
7.739542412341660071e-01,1.488778429324942643e+00,5.262661102129621016e-01,5.255648658852771771e-01
3.985760620395400800e+00,1.136563793572851200e+00,5.714692753400767850e-02,5.748833671011540497e-02
3.461992893956466588e+00,7.786656396053035500e-01,1.078770779578643174e-01,1.080005576424953734e-01
9.574477617263504881e-01,1.116574560516377490e+00,5.247127095152972487e-01,5.242818159288865631e-01
3.798563702346808402e+00,8.454613726070263624e-01,7.659095776009904044e-02,7.723571772824734671e-02
3.772934824908386053e-01,1.421189877951682279e+00,7.247226818643041080e-01,7.247213353656843937e-01
2.152217445204394508e+00,1.237797480481461765e+00,1.964322286656953187e-01,1.967563269904134549e-01
4.076002798170231145e+00,5.485341773964071965e-01,1.179207827327290459e-01,1.181510767119599570e-01
1.290263569665186960e+00,5.961972604083228822e-01,5.858756715458580677e-01,5.855260725734813265e-01
3.034952633415889167e+00,7.692939076377176555e-01,1.513238504263411666e-01,1.514685484146990335e-01
2.464863903909355614e+00,1.304880976273415705e+00,1.511676686594791152e-01,1.518597672860835524e-01
4.600686627531658246e-03,1.817132642993347869e+00,9.941833275670757253e-01,9.936304842968119999e-01
2.115637920435688546e+00,6.287017413475119998e-01,3.594624304434800299e-01,3.589440329254211526e-01
4.978692971871168993e+00,1.117789012220409273e+00,3.175376495511033487e-02,3.129791439785500201e-02
2.625669752540493729e-01,1.149051923493179972e+00,8.244580452144477656e-01,8.248282448871669947e-01
8.597271810211992715e-01,1.477900307718231110e+00,4.936878124805734736e-01,4.934565964336594113e-01
8.946176321434073930e-02,1.048771946562874424e+00,9.382688030681899383e-01,9.384157643604771337e-01
2.657435501691925328e+00,1.221670023769406921e+00,1.355100274440875496e-01,1.360809302772572338e-01
1.332312952193898115e+00,1.285536978347138426e+00,3.665222781304747768e-01,3.659592385344627719e-01
2.369647512131906053e-01,1.736103877959119579e+00,7.779069004951868482e-01,7.786432814076973408e-01
4.673626840761652135e-01,1.739621020307240418e+00,6.344796086495052556e-01,6.344937098763276939e-01
3.943558309285749575e-01,1.456029735291475502e+00,7.106387096098307765e-01,7.105506560876925226e-01
3.357034231688468040e+00,1.985217886205393523e+00,8.086304870196016348e-02,8.162737317605321674e-02
6.241840480179078332e-01,1.101672215850713954e+00,6.587922978605500468e-01,6.590203595776555900e-01
4.791597792603591088e+00,5.184960595837571073e-01,8.096266343396052445e-02,8.030446958733900020e-02
2.512685062770541045e+00,1.804630053711973492e+00,1.363199887883770611e-01,1.362898037783687177e-01
1.529087571786578170e+00,1.618810482327211808e+00,2.772300079535261474e-01,2.768436653355489940e-01
4.520744504917185047e+00,1.137518295478320507e+00,4.135856056425211980e-02,4.149080487999165512e-02
3.916416602668729929e+00,9.498335393856354170e-01,6.419518813319373407e-02,6.395943151933987381e-02
1.734663710416225468e+00,1.339693247039384527e+00,2.597303578747147124e-01,2.595600882486228111e-01
2.929267612325732184e+00,5.185182653520714613e-01,2.676029997372503244e-01,2.680817067123204556e-01
3.148910242589817887e+00,5.030499743785274980e-01,2.438710249168866973e-01,2.430235938925327799e-01
4.683569238323759265e+00,1.587867962008202127e+00,3.725036761813594471e-02,3.739013966284659291e-02
4.821491721439085332e+00,1.220834084115859142e+00,3.456969981955342053e-02,3.445208582424912763e-02
3.658060403722322551e+00,1.451301619845522417e+00,6.784336259966211591e-02,6.800425307306229294e-02
7.861578167352434310e-01,7.353285304399981293e-01,6.873200315157622642e-01,6.861335714389019680e-01
2.976699843647532706e+00,1.922256184291009307e+00,1.018893601515113295e-01,1.014113861125061355e-01
4.044148261000646283e-01,7.206257336791181967e-01,8.257122350256870247e-01,8.255076090376760600e-01
2.154493830562741685e+00,7.116894524247014964e-01,3.131019878651041810e-01,3.139274678666978957e-01
3.792906580939328975e+00,1.145465997142752101e+00,6.437522037932891239e-02,6.374642344952222150e-02
4.103181299914023583e+00,1.232355163650941332e+00,5.254766743185082523e-02,5.198479977169678801e-02
1.804597366477552756e+00,1.284385741566393957e+00,2.520268706313313345e-01,2.519303074278256283e-01
1.416052728090699375e+00,1.482700830806142900e+00,3.161616911407874042e-01,3.163197248972337561e-01
3.620987191808755501e+00,1.780770672129258436e+00,6.907154452839213421e-02,6.876422587170814837e-02
4.549433884104910675e+00,1.973080296709655901e+00,4.019834350590847233e-02,4.024050327836729835e-02
4.140244791769880806e+00,1.171409059628734539e+00,5.170773952771605397e-02,5.088907636942761881e-02
3.435483933215490726e+00,1.187958036930388594e+00,8.022161754259739264e-02,8.106552263516937640e-02
1.835536928609915908e+00,8.512186943254119731e-01,3.347304410518823214e-01,3.345602825977172512e-01
1.594855750162869068e+00,1.547930581279851836e+00,2.688111203446986175e-01,2.688742669449482037e-01
3.750330439310496811e+00,1.270563496498742229e+00,6.485604598353025829e-02,6.620645475102790445e-02
3.289010206110994261e+00,1.177242894706131082e+00,8.863753335804593070e-02,8.835568131243194678e-02
7.807960752587106423e-02,1.011181988090139150e+00,9.475405005448693796e-01,9.469194338904708408e-01
2.540526304985087691e+00,1.205809564602947415e+00,1.486238561718389861e-01,1.481286274984393581e-01
4.889667012682103575e+00,1.432335859361168140e+00,3.316010340749768470e-02,3.399502505094366411e-02
1.468217733891231669e+00,1.736974016825120426e+00,2.822480553199802067e-01,2.821528353466923322e-01
4.813792708581105195e+00,1.389926259708344602e+00,3.462304876112580476e-02,3.423105734502740471e-02
4.047305607838460162e+00,1.612675134559680590e+00,5.374641728921758510e-02,5.372788049767287383e-02
2.758378037913488789e+00,1.100509752567484512e+00,1.334287024908215324e-01,1.334043029567466010e-01
8.059311600027324607e-01,1.368281947964429701e+00,5.329540544296496041e-01,5.334571799727533259e-01
2.445151656565195175e+00,1.865394574196232336e+00,1.420177574090450701e-01,1.423778929243283975e-01
4.766473025856864609e+00,1.213508925057081189e+00,3.568426495031092049e-02,3.587287720747176639e-02
1.565562371748652204e-03,7.417402993271420275e-01,9.991877363269033863e-01,9.994292552019027331e-01
1.758025469519231443e+00,1.654563901440230911e+00,2.312829047147711703e-01,2.308800042017299659e-01
1.736679008436077254e+00,1.362160117518134816e+00,2.568664137175324935e-01,2.562369113710533663e-01
4.036885632103858867e+00,9.541235100621673348e-01,5.902427918970018506e-02,5.922745796909834048e-02
2.404908595369259494e-01,8.027701283524847353e-01,8.795138506902683284e-01,8.797773596309005351e-01
1.240148508839958197e+00,8.756618479037853175e-01,4.932296941773550714e-01,4.933157500386226579e-01
4.538827083723485423e+00,1.734317648095506481e+00,4.044712651665328257e-02,4.059143250980479928e-02
3.812414478197075240e+00,1.464640397732532406e+00,6.183135713104107034e-02,6.214809225304453177e-02
1.407248059485052938e+00,1.283750674970841832e+00,3.457066724224678311e-01,3.451371396187347118e-01
3.898253586784943270e+00,7.845197319547664305e-01,7.720420414218986949e-02,7.703535723936366653e-02
4.616265100997754445e+00,1.680342712307913766e+00,3.870019165020071455e-02,3.826792010549674022e-02
4.866462269349743686e+00,1.240287980211020047e+00,3.367603749146354936e-02,3.274692038668573085e-02
4.903681614666394850e+00,9.371926922813067495e-01,3.425737509768227856e-02,3.452448628338705694e-02
2.692424186529635666e+00,1.505969881521222131e+00,1.238520028231441805e-01,1.237390498815362505e-01
5.480253701499321339e-01,1.534978889950254333e+00,6.202184534464622034e-01,6.204231639306708734e-01
2.610966477965213084e+00,7.499490400891253294e-01,2.142954210591596631e-01,2.146120929866190685e-01
8.089265906769183001e-01,1.796955690246178072e+00,4.710254977466056259e-01,4.705744621852118170e-01
2.706101156008478448e+00,1.091617694388810733e+00,1.394974238498483399e-01,1.402519706841310609e-01
3.848304722083423224e-01,8.383483514542495740e-01,8.113597038412985185e-01,8.115122118835881304e-01
3.518843470507016402e+00,9.377193381171833320e-01,8.560169078246809837e-02,8.610708867978161818e-02
3.083028617944100214e-01,1.909295993830852467e+00,7.108483565391471304e-01,7.116961724195073336e-01
1.399548421096389328e+00,1.186344544185939043e+00,3.652928177526680864e-01,3.650554061574748932e-01
4.286337534232838031e+00,1.474458108560839031e+00,4.680877318428106060e-02,4.650144590401100730e-02
5.233225542972658184e-01,1.262532770135390336e+00,6.742242907784474770e-01,6.743147212062706730e-01
1.034687156948885356e+00,1.991853759180814976e+00,3.750079853541072317e-01,3.755636966388808395e-01
1.829721252306677037e+00,1.590885648523282736e+00,2.224470358468380315e-01,2.230186134726084013e-01
1.731966753980964668e+00,1.745327918519893107e+00,2.317502498452892468e-01,2.307658661539781775e-01
4.065084503457910614e+00,1.017103209367897110e+00,5.619280332426151991e-02,5.691129124588168581e-02
3.893871050222696972e-01,1.878946177591249489e+00,6.625993395515019646e-01,6.623768778938382562e-01
2.114683340628135788e+00,1.676434413246172372e+00,1.788788615559709638e-01,1.791244212285248993e-01
4.058163263691622724e+00,1.616558453098585035e+00,5.340554553194348797e-02,5.274369055933291611e-02
3.943150880714613393e+00,1.758578765383969289e+00,5.710095289215916248e-02,5.665985923299542842e-02
4.571354072617108244e+00,1.192538259644141618e+00,3.997838616483586488e-02,4.016154848468635186e-02
1.310335988599098389e-01,1.502144148616660457e+00,8.792325052473490832e-01,8.783403433369459945e-01
4.961048670995855225e+00,1.801551412043131295e+00,3.183541521545081576e-02,3.223936497745707314e-02
2.019773260051213715e+00,9.446935183574931560e-01,2.671595854590870234e-01,2.668902186559603540e-01
4.524394300987645501e+00,1.794921660436560096e+00,4.078055458194022181e-02,4.091897620213408998e-02
4.948448851971087414e+00,1.692361669532069790e+00,3.206359191953389587e-02,3.213769434770789163e-02
2.182526223272276411e+00,1.724192139793642609e+00,1.699255512215034625e-01,1.696484999142895411e-01
2.573732257395116019e+00,1.505983097556501615e+00,1.339978658047047966e-01,1.346545756195336174e-01
2.341504102283495037e+00,1.086062875593859500e+00,1.851974885040902352e-01,1.863681458744553543e-01
4.991580281631591731e+00,1.399868585302418866e+00,3.131366608083244879e-02,3.162904420085838747e-02
2.500842348192009457e+00,1.854591685551332692e+00,1.371294591636000593e-01,1.362716281370783267e-01
3.348244721926468159e+00,1.637736475727678442e+00,8.145794509447340515e-02,8.151889792321266592e-02
2.145057537341447329e+00,1.342764845520463268e+00,1.889310799055193002e-01,1.888182100614532455e-01
3.610028559727951336e+00,8.604476582954869723e-01,8.640675688769441920e-02,8.686196772429465029e-02
3.496063133430320935e+00,1.822261155035123981e+00,7.441118844263432119e-02,7.444187557025482016e-02
3.637439960320617338e+00,1.278902191937795196e+00,6.947406604989507517e-02,7.054568663622831637e-02
2.867938061795964888e+00,8.266422161706088456e-01,1.581897814775506950e-01,1.585363700907234386e-01
2.333122751225289893e+00,1.024313082500422967e+00,1.952138128632782688e-01,1.955130183583325132e-01
1.577638099306875041e+00,1.078997655429810631e+00,3.389634412639965788e-01,3.387919396474700640e-01
2.715725663817478708e+00,1.378430074681428863e+00,1.243295411559479230e-01,1.238848320915879042e-01
2.737267434094765139e+00,5.278534067838012156e-01,2.937176474994415143e-01,2.936752191750148233e-01
3.047158434329453325e+00,8.411308608498910822e-01,1.352507145034517466e-01,1.353522041048753621e-01
2.746585272828855340e-01,6.207578973008054390e-01,8.914494709724193333e-01,8.916890823324890025e-01
5.045232037247054935e-01,1.927979393163681054e+00,5.930309143524585824e-01,5.931315091406010875e-01
3.696270194303281631e+00,1.105629500545248334e+00,6.921116980715005806e-02,6.907121650931186130e-02
3.721886931031448853e+00,1.146385466572002798e+00,6.733563846422729871e-02,6.736039437469328039e-02
6.337414395142082491e-01,1.560194611637888418e+00,5.762509952824375059e-01,5.760196857464761067e-01
3.825322348267834016e+00,1.417038826124617845e+00,6.143640476557105795e-02,6.094160042996790705e-02
4.749783271581313748e+00,1.366818134671685669e+00,3.591160513862740739e-02,3.547785406778774381e-02
4.744436288359837661e+00,1.339609308970570511e+00,3.603205178252263247e-02,3.627851081301400327e-02
2.806934457656381277e+00,9.434167836484190772e-01,1.450361798882331688e-01,1.453989773403761010e-01
7.255841555874692483e-01,1.489007749361211053e+00,5.464538547027250059e-01,5.463455427911915185e-01
3.899764934813577000e+00,1.050899193927053776e+00,6.174876561074790771e-02,6.168046363216590083e-02
2.581979086053182826e+00,1.721149094245949529e+00,1.308777632759791087e-01,1.311508995894802021e-01
4.524493966878741169e+00,9.658155442063969254e-01,4.282175913547563162e-02,4.275356979782861389e-02
2.694175481843372744e+00,1.255383188820719198e+00,1.303605547351845140e-01,1.319314529758366106e-01
1.056197982947497671e+00,5.686750565070421981e-01,6.638687285573838803e-01,6.639330092443606057e-01
5.887267769412612983e-01,5.873283944869476247e-01,7.944765697025639728e-01,7.942168608635551408e-01
1.195631744665043295e-01,1.418776851329977440e+00,8.940355937526688335e-01,8.931301922487747680e-01
4.463201837024991292e+00,5.825072846016661199e-01,8.073021065304412935e-02,8.083529166813721578e-02
4.610443270151566075e+00,1.926468022391130130e+00,3.882343732526662150e-02,3.933594304803563618e-02
4.711331815301911252e-01,8.520849734538413767e-01,7.732487673915245940e-01,7.732206025289769524e-01
3.409038468234606434e+00,1.302838345188285896e+00,7.992800876394792753e-02,8.054859660581760450e-02
1.475774911201337858e+00,1.022144939802012820e+00,3.801174198779434521e-01,3.798209012025257070e-01
4.369049224368120932e+00,5.184938527099419714e-01,1.074154840193106142e-01,1.073649292535466954e-01
4.830792234801796425e+00,1.754413842619458208e+00,3.426199703038509958e-02,3.416931107566834047e-02
2.252861397847267355e+00,1.498509398045234198e+00,1.672275086075192263e-01,1.668518448148673117e-01
1.920440942352392710e+00,5.027736888309046748e-01,4.766585050786641409e-01,4.759171850367910350e-01
4.503097133266317442e+00,1.067278526354579871e+00,4.220097125377521990e-02,4.172457543546763403e-02
1.405139361595401093e+00,1.621862337651670316e+00,3.050793384038618106e-01,3.041284395637295357e-01
4.465144037305869062e+00,1.392172258555924635e+00,4.225248207861077160e-02,4.263202726625676953e-02
4.779465817795841787e+00,1.371028016471081301e+00,3.530945331369046702e-02,3.522373592173125983e-02
1.106922440497981608e+00,7.084148849361664446e-01,5.931220937222383416e-01,5.930702368507858591e-01
1.982897979595411586e+00,6.268597883739215337e-01,3.906477480315370121e-01,3.903605945920678999e-01
3.797760927616181448e+00,1.906952758717301410e+00,6.218849578702143749e-02,6.266436729952604145e-02
1.215804689017024209e+00,9.815814597570496902e-01,4.697525453390497541e-01,4.693294079749016912e-01
3.457907708347172093e+00,8.852233630703389977e-01,9.406967668851137776e-02,9.491203570118210420e-02
2.139565868253749947e+00,9.855983886169877861e-01,2.347339321195237583e-01,2.352764337388562332e-01
4.843742482468201160e+00,1.405973558432960457e+00,3.403701844294924894e-02,3.368746142275790001e-02
4.296081731574208362e+00,1.139705805111156378e+00,4.726133344006794995e-02,4.716105557642034235e-02
4.729517918903828999e+00,1.179494703995019877e+00,3.650635508847481503e-02,3.682092209609204303e-02
2.906911449358098309e+00,9.888533229737579422e-01,1.289944934178486047e-01,1.296202024243379991e-01
3.773476399853787022e+00,9.375803454625764033e-01,7.145753744198216073e-02,7.106140529708022957e-02
1.276415994804136922e+00,1.478773871270474105e+00,3.540190344242142295e-01,3.537695357747814850e-01
3.538264345187860371e+00,9.437078222227628377e-01,8.400105580443380238e-02,8.525353901039683935e-02
6.009817640383663395e-01,1.339321056655481623e+00,6.254949787872943201e-01,6.259547660134627822e-01
1.462221844680774430e+00,1.435137391794686135e+00,3.101232730338097654e-01,3.105715223020056870e-01
3.370049434579838188e+00,1.239285002298708305e+00,8.278003522031802952e-02,8.374684771221356516e-02
4.360816475432924832e+00,1.773074252001974660e+00,4.479498481079222799e-02,4.501791391030338790e-02
9.100032204905700306e-01,1.962794093338466439e+00,4.172621310367130021e-01,4.170340071564708762e-01
1.341987912019222406e+00,1.226816552792319381e+00,3.741697039764883548e-01,3.733052495432859219e-01
4.701071993159960938e-01,1.161319176215536153e+00,7.163379176632852507e-01,7.167688201090187672e-01
8.103990737578448122e-02,1.892118022971697844e+00,9.035502221603273210e-01,9.029835403937312988e-01
1.375161298429808276e+00,1.175533714712394096e+00,3.744300926257388973e-01,3.747654728657109913e-01
2.254652933342125465e+00,1.399790783789977233e+00,1.710342224438684000e-01,1.700468071569559703e-01
