t,N1,N2,direct_interference_pressure_12,nonlethal_interference_pressure_12,dN1_dt
1.086817363472694495e+02,3.119171015281027337e+01,8.439954184277873139e+01,3.865622200628864857e-01,3.865622200628864857e-01,-4.183412319239465660e-03
1.087117423484696985e+02,3.119158472329265663e+01,8.439961172218831109e+01,3.865631874689126612e-01,3.865631874689126612e-01,-4.176903606264659174e-03
1.087417483496699333e+02,3.119145948889987707e+01,8.439968149312868206e+01,3.865641533706591360e-01,3.865641533706591360e-01,-4.170405076431293878e-03
1.087717543508701681e+02,3.119133444932714383e+01,8.439975115578322118e+01,3.865651177704595987e-01,3.865651177704595987e-01,-4.163916714460924595e-03
1.088017603520704171e+02,3.119120960427016698e+01,8.439982071033516320e+01,3.865660806706437413e-01,3.865660806706437413e-01,-4.157438505094646075e-03
1.088317663532706518e+02,3.119108495342518239e+01,8.439989015696761498e+01,3.865670420735370372e-01,3.865670420735370372e-01,-4.150970433128620130e-03
1.088617723544708866e+02,3.119096049648894464e+01,8.439995949586352708e+01,3.865680019814607959e-01,3.865680019814607959e-01,-4.144512483383877566e-03
1.088917783556711356e+02,3.119083623315872345e+01,8.440002872720575056e+01,3.865689603967322752e-01,3.865689603967322752e-01,-4.138064640720529042e-03
1.089217843568713704e+02,3.119071216313231432e+01,8.440009785117699437e+01,3.865699173216645135e-01,3.865699173216645135e-01,-4.131626890037765065e-03
1.089517903580716194e+02,3.119058828610801726e+01,8.440016686795981116e+01,3.865708727585664417e-01,3.865708727585664417e-01,-4.125199216263197854e-03
1.089817963592718542e+02,3.119046460178466873e+01,8.440023577773663988e+01,3.865718267097427718e-01,3.865718267097427718e-01,-4.118781604368848548e-03
1.090118023604720889e+02,3.119034110986160258e+01,8.440030458068977737e+01,3.865727791774941635e-01,3.865727791774941635e-01,-4.112374039349830923e-03
1.090418083616723379e+02,3.119021781003868909e+01,8.440037327700139258e+01,3.865737301641171131e-01,3.865737301641171131e-01,-4.105976506250996749e-03
1.090718143628725727e+02,3.119009470201630663e+01,8.440044186685352656e+01,3.865746796719039535e-01,3.865746796719039535e-01,-4.099588990143843148e-03
1.091018203640728075e+02,3.118997178549535931e+01,8.440051035042807825e+01,3.865756277031429100e-01,3.865756277031429100e-01,-4.093211476149605232e-03
1.091318263652730565e+02,3.118984906017725933e+01,8.440057872790680449e+01,3.865765742601179333e-01,3.865765742601179333e-01,-4.086843949405505327e-03
1.091618323664732912e+02,3.118972652576394466e+01,8.440064699947134841e+01,3.865775193451090330e-01,3.865775193451090330e-01,-4.080486395087845608e-03
1.091918383676735402e+02,3.118960418195786843e+01,8.440071516530321105e+01,3.865784629603919997e-01,3.865784629603919997e-01,-4.074138798433324382e-03
1.092218443688737750e+02,3.118948202846200601e+01,8.440078322558375135e+01,3.865794051082383498e-01,3.865794051082383498e-01,-4.067801144678639957e-03
1.092518503700740098e+02,3.118936006497984792e+01,8.440085118049420032e+01,3.865803457909156027e-01,3.865803457909156027e-01,-4.061473419124439488e-03
1.092818563712742588e+02,3.118923829121540336e+01,8.440091903021566111e+01,3.865812850106870591e-01,3.865812850106870591e-01,-4.055155607092686409e-03
1.093118623724744936e+02,3.118911670687320026e+01,8.440098677492909474e+01,3.865822227698120228e-01,3.865822227698120228e-01,-4.048847693937318581e-03
1.093418683736747283e+02,3.118899531165419248e+01,8.440105441480383774e+01,3.865831590705981480e-01,3.865831590705981480e-01,-4.042549664269756704e-03
1.093718743748749773e+02,3.118887410520842707e+01,8.440112194985289307e+01,3.865840939160227752e-01,3.865840939160227752e-01,-4.036261491977555238e-03
1.094018803760752121e+02,3.118875308722643069e+01,8.440118938017654671e+01,3.865850273085645328e-01,3.865850273085645328e-01,-4.029983157405325755e-03
1.094318863772754469e+02,3.118863225741726097e+01,8.440125670592300366e+01,3.865859592504676256e-01,3.865859592504676256e-01,-4.023714644329601242e-03
1.094618923784756959e+02,3.118851161549036988e+01,8.440132392724044053e+01,3.865868897439732055e-01,3.865868897439732055e-01,-4.017455936539349182e-03
1.094918983796759306e+02,3.118839116115560373e+01,8.440139104427694861e+01,3.865878187913194264e-01,3.865878187913194264e-01,-4.011207017871498692e-03
1.095219043808761796e+02,3.118827089412318543e+01,8.440145805718059080e+01,3.865887463947413338e-01,3.865887463947413338e-01,-4.004967872189624245e-03
1.095519103820764144e+02,3.118815081410373580e+01,8.440152496609937316e+01,3.865896725564709757e-01,3.865896725564709757e-01,-3.998738483375063879e-03
1.095819163832766492e+02,3.118803092080826289e+01,8.440159177118123068e+01,3.865905972787373468e-01,3.865905972787373468e-01,-3.992518835369551766e-03
1.096119223844768982e+02,3.118791121394816557e+01,8.440165847257405574e+01,3.865915205637665553e-01,3.865915205637665553e-01,-3.986308912127256576e-03
1.096419283856771330e+02,3.118779169323523348e+01,8.440172507042569805e+01,3.865924424137814897e-01,3.865924424137814897e-01,-3.980108697641426829e-03
1.096719343868773677e+02,3.118767235838163643e+01,8.440179156488393630e+01,3.865933628310020409e-01,3.865933628310020409e-01,-3.973918175928403684e-03
1.097019403880776167e+02,3.118755320909994921e+01,8.440185795609652075e+01,3.865942818176452134e-01,3.865942818176452134e-01,-3.967737331048937222e-03
1.097319463892778515e+02,3.118743424510311968e+01,8.440192424421113060e+01,3.865951993759247363e-01,3.865951993759247363e-01,-3.961566147095751944e-03
1.097619523904781005e+02,3.118731546610449712e+01,8.440199042937537399e+01,3.865961155080515632e-01,3.865961155080515632e-01,-3.955404608181112280e-03
1.097919583916783353e+02,3.118719687181781453e+01,8.440205651173685908e+01,3.865970302162334837e-01,3.865970302162334837e-01,-3.949252698459915223e-03
1.098219643928785700e+02,3.118707846195719569e+01,8.440212249144309453e+01,3.865979435026752342e-01,3.865979435026752342e-01,-3.943110402120808544e-03
1.098519703940788190e+02,3.118696023623715519e+01,8.440218836864154639e+01,3.865988553695785535e-01,3.865988553695785535e-01,-3.936977703375532656e-03
1.098819763952790538e+02,3.118684219437259131e+01,8.440225414347963806e+01,3.865997658191421826e-01,3.865997658191421826e-01,-3.930854586469578749e-03
1.099119823964792886e+02,3.118672433607879668e+01,8.440231981610473611e+01,3.866006748535617543e-01,3.866006748535617543e-01,-3.924741035689294222e-03
1.099419883976795376e+02,3.118660666107145829e+01,8.440238538666413604e+01,3.866015824750299590e-01,3.866015824750299590e-01,-3.918637035351224540e-03
1.099719943988797723e+02,3.118648916906663970e+01,8.440245085530511915e+01,3.866024886857364340e-01,3.866024886857364340e-01,-3.912542569796784164e-03
1.100020004000800213e+02,3.118637185978080595e+01,8.440251622217489569e+01,3.866033934878677081e-01,3.866033934878677081e-01,-3.906457623399361978e-03
1.100320064012802561e+02,3.118625473293080219e+01,8.440258148742059063e+01,3.866042968836073679e-01,3.866042968836073679e-01,-3.900382180578532143e-03
1.100620124024804909e+02,3.118613778823386795e+01,8.440264665118931475e+01,3.866051988751358914e-01,3.866051988751358914e-01,-3.894316225764526962e-03
1.100920184036807399e+02,3.118602102540763354e+01,8.440271171362812197e+01,3.866060994646308702e-01,3.866060994646308702e-01,-3.888259743439093086e-03
1.101220244048809747e+02,3.118590444417011653e+01,8.440277667488400937e+01,3.866069986542666759e-01,3.866069986542666759e-01,-3.882212718108846161e-03
1.101520304060812094e+02,3.118578804423972173e+01,8.440284153510390297e+01,3.866078964462147383e-01,3.866078964462147383e-01,-3.876175134308823544e-03
1.101820364072814584e+02,3.118567182533524829e+01,8.440290629443471460e+01,3.866087928426434894e-01,3.866087928426434894e-01,-3.870146976614918799e-03
1.102120424084816932e+02,3.118555578717587906e+01,8.440297095302325658e+01,3.866096878457183084e-01,3.866096878457183084e-01,-3.864128229620789057e-03
1.102420484096819422e+02,3.118543992948119126e+01,8.440303551101631285e+01,3.866105814576015209e-01,3.866105814576015209e-01,-3.858118877971605798e-03
1.102720544108821770e+02,3.118532425197114932e+01,8.440309996856062469e+01,3.866114736804523999e-01,3.866114736804523999e-01,-3.852118906324975001e-03
1.103020604120824117e+02,3.118520875436610496e+01,8.440316432580286232e+01,3.866123645164272205e-01,3.866123645164272205e-01,-3.846128299390016991e-03
1.103320664132826607e+02,3.118509343638680065e+01,8.440322858288963914e+01,3.866132539676792601e-01,3.866132539676792601e-01,-3.840147041888286594e-03
1.103620724144828955e+02,3.118497829775437324e+01,8.440329273996755433e+01,3.866141420363586878e-01,3.866141420363586878e-01,-3.834175118596405696e-03
1.103920784156831303e+02,3.118486333819034328e+01,8.440335679718309336e+01,3.866150287246126749e-01,3.866150287246126749e-01,-3.828212514296325253e-03
1.104220844168833793e+02,3.118474855741662211e+01,8.440342075468272753e+01,3.866159140345853951e-01,3.866159140345853951e-01,-3.822259213821510571e-03
1.104520904180836141e+02,3.118463395515551184e+01,8.440348461261288548e+01,3.866167979684180245e-01,3.866167979684180245e-01,-3.816315202035625020e-03
1.104820964192838488e+02,3.118451953112969832e+01,8.440354837111991060e+01,3.866176805282485196e-01,3.866176805282485196e-01,-3.810380463823648256e-03
1.105121024204840978e+02,3.118440528506226528e+01,8.440361203035011783e+01,3.866185617162120058e-01,3.866185617162120058e-01,-3.804454984118521566e-03
1.105421084216843326e+02,3.118429121667668014e+01,8.440367559044975110e+01,3.866194415344405000e-01,3.866194415344405000e-01,-3.798538747869173449e-03
1.105721144228845816e+02,3.118417732569680467e+01,8.440373905156501166e+01,3.866203199850629657e-01,3.866203199850629657e-01,-3.792631740068941326e-03
1.106021204240848164e+02,3.118406361184688080e+01,8.440380241384204396e+01,3.866211970702054246e-01,3.866211970702054246e-01,-3.786733945739584328e-03
1.106321264252850511e+02,3.118395007485154835e+01,8.440386567742694979e+01,3.866220727919907341e-01,3.866220727919907341e-01,-3.780845349934836008e-03
1.106621324264853001e+02,3.118383671443583793e+01,8.440392884246577410e+01,3.866229471525388650e-01,3.866229471525388650e-01,-3.774965937733298915e-03
1.106921384276855349e+02,3.118372353032516031e+01,8.440399190910449079e+01,3.866238201539665686e-01,3.866238201539665686e-01,-3.769095694254431805e-03
1.107221444288857697e+02,3.118361052224532060e+01,8.440405487748903113e+01,3.866246917983877651e-01,3.866246917983877651e-01,-3.763234604653220572e-03
1.107521504300860187e+02,3.118349768992251825e+01,8.440411774776529796e+01,3.866255620879132104e-01,3.866255620879132104e-01,-3.757382654102414676e-03
1.107821564312862535e+02,3.118338503308333287e+01,8.440418052007909466e+01,3.866264310246507740e-01,3.866264310246507740e-01,-3.751539827826277929e-03
1.108121624324865024e+02,3.118327255145474197e+01,8.440424319457622460e+01,3.866272986107050502e-01,3.866272986107050502e-01,-3.745706111061508636e-03
1.108421684336867372e+02,3.118316024476410675e+01,8.440430577140237745e+01,3.866281648481778022e-01,3.866281648481778022e-01,-3.739881489092766742e-03
1.108721744348869720e+02,3.118304811273917920e+01,8.440436825070325710e+01,3.866290297391677955e-01,3.866290297391677955e-01,-3.734065947229581184e-03
1.109021804360872210e+02,3.118293615510809857e+01,8.440443063262446799e+01,3.866298932857705206e-01,3.866298932857705206e-01,-3.728259470806349896e-03
1.109321864372874558e+02,3.118282437159940201e+01,8.440449291731157189e+01,3.866307554900787480e-01,3.866307554900787480e-01,-3.722462045205432446e-03
1.109621924384876905e+02,3.118271276194200681e+01,8.440455510491007374e+01,3.866316163541819173e-01,3.866316163541819173e-01,-3.716673655832281042e-03
1.109921984396879395e+02,3.118260132586522104e+01,8.440461719556543585e+01,3.866324758801666372e-01,3.866324758801666372e-01,-3.710894288129651386e-03
1.110222044408881743e+02,3.118249006309874716e+01,8.440467918942307790e+01,3.866333340701164634e-01,3.866333340701164634e-01,-3.705123927561615460e-03
1.110522104420884233e+02,3.118237897337267128e+01,8.440474108662833430e+01,3.866341909261118981e-01,3.866341909261118981e-01,-3.699362559625996028e-03
1.110822164432886581e+02,3.118226805641747390e+01,8.440480288732651104e+01,3.866350464502302797e-01,3.866350464502302797e-01,-3.693610169870353843e-03
1.111122224444888928e+02,3.118215731196402274e+01,8.440486459166284305e+01,3.866359006445461710e-01,3.866359006445461710e-01,-3.687866743860013230e-03
1.111422284456891418e+02,3.118204673974357277e+01,8.440492619978253686e+01,3.866367535111308595e-01,3.866367535111308595e-01,-3.682132267185167507e-03
1.111722344468893766e+02,3.118193633948776977e+01,8.440498771183074211e+01,3.866376050520527463e-01,3.866376050520527463e-01,-3.676406725483971627e-03
1.112022404480896114e+02,3.118182611092865386e+01,8.440504912795252324e+01,3.866384552693771792e-01,3.866384552693771792e-01,-3.670690104421225897e-03
1.112322464492898604e+02,3.118171605379864531e+01,8.440511044829293041e+01,3.866393041651665086e-01,3.866393041651665086e-01,-3.664982389690152331e-03
1.112622524504900952e+02,3.118160616783055872e+01,8.440517167299694279e+01,3.866401517414798650e-01,3.866401517414798650e-01,-3.659283567017723726e-03
1.112922584516903299e+02,3.118149645275760307e+01,8.440523280220948266e+01,3.866409980003736035e-01,3.866409980003736035e-01,-3.653593622166440014e-03
1.113222644528905789e+02,3.118138690831336390e+01,8.440529383607542968e+01,3.866418429439008597e-01,3.866418429439008597e-01,-3.647912540927222835e-03
1.113522704540908137e+02,3.118127753423183179e+01,8.440535477473960668e+01,3.866426865741118823e-01,3.866426865741118823e-01,-3.642240309124744613e-03
1.113822764552910627e+02,3.118116833024737033e+01,8.440541561834677964e+01,3.866435288930537006e-01,3.866435288930537006e-01,-3.636576912608546763e-03
1.114122824564912975e+02,3.118105929609475169e+01,8.440547636704168610e+01,3.866443699027705683e-01,3.866443699027705683e-01,-3.630922337283237766e-03
1.114422884576915322e+02,3.118095043150911749e+01,8.440553702096894995e+01,3.866452096053034637e-01,3.866452096053034637e-01,-3.625276569055202458e-03
1.114722944588917812e+02,3.118084173622601085e+01,8.440559758027320925e+01,3.866460480026904789e-01,3.866460480026904789e-01,-3.619639593882340023e-03
1.115023004600920160e+02,3.118073320998136211e+01,8.440565804509903103e+01,3.866468850969665971e-01,3.866468850969665971e-01,-3.614011397749194998e-03
1.115323064612922508e+02,3.118062485251148885e+01,8.440571841559089705e+01,3.866477208901638596e-01,3.866477208901638596e-01,-3.608391966672286344e-03
1.115623124624924998e+02,3.118051666355310303e+01,8.440577869189326066e+01,3.866485553843111989e-01,3.866485553843111989e-01,-3.602781286696554730e-03
1.115923184636927346e+02,3.118040864284330027e+01,8.440583887415053255e+01,3.866493885814344944e-01,3.866493885814344944e-01,-3.597179343909573390e-03
1.116223244648929835e+02,3.118030079011956346e+01,8.440589896250706659e+01,3.866502204835566836e-01,3.866502204835566836e-01,-3.591586124422008197e-03
1.116523304660932183e+02,3.118019310511977693e+01,8.440595895710713137e+01,3.866510510926975952e-01,3.866510510926975952e-01,-3.586001614378275804e-03
1.116823364672934531e+02,3.118008558758220161e+01,8.440601885809498128e+01,3.866518804108741159e-01,3.866518804108741159e-01,-3.580425799956543642e-03
1.117123424684937021e+02,3.117997823724549278e+01,8.440607866561481387e+01,3.866527084401000236e-01,3.866527084401000236e-01,-3.574858667361624498e-03
1.117423484696939369e+02,3.117987105384870006e+01,8.440613837981072720e+01,3.866535351823860434e-01,3.866535351823860434e-01,-3.569300202849845505e-03
1.117723544708941716e+02,3.117976403713125322e+01,8.440619800082684776e+01,3.866543606397399579e-01,3.866543606397399579e-01,-3.563750392682862866e-03
1.118023604720944206e+02,3.117965718683297283e+01,8.440625752880717414e+01,3.866551848141664416e-01,3.866551848141664416e-01,-3.558209223164965351e-03
1.118323664732946554e+02,3.117955050269408090e+01,8.440631696389569072e+01,3.866560077076671709e-01,3.866560077076671709e-01,-3.552676680635968864e-03
1.118623724744949044e+02,3.117944398445517251e+01,8.440637630623631082e+01,3.866568293222408248e-01,3.866568293222408248e-01,-3.547152751467663734e-03
1.118923784756951392e+02,3.117933763185724061e+01,8.440643555597291936e+01,3.866576496598829737e-01,3.866576496598829737e-01,-3.541637422063814711e-03
1.119223844768953740e+02,3.117923144464166896e+01,8.440649471324933018e+01,3.866584687225861905e-01,3.866584687225861905e-01,-3.536130678854831899e-03
1.119523904780956229e+02,3.117912542255022501e+01,8.440655377820930028e+01,3.866592865123400502e-01,3.866592865123400502e-01,-3.530632508313757967e-03
1.119823964792958577e+02,3.117901956532507057e+01,8.440661275099654404e+01,3.866601030311310749e-01,3.866601030311310749e-01,-3.525142896929622793e-03
1.120124024804960925e+02,3.117891387270875470e+01,8.440667163175470478e+01,3.866609182809426781e-01,3.866609182809426781e-01,-3.519661831232312466e-03
1.120424084816963415e+02,3.117880834444421367e+01,8.440673042062739739e+01,3.866617322637554421e-01,3.866617322637554421e-01,-3.514189297796121991e-03
1.120724144828965763e+02,3.117870298027478171e+01,8.440678911775819415e+01,3.866625449815466742e-01,3.866625449815466742e-01,-3.508725283207780876e-03
1.121024204840968110e+02,3.117859777994416959e+01,8.440684772329055363e+01,3.866633564362907949e-01,3.866633564362907949e-01,-3.503269774087769406e-03
1.121324264852970600e+02,3.117849274319648600e+01,8.440690623736796283e+01,3.866641666299592273e-01,3.866641666299592273e-01,-3.497822757115187642e-03
1.121624324864972948e+02,3.117838786977623045e+01,8.440696466013378085e+01,3.866649755645202302e-01,3.866649755645202302e-01,-3.492384218956701147e-03
1.121924384876975438e+02,3.117828315942828610e+01,8.440702299173135259e+01,3.866657832419391205e-01,3.866657832419391205e-01,-3.486954146351806116e-03
1.122224444888977786e+02,3.117817861189792694e+01,8.440708123230399451e+01,3.866665896641781619e-01,3.866665896641781619e-01,-3.481532526047104170e-03
1.122524504900980133e+02,3.117807422693081776e+01,8.440713938199489519e+01,3.866673948331965649e-01,3.866673948331965649e-01,-3.476119344830053137e-03
1.122824564912982623e+02,3.117797000427301413e+01,8.440719744094727162e+01,3.866681987509505425e-01,3.866681987509505425e-01,-3.470714589525414340e-03
1.123124624924984971e+02,3.117786594367095887e+01,8.440725540930424131e+01,3.866690014193933100e-01,3.866690014193933100e-01,-3.465318246979265382e-03
1.123424684936987319e+02,3.117776204487148561e+01,8.440731328720887916e+01,3.866698028404750298e-01,3.866698028404750298e-01,-3.459930304080316432e-03
1.123724744948989809e+02,3.117765830762181167e+01,8.440737107480420320e+01,3.866706030161426999e-01,3.866706030161426999e-01,-3.454550747736817584e-03
1.124024804960992157e+02,3.117755473166955582e+01,8.440742877223317464e+01,3.866714019483404319e-01,3.866714019483404319e-01,-3.449179564901427852e-03
1.124324864972994646e+02,3.117745131676270987e+01,8.440748637963872625e+01,3.866721996390093397e-01,3.866721996390093397e-01,-3.443816742549898891e-03
1.124624924984996994e+02,3.117734806264967062e+01,8.440754389716371975e+01,3.866729960900873730e-01,3.866729960900873730e-01,-3.438462267698838559e-03
1.124924984996999342e+02,3.117724496907921861e+01,8.440760132495094581e+01,3.866737913035095398e-01,3.866737913035095398e-01,-3.433116127389723715e-03
1.125225045009001832e+02,3.117714203580051802e+01,8.440765866314319510e+01,3.866745852812078499e-01,3.866745852812078499e-01,-3.427778308690676567e-03
1.125525105021004180e+02,3.117703926256312741e+01,8.440771591188313039e+01,3.866753780251110939e-01,3.866753780251110939e-01,-3.422448798719557317e-03
1.125825165033006527e+02,3.117693664911699969e+01,8.440777307131344287e+01,3.866761695371452312e-01,3.866761695371452312e-01,-3.417127584613766089e-03
1.126125225045009017e+02,3.117683419521246790e+01,8.440783014157669584e+01,3.866769598192331681e-01,3.866769598192331681e-01,-3.411814653540901077e-03
1.126425285057011365e+02,3.117673190060025945e+01,8.440788712281546680e+01,3.866777488732946466e-01,3.866777488732946466e-01,-3.406509992714745749e-03
1.126725345069013855e+02,3.117662976503148897e+01,8.440794401517221957e+01,3.866785367012464669e-01,3.866785367012464669e-01,-3.401213589361518075e-03
1.127025405081016203e+02,3.117652778825766546e+01,8.440800081878941796e+01,3.866793233050024869e-01,3.866793233050024869e-01,-3.395925430753621299e-03
1.127325465093018551e+02,3.117642597003067806e+01,8.440805753380944054e+01,3.866801086864733450e-01,3.866801086864733450e-01,-3.390645504184774950e-03
1.127625525105021040e+02,3.117632431010281735e+01,8.440811416037460901e+01,3.866808928475667928e-01,3.866808928475667928e-01,-3.385373797000212903e-03
1.127925585117023388e+02,3.117622280822675052e+01,8.440817069862721667e+01,3.866816757901874180e-01,3.866816757901874180e-01,-3.380110296550498106e-03
1.128225645129025736e+02,3.117612146415554619e+01,8.440822714870947152e+01,3.866824575162369770e-01,3.866824575162369770e-01,-3.374854990239484209e-03
1.128525705141028226e+02,3.117602027764265316e+01,8.440828351076358160e+01,3.866832380276140069e-01,3.866832380276140069e-01,-3.369607865495893861e-03
1.128825765153030574e+02,3.117591924844191453e+01,8.440833978493164125e+01,3.866840173262141023e-01,3.866840173262141023e-01,-3.364368909773318705e-03
1.129125825165033064e+02,3.117581837630756070e+01,8.440839597135574479e+01,3.866847954139298604e-01,3.866847954139298604e-01,-3.359138110580417447e-03
1.129425885177035411e+02,3.117571766099421282e+01,8.440845207017787288e+01,3.866855722926506589e-01,3.866855722926506589e-01,-3.353915455420519720e-03
1.129725945189037759e+02,3.117561710225687932e+01,8.440850808154002038e+01,3.866863479642630996e-01,3.866863479642630996e-01,-3.348700931860904006e-03
1.130026005201040249e+02,3.117551669985096297e+01,8.440856400558406847e+01,3.866871224306505650e-01,3.866871224306505650e-01,-3.343494527493717783e-03
1.130326065213042597e+02,3.117541645353224666e+01,8.440861984245189831e+01,3.866878956936934952e-01,3.866878956936934952e-01,-3.338296229927095737e-03
1.130626125225044945e+02,3.117531636305691478e+01,8.440867559228530581e+01,3.866886677552693330e-01,3.866886677552693330e-01,-3.333106026829568691e-03
1.130926185237047434e+02,3.117521642818152827e+01,8.440873125522604425e+01,3.866894386172523568e-01,3.866894386172523568e-01,-3.327923905869667465e-03
1.131226245249049782e+02,3.117511664866304955e+01,8.440878683141579586e+01,3.866902082815139030e-01,3.866902082815139030e-01,-3.322749854779871725e-03
1.131526305261052130e+02,3.117501702425882470e+01,8.440884232099622864e+01,3.866909767499223105e-01,3.866909767499223105e-01,-3.317583861297990211e-03
1.131826365273054620e+02,3.117491755472658355e+01,8.440889772410892533e+01,3.866917440243428095e-01,3.866917440243428095e-01,-3.312425913209793293e-03
1.132126425285056968e+02,3.117481823982445732e+01,8.440895304089542606e+01,3.866925101066375769e-01,3.866925101066375769e-01,-3.307275998325920341e-03
1.132426485297059457e+02,3.117471907931095743e+01,8.440900827149719987e+01,3.866932749986659590e-01,3.866932749986659590e-01,-3.302134104490761501e-03
1.132726545309061805e+02,3.117462007294498960e+01,8.440906341605570162e+01,3.866940387022839709e-01,3.866940387022839709e-01,-3.297000219591339487e-03
1.133026605321064153e+02,3.117452122048584329e+01,8.440911847471231511e+01,3.866948012193448525e-01,3.866948012193448525e-01,-3.291874331518229724e-03
1.133326665333066643e+02,3.117442252169320227e+01,8.440917344760835306e+01,3.866955625516986794e-01,3.866955625516986794e-01,-3.286756428225956483e-03
1.133626725345068991e+02,3.117432397632714469e+01,8.440922833488508559e+01,3.866963227011924742e-01,3.866963227011924742e-01,-3.281646497681478536e-03
1.133926785357071338e+02,3.117422558414812528e+01,8.440928313668374017e+01,3.866970816696703728e-01,3.866970816696703728e-01,-3.276544527892610859e-03
1.134226845369073828e+02,3.117412734491699311e+01,8.440933785314550164e+01,3.866978394589732915e-01,3.866978394589732915e-01,-3.271450506899142852e-03
1.134526905381076176e+02,3.117402925839499517e+01,8.440939248441145537e+01,3.866985960709392600e-01,3.866985960709392600e-01,-3.266364422763956554e-03
1.134826965393078666e+02,3.117393132434375502e+01,8.440944703062270094e+01,3.866993515074032550e-01,3.866993515074032550e-01,-3.261286263590790213e-03
1.135127025405081014e+02,3.117383354252529770e+01,8.440950149192021001e+01,3.867001057701971445e-01,3.867001057701971445e-01,-3.256216017520685568e-03
1.135427085417083362e+02,3.117373591270202482e+01,8.440955586844495429e+01,3.867008588611498543e-01,3.867008588611498543e-01,-3.251153672701789787e-03
1.135727145429085851e+02,3.117363843463673945e+01,8.440961016033784858e+01,3.867016107820872017e-01,3.867016107820872017e-01,-3.246099217346198884e-03
1.136027205441088199e+02,3.117354110809262480e+01,8.440966436773972248e+01,3.867023615348320065e-01,3.867023615348320065e-01,-3.241052639673114300e-03
1.136327265453090547e+02,3.117344393283326198e+01,8.440971849079139133e+01,3.867031111212040906e-01,3.867031111212040906e-01,-3.236013927956804537e-03
1.136627325465093037e+02,3.117334690862261226e+01,8.440977252963359945e+01,3.867038595430202230e-01,3.867038595430202230e-01,-3.230983070476867169e-03
1.136927385477095385e+02,3.117325003522503124e+01,8.440982648440702008e+01,3.867046068020940641e-01,3.867046068020940641e-01,-3.225960055567966833e-03
1.137227445489097875e+02,3.117315331240526888e+01,8.440988035525231226e+01,3.867053529002363876e-01,3.867053529002363876e-01,-3.220944871580755375e-03
1.137527505501100222e+02,3.117305673992845172e+01,8.440993414231004977e+01,3.867060978392548587e-01,3.867060978392548587e-01,-3.215937506908517207e-03
1.137827565513102570e+02,3.117296031756011132e+01,8.440998784572076374e+01,3.867068416209540893e-01,3.867068416209540893e-01,-3.210937949971182093e-03
1.138127625525105060e+02,3.117286404506615227e+01,8.441004146562495691e+01,3.867075842471356384e-01,3.867075842471356384e-01,-3.205946189222430576e-03
1.138427685537107408e+02,3.117276792221288417e+01,8.441009500216301831e+01,3.867083257195981782e-01,3.867083257195981782e-01,-3.200962213151470337e-03
1.138727745549109756e+02,3.117267194876699321e+01,8.441014845547536538e+01,3.867090660401371616e-01,3.867090660401371616e-01,-3.195986010274154410e-03
1.139027805561112245e+02,3.117257612449556348e+01,8.441020182570227348e+01,3.867098052105451544e-01,3.867098052105451544e-01,-3.191017569136533893e-03
1.139327865573114593e+02,3.117248044916606275e+01,8.441025511298404638e+01,3.867105432326115588e-01,3.867105432326115588e-01,-3.186056878314857954e-03
1.139627925585116941e+02,3.117238492254635673e+01,8.441030831746088836e+01,3.867112801081229456e-01,3.867112801081229456e-01,-3.181103926436890106e-03
1.139927985597119431e+02,3.117228954440468769e+01,8.441036143927296109e+01,3.867120158388626106e-01,3.867120158388626106e-01,-3.176158702137499290e-03
1.140228045609121779e+02,3.117219431450969580e+01,8.441041447856036939e+01,3.867127504266110183e-01,3.867127504266110183e-01,-3.171221194101292440e-03
1.140528105621124269e+02,3.117209923263041205e+01,8.441046743546316122e+01,3.867134838731454693e-01,3.867134838731454693e-01,-3.166291391025310986e-03
1.140828165633126616e+02,3.117200429853625465e+01,8.441052031012137036e+01,3.867142161802403222e-01,3.867142161802403222e-01,-3.161369281668768849e-03
1.141128225645128964e+02,3.117190951199702553e+01,8.441057310267491687e+01,3.867149473496668266e-01,3.867149473496668266e-01,-3.156454854789103592e-03
1.141428285657131454e+02,3.117181487278292096e+01,8.441062581326370662e+01,3.867156773831932903e-01,3.867156773831932903e-01,-3.151548099204148912e-03
1.141728345669133802e+02,3.117172038066453155e+01,8.441067844202758863e+01,3.867164062825849680e-01,3.867164062825849680e-01,-3.146649003742396644e-03
1.142028405681136149e+02,3.117162603541283161e+01,8.441073098910635508e+01,3.867171340496039500e-01,3.867171340496039500e-01,-3.141757557276747548e-03
1.142328465693138639e+02,3.117153183679918271e+01,8.441078345463972710e+01,3.867178606860094403e-01,3.867178606860094403e-01,-3.136873748710300447e-03
1.142628525705140987e+02,3.117143778459533721e+01,8.441083583876742580e+01,3.867185861935576452e-01,3.867185861935576452e-01,-3.131997566971023161e-03
1.142928585717143477e+02,3.117134387857344180e+01,8.441088814162904441e+01,3.867193105740015513e-01,3.867193105740015513e-01,-3.127129001033068789e-03
1.143228645729145825e+02,3.117125011850602689e+01,8.441094036336419038e+01,3.867200338290913142e-01,3.867200338290913142e-01,-3.122268039888353997e-03
1.143528705741148173e+02,3.117115650416601724e+01,8.441099250411238586e+01,3.867207559605739808e-01,3.867207559605739808e-01,-3.117414672569651657e-03
1.143828765753150662e+02,3.117106303532672129e+01,8.441104456401308198e+01,3.867214769701934896e-01,3.867214769701934896e-01,-3.112568888132827283e-03
