t,N1,N2,P1,dN1_dt,dN1_dt_noisy
4.940188037607521210e+01,1.186305816810478397e+01,9.444208154808414690e+01,1.059437039061752017e+01,3.078930805417292582e-01,2.912176164915562526e-01
4.941388277655530459e+01,1.186675355927325270e+01,9.444038721864792763e+01,1.059363656997564362e+01,3.078821666111091204e-01,2.818196465953215490e-01
4.942588517703540418e+01,1.187044881595748436e+01,9.443869222573617606e+01,1.059290554320608813e+01,3.078706675614415467e-01,2.928685169792464849e-01
4.943788757751549667e+01,1.187414393112716660e+01,9.443699657268820147e+01,1.059217730897383802e+01,3.078585834688509770e-01,2.772453152990025371e-01
4.944988997799559627e+01,1.187783889775220736e+01,9.443530026284376788e+01,1.059145186594119714e+01,3.078459144110290424e-01,3.038149998803313934e-01
4.946189237847568876e+01,1.188153370880272952e+01,9.443360329954305143e+01,1.059072921276778168e+01,3.078326604672341205e-01,3.347933321502817305e-01
4.947389477895578835e+01,1.188522835724907800e+01,9.443190568612666880e+01,1.059000934811051842e+01,3.078188217182979969e-01,4.106270465834966910e-01
4.948589717943588084e+01,1.188892283606475964e+01,9.443020742593553507e+01,1.058929227062444589e+01,3.078043982462861372e-01,2.263670240859875782e-01
4.949789957991598044e+01,1.189261713846455315e+01,9.442850852230279202e+01,1.058857797902644826e+01,3.077893901066763860e-01,2.388885876379172046e-01
4.950990198039607293e+01,1.189631125756192098e+01,9.442680897858556932e+01,1.058786647200475706e+01,3.077737973673468908e-01,3.043544471144000729e-01
4.952190438087617252e+01,1.190000518631137894e+01,9.442510879815367275e+01,1.058715774820269218e+01,3.077576201160185931e-01,3.093362154831765798e-01
4.953390678135626501e+01,1.190369891766960819e+01,9.442340798437690808e+01,1.058645180626136550e+01,3.077408584417975490e-01,3.054958480501713813e-01
4.954590918183636461e+01,1.190739244459546775e+01,9.442170654062508106e+01,1.058574864481968625e+01,3.077235124351789253e-01,4.013350321733973325e-01
4.955791158231645710e+01,1.191108576004997666e+01,9.442000447026798327e+01,1.058504826251435560e+01,3.077055821880518849e-01,2.164179246729222017e-01
4.956991398279655670e+01,1.191477885699633887e+01,9.441830177667539203e+01,1.058435065797986674e+01,3.076870677937035836e-01,2.999331844048691575e-01
4.958191638327664919e+01,1.191847172839991842e+01,9.441659846321708471e+01,1.058365582984851017e+01,3.076679693468200583e-01,2.440396338197006743e-01
4.959391878375674878e+01,1.192216436722825890e+01,9.441489453326281023e+01,1.058296377675036481e+01,3.076482869434906675e-01,2.925229984879491596e-01
4.960592118423684127e+01,1.192585676645106751e+01,9.441318999018236013e+01,1.058227449731330871e+01,3.076280206812125328e-01,3.333646235267496705e-01
4.961792358471694087e+01,1.192954891904023107e+01,9.441148483734544072e+01,1.058158799016301010e+01,3.076071706588905386e-01,2.354283632786101643e-01
4.962992598519703336e+01,1.193324081796979641e+01,9.440977907812181513e+01,1.058090425392293277e+01,3.075857369768417726e-01,3.587749187329198342e-01
4.964192838567713295e+01,1.193693245621599708e+01,9.440807271588120386e+01,1.058022328721433247e+01,3.075637197368021880e-01,2.652596540058403396e-01
4.965393078615722544e+01,1.194062382675722134e+01,9.440636575399334163e+01,1.057954508865626231e+01,3.075411190419248264e-01,2.551345256473147027e-01
4.966593318663732504e+01,1.194431492257404237e+01,9.440465819582792051e+01,1.057886965686556202e+01,3.075179349967864795e-01,2.252266603058822314e-01
4.967793558711741753e+01,1.194800573664919519e+01,9.440295004475466101e+01,1.057819699045687400e+01,3.074941677073863566e-01,2.725070557373721059e-01
4.968993798759751712e+01,1.195169626196759438e+01,9.440124130414324100e+01,1.057752708804262731e+01,3.074698172811576313e-01,2.703678404736956642e-01
4.970194038807760961e+01,1.195538649151631461e+01,9.439953197736335255e+01,1.057685994823304831e+01,3.074448838269594475e-01,3.488686255924841606e-01
4.971394278855770921e+01,1.195907641828461543e+01,9.439782206778468776e+01,1.057619556963615537e+01,3.074193674550889099e-01,2.293202524101736195e-01
4.972594518903780170e+01,1.196276603526391646e+01,9.439611157877691028e+01,1.057553395085776060e+01,3.073932682772828606e-01,3.180468114305620708e-01
4.973794758951790129e+01,1.196645533544781514e+01,9.439440051370965534e+01,1.057487509050147167e+01,3.073665864067152143e-01,3.494315111194510326e-01
4.974994998999799378e+01,1.197014431183207428e+01,9.439268887595261504e+01,1.057421898716868824e+01,3.073393219580071722e-01,2.947413250166127097e-01
4.976195239047809338e+01,1.197383295741463627e+01,9.439097666887539617e+01,1.057356563945860195e+01,3.073114750472254464e-01,3.457331641443452397e-01
4.977395479095818587e+01,1.197752126519560534e+01,9.438926389584764820e+01,1.057291504596820353e+01,3.072830457918902525e-01,2.726305345308792649e-01
4.978595719143828546e+01,1.198120922817726708e+01,9.438755056023899215e+01,1.057226720529227215e+01,3.072540343109708694e-01,3.279631794191503746e-01
4.979795959191837795e+01,1.198489683936406891e+01,9.438583666541904904e+01,1.057162211602338253e+01,3.072244407248967413e-01,2.905334304346990915e-01
4.980996199239847755e+01,1.198858409176263606e+01,9.438412221475742570e+01,1.057097977675190315e+01,3.071942651555543691e-01,4.151388943779615870e-01
4.982196439287857004e+01,1.199227097838175915e+01,9.438240721162371472e+01,1.057034018606599624e+01,3.071635077262970803e-01,2.929685208516382144e-01
4.983396679335866963e+01,1.199595749223241015e+01,9.438069165938752292e+01,1.056970334255161958e+01,3.071321685619370356e-01,2.921683633728154317e-01
4.984596919383876212e+01,1.199964362632771753e+01,9.437897556141841449e+01,1.056906924479251941e+01,3.071002477887638804e-01,3.272921403446060751e-01
4.985797159431886172e+01,1.200332937368299646e+01,9.437725892108596781e+01,1.056843789137024103e+01,3.070677455345305340e-01,2.806235428785472941e-01
4.986997399479895421e+01,1.200701472731572039e+01,9.437554174175973287e+01,1.056780928086412175e+01,3.070346619284705092e-01,2.972332873148246790e-01
4.988197639527905380e+01,1.201069968024554413e+01,9.437382402680930227e+01,1.056718341185129084e+01,3.070009971012916949e-01,3.239218844082755733e-01
4.989397879575914629e+01,1.201438422549428608e+01,9.437210577960418334e+01,1.056656028290667315e+01,3.069667511851865704e-01,3.507282800468564110e-01
4.990598119623924589e+01,1.201806835608594426e+01,9.437038700351394027e+01,1.056593989260298727e+01,3.069319243138282083e-01,2.771391739644835650e-01
4.991798359671933838e+01,1.202175206504667493e+01,9.436866770190809461e+01,1.056532223951074378e+01,3.068965166223751595e-01,3.099322905728132405e-01
4.992998599719943797e+01,1.202543534540482284e+01,9.436694787815615371e+01,1.056470732219824882e+01,3.068605282474816676e-01,2.983101536437648416e-01
4.994198839767953046e+01,1.202911819019088746e+01,9.436522753562763910e+01,1.056409513923160226e+01,3.068239593272883425e-01,3.417082556615870792e-01
4.995399079815963006e+01,1.203280059243755318e+01,9.436350667769207234e+01,1.056348568917469422e+01,3.067868100014345956e-01,3.478610976119840825e-01
4.996599319863972255e+01,1.203648254517966265e+01,9.436178530771891815e+01,1.056287897058921388e+01,3.067490804110573066e-01,3.269473430054284369e-01
4.997799559911982215e+01,1.204016404145424346e+01,9.436006342907766964e+01,1.056227498203464066e+01,3.067107706987970417e-01,3.200259089577987548e-01
4.998999799959991464e+01,1.204384507430048146e+01,9.435834104513781995e+01,1.056167372206824773e+01,3.066718810087945002e-01,3.962785385301121899e-01
5.000200040008001423e+01,1.204752563675974564e+01,9.435661815926881957e+01,1.056107518924510202e+01,3.066324114867020612e-01,2.630424134994935881e-01
5.001400280056010672e+01,1.205120572187556505e+01,9.435489477484014742e+01,1.056047938211806603e+01,3.065923622796793424e-01,3.884741223517677033e-01
5.002600520104020632e+01,1.205488532269365187e+01,9.435317089522122558e+01,1.055988629923779598e+01,3.065517335364020823e-01,3.334856785237529930e-01
5.003800760152029881e+01,1.205856443226187658e+01,9.435144652378151875e+01,1.055929593915273834e+01,3.065105254070585872e-01,2.298842673177485252e-01
5.005001000200039840e+01,1.206224304363029098e+01,9.434972166389044901e+01,1.055870830040913511e+01,3.064687380433572805e-01,3.129742222162873455e-01
5.006201240248049089e+01,1.206592114985111408e+01,9.434799631891745264e+01,1.055812338155102381e+01,3.064263715985298120e-01,2.357367042789942913e-01
5.007401480296059049e+01,1.206959874397873911e+01,9.434627049223193751e+01,1.055754118112023221e+01,3.063834262273328335e-01,3.002562376811858669e-01
5.008601720344068298e+01,1.207327581906972291e+01,9.434454418720331148e+01,1.055696169765638714e+01,3.063399020860453348e-01,2.049263887522667082e-01
5.009801960392078257e+01,1.207695236818280549e+01,9.434281740720096820e+01,1.055638492969690212e+01,3.062957993324832984e-01,3.428075482550448361e-01
5.011002200440087506e+01,1.208062838437888686e+01,9.434109015559430134e+01,1.055581087577698973e+01,3.062511181259925941e-01,2.668346057475867728e-01
5.012202440488097466e+01,1.208430386072104490e+01,9.433936243575269032e+01,1.055523953442965279e+01,3.062058586274534200e-01,3.888465183734144404e-01
5.013402680536106715e+01,1.208797879027452638e+01,9.433763425104552880e+01,1.055467090418569143e+01,3.061600209992882959e-01,2.700236321359610336e-01
5.014602920584116674e+01,1.209165316610675056e+01,9.433590560484213938e+01,1.055410498357369775e+01,3.061136054054593991e-01,3.089234894456763247e-01
5.015803160632125923e+01,1.209532698128730743e+01,9.433417650051191572e+01,1.055354177112005409e+01,3.060666120114721167e-01,2.382752713109430320e-01
5.017003400680135883e+01,1.209900022888795768e+01,9.433244694142418041e+01,1.055298126534894365e+01,3.060190409843817072e-01,2.996885822853114223e-01
5.018203640728145132e+01,1.210267290198263268e+01,9.433071693094828447e+01,1.055242346478233628e+01,3.059708924927915241e-01,3.082670773458920377e-01
5.019403880776155091e+01,1.210634499364743810e+01,9.432898647245355050e+01,1.055186836793999916e+01,3.059221667068583450e-01,3.313651546365056211e-01
5.020604120824164340e+01,1.211001649696064675e+01,9.432725556930928690e+01,1.055131597333949500e+01,3.058728637982928156e-01,4.295614885456138232e-01
5.021804360872174300e+01,1.211368740500270924e+01,9.432552422488483046e+01,1.055076627949617318e+01,3.058229839403669992e-01,3.883776941350071676e-01
5.023004600920183549e+01,1.211735771085623803e+01,9.432379244254946116e+01,1.055021928492318750e+01,3.057725273079090478e-01,3.451744756059454966e-01
5.024204840968193508e+01,1.212102740760602515e+01,9.432206022567248738e+01,1.054967498813147309e+01,3.057214940773165246e-01,2.897144213704395677e-01
5.025405081016202757e+01,1.212469648833902802e+01,9.432032757762318909e+01,1.054913338762976949e+01,3.056698844265492987e-01,2.918221239843554748e-01
5.026605321064212717e+01,1.212836494614438188e+01,9.431859450177083204e+01,1.054859448192460292e+01,3.056176985351370945e-01,2.906731817356377201e-01
5.027805561112221966e+01,1.213203277411338554e+01,9.431686100148469620e+01,1.054805826952029690e+01,3.055649365841830445e-01,2.634063606709391991e-01
5.029005801160231925e+01,1.213569996533951567e+01,9.431512708013404733e+01,1.054752474891896696e+01,3.055115987563610247e-01,3.396946312526569756e-01
5.030206041208241174e+01,1.213936651291841429e+01,9.431339274108812276e+01,1.054699391862052416e+01,3.054576852359276451e-01,3.033744745507877538e-01
5.031406281256251134e+01,1.214303240994790301e+01,9.431165798771617403e+01,1.054646577712267153e+01,3.054031962087147001e-01,3.326070249608382712e-01
5.032606521304260383e+01,1.214669764952796349e+01,9.430992282338741006e+01,1.054594032292090588e+01,3.053481318621384943e-01,2.938890332339067490e-01
5.033806761352270343e+01,1.215036222476076233e+01,9.430818725147109660e+01,1.054541755450851603e+01,3.052924923852007311e-01,3.249618026749778732e-01
5.035007001400279592e+01,1.215402612875062083e+01,9.430645127533641414e+01,1.054489747037659164e+01,3.052362779684876237e-01,3.943212011012363627e-01
5.036207241448289551e+01,1.215768935460404876e+01,9.430471489835257159e+01,1.054438006901400549e+01,3.051794888041823306e-01,3.240385724665838518e-01
5.037407481496298800e+01,1.216135189542971240e+01,9.430297812388879208e+01,1.054386534890743299e+01,3.051221250860542966e-01,3.528692812088108921e-01
5.038607721544308760e+01,1.216501374433846117e+01,9.430124095531424189e+01,1.054335330854133979e+01,3.050641870094725761e-01,2.642333213739517239e-01
5.039807961592318009e+01,1.216867489444330630e+01,9.429950339599811571e+01,1.054284394639798350e+01,3.050056747714049443e-01,2.993120802646353495e-01
5.041008201640327968e+01,1.217233533885944041e+01,9.429776544930956561e+01,1.054233726095741730e+01,3.049465885704156776e-01,2.878275027253180407e-01
5.042208441688337217e+01,1.217599507070421438e+01,9.429602711861777209e+01,1.054183325069748989e+01,3.048869286066788753e-01,3.319748384036784183e-01
5.043408681736347177e+01,1.217965408309716224e+01,9.429428840729188721e+01,1.054133191409384018e+01,3.048266950819695786e-01,3.217893740122017010e-01
5.044608921784356426e+01,1.218331236915998161e+01,9.429254931870106304e+01,1.054083324961990265e+01,3.047658881996726521e-01,2.734036695209927093e-01
5.045809161832366385e+01,1.218696992201654794e+01,9.429080985621440902e+01,1.054033725574690372e+01,3.047045081647885567e-01,3.247363978508333027e-01
5.047009401880375634e+01,1.219062673479289849e+01,9.428907002320109143e+01,1.053984393094386718e+01,3.046425551839240242e-01,3.135420833961214959e-01
5.048209641928385594e+01,1.219428280061725545e+01,9.428732982303019128e+01,1.053935327367760699e+01,3.045800294653093765e-01,2.291662374783711154e-01
5.049409881976394843e+01,1.219793811261999750e+01,9.428558925907086063e+01,1.053886528241273268e+01,3.045169312187865351e-01,3.060693958387496472e-01
5.050610122024404802e+01,1.220159266393368647e+01,9.428384833469216630e+01,1.053837995561164576e+01,3.044532606558250087e-01,3.670599862769807764e-01
5.051810362072414051e+01,1.220524644769304778e+01,9.428210705326321772e+01,1.053789729173454326e+01,3.043890179895170078e-01,2.633497133773806120e-01
5.053010602120424011e+01,1.220889945703498292e+01,9.428036541815309590e+01,1.053741728923941423e+01,3.043242034345774449e-01,3.624775462050621733e-01
5.054210842168433260e+01,1.221255168509855871e+01,9.427862343273088186e+01,1.053693994658204325e+01,3.042588172073559249e-01,3.428396104722272186e-01
5.055411082216443219e+01,1.221620312502502337e+01,9.427688110036564240e+01,1.053646526221600865e+01,3.041928595258278634e-01,3.166361294316170638e-01
5.056611322264452468e+01,1.221985376995778516e+01,9.427513842442641590e+01,1.053599323459267900e+01,3.041263306096069208e-01,3.303896369323180426e-01
5.057811562312462428e+01,1.222350361304243194e+01,9.427339540828228337e+01,1.053552386216122017e+01,3.040592306799401179e-01,2.679768703689087150e-01
5.059011802360471677e+01,1.222715264742671515e+01,9.427165205530226899e+01,1.053505714336859178e+01,3.039915599597144968e-01,3.435486295339634788e-01
5.060212042408481636e+01,1.223080086626056762e+01,9.426990836885541114e+01,1.053459307665954547e+01,3.039233186734597858e-01,2.371900451111172425e-01
5.061412282456490885e+01,1.223444826269608221e+01,9.426816435231071978e+01,1.053413166047662486e+01,3.038545070473479548e-01,2.521373275244068735e-01
5.062612522504500845e+01,1.223809482988753494e+01,9.426642000903723329e+01,1.053367289326017087e+01,3.037851253091954362e-01,3.352345482399945453e-01
5.063812762552510094e+01,1.224174056099136010e+01,9.426467534240393320e+01,1.053321677344831819e+01,3.037151736884720066e-01,2.531473581538690176e-01
5.065013002600520053e+01,1.224538544916617688e+01,9.426293035577982948e+01,1.053276329947698997e+01,3.036446524162950134e-01,4.087283511874871822e-01
5.066213242648529302e+01,1.224902948757276278e+01,9.426118505253391788e+01,1.053231246977991198e+01,3.035735617254351482e-01,3.252082798132183150e-01
5.067413482696539262e+01,1.225267266937407662e+01,9.425943943603516573e+01,1.053186428278859310e+01,3.035019018503199995e-01,3.536531994416217684e-01
5.068613722744548511e+01,1.225631498773524086e+01,9.425769350965254034e+01,1.053141873693234487e+01,3.034296730270362730e-01,3.568525108584317262e-01
5.069813962792558470e+01,1.225995643582355754e+01,9.425594727675502327e+01,1.053097583063826725e+01,3.033568754933289036e-01,2.887250167489485708e-01
5.071014202840567719e+01,1.226359700680848874e+01,9.425420074071156762e+01,1.053053556233125754e+01,3.032835094886081606e-01,3.096452836157091992e-01
5.072214442888577679e+01,1.226723669386168325e+01,9.425245390489109809e+01,1.053009793043400144e+01,3.032095752539483158e-01,3.321000108430783304e-01
5.073414682936586928e+01,1.227087549015694457e+01,9.425070677266255359e+01,1.052966293336698556e+01,3.031350730320920839e-01,3.086651747699703519e-01
5.074614922984596888e+01,1.227451338887025933e+01,9.424895934739488723e+01,1.052923056954848313e+01,3.030600030674523993e-01,3.871516323388010661e-01
5.075815163032606137e+01,1.227815038317977958e+01,9.424721163245699529e+01,1.052880083739456474e+01,3.029843656061141921e-01,3.600625682373574943e-01
5.077015403080616096e+01,1.228178646626583159e+01,9.424546363121778825e+01,1.052837373531909471e+01,3.029081608958357208e-01,3.193277093765718444e-01
5.078215643128625345e+01,1.228542163131091058e+01,9.424371534704617659e+01,1.052794926173373113e+01,3.028313891860552332e-01,3.717047750254982574e-01
5.079415883176635305e+01,1.228905587149968603e+01,9.424196678331105659e+01,1.052752741504792589e+01,3.027540507278878579e-01,3.119074277426163722e-01
5.080616123224644554e+01,1.229268918001899280e+01,9.424021794338129610e+01,1.052710819366892103e+01,3.026761457741344863e-01,3.471550268855491672e-01
5.081816363272654513e+01,1.229632155005784711e+01,9.423846883062579138e+01,1.052669159600175774e+01,3.025976745792720024e-01,3.163246377014594102e-01
5.083016603320663762e+01,1.229995297480792615e+01,9.423671944841335346e+01,1.052627762044936688e+01,3.025186373994195321e-01,2.947177378097298739e-01
5.084216843368673722e+01,1.230358344773036627e+01,9.423496980009250024e+01,1.052586626546650450e+01,3.024390344639646955e-01,2.610159734571144141e-01
5.085417083416682971e+01,1.230721296223279282e+01,9.423321988902767998e+01,1.052545752949415991e+01,3.023588660094778113e-01,2.718688869087681481e-01
5.086617323464692930e+01,1.231084151149600814e+01,9.423146971860550991e+01,1.052505141092466445e+01,3.022781322983991714e-01,3.101307855786399892e-01
5.087817563512702179e+01,1.231446908870517731e+01,9.422971929221196774e+01,1.052464790814853934e+01,3.021968335946598749e-01,3.287573346387204221e-01
5.089017803560712139e+01,1.231809568704983704e+01,9.422796861323242013e+01,1.052424701955449038e+01,3.021149701636862694e-01,2.004967233771946522e-01
5.090218043608721388e+01,1.232172129972388674e+01,9.422621768505156581e+01,1.052384874352940969e+01,3.020325422724035036e-01,2.863158409212257505e-01
5.091418283656731347e+01,1.232534591992559569e+01,9.422446651105347826e+01,1.052345307845838107e+01,3.019495501892293099e-01,3.356599245914435037e-01
5.092618523704740596e+01,1.232896954085759766e+01,9.422271509462161987e+01,1.052306002272467467e+01,3.018659941840864391e-01,2.983866480021151735e-01
5.093818763752749845e+01,1.233259215572689449e+01,9.422096343913878513e+01,1.052266957470974518e+01,3.017818745283964432e-01,2.509331356712766747e-01
5.095019003800759805e+01,1.233621375774485962e+01,9.421921154798714326e+01,1.052228173279324075e+01,3.016971914950832279e-01,2.552531817000207037e-01
5.096219243848769054e+01,1.233983434012722213e+01,9.421745942454825240e+01,1.052189649535299409e+01,3.016119453585752730e-01,3.898741635659473959e-01
5.097419483896779013e+01,1.234345389609408983e+01,9.421570707220298857e+01,1.052151386076502426e+01,3.015261363948122941e-01,2.258135229932063948e-01
5.098619723944788262e+01,1.234707241886992968e+01,9.421395449433164515e+01,1.052113382740354020e+01,3.014397648812372488e-01,2.886655129509728135e-01
5.099819963992798222e+01,1.235068990168358027e+01,9.421220169431383340e+01,1.052075639364093895e+01,3.013528310968038859e-01,3.464406008574817952e-01
5.101020204040807471e+01,1.235430633776824294e+01,9.421044867552856772e+01,1.052038155784780393e+01,3.012653353219789665e-01,2.051141621417817418e-01
5.102220444088817430e+01,1.235792172036149239e+01,9.420869544135419460e+01,1.052000931839290843e+01,3.011772778387427074e-01,3.384517724291589702e-01
5.103420684136826679e+01,1.236153604270526252e+01,9.420694199516846368e+01,1.051963967364321029e+01,3.010886589305883376e-01,2.268832080385810857e-01
5.104620924184836639e+01,1.236514929804585883e+01,9.420518834034844247e+01,1.051927262196385726e+01,3.009994788825296474e-01,3.549058175690912864e-01
5.105821164232845888e+01,1.236876147963395134e+01,9.420343448027061584e+01,1.051890816171818521e+01,3.009097379810943274e-01,4.375908878509643385e-01
5.107021404280855847e+01,1.237237258072458168e+01,9.420168041831077232e+01,1.051854629126771634e+01,3.008194365143332938e-01,2.416421187047957941e-01
5.108221644328865096e+01,1.237598259457715244e+01,9.419992615784413204e+01,1.051818700897216097e+01,3.007285747718189128e-01,3.007109482883238982e-01
5.109421884376875056e+01,1.237959151445543782e+01,9.419817170224523295e+01,1.051783031318941752e+01,3.006371530446458884e-01,3.223582741362495674e-01
5.110622124424884305e+01,1.238319933362757475e+01,9.419641705488798777e+01,1.051747620227557434e+01,3.005451716254321504e-01,2.753784423926103897e-01
5.111822364472894265e+01,1.238680604536607177e+01,9.419466221914566972e+01,1.051712467458490075e+01,3.004526308083277364e-01,3.311088795393807849e-01
5.113022604520903514e+01,1.239041164294779840e+01,9.419290719839095516e+01,1.051677572846986308e+01,3.003595308890050219e-01,2.680556838220899407e-01
5.114222844568913473e+01,1.239401611965399930e+01,9.419115199599583832e+01,1.051642936228110692e+01,3.002658721646684903e-01,2.752993000419253766e-01
5.115423084616922722e+01,1.239761946877027654e+01,9.418939661533168817e+01,1.051608557436747304e+01,3.001716549340529561e-01,2.626379468895755354e-01
5.116623324664932682e+01,1.240122168358660737e+01,9.418764105976926260e+01,1.051574436307598326e+01,3.000768794974306708e-01,3.007625546425424234e-01
5.117823564712941931e+01,1.240482275739733176e+01,9.418588533267866580e+01,1.051540572675185281e+01,2.999815461565993324e-01,3.269397361164867455e-01
5.119023804760951890e+01,1.240842268350115951e+01,9.418412943742934829e+01,1.051506966373847973e+01,2.998856552149038457e-01,3.517435428532998398e-01
5.120224044808961139e+01,1.241202145520115963e+01,9.418237337739017789e+01,1.051473617237745550e+01,2.997892069772150059e-01,2.975581948150355927e-01
5.121424284856971099e+01,1.241561906580477981e+01,9.418061715592934036e+01,1.051440525100855261e+01,2.996922017499525914e-01,2.492938377622515023e-01
5.122624524904980348e+01,1.241921550862382517e+01,9.417886077641439613e+01,1.051407689796973521e+01,2.995946398410720413e-01,2.785506768315533788e-01
5.123824764952990307e+01,1.242281077697447422e+01,9.417710424221228038e+01,1.051375111159715736e+01,2.994965215600715602e-01,2.768149622056130799e-01
5.125025005000999556e+01,1.242640486417726464e+01,9.417534755668928881e+01,1.051342789022515589e+01,2.993978472179938954e-01,2.828836410540882529e-01
5.126225245049009516e+01,1.242999776355711106e+01,9.417359072321109181e+01,1.051310723218625931e+01,2.992986171274232277e-01,3.314697479226069166e-01
5.127425485097018765e+01,1.243358946844328550e+01,9.417183374514272032e+01,1.051278913581118246e+01,2.991988316024971617e-01,2.951751676919839862e-01
5.128625725145028724e+01,1.243717997216943516e+01,9.417007662584853733e+01,1.051247359942882653e+01,2.990984909588969565e-01,3.066578203512487777e-01
5.129825965193037973e+01,1.244076926807356642e+01,9.416831936869232322e+01,1.051216062136628437e+01,2.989975955138510777e-01,3.043764529954640641e-01
5.131026205241047933e+01,1.244435734949806083e+01,9.416656197703719045e+01,1.051185019994882985e+01,2.988961455861449679e-01,2.971417518756448994e-01
5.132226445289057182e+01,1.244794420978965732e+01,9.416480445424561196e+01,1.051154233349993206e+01,2.987941414961134967e-01,2.778538168043595546e-01
5.133426685337067141e+01,1.245152984229947180e+01,9.416304680367946389e+01,1.051123702034124463e+01,2.986915835656445140e-01,3.377895744774013220e-01
5.134626925385076390e+01,1.245511424038297932e+01,9.416128902869995443e+01,1.051093425879260757e+01,2.985884721181806256e-01,2.966736536151277082e-01
5.135827165433086350e+01,1.245869739740002657e+01,9.415953113266765229e+01,1.051063404717205074e+01,2.984848074787245231e-01,2.953444647343382856e-01
5.137027405481095599e+01,1.246227930671482298e+01,9.415777311894251511e+01,1.051033638379579038e+01,2.983805899738345424e-01,2.447253862931724755e-01
5.138227645529105558e+01,1.246585996169595134e+01,9.415601499088383264e+01,1.051004126697823082e+01,2.982758199316308811e-01,2.653686324035240407e-01
5.139427885577114807e+01,1.246943935571635187e+01,9.415425675185031196e+01,1.050974869503196629e+01,2.981704976817884933e-01,2.704042277887798718e-01
5.140628125625124767e+01,1.247301748215334349e+01,9.415249840519996383e+01,1.050945866626777558e+01,2.980646235555535206e-01,3.285665865840856070e-01
5.141828365673134016e+01,1.247659433438860077e+01,9.415073995429021636e+01,1.050917117899462561e+01,2.979581978857299696e-01,2.122652833126439931e-01
5.143028605721143975e+01,1.248016990580817343e+01,9.414898140247781555e+01,1.050888623151967494e+01,2.978512210066877053e-01,3.362141557434461525e-01
5.144228845769153224e+01,1.248374418980247214e+01,9.414722275311892474e+01,1.050860382214826494e+01,2.977436932543624515e-01,3.056211685024733393e-01
5.145429085817163184e+01,1.248731717976628275e+01,9.414546400956902517e+01,1.050832394918392687e+01,2.976356149662611195e-01,2.636958837875225115e-01
5.146629325865172433e+01,1.249088886909874496e+01,9.414370517518297277e+01,1.050804661092838010e+01,2.975269864814547027e-01,2.564618789594054205e-01
5.147829565913182392e+01,1.249445925120338075e+01,9.414194625331502664e+01,1.050777180568153213e+01,2.974178081405893792e-01,3.243098952017403058e-01
5.149029805961191641e+01,1.249802831948806414e+01,9.414018724731874954e+01,1.050749953174147677e+01,2.973080802858798499e-01,3.094640060969678919e-01
5.150230046009201601e+01,1.250159606736505147e+01,9.413842816054713580e+01,1.050722978740449420e+01,2.971978032611124476e-01,1.995205841261682156e-01
5.151430286057210850e+01,1.250516248825094934e+01,9.413666899635246921e+01,1.050696257096505803e+01,2.970869774116522422e-01,2.639434782530101220e-01
5.152630526105220810e+01,1.250872757556674664e+01,9.413490975808646510e+01,1.050669788071582467e+01,2.969756030844385997e-01,2.524972807662817509e-01
5.153830766153230059e+01,1.251229132273778966e+01,9.413315044910018514e+01,1.050643571494763862e+01,2.968636806279842943e-01,2.946042937908563975e-01
5.155031006201240018e+01,1.251585372319379452e+01,9.413139107274402306e+01,1.050617607194953429e+01,2.967512103923852784e-01,2.662619292259920112e-01
5.156231246249249267e+01,1.251941477036884365e+01,9.412963163236777575e+01,1.050591895000873244e+01,2.966381927293100240e-01,3.208889483898955119e-01
5.157431486297259227e+01,1.252297445770138751e+01,9.412787213132060060e+01,1.050566434741064192e+01,2.965246279920159544e-01,2.717436467384235499e-01
5.158631726345268476e+01,1.252653277863424286e+01,9.412611257295100131e+01,1.050541226243885795e+01,2.964105165353356774e-01,2.839111983839159858e-01
5.159831966393278435e+01,1.253008972661459453e+01,9.412435296060685630e+01,1.050516269337516739e+01,2.962958587156889756e-01,3.596157954614517260e-01
5.161032206441287684e+01,1.253364529509399183e+01,9.412259329763540450e+01,1.050491563849954169e+01,2.961806548910779213e-01,2.854541218615880838e-01
5.162232446489297644e+01,1.253719947752835395e+01,9.412083358738327377e+01,1.050467109609013860e+01,2.960649054210882092e-01,2.724428616136294057e-01
5.163432686537306893e+01,1.254075226737796100e+01,9.411907383319642406e+01,1.050442906442330759e+01,2.959486106668971495e-01,2.990475015991402863e-01
5.164632926585316852e+01,1.254430365810747183e+01,9.411731403842019006e+01,1.050418954177358444e+01,2.958317709912656746e-01,2.321462806540889046e-01
5.165833166633326101e+01,1.254785364318589735e+01,9.411555420639929537e+01,1.050395252641369126e+01,2.957143867585458885e-01,2.170581447066812775e-01
5.167033406681336061e+01,1.255140221608663076e+01,9.411379434047778147e+01,1.050371801661453830e+01,2.955964583346797347e-01,2.951558385233425397e-01
5.168233646729345310e+01,1.255494937028741731e+01,9.411203444399909301e+01,1.050348601064522569e+01,2.954779860872003283e-01,2.669596196038442892e-01
5.169433886777355269e+01,1.255849509927038099e+01,9.411027452030603513e+01,1.050325650677303990e+01,2.953589703852324000e-01,2.247859018527308406e-01
5.170634126825364518e+01,1.256203939652200319e+01,9.410851457274077347e+01,1.050302950326345375e+01,2.952394115994962931e-01,3.421929695375715008e-01
5.171834366873374478e+01,1.256558225553314401e+01,9.410675460464482001e+01,1.050280499838012993e+01,2.951193101023057430e-01,3.299342908298258381e-01
