t,vx,vy,dvx_dt,dvx_dt_noisy
2.675935187037407204e+01,1.324842388368397264e-07,6.239838798733841112e-08,-1.545858858889219939e-08,-5.695329583190220091e-02
2.676535307061412183e+01,1.323888380572594039e-07,6.125813114082566336e-08,-1.664939477319247181e-08,-1.688470693201483616e-02
2.677135427085416808e+01,1.322863050858979475e-07,6.012248903201906401e-08,-1.783174310020353900e-08,-4.322717230214032785e-02
2.677735547109421788e+01,1.321766878862722605e-07,5.899148875106338510e-08,-1.900562702689395961e-08,-9.291172948340893634e-02
2.678335667133426412e+01,1.320600344323928200e-07,5.786515689823912543e-08,-2.017104044723886409e-08,2.671109839943749259e-02
2.678935787157431392e+01,1.319363927087629616e-07,5.674351958395692547e-08,-2.132797769415930281e-08,-1.129531548877008192e-02
2.679535907181436016e+01,1.318058107103797006e-07,5.562660242876319218e-08,-2.247643354145970159e-08,2.047102594443714688e-02
2.680136027205440996e+01,1.316683364427328316e-07,5.451443056333447415e-08,-2.361640320578596360e-08,3.166716912953655705e-02
2.680736147229445621e+01,1.315240179218058552e-07,5.340702862848309973e-08,-2.474788234858134790e-08,-4.510358088726370424e-02
2.681336267253450600e+01,1.313729031740750778e-07,5.230442077515157861e-08,-2.587086707806257078e-08,7.545465755740397851e-02
2.681936387277455225e+01,1.312150402365104323e-07,5.120663066441809434e-08,-2.698535395119367715e-08,1.525077724360938795e-02
2.682536507301460205e+01,1.310504771565747372e-07,5.011368146749110445e-08,-2.809133997567893692e-08,5.053976164001233035e-02
2.683136627325464829e+01,1.308792619922244371e-07,4.902559586571467416e-08,-2.918882261195383573e-08,8.478155884720153801e-02
2.683736747349469809e+01,1.307014428119087827e-07,4.794239605056326180e-08,-3.027779977519423705e-08,-2.374118979711970640e-02
2.684336867373474433e+01,1.305170676945707042e-07,4.686410372364676133e-08,-3.135826983732343340e-08,-3.073275938527499779e-02
2.684936987397479413e+01,1.303261847296459905e-07,4.579074009670559216e-08,-3.243023162903684622e-08,9.043010352087191631e-03
2.685537107421484038e+01,1.301288420170640306e-07,4.472232589161555639e-08,-3.349368444182421120e-08,5.557109498367426154e-02
2.686137227445489017e+01,1.299250876672470460e-07,4.365888134038294189e-08,-3.454862803000923357e-08,5.715772802840853040e-02
2.686737347469493642e+01,1.297149698011109904e-07,4.260042618514955152e-08,-3.559506261278577593e-08,-9.843840472616860460e-02
2.687337467493498622e+01,1.294985365500645440e-07,4.154697967818754160e-08,-3.663298887627171463e-08,7.184875552902755813e-02
2.687937587517503246e+01,1.292758360560101195e-07,4.049856058190466286e-08,-3.766240797555853447e-08,-2.224620342878233514e-02
2.688537707541508226e+01,1.290469164713428825e-07,3.945518716883896651e-08,-3.868332153677818176e-08,2.455592857207086060e-02
2.689137827565512850e+01,1.288118259589517574e-07,3.841687722166407173e-08,-3.969573165916557632e-08,-6.618553695678869309e-02
2.689737947589517830e+01,1.285706118823310456e-07,3.738364933821515682e-08,-4.069963889411166471e-08,-4.410940661601258500e-02
2.690338067613522455e+01,1.283232841655648201e-07,3.635558795033950299e-08,-4.169494382308149801e-08,1.831619029010454411e-02
2.690938187637527435e+01,1.280698788428958684e-07,3.533275245666163038e-08,-4.268159247826959682e-08,-8.921623372189611823e-02
2.691538307661532059e+01,1.278104561629554450e-07,3.431516569838751539e-08,-4.365958842737369248e-08,4.039493254103757730e-02
2.692138427685537039e+01,1.275450761553027557e-07,3.330285015747839586e-08,-4.462893540457745014e-08,-2.693672494160314485e-02
2.692738547709541663e+01,1.272737986304262546e-07,3.229582795665564151e-08,-4.558963731224640744e-08,1.384211642974971651e-02
2.693338667733546643e+01,1.269966831797422944e-07,3.129412085939590337e-08,-4.654169822263959641e-08,7.410196275701134636e-03
2.693938787757551268e+01,1.267137891755964493e-07,3.029775026993593786e-08,-4.748512237961826707e-08,-2.770517820651529836e-02
2.694538907781556247e+01,1.264251757712622982e-07,2.930673723326780920e-08,-4.841991420036956634e-08,6.567093306296849231e-02
2.695139027805560872e+01,1.261309019009425887e-07,2.832110243514366053e-08,-4.934607827712696128e-08,1.170656876904325738e-01
2.695739147829565852e+01,1.258310262797680460e-07,2.734086620207098246e-08,-5.026361937890538601e-08,3.153776173897417795e-02
2.696339267853570476e+01,1.255256074037986441e-07,2.636604850131729164e-08,-5.117254245323304694e-08,-8.578315382471518591e-02
2.696939387877575456e+01,1.252147035500222021e-07,2.539666894090549846e-08,-5.207285262789723706e-08,6.095230801073317148e-03
2.697539507901580080e+01,1.248983727763558934e-07,2.443274676961851289e-08,-5.296455521268662982e-08,-1.128703737115979017e-02
2.698139627925585060e+01,1.245766729216447369e-07,2.347430087699465853e-08,-5.384765570114754892e-08,4.552102981236784418e-02
2.698739747949589685e+01,1.242496616056630792e-07,2.252134979333223535e-08,-5.472215977233589061e-08,3.068658039889511115e-03
2.699339867973594664e+01,1.239173962291130594e-07,2.157391168968497352e-08,-5.558807329258283662e-08,1.071620030452512667e-01
2.699939987997599289e+01,1.235799339736262504e-07,2.063200437786656302e-08,-5.644540231725637829e-08,3.465880487187306125e-02
2.700540108021604269e+01,1.232373318017619379e-07,1.969564531044616045e-08,-5.729415309253553958e-08,2.992049221127267289e-02
2.701140228045608893e+01,1.228896464570088680e-07,1.876485158075283258e-08,-5.813433205718074209e-08,-1.715021978698568622e-02
2.701740348069613873e+01,1.225369344637834996e-07,1.783963992287115578e-08,-5.896594584431598228e-08,-4.447096540194776793e-02
2.702340468093618497e+01,1.221792521274317784e-07,1.692002671164558356e-08,-5.978900128320735574e-08,-4.242892231673141452e-03
2.702940588117623477e+01,1.218166555342272838e-07,1.600602796267610217e-08,-6.060350540105262612e-08,1.014889953885724817e-02
2.703540708141628102e+01,1.214492005513731609e-07,1.509765933232257496e-08,-6.140946542476712787e-08,2.396107459749699867e-02
2.704140828165633081e+01,1.210769428270001888e-07,1.419493611770038483e-08,-6.220688878278025700e-08,1.005941660735777503e-02
2.704740948189637706e+01,1.206999377901686066e-07,1.329787325668476532e-08,-6.299578310682776626e-08,-1.399539277960295397e-02
2.705341068213642686e+01,1.203182406508664458e-07,1.240648532790653896e-08,-6.377615623375476749e-08,2.475527270441823385e-03
2.705941188237647310e+01,1.199319064000111188e-07,1.152078655075634254e-08,-6.454801620731375749e-08,-2.313101814415521526e-02
2.706541308261652290e+01,1.195409898094477243e-07,1.064079078538039524e-08,-6.531137127997328492e-08,-4.948049887168609606e-02
2.707141428285656914e+01,1.191455454319509672e-07,9.766511532684707329e-09,-6.606622991472150834e-08,-4.337517315019635139e-02
2.707741548309661894e+01,1.187456276012230796e-07,8.897961934330924402e-09,-6.681260078687925708e-08,2.464583623653608321e-02
2.708341668333666519e+01,1.183412904318958998e-07,8.035154772740459978e-09,-6.755049278590861857e-08,3.627967766380101738e-02
2.708941788357671498e+01,1.179325878195288729e-07,7.178102471090349674e-09,-6.827991501723026083e-08,-1.083125943326840833e-02
2.709541908381676123e+01,1.175195734406110104e-07,6.326817093317420191e-09,-6.900087680403572557e-08,-6.830266859077537174e-03
2.710142028405681103e+01,1.171023007525589041e-07,5.481310344114110402e-09,-6.971338768910856230e-08,2.731356163672220283e-02
2.710742148429685727e+01,1.166808229937187520e-07,4.641593568932623794e-09,-7.041745743663993022e-08,-6.819004182158892174e-03
2.711342268453690707e+01,1.162551931833643190e-07,3.807677753980828963e-09,-7.111309603405251160e-08,1.570897529521128322e-01
2.711942388477695332e+01,1.158254641216989763e-07,2.979573526226316110e-09,-7.180031369381893270e-08,6.427996897356041961e-03
2.712542508501700311e+01,1.153916883898536489e-07,2.157291153392386865e-09,-7.247912085528782123e-08,-2.597095637999933398e-02
2.713142628525704936e+01,1.149539183498888942e-07,1.340840543961965199e-09,-7.314952818650441104e-08,-9.054022353893137476e-02
2.713742748549709916e+01,1.145122061447928107e-07,5.302312471738122471e-10,-7.381154658603789654e-08,1.050802769776159121e-02
2.714342868573714540e+01,1.140666036984831155e-07,-2.745275469737480728e-10,-7.446518718480363885e-08,5.125049781171460428e-02
2.714942988597719520e+01,1.136171627158050671e-07,-1.073427007726587767e-09,-7.511046134789145994e-08,-2.816561365227989323e-03
2.715543108621724144e+01,1.131639346825335957e-07,-1.866458663570949883e-09,-7.574738067638821926e-08,6.205870843958705835e-02
2.716143228645729124e+01,1.127069708653711064e-07,-2.653614402237319716e-09,-7.637595700920678292e-08,-2.965194391772974641e-02
2.716743348669733749e+01,1.122463223119497025e-07,-3.434886470696553602e-09,-7.699620242490850768e-08,-5.055553572594567203e-03
2.717343468693738728e+01,1.117820398508289623e-07,-4.210267475163670714e-09,-7.760812924353152191e-08,-9.268673079805467632e-03
2.717943588717743353e+01,1.113141740914981493e-07,-4.979750381094206851e-09,-7.821175002841305073e-08,-3.756645747694126874e-02
2.718543708741748333e+01,1.108427754243740280e-07,-5.743328513187741535e-09,-7.880707758801637352e-08,-7.413208299438973914e-02
2.719143828765752957e+01,1.103678940208030484e-07,-6.500995555384404001e-09,-7.939412497775182556e-08,-4.763966122488375726e-02
2.719743948789757937e+01,1.098895798330591219e-07,-7.252745550868400295e-09,-7.997290550180224672e-08,-9.508996398613531187e-02
2.720344068813762561e+01,1.094078825943458847e-07,-7.998572902064419999e-09,-8.054343271494185238e-08,3.795443822116710553e-02
2.720944188837767541e+01,1.089228518187943949e-07,-8.738472370641262596e-09,-8.110572042435935268e-08,-8.571820301641176407e-03
2.721544308861772166e+01,1.084345368014654885e-07,-9.472439077508277278e-09,-8.165978269147442798e-08,-5.185768805030828779e-03
2.722144428885776790e+01,1.079429866183476881e-07,-1.020046850281838712e-08,-8.220563383375724819e-08,-2.871542615254443417e-02
2.722744548909781770e+01,1.074482501263581159e-07,-1.092255648596681855e-08,-8.274328842654329390e-08,4.758706850717205061e-02
2.723344668933786394e+01,1.069503759633433412e-07,-1.163869922558982413e-08,-8.327276130484625827e-08,-4.231381968756978834e-02
2.723944788957791374e+01,1.064494125480773684e-07,-1.234889327956766048e-08,-8.379406756517195486e-08,8.423581747300450118e-02
2.724544908981795999e+01,1.059454080802639531e-07,-1.305313556502117361e-08,-8.430722256732530366e-08,5.425007762602481604e-02
2.725145029005800978e+01,1.054384105405342333e-07,-1.375142335831520032e-08,-8.481224193622003017e-08,-3.495578683137690740e-02
2.725745149029805603e+01,1.049284676904491644e-07,-1.444375429505523301e-08,-8.530914156368076768e-08,-1.002787167390249527e-02
2.726345269053810583e+01,1.044156270724970705e-07,-1.513012637009066221e-08,-8.579793761024734340e-08,3.145661496378511501e-02
2.726945389077815207e+01,1.038999360100960670e-07,-1.581053793751158037e-08,-8.627864650697148086e-08,6.257081437029186899e-02
2.727545509101820187e+01,1.033814416075916382e-07,-1.648498771065199792e-08,-8.675128495721498469e-08,-3.961330124147851434e-02
2.728145629125824811e+01,1.028601907502590726e-07,-1.715347476208660075e-08,-8.721586993844038154e-08,-2.494995215914484407e-02
2.728745749149829791e+01,1.023362301043010145e-07,-1.781599852363397951e-08,-8.767241870400252710e-08,1.252482329238850112e-01
2.729345869173834416e+01,1.018096061168499784e-07,-1.847255878635345320e-08,-8.812094878493239127e-08,4.597863449589418422e-02
2.729945989197839396e+01,1.012803650159657289e-07,-1.912315570054817284e-08,-8.856147799172128019e-08,4.482483825811522243e-02
2.730546109221844020e+01,1.007485528106379537e-07,-1.976778977576207733e-08,-8.899402441609734221e-08,9.668116019552967788e-02
2.731146229245849000e+01,1.002142152907836304e-07,-2.040646188078291773e-08,-8.941860643280186220e-08,2.229282053250948928e-02
2.731746349269853624e+01,9.967739802724959348e-08,-2.103917324363921316e-08,-8.983524270135758836e-08,-2.281247785945541076e-02
2.732346469293858604e+01,9.913814637180998027e-08,-2.166592545160332135e-08,-9.024395216783662237e-08,-8.644553356419480694e-02
2.732946589317863229e+01,9.859650545716879856e-08,-2.228672045118837470e-08,-9.064475406661983916e-08,4.309015392859756599e-02
2.733546709341868208e+01,9.805252019695737215e-08,-2.290156054815131775e-08,-9.103766792215583022e-08,-5.666826769726863999e-02
2.734146829365872833e+01,9.750623528573689522e-08,-2.351044840748989620e-08,-9.142271355071072812e-08,3.353793257449742132e-02
2.734746949389877813e+01,9.695769519899583832e-08,-2.411338705344560832e-08,-9.179991106211738243e-08,-9.874162049115285666e-02
2.735347069413882437e+01,9.640694419315255559e-08,-2.471037986950082635e-08,-9.216928086151550956e-08,-2.371770345212428910e-02
2.735947189437887417e+01,9.585402630555273046e-08,-2.530143059838164197e-08,-9.253084365108993667e-08,-8.983538141091219767e-04
2.736547309461892041e+01,9.529898535447187706e-08,-2.588654334205507379e-08,-9.288462043180045475e-08,-6.257617013193891853e-02
2.737147429485897021e+01,9.474186493911282553e-08,-2.646572256173176725e-08,-9.323063250510891875e-08,-2.734016265925732006e-02
2.737747549509901646e+01,9.418270843960827644e-08,-2.703897307786332115e-08,-9.356890147469771866e-08,-4.158973469741532314e-02
2.738347669533906625e+01,9.362155901701823315e-08,-2.760630007014497436e-08,-9.389944924818541823e-08,6.489725142942307304e-03
2.738947789557911250e+01,9.305845961333256939e-08,-2.816770907751299852e-08,-9.422229803883326171e-08,-6.295286224353933979e-02
2.739547909581916230e+01,9.249345295146846173e-08,-2.872320599814715977e-08,-9.453747036724839823e-08,-1.310292677594561070e-02
2.740148029605920854e+01,9.192658153527295711e-08,-2.927279708946833642e-08,-9.484498906307800069e-08,6.870701474837659362e-02
2.740748149629925834e+01,9.135788764952039205e-08,-2.981648896814094099e-08,-9.514487726669951997e-08,7.004139325097805124e-02
2.741348269653930458e+01,9.078741335991501316e-08,-3.035428861007039229e-08,-9.543715843090170124e-08,9.451994244957520608e-02
2.741948389677935438e+01,9.021520051308829046e-08,-3.088620335040573596e-08,-9.572185632256144448e-08,2.075988013944637250e-02
2.742548509701940063e+01,8.964129073660165699e-08,-3.141224088353697102e-08,-9.599899502431073888e-08,-2.035539789822545659e-02
2.743148629725945042e+01,8.906572543894378244e-08,-3.193240926309773656e-08,-9.626859893619975907e-08,1.643251238017105764e-02
2.743748749749949667e+01,8.848854580953324657e-08,-3.244671690196266473e-08,-9.653069277734929405e-08,3.551785279918059923e-02
2.744348869773954647e+01,8.790979281871589227e-08,-3.295517257224994835e-08,-9.678530158759902038e-08,1.399543917491860578e-02
2.744948989797959271e+01,8.732950721776747251e-08,-3.345778540531886595e-08,-9.703245072914513449e-08,7.251261741549139273e-02
2.745549109821964251e+01,8.674772953889101659e-08,-3.395456489177219053e-08,-9.727216588817319399e-08,-3.287843686015102379e-02
2.746149229845968875e+01,8.616450009521942423e-08,-3.444552088145378085e-08,-9.750447307648023868e-08,-1.035720744768482866e-02
2.746749349869973855e+01,8.557985898081289792e-08,-3.493066358345097688e-08,-9.772939863309159118e-08,-7.598886216950204164e-02
2.747349469893978480e+01,8.499384607066152380e-08,-3.541000356609231019e-08,-9.794696922586712257e-08,-2.104800781400203991e-02
2.747949589917983459e+01,8.440650102068267758e-08,-3.588355175694970098e-08,-9.815721185310121819e-08,6.199923291179521706e-02
2.748549709941988084e+01,8.381786326772363183e-08,-3.635131944283624778e-08,-9.836015384511228792e-08,2.622985765682876030e-03
2.749149829965993064e+01,8.322797202955889574e-08,-3.681331826980849068e-08,-9.855582286582589724e-08,3.740235046979237254e-02
2.749749949989997688e+01,8.263686630489294154e-08,-3.726956024316412167e-08,-9.874424691434672801e-08,2.138138302839417970e-02
2.750350070014002668e+01,8.204458487335743841e-08,-3.772005772744427427e-08,-9.892545432652405420e-08,4.821533065289641817e-02
2.750950190038007293e+01,8.145116629551401853e-08,-3.816482344643126036e-08,-9.909947377650586203e-08,-4.176805425221494228e-02
2.751550310062012272e+01,8.085664891285156398e-08,-3.860387048315075397e-08,-9.926633427828592921e-08,2.674462346396825826e-02
2.752150430086016897e+01,8.026107084778886691e-08,-3.903721227986975306e-08,-9.942606518723960151e-08,3.398509063678790271e-02
2.752750550110021877e+01,7.966447000367194288e-08,-3.946486263809848539e-08,-9.957869620165194614e-08,5.787640357908571676e-02
2.753350670134026501e+01,7.906688406477679695e-08,-3.988683571858850264e-08,-9.972425736423433769e-08,6.972249838271171729e-02
2.753950790158031481e+01,7.846835049630660464e-08,-4.030314604133467896e-08,-9.986277906363344741e-08,-2.484961164394671948e-02
2.754550910182036105e+01,7.786890654439450452e-08,-4.071380848557319917e-08,-9.999429203592816212e-08,-7.157257811929013114e-02
2.755151030206041085e+01,7.726858923610089824e-08,-4.111883828978347790e-08,-1.001188273661182976e-07,-3.209868845878312282e-02
2.755751150230045710e+01,7.666743540442377917e-08,-4.151824872900977975e-08,-1.002364136861594481e-07,6.617891576180916224e-02
2.756351270254050689e+01,7.606548541593874378e-08,-4.191196701323198914e-08,-1.003469774466842817e-07,-4.966032069754873490e-02
2.756951390278055314e+01,7.546278680283787506e-08,-4.229996479228316949e-08,-1.004505036133996886e-07,-6.881903301283688601e-02
2.757551510302060294e+01,7.485938760104279680e-08,-4.268225950329360123e-08,-1.005470331023849562e-07,-6.555018402100339092e-02
2.758151630326064918e+01,7.425533549532678516e-08,-4.305886869452119714e-08,-1.006366068009748590e-07,-6.501724851349247047e-02
2.758751750350069898e+01,7.365067781931200253e-08,-4.342981002535332874e-08,-1.007192655684889007e-07,3.603480918787953929e-02
2.759351870374074522e+01,7.304546155547231658e-08,-4.379510126630501971e-08,-1.007950502369529867e-07,-3.837342324405731281e-02
2.759951990398079502e+01,7.243973333513041505e-08,-4.415476029902072603e-08,-1.008640016118146633e-07,-3.122707122447618625e-02
2.760552110422084127e+01,7.183353943846071745e-08,-4.450880511627259558e-08,-1.009261604726513573e-07,5.715080650268079820e-02
2.761152230446089106e+01,7.122692579448646334e-08,-4.485725382196216880e-08,-1.009815675738716789e-07,4.679533746726518423e-02
2.761752350470093731e+01,7.061993798108263730e-08,-4.520012463111869786e-08,-1.010302636454094595e-07,4.407136066715055395e-02
2.762352470494098711e+01,7.001262122497300423e-08,-4.553743586990082091e-08,-1.010722893934113175e-07,-3.826767227890680995e-02
2.762952590518103335e+01,6.940502040173311378e-08,-4.586920597559490769e-08,-1.011076855009164683e-07,-8.517460678978462651e-02
2.763552710542108315e+01,6.879718003578729591e-08,-4.619545349661667416e-08,-1.011364926285299173e-07,1.760147283030797510e-02
2.764152830566112939e+01,6.818914430041162560e-08,-4.651619709250960763e-08,-1.011587514150881346e-07,8.777045439628929080e-02
2.764752950590117919e+01,6.758095701773099790e-08,-4.683145553394651515e-08,-1.011745024783176899e-07,-1.780519852032886111e-02
2.765353070614122544e+01,6.697266165872203962e-08,-4.714124770272800157e-08,-1.011837864154865013e-07,-1.359181381662737977e-02
2.765953190638127523e+01,6.636430134321021085e-08,-4.744559259178395840e-08,-1.011866438040478715e-07,-1.624100339422101802e-01
2.766553310662132148e+01,6.575591883987265051e-08,-4.774450930517210142e-08,-1.011831152022769541e-07,8.661993590171825075e-02
2.767153430686137128e+01,6.514755656623539701e-08,-4.803801705807941324e-08,-1.011732411499001911e-07,-9.960733087517575912e-03
2.767753550710141752e+01,6.453925658867615432e-08,-4.832613517682072718e-08,-1.011570621687167973e-07,-8.705677932145856890e-02
2.768353670734146732e+01,6.393106062242147297e-08,-4.860888309884010369e-08,-1.011346187632132297e-07,-2.957947068032053782e-03
2.768953790758151356e+01,6.332301003154963523e-08,-4.888628037270949363e-08,-1.011059514211698084e-07,-2.977700074679419037e-02
2.769553910782156336e+01,6.271514582898774344e-08,-4.915834665813006179e-08,-1.010711006142599134e-07,3.139714526134024242e-02
2.770154030806160961e+01,6.210750867651461847e-08,-4.942510172593085012e-08,-1.010301067986414647e-07,1.076622658197691901e-01
2.770754150830165941e+01,6.150013888475791449e-08,-4.968656545807012107e-08,-1.009830104155408064e-07,-4.025902807324489158e-02
2.771354270854170565e+01,6.089307641319701742e-08,-4.994275784763404078e-08,-1.009298518918290060e-07,7.779137820654720599e-03
2.771954390878175545e+01,6.028636087016012003e-08,-5.019369899883794955e-08,-1.008706716405899760e-07,-1.923781830066107618e-02
2.772554510902180169e+01,5.968003151282716006e-08,-5.043940912702513106e-08,-1.008055100616815535e-07,-3.321909524603595953e-02
2.773154630926185149e+01,5.907412724722690195e-08,-5.067990855866800346e-08,-1.007344075422879112e-07,2.300951447444282358e-02
2.773754750950189774e+01,5.846868662823980219e-08,-5.091521773136697459e-08,-1.006574044574649014e-07,7.737299102264270922e-02
2.774354870974194753e+01,5.786374785959519027e-08,-5.114535719385155370e-08,-1.005745411706768228e-07,2.199915706959855097e-02
2.774954990998199378e+01,5.725934879387407451e-08,-5.137034760597925293e-08,-1.004858580343258564e-07,-2.133267054689244949e-02
2.775555111022204358e+01,5.665552693250634284e-08,-5.159020973873667261e-08,-1.003913953902729374e-07,2.592144638403468676e-02
2.776155231046208982e+01,5.605231942577354878e-08,-5.180496447423844907e-08,-1.002911935703513488e-07,1.183294126529014709e-02
2.776755351070213962e+01,5.544976307280612549e-08,-5.201463280572826708e-08,-1.001852928968712745e-07,4.075717670630490258e-02
2.777355471094218586e+01,5.484789432158618492e-08,-5.221923583757786066e-08,-1.000737336831174847e-07,-2.757993245514039904e-02
2.777955591118223566e+01,5.424674926894470542e-08,-5.241879478528802554e-08,-9.995655623383766307e-08,6.890868896582438147e-03
2.778555711142228191e+01,5.364636366056436402e-08,-5.261333097548760004e-08,-9.983380084572368073e-08,8.237008934840271690e-02
2.779155831166233170e+01,5.304677289097667767e-08,-5.280286584593445774e-08,-9.970550780788377721e-08,9.526040547815617897e-04
2.779755951190237795e+01,5.244801200356486858e-08,-5.298742094551456775e-08,-9.957171740230734332e-08,4.885365714126979619e-02
2.780356071214242775e+01,5.185011569056101215e-08,-5.316701793424288810e-08,-9.943246990432058519e-08,-5.208230041292657335e-04
2.780956191238247399e+01,5.125311829304889567e-08,-5.334167858326249223e-08,-9.928780558303484293e-08,3.534147577230896398e-03
2.781556311262252379e+01,5.065705380096113311e-08,-5.351142477484544248e-08,-9.913776470178556547e-08,-3.712738399592682009e-02
2.782156431286257003e+01,5.006195585308205035e-08,-5.367627850239191661e-08,-9.898238751856400616e-08,1.424876792610451637e-01
2.782756551310261983e+01,4.946785773704481981e-08,-5.383626187043105479e-08,-9.882171428643941577e-08,5.990124848821950371e-02
2.783356671334266608e+01,4.887479238933433904e-08,-5.399139709462017219e-08,-9.865578525397416806e-08,5.903303518108379139e-02
2.783956791358271587e+01,4.828279239528433229e-08,-5.414170650174548685e-08,-9.848464066562862827e-08,5.788540520996354743e-02
2.784556911382276212e+01,4.769188998908020263e-08,-5.428721252972141160e-08,-9.830832076215969538e-08,-5.099537096753928300e-02
2.785157031406281192e+01,4.710211705375626581e-08,-5.442793772759128205e-08,-9.812686578100872992e-08,-3.791945796378246719e-02
2.785757151430285816e+01,4.651350512119846349e-08,-5.456390475552661536e-08,-9.794031595668278504e-08,-9.066181027753202060e-03
2.786357271454290796e+01,4.592608537214165665e-08,-5.469513638482781834e-08,-9.774871152112560689e-08,-8.406321342269768015e-02
2.786957391478295420e+01,4.533988863617235862e-08,-5.482165549792353233e-08,-9.755209270408169996e-08,-4.517956007878865671e-02
2.787557511502300400e+01,4.475494539172596896e-08,-5.494348508837126185e-08,-9.735049973345000310e-08,4.149476772493403826e-02
2.788157631526305025e+01,4.417128576608955283e-08,-5.506064826085675254e-08,-9.714397283563078914e-08,-1.067543530365861193e-01
2.788757751550310005e+01,4.358893953539904839e-08,-5.517316823119460661e-08,-9.693255223586197675e-08,-4.501983504172810124e-02
2.789357871574314629e+01,4.300793612464208585e-08,-5.528106832632767404e-08,-9.671627815854863943e-08,-5.206135676825800890e-03
2.789957991598319609e+01,4.242830460765516181e-08,-5.538437198432764149e-08,-9.649519082758182080e-08,-4.869257120537399605e-03
2.790558111622324233e+01,4.185007370712644506e-08,-5.548310275439449635e-08,-9.626933046665067947e-08,-1.818213124825160355e-03
2.791158231646329213e+01,4.127327179459299729e-08,-5.557728429685698327e-08,-9.603873729954363573e-08,-3.836360455658642532e-02
2.791758351670333838e+01,4.069792689044351263e-08,-5.566694038317221379e-08,-9.580345155044300666e-08,4.531681542899158172e-02
2.792358471694338817e+01,4.012406666391561782e-08,-5.575209489592603690e-08,-9.556351344420851070e-08,-1.183929414064114755e-01
2.792958591718343442e+01,3.955171843309856545e-08,-5.583277182883266846e-08,-9.531896320665418124e-08,2.064035742780980301e-02
2.793558711742348422e+01,3.898090916493052745e-08,-5.590899528673503529e-08,-9.506984106481411003e-08,-7.587776443713517560e-02
2.794158831766353046e+01,3.841166547520130824e-08,-5.598078948560447079e-08,-9.481618724720167887e-08,-3.650897886519253316e-02
2.794758951790358026e+01,3.784401362854963819e-08,-5.604817875254100612e-08,-9.455804198405736977e-08,-3.869678788177841229e-03
2.795359071814362650e+01,3.727797953846585371e-08,-5.611118752577307237e-08,-9.429544550759022225e-08,8.030785567323900365e-02
2.795959191838367630e+01,3.671358876728923699e-08,-5.616984035465779839e-08,-9.402843805220761748e-08,-4.578525729613590334e-02
2.796559311862372255e+01,3.615086652621069609e-08,-5.622416189968071959e-08,-9.375705985473886854e-08,-7.263033369837408604e-02
2.797159431886377234e+01,3.558983767527006505e-08,-5.627417693245606253e-08,-9.348135115464703156e-08,4.861896750063020300e-02
2.797759551910381859e+01,3.503052672335878391e-08,-5.631991033572646693e-08,-9.320135219423436420e-08,-4.349626696748542208e-03
2.798359671934386839e+01,3.447295782821724513e-08,-5.636138710336325703e-08,-9.291710321883611085e-08,4.758446163784208578e-04
2.798959791958391463e+01,3.391715479643744058e-08,-5.639863234036619012e-08,-9.262864447700785576e-08,2.793291902060196508e-02
2.799559911982396443e+01,3.336314108346032117e-08,-5.643167126286366167e-08,-9.233601622070115003e-08,5.006753655505868927e-02
2.800160032006401067e+01,3.281093979357842398e-08,-5.646052919811255312e-08,-9.203925870543266673e-08,7.844599485783155732e-03
2.800760152030406047e+01,3.226057367993323189e-08,-5.648523158449836427e-08,-9.173841219044162992e-08,-1.058013447811196328e-01
2.801360272054410672e+01,3.171206514451786688e-08,-5.650580397153505441e-08,-9.143351693884070561e-08,-1.044403531669758738e-02
2.801960392078415651e+01,3.116543623817435042e-08,-5.652227201986524088e-08,-9.112461321775512694e-08,9.273368623637505718e-04
2.802560512102420276e+01,3.062070866059635633e-08,-5.653466150125999390e-08,-9.081174129845530778e-08,-5.811919122885329109e-02
2.803160632126425256e+01,3.007790376032645791e-08,-5.654299829861900205e-08,-9.049494145647753166e-08,-5.140104564728289332e-02
2.803760752150429880e+01,2.953704253475884770e-08,-5.654730840597046633e-08,-9.017425397173827479e-08,3.181283235349147143e-02
2.804360872174434860e+01,2.899814563013670377e-08,-5.654761792847115317e-08,-8.984971912863648525e-08,1.214935152100002531e-02
2.804960992198439484e+01,2.846123334155473078e-08,-5.654395308240638773e-08,-8.952137721614940362e-08,-4.546330801217599027e-02
2.805561112222444464e+01,2.792632561295667186e-08,-5.653634019519002091e-08,-8.918926852791640600e-08,2.808162700965811942e-02
2.806161232246449089e+01,2.739344203713779673e-08,-5.652480570536449542e-08,-8.885343336231637516e-08,6.636698958101911947e-03
2.806761352270454069e+01,2.686260185574236726e-08,-5.650937616260074661e-08,-8.851391202253292210e-08,-6.483451830521926029e-02
2.807361472294458693e+01,2.633382395926623147e-08,-5.649007822769831491e-08,-8.817074481661345334e-08,-1.385033031775001477e-02
2.807961592318463673e+01,2.580712688705421627e-08,-5.646693867258524659e-08,-8.782397205751551951e-08,-6.592291001037306475e-02
2.808561712342468297e+01,2.528252882730266858e-08,-5.643998438031819302e-08,-8.747363406314749945e-08,-4.339068521912853998e-02
2.809161832366473277e+01,2.476004761705700023e-08,-5.640924234508228493e-08,-8.711977115639641985e-08,1.497591509458894368e-02
2.809761952390477902e+01,2.423970074221410994e-08,-5.637473967219128462e-08,-8.676242366514977967e-08,-6.145881354565857491e-02
