p,p_source,N_effective,H_freq,H_freq_noisy
9.863754968957143543e-01,3.265490344070739459e-01,3.456342103069850236e+00,7.003067823498622391e-02,7.514959641059403006e-02
1.820607124996376225e-01,1.659799807302081709e-01,2.760742456298529390e+01,-2.168302833904833804e-02,-2.591343491214452219e-02
5.088078857905590224e-01,3.946307334730021488e-01,3.037367237886361426e+00,-5.692105931274099584e-02,-6.216171865220200543e-02
1.052587469223433547e-01,2.274872785613566428e-01,2.623409553038366759e+00,5.940748334731947577e-02,5.117835587822905374e-02
6.756424422149092113e-01,4.714711052143470971e-01,6.651382126128893901e+00,-1.024711918583845471e-01,-1.059699030553859639e-01
4.079896193071685939e-01,8.283478389317314727e-01,1.484551273327769216e+01,-1.204750611816758354e-01,-1.241852588624220294e-01
9.330052073059096063e-02,6.210254795910679082e-01,3.973862084610880530e+00,7.359541977991421180e-02,7.773779395646668311e-02
1.595790906202283477e-01,8.635893003790615641e-01,7.702139267752791341e+00,-6.265396302322145949e-03,-1.407530780681367361e-02
9.020933871878621391e-01,1.853428515103240359e-01,4.810078920245433487e+00,-2.784858417434968314e-02,-2.678322985902176212e-02
8.693525483380366570e-01,5.655973973504304642e-01,8.725305271704385746e+01,-3.768092879924170302e-02,-3.347443632796812119e-02
9.460494723695933583e-01,7.423993392645622524e-01,4.715763420154807051e+01,1.475931787886076985e-02,1.349951818472132185e-02
8.886225232145081865e-01,5.994178867415258516e-01,1.692371027964581032e+01,-1.922494574492336628e-02,-1.538277683521138695e-02
5.344515435990349062e-01,5.044788367515663507e-01,5.291403652493531951e+00,-8.955682834990125185e-02,-9.302207947600235616e-02
5.151466184952545602e-01,1.814386915353167484e-01,4.984952920339190285e+01,-1.603333361981996719e-01,-1.582624216873817213e-01
5.853608157593988004e-01,3.621366214005620199e-01,7.229929703953508202e+00,-1.140675153868712655e-01,-1.157366164158910304e-01
7.614872891476106576e-01,8.732361438402456155e-01,7.314263252821292305e+00,-1.328999024476633650e-01,-1.221054395254226460e-01
2.037642028728075816e-01,4.877126816644682394e-01,6.901347714610931661e+00,2.307624711462996636e-02,2.165674842716407839e-02
4.462128491900857474e-01,1.753638034802407764e-01,6.555912829767024164e+01,-1.444315909755544691e-01,-1.459279714944666240e-01
3.996415522301381973e-01,6.115108469430172722e-01,4.171762938222497219e+00,-4.577859246560705975e-02,-4.375940321002284167e-02
7.838598869722835927e-01,1.510622013782607631e-01,2.573552930590579102e+00,-7.888840772233907117e-02,-8.153282798793740072e-02
5.507838971847630466e-02,2.140539191261188745e-01,6.231833359398722649e+01,4.823501090053020079e-02,4.725487343916561639e-02
6.373986597235115070e-01,2.848352414776896824e-01,1.743582696819624545e+01,-1.415454305448982097e-01,-1.398533418141998108e-01
9.693292233887346177e-02,1.628383582653931683e-01,6.318788692596856293e+01,1.826511731115265658e-02,2.264127019731964133e-02
5.413068320689568003e-01,2.504843342247515814e-01,7.000593663534784739e+00,-1.234415304625593457e-01,-1.264208054974938211e-01
2.279984356144927338e-01,2.381900474494171027e-01,3.843081869546898233e+00,5.554000436408523811e-03,5.857577831452332427e-03
9.680256241919940052e-01,4.925781222406681037e-01,1.040234956565689473e+01,6.091340910468348580e-02,6.005837164431180458e-02
1.411015161618985880e-01,3.211168238219666016e-01,8.004346867279323874e+00,3.753855423632634913e-02,4.102698386975622835e-02
3.251099087462658299e-01,8.516680247645761481e-01,3.407099126301980530e+00,-4.700303788895227042e-02,-4.289560912789731895e-02
2.162451719398218175e-01,4.397879843695506885e-01,7.481369041492570204e+01,-3.982976235652968544e-03,-1.963149976215854652e-03
2.640799428042721608e-01,4.882401123880378835e-01,1.624692588775884161e+01,-1.925983694551269831e-02,-1.792832311961252423e-02
6.762986823797704217e-01,6.778530083953254737e-01,2.430578635770468843e+00,-6.203622559944654835e-02,-5.307555984731478216e-02
7.723794577715301091e-02,3.871057510148600000e-01,6.544425605742809182e+01,6.368396617144460314e-02,5.932496637272375445e-02
6.180343595368399390e-01,7.628954680263617671e-01,2.475499799728404948e+00,-7.689355904057987301e-02,-6.870538303337103692e-02
5.206120326377410290e-01,4.767374129826539297e-01,3.126139781919940930e+01,-1.224033410188947180e-01,-1.197099465201596213e-01
5.695897351519247503e-02,2.710816448855113414e-01,2.311448467412906993e+01,5.937688735095573989e-02,5.171426154202473507e-02
9.387599211044501679e-01,3.164928652736831438e-01,2.024082156950218980e+00,4.078571667874805740e-02,4.143626509604106389e-02
4.851147311955850139e-01,6.623879979682820718e-01,1.542609040226939499e+01,-1.162461919757292739e-01,-1.233151587076828232e-01
6.411832969144862227e-02,8.741211380018304444e-01,4.623548022400052560e+01,2.391514638946126703e-02,2.330242753484657384e-02
5.422374569024371871e-01,5.032999635279348238e-01,2.427291160685064675e+00,-4.105784244126015059e-02,-5.119919377463801047e-02
3.872302763890283495e-01,7.753673830970105874e-01,1.201829270100966340e+01,-9.760288547604106801e-02,-9.395171058378491702e-02
1.132247162620726444e-01,3.894152009703721884e-01,5.395256896828084514e+00,6.217805883334565076e-02,5.823640759550506585e-02
7.724019532302078828e-01,3.040801034644771139e-01,3.582067213220113011e+00,-6.968870557256817699e-02,-6.142463959797207079e-02
8.791641604489844886e-01,6.242053479025790885e-01,2.005930797127336795e+00,1.298311539209071053e-02,9.369476505757985685e-03
6.962641586682917216e-01,2.889793967582918732e-01,5.685417258652556427e+01,-1.401243040274126606e-01,-1.398433156233909735e-01
4.584183874306437811e-01,1.643782115295299440e-01,7.322423770857024294e+01,-1.512472192125778880e-01,-1.580263532826307882e-01
8.213462949295228244e-01,4.664837047565876249e-01,1.018718634350338448e+01,-5.987910823604619681e-02,-6.051215410595323085e-02
3.235458416122261038e-02,1.000900052173059329e-01,8.102019016347163927e+00,3.104516472770404989e-02,3.127478321301409986e-02
2.224952713897055123e-01,4.197854252239054951e-01,5.289100481454496183e+00,1.906326327588064862e-02,2.160756206884537414e-02
5.818477160939818926e-01,5.974741432957781928e-01,4.690962305867769544e+01,-1.359951194803271091e-01,-1.236262570055950138e-01
1.980737237551261909e-01,2.866470624636419662e-01,8.122264780801310735e+01,-9.599396258006598348e-03,-1.343925238542584277e-03
6.567531151633480002e-01,1.131445480730383785e-01,6.492181391983926630e+01,-1.855426009595384507e-01,-1.816024061297348002e-01
4.845739177398488140e-01,5.135969356507599226e-01,4.211574193570567282e+00,-6.787787131317973843e-02,-6.947857858386743968e-02
8.124828790955364033e-01,7.947497773204857952e-01,1.285461974681607877e+01,-9.865278067690319563e-02,-1.000375567211225780e-01
9.733144409760700055e-01,6.627969439528647033e-01,8.107479138790560924e+00,5.720636778639033582e-02,5.571191610644039838e-02
6.510540826466713893e-02,7.096447658680156145e-01,1.963018699565719061e+01,5.967707432148545293e-02,5.546121673016107118e-02
7.326950258672817462e-01,7.150023104812891495e-01,9.729357333433782173e+00,-1.151193606057988594e-01,-1.117010573561692671e-01
6.931936208438817248e-02,3.336943709036646055e-01,1.617092116398801593e+01,6.449704091935012928e-02,6.428871985083614571e-02
5.359005766727065190e-01,7.974903012217336995e-01,4.504436738645754446e+00,-1.142729239221099702e-01,-1.115525410468976159e-01
3.602824051806610695e-01,4.609908630909561600e-01,5.694582061391567862e+01,-7.350080362299216130e-02,-7.464671348581533583e-02
4.782304121595964408e-01,8.637825333956440366e-01,8.704878124118577887e+01,-1.645519797239309301e-01,-1.625850486949532159e-01
7.380723076251740622e-01,2.733147695823603396e-01,3.682045119891719676e+00,-8.589379854690593064e-02,-7.698530623363106229e-02
1.594997375105300375e-02,1.581868081969960704e-01,5.512337908428744271e+01,4.737568662424164467e-02,4.926159499048179263e-02
6.295925744261186008e-01,4.995575134480702006e-01,6.842270653765047506e+00,-1.066659782958543357e-01,-1.018912626835786761e-01
8.701217928034056248e-01,5.089954601563043690e-01,1.930490251530288504e+01,-3.143508816050999410e-02,-3.551817472406207377e-02
8.811296057890138922e-01,8.426786425968105787e-01,2.135192035235675689e+01,-6.530878078923471608e-02,-6.587814023991167556e-02
5.087498928552761646e-01,5.662955672035433485e-01,3.318503451713903818e+00,-6.076723225608465784e-02,-6.247914084059442291e-02
6.449233384813296555e-01,5.737235385339789495e-01,9.010717368871208777e+00,-1.152282301044783575e-01,-1.125194391247784087e-01
1.625196662918582391e-01,5.178147000033530567e-01,5.285130430442541716e+00,4.715063706732897097e-02,4.884690496035218321e-02
2.126983037463860693e-01,1.016002117768117358e-01,9.181507345098647477e+01,-5.831655512321914925e-02,-6.145277699108714353e-02
9.685219566101600508e-01,8.881055559827717438e-01,7.279219105475627316e+01,4.934806414018270970e-03,6.937995382622744005e-03
4.498517095127108067e-02,3.889521541658355064e-01,7.134657184661803875e+00,8.182007983060786416e-02,8.271003265182760855e-02
9.010534639222320674e-01,3.982173690178426595e-01,5.980334461200276230e+00,-6.170449531273103361e-06,-7.547549648225098350e-03
2.718926742658834828e-01,7.308966044942108997e-01,8.659444230459198977e+00,-3.262805293252540872e-02,-3.247280647052910169e-02
5.301766010257223938e-01,7.893112604570724500e-01,2.370012673369961576e+01,-1.518198806203559514e-01,-1.455592080582403802e-01
2.408678018897295880e-01,1.815449611734806235e-01,6.719581010196875148e+00,-2.983640549245220042e-02,-3.394033595366584277e-02
9.829805773629607391e-02,2.028082475435166454e-01,1.484382782935275635e+01,3.085189179663050396e-02,3.666722607367897679e-02
8.569185754789693243e-01,6.570651924751642614e-01,2.787976249070643675e+01,-5.210362217275585350e-02,-4.824554284626872414e-02
6.290798817558376221e-01,7.022939453259445797e-01,7.886170882218970668e+00,-1.254728044510162177e-01,-1.242284774604373032e-01
8.691244630458762055e-01,1.926884991940216452e-01,5.970855624517734661e+00,-5.434263196527094886e-02,-5.171630133299983528e-02
6.286672301251411410e-01,2.237089118773314955e-01,7.181711245381919184e+00,-1.356195166697237164e-01,-1.392277527008268512e-01
7.151229141798869371e-01,5.646848743071437582e-01,7.472572106873720088e+01,-1.213830534230376235e-01,-1.174273464656127308e-01
1.254924509080712069e-01,6.004819913005554621e-01,2.121003754283754983e+00,8.649348189884402405e-02,7.982015454260976695e-02
1.792948715819472211e-02,2.582461651596732466e-01,4.446118672247863657e+01,6.813694427367586459e-02,6.296522632138175368e-02
9.553722897737257358e-02,7.954444813638644751e-01,1.907754279083522064e+01,3.127624209752571938e-02,3.442118439060563168e-02
8.437865884132246252e-01,3.702773418168188169e-01,6.255460839183260902e+00,-4.411594572255164715e-02,-4.917272727601194188e-02
4.241691437313373225e-02,3.979965657030087867e-01,3.441097167992853034e+00,8.865371845521635707e-02,9.916208833233557118e-02
1.053812472629286762e-01,3.248827039881256873e-01,1.221624081868751510e+01,4.967730745331483400e-02,5.184077926209314929e-02
1.117974470528997621e-01,6.710955470363477726e-01,7.870876197777972649e+00,5.136882847079871084e-02,5.638395822992888634e-02
7.379641015018967298e-02,5.374689441988743654e-01,2.808258198381477833e+00,9.025939274169916815e-02,9.560167652483871070e-02
3.347139301868861105e-01,6.865240080004906265e-01,1.226125914028975927e+01,-6.115071354997209108e-02,-6.261389942441011880e-02
5.958479247438094317e-01,5.819827717371021114e-01,1.862027897012582045e+01,-1.286305666730778174e-01,-1.279943892603677136e-01
9.082508826142392522e-01,1.675193285676562782e-01,5.450038172647841073e+00,-2.898942754816902223e-02,-2.610038398925601869e-02
1.767527102776122738e-01,6.075800729889557772e-01,2.545746799276551009e+00,6.375094871646469485e-02,6.430395889025251888e-02
5.848053636135083083e-02,2.277035117243048079e-01,5.021540221009681915e+01,4.981609228412234996e-02,5.822525521125721665e-02
9.553637762884289453e-01,2.535962948830470243e-01,1.788680179743843368e+01,2.506124314330161751e-02,3.076906340642594426e-02
1.469446860794106358e-01,5.462260445318346536e-01,2.474060874360303686e+01,3.614537611215704049e-02,3.778733096023065285e-02
7.335896792001226352e-01,5.183682799043699552e-01,3.226881784786694407e+00,-6.189050832071490982e-02,-5.500316973677060739e-02
9.202954282118555041e-01,3.702322822561633364e-01,8.622079870238901833e+01,3.392355280638331694e-03,4.307692982111184163e-03
4.119471191959231948e-01,6.341592780091422910e-01,1.536500793422889188e+01,-9.009944959945331844e-02,-8.565156148831185035e-02
9.759807345388106237e-01,3.375195631366549875e-01,1.117951531307346791e+01,5.905506604735322879e-02,6.042776235957196540e-02
3.165362695378629576e-01,1.746393308558943369e-01,5.194732579483596879e+01,-9.068880837582532495e-02,-9.146889833479428245e-02
1.714236093287198337e-01,3.646696259234436521e-01,3.775150315220403741e+01,1.612262848995288378e-02,1.198032238926785738e-02
8.532660991902835113e-01,4.185364940713482973e-01,1.111207728535722516e+01,-4.222729534006336438e-02,-4.527629325013433209e-02
6.538048220534966593e-01,5.277780485205444405e-01,2.712370244325481128e+00,-6.033772041251406204e-02,-5.955245508448998165e-02
3.064031004156513860e-01,2.825911217999282909e-01,3.196115036717840585e+00,-8.559770042164627224e-03,-5.903719937758573899e-03
4.844434885335790336e-02,7.260614316161347892e-01,1.792012424158630779e+01,6.345517282192908448e-02,5.329334814327991998e-02
3.016867361076537302e-01,8.656238673024304608e-01,1.750489898403349187e+01,-8.635486051101792793e-02,-8.792653064613570324e-02
6.219194437622755922e-01,1.796482303828352833e-01,4.957745018043107521e+00,-1.319690309000488559e-01,-1.285979934598274477e-01
5.689849445074885992e-01,8.572429926724640659e-01,2.823931214128243106e+00,-1.040641993754049532e-01,-1.044121339936020798e-01
2.785594544508860904e-01,3.068352368287980969e-01,2.764503069487852294e+00,1.456549327931805360e-02,9.480619393606077444e-03
4.188216026838967876e-01,4.111651967827751886e-01,1.343348886091970051e+01,-8.690328265210389702e-02,-9.154768363161014388e-02
3.415412286846364331e-01,6.523412429364653375e-01,3.303939454577148638e+01,-7.036797182254911354e-02,-6.154175000181189709e-02
8.457660678574115132e-02,3.303440455439070611e-01,4.997141179463479688e+01,5.491061695506663232e-02,4.733935561490604238e-02
6.385420520836617708e-01,3.333244062726915535e-01,8.891829198216815655e+01,-1.443825112426989077e-01,-1.456599364357253623e-01
5.395320503895519870e-01,1.365517877909965816e-01,6.243283640961836412e+00,-1.444199119195910264e-01,-1.399111349435232243e-01
8.609045406453288418e-01,6.746969943246738932e-01,5.815121186841732737e+01,-5.320692881141567132e-02,-6.282204612943539934e-02
7.990446042797999526e-01,4.446595012716310080e-01,9.523143710872028933e+00,-7.195329854962612126e-02,-6.822584909058448943e-02
4.051203456650317447e-01,7.599727874866663013e-01,7.355834874278333935e+00,-9.004606879260429464e-02,-9.746661388180502539e-02
7.618456283529574380e-01,8.942855012331255571e-01,2.004519684171636840e+00,-7.944199979735783179e-02,-7.405136592870166512e-02
6.209764295531862155e-01,8.339546032956975941e-01,4.250384987825780669e+00,-1.280557458002986593e-01,-1.143876308133116582e-01
9.077048627943230530e-01,4.881400352907749873e-01,8.441090290509160354e+01,-2.629350449909195753e-03,-8.547082230862946065e-03
2.315319054613624306e-01,7.017341063548035995e-01,2.007248533290932357e+01,-1.954310243008550163e-02,-1.954486507843500309e-02
3.054832849495148772e-01,3.561120361398409928e-01,2.554448367043352874e+00,1.636204032478411063e-02,1.853415243394447576e-02
4.818381469037318343e-01,7.999439905622379721e-01,4.862135993883155294e+01,-1.482291294223899158e-01,-1.507458023456720864e-01
1.434573989822468809e-01,1.871755477385733113e-01,5.447986159558822372e+00,1.926280751096212662e-02,2.232843238406743286e-02
5.770630991240153218e-01,5.086872120883060289e-01,9.526440015183268883e+01,-1.346503977956552967e-01,-1.378807825023468103e-01
3.966813490554050858e-01,5.020062738452524265e-01,2.955255583852167245e+00,-1.900819183280871849e-02,-2.150484904508303055e-02
7.342469931378686754e-01,8.534183771690374565e-01,4.871864144455964940e+00,-1.249612803703023522e-01,-1.287146511747500888e-01
7.988962370680444680e-01,7.632758583901039229e-01,8.134909416069079668e+01,-1.092862365334054120e-01,-1.092176690188942367e-01
1.054921184631785469e-01,7.630601188362249321e-01,7.025017416669694370e+00,4.089330695565898677e-02,4.358912595164773224e-02
9.859109252549046465e-01,7.950704487178170687e-01,4.845675346552013707e+00,4.813276599089746921e-02,5.331855475473706862e-02
7.773982241212445965e-01,7.041794217646487608e-01,7.547688262928993197e+00,-9.196602727564323621e-02,-9.218912849186117198e-02
7.501863634672096826e-01,4.843115821680965549e-01,1.179196891837320926e+01,-9.571224576672515694e-02,-1.007520821654952631e-01
2.488226675742534755e-01,2.314241355825815971e-01,4.845099531175385721e+00,-1.325843756905920046e-02,-1.536283387001106601e-02
2.602070122656071072e-01,2.963352855228608140e-01,4.586123381255139719e+01,-3.911869240011955906e-02,-4.138684833556540571e-02
8.705082532219511338e-01,4.143447931153757535e-01,2.185390876763311496e+01,-3.435679136578889681e-02,-3.600821198217946106e-02
5.649043377705666863e-02,5.510082863911913709e-01,1.189585009934286930e+01,7.943886800589952668e-02,8.265598108541789835e-02
1.288743797463692276e-01,8.694401547930782348e-01,4.570620670438311883e+00,1.478352943290822674e-02,1.438116304185690746e-02
6.021428332309404219e-01,1.229110761496882004e-01,9.347402384899359262e+00,-1.660946547532647921e-01,-1.653387218140296155e-01
2.418726966015357360e-01,8.268430038175670349e-01,2.848730099689322337e+00,1.125944039023774046e-03,1.663829787185071383e-03
5.190921458057630167e-01,3.998415207800124493e-01,7.849700101125893070e+01,-1.298473841101705495e-01,-1.300228234812205452e-01
5.297562350312390311e-01,5.006487414306782791e-01,6.789729203508913180e+00,-9.805266270717682975e-02,-1.001466951763522323e-01
4.029052598157321641e-01,6.677965106839617304e-01,2.273379657775322471e+00,-9.238584569219943088e-03,-5.328785478044264709e-03
7.936287086514004496e-01,1.346077413332153749e-01,1.590031057196649478e+01,-1.278619664227611530e-01,-1.280534482730664447e-01
2.083905904302495171e-01,3.123665150658009315e-01,7.426154457082638771e+01,-1.118443501543497920e-02,-1.149846928987360156e-02
7.498941784639019392e-01,6.995165052115495108e-01,3.222916446895167208e+00,-7.200277451676539986e-02,-7.736829488483160100e-02
4.159857814080034077e-01,2.750283264509202352e-01,7.728358382360489109e+00,-8.925062264248084798e-02,-9.254134139529153480e-02
8.957114195543641744e-01,1.691928110094300663e-01,1.233094571169455378e+01,-4.716423590847390601e-02,-4.994086289777476678e-02
1.614110477058907367e-01,2.386477284777270558e-01,1.999731274651092505e+01,6.180497075191054845e-03,9.230693378044264180e-03
2.337414220083373073e-01,1.111955455423334627e-01,7.790225444109974973e+00,-4.777226565682124448e-02,-5.634155711412984491e-02
3.318664116162881594e-01,8.141323101339754675e-01,3.213558760612254872e+00,-3.706236865921691548e-02,-3.322607518554107631e-02
2.140471940604564416e-01,5.353855056430558701e-01,3.317719186230947059e+01,5.725497103654109132e-04,1.360297235176498396e-03
3.091887789657144503e-01,6.613109172488083054e-01,3.521002020309350833e+00,-7.525694844800812078e-03,-1.091966796267467357e-02
3.863113772699721116e-01,1.396010760660866268e-01,2.021618153347268176e+01,-1.239022548875330920e-01,-1.280087656397380091e-01
7.717248777889753608e-01,7.359907961118401509e-01,4.463409620924909404e+01,-1.168615871073471202e-01,-1.141723784012320247e-01
6.903059049228698063e-01,4.556625484664635906e-01,4.238749405397848946e+00,-8.415225088592254155e-02,-8.293665830481374013e-02
7.774676678258953810e-01,2.769822833872521706e-01,4.238893554474620906e+00,-7.872964974395052495e-02,-8.849737165744495093e-02
5.489600594893249141e-01,7.352172837663110139e-01,9.314532028852721623e+01,-1.515627447729432364e-01,-1.548770946888074485e-01
2.950616636663626058e-01,3.469156446329007548e-01,1.384881756498815619e+01,-4.068475263731530234e-02,-4.513258486913099277e-02
1.510408790850402416e-01,1.263183518436419017e-01,9.310303215592293213e+01,-1.884134364131059836e-02,-1.906728232502338458e-02
9.426314090730448791e-01,2.131394667266933718e-01,1.239371318604768923e+01,5.667556114569483050e-03,2.618627997930157020e-03
6.239319024987559636e-01,2.230060448854712662e-01,1.801714779401160627e+01,-1.535274882524900186e-01,-1.511024126864314587e-01
2.152321452588206452e-01,3.711186993782339405e-01,6.188829976598103144e+01,-7.698025799300900474e-03,-1.017612392466014058e-02
3.108811705049897567e-01,3.180220829327368159e-01,2.799073826526382813e+00,3.381127492169344606e-03,2.131195677027374492e-03
5.696856675468254805e-01,1.363935950287728238e-01,6.148976197658557297e+00,-1.480565607072100165e-01,-1.417245670326337526e-01
4.649310273275021332e-01,2.017914942795274169e-01,4.905649652815288420e+00,-1.020834029006827404e-01,-1.031560562036317186e-01
5.351030622850197482e-02,8.828204636393695015e-01,9.630591648023788309e+01,2.526574366196722432e-02,2.290353928122134536e-02
3.125384629236086509e-01,8.809901102837730535e-01,9.694814719851216012e+01,-1.046491415987572671e-01,-1.043392525055329562e-01
5.686990010180346111e-01,8.301193027323798823e-01,1.227526338735701827e+01,-1.575026669173597016e-01,-1.638712159510773703e-01
8.051689458938153798e-01,7.282714946640416187e-01,4.129461702446635485e+01,-9.780488557467026389e-02,-1.056705097798567305e-01
1.985285217822851667e-01,2.390201712846733995e-01,1.842597780615076886e+01,-1.196463155946975165e-02,-1.200869354060347255e-02
2.415661936663706932e-01,6.537354626261702162e-01,2.983517274045148326e+00,2.857187357569257458e-02,2.572003692735696720e-02
4.227537095189430882e-01,3.367897808939734894e-01,4.666494750000413205e+01,-1.066873601444912611e-01,-1.137446669977414115e-01
2.951784005570707858e-01,1.853762001843765883e-01,1.257129466533490536e+01,-6.656519365551116785e-02,-6.186983786170364985e-02
8.248415474392264413e-01,1.473481477555339814e-01,3.871974684927438659e+01,-1.115654060304505646e-01,-1.080839079576985523e-01
5.524131877199739415e-01,2.612502331004241118e-01,4.031318017004332788e+00,-9.980784539874248962e-02,-9.864011642175042616e-02
2.232300011141375162e-01,6.673226838338128797e-01,2.597474250755817948e+00,4.155315067471759827e-02,3.892914206632217683e-02
4.908622514428208627e-01,2.091132938089614868e-01,1.566165826886626000e+01,-1.388927799474547475e-01,-1.398550369037163121e-01
5.195022400152615738e-01,6.967702567614957321e-01,4.156544165605761521e+01,-1.377120888147893019e-01,-1.405586301353825007e-01
2.718008727401649005e-01,8.782691954922124955e-01,6.571910023199316164e+00,-5.836970314882283795e-02,-5.405283686382469921e-02
5.959896864168433561e-01,4.902094372442241665e-01,6.346239817141115225e+01,-1.344740337382477335e-01,-1.416421891686621137e-01
7.664354443651379967e-01,6.139744989187330138e-01,1.151844969439717481e+01,-9.354270914705653528e-02,-9.217391654656006961e-02
2.221646203352454774e-01,7.966180362563521911e-01,2.097431450648891360e+00,3.459718879577577955e-02,3.469396084719562900e-02
3.039446294418494676e-01,3.113179388154899141e-01,4.953345989068521504e+01,-5.914948943558012706e-02,-6.479838985942698582e-02
1.602838123215401811e-01,8.183261169360086518e-01,5.715178293941954024e+01,-9.080822928104553826e-03,-5.983713678252232035e-03
3.231460329212082483e-01,5.985805541466050483e-01,4.003611508048019019e+00,-1.383444811347323000e-02,-1.552948136809522740e-02
7.764433362292405549e-01,4.632837399335119066e-01,2.777893974006980127e+00,-4.231480957849015345e-02,-3.296654453558486852e-02
7.399647207285131589e-01,5.144097786880491574e-01,1.421875560122748716e+01,-1.018368331854695996e-01,-9.596483118201790119e-02
9.163988509083322853e-01,2.152294047096813268e-01,2.636224703973592298e+01,-2.170503730875483761e-02,-2.197943379217576210e-02
3.910120021543844193e-01,6.489272177105387396e-01,8.044337249165982939e+01,-9.493570195180123239e-02,-9.681297155010214206e-02
1.065990084361322504e-01,7.989266821774897442e-01,2.224690447635891744e+01,2.484803980493069386e-02,2.144183515248055880e-02
1.741938713489091517e-01,5.855654403012436893e-01,9.100716256417960892e+00,2.943619313913437008e-02,2.583507179045315544e-02
5.134743105484295134e-01,4.190027537973706195e-01,2.628618166227045094e+01,-1.217743526071539129e-01,-1.201949225959120515e-01
1.183648040349993963e-01,4.263544453637376774e-01,4.513501324500632705e+01,4.734730280514792833e-02,4.018467605188617842e-02
6.974576452960226103e-01,1.766168298482096444e-01,1.975946005212584211e+01,-1.551858632338261046e-01,-1.503278263010729698e-01
3.055698594143124169e-01,7.075213830291554595e-01,6.919101843435285559e+00,-3.887996295934953439e-02,-3.538616605465347287e-02
4.766281302853049850e-01,3.332118302212452310e-01,1.821309888128401866e+01,-1.167388113259407167e-01,-1.174064777348882566e-01
4.144239375667601588e-01,1.138658397790494325e-01,9.002086269419601550e+00,-1.281534371738928813e-01,-1.244030230961996053e-01
3.759731761324202615e-01,8.193944252593646782e-01,1.572967685211680511e+01,-1.066833443149728389e-01,-9.519396813479742703e-02
8.321513477752799925e-01,2.443258143944121719e-01,3.891525003777173364e+00,-5.646529904970998270e-02,-5.497972867708088296e-02
4.850218983283751534e-02,4.463986911118865697e-01,6.794216412287406115e+01,7.909222128922482886e-02,8.768944575330081537e-02
8.702079726641639423e-01,1.789972191898877851e-01,2.594313991837605116e+01,-6.978108842129668310e-02,-7.124716428048369354e-02
9.977247993870662357e-02,8.590152257140962755e-01,3.609933104443862817e+01,1.238789247155880346e-02,9.358196400919612662e-03
1.315124506490588929e-01,7.131490897882795110e-01,5.444664601195216846e+01,2.597534273839949281e-02,3.098390495505614489e-02
2.015162269662571226e-01,7.212760452051439897e-01,6.792899853936494203e+00,6.871193546268639096e-03,-2.706073141324377360e-03
8.522400401087915078e-01,5.023083708011739645e-01,2.541335050875165091e+00,-6.161985965381838737e-03,-1.363927185984207223e-03
9.688478251937737706e-01,6.700760844062817467e-01,2.338117601866026796e+00,6.033403951307483165e-02,6.032994490717678848e-02
1.662356493241261279e-01,4.037440428577855345e-01,3.298880614111046938e+00,5.658163384749448355e-02,5.418014403173412874e-02
5.452220456760336065e-01,7.751883091615646704e-01,5.765296048479304858e+01,-1.569131910645711336e-01,-1.564835858874639996e-01
5.924087489616075564e-01,2.290333676096206195e-01,8.921053472027129772e+01,-1.617407515772459892e-01,-1.611840300816421157e-01
2.012996636998275746e-01,3.743259803975287348e-01,4.905614590151041199e+01,5.591998006089227147e-04,6.797160979107786175e-03
7.214055826070252531e-01,1.955771134939482403e-01,7.164974292086760954e+00,-1.285062314975022324e-01,-1.242972157002899536e-01
4.605642779018747079e-01,4.322652160729959503e-01,8.125029864777479460e+00,-8.853346085293328782e-02,-8.752889025885700336e-02
2.482065689298261213e-01,7.901855782677583706e-01,2.135339852380129955e+01,-4.413613187721160402e-02,-4.523886058372676017e-02
2.488797430552293632e-01,6.764050869484465878e-01,2.642061518878900284e+00,3.043664724470745986e-02,2.571390845725851637e-02
6.225627899106880303e-01,8.749445197894590853e-01,1.188793602672161143e+01,-1.705045301882540665e-01,-1.695090210470046599e-01
4.420684206933585964e-02,8.764284668195415628e-01,6.343252932784586307e+01,3.071474439490663733e-02,1.783899860225828665e-02
8.074711901318611940e-01,8.570535302452734205e-01,5.733938915031326466e+00,-1.025873180256566264e-01,-9.775770543042770766e-02
7.961641086762163422e-01,6.434385359372336577e-01,9.649567589836520298e+00,-7.992709563112770921e-02,-7.993257532990726000e-02
5.453147652991334748e-01,2.315394213006350954e-01,9.089874629241283088e+00,-1.349308714752880944e-01,-1.432403309951618964e-01
3.520659046092518979e-02,3.697747813281968554e-01,1.689898098384717073e+01,7.994547874893621897e-02,8.276995401719107470e-02
6.924890839646439256e-01,8.025111465335195149e-01,9.097789808443627280e+00,-1.402161859151708767e-01,-1.446606902582897869e-01
3.785565568389857027e-01,6.396334264449796692e-01,1.968296995580788433e+01,-8.073520908041365018e-02,-8.306538028565924048e-02
7.691812015041633865e-02,2.658580587799620476e-01,2.356571964550497000e+00,7.481891654421665705e-02,6.588842092275429274e-02
3.159829333661087758e-01,3.609630842792767025e-01,2.047839788553473994e+01,-5.352019929895190931e-02,-5.726481294753095475e-02
3.966001575755230824e-01,5.855183011252244052e-01,4.288046749697190130e+00,-4.426444914895250049e-02,-4.346710479194864502e-02
1.302084887124885793e-01,3.588395783937288197e-01,9.303469650208414876e+00,4.490293819717200430e-02,4.448058561002965483e-02
