Lt,C,C_noisy
3.673303845298955395e+01,1.556045061762139525e+00,1.556453895356979755e+00
3.674414981106912137e+01,1.555981743643325865e+00,1.561722526610664685e+00
3.675526116914869590e+01,1.555918436550867145e+00,1.537968767170401208e+00
3.676637252722827043e+01,1.555855140485288723e+00,1.566119503246443889e+00
3.677748388530784496e+01,1.555791855447110406e+00,1.565265499059190102e+00
3.678859524338741949e+01,1.555728581436846225e+00,1.568871050224047936e+00
3.679970660146699402e+01,1.555665318455003554e+00,1.548180185836712353e+00
3.681081795954656144e+01,1.555602066502084879e+00,1.528951722504261479e+00
3.682192931762613597e+01,1.555538825578585582e+00,1.577566663360951749e+00
3.683304067570571050e+01,1.555475595684995938e+00,1.552706965161554598e+00
3.684415203378528503e+01,1.555412376821800446e+00,1.555745413138967415e+00
3.685526339186485956e+01,1.555349168989477615e+00,1.536550353324045215e+00
3.686637474994442698e+01,1.555285972188499510e+00,1.536085884593379580e+00
3.687748610802400151e+01,1.555222786419333314e+00,1.552740491747973905e+00
3.688859746610357604e+01,1.555159611682439991e+00,1.543498236264387646e+00
3.689970882418315057e+01,1.555096447978274510e+00,1.555185333910108048e+00
3.691082018226272510e+01,1.555033295307286512e+00,1.551188739618559520e+00
3.692193154034229963e+01,1.554970153669919197e+00,1.562354749138819665e+00
3.693304289842186705e+01,1.554907023066610661e+00,1.552477896511050171e+00
3.694415425650144158e+01,1.554843903497793001e+00,1.567372526540284472e+00
3.695526561458101611e+01,1.554780794963892099e+00,1.533251107623843978e+00
3.696637697266059064e+01,1.554717697465329174e+00,1.551765477822606654e+00
3.697748833074016517e+01,1.554654611002518561e+00,1.545957199558006145e+00
3.698859968881973970e+01,1.554591535575869932e+00,1.541397157611549718e+00
3.699971104689930712e+01,1.554528471185786298e+00,1.527000241527838753e+00
3.701082240497888165e+01,1.554465417832665342e+00,1.575701606189205517e+00
3.702193376305845618e+01,1.554402375516899859e+00,1.544319299709304483e+00
3.703304512113803071e+01,1.554339344238875764e+00,1.583937989338058294e+00
3.704415647921760524e+01,1.554276323998973641e+00,1.595427501698134742e+00
3.705526783729717266e+01,1.554213314797569190e+00,1.570973182748409691e+00
3.706637919537674719e+01,1.554150316635031892e+00,1.571932067522621379e+00
3.707749055345632172e+01,1.554087329511725457e+00,1.578143408985439367e+00
3.708860191153589625e+01,1.554024353428008265e+00,1.592365438450229265e+00
3.709971326961547078e+01,1.553961388384232922e+00,1.550045827901845641e+00
3.711082462769504531e+01,1.553898434380746707e+00,1.588318203489521796e+00
3.712193598577461273e+01,1.553835491417891124e+00,1.559459537894021031e+00
3.713304734385418726e+01,1.553772559496002348e+00,1.591683298467596153e+00
3.714415870193376179e+01,1.553709638615411004e+00,1.552909533927850694e+00
3.715527006001333632e+01,1.553646728776441499e+00,1.540141721432446875e+00
3.716638141809291085e+01,1.553583829979413355e+00,1.549392129689132203e+00
3.717749277617247827e+01,1.553520942224640988e+00,1.552774868935998143e+00
3.718860413425205280e+01,1.553458065512432151e+00,1.568836540698542059e+00
3.719971549233162733e+01,1.553395199843090380e+00,1.520589792902552695e+00
3.721082685041120186e+01,1.553332345216912547e+00,1.559038896534991503e+00
3.722193820849077639e+01,1.553269501634190863e+00,1.535165035144050671e+00
3.723304956657035092e+01,1.553206669095211989e+00,1.525178888384506104e+00
3.724416092464991834e+01,1.553143847600257033e+00,1.515545963322276535e+00
3.725527228272949287e+01,1.553081037149600885e+00,1.544430808116252107e+00
3.726638364080906740e+01,1.553018237743514884e+00,1.567722013287026206e+00
3.727749499888864193e+01,1.552955449382262820e+00,1.543694675515016934e+00
3.728860635696821646e+01,1.552892672066104707e+00,1.555501579584462224e+00
3.729971771504778388e+01,1.552829905795294563e+00,1.567517455215714506e+00
3.731082907312735841e+01,1.552767150570080634e+00,1.558519319393599556e+00
3.732194043120693294e+01,1.552704406390706282e+00,1.537265446801255653e+00
3.733305178928650747e+01,1.552641673257409982e+00,1.526112068456260795e+00
3.734416314736608200e+01,1.552578951170423771e+00,1.539284253410260206e+00
3.735527450544565653e+01,1.552516240129974801e+00,1.535908570222606961e+00
3.736638586352522395e+01,1.552453540136284893e+00,1.553876429301567219e+00
3.737749722160479848e+01,1.552390851189571430e+00,1.562080437936347987e+00
3.738860857968437301e+01,1.552328173290044910e+00,1.580323829012830084e+00
3.739971993776394754e+01,1.552265506437911835e+00,1.516307878162153955e+00
3.741083129584352207e+01,1.552202850633372488e+00,1.562530035077134283e+00
3.742194265392308949e+01,1.552140205876622492e+00,1.552302824245451740e+00
3.743305401200266402e+01,1.552077572167852582e+00,1.536830891821745704e+00
3.744416537008223855e+01,1.552014949507247277e+00,1.538444240327914603e+00
3.745527672816181308e+01,1.551952337894985767e+00,1.564114233528759890e+00
3.746638808624138761e+01,1.551889737331243246e+00,1.550756567927746410e+00
3.747749944432096214e+01,1.551827147816188912e+00,1.520445731194351113e+00
3.748861080240052956e+01,1.551764569349986633e+00,1.582123388019867516e+00
3.749972216048010409e+01,1.551702001932795616e+00,1.562058736226348721e+00
3.751083351855967862e+01,1.551639445564769071e+00,1.559061904970811208e+00
3.752194487663925315e+01,1.551576900246056212e+00,1.558233688580664023e+00
3.753305623471882768e+01,1.551514365976799592e+00,1.526277781333899464e+00
3.754416759279839511e+01,1.551451842757138211e+00,1.543522505666302225e+00
3.755527895087796963e+01,1.551389330587204629e+00,1.558189029883468413e+00
3.756639030895754416e+01,1.551326829467126966e+00,1.566920932400283073e+00
3.757750166703711869e+01,1.551264339397028014e+00,1.515129383279020248e+00
3.758861302511669322e+01,1.551201860377025454e+00,1.556932094842256697e+00
3.759972438319626775e+01,1.551139392407232087e+00,1.552711047879653972e+00
3.761083574127583518e+01,1.551076935487755382e+00,1.534263781896647139e+00
3.762194709935540970e+01,1.551014489618697478e+00,1.587905077958803313e+00
3.763305845743498423e+01,1.550952054800156299e+00,1.514448496090407881e+00
3.764416981551455876e+01,1.550889631032223992e+00,1.574533328654990072e+00
3.765528117359413329e+01,1.550827218314987821e+00,1.535536614979196024e+00
3.766639253167370072e+01,1.550764816648529720e+00,1.511889796631219696e+00
3.767750388975327525e+01,1.550702426032927628e+00,1.547735911894118743e+00
3.768861524783284978e+01,1.550640046468253042e+00,1.536631676631797339e+00
3.769972660591242430e+01,1.550577677954573685e+00,1.564495415404934198e+00
3.771083796399199883e+01,1.550515320491951510e+00,1.557483901857164899e+00
3.772194932207157336e+01,1.550452974080443802e+00,1.566153383389805143e+00
3.773306068015114079e+01,1.550390638720103187e+00,1.540303224566543783e+00
3.774417203823071532e+01,1.550328314410976294e+00,1.550036047975953624e+00
3.775528339631028985e+01,1.550266001153106199e+00,1.548136963764828122e+00
3.776639475438986437e+01,1.550203698946529984e+00,1.574059751907457061e+00
3.777750611246943890e+01,1.550141407791279624e+00,1.554510335601083870e+00
3.778861747054900633e+01,1.550079127687383540e+00,1.532498963545204651e+00
3.779972882862858086e+01,1.550016858634863937e+00,1.562483815297687206e+00
3.781084018670815539e+01,1.549954600633738133e+00,1.528264317338965839e+00
3.782195154478772992e+01,1.549892353684019675e+00,1.526269916276148164e+00
3.783306290286730444e+01,1.549830117785716777e+00,1.543847735736158411e+00
3.784417426094687897e+01,1.549767892938831437e+00,1.532861116066567719e+00
3.785528561902644640e+01,1.549705679143362769e+00,1.556823716832613336e+00
3.786639697710602093e+01,1.549643476399303887e+00,1.563863169410856457e+00
3.787750833518559546e+01,1.549581284706643469e+00,1.539803246967115680e+00
3.788861969326516999e+01,1.549519104065364861e+00,1.560491333896110389e+00
3.789973105134474451e+01,1.549456934475446968e+00,1.563321757372284182e+00
3.791084240942431194e+01,1.549394775936864477e+00,1.573321874116690777e+00
3.792195376750388647e+01,1.549332628449586302e+00,1.587014964291822761e+00
3.793306512558346100e+01,1.549270492013576916e+00,1.539945948735115033e+00
3.794417648366303553e+01,1.549208366628795464e+00,1.508023005085906920e+00
3.795528784174261006e+01,1.549146252295197979e+00,1.573206949525196574e+00
3.796639919982218458e+01,1.549084149012733835e+00,1.543059267109140986e+00
3.797751055790175201e+01,1.549022056781348411e+00,1.564370978252121125e+00
3.798862191598132654e+01,1.548959975600983086e+00,1.557583445303577951e+00
3.799973327406090107e+01,1.548897905471573244e+00,1.497640150425509908e+00
3.801084463214047560e+01,1.548835846393050275e+00,1.555534568637641168e+00
3.802195599022005013e+01,1.548773798365340681e+00,1.552405584668332228e+00
3.803306734829961755e+01,1.548711761388366082e+00,1.553285864808828354e+00
3.804417870637919208e+01,1.548649735462043431e+00,1.533534684077103361e+00
3.805529006445876661e+01,1.548587720586285688e+00,1.557675941339278891e+00
3.806640142253834114e+01,1.548525716761000481e+00,1.509742142831395739e+00
3.807751278061791567e+01,1.548463723986090557e+00,1.509254385223054218e+00
3.808862413869749020e+01,1.548401742261454661e+00,1.546299169879524316e+00
3.809973549677705762e+01,1.548339771586986657e+00,1.571814100828851313e+00
3.811084685485663215e+01,1.548277811962575301e+00,1.531119068656269677e+00
3.812195821293620668e+01,1.548215863388105351e+00,1.577646717189759684e+00
3.813306957101578121e+01,1.548153925863456681e+00,1.540066094673023578e+00
3.814418092909535574e+01,1.548091999388504725e+00,1.589890025544591801e+00
3.815529228717492316e+01,1.548030083963120029e+00,1.520661677528315270e+00
3.816640364525449769e+01,1.547968179587168702e+00,1.552767440492418993e+00
3.817751500333407222e+01,1.547906286260512410e+00,1.536176710399472345e+00
3.818862636141364675e+01,1.547844403983007933e+00,1.568665305209118399e+00
3.819973771949322128e+01,1.547782532754507834e+00,1.530152643079185193e+00
3.821084907757279581e+01,1.547720672574859790e+00,1.536833996898675947e+00
3.822196043565236323e+01,1.547658823443907483e+00,1.542065666504628618e+00
3.823307179373193776e+01,1.547596985361489264e+00,1.539217574630258767e+00
3.824418315181151229e+01,1.547535158327439708e+00,1.550641994559222470e+00
3.825529450989108682e+01,1.547473342341588509e+00,1.565195833438256745e+00
3.826640586797066135e+01,1.547411537403760917e+00,1.564724686057418879e+00
3.827751722605022877e+01,1.547349743513777520e+00,1.556033291525278139e+00
3.828862858412980330e+01,1.547287960671454687e+00,1.558566389858201395e+00
3.829973994220937783e+01,1.547226188876604347e+00,1.533728181692861847e+00
3.831085130028895236e+01,1.547164428129033542e+00,1.550813717478136677e+00
3.832196265836852689e+01,1.547102678428545763e+00,1.552039131155434903e+00
3.833307401644810142e+01,1.547040939774938728e+00,1.563086971356587140e+00
3.834418537452766884e+01,1.546979212168006601e+00,1.560680285273422729e+00
3.835529673260724337e+01,1.546917495607539328e+00,1.566455977515560649e+00
3.836640809068681790e+01,1.546855790093321747e+00,1.550430740842112076e+00
3.837751944876639243e+01,1.546794095625134258e+00,1.549811944796698038e+00
3.838863080684596696e+01,1.546732412202753926e+00,1.523056476474122567e+00
3.839974216492553438e+01,1.546670739825952268e+00,1.518791537285183457e+00
3.841085352300510891e+01,1.546609078494496803e+00,1.554149750122791884e+00
3.842196488108468344e+01,1.546547428208150610e+00,1.544964603393169655e+00
3.843307623916425797e+01,1.546485788966672770e+00,1.553787815137636974e+00
3.844418759724383250e+01,1.546424160769817924e+00,1.523640995816707644e+00
3.845529895532340703e+01,1.546362543617335605e+00,1.559864901620815480e+00
3.846641031340297445e+01,1.546300937508972240e+00,1.570544643758283287e+00
3.847752167148254898e+01,1.546239342444468701e+00,1.552602046952552106e+00
3.848863302956212351e+01,1.546177758423562310e+00,1.567115744098739327e+00
3.849974438764169804e+01,1.546116185445986169e+00,1.553199071297686640e+00
3.851085574572127257e+01,1.546054623511468051e+00,1.561295441266959738e+00
3.852196710380083999e+01,1.545993072619733288e+00,1.530989164771920263e+00
3.853307846188041452e+01,1.545931532770500993e+00,1.539119993838696354e+00
3.854418981995998905e+01,1.545870003963486727e+00,1.539489268304377712e+00
3.855530117803956358e+01,1.545808486198402498e+00,1.557630769839089435e+00
3.856641253611913811e+01,1.545746979474955207e+00,1.523341642344984814e+00
3.857752389419871264e+01,1.545685483792847759e+00,1.591833957691863422e+00
3.858863525227828006e+01,1.545623999151778616e+00,1.550460353021964943e+00
3.859974661035785459e+01,1.545562525551442024e+00,1.521711440353081590e+00
3.861085796843742912e+01,1.545501062991528674e+00,1.566395143056436234e+00
3.862196932651700365e+01,1.545439611471724373e+00,1.526007916913452833e+00
3.863308068459657818e+01,1.545378170991710931e+00,1.530279271635169414e+00
3.864419204267614560e+01,1.545316741551165940e+00,1.558160423909327408e+00
3.865530340075572013e+01,1.545255323149762772e+00,1.562947905526305581e+00
3.866641475883529466e+01,1.545193915787170580e+00,1.535997945356725181e+00
3.867752611691486919e+01,1.545132519463054299e+00,1.550869122192686911e+00
3.868863747499444372e+01,1.545071134177075312e+00,1.541413820788583688e+00
3.869974883307401825e+01,1.545009759928889670e+00,1.526442173375400557e+00
3.871086019115358567e+01,1.544948396718150541e+00,1.582944441281392445e+00
3.872197154923316020e+01,1.544887044544506205e+00,1.505255916502677094e+00
3.873308290731273473e+01,1.544825703407600948e+00,1.560737194898237590e+00
3.874419426539230926e+01,1.544764373307074834e+00,1.556886285259085678e+00
3.875530562347188379e+01,1.544703054242564377e+00,1.550846310611688317e+00
3.876641698155145122e+01,1.544641746213701206e+00,1.557364968709744613e+00
3.877752833963102574e+01,1.544580449220113394e+00,1.527554686252320826e+00
3.878863969771060027e+01,1.544519163261424799e+00,1.588473753006839573e+00
3.879975105579017480e+01,1.544457888337255280e+00,1.506002643236193483e+00
3.881086241386974933e+01,1.544396624447220479e+00,1.528699023451592032e+00
3.882197377194932386e+01,1.544335371590931594e+00,1.575057547642515932e+00
3.883308513002889129e+01,1.544274129767996939e+00,1.532079518348257174e+00
3.884419648810846581e+01,1.544212898978019499e+00,1.563633139979430764e+00
3.885530784618804034e+01,1.544151679220599149e+00,1.545871898340864137e+00
3.886641920426761487e+01,1.544090470495331102e+00,1.528901164334538487e+00
3.887753056234718940e+01,1.544029272801807018e+00,1.552380439179884108e+00
3.888864192042675683e+01,1.543968086139614115e+00,1.524670097879524455e+00
3.889975327850633136e+01,1.543906910508336505e+00,1.559355231965026789e+00
3.891086463658590588e+01,1.543845745907552747e+00,1.581586433546071202e+00
3.892197599466548041e+01,1.543784592336838735e+00,1.549217189804880324e+00
3.893308735274505494e+01,1.543723449795766367e+00,1.542718875430296288e+00
3.894419871082462947e+01,1.543662318283902657e+00,1.541961955222244551e+00
3.895531006890419690e+01,1.543601197800811731e+00,1.524040166058117318e+00
3.896642142698377143e+01,1.543540088346052608e+00,1.551878042640855604e+00
3.897753278506334595e+01,1.543478989919181643e+00,1.526354816831703154e+00
3.898864414314292048e+01,1.543417902519750085e+00,1.542647222170765664e+00
3.899975550122249501e+01,1.543356826147306293e+00,1.536918036036919899e+00
3.901086685930206244e+01,1.543295760801393524e+00,1.534870775897731576e+00
3.902197821738163697e+01,1.543234706481552365e+00,1.544693085436265267e+00
3.903308957546121150e+01,1.543173663187319189e+00,1.552934334099059788e+00
3.904420093354078602e+01,1.543112630918225481e+00,1.541681711206396299e+00
3.905531229162036055e+01,1.543051609673800062e+00,1.531671421142894562e+00
3.906642364969993508e+01,1.542990599453567313e+00,1.523393073031783063e+00
3.907753500777950251e+01,1.542929600257047618e+00,1.537146716206138519e+00
3.908864636585907704e+01,1.542868612083758251e+00,1.531343301817520208e+00
3.909975772393865157e+01,1.542807634933211602e+00,1.531188181120136438e+00
3.911086908201822609e+01,1.542746668804917620e+00,1.533124803327214458e+00
3.912198044009780062e+01,1.542685713698380479e+00,1.565017108660906153e+00
3.913309179817736805e+01,1.542624769613101909e+00,1.511476016005060652e+00
3.914420315625694258e+01,1.542563836548579648e+00,1.579194921041811916e+00
3.915531451433651711e+01,1.542502914504307654e+00,1.569492310159501081e+00
3.916642587241609164e+01,1.542442003479775448e+00,1.533004200670299078e+00
3.917753723049566617e+01,1.542381103474469217e+00,1.518561546797151385e+00
3.918864858857524069e+01,1.542320214487872043e+00,1.540541269526704671e+00
3.919975994665480812e+01,1.542259336519461899e+00,1.555010852136697874e+00
3.921087130473438265e+01,1.542198469568713648e+00,1.550654931705628403e+00
3.922198266281395718e+01,1.542137613635098603e+00,1.515734600508918728e+00
3.923309402089353171e+01,1.542076768718084301e+00,1.560377231137728193e+00
3.924420537897310624e+01,1.542015934817133616e+00,1.541699986484937668e+00
3.925531673705267366e+01,1.541955111931707201e+00,1.545868651547220196e+00
3.926642809513224819e+01,1.541894300061260603e+00,1.515385005689084297e+00
3.927753945321182272e+01,1.541833499205246261e+00,1.524473226376615198e+00
3.928865081129139725e+01,1.541772709363113059e+00,1.545136463739764432e+00
3.929976216937097178e+01,1.541711930534305885e+00,1.520864053524829229e+00
3.931087352745054631e+01,1.541651162718265855e+00,1.530880126711019917e+00
3.932198488553011373e+01,1.541590405914430750e+00,1.554888842170318419e+00
3.933309624360968826e+01,1.541529660122234802e+00,1.567516361780831868e+00
3.934420760168926279e+01,1.541468925341107354e+00,1.555121977159547697e+00
3.935531895976883732e+01,1.541408201570475534e+00,1.534268799342158207e+00
3.936643031784841185e+01,1.541347488809762023e+00,1.516176319120905891e+00
3.937754167592797927e+01,1.541286787058386398e+00,1.519112345902687400e+00
3.938865303400755380e+01,1.541226096315763794e+00,1.532778390171735339e+00
3.939976439208712833e+01,1.541165416581306458e+00,1.528007280508349996e+00
3.941087575016670286e+01,1.541104747854422641e+00,1.545527770747950225e+00
3.942198710824627739e+01,1.541044090134517042e+00,1.521489061858842362e+00
3.943309846632585192e+01,1.540983443420990362e+00,1.540205884346498078e+00
3.944420982440541934e+01,1.540922807713240639e+00,1.568028239017087877e+00
3.945532118248499387e+01,1.540862183010661468e+00,1.531855221386176025e+00
3.946643254056456840e+01,1.540801569312643338e+00,1.547240223302585482e+00
3.947754389864414293e+01,1.540740966618572738e+00,1.505474231155478515e+00
3.948865525672371746e+01,1.540680374927832830e+00,1.586927099341403968e+00
3.949976661480328488e+01,1.540619794239803220e+00,1.509650407621752288e+00
3.951087797288285941e+01,1.540559224553859741e+00,1.544955779807353213e+00
3.952198933096243394e+01,1.540498665869375117e+00,1.542996089820766858e+00
3.953310068904200847e+01,1.540438118185717853e+00,1.540524644324164250e+00
3.954421204712158300e+01,1.540377581502253790e+00,1.528194313357360334e+00
3.955532340520115753e+01,1.540317055818344327e+00,1.552874973473587161e+00
3.956643476328072495e+01,1.540256541133348200e+00,1.510660379072280790e+00
3.957754612136029948e+01,1.540196037446619481e+00,1.540825849670076853e+00
3.958865747943987401e+01,1.540135544757510022e+00,1.559624541545029164e+00
3.959976883751944854e+01,1.540075063065367456e+00,1.542414165460976205e+00
3.961088019559902307e+01,1.540014592369535862e+00,1.564634139888710251e+00
3.962199155367859049e+01,1.539954132669356657e+00,1.525595219488959486e+00
3.963310291175816502e+01,1.539893683964166371e+00,1.562452132056085352e+00
3.964421426983773955e+01,1.539833246253299315e+00,1.519832755546700165e+00
3.965532562791731408e+01,1.539772819536085580e+00,1.523077406215785246e+00
3.966643698599688861e+01,1.539712403811852148e+00,1.542724588753494830e+00
3.967754834407646314e+01,1.539651999079922451e+00,1.561525320975747366e+00
3.968865970215603056e+01,1.539591605339617031e+00,1.562173544916249712e+00
3.969977106023560509e+01,1.539531222590251769e+00,1.529714142260515608e+00
3.971088241831517962e+01,1.539470850831139881e+00,1.581133560300084895e+00
3.972199377639475415e+01,1.539410490061591474e+00,1.534387175217287513e+00
3.973310513447432868e+01,1.539350140280912882e+00,1.562615611868041432e+00
3.974421649255389610e+01,1.539289801488406884e+00,1.556559683061911281e+00
3.975532785063347063e+01,1.539229473683372706e+00,1.563572298693956419e+00
3.976643920871304516e+01,1.539169156865106691e+00,1.554984791244811149e+00
3.977755056679261969e+01,1.539108851032901626e+00,1.523883434232768064e+00
3.978866192487219422e+01,1.539048556186047190e+00,1.546762058342172619e+00
3.979977328295176875e+01,1.538988272323828621e+00,1.547432091687602096e+00
3.981088464103133617e+01,1.538927999445529160e+00,1.557363350026557569e+00
3.982199599911091070e+01,1.538867737550428050e+00,1.580481765036032993e+00
3.983310735719048523e+01,1.538807486637800537e+00,1.550562407605533100e+00
3.984421871527005976e+01,1.538747246706920091e+00,1.562741685883717979e+00
3.985533007334963429e+01,1.538687017757055742e+00,1.546289323652388026e+00
3.986644143142920171e+01,1.538626799787472521e+00,1.569478979037964628e+00
3.987755278950877624e+01,1.538566592797434573e+00,1.508877188493655153e+00
3.988866414758835077e+01,1.538506396786199826e+00,1.566138504348640659e+00
3.989977550566792530e+01,1.538446211753024873e+00,1.554133268490812458e+00
3.991088686374749983e+01,1.538386037697162312e+00,1.530141988529024166e+00
3.992199822182707436e+01,1.538325874617861633e+00,1.519936905712784059e+00
3.993310957990664178e+01,1.538265722514368772e+00,1.550111544741282765e+00
3.994422093798621631e+01,1.538205581385926557e+00,1.546788960771164678e+00
3.995533229606579084e+01,1.538145451231774485e+00,1.504947955147549310e+00
3.996644365414536537e+01,1.538085332051148946e+00,1.538421918192269366e+00
3.997755501222493990e+01,1.538025223843283218e+00,1.535937099198972478e+00
3.998866637030450732e+01,1.537965126607406363e+00,1.547712036140284297e+00
3.999977772838408185e+01,1.537905040342745666e+00,1.542532752559533371e+00
4.001088908646365638e+01,1.537844965048524193e+00,1.521930676942914618e+00
4.002200044454323091e+01,1.537784900723961901e+00,1.521743278122187348e+00
4.003311180262280544e+01,1.537724847368275416e+00,1.525364949030937334e+00
4.004422316070237997e+01,1.537664804980678923e+00,1.548802658785243036e+00
4.005533451878194739e+01,1.537604773560382387e+00,1.557894850441598367e+00
4.006644587686152192e+01,1.537544753106593332e+00,1.535797795555810641e+00
4.007755723494109645e+01,1.537484743618515726e+00,1.562119646726621625e+00
4.008866859302067098e+01,1.537424745095349987e+00,1.588830805894881237e+00
4.009977995110024551e+01,1.537364757536294091e+00,1.516788536106010277e+00
4.011089130917981294e+01,1.537304780940542681e+00,1.566971026691498681e+00
4.012200266725938747e+01,1.537244815307286849e+00,1.576715631542765061e+00
4.013311402533896199e+01,1.537184860635715244e+00,1.553148538446606830e+00
4.014422538341853652e+01,1.537124916925011853e+00,1.544768083453122109e+00
4.015533674149811105e+01,1.537064984174359328e+00,1.526470818080690961e+00
4.016644809957768558e+01,1.537005062382935883e+00,1.545557210913611312e+00
4.017755945765725301e+01,1.536945151549917732e+00,1.524272704144179702e+00
4.018867081573682754e+01,1.536885251674476649e+00,1.551707002539292946e+00
4.019978217381640206e+01,1.536825362755782187e+00,1.528356835306642125e+00
4.021089353189597659e+01,1.536765484793000791e+00,1.542023483921139970e+00
4.022200488997555112e+01,1.536705617785294908e+00,1.516386117251929733e+00
4.023311624805511855e+01,1.536645761731825655e+00,1.526147931748501385e+00
4.024422760613469308e+01,1.536585916631748816e+00,1.535217847976273031e+00
4.025533896421426761e+01,1.536526082484218625e+00,1.506163263743860226e+00
4.026645032229384213e+01,1.536466259288386205e+00,1.545746368573931218e+00
4.027756168037341666e+01,1.536406447043398682e+00,1.521713780078252087e+00
4.028867303845299119e+01,1.536346645748400519e+00,1.535959821652239210e+00
4.029978439653255862e+01,1.536286855402533957e+00,1.536989763576604329e+00
4.031089575461213315e+01,1.536227076004937242e+00,1.536559411225088878e+00
4.032200711269170768e+01,1.536167307554745065e+00,1.554912844892882839e+00
4.033311847077128220e+01,1.536107550051090787e+00,1.565707097190372599e+00
4.034422982885085673e+01,1.536047803493103325e+00,1.524316032509066332e+00
4.035534118693042416e+01,1.535988067879908936e+00,1.566139905967364188e+00
4.036645254500999869e+01,1.535928343210631208e+00,1.520372473216214715e+00
4.037756390308957322e+01,1.535868629484390180e+00,1.500563892481630246e+00
4.038867526116914775e+01,1.535808926700303223e+00,1.546668024546267839e+00
4.039978661924872227e+01,1.535749234857484602e+00,1.501757238015844154e+00
4.041089797732829680e+01,1.535689553955045694e+00,1.520192749236311425e+00
4.042200933540786423e+01,1.535629883992094769e+00,1.536204448037872261e+00
4.043312069348743876e+01,1.535570224967736763e+00,1.548942056550925539e+00
4.044423205156701329e+01,1.535510576881074396e+00,1.546352090654332878e+00
4.045534340964658782e+01,1.535450939731207054e+00,1.568067486065100935e+00
4.046645476772616234e+01,1.535391313517231016e+00,1.527969531492517685e+00
4.047756612580572977e+01,1.535331698238239451e+00,1.518785297687466951e+00
4.048867748388530430e+01,1.535272093893323309e+00,1.550726952012875248e+00
4.049978884196487883e+01,1.535212500481570208e+00,1.496400287424143771e+00
4.051090020004445336e+01,1.535152918002064215e+00,1.536630836538441347e+00
4.052201155812402789e+01,1.535093346453887619e+00,1.571128510384316224e+00
4.053312291620360241e+01,1.535033785836118714e+00,1.517095480746918357e+00
4.054423427428316984e+01,1.534974236147833349e+00,1.542708854748386260e+00
4.055534563236274437e+01,1.534914697388104488e+00,1.524711420610488810e+00
4.056645699044231890e+01,1.534855169556002430e+00,1.568071052544993904e+00
4.057756834852189343e+01,1.534795652650593922e+00,1.535156615490630205e+00
4.058867970660146796e+01,1.534736146670943491e+00,1.545894262647080852e+00
4.059979106468103538e+01,1.534676651616111887e+00,1.510501403763113037e+00
4.061090242276060991e+01,1.534617167485158529e+00,1.531549208826441522e+00
4.062201378084018444e+01,1.534557694277138173e+00,1.528918113512331090e+00
4.063312513891975897e+01,1.534498231991103800e+00,1.527391569785345959e+00
4.064423649699933350e+01,1.534438780626105281e+00,1.552625146212423424e+00
4.065534785507890803e+01,1.534379340181189377e+00,1.533105468766891022e+00
4.066645921315847545e+01,1.534319910655400410e+00,1.550515788445916865e+00
4.067757057123804998e+01,1.534260492047780033e+00,1.524302403959401531e+00
4.068868192931762451e+01,1.534201084357366129e+00,1.569927687331121424e+00
4.069979328739719904e+01,1.534141687583194358e+00,1.533781653742676054e+00
4.071090464547677357e+01,1.534082301724297714e+00,1.531495128425576890e+00
4.072201600355634099e+01,1.534022926779706086e+00,1.549914704032471446e+00
4.073312736163591552e+01,1.533963562748446918e+00,1.527880609877456886e+00
4.074423871971549005e+01,1.533904209629544324e+00,1.534058893331536888e+00
4.075535007779506458e+01,1.533844867422019753e+00,1.534664919750820866e+00
4.076646143587463911e+01,1.533785536124891991e+00,1.521414793233798690e+00
4.077757279395421364e+01,1.533726215737176934e+00,1.582055256447129743e+00
4.078868415203378106e+01,1.533666906257888041e+00,1.517721351445718625e+00
4.079979551011335559e+01,1.533607607686035657e+00,1.513222334237432243e+00
4.081090686819293012e+01,1.533548320020627465e+00,1.523610274202145121e+00
4.082201822627250465e+01,1.533489043260668039e+00,1.519785924051737958e+00
4.083312958435207918e+01,1.533429777405159733e+00,1.551223681914618124e+00
4.084424094243164660e+01,1.533370522453101792e+00,1.524301797506855127e+00
4.085535230051122113e+01,1.533311278403490796e+00,1.537008043466955076e+00
4.086646365859079566e+01,1.533252045255320883e+00,1.529697545092982391e+00
4.087757501667037019e+01,1.533192823007583083e+00,1.541296047570017924e+00
4.088868637474994472e+01,1.533133611659265316e+00,1.511914932399303524e+00
4.089979773282951925e+01,1.533074411209353949e+00,1.582056029597490365e+00
4.091090909090908667e+01,1.533015221656831795e+00,1.522924345337609120e+00
4.092202044898866120e+01,1.532956043000678781e+00,1.554436445962226188e+00
4.093313180706823573e+01,1.532896875239872614e+00,1.529587496972494298e+00
4.094424316514781026e+01,1.532837718373388558e+00,1.535477375549407775e+00
4.095535452322738479e+01,1.532778572400198325e+00,1.492447623301284221e+00
4.096646588130695221e+01,1.532719437319271183e+00,1.503257589879065659e+00
4.097757723938652674e+01,1.532660313129574625e+00,1.519105392951759503e+00
4.098868859746610127e+01,1.532601199830072147e+00,1.540721087131988298e+00
4.099979995554567580e+01,1.532542097419725247e+00,1.555951437578636964e+00
4.101091131362525033e+01,1.532483005897493200e+00,1.529401838107771194e+00
4.102202267170482486e+01,1.532423925262331288e+00,1.540771530860672645e+00
4.103313402978439228e+01,1.532364855513194124e+00,1.549968706291062315e+00
