t,T,T_core,dT_dt,dT_dt_noisy
2.593718743748749603e+03,5.992378840936491997e+02,6.434278039408003451e+02,-8.541839764631639631e-02,-7.367439363941298558e-02
2.594318863772754412e+03,5.991866272895165366e+02,6.433653281121945611e+02,-8.540350593249673716e-02,-8.595229889933858614e-02
2.594918983796759221e+03,5.991353794210571095e+02,6.433028620921344327e+02,-8.538861659314700425e-02,-8.914315578974880971e-02
2.595519103820764030e+03,5.990841404868311884e+02,6.432404058795691526e+02,-8.537372962802218523e-02,-9.218613893292244843e-02
2.596119223844768840e+03,5.990329104853987019e+02,6.431779594734479133e+02,-8.535884503687632407e-02,-9.256108773423875336e-02
2.596719343868773649e+03,5.989816894153201474e+02,6.431155228727199074e+02,-8.534396281946418639e-02,-8.218510279698047760e-02
2.597319463892778458e+03,5.989304772751554538e+02,6.430530960763342136e+02,-8.532908297553937205e-02,-9.965433648206287187e-02
2.597919583916783267e+03,5.988792740634650045e+02,6.429906790832396837e+02,-8.531420550485621646e-02,-7.559813163934993308e-02
2.598519703940788077e+03,5.988280797788090695e+02,6.429282718923853963e+02,-8.529933040716819459e-02,-7.831173659777607154e-02
2.599119823964792886e+03,5.987768944197476912e+02,6.428658745027200894e+02,-8.528445768222872592e-02,-8.661979050012379167e-02
2.599719943988797695e+03,5.987257179848413671e+02,6.428034869131923870e+02,-8.526958732979159072e-02,-7.776875917440503883e-02
2.600320064012802504e+03,5.986745504726501395e+02,6.427411091227512543e+02,-8.525471934960925091e-02,-6.227596698925844110e-02
2.600920184036807314e+03,5.986233918817343920e+02,6.426787411303452018e+02,-8.523985374143494553e-02,-8.226871299617674604e-02
2.601520304060812123e+03,5.985722422106545082e+02,6.426163829349226262e+02,-8.522499050502164997e-02,-6.803054157686966308e-02
2.602120424084816932e+03,5.985211014579706443e+02,6.425540345354321516e+02,-8.521012964012154856e-02,-8.814228135849556944e-02
2.602720544108821741e+03,5.984699696222432976e+02,6.424916959308221749e+02,-8.519527114648717259e-02,-9.125466328776556113e-02
2.603320664132826550e+03,5.984188467020326243e+02,6.424293671200409790e+02,-8.518041502387052599e-02,-7.516329059055722184e-02
2.603920784156831360e+03,5.983677326958991216e+02,6.423670481020368470e+02,-8.516556127202372373e-02,-1.043200946472097601e-01
2.604520904180836169e+03,5.983166276024030594e+02,6.423047388757578346e+02,-8.515070989069847829e-02,-7.555459233190321700e-02
2.605121024204840978e+03,5.982655314201049350e+02,6.422424394401522250e+02,-8.513586087964643279e-02,-8.514405009144251912e-02
2.605721144228845333e+03,5.982144441475650183e+02,6.421801497941679600e+02,-8.512101423861884175e-02,-8.992399387013955137e-02
2.606321264252850142e+03,5.981633657833436928e+02,6.421178699367529816e+02,-8.510616996736689033e-02,-8.424695961315263604e-02
2.606921384276854951e+03,5.981122963260014558e+02,6.420555998668551183e+02,-8.509132806564173590e-02,-8.397788507443396111e-02
2.607521504300859760e+03,5.980612357740988045e+02,6.419933395834223120e+02,-8.507648853319413340e-02,-7.260056617619640995e-02
2.608121624324864570e+03,5.980101841261960089e+02,6.419310890854021636e+02,-8.506165136977465735e-02,-7.664361977535011361e-02
2.608721744348869379e+03,5.979591413808536799e+02,6.418688483717425015e+02,-8.504681657513371573e-02,-8.303767538698116069e-02
2.609321864372874188e+03,5.979081075366322011e+02,6.418066174413906992e+02,-8.503198414902171653e-02,-8.723744156205202882e-02
2.609921984396878997e+03,5.978570825920921834e+02,6.417443962932944714e+02,-8.501715409118858202e-02,-9.446263166608646900e-02
2.610522104420883807e+03,5.978060665457938967e+02,6.416821849264011917e+02,-8.500232640138398466e-02,-8.301130811888515759e-02
2.611122224444888616e+03,5.977550593963168239e+02,6.416199833396541408e+02,-8.498750107939187504e-02,-1.107389926646885764e-01
2.611722344468893425e+03,5.977040611423822156e+02,6.415577915319599924e+02,-8.497267812525827191e-02,-7.531345293480042058e-02
2.612322464492898234e+03,5.976530717826126420e+02,6.414956095022381533e+02,-8.495785753885959357e-02,-8.496881693641870903e-02
2.612922584516903044e+03,5.976020913156000915e+02,6.414334372494138279e+02,-8.494303932001737167e-02,-1.015619583597650033e-01
2.613522704540907853e+03,5.975511197399365528e+02,6.413712747724122210e+02,-8.492822346855283255e-02,-7.927927293204312109e-02
2.614122824564912662e+03,5.975001570542139007e+02,6.413091220701581960e+02,-8.491340998428695275e-02,-9.380241867052474536e-02
2.614722944588917471e+03,5.974492032570242372e+02,6.412469791415768441e+02,-8.489859886704052838e-02,-8.955894127753169509e-02
2.615323064612922281e+03,5.973982583469596648e+02,6.411848459855933697e+02,-8.488379011663389762e-02,-1.027447813595586262e-01
2.615923184636927090e+03,5.973473223226120581e+02,6.411227226011326366e+02,-8.486898373288698227e-02,-9.235821103004507315e-02
2.616523304660931899e+03,5.972963951825738604e+02,6.410606089871195081e+02,-8.485417971562031481e-02,-8.325949100161260386e-02
2.617123424684936708e+03,5.972454769254370603e+02,6.409985051424789617e+02,-8.483937806465308151e-02,-8.568408323893778045e-02
2.617723544708941517e+03,5.971945675497938737e+02,6.409364110661357472e+02,-8.482457877980494054e-02,-8.193512971503762177e-02
2.618323664732946327e+03,5.971436670542365164e+02,6.408743267570147282e+02,-8.480978186089493942e-02,-9.212323552556853090e-02
2.618923784756951136e+03,5.970927754373573180e+02,6.408122522140407682e+02,-8.479498730774194526e-02,-7.918671645641277290e-02
2.619523904780955945e+03,5.970418926977486080e+02,6.407501874361383898e+02,-8.478019512016483905e-02,-9.961690719105370517e-02
2.620124024804960754e+03,5.969910188340027162e+02,6.406881324222323428e+02,-8.476540529798193280e-02,-9.049816086634820955e-02
2.620724144828965564e+03,5.969401538447119719e+02,6.406260871712473772e+02,-8.475061784101117768e-02,-1.112999286664269338e-01
2.621324264852970373e+03,5.968892977284688186e+02,6.405640516821079018e+02,-8.473583274907073304e-02,-8.787650794652997199e-02
2.621924384876975182e+03,5.968384504838656994e+02,6.405020259537385527e+02,-8.472105002197806434e-02,-9.027222476396262740e-02
2.622524504900979991e+03,5.967876121094952850e+02,6.404400099850639663e+02,-8.470626965955077581e-02,-8.674056058401075076e-02
2.623124624924984801e+03,5.967367826039497913e+02,6.403780037750084375e+02,-8.469149166160572229e-02,-7.908843416003699667e-02
2.623724744948989610e+03,5.966859619658220026e+02,6.403160073224964890e+02,-8.467671602795995289e-02,-7.167189405436109884e-02
2.624324864972994419e+03,5.966351501937045896e+02,6.402540206264524159e+02,-8.466194275843039185e-02,-9.655512478794614495e-02
2.624924984996999228e+03,5.965843472861898817e+02,6.401920436858007406e+02,-8.464717185283270051e-02,-8.717943694297612678e-02
2.625525105021004038e+03,5.965335532418708908e+02,6.401300764994656447e+02,-8.463240331098370595e-02,-1.043500877157801932e-01
2.626125225045008847e+03,5.964827680593400601e+02,6.400681190663714233e+02,-8.461763713269886134e-02,-6.647554983403337892e-02
2.626725345069013656e+03,5.964319917371902875e+02,6.400061713854422578e+02,-8.460287331779406395e-02,-7.173874204885069550e-02
2.627325465093018465e+03,5.963812242740143574e+02,6.399442334556023297e+02,-8.458811186608462818e-02,-8.006680584241149257e-02
2.627925585117023275e+03,5.963304656684050542e+02,6.398823052757758205e+02,-8.457335277738572965e-02,-7.257635984825749897e-02
2.628525705141028084e+03,5.962797159189551621e+02,6.398203868448869116e+02,-8.455859605151194724e-02,-7.608367638557583801e-02
2.629125825165032893e+03,5.962289750242576929e+02,6.397584781618595571e+02,-8.454384168827819290e-02,-9.099234409544171287e-02
2.629725945189037702e+03,5.961782429829054308e+02,6.396965792256177110e+02,-8.452908968749882346e-02,-7.741907298779454605e-02
2.630326065213042511e+03,5.961275197934915013e+02,6.396346900350855549e+02,-8.451434004898790431e-02,-7.284734270393093680e-02
2.630926185237047321e+03,5.960768054546088024e+02,6.395728105891868154e+02,-8.449959277255941759e-02,-7.649673065239750991e-02
2.631526305261052130e+03,5.960260999648503457e+02,6.395109408868454466e+02,-8.448484785802687358e-02,-8.538391260327346521e-02
2.632126425285056939e+03,5.959754033228092567e+02,6.394490809269854026e+02,-8.447010530520368543e-02,-8.835711336206213129e-02
2.632726545309061748e+03,5.959247155270786607e+02,6.393872307085302964e+02,-8.445536511390318302e-02,-6.073140947667417938e-02
2.633326665333066558e+03,5.958740365762516831e+02,6.393253902304040821e+02,-8.444062728393804396e-02,-8.173306647813670389e-02
2.633926785357071367e+03,5.958233664689214493e+02,6.392635594915304864e+02,-8.442589181512084873e-02,-7.896451231401627191e-02
2.634526905381076176e+03,5.957727052036813120e+02,6.392017384908331223e+02,-8.441115870726428883e-02,-9.843604526096201568e-02
2.635127025405080985e+03,5.957220527791242830e+02,6.391399272272356029e+02,-8.439642796018018145e-02,-7.756824443802569358e-02
2.635727145429085795e+03,5.956714091938439424e+02,6.390781256996615411e+02,-8.438169957368085727e-02,-8.191210588105975188e-02
2.636327265453090604e+03,5.956207744464334155e+02,6.390163339070345501e+02,-8.436697354757762002e-02,-9.298484527579095604e-02
2.636927385477095413e+03,5.955701485354860552e+02,6.389545518482781290e+02,-8.435224988168188442e-02,-7.145705051871570346e-02
2.637527505501100222e+03,5.955195314595953278e+02,6.388927795223157773e+02,-8.433752857580492646e-02,-8.436445854819923929e-02
2.638127625525105032e+03,5.954689232173546998e+02,6.388310169280708806e+02,-8.432280962975780003e-02,-7.784084313539504918e-02
2.638727745549109386e+03,5.954183238073576376e+02,6.387692640644669382e+02,-8.430809304335101784e-02,-7.970221345873280960e-02
2.639327865573114195e+03,5.953677332281974941e+02,6.387075209304272221e+02,-8.429337881639492602e-02,-9.128535826393083252e-02
2.639927985597119005e+03,5.953171514784679630e+02,6.386457875248750042e+02,-8.427866694869992625e-02,-8.138470718154267036e-02
2.640528105621123814e+03,5.952665785567626244e+02,6.385840638467335566e+02,-8.426395744007604549e-02,-7.042198490798727561e-02
2.641128225645128623e+03,5.952160144616749449e+02,6.385223498949262648e+02,-8.424925029033253354e-02,-9.530611569560690222e-02
2.641728345669133432e+03,5.951654591917987318e+02,6.384606456683761735e+02,-8.423454549927929247e-02,-9.460249586045707537e-02
2.642328465693138241e+03,5.951149127457275654e+02,6.383989511660065546e+02,-8.421984306672518350e-02,-9.333685421183188224e-02
2.642928585717143051e+03,5.950643751220552531e+02,6.383372663867404526e+02,-8.420514299247947032e-02,-7.680114953809560885e-02
2.643528705741147860e+03,5.950138463193754887e+02,6.382755913295007986e+02,-8.419044527635086150e-02,-8.881476621463178789e-02
2.644128825765152669e+03,5.949633263362820799e+02,6.382139259932108644e+02,-8.417574991814759378e-02,-8.123652407240328222e-02
2.644728945789157478e+03,5.949128151713689476e+02,6.381522703767934672e+02,-8.416105691767826469e-02,-7.274300025428466487e-02
2.645329065813162288e+03,5.948623128232297859e+02,6.380906244791715380e+02,-8.414636627475062525e-02,-9.540715819499120953e-02
2.645929185837167097e+03,5.948118192904586294e+02,6.380289882992680077e+02,-8.413167798917259299e-02,-6.940405973896369984e-02
2.646529305861171906e+03,5.947613345716493995e+02,6.379673618360058072e+02,-8.411699206075157198e-02,-8.383496752430209809e-02
2.647129425885176715e+03,5.947108586653959037e+02,6.379057450883077536e+02,-8.410230848929461933e-02,-8.586337893205908678e-02
2.647729545909181525e+03,5.946603915702924041e+02,6.378441380550965505e+02,-8.408762727460923625e-02,-6.880113779274825425e-02
2.648329665933186334e+03,5.946099332849328221e+02,6.377825407352949014e+02,-8.407294841650196637e-02,-7.951171407439042160e-02
2.648929785957191143e+03,5.945594838079113060e+02,6.377209531278256236e+02,-8.405827191477949212e-02,-9.722214884720989381e-02
2.649529905981195952e+03,5.945090431378217772e+02,6.376593752316111932e+02,-8.404359776924792691e-02,-8.464729796941461437e-02
2.650130026005200762e+03,5.944586112732586116e+02,6.375978070455744273e+02,-8.402892597971345356e-02,-9.175577833925628590e-02
2.650730146029205571e+03,5.944081882128159577e+02,6.375362485686378022e+02,-8.401425654598201898e-02,-8.136937023119135415e-02
2.651330266053210380e+03,5.943577739550879642e+02,6.374746997997237941e+02,-8.399958946785909819e-02,-8.871472174493641449e-02
2.651930386077215189e+03,5.943073684986690068e+02,6.374131607377549926e+02,-8.398492474515011075e-02,-8.739031726698820446e-02
2.652530506101219999e+03,5.942569718421532343e+02,6.373516313816536467e+02,-8.397026237766017087e-02,-7.439612287625725628e-02
2.653130626125224808e+03,5.942065839841351362e+02,6.372901117303424599e+02,-8.395560236519412911e-02,-1.009042228522722684e-01
2.653730746149229617e+03,5.941562049232089748e+02,6.372286017827435671e+02,-8.394094470755662785e-02,-8.114550381334369178e-02
2.654330866173234426e+03,5.941058346579692397e+02,6.371671015377793310e+02,-8.392628940455221231e-02,-8.627856931063811186e-02
2.654930986197239235e+03,5.940554731870103069e+02,6.371056109943721140e+02,-8.391163645598484488e-02,-8.069382698798137354e-02
2.655531106221244045e+03,5.940051205089266659e+02,6.370441301514440511e+02,-8.389698586165857119e-02,-1.076261873988654527e-01
2.656131226245248854e+03,5.939547766223128065e+02,6.369826590079173911e+02,-8.388233762137700666e-02,-9.344181840148084450e-02
2.656731346269253663e+03,5.939044415257633318e+02,6.369211975627143829e+02,-8.386769173494360019e-02,-8.796021149516281001e-02
2.657331466293258472e+03,5.938541152178729590e+02,6.368597458147569341e+02,-8.385304820216199495e-02,-6.734344817028736774e-02
2.657931586317263282e+03,5.938037976972360639e+02,6.367983037629672936e+02,-8.383840702283457125e-02,-9.641434561896825017e-02
2.658531706341268091e+03,5.937534889624473635e+02,6.367368714062673689e+02,-8.382376819676433388e-02,-9.508112139984502276e-02
2.659131826365272900e+03,5.937031890121016886e+02,6.366754487435791816e+02,-8.380913172375398235e-02,-8.574039579386859289e-02
2.659731946389277709e+03,5.936528978447937561e+02,6.366140357738247531e+02,-8.379449760360567490e-02,-8.063382247467903996e-02
2.660332066413282519e+03,5.936026154591181694e+02,6.365526324959259910e+02,-8.377986583612123672e-02,-8.992623896980085629e-02
2.660932186437287328e+03,5.935523418536698728e+02,6.364912389088046893e+02,-8.376523642110271506e-02,-8.292204097192623635e-02
2.661532306461292137e+03,5.935020770270436969e+02,6.364298550113827559e+02,-8.375060935835161591e-02,-1.001238725241202498e-01
2.662132426485296946e+03,5.934518209778344726e+02,6.363684808025817574e+02,-8.373598464766948690e-02,-6.685788279622992270e-02
2.662732546509301756e+03,5.934015737046370305e+02,6.363071162813237152e+02,-8.372136228885690423e-02,-8.712453137215789289e-02
2.663332666533306565e+03,5.933513352060465422e+02,6.362457614465301958e+02,-8.370674228171531839e-02,-8.244381027672381679e-02
2.663932786557311374e+03,5.933011054806579523e+02,6.361844162971228798e+02,-8.369212462604530556e-02,-5.668394927609247957e-02
2.664532906581316183e+03,5.932508845270660913e+02,6.361230808320234473e+02,-8.367750932164683131e-02,-8.931455023392662063e-02
2.665133026605320993e+03,5.932006723438661311e+02,6.360617550501533515e+02,-8.366289636832044407e-02,-9.608422945629095657e-02
2.665733146629325802e+03,5.931504689296532433e+02,6.360004389504341589e+02,-8.364828576586613718e-02,-9.355285923385843472e-02
2.666333266653330611e+03,5.931002742830224861e+02,6.359391325317873225e+02,-8.363367751408355699e-02,-6.693524464516398265e-02
2.666933386677335420e+03,5.930500884025689174e+02,6.358778357931345226e+02,-8.361907161277185030e-02,-8.552347107852915908e-02
2.667533506701340229e+03,5.929999112868879365e+02,6.358165487333968713e+02,-8.360446806173076062e-02,-9.144429638369871993e-02
2.668133626725345039e+03,5.929497429345747150e+02,6.357552713514960487e+02,-8.358986686075894901e-02,-8.396060269165311896e-02
2.668733746749349848e+03,5.928995833442244248e+02,6.356940036463530532e+02,-8.357526800965540958e-02,-8.406325869115399696e-02
2.669333866773354657e+03,5.928494325144324648e+02,6.356327456168893377e+02,-8.356067150821863687e-02,-7.349816064614339561e-02
2.669933986797359466e+03,5.927992904437942343e+02,6.355714972620262415e+02,-8.354607735624691722e-02,-7.634336705058041017e-02
2.670534106821364276e+03,5.927491571309050187e+02,6.355102585806848765e+02,-8.353148555353828719e-02,-7.975924041032139700e-02
2.671134226845368630e+03,5.926990325743603307e+02,6.354490295717863546e+02,-8.351689609989086660e-02,-7.868651859990317965e-02
2.671734346869373439e+03,5.926489167727555696e+02,6.353878102342517877e+02,-8.350230899510219240e-02,-9.156031925592604537e-02
2.672334466893378249e+03,5.925988097246862480e+02,6.353266005670024015e+02,-8.348772423896951012e-02,-9.607777116855240052e-02
2.672934586917383058e+03,5.925487114287477652e+02,6.352654005689590804e+02,-8.347314183128998200e-02,-7.940956624332684566e-02
2.673534706941387867e+03,5.924986218835358613e+02,6.352042102390429363e+02,-8.345856177186074254e-02,-7.818838295921570758e-02
2.674134826965392676e+03,5.924485410876461629e+02,6.351430295761748539e+02,-8.344398406047857930e-02,-8.172286683512666738e-02
2.674734946989397486e+03,5.923984690396740689e+02,6.350818585792757176e+02,-8.342940869693968309e-02,-8.054328883390932114e-02
2.675335067013402295e+03,5.923484057382154333e+02,6.350206972472665257e+02,-8.341483568104042512e-02,-7.708013324097114094e-02
2.675935187037407104e+03,5.922983511818659963e+02,6.349595455790679353e+02,-8.340026501257710723e-02,-9.479092108723982668e-02
2.676535307061411913e+03,5.922483053692213844e+02,6.348984035736009446e+02,-8.338569669134512918e-02,-8.676263474786914676e-02
2.677135427085416723e+03,5.921982682988774513e+02,6.348372712297862108e+02,-8.337113071714025159e-02,-9.201656161121969657e-02
2.677735547109421532e+03,5.921482399694300511e+02,6.347761485465443911e+02,-8.335656708975798523e-02,-1.019389091853143692e-01
2.678335667133426341e+03,5.920982203794749239e+02,6.347150355227961427e+02,-8.334200580899328581e-02,-7.799978209489770442e-02
2.678935787157431150e+03,5.920482095276080372e+02,6.346539321574622363e+02,-8.332744687464097022e-02,-8.558650570679944558e-02
2.679535907181435960e+03,5.919982074124252449e+02,6.345928384494631018e+02,-8.331289028649578599e-02,-7.921868060232165054e-02
2.680136027205440769e+03,5.919482140325225146e+02,6.345317543977192827e+02,-8.329833604435221694e-02,-7.696489749516426115e-02
2.680736147229445578e+03,5.918982293864960411e+02,6.344706800011514360e+02,-8.328378414800458041e-02,-9.230449537588085451e-02
2.681336267253450387e+03,5.918482534729415647e+02,6.344096152586798780e+02,-8.326923459724659693e-02,-6.817829791159238373e-02
2.681936387277455196e+03,5.917982862904553940e+02,6.343485601692251521e+02,-8.325468739187229239e-02,-8.020452654607962417e-02
2.682536507301460006e+03,5.917483278376334965e+02,6.342875147317074607e+02,-8.324014253167517918e-02,-7.313218458540471367e-02
2.683136627325464815e+03,5.916983781130720672e+02,6.342264789450472335e+02,-8.322560001644849215e-02,-6.626928240924366553e-02
2.683736747349469624e+03,5.916484371153673010e+02,6.341654528081647868e+02,-8.321105984598539673e-02,-8.795929174984938592e-02
2.684336867373474433e+03,5.915985048431152791e+02,6.341044363199804366e+02,-8.319652202007846165e-02,-8.934306762547949976e-02
2.684936987397479243e+03,5.915485812949125375e+02,6.340434294794141579e+02,-8.318198653852101887e-02,-8.137337798205725170e-02
2.685537107421484052e+03,5.914986664693550438e+02,6.339824322853863805e+02,-8.316745340110476281e-02,-7.205322770563302170e-02
2.686137227445488861e+03,5.914487603650393339e+02,6.339214447368170795e+02,-8.315292260762238707e-02,-7.172137009221507542e-02
2.686737347469493670e+03,5.913988629805616029e+02,6.338604668326264573e+02,-8.313839415786543341e-02,-1.028260679840866387e-01
2.687337467493498480e+03,5.913489743145183866e+02,6.337994985717344889e+02,-8.312386805162597092e-02,-6.875410961922268083e-02
2.687937587517503289e+03,5.912990943655061074e+02,6.337385399530611494e+02,-8.310934428869558299e-02,-8.755857744197045878e-02
2.688537707541508098e+03,5.912492231321211875e+02,6.336775909755264138e+02,-8.309482286886551994e-02,-7.818362941778704556e-02
2.689137827565512907e+03,5.911993606129600494e+02,6.336166516380502571e+02,-8.308030379192656023e-02,-9.631740324413796961e-02
2.689737947589517717e+03,5.911495068066193426e+02,6.335557219395525408e+02,-8.306578705766991255e-02,-9.188766024094464913e-02
2.690338067613522526e+03,5.910996617116957168e+02,6.334948018789530124e+02,-8.305127266588629986e-02,-7.938802626887662972e-02
2.690938187637527335e+03,5.910498253267855944e+02,6.334338914551716471e+02,-8.303676061636575123e-02,-1.008799988244264700e-01
2.691538307661532144e+03,5.909999976504857386e+02,6.333729906671280787e+02,-8.302225090889875370e-02,-7.494325566877355072e-02
2.692138427685536954e+03,5.909501786813927993e+02,6.333120995137420550e+02,-8.300774354327521143e-02,-8.839507960580875179e-02
2.692738547709541763e+03,5.909003684181035396e+02,6.332512179939333237e+02,-8.299323851928483431e-02,-8.022480611540742934e-02
2.693338667733546572e+03,5.908505668592147231e+02,6.331903461066212913e+02,-8.297873583671744324e-02,-8.149668727323756967e-02
2.693938787757551381e+03,5.908007740033231130e+02,6.331294838507258191e+02,-8.296423549536201258e-02,-8.850526163964059223e-02
2.694538907781556190e+03,5.907509898490254727e+02,6.330686312251663139e+02,-8.294973749500766935e-02,-6.981554119843112749e-02
2.695139027805561000e+03,5.907012143949186793e+02,6.330077882288622959e+02,-8.293524183544334627e-02,-5.952209442814117291e-02
2.695739147829565809e+03,5.906514476395997235e+02,6.329469548607331717e+02,-8.292074851645789280e-02,-7.661318611593918859e-02
2.696339267853570618e+03,5.906016895816654824e+02,6.328861311196985753e+02,-8.290625753783942287e-02,-1.000628780682739638e-01
2.696939387877575427e+03,5.905519402197130603e+02,6.328253170046776859e+02,-8.289176889937655002e-02,-8.167271232459136221e-02
2.697539507901580237e+03,5.905021995523392206e+02,6.327645125145899101e+02,-8.287728260085693022e-02,-8.513467948217784409e-02
2.698139627925585046e+03,5.904524675781411815e+02,6.327037176483545409e+02,-8.286279864206855250e-02,-7.375858191006384734e-02
2.698739747949589855e+03,5.904027442957160474e+02,6.326429324048908711e+02,-8.284831702279893406e-02,-8.223457447038907964e-02
2.699339867973594664e+03,5.903530297036608090e+02,6.325821567831180801e+02,-8.283383774283535617e-02,-6.140142601617044893e-02
2.699939987997599474e+03,5.903033238005726844e+02,6.325213907819554606e+02,-8.281936080196487804e-02,-7.588758853850979813e-02
2.700540108021604283e+03,5.902536265850488917e+02,6.324606344003219647e+02,-8.280488619997469768e-02,-7.682077629888954540e-02
2.701140228045609092e+03,5.902039380556865353e+02,6.323998876371367714e+02,-8.279041393665124982e-02,-8.622044626718197713e-02
2.701740348069613901e+03,5.901542582110830608e+02,6.323391504913189465e+02,-8.277594401178119121e-02,-9.167012529898158069e-02
2.702340468093618711e+03,5.901045870498356862e+02,6.322784229617875553e+02,-8.276147642515069291e-02,-8.361004291368506758e-02
2.702940588117623520e+03,5.900549245705417434e+02,6.322177050474615498e+02,-8.274701117654578719e-02,-8.071721914807325482e-02
2.703540708141628329e+03,5.900052707717985641e+02,6.321569967472597682e+02,-8.273254826575229814e-02,-7.794032106435981599e-02
2.704140828165632684e+03,5.899556256522035937e+02,6.320962980601011623e+02,-8.271808769255592497e-02,-8.070619192970661382e-02
2.704740948189637493e+03,5.899059892103542779e+02,6.320356089849045702e+02,-8.270362945674203381e-02,-8.550269541350599689e-02
2.705341068213642302e+03,5.898563614448480621e+02,6.319749295205887165e+02,-8.268917355809581038e-02,-8.219405534877620434e-02
2.705941188237647111e+03,5.898067423542826191e+02,6.319142596660725530e+02,-8.267471999640232938e-02,-8.730091071563013394e-02
2.706541308261651920e+03,5.897571319372551670e+02,6.318535994202745769e+02,-8.266026877144604101e-02,-9.255635548350900355e-02
2.707141428285656730e+03,5.897075301923636061e+02,6.317929487821137400e+02,-8.264581988301171467e-02,-9.132084129980500009e-02
2.707741548309661539e+03,5.896579371182054956e+02,6.317323077505084257e+02,-8.263137333088378667e-02,-7.770219272105641228e-02
2.708341668333666348e+03,5.896083527133783946e+02,6.316716763243773585e+02,-8.261692911484613822e-02,-7.536098007198738236e-02
2.708941788357671157e+03,5.895587769764800896e+02,6.316110545026390355e+02,-8.260248723468283094e-02,-8.476872546535350883e-02
2.709541908381675967e+03,5.895092099061082536e+02,6.315504422842120675e+02,-8.258804769017737135e-02,-8.395408726181752268e-02
2.710142028405680776e+03,5.894596515008606730e+02,6.314898396680148380e+02,-8.257361048111339086e-02,-7.711088421109141278e-02
2.710742148429685585e+03,5.894101017593351344e+02,6.314292466529658441e+02,-8.255917560727403515e-02,-8.392296236021432043e-02
2.711342268453690394e+03,5.893605606801295380e+02,6.313686632379834691e+02,-8.254474306844239440e-02,-5.112677825540062893e-02
2.711942388477695204e+03,5.893110282618417841e+02,6.313080894219859829e+02,-8.253031286440153103e-02,-8.124469912486757817e-02
2.712542508501700013e+03,5.892615045030696592e+02,6.312475252038917688e+02,-8.251588499493370255e-02,-8.771006177510939916e-02
2.713142628525704822e+03,5.892119894024111773e+02,6.311869705826190966e+02,-8.250145945982144402e-02,-1.006094895377020737e-01
2.713742748549709631e+03,5.891624829584643521e+02,6.311264255570862360e+02,-8.248703625884701296e-02,-8.038541595698538156e-02
2.714342868573714441e+03,5.891129851698271978e+02,6.310658901262112295e+02,-8.247261539179241707e-02,-7.222250093641205404e-02
2.714942988597719250e+03,5.890634960350977281e+02,6.310053642889123466e+02,-8.245819685843933100e-02,-8.302149410939266283e-02
2.715543108621724059e+03,5.890140155528740706e+02,6.309448480441076299e+02,-8.244378065856938775e-02,-7.003202382117584834e-02
2.716143228645728868e+03,5.889645437217543531e+02,6.308843413907151216e+02,-8.242936679196398442e-02,-8.835974030031852611e-02
2.716743348669733678e+03,5.889150805403367031e+02,6.308238443276528642e+02,-8.241495525840411562e-02,-8.342605057368254751e-02
2.717343468693738487e+03,5.888656260072193618e+02,6.307633568538389000e+02,-8.240054605767081763e-02,-8.425426515200606925e-02
2.717943588717743296e+03,5.888161801210006843e+02,6.307028789681911576e+02,-8.238613918954494630e-02,-8.989941504258319727e-02
2.718543708741748105e+03,5.887667428802786844e+02,6.306424106696274521e+02,-8.237173465380666360e-02,-9.719813549126909979e-02
2.719143828765752914e+03,5.887173142836518309e+02,6.305819519570657121e+02,-8.235733245023645066e-02,-9.188524881638820974e-02
2.719743948789757724e+03,5.886678943297184787e+02,6.305215028294236390e+02,-8.234293257861458049e-02,-1.013609093812605361e-01
2.720344068813762533e+03,5.886184830170769828e+02,6.304610632856191614e+02,-8.232853503872070156e-02,-7.473763128580074300e-02
2.720944188837767342e+03,5.885690803443258119e+02,6.304006333245698670e+02,-8.231413983033469828e-02,-8.402848766951884207e-02
2.721544308861772151e+03,5.885196863100632072e+02,6.303402129451934570e+02,-8.229974695323573342e-02,-8.333688438228535611e-02
2.722144428885776961e+03,5.884703009128879785e+02,6.302798021464077465e+02,-8.228535640720333055e-02,-8.802842519658544973e-02
2.722744548909781770e+03,5.884209241513984807e+02,6.302194009271300956e+02,-8.227096819201661082e-02,-7.275353794192451762e-02
2.723344668933786579e+03,5.883715560241931826e+02,6.301590092862783195e+02,-8.225658230745391819e-02,-9.071932959041562050e-02
2.723944788957791388e+03,5.883221965298708938e+02,6.300986272227697782e+02,-8.224219875329445706e-02,-6.539501849988005322e-02
2.724544908981796198e+03,5.882728456670301966e+02,6.300382547355219458e+02,-8.222781752931654364e-02,-7.137778514266707175e-02
2.725145029005801007e+03,5.882235034342696736e+02,6.299778918234522962e+02,-8.221343863529823048e-02,-8.920457903912522302e-02
2.725745149029805816e+03,5.881741698301880206e+02,6.299175384854783033e+02,-8.219906207101745910e-02,-8.420461934396963888e-02
2.726345269053810625e+03,5.881248448533840474e+02,6.298571947205173274e+02,-8.218468783625211549e-02,-7.589334768390756936e-02
2.726945389077815435e+03,5.880755285024565637e+02,6.297968605274865013e+02,-8.217031593078004403e-02,-6.965613580099236368e-02
2.727545509101820244e+03,5.880262207760043793e+02,6.297365359053032989e+02,-8.215594635437840909e-02,-9.007858925241711556e-02
2.728145629125825053e+03,5.879769216726261902e+02,6.296762208528847395e+02,-8.214157910682441666e-02,-8.713155209547940316e-02
