t,x,v,Fh,Fh2,dx_dt
1.459491898379675945e+01,-1.047164072370116550e+00,-4.720629679308425697e-01,-3.839477326917215549e-01,6.315759097376864861e-02,-4.720629679308425697e-01
1.459891978395679146e+01,-1.049043444332573571e+00,-4.674335142422660350e-01,-3.868907136369340027e-01,6.127972919805447366e-02,-4.674335142422660350e-01
1.460292058411682348e+01,-1.050904275433018675e+00,-4.627943936558852611e-01,-3.898262881377150268e-01,5.940067906955528304e-02,-4.627943936558852611e-01
1.460692138427685549e+01,-1.052746527167100377e+00,-4.581456888726723187e-01,-3.927544083939856767e-01,5.752047550505298701e-02,-4.581456888726723187e-01
1.461092218443688751e+01,-1.054570161357014646e+00,-4.534874829101753768e-01,-3.956750267528686971e-01,5.563915343572500838e-02,-4.534874829101753768e-01
1.461492298459691952e+01,-1.056375140151503578e+00,-4.488198591025185924e-01,-3.985880957086884724e-01,5.375674780714428252e-02,-4.488198591025185924e-01
1.461892378475695153e+01,-1.058161426030521435e+00,-4.441429010921258969e-01,-4.014935679062147655e-01,5.187329357646450895e-02,-4.441429010921258969e-01
1.462292458491698355e+01,-1.059928981865909448e+00,-4.394566927253164001e-01,-4.043913961773439869e-01,4.998882567597847520e-02,-4.394566927253164001e-01
1.462692538507701556e+01,-1.061677770801881415e+00,-4.347613182701593471e-01,-4.072815334510663243e-01,4.810337908595276740e-02,-4.347613182701593471e-01
1.463092618523704758e+01,-1.063407756301555152e+00,-4.300568623293574699e-01,-4.101639327969628934e-01,4.621698880677890808e-02,-4.300568623293574699e-01
1.463492698539707959e+01,-1.065118902176599880e+00,-4.253434097868234454e-01,-4.130385474474778107e-01,4.432968984107538146e-02,-4.253434097868234454e-01
1.463892778555711160e+01,-1.066811172587238232e+00,-4.206210458076798941e-01,-4.159053307979179714e-01,4.244151719368765424e-02,-4.206210458076798941e-01
1.464292858571714362e+01,-1.068484532042245139e+00,-4.158898558382594368e-01,-4.187642364064531608e-01,4.055250587168815479e-02,-4.158898558382594368e-01
1.464692938587717563e+01,-1.070138945398948271e+00,-4.111499256061045271e-01,-4.216152179941158873e-01,3.866269088437629398e-02,-4.111499256061045271e-01
1.465093018603720765e+01,-1.071774377863227379e+00,-4.064013411199678960e-01,-4.244582294448017712e-01,3.677210724327845126e-02,-4.064013411199678960e-01
1.465493098619723966e+01,-1.073390794989515173e+00,-4.016441886698118857e-01,-4.272932248052691007e-01,3.488078996214800248e-02,-4.016441886698118857e-01
1.465893178635727168e+01,-1.074988162680797110e+00,-3.968785548268090602e-01,-4.301201582851390537e-01,3.298877405696526433e-02,-3.968785548268090602e-01
1.466293258651730369e+01,-1.076566447188610498e+00,-3.921045264433418720e-01,-4.329389842568956426e-01,3.109609454593754291e-02,-3.921045264433418720e-01
1.466693338667733570e+01,-1.078125615113045832e+00,-3.873221906530027181e-01,-4.357496572558858250e-01,2.920278644949913377e-02,-3.873221906530027181e-01
1.467093418683736772e+01,-1.079665633402746128e+00,-3.825316348705939395e-01,-4.385521319803193929e-01,2.730888479031127677e-02,-3.825316348705939395e-01
1.467493498699739973e+01,-1.081186469354906698e+00,-3.777329467921279882e-01,-4.413463632912689727e-01,2.541442459326221509e-02,-3.777329467921279882e-01
1.467893578715743175e+01,-1.082688090615275600e+00,-3.729262143948271491e-01,-4.441323062126700250e-01,2.351944088546713968e-02,-3.729262143948271491e-01
1.468293658731746376e+01,-1.084170465178153409e+00,-3.681115259371237070e-01,-4.469099159313208447e-01,2.162396869626824134e-02,-3.681115259371237070e-01
1.468693738747749578e+01,-1.085633561386392998e+00,-3.632889699586599463e-01,-4.496791477968826722e-01,1.972804305723466212e-02,-3.632889699586599463e-01
1.469093818763752779e+01,-1.087077347932940752e+00,-3.584586352759532857e-01,-4.524399573226339788e-01,1.783169900104365074e-02,-3.584586352759532857e-01
1.469493898779755980e+01,-1.088501793889647962e+00,-3.536206109016439281e-01,-4.551923001950199943e-01,1.593497154095312868e-02,-3.536206109016439281e-01
1.469893978795759182e+01,-1.089906868660882155e+00,-3.487749861790280792e-01,-4.579361322459522543e-01,1.403789570571326376e-02,-3.487749861790280792e-01
1.470294058811762383e+01,-1.091292542001506272e+00,-3.439218507350791931e-01,-4.606714094734153386e-01,1.214050652642844653e-02,-3.439218507350791931e-01
1.470694138827765585e+01,-1.092658784031610431e+00,-3.390612944392440431e-01,-4.633980880504971478e-01,1.024283902577944466e-02,-3.390612944392440431e-01
1.471094218843768786e+01,-1.094005565236511490e+00,-3.341934074034424995e-01,-4.661161243253888475e-01,8.344928218023408076e-03,-3.341934074034424995e-01
1.471494298859771988e+01,-1.095332856466754157e+00,-3.293182799820679185e-01,-4.688254748213850909e-01,6.446809108993858603e-03,-3.293182799820679185e-01
1.471894378875775189e+01,-1.096640628938110096e+00,-3.244360027719866424e-01,-4.715260962368837405e-01,4.548516696100705567e-03,-3.244360027719866424e-01
1.472294458891778390e+01,-1.097928854231578155e+00,-3.195466666125386102e-01,-4.742179454453860910e-01,2.650085968330228442e-03,-3.195466666125386102e-01
1.472694538907781592e+01,-1.099197504293385030e+00,-3.146503625855368025e-01,-4.769009794954967019e-01,7.515519062450820575e-04,-3.146503625855368025e-01
1.473094618923784793e+01,-1.100446551434983489e+00,-3.097471820152674082e-01,-4.795751556109235647e-01,-1.147050518015686055e-03,-3.097471820152674082e-01
1.473494698939787995e+01,-1.101675968333054811e+00,-3.048372164684901575e-01,-4.822404311904779917e-01,-3.045686340736666886e-03,-3.048372164684901575e-01
1.473894778955791196e+01,-1.102885728029506796e+00,-2.999205577544378221e-01,-4.848967638080745046e-01,-4.944320606626063930e-03,-2.999205577544378221e-01
1.474294858971794397e+01,-1.104075803931474420e+00,-2.949972979248164928e-01,-4.875441112127312238e-01,-6.842918368815696650e-03,-2.949972979248164928e-01
1.474694938987797599e+01,-1.105246169811320511e+00,-2.900675292738055244e-01,-4.901824313285693124e-01,-8.741444688861024770e-03,-2.900675292738055244e-01
1.475095019003800800e+01,-1.106396799817834564e+00,-2.851313442991237346e-01,-4.928116822630754235e-01,-1.063986464570405160e-02,-2.851313442991237346e-01
1.475495099019804002e+01,-1.107527668476727234e+00,-2.801888356988180839e-01,-4.954318223005097499e-01,-1.253814333505025302e-02,-2.801888356988180839e-01
1.475895179035807203e+01,-1.108638750658330840e+00,-2.752400964862933841e-01,-4.980428098790788960e-01,-1.443624584315526121e-02,-2.752400964862933841e-01
1.476295259051810405e+01,-1.109730021609871331e+00,-2.702852198809594930e-01,-5.006446036212696127e-01,-1.633413727331901530e-02,-2.702852198809594930e-01
1.476695339067813606e+01,-1.110801456956732380e+00,-2.653242993038930631e-01,-5.032371623349141121e-01,-1.823178274691118761e-02,-2.653242993038930631e-01
1.477095419083816807e+01,-1.111853032702453614e+00,-2.603574283778377074e-01,-5.058204450131894570e-01,-2.012914740337119063e-02,-2.603574283778377074e-01
1.477495499099820009e+01,-1.112884725228730831e+00,-2.553847009272041113e-01,-5.083944108346183377e-01,-2.202619640020816311e-02,-2.553847009272041113e-01
1.477895579115823210e+01,-1.113896511295417557e+00,-2.504062109780695877e-01,-5.109590191630685174e-01,-2.392289491300099435e-02,-2.504062109780695877e-01
1.478295659131826412e+01,-1.114888368040522604e+00,-2.454220527581787437e-01,-5.135142295477528318e-01,-2.581920813539829648e-02,-2.454220527581787437e-01
1.478695739147829613e+01,-1.115860272980212287e+00,-2.404323206969428139e-01,-5.160600017232297443e-01,-2.771510127911842869e-02,-2.404323206969428139e-01
1.479095819163832815e+01,-1.116812204008809095e+00,-2.354371094254401053e-01,-5.185962956094024578e-01,-2.961053957394947644e-02,-2.354371094254401053e-01
1.479495899179836016e+01,-1.117744139398791692e+00,-2.304365137764158022e-01,-5.211230713115198032e-01,-3.150548826774926536e-02,-2.304365137764158022e-01
1.479895979195839217e+01,-1.118656057800796244e+00,-2.254306287842820500e-01,-5.236402891201755727e-01,-3.339991262644535774e-02,-2.254306287842820500e-01
1.480296059211842419e+01,-1.119547938243614649e+00,-2.204195496851178993e-01,-5.261479095113088533e-01,-3.529377793403505603e-02,-2.204195496851178993e-01
1.480696139227845620e+01,-1.120419760135706877e+00,-2.154033719096244692e-01,-5.286458931476734069e-01,-3.718704949409436245e-02,-2.154033719096244692e-01
1.481096219243848822e+01,-1.121271503287644355e+00,-2.103821909752555119e-01,-5.311342008972496087e-01,-3.907969265186873181e-02,-2.103821909752555119e-01
1.481496299259852023e+01,-1.122103147867004713e+00,-2.053561026933830858e-01,-5.336127937842211066e-01,-4.097167274841191642e-02,-2.053561026933830858e-01
1.481896379275855224e+01,-1.122914674417844427e+00,-2.003252030868861444e-01,-5.360816330143863828e-01,-4.286295514022391007e-02,-2.003252030868861444e-01
1.482296459291858426e+01,-1.123706063873292083e+00,-1.952895883326502824e-01,-5.385406799884823181e-01,-4.475350521189289110e-02,-1.952895883326502824e-01
1.482696539307861627e+01,-1.124477297555549260e+00,-1.902493547615676517e-01,-5.409898963021846363e-01,-4.664328837609520162e-02,-1.902493547615676517e-01
1.483096619323864829e+01,-1.125228357175890315e+00,-1.852045988585369896e-01,-5.434292437461076819e-01,-4.853227007359538908e-02,-1.852045988585369896e-01
1.483496699339868030e+01,-1.125959224834661709e+00,-1.801554172624637018e-01,-5.458586843058046423e-01,-5.042041577324614388e-02,-1.801554172624637018e-01
1.483896779355871232e+01,-1.126669883021283347e+00,-1.751019067662597517e-01,-5.482781801617668815e-01,-5.230769097198836176e-02,-1.751019067662597517e-01
1.484296859371874433e+01,-1.127360314614247461e+00,-1.700441643168436878e-01,-5.506876936894249397e-01,-5.419406119485110918e-02,-1.700441643168436878e-01
1.484696939387877634e+01,-1.128030502881119057e+00,-1.649822870151406995e-01,-5.530871874591478665e-01,-5.607949199495163017e-02,-1.649822870151406995e-01
1.485097019403880836e+01,-1.128680431478535473e+00,-1.599163721160825891e-01,-5.554766242362431106e-01,-5.796394895349533949e-02,-1.599163721160825891e-01
1.485497099419884037e+01,-1.129310084452207263e+00,-1.548465170286076886e-01,-5.578559669809571853e-01,-5.984739767977585723e-02,-1.548465170286076886e-01
1.485897179435887239e+01,-1.129919446236917091e+00,-1.497728193156610266e-01,-5.602251788484750028e-01,-6.172980381117496029e-02,-1.497728193156610266e-01
1.486297259451890440e+01,-1.130508501656521059e+00,-1.446953766941941333e-01,-5.625842231889200962e-01,-6.361113301316259627e-02,-1.446953766941941333e-01
1.486697339467893642e+01,-1.131077235923947155e+00,-1.396142870351652632e-01,-5.649330635473548412e-01,-6.549135097929691118e-02,-1.396142870351652632e-01
1.487097419483896843e+01,-1.131625634646269418e+00,-1.345296483244868835e-01,-5.672716636693808656e-01,-6.737042343858570814e-02,-1.345296483244868835e-01
1.487497499499900044e+01,-1.132153683833174496e+00,-1.294415585829251925e-01,-5.695999875047028649e-01,-6.924831616822899050e-02,-1.294415585829251925e-01
1.487897579515903246e+01,-1.132661369862751677e+00,-1.243501161292056428e-01,-5.719179991671295982e-01,-7.112499494326252059e-02,-1.243501161292056428e-01
1.488297659531906447e+01,-1.133148679507282042e+00,-1.192554194040948978e-01,-5.742256629701603110e-01,-7.300042557273207777e-02,-1.192554194040948978e-01
1.488697739547909649e+01,-1.133615599936352636e+00,-1.141575669476236898e-01,-5.765229434308294376e-01,-7.487457390415662439e-02,-1.141575669476236898e-01
1.489097819563912850e+01,-1.134062118716856471e+00,-1.090566573990868482e-01,-5.788098052697070450e-01,-7.674740582352836127e-02,-1.090566573990868482e-01
1.489497899579916051e+01,-1.134488223812992524e+00,-1.039527894970433408e-01,-5.810862134108981669e-01,-7.861888725531269995e-02,-1.039527894970433408e-01
1.489897979595919253e+01,-1.134893903586265740e+00,-9.884606207931609378e-02,-5.833521329820429147e-01,-8.048898416244826270e-02,-9.884606207931609378e-02
1.490298059611922454e+01,-1.135279146795487248e+00,-9.373657408299229665e-02,-5.856075293143170324e-01,-8.235766254634688255e-02,-9.373657408299229665e-02
1.490698139627925656e+01,-1.135643942596773703e+00,-8.862442454442306938e-02,-5.878523679424314530e-01,-8.422488844689357546e-02,-8.862442454442306938e-02
1.491098219643928857e+01,-1.135988280543548390e+00,-8.350971259922371215e-02,-5.900866146046320759e-01,-8.609062794244663752e-02,-8.350971259922371215e-02
1.491498299659932059e+01,-1.136312150586539893e+00,-7.839253748227356655e-02,-5.923102352427003225e-01,-8.795484714983750618e-02,-7.839253748227356655e-02
1.491898379675935260e+01,-1.136615543073783208e+00,-7.327299852771611277e-02,-5.945231960019528028e-01,-8.981751222437084348e-02,-7.327299852771611277e-02
1.492298459691938461e+01,-1.136898448750619073e+00,-6.815119516895888629e-02,-5.967254632312414264e-01,-9.167858935982456381e-02,-6.815119516895888629e-02
1.492698539707941663e+01,-1.137160858759694415e+00,-6.302722693867349180e-02,-5.989170034829531808e-01,-9.353804478844976455e-02,-6.302722693867349180e-02
1.493098619723944864e+01,-1.137402764640961683e+00,-5.790119346879564477e-02,-6.010977835130104641e-01,-9.539584478097073994e-02,-5.790119346879564477e-02
1.493498699739948066e+01,-1.137624158331477675e+00,-5.277319448816146508e-02,-6.032677702803010966e-01,-9.725195564672060866e-02,-5.277319448816146508e-02
1.493898779755951267e+01,-1.137825032161282390e+00,-4.764332976141177900e-02,-6.054269309330997384e-01,-9.910634373745012826e-02,-4.764332976141177900e-02
1.494298859771954469e+01,-1.138005378861888017e+00,-4.251169913487901769e-02,-6.075752328280096259e-01,-1.009589754471504897e-01,-4.251169913487901769e-02
1.494698939787957670e+01,-1.138165191567167334e+00,-3.737840253159775000e-02,-6.097126435340803896e-01,-1.028098172142237476e-01,-3.737840253159775000e-02
1.495099019803960871e+01,-1.138304463811606437e+00,-3.224353993178894623e-02,-6.118391308283720464e-01,-1.046588355227165840e-01,-3.224353993178894623e-02
1.495499099819964073e+01,-1.138423189530303414e+00,-2.710721137285995383e-02,-6.139546626959554443e-01,-1.065059969023202380e-01,-2.710721137285995383e-02
1.495899179835967274e+01,-1.138521363058969671e+00,-2.196951694940452865e-02,-6.160592073299115956e-01,-1.083512679283704927e-01,-2.196951694940452865e-02
1.496299259851970476e+01,-1.138598979133929490e+00,-1.683055681320279329e-02,-6.181527331313324547e-01,-1.101946152218477443e-01,-1.683055681320279329e-02
1.496699339867973677e+01,-1.138656032892132686e+00,-1.169043117293884493e-02,-6.202352081551704144e-01,-1.120360054488407503e-01,-1.169043117293884493e-02
1.497099419883976879e+01,-1.138692519874233477e+00,-6.549240063140725730e-03,-6.223063990138012480e-01,-1.138754050237157783e-01,-6.549240063140725730e-03
1.497499499899980080e+01,-1.138708436010618330e+00,-1.407084043136901455e-03,-6.243665243608008675e-01,-1.157127806888819388e-01,-1.407084043136901455e-03
1.497899579915983281e+01,-1.138703777642408710e+00,3.735934372577479068e-03,-6.264160415947827021e-01,-1.175480999638820467e-01,3.735934372577479068e-03
1.498299659931986483e+01,-1.138678541533853616e+00,8.879710650206273231e-03,-6.284552547154087510e-01,-1.193813309005944817e-01,8.879710650206273231e-03
1.498699739947989684e+01,-1.138632724872328694e+00,1.402413823665234552e-02,-6.304843143233908043e-01,-1.212124420832332711e-01,1.402413823665234552e-02
1.499099819963992886e+01,-1.138566325268337565e+00,1.916910855951751286e-02,-6.325032176204894441e-01,-1.230414026283480067e-01,1.916910855951751286e-02
1.499499899979996087e+01,-1.138479340759286140e+00,2.431451146261245227e-02,-6.345118358958389271e-01,-1.248681820400305287e-01,2.431451146261245227e-02
1.499899979995999288e+01,-1.138371769835175407e+00,2.946023865288487434e-02,-6.365101411763627315e-01,-1.266927491746340506e-01,2.946023865288487434e-02
1.500300060012002490e+01,-1.138243611416684731e+00,3.460618177436398241e-02,-6.384981032893504160e-01,-1.285150730193278801e-01,3.460618177436398241e-02
1.500700140028005691e+01,-1.138094864856971755e+00,3.975223225761929935e-02,-6.404756798028768960e-01,-1.303351226607027680e-01,3.975223225761929935e-02
1.501100220044008893e+01,-1.137925529943729197e+00,4.489828152317507093e-02,-6.424428284859472482e-01,-1.321528672094324230e-01,4.489828152317507093e-02
1.501500300060012094e+01,-1.137735606899185958e+00,5.004422098151026232e-02,-6.443995073084956005e-01,-1.339682758002735952e-01,5.004422098151026232e-02
1.501900380076015296e+01,-1.137525096380223033e+00,5.518994204056355823e-02,-6.463456744436520962e-01,-1.357813175935467520e-01,5.518994204056355823e-02
1.502300460092018319e+01,-1.137293999479468631e+00,6.033533616917539227e-02,-6.482812882867634574e-01,-1.375919617875022427e-01,6.033533616917539227e-02
1.502700540108021521e+01,-1.137042317722388285e+00,6.548029473181157800e-02,-6.502063074043638036e-01,-1.394001775847014957e-01,6.548029473181157800e-02
1.503100620124024722e+01,-1.136770053068206776e+00,7.062470909057848301e-02,-6.521206905641173668e-01,-1.412059342114847793e-01,7.062470909057848301e-02
1.503500700140027924e+01,-1.136477207910448817e+00,7.576847064380096142e-02,-6.540243967464184349e-01,-1.430092009255537200e-01,7.576847064380096142e-02
1.503900780156031125e+01,-1.136163785076939936e+00,8.091147082602007101e-02,-6.559173851443910186e-01,-1.448099470159703306e-01,8.091147082602007101e-02
1.504300860172034326e+01,-1.135829787829805815e+00,8.605360110799314954e-02,-6.577996151638881850e-01,-1.466081418031571493e-01,8.605360110799314954e-02
1.504700940188037528e+01,-1.135475219865472951e+00,9.119475299669374535e-02,-6.596710464234927240e-01,-1.484037546388971285e-01,9.119475299669374535e-02
1.505101020204040729e+01,-1.135100085314668661e+00,9.633481803531160348e-02,-6.615316387545168153e-01,-1.501967549063337459e-01,9.633481803531160348e-02
1.505501100220043931e+01,-1.134704388742420411e+00,1.014736878032527212e-01,-6.633813522010018060e-01,-1.519871120199708936e-01,1.014736878032527212e-01
1.505901180236047132e+01,-1.134288135148056265e+00,1.066112539161393202e-01,-6.652201470197187660e-01,-1.537747954256729610e-01,1.066112539161393202e-01
1.506301260252050334e+01,-1.133851329965204879e+00,1.117474080258098468e-01,-6.670479836801679330e-01,-1.555597746006648074e-01,1.117474080258098468e-01
1.506701340268053535e+01,-1.133393979061795731e+00,1.168820418203189715e-01,-6.688648228645792670e-01,-1.573420190535317620e-01,1.168820418203189715e-01
1.507101420284056736e+01,-1.132916088740058447e+00,1.220150470239376173e-01,-6.706706254679120072e-01,-1.591214983242195680e-01,1.220150470239376173e-01
1.507501500300059938e+01,-1.132417665731767276e+00,1.271463154698845022e-01,-6.724653526151925798e-01,-1.608981819956255555e-01,1.271463154698845022e-01
1.507901580316063139e+01,-1.131898717196329063e+00,1.322757391007449435e-01,-6.742489656570407330e-01,-1.626720396897176901e-01,1.322757391007449435e-01
1.508301660332066341e+01,-1.131359250734751853e+00,1.374032097614008574e-01,-6.760214261206521913e-01,-1.644430410346609528e-01,1.374032097614008574e-01
1.508701740348069542e+01,-1.130799274378845087e+00,1.425286193913782307e-01,-6.777826957595882718e-01,-1.662111556987763694e-01,1.425286193913782307e-01
1.509101820364072744e+01,-1.130218796590797048e+00,1.476518600317937580e-01,-6.795327365555072774e-01,-1.679763533917113805e-01,1.476518600317937580e-01
1.509501900380075945e+01,-1.129617826263176417e+00,1.527728238253546755e-01,-6.812715107181636087e-01,-1.697386038644397854e-01,1.527728238253546755e-01
1.509901980396079146e+01,-1.128996372718931163e+00,1.578914030163587612e-01,-6.829989806854085410e-01,-1.714978769092618816e-01,1.578914030163587612e-01
1.510302060412082348e+01,-1.128354445711388543e+00,1.630074899506944730e-01,-6.847151091231896691e-01,-1.732541423598042418e-01,1.630074899506944730e-01
1.510702140428085549e+01,-1.127692055424256212e+00,1.681209770758407829e-01,-6.864198589255513516e-01,-1.750073700910200203e-01,1.681209770758407829e-01
1.511102220444088751e+01,-1.127009212471620669e+00,1.732317569408673430e-01,-6.881131932146344887e-01,-1.767575300191885912e-01,1.732317569408673430e-01
1.511502300460091952e+01,-1.126305927897948367e+00,1.783397221964342638e-01,-6.897950753406763003e-01,-1.785045921019159099e-01,1.783397221964342638e-01
1.511902380476095153e+01,-1.125582213178085267e+00,1.834447655947923639e-01,-6.914654688820107697e-01,-1.802485263381342073e-01,1.834447655947923639e-01
1.512302460492098355e+01,-1.124838080217257286e+00,1.885467799897829755e-01,-6.931243376450683114e-01,-1.819893027681022124e-01,1.885467799897829755e-01
1.512702540508101556e+01,-1.124073541351069405e+00,1.936456583368381112e-01,-6.947716456643762140e-01,-1.837268914734050129e-01,1.936456583368381112e-01
1.513102620524104758e+01,-1.123288609345506783e+00,1.987412936929802698e-01,-6.964073572025578640e-01,-1.854612625769541112e-01,1.987412936929802698e-01
1.513502700540107959e+01,-1.122483297396552615e+00,2.038335792196281360e-01,-6.980314367509540263e-01,-1.871923862434437258e-01,2.038335792196281360e-01
1.513902780556111161e+01,-1.121657619103876735e+00,2.089224083674685040e-01,-6.996438490682195255e-01,-1.889202327074006593e-01,2.089224083674685040e-01
1.514302860572114362e+01,-1.120811588506293921e+00,2.140076745986783102e-01,-7.012445591139828682e-01,-1.906447722235568576e-01,2.140076745986783102e-01
1.514702940588117563e+01,-1.119945220081982384e+00,2.190892714100106664e-01,-7.028335320596338365e-01,-1.923659750753516917e-01,2.190892714100106664e-01
1.515103020604120765e+01,-1.119058528730616064e+00,2.241670924698109524e-01,-7.044107333199802756e-01,-1.940838115983719858e-01,2.241670924698109524e-01
1.515503100620123966e+01,-1.118151529773364627e+00,2.292410316180168162e-01,-7.059761285532486497e-01,-1.957982521803521558e-01,2.292410316180168162e-01
1.515903180636127168e+01,-1.117224238952894133e+00,2.343109828661582572e-01,-7.075296836610842632e-01,-1.975092672611741262e-01,2.343109828661582572e-01
1.516303260652130369e+01,-1.116276672433365702e+00,2.393768403973575154e-01,-7.090713647885502624e-01,-1.992168273328674133e-01,2.393768403973575154e-01
1.516703340668133571e+01,-1.115308846800437070e+00,2.444384985663292098e-01,-7.106011383241289669e-01,-2.009209029396089863e-01,2.444384985663292098e-01
1.517103420684136772e+01,-1.114320779061261257e+00,2.494958518993801722e-01,-7.121189708997208712e-01,-2.026214646777234063e-01,2.494958518993801722e-01
1.517503500700139973e+01,-1.113312486644487453e+00,2.545487950944095856e-01,-7.136248293906447548e-01,-2.043184831956828262e-01,2.545487950944095856e-01
1.517903580716143175e+01,-1.112283987400261021e+00,2.595972230209088738e-01,-7.151186809156384605e-01,-2.060119291941068242e-01,2.595972230209088738e-01
1.518303660732146376e+01,-1.111235299600222381e+00,2.646410307199618117e-01,-7.166004928368578941e-01,-2.077017734257625703e-01,2.646410307199618117e-01
1.518703740748149578e+01,-1.110166441937508575e+00,2.696801134042444703e-01,-7.180702327598775803e-01,-2.093879866955647984e-01,2.696801134042444703e-01
1.519103820764152779e+01,-1.109077433526752143e+00,2.747143664580252165e-01,-7.195278685336906621e-01,-2.110705398605757510e-01,2.747143664580252165e-01
1.519503900780155980e+01,-1.107968293904081580e+00,2.797436854371646575e-01,-7.209733682507086794e-01,-2.127494038300052348e-01,2.797436854371646575e-01
1.519903980796159182e+01,-1.106839043027121328e+00,2.847679660691157522e-01,-7.224067002467615684e-01,-2.144245495652105649e-01,2.847679660691157522e-01
1.520304060812162383e+01,-1.105689701274870984e+00,2.897871042534634345e-01,-7.238278331012060196e-01,-2.160959480797871035e-01,2.897871042534634345e-01
1.520704140828165585e+01,-1.104520289402955324e+00,2.948009962558960084e-01,-7.252367356734962245e-01,-2.177635704700427444e-01,2.948009962558960084e-01
1.521104220844168786e+01,-1.103330828595980195e+00,2.998095384583800427e-01,-7.266333770473460962e-01,-2.194273878676372691e-01,2.998095384583800427e-01
1.521504300860171988e+01,-1.102121340484965684e+00,3.048126273015845378e-01,-7.280177265255862729e-01,-2.210873714353931430e-01,3.048126273015845378e-01
1.521904380876175189e+01,-1.100891847107894117e+00,3.098101594671285874e-01,-7.293897536684806893e-01,-2.227434923994715543e-01,3.098101594671285874e-01
1.522304460892178390e+01,-1.099642370909709621e+00,3.148020318775811566e-01,-7.307494282937269103e-01,-2.243957220493722760e-01,3.148020318775811566e-01
1.522704540908181592e+01,-1.098372934742319229e+00,3.197881416964613033e-01,-7.320967204764559089e-01,-2.260440317379337483e-01,3.197881416964613033e-01
1.523104620924184793e+01,-1.097083561864591106e+00,3.247683863282379013e-01,-7.334316005492320656e-01,-2.276883928813330515e-01,3.247683863282379013e-01
1.523504700940187995e+01,-1.095774275942356768e+00,3.297426634183298622e-01,-7.347540391020535022e-01,-2.293287769590858782e-01,3.297426634183298622e-01
1.523904780956191196e+01,-1.094445101048408642e+00,3.347108708531061350e-01,-7.360640069823513043e-01,-2.309651555140466161e-01,3.347108708531061350e-01
1.524304860972194398e+01,-1.093096061662502505e+00,3.396729067598855401e-01,-7.373614752949906315e-01,-2.325975001524082653e-01,3.396729067598855401e-01
1.524704940988197599e+01,-1.091727182671355711e+00,3.446286695069368244e-01,-7.386464154022696071e-01,-2.342257825437024654e-01,3.446286695069368244e-01
1.525105021004200800e+01,-1.090338489368647634e+00,3.495780577034788283e-01,-7.399187989239199847e-01,-2.358499744207994964e-01,3.495780577034788283e-01
1.525505101020204002e+01,-1.088930007455020110e+00,3.545209701996802076e-01,-7.411785977371072587e-01,-2.374700475799083332e-01,3.545209701996802076e-01
1.525905181036207203e+01,-1.087501763038077218e+00,3.594573060866597669e-01,-7.424257839764298872e-01,-2.390859738805765078e-01,3.594573060866597669e-01
1.526305261052210405e+01,-1.086053782632385056e+00,3.643869646964860709e-01,-7.436603300339201805e-01,-2.406977252456902749e-01,3.643869646964860709e-01
1.526705341068213606e+01,-1.084586093159471742e+00,3.693098456021778886e-01,-7.448822085590438569e-01,-2.423052736614744740e-01,3.693098456021778886e-01
1.527105421084216808e+01,-1.083098721947828080e+00,3.742258486177036936e-01,-7.460913924587000423e-01,-2.439085911774925841e-01,3.742258486177036936e-01
1.527505501100220009e+01,-1.081591696732906449e+00,3.791348737979821082e-01,-7.472878548972212709e-01,-2.455076499066468076e-01,3.791348737979821082e-01
1.527905581116223210e+01,-1.080065045609661434e+00,3.840368215759604187e-01,-7.484715693193032537e-01,-2.471024220486200684e-01,3.840368215759604187e-01
1.528305661132226412e+01,-1.078518797050719069e+00,3.889315926925000499e-01,-7.496425094306412573e-01,-2.486928798706533605e-01,3.889315926925000499e-01
1.528705741148229613e+01,-1.076952979998875293e+00,3.938190879377266307e-01,-7.508006491575267560e-01,-2.502789956655431247e-01,3.938190879377266307e-01
1.529105821164232815e+01,-1.075367623784648785e+00,3.986992084033044725e-01,-7.519459626947919695e-01,-2.518607418000053388e-01,3.986992084033044725e-01
1.529505901180236016e+01,-1.073762758125132999e+00,4.035718554858476748e-01,-7.530784245064200411e-01,-2.534380907152955498e-01,4.035718554858476748e-01
1.529905981196239217e+01,-1.072138413123996603e+00,4.084369308869202353e-01,-7.541980093255452600e-01,-2.550110149272091786e-01,4.084369308869202353e-01
1.530306061212242419e+01,-1.070494619271483705e+00,4.132943366130361063e-01,-7.553046921544529502e-01,-2.565794870260811877e-01,4.132943366130361063e-01
1.530706141228245620e+01,-1.068831407444412518e+00,4.181439749756591384e-01,-7.563984482645796925e-01,-2.581434796767864692e-01,4.181439749756591384e-01
1.531106221244248822e+01,-1.067148808906177360e+00,4.229857485912031367e-01,-7.574792531965131026e-01,-2.597029656187394564e-01,4.229857485912031367e-01
1.531506301260252023e+01,-1.065446855306746876e+00,4.278195603810316383e-01,-7.585470827599919419e-01,-2.612579176658944569e-01,4.278195603810316383e-01
1.531906381276255225e+01,-1.063725578682664930e+00,4.326453135714583564e-01,-7.596019130339061176e-01,-2.628083087067454304e-01,4.326453135714583564e-01
1.532306461292258426e+01,-1.061985011457050376e+00,4.374629116937465700e-01,-7.606437203662964608e-01,-2.643541117043259336e-01,4.374629116937465700e-01
1.532706541308261627e+01,-1.060225186439597733e+00,4.422722585841097342e-01,-7.616724813743551703e-01,-2.658952996962095083e-01,4.422722585841097342e-01
