t,v,w,q,dv_dt,dv_dt_noisy
8.083616723344668742e+00,8.428826802461232504e+00,9.251335484540568546e-03,4.733149221353451230e-02,1.096921437868569882e-02,2.274549476426447961e-02
8.085617123424684749e+00,8.428848731944087902e+00,9.240818881011029357e-03,4.727572120530817990e-02,1.095588433611838219e-02,-1.092683468547483300e-02
8.087617523504700756e+00,8.428870634777569038e+00,9.230314872903263440e-03,4.722002360234280050e-02,1.094257045445257148e-02,-3.645925390590125728e-03
8.089617923584716763e+00,8.428892510993982512e+00,9.219823445263029826e-03,4.716439930527006191e-02,1.092927271415500279e-02,-2.059195334470931976e-02
8.091618323664732770e+00,8.428914360625594071e+00,9.209344583153134672e-03,4.710884821485565588e-02,1.091599109571950166e-02,6.842280146787448579e-03
8.093618723744748777e+00,8.428936183704637486e+00,9.198878271653436467e-03,4.705337023199927110e-02,1.090272557963967159e-02,-9.705709630910656915e-03
8.095619123824764785e+00,8.428957980263300342e+00,9.188424495860837357e-03,4.699796525773460021e-02,1.088947614646640361e-02,5.422742469358642764e-02
8.097619523904780792e+00,8.428979750333738252e+00,9.177983240889286617e-03,4.694263319322932587e-02,1.087624277674947848e-02,4.930765058107830501e-02
8.099619923984796799e+00,8.429001493948067747e+00,9.167554491869784120e-03,4.688737393978513468e-02,1.086302545106776485e-02,-7.944217240177055273e-03
8.101620324064812806e+00,8.429023211138364502e+00,9.157138233950375128e-03,4.683218739883771714e-02,1.084982415003032941e-02,1.344829367281568690e-02
8.103620724144828813e+00,8.429044901936668666e+00,9.146734452296152035e-03,4.677707347195675380e-02,1.083663885426311424e-02,1.907803248237559951e-02
8.105621124224844820e+00,8.429066566374981306e+00,9.136343132089259564e-03,4.672203206084592914e-02,1.082346954441448794e-02,-2.822025930952262035e-04
8.107621524304860827e+00,8.429088204485266189e+00,9.125964258528882628e-03,4.666706306734291765e-02,1.081031620116368330e-02,2.792359600398294783e-03
8.109621924384876834e+00,8.429109816299447999e+00,9.115597816831261940e-03,4.661216639341941859e-02,1.079717880520436601e-02,2.341412093086001761e-02
8.111622324464892841e+00,8.429131401849414118e+00,9.105243792229680139e-03,4.655734194118109348e-02,1.078405733725373850e-02,5.155208747097905775e-03
8.113622724544908849e+00,8.429152961167014624e+00,9.094902169974470457e-03,4.650258961286762860e-02,1.077095177806164372e-02,4.538258783077111710e-03
8.115623124624924856e+00,8.429174494284058738e+00,9.084572935333011523e-03,4.644790931085270025e-02,1.075786210839257961e-02,9.939433880231171928e-03
8.117623524704940863e+00,8.429196001232320157e+00,9.074256073589730826e-03,4.639330093764398866e-02,1.074478830903857762e-02,3.525433412058076588e-02
8.119623924784956870e+00,8.429217482043535270e+00,9.063951570046104717e-03,4.633876439588317103e-02,1.073173036080721232e-02,5.295952631803879651e-03
8.121624324864972877e+00,8.429238936749397837e+00,9.053659410020654941e-03,4.628429958834591462e-02,1.071868824454536018e-02,1.826045661910111195e-02
8.123624724944988884e+00,8.429260365381567865e+00,9.043379578848952105e-03,4.622990641794189753e-02,1.070566194110789127e-02,1.527081034575107979e-02
8.125625125025004891e+00,8.429281767971668060e+00,9.033112061883615679e-03,4.617558478771478792e-02,1.069265143137521079e-02,2.478648746794215318e-02
8.127625525105020898e+00,8.429303144551278493e+00,9.022856844494310524e-03,4.612133460084226477e-02,1.067965669625392522e-02,6.583263809887579532e-03
8.129625925185036905e+00,8.429324495151943708e+00,9.012613912067752100e-03,4.606715576063599715e-02,1.066667771668106113e-02,6.164408188951801815e-04
8.131626325265052913e+00,8.429345819805172724e+00,9.002383250007699525e-03,4.601304817054164414e-02,1.065371447360408119e-02,-3.322058310808562176e-03
8.133626725345068920e+00,8.429367118542430148e+00,8.992164843734962512e-03,4.595901173413888957e-02,1.064076694800064615e-02,1.519385411820812354e-02
8.135627125425084927e+00,8.429388391395148616e+00,8.981958678687397904e-03,4.590504635514138648e-02,1.062783512087417392e-02,1.321884828197306128e-02
8.137627525505100934e+00,8.429409638394721682e+00,8.971764740319909670e-03,4.585115193739681266e-02,1.061491897323652012e-02,5.275826098182534105e-03
8.139627925585116941e+00,8.429430859572500268e+00,8.961583014104452377e-03,4.579732838488682206e-02,1.060201848614661380e-02,1.485038232105345517e-02
8.141628325665132948e+00,8.429452054959803320e+00,8.951413485530020780e-03,4.574357560172708642e-02,1.058913364066271789e-02,5.771379937012418443e-02
8.143628725745148955e+00,8.429473224587907154e+00,8.941256140102667171e-03,4.568989349216726753e-02,1.057626441788728222e-02,2.616083142159606259e-02
8.145629125825164962e+00,8.429494368488052558e+00,8.931110963345485765e-03,4.563628196059102415e-02,1.056341079892630930e-02,-2.632996670467255274e-02
8.147629525905180969e+00,8.429515486691441239e+00,8.920977940798616168e-03,4.558274091151602592e-02,1.055057276492732399e-02,3.642034900461808833e-02
8.149629925985196977e+00,8.429536579229237603e+00,8.910857058019253790e-03,4.552927024959391861e-02,1.053775029704517863e-02,1.323344065694679640e-02
8.151630326065212984e+00,8.429557646132566973e+00,8.900748300581632494e-03,4.547586987961036581e-02,1.052494337647114087e-02,-9.983103329364268613e-03
8.153630726145228991e+00,8.429578687432515594e+00,8.890651654077040209e-03,4.542253970648502809e-02,1.051215198441135534e-02,3.722542267940296551e-02
8.155631126225244998e+00,8.429599703160135959e+00,8.880567104113810256e-03,4.536927963527156299e-02,1.049937610209483729e-02,8.745547506330240972e-03
8.157631526305261005e+00,8.429620693346437932e+00,8.870494636317323087e-03,4.531608957115762504e-02,1.048661571078035593e-02,3.066857304044690383e-02
8.159631926385277012e+00,8.429641658022394068e+00,8.860434236330009747e-03,4.526296941946486574e-02,1.047387079174799673e-02,-1.962780739898402002e-03
8.161632326465293019e+00,8.429662597218941400e+00,8.850385889811344942e-03,4.520991908564893358e-02,1.046114132629427651e-02,3.144006523936235253e-02
8.163632726545309026e+00,8.429683510966977877e+00,8.840349582437852238e-03,4.515693847529949484e-02,1.044842729574124718e-02,4.645218025326044650e-03
8.165633126625325033e+00,8.429704399297360595e+00,8.830325299903107536e-03,4.510402749414018503e-02,1.043572868144582166e-02,2.941980369150843863e-02
8.167633526705341040e+00,8.429725262240911121e+00,8.820313027917726922e-03,4.505118604802866439e-02,1.042304546477690330e-02,2.664599360230895247e-02
8.169633926785357048e+00,8.429746099828415495e+00,8.810312752209377082e-03,4.499841404295658320e-02,1.041037762711805037e-02,-1.279278113320477320e-02
8.171634326865373055e+00,8.429766912090615349e+00,8.800324458522777032e-03,4.494571138504958180e-02,1.039772514989878438e-02,1.759265034897197766e-02
8.173634726945389062e+00,8.429787699058220340e+00,8.790348132619685978e-03,4.489307798056731136e-02,1.038508801454995911e-02,1.963126636858415763e-02
8.175635127025405069e+00,8.429808460761897493e+00,8.780383760278915456e-03,4.484051373590341311e-02,1.037246620254439478e-02,9.015487145822030646e-03
8.177635527105421076e+00,8.429829197232278304e+00,8.770431327296324131e-03,4.478801855758553913e-02,1.035985969536401541e-02,-2.543633689175075346e-02
8.179635927185437083e+00,8.429849908499956967e+00,8.760490819484817795e-03,4.473559235227532460e-02,1.034726847451761245e-02,1.579687666322997924e-02
8.181636327265453090e+00,8.429870594595485045e+00,8.750562222674349369e-03,4.468323502676842252e-02,1.033469252154040063e-02,3.766049989683923835e-03
8.183636727345469097e+00,8.429891255549382123e+00,8.740645522711920634e-03,4.463094648799446895e-02,1.032213181798802282e-02,3.406261382539843563e-02
8.185637127425485104e+00,8.429911891392126932e+00,8.730740705461578766e-03,4.457872664301709698e-02,1.030958634543832630e-02,-1.115354471570156533e-02
8.187637527505501112e+00,8.429932502154157348e+00,8.720847756804421536e-03,4.452657539903395745e-02,1.029705608549758011e-02,2.977384311698551972e-02
8.189637927585517119e+00,8.429953087865879269e+00,8.710966662638593844e-03,4.447449266337667739e-02,1.028454101978670820e-02,1.284176617824867028e-02
8.191638327665533126e+00,8.429973648557652410e+00,8.701097408879287717e-03,4.442247834351090857e-02,1.027204112996460417e-02,6.095265118345975092e-02
8.193638727745549133e+00,8.429994184259808065e+00,8.691239981458740577e-03,4.437053234703627197e-02,1.025955639769016159e-02,-1.007613365850743015e-02
8.195639127825565140e+00,8.430014695002716607e+00,8.681394366292486189e-03,4.431865458137201896e-02,1.024708680461117183e-02,2.918512525634666538e-02
8.197639527905581147e+00,8.430035180816863871e+00,8.671560549256182235e-03,4.426684495355328458e-02,1.023463233227417390e-02,-6.431311838258381430e-04
8.199639927985597154e+00,8.430055641732456806e+00,8.661738516340866320e-03,4.421510337167738891e-02,1.022219296240578501e-02,-8.939346777142032074e-03
8.201640328065613161e+00,8.430076077779657950e+00,8.651928253559607040e-03,4.416342974402172328e-02,1.020976867675571498e-02,3.154572234843492501e-02
8.203640728145629168e+00,8.430096488988588987e+00,8.642129746941031726e-03,4.411182397898328472e-02,1.019735945709943081e-02,2.207911865668735207e-02
8.205641128225645176e+00,8.430116875389341402e+00,8.632342982529348993e-03,4.406028598507866906e-02,1.018496528522261357e-02,3.097556781639176221e-02
8.207641528305661183e+00,8.430137237011967599e+00,8.622567946384329662e-03,4.400881567094406394e-02,1.017258614295357688e-02,-2.219844110963994921e-02
8.209641928385677190e+00,8.430157573886488009e+00,8.612804624581318902e-03,4.395741294533528354e-02,1.016022201212707365e-02,-1.398961558993777957e-02
8.211642328465693197e+00,8.430177886042891089e+00,8.603053003211229288e-03,4.390607771712772001e-02,1.014787287459562037e-02,2.175421512803521126e-02
8.213642728545709204e+00,8.430198173511124438e+00,8.593313068380546010e-03,4.385480989531637813e-02,1.013553871224193159e-02,-6.970179239423789780e-03
8.215643128625725211e+00,8.430218436321107234e+00,8.583584806211325136e-03,4.380360938901586149e-02,1.012321950696803974e-02,3.638505713620333870e-02
8.217643528705741218e+00,8.430238674502721352e+00,8.573868202841190139e-03,4.375247610746039323e-02,1.011091524069129832e-02,4.334736674678202339e-02
8.219643928785757225e+00,8.430258888085811364e+00,8.564163244423337110e-03,4.370140996000376754e-02,1.009862589536170141e-02,7.444028971900650340e-03
8.221644328865773232e+00,8.430279077100191643e+00,8.554469917126531278e-03,4.365041085611941207e-02,1.008635145293923507e-02,1.067624906593580246e-02
8.223644728945789240e+00,8.430299241575639257e+00,8.544788207135108754e-03,4.359947870540033243e-02,1.007409189541230710e-02,1.058352250953395988e-02
8.225645129025805247e+00,8.430319381541897528e+00,8.535118100648974790e-03,4.354861341755915383e-02,1.006184720478664474e-02,4.202526642861994371e-03
8.227645529105821254e+00,8.430339497028676021e+00,8.525459583883607251e-03,4.349781490242809329e-02,1.004961736309084586e-02,9.292612746150764880e-03
8.229645929185837261e+00,8.430359588065648779e+00,8.515812643070053145e-03,4.344708306995898051e-02,1.003740235237127187e-02,5.376330864877013234e-03
8.231646329265853268e+00,8.430379654682454316e+00,8.506177264454926890e-03,4.339641783022323701e-02,1.002520215470092957e-02,1.858533219170288228e-02
8.233646729345869275e+00,8.430399696908697393e+00,8.496553434300417249e-03,4.334581909341189698e-02,1.001301675217036724e-02,3.342831132101165177e-03
8.235647129425885282e+00,8.430419714773949025e+00,8.486941138884280394e-03,4.329528676983557950e-02,1.000084612689455810e-02,-4.241618794204593534e-04
8.237647529505901289e+00,8.430439708307744695e+00,8.477340364499846848e-03,4.324482076992452323e-02,9.988690261004018467e-03,3.987830028125983681e-03
8.239647929585917296e+00,8.430459677539584362e+00,8.467751097456011067e-03,4.319442100422856562e-02,9.976549136655021854e-03,-2.268758131284359311e-03
8.241648329665933304e+00,8.430479622498934233e+00,8.458173324077245328e-03,4.314408738341714289e-02,9.964422736031153249e-03,8.352056923752083570e-03
8.243648729745949311e+00,8.430499543215226765e+00,8.448607030703584111e-03,4.309381981827929697e-02,9.952311041319328311e-03,2.073657971453837442e-02
8.245649129825965318e+00,8.430519439717858887e+00,8.439052203690637979e-03,4.304361821972366858e-02,9.940214034742433924e-03,5.106350398082191988e-02
8.247649529905981325e+00,8.430539312036193778e+00,8.429508829409586637e-03,4.299348249877850414e-02,9.928131698540454408e-03,-2.264681796557896365e-02
8.249649929985997332e+00,8.430559160199557311e+00,8.419976894247178933e-03,4.294341256659164885e-02,9.916064014976466723e-03,-1.764425697252720165e-02
8.251650330066013339e+00,8.430578984237243390e+00,8.410456384605734595e-03,4.289340833443055362e-02,9.904010966331311394e-03,8.536270865152587040e-03
8.253650730146029346e+00,8.430598784178512162e+00,8.400947286903142491e-03,4.284346971368227508e-02,9.891972534904480696e-03,1.052341068176767570e-02
8.255651130226045353e+00,8.430618560052584698e+00,8.391449587572864105e-03,4.279359661585346170e-02,9.879948703030105861e-03,8.981944546379645039e-03
8.257651530306061360e+00,8.430638311888651870e+00,8.381963273063928327e-03,4.274378895257036765e-02,9.867939453043206299e-03,4.731254734833056919e-02
8.259651930386077368e+00,8.430658039715869023e+00,8.372488329840936661e-03,4.269404663557885976e-02,9.855944767315660826e-03,-2.665911823873622077e-02
8.261652330466093375e+00,8.430677743563354198e+00,8.363024744384061487e-03,4.264436957674439671e-02,9.843964628237777958e-03,6.742411272704017591e-03
8.263652730546109382e+00,8.430697423460195239e+00,8.353572503189042597e-03,4.259475768805204982e-02,9.831999018214965247e-03,-1.561933519263278974e-02
8.265653130626125389e+00,8.430717079435440908e+00,8.344131592767190658e-03,4.254521088160646836e-02,9.820047919676166970e-03,3.769932537459557038e-03
8.267653530706141396e+00,8.430736711518107995e+00,8.334701999645388951e-03,4.249572906963194202e-02,9.808111315079637293e-03,2.010275245329447985e-02
8.269653930786157403e+00,8.430756319737179538e+00,8.325283710366088163e-03,4.244631216447232458e-02,9.796189186887183098e-03,-1.907533376522496313e-02
8.271654330866173410e+00,8.430775904121599496e+00,8.315876711487311598e-03,4.239696007859110327e-02,9.784281517605686318e-03,3.025995422003691440e-02
8.273654730946189417e+00,8.430795464700281627e+00,8.306480989582651700e-03,4.234767272457134329e-02,9.772388289742472978e-03,-7.149238002642267081e-03
8.275655131026205424e+00,8.430815001502102390e+00,8.297096531241270057e-03,4.229845001511572944e-02,9.760509485833956944e-03,-1.120212787201008489e-02
8.277655531106221432e+00,8.430834514555908044e+00,8.287723323067902603e-03,4.224929186304653833e-02,9.748645088436758144e-03,-2.316786478792492998e-02
8.279655931186237439e+00,8.430854003890503989e+00,8.278361351682849215e-03,4.220019818130565925e-02,9.736795080133031632e-03,-4.258049707872657921e-03
8.281656331266253446e+00,8.430873469534665432e+00,8.269010603721987582e-03,4.215116888295457331e-02,9.724959443516922875e-03,-5.115831279467852877e-03
8.283656731346269453e+00,8.430892911517130273e+00,8.259671065836757600e-03,4.210220388117437429e-02,9.713138161214329713e-03,2.628263486742421495e-02
8.285657131426285460e+00,8.430912329866604438e+00,8.250342724694175248e-03,4.205330308926574084e-02,9.701331215863362445e-03,-2.153831480210274471e-02
8.287657531506301467e+00,8.430931724611756550e+00,8.241025566976823910e-03,4.200446642064897818e-02,9.689538590127000361e-03,1.395095585143868444e-02
8.289657931586317474e+00,8.430951095781221483e+00,8.231719579382861321e-03,4.195569378886397638e-02,9.677760266691093349e-03,2.650373015178542416e-02
8.291658331666333481e+00,8.430970443403602133e+00,8.222424748626009153e-03,4.190698510757023820e-02,9.665996228258588729e-03,4.626797451700796759e-03
8.293658731746349488e+00,8.430989767507464094e+00,8.213141061435563425e-03,4.185834029054685129e-02,9.654246457554194194e-03,2.502292209640211151e-02
8.295659131826365495e+00,8.431009068121335659e+00,8.203868504556391036e-03,4.180975925169252982e-02,9.642510937331039145e-03,-4.218493567073362469e-03
8.297659531906381503e+00,8.431028345273716695e+00,8.194607064748926292e-03,4.176124190502557287e-02,9.630789650351800901e-03,1.791444769362359954e-02
8.299659931986397510e+00,8.431047598993069769e+00,8.185356728789176112e-03,4.171278816468389217e-02,9.619082579406024180e-03,2.942678463326973796e-03
8.301660332066413517e+00,8.431066829307820143e+00,8.176117483468716557e-03,4.166439794492499127e-02,9.607389707308566784e-03,5.278524139627146367e-02
8.303660732146429524e+00,8.431086036246361104e+00,8.166889315594692833e-03,4.161607116012598639e-02,9.595711016887831235e-03,3.917716267024276729e-03
8.305661132226445531e+00,8.431105219837050413e+00,8.157672211989824493e-03,4.156780772478359254e-02,9.584046491002196078e-03,3.598524415353556750e-03
8.307661532306461538e+00,8.431124380108215632e+00,8.148466159492396763e-03,4.151960755351412347e-02,9.572396112510928035e-03,1.764915313484781076e-02
8.309661932386477545e+00,8.431143517088139916e+00,8.139271144956267481e-03,4.147147056105349866e-02,9.560759864326584534e-03,-1.016921198066718032e-03
8.311662332466493552e+00,8.431162630805083325e+00,8.130087155250865366e-03,4.142339666225724332e-02,9.549137729350176684e-03,5.628587883891836459e-03
8.313662732546509559e+00,8.431181721287261510e+00,8.120914177261186542e-03,4.137538577210047447e-02,9.537529690529122917e-03,1.630588461332268049e-02
8.315663132626525567e+00,8.431200788562859927e+00,8.111752197887799748e-03,4.132743780567792874e-02,9.525935730820389580e-03,2.703054727548833205e-02
8.317663532706541574e+00,8.431219832660032054e+00,8.102601204046844599e-03,4.127955267820392765e-02,9.514355833197818413e-03,-2.402744306540039940e-03
8.319663932786557581e+00,8.431238853606890515e+00,8.093461182670028120e-03,4.123173030501239844e-02,9.502789980667003533e-03,1.071709956084223800e-02
8.321664332866573588e+00,8.431257851431517736e+00,8.084332120704631683e-03,4.118397060155688794e-02,9.491238156249304225e-03,6.071088314762583711e-03
8.323664732946589595e+00,8.431276826161960614e+00,8.075214005113502333e-03,4.113627348341052092e-02,9.479700342981400851e-03,2.343341887670090384e-02
8.325665133026605602e+00,8.431295777826232296e+00,8.066106822875059729e-03,4.108863886626604178e-02,9.468176523930615929e-03,2.589789156815040794e-02
8.327665533106621609e+00,8.431314706452308627e+00,8.057010560983296141e-03,4.104106666593578673e-02,9.456666682181591455e-03,1.753597171993004702e-02
8.329665933186637616e+00,8.431333612068131700e+00,8.047925206447769514e-03,4.099355679835169769e-02,9.445170800840507752e-03,1.477122610444119716e-02
8.331666333266653623e+00,8.431352494701609857e+00,8.038850746293608671e-03,4.094610917956532925e-02,9.433688863035749606e-03,4.527635187156282826e-02
8.333666733346669631e+00,8.431371354380619465e+00,8.029787167561518516e-03,4.089872372574781395e-02,9.422220851910134698e-03,-8.013778342973256613e-03
8.335667133426685638e+00,8.431390191132996037e+00,8.020734457307766158e-03,4.085140035318991780e-02,9.410766750634458333e-03,4.216347077946980271e-02
8.337667533506701645e+00,8.431409004986544886e+00,8.011692602604194788e-03,4.080413897830198477e-02,9.399326542398167561e-03,2.017290453733852629e-02
8.339667933586717652e+00,8.431427795969035799e+00,8.002661590538215006e-03,4.075693951761397843e-02,9.387900210416910696e-03,-2.126260302530711202e-02
8.341668333666733659e+00,8.431446564108204811e+00,7.993641408212808289e-03,4.070980188777544029e-02,9.376487737917216236e-03,1.197868140708925264e-02
8.343668733746749666e+00,8.431465309431750654e+00,7.984632042746526992e-03,4.066272600555554534e-02,9.365089108155366660e-03,-1.891077781965884788e-02
8.345669133826765673e+00,8.431484031967340087e+00,7.975633481273494349e-03,4.061571178784305347e-02,9.353704304402299385e-03,6.902828885943521411e-03
8.347669533906781680e+00,8.431502731742602563e+00,7.966645710943401001e-03,4.056875915164631641e-02,9.342333309954709009e-03,-3.122307202355674438e-02
8.349669933986797687e+00,8.431521408785135563e+00,7.957668718921511938e-03,4.052186801409331934e-02,9.330976108132382763e-03,2.393567567715700062e-02
8.351670334066813695e+00,8.431540063122506368e+00,7.948702492387599641e-03,4.047503829242198731e-02,9.319632682261325130e-03,-6.446972269101000630e-03
8.353670734146829702e+00,8.431558694782431473e+00,7.939747018460190445e-03,4.042826990329650289e-02,9.308303015582053419e-03,4.236456691396647128e-02
8.355671134226845709e+00,8.431577303792513689e+00,7.930802284312693864e-03,4.038156276387207949e-02,9.296987091379271817e-03,-5.157568453951629286e-03
8.357671534306861716e+00,8.431595890180190622e+00,7.921868277185195248e-03,4.033491679189024626e-02,9.285684893051149302e-03,1.040963850913792857e-02
8.359671934386877723e+00,8.431614453972875012e+00,7.912944984331987328e-03,4.028833190519921087e-02,9.274396404009177530e-03,-1.784213987620245426e-02
8.361672334466893730e+00,8.431632995197944069e+00,7.904032393021566752e-03,4.024180802175387345e-02,9.263121607677504699e-03,6.730938128049382407e-03
8.363672734546909737e+00,8.431651513882743032e+00,7.895130490536641024e-03,4.019534505961584736e-02,9.251860487511365250e-03,1.017033442875157727e-02
8.365673134626925744e+00,8.431670010054588715e+00,7.886239264174118094e-03,4.014894293695341759e-02,9.240613026977095856e-03,1.941780819883599796e-02
8.367673534706941751e+00,8.431688483740764184e+00,7.877358701245120234e-03,4.010260157204158238e-02,9.229379209565902187e-03,5.870482910849430386e-02
8.369673934786957759e+00,8.431706934968520528e+00,7.868488789074970166e-03,4.005632088326201851e-02,9.218159018785421210e-03,4.224004309664147749e-02
8.371674334866973766e+00,8.431725363765078640e+00,7.859629515003197994e-03,4.001010078910310908e-02,9.206952438162385732e-03,2.496773175737697359e-02
8.373674734946989773e+00,8.431743770157629214e+00,7.850780866383544679e-03,3.996394120815993656e-02,9.195759451239737814e-03,2.792930368488954519e-03
8.375675135027005780e+00,8.431762154173329193e+00,7.841942830583949892e-03,3.991784205913425504e-02,9.184580041586620780e-03,3.645475864709095577e-03
8.377675535107021787e+00,8.431780515839305323e+00,7.833115394986569363e-03,3.987180326083453880e-02,9.173414192787943122e-03,3.195607472988185559e-03
8.379675935187037794e+00,8.431798855182652375e+00,7.824298546987757536e-03,3.982582473217594066e-02,9.162261888441047830e-03,-7.701168476856482675e-03
8.381676335267053801e+00,8.431817172230431368e+00,7.815492273998077971e-03,3.977990639218031976e-02,9.151123112182801833e-03,2.282433611070117802e-02
8.383676735347069808e+00,8.431835467009678453e+00,7.806696563442302485e-03,3.973404815997622075e-02,9.139997847640302098e-03,8.306713573584340038e-03
8.385677135427085815e+00,8.431853739547390703e+00,7.797911402759407674e-03,3.968824995479888068e-02,9.128886078482389976e-03,2.001041757933182813e-02
8.387677535507101823e+00,8.431871989870538542e+00,7.789136779402577523e-03,3.964251169599023600e-02,9.117787788392561765e-03,4.534148337099859309e-03
8.389677935587117830e+00,8.431890218006058646e+00,7.780372680839201666e-03,3.959683330299892251e-02,9.106702961070745062e-03,1.697442707698159498e-02
8.391678335667133837e+00,8.431908423980857492e+00,7.771619094550876253e-03,3.955121469538026846e-02,9.095631580231078317e-03,4.472960083333057252e-02
8.393678735747149844e+00,8.431926607821809583e+00,7.762876008033405689e-03,3.950565579279629452e-02,9.084573629614789425e-03,1.662820709457538820e-02
8.395679135827165851e+00,8.431944769555757446e+00,7.754143408796798295e-03,3.946015651501570687e-02,9.073529092983756428e-03,2.817239154208638421e-02
8.397679535907181858e+00,8.431962909209513413e+00,7.745421284365270644e-03,3.941471678191391798e-02,9.062497954111403686e-03,-7.269848300096928839e-03
8.399679935987197865e+00,8.431981026809857838e+00,7.736709622277246692e-03,3.936933651347303970e-02,9.051480196793360022e-03,6.774042394085527316e-03
8.401680336067213872e+00,8.431999122383540879e+00,7.728008410085353448e-03,3.932401562978186244e-02,9.040475804842129648e-03,2.192841466803071085e-03
8.403680736147229879e+00,8.432017195957275391e+00,7.719317635356428772e-03,3.927875405103588291e-02,9.029484762102413242e-03,1.986464868090222560e-02
8.405681136227245887e+00,8.432035247557751134e+00,7.710637285671514442e-03,3.923355169753729027e-02,9.018507052419799663e-03,1.580357862451264861e-02
8.407681536307261894e+00,8.432053277211620568e+00,7.701967348625859619e-03,3.918840848969496610e-02,9.007542659669409701e-03,-3.537344811802579578e-03
8.409681936387277901e+00,8.432071284945507728e+00,7.693307811828919117e-03,3.914332434802449134e-02,8.996591567745237938e-03,1.700934744216313008e-02
8.411682336467293908e+00,8.432089270786002899e+00,7.684658662904355134e-03,3.909829919314813246e-02,8.985653760557710257e-03,1.254546504543669130e-02
8.413682736547309915e+00,8.432107234759666170e+00,7.676019889490036385e-03,3.905333294579485526e-02,8.974729222038568821e-03,-2.119078757273673216e-02
8.415683136627325922e+00,8.432125176893025653e+00,7.667391479238038106e-03,3.900842552680032493e-02,8.963817936139317766e-03,9.584803784124556331e-03
8.417683536707341929e+00,8.432143097212579264e+00,7.658773419814642047e-03,3.896357685710689911e-02,8.952919886827226392e-03,3.399561013528952513e-02
8.419683936787357936e+00,8.432160995744791165e+00,7.650165698900335612e-03,3.891878685776362784e-02,8.942035058091102329e-03,-7.473686786763460155e-03
8.421684336867373943e+00,8.432178872516095325e+00,7.641568304189813587e-03,3.887405544992625361e-02,8.931163433941513574e-03,3.219250054213539797e-02
8.423684736947389951e+00,8.432196727552897286e+00,7.632981223391978147e-03,3.882938255485721135e-02,8.920304998400352403e-03,2.435262230434886987e-02
8.425685137027405958e+00,8.432214560881565291e+00,7.624404444229936247e-03,3.878476809392564922e-02,8.909459735512381684e-03,1.388676769782806221e-02
8.427685537107421965e+00,8.432232372528439157e+00,7.615837954441002228e-03,3.874021198860738008e-02,8.898627629353450530e-03,1.940395015843790830e-02
8.429685937187437972e+00,8.432250162519828507e+00,7.607281741776697817e-03,3.869571416048493695e-02,8.887808663998297831e-03,-5.545135460414256715e-03
8.431686337267453979e+00,8.432267930882007434e+00,7.598735794002749525e-03,3.865127453124753837e-02,8.877002823553192812e-03,2.469983065325278074e-02
8.433686737347469986e+00,8.432285677641223387e+00,7.590200098899092113e-03,3.860689302269108836e-02,8.866210092141058041e-03,-1.782709933279595996e-02
8.435687137427485993e+00,8.432303402823690064e+00,7.581674644259864260e-03,3.856256955671820419e-02,8.855430453903245791e-03,-1.183144135527318744e-02
8.437687537507502000e+00,8.432321106455589188e+00,7.573159417893415499e-03,3.851830405533818863e-02,8.844663893004423016e-03,2.142443306532407221e-02
8.439687937587518007e+00,8.432338788563070509e+00,7.564654407622297544e-03,3.847409644066702994e-02,8.833910393625243884e-03,-1.139321582021594198e-02
8.441688337667534014e+00,8.432356449172255353e+00,7.556159601283270362e-03,3.842994663492742269e-02,8.823169939958130925e-03,5.085664944843498736e-02
8.443688737747550022e+00,8.432374088309231297e+00,7.547674986727302172e-03,3.838585456044876082e-02,8.812442516227037004e-03,1.746632975134031207e-02
8.445689137827566029e+00,8.432391706000053944e+00,7.539200551819565110e-03,3.834182013966710989e-02,8.801728106670791973e-03,2.886224714319150092e-02
8.447689537907582036e+00,8.432409302270746920e+00,7.530736284439438696e-03,3.829784329512525565e-02,8.791026695547543568e-03,3.016016182810572419e-02
8.449689937987598043e+00,8.432426877147307209e+00,7.522282172480509836e-03,3.825392394947266933e-02,8.780338267127429930e-03,2.927594769375295621e-03
8.451690338067614050e+00,8.432444430655692713e+00,7.513838203850571086e-03,3.821006202546550767e-02,8.769662805715450205e-03,1.131437245655585525e-02
8.453690738147630057e+00,8.432461962821838242e+00,7.505404366471621520e-03,3.816625744596662678e-02,8.759000295615715359e-03,2.031517453126772954e-02
8.455691138227646064e+00,8.432479473671639525e+00,7.496980648279867598e-03,3.812251013394559601e-02,8.748350721170305988e-03,1.096039141632161769e-02
8.457691538307662071e+00,8.432496963230965648e+00,7.488567037225720563e-03,3.807882001247864939e-02,8.737714066726631756e-03,4.237436577526609849e-02
8.459691938387678078e+00,8.432514431525651943e+00,7.480163521273800777e-03,3.803518700474873421e-02,8.727090316662078351e-03,3.155837136915938534e-02
8.461692338467694086e+00,8.432531878581505325e+00,7.471770088402932518e-03,3.799161103404549017e-02,8.716479455361358930e-03,1.528429884765580837e-02
8.463692738547710093e+00,8.432549304424295400e+00,7.463386726606149185e-03,3.794809202376524249e-02,8.705881467243381522e-03,3.625523580302057736e-02
8.465693138627726100e+00,8.432566709079766909e+00,7.455013423890688093e-03,3.790462989741102962e-02,8.695296336730162778e-03,1.235664714262157092e-02
8.467693538707742107e+00,8.432584092573629064e+00,7.446650168277994808e-03,3.786122457859256163e-02,8.684724048273917418e-03,2.647627649283978979e-02
