t,N,T,dN_dt,dN_dt_noisy
2.535507101420283860e+01,6.338343933953664191e+02,1.266129231330930907e+02,1.408905167548368809e-02,2.685600167595242893e-01
2.536107221444288840e+01,6.338344777139953976e+02,1.266133844182960217e+02,1.401436859086402364e-02,1.169631792156065497e+00
2.536707341468293464e+01,6.338345615849661954e+02,1.266138443715354924e+02,1.394000496247826959e-02,2.351440744776094605e-01
2.537307461492298444e+01,6.338346450102094423e+02,1.266143029965495828e+02,1.386595955023040005e-02,3.377531130404177073e+00
2.537907581516303068e+01,6.338347279916495154e+02,1.266147602970666810e+02,1.379223111808869362e-02,2.296920336367819448e+00
2.538507701540308048e+01,6.338348105312035159e+02,1.266152162768055689e+02,1.371881843397204648e-02,6.705007576634169908e-01
2.539107821564312673e+01,6.338348926307819511e+02,1.266156709394753648e+02,1.364572027023314149e-02,2.768581153847952780e+00
2.539707941588317652e+01,6.338349742922885071e+02,1.266161242887755094e+02,1.357293540314685742e-02,3.797080159922877063e-01
2.540308061612322277e+01,6.338350555176199350e+02,1.266165763283958228e+02,1.350046261342185971e-02,1.792655707070009097e+00
2.540908181636327257e+01,6.338351363086663923e+02,1.266170270620164473e+02,1.342830068551847944e-02,5.625068255730142353e-01
2.541508301660331881e+01,6.338352166673109878e+02,1.266174764933078905e+02,1.335644840816030410e-02,-2.986795351794253595e-01
2.542108421684336861e+01,6.338352965954302363e+02,1.266179246259309963e+02,1.328490457444786443e-02,-1.643637535699562502e+00
2.542708541708341485e+01,6.338353760948936042e+02,1.266183714635369739e+02,1.321366798143230881e-02,-1.206385496046954220e+00
2.543308661732346465e+01,6.338354551675640778e+02,1.266188170097673549e+02,1.314273743000171635e-02,3.272488686396336499e-01
2.543908781756351090e+01,6.338355338152975946e+02,1.266192612682540357e+02,1.307211172581901337e-02,1.075492153488240454e+00
2.544508901780356069e+01,6.338356120399431575e+02,1.266197042426192496e+02,1.300178967804299646e-02,-4.051728081781622137e+00
2.545109021804360694e+01,6.338356898433432889e+02,1.266201459364755948e+02,1.293177010060730936e-02,-6.157362839465018167e-01
2.545709141828365674e+01,6.338357672273334629e+02,1.266205863534259919e+02,1.286205181091304439e-02,1.361277027899481240e+00
2.546309261852370298e+01,6.338358441937425596e+02,1.266210254970637408e+02,1.279263363088034566e-02,-1.263812136479695036e-01
2.546909381876374923e+01,6.338359207443922969e+02,1.266214633709724637e+02,1.272351438674945712e-02,-2.021226039898040838e+00
2.547509501900379902e+01,6.338359968810980263e+02,1.266218999787261197e+02,1.265469290837017979e-02,-1.845105698894131008e+00
2.548109621924384527e+01,6.338360726056678232e+02,1.266223353238890610e+02,1.258616803013978824e-02,3.543074896325025591e+00
2.548709741948389507e+01,6.338361479199033965e+02,1.266227694100159482e+02,1.251793859043459634e-02,-3.015986597473800490e+00
2.549309861972394131e+01,6.338362228255994069e+02,1.266232022406517927e+02,1.245000343178048752e-02,-4.985200737787970349e-01
2.549909981996399111e+01,6.338362973245436933e+02,1.266236338193319710e+02,1.238236140085291481e-02,1.815893151827968399e+00
2.550510102020403735e+01,6.338363714185172739e+02,1.266240641495821961e+02,1.231501134842005740e-02,-3.833731915859468042e+00
2.551110222044408715e+01,6.338364451092944591e+02,1.266244932349185177e+02,1.224795212954177259e-02,1.503227735746191618e+00
2.551710342068413340e+01,6.338365183986427382e+02,1.266249210788473789e+02,1.218118260314327017e-02,-2.956036853077146365e+00
2.552310462092418319e+01,6.338365912883226656e+02,1.266253476848655026e+02,1.211470163261196831e-02,2.168368249095077527e+00
2.552910582116422944e+01,6.338366637800882017e+02,1.266257730564600053e+02,1.204850808508695081e-02,5.479294502879888284e+00
2.553510702140427924e+01,6.338367358756862586e+02,1.266261971971083540e+02,1.198260083219793160e-02,-2.355110111549302054e+00
2.554110822164432548e+01,6.338368075768570407e+02,1.266266201102783242e+02,1.191697874952524216e-02,1.121191940972407659e-02
2.554710942188437528e+01,6.338368788853340448e+02,1.266270417994280848e+02,1.185164071679878361e-02,8.806964843809450549e-01
2.555311062212442152e+01,6.338369498028437192e+02,1.266274622680061128e+02,1.178658561784118319e-02,-9.948825836950285773e-01
2.555911182236447132e+01,6.338370203311060322e+02,1.266278815194512788e+02,1.172181234079516798e-02,1.237971761582917773e+00
2.556511302260451757e+01,6.338370904718337897e+02,1.266282995571927330e+02,1.165731977769723926e-02,-1.280496562898905122e+00
2.557111422284456737e+01,6.338371602267333174e+02,1.266287163846500476e+02,1.159310682487557642e-02,-9.870697780848487479e-01
2.557711542308461361e+01,6.338372295975037787e+02,1.266291320052330889e+02,1.152917238277950673e-02,-1.489819149396317099e+00
2.558311662332466341e+01,6.338372985858378570e+02,1.266295464223421021e+02,1.146551535595108362e-02,3.889252116042107854e-02
2.558911782356470965e+01,6.338373671934211870e+02,1.266299596393676694e+02,1.140213465299666495e-02,1.089729733048494298e+00
2.559511902380475945e+01,6.338374354219328097e+02,1.266303716596906952e+02,1.133902918678586502e-02,2.085654534722625186e+00
2.560112022404480570e+01,6.338375032730447174e+02,1.266307824866824774e+02,1.127619787433786769e-02,-7.796428861283898060e-02
2.560712142428485549e+01,6.338375707484221948e+02,1.266311921237046505e+02,1.121363963667931785e-02,-2.004720919871364249e+00
2.561312262452490174e+01,6.338376378497238193e+02,1.266316005741091431e+02,1.115135339901485168e-02,-8.306071669817314262e-01
2.561912382476495154e+01,6.338377045786012332e+02,1.266320078412383197e+02,1.108933809067025322e-02,-8.961730360876677404e-01
2.562512502500499778e+01,6.338377709366992576e+02,1.266324139284248105e+02,1.102759264531982808e-02,-6.495406539109052080e-01
2.563112622524504758e+01,6.338378369256561200e+02,1.266328188389916534e+02,1.096611600024743893e-02,1.297811347807594551e+00
2.563712742548509382e+01,6.338379025471028854e+02,1.266332225762521944e+02,1.090490709748337395e-02,-1.500416493230442017e-01
2.564312862572514362e+01,6.338379678026640249e+02,1.266336251435101588e+02,1.084396488286643034e-02,3.132171405769381689e-01
2.564912982596518987e+01,6.338380326939571887e+02,1.266340265440595800e+02,1.078328830629970980e-02,2.259375875708186099e-01
2.565513102620523966e+01,6.338380972225933192e+02,1.266344267811848852e+02,1.072287632197799212e-02,-5.945287209802561923e-02
2.566113222644528591e+01,6.338381613901761966e+02,1.266348258581608093e+02,1.066272788830247009e-02,-8.269502597818558787e-01
2.566713342668533571e+01,6.338382251983032347e+02,1.266352237782524526e+02,1.060284196751126728e-02,1.574522478437782480e+00
2.567313462692538195e+01,6.338382886485646850e+02,1.266356205447152661e+02,1.054321752630471565e-02,-6.604952259581139962e-02
2.567913582716543175e+01,6.338383517426867684e+02,1.266360161610199810e+02,1.048385344748226089e-02,-1.151298563279664622e-01
2.568513702740547799e+01,6.338384144824332225e+02,1.266364106307349715e+02,1.042474858795117143e-02,-2.135783398638531505e+00
2.569113822764552779e+01,6.338384768692951639e+02,1.266368039570262312e+02,1.036590197108466782e-02,-1.305921599153189394e+00
2.569713942788557404e+01,6.338385389047558647e+02,1.266371961430471202e+02,1.030731262457607045e-02,-1.100343483095768127e+00
2.570314062812562383e+01,6.338386005902941633e+02,1.266375871919440925e+02,1.024897957913140090e-02,1.230327500720415523e+00
2.570914182836567008e+01,6.338386619273848055e+02,1.266379771068567379e+02,1.019090186824200828e-02,-3.417525681055197051e+00
2.571514302860571988e+01,6.338387229174984441e+02,1.266383658909177257e+02,1.013307852750244820e-02,1.544650467997839227e+00
2.572114422884576612e+01,6.338387835621011845e+02,1.266387535472528185e+02,1.007550859569050772e-02,3.251745185201254662e-01
2.572714542908581592e+01,6.338388438626552670e+02,1.266391400789809012e+02,1.001819111371560211e-02,-1.347571056035828940e+00
2.573314662932586216e+01,6.338389038206186115e+02,1.266395254892139661e+02,9.961125125499847854e-03,-1.632643175756470111e+00
2.573914782956591196e+01,6.338389634374448178e+02,1.266399097810571135e+02,9.904309677324363292e-03,1.085587792123362094e+00
2.574514902980595821e+01,6.338390227145832796e+02,1.266402929576085228e+02,9.847743818340859434e-03,4.960847762618622592e-01
2.575115023004600801e+01,6.338390816534794112e+02,1.266406750219594954e+02,9.791426599917940621e-03,-3.897297338797851118e+00
2.575715143028605425e+01,6.338391402555741934e+02,1.266410559771944548e+02,9.735357076607442650e-03,-1.316004609269076697e+00
2.576315263052610405e+01,6.338391985223044003e+02,1.266414358263908895e+02,9.679534305149672946e-03,-1.769453358421125388e+00
2.576915383076615029e+01,6.338392564551027135e+02,1.266418145726194240e+02,9.623957345041844746e-03,-8.075151614007322620e-02
2.577515503100620009e+01,6.338393140553974945e+02,1.266421922189437623e+02,9.568625258424390267e-03,-1.210002621397306077e+00
2.578115623124624634e+01,6.338393713246128982e+02,1.266425687684207588e+02,9.513537110109382411e-03,9.795437635335293436e-01
2.578715743148629613e+01,6.338394282641689870e+02,1.266429442241003045e+02,9.458691967381582799e-03,-9.817805581763143774e-01
2.579315863172634238e+01,6.338394848754813893e+02,1.266433185890254549e+02,9.404088900282658869e-03,-4.905686371565053938e-01
2.579915983196639218e+01,6.338395411599617546e+02,1.266436918662323450e+02,9.349726981525918745e-03,2.542147196812035492e+00
2.580516103220643842e+01,6.338395971190172986e+02,1.266440640587502173e+02,9.295605286325780980e-03,-4.197657158932681654e-01
2.581116223244648822e+01,6.338396527540513716e+02,1.266444351696014081e+02,9.241722892397774558e-03,-9.356400294059531442e-01
2.581716343268653446e+01,6.338397080664626628e+02,1.266448052018013612e+02,9.188078880470129661e-03,1.331437161701966021e-01
2.582316463292658426e+01,6.338397630576458823e+02,1.266451741583586568e+02,9.134672333630078356e-03,-2.538284941153440499e+00
2.582916583316663051e+01,6.338398177289915338e+02,1.266455420422749398e+02,9.081502337465963137e-03,-3.137168179737118923e+00
2.583516703340668030e+01,6.338398720818860284e+02,1.266459088565449775e+02,9.028567980436719154e-03,-8.596224473051364973e-03
2.584116823364672655e+01,6.338399261177112294e+02,1.266462746041566447e+02,8.975868353616078821e-03,-1.131758790980626372e+00
2.584716943388677635e+01,6.338399798378450214e+02,1.266466392880909098e+02,8.923402550578884984e-03,-2.813999338749483936e+00
2.585317063412682259e+01,6.338400332436610825e+02,1.266470029113218345e+02,8.871169667486356047e-03,1.887013487190493999e+00
2.585917183436687239e+01,6.338400863365288842e+02,1.266473654768166313e+02,8.819168803171351101e-03,1.401418397903974711e+00
2.586517303460691863e+01,6.338401391178134645e+02,1.266477269875355631e+02,8.767399059365743597e-03,4.758589898561893516e-01
2.587117423484696843e+01,6.338401915888758822e+02,1.266480874464320436e+02,8.715859539989878613e-03,-1.040887583818178141e+00
2.587717543508701468e+01,6.338402437510729897e+02,1.266484468564525514e+02,8.664549351834693880e-03,-3.762382331527918122e-01
2.588317663532706447e+01,6.338402956057572055e+02,1.266488052205367012e+02,8.613467604163815849e-03,-1.130003060633110179e+00
2.588917783556711072e+01,6.338403471542769694e+02,1.266491625416171871e+02,8.562613409111463625e-03,1.735309127408366736e+00
2.589517903580716052e+01,6.338403983979765144e+02,1.266495188226198252e+02,8.511985881028749645e-03,-2.858750186284727324e+00
2.590118023604720676e+01,6.338404493381955263e+02,1.266498740664635250e+02,8.461584137535282935e-03,5.559786243361241054e-01
2.590718143628725656e+01,6.338404999762699390e+02,1.266502282760603180e+02,8.411407298154927048e-03,4.712022786609342678e-02
2.591318263652730280e+01,6.338405503135311392e+02,1.266505814543153150e+02,8.361454485481090160e-03,-2.251198715053263744e+00
2.591918383676735260e+01,6.338406003513063069e+02,1.266509336041267488e+02,8.311724824665134292e-03,1.247155424765593823e+00
2.592518503700739885e+01,6.338406500909187571e+02,1.266512847283859600e+02,8.262217443331110189e-03,-6.697510844054678225e-01
2.593118623724744864e+01,6.338406995336871432e+02,1.266516348299773824e+02,8.212931471803130989e-03,3.747518948633915326e+00
2.593718743748749489e+01,6.338407486809262537e+02,1.266519839117785580e+02,8.163866043076950518e-03,2.356964667423758986e+00
2.594318863772754469e+01,6.338407975339464429e+02,1.266523319766601361e+02,8.115020292876806707e-03,-1.016435730754925298e-01
2.594918983796759093e+01,6.338408460940538589e+02,1.266526790274858598e+02,8.066393359257517659e-03,-7.428414459611042409e-01
2.595519103820764073e+01,6.338408943625506708e+02,1.266530250671125799e+02,8.017984383002385584e-03,-1.354463876597051142e+00
2.596119223844768698e+01,6.338409423407345002e+02,1.266533700983902833e+02,7.969792507736883636e-03,-1.432478746964748639e+00
2.596719343868773677e+01,6.338409900298991033e+02,1.266537141241620077e+02,7.921816879360221719e-03,6.396938213761031999e-01
2.597319463892778302e+01,6.338410374313336888e+02,1.266540571472639556e+02,7.874056646784310942e-03,-2.857176644657914988e+00
2.597919583916783282e+01,6.338410845463234864e+02,1.266543991705253660e+02,7.826510961166377456e-03,1.951041284062423609e+00
2.598519703940787906e+01,6.338411313761494057e+02,1.266547401967686284e+02,7.779178976448974936e-03,1.405297940854872696e+00
2.599119823964792886e+01,6.338411779220882636e+02,1.266550802288092399e+02,7.732059849246297745e-03,-2.593345037297679068e-01
2.599719943988797510e+01,6.338412241854124431e+02,1.266554192694557770e+02,7.685152738758915802e-03,1.507850783816069518e+00
2.600320064012802490e+01,6.338412701673902347e+02,1.266557573215099382e+02,7.638456806830618007e-03,4.603388928876992914e+00
2.600920184036807115e+01,6.338413158692859497e+02,1.266560943877665295e+02,7.591971217721038556e-03,6.018201202693599372e-01
2.601520304060812094e+01,6.338413612923591245e+02,1.266564304710134223e+02,7.545695138759356269e-03,3.446435480769155291e+00
2.602120424084816719e+01,6.338414064378657713e+02,1.266567655740316525e+02,7.499627739349534750e-03,-5.789307159354549759e-01
2.602720544108821699e+01,6.338414513070570138e+02,1.266570996995953209e+02,7.453768191965082224e-03,-1.204424660063711627e+00
2.603320664132826323e+01,6.338414959011803376e+02,1.266574328504716505e+02,7.408115671552195636e-03,2.010833002334212249e+00
2.603920784156831303e+01,6.338415402214786809e+02,1.266577650294209576e+02,7.362669355472917232e-03,-3.823544005681733360e+00
2.604520904180835927e+01,6.338415842691907756e+02,1.266580962391966523e+02,7.317428424016725330e-03,1.926540940183069317e+00
2.605121024204840907e+01,6.338416280455512606e+02,1.266584264825452806e+02,7.272392059974208678e-03,5.634549700756700912e-03
2.605721144228845532e+01,6.338416715517905686e+02,1.266587557622064821e+02,7.227559448580223034e-03,-9.533683668555631430e-01
2.606321264252850511e+01,6.338417147891348122e+02,1.266590840809129759e+02,7.182929778252855613e-03,1.790250006211023814e-01
2.606921384276855136e+01,6.338417577588060112e+02,1.266594114413906169e+02,7.138502239229183033e-03,2.298271004807831974e-01
2.607521504300860116e+01,6.338418004620218653e+02,1.266597378463583681e+02,7.094276024986356788e-03,2.502278747424531602e+00
2.608121624324864740e+01,6.338418428999958678e+02,1.266600632985282431e+02,7.050250331388951963e-03,1.690656569216297589e+00
2.608721744348869720e+01,6.338418850739374193e+02,1.266603878006054344e+02,7.006424356859497493e-03,4.088346619873718391e-01
2.609321864372874344e+01,6.338419269850514866e+02,1.266607113552881856e+02,6.962797302719536674e-03,-4.341286853033425319e-01
2.609921984396879324e+01,6.338419686345391710e+02,1.266610339652678761e+02,6.919368372621192975e-03,-1.882176146606956868e+00
2.610522104420883949e+01,6.338420100235969130e+02,1.266613556332289647e+02,6.876136772945073972e-03,4.050797932727114858e-01
2.611122224444888928e+01,6.338420511534174011e+02,1.266616763618490324e+02,6.833101712601319377e-03,-5.143465215346739505e+00
2.611722344468893553e+01,6.338420920251886628e+02,1.266619961537987678e+02,6.790262403342239850e-03,1.938635300494911728e+00
2.612322464492898533e+01,6.338421326400949738e+02,1.266623150117419243e+02,6.747618059392834766e-03,4.555738547571088447e-03
2.612922584516903157e+01,6.338421729993159488e+02,1.266626329383354346e+02,6.705167897592900772e-03,-3.317078640051931870e+00
2.613522704540908137e+01,6.338422131040273371e+02,1.266629499362292535e+02,6.662911137368610071e-03,1.136453018439311347e+00
2.614122824564912762e+01,6.338422529554005678e+02,1.266632660080665005e+02,6.620847000903040680e-03,-1.771180890246656814e+00
2.614722944588917741e+01,6.338422925546026363e+02,1.266635811564833745e+02,6.578974712937224467e-03,-9.254895073852967835e-01
2.615323064612922366e+01,6.338423319027966727e+02,1.266638953841091961e+02,6.537293500656460310e-03,-3.565660955084289707e+00
2.615923184636927346e+01,6.338423710011413732e+02,1.266642086935663514e+02,6.495802594315591705e-03,-1.491349656837302140e+00
2.616523304660931970e+01,6.338424098507913413e+02,1.266645210874703622e+02,6.454501226244246936e-03,3.253922440277876027e-01
2.617123424684936950e+01,6.338424484528967469e+02,1.266648325684298726e+02,6.413388631813177199e-03,-1.625276462251271925e-01
2.617723544708941574e+01,6.338424868086040078e+02,1.266651431390465916e+02,6.372464048695292149e-03,5.842622770021598244e-01
2.618323664732946554e+01,6.338425249190547675e+02,1.266654528019153361e+02,6.331726717434094098e-03,-1.456359006217284868e+00
2.618923784756951179e+01,6.338425627853868036e+02,1.266657615596240731e+02,6.291175881216304333e-03,1.127945346147050776e+00
2.619523904780956158e+01,6.338426004087336878e+02,1.266660694147538209e+02,6.250810785417115767e-03,-2.961091603392354887e+00
2.620124024804960783e+01,6.338426377902244440e+02,1.266663763698787335e+02,6.210630678737061316e-03,-1.140340482994519178e+00
2.620724144828965763e+01,6.338426749309844581e+02,1.266666824275660446e+02,6.170634811780928430e-03,-5.303691530271370524e+00
2.621324264852970387e+01,6.338427118321343414e+02,1.266669875903761238e+02,6.130822438251470885e-03,-6.220042170535970971e-01
2.621924384876975367e+01,6.338427484947907260e+02,1.266672918608624201e+02,6.091192814352552887e-03,-1.104143755582560615e+00
2.622524504900979991e+01,6.338427849200661512e+02,1.266675952415714903e+02,6.051745198789149072e-03,-4.008064396932056739e-01
2.623124624924984971e+01,6.338428211090687228e+02,1.266678977350430273e+02,6.012478852994718181e-03,1.126623979166740286e+00
2.623724744948989596e+01,6.338428570629025671e+02,1.266681993438097749e+02,5.973393041017516225e-03,2.606937787760788439e+00
2.624324864972994575e+01,6.338428927826672634e+02,1.266685000703976129e+02,5.934487029605861608e-03,-2.372701918873545424e+00
2.624924984996999200e+01,6.338429282694584117e+02,1.266687999173255434e+02,5.895760087867074617e-03,-5.005572579408179568e-01
2.625525105021004180e+01,6.338429635243675193e+02,1.266690988871056334e+02,5.857211487835911612e-03,-3.937679669471462418e+00
2.626125225045008804e+01,6.338429985484815461e+02,1.266693969822430716e+02,5.818840503906130834e-03,3.634236300237001505e+00
2.626725345069013784e+01,6.338430333428834729e+02,1.266696942052361692e+02,5.780646413256818050e-03,2.578606900201931840e+00
2.627325465093018408e+01,6.338430679086520740e+02,1.266699905585763020e+02,5.742628495738699712e-03,9.100038332303658217e-01
2.627925585117023388e+01,6.338431022468618039e+02,1.266702860447479964e+02,5.704786033589925864e-03,2.405103371859236727e+00
2.628525705141028013e+01,6.338431363585829104e+02,1.266705806662288438e+02,5.667118311805552366e-03,1.700651051499026511e+00
2.629125825165032992e+01,6.338431702448815486e+02,1.266708744254895720e+02,5.629624618109119183e-03,-1.284070856814594652e+00
2.629725945189037617e+01,6.338432039068195536e+02,1.266711673249939878e+02,5.592304242611589871e-03,1.427595644183467183e+00
2.630326065213042597e+01,6.338432373454544404e+02,1.266714593671990059e+02,5.555156478322942348e-03,2.338954625489716221e+00
2.630926185237047221e+01,6.338432705618397449e+02,1.266717505545546771e+02,5.518180620612156417e-03,1.606090604652993692e+00
2.631526305261052201e+01,6.338433035570247966e+02,1.266720408895041174e+02,5.481375967491430856e-03,-1.743315730818262022e-01
2.632126425285056825e+01,6.338433363320543776e+02,1.266723303744835647e+02,5.444741819871978805e-03,-7.719568695518165269e-01
2.632726545309061805e+01,6.338433688879695183e+02,1.266726190119223503e+02,5.408277480825063321e-03,4.750199404926625846e+00
2.633326665333066430e+01,6.338434012258065877e+02,1.266729068042429276e+02,5.371982256548335499e-03,5.468841434168161264e-01
2.633926785357071054e+01,6.338434333465979762e+02,1.266731937538608577e+02,5.335855455626870025e-03,1.097611755676543011e+00
2.634526905381076034e+01,6.338434652513719811e+02,1.266734798631847809e+02,5.299896388976321759e-03,-2.799677414350569382e+00
2.635127025405080659e+01,6.338434969411524662e+02,1.266737651346164597e+02,5.264104370581890180e-03,1.370900808801480020e+00
2.635727145429085638e+01,6.338435284169592023e+02,1.266740495705507499e+02,5.228478716873041776e-03,4.991472172410937880e-01
2.636327265453090263e+01,6.338435596798075267e+02,1.266743331733756293e+02,5.193018746922462014e-03,-1.718381326895744632e+00
2.636927385477095243e+01,6.338435907307089110e+02,1.266746159454721692e+02,5.157723782389211920e-03,2.584197596375625405e+00
2.637527505501099867e+01,6.338436215706705070e+02,1.266748978892145487e+02,5.122593147461884655e-03,-2.634013314002899356e-04
2.638127625525104847e+01,6.338436522006949190e+02,1.266751790069700405e+02,5.087626169171244328e-03,1.301480925041722747e+00
2.638727745549109471e+01,6.338436826217811131e+02,1.266754593010990391e+02,5.052822176963900347e-03,9.262287391006057691e-01
2.639327865573114451e+01,6.338437128349233944e+02,1.266757387739550325e+02,5.018180502986524516e-03,-1.393377709004193887e+00
2.639927985597119076e+01,6.338437428411118617e+02,1.266760174278846165e+02,4.983700482029007617e-03,5.837756539134790756e-01
2.640528105621124055e+01,6.338437726413328619e+02,1.266762952652274947e+02,4.949381451552881117e-03,2.773343887869307522e+00
2.641128225645128680e+01,6.338438022365678535e+02,1.266765722883164642e+02,4.915222751378678367e-03,-2.206457858303495723e+00
2.641728345669133660e+01,6.338438316277947706e+02,1.266768484994774440e+02,4.881223724197525371e-03,-2.068708848511357612e+00
2.642328465693138284e+01,6.338438608159866590e+02,1.266771239010294465e+02,4.847383715400610527e-03,-1.818554845305939915e+00
2.642928585717143264e+01,6.338438898021130399e+02,1.266773984952845780e+02,4.813702072567593859e-03,1.485612392949339222e+00
2.643528705741147888e+01,6.338439185871385462e+02,1.266776722845480663e+02,4.780178146347680013e-03,-9.200840095098387073e-01
2.644128825765152868e+01,6.338439471720240590e+02,1.266779452711182472e+02,4.746811289919605770e-03,5.925919804387814738e-01
2.644728945789157493e+01,6.338439755577262531e+02,1.266782174572865500e+02,4.713600858877953215e-03,2.288324933537598138e+00
2.645329065813162472e+01,6.338440037451971421e+02,1.266784888453374975e+02,4.680546211488945119e-03,-2.247477837836628023e+00
2.645929185837167097e+01,6.338440317354383069e+02,1.266787594376516921e+02,4.647646674783345588e-03,2.950171296716561198e+00
2.646529305861172077e+01,6.338440595295547837e+02,1.266790292368398383e+02,4.614901506897695072e-03,6.101980879679264752e-02
2.647129425885176701e+01,6.338440871284416289e+02,1.266792982451420642e+02,4.582310098470543380e-03,-3.476317784544233902e-01
2.647729545909181681e+01,6.338441145329735491e+02,1.266795664647600717e+02,4.549871852844944442e-03,3.061847768225041566e+00
2.648329665933186305e+01,6.338441417440228633e+02,1.266798338978907736e+02,4.517586174955567913e-03,9.167644545972659653e-01
2.648929785957191285e+01,6.338441687624590486e+02,1.266801005467262655e+02,4.485452471641337979e-03,-2.628289934014437890e+00
2.649529905981195910e+01,6.338441955891494217e+02,1.266803664134538678e+02,4.453470150991734045e-03,-1.162865698823453836e-01
2.650130026005200889e+01,6.338442222249585711e+02,1.266806315002561405e+02,4.421638622943646624e-03,-1.540948833285624042e+00
2.650730146029205514e+01,6.338442486707486978e+02,1.266808958093107975e+02,4.389957298997160251e-03,5.333672202571312360e-01
2.651330266053210494e+01,6.338442749273793879e+02,1.266811593427907923e+02,4.358425592300818607e-03,-9.386680298231622199e-01
2.651930386077215118e+01,6.338443009957080676e+02,1.266814221028643033e+02,4.327042917225298879e-03,-6.767514614503941095e-01
2.652530506101220098e+01,6.338443268765892071e+02,1.266816840916946916e+02,4.295808690329749879e-03,1.919123708970913444e+00
2.653130626125224723e+01,6.338443525708752304e+02,1.266819453114405434e+02,4.264722329310188798e-03,-3.385459375086318445e+00
2.653730746149229702e+01,6.338443780794156055e+02,1.266822057642556416e+02,4.233783253710043937e-03,5.633219620962985896e-01
2.654330866173234327e+01,6.338444034030576404e+02,1.266824654522889944e+02,4.202990884664359328e-03,-4.662529903325158820e-01
2.654930986197239307e+01,6.338444285426461420e+02,1.266827243776848064e+02,4.172344644643999345e-03,6.477342382453382674e-01
2.655531106221243931e+01,6.338444534990231887e+02,1.266829825425825078e+02,4.141843958080926313e-03,-4.741698463483294823e+00
2.656131226245248911e+01,6.338444782730286988e+02,1.266832399491167251e+02,4.111488250828188029e-03,-1.907784667769938602e+00
2.656731346269253535e+01,6.338445028654997486e+02,1.266834965994172961e+02,4.081276950358869726e-03,-8.144226750934822068e-01
2.657331466293258515e+01,6.338445272772711405e+02,1.266837524956092693e+02,4.051209485737672367e-03,3.305971215860663115e+00
2.657931586317263140e+01,6.338445515091750622e+02,1.266840076398129042e+02,4.021285287677756060e-03,-2.511166433939059139e+00
2.658531706341268119e+01,6.338445755620414275e+02,1.266842620341436714e+02,3.991503788370209804e-03,-2.247479136827767565e+00
2.659131826365272744e+01,6.338445994366973082e+02,1.266845156807122521e+02,3.961864421739846875e-03,-3.822909496011829278e-01
2.659731946389277724e+01,6.338446231339676160e+02,1.266847685816245388e+02,3.932366623331517985e-03,6.360673924086598374e-01
2.660332066413282348e+01,6.338446466546745341e+02,1.266850207389816205e+02,3.903009830082737608e-03,-1.225371616905842398e+00
2.660932186437287328e+01,6.338446699996378584e+02,1.266852721548798115e+02,3.873793480892118168e-03,1.725128833161888586e-01
2.661532306461291952e+01,6.338446931696749971e+02,1.266855228314106228e+02,3.844717015851983888e-03,-3.270807916137875360e+00
2.662132426485296932e+01,6.338447161656005164e+02,1.266857727706607903e+02,3.815779876873648391e-03,3.379436150164784713e+00
2.662732546509301557e+01,6.338447389882268226e+02,1.266860219747122613e+02,3.786981507602149577e-03,-6.768468351525953608e-01
2.663332666533306536e+01,6.338447616383637069e+02,1.266862704456421653e+02,3.758321352989923980e-03,2.563447223512908546e-01
2.663932786557311161e+01,6.338447841168184596e+02,1.266865181855228712e+02,3.729798859666288990e-03,5.405364868850231375e+00
2.664532906581316141e+01,6.338448064243959834e+02,1.266867651964219448e+02,3.701413476051129692e-03,-1.123706768979905402e+00
2.665133026605320765e+01,6.338448285618984528e+02,1.266870114804021483e+02,3.673164651985416640e-03,-2.480593452942116528e+00
2.665733146629325745e+01,6.338448505301257683e+02,1.266872570395214836e+02,3.645051839072266375e-03,-1.977269641759387353e+00
2.666333266653330369e+01,6.338448723298752157e+02,1.266875018758331493e+02,3.617074490193772363e-03,3.343303648274108308e+00
2.666933386677335349e+01,6.338448939619416933e+02,1.266877459913855546e+02,3.589232060164704308e-03,-3.772906610912982184e-01
2.667533506701339974e+01,6.338449154271175985e+02,1.266879893882222916e+02,3.561524005135652260e-03,-1.564404140388455211e+00
2.668133626725344953e+01,6.338449367261926000e+02,1.266882320683822201e+02,3.533949783303569347e-03,-7.061321639552996243e-02
2.668733746749349578e+01,6.338449578599540928e+02,1.266884740338993538e+02,3.506508853945433657e-03,-9.409162744577077853e-02
2.669333866773354558e+01,6.338449788291869709e+02,1.266887152868029318e+02,3.479200678157212678e-03,2.015981373093203910e+00
2.669933986797359182e+01,6.338449996346736270e+02,1.266889558291174325e+02,3.452024718598067921e-03,1.443994085851899811e+00
2.670534106821364162e+01,6.338450202771939530e+02,1.266891956628625024e+02,3.424980439802993715e-03,7.578740090831820320e-01
2.671134226845368786e+01,6.338450407575252257e+02,1.266894347900530278e+02,3.398067307387009350e-03,9.694735673049247326e-01
2.671734346869373766e+01,6.338450610764423345e+02,1.266896732126990912e+02,3.371284789011497196e-03,-1.608230767375759651e+00
2.672334466893378391e+01,6.338450812347177816e+02,1.266899109328059723e+02,3.344632353645238254e-03,-2.514664753562933175e+00
2.672934586917383371e+01,6.338451012331212269e+02,1.266901479523742040e+02,3.318109472218111478e-03,8.160332270648442687e-01
