t,S,X,I,active_first_fraction,dX_dt
3.290258051610322241e+02,1.814209489741147596e-01,9.680843461517466553e-01,5.049470487413873498e-02,9.998959940609161157e-01,-1.683214470992258028e-10
3.291058211642328502e+02,1.814209487977433422e-01,9.680843462254509202e-01,5.049470497680585979e-02,9.998959940634694066e-01,-2.664498264759586238e-10
3.291858371674334762e+02,1.814209486253468562e-01,9.680843462974940694e-01,5.049470507715914797e-02,9.998959940659651879e-01,-3.623666668906827894e-10
3.292658531706341591e+02,1.814209484655250615e-01,9.680843463642824220e-01,5.049470517019261084e-02,9.998959940682788927e-01,-4.512872717552653052e-10
3.293458691738347852e+02,1.814209483277517687e-01,9.680843464218569228e-01,5.049470525039148616e-02,9.998959940702734084e-01,-5.279406952081252938e-10
3.294258851770354113e+02,1.814209482223747560e-01,9.680843464658931419e-01,5.049470531173223115e-02,9.998959940717989658e-01,-5.865696487844380970e-10
3.295059011802360374e+02,1.814209481606159080e-01,9.680843464917017194e-01,5.049470534768251556e-02,9.998959940726930284e-01,-6.209306578858317048e-10
3.295859171834367203e+02,1.814209481545710767e-01,9.680843464942278098e-01,5.049470535120125642e-02,9.998959940727806250e-01,-6.242938005378498882e-10
3.296659331866373464e+02,1.814209482172101651e-01,9.680843464680514154e-01,5.049470531473858326e-02,9.998959940718737949e-01,-5.894430942214818207e-10
3.297459491898379724e+02,1.814209483359007502e-01,9.680843464184514247e-01,5.049470524564789869e-02,9.998959940701555027e-01,-5.234068155504543004e-10
3.298259651930385985e+02,1.814209484711577502e-01,9.680843463619285272e-01,5.049470516691378918e-02,9.998959940681974023e-01,-4.481533920777912102e-10
3.299059811962392814e+02,1.814209486161679208e-01,9.680843463013298900e-01,5.049470508250229750e-02,9.998959940660980816e-01,-3.674735834157943604e-10
3.299859971994399075e+02,1.814209487651318453e-01,9.680843462390789078e-01,5.049470499578928573e-02,9.998959940639414734e-01,-2.845940034696473155e-10
3.300660132026405336e+02,1.814209489128251751e-01,9.680843461773589453e-01,5.049470490981589066e-02,9.998959940618034059e-01,-2.024213457627758179e-10
3.301460292058411596e+02,1.814209490545986292e-01,9.680843461181128928e-01,5.049470482728851684e-02,9.998959940597509366e-01,-1.235423785657201270e-10
3.302260452090418426e+02,1.814209491863778834e-01,9.680843460630433883e-01,5.049470475057881574e-02,9.998959940578431294e-01,-5.022388350281642544e-11
3.303060612122424686e+02,1.814209493046637367e-01,9.680843460136125955e-01,5.049470468172374132e-02,9.998959940561307214e-01,1.558721851390919855e-11
3.303860772154430947e+02,1.814209494065319450e-01,9.680843459710426480e-01,5.049470462242550139e-02,9.998959940546560121e-01,7.226400571761172205e-11
3.304660932186437208e+02,1.814209494896333319e-01,9.680843459363152048e-01,5.049470457405156459e-02,9.998959940534529744e-01,1.184994101145976148e-10
3.305461092218444037e+02,1.814209495521937610e-01,9.680843459101716730e-01,5.049470453763467426e-02,9.998959940525472545e-01,1.533063562621499779e-10
3.306261252250450298e+02,1.814209495930140803e-01,9.680843458931130963e-01,5.049470451387285536e-02,9.998959940519562828e-01,1.760177061025432385e-10
3.307061412282456558e+02,1.814209496114702613e-01,9.680843458854003769e-01,5.049470450312937980e-02,9.998959940516891631e-01,1.862862343316426808e-10
3.307861572314462819e+02,1.814209496075132044e-01,9.680843458870540541e-01,5.049470450543280114e-02,9.998959940517464506e-01,1.840846589347068929e-10
3.308661732346469648e+02,1.814209495816689333e-01,9.680843458978541927e-01,5.049470452047694069e-02,9.998959940521205958e-01,1.697055905235472458e-10
3.309461892378475909e+02,1.814209495350384560e-01,9.680843459173407162e-01,5.049470454762088750e-02,9.998959940527956114e-01,1.437616145691333915e-10
3.310262052410482170e+02,1.814209494692978208e-01,9.680843459448131849e-01,5.049470458588899840e-02,9.998959940537474056e-01,1.071852889664794183e-10
3.311062212442488430e+02,1.814209493866981160e-01,9.680843459793310180e-01,5.049470463397090492e-02,9.998959940549432268e-01,6.122897230771352008e-11
3.311862372474495260e+02,1.814209492900654697e-01,9.680843460197130490e-01,5.049470469022149244e-02,9.998959940563421078e-01,7.465140980826141624e-12
3.312662532506501520e+02,1.814209491828009946e-01,9.680843460645380816e-01,5.049470475266093494e-02,9.998959940578949768e-01,-5.221395049128302446e-11
3.313462692538507781e+02,1.814209490688809268e-01,9.680843461121444449e-01,5.049470481897466029e-02,9.998959940595442131e-01,-1.155960904183743555e-10
3.314262852570514042e+02,1.814209489528564589e-01,9.680843461606302158e-01,5.049470488651337102e-02,9.998959940612238695e-01,-1.801490086398983290e-10
3.315063012602520871e+02,1.814209488398538239e-01,9.680843462078532191e-01,5.049470495229303746e-02,9.998959940628597831e-01,-2.430206884302670310e-10
3.315863172634527132e+02,1.814209487355743500e-01,9.680843462514308051e-01,5.049470501299489766e-02,9.998959940643694644e-01,-3.010390025510313353e-10
3.316663332666533393e+02,1.814209486462943222e-01,9.680843462887402939e-01,5.049470506496547134e-02,9.998959940656619860e-01,-3.507120501333540814e-10
3.317463492698539653e+02,1.814209485788650933e-01,9.680843463169184204e-01,5.049470510421651820e-02,9.998959940666380941e-01,-3.882278753066881281e-10
3.318263652730546482e+02,1.814209485407130840e-01,9.680843463328618892e-01,5.049470512642510039e-02,9.998959940671904301e-01,-4.094546538602210331e-10
3.319063812762552743e+02,1.814209485398396715e-01,9.680843463332268195e-01,5.049470512693352009e-02,9.998959940672030866e-01,-4.099405766604895066e-10
3.319863972794559004e+02,1.814209485848213010e-01,9.680843463144294114e-01,5.049470510074936802e-02,9.998959940665518298e-01,-3.849139946783489361e-10
3.320664132826565265e+02,1.814209486695375628e-01,9.680843462790271747e-01,5.049470505143540539e-02,9.998959940653254774e-01,-3.377801138297489595e-10
3.321464292858572094e+02,1.814209487750417238e-01,9.680843462349377759e-01,5.049470499002064322e-02,9.998959940637980326e-01,-2.790804171320134851e-10
3.322264452890578355e+02,1.814209488950309368e-01,9.680843461847951081e-01,5.049470492017402168e-02,9.998959940620609776e-01,-2.123215974567294371e-10
3.323064612922584615e+02,1.814209490237291000e-01,9.680843461310131293e-01,5.049470484525785813e-02,9.998959940601978014e-01,-1.407173359863720637e-10
3.323864772954590876e+02,1.814209491558593512e-01,9.680843460757968533e-01,5.049470476834385518e-02,9.998959940582848871e-01,-6.720357890529486637e-11
3.324664932986597705e+02,1.814209492866440676e-01,9.680843460211429052e-01,5.049470469221310071e-02,9.998959940563915127e-01,5.561552805732332026e-12
3.325465093018603966e+02,1.814209494118048382e-01,9.680843459688391883e-01,5.049470461935607474e-02,9.998959940545796288e-01,7.519771063875780551e-11
3.326265253050610227e+02,1.814209495275625472e-01,9.680843459204648838e-01,5.049470455197266339e-02,9.998959940529037471e-01,1.396022210688085255e-10
3.327065413082616487e+02,1.814209496306372349e-01,9.680843458773907839e-01,5.049470449197211025e-02,9.998959940514114964e-01,1.969502295259330903e-10
3.327865573114623317e+02,1.814209497182482644e-01,9.680843458407787372e-01,5.049470444097307886e-02,9.998959940501431776e-01,2.456946851370678505e-10
3.328665733146629577e+02,1.814209497881141830e-01,9.680843458115823141e-01,5.049470440030360413e-02,9.998959940491317644e-01,2.845662435825281059e-10
3.329465893178635838e+02,1.814209498384528052e-01,9.680843457905461413e-01,5.049470437100112008e-02,9.998959940484030140e-01,3.125732882573792874e-10
3.330266053210642099e+02,1.814209498679811572e-01,9.680843457782064565e-01,5.049470435381245292e-02,9.998959940479754671e-01,3.290020933349143029e-10
3.331066213242648928e+02,1.814209498759155048e-01,9.680843457748907754e-01,5.049470434919380718e-02,9.998959940478606701e-01,3.334165746562225138e-10
3.331866373274655189e+02,1.814209498619713812e-01,9.680843457807178920e-01,5.049470435731079343e-02,9.998959940480625086e-01,3.256584299093779450e-10
3.332666533306661449e+02,1.814209498263635034e-01,9.680843457955982112e-01,5.049470437803839362e-02,9.998959940485779851e-01,3.058471514503946728e-10
3.333466693338667710e+02,1.814209497698059115e-01,9.680843458192331941e-01,5.049470441096098883e-02,9.998959940493967746e-01,2.743799971691580265e-10
3.334266853370674539e+02,1.814209496935118016e-01,9.680843458511159128e-01,5.049470445537235924e-02,9.998959940505013355e-01,2.319319804256143844e-10
3.335067013402680800e+02,1.814209495991936649e-01,9.680843458905307175e-01,5.049470451027566337e-02,9.998959940518667988e-01,1.794558870523694029e-10
3.335867173434687061e+02,1.814209494890631491e-01,9.680843459365534587e-01,5.049470457438345189e-02,9.998959940534611901e-01,1.181822031854162675e-10
3.336667333466693321e+02,1.814209493658312522e-01,9.680843459880511537e-01,5.049470464611766074e-02,9.998959940552452075e-01,4.961922906698262368e-11
3.337467493498700151e+02,1.814209492327081286e-01,9.680843460436823200e-01,5.049470472360962497e-02,9.998959940571724436e-01,-2.444694455143090516e-11
3.338267653530706411e+02,1.814209490934031999e-01,9.680843461018968643e-01,5.049470480470007183e-02,9.998959940591891637e-01,-1.019525134264214195e-10
3.339067813562712672e+02,1.814209489521250995e-01,9.680843461609358602e-01,5.049470488693910686e-02,9.998959940612344166e-01,-1.805559143749721399e-10
3.339867973594718933e+02,1.814209488135817561e-01,9.680843462188321036e-01,5.049470496758622778e-02,9.998959940632401455e-01,-2.576377694187175850e-10
3.340668133626725762e+02,1.814209486829802820e-01,9.680843462734094462e-01,5.049470504361033146e-02,9.998959940651308553e-01,-3.303009596763979724e-10
3.341468293658732023e+02,1.814209485660270016e-01,9.680843463222833511e-01,5.049470511168969999e-02,9.998959940668240565e-01,-3.953706552100180272e-10
3.342268453690738284e+02,1.814209484689275897e-01,9.680843463628605594e-01,5.049470516821199378e-02,9.998959940682297098e-01,-4.493941918485216989e-10
3.343068613722744544e+02,1.814209483983868498e-01,9.680843463923389791e-01,5.049470520927428624e-02,9.998959940692508930e-01,-4.886412044273982536e-10
3.343868773754751373e+02,1.814209483616088803e-01,9.680843464077082405e-01,5.049470523068302213e-02,9.998959940697833559e-01,-5.091034963292500730e-10
3.344668933786757634e+02,1.814209483662969913e-01,9.680843464057490300e-01,5.049470522795404537e-02,9.998959940697155213e-01,-5.064951400973836841e-10
3.345469093818763895e+02,1.814209484206537049e-01,9.680843463830337559e-01,5.049470519631258508e-02,9.998959940689285952e-01,-4.762525048466959047e-10
3.346269253850770156e+02,1.814209485267681554e-01,9.680843463386893388e-01,5.049470513454257931e-02,9.998959940673923796e-01,-4.172132527600327169e-10
3.347069413882776985e+02,1.814209486714482567e-01,9.680843462782285913e-01,5.049470505032320478e-02,9.998959940652978329e-01,-3.367170498053428352e-10
3.347869573914783246e+02,1.814209488445968910e-01,9.680843462058711379e-01,5.049470494953209321e-02,9.998959940627911713e-01,-2.403817653058746973e-10
3.348669733946789506e+02,1.814209490369461109e-01,9.680843461254897697e-01,5.049470483756416522e-02,9.998959940600065099e-01,-1.333637516277206314e-10
3.349469893978795767e+02,1.814209492399583012e-01,9.680843460406525214e-01,5.049470471938924399e-02,9.998959940570674165e-01,-2.041316663815372797e-11
3.350270054010802596e+02,1.814209494458261240e-01,9.680843459546218943e-01,5.049470459955204826e-02,9.998959940540870228e-01,9.412623480503171385e-11
3.351070214042808857e+02,1.814209496474724348e-01,9.680843458703554116e-01,5.049470448217222018e-02,9.998959940511678024e-01,2.063169058752178163e-10
3.351870374074815118e+02,1.814209498385503938e-01,9.680843457905053961e-01,5.049470437094430442e-02,9.998959940484015707e-01,3.126276153301362710e-10
3.352670534106821378e+02,1.814209500134434383e-01,9.680843457174188593e-01,5.049470426913774818e-02,9.998959940458695961e-01,4.099334478563989899e-10
3.353470694138827639e+02,1.814209501672652824e-01,9.680843456531379454e-01,5.049470417959690816e-02,9.998959940436427107e-01,4.955158668642327108e-10
3.354270854170834468e+02,1.814209502958598341e-01,9.680843455993991542e-01,5.049470410474105053e-02,9.998959940417809777e-01,5.670624289584428896e-10
3.355071014202840729e+02,1.814209503958013336e-01,9.680843455576343404e-01,5.049470404656434402e-02,9.998959940403341351e-01,6.226672536932512480e-10
3.355871174234846990e+02,1.814209504643942983e-01,9.680843455289699362e-01,5.049470400663586683e-02,9.998959940393411516e-01,6.608305538173523467e-10
3.356671334266853250e+02,1.814209504996734668e-01,9.680843455142270626e-01,5.049470398609960664e-02,9.998959940388303380e-01,6.804589131750474259e-10
3.357471494298860080e+02,1.814209505004038270e-01,9.680843455139217513e-01,5.049470398567445367e-02,9.998959940388197909e-01,6.808652880844728901e-10
3.358271654330866340e+02,1.814209504660806993e-01,9.680843455282651666e-01,5.049470400565420763e-02,9.998959940393167267e-01,6.617688005726227179e-10
3.359071814362872601e+02,1.814209503969295978e-01,9.680843455571629397e-01,5.049470404590757078e-02,9.998959940403178148e-01,6.232949683924392453e-10
3.359871974394878862e+02,1.814209502939063690e-01,9.680843456002155012e-01,5.049470410587816177e-02,9.998959940418092884e-01,5.659755943453060519e-10
3.360672134426885691e+02,1.814209501586971085e-01,9.680843456567185257e-01,5.049470418458449489e-02,9.998959940437668337e-01,4.907487555284940915e-10
3.361472294458891952e+02,1.814209499937181058e-01,9.680843457256619322e-01,5.049470428062000082e-02,9.998959940461552565e-01,3.989587676056179109e-10
3.362272454490898212e+02,1.814209498021160105e-01,9.680843458057309947e-01,5.049470439215301282e-02,9.998959940489290377e-01,2.923564814341856463e-10
3.363072614522904473e+02,1.814209495877676936e-01,9.680843458953055647e-01,5.049470451692677359e-02,9.998959940520322220e-01,1.730987727117311606e-10
3.363872774554911302e+02,1.814209493552803032e-01,9.680843459924602934e-01,5.049470465225942839e-02,9.998959940553979742e-01,4.374897774700153204e-11
3.364672934586917563e+02,1.814209491099912364e-01,9.680843460949648538e-01,5.049470479504403891e-02,9.998959940589491335e-01,-9.272338237176941625e-11
3.365473094618923824e+02,1.814209488579681673e-01,9.680843462002833855e-01,5.049470494174855550e-02,9.998959940625976595e-01,-2.329423085976881276e-10
3.366273254650930085e+02,1.814209486060090193e-01,9.680843463055751608e-01,5.049470508841585187e-02,9.998959940662454082e-01,-3.731257031511691595e-10
3.367073414682936914e+02,1.814209483616420482e-01,9.680843464076943627e-01,5.049470523066371119e-02,9.998959940697831339e-01,-5.090849875140581428e-10
3.367873574714943175e+02,1.814209481331256479e-01,9.680843465031896411e-01,5.049470536368481227e-02,9.998959940730913765e-01,-6.362254951886450272e-10
3.368673734746949435e+02,1.814209479294486282e-01,9.680843465883046672e-01,5.049470548224674338e-02,9.998959940760401288e-01,-7.495459696618185795e-10
3.369473894778955696e+02,1.814209477603299370e-01,9.680843466589781343e-01,5.049470558069200227e-02,9.998959940784883926e-01,-8.436390966098431870e-10
3.370274054810962525e+02,1.814209476362188544e-01,9.680843467108432021e-01,5.049470565293798924e-02,9.998959940802851776e-01,-9.126912544647318245e-10
3.371074214842968786e+02,1.814209475682949102e-01,9.680843467392281632e-01,5.049470569247702101e-02,9.998959940812685021e-01,-9.504823197584514788e-10
3.371874374874975047e+02,1.814209475684679385e-01,9.680843467391557766e-01,5.049470569237631684e-02,9.998959940812660596e-01,-9.503860015907171523e-10
3.372674534906981307e+02,1.814209476493779394e-01,9.680843467053441564e-01,5.049470564527799854e-02,9.998959940800946633e-01,-9.053698641696503196e-10
3.373474694938988137e+02,1.814209478126395936e-01,9.680843466371182870e-01,5.049470555024215823e-02,9.998959940777311095e-01,-8.145354098820010173e-10
3.374274854970994397e+02,1.814209480093847970e-01,9.680843465548999438e-01,5.049470543571531189e-02,9.998959940748828323e-01,-7.050716052013596884e-10
3.375075015003000658e+02,1.814209482240713989e-01,9.680843464651840424e-01,5.049470531074463225e-02,9.998959940717747630e-01,-5.856256732811241049e-10
3.375875175035006919e+02,1.814209484476349832e-01,9.680843463717584418e-01,5.049470518060659302e-02,9.998959940685381298e-01,-4.612408298148225168e-10
3.376675335067013748e+02,1.814209486718793007e-01,9.680843462780484021e-01,5.049470505007230825e-02,9.998959940652917266e-01,-3.364772050146306729e-10
3.377475495099020009e+02,1.814209488894761857e-01,9.680843461871163624e-01,5.049470492340753236e-02,9.998959940621414688e-01,-2.154121294849915193e-10
3.378275655131026269e+02,1.814209490939656666e-01,9.680843461016617191e-01,5.049470480437267400e-02,9.998959940591810591e-01,-1.016395805123071398e-10
3.379075815163032530e+02,1.814209492797558831e-01,9.680843460240213805e-01,5.049470469622278218e-02,9.998959940564913218e-01,1.729149733003770124e-12
3.379875975195039359e+02,1.814209494421231694e-01,9.680843459561693232e-01,5.049470460170757402e-02,9.998959940541407576e-01,9.206601450117721531e-11
3.380676135227045620e+02,1.814209495772119707e-01,9.680843458997167028e-01,5.049470452307137230e-02,9.998959940521849887e-01,1.672258811419314179e-10
3.381476295259051881e+02,1.814209496820348710e-01,9.680843458559119652e-01,5.049470446205318180e-02,9.998959940506674249e-01,2.255465366418388309e-10
3.382276455291058141e+02,1.814209497544725935e-01,9.680843458256408463e-01,5.049470441988663377e-02,9.998959940496188192e-01,2.658489603325127370e-10
3.383076615323064971e+02,1.814209497932740556e-01,9.680843458094259280e-01,5.049470439730001370e-02,9.998959940490570464e-01,2.874370525839954797e-10
3.383876775355071231e+02,1.814209497980562580e-01,9.680843458074275265e-01,5.049470439451624743e-02,9.998959940489877685e-01,2.900977236088573236e-10
3.384676935387077492e+02,1.814209497693044237e-01,9.680843458194426931e-01,5.049470441125292197e-02,9.998959940494041021e-01,2.741010069204068545e-10
3.385477095419083753e+02,1.814209497083718037e-01,9.680843458449059913e-01,5.049470444672224390e-02,9.998959940502861743e-01,2.401996693752392060e-10
3.386277255451090582e+02,1.814209496174799263e-01,9.680843458828890524e-01,5.049470449963108787e-02,9.998959940516020106e-01,1.896298384317855064e-10
3.387077415483096843e+02,1.814209494997183758e-01,9.680843459321006872e-01,5.049470456818097586e-02,9.998959940533069801e-01,1.241104800097168560e-10
3.387877575515103103e+02,1.814209493590449029e-01,9.680843459908871074e-01,5.049470465006804937e-02,9.998959940553434622e-01,4.584347031357369469e-11
3.388677735547109364e+02,1.814209492002854252e-01,9.680843460572314818e-01,5.049470474248313190e-02,9.998959940576418459e-01,-4.248609228308557464e-11
3.389477895579116193e+02,1.814209490291339988e-01,9.680843461287543805e-01,5.049470484211165955e-02,9.998959940601196417e-01,-1.377102022463789336e-10
3.390278055611122454e+02,1.814209488521527913e-01,9.680843462027134416e-01,5.049470494513374347e-02,9.998959940626819254e-01,-2.361778136639351776e-10
3.391078215643128715e+02,1.814209486767721646e-01,9.680843462760037044e-01,5.049470504722412129e-02,9.998959940652208944e-01,-3.337549734627947888e-10
3.391878375675134976e+02,1.814209485112905917e-01,9.680843463451572761e-01,5.049470514355219181e-02,9.998959940676166447e-01,-4.258245206238810806e-10
3.392678535707141805e+02,1.814209483648747123e-01,9.680843464063433323e-01,5.049470522878197337e-02,9.998959940697363935e-01,-5.072864424788391028e-10
3.393478695739148066e+02,1.814209482475592772e-01,9.680843464553685607e-01,5.049470529707216632e-02,9.998959940714347017e-01,-5.725576311589994884e-10
3.394278855771154326e+02,1.814209481702472315e-01,9.680843464876767168e-01,5.049470534207609052e-02,9.998959940725540285e-01,-6.155719859554455411e-10
3.395079015803160587e+02,1.814209481447096040e-01,9.680843464983487356e-01,5.049470535694172701e-02,9.998959940729237328e-01,-6.297804649936346116e-10
3.395879175835167416e+02,1.814209481835856730e-01,9.680843464821027311e-01,5.049470533431168334e-02,9.998959940723608497e-01,-6.081508468980731951e-10
3.396679335867173677e+02,1.814209482904872994e-01,9.680843464374293550e-01,5.049470527208344689e-02,9.998959940708133098e-01,-5.486736156445023269e-10
3.397479495899179938e+02,1.814209484221766255e-01,9.680843463823973760e-01,5.049470519542609975e-02,9.998959940689068349e-01,-4.754051701697886499e-10
3.398279655931186198e+02,1.814209485660790433e-01,9.680843463222615908e-01,5.049470511165941866e-02,9.998959940668235014e-01,-3.953417009213693174e-10
3.399079815963193028e+02,1.814209487160935441e-01,9.680843462595716264e-01,5.049470502433486135e-02,9.998959940646516831e-01,-3.118775974553381010e-10
3.399879975995199288e+02,1.814209488667019310e-01,9.680843461966335273e-01,5.049470493666459447e-02,9.998959940624713161e-01,-2.280831041921766334e-10
3.400680136027205549e+02,1.814209490129689017e-01,9.680843461355096435e-01,5.049470485152150051e-02,9.998959940603537877e-01,-1.467040154503768044e-10
3.401480296059211810e+02,1.814209491505419936e-01,9.680843460780188536e-01,5.049470477143916392e-02,9.998959940583620476e-01,-7.016200816844692009e-11
3.402280456091218639e+02,1.814209492756516662e-01,9.680843460257364530e-01,5.049470469861189192e-02,9.998959940565508298e-01,-5.543116178605694150e-13
3.403080616123224900e+02,1.814209493851111632e-01,9.680843459799941542e-01,5.049470463489469374e-02,9.998959940549662084e-01,6.034606917352763173e-11
3.403880776155231160e+02,1.814209494763166508e-01,9.680843459418800867e-01,5.049470458180330135e-02,9.998959940536457092e-01,1.110903607042183812e-10
3.404680936187237421e+02,1.814209495472471068e-01,9.680843459122387973e-01,5.049470454051414869e-02,9.998959940526188639e-01,1.505541649713223784e-10
3.405481096219244250e+02,1.814209495964644314e-01,9.680843458916712496e-01,5.049470451186437864e-02,9.998959940519063228e-01,1.779373977311228921e-10
3.406281256251250511e+02,1.814209496231133090e-01,9.680843458805349355e-01,5.049470449635184988e-02,9.998959940515205203e-01,1.927641066873711597e-10
3.407081416283256772e+02,1.814209496269214017e-01,9.680843458789435418e-01,5.049470449413514389e-02,9.998959940514654532e-01,1.948828455017547421e-10
3.407881576315263032e+02,1.814209496081991002e-01,9.680843458867673945e-01,5.049470450503352331e-02,9.998959940517364586e-01,1.844662533013844574e-10
3.408681736347269862e+02,1.814209495678397732e-01,9.680843459036332366e-01,5.049470452852699437e-02,9.998959940523207690e-01,1.620113964084665389e-10
3.409481896379276122e+02,1.814209495073195733e-01,9.680843459289242281e-01,5.049470456375625832e-02,9.998959940531968460e-01,1.283395476966372655e-10
3.410282056411282383e+02,1.814209494286975477e-01,9.680843459617797242e-01,5.049470460952273226e-02,9.998959940543350466e-01,8.459634131492448550e-11
3.411082216443288644e+02,1.814209493346156110e-01,9.680843460010959411e-01,5.049470466428853527e-02,9.998959940556971793e-01,3.225166722542236017e-11
3.411882376475295473e+02,1.814209492282985170e-01,9.680843460455250682e-01,5.049470472617650918e-02,9.998959940572362814e-01,-2.690038152763303726e-11
3.412682536507301734e+02,1.814209491135539143e-01,9.680843460934759337e-01,5.049470479297019782e-02,9.998959940588975082e-01,-9.074119381001640675e-11
3.413482696539307994e+02,1.814209489947722909e-01,9.680843461431138941e-01,5.049470486211387471e-02,9.998959940606171326e-01,-1.568281361616620847e-10
3.414282856571314255e+02,1.814209488769270018e-01,9.680843461923606119e-01,5.049470493071249455e-02,9.998959940623231013e-01,-2.223941451472880406e-10
3.415083016603321084e+02,1.814209487655742692e-01,9.680843462388940557e-01,5.049470499553174868e-02,9.998959940639352562e-01,-2.843478411590839893e-10
3.415883176635327345e+02,1.814209486668532101e-01,9.680843462801488331e-01,5.049470505299803735e-02,9.998959940653644463e-01,-3.392736075023777308e-10
3.416683336667333606e+02,1.814209485874856975e-01,9.680843463133159688e-01,5.049470509919845584e-02,9.998959940665134161e-01,-3.834316049848247546e-10
3.417483496699339867e+02,1.814209485347765827e-01,9.680843463353426825e-01,5.049470512988081528e-02,9.998959940672764724e-01,-4.127575682531594244e-10
3.418283656731346696e+02,1.814209485166135560e-01,9.680843463429328333e-01,5.049470514045366343e-02,9.998959940675394842e-01,-4.228629723270192481e-10
3.419083816763352957e+02,1.814209485414670919e-01,9.680843463325466969e-01,5.049470512598622229e-02,9.998959940671796609e-01,-4.090351373715206186e-10
3.419883976795359217e+02,1.814209486140237471e-01,9.680843463022258399e-01,5.049470508375046574e-02,9.998959940661292789e-01,-3.686665290692470482e-10
3.420684136827365478e+02,1.814209487135662324e-01,9.680843462606277816e-01,5.049470502580603176e-02,9.998959940646880984e-01,-3.132837695834095303e-10
3.421484296859372307e+02,1.814209488305042195e-01,9.680843462117603160e-01,5.049470495773555195e-02,9.998959940629952303e-01,-2.482225349990603420e-10
3.422284456891378568e+02,1.814209489587317314e-01,9.680843461581749576e-01,5.049470488309335675e-02,9.998959940611388264e-01,-1.768801680618224006e-10
3.423084616923384829e+02,1.814209490926524670e-01,9.680843461022105023e-01,5.049470480513709725e-02,9.998959940592000439e-01,-1.023702081102531929e-10
3.423884776955391089e+02,1.814209492271798008e-01,9.680843460459925831e-01,5.049470472682772437e-02,9.998959940572523797e-01,-2.752278519154010495e-11
3.424684936987397919e+02,1.814209493577367549e-01,9.680843459914337812e-01,5.049470465082953746e-02,9.998959940553623360e-01,4.511562486813479225e-11
3.425485097019404179e+02,1.814209494802560552e-01,9.680843459402338480e-01,5.049470457951012875e-02,9.998959940535885327e-01,1.132821352555044527e-10
3.426285257051410440e+02,1.814209495911800751e-01,9.680843458938795942e-01,5.049470451494042500e-02,9.998959940519827061e-01,1.749973402508607761e-10
3.427085417083416701e+02,1.814209496874608640e-01,9.680843458536445567e-01,5.049470445889465975e-02,9.998959940505888211e-01,2.285653853283425042e-10
3.427885577115422961e+02,1.814209497665601190e-01,9.680843458205895535e-01,5.049470441285039413e-02,9.998959940494436260e-01,2.725741180657073838e-10
3.428685737147429791e+02,1.814209498264492126e-01,9.680843457955623510e-01,5.049470437798849604e-02,9.998959940485766529e-01,3.058948105889995265e-10
3.429485897179436051e+02,1.814209498656091935e-01,9.680843457791976636e-01,5.049470435519317485e-02,9.998959940480096620e-01,3.276824007097004820e-10
3.430286057211442312e+02,1.814209498830307854e-01,9.680843457719173761e-01,5.049470434505193284e-02,9.998959940477574193e-01,3.373752861712148662e-10
3.431086217243448573e+02,1.814209498782143604e-01,9.680843457739300995e-01,5.049470434785560680e-02,9.998959940478272523e-01,3.346955696010578282e-10
3.431886377275455402e+02,1.814209498511699936e-01,9.680843457852317258e-01,5.049470436359834724e-02,9.998959940482187170e-01,3.196487937978124410e-10
3.432686537307461663e+02,1.814209498024173528e-01,9.680843458056050954e-01,5.049470439197761840e-02,9.998959940489245968e-01,2.925241425931346807e-10
3.433486697339467923e+02,1.814209497329858645e-01,9.680843458346199970e-01,5.049470443239421208e-02,9.998959940499296817e-01,2.538942948116795569e-10
3.434286857371474184e+02,1.814209496444145475e-01,9.680843458716332783e-01,5.049470448395223382e-02,9.998959940512119893e-01,2.046155564332283563e-10
3.435087017403481013e+02,1.814209495387521520e-01,9.680843459157888464e-01,5.049470454545910286e-02,9.998959940527417656e-01,1.458278089174849314e-10
3.435887177435487274e+02,1.814209494185570481e-01,9.680843459660174455e-01,5.049470461542557298e-02,9.998959940544818181e-01,7.895443737981105962e-11
3.436687337467493535e+02,1.814209492868973095e-01,9.680843460210371010e-01,5.049470469206569778e-02,9.998959940563879600e-01,5.702498504073290911e-12
3.437487497499499796e+02,1.814209491473506297e-01,9.680843460793525646e-01,5.049470477329685847e-02,9.998959940584082329e-01,-7.193759412109723160e-11
3.438287657531506625e+02,1.814209490040044337e-01,9.680843461392558691e-01,5.049470485673975689e-02,9.998959940604834618e-01,-1.516916172507007285e-10
3.439087817563512885e+02,1.814209488614557386e-01,9.680843461988258847e-01,5.049470493971840862e-02,9.998959940625471443e-01,-2.310019199664818149e-10
3.439887977595519146e+02,1.814209487248113206e-01,9.680843462559286516e-01,5.049470501926015681e-02,9.998959940645254507e-01,-3.070272640834814415e-10
3.440688137627525407e+02,1.814209485996875482e-01,9.680843463082169364e-01,5.049470509209563751e-02,9.998959940663368906e-01,-3.766428113053116452e-10
3.441488297659532236e+02,1.814209484922104931e-01,9.680843463531307869e-01,5.049470515465884213e-02,9.998959940678928682e-01,-4.364402012987292476e-10
3.442288457691538497e+02,1.814209484090158753e-01,9.680843463878971988e-01,5.049470520308705496e-02,9.998959940690973491e-01,-4.827274486436074922e-10
3.443088617723544758e+02,1.814209483572490900e-01,9.680843464095301165e-01,5.049470523322088095e-02,9.998959940698467497e-01,-5.115291374677665548e-10
