T,Td,C,C_noisy
2.698435155796948948e+02,1.376819017401203951e+02,3.118671495160918639e+01,3.117175114642006406e+01
2.415680852825839224e+02,3.557554234715086068e+02,2.400090232574928706e+01,2.402109421830513014e+01
4.748435028046007460e+02,1.255311006891303833e+02,4.548696097086480705e+01,4.546051676820882648e+01
3.236902232907489463e+01,1.570269595630594495e+02,7.598126835864307260e+00,7.588325461250660986e+00
3.859206148321320029e+02,1.924176207388448461e+02,3.139921328897404607e+01,3.141613417628103022e+01
5.778070284860174866e+01,1.314191791326965699e+02,1.950542339478970177e+01,1.954918492365137084e+01
3.275791480418666310e+02,1.752421671123757960e+02,3.076675096188497349e+01,3.073695821153562946e+01
1.373561930516563052e+02,1.690950237247085397e+02,2.551651556829084200e+01,2.551955134224127875e+01
5.866584146879963555e+02,2.962890611203340541e+02,3.127486456634382961e+01,3.126631419174011128e+01
8.459734909829556671e+01,2.105584119109832955e+02,1.775904822860789167e+01,1.779393252494218913e+01
1.963167303102328276e+02,4.758340123822880514e+02,1.791965592074922142e+01,1.796073020835977019e+01
1.302202829634632337e+02,2.698939921847753567e+02,2.028978669003060276e+01,2.030998495262497272e+01
1.592628224168795157e+02,2.941200561940189573e+02,2.170708692896739578e+01,2.172040206722639866e+01
4.095384857305749051e+02,3.889265041976627231e+02,2.710873635805835136e+01,2.719834301557967038e+01
4.582303850755718599e+01,2.435528755074300022e+02,5.352663551451912305e+00,5.309073553464703998e+00
3.741637182902242671e+02,4.314477340131808774e+02,2.588994890871202870e+01,2.597183066878411850e+01
3.150144483871998773e+02,2.883687064913269751e+02,2.732990881327615185e+01,2.735684275826350387e+01
3.351080534850972015e+01,1.855408224427556547e+02,5.650337435197054781e+00,5.573711177107744774e+00
5.688899520991304826e+02,2.082464326368415755e+02,3.562521554281283187e+01,3.563172102698576538e+01
2.934625153687480292e+02,3.811939989841410465e+02,2.503513792871174459e+01,2.496444826139221007e+01
3.785755731266523583e+01,4.870605690009152227e+02,1.753327964936833183e+00,1.747200776390686272e+00
3.281441702621939953e+02,3.016499817639673893e+02,2.730433522437283500e+01,2.720292171103905687e+01
2.340326678076243354e+02,4.376836915485052373e+02,2.151025545406198702e+01,2.154676720298454740e+01
6.767214915911554840e+01,2.447076004851860773e+02,1.124006161734242681e+01,1.120064510496402121e+01
4.678869001754833334e+02,2.020400517322385383e+02,3.300516430642223042e+01,3.308780496616819278e+01
5.327068117011691584e+02,3.621026739512895460e+02,2.905183092921540577e+01,2.901569454035207940e+01
4.216603820486056975e+02,1.944896983791459206e+02,3.220820418746265545e+01,3.221101407150287343e+01
2.772540209400336835e+02,1.321891057647649745e+02,3.185168781872456378e+01,3.178389647802403317e+01
4.976031076357817255e+02,2.832418523782937996e+02,3.026398333837497390e+01,3.025765287967590211e+01
1.857242609788515608e+01,1.000450026086529647e+02,8.376845069393736409e+00,8.379141254246837534e+00
1.340149862008926220e+02,2.598927126119527884e+02,2.114752238494315506e+01,2.117296537287280245e+01
3.521932561999175846e+02,3.487370716478890813e+02,2.686344739992174979e+01,2.698713602466906991e+01
1.191876179941837677e+02,1.933235312318209935e+02,2.319306310586601683e+01,2.327561781606065594e+01
3.976715342063184266e+02,1.065722740365191896e+02,4.487572579479250123e+01,4.491512774309053668e+01
2.931341643420510650e+02,3.067984678253799302e+02,2.652957295071678345e+01,2.651356587800990638e+01
4.922217480222899439e+02,4.473748886602429025e+02,2.736192197132632131e+01,2.734807421088412838e+01
5.898694820211853767e+02,3.813984719764323472e+02,2.936809712656968685e+01,2.935315260977018781e+01
3.845685501783361815e+01,4.048223829340078055e+02,1.800618758758315341e+00,1.758460182845071440e+00
4.437791228479924825e+02,4.075011552406445503e+02,2.730401094216248481e+01,2.733819397465877898e+01
4.101532697980710651e+01,2.168471854518323028e+02,5.672839128808456088e+00,5.670755918123315809e+00
3.242967786941431996e+02,4.487451506108668582e+02,2.452383635172258636e+01,2.455104018047471115e+01
2.176714602882584870e+02,2.804954315454780271e+02,2.511500058709132688e+01,2.510354148846309386e+01
2.892827502397549893e+02,4.818912666978220045e+02,2.279570076907576848e+01,2.281537007936554673e+01
4.470439010581413868e+02,1.866573847911801636e+02,3.345904876549906248e+01,3.354813368863181466e+01
8.612484063139323354e+00,1.290934040984980413e+02,4.381958582418427284e+00,4.400817666080828694e+00
3.811812059015719569e+02,2.997787567240350768e+02,2.819364845396386698e+01,2.824139561008662369e+01
5.272168027734962834e+02,3.044977300781521876e+02,3.015347476500678781e+01,3.011264389937126751e+01
5.339001178004726853e+02,4.713393212984052525e+02,2.752862967941736372e+01,2.752293608491059373e+01
3.078124349478462705e+02,3.331477836017717209e+02,2.631508797017890799e+01,2.629796888433380886e+01
3.904891697922358844e+02,3.368617692669894836e+02,2.766551063450666703e+01,2.769259854430366730e+01
9.760122596291392938e+01,3.089073500016764910e+02,1.347297232295901459e+01,1.348993500188924699e+01
1.280668272745915317e+02,1.008001058884058665e+02,2.826576786526538498e+01,2.823440564658670482e+01
5.869597593704543215e+02,4.940527779913858808e+02,2.780033475932105347e+01,2.782036664900709866e+01
2.624099664898601247e+01,2.444760770829177545e+02,3.280482979379383046e+00,3.289382507591580573e+00
5.459967459527838400e+02,2.491086845089213000e+02,3.233147660281132119e+01,3.225606281082438187e+01
1.640062665185721187e+02,4.154483022471054028e+02,1.723604233175964140e+01,1.723759479637960368e+01
3.208215077656171275e+02,4.446556302285362108e+02,2.451075998202130179e+01,2.457336670764245667e+01
1.451697368616215442e+02,1.407724805867403006e+02,2.705430178116360906e+01,2.701326247655147128e+01
5.860953505417975862e+01,1.514041237717583215e+02,1.748987046620337793e+01,1.754802380897386271e+01
5.192005636836599933e+02,3.785325962375821405e+02,2.862912093347758358e+01,2.866770172674245387e+01
3.808699282089014559e+02,4.011469726629723027e+02,2.648173001044270691e+01,2.649417328034849461e+01
5.266112811349962612e+02,1.463442495970108155e+02,4.336490874495126491e+01,4.339117205127397625e+01
3.806193897188356914e+02,1.618544559386657511e+02,3.320838765774237089e+01,3.317230529743133616e+01
4.331103407520741939e+02,3.323424371535718933e+02,2.833292864731456362e+01,2.837248571688881427e+01
7.512041662275751719e+01,3.502409956502777391e+02,6.610432576842709018e+00,6.543699303280366308e+00
9.814331488903938805e+00,1.791230825798366197e+02,5.006326145484433887e+00,4.954608965961492473e+00
5.693331759340478015e+01,4.477222406819321918e+02,1.631650796408415038e+00,1.663100219339214147e+00
5.112275715366006921e+02,2.351386709084093809e+02,3.223932361542564706e+01,3.218875579989104097e+01
2.468169801225976556e+01,2.489982828515043707e+02,3.429149584406586460e+00,3.534233283177778517e+00
6.291004298106384596e+01,2.124413519940628419e+02,1.260623511892129756e+01,1.262786983700908117e+01
6.680559285354628685e+01,3.855477735181738694e+02,3.761290920926301684e+00,3.811442218517603564e+00
4.373353473404372949e+01,3.187344720994371983e+02,2.483391892482799346e+00,2.536814730314194577e+00
2.021477433277522664e+02,3.932620040002452697e+02,2.103864674887865860e+01,2.102401489013427849e+01
3.606933828801700201e+02,3.409913858685509922e+02,2.713819386715928772e+01,2.714455564128638798e+01
5.503666073015024267e+02,1.337596642838281298e+02,4.979972812065922483e+01,4.982861855624835812e+01
1.062427169542645942e+02,3.537900364944778744e+02,1.248388988774472352e+01,1.248941998948260235e+01
3.443461136224871666e+01,1.638517558621524017e+02,7.698284303172043153e+00,7.782375932443391875e+00
5.789708641751176401e+02,1.767981474415234970e+02,4.006508579055837771e+01,4.012216399318962345e+01
8.814498797678503195e+01,3.231130222659173228e+02,1.077204752545194211e+01,1.078846707393267756e+01
4.443223052286458596e+02,3.091841399521849780e+02,2.890988824631309129e+01,2.897876163215253342e+01
5.576793671286266090e+02,2.351161411280816651e+02,3.332456835331581146e+01,3.333372173033053798e+01
2.490393223689533784e+02,3.670796390045711632e+02,2.399096833865687017e+01,2.403544721976828313e+01
5.914883031128492803e+02,2.187597815683274973e+02,3.542961598615963226e+01,3.544334294928182061e+01
1.911113065051310969e+02,1.373196654279471431e+02,2.874538019135387401e+01,2.873757929176418457e+01
1.030071913781513189e+02,2.323348129617218092e+02,1.917529488291514994e+01,1.913387182190830060e+01
5.169829887941007200e+02,2.592682470356741078e+02,3.134187902035455764e+01,3.131138904125384670e+01
3.958814991039087090e+02,3.138890242602722083e+02,2.814626272478638569e+01,2.815411537806662778e+01
1.849590252523597655e+02,1.912955608999641584e+02,2.663402281217048539e+01,2.666058331321454489e+01
2.834121180382444294e+01,4.130307158080673844e+02,2.715834926665992910e+00,2.614216679879501459e+00
1.820955183510754978e+02,4.828119336512152131e+02,1.645819166673340561e+01,1.644247496538222819e+01
3.765225194270958582e+02,1.398241151914176328e+02,3.535273399717183906e+01,3.538644437157405065e+01
3.443837163081180393e+02,4.786214963362320418e+02,2.448531779727571589e+01,2.448183845109374346e+01
1.680539544880379879e+02,2.034176184143990440e+02,2.560459326170095196e+01,2.555374452284383224e+01
2.532131159152230282e+02,2.555825983913875632e+02,2.676005214699979007e+01,2.671360813720472649e+01
2.062928888442435493e+02,3.761706214682326959e+02,2.182129642675233328e+01,2.190955864495970573e+01
5.027865411991427180e+01,2.151720227719535501e+02,8.559739662217459966e+00,8.484027048815853789e+00
3.866148173365089065e+02,2.166622031363457950e+02,3.038683141505780583e+01,3.037405716312754222e+01
3.265016020222279849e+02,1.182758938954982852e+02,3.582730001851336965e+01,3.587238778827404673e+01
5.216206139632353143e+02,3.873484971623369120e+02,2.852114625732654218e+01,2.842499508414634590e+01
4.840627954555928341e+02,2.723297506358155147e+02,3.035447785397590792e+01,3.039175234856632457e+01
2.448944955823406815e+02,4.299863937433331103e+02,2.223778033389595166e+01,2.216357488300394607e+01
4.614777029285813228e+02,4.971427506165628074e+02,2.633456727780502860e+01,2.638847361649159140e+01
3.759499750858630591e+02,4.669773016478487762e+02,2.536364150755922964e+01,2.550032265742909843e+01
5.500350952679818874e+02,2.940700176453874519e+02,3.076750772423643809e+01,3.070833040642689937e+01
1.395015140301129009e+02,4.008670531774018286e+02,1.510697748134468377e+01,1.510695985486118786e+01
1.844005658622054682e+02,2.280560180699204977e+02,2.543804700131681429e+01,2.545976812240841625e+01
2.914731606201228828e+02,4.499719952811189501e+02,2.355425535352628685e+01,2.352908862429346470e+01
8.602770652493559567e+01,1.435877738692866501e+02,2.303648110188023779e+01,2.306713735061129000e+01
3.492883101824378969e+02,3.043436060441530344e+02,2.761092276257959099e+01,2.757861891551267419e+01
2.397708190693530810e+02,3.010031369226262541e+02,2.530489411603270256e+01,2.527992754390995955e+01
4.447213886908488121e+02,4.767091885845186994e+02,2.636707900872244537e+01,2.632954530067796739e+01
4.839727153627412690e+02,4.316379291950519246e+02,2.747124870107811034e+01,2.747193437622322065e+01
6.297735763835840572e+01,4.315300594181124438e+02,2.258229370853923168e+00,2.285187560813810581e+00
5.975173474761921852e+02,4.475352243589085219e+02,2.846987359595782863e+01,2.852173148359622346e+01
4.709203503593271307e+02,4.020897108823243684e+02,2.772115170773253112e+01,2.771892069557035043e+01
4.543988635336630182e+02,2.921557910840482464e+02,2.940688145067123216e+01,2.935648308668353224e+01
1.499994767415110459e+02,1.657120677912907922e+02,2.624313782463451261e+01,2.622209386162499456e+01
1.569114003041185867e+02,1.981676427614304146e+02,2.530489613190831122e+01,2.528221457255385118e+01
5.274514394561846302e+02,2.571723965576878754e+02,3.161712653284238073e+01,3.160061232667847619e+01
3.322633479321297756e+01,3.255041431955957023e+02,2.318858998101598345e+00,2.351030128896781868e+00
7.717373056029559564e+01,4.847200773965391249e+02,2.757185161256622941e+00,2.753161497346109599e+00
3.645152916044995663e+02,1.114555380748440996e+02,4.002133810224602684e+01,4.002889743163837721e+01
1.457798515080752679e+02,4.634215019087835117e+02,1.325231607752506235e+01,1.325769493500667551e+01
3.140916599534989473e+02,2.499207603900062225e+02,2.813132825479802435e+01,2.812957386108752544e+01
3.205662855546808601e+02,3.003243707153391142e+02,2.719458825699739180e+01,2.717364793230563791e+01
2.435496220309802595e+02,3.838982553419808710e+02,2.336427653750860856e+01,2.340337452842036470e+01
4.807745731097788280e+02,1.173038706666076791e+02,4.957436543637658843e+01,4.957245061787353535e+01
1.254514299040800580e+02,2.061832575329004840e+02,2.304465679048615101e+01,2.304151644774176333e+01
4.542214654959404925e+02,3.997582526057747714e+02,2.754844097731383812e+01,2.749478577363317555e+01
2.514913672834306340e+02,1.875141632254601234e+02,2.851336539603161313e+01,2.848045820850350651e+01
5.427533618722925439e+02,1.345964055047150509e+02,4.867215161227264275e+01,4.864438534237963552e+01
9.692813610714794947e+01,1.693238642388635071e+02,2.248740701361423788e+01,2.251790897664276869e+01
1.408430062193476431e+02,1.055977727711667313e+02,2.852792683779439997e+01,2.844223392322131261e+01
2.004188927670320766e+02,4.570661550669877329e+02,1.885310868644621962e+01,1.889147162118297629e+01
1.288857963938485227e+02,3.176927528215279040e+02,1.773189958511485997e+01,1.773977706036297164e+01
1.866503300863266190e+02,3.806554586244041616e+02,2.043796555146347060e+01,2.040402582028473333e+01
2.334747647710545095e+02,1.198005380330433098e+02,3.113811916630149312e+01,3.109705405877944528e+01
4.674758186575921854e+02,4.179953980559200772e+02,2.745696573291992237e+01,2.748385781998107191e+01
4.180428708460281086e+02,2.778312742332317953e+02,2.919523217571794760e+01,2.920738810152903397e+01
4.709625126085793454e+02,1.884911416936261048e+02,3.408303560662405118e+01,3.398535838748910720e+01
3.322257504042329970e+02,4.176086418831554852e+02,2.527930012010751071e+01,2.524615662094887014e+01
1.780731529402915783e+02,2.234578223164503754e+02,2.533506660888532025e+01,2.529058828656716429e+01
9.063196230163157452e+01,1.131591759218209461e+02,2.554581296176238681e+01,2.554355357492525869e+01
5.712404983657772846e+02,1.565697333633466712e+02,4.392396271999487567e+01,4.389347343882847952e+01
3.777443693742447408e+02,1.615030224427356131e+02,3.313614824487576271e+01,3.316039900053635137e+01
1.296052310499982241e+02,2.355593496891169707e+02,2.193798872463452909e+01,2.191320774338093713e+01
1.876778535208866288e+02,2.090110414663683969e+02,2.616146788056833827e+01,2.614896856241691836e+01
3.448091552962869173e+02,1.181967975143864180e+02,3.699733956226294396e+01,3.706065949900870748e+01
2.812081237345548743e+02,1.508957471397636994e+02,3.074347259452291325e+01,3.073274606149342247e+01
3.141697163873334375e+01,4.914102318196847250e+02,2.324873123813089304e+00,2.301251080005630723e+00
1.886840667750481089e+02,4.904950551418864961e+02,1.678608232120311428e+01,1.678918121213535741e+01
3.442101077609495405e+02,4.650596513661899394e+02,2.471771494680625736e+01,2.465402945646907895e+01
4.877811457212450819e+02,4.141357473320207987e+02,2.775298238712987953e+01,2.767432614507801603e+01
1.194637453678160028e+02,1.695100856423366906e+02,2.443393630765199021e+01,2.443349568784065440e+01
1.455937604402965064e+02,3.768677313130851303e+02,1.690223839724926691e+01,1.687372003076590943e+01
2.556004664936440065e+02,2.183948904469867500e+02,2.773336628453121477e+01,2.766279321599871466e+01
1.781440289096501317e+02,1.426881000921882787e+02,2.812414623821717896e+01,2.817109979615525361e+01
4.997252252309589267e+02,1.236740738777669861e+02,4.878199388259351110e+01,4.881680886332102887e+01
3.343222925442698852e+02,1.806251165502120557e+02,3.068370497076224623e+01,3.069538226053216690e+01
1.344610721050120503e+02,3.836613419169063945e+02,1.524220066774152826e+01,1.521596058165757448e+01
2.969520812331412571e+02,1.545566469044807434e+02,3.100569211215888643e+01,3.099606954259627045e+01
3.143406457235516882e+02,3.983851283807479149e+02,2.521987842686167980e+01,2.519141301365574748e+01
1.639505298779572513e+02,4.891345977461062375e+02,1.439703318237719820e+01,1.444020184522717898e+01
3.607794524673691967e+02,2.951047186221120455e+02,2.797040504916595083e+01,2.789872349486180525e+01
4.642643769359766566e+02,3.569872494593664669e+02,2.832003720280076564e+01,2.833372512880573169e+01
1.338142337749704609e+02,4.483090181281760920e+02,1.229085789201989698e+01,1.229182561253409567e+01
1.834663821611228798e+02,2.056589694077449622e+02,2.612083620252823835e+01,2.606434719828977009e+01
9.624374319522081578e+01,4.591630584680042944e+02,6.073967267725420172e+00,6.104938360223943761e+00
1.951243771307335919e+02,3.492902770733024909e+02,2.204049929953494669e+01,2.202354896698872722e+01
4.703405969963246775e+02,2.816418699667559622e+02,2.989073399529623742e+01,2.998421664572529011e+01
4.481928661565972902e+02,3.072048893440245934e+02,2.900208374862333471e+01,2.906080376865785198e+01
5.553135880514874998e+02,1.576147023548406594e+02,4.255090371578294395e+01,4.254815975094873437e+01
2.363287155937333921e+02,3.744636088552693423e+02,2.331542545906884456e+01,2.329665276308583444e+01
6.364939797908029817e+01,4.494633410887448122e+02,2.044495670416757171e+00,2.010433623892255994e+00
1.046891361761234123e+02,3.427827201506217989e+02,1.280684259438356776e+01,1.277083138089675529e+01
3.106808314044036479e+02,2.595013768986852938e+02,2.785514051624529941e+01,2.787093481635771752e+01
7.079291673553535702e+01,2.631772226818687841e+02,1.067688027794637051e+01,1.060525401041375382e+01
4.223849989297279990e+02,1.383084149241048237e+02,3.810278684796820414e+01,3.815136721729573566e+01
1.844531289301182539e+02,4.037606915145777293e+02,1.946290981154508160e+01,1.949784778059204271e+01
2.883099362446494638e+02,2.166059151106225897e+02,2.846419031113548925e+01,2.845751364704601372e+01
2.505431049512472441e+02,1.069329198895247117e+02,3.316115745998436637e+01,3.319866160076129802e+01
2.271979997946837102e+02,4.596972126296823262e+02,2.052160744725098240e+01,2.063650120905273511e+01
5.041633182921343064e+02,1.721629071972060956e+02,3.708651275955706694e+01,3.710136846328335736e+01
2.837632954136563157e+01,2.731993455559432391e+02,2.913209987671379952e+00,2.999182232312139984e+00
5.272691262603852920e+02,1.394986095949439004e+02,4.545290089053155924e+01,4.543824013193968625e+01
5.950471996278616871e+01,4.795076128570481160e+02,1.473869181224064517e+00,1.443572220517672644e+00
7.877541646550004373e+01,4.065745448941397626e+02,5.030151944889897919e+00,5.080237567056464343e+00
1.212777092295132491e+02,4.106380226025719935e+02,1.212086089635506170e+01,1.202508822947913103e+01
5.163600243517662420e+02,3.011541854005869823e+02,3.008101536934878695e+01,3.012899595714276302e+01
5.871576081533626166e+02,3.850380422031408898e+02,2.927717646513838190e+01,2.927713551907940115e+01
9.985735851821942788e+01,2.518720214288927650e+02,1.745273102169563018e+01,1.742871612353802746e+01
3.299562420175918760e+02,4.375941545807823445e+02,2.486790937279984703e+01,2.487220542457091810e+01
3.586053118695474495e+02,1.645166838048102989e+02,3.227000298483569907e+01,3.227557019979173702e+01
1.211462243891810147e+02,2.371629901987643620e+02,2.105631443507027356e+01,2.111869404685526064e+01
4.369248180114082061e+02,1.477885567469741090e+02,3.730700620126275169e+01,3.734909635923487770e+01
2.785568830118525057e+02,2.661326080364980271e+02,2.708461674557806376e+01,2.709466245151882546e+01
1.496254168502515824e+02,4.450927891338791937e+02,1.446812599973153013e+01,1.445709871266637769e+01
1.500341297121035495e+02,3.882025434742233188e+02,1.690260076871005168e+01,1.685537338083556236e+01
3.769131224457748885e+02,4.874722598947295182e+02,2.505971987988261418e+01,2.506967497129510747e+01
2.576843982781105780e+01,4.882142334097707703e+02,3.092436983887225654e+00,2.963679525960742023e+00
4.891789368657728687e+02,4.785267651226367320e+02,2.692994374669222779e+01,2.697823987264451873e+01
4.823139231248456440e+02,3.717192679686168617e+02,2.830632664689942857e+01,2.830627184991163148e+01
3.300125360744738714e+02,1.657697106503175348e+02,3.132973859458121169e+01,3.124664399938247428e+01
2.030400135127600691e+01,2.348873906640984330e+02,4.192057423492572710e+00,4.220302176175120934e+00
4.193683724071052552e+02,4.512555732667597681e+02,2.634374132652181189e+01,2.629929628309062295e+01
2.287664809379556061e+02,3.698167132224898523e+02,2.311874094520616651e+01,2.309543923315371217e+01
4.562885866275278346e+01,1.829290293899809967e+02,9.909648245973977865e+00,9.820343289759353667e+00
1.907753524008517445e+02,2.304815421396383499e+02,2.560316477521046608e+01,2.556571863872467532e+01
2.397215242422818733e+02,3.427591505626122057e+02,2.426173019994302749e+01,2.426970364351306486e+01
7.798372528972521422e+01,2.294197891968644001e+02,1.495140206166327523e+01,1.494717853579185096e+01
5.687748538780462013e+02,1.451506097066402958e+02,4.717551377238779509e+01,4.718996101771163154e+01
2.584946679223682509e+02,2.306927184349814581e+02,2.748415131389756638e+01,2.744758404557419951e+01
4.869668194766303486e+02,4.133106523788889604e+02,2.775484838727015102e+01,2.778288974152679813e+01
3.605398404654947626e+02,4.182442640955363231e+02,2.584990208566081904e+01,2.577571852530637386e+01
2.321109781681041966e+02,3.591594232326996234e+02,2.354634676294366358e+01,2.351768298510183186e+01
3.100222440174230201e+02,4.596831656377873969e+02,2.392582978306786856e+01,2.379308322894079097e+01
3.061364352679736953e+02,1.248257313841973541e+02,3.380156817742926023e+01,3.378586480144196713e+01
2.304434196973352584e+02,1.314136167858560782e+02,3.026264876964409467e+01,3.023489289593417340e+01
7.218383542208047743e+01,3.381254036736793296e+02,6.570449260415707649e+00,6.560277805793408135e+00
5.025853223573828359e+02,1.951588558036671657e+02,3.456831126598947179e+01,3.459632655349731323e+01
3.042991847783357002e+02,2.972416177731536209e+02,2.694962563730413763e+01,2.701464974717213252e+01
3.052905722648866913e+02,4.955550100825640811e+02,2.305956286968052282e+01,2.300009695953294298e+01
2.730525038572720291e+02,1.896552614001840311e+02,2.893115613896762994e+01,2.891849481351691153e+01
2.547547232693311798e+02,1.507034945548321332e+02,2.998812304487357139e+01,2.988953462284958817e+01
5.506162098756722116e+02,3.871599129117716416e+02,2.884467426602932250e+01,2.893538470252265071e+01
5.544097709399528640e+02,4.519219612231601673e+02,2.798374867137843935e+01,2.804806932772315520e+01
4.447429239603068822e+02,1.612355998441344127e+02,3.581294229439531307e+01,3.583554882451367973e+01
3.304054058808305427e+01,1.031842982922783278e+02,1.539258134435548442e+01,1.545256630900112604e+01
2.340425778519120570e+02,2.412563539830705395e+02,2.663555883472811558e+01,2.667793343305779530e+01
4.137889782937342602e+02,1.381705752902877578e+02,3.761482014965871912e+01,3.758257763762290438e+01
3.333482049267171874e+02,2.568862608160497984e+02,2.831327554285515902e+01,2.834882562635367975e+01
4.879952012195159909e+02,2.018040830743279628e+02,3.359544898151673920e+01,3.365378396824202412e+01
1.749185423530388448e+02,3.817649035925513772e+02,1.951249408800926588e+01,1.955250839861007606e+01
5.169420660465443689e+02,2.776901915416298721e+02,3.072784311300305049e+01,3.072334778927681853e+01
1.865830762705472807e+02,4.974511315596297436e+02,1.636087138745437386e+01,1.634143634717008098e+01
2.803704862312642945e+02,1.144890473138954832e+02,3.377991184017100323e+01,3.389853161835714701e+01
1.579305152334962088e+02,1.511161002026627216e+02,2.712062330202329719e+01,2.713416110605230358e+01
4.428170223160608430e+02,1.254781398055199020e+02,4.261058866974724424e+01,4.263789556725276952e+01
9.710055470686575063e+01,3.636742478199847142e+02,1.031452636063446704e+01,1.024440192786597770e+01
4.793055138270527209e+02,2.697503449527603152e+02,3.035174734546546915e+01,3.038588826307624302e+01
4.169771543808195133e+02,1.743108372280809704e+02,3.344248027256581679e+01,3.345482824102892039e+01
1.189362836454357080e+02,2.644198828043673757e+02,1.933300159889307324e+01,1.928991224025200779e+01
4.570290805792702145e+02,1.921230326952070300e+02,3.336480981843910598e+01,3.342928581525393383e+01
4.989792441640979348e+01,3.456506341204486148e+02,2.530753741991190964e+00,2.530619092129219538e+00
2.611138759793229838e+02,2.967459947950565038e+02,2.600197406900845465e+01,2.603438390148026826e+01
4.900443329822574583e+02,1.129424473057085692e+02,5.308890705557978151e+01,5.311193645350287085e+01
1.585413647901572745e+02,1.256526027755527650e+02,2.819601008445409107e+01,2.816105018721641073e+01
3.661593633764908304e+02,1.718117087033913890e+02,3.201946182763299475e+01,3.203393162646877812e+01
2.983188045652133269e+02,3.146349270062441974e+02,2.648063166971236271e+01,2.654984153237280609e+01
5.547481708676267331e+00,4.512353714648927507e+02,1.620190812571237648e+00,1.564906485544865777e+00
2.567609125318468841e+02,1.343204643593365404e+02,3.096341123472967638e+01,3.091157148292378665e+01
5.974644636526691102e+02,2.647437365921091441e+02,3.267859293750125005e+01,3.263300788177571832e+01
3.624547005523187693e+01,2.730805129315147042e+02,2.794757880991664223e+00,2.831777848263583586e+00
1.073075345415227133e+02,3.607734153915283173e+02,1.229969046415020273e+01,1.227656885945879850e+01
1.564594982250654809e+01,2.463391857500998299e+02,5.140504611737265250e+00,5.155200740965987016e+00
3.212348247013391074e+02,2.924453396718417935e+02,2.736122804240075368e+01,2.741831832571772054e+01
1.635452413110738803e+02,3.094765275592368994e+02,2.141010209857370938e+01,2.135379813897250756e+01
3.319880539436968547e+01,4.296277007890985260e+02,2.155463027707954726e+00,2.229101118958999095e+00
6.061615940506366229e+01,4.305656054152641445e+02,2.068255634684704969e+00,2.069665757366952352e+00
5.192834388050042094e+01,3.549412627443934980e+02,2.553298729959675217e+00,2.544493377745852936e+00
4.044870735709277483e+02,4.960581029881049062e+02,2.545496677623117421e+01,2.553139922364048076e+01
7.927790171413103337e+01,2.604459242268570733e+02,1.290562128810961084e+01,1.292842745982016872e+01
5.752001373198272631e+02,1.049322825556685785e+02,7.526446259373842906e+01,7.519864320907628041e+01
3.040095224696943887e+02,4.479013476565262977e+02,2.398419821448233691e+01,2.398117971348150235e+01
1.869614210426028080e+02,3.983494619539231962e+02,1.984245765091246838e+01,1.980382338911475415e+01
5.429685960851450091e+02,2.700048787942188255e+02,3.142286084702937643e+01,3.143608527860332913e+01
4.710535757175788376e+02,2.199556105028360946e+02,3.207140117771395182e+01,3.204782551632856524e+01
2.114249815395308190e+02,3.239181992105025643e+02,2.364835385410472668e+01,2.363132689149553656e+01
3.535828458667621135e+02,1.049382040938857301e+02,4.097148220299292376e+01,4.101935290049993910e+01
3.797203188681883148e+02,1.008133265009406756e+02,4.529044451275165528e+01,4.520570141031626576e+01
5.623447393605273419e+02,3.900981232021871961e+02,2.892650403628850242e+01,2.894048124075956707e+01
5.787575148512512442e+02,2.922224224308957901e+02,3.127736423806606325e+01,3.126560283853563504e+01
4.403091880429563503e+02,3.536804319588059684e+02,2.807028913690219341e+01,2.808637818424221066e+01
9.855278019149396584e+01,1.627542747839994774e+02,2.307863679921886657e+01,2.295999079153283162e+01
3.592272813940564333e+02,4.792683158109358033e+02,2.481762754094676637e+01,2.476983013704624881e+01
5.312536430590768788e+01,1.588335289810981692e+02,1.508636433701930457e+01,1.506590173821820855e+01
2.613847658369662099e+02,1.564505206465870515e+02,2.990343029317068613e+01,2.998597829333006004e+01
4.563558831317801605e+02,2.721242659047338748e+02,2.992091263802270262e+01,2.985803294504203365e+01
4.932785746897688455e+02,2.952947103069176364e+02,2.989233599206900394e+01,2.983604922605359988e+01
2.197470866108287737e+02,3.091695310843716697e+02,2.440665687004889506e+01,2.439700054969832266e+01
1.735102746427932061e+02,3.620535548816380924e+02,2.014026576518752165e+01,2.015606914083215528e+01
4.358974758252418837e+02,4.415388459011355735e+02,2.672081738970954845e+01,2.669008552404115164e+01
5.463826322084844378e+02,4.928214124559082734e+02,2.740486531154733640e+01,2.740908128879321737e+01
4.976891302206158230e+02,2.790424159009958771e+02,3.038092667968743754e+01,3.029906036385859380e+01
4.138225880526433684e+02,2.834554765147703392e+02,2.900724073561626071e+01,2.909163124487345797e+01
2.234288945045800006e+02,1.936583184867765226e+02,2.765902909095987638e+01,2.764201324554337091e+01
1.947878342693814204e+02,3.794481550079604517e+02,2.102608254604629323e+01,2.103239720607125207e+01
4.512893222779491111e+02,3.054835990663312373e+02,2.907930560916940621e+01,2.921434648591916883e+01
3.963922145272083526e+02,2.805981052549682886e+02,2.880796798393513569e+01,2.877978277937373619e+01
1.429147329557865653e+01,2.363151968240370877e+02,5.358869999358152114e+00,5.296763333918299566e+00
3.073226302932254725e+02,2.882158838941193153e+02,2.718990393693754015e+01,2.714038106959757712e+01
