t,omega1,omega2,omega3,domega1_dt
2.091418283656731347e+01,-4.339448167617124819e-01,1.090763753803480895e+00,6.885406659621281511e-01,-7.143120700302347803e-01
2.092018403680735972e+01,-4.382292008658224547e-01,1.088710493993046979e+00,6.893568759383243982e-01,-7.135290700150381804e-01
2.092618523704740952e+01,-4.425088609635303705e-01,1.086637682728002652e+00,6.901804299810918586e-01,-7.127376139400546373e-01
2.093218643728745576e+01,-4.467837457913150234e-01,1.084545282267400435e+00,6.910112635553528060e-01,-7.119375157409121302e-01
2.093818763752750556e+01,-4.510538029323561959e-01,1.082433254893521157e+00,6.918493115417215789e-01,-7.111285883814646436e-01
2.094418883776755180e+01,-4.553189788165142304e-01,1.080301562911885060e+00,6.926945082365008055e-01,-7.103106438702158076e-01
2.095019003800760160e+01,-4.595792187203503465e-01,1.078150168651241358e+00,6.935467873516851789e-01,-7.094834932769633618e-01
2.095619123824764785e+01,-4.638344667671065458e-01,1.075979034463578676e+00,6.944060820149577928e-01,-7.086469467496773200e-01
2.096219243848769764e+01,-4.680846659267254850e-01,1.073788122724114391e+00,6.952723247696936948e-01,-7.078008135315966287e-01
2.096819363872774389e+01,-4.723297580158307696e-01,1.071577395831304624e+00,6.961454475749564441e-01,-7.069449019785655208e-01
2.097419483896779369e+01,-4.765696836977466599e-01,1.069346816206835360e+00,6.970253818055016648e-01,-7.060790195765890287e-01
2.098019603920783993e+01,-4.808043824824782542e-01,1.067096346295630882e+00,6.979120582517730487e-01,-7.052029729596241969e-01
2.098619723944788973e+01,-4.850337927267313054e-01,1.064825948565845115e+00,6.988054071199067963e-01,-7.043165679275980029e-01
2.099219843968793597e+01,-4.892578516338925154e-01,1.062535585508870728e+00,6.997053580317270649e-01,-7.034196094646602004e-01
2.099819963992798577e+01,-4.934764952540491856e-01,1.060225219639329364e+00,7.006118400247502986e-01,-7.025119017576596514e-01
2.100420084016803202e+01,-4.976896584839695659e-01,1.057894813495082298e+00,7.015247815521812313e-01,-7.015932482148637961e-01
2.101020204040808181e+01,-5.018972750671224503e-01,1.055544329637218892e+00,7.024441104829167726e-01,-7.006634514848983919e-01
2.101620324064812806e+01,-5.060992775936576926e-01,1.053173730650068807e+00,7.033697541015418997e-01,-6.997223134759307239e-01
2.102220444088817786e+01,-5.102955975004256350e-01,1.050782979141189788e+00,7.043016391083339878e-01,-6.987696353750778577e-01
2.102820564112822410e+01,-5.144861650709576795e-01,1.048372037741378993e+00,7.052396916192585907e-01,-6.978052176680571428e-01
2.103420684136827390e+01,-5.186709094354856608e-01,1.045940869104662774e+00,7.061838371659734381e-01,-6.968288601590624243e-01
2.104020804160832014e+01,-5.228497585709225293e-01,1.043489435908306229e+00,7.071340006958242164e-01,-6.958403619908841709e-01
2.104620924184836994e+01,-5.270226390923521409e-01,1.041017702523895361e+00,7.080901065722338128e-01,-6.948395228356605280e-01
2.105221044208841619e+01,-5.311894760686129979e-01,1.038525634724936975e+00,7.090520784888874051e-01,-6.938261426447372981e-01
2.105821164232846598e+01,-5.353501935817933655e-01,1.036013195537250686e+00,7.100198394832218929e-01,-6.928000187751798267e-01
2.106421284256851223e+01,-5.395047145017458634e-01,1.033480348387170844e+00,7.109933120012643659e-01,-6.917609482671623899e-01
2.107021404280855847e+01,-5.436529604791483505e-01,1.030927057172180472e+00,7.119724178983681817e-01,-6.907087279175634364e-01
2.107621524304860827e+01,-5.477948519454962639e-01,1.028353286260916821e+00,7.129570784392108562e-01,-6.896431543038202827e-01
2.108221644328865452e+01,-5.519303081130955135e-01,1.025759000493175144e+00,7.139472142977929536e-01,-6.885640238080628084e-01
2.108821764352870431e+01,-5.560592469750793576e-01,1.023144165179898035e+00,7.149427455574413059e-01,-6.874711326415192669e-01
2.109421884376875056e+01,-5.601815853053891958e-01,1.020508746103188535e+00,7.159435917108051273e-01,-6.863642768692131968e-01
2.110022004400880036e+01,-5.642972386587938871e-01,1.017852709516296583e+00,7.169496716598603436e-01,-6.852432524349231224e-01
2.110622124424884660e+01,-5.684061213708700988e-01,1.015176022143632339e+00,7.179609037159047080e-01,-6.841078551864333557e-01
2.111222244448889640e+01,-5.725081465580224016e-01,1.012478651180753308e+00,7.189772055995629074e-01,-6.829578809010486973e-01
2.111822364472894265e+01,-5.766032261174628415e-01,1.009760564294376994e+00,7.199984944407817888e-01,-6.817931253113963530e-01
2.112422484496899244e+01,-5.806912707272313678e-01,1.007021729622368245e+00,7.210246867788344671e-01,-6.806133841314895294e-01
2.113022604520903869e+01,-5.847721898461755163e-01,1.004262115773752351e+00,7.220556985623167723e-01,-6.794184530830784663e-01
2.113622724544908849e+01,-5.888458917139706150e-01,1.001481691828700837e+00,7.230914451491505801e-01,-6.782081279222592629e-01
2.114222844568913473e+01,-5.929122833510999113e-01,9.986804273385466724e-01,7.241318413065804815e-01,-6.769822044663713623e-01
2.114822964592918453e+01,-5.969712705588738899e-01,9.958582923257690567e-01,7.251768012111772244e-01,-6.757404786211482772e-01
2.115423084616923077e+01,-6.010227579194116210e-01,9.930152572840078573e-01,7.262262384488340494e-01,-6.744827464081556423e-01
2.116023204640928057e+01,-6.050666487956588568e-01,9.901512931780499516e-01,7.272800660147705765e-01,-6.732088039924816192e-01
2.116623324664932682e+01,-6.091028453313698243e-01,9.872663714438425497e-01,7.283381963135288073e-01,-6.719184477107119635e-01
2.117223444688937661e+01,-6.131312484511263206e-01,9.843604639884797614e-01,7.294005411589772336e-01,-6.706114740991561129e-01
2.117823564712942286e+01,-6.171517578603177290e-01,9.814335431902163620e-01,7.304670117743065072e-01,-6.692876799223542728e-01
2.118423684736947266e+01,-6.211642720451612254e-01,9.784855818984536935e-01,7.315375187920341027e-01,-6.679468622018349677e-01
2.119023804760951890e+01,-6.251686882726819050e-01,9.755165534337539857e-01,7.326119722539993218e-01,-6.665888182451515931e-01
2.119623924784956870e+01,-6.291649025907321002e-01,9.725264315878259236e-01,7.336902816113682890e-01,-6.652133456751661011e-01
2.120224044808961494e+01,-6.331528101086569826e-01,9.695151918410213066e-01,7.347723559245458169e-01,-6.638202435062905415e-01
2.120824164832966474e+01,-6.371323052778443685e-01,9.664828136643702772e-01,7.358581041197492789e-01,-6.624093140589105699e-01
2.121424284856971099e+01,-6.411032800843058377e-01,9.634292729918920717e-01,7.369474337167105649e-01,-6.609803564915833762e-01
2.122024404880976078e+01,-6.450656252731539197e-01,9.603545462739351279e-01,7.380402516340610619e-01,-6.595331704273497131e-01
2.122624524904980703e+01,-6.490192304756177144e-01,9.572586109670584431e-01,7.391364642765794191e-01,-6.580675564125122445e-01
2.123224644928985683e+01,-6.529639842090628754e-01,9.541414455340172518e-01,7.402359775351975424e-01,-6.565833159491881732e-01
2.123824764952990307e+01,-6.568997738769717376e-01,9.510030294437773479e-01,7.413386967869944888e-01,-6.550802515281325400e-01
2.124424884976995287e+01,-6.608264857689629679e-01,9.478433431715005408e-01,7.424445268952025723e-01,-6.535581666618057728e-01
2.125025005000999911e+01,-6.647440050607721362e-01,9.446623681985593102e-01,7.435533722092013686e-01,-6.520168659177041359e-01
2.125625125025004891e+01,-6.686522158142707006e-01,9.414600870125221510e-01,7.446651365645233778e-01,-6.504561549519276564e-01
2.126225245049009516e+01,-6.725510009774477993e-01,9.382364831071684508e-01,7.457797232828489165e-01,-6.488758405430076204e-01
2.126825365073014495e+01,-6.764402423844279033e-01,9.349915409824731682e-01,7.468970351720110035e-01,-6.472757306259616650e-01
2.127425485097019120e+01,-6.803198207554529420e-01,9.317252461446224876e-01,7.480169745259901415e-01,-6.456556343266036668e-01
2.128025605121024100e+01,-6.841896156969008436e-01,9.284375851059981644e-01,7.491394431249198682e-01,-6.440153619960745646e-01
2.128625725145028724e+01,-6.880495057012665505e-01,9.251285453851929574e-01,7.502643422350810942e-01,-6.423547252456214274e-01
2.129225845169033704e+01,-6.918993681471811152e-01,9.217981155069954191e-01,7.513915726089078762e-01,-6.406735369815902414e-01
2.129825965193038328e+01,-6.957390792993926043e-01,9.184462850024049940e-01,7.525210344849816435e-01,-6.389716114406602809e-01
2.130426085217043308e+01,-6.995685143087850832e-01,9.150730444086168092e-01,7.536526275880367498e-01,-6.372487642252855355e-01
2.131026205241047933e+01,-7.033875472123599648e-01,9.116783852690372170e-01,7.547862511289551435e-01,-6.355048123393713944e-01
2.131626325265052913e+01,-7.071960509332542166e-01,9.082623001332679191e-01,7.559218038047716970e-01,-6.337395742241491714e-01
2.132226445289057537e+01,-7.109938972807224866e-01,9.048247825571221759e-01,7.570591837986685446e-01,-6.319528697942813356e-01
2.132826565313062517e+01,-7.147809569501547555e-01,9.013658271026081525e-01,7.581982887799811888e-01,-6.301445204741562556e-01
2.133426685337067141e+01,-7.185570995230590174e-01,8.978854293379457951e-01,7.593390159041923937e-01,-6.283143492344057668e-01
2.134026805361072121e+01,-7.223221934670781552e-01,8.943835858375502879e-01,7.604812618129378476e-01,-6.264621806286064798e-01
2.134626925385076746e+01,-7.260761061359732871e-01,8.908602941820480403e-01,7.616249226340007228e-01,-6.245878408301942519e-01
2.135227045409081725e+01,-7.298187037696405310e-01,8.873155529582608114e-01,7.627698939813172263e-01,-6.226911576695572936e-01
2.135827165433086350e+01,-7.335498514940941295e-01,8.837493617592219186e-01,7.639160709549710493e-01,-6.207719606713338889e-01
2.136427285457091330e+01,-7.372694133214832135e-01,8.801617211841599175e-01,7.650633481411988068e-01,-6.188300810918798689e-01
2.137027405481095954e+01,-7.409772534166880753e-01,8.765526352717484260e-01,7.662116203852995522e-01,-6.168653543600016720e-01
2.137627525505100934e+01,-7.446732349885238911e-01,8.729221100615479623e-01,7.673607821399888174e-01,-6.148776185508624259e-01
2.138227645529105558e+01,-7.483572188098390754e-01,8.692701503877220404e-01,7.685107265477874039e-01,-6.128667113344334894e-01
2.138827765553110538e+01,-7.520290648380580922e-01,8.655967625762941431e-01,7.696613464143580163e-01,-6.108324727638124729e-01
2.139427885577115163e+01,-7.556886322178946180e-01,8.619019544500514662e-01,7.708125342101531663e-01,-6.087747453178651291e-01
2.140028005601120142e+01,-7.593357792813693052e-01,8.581857353285274881e-01,7.719641820704207236e-01,-6.066933739390574232e-01
2.140628125625124767e+01,-7.629703635477915746e-01,8.544481160280199550e-01,7.731161817951978099e-01,-6.045882060714116157e-01
2.141228245649129747e+01,-7.665922417237779340e-01,8.506891088615726737e-01,7.742684248493170163e-01,-6.024590916985400613e-01
2.141828365673134371e+01,-7.702012697032338817e-01,8.469087276389937191e-01,7.754208023624004076e-01,-6.003058833817928042e-01
2.142428485697139351e+01,-7.737973025673715588e-01,8.431069876668374485e-01,7.765732051288651849e-01,-5.981284362984706782e-01
2.143028605721143975e+01,-7.773801945846924299e-01,8.392839057484219323e-01,7.777255236079182454e-01,-5.959266082801397690e-01
2.143628725745148955e+01,-7.809497992110046027e-01,8.354395001838120782e-01,7.788776479235617334e-01,-5.937002598510001672e-01
2.144228845769153580e+01,-7.845059690894052862e-01,8.315737907698362852e-01,7.800294678645873780e-01,-5.914492542663422059e-01
2.144828965793158559e+01,-7.880485560502985543e-01,8.276867988000696785e-01,7.811808728845819338e-01,-5.891734575510474414e-01
2.145429085817163184e+01,-7.915774111113775824e-01,8.237785470648513186e-01,7.823317521019218512e-01,-5.868727385381626860e-01
2.146029205841168164e+01,-7.950923844776420779e-01,8.198490598512663263e-01,7.834819942997789388e-01,-5.845469689075067921e-01
2.146629325865172788e+01,-7.985933255413812937e-01,8.158983629431643125e-01,7.846314879261143682e-01,-5.821960232243394984e-01
2.147229445889177768e+01,-8.020800828821907924e-01,8.119264836211405045e-01,7.857801210936846692e-01,-5.798197789780481504e-01
2.147829565913182392e+01,-8.055525042669557934e-01,8.079334506625551748e-01,7.869277815800359566e-01,-5.774181166208869342e-01
2.148429685937187372e+01,-8.090104366498676036e-01,8.039192943415137682e-01,7.880743568275093702e-01,-5.749909196067174433e-01
2.149029805961191997e+01,-8.124537261724072978e-01,7.998840464288868857e-01,7.892197339432357461e-01,-5.725380744297926539e-01
2.149629925985196977e+01,-8.158822181633621495e-01,7.958277401922903005e-01,7.903637996991413894e-01,-5.700594706635280229e-01
2.150230046009201601e+01,-8.192957576277127840e-01,7.917504108096891091e-01,7.915064408149332653e-01,-5.675550015055523811e-01
2.150830166033206581e+01,-8.226941905346920603e-01,7.876520966703037807e-01,7.926475447085048476e-01,-5.650245653123486811e-01
2.151430286057211205e+01,-8.260773602400173221e-01,7.835328364174733995e-01,7.937869974260517436e-01,-5.624680619864843578e-01
2.152030406081216185e+01,-8.294451094137917924e-01,7.793926702976181620e-01,7.949246847510824665e-01,-5.598853947932050934e-01
2.152630526105220810e+01,-8.327972803410663705e-01,7.752316403978400938e-01,7.960604923779975861e-01,-5.572764706943169610e-01
2.153230646129225789e+01,-8.361337149218566189e-01,7.710497906459039541e-01,7.971943059120949471e-01,-5.546412003834680915e-01
2.153830766153230414e+01,-8.394542546711259989e-01,7.668471668102568861e-01,7.983260108695650059e-01,-5.519794983213367479e-01
2.154430886177235394e+01,-8.427587407188024127e-01,7.626238165000084335e-01,7.994554926774954939e-01,-5.492912827706681878e-01
2.155031006201240018e+01,-8.460470138097617721e-01,7.583797891649504130e-01,8.005826366738664213e-01,-5.465764758312033900e-01
2.155631126225244998e+01,-8.493189143038443190e-01,7.541151360955371530e-01,8.017073281075550728e-01,-5.438350034744403594e-01
2.156231246249249622e+01,-8.525742821758386381e-01,7.498299104229053658e-01,8.028294521383311233e-01,-5.410667955782739735e-01
2.156831366273254602e+01,-8.558129570154970889e-01,7.455241671188542751e-01,8.039488938368618554e-01,-5.382717859614523093e-01
2.157431486297259227e+01,-8.590347780275207068e-01,7.411979629958653781e-01,8.050655381847063863e-01,-5.354499124178938585e-01
2.158031606321264206e+01,-8.622395840315745241e-01,7.368513567070825721e-01,8.061792700743216633e-01,-5.326011167508097888e-01
2.158631726345268831e+01,-8.654272134622718049e-01,7.324844087463321385e-01,8.072899743090568014e-01,-5.297253448066694403e-01
2.159231846369273811e+01,-8.685975043691898101e-01,7.280971814481029813e-01,8.083975356031580795e-01,-5.268225465089548809e-01
2.159831966393278435e+01,-8.717502944168545875e-01,7.236897389875662778e-01,8.095018385817643880e-01,-5.238926758917455961e-01
2.160432086417283415e+01,-8.748854208847556269e-01,7.192621473805553833e-01,8.106027677809118925e-01,-5.209356911330741413e-01
2.161032206441288039e+01,-8.780027206673314266e-01,7.148144744835864817e-01,8.117002076475289263e-01,-5.179515545880981620e-01
2.161632326465293019e+01,-8.811020302739839272e-01,7.103467899938377128e-01,8.127940425394414303e-01,-5.149402328220276104e-01
2.162232446489297644e+01,-8.841831863384905787e-01,7.058591656317791951e-01,8.138841570168765527e-01,-5.119016969538013884e-01
2.162832566513302623e+01,-8.872460272092448363e-01,7.013516758676617835e-01,8.149704367548906703e-01,-5.088359237764692455e-01
2.163432686537307248e+01,-8.902903887620717827e-01,6.968243964957846481e-01,8.160527661482095407e-01,-5.057428932902043872e-01
2.164032806561312228e+01,-8.933161066214539980e-01,6.922774052204005990e-01,8.171310295787306277e-01,-5.026225899289240573e-01
2.164632926585316852e+01,-8.963230165623596868e-01,6.877107817855083738e-01,8.182051116452301320e-01,-4.994750028205864889e-01
2.165233046609321832e+01,-8.993109545102573321e-01,6.831246079748312106e-01,8.192748971633684318e-01,-4.963001258124399850e-01
2.165833166633326456e+01,-9.022797565411007081e-01,6.785189676118374980e-01,8.203402711656849755e-01,-4.930979574959276635e-01
2.166433286657331436e+01,-9.052292588813440899e-01,6.738939465597201250e-01,8.214011189016028336e-01,-4.898685012311870812e-01
2.167033406681336061e+01,-9.081592979079270433e-01,6.692496327214179086e-01,8.224573258374243689e-01,-4.866117651711923120e-01
2.167633526705341040e+01,-9.110697101482895244e-01,6.645861160395932776e-01,8.235087776563357886e-01,-4.833277622854713074e-01
2.168233646729345665e+01,-9.139603322803571128e-01,6.599034884966550329e-01,8.245553602584024810e-01,-4.800165103834553859e-01
2.168833766753350645e+01,-9.168310011325551123e-01,6.552018441147355876e-01,8.255969597605736787e-01,-4.766780321373855767e-01
2.169433886777355269e+01,-9.196815536837951166e-01,6.504812789557135044e-01,8.266334624966774625e-01,-4.733123551048368793e-01
2.170034006801360249e+01,-9.225118270634881101e-01,6.457418911211911805e-01,8.276647550174262014e-01,-4.699195117507857788e-01
2.170634126825364874e+01,-9.253216585515313675e-01,6.409837807525171627e-01,8.286907240904111127e-01,-4.664995394692793007e-01
2.171234246849369853e+01,-9.281108855783216649e-01,6.362070500307636101e-01,8.297112567001072581e-01,-4.630524806046321107e-01
2.171834366873374478e+01,-9.308793457247420688e-01,6.314118031767490535e-01,8.307262400478689912e-01,-4.595783824722117772e-01
2.172434486897379458e+01,-9.336268767221750364e-01,6.265981464510155252e-01,8.317355615519345102e-01,-4.560772973787368123e-01
2.173034606921384082e+01,-9.363533164524895369e-01,6.217661881538516511e-01,8.327391088474207503e-01,-4.525492826421471104e-01
2.173634726945389062e+01,-9.390585029480534862e-01,6.169160386252691142e-01,8.337367697863290461e-01,-4.489944006109739538e-01
2.174234846969393686e+01,-9.417422748359588480e-01,6.120478102702432421e-01,8.347284326915749286e-01,-4.454127188236224333e-01
2.174834966993398666e+01,-9.444044731260716752e-01,6.071616177901295597e-01,8.357139873810259800e-01,-4.418043106878981607e-01
2.175435087017403291e+01,-9.470449371939368977e-01,6.022575780209425966e-01,8.366933228706916470e-01,-4.381692542761269071e-01
2.176035207041408270e+01,-9.496635067217075177e-01,5.973358098537145944e-01,8.376663284819872990e-01,-4.345076328078147920e-01
2.176635327065412895e+01,-9.522600221310710822e-01,5.923964342448622133e-01,8.386328940891176753e-01,-4.308195347844493983e-01
2.177235447089417875e+01,-9.548343245832616732e-01,5.874395742161628853e-01,8.395929101190812149e-01,-4.271050539974218241e-01
2.177835567113422499e+01,-9.573862559790481397e-01,5.824653548547777948e-01,8.405462675516653936e-01,-4.233642895353834090e-01
2.178435687137427479e+01,-9.599156589587457544e-01,5.774739033132292310e-01,8.414928579194512759e-01,-4.195973457909601967e-01
2.179035807161432103e+01,-9.624223769022046682e-01,5.724653488094234577e-01,8.424325733078095180e-01,-4.158043324668883600e-01
2.179635927185437083e+01,-9.649062539288213447e-01,5.674398226266271772e-01,8.433653063549040318e-01,-4.119853645814967047e-01
2.180236047209441708e+01,-9.673671348975271256e-01,5.623974581134917328e-01,8.442909502516880993e-01,-4.081405624736015869e-01
2.180836167233446687e+01,-9.698048654067996655e-01,5.573383906840285729e-01,8.452093987419087018e-01,-4.042700518067356974e-01
2.181436287257451312e+01,-9.722192917946517188e-01,5.522627578176338980e-01,8.461205461221018576e-01,-4.003739635727807666e-01
2.182036407281456292e+01,-9.746102611386419090e-01,5.471706990590641251e-01,8.470242872415975066e-01,-3.964524340949233117e-01
2.182636527305460916e+01,-9.769776212558644035e-01,5.420623560184599787e-01,8.479205175025144037e-01,-3.925056050300034238e-01
2.183236647329465896e+01,-9.793212207029590166e-01,5.369378723713228441e-01,8.488091328597653362e-01,-3.885336233701784936e-01
2.183836767353470520e+01,-9.816409087761009955e-01,5.317973938585383031e-01,8.496900298210522395e-01,-3.845366414439685410e-01
2.184436887377475500e+01,-9.839365355110115674e-01,5.266410682863525983e-01,8.505631054468704155e-01,-3.805148169166068794e-01
2.185037007401480125e+01,-9.862079517972301979e-01,5.214690454967059186e-01,8.514282574157693295e-01,-3.764683127896721881e-01
2.185637127425485104e+01,-9.884550111228724845e-01,5.162814769922797753e-01,8.522853850215521554e-01,-3.723972974571516104e-01
2.186237247449489729e+01,-9.906775668332051810e-01,5.110785167501262771e-01,8.531343876083921085e-01,-3.683019447792111878e-01
2.186837367473494709e+01,-9.928754728704900501e-01,5.058603208716566657e-01,8.539751649912944442e-01,-3.641824339537525490e-01
2.187437487497499333e+01,-9.950485844711169925e-01,5.006270473776832652e-01,8.548076178539371073e-01,-3.600389494859902451e-01
2.188037607521504313e+01,-9.971967581656147050e-01,4.953788562083953906e-01,8.556316477486745065e-01,-3.558716811756320597e-01
2.188637727545508938e+01,-9.993198517786401336e-01,4.901159092233840497e-01,8.564471570965336289e-01,-3.516808241033634319e-01
2.189237847569513917e+01,-1.001417724428988576e+00,4.848383702016167973e-01,8.572540491872183699e-01,-3.474665786165559433e-01
2.189837967593518542e+01,-1.003490236529584134e+00,4.795464048414627700e-01,8.580522281791050920e-01,-3.432291503142778089e-01
2.190438087617523522e+01,-1.005537249787489040e+00,4.742401807606678732e-01,8.588415990992468441e-01,-3.389687500315259339e-01
2.191038207641528146e+01,-1.007558627203894108e+00,4.689198674963795943e-01,8.596220678433693640e-01,-3.346855938227560889e-01
2.191638327665533126e+01,-1.009554233074128504e+00,4.635856365051221895e-01,8.603935411758747431e-01,-3.303799029446322644e-01
2.192238447689537750e+01,-1.011523932987649976e+00,4.582376611628214413e-01,8.611559267298382059e-01,-3.260519038380724766e-01
2.192838567713542730e+01,-1.013467593828054403e+00,4.528761167647797348e-01,8.619091330070112189e-01,-3.217018281095100352e-01
2.193438687737547355e+01,-1.015385083773066466e+00,4.475011805257013697e-01,8.626530693778180492e-01,-3.173299125114508734e-01
2.194038807761552334e+01,-1.017276272294549200e+00,4.421130315796669707e-01,8.633876460813595388e-01,-3.129363989222432307e-01
2.194638927785556959e+01,-1.019141030158493999e+00,4.367118509801591886e-01,8.641127742254093302e-01,-3.085215343251424547e-01
2.195239047809561583e+01,-1.020979229840359270e+00,4.312978214576765890e-01,8.648283660232966019e-01,-3.040855706486169097e-01
2.195839167833566563e+01,-1.022790746265372475e+00,4.258711270993821296e-01,8.655343352170991045e-01,-2.996287645832920177e-01
2.196439287857571188e+01,-1.024575454752814085e+00,4.204319545634956357e-01,8.662305959048629544e-01,-2.951513782485536419e-01
2.197039407881576167e+01,-1.026333232268264117e+00,4.149804922207877556e-01,8.669170632533899079e-01,-2.906536786462347033e-01
2.197639527905580792e+01,-1.028063957546696994e+00,4.095169300775653998e-01,8.675936535683916873e-01,-2.861359375825239804e-01
2.198239647929585772e+01,-1.029767511092490206e+00,4.040414597756459281e-01,8.682602842944932009e-01,-2.815984316339809057e-01
2.198839767953590396e+01,-1.031443775179416322e+00,3.985542745923831287e-01,8.689168740152293235e-01,-2.770414421128468141e-01
2.199439887977595376e+01,-1.033092633850649644e+00,3.930555694406409617e-01,8.695633424530478939e-01,-2.724652550315693755e-01
2.200040008001600000e+01,-1.034713972918759772e+00,3.875455408688198711e-01,8.701996104693070500e-01,-2.678701610666306965e-01
2.200640128025604980e+01,-1.036307679965718709e+00,3.820243870608306946e-01,8.708256000642776717e-01,-2.632564555215940461e-01
2.201240248049609605e+01,-1.037873644342893309e+00,3.764923078361204767e-01,8.714412343771410496e-01,-2.586244382894606897e-01
2.201840368073614584e+01,-1.039411757171053052e+00,3.709495046496467108e-01,8.720464376859913269e-01,-2.539744138142530083e-01
2.202440488097619209e+01,-1.040921911340362049e+00,3.653961805919033190e-01,8.726411354078326132e-01,-2.493066910519134705e-01
2.203040608121624189e+01,-1.042404001510386813e+00,3.598325403888943952e-01,8.732252540985823153e-01,-2.446215834304377168e-01
2.203640728145628813e+01,-1.043857924110089375e+00,3.542587904021605727e-01,8.737987214530676949e-01,-2.399194088093312138e-01
2.204240848169633793e+01,-1.045283577383145923e+00,3.486751385815045623e-01,8.743614663307912593e-01,-2.352004894028967286e-01
2.204840968193638417e+01,-1.046680862259184774e+00,3.430817936217245290e-01,8.749134192518163156e-01,-2.304651511094878424e-01
2.205441088217643397e+01,-1.048049681153566004e+00,3.374789663085469016e-01,8.754545117148704314e-01,-2.257137244801026565e-01
2.206041208241648022e+01,-1.049389938261498401e+00,3.318668690781454433e-01,8.759846763630724231e-01,-2.209465443318457956e-01
2.206641328265653001e+01,-1.050701539917995975e+00,3.262457156196728048e-01,8.765038471883670468e-01,-2.161639493977649262e-01
2.207241448289657626e+01,-1.051984394597871297e+00,3.206157208752873911e-01,8.770119595315221117e-01,-2.113662822750732584e-01
2.207841568313662606e+01,-1.053238412915743050e+00,3.149771010401263283e-01,8.775089500821310340e-01,-2.065538893726781844e-01
2.208441688337667230e+01,-1.054463507626028473e+00,3.093300735623325526e-01,8.779947568786105050e-01,-2.017271208581163378e-01
2.209041808361672210e+01,-1.055659593622950254e+00,3.036748571430277210e-01,8.784693193082026008e-01,-1.968863306038089456e-01
2.209641928385676835e+01,-1.056826587940530304e+00,2.980116717363391898e-01,8.789325781069728949e-01,-1.920318761327391432e-01
2.210242048409681814e+01,-1.057964409752595758e+00,2.923407385493732025e-01,8.793844753598124564e-01,-1.871641185634650706e-01
2.210842168433686439e+01,-1.059072980372773198e+00,2.866622800422415906e-01,8.798249545004355188e-01,-1.822834225545687525e-01
2.211442288457691419e+01,-1.060152223254493320e+00,2.809765199280350734e-01,8.802539603113819222e-01,-1.773901562484578309e-01
2.212042408481696043e+01,-1.061202063990987599e+00,2.752836831728501243e-01,8.806714389240147822e-01,-1.724846912146190125e-01
2.212642528505701023e+01,-1.062222430315291621e+00,2.695839959957618270e-01,8.810773378185227100e-01,-1.675674023922387734e-01
2.213242648529705647e+01,-1.063213252446963297e+00,2.638776852820656771e-01,8.814716060200069592e-01,-1.626386675457653086e-01
2.213842768553710627e+01,-1.064174463010677973e+00,2.581649788785483901e-01,8.818541940534676549e-01,-1.576988674511346222e-01
2.214442888577715252e+01,-1.065105996581233505e+00,2.524461062955786761e-01,8.822250536855683611e-01,-1.527483864146151338e-01
2.215043008601720231e+01,-1.066007790125039767e+00,2.467212978591025452e-01,8.825841381734726987e-01,-1.477876115045457794e-01
2.215643128625724856e+01,-1.066879783002406601e+00,2.409907847065351216e-01,8.829314022661354233e-01,-1.428169324828006126e-01
2.216243248649729836e+01,-1.067721916967546480e+00,2.352547987867338875e-01,8.832668022043052014e-01,-1.378367417391725414e-01
2.216843368673734460e+01,-1.068534136168571624e+00,2.295135728600256331e-01,8.835902957205219455e-01,-1.328474342253489204e-01
2.217443488697739440e+01,-1.069316387147497105e+00,2.237673404981793401e-01,8.839018420391193676e-01,-1.278494073883970072e-01
2.218043608721744064e+01,-1.070068618840237962e+00,2.180163360844333820e-01,8.842014018762225369e-01,-1.228430611038632964e-01
2.218643728745749044e+01,-1.070790782576611644e+00,2.122607948134682676e-01,8.844889374397501003e-01,-1.178287976084046729e-01
2.219243848769753669e+01,-1.071482832080335790e+00,2.065009526914340088e-01,8.847644124294123946e-01,-1.128070214320558290e-01
2.219843968793758648e+01,-1.072144723469030669e+00,2.007370465359226142e-01,8.850277920367132234e-01,-1.077781393300497048e-01
2.220444088817763273e+01,-1.072776415254216298e+00,1.949693139759956506e-01,8.852790429449478582e-01,-1.027425602142973959e-01
2.221044208841768253e+01,-1.073377868388664114e+00,1.891979932923583962e-01,8.855181333555109946e-01,-9.770069494594994797e-02
2.221644328865772877e+01,-1.073949046505881633e+00,1.834233227453611614e-01,8.857450331218077455e-01,-9.265295568280107474e-02
2.222244448889777857e+01,-1.074489915551672281e+00,1.776455418950134701e-01,8.859597135447355720e-01,-8.759975695155412800e-02
2.222844568913782481e+01,-1.075000443960389518e+00,1.718648908116089113e-01,8.861621474691205869e-01,-8.254151489186779822e-02
2.223444688937787461e+01,-1.075480602698568156e+00,1.660816099135638546e-01,8.863523093078514714e-01,-7.747864704281248738e-02
2.224044808961792086e+01,-1.075930365264920363e+00,1.602959399674447616e-01,8.865301750418784765e-01,-7.241157226958505611e-02
2.224644928985797065e+01,-1.076349707690339219e+00,1.545081220879407913e-01,8.866957222202143107e-01,-6.734071068995285680e-02
2.225245049009801690e+01,-1.076738608537895159e+00,1.487183977378911948e-01,8.868489299599332520e-01,-6.226648360053621545e-02
2.225845169033806670e+01,-1.077097048902839971e+00,1.429270087282579760e-01,8.869897789461722581e-01,-5.718931340284558185e-02
