t,v,brake_temperature,cart_position,dv_dt
2.336267253450689907e+01,4.860312468683798848e+00,5.589585568599932941e+01,2.520645418720646092e+02,-3.203512166178394960e-01
2.336867373474694887e+01,4.858390278397060946e+00,5.588889692960416511e+01,2.520937038291643262e+02,-3.202494552455261156e-01
2.337467493498699511e+01,4.856468699593184724e+00,5.588193658317631218e+01,2.521228542530436982e+02,-3.201473805700763009e-01
2.338067613522704491e+01,4.854547734178433771e+00,5.587497464947093562e+01,2.521519931473007148e+02,-3.200449901001981567e-01
2.338667733546709115e+01,4.852627384075613115e+00,5.586801113124487728e+01,2.521811205155397886e+02,-3.199422813526150988e-01
2.339267853570714095e+01,4.850707651224063888e+00,5.586104603125664880e+01,2.522102363613717841e+02,-3.198392518521393502e-01
2.339867973594718720e+01,4.848788537579665991e+00,5.585407935226641030e+01,2.522393406884140177e+02,-3.197358991317467702e-01
2.340468093618723699e+01,4.846870045114834546e+00,5.584711109703599163e+01,2.522684335002902856e+02,-3.196322207326496856e-01
2.341068213642728324e+01,4.844952175818526108e+00,5.584014126832890668e+01,2.522975148006307791e+02,-3.195282142043712192e-01
2.341668333666733304e+01,4.843034931696229783e+00,5.583316986891029643e+01,2.523265845930722264e+02,-3.194238771048165670e-01
2.342268453690737928e+01,4.841118314769977893e+00,5.582619690154700720e+01,2.523556428812576939e+02,-3.193192070003469940e-01
2.342868573714742908e+01,4.839202327078333532e+00,5.581922236900751955e+01,2.523846896688368417e+02,-3.192142014658505556e-01
2.343468693738747533e+01,4.837286970676405673e+00,5.581224627406199090e+01,2.524137249594656396e+02,-3.191088580848142620e-01
2.344068813762752512e+01,4.835372247635831400e+00,5.580526861948223427e+01,2.524427487568065942e+02,-3.190031744493944110e-01
2.344668933786757137e+01,4.833458160044794560e+00,5.579828940804175375e+01,2.524717610645286641e+02,-3.188971481604885305e-01
2.345269053810762117e+01,4.831544710008009780e+00,5.579130864251567345e+01,2.525007618863072594e+02,-3.187907768278040455e-01
2.345869173834766741e+01,4.829631899646733117e+00,5.578432632568082283e+01,2.525297512258241852e+02,-3.186840580699291658e-01
2.346469293858771721e+01,4.827719731098755851e+00,5.577734246031567267e+01,2.525587290867677552e+02,-3.185769895144018315e-01
2.347069413882776345e+01,4.825808206518408916e+00,5.577035704920037773e+01,2.525876954728327348e+02,-3.184695687977785461e-01
2.347669533906781325e+01,4.823897328076557578e+00,5.576337009511672704e+01,2.526166503877203411e+02,-3.183617935657026554e-01
2.348269653930785950e+01,4.821987097960608537e+00,5.575638160084820072e+01,2.526455938351381860e+02,-3.182536614729730151e-01
2.348869773954790929e+01,4.820077518374503711e+00,5.574939156917992733e+01,2.526745258188004186e+02,-3.181451701836106594e-01
2.349469893978795554e+01,4.818168591538723788e+00,5.574240000289871944e+01,2.527034463424276112e+02,-3.180363173709266911e-01
2.350070014002800534e+01,4.816260318661500506e+00,5.573540690545031850e+01,2.527323554111489727e+02,-3.179271006778088826e-01
2.350670134026805158e+01,4.814352700320349676e+00,5.572841228075446196e+01,2.527612530311053547e+02,-3.178175177313439237e-01
2.351270254050810138e+01,4.812445738849844723e+00,5.572141613166375862e+01,2.527901392061621664e+02,-3.177075662352683016e-01
2.351870374074814762e+01,4.810539436621375842e+00,5.571441846102022311e+01,2.528190139401651493e+02,-3.175972439036601758e-01
2.352470494098819742e+01,4.808633796015047146e+00,5.570741927167287599e+01,2.528478772369781211e+02,-3.174865484599164178e-01
2.353070614122824367e+01,4.806728819419689991e+00,5.570041856647778644e+01,2.528767291004827200e+02,-3.173754776368166719e-01
2.353670734146829346e+01,4.804824509232854979e+00,5.569341634829801535e+01,2.529055695345786319e+02,-3.172640291765834730e-01
2.354270854170833971e+01,4.802920867860814624e+00,5.568641262000365089e+01,2.529343985431835051e+02,-3.171522008309450302e-01
2.354870974194838951e+01,4.801017897718561578e+00,5.567940738447180138e+01,2.529632161302329507e+02,-3.170399903611950121e-01
2.355471094218843575e+01,4.799115601229813066e+00,5.567240064458659532e+01,2.529920222996804569e+02,-3.169273955382544417e-01
2.356071214242848555e+01,4.797213980827004676e+00,5.566539240323917426e+01,2.530208170554976164e+02,-3.168144141427303717e-01
2.356671334266853179e+01,4.795313038951296569e+00,5.565838266332769990e+01,2.530496004016738141e+02,-3.167010439649766140e-01
2.357271454290858159e+01,4.793412778052566381e+00,5.565137142775734702e+01,2.530783723422165963e+02,-3.165872828051518040e-01
2.357871574314862784e+01,4.791513200589418098e+00,5.564435869944033186e+01,2.531071328811512728e+02,-3.164731284732791305e-01
2.358471694338867763e+01,4.789614309029172290e+00,5.563734448129586241e+01,2.531358820225212298e+02,-3.163585787893033463e-01
2.359071814362872388e+01,4.787716105847875880e+00,5.563032877625017392e+01,2.531646197703878158e+02,-3.162436315831493872e-01
2.359671934386877368e+01,4.785818593530293263e+00,5.562331158723652180e+01,2.531933461288302851e+02,-3.161282846947793823e-01
2.360272054410881992e+01,4.783921774569913410e+00,5.561629291719519586e+01,2.532220611019459113e+02,-3.160125359742489426e-01
2.360872174434886972e+01,4.782025651468943650e+00,5.560927276907346339e+01,2.532507646938499022e+02,-3.158963832817638373e-01
2.361472294458891596e+01,4.780130226738317667e+00,5.560225114582565453e+01,2.532794569086753711e+02,-3.157798244877360050e-01
2.362072414482896576e+01,4.778235502897683951e+00,5.559522805041309113e+01,2.533081377505735361e+02,-3.156628574728380654e-01
2.362672534506901201e+01,4.776341482475420008e+00,5.558820348580412940e+01,2.533368072237134072e+02,-3.155454801280592747e-01
2.363272654530906181e+01,4.774448168008617266e+00,5.558117745497411732e+01,2.533654653322821275e+02,-3.154276903547587607e-01
2.363872774554910805e+01,4.772555562043096167e+00,5.557414996090546566e+01,2.533941120804846321e+02,-3.153094860647205344e-01
2.364472894578915785e+01,4.770663667133391961e+00,5.556712100658756270e+01,2.534227474725439322e+02,-3.151908651802056149e-01
2.365073014602920409e+01,4.768772485842767139e+00,5.556009059501683112e+01,2.534513715127009732e+02,-3.150718256340062640e-01
2.365673134626925389e+01,4.766882020743200776e+00,5.555305872919672083e+01,2.534799842052146346e+02,-3.149523653694974445e-01
2.366273254650930014e+01,4.764992274415398299e+00,5.554602541213768063e+01,2.535085855543618152e+02,-3.148324823406892792e-01
2.366873374674934993e+01,4.763103249448780829e+00,5.553899064685719367e+01,2.535371755644373195e+02,-3.147121745122782865e-01
2.367473494698939618e+01,4.761214948441496730e+00,5.553195443637976325e+01,2.535657542397539146e+02,-3.145914398596986183e-01
2.368073614722944598e+01,4.759327374000411837e+00,5.552491678373689155e+01,2.535943215846423868e+02,-3.144702763691723524e-01
2.368673734746949222e+01,4.757440528741117447e+00,5.551787769196712929e+01,2.536228776034513999e+02,-3.143486820377599522e-01
2.369273854770954202e+01,4.755554415287922332e+00,5.551083716411601188e+01,2.536514223005476936e+02,-3.142266548734086729e-01
2.369873974794958826e+01,4.753669036273858950e+00,5.550379520323612326e+01,2.536799556803158282e+02,-3.141041928950033535e-01
2.370474094818963451e+01,4.751784394340680784e+00,5.549675181238704624e+01,2.537084777471584118e+02,-3.139812941324133244e-01
2.371074214842968431e+01,4.749900492138862340e+00,5.548970699463538381e+01,2.537369885054960719e+02,-3.138579566265415344e-01
2.371674334866973055e+01,4.748017332327601814e+00,5.548266075305477329e+01,2.537654879597672277e+02,-3.137341784293718461e-01
2.372274454890978035e+01,4.746134917574814871e+00,5.547561309072585800e+01,2.537939761144284319e+02,-3.136099576040158876e-01
2.372874574914982659e+01,4.744253250557144419e+00,5.546856401073629428e+01,2.538224529739540571e+02,-3.134852922247602924e-01
2.373474694938987639e+01,4.742372333959948172e+00,5.546151351618077285e+01,2.538509185428365811e+02,-3.133601803771119965e-01
2.374074814962992264e+01,4.740492170477311085e+00,5.545446161016099751e+01,2.538793728255863016e+02,-3.132346201578449785e-01
2.374674934986997243e+01,4.738612762812036472e+00,5.544740829578567087e+01,2.539078158267316212e+02,-3.131086096750439474e-01
2.375275055011001868e+01,4.736734113675651336e+00,5.544035357617055126e+01,2.539362475508187345e+02,-3.129821470481505274e-01
2.375875175035006848e+01,4.734856225788401041e+00,5.543329745443838164e+01,2.539646680024119973e+02,-3.128552304080065016e-01
2.376475295059011472e+01,4.732979101879256412e+00,5.542623993371894642e+01,2.539930771860935010e+02,-3.127278578968977207e-01
2.377075415083016452e+01,4.731102744685905748e+00,5.541918101714902889e+01,2.540214751064635266e+02,-3.126000276685972912e-01
2.377675535107021076e+01,4.729227156954763700e+00,5.541212070787244670e+01,2.540498617681401186e+02,-3.124717378884086516e-01
2.378275655131026056e+01,4.727352341440959727e+00,5.540505900904003056e+01,2.540782371757594547e+02,-3.123429867332070398e-01
2.378875775155030681e+01,4.725478300908352303e+00,5.539799592380963844e+01,2.541066013339755330e+02,-3.122137723914820695e-01
2.379475895179035660e+01,4.723605038129515599e+00,5.539093145534612006e+01,2.541349542474603993e+02,-3.120840930633780874e-01
2.380076015203040285e+01,4.721732555885749250e+00,5.538386560682138082e+01,2.541632959209040337e+02,-3.119539469607358617e-01
2.380676135227045265e+01,4.719860856967070362e+00,5.537679838141431787e+01,2.541916263590143785e+02,-3.118233323071319951e-01
2.381276255251049889e+01,4.717989944172223282e+00,5.536972978231084852e+01,2.542199455665173105e+02,-3.116922473379194480e-01
2.381876375275054869e+01,4.716119820308667165e+00,5.536265981270392444e+01,2.542482535481567254e+02,-3.115606903002660077e-01
2.382476495299059494e+01,4.714250488192589295e+00,5.535558847579350328e+01,2.542765503086944534e+02,-3.114286594531939234e-01
2.383076615323064473e+01,4.712381950648891760e+00,5.534851577478655571e+01,2.543048358529102870e+02,-3.112961530676173205e-01
2.383676735347069098e+01,4.710514210511204780e+00,5.534144171289710101e+01,2.543331101856019245e+02,-3.111631694263810033e-01
2.384276855371074078e+01,4.708647270621875158e+00,5.533436629334612888e+01,2.543613733115851687e+02,-3.110297068242967589e-01
2.384876975395078702e+01,4.706781133831973385e+00,5.532728951936169892e+01,2.543896252356935861e+02,-3.108957635681811049e-01
2.385477095419083682e+01,4.704915803001290975e+00,5.532021139417884825e+01,2.544178659627789330e+02,-3.107613379768907058e-01
2.386077215443088306e+01,4.703051280998343131e+00,5.531313192103965548e+01,2.544460954977107008e+02,-3.106264283813591209e-01
2.386677335467093286e+01,4.701187570700360752e+00,5.530605110319320517e+01,2.544743138453765141e+02,-3.104910331246314437e-01
2.387277455491097911e+01,4.699324674993304640e+00,5.529896894389562334e+01,2.545025210106818463e+02,-3.103551505618997175e-01
2.387877575515102890e+01,4.697462596771847743e+00,5.529188544641001357e+01,2.545307169985502185e+02,-3.102187790605367423e-01
2.388477695539107515e+01,4.695601338939393798e+00,5.528480061400654222e+01,2.545589018139230575e+02,-3.100819170001306579e-01
2.389077815563112495e+01,4.693740904408060466e+00,5.527771444996236738e+01,2.545870754617597811e+02,-3.099445627725174734e-01
2.389677935587117119e+01,4.691881296098691756e+00,5.527062695756166733e+01,2.546152379470377412e+02,-3.098067147818148737e-01
2.390278055611122099e+01,4.690022516940850039e+00,5.526353814009564758e+01,2.546433892747522805e+02,-3.096683714444541935e-01
2.390878175635126723e+01,4.688164569872823151e+00,5.525644800086254094e+01,2.546715294499166760e+02,-3.095295311892121704e-01
2.391478295659131703e+01,4.686307457841615509e+00,5.524935654316756484e+01,2.546996584775621955e+02,-3.093901924572426410e-01
2.392078415683136328e+01,4.684451183802957885e+00,5.524226377032299240e+01,2.547277763627380409e+02,-3.092503537021077387e-01
2.392678535707141307e+01,4.682595750721297634e+00,5.523516968564808849e+01,2.547558831105113768e+02,-3.091100133898075919e-01
2.393278655731145932e+01,4.680741161569808462e+00,5.522807429246916655e+01,2.547839787259673869e+02,-3.089691699988114659e-01
2.393878775755150912e+01,4.678887419330382436e+00,5.522097759411951756e+01,2.548120632142091040e+02,-3.088278220200860735e-01
2.394478895779155536e+01,4.677034526993634422e+00,5.521387959393948819e+01,2.548401365803576368e+02,-3.086859679571252735e-01
2.395079015803160516e+01,4.675182487558899425e+00,5.520678029527642394e+01,2.548681988295520000e+02,-3.085436063259784367e-01
2.395679135827165140e+01,4.673331304034237021e+00,5.519967970148469760e+01,2.548962499669491706e+02,-3.084007356552785906e-01
2.396279255851170120e+01,4.671480979436424263e+00,5.519257781592568790e+01,2.549242899977241166e+02,-3.082573544862696191e-01
2.396879375875174745e+01,4.669631516790963666e+00,5.518547464196781505e+01,2.549523189270696832e+02,-3.081134613728341298e-01
2.397479495899179724e+01,4.667782919132076103e+00,5.517837018298649099e+01,2.549803367601967921e+02,-3.079690548815188222e-01
2.398079615923184349e+01,4.665935189502706137e+00,5.517126444236416205e+01,2.550083435023342702e+02,-3.078241335915619104e-01
2.398679735947189329e+01,4.664088330954517581e+00,5.516415742349029472e+01,2.550363391587289073e+02,-3.076786960949176031e-01
2.399279855971193953e+01,4.662242346547898819e+00,5.515704912976136853e+01,2.550643237346454271e+02,-3.075327409962820280e-01
2.399879975995198933e+01,4.660397239351956600e+00,5.514993956458087609e+01,2.550922972353666012e+02,-3.073862669131178227e-01
2.400480096019203557e+01,4.658553012444523134e+00,5.514282873135934437e+01,2.551202596661930500e+02,-3.072392724756779492e-01
2.401080216043208537e+01,4.656709668912146327e+00,5.513571663351429919e+01,2.551482110324434416e+02,-3.070917563270293416e-01
2.401680336067213162e+01,4.654867211850102215e+00,5.512860327447030784e+01,2.551761513394543783e+02,-3.069437171230767758e-01
2.402280456091218142e+01,4.653025644362383417e+00,5.512148865765892936e+01,2.552040805925803966e+02,-3.067951535325851853e-01
2.402880576115222766e+01,4.651184969561706239e+00,5.511437278651877136e+01,2.552319987971940520e+02,-3.066460642372015877e-01
2.403480696139227746e+01,4.649345190569507125e+00,5.510725566449542612e+01,2.552599059586858345e+02,-3.064964479314775669e-01
2.404080816163232370e+01,4.647506310515947980e+00,5.510013729504154156e+01,2.552878020824641396e+02,-3.063463033228903676e-01
2.404680936187237350e+01,4.645668332539905521e+00,5.509301768161674318e+01,2.553156871739554390e+02,-3.061956291318634893e-01
2.405281056211241975e+01,4.643831259788984589e+00,5.508589682768771922e+01,2.553435612386040532e+02,-3.060444240917871150e-01
2.405881176235246954e+01,4.641995095419506612e+00,5.507877473672813551e+01,2.553714242818723505e+02,-3.058926869490382616e-01
2.406481296259251579e+01,4.640159842596518480e+00,5.507165141221871352e+01,2.553992763092406051e+02,-3.057404164630000976e-01
2.407081416283256559e+01,4.638325504493784557e+00,5.506452685764715937e+01,2.554271173262070818e+02,-3.055876114060807058e-01
2.407681536307261183e+01,4.636492084293795557e+00,5.505740107650822068e+01,2.554549473382879796e+02,-3.054342705637318467e-01
2.408281656331266163e+01,4.634659585187759667e+00,5.505027407230365810e+01,2.554827663510175171e+02,-3.052803927344666657e-01
2.408881776355270787e+01,4.632828010375608763e+00,5.504314584854224535e+01,2.555105743699477614e+02,-3.051259767298776793e-01
2.409481896379275767e+01,4.630997363065993078e+00,5.503601640873976919e+01,2.555383714006488844e+02,-3.049710213746529841e-01
2.410082016403280392e+01,4.629167646476290088e+00,5.502888575641906499e+01,2.555661574487089354e+02,-3.048155255065940206e-01
2.410682136427285371e+01,4.627338863832593852e+00,5.502175389510995274e+01,2.555939325197339258e+02,-3.046594879766310049e-01
2.411282256451289996e+01,4.625511018369722116e+00,5.501462082834928680e+01,2.556216966193478299e+02,-3.045029076488385833e-01
2.411882376475294976e+01,4.623684113331212764e+00,5.500748655968092748e+01,2.556494497531926413e+02,-3.043457834004510976e-01
2.412482496499299600e+01,4.621858151969327366e+00,5.500035109265578370e+01,2.556771919269282023e+02,-3.041881141218779061e-01
2.413082616523304580e+01,4.620033137545045854e+00,5.499321443083174188e+01,2.557049231462324599e+02,-3.040298987167163736e-01
2.413682736547309204e+01,4.618209073328074510e+00,5.498607657777374413e+01,2.557326434168011815e+02,-3.038711361017675250e-01
2.414282856571314184e+01,4.616385962596835313e+00,5.497893753705372433e+01,2.557603527443482108e+02,-3.037118252070474811e-01
2.414882976595318809e+01,4.614563808638476594e+00,5.497179731225065780e+01,2.557880511346052970e+02,-3.035519649758015581e-01
2.415483096619323788e+01,4.612742614748864156e+00,5.496465590695051162e+01,2.558157385933221235e+02,-3.033915543645167578e-01
2.416083216643328413e+01,4.610922384232590154e+00,5.495751332474629436e+01,2.558434151262663931e+02,-3.032305923429330918e-01
2.416683336667333393e+01,4.609103120402963327e+00,5.495036956923802052e+01,2.558710807392237712e+02,-3.030690778940552388e-01
2.417283456691338017e+01,4.607284826582017878e+00,5.494322464403273187e+01,2.558987354379978285e+02,-3.029070100141644239e-01
2.417883576715342997e+01,4.605467506100505481e+00,5.493607855274447616e+01,2.559263792284101555e+02,-3.027443877128277450e-01
2.418483696739347621e+01,4.603651162297905053e+00,5.492893129899433546e+01,2.559540121163002482e+02,-3.025812100129097182e-01
2.419083816763352601e+01,4.601835798522409426e+00,5.492178288641039785e+01,2.559816341075255934e+02,-3.024174759505807719e-01
2.419683936787357226e+01,4.600021418130941342e+00,5.491463331862777864e+01,2.560092452079616692e+02,-3.022531845753274604e-01
2.420284056811362206e+01,4.598208024489138346e+00,5.490748259928860620e+01,2.560368454235019158e+02,-3.020883349499604575e-01
2.420884176835366830e+01,4.596395620971363449e+00,5.490033073204203617e+01,2.560644347600576225e+02,-3.019229261506241047e-01
2.421484296859371810e+01,4.594584210960698911e+00,5.489317772054421596e+01,2.560920132235581832e+02,-3.017569572668026834e-01
2.422084416883376434e+01,4.592773797848949791e+00,5.488602356845835573e+01,2.561195808199508406e+02,-3.015904274013295749e-01
2.422684536907381414e+01,4.590964385036641282e+00,5.487886827945464319e+01,2.561471375552009704e+02,-3.014233356703927558e-01
2.423284656931386039e+01,4.589155975933023157e+00,5.487171185721030753e+01,2.561746834352916835e+02,-3.012556812035432907e-01
2.423884776955391018e+01,4.587348573956062658e+00,5.486455430540958389e+01,2.562022184662241671e+02,-3.010874631436992743e-01
2.424484896979395643e+01,4.585542182532452493e+00,5.485739562774374178e+01,2.562297426540175707e+02,-3.009186806471535469e-01
2.425085017003400623e+01,4.583736805097602840e+00,5.485023582791104957e+01,2.562572560047090633e+02,-3.007493328835770807e-01
2.425685137027405247e+01,4.581932445095650230e+00,5.484307490961681708e+01,2.562847585243536628e+02,-3.005794190360256968e-01
2.426285257051410227e+01,4.580129105979446891e+00,5.483591287657334590e+01,2.563122502190244063e+02,-3.004089383009433956e-01
2.426885377075414851e+01,4.578326791210572289e+00,5.482874973249997907e+01,2.563397310948122367e+02,-3.002378898881662983e-01
2.427485497099419831e+01,4.576525504259322474e+00,5.482158548112306562e+01,2.563672011578262300e+02,-3.000662730209261442e-01
2.428085617123424456e+01,4.574725248604720740e+00,5.481442012617598181e+01,2.563946604141931402e+02,-2.998940869358547867e-01
2.428685737147429435e+01,4.572926027734504295e+00,5.480725367139910986e+01,2.564221088700579116e+02,-2.997213308829843603e-01
2.429285857171434060e+01,4.571127845145140256e+00,5.480008612053986639e+01,2.564495465315834508e+02,-2.995480041257514436e-01
2.429885977195439040e+01,4.569330704341809657e+00,5.479291747735266682e+01,2.564769734049504564e+02,-2.993741059409987804e-01
2.430486097219443664e+01,4.567534608838421661e+00,5.478574774559896809e+01,2.565043894963577031e+02,-2.991996356189758899e-01
2.431086217243448644e+01,4.565739562157601128e+00,5.477857692904722597e+01,2.565317948120219853e+02,-2.990245924633397889e-01
2.431686337267453268e+01,4.563945567830698380e+00,5.477140503147293060e+01,2.565591893581778891e+02,-2.988489757911572120e-01
2.432286457291458248e+01,4.562152629397783876e+00,5.476423205665857807e+01,2.565865731410781336e+02,-2.986727849329029461e-01
2.432886577315462873e+01,4.560360750407650876e+00,5.475705800839369886e+01,2.566139461669932302e+02,-2.984960192324603856e-01
2.433486697339467852e+01,4.558569934417810998e+00,5.474988289047480805e+01,2.566413084422118800e+02,-2.983186780471205335e-01
2.434086817363472477e+01,4.556780184994500438e+00,5.474270670670548355e+01,2.566686599730405192e+02,-2.981407607475813348e-01
2.434686937387477457e+01,4.554991505712675526e+00,5.473552946089629501e+01,2.566960007658036602e+02,-2.979622667179455675e-01
2.435287057411482081e+01,4.553203900156016282e+00,5.472835115686483221e+01,2.567233308268437781e+02,-2.977831953557189548e-01
2.435887177435487061e+01,4.551417371916919308e+00,5.472117179843571222e+01,2.567506501625212536e+02,-2.976035460718083336e-01
2.436487297459491685e+01,4.549631924596508448e+00,5.471399138944056517e+01,2.567779587792144866e+02,-2.974233182905182682e-01
2.437087417483496665e+01,4.547847561804625016e+00,5.470680993371804135e+01,2.568052566833198398e+02,-2.972425114495478304e-01
2.437687537507501290e+01,4.546064287159834905e+00,5.469962743511380410e+01,2.568325438812515245e+02,-2.970611249999878800e-01
2.438287657531506269e+01,4.544282104289422364e+00,5.469244389748054402e+01,2.568598203794418851e+02,-2.968791584063157352e-01
2.438887777555510894e+01,4.542501016829396221e+00,5.468525932467797190e+01,2.568870861843411149e+02,-2.966966111463916200e-01
2.439487897579515874e+01,4.540721028424483663e+00,5.467807372057279736e+01,2.569143413024174265e+02,-2.965134827114538907e-01
2.440088017603520498e+01,4.538942141955127241e+00,5.467088708908845263e+01,2.569415857403353698e+02,-2.963297725730141829e-01
2.440688137627525478e+01,4.537164357464276598e+00,5.466369943436531287e+01,2.569688195054945936e+02,-2.961454800938140286e-01
2.441288257651530103e+01,4.535387678177609239e+00,5.465651076038390244e+01,2.569960426046631596e+02,-2.959606047854919098e-01
2.441888377675535082e+01,4.533612107781751277e+00,5.464932107110465154e+01,2.570232550445270476e+02,-2.957751461923748826e-01
2.442488497699539707e+01,4.531837649960166026e+00,5.464213037049566424e+01,2.570504568317932126e+02,-2.955891038716165209e-01
2.443088617723544687e+01,4.530064308393143335e+00,5.463493866253266873e+01,2.570776479731890731e+02,-2.954024773931898107e-01
2.443688737747549311e+01,4.528292086757806700e+00,5.462774595119905285e+01,2.571048284754627389e+02,-2.952152663398785459e-01
2.444288857771554291e+01,4.526520988728105266e+00,5.462055224048584989e+01,2.571319983453831242e+02,-2.950274703072666704e-01
2.444888977795558915e+01,4.524751017974824485e+00,5.461335753439172436e+01,2.571591575897396069e+02,-2.948390889037311169e-01
2.445489097819563895e+01,4.522982178165575462e+00,5.460616183692300041e+01,2.571863062153423130e+02,-2.946501217504305936e-01
2.446089217843568520e+01,4.521214472964803832e+00,5.459896515209364765e+01,2.572134442290221727e+02,-2.944605684812946489e-01
2.446689337867573499e+01,4.519447906033780882e+00,5.459176748392527401e+01,2.572405716376305804e+02,-2.942704287430157883e-01
2.447289457891578124e+01,4.517682481030613317e+00,5.458456883644714708e+01,2.572676884480396780e+02,-2.940797021950359302e-01
2.447889577915583104e+01,4.515918201610234384e+00,5.457736921369616567e+01,2.572947946671422415e+02,-2.938883885095371351e-01
2.448489697939587728e+01,4.514155071424411858e+00,5.457016861971688826e+01,2.573218903018518517e+02,-2.936964873714280611e-01
2.449089817963592708e+01,4.512393094121739168e+00,5.456296705856149742e+01,2.573489753591025533e+02,-2.935039984783341938e-01
2.449689937987597332e+01,4.510632273347646048e+00,5.455576453428984962e+01,2.573760498458491384e+02,-2.933109215405843573e-01
2.450290058011602312e+01,4.508872612744386110e+00,5.454856105096942542e+01,2.574031137690671471e+02,-2.931172562811973359e-01
2.450890178035606937e+01,4.507114115951049271e+00,5.454135661267536506e+01,2.574301671357526970e+02,-2.929230024358707718e-01
2.451490298059611916e+01,4.505356786603551100e+00,5.453415122349045419e+01,2.574572099529226534e+02,-2.927281597529658996e-01
2.452090418083616541e+01,4.503600628334642586e+00,5.452694488750510970e+01,2.574842422276143452e+02,-2.925327279934960556e-01
2.452690538107621521e+01,4.501845644773901256e+00,5.451973760881741526e+01,2.575112639668860197e+02,-2.923367069311098576e-01
2.453290658131626145e+01,4.500091839547736505e+00,5.451252939153307864e+01,2.575382751778163879e+02,-2.921400963520796035e-01
2.453890778155631125e+01,4.498339216279388708e+00,5.450532023976547435e+01,2.575652758675050222e+02,-2.919428960552843400e-01
2.454490898179635749e+01,4.496587778588928330e+00,5.449811015763561528e+01,2.575922660430720157e+02,-2.917451058521963181e-01
2.455091018203640729e+01,4.494837530093255040e+00,5.449089914927215261e+01,2.576192457116581522e+02,-2.915467255668648394e-01
2.455691138227645354e+01,4.493088474406102151e+00,5.448368721881139720e+01,2.576462148804249068e+02,-2.913477550359009904e-01
2.456291258251650333e+01,4.491340615138028625e+00,5.447647437039729112e+01,2.576731735565544454e+02,-2.911481941084611003e-01
2.456891378275654958e+01,4.489593955896430622e+00,5.446926060818143611e+01,2.577001217472495114e+02,-2.909480426462308644e-01
2.457491498299659938e+01,4.487848500285527287e+00,5.446204593632306512e+01,2.577270594597335958e+02,-2.907473005234083585e-01
2.458091618323664562e+01,4.486104251906374962e+00,5.445483035898907787e+01,2.577539867012508239e+02,-2.905459676266868296e-01
2.458691738347669187e+01,4.484361214356855641e+00,5.444761388035400529e+01,2.577809034790660689e+02,-2.903440438552374325e-01
2.459291858371674167e+01,4.482619391231684070e+00,5.444039650460001667e+01,2.578078098004646677e+02,-2.901415291206923541e-01
2.459891978395678791e+01,4.480878786122405089e+00,5.443317823591694804e+01,2.578347056727528184e+02,-2.899384233471254402e-01
2.460492098419683771e+01,4.479139402617392740e+00,5.442595907850227377e+01,2.578615911032573536e+02,-2.897347264710347092e-01
2.461092218443688395e+01,4.477401244301854710e+00,5.441873903656109945e+01,2.578884660993256830e+02,-2.895304384413236454e-01
2.461692338467693375e+01,4.475664314757826112e+00,5.441151811430620455e+01,2.579153306683259643e+02,-2.893255592192820469e-01
2.462292458491698000e+01,4.473928617564173926e+00,5.440429631595798554e+01,2.579421848176469325e+02,-2.891200887785675411e-01
2.462892578515702979e+01,4.472194156296595224e+00,5.439707364574450565e+01,2.579690285546981272e+02,-2.889140271051838793e-01
2.463492698539707604e+01,4.470460934527618058e+00,5.438985010790147356e+01,2.579958618869096085e+02,-2.887073741974638397e-01
2.464092818563712584e+01,4.468728955826599680e+00,5.438262570667222207e+01,2.580226848217322413e+02,-2.885001300660469115e-01
2.464692938587717208e+01,4.466998223759730102e+00,5.437540044630775782e+01,2.580494973666374676e+02,-2.882922947338598663e-01
2.465293058611722188e+01,4.465268741890026760e+00,5.436817433106671160e+01,2.580762995291173638e+02,-2.880838682360955527e-01
2.465893178635726812e+01,4.463540513777341623e+00,5.436094736521538096e+01,2.581030913166847540e+02,-2.878748506201923574e-01
2.466493298659731792e+01,4.461813542978352309e+00,5.435371955302768754e+01,2.581298727368730965e+02,-2.876652419458113341e-01
2.467093418683736417e+01,4.460087833046571859e+00,5.434649089878521977e+01,2.581566437972364838e+02,-2.874550422848167752e-01
2.467693538707741396e+01,4.458363387532338962e+00,5.433926140677719729e+01,2.581834045053497562e+02,-2.872442517212517310e-01
2.468293658731746021e+01,4.456640209982827727e+00,5.433203108130048520e+01,2.582101548688083881e+02,-2.870328703513173041e-01
2.468893778755751001e+01,4.454918303942037028e+00,5.432479992665960822e+01,2.582368948952284313e+02,-2.868208982833501119e-01
2.469493898779755625e+01,4.453197672950802932e+00,5.431756794716672943e+01,2.582636245922466856e+02,-2.866083356377988611e-01
2.470094018803760605e+01,4.451478320546785383e+00,5.431033514714165022e+01,2.582903439675206982e+02,-2.863951825472004220e-01
2.470694138827765229e+01,4.449760250264480632e+00,5.430310153091183167e+01,2.583170530287284805e+02,-2.861814391561587900e-01
2.471294258851770209e+01,4.448043465635210580e+00,5.429586710281237316e+01,2.583437517835688482e+02,-2.859671056213184404e-01
2.471894378875774834e+01,4.446327970187130774e+00,5.428863186718601952e+01,2.583704402397612512e+02,-2.857521821113426230e-01
2.472494498899779813e+01,4.444613767445225072e+00,5.428139582838316102e+01,2.583971184050458874e+02,-2.855366688068872172e-01
2.473094618923784438e+01,4.442900860931311868e+00,5.427415899076184758e+01,2.584237862871834182e+02,-2.853205659005785821e-01
