t,v_x,v_y,y_position,dv_x_dt
6.967393478695739309e-09,-8.843426479438102979e+04,-3.887191960068399931e+04,-1.256773223855914799e-03,-2.808028350970685625e+14
6.969393878775755713e-09,-8.899539214659247955e+04,-3.919588392476673471e+04,-1.256851306949519423e-03,-2.802116968727668125e+14
6.971394278855771289e-09,-8.955533325410347607e+04,-3.952189397692213242e+04,-1.256930040149233834e-03,-2.796168307249049062e+14
6.973394678935787692e-09,-9.011408066943293670e+04,-3.984994538730900240e+04,-1.257009427542001923e-03,-2.790182447406821562e+14
6.975395079015803268e-09,-9.067162696121780027e+04,-4.018003375858020445e+04,-1.257089473206055366e-03,-2.784159470585072188e+14
6.977395479095819671e-09,-9.122796471421483147e+04,-4.051215466588376876e+04,-1.257170181210912974e-03,-2.778099458679986875e+14
6.979395879175835247e-09,-9.178308652929888922e+04,-4.084630365686177538e+04,-1.257251555617380692e-03,-2.772002494099900625e+14
6.981396279255851650e-09,-9.233698502346465830e+04,-4.118247625165146019e+04,-1.257333600477551815e-03,-2.765868659765295000e+14
6.983396679335867226e-09,-9.288965282982485951e+04,-4.152066794288414530e+04,-1.257416319834806775e-03,-2.759698039108839375e+14
6.985397079415883629e-09,-9.344108259761208319e+04,-4.186087419568627956e+04,-1.257499717723813354e-03,-2.753490716075398750e+14
6.987397479495899205e-09,-9.399126699232765532e+04,-4.220309044778376119e+04,-1.257583798170445371e-03,-2.747246775120144062e+14
6.989397879575915608e-09,-9.454019870753883151e+04,-4.254731211809072556e+04,-1.257668565185466117e-03,-2.740966301051559375e+14
6.991398279655932012e-09,-9.508787044518097537e+04,-4.289353459361345449e+04,-1.257754022775130556e-03,-2.734649379270906250e+14
6.993398679735947588e-09,-9.563427491613334860e+04,-4.324175322889735980e+04,-1.257840174940840329e-03,-2.728296095782325000e+14
6.995399079815963991e-09,-9.617940484976436710e+04,-4.359196335248054675e+04,-1.257927025674012442e-03,-2.721906537074866562e+14
6.997399479895979567e-09,-9.672325299393010209e+04,-4.394416026689283899e+04,-1.258014578956079483e-03,-2.715480790122519375e+14
6.999399879975995970e-09,-9.726581211497604090e+04,-4.429833924865693552e+04,-1.258102838758489404e-03,-2.709018942384210000e+14
7.001400280056011546e-09,-9.780707499773529707e+04,-4.465449554828723922e+04,-1.258191809042705092e-03,-2.702521081803831250e+14
7.003400680136027949e-09,-9.834703444553037116e+04,-4.501262439029101370e+04,-1.258281493760205448e-03,-2.695987296810239688e+14
7.005401080216043525e-09,-9.888568328017143358e+04,-4.537272097316723375e+04,-1.258371896852484738e-03,-2.689417676317288438e+14
7.007401480296059928e-09,-9.942301434195804177e+04,-4.573478046940774948e+04,-1.258463022251051942e-03,-2.682812309723814375e+14
7.009401880376075504e-09,-9.995902048967740848e+04,-4.609879802549610031e+04,-1.258554873877431842e-03,-2.676171286913671562e+14
7.011402280456091908e-09,-1.004936946006061335e+05,-4.646476876190872281e+04,-1.258647455643165016e-03,-2.669494698255724375e+14
7.013402680536107484e-09,-1.010270295705084718e+05,-4.683268777311372833e+04,-1.258740771449806542e-03,-2.662782634603869688e+14
7.015403080616123887e-09,-1.015590183136380801e+05,-4.720255012757211807e+04,-1.258834825188927947e-03,-2.656035187297032188e+14
7.017403480696139463e-09,-1.020896537627362268e+05,-4.757435086773658986e+04,-1.258929620742115039e-03,-2.649252448159186875e+14
7.019403880776155866e-09,-1.026189288690336398e+05,-4.794808501005273138e+04,-1.259025161980969641e-03,-2.642434509499348125e+14
7.021404280856171442e-09,-1.031468366022486298e+05,-4.832374754495779052e+04,-1.259121452767108943e-03,-2.635581464111594375e+14
7.023404680936187845e-09,-1.036733699505889526e+05,-4.870133343688193418e+04,-1.259218496952165282e-03,-2.628693405275054688e+14
7.025405081016203421e-09,-1.041985219207499758e+05,-4.908083762424700399e+04,-1.259316298377786796e-03,-2.621770426753930938e+14
7.027405481096219824e-09,-1.047222855379164976e+05,-4.946225501946773875e+04,-1.259414860875636335e-03,-2.614812622797482812e+14
7.029405881176235400e-09,-1.052446538457609422e+05,-4.984558050895053020e+04,-1.259514188267392984e-03,-2.607820088140050000e+14
7.031406281256251803e-09,-1.057656199064451357e+05,-5.023080895309471816e+04,-1.259614284364750326e-03,-2.600792918001030312e+14
7.033406681336267379e-09,-1.062851768006185594e+05,-5.061793518629127357e+04,-1.259715152969417959e-03,-2.593731208084907188e+14
7.035407081416283783e-09,-1.068033176278581086e+05,-5.100695401729596779e+04,-1.259816797872885790e-03,-2.586635054574427500e+14
7.037407481496299359e-09,-1.073200355186813395e+05,-5.139786023987981753e+04,-1.259919222850006647e-03,-2.579504553935916250e+14
7.039407881576315762e-09,-1.078353236118288332e+05,-5.179064861424257106e+04,-1.260022431671197884e-03,-2.572339803259065625e+14
7.041408281656331338e-09,-1.083491750591651071e+05,-5.218531387004665157e+04,-1.260126428099774031e-03,-2.565140900201435938e+14
7.043408681736347741e-09,-1.088615830333156628e+05,-5.258185071269101172e+04,-1.260231215887847424e-03,-2.557907942873763438e+14
7.045409081816363317e-09,-1.093725407276651822e+05,-5.298025382330980210e+04,-1.260336798776328206e-03,-2.550641029839977500e+14
7.047409481896379720e-09,-1.098820413563593029e+05,-5.338051785877370276e+04,-1.260443180494925410e-03,-2.543340260117165938e+14
7.049409881976396123e-09,-1.103900781543030753e+05,-5.378263745168878813e+04,-1.260550364762145657e-03,-2.536005733175599375e+14
7.051410282056411699e-09,-1.108966443771616323e+05,-5.418660721039696364e+04,-1.260658355285293160e-03,-2.528637548938700000e+14
7.053410682136428103e-09,-1.114017333013608149e+05,-5.459242171897651860e+04,-1.260767155760471022e-03,-2.521235807783036562e+14
7.055411082216443679e-09,-1.119053382240857027e+05,-5.500007553724094760e+04,-1.260876769872579933e-03,-2.513800610538327188e+14
7.057411482296460082e-09,-1.124074524632822722e+05,-5.540956320074027462e+04,-1.260987201295318827e-03,-2.506332058487406562e+14
7.059411882376475658e-09,-1.129080693576557533e+05,-5.582087922075972165e+04,-1.261098453691184658e-03,-2.498830253366241250e+14
7.061412282456492061e-09,-1.134071822666722728e+05,-5.623401808432104735e+04,-1.261210530711472620e-03,-2.491295297363890000e+14
7.063412682536507637e-09,-1.139047845705571963e+05,-5.664897425418120110e+04,-1.261323435996275716e-03,-2.483727293122516250e+14
7.065413082616524040e-09,-1.144008696702967864e+05,-5.706574216883369081e+04,-1.261437173174485187e-03,-2.476126343737350625e+14
7.067413482696539616e-09,-1.148954309876366024e+05,-5.748431624250719324e+04,-1.261551745863790297e-03,-2.468492552756693438e+14
7.069413882776556019e-09,-1.153884619650830282e+05,-5.790469086516694369e+04,-1.261667157670678333e-03,-2.460826024181886562e+14
7.071414282856571595e-09,-1.158799560659017297e+05,-5.832686040251336090e+04,-1.261783412190434607e-03,-2.453126862467309688e+14
7.073414682936587998e-09,-1.163699067741192994e+05,-5.875081919598342211e+04,-1.261900513007142887e-03,-2.445395172520342500e+14
7.075415083016603574e-09,-1.168583075945215533e+05,-5.917656156274926616e+04,-1.262018463693684528e-03,-2.437631059701374688e+14
7.077415483096619978e-09,-1.173451520526551758e+05,-5.960408179571960500e+04,-1.262137267811739346e-03,-2.429834629823753438e+14
7.079415883176635554e-09,-1.178304336948261480e+05,-6.003337416353831941e+04,-1.262256928911784743e-03,-2.422005989153797188e+14
7.081416283256651957e-09,-1.183141460881013190e+05,-6.046443291058586328e+04,-1.262377450533096798e-03,-2.414145244410740938e+14
7.083416683336667533e-09,-1.187962828203068202e+05,-6.089725225697783753e+04,-1.262498836203749175e-03,-2.406252502766746250e+14
7.085417083416683936e-09,-1.192768375071300397e+05,-6.133182640601501043e+04,-1.262621089436820158e-03,-2.398327871710711250e+14
7.087417483496699512e-09,-1.197558037874127767e+05,-6.176814954052320536e+04,-1.262744213732955919e-03,-2.390371459115177812e+14
7.089417883576715915e-09,-1.202331753079240443e+05,-6.220621580638031446e+04,-1.262868212588493791e-03,-2.382383373537371875e+14
7.091418283656731491e-09,-1.207089457380886306e+05,-6.264601932693691197e+04,-1.262993089487553667e-03,-2.374363723955585312e+14
7.093418683736747894e-09,-1.211831087702352525e+05,-6.308755420326743479e+04,-1.263118847901905945e-03,-2.366312619764553750e+14
7.095419083816763470e-09,-1.216556581195949839e+05,-6.353081451416867640e+04,-1.263245491290971526e-03,-2.358230170775462188e+14
7.097419483896779874e-09,-1.221265875243028277e+05,-6.397579431616127840e+04,-1.263373023101822248e-03,-2.350116487215882812e+14
7.099419883976795450e-09,-1.225958907453961729e+05,-6.442248764348826080e+04,-1.263501446769180235e-03,-2.341971679729775000e+14
7.101420284056811853e-09,-1.230635615668163082e+05,-6.487088850811649172e+04,-1.263630765715417900e-03,-2.333795859377426250e+14
7.103420684136827429e-09,-1.235295937954068941e+05,-6.532099089973519585e+04,-1.263760983350558590e-03,-2.325589137635444688e+14
7.105421084216843832e-09,-1.239939812609155197e+05,-6.577278878575746785e+04,-1.263892103072276592e-03,-2.317351626396707500e+14
7.107421484296859408e-09,-1.244567178159921750e+05,-6.622627611131872982e+04,-1.264024128265895611e-03,-2.309083437970344375e+14
7.109421884376875811e-09,-1.249177973361907061e+05,-6.668144679927831749e+04,-1.264157062304391158e-03,-2.300784685081682188e+14
7.111422284456892214e-09,-1.253772137199675781e+05,-6.713829475021804683e+04,-1.264290908548388595e-03,-2.292455480872228750e+14
7.113422684536907790e-09,-1.258349608886823844e+05,-6.759681384244290530e+04,-1.264425670346163788e-03,-2.284095938899634688e+14
7.115423084616924193e-09,-1.262910327865984291e+05,-6.805699793198151747e+04,-1.264561351033643760e-03,-2.275706173137633125e+14
7.117423484696939769e-09,-1.267454233808814315e+05,-6.851884085258486448e+04,-1.264697953934405383e-03,-2.267286297976037188e+14
7.119423884776956173e-09,-1.271981266616009962e+05,-6.898233641572779743e+04,-1.264835482359676902e-03,-2.258836428220668750e+14
7.121424284856971749e-09,-1.276491366417290992e+05,-6.944747841060752398e+04,-1.264973939608336198e-03,-2.250356679093345000e+14
7.123424684936988152e-09,-1.280984473571416602e+05,-6.991426060414510721e+04,-1.265113328966912306e-03,-2.241847166231812812e+14
7.125425085017003728e-09,-1.285460528666169557e+05,-7.038267674098396674e+04,-1.265253653709584982e-03,-2.233308005689731562e+14
7.127425485097020131e-09,-1.289919472518371622e+05,-7.085272054349140672e+04,-1.265394917098184050e-03,-2.224739313936607500e+14
7.129425885177035707e-09,-1.294361246173869004e+05,-7.132438571175704419e+04,-1.265537122382190058e-03,-2.216141207857774688e+14
7.131426285257052110e-09,-1.298785790907546034e+05,-7.179766592359439528e+04,-1.265680272798734270e-03,-2.207513804754322500e+14
7.133426685337067686e-09,-1.303193048223671503e+05,-7.227255483458380331e+04,-1.265824371572579158e-03,-2.198857222342267500e+14
7.135427085417084089e-09,-1.307582959956841660e+05,-7.274904609103992698e+04,-1.265969421910730129e-03,-2.190171578515551875e+14
7.137427485497099665e-09,-1.311955468116609845e+05,-7.322713331194996135e+04,-1.266115427010794945e-03,-2.181456991676086875e+14
7.139427885577116069e-09,-1.316310514862205600e+05,-7.370681008437853598e+04,-1.266262390062293866e-03,-2.172713580817646250e+14
7.141428285657131645e-09,-1.320648042601724737e+05,-7.418806997533852700e+04,-1.266410314241335142e-03,-2.163941465308870938e+14
7.143428685737148048e-09,-1.324967993992143020e+05,-7.467090653179265792e+04,-1.266559202710615438e-03,-2.155140764893192188e+14
7.145429085817163624e-09,-1.329270311939302483e+05,-7.515531328065185517e+04,-1.266709058619418541e-03,-2.146311599688809375e+14
7.147429485897180027e-09,-1.333554939597925695e+05,-7.564128372877684887e+04,-1.266859885103616655e-03,-2.137454090188606250e+14
7.149429885977195603e-09,-1.337821820371600625e+05,-7.612881136297661578e+04,-1.267011685285669969e-03,-2.128568357260133125e+14
7.151430286057212006e-09,-1.342070897912796354e+05,-7.661788965000996541e+04,-1.267164462274626658e-03,-2.119654522145516250e+14
7.153430686137227582e-09,-1.346302116122847656e+05,-7.710851203658391023e+04,-1.267318219166122450e-03,-2.110712706461437188e+14
7.155431086217243985e-09,-1.350515419151968963e+05,-7.760067194935528096e+04,-1.267472959042381274e-03,-2.101743032199049062e+14
7.157431486297259561e-09,-1.354710751399242436e+05,-7.809436279492916947e+04,-1.267628684972215043e-03,-2.092745621723945312e+14
7.159431886377275964e-09,-1.358888057512628729e+05,-7.858957795986044221e+04,-1.267785400011023442e-03,-2.083720597776075938e+14
7.161432286457291540e-09,-1.363047282388955355e+05,-7.908631081065221224e+04,-1.267943107200794357e-03,-2.074668083469717812e+14
7.163432686537307944e-09,-1.367188371173930645e+05,-7.958455469375742541e+04,-1.268101809570103223e-03,-2.065588202293386250e+14
7.165433086617323520e-09,-1.371311269262128044e+05,-8.008430293557723053e+04,-1.268261510134113899e-03,-2.056481078109805000e+14
7.167433486697339923e-09,-1.375415922297002107e+05,-8.058554884246260917e+04,-1.268422211894577791e-03,-2.047346835155815000e+14
7.169433886777356326e-09,-1.379502276170874538e+05,-8.108828570071299328e+04,-1.268583917839834294e-03,-2.038185598042340938e+14
7.171434286857371902e-09,-1.383570277024940588e+05,-8.159250677657675988e+04,-1.268746630944811004e-03,-2.028997491754315625e+14
7.173434686937388305e-09,-1.387619871249274292e+05,-8.209820531625200238e+04,-1.268910354171023285e-03,-2.019782641650605312e+14
7.175435087017403881e-09,-1.391651005482815381e+05,-8.260537454588497349e+04,-1.269075090466574053e-03,-2.010541173463971875e+14
7.177435487097420284e-09,-1.395663626613383531e+05,-8.311400767157178780e+04,-1.269240842766155078e-03,-2.001273213300980625e+14
7.179435887177435860e-09,-1.399657681777665566e+05,-8.362409787935674831e+04,-1.269407613991045247e-03,-1.991978887641960000e+14
7.181436287257452264e-09,-1.403633118361227389e+05,-8.413563833523401991e+04,-1.269575407049111865e-03,-1.982658323340907188e+14
7.183436687337467840e-09,-1.407589883998502337e+05,-8.464862218514594133e+04,-1.269744224834809575e-03,-1.973311647625451250e+14
7.185437087417484243e-09,-1.411527926631270966e+05,-8.516304256413698022e+04,-1.269914070226053513e-03,-1.963938987929549375e+14
7.187437487497499819e-09,-1.415447194476744626e+05,-8.567889259317021060e+04,-1.270084946085974203e-03,-1.954540471951633125e+14
7.189437887577516222e-09,-1.419347635882867617e+05,-8.619616535587393446e+04,-1.270256855270650949e-03,-1.945116228079327812e+14
7.191438287657531798e-09,-1.423229199461375829e+05,-8.671485391782668012e+04,-1.270429800621950250e-03,-1.935666385037029375e+14
7.193438687737548201e-09,-1.427091834090828779e+05,-8.723495132701305556e+04,-1.270603784967364036e-03,-1.926191071877504062e+14
7.195439087817563777e-09,-1.430935488916595059e+05,-8.775645061382195854e+04,-1.270778811120009451e-03,-1.916690417981849062e+14
7.197439487897580180e-09,-1.434760113350866304e+05,-8.827934479104835191e+04,-1.270954881878629287e-03,-1.907164553059383438e+14
7.199439887977595756e-09,-1.438565657072643517e+05,-8.880362685389151738e+04,-1.271132000027591982e-03,-1.897613607147605625e+14
7.201440288057612159e-09,-1.442352070027750742e+05,-8.932928977995678724e+04,-1.271310168336891189e-03,-1.888037710612090000e+14
7.203440688137627735e-09,-1.446119302428821393e+05,-8.985632652925378352e+04,-1.271489389562145775e-03,-1.878436994146438438e+14
7.205441088217644139e-09,-1.449867304755311343e+05,-9.038473004419822246e+04,-1.271669666444600905e-03,-1.868811588772172188e+14
7.207441488297659715e-09,-1.453596027753486414e+05,-9.091449324961011007e+04,-1.271851001711126090e-03,-1.859161625838685312e+14
7.209441888377676118e-09,-1.457305422436434892e+05,-9.144560905271550291e+04,-1.272033398074216923e-03,-1.849487237023136250e+14
7.211442288457691694e-09,-1.460995440084055299e+05,-9.197807034314477642e+04,-1.272216858231994645e-03,-1.839788554330396875e+14
7.213442688537708097e-09,-1.464666032243067457e+05,-9.251186999293435656e+04,-1.272401384868205492e-03,-1.830065710092941562e+14
7.215443088617723673e-09,-1.468317150727002590e+05,-9.304700085652500275e+04,-1.272586980652221349e-03,-1.820318836970800938e+14
7.217443488697740076e-09,-1.471948747616213222e+05,-9.358345577076349582e+04,-1.272773648239039533e-03,-1.810548067951439688e+14
7.219443888777755652e-09,-1.475560775257862115e+05,-9.412122755490095005e+04,-1.272961390269282790e-03,-1.800753536349715625e+14
7.221444288857772055e-09,-1.479153186265934200e+05,-9.466030901059453026e+04,-1.273150209369199298e-03,-1.790935375807753750e+14
7.223444688937787631e-09,-1.482725933521224943e+05,-9.520069292190572014e+04,-1.273340108150662880e-03,-1.781093720294904375e+14
7.225445089017804035e-09,-1.486278970171351684e+05,-9.574237205530203937e+04,-1.273531089211172576e-03,-1.771228704107615000e+14
7.227445489097819611e-09,-1.489812249630741717e+05,-9.628533915965532651e+04,-1.273723155133853072e-03,-1.761340461869385625e+14
7.229445889177836014e-09,-1.493325725580644503e+05,-9.682958696624349977e+04,-1.273916308487454269e-03,-1.751429128530642188e+14
7.231446289257852417e-09,-1.496819351969121781e+05,-9.737510818874898541e+04,-1.274110551826351714e-03,-1.741494839368682500e+14
7.233446689337867993e-09,-1.500293083011050476e+05,-9.792189552325937257e+04,-1.274305887690546169e-03,-1.731537729987571562e+14
7.235447089417884396e-09,-1.503746873189418984e+05,-9.846994164851498499e+04,-1.274502318605594871e-03,-1.721557936313533438e+14
7.237447489497899972e-09,-1.507180677343002171e+05,-9.901923924353561597e+04,-1.274699847077906964e-03,-1.711555594272953750e+14
7.239447889577916375e-09,-1.510594450511941977e+05,-9.956978095974483585e+04,-1.274898475603092936e-03,-1.701530840301445938e+14
7.241448289657931951e-09,-1.513988147947825200e+05,-1.001215594205707748e+05,-1.275098206665377636e-03,-1.691483811350991250e+14
7.243448689737948354e-09,-1.517361725184789975e+05,-1.006745672345216735e+05,-1.275299042733765232e-03,-1.681414644651024062e+14
7.245449089817963930e-09,-1.520715138039515296e+05,-1.012287969951840641e+05,-1.275500986262037909e-03,-1.671323477708374062e+14
7.247449489897980334e-09,-1.524048342611231201e+05,-1.017842412812246330e+05,-1.275704039688756739e-03,-1.661210448307135625e+14
7.249449889977995910e-09,-1.527361295281708590e+05,-1.023408926563883724e+05,-1.275908205437261246e-03,-1.651075694508608125e+14
7.251450290058012313e-09,-1.530653952715269406e+05,-1.028987436695003853e+05,-1.276113485915669407e-03,-1.640919354651168750e+14
7.253450690138027889e-09,-1.533926271858776454e+05,-1.034577868544640805e+05,-1.276319883516877649e-03,-1.630741567350207188e+14
7.255451090218044292e-09,-1.537178209941643872e+05,-1.040180147302630212e+05,-1.276527400618561502e-03,-1.620542471497995938e+14
7.257451490298059868e-09,-1.540409724475826079e+05,-1.045794198009590327e+05,-1.276736039583174082e-03,-1.610322206263630312e+14
7.259451890378076271e-09,-1.543620773255829117e+05,-1.051419945556941238e+05,-1.276945802757947822e-03,-1.600080911092888438e+14
7.261452290458091847e-09,-1.546811314358699601e+05,-1.057057314686885511e+05,-1.277156692474893393e-03,-1.589818725708170625e+14
7.263452690538108250e-09,-1.549981306144035480e+05,-1.062706229992427543e+05,-1.277368711050800350e-03,-1.579535790108368125e+14
7.265453090618123826e-09,-1.553130707253975270e+05,-1.068366615917354211e+05,-1.277581860787235834e-03,-1.569232244568791562e+14
7.267453490698140230e-09,-1.556259476613208535e+05,-1.074038396756254224e+05,-1.277796143970546736e-03,-1.558908229641037500e+14
7.269453890778155806e-09,-1.559367573428965989e+05,-1.079721496654498769e+05,-1.278011562871857534e-03,-1.548563886152919375e+14
7.271454290858172209e-09,-1.562454957191029098e+05,-1.085415839608261012e+05,-1.278228119747071810e-03,-1.538199355208334375e+14
7.273454690938187785e-09,-1.565521587671720481e+05,-1.091121349464496598e+05,-1.278445816836871595e-03,-1.527814778187186875e+14
7.275455091018204188e-09,-1.568567424925913510e+05,-1.096837949920962856e+05,-1.278664656366717374e-03,-1.517410296745258125e+14
7.277455491098219764e-09,-1.571592429291023000e+05,-1.102565564526199596e+05,-1.278884640546847865e-03,-1.506986052814128438e+14
7.279455891178236167e-09,-1.574596561387013935e+05,-1.108304116679548606e+05,-1.279105771572280892e-03,-1.496542188601042812e+14
7.281456291258251743e-09,-1.577579782116393035e+05,-1.114053529631134297e+05,-1.279328051622812294e-03,-1.486078846588833125e+14
7.283456691338268146e-09,-1.580542052664217190e+05,-1.119813726481882622e+05,-1.279551482863016797e-03,-1.475596169535782188e+14
7.285457091418283722e-09,-1.583483334498085314e+05,-1.125584630183502304e+05,-1.279776067442247797e-03,-1.465094300475543125e+14
7.287457491498300125e-09,-1.586403589368146495e+05,-1.131366163538503461e+05,-1.280001807494636707e-03,-1.454573382717006875e+14
7.289457891578315701e-09,-1.589302779364637681e+05,-1.137158249351065897e+05,-1.280228705135980213e-03,-1.444033559568769375e+14
7.291458291658332105e-09,-1.592180866846116551e+05,-1.142960810274783726e+05,-1.280456762467666824e-03,-1.433474974617058125e+14
7.293458691738348508e-09,-1.595037814378283801e+05,-1.148773768632833526e+05,-1.280685981579967421e-03,-1.422897772053856562e+14
7.295459091818364084e-09,-1.597873584822408739e+05,-1.154597046627489617e+05,-1.280916364547224871e-03,-1.412302096294274375e+14
7.297459491898380487e-09,-1.600688141335510882e+05,-1.160430566340577643e+05,-1.281147913427845356e-03,-1.401688091975604219e+14
7.299459891978396063e-09,-1.603481447370353271e+05,-1.166274249733457837e+05,-1.281380630264296848e-03,-1.391055903957246406e+14
7.301460292058412466e-09,-1.606253466675450327e+05,-1.172128018647044373e+05,-1.281614517083110852e-03,-1.380405677320553594e+14
7.303460692138428042e-09,-1.609004163295059989e+05,-1.177991794801786018e+05,-1.281849575894880881e-03,-1.369737557368762031e+14
7.305461092218444445e-09,-1.611733501569191867e+05,-1.183865499797685188e+05,-1.282085808694263330e-03,-1.359051689626833125e+14
7.307461492298460021e-09,-1.614441446133598802e+05,-1.189749055114279181e+05,-1.282323217459977686e-03,-1.348348219841379219e+14
7.309461892378476425e-09,-1.617127961919785594e+05,-1.195642382110658800e+05,-1.282561804154805233e-03,-1.337627293980515312e+14
7.311462292458492001e-09,-1.619793014154999983e+05,-1.201545402025449730e+05,-1.282801570725590782e-03,-1.326889058233772969e+14
7.313462692538508404e-09,-1.622436568362241378e+05,-1.207458035976831452e+05,-1.283042519103241158e-03,-1.316133659011951406e+14
7.315463092618523980e-09,-1.625058590360252419e+05,-1.213380204962517892e+05,-1.283284651202726062e-03,-1.305361242947038438e+14
7.317463492698540383e-09,-1.627659046263528289e+05,-1.219311829859776772e+05,-1.283527968923078074e-03,-1.294571956892049531e+14
7.319463892778555959e-09,-1.630237902482306235e+05,-1.225252831425410695e+05,-1.283772474147392220e-03,-1.283765947920955938e+14
7.321464292858572362e-09,-1.632795125722575758e+05,-1.231203130295775773e+05,-1.284018168742826187e-03,-1.272943363328522812e+14
7.323464692938587938e-09,-1.635330682986069878e+05,-1.237162646986763139e+05,-1.284265054560600324e-03,-1.262104350630221875e+14
7.325465093018604341e-09,-1.637844541570272995e+05,-1.243131301893817290e+05,-1.284513133435997859e-03,-1.251249057562087812e+14
7.327465493098619917e-09,-1.640336669068413030e+05,-1.249109015291917458e+05,-1.284762407188364246e-03,-1.240377632080619062e+14
7.329465893178636320e-09,-1.642807033369468991e+05,-1.255095707335597108e+05,-1.285012877621108038e-03,-1.229490222362632344e+14
7.331466293258651896e-09,-1.645255602658163989e+05,-1.261091298058923567e+05,-1.285264546521700012e-03,-1.218586976805168125e+14
7.333466693338668300e-09,-1.647682345414972224e+05,-1.267095707375518687e+05,-1.285517415661674261e-03,-1.207668044025335938e+14
7.335467093418683876e-09,-1.650087230416111706e+05,-1.273108855078538472e+05,-1.285771486796626886e-03,-1.196733572860225469e+14
7.337467493498700279e-09,-1.652470226733551535e+05,-1.279130660840693017e+05,-1.286026761666217086e-03,-1.185783712366749688e+14
7.339467893578715855e-09,-1.654831303735004331e+05,-1.285161044214226858e+05,-1.286283241994166287e-03,-1.174818611821550312e+14
7.341468293658732258e-09,-1.657170431088155892e+05,-1.291199924646015279e+05,-1.286540929488026773e-03,-1.163838420693333750e+14
7.343468693738747834e-09,-1.659487578816136811e+05,-1.297247221697391506e+05,-1.286799825836133998e-03,-1.152843288241674062e+14
7.345469093818764237e-09,-1.661782717168121017e+05,-1.303302854608261550e+05,-1.287059932714747787e-03,-1.141833364312278594e+14
7.347469493898779813e-09,-1.664055816667574109e+05,-1.309366742422109237e+05,-1.287321251785375877e-03,-1.130808799108684688e+14
7.349469893978796216e-09,-1.666306848144076939e+05,-1.315438804092523642e+05,-1.287583784693019243e-03,-1.119769742997740938e+14
7.351470294058812620e-09,-1.668535782733316300e+05,-1.321518958483180031e+05,-1.287847533066171666e-03,-1.108716346509513594e+14
7.353470694138828196e-09,-1.670742591877090163e+05,-1.327607124367849028e+05,-1.288112498516820166e-03,-1.097648760337144844e+14
7.355471094218844599e-09,-1.672927247323308839e+05,-1.333703220430403308e+05,-1.288378682640445435e-03,-1.086567135336714844e+14
7.357471494298860175e-09,-1.675089721125989163e+05,-1.339807165264799260e+05,-1.288646087016020320e-03,-1.075471622527146562e+14
7.359471894378876578e-09,-1.677229985645261768e+05,-1.345918877375098818e+05,-1.288914713206011772e-03,-1.064362373090035312e+14
7.361472294458892154e-09,-1.679348013547363516e+05,-1.352038275175447925e+05,-1.289184562756379116e-03,-1.053239538369560625e+14
7.363472694538908557e-09,-1.681443777804645360e+05,-1.358165276990097482e+05,-1.289455637196575133e-03,-1.042103269872321719e+14
7.365473094618924133e-09,-1.683517251695564482e+05,-1.364299801053382398e+05,-1.289727938039545623e-03,-1.030953719267241094e+14
7.367473494698940536e-09,-1.685568408804691280e+05,-1.370441765509742836e+05,-1.290001466781729843e-03,-1.019791038385399375e+14
7.369473894778956112e-09,-1.687597223022703838e+05,-1.376591088413702964e+05,-1.290276224903059423e-03,-1.008615379219939375e+14
7.371474294858972515e-09,-1.689603668546393164e+05,-1.382747687729891913e+05,-1.290552213866960314e-03,-9.974268939259001562e+13
7.373474694938988091e-09,-1.691587719878656499e+05,-1.388911481333023403e+05,-1.290829435120350406e-03,-9.862257348201209375e+13
7.375475095019004495e-09,-1.693549351828504878e+05,-1.395082387007914949e+05,-1.291107890093641259e-03,-9.750120543810735938e+13
7.377475495099020071e-09,-1.695488539511056733e+05,-1.401260322449469822e+05,-1.291387580200737458e-03,-9.637860052487615625e+13
7.379475895179036474e-09,-1.697405258347543131e+05,-1.407445205262695090e+05,-1.291668506839037042e-03,-9.525477402245548438e+13
7.381476295259052050e-09,-1.699299484065302240e+05,-1.413636952962682408e+05,-1.291950671389430639e-03,-9.412974122710903125e+13
7.383476695339068453e-09,-1.701171192697785445e+05,-1.419835482974628394e+05,-1.292234075216302548e-03,-9.300351745121035938e+13
7.385477095419084029e-09,-1.703020360584550654e+05,-1.426040712633813964e+05,-1.292518719667529441e-03,-9.187611802323270312e+13
7.387477495499100432e-09,-1.704846964371270151e+05,-1.432252559185624705e+05,-1.292804606074481879e-03,-9.074755828773193750e+13
7.389477895579116008e-09,-1.706650981009721872e+05,-1.438470939785530500e+05,-1.293091735752023444e-03,-8.961785360533679688e+13
7.391478295659132411e-09,-1.708432387757797842e+05,-1.444695771499106486e+05,-1.293380109998510307e-03,-8.848701935273145312e+13
7.393478695739147987e-09,-1.710191162179496896e+05,-1.450926971302011516e+05,-1.293669730095792095e-03,-8.735507092264542188e+13
7.395479095819164391e-09,-1.711927282145266654e+05,-1.457164456081962853e+05,-1.293960597309192807e-03,-8.622202372348031250e+13
7.397479495899179967e-09,-1.713640725866537250e+05,-1.463408142866571143e+05,-1.294252712885529547e-03,-8.508789313775251562e+13
7.399479895979196370e-09,-1.715331471826157358e+05,-1.469657948477517057e+05,-1.294546078057076145e-03,-8.395269458514998438e+13
7.401480296059211946e-09,-1.716999498785192845e+05,-1.475913789493450022e+05,-1.294840694041192800e-03,-8.281644352927420312e+13
