t,N,P_pred,dN_dt
3.449689937987597688e+01,1.992673139338138242e+02,1.982061745185442980e+00,4.565579037318912015e-05
3.450690138027605514e+01,1.992673145028252861e+02,1.982068896611447917e+00,4.491691366403927077e-05
3.451690338067613339e+01,1.992673150251452796e+02,1.982076046962102600e+00,4.470185892913036696e-05
3.452690538107621876e+01,1.992673155015123996e+02,1.982083196237551359e+00,4.500232640936019379e-05
3.453690738147629702e+01,1.992673159340202744e+02,1.982090344437920315e+00,4.579478993349539451e-05
3.454690938187637528e+01,1.992673163261176796e+02,1.982097491563314939e+00,4.704049510628749431e-05
3.455691138227645354e+01,1.992673166826086231e+02,1.982104637613822273e+00,4.868545836167470497e-05
3.456691338267653890e+01,1.992673170096520892e+02,1.982111782589509597e+00,5.066047042312504800e-05
3.457691538307661716e+01,1.992673173147623515e+02,1.982118926490424426e+00,5.288109182544076248e-05
3.458691738347669542e+01,1.992673176068086889e+02,1.982126069316595407e+00,5.524765716025115125e-05
3.459691938387677368e+01,1.992673178960156406e+02,1.982133211068031420e+00,5.764527157303689364e-05
3.460692138427685904e+01,1.992673181939627796e+02,1.982140351744722029e+00,5.994381326246411845e-05
3.461692338467693730e+01,1.992673185135848541e+02,1.982147491346637480e+00,6.199793198646830206e-05
3.462692538507701556e+01,1.992673188691717598e+02,1.982154629873728258e+00,6.364705004635595742e-05
3.463692738547709382e+01,1.992673192763684824e+02,1.982161767325925750e+00,6.471536129559751771e-05
3.464692938587717919e+01,1.992673197521752115e+02,1.982168903703142027e+00,6.501183214879802108e-05
3.465693138627725745e+01,1.992673203149471703e+02,1.982176039005269397e+00,6.433020154972268756e-05
3.466693338667733570e+01,1.992673209619109969e+02,1.982183173232502815e+00,6.270163385124760680e-05
3.467693538707741396e+01,1.992673216423847862e+02,1.982190306385722689e+00,6.069565171529234249e-05
3.468693738747749933e+01,1.992673223433729106e+02,1.982197438465270301e+00,5.845828930972629678e-05
3.469693938787757759e+01,1.992673230549847858e+02,1.982204569471442301e+00,5.610068953210145537e-05
3.470694138827765585e+01,1.992673237682884633e+02,1.982211699404522021e+00,5.372322193686329683e-05
3.471694338867773411e+01,1.992673244753104598e+02,1.982218828264778354e+00,5.141548650300364898e-05
3.472694538907781947e+01,1.992673251690358995e+02,1.982225956052467097e+00,4.925631086294401939e-05
3.473694738947789773e+01,1.992673258434084573e+02,1.982233082767829613e+00,4.731375106281632270e-05
3.474694938987797599e+01,1.992673264933303301e+02,1.982240208411094384e+00,4.564509231208546680e-05
3.475695139027805425e+01,1.992673271146622369e+02,1.982247332982475463e+00,4.429684846130044207e-05
3.476695339067813961e+01,1.992673277042235043e+02,1.982254456482173133e+00,4.330476179603692799e-05
3.477695539107821787e+01,1.992673282597919808e+02,1.982261578910374578e+00,4.269380298715930167e-05
3.478695739147829613e+01,1.992673287801040658e+02,1.982268700267252770e+00,4.247817161484590542e-05
3.479695939187837439e+01,1.992673292648547090e+02,1.982275820552966916e+00,4.266129567476184548e-05
3.480696139227845975e+01,1.992673297146973823e+02,1.982282939767662455e+00,4.323583204879355435e-05
3.481696339267853801e+01,1.992673301312441367e+02,1.982290057911471282e+00,4.418366603964329897e-05
3.482696539307861627e+01,1.992673305170655738e+02,1.982297174984511745e+00,4.547591134063111440e-05
3.483696739347869453e+01,1.992673308756908455e+02,1.982304290986887763e+00,4.707291055794371459e-05
3.484696939387877990e+01,1.992673312116076261e+02,1.982311405918689928e+00,4.892423469016193849e-05
3.485697139427885816e+01,1.992673315302621404e+02,1.982318519779995514e+00,5.096868364518059025e-05
3.486697339467893642e+01,1.992673318380591638e+02,1.982325632570867135e+00,5.313428623132665507e-05
3.487697539507901467e+01,1.992673321423620791e+02,1.982332744291354309e+00,5.533829840587145554e-05
3.488697739547910004e+01,1.992673324514927344e+02,1.982339854941492563e+00,5.748720628062642390e-05
3.489697939587917830e+01,1.992673327747315568e+02,1.982346964521303878e+00,5.947672386419355917e-05
3.490698139627925656e+01,1.992673331223175524e+02,1.982354073030796471e+00,6.119179407626518241e-05
3.491698339667933482e+01,1.992673335054482209e+02,1.982361180469964346e+00,6.250658797135599798e-05
3.492698539707942018e+01,1.992673339362796696e+02,1.982368286838788407e+00,6.328450576198463295e-05
3.493698739747949844e+01,1.992673344279264711e+02,1.982375392137235570e+00,6.337817605128748255e-05
3.494698939787957670e+01,1.992673349944618622e+02,1.982382496365258762e+00,6.262945584722956482e-05
3.495699139827965496e+01,1.992673356375215405e+02,1.982389599522989210e+00,6.101996390661668102e-05
3.496699339867974032e+01,1.992673363308608998e+02,1.982396701610957157e+00,5.884461675442764772e-05
3.497699539907981858e+01,1.992673370598950271e+02,1.982403802629525869e+00,5.626730718333305958e-05
3.498699739947989684e+01,1.992673378115583773e+02,1.982410902579037293e+00,5.343485588760188421e-05
3.499699939987997510e+01,1.992673385739064145e+02,1.982418001459816503e+00,5.048148601183299888e-05
3.500700140028006047e+01,1.992673393361155831e+02,1.982425099272173474e+00,4.752882390590684736e-05
3.501700340068013872e+01,1.992673400884832802e+02,1.982432196016401305e+00,4.468589961881264117e-05
3.502700540108021698e+01,1.992673408224279399e+02,1.982439291692777550e+00,4.204914615257848709e-05
3.503700740148029524e+01,1.992673415304889488e+02,1.982446386301563557e+00,3.970239995965130220e-05
3.504700940188038061e+01,1.992673422063266457e+02,1.982453479843004240e+00,3.771690119336312819e-05
3.505701140228045887e+01,1.992673428447224069e+02,1.982460572317328751e+00,3.615129270073680345e-05
3.506701340268053713e+01,1.992673434415785039e+02,1.982467663724750251e+00,3.505162151995477871e-05
3.507701540308061539e+01,1.992673439939183027e+02,1.982474754065465916e+00,3.445133689439217051e-05
3.508701740348070075e+01,1.992673444998860361e+02,1.982481843339656269e+00,3.437129250372095157e-05
3.509701940388077901e+01,1.992673449587469747e+02,1.982488931547486510e+00,3.481974471952753447e-05
3.510702140428085727e+01,1.992673453708873978e+02,1.982496018689104966e+00,3.579235336204078521e-05
3.511702340468093553e+01,1.992673457378144803e+02,1.982503104764644863e+00,3.727218168059209802e-05
3.512702540508102089e+01,1.992673460621564629e+02,1.982510189774222553e+00,3.922969612268900619e-05
3.513702740548109915e+01,1.992673463476625102e+02,1.982517273717938622e+00,4.162276657559971227e-05
3.514702940588117741e+01,1.992673465992027957e+02,1.982524356595877446e+00,4.439666586364410250e-05
3.515703140628125567e+01,1.992673468227684737e+02,1.982531438408107416e+00,4.748407075716443160e-05
3.516703340668134103e+01,1.992673470254716221e+02,1.982538519154680934e+00,5.080506145382912564e-05
3.517703540708141929e+01,1.992673472155454135e+02,1.982545598835634415e+00,5.426712010248024853e-05
3.518703740748149755e+01,1.992673474023438871e+02,1.982552677450987844e+00,5.776513403610294972e-05
3.519703940788157581e+01,1.992673475963420913e+02,1.982559755000745438e+00,6.118139303445957466e-05
3.520704140828166118e+01,1.992673478091361119e+02,1.982566831484895209e+00,6.438558955323969712e-05
3.521704340868173944e+01,1.992673480534429871e+02,1.982573906903409178e+00,6.723481999948432986e-05
3.522704540908181770e+01,1.992673483431006503e+02,1.982580981256243158e+00,6.957358520942591440e-05
3.523704740948189595e+01,1.992673486930681293e+02,1.982588054543336975e+00,7.123378746065611722e-05
3.524704940988198132e+01,1.992673491194254041e+02,1.982595126764614246e+00,7.203473295902540485e-05
3.525705141028205958e+01,1.992673496393734069e+02,1.982602197919983045e+00,7.178313185107754180e-05
3.526705341068213784e+01,1.992673502712340508e+02,1.982609268009334569e+00,7.027309693619088193e-05
3.527705541108221610e+01,1.992673510157521264e+02,1.982616337032812259e+00,6.749625928570424094e-05
3.528705741148230146e+01,1.992673518414995613e+02,1.982623404991019855e+00,6.380578223286192951e-05
3.529705941188237972e+01,1.992673527249579024e+02,1.982630471884448076e+00,5.946594708738928148e-05
3.530706141228245798e+01,1.992673536445137188e+02,1.982637537713560327e+00,5.471962871972380071e-05
3.531706341268253624e+01,1.992673545804167645e+02,1.982644602478793372e+00,4.978876437000678834e-05
3.532706541308262160e+01,1.992673555147798652e+02,1.982651666180557104e+00,4.487435568023556698e-05
3.533706741348269986e+01,1.992673564315790600e+02,1.982658728819235217e+00,4.015646767641101178e-05
3.534706941388277812e+01,1.992673573166534595e+02,1.982665790395184091e+00,3.579422902255657846e-05
3.535707141428285638e+01,1.992673581577052744e+02,1.982672850908733686e+00,3.192583250388736360e-05
3.536707341468294175e+01,1.992673589442999571e+02,1.982679910360187092e+00,2.866853303373773088e-05
3.537707541508302000e+01,1.992673596678659464e+02,1.982686968749820977e+00,2.611865165924598386e-05
3.538707741548309826e+01,1.992673603216949516e+02,1.982694026077885141e+00,2.435157079183625228e-05
3.539707941588317652e+01,1.992673609009416964e+02,1.982701082344602739e+00,2.342173746505693543e-05
3.540708141628325478e+01,1.992673614026241182e+02,1.982708137550170058e+00,2.336266256897090443e-05
3.541708341668334015e+01,1.992673618256232260e+02,1.982715191694756740e+00,2.418691987138288368e-05
3.542708541708341841e+01,1.992673621706831852e+02,1.982722244778506004e+00,2.588614774801101248e-05
3.543708741748349667e+01,1.992673624404112900e+02,1.982729296801533980e+00,2.843104743455171501e-05
3.544708941788357492e+01,1.992673626392779624e+02,1.982736347763930151e+00,3.177138428078762900e-05
3.545709141828366029e+01,1.992673627736167532e+02,1.982743397665757579e+00,3.583598649115060653e-05
3.546709341868373855e+01,1.992673628516243411e+02,1.982750446507052233e+00,4.053274714443944049e-05
3.547709541908381681e+01,1.992673628833605335e+02,1.982757494287823885e+00,4.574862191830675329e-05
3.548709741948389507e+01,1.992673628807482942e+02,1.982764541008054993e+00,5.134963036823592120e-05
3.549709941988398043e+01,1.992673628575736871e+02,1.982771586667701813e+00,5.718085564687669375e-05
3.550710142028405869e+01,1.992673628294859043e+02,1.982778631266693736e+00,6.306644529452398729e-05
3.551710342068413695e+01,1.992673628139972664e+02,1.982785674804933063e+00,6.880960944322112027e-05
3.552710542108421521e+01,1.992673628304832789e+02,1.982792717282296113e+00,7.419262210639487876e-05
3.553710742148430057e+01,1.992673629001824622e+02,1.982799758698632120e+00,7.897682190183274997e-05
3.554710942188437883e+01,1.992673630461966070e+02,1.982806799053763225e+00,8.290260931431703284e-05
3.555711142228445709e+01,1.992673632934905470e+02,1.982813838347485591e+00,8.568944993925242670e-05
3.556711342268453535e+01,1.992673636688922159e+02,1.982820876579568514e+00,8.703587296388093364e-05
3.557711542308462072e+01,1.992673642010927892e+02,1.982827913749753979e+00,8.661946992916114141e-05
3.558711742348469897e+01,1.992673649206464574e+02,1.982834949857757989e+00,8.409689745825232876e-05
3.559711942388477723e+01,1.992673657987340334e+02,1.982841984904146315e+00,7.979200233343419768e-05
3.560712142428485549e+01,1.992673667511065219e+02,1.982849018890278980e+00,7.465150754626392882e-05
3.561712342468494086e+01,1.992673677506820695e+02,1.982856051816696663e+00,6.897973731767592653e-05
3.562712542508501912e+01,1.992673687730489007e+02,1.982863083683902961e+00,6.305101210202224138e-05
3.563712742548509738e+01,1.992673697961992332e+02,1.982870114492365721e+00,5.711263727370408105e-05
3.564712942588517564e+01,1.992673708005294202e+02,1.982877144242519485e+00,5.138490340250712052e-05
3.565713142628526100e+01,1.992673717688398938e+02,1.982884172934763489e+00,4.606108595517355297e-05
3.566713342668533926e+01,1.992673726863351362e+02,1.982891200569462775e+00,4.130744457775392675e-05
3.567713542708541752e+01,1.992673735406236233e+02,1.982898227146948189e+00,3.726322608521570601e-05
3.568713742748549578e+01,1.992673743217180231e+02,1.982905252667515938e+00,3.404066019463414250e-05
3.569713942788558114e+01,1.992673750220349689e+02,1.982912277131427814e+00,3.172496253611711836e-05
3.570714142828565940e+01,1.992673756363952293e+02,1.982919300538910745e+00,3.037433388186627781e-05
3.571714342868573766e+01,1.992673761620235950e+02,1.982926322890157911e+00,3.001995966300796681e-05
3.572714542908581592e+01,1.992673765985489354e+02,1.982933344185327407e+00,3.066601044388050923e-05
3.573714742948590128e+01,1.992673769480041699e+02,1.982940364424543356e+00,3.228964245138854494e-05
3.574714942988597954e+01,1.992673772148263538e+02,1.982947383607895020e+00,3.484099528883177754e-05
3.575715143028605780e+01,1.992673774058565357e+02,1.982954401735437466e+00,3.824319495748795816e-05
3.576715343068613606e+01,1.992673775303398713e+02,1.982961418807191345e+00,4.239235210512504182e-05
3.577715543108622143e+01,1.992673775999255099e+02,1.982968434823142445e+00,4.715756302786644483e-05
3.578715743148629969e+01,1.992673776286667930e+02,1.982975449783242583e+00,5.238090715131704656e-05
3.579715943188637794e+01,1.992673776330210273e+02,1.982982463687408714e+00,5.787745106644592852e-05
3.580716143228645620e+01,1.992673776318496266e+02,1.982989476535523821e+00,6.343524499996533450e-05
3.581716343268654157e+01,1.992673776464180833e+02,1.982996488327436024e+00,6.881532457470029840e-05
3.582716543308661983e+01,1.992673777003959117e+02,1.983003499062959030e+00,7.375171082024678526e-05
3.583716743348669809e+01,1.992673778198567049e+02,1.983010508741872346e+00,7.795140940025646614e-05
3.584716943388677635e+01,1.992673780332781632e+02,1.983017517363920623e+00,8.109441088244295770e-05
3.585717143428686171e+01,1.992673783715420370e+02,1.983024524928814314e+00,8.283369070660739908e-05
3.586717343468693997e+01,1.992673788679341271e+02,1.983031531436229455e+00,8.279520995557732022e-05
3.587717543508701823e+01,1.992673795581442846e+02,1.983038536885807668e+00,8.057791431603789079e-05
3.588717743548709649e+01,1.992673803851742775e+02,1.983045541278517732e+00,7.682230451422356055e-05
3.589717943588718185e+01,1.992673812464054492e+02,1.983052544615982349e+00,7.268152776340741639e-05
3.590718143628726011e+01,1.992673821246805801e+02,1.983059546898600090e+00,6.834838272773424706e-05
3.591718343668733837e+01,1.992673830046230137e+02,1.983066548126743767e+00,6.399566064452244518e-05
3.592718543708741663e+01,1.992673838725862936e+02,1.983073548300761768e+00,5.977670947032720505e-05
3.593718743748750200e+01,1.992673847166542487e+02,1.983080547420976947e+00,5.582543387916416577e-05
3.594718943788758025e+01,1.992673855266408509e+02,1.983087545487688397e+00,5.225629627503280972e-05
3.595719143828765851e+01,1.992673862940903575e+02,1.983094542501169677e+00,4.916431601209581004e-05
3.596719343868773677e+01,1.992673870122771973e+02,1.983101538461669477e+00,4.662506967001434077e-05
3.597719543908782214e+01,1.992673876762060274e+02,1.983108533369412063e+00,4.469469128132175229e-05
3.598719743948790040e+01,1.992673882826117051e+02,1.983115527224596608e+00,4.340987183937272675e-05
3.599719943988797866e+01,1.992673888299593159e+02,1.983122520027397861e+00,4.278785979572319320e-05
3.600720144028805692e+01,1.992673893184441738e+02,1.983129511777965259e+00,4.282646056097405562e-05
3.601720344068814228e+01,1.992673897499917643e+02,1.983136502476423813e+00,4.350403698438753963e-05
3.602720544108822054e+01,1.992673901282578299e+02,1.983143492122873441e+00,4.477950913894801488e-05
3.603720744148829880e+01,1.992673904586283413e+02,1.983150480717389419e+00,4.659235378312587272e-05
3.604720944188837706e+01,1.992673907482194409e+02,1.983157468260022371e+00,4.886260538405906573e-05
3.605721144228846242e+01,1.992673910058774993e+02,1.983164454750797612e+00,5.149085585820500910e-05
3.606721344268854068e+01,1.992673912421791158e+02,1.983171440189716472e+00,5.435825358368617799e-05
3.607721544308861894e+01,1.992673914694311179e+02,1.983178424576754306e+00,5.732650462775268352e-05
3.608721744348869720e+01,1.992673917016704763e+02,1.983185407911862930e+00,6.023787251407952681e-05
3.609721944388878256e+01,1.992673919546644754e+02,1.983192390194968402e+00,6.291517722445405525e-05
3.610722144428886082e+01,1.992673922459105711e+02,1.983199371425972579e+00,6.516179642979125219e-05
3.611722344468893908e+01,1.992673925946363909e+02,1.983206351604751783e+00,6.676166525743099101e-05
3.612722544508901734e+01,1.992673930217998475e+02,1.983213330731158353e+00,6.747927552552823727e-05
3.613722744548910271e+01,1.992673935500890536e+02,1.983220308805019538e+00,6.705967649622834870e-05
3.614722944588918097e+01,1.992673941937053712e+02,1.983227285826283603e+00,6.534328421992086078e-05
3.615723144628925922e+01,1.992673948838220781e+02,1.983234261796089193e+00,6.310351892935273099e-05
3.616723344668933748e+01,1.992673955935132710e+02,1.983241236714973876e+00,6.064295297925070827e-05
3.617723544708942285e+01,1.992673963125143075e+02,1.983248210583237192e+00,5.807693229620269904e-05
3.618723744748950111e+01,1.992673970315974827e+02,1.983255183401163135e+00,5.550915067864536923e-05
3.619723944788957937e+01,1.992673977425720580e+02,1.983262155169021268e+00,5.303164926750980612e-05
3.620724144828965763e+01,1.992673984382841468e+02,1.983269125887066275e+00,5.072481779677673330e-05
3.621724344868974299e+01,1.992673991126168858e+02,1.983276095555537522e+00,4.865739285797587854e-05
3.622724544908982125e+01,1.992673997604903491e+02,1.983283064174660382e+00,4.688645890382758807e-05
3.623724744948989951e+01,1.992674003778614633e+02,1.983290031744644466e+00,4.545744896233827603e-05
3.624724944988997777e+01,1.992674009617241779e+02,1.983296998265684730e+00,4.440414267570247375e-05
3.625725145029006313e+01,1.992674015101093516e+02,1.983303963737961473e+00,4.374866777645536331e-05
3.626725345069014139e+01,1.992674020220847808e+02,1.983310928161640119e+00,4.350150008747277752e-05
3.627725545109021965e+01,1.992674024977552278e+02,1.983317891536870992e+00,4.366146202805509802e-05
3.628725745149029791e+01,1.992674029382623360e+02,1.983324853863789761e+00,4.421572536728035629e-05
3.629725945189038327e+01,1.992674033457847429e+02,1.983331815142516774e+00,4.513980795550764924e-05
3.630726145229046153e+01,1.992674037235380240e+02,1.983338775373158169e+00,4.639757624858020790e-05
3.631726345269053979e+01,1.992674040757746070e+02,1.983345734555804762e+00,4.794124452978110185e-05
3.632726545309061805e+01,1.992674044077839710e+02,1.983352692690532493e+00,4.971137443376960618e-05
3.633726745349069631e+01,1.992674047258924759e+02,1.983359649777402645e+00,5.163687493947577423e-05
3.634726945389078168e+01,1.992674050374634476e+02,1.983366605816461403e+00,5.363500335420212650e-05
3.635727145429085994e+01,1.992674053508970928e+02,1.983373560807740299e+00,5.561136483578366096e-05
3.636727345469093819e+01,1.992674056756306413e+02,1.983380514751255763e+00,5.745991112782178334e-05
3.637727545509101645e+01,1.992674060221381751e+02,1.983387467647009350e+00,5.906294307500559171e-05
3.638727745549110182e+01,1.992674064019307991e+02,1.983394419494987959e+00,6.029110808647430986e-05
3.639727945589118008e+01,1.992674068275564991e+02,1.983401370295163391e+00,6.100340168480045122e-05
3.640728145629125834e+01,1.992674073126002270e+02,1.983408320047492790e+00,6.104716746868632526e-05
3.641728345669133660e+01,1.992674078716838153e+02,1.983415268751918203e+00,6.025809636867052177e-05
3.642728545709142196e+01,1.992674084951582927e+02,1.983422216408729399e+00,5.874461649568729626e-05
3.643728745749150022e+01,1.992674091539835217e+02,1.983429163018494146e+00,5.683305771597702005e-05
3.644728945789157848e+01,1.992674098369688238e+02,1.983436108581524415e+00,5.464917258102275355e-05
3.645729145829165674e+01,1.992674105338611241e+02,1.983443053098118636e+00,5.230817680512700463e-05
3.646729345869174210e+01,1.992674112353405746e+02,1.983449996568561691e+00,4.991479970861689708e-05
3.647729545909182036e+01,1.992674119330206679e+02,1.983456938993125807e+00,4.756328243615826068e-05
3.648729745949189862e+01,1.992674126194481516e+02,1.983463880372068999e+00,4.533737873835264054e-05
3.649729945989197688e+01,1.992674132881030005e+02,1.983470820705636184e+00,4.331035593985177456e-05
3.650730146029206225e+01,1.992674139333985579e+02,1.983477759994058953e+00,4.154499246489251618e-05
3.651730346069214050e+01,1.992674145506813943e+02,1.983484698237555355e+00,4.009357981082928291e-05
3.652730546109221876e+01,1.992674151362313353e+02,1.983491635436330336e+00,3.899792282169300961e-05
3.653730746149229702e+01,1.992674156872615470e+02,1.983498571590574855e+00,3.828933791716337964e-05
3.654730946189238239e+01,1.992674162019183939e+02,1.983505506700467436e+00,3.798865460780120884e-05
3.655731146229246065e+01,1.992674166792816095e+02,1.983512440766172169e+00,3.810621447186690602e-05
3.656731346269253891e+01,1.992674171193641257e+02,1.983519373787840268e+00,3.864187218738379670e-05
3.657731546309261716e+01,1.992674175231122149e+02,1.983526305765609621e+00,3.958499475409382740e-05
3.658731746349270253e+01,1.992674178924053763e+02,1.983533236699604796e+00,4.091446150233934986e-05
3.659731946389278079e+01,1.992674182300563928e+02,1.983540166589936371e+00,4.259866509315202165e-05
3.660732146429285905e+01,1.992674185398113593e+02,1.983547095436702046e+00,4.459551001367856315e-05
3.661732346469293731e+01,1.992674188263496262e+02,1.983554023239986197e+00,4.685241334101419852e-05
3.662732546509302267e+01,1.992674190952838273e+02,1.983560949999859213e+00,4.930630471911001678e-05
3.663732746549310093e+01,1.992674193531598803e+02,1.983567875716379048e+00,5.188362663410828191e-05
3.664732946589317919e+01,1.992674196074569295e+02,1.983574800389589221e+00,5.450033438947343711e-05
3.665733146629325745e+01,1.992674198665874883e+02,1.983581724019520598e+00,5.706189487142410144e-05
3.666733346669334281e+01,1.992674201398972684e+02,1.983588646606190276e+00,5.946328855621629828e-05
3.667733546709342107e+01,1.992674204376652938e+02,1.983595568149602029e+00,6.158900772490483178e-05
3.668733746749349933e+01,1.992674207711038719e+02,1.983602488649746531e+00,6.331305776008377961e-05
3.669733946789357759e+01,1.992674211523585655e+02,1.983609408106600469e+00,6.449895610494138509e-05
3.670734146829366296e+01,1.992674215945082494e+02,1.983616326520127648e+00,6.499973278017989742e-05
3.671734346869374122e+01,1.992674221115649971e+02,1.983623243890278331e+00,6.465793137877540175e-05
3.672734546909381947e+01,1.992674227181416882e+02,1.983630160216994121e+00,6.330934407472454950e-05
3.673734746949389773e+01,1.992674234098627721e+02,1.983637075500488622e+00,6.100313962775771870e-05
3.674734946989398310e+01,1.992674241651023124e+02,1.983643989741222358e+00,5.798233352827253384e-05
3.675735147029406136e+01,1.992674249653047696e+02,1.983650902939612548e+00,5.445543840387756518e-05
3.676735347069413962e+01,1.992674257933743434e+02,1.983657815096055099e+00,5.061456344535031349e-05
3.677735547109421788e+01,1.992674266336750009e+02,1.983664726210925267e+00,4.663541466243259492e-05
3.678735747149430324e+01,1.992674274720305618e+02,1.983671636284576767e+00,4.267729262075192764e-05
3.679735947189438150e+01,1.992674282957245282e+02,1.983678545317343112e+00,3.888309569433090473e-05
3.680736147229445976e+01,1.992674290935002261e+02,1.983685453309536273e+00,3.537931731401044999e-05
3.681736347269453802e+01,1.992674298555607209e+02,1.983692360261447574e+00,3.227604847566567514e-05
3.682736547309462338e+01,1.992674305735688733e+02,1.983699266173347686e+00,2.966697497086556723e-05
3.683736747349470164e+01,1.992674312406472836e+02,1.983706171045485522e+00,2.762938038713969036e-05
3.684736947389477990e+01,1.992674318513784044e+02,1.983713074878089566e+00,2.622414237940517978e-05
3.685737147429485816e+01,1.992674324018043706e+02,1.983719977671367651e+00,2.549573687637973762e-05
3.686737347469494352e+01,1.992674328894271127e+02,1.983726879425506073e+00,2.547223537341380961e-05
3.687737547509502178e+01,1.992674333132083859e+02,1.983733780140670699e+00,2.616530515453519001e-05
3.688737747549510004e+01,1.992674336735696272e+02,1.983740679817005637e+00,2.757021003674253734e-05
3.689737947589517830e+01,1.992674339723921548e+02,1.983747578454635230e+00,2.966580989038902771e-05
3.690738147629526367e+01,1.992674342130169975e+02,1.983754476053662064e+00,3.241456063030057066e-05
3.691738347669534193e+01,1.992674344002449232e+02,1.983761372614167628e+00,3.576251545212016936e-05
3.692738547709542019e+01,1.992674345403365237e+02,1.983768268136213209e+00,3.963932260120373030e-05
3.693738747749549844e+01,1.992674346410121586e+02,1.983775162619838550e+00,4.395822711167340913e-05
3.694738947789558381e+01,1.992674347114519549e+02,1.983782056065062971e+00,4.861606956296782300e-05
3.695739147829566207e+01,1.992674347622958066e+02,1.983788948471884028e+00,5.349328783310625113e-05
3.696739347869574033e+01,1.992674348056434042e+02,1.983795839840279074e+00,5.845391482850459397e-05
3.697739547909581859e+01,1.992674348550541481e+02,1.983802730170204365e+00,6.334558075771212771e-05
3.698739747949590395e+01,1.992674349255472919e+02,1.983809619461595064e+00,6.799951112945734621e-05
3.699739947989598221e+01,1.992674350336017710e+02,1.983816507714365462e+00,7.223052848104316581e-05
3.700740148029606047e+01,1.992674351971564022e+02,1.983823394928408979e+00,7.583705115798977658e-05
3.701740348069613873e+01,1.992674354356096842e+02,1.983830281103597715e+00,7.860109352897381996e-05
3.702740548109622409e+01,1.992674357698199401e+02,1.983837166239783345e+00,8.028826625938734196e-05
3.703740748149630235e+01,1.992674362221052604e+02,1.983844050336796228e+00,8.064777629179786800e-05
3.704740948189638061e+01,1.992674368162434462e+02,1.983850933394446292e+00,7.941242733799924736e-05
3.705741148229645887e+01,1.992674375668663629e+02,1.983857815412673586e+00,7.641779789047120630e-05
3.706741348269654424e+01,1.992674383877221373e+02,1.983864696392865223e+00,7.263311917959924813e-05
3.707741548309662249e+01,1.992674392393933829e+02,1.983871576335735964e+00,6.850133328129004440e-05
3.708741748349670075e+01,1.992674401050366839e+02,1.983878455241677941e+00,6.421171347170684385e-05
3.709741948389677901e+01,1.992674409695340216e+02,1.983885333111058191e+00,5.993414409211084148e-05
3.710742148429686438e+01,1.992674418194926886e+02,1.983892209944218665e+00,5.581912208540984466e-05
3.711742348469694264e+01,1.992674426432453458e+02,1.983899085741477331e+00,5.199775649344928752e-05
3.712742548509702090e+01,1.992674434308500508e+02,1.983905960503126398e+00,4.858176667354996425e-05
3.713742748549709916e+01,1.992674441740901727e+02,1.983912834229434319e+00,4.566348532364372659e-05
3.714742948589718452e+01,1.992674448664744205e+02,1.983919706920644233e+00,4.331585622985301143e-05
3.715743148629726278e+01,1.992674455032368712e+02,1.983926578576974409e+00,4.159243574086701756e-05
3.716743348669734104e+01,1.992674460813369990e+02,1.983933449198618915e+00,4.052739079440925707e-05
3.717743548709741930e+01,1.992674465994595892e+02,1.983940318785746504e+00,4.013550089965178813e-05
3.718743748749750466e+01,1.992674470580147670e+02,1.983947187338501505e+00,4.041215762029537473e-05
3.719743948789758292e+01,1.992674474591380545e+02,1.983954054857003380e+00,4.133336362421857757e-05
3.720744148829766118e+01,1.992674478066903134e+02,1.983960921341346939e+00,4.285573361961780847e-05
3.721744348869773944e+01,1.992674481062577456e+02,1.983967786791601906e+00,4.491649490034888004e-05
3.722744548909782480e+01,1.992674483651519211e+02,1.983974651207813578e+00,4.743348532798563610e-05
3.723744748949790306e+01,1.992674485924097496e+02,1.983981514590002604e+00,5.030515533377410975e-05
3.724744948989798132e+01,1.992674487987935379e+02,1.983988376938164544e+00,5.341056666630095151e-05
3.725745149029805958e+01,1.992674489967908755e+02,1.983995238252270310e+00,5.660939389251495868e-05
3.726745349069813784e+01,1.992674492006147773e+02,1.984002098532266167e+00,5.974192190727478646e-05
3.727745549109822321e+01,1.992674494262035978e+02,1.984008957778073512e+00,6.262904842202487998e-05
3.728745749149830147e+01,1.992674496912209747e+02,1.984015815989588871e+00,6.507228320629110385e-05
3.729745949189837972e+01,1.992674500150559993e+02,1.984022673166684569e+00,6.685374660619913811e-05
3.730746149229845798e+01,1.992674504188230742e+02,1.984029529309207396e+00,6.773617153221778153e-05
3.731746349269854335e+01,1.992674509253619135e+02,1.984036384416979937e+00,6.746290345382988107e-05
3.732746549309862161e+01,1.992674515547292913e+02,1.984043238489864303e+00,6.580855970739207805e-05
3.733746749349869987e+01,1.992674522422327072e+02,1.984050091528938076e+00,6.350010460032251558e-05
3.734746949389877813e+01,1.992674529500833387e+02,1.984056943534892259e+00,6.096217933659886512e-05
3.735747149429886349e+01,1.992674536677394030e+02,1.984063794508028167e+00,5.831324471650134456e-05
3.736747349469894175e+01,1.992674543857258413e+02,1.984070644448631349e+00,5.565977428467761001e-05
3.737747549509902001e+01,1.992674550956342614e+02,1.984077493356971811e+00,5.309625480798274566e-05
3.738747749549909827e+01,1.992674557901231083e+02,1.984084341233304682e+00,5.070518530914114308e-05
3.739747949589918363e+01,1.992674564629174085e+02,1.984091188077869772e+00,4.855707902251538144e-05
