t,w,Omega_th,dw_dt,dw_dt_noisy
4.391878375675135260e+01,2.637345623750656648e-02,6.962103851064061974e-03,-1.513518991481281129e-03,3.262739861929116886e-02
4.392878575715143086e+01,2.635832288186833877e-02,6.957885966492537502e-03,-1.512546584322995401e-03,1.083542187878252377e-02
4.393878775755150912e+01,2.634319924865544810e-02,6.953671059171440995e-03,-1.511574912498394674e-03,-4.460093355356507805e-02
4.394878975795159448e+01,2.632808533052913985e-02,6.949459126513580706e-03,-1.510603975338911968e-03,6.296539283949199872e-02
4.395879175835167274e+01,2.631298112015790711e-02,6.945250165934528305e-03,-1.509633772176781743e-03,-1.644283634148336129e-03
4.396879375875175100e+01,2.629788661021741775e-02,6.941044174852601528e-03,-1.508664302345029493e-03,3.090116816946875816e-02
4.397879575915182926e+01,2.628280179339054570e-02,6.936841150688878924e-03,-1.507695565177474134e-03,2.152170235791357397e-02
4.398879775955191462e+01,2.626772666236737788e-02,6.932641090867191179e-03,-1.506727560008729299e-03,-3.646662479768823795e-02
4.399879975995199288e+01,2.625266120984522805e-02,6.928443992814132396e-03,-1.505760286174201825e-03,1.296403854961204923e-02
4.400880176035207114e+01,2.623760542852859520e-02,6.924249853959045346e-03,-1.504793743010086763e-03,6.770506891743377498e-02
4.401880376075214940e+01,2.622255931112918090e-02,6.920058671734031878e-03,-1.503827929853374752e-03,-5.678815495622523829e-02
4.402880576115223477e+01,2.620752285036590315e-02,6.915870443573944246e-03,-1.502862846041842261e-03,-5.334261465193072121e-02
4.403880776155231302e+01,2.619249603892342959e-02,6.911685166906998516e-03,-1.501898490910938194e-03,-4.708695421644445295e-02
4.404880976195239128e+01,2.617747886938734392e-02,6.907502839150478531e-03,-1.500934863786700362e-03,3.551903240813259616e-02
4.405881176235246954e+01,2.616247133446950729e-02,6.903323457763241647e-03,-1.499971964002396688e-03,-2.462157665540705767e-02
4.406881376275255491e+01,2.614747342689926340e-02,6.899147020209495974e-03,-1.499009790892798667e-03,1.319711943782874916e-02
4.407881576315263317e+01,2.613248513941236403e-02,6.894973523955845278e-03,-1.498048343793442804e-03,5.559223497317456603e-02
4.408881776355271143e+01,2.611750646475094473e-02,6.890802966471275097e-03,-1.497087622040631054e-03,-5.780104722324355682e-02
4.409881976395278969e+01,2.610253739566353523e-02,6.886635345227164022e-03,-1.496127624971429950e-03,7.214196362607301627e-02
4.410882176435287505e+01,2.608757792490505253e-02,6.882470657697273286e-03,-1.495168351923664967e-03,-8.504566967629115584e-05
4.411882376475295331e+01,2.607262804523684252e-02,6.878308901357764980e-03,-1.494209802235928111e-03,-1.029956201605827792e-02
4.412882576515303157e+01,2.605768774942661750e-02,6.874150073687178633e-03,-1.493251975247574014e-03,7.493919543405734573e-02
4.413882776555310983e+01,2.604275703024849092e-02,6.869994172166446825e-03,-1.492294870298713650e-03,2.131387684025904880e-02
4.414882976595319519e+01,2.602783588048297042e-02,6.865841194278889982e-03,-1.491338486730219752e-03,-6.731072314888220109e-02
4.415883176635327345e+01,2.601292429291697864e-02,6.861691137510222450e-03,-1.490382823883726815e-03,-4.508883824717154799e-03
4.416883376675335171e+01,2.599802226034381505e-02,6.857543999348540351e-03,-1.489427881101626104e-03,-4.012368967881582010e-02
4.417883576715342997e+01,2.598312977556318029e-02,6.853399777284332854e-03,-1.488473657727063925e-03,1.173595791622628753e-02
4.418883776755351533e+01,2.596824683138115528e-02,6.849258468810473510e-03,-1.487520153103947911e-03,-2.506318153849052682e-02
4.419883976795359359e+01,2.595337342061025676e-02,6.845120071422234123e-03,-1.486567366576940948e-03,-1.851352997576742598e-02
4.420884176835367185e+01,2.593850953606936099e-02,6.840984582617266538e-03,-1.485615297491459444e-03,4.638508220952313604e-02
4.421884376875375011e+01,2.592365517058375229e-02,6.836851999895613916e-03,-1.484663945193677448e-03,-8.622776638058440857e-02
4.422884576915383548e+01,2.590881031698510223e-02,6.832722320759706397e-03,-1.483713309030518408e-03,1.249349116203419749e-02
4.423884776955391374e+01,2.589397496811150431e-02,6.828595542714369776e-03,-1.482763388349666884e-03,-1.324416291877917283e-02
4.424884976995399199e+01,2.587914911680742197e-02,6.824471663266813357e-03,-1.481814182499551196e-03,1.460723315751780507e-02
4.425885177035407025e+01,2.586433275592372669e-02,6.820350679926634289e-03,-1.480865690829359692e-03,-1.201268733768637575e-01
4.426885377075415562e+01,2.584952587831766332e-02,6.816232590205819307e-03,-1.479917912689021663e-03,-4.927732181320819416e-02
4.427885577115423388e+01,2.583472847685291604e-02,6.812117391618749927e-03,-1.478970847429228810e-03,-2.194156964852525538e-02
4.428885777155431214e+01,2.581994054439953543e-02,6.808005081682188576e-03,-1.478024494401412045e-03,8.106997566497171903e-02
4.429885977195439040e+01,2.580516207383396279e-02,6.803895657915291599e-03,-1.477078852957757751e-03,-6.435677183362617515e-02
4.430886177235447576e+01,2.579039305803904406e-02,6.799789117839597115e-03,-1.476133922451195422e-03,-5.776289993785464066e-02
4.431886377275455402e+01,2.577563348990404013e-02,6.795685458979045836e-03,-1.475189702235406557e-03,-1.113151005280847705e-02
4.432886577315463228e+01,2.576088336232457837e-02,6.791584678859954177e-03,-1.474246191664815766e-03,1.432912945296839317e-02
4.433886777355471054e+01,2.574614266820269420e-02,6.787486775011032474e-03,-1.473303390094594673e-03,-3.220516905849272332e-02
4.434886977395479590e+01,2.573141140044681030e-02,6.783391744963377171e-03,-1.472361296880661053e-03,2.743615949001757849e-03
4.435887177435487416e+01,2.571668955197177128e-02,6.779299586250482103e-03,-1.471419911379675356e-03,-8.333773574022286523e-02
4.436887377475495242e+01,2.570197711569879515e-02,6.775210296408220277e-03,-1.470479232949041364e-03,8.292003002424873370e-02
4.437887577515503068e+01,2.568727408455549407e-02,6.771123872974857752e-03,-1.469539260946908787e-03,-1.848538467745184863e-02
4.438887777555511605e+01,2.567258045147587792e-02,6.767040313491046698e-03,-1.468599994732163946e-03,4.846060030225359666e-03
4.439887977595519430e+01,2.565789620940037499e-02,6.762959615499834938e-03,-1.467661433664441692e-03,1.335732153160996971e-01
4.440888177635527256e+01,2.564322135127578353e-02,6.758881776546652072e-03,-1.466723577104113050e-03,-2.965192813850302950e-02
4.441888377675535082e+01,2.562855587005530636e-02,6.754806794179319882e-03,-1.465786424412286737e-03,-6.357245186426482841e-02
4.442888577715543619e+01,2.561389975869853008e-02,6.750734665948045395e-03,-1.464849974950816532e-03,-5.098771731491231335e-02
4.443888777755551445e+01,2.559925301017146673e-02,6.746665389405432159e-03,-1.463914228082292173e-03,8.202825011651558584e-02
4.444888977795559271e+01,2.558461561744650170e-02,6.742598962106465497e-03,-1.462979183170039135e-03,-1.098497651195661298e-02
4.445889177835567097e+01,2.556998757350242152e-02,6.738535381608522917e-03,-1.462044839578122753e-03,-4.066118644941790067e-02
4.446889377875575633e+01,2.555536887132439303e-02,6.734474645471365435e-03,-1.461111196671340852e-03,-3.314790351142179320e-03
4.447889577915583459e+01,2.554075950390401889e-02,6.730416751257153191e-03,-1.460178253815232630e-03,-3.900131661308138282e-03
4.448889777955591285e+01,2.552615946423926127e-02,6.726361696530428098e-03,-1.459246010376067174e-03,4.885330830000010616e-02
4.449889977995599111e+01,2.551156874533448693e-02,6.722309478858120788e-03,-1.458314465720849089e-03,3.455523706261169614e-02
4.450890178035607647e+01,2.549698734020046029e-02,6.718260095809549734e-03,-1.457383619217317208e-03,1.740384209686716283e-02
4.451890378075615473e+01,2.548241524185435383e-02,6.714213544956430801e-03,-1.456453470233942411e-03,2.269543402970450319e-02
4.452890578115623299e+01,2.546785244331972384e-02,6.710169823872859027e-03,-1.455524018139927418e-03,-4.174557532225920548e-02
4.453890778155631125e+01,2.545329893762651730e-02,6.706128930135322498e-03,-1.454595262305205701e-03,-6.440482991021967418e-02
4.454890978195639661e+01,2.543875471781107539e-02,6.702090861322694548e-03,-1.453667202100441050e-03,1.886421073771521462e-02
4.455891178235647487e+01,2.542421977691616472e-02,6.698055615016246765e-03,-1.452739836897028007e-03,2.489815422632811123e-02
4.456891378275655313e+01,2.540969410799091485e-02,6.694023188799629043e-03,-1.451813166067091217e-03,7.153772960692449286e-03
4.457891578315663139e+01,2.539517770409086689e-02,6.689993580258886061e-03,-1.450887188983480220e-03,1.297971212616836484e-02
4.458891778355671676e+01,2.538067055827793878e-02,6.685966786982446876e-03,-1.449961905019773361e-03,3.022355029532666770e-02
4.459891978395679502e+01,2.536617266362048428e-02,6.681942806561136199e-03,-1.449037313550277780e-03,-5.840231768686388741e-02
4.460892178435687327e+01,2.535168401319321668e-02,6.677921636588163116e-03,-1.448113413950025954e-03,-1.833280369657008801e-02
4.461892378475695153e+01,2.533720460007725730e-02,6.673903274659124564e-03,-1.447190205594773736e-03,-4.467434467599199627e-02
4.462892578515703690e+01,2.532273441736011474e-02,6.669887718372005322e-03,-1.446267687861003178e-03,-9.435797816564291118e-02
4.463892778555711516e+01,2.530827345813571605e-02,6.665874965327187561e-03,-1.445345860125922316e-03,2.526577271035201563e-02
4.464892978595719342e+01,2.529382171550436861e-02,6.661865013127434357e-03,-1.444424721767458009e-03,-1.273971888255984522e-02
4.465893178635727168e+01,2.527937918257276706e-02,6.657857859377899236e-03,-1.443504272164262015e-03,1.902754414870642605e-02
4.466893378675735704e+01,2.526494585245401062e-02,6.653853501686120969e-03,-1.442584510695710124e-03,3.022460823524405343e-02
4.467893578715743530e+01,2.525052171826761352e-02,6.649851937662039185e-03,-1.441665436741895213e-03,-4.654522157612325101e-02
4.468893778755751356e+01,2.523610677313945644e-02,6.645853164917970950e-03,-1.440747049683633110e-03,7.401393637858741381e-02
4.469893978795759182e+01,2.522170101020182811e-02,6.641857181068625514e-03,-1.439829348902458683e-03,1.381097488006088024e-02
4.470894178835767008e+01,2.520730442259341147e-02,6.637863983731100842e-03,-1.438912333780625625e-03,4.910087739757167807e-02
4.471894378875775544e+01,2.519291700345928017e-02,6.633873570524881878e-03,-1.437996003701104723e-03,8.334359203232304114e-02
4.472894578915783370e+01,2.517853874595092981e-02,6.629885939071850955e-03,-1.437080358047588841e-03,-2.517823987736752048e-02
4.473894778955791196e+01,2.516416964322622241e-02,6.625901086996269576e-03,-1.436165396204482081e-03,-3.216889342320963796e-02
4.474894978995799022e+01,2.514980968844942461e-02,6.621919011924791432e-03,-1.435251117556907803e-03,7.607791664761912216e-03
4.475895179035807558e+01,2.513545887479119029e-02,6.617939711486458057e-03,-1.434337521490703206e-03,5.413679095586799994e-02
4.476895379075815384e+01,2.512111719542860222e-02,6.613963183312704906e-03,-1.433424607392422799e-03,5.572433796964413460e-02
4.477895579115823210e+01,2.510678464354510267e-02,6.609989425037350944e-03,-1.432512374649332326e-03,-9.987088150575532119e-02
4.478895779155831036e+01,2.509246121233054544e-02,6.606018434296603847e-03,-1.431600822649411369e-03,7.041719133936702457e-02
4.479895979195839573e+01,2.507814689498116464e-02,6.602050208729061745e-03,-1.430689950781353133e-03,-2.367685571715570994e-02
4.480896179235847399e+01,2.506384168469962676e-02,6.598084745975714947e-03,-1.429779758434562929e-03,2.312618749695783196e-02
4.481896379275855224e+01,2.504954557469496468e-02,6.594122043679938143e-03,-1.428870244999157083e-03,-6.761436750605619161e-02
4.482896579315863050e+01,2.503525855818260898e-02,6.590162099487496469e-03,-1.427961409865960776e-03,-4.553732732623964885e-02
4.483896779355871587e+01,2.502098062838438094e-02,6.586204911046539441e-03,-1.427053252426510859e-03,1.688917873262185676e-02
4.484896979395879413e+01,2.500671177852852728e-02,6.582250476007616563e-03,-1.426145772073053684e-03,-9.064233681237668372e-02
4.485897179435887239e+01,2.499245200184966459e-02,6.578298792023655646e-03,-1.425238968198540550e-03,3.896973723242747045e-02
4.486897379475895065e+01,2.497820129158881408e-02,6.574349856749978419e-03,-1.424332840196635731e-03,-2.836101315286437483e-02
4.487897579515903601e+01,2.496395964099337381e-02,6.570403667844289253e-03,-1.423427387461705411e-03,1.241873463192532355e-02
4.488897779555911427e+01,2.494972704331717764e-02,6.566460222966694245e-03,-1.422522609388825491e-03,5.987720208010531737e-03
4.489897979595919253e+01,2.493550349182042242e-02,6.562519519779676062e-03,-1.421618505373776825e-03,-2.912674922676669609e-02
4.490898179635927079e+01,2.492128897976971305e-02,6.558581555948111291e-03,-1.420715074813044560e-03,6.425026640806964784e-02
4.491898379675935615e+01,2.490708350043803476e-02,6.554646329139261762e-03,-1.419812317103817277e-03,1.156459247194070311e-01
4.492898579715943441e+01,2.489288704710480513e-02,6.550713837022786694e-03,-1.418910231643989803e-03,3.011890177094956461e-02
4.493898779755951267e+01,2.487869961305580468e-02,6.546784077270726213e-03,-1.418008817832157147e-03,-8.720111147000489393e-02
4.494898979795959093e+01,2.486452119158321858e-02,6.542857047557510027e-03,-1.417108075067617743e-03,4.678174798858326933e-03
4.495899179835967630e+01,2.485035177598561573e-02,6.538932745559958293e-03,-1.416208002750370641e-03,-1.270319240935494781e-02
4.496899379875975455e+01,2.483619135956800089e-02,6.535011168957283352e-03,-1.415308600281117669e-03,4.410577505974242613e-02
4.497899579915983281e+01,2.482203993564173830e-02,6.531092315431081922e-03,-1.414409867061258014e-03,1.654302894988025387e-03
4.498899779955991107e+01,2.480789749752459333e-02,6.527176182665340304e-03,-1.413511802492892341e-03,1.057485468308316662e-01
4.499899979995999644e+01,2.479376403854072208e-02,6.523262768346431775e-03,-1.412614405978818459e-03,3.324624691129655918e-02
4.500900180036007470e+01,2.477963955202070953e-02,6.519352070163126137e-03,-1.411717676922532617e-03,2.850883182850323314e-02
4.501900380076015296e+01,2.476552403130150362e-02,6.515444085806574095e-03,-1.410821614728232113e-03,-1.856098326738186283e-02
4.502900580116023121e+01,2.475141746972645690e-02,6.511538812970318543e-03,-1.409926218800803578e-03,-4.588083265480272926e-02
4.503900780156031658e+01,2.473731986064530916e-02,6.507636249350288483e-03,-1.409031488545834472e-03,-5.651863931217693260e-03
4.504900980196039484e+01,2.472323119741422909e-02,6.503736392644807705e-03,-1.408137423369609179e-03,8.740822718993040974e-03
4.505901180236047310e+01,2.470915147339574486e-02,6.499839240554584376e-03,-1.407244022679101422e-03,2.255389198428332451e-02
4.506901380276055136e+01,2.469508068195879272e-02,6.495944790782715375e-03,-1.406351285881983579e-03,8.653127528364574356e-03
4.507901580316063672e+01,2.468101881647869963e-02,6.492053041034685432e-03,-1.405459212386616285e-03,-1.540078899620646313e-02
4.508901780356071498e+01,2.466696587033721452e-02,6.488163989018374059e-03,-1.404567801602059482e-03,1.071023244995997605e-03
4.509901980396079324e+01,2.465292183692245273e-02,6.484277632444045147e-03,-1.403677052938059194e-03,-2.453463064907706812e-02
4.510902180436087150e+01,2.463888670962893074e-02,6.480393969024351303e-03,-1.402786965805053821e-03,-5.088322052611986973e-02
4.511902380476095686e+01,2.462486048185756268e-02,6.476512996474331242e-03,-1.401897539614175214e-03,-4.477700462358060601e-02
4.512902580516103512e+01,2.461084314701568118e-02,6.472634712511422805e-03,-1.401008773777241744e-03,2.324489427535962605e-02
4.513902780556111338e+01,2.459683469851697835e-02,6.468759114855442138e-03,-1.400120667706762417e-03,3.487962454658703748e-02
4.514902980596119164e+01,2.458283512972201171e-02,6.464886201216046846e-03,-1.399233220811328367e-03,-1.223042437416472020e-02
4.515903180636127701e+01,2.456884443393064082e-02,6.461015969302330748e-03,-1.398346432492663608e-03,-8.228544290693397267e-03
4.516903380676135527e+01,2.455486260455676945e-02,6.457148416857504472e-03,-1.397460302159592160e-03,2.591617104795029825e-02
4.517903580716143352e+01,2.454088963502306861e-02,6.453283541627622723e-03,-1.396574829221821235e-03,-8.215508593923276717e-03
4.518903780756151178e+01,2.452692551875790272e-02,6.449421341360812333e-03,-1.395690013089723527e-03,1.556941340521191264e-01
4.519903980796159715e+01,2.451297024919528444e-02,6.445561813807269662e-03,-1.394805853174333962e-03,5.033262844495401712e-03
4.520904180836167541e+01,2.449902381977494062e-02,6.441704956719264928e-03,-1.393922348887360971e-03,-2.736480624976584189e-02
4.521904380876175367e+01,2.448508622394223594e-02,6.437850767851134408e-03,-1.393039499641171531e-03,-9.193318988904436440e-02
4.522904580916183193e+01,2.447115745514821458e-02,6.433999244959284769e-03,-1.392157304848795933e-03,9.115944204459382541e-03
4.523904780956191729e+01,2.445723750684958980e-02,6.430150385802189603e-03,-1.391275763923929517e-03,4.985929651297785897e-02
4.524904980996199555e+01,2.444332637250877169e-02,6.426304188140402433e-03,-1.390394876280931589e-03,-4.206881131047572955e-03
4.525905181036207381e+01,2.442942404559381858e-02,6.422460649736535902e-03,-1.389514641334821084e-03,6.066926954563291174e-02
4.526905381076215207e+01,2.441553051957846485e-02,6.418619768355278248e-03,-1.388635058501277650e-03,-3.104050260027401559e-02
4.527905581116223743e+01,2.440164578794211045e-02,6.414781541763382028e-03,-1.387756127196644032e-03,-6.443232703588786317e-03
4.528905781156231569e+01,2.438776984416985913e-02,6.410945967729680603e-03,-1.386877846837920219e-03,-1.065547331851414425e-02
4.529905981196239395e+01,2.437390268175245595e-02,6.407113044025068184e-03,-1.386000216842767562e-03,-3.895237948203400524e-02
4.530906181236247221e+01,2.436004429418632544e-02,6.403282768422509375e-03,-1.385123236629505960e-03,-7.551712742394166289e-02
4.531906381276255757e+01,2.434619467497356124e-02,6.399455138697040038e-03,-1.384246905617113202e-03,-4.902382873637589622e-02
4.532906581316263583e+01,2.433235381762195379e-02,6.395630152625770767e-03,-1.383371223225222805e-03,-9.647325523645502998e-02
4.533906781356271409e+01,2.431852171564494181e-02,6.391807807987875609e-03,-1.382496188874126610e-03,3.657202257572569198e-02
4.534906981396279235e+01,2.430469836256163654e-02,6.387988102564599868e-03,-1.381621801984774791e-03,-9.953360997905526947e-03
4.535907181436287772e+01,2.429088375189682181e-02,6.384171034139258377e-03,-1.380748061978767606e-03,-6.566435207226904713e-03
4.536907381476295598e+01,2.427707787718097823e-02,6.380356600497242431e-03,-1.379874968278366025e-03,-3.009521891518896625e-02
4.537907581516303424e+01,2.426328073195023124e-02,6.376544799426005043e-03,-1.379002520306481542e-03,4.620814873015399726e-02
4.538907781556311249e+01,2.424949230974639269e-02,6.372735628715072223e-03,-1.378130717486681592e-03,-4.369186713229516322e-02
4.539907981596319786e+01,2.423571260411692616e-02,6.368929086156037769e-03,-1.377259559243184132e-03,8.285864170782887561e-02
4.540908181636327612e+01,2.422194160861500939e-02,6.365125169542571945e-03,-1.376389045000862626e-03,5.287377288824651744e-02
4.541908381676335438e+01,2.420817931679945106e-02,6.361323876670408467e-03,-1.375519174185239760e-03,-3.633122119332021088e-02
4.542908581716343264e+01,2.419442572223475668e-02,6.357525205337353179e-03,-1.374649946222491776e-03,-1.140243631098342321e-02
4.543908781756351800e+01,2.418068081849108000e-02,6.353729153343278847e-03,-1.373781360539442185e-03,3.008291940118328067e-02
4.544908981796359626e+01,2.416694459914428550e-02,6.349935718490135571e-03,-1.372913416563567622e-03,6.119798723237480920e-02
4.545909181836367452e+01,2.415321705777587896e-02,6.346144898581937768e-03,-1.372046113722991990e-03,-4.098526060391655124e-02
4.546909381876375278e+01,2.413949818797304567e-02,6.342356691424770251e-03,-1.371179451446488846e-03,-2.632104439472139276e-02
4.547909581916383814e+01,2.412578798332863997e-02,6.338571094826785622e-03,-1.370313429163480100e-03,1.238780071671402444e-01
4.548909781956391640e+01,2.411208643744120958e-02,6.334788106598214681e-03,-1.369448046304033413e-03,4.460927457053893985e-02
4.549909981996399466e+01,2.409839354391495395e-02,6.331007724551349948e-03,-1.368583302298866534e-03,4.345634351729434769e-02
4.550910182036407292e+01,2.408470929635974853e-02,6.327229946500556070e-03,-1.367719196579339708e-03,9.531352999297475204e-02
4.551910382076415829e+01,2.407103368839113092e-02,6.323454770262266350e-03,-1.366855728577459801e-03,2.092605422253846284e-02
4.552910582116423654e+01,2.405736671363034943e-02,6.319682193654991426e-03,-1.365992897725879429e-03,-2.417838092193859076e-02
4.553910782156431480e+01,2.404370836570428327e-02,6.315912214499302783e-03,-1.365130703457896741e-03,-8.781057402370053000e-02
4.554910982196439306e+01,2.403005863824550503e-02,6.312144830617844905e-03,-1.364269145207452384e-03,4.172597542814417831e-02
4.555911182236447843e+01,2.401641752489224249e-02,6.308380039835331798e-03,-1.363408222409126253e-03,-5.803158488200984427e-02
4.556911382276455669e+01,2.400278501928842720e-02,6.304617839978551332e-03,-1.362547934498149196e-03,3.217547606271282251e-02
4.557911582316463495e+01,2.398916111508363203e-02,6.300858228876357429e-03,-1.361688280910386319e-03,-1.001032169721521869e-01
4.558911782356471321e+01,2.397554580593312321e-02,6.297101204359674409e-03,-1.360829261082348047e-03,-2.507844054392577640e-02
4.559911982396479857e+01,2.396193908549781176e-02,6.293346764261493510e-03,-1.359970874451182313e-03,-2.258232157716653313e-03
4.560912182436487683e+01,2.394834094744432637e-02,6.289594906416885040e-03,-1.359113120454681937e-03,-6.393519036777317588e-02
4.561912382476495509e+01,2.393475138544493008e-02,6.285845628662980154e-03,-1.358255998531273561e-03,-2.869832542715608850e-02
4.562912582516503335e+01,2.392117039317756891e-02,6.282098928838983874e-03,-1.357399508120027843e-03,-4.294704063663387639e-02
4.563912782556511161e+01,2.390759796432586487e-02,6.278354804786170744e-03,-1.356543648660649701e-03,5.133275393730906029e-03
4.564912982596519697e+01,2.389403409257910213e-02,6.274613254347882231e-03,-1.355688419593482647e-03,-6.430845644083478529e-02
4.565913182636527523e+01,2.388047877163226168e-02,6.270874275369537135e-03,-1.354833820359508572e-03,-1.445766605883475227e-02
4.566913382676535349e+01,2.386693199518597278e-02,6.267137865698617707e-03,-1.353979850400344491e-03,6.735312974296531197e-02
4.567913582716543175e+01,2.385339375694654762e-02,6.263404023184677462e-03,-1.353126509158244497e-03,6.868836188669708021e-02
4.568913782756551711e+01,2.383986405062595709e-02,6.259672745679338568e-03,-1.352273796076095859e-03,9.316776409065753717e-02
4.569913982796559537e+01,2.382634286994187583e-02,6.255944031036298793e-03,-1.351421710597421402e-03,1.940855415070527612e-02
4.570914182836567363e+01,2.381283020861762675e-02,6.252217877111321091e-03,-1.350570252166379513e-03,-2.170587215139681281e-02
4.571914382876575189e+01,2.379932606038220183e-02,6.248494281762237944e-03,-1.349719420227758499e-03,1.508288922854223585e-02
4.572914582916583726e+01,2.378583041897026906e-02,6.244773242848950488e-03,-1.348869214226982661e-03,3.416908011564639275e-02
4.573914782956591552e+01,2.377234327812218981e-02,6.241054758233438061e-03,-1.348019633610105352e-03,1.264751632661008721e-02
4.574914982996599377e+01,2.375886463158397716e-02,6.237338825779742586e-03,-1.347170677823815053e-03,7.116554377011830024e-02
4.575915183036607203e+01,2.374539447310731674e-02,6.233625443353975511e-03,-1.346322346315429299e-03,-3.422466193430056397e-02
4.576915383076615740e+01,2.373193279644956327e-02,6.229914608824318675e-03,-1.345474638532894026e-03,-1.170258458174464576e-02
4.577915583116623566e+01,2.371847959537377176e-02,6.226206320061031252e-03,-1.344627553924789432e-03,-7.733339199402820829e-02
4.578915783156631392e+01,2.370503486364864201e-02,6.222500574936433264e-03,-1.343781091940321080e-03,-2.239169095897313583e-02
4.579915983196639218e+01,2.369159859504854984e-02,6.218797371324918596e-03,-1.342935252029323805e-03,6.065639581697774424e-02
4.580916183236647754e+01,2.367817078335354361e-02,6.215096707102946323e-03,-1.342090033642261929e-03,1.280994092194459241e-03
4.581916383276655580e+01,2.366475142234936158e-02,6.211398580149056319e-03,-1.341245436230225361e-03,3.606120358938501302e-02
4.582916583316663406e+01,2.365134050582739719e-02,6.207702988343848441e-03,-1.340401459244932409e-03,2.004108031339616250e-02
4.583916783356671232e+01,2.363793802758471646e-02,6.204009929569996411e-03,-1.339558102138726321e-03,4.687587147621202072e-02
4.584916983396679768e+01,2.362454398142405793e-02,6.200319401712239137e-03,-1.338715364364575057e-03,-4.310667051710573988e-02
4.585917183436687594e+01,2.361115836115385003e-02,6.196631402657395461e-03,-1.337873245376074117e-03,2.540684948492646228e-02
4.586917383476695420e+01,2.359778116058817640e-02,6.192945930294345945e-03,-1.337031744627440897e-03,3.264815831822565073e-02
4.587917583516703246e+01,2.358441237354679323e-02,6.189262982514042409e-03,-1.336190861573518379e-03,5.654031229620840038e-02
4.588917783556711782e+01,2.357105199385512578e-02,6.185582557209505332e-03,-1.335350595669771443e-03,6.838724751129930668e-02
4.589917983596719608e+01,2.355770001534429614e-02,6.181904652275832524e-03,-1.334510946372287950e-03,-2.618402272753994273e-02
4.590918183636727434e+01,2.354435643185107813e-02,6.178229265610184380e-03,-1.333671913137777880e-03,-7.290615003813587236e-02
4.591918383676735260e+01,2.353102123721791464e-02,6.174556395111792557e-03,-1.332833495423572457e-03,-3.343142183537933104e-02
4.592918583716743797e+01,2.351769442529292459e-02,6.170886038681957370e-03,-1.331995692687623504e-03,6.484702030553522734e-02
4.593918783756751623e+01,2.350437598992992372e-02,6.167218194224055594e-03,-1.331158504388505175e-03,-5.099137885495978739e-02
4.594918983796759449e+01,2.349106592498836216e-02,6.163552859643527462e-03,-1.330321929985407887e-03,-7.014925449231868004e-02
4.595919183836767274e+01,2.347776422433338686e-02,6.159890032847885333e-03,-1.329485968938142219e-03,-6.687956944290843198e-02
4.596919383876775811e+01,2.346447088183579999e-02,6.156229711746708487e-03,-1.328650620707138479e-03,-6.634579849759281167e-02
4.597919583916783637e+01,2.345118589137210746e-02,6.152571894251653538e-03,-1.327815884753445188e-03,3.470709402239165881e-02
4.598919783956791463e+01,2.343790924682445306e-02,6.148916578276440552e-03,-1.326981760538724527e-03,-3.970030420954580308e-02
4.599919983996799289e+01,2.342464094208066699e-02,6.145263761736861723e-03,-1.326148247525259054e-03,-3.255311860799982998e-02
4.600920184036807825e+01,2.341138097103424853e-02,6.141613442550776167e-03,-1.325315345175945856e-03,5.582559208366532494e-02
4.601920384076815651e+01,2.339812932758439032e-02,6.137965618638120333e-03,-1.324483052954298062e-03,4.547095539587846236e-02
4.602920584116823477e+01,2.338488600563592631e-02,6.134320287920893254e-03,-1.323651370324444628e-03,4.274781032708975526e-02
4.603920784156831303e+01,2.337165099909938384e-02,6.130677448323166960e-03,-1.322820296751126652e-03,-3.959039150336854385e-02
4.604920984196839839e+01,2.335842430189093849e-02,6.127037097771081270e-03,-1.321989831699698888e-03,-8.649649551379882950e-02
4.605921184236847665e+01,2.334520590793248002e-02,6.123399234192850732e-03,-1.321159974636133220e-03,1.628041399216446916e-02
4.606921384276855491e+01,2.333199581115153604e-02,6.119763855518755950e-03,-1.320330725027009334e-03,8.645022483001370273e-02
4.607921584316863317e+01,2.331879400548131365e-02,6.116130959681147922e-03,-1.319502082339522311e-03,-1.912459942816590458e-02
4.608921784356871854e+01,2.330560048486068903e-02,6.112500544614445433e-03,-1.318674046041477419e-03,-1.491038667888244101e-02
4.609921984396879679e+01,2.329241524323423865e-02,6.108872608255144603e-03,-1.317846615601289684e-03,-1.637277793711676699e-01
4.610922184436887505e+01,2.327923827455217684e-02,6.105247148541803268e-03,-1.317019790487986919e-03,8.530301729434547342e-02
4.611922384476895331e+01,2.326606957277040783e-02,6.101624163415054862e-03,-1.316193570171203878e-03,-1.127682548444763032e-02
4.612922584516903868e+01,2.325290913185049102e-02,6.098003650817595406e-03,-1.315367954121186150e-03,-8.837204611851758040e-02
4.613922784556911694e+01,2.323975694575969309e-02,6.094385608694201720e-03,-1.314542941808788867e-03,-4.272388875222079066e-03
4.614922984596919520e+01,2.322661300847092547e-02,6.090770034991713211e-03,-1.313718532705472359e-03,-3.109061817354824217e-02
4.615923184636927346e+01,2.321347731396277217e-02,6.087156927659039679e-03,-1.312894726283306496e-03,3.008435160615755000e-02
4.616923384676935882e+01,2.320034985621949319e-02,6.083546284647158714e-03,-1.312071522014967434e-03,1.063502953278610136e-01
4.617923584716943708e+01,2.318723062923103498e-02,6.079938103909127839e-03,-1.311248919373736964e-03,-4.157017600960821041e-02
