t,Vol,hormone,pressure,dVol_dt,dVol_dt_noisy
2.092618523704740952e+01,3.577469333310244962e-06,2.999982231827423296e-01,1.000002968046179941e+00,-2.504232723747386194e-06,8.425845442709745114e-03
2.093218643728745576e+01,3.562472599019988715e-06,2.999982306098088469e-01,1.000002955627757428e+00,-2.493734974820359000e-06,-4.117236869620125722e-02
2.093818763752750556e+01,3.547538648518343857e-06,2.999982380059072473e-01,1.000002943261185662e+00,-2.483281174835998341e-06,9.749244269951851463e-03
2.094418883776755180e+01,3.532667200864182925e-06,2.999982453711753094e-01,1.000002930946234159e+00,-2.472871127133064269e-06,-1.914363174124777999e-04
2.095019003800760160e+01,3.517857962450410188e-06,2.999982527057573067e-01,1.000002918682660447e+00,-2.462504626184114238e-06,-1.221103281624321378e-02
2.095619123824764785e+01,3.503110680388166147e-06,2.999982600097773067e-01,1.000002906470256692e+00,-2.452181494964593072e-06,2.572487273881594958e-03
2.096219243848769764e+01,3.488425104123747210e-06,2.999982672833584330e-01,1.000002894308816614e+00,-2.441901558084573919e-06,1.784892237296249046e-02
2.096819363872774389e+01,3.473800983875818048e-06,2.999982745266231432e-01,1.000002882198134380e+00,-2.431664640694802069e-06,2.552599557808599238e-03
2.097419483896779369e+01,3.459238070635342988e-06,2.999982817396937285e-01,1.000002870138005040e+00,-2.421470568486655990e-06,-1.492670294701120386e-02
2.098019603920783993e+01,3.444736116165655464e-06,2.999982889226920357e-01,1.000002858128224537e+00,-2.411319167692191372e-06,6.734110219920583229e-02
2.098619723944788973e+01,3.430294873002387298e-06,2.999982960757395234e-01,1.000002846168589032e+00,-2.401210265084085650e-06,-1.308268569718084098e-02
2.099219843968793597e+01,3.415914094453539842e-06,2.999983031989573168e-01,1.000002834258895135e+00,-2.391143687975697719e-06,9.031952819985950009e-03
2.099819963992798577e+01,3.401593534599414104e-06,2.999983102924661527e-01,1.000002822398940783e+00,-2.381119264221012025e-06,2.508669735485517804e-02
2.100420084016803202e+01,3.387332948292678085e-06,2.999983173563862682e-01,1.000002810588523916e+00,-2.371136822214688125e-06,-1.774187471216549447e-02
2.101020204040808181e+01,3.373132091158301556e-06,2.999983243908376784e-01,1.000002798827443584e+00,-2.361196190892013669e-06,1.074199463220088316e-02
2.101620324064812806e+01,3.358990719593620857e-06,2.999983313959399545e-01,1.000002787115499059e+00,-2.351297199728952685e-06,-1.749444347640562517e-02
2.102220444088817786e+01,3.344908590768273680e-06,2.999983383718123342e-01,1.000002775452490500e+00,-2.341439678742093907e-06,-5.728525289872624104e-03
2.102820564112822410e+01,3.330885462624263857e-06,2.999983453185736670e-01,1.000002763838218511e+00,-2.331623458488702872e-06,-1.568786586861631305e-02
2.103420684136827390e+01,3.316921093875897421e-06,2.999983522363423027e-01,1.000002752272484585e+00,-2.321848370066672788e-06,3.515583588830119982e-02
2.104020804160832014e+01,3.303015244009846545e-06,2.999983591252363690e-01,1.000002740755090658e+00,-2.312114245114567310e-06,-2.815165604243322420e-02
2.104620924184836994e+01,3.289167673285085178e-06,2.999983659853735496e-01,1.000002729285839331e+00,-2.302420915811583272e-06,1.003168704605360631e-02
2.105221044208841619e+01,3.275378142732953837e-06,2.999983728168711949e-01,1.000002717864533874e+00,-2.292768214877587956e-06,3.430689843198323776e-04
2.105821164232846598e+01,3.261646414157093962e-06,2.999983796198462116e-01,1.000002706490978222e+00,-2.283155975573075468e-06,-4.038869644273821585e-02
2.106421284256851223e+01,3.247972250133514411e-06,2.999983863944151730e-01,1.000002695164976974e+00,-2.273584031699214176e-06,3.459701720486887261e-02
2.107021404280855847e+01,3.234355414010533013e-06,2.999983931406942084e-01,1.000002683886335175e+00,-2.264052217597805622e-06,-1.187354121736920731e-02
2.107621524304860827e+01,3.220795669908802402e-06,2.999983998587991696e-01,1.000002672654858538e+00,-2.254560368151300623e-06,-5.673996416079644424e-03
2.108221644328865452e+01,3.207292782721332466e-06,2.999984065488455198e-01,1.000002661470353660e+00,-2.245108318782818749e-06,3.979972270864220833e-03
2.108821764352870431e+01,3.193846518113436132e-06,2.999984132109482227e-01,1.000002650332627585e+00,-2.235695905456103853e-06,-1.869860983965210624e-02
2.109421884376875056e+01,3.180456642522790781e-06,2.999984198452220197e-01,1.000002639241488023e+00,-2.226322964675576589e-06,-1.604467554270833096e-02
2.110022004400880036e+01,3.167122923159377682e-06,2.999984264517811527e-01,1.000002628196743126e+00,-2.216989333486278085e-06,-1.153580516941627061e-03
2.110622124424884660e+01,3.153845128005542980e-06,2.999984330307395863e-01,1.000002617198202159e+00,-2.207694849473929656e-06,-1.815397353394279309e-02
2.111222244448889640e+01,3.140623025815935015e-06,2.999984395822107852e-01,1.000002606245674386e+00,-2.198439350764869701e-06,1.571894601243672800e-03
2.111822364472894265e+01,3.127456386117568273e-06,2.999984461063079921e-01,1.000002595338970401e+00,-2.189222676026118504e-06,2.514897990473175318e-02
2.112422484496899244e+01,3.114344979209759857e-06,2.999984526031439502e-01,1.000002584477900802e+00,-2.180044664465314700e-06,-2.087843655123574824e-02
2.113022604520903869e+01,3.101288576164191747e-06,2.999984590728310141e-01,1.000002573662277294e+00,-2.170905155830774152e-06,-3.236206274168049873e-02
2.113622724544908849e+01,3.088286948824848541e-06,2.999984655154813162e-01,1.000002562891911806e+00,-2.161803990411435735e-06,-3.088689611901845530e-03
2.114222844568913473e+01,3.075339869808081405e-06,2.999984719312064341e-01,1.000002552166617154e+00,-2.152741009036910466e-06,7.674184102517218366e-03
2.114822964592918453e+01,3.062447112502542433e-06,2.999984783201176675e-01,1.000002541486207042e+00,-2.143716053077437033e-06,1.309011775909874400e-02
2.115423084616923077e+01,3.049608451069250709e-06,2.999984846823258722e-01,1.000002530850494953e+00,-2.134728964443922879e-06,-2.253247613966785634e-02
2.116023204640928057e+01,3.036823660441527087e-06,2.999984910179416264e-01,1.000002520259296146e+00,-2.125779585587903120e-06,-4.792723953092361405e-02
2.116623324664932682e+01,3.024092516325057725e-06,2.999984973270750088e-01,1.000002509712425658e+00,-2.116867759501582047e-06,1.728939514504179015e-02
2.117223444688937661e+01,3.011414795197832242e-06,2.999985036098357649e-01,1.000002499209699414e+00,-2.107993329717792896e-06,1.392951795740935902e-02
2.117823564712942286e+01,2.998790274310204710e-06,2.999985098663333627e-01,1.000002488750934004e+00,-2.099156140310034267e-06,3.004538295616825463e-02
2.118423684736947266e+01,2.986218731684833090e-06,2.999985160966767150e-01,1.000002478335946909e+00,-2.090356035892436668e-06,-1.988387725150612961e-02
2.119023804760951890e+01,2.973699946116738950e-06,2.999985223009745128e-01,1.000002467964555608e+00,-2.081592861619795550e-06,1.091143761542587819e-02
2.119623924784956870e+01,2.961233697173248590e-06,2.999985284793349471e-01,1.000002457636578690e+00,-2.072866463187533610e-06,1.986043481931321769e-02
2.120224044808961494e+01,2.948819765194051918e-06,2.999985346318659318e-01,1.000002447351835189e+00,-2.064176686831744844e-06,-3.746957694885141160e-02
2.120824164832966474e+01,2.936457931291142731e-06,2.999985407586749364e-01,1.000002437110145248e+00,-2.055523379329148798e-06,2.083283440639752127e-02
2.121424284856971099e+01,2.924147977348879275e-06,2.999985468598690974e-01,1.000002426911328790e+00,-2.046906387997131235e-06,2.836349538208738155e-02
2.122024404880976078e+01,2.911889686023923687e-06,2.999985529355551628e-01,1.000002416755207069e+00,-2.038325560693705587e-06,1.124630884912088125e-02
2.122624524904980703e+01,2.899682840745302557e-06,2.999985589858394364e-01,1.000002406641601560e+00,-2.029780745817557005e-06,1.041326863004651479e-02
2.123224644928985683e+01,2.887527225714345092e-06,2.999985650108279445e-01,1.000002396570334851e+00,-2.021271792307990691e-06,1.448962876974439762e-02
2.123824764952990307e+01,2.875422625904746220e-06,2.999985710106263248e-01,1.000002386541229749e+00,-2.012798549644984410e-06,-5.685138606352090236e-03
2.124424884976995287e+01,2.863368827062503914e-06,2.999985769853397155e-01,1.000002376554109729e+00,-2.004360867849141905e-06,-2.939262618937608582e-02
2.125025005000999911e+01,2.851365615705980174e-06,2.999985829350729771e-01,1.000002366608798932e+00,-1.995958597481731016e-06,-1.905589453329610203e-02
2.125625125025004891e+01,2.839412779125842158e-06,2.999985888599306927e-01,1.000002356705122386e+00,-1.987591589644650220e-06,-4.032759776053459685e-03
2.126225245049009516e+01,2.827510105385118937e-06,2.999985947600168346e-01,1.000002346842905343e+00,-1.979259695980461238e-06,-1.752689716469258210e-02
2.126825365073014495e+01,2.815657383319146858e-06,2.999986006354351531e-01,1.000002337021974164e+00,-1.970962768672355587e-06,2.017055338202117243e-02
2.127425485097019120e+01,2.803854402535621639e-06,2.999986064862889545e-01,1.000002327242155209e+00,-1.962700660444187602e-06,-8.675179553602566443e-03
2.128025605121024100e+01,2.792100953414548390e-06,2.999986123126812676e-01,1.000002317503276172e+00,-1.954473224560441414e-06,-2.726894272278662830e-03
2.128625725145028724e+01,2.780396827108291594e-06,2.999986181147146769e-01,1.000002307805164969e+00,-1.946280314826264397e-06,-3.605586151910385867e-02
2.129225845169033704e+01,2.768741815541523432e-06,2.999986238924913229e-01,1.000002298147649960e+00,-1.938121785587434988e-06,7.504256208770211135e-03
2.129825965193038328e+01,2.757135711411277149e-06,2.999986296461130131e-01,1.000002288530560834e+00,-1.929997491730393177e-06,-1.462306691397370455e-02
2.130426085217043308e+01,2.745578308186892422e-06,2.999986353756812774e-01,1.000002278953727286e+00,-1.921907288682205780e-06,2.987474289589294590e-02
2.131026205241047933e+01,2.734069400110070414e-06,2.999986410812971460e-01,1.000002269416979894e+00,-1.913851032410606249e-06,-3.507914081102601889e-02
2.131626325265052913e+01,2.722608782194819564e-06,2.999986467630613163e-01,1.000002259920149683e+00,-1.905828579423954860e-06,6.050698153075022463e-03
2.132226445289057537e+01,2.711196250227508530e-06,2.999986524210741523e-01,1.000002250463068787e+00,-1.897839786771274715e-06,-8.613278142446821953e-03
2.132826565313062517e+01,2.699831600766814516e-06,2.999986580554354632e-01,1.000002241045569118e+00,-1.889884512042217646e-06,-7.750196636530161907e-03
2.133426685337067141e+01,2.688514631143773674e-06,2.999986636662449468e-01,1.000002231667484365e+00,-1.881962613367099157e-06,3.372699917598845354e-02
2.134026805361072121e+01,2.677245139461731547e-06,2.999986692536016908e-01,1.000002222328647772e+00,-1.874073949416863060e-06,1.879124099869631040e-02
2.134626925385076746e+01,2.666022924596392204e-06,2.999986748176045048e-01,1.000002213028893694e+00,-1.866218379403112179e-06,-1.756652176652143127e-02
2.135227045409081725e+01,2.654847786195768685e-06,2.999986803583519213e-01,1.000002203768057596e+00,-1.858395763078081880e-06,2.754609639679747243e-02
2.135827165433086350e+01,2.643719524680234669e-06,2.999986858759418618e-01,1.000002194545974499e+00,-1.850605960734670144e-06,-1.355620565537076806e-02
2.136427285457091330e+01,2.632637941242470265e-06,2.999986913704720259e-01,1.000002185362480978e+00,-1.842848833206398599e-06,1.551991685501675697e-02
2.137027405481095954e+01,2.621602837847516223e-06,2.999986968420397249e-01,1.000002176217413830e+00,-1.835124241867452757e-06,-3.532198447441593780e-02
2.137627525505100934e+01,2.610614017232722264e-06,2.999987022907419365e-01,1.000002167110610518e+00,-1.827432048632648555e-06,-6.938604715290803276e-03
2.138227645529105558e+01,2.599671282907797479e-06,2.999987077166750837e-01,1.000002158041909395e+00,-1.819772115957460730e-06,-6.282468426746955735e-03
2.138827765553110538e+01,2.588774439154758658e-06,2.999987131199353674e-01,1.000002149011148811e+00,-1.812144306837994023e-06,-7.067811585945163282e-03
2.139427885577115163e+01,2.577923291027981964e-06,2.999987185006185997e-01,1.000002140018168673e+00,-1.804548484811013032e-06,-3.236973874236006438e-02
2.140028005601120142e+01,2.567117644354155067e-06,2.999987238588201488e-01,1.000002131062808886e+00,-1.796984513953911724e-06,-3.850690520019336982e-02
2.140628125625124767e+01,2.556357305732320354e-06,2.999987291946350498e-01,1.000002122144909800e+00,-1.789452258884743500e-06,-7.961067457660056827e-04
2.141228245649129747e+01,2.545642082533832991e-06,2.999987345081580048e-01,1.000002113264313319e+00,-1.781951584762191342e-06,1.172042265387213469e-02
2.141828365673134371e+01,2.534971782902404973e-06,2.999987397994832161e-01,1.000002104420860904e+00,-1.774482357285596817e-06,2.316258232462046649e-04
2.142428485697139351e+01,2.524346215754058962e-06,2.999987450687045532e-01,1.000002095614395348e+00,-1.767044442694932980e-06,-7.286546269720165989e-03
2.143028605721143975e+01,2.513765190777175293e-06,2.999987503159156077e-01,1.000002086844759885e+00,-1.759637707770830627e-06,-3.066274379284259985e-02
2.143628725745148955e+01,2.503228518432443274e-06,2.999987555412094720e-01,1.000002078111798198e+00,-1.752262019834546107e-06,-5.844533041476488756e-03
2.144228845769153580e+01,2.492736009952912430e-06,2.999987607446789606e-01,1.000002069415355077e+00,-1.744917246748002831e-06,-1.160806992861637514e-02
2.144828965793158559e+01,2.482287477343940833e-06,2.999987659264163331e-01,1.000002060755275313e+00,-1.737603256913746375e-06,-1.485871059330087264e-02
2.145429085817163184e+01,2.471882733383245077e-06,2.999987710865137380e-01,1.000002052131404806e+00,-1.730319919274983657e-06,3.125957156273734792e-03
2.146029205841168164e+01,2.461521591620851575e-06,2.999987762250627132e-01,1.000002043543590124e+00,-1.723067103315550540e-06,3.035267385875594411e-03
2.146629325865172788e+01,2.451203866379144415e-06,2.999987813421545191e-01,1.000002034991678279e+00,-1.715844679059942533e-06,7.618302180163188594e-03
2.147229445889177768e+01,2.440929372752818351e-06,2.999987864378800273e-01,1.000002026475516503e+00,-1.708652517073278371e-06,-5.565548081007155000e-03
2.147829565913182392e+01,2.430697926608927507e-06,2.999987915123297211e-01,1.000002017994953585e+00,-1.701490488461344272e-06,-1.712474229474985482e-02
2.148429685937187372e+01,2.420509344586832436e-06,2.999987965655937505e-01,1.000002009549838311e+00,-1.694358464870548831e-06,-4.386628640879936848e-03
2.149029805961191997e+01,2.410363444098254755e-06,2.999988015977618216e-01,1.000002001140020136e+00,-1.687256318487957966e-06,-6.662439528606726134e-03
2.149629925985196977e+01,2.400260043327225052e-06,2.999988066089233074e-01,1.000001992765349179e+00,-1.680183922041270344e-06,-3.332996868262812912e-02
2.150230046009201601e+01,2.390198961230132014e-06,2.999988115991671922e-01,1.000001984425676671e+00,-1.673141148798841743e-06,-7.433287973395058361e-03
2.150830166033206581e+01,2.380180017535674572e-06,2.999988165685820718e-01,1.000001976120853620e+00,-1.666127872569652012e-06,-3.373321677061788537e-02
2.151430286057211205e+01,2.370203032744909754e-06,2.999988215172562089e-01,1.000001967850732365e+00,-1.659143967703346152e-06,-3.998625623933947659e-02
2.152030406081216185e+01,2.360267828131203981e-06,2.999988264452773667e-01,1.000001959615165692e+00,-1.652189309090190911e-06,-1.696481276593823570e-02
2.152630526105220810e+01,2.350374225740282201e-06,2.999988313527330863e-01,1.000001951414007051e+00,-1.645263772161115224e-06,-1.336316263777383682e-02
2.153230646129225789e+01,2.340522048390180024e-06,2.999988362397104646e-01,1.000001943247110114e+00,-1.638367232887671884e-06,1.345416154659588408e-02
2.153830766153230414e+01,2.330711119671289466e-06,2.999988411062961546e-01,1.000001935114329665e+00,-1.631499567782075667e-06,-6.686886944528546914e-03
2.154430886177235394e+01,2.320941263946313631e-06,2.999988459525765316e-01,1.000001927015521153e+00,-1.624660653897166687e-06,1.010812496920677518e-02
2.155031006201240018e+01,2.311212306350313724e-06,2.999988507786375824e-01,1.000001918950540247e+00,-1.617850368826442803e-06,2.839637346778263460e-02
2.155631126225244998e+01,2.301524072790661613e-06,2.999988555845648497e-01,1.000001910919243731e+00,-1.611068590704030393e-06,1.909273840432698655e-03
2.156231246249249622e+01,2.291876389947085150e-06,2.999988603704434875e-01,1.000001902921488606e+00,-1.604315198204714635e-06,7.107224505782514488e-03
2.156831366273254602e+01,2.282269085271624121e-06,2.999988651363584280e-01,1.000001894957132542e+00,-1.597590070543903509e-06,-1.433662481131188493e-02
2.157431486297259227e+01,2.272701986988675987e-06,2.999988698823941036e-01,1.000001887026034320e+00,-1.590893087477667186e-06,1.593818204143441705e-02
2.158031606321264206e+01,2.263174924094947606e-06,2.999988746086345026e-01,1.000001879128052940e+00,-1.584224129302700965e-06,6.678363826560488768e-04
2.158631726345268831e+01,2.253687726359503510e-06,2.999988793151633915e-01,1.000001871263048070e+00,-1.577583076856357678e-06,8.052716085328615611e-04
2.159231846369273811e+01,2.244240224199372765e-06,2.999988840020640923e-01,1.000001863430879823e+00,-1.570969811429575029e-06,-2.307524031278743171e-02
2.159831966393278435e+01,2.234832227705337345e-06,2.999988886694303081e-01,1.000001855631391434e+00,-1.564384200084890779e-06,-1.923714973551666346e-02
2.160432086417283415e+01,2.225463560100671210e-06,2.999988933173491912e-01,1.000001847864437243e+00,-1.557826119077619265e-06,-1.398089667777716212e-02
2.161032206441288039e+01,2.216134063637622528e-06,2.999988979458984018e-01,1.000001840129886688e+00,-1.551295457983388323e-06,1.568721233189191615e-03
2.161632326465293019e+01,2.206843581037626686e-06,2.999989025551554889e-01,1.000001832427610093e+00,-1.544792106706263662e-06,2.131202758672980091e-02
2.162232446489297644e+01,2.197591955491351184e-06,2.999989071451976685e-01,1.000001824757478008e+00,-1.538315955478782744e-06,-3.082226373417550416e-02
2.162832566513302623e+01,2.188379030658649472e-06,2.999989117161019903e-01,1.000001817119361869e+00,-1.531866894861921114e-06,-7.839032897557478979e-03
2.163432686537307248e+01,2.179204650668607957e-06,2.999989162679451149e-01,1.000001809513132445e+00,-1.525444815745122260e-06,-6.722869640261750976e-03
2.164032806561312228e+01,2.170068660119499844e-06,2.999989208008036479e-01,1.000001801938662060e+00,-1.519049609346270720e-06,4.503562309643745210e-02
2.164632926585316852e+01,2.160970904078829178e-06,2.999989253147539725e-01,1.000001794395822374e+00,-1.512681167211715370e-06,-4.541655726652015813e-03
2.165233046609321832e+01,2.151911228083288073e-06,2.999989298098720836e-01,1.000001786884486377e+00,-1.506339381216248046e-06,-1.129268046309012119e-02
2.165833166633326456e+01,2.142889478138799906e-06,2.999989342862339203e-01,1.000001779404526614e+00,-1.500024143563128945e-06,1.435825439463015753e-02
2.166433286657331436e+01,2.133905500720475700e-06,2.999989387439149779e-01,1.000001771955816743e+00,-1.493735346784054445e-06,-2.275639200966470335e-02
2.167033406681336061e+01,2.124959142772656892e-06,2.999989431829908071e-01,1.000001764538230420e+00,-1.487472883739191194e-06,1.026559130061599490e-02
2.167633526705341040e+01,2.116050251708873836e-06,2.999989476035364588e-01,1.000001757151641524e+00,-1.481236647617145195e-06,-3.408289775562626384e-02
2.168233646729345665e+01,2.107178675411886881e-06,2.999989520056269288e-01,1.000001749795924599e+00,-1.475026531934988488e-06,3.990580323078905117e-02
2.168833766753350645e+01,2.098344262233644863e-06,2.999989563893368238e-01,1.000001742470954635e+00,-1.468842430538232888e-06,-1.487727444627235307e-03
2.169433886777355269e+01,2.089546860995327040e-06,2.999989607547407511e-01,1.000001735176607065e+00,-1.462684237600857733e-06,-9.144248436772757505e-03
2.170034006801360249e+01,2.080786320987301158e-06,2.999989651019128734e-01,1.000001727912756877e+00,-1.456551847625284254e-06,-2.688225682115969947e-02
2.170634126825364874e+01,2.072062491969165381e-06,2.999989694309272426e-01,1.000001720679280837e+00,-1.450445155442396542e-06,-3.615610064997898561e-03
2.171234246849369853e+01,2.063375224169705940e-06,2.999989737418575775e-01,1.000001713476054821e+00,-1.444364056211520585e-06,1.072144667339207684e-03
2.171834366873374478e+01,2.054724368286939486e-06,2.999989780347774859e-01,1.000001706302956039e+00,-1.438308445420449675e-06,-1.520508179133257982e-02
2.172434486897379458e+01,2.046109775488072005e-06,2.999989823097602426e-01,1.000001699159861257e+00,-1.432278218885414345e-06,2.326693521815705393e-02
2.173034606921384082e+01,2.037531297409538631e-06,2.999989865668789557e-01,1.000001692046648571e+00,-1.426273272751114337e-06,-7.156660647897095801e-03
2.173634726945389062e+01,2.028988786156963837e-06,2.999989908062064559e-01,1.000001684963195414e+00,-1.420293503490687903e-06,1.298865590224767674e-03
2.174234846969393686e+01,2.020482094305201664e-06,2.999989950278154072e-01,1.000001677909380327e+00,-1.414338807905738482e-06,5.123700797159499998e-03
2.174834966993398666e+01,2.012011074898295917e-06,2.999989992317782517e-01,1.000001670885082294e+00,-1.408409083126311623e-06,2.665520558636325435e-02
2.175435087017403291e+01,2.003575581449518277e-06,2.999990034181670429e-01,1.000001663890180081e+00,-1.402504226610915521e-06,-8.194999143088953567e-03
2.176035207041408270e+01,1.995175467941332302e-06,2.999990075870537787e-01,1.000001656924553339e+00,-1.396624136146502385e-06,8.647145942703840299e-04
2.176635327065412895e+01,1.986810588825428581e-06,2.999990117385101795e-01,1.000001649988081942e+00,-1.390768709848487284e-06,5.351250936841195002e-03
2.177235447089417875e+01,1.978480799022688736e-06,2.999990158726076883e-01,1.000001643080646208e+00,-1.384937846160724853e-06,1.175753247389904263e-02
2.177835567113422499e+01,1.970185953923222686e-06,2.999990199894175258e-01,1.000001636202126676e+00,-1.379131443855537670e-06,-3.721364114166356846e-02
2.178435687137427479e+01,1.961925909386330962e-06,2.999990240890107462e-01,1.000001629352404553e+00,-1.373349402033686183e-06,2.252322114453341947e-02
2.179035807161432103e+01,1.953700521740541968e-06,2.999990281714581264e-01,1.000001622531361267e+00,-1.367591620124397091e-06,-2.914102602116220610e-03
2.179635927185437083e+01,1.945509647783574720e-06,2.999990322368302209e-01,1.000001615738878691e+00,-1.361857997885335810e-06,-1.490717663508408196e-02
2.180236047209441708e+01,1.937353144782377377e-06,2.999990362851973624e-01,1.000001608974838696e+00,-1.356148435402635276e-06,-1.057416475756204656e-03
2.180836167233446687e+01,1.929230870473087440e-06,2.999990403166296060e-01,1.000001602239124265e+00,-1.350462833090866720e-06,-3.888740591523003054e-02
2.181436287257451312e+01,1.921142683061071129e-06,2.999990443311968402e-01,1.000001595531618381e+00,-1.344801091693065080e-06,-1.578341807190027785e-02
2.182036407281456292e+01,1.913088441220885701e-06,2.999990483289686205e-01,1.000001588852204026e+00,-1.339163112280707825e-06,3.342469328580286933e-03
2.182636527305460916e+01,1.905068004096315862e-06,2.999990523100144468e-01,1.000001582200765515e+00,-1.333548796253735919e-06,2.678583522618499524e-02
2.183236647329465896e+01,1.897081231300336929e-06,2.999990562744034306e-01,1.000001575577186497e+00,-1.327958045340529469e-06,-2.038825354391503308e-03
2.183836767353470520e+01,1.889127982915153575e-06,2.999990602222045721e-01,1.000001568981351729e+00,-1.322390761597934830e-06,7.543787949619117431e-03
2.184436887377475500e+01,1.881208119492159813e-06,2.999990641534864833e-01,1.000001562413146194e+00,-1.316846847411237500e-06,-6.253319267065825422e-03
2.185037007401480125e+01,1.873321502051978168e-06,2.999990680683176647e-01,1.000001555872455095e+00,-1.311326205494187319e-06,1.688103644630623359e-02
2.185637127425485104e+01,1.865467992084422195e-06,2.999990719667664507e-01,1.000001549359164077e+00,-1.305828738888974752e-06,-8.340510300013112208e-03
2.186237247449489729e+01,1.857647451548532905e-06,2.999990758489007314e-01,1.000001542873159233e+00,-1.300354350966252276e-06,8.873195255349514490e-03
2.186837367473494709e+01,1.849859742872543184e-06,2.999990797147883970e-01,1.000001536414327097e+00,-1.294902945425115748e-06,-7.035121164417074656e-03
2.187437487497499333e+01,1.842104728953912527e-06,2.999990835644968934e-01,1.000001529982554427e+00,-1.289474426293123037e-06,-1.969084652780522110e-02
2.188037607521504313e+01,1.834382273159292307e-06,2.999990873980936668e-01,1.000001523577728646e+00,-1.284068697926271365e-06,-2.019521922065450892e-02
2.188637727545508938e+01,1.826692239324561138e-06,2.999990912156457190e-01,1.000001517199737400e+00,-1.278685665009024205e-06,-1.322297255786949143e-02
2.189237847569513917e+01,1.819034491754789090e-06,2.999990950172198856e-01,1.000001510848468333e+00,-1.273325232554281840e-06,2.290045892114044718e-02
2.189837967593518542e+01,1.811408895224273897e-06,2.999990988028829464e-01,1.000001504523810203e+00,-1.267987305903411439e-06,6.356857737691601340e-02
2.190438087617523522e+01,1.803815314976504537e-06,2.999991025727011262e-01,1.000001498225651542e+00,-1.262671790726218677e-06,-4.312993881748476525e-03
2.191038207641528146e+01,1.796253616724196595e-06,2.999991063267407054e-01,1.000001491953881771e+00,-1.257378593020971667e-06,-1.503917225057677109e-02
2.191638327665533126e+01,1.788723666649258804e-06,2.999991100650676312e-01,1.000001485708390092e+00,-1.252107619114380840e-06,1.038189792210649637e-02
2.192238447689537750e+01,1.781225331402825232e-06,2.999991137877475178e-01,1.000001479489066813e+00,-1.246858775661618639e-06,9.528661598595012869e-03
2.192838567713542730e+01,1.773758478105223310e-06,2.999991174948459238e-01,1.000001473295802246e+00,-1.241631969646298557e-06,-1.085104881212976650e-02
2.193438687737547355e+01,1.766322974346006228e-06,2.999991211864280749e-01,1.000001467128486921e+00,-1.236427108380494829e-06,3.821230850969373899e-02
2.194038807761552334e+01,1.758918688183919899e-06,2.999991248625589746e-01,1.000001460987012036e+00,-1.231244099504724433e-06,1.732450110955318506e-02
2.194638927785556959e+01,1.751545488146936422e-06,2.999991285233034599e-01,1.000001454871269013e+00,-1.226082850987966359e-06,1.870797942225500138e-02
2.195239047809561583e+01,1.744203243232224855e-06,2.999991321687260348e-01,1.000001448781149715e+00,-1.220943271127642763e-06,1.146050882379658293e-03
2.195839167833566563e+01,1.736891822906163499e-06,2.999991357988909813e-01,1.000001442716546451e+00,-1.215825268549627016e-06,2.485508108754228701e-03
2.196439287857571188e+01,1.729611097104352179e-06,2.999991394138625256e-01,1.000001436677351974e+00,-1.210728752208251324e-06,1.938057701780140571e-02
2.197039407881576167e+01,1.722360936231584717e-06,2.999991430137043946e-01,1.000001430663459256e+00,-1.205653631386290423e-06,-2.796683727104880626e-02
2.197639527905580792e+01,1.715141211161879845e-06,2.999991465984803152e-01,1.000001424674761497e+00,-1.200599815694981277e-06,-1.620718182634556595e-02
2.198239647929585772e+01,1.707951793238449023e-06,2.999991501682536810e-01,1.000001418711153001e+00,-1.195567215073997659e-06,1.708164113841784820e-03
2.198839767953590396e+01,1.700792554273730316e-06,2.999991537230876082e-01,1.000001412772527409e+00,-1.190555739791478958e-06,-2.936433187347907078e-02
2.199439887977595376e+01,1.693663366549354727e-06,2.999991572630451020e-01,1.000001406858779696e+00,-1.185565300444005398e-06,3.285294307718672480e-02
2.200040008001600000e+01,1.686564102816178594e-06,2.999991607881887790e-01,1.000001400969804610e+00,-1.180595807956617101e-06,-1.250344748441192116e-02
2.200640128025604980e+01,1.679494636294251406e-06,2.999991642985812557e-01,1.000001395105497792e+00,-1.175647173582795233e-06,-8.618150601311878531e-03
2.201240248049609605e+01,1.672454840672848832e-06,2.999991677942846491e-01,1.000001389265754659e+00,-1.170719308904483614e-06,6.473613380987175425e-03
2.201840368073614584e+01,1.665444590110438634e-06,2.999991712753610762e-01,1.000001383450471293e+00,-1.165812125832064354e-06,3.017381105462795671e-02
2.202440488097619209e+01,1.658463759234715602e-06,2.999991747418723209e-01,1.000001377659544666e+00,-1.160925536604384756e-06,-8.646656238297111170e-04
2.203040608121624189e+01,1.651512223142566617e-06,2.999991781938798341e-01,1.000001371892871305e+00,-1.156059453788728934e-06,-1.537030738506819927e-02
2.203640728145628813e+01,1.644589857400104743e-06,2.999991816314450666e-01,1.000001366150348625e+00,-1.151213790280845983e-06,-1.868417385266765707e-02
2.204240848169633793e+01,1.637696538042635769e-06,2.999991850546290806e-01,1.000001360431874042e+00,-1.146388459304922867e-06,4.650985974031595672e-03
2.204840968193638417e+01,1.630832141574691668e-06,2.999991884634926609e-01,1.000001354737346082e+00,-1.141583374413608986e-06,-1.160255013049930721e-02
2.205441088217643397e+01,1.623996544969997349e-06,2.999991918580965922e-01,1.000001349066662826e+00,-1.136798449487992887e-06,4.749465022447067752e-02
