t,v,T_local,dv_dt,dv_dt_noisy
9.613922784556910628e+00,6.035430617879441462e-01,3.551110329336736315e-01,1.763206809060708839e-08,-1.760848861601722534e-02
9.616323264652930192e+00,6.035430618353011534e-01,3.551110329894575646e-01,1.754072729266711547e-08,-3.510663604246678539e-03
9.618723744748949755e+00,6.035430618824541016e-01,3.551110330450011898e-01,1.744978012044080932e-08,-3.517930104262058464e-03
9.621124224844969319e+00,6.035430619294028798e-01,3.551110331003042853e-01,1.735922671430111694e-08,1.623754127271253254e-03
9.623524704940988883e+00,6.035430619761472659e-01,3.551110331553666288e-01,1.726906757557987704e-08,-9.059185560290285502e-03
9.625925185037006671e+00,6.035430620226870380e-01,3.551110332101879985e-01,1.717930310534260093e-08,8.187721794505796458e-03
9.628325665133026234e+00,6.035430620690220849e-01,3.551110332647681167e-01,1.708993334369583215e-08,1.279196669718897679e-02
9.630726145229045798e+00,6.035430621151521846e-01,3.551110333191069279e-01,1.700095897245090653e-08,1.337012654383657340e-03
9.633126625325065362e+00,6.035430621610772262e-01,3.551110333732040991e-01,1.691238013198075453e-08,-2.679335792457225845e-03
9.635527105421084926e+00,6.035430622067969875e-01,3.551110334270594637e-01,1.682419728351068124e-08,2.124715041263157064e-03
9.637927585517102713e+00,6.035430622523112465e-01,3.551110334806728552e-01,1.673641076794636451e-08,4.022370048151991014e-03
9.640328065613122277e+00,6.035430622976200032e-01,3.551110335340441071e-01,1.664902052512798741e-08,8.154999541389538684e-03
9.642728545709141841e+00,6.035430623427230357e-01,3.551110335871730528e-01,1.656202721681360242e-08,-8.422101050080092396e-03
9.645129025805161405e+00,6.035430623876203438e-01,3.551110336400594703e-01,1.647543066252376205e-08,1.467745782144627004e-02
9.647529505901180968e+00,6.035430624323115945e-01,3.551110336927033040e-01,1.638923158417632912e-08,5.354825692794190628e-04
9.649929985997198756e+00,6.035430624767967878e-01,3.551110337451043875e-01,1.630342982134513283e-08,-1.564976895472330442e-03
9.652330466093218320e+00,6.035430625210757016e-01,3.551110337972625541e-01,1.621802601573494896e-08,7.092987468331402555e-03
9.654730946189237883e+00,6.035430625651484471e-01,3.551110338491776375e-01,1.613301996681304666e-08,-6.837642327100731596e-03
9.657131426285257447e+00,6.035430626090148021e-01,3.551110339008496375e-01,1.604841193527200350e-08,8.941113603177400920e-03
9.659531906381277011e+00,6.035430626526746556e-01,3.551110339522783321e-01,1.596420222191093725e-08,2.165375389166280390e-02
9.661932386477294799e+00,6.035430626961278966e-01,3.551110340034637214e-01,1.588039092699622493e-08,4.515761475701128742e-03
9.664332866573314362e+00,6.035430627393745251e-01,3.551110340544056387e-01,1.579697823100735042e-08,2.202287715329778305e-03
9.666733346669333926e+00,6.035430627824144301e-01,3.551110341051039732e-01,1.571396433447705783e-08,-4.647161902366904636e-03
9.669133826765353490e+00,6.035430628252476115e-01,3.551110341555587246e-01,1.563134917724554012e-08,1.509523460323366172e-02
9.671534306861373054e+00,6.035430628678738474e-01,3.551110342057697822e-01,1.554913314032501537e-08,1.147025605290350088e-02
9.673934786957390841e+00,6.035430629102933597e-01,3.551110342557370902e-01,1.546731592291638233e-08,-1.505528293037905301e-02
9.676335267053410405e+00,6.035430629525058155e-01,3.551110343054605933e-01,1.538589796619167932e-08,9.857143936429750217e-03
9.678735747149429969e+00,6.035430629945113257e-01,3.551110343549402359e-01,1.530487931025746308e-08,-6.620877802507883769e-03
9.681136227245449533e+00,6.035430630363098903e-01,3.551110344041760181e-01,1.522425979468755292e-08,-1.173871326726660946e-02
9.683536707341469096e+00,6.035430630779015093e-01,3.551110344531678287e-01,1.514403941948196538e-08,-7.013206639588898898e-04
9.685937187437486884e+00,6.035430631192859607e-01,3.551110345019157788e-01,1.506421868597255569e-08,-6.625507840941346170e-03
9.688337667533506448e+00,6.035430631604634666e-01,3.551110345504197019e-01,1.498479709282748186e-08,1.164565690552507929e-02
9.690738147629526011e+00,6.035430632014339158e-01,3.551110345986797090e-01,1.490577502105896524e-08,-1.263912540496698114e-02
9.693138627725545575e+00,6.035430632421973085e-01,3.551110346466958001e-01,1.482715220997445309e-08,-1.292558515689610187e-02
9.695539107821565139e+00,6.035430632827536446e-01,3.551110346944679197e-01,1.474892882000014763e-08,-9.511896909760411689e-03
9.697939587917582926e+00,6.035430633231030351e-01,3.551110347419960678e-01,1.467110465060331800e-08,-1.430996767241739459e-03
9.700340068013602490e+00,6.035430633632454800e-01,3.551110347892804109e-01,1.459367972183725251e-08,5.888154786469112535e-03
9.702740548109622054e+00,6.035430634031808683e-01,3.551110348363208380e-01,1.451665403370195613e-08,-1.094134499414257423e-02
9.705141028205641618e+00,6.035430634429094221e-01,3.551110348831174601e-01,1.444002746587779828e-08,-7.294233482493882315e-03
9.707541508301661182e+00,6.035430634824311413e-01,3.551110349296703328e-01,1.436379989804514674e-08,-1.576059866563226178e-02
9.709941988397678969e+00,6.035430635217459150e-01,3.551110349759794560e-01,1.428797139036383004e-08,-2.036841186494636313e-03
9.712342468493698533e+00,6.035430635608540761e-01,3.551110350220449963e-01,1.421254146155528288e-08,-1.030420339273370282e-02
9.714742948589718097e+00,6.035430635997555138e-01,3.551110350678669536e-01,1.413751027204571080e-08,2.166898841107028559e-02
9.717143428685737661e+00,6.035430636384503389e-01,3.551110351134454390e-01,1.406287776167529850e-08,1.921571796504217486e-02
9.719543908781757224e+00,6.035430636769386625e-01,3.551110351587805081e-01,1.398864354943185274e-08,-9.403607356978860993e-03
9.721944388877775012e+00,6.035430637152204847e-01,3.551110352038723272e-01,1.391480763531538015e-08,1.299248676200314302e-03
9.724344868973794576e+00,6.035430637532960274e-01,3.551110352487209521e-01,1.384136961826041571e-08,4.120710655425859938e-03
9.726745349069814139e+00,6.035430637911652907e-01,3.551110352933265490e-01,1.376832957848006136e-08,-5.552822300425278197e-03
9.729145829165833703e+00,6.035430638288283856e-01,3.551110353376891737e-01,1.369568721517521918e-08,-4.008964604695478863e-03
9.731546309261853267e+00,6.035430638662855340e-01,3.551110353818090482e-01,1.362344208717386739e-08,6.308484686269913780e-03
9.733946789357871054e+00,6.035430639035367362e-01,3.551110354256862278e-01,1.355159425463584280e-08,-2.814410743483661617e-03
9.736347269453890618e+00,6.035430639405821029e-01,3.551110354693208793e-01,1.348014353708168301e-08,-3.116333017348729001e-03
9.738747749549910182e+00,6.035430639774218564e-01,3.551110355127131690e-01,1.340908937301973403e-08,-4.092007049913308557e-04
9.741148229645929746e+00,6.035430640140562186e-01,3.551110355558633191e-01,1.333843150175743980e-08,1.225478624420259753e-02
9.743548709741947533e+00,6.035430640504850786e-01,3.551110355987713851e-01,1.326816990324153188e-08,-2.717875596331763288e-03
9.745949189837967097e+00,6.035430640867088803e-01,3.551110356414376445e-01,1.319830405608690476e-08,3.770897385581931452e-03
9.748349669933986661e+00,6.035430641227275128e-01,3.551110356838622639e-01,1.312883383997391298e-08,2.282587331155433788e-03
9.750750150030006225e+00,6.035430641585413092e-01,3.551110357260454098e-01,1.305975889394364334e-08,7.046931078042364439e-03
9.753150630126025789e+00,6.035430641941504915e-01,3.551110357679873597e-01,1.299107853618478647e-08,-2.048183452104636575e-03
9.755551110222043576e+00,6.035430642295551706e-01,3.551110358096882247e-01,1.292279278675062571e-08,-5.025105526100154089e-03
9.757951590318063140e+00,6.035430642647554578e-01,3.551110358511482823e-01,1.285490132478878475e-08,-6.987873537304996850e-03
9.760352070414082704e+00,6.035430642997516859e-01,3.551110358923678101e-01,1.278740346848795754e-08,2.276556372507207698e-03
9.762752550510102267e+00,6.035430643345439661e-01,3.551110359333469746e-01,1.272029895715559463e-08,1.295519300848400413e-03
9.765153030606121831e+00,6.035430643691325203e-01,3.551110359740859979e-01,1.265358755015241504e-08,-2.669533783939442850e-03
9.767553510702139619e+00,6.035430644035175707e-01,3.551110360145852129e-01,1.258726862582693130e-08,2.124194504722046531e-03
9.769953990798159182e+00,6.035430644376994502e-01,3.551110360548448419e-01,1.252134176306040499e-08,2.356234538607249532e-02
9.772354470894178746e+00,6.035430644716781590e-01,3.551110360948651623e-01,1.245580660089390801e-08,7.792295957660990736e-03
9.774754950990198310e+00,6.035430645054542520e-01,3.551110361346464517e-01,1.239066267810215014e-08,-1.844667636113675457e-02
9.777155431086217874e+00,6.035430645390276183e-01,3.551110361741889876e-01,1.232590957356638304e-08,1.293490044575495469e-02
9.779555911182235661e+00,6.035430645723988130e-01,3.551110362134930476e-01,1.226154652526220865e-08,1.347857441497333966e-03
9.781956391278255225e+00,6.035430646055678361e-01,3.551110362525590203e-01,1.219757333265689445e-08,-1.025401115534437142e-02
9.784356871374274789e+00,6.035430646385351316e-01,3.551110362913870722e-01,1.213398947436532172e-08,1.335664748148527974e-02
9.786757351470294353e+00,6.035430646713010328e-01,3.551110363299776473e-01,1.207079420841636580e-08,-8.769022270880898022e-04
9.789157831566313916e+00,6.035430647038655394e-01,3.551110363683310789e-01,1.200798733427729254e-08,1.009099067282060759e-02
9.791558311662331704e+00,6.035430647362292067e-01,3.551110364064475888e-01,1.194556788939095978e-08,-6.218313820255310341e-03
9.793958791758351268e+00,6.035430647683921457e-01,3.551110364443275658e-01,1.188353571333118517e-08,1.048947384006975077e-02
9.796359271854370832e+00,6.035430648003548004e-01,3.551110364819714538e-01,1.182188990370064680e-08,-2.901592813317697625e-03
9.798759751950390395e+00,6.035430648321173930e-01,3.551110365193794749e-01,1.176062997922077939e-08,9.492049265661287039e-03
9.801160232046409959e+00,6.035430648636802564e-01,3.551110365565520732e-01,1.169975553882610800e-08,8.111485768521563972e-03
9.803560712142427747e+00,6.035430648950436128e-01,3.551110365934895818e-01,1.163926574027913428e-08,-1.160156774089567133e-02
9.805961192238447310e+00,6.035430649262080172e-01,3.551110366301924448e-01,1.157915992182182561e-08,3.597474178696518331e-03
9.808361672334466874e+00,6.035430649571735806e-01,3.551110366666609952e-01,1.151943758212233664e-08,4.623100696454681899e-03
9.810762152430486438e+00,6.035430649879407472e-01,3.551110367028956771e-01,1.146009789899644743e-08,-6.784780682632828757e-04
9.813162632526506002e+00,6.035430650185098500e-01,3.551110367388968792e-01,1.140114057164505507e-08,-1.789808689241681114e-02
9.815563112622523789e+00,6.035430650488813331e-01,3.551110367746650454e-01,1.134256427655208270e-08,2.724815436920459671e-03
9.817963592718543353e+00,6.035430650790553075e-01,3.551110368102005088e-01,1.128436897361098846e-08,-3.284309981559264870e-03
9.820364072814562917e+00,6.035430651090324394e-01,3.551110368455037691e-01,1.122655364010480994e-08,1.187025223025884625e-02
9.822764552910582481e+00,6.035430651388128398e-01,3.551110368805753259e-01,1.116911761427551285e-08,-1.073155436145233239e-02
9.825165033006602044e+00,6.035430651683970638e-01,3.551110369154155122e-01,1.111206013409869084e-08,9.738404627804104693e-03
9.827565513102619832e+00,6.035430651977854444e-01,3.551110369500248276e-01,1.105538049770976610e-08,1.278623634611479034e-03
9.829965993198639396e+00,6.035430652269784257e-01,3.551110369844037162e-01,1.099907774255159152e-08,2.534031602582531573e-02
9.832366473294658960e+00,6.035430652559762299e-01,3.551110370185527332e-01,1.094315158787833761e-08,-1.016783408494720785e-02
9.834766953390678523e+00,6.035430652847795230e-01,3.551110370524722670e-01,1.088760060990756210e-08,9.469030113468356047e-03
9.837167433486698087e+00,6.035430653133885270e-01,3.551110370861628729e-01,1.083242440757379169e-08,-5.438870925625598034e-03
9.839567913582715875e+00,6.035430653418037972e-01,3.551110371196249949e-01,1.077762201831988094e-08,-9.580759092151889741e-03
9.841968393678735438e+00,6.035430653700256665e-01,3.551110371528591880e-01,1.072319282049434238e-08,1.066798755903242482e-02
9.844368873774755002e+00,6.035430653980545790e-01,3.551110371858658965e-01,1.066913571116711829e-08,5.940890268929671821e-03
9.846769353870774566e+00,6.035430654258909788e-01,3.551110372186456754e-01,1.061545010879326638e-08,1.039531188103468354e-02
9.849169833966794130e+00,6.035430654535354211e-01,3.551110372511990798e-01,1.056213483022963031e-08,-1.618550306416193310e-02
9.851570314062811917e+00,6.035430654809882389e-01,3.551110372835266649e-01,1.050918913350507882e-08,-1.207490829184329310e-02
9.853970794158831481e+00,6.035430655082498763e-01,3.551110373156288746e-01,1.045661237691485102e-08,5.803181583332172634e-03
9.856371274254851045e+00,6.035430655353208884e-01,3.551110373475063753e-01,1.040440317678304980e-08,-8.552848571429683133e-03
9.858771754350870609e+00,6.035430655622018303e-01,3.551110373791596109e-01,1.035256079113854223e-08,1.313092916717844075e-02
9.861172234446890172e+00,6.035430655888929241e-01,3.551110374105893031e-01,1.030108467854294112e-08,1.661823605413004223e-02
9.863572714542907960e+00,6.035430656153949469e-01,3.551110374417958959e-01,1.024997329489415212e-08,-1.327288211757230709e-03
9.865973194638927524e+00,6.035430656417081208e-01,3.551110374727800001e-01,1.019922619902015511e-08,2.949590057244823771e-04
9.868373674734947087e+00,6.035430656678332229e-01,3.551110375035422817e-01,1.014884200724505464e-08,2.547254559028334139e-04
9.870774154830966651e+00,6.035430656937705862e-01,3.551110375340832959e-01,1.009881987733134573e-08,-2.929650182142448048e-03
9.873174634926986215e+00,6.035430657195207660e-01,3.551110375644036532e-01,1.004915898709480181e-08,-3.784922593110537706e-04
9.875575115023004003e+00,6.035430657450843173e-01,3.551110375945039088e-01,9.999858053125897791e-09,-2.330525743889076164e-03
9.877975595119023566e+00,6.035430657704617952e-01,3.551110376243847844e-01,9.950916132920758333e-09,4.280074969417109118e-03
9.880376075215043130e+00,6.035430657956536438e-01,3.551110376540468905e-01,9.902332364188611668e-09,-3.335082907702236789e-03
9.882776555311062694e+00,6.035430658206605292e-01,3.551110376834908933e-01,9.854105343200283958e-09,-5.212494149052165383e-03
9.885177035407082258e+00,6.035430658454828956e-01,3.551110377127173479e-01,9.806234388144462527e-09,-3.000420310204629081e-03
9.887577515503100045e+00,6.035430658701212980e-01,3.551110377417269759e-01,9.758718235664895717e-09,-6.122643875251455176e-03
9.889977995599119609e+00,6.035430658945764026e-01,3.551110377705204990e-01,9.711555842991341098e-09,-8.061731945836916966e-04
9.892378475695139173e+00,6.035430659188487645e-01,3.551110377990984723e-01,9.664745886607723457e-09,5.392144001355409465e-03
9.894778955791158737e+00,6.035430659429388278e-01,3.551110378274616730e-01,9.618287644596183286e-09,2.056165459132738849e-02
9.897179435887178300e+00,6.035430659668473696e-01,3.551110378556107672e-01,9.572179592907902943e-09,-1.628746525988011493e-02
9.899579915983196088e+00,6.035430659905748341e-01,3.551110378835464210e-01,9.526420829145560525e-09,-1.378015096733100492e-02
9.901980396079215652e+00,6.035430660141218873e-01,3.551110379112693560e-01,9.481010170165993075e-09,-6.838605695791915391e-04
9.904380876175235215e+00,6.035430660374891954e-01,3.551110379387803495e-01,9.435946372666224005e-09,3.157285093779705590e-04
9.906781356271254779e+00,6.035430660606772024e-01,3.551110379660800120e-01,9.391228413929282646e-09,-4.489926870968165089e-04
9.909181836367274343e+00,6.035430660836866856e-01,3.551110379931691763e-01,9.346854769906353011e-09,1.872231329449845078e-02
9.911582316463292130e+00,6.035430661065182001e-01,3.551110380200485639e-01,9.302824578306656719e-09,-1.825752220020136415e-02
9.913982796559311694e+00,6.035430661291724119e-01,3.551110380467188410e-01,9.259136375241199685e-09,-1.550767418630505032e-03
9.916383276655331258e+00,6.035430661516498763e-01,3.551110380731808958e-01,9.215789097886466062e-09,-1.272565788963478037e-02
9.918783756751350822e+00,6.035430661739513702e-01,3.551110380994353388e-01,9.172781462832925814e-09,-3.025048518326842184e-03
9.921184236847370386e+00,6.035430661960775600e-01,3.551110381254830584e-01,9.130111946031761300e-09,5.147329699219368136e-03
9.923584716943388173e+00,6.035430662180288897e-01,3.551110381513248315e-01,9.087779825565114666e-09,-1.443575238827624757e-02
9.925985197039407737e+00,6.035430662398062474e-01,3.551110381769613800e-01,9.045783236478508625e-09,1.023784539699885109e-02
9.928385677135427301e+00,6.035430662614102992e-01,3.551110382023935363e-01,9.004121075841882151e-09,-8.460804142071294554e-03
9.930786157231446865e+00,6.035430662828416004e-01,3.551110382276220778e-01,8.962792120405523803e-09,-1.048130971612990132e-02
9.933186637327464652e+00,6.035430663041009280e-01,3.551110382526478926e-01,8.921794986493534812e-09,-1.645824601638585724e-02
9.935587117423484216e+00,6.035430663251889483e-01,3.551110382774717023e-01,8.881128350589838310e-09,-6.997413512874493813e-03
9.937987597519503780e+00,6.035430663461063272e-01,3.551110383020943950e-01,8.840790889178354120e-09,-7.420386520701498581e-03
9.940388077615523343e+00,6.035430663668538420e-01,3.551110383265168036e-01,8.800781138370083195e-09,8.284757153886081193e-03
9.942788557711542907e+00,6.035430663874321588e-01,3.551110383507397605e-01,8.761097754595680215e-09,-1.561981424788529832e-02
9.945189037807560695e+00,6.035430664078420548e-01,3.551110383747640986e-01,8.721739354179238138e-09,2.130717352395196645e-03
9.947589517903580258e+00,6.035430664280843072e-01,3.551110383985907060e-01,8.682704493285041258e-09,8.412993625251658295e-03
9.949989997999599822e+00,6.035430664481594709e-01,3.551110384222204708e-01,8.643991788237182534e-09,-2.519590744287107578e-03
9.952390478095619386e+00,6.035430664680684343e-01,3.551110384456542812e-01,8.605599815253216366e-09,7.684346425023773873e-03
9.954790958191638950e+00,6.035430664878118634e-01,3.551110384688929145e-01,8.567527150550693845e-09,-6.930493684675050406e-03
9.957191438287656737e+00,6.035430665073906464e-01,3.551110384919373697e-01,8.529772149761153528e-09,4.141837551408049205e-03
9.959591918383676301e+00,6.035430665268054495e-01,3.551110385147885351e-01,8.492333389102144850e-09,-3.338193565706136165e-03
9.961992398479695865e+00,6.035430665460570498e-01,3.551110385374472433e-01,8.455209705483781579e-09,2.158893429969115443e-02
9.964392878575715429e+00,6.035430665651462245e-01,3.551110385599144936e-01,8.418399173791767833e-09,-2.838988956532603313e-03
9.966793358671734993e+00,6.035430665840737507e-01,3.551110385821912296e-01,8.381900650989485832e-09,-2.992752655923668677e-03
9.969193838767752780e+00,6.035430666028404056e-01,3.551110386042782840e-01,8.345712292175736667e-09,4.038386856880733615e-03
9.971594318863772344e+00,6.035430666214470774e-01,3.551110386261767116e-01,8.309832793887711921e-09,-5.288832221363857188e-03
9.973994798959791908e+00,6.035430666398944322e-01,3.551110386478873449e-01,8.274260531810225221e-09,-1.960266648468638167e-03
9.976395279055811471e+00,6.035430666581834691e-01,3.551110386694112386e-01,8.238993681095349419e-09,3.384185700390460530e-03
9.978795759151831035e+00,6.035430666763148544e-01,3.551110386907493366e-01,8.204031078653191664e-09,8.752313976365050721e-03
9.981196239247848823e+00,6.035430666942894762e-01,3.551110387119025824e-01,8.169370819422732798e-09,-5.958541900498109598e-03
9.983596719343868386e+00,6.035430667121081116e-01,3.551110387328719753e-01,8.135011439514972120e-09,6.071629250990568868e-04
9.985997199439887950e+00,6.035430667297716489e-01,3.551110387536585145e-01,8.100951354721270085e-09,-1.710066819792005434e-03
9.988397679535907514e+00,6.035430667472808652e-01,3.551110387742631991e-01,8.067188840460066624e-09,6.976867334048592051e-03
9.990798159631927078e+00,6.035430667646367597e-01,3.551110387946870284e-01,8.033722272416173709e-09,8.214865555832168501e-03
9.993198639727944865e+00,6.035430667818401096e-01,3.551110388149310015e-01,8.000549966114578100e-09,4.039660519424194234e-03
9.995599119823964429e+00,6.035430667988918030e-01,3.551110388349961733e-01,7.967670297240091769e-09,2.663035619470642112e-03
9.997999599919983993e+00,6.035430668157926171e-01,3.551110388548835428e-01,7.935081581317704785e-09,1.792133943934512072e-02
1.000040008001600356e+01,6.035430668325435510e-01,3.551110388745941648e-01,7.902782093765855425e-09,-8.717991694659601998e-03
1.000280056011202312e+01,6.035430668491453821e-01,3.551110388941290941e-01,7.870770130056258688e-09,1.637635988518780158e-02
1.000520104020804091e+01,6.035430668655991093e-01,3.551110389134893852e-01,7.839044065873724892e-09,5.386796836514246012e-03
1.000760152030406047e+01,6.035430668819056210e-01,3.551110389326760930e-01,7.807601815677762557e-09,-1.532524381026019629e-02
1.001000200040008004e+01,6.035430668980656943e-01,3.551110389516902721e-01,7.776442156218663550e-09,1.301104611028174214e-03
1.001240248049609960e+01,6.035430669140804394e-01,3.551110389705329773e-01,7.745562941796112836e-09,-1.413792571834416624e-02
1.001480296059211916e+01,6.035430669299506334e-01,3.551110389892054298e-01,7.714962447828550345e-09,-1.225429994266941233e-03
1.001720344068813695e+01,6.035430669456772756e-01,3.551110390077085732e-01,7.684638949734417662e-09,-2.028269498211677721e-02
1.001960392078415651e+01,6.035430669612613652e-01,3.551110390260435734e-01,7.654590502346140526e-09,7.302357439102810308e-03
1.002200440088017608e+01,6.035430669767036793e-01,3.551110390442115405e-01,7.624815561561624572e-09,-7.883294850865600958e-03
1.002440488097619564e+01,6.035430669920052171e-01,3.551110390622135848e-01,7.595312081946928460e-09,1.652813954450428960e-02
1.002680536107221521e+01,6.035430670071669779e-01,3.551110390800508720e-01,7.566078338920490468e-09,-7.227270206587112049e-03
1.002920584116823299e+01,6.035430670221899607e-01,3.551110390977244569e-01,7.537112327154912779e-09,5.619843451557171229e-04
1.003160632126425256e+01,6.035430670370750539e-01,3.551110391152355605e-01,7.508412402281735602e-09,-1.355826063169341365e-02
1.003400680136027212e+01,6.035430670518232565e-01,3.551110391325853488e-01,7.479976418600640596e-09,-1.266084259837642724e-03
1.003640728145629168e+01,6.035430670664355679e-01,3.551110391497748764e-01,7.451802611423524168e-09,4.592444224227171224e-04
1.003880776155231125e+01,6.035430670809129872e-01,3.551110391668054200e-01,7.423889135849179963e-09,5.088605009818586433e-03
1.004120824164832904e+01,6.035430670952565135e-01,3.551110391836781455e-01,7.396233926390389918e-09,2.473773234569812823e-02
1.004360872174434860e+01,6.035430671094671462e-01,3.551110392003941629e-01,7.368834937613208560e-09,1.651094940776296621e-02
1.004600920184036816e+01,6.035430671235457734e-01,3.551110392169546937e-01,7.341690705628640975e-09,7.880397001297998957e-03
1.004840968193638773e+01,6.035430671374936162e-01,3.551110392333609589e-01,7.314798803990534384e-09,-3.201407226576587651e-03
1.005081016203240729e+01,6.035430671513115630e-01,3.551110392496141799e-01,7.288157407850959983e-09,-2.769544800281354725e-03
1.005321064212842508e+01,6.035430671650007239e-01,3.551110392657155779e-01,7.261764551989070097e-09,-2.988896098135326689e-03
1.005561112222444464e+01,6.035430671785620982e-01,3.551110392816663186e-01,7.235618130811095697e-09,-8.431707947030634559e-03
1.005801160232046421e+01,6.035430671919966850e-01,3.551110392974676788e-01,7.209716319469109633e-09,6.836613708975506840e-03
1.006041208241648377e+01,6.035430672053055945e-01,3.551110393131208798e-01,7.184056932156246732e-09,-4.166349529710488436e-04
1.006281256251250333e+01,6.035430672184899370e-01,3.551110393286271982e-01,7.158637863278743754e-09,5.440772909062582992e-03
1.006521304260852112e+01,6.035430672315507117e-01,3.551110393439878554e-01,7.133457267935393517e-09,-2.291812592189083203e-03
1.006761352270454069e+01,6.035430672444889177e-01,3.551110393592041836e-01,7.108512900159513909e-09,3.933869166468325664e-03
1.007001400280056025e+01,6.035430672573056654e-01,3.551110393742774041e-01,7.083802955156445406e-09,1.781699171035270104e-02
1.007241448289657981e+01,6.035430672700021759e-01,3.551110393892087380e-01,7.059324946320218291e-09,3.771823791805245605e-03
1.007481496299259938e+01,6.035430672825794485e-01,3.551110394039996287e-01,7.035077008696353621e-09,9.549438259628322684e-03
1.007721544308861716e+01,6.035430672950385933e-01,3.551110394186512420e-01,7.011056896318166802e-09,-8.166166116047269760e-03
1.007961592318463673e+01,6.035430673073806096e-01,3.551110394331649101e-01,6.987262643964807677e-09,-1.138711914091272443e-03
1.008201640328065629e+01,6.035430673196068296e-01,3.551110394475420207e-01,6.963691825190126774e-09,-3.423810205327704279e-03
1.008441688337667586e+01,6.035430673317181416e-01,3.551110394617837951e-01,6.940342675306016365e-09,5.417588899742581746e-03
1.008681736347269542e+01,6.035430673437158777e-01,3.551110394758916211e-01,6.917212627493406452e-09,3.392542703259051381e-03
1.008921784356871321e+01,6.035430673556010372e-01,3.551110394898668310e-01,6.894299716531448531e-09,-6.272436841436278450e-03
1.009161832366473277e+01,6.035430673673748414e-01,3.551110395037108125e-01,6.871601636293636109e-09,4.006384808810582732e-03
1.009401880376075233e+01,6.035430673790382894e-01,3.551110395174248424e-01,6.849116381452572195e-09,1.779912491555871775e-03
1.009641928385677190e+01,6.035430673905927135e-01,3.551110395310103085e-01,6.826841465402284592e-09,-1.508275157054618509e-02
1.009881976395279146e+01,6.035430674020392239e-01,3.551110395444685430e-01,6.804774782549005922e-09,3.104997287674021072e-04
1.010122024404880925e+01,6.035430674133789308e-01,3.551110395578010448e-01,6.782914046819503106e-09,1.252135190714519404e-02
1.010362072414482881e+01,6.035430674246130556e-01,3.551110395710090906e-01,6.761256952087270476e-09,-8.207854161170329357e-03
1.010602120424084838e+01,6.035430674357428193e-01,3.551110395840940681e-01,6.739801172172526467e-09,1.163067529389811422e-02
1.010842168433686794e+01,6.035430674467693324e-01,3.551110395970574762e-01,6.718544561374956044e-09,7.716165371518820572e-03
1.011082216443288573e+01,6.035430674576938159e-01,3.551110396099007027e-01,6.697484773461503399e-09,2.488660678642613637e-03
1.011322264452890529e+01,6.035430674685173802e-01,3.551110396226250798e-01,6.676619542412210522e-09,5.252667941161771707e-03
1.011562312462492486e+01,6.035430674792414685e-01,3.551110396352321064e-01,6.655946321461283313e-09,-7.216465406259955397e-03
1.011802360472094442e+01,6.035430674898670800e-01,3.551110396477231701e-01,6.635463005014953568e-09,7.911420550312799407e-03
1.012042408481696398e+01,6.035430675003955470e-01,3.551110396600998254e-01,6.615167066360699775e-09,-1.334664809730144210e-02
1.012282456491298177e+01,6.035430675108280907e-01,3.551110396723634044e-01,6.595056219425291337e-09,-1.034342930953199673e-02
1.012522504500900133e+01,6.035430675211658214e-01,3.551110396845154060e-01,6.575128057815847234e-09,6.289891161287882067e-03
1.012762552510502090e+01,6.035430675314101823e-01,3.551110396965572735e-01,6.555380175139493892e-09,-1.011355655154041848e-02
1.013002600520104046e+01,6.035430675415622837e-01,3.551110397084905612e-01,6.535810104843530047e-09,2.101674629004853315e-02
1.013242648529706003e+01,6.035430675516234578e-01,3.551110397203166569e-01,6.516415460588353886e-09,4.326950133972096851e-03
1.013482696539307781e+01,6.035430675615949259e-01,3.551110397320371148e-01,6.497193896140909600e-09,1.003026601545425021e-02
1.013722744548909738e+01,6.035430675714779092e-01,3.551110397436534338e-01,6.478142944948498406e-09,1.068457404442203600e-02
1.013962792558511694e+01,6.035430675812738510e-01,3.551110397551670572e-01,6.459259899819133087e-09,-2.926365289616167202e-03
1.014202840568113650e+01,6.035430675909838616e-01,3.551110397665795948e-01,6.440542675212318855e-09,1.272361265962878088e-03
1.014442888577715607e+01,6.035430676006092732e-01,3.551110397778925454e-01,6.421988503776248248e-09,5.778093539814510571e-03
1.014682936587317386e+01,6.035430676101514180e-01,3.551110397891073522e-01,6.403594898904947411e-09,1.106026751170554982e-03
1.014922984596919342e+01,6.035430676196116284e-01,3.551110398002256807e-01,6.385359333885894832e-09,1.681833223962906840e-02
1.015163032606521298e+01,6.035430676289911256e-01,3.551110398112490296e-01,6.367279442432762114e-09,1.141564689352809678e-02
1.015403080616123255e+01,6.035430676382913528e-01,3.551110398221788977e-01,6.349352457193738485e-09,3.283916045499681718e-03
1.015643128625725211e+01,6.035430676475135314e-01,3.551110398330169504e-01,6.331576031935770617e-09,1.377468349946463048e-02
1.015883176635326990e+01,6.035430676566589936e-01,3.551110398437646865e-01,6.313947459466867986e-09,1.830681716893163774e-03
1.016123224644928946e+01,6.035430676657291826e-01,3.551110398544237712e-01,6.296464072701594343e-09,8.895782518747008538e-03
1.016363272654530903e+01,6.035430676747253198e-01,3.551110398649956479e-01,6.279123525406892224e-09,2.745398903561004252e-03
1.016603320664132859e+01,6.035430676836488484e-01,3.551110398754820374e-01,6.261923070284227581e-09,-1.560173656014858089e-03
