t,p,q,dp_dt,dp_dt_noisy
4.388877775555111072e+01,4.052505565926243225e-01,1.852198452066793621e-01,1.394851126962359800e-10,2.707560945286451894e-03
4.389877975595118897e+01,4.052505565979236390e-01,1.852198452093178072e-01,1.368090276482325507e-10,5.461379637913608802e-03
4.390878175635127434e+01,4.052505566031746054e-01,1.852198452119322436e-01,1.341573796498352067e-10,-1.402488641954034894e-02
4.391878375675135260e+01,4.052505566083769994e-01,1.852198452145225605e-01,1.315301270676805245e-10,6.828183653684617542e-03
4.392878575715143086e+01,4.052505566135307102e-01,1.852198452170887022e-01,1.289275804172707041e-10,2.469593821548684079e-03
4.393878775755150912e+01,4.052505566186354602e-01,1.852198452196305578e-01,1.263496685749432302e-10,-8.617871601863667450e-03
4.394878975795159448e+01,4.052505566236911938e-01,1.852198452221480718e-01,1.237965233796822773e-10,1.289519948676270435e-02
4.395879175835167274e+01,4.052505566286976890e-01,1.852198452246411331e-01,1.212681725870634608e-10,-2.692985112613828684e-05
4.396879375875175100e+01,4.052505566336548348e-01,1.852198452271096862e-01,1.187648625278203696e-10,6.481966613127620319e-03
4.397879575915182926e+01,4.052505566385624092e-01,1.852198452295536202e-01,1.162864821796505410e-10,4.605879700904691280e-03
4.398879775955191462e+01,4.052505566434203010e-01,1.852198452319729349e-01,1.138331911371137650e-10,-6.991979333702711026e-03
4.399879975995199288e+01,4.052505566482283439e-01,1.852198452343674639e-01,1.114051038919594561e-10,2.893959878562354145e-03
4.400880176035207114e+01,4.052505566529864267e-01,1.852198452367372072e-01,1.090021562594190030e-10,1.384197264109092960e-02
4.401880376075214940e+01,4.052505566576943830e-01,1.852198452390820538e-01,1.066245425285217152e-10,-1.105686529864982962e-02
4.402880576115223477e+01,4.052505566623520461e-01,1.852198452414019758e-01,1.042722973937371123e-10,-1.036795025690547857e-02
4.403880776155231302e+01,4.052505566669593051e-01,1.852198452436968346e-01,1.019455284079207047e-10,-9.117011043161173806e-03
4.404880976195239128e+01,4.052505566715160490e-01,1.852198452459666578e-01,9.964421995856120873e-11,7.403993554028077961e-03
4.405881176235246954e+01,4.052505566760221667e-01,1.852198452482113067e-01,9.736853684438884216e-11,-4.624320840912395612e-03
4.406881376275255491e+01,4.052505566804774362e-01,1.852198452504307258e-01,9.511845651399841728e-11,2.939225940862765906e-03
4.407881576315263317e+01,4.052505566848818574e-01,1.852198452526249151e-01,9.289408305079849271e-11,1.141805675628768460e-02
4.408881776355271143e+01,4.052505566892352085e-01,1.852198452547937357e-01,9.069542165895949637e-11,-1.126079182954516263e-02
4.409881976395278969e+01,4.052505566935373782e-01,1.852198452569371878e-01,8.852269438308635330e-11,1.472761833873158406e-02
4.410882176435287505e+01,4.052505566977883111e-01,1.852198452590552158e-01,8.637570693414975409e-11,2.820246228251816964e-04
4.411882376475295331e+01,4.052505567019878963e-01,1.852198452611477086e-01,8.425468135675462378e-11,-1.761070358509788259e-03
4.412882576515303157e+01,4.052505567061360225e-01,1.852198452632146664e-01,8.215966969260524166e-11,1.528648956402065343e-02
4.413882776555310983e+01,4.052505567102325235e-01,1.852198452652560334e-01,8.009069449310679545e-11,4.561234422202246203e-03
4.414882976595319519e+01,4.052505567142773435e-01,1.852198452672717544e-01,7.804775402353580915e-11,-1.316387685438264246e-02
4.415883176635327345e+01,4.052505567182704271e-01,1.852198452692617459e-01,7.603101134789902460e-11,-6.037001241356742707e-04
4.416883376675335171e+01,4.052505567222116079e-01,1.852198452712260357e-01,7.404044391479125409e-11,-7.726852285502394495e-03
4.417883576715342997e+01,4.052505567261008301e-01,1.852198452731645129e-01,7.207602396863688199e-11,2.644886386866694434e-03
4.418883776755351533e+01,4.052505567299379829e-01,1.852198452750771496e-01,7.013794926791216966e-11,-4.715132206939366168e-03
4.419883976795359359e+01,4.052505567337230663e-01,1.852198452769639458e-01,6.822615736257198193e-11,-3.405392453611939818e-03
4.420884176835367185e+01,4.052505567374559137e-01,1.852198452788247907e-01,6.634071764155535789e-11,9.574139567743635698e-03
4.421884376875375011e+01,4.052505567411364695e-01,1.852198452806597118e-01,6.448170990214219245e-11,-1.694862042259643459e-02
4.422884576915383548e+01,4.052505567447646229e-01,1.852198452824686536e-01,6.264906649011692252e-11,2.795440956862009062e-03
4.423884776955391374e+01,4.052505567483403737e-01,1.852198452842515608e-01,6.084295914310366982e-11,-2.352279845242942133e-03
4.424884976995399199e+01,4.052505567518636664e-01,1.852198452860084055e-01,5.906330285965211147e-11,3.217809527066774200e-03
4.425885177035407025e+01,4.052505567553343346e-01,1.852198452877391877e-01,5.731019304955342619e-11,-2.372920147989668327e-02
4.426885377075415562e+01,4.052505567587524338e-01,1.852198452894438518e-01,5.558361236557285423e-11,-9.559480724520222003e-03
4.427885577115423388e+01,4.052505567621177973e-01,1.852198452911223703e-01,5.388363193137291063e-11,-4.092519706335573555e-03
4.428885777155431214e+01,4.052505567654304808e-01,1.852198452927746875e-01,5.221024654278316746e-11,1.650960008408487376e-02
4.429885977195439040e+01,4.052505567686903176e-01,1.852198452944008589e-01,5.056354814014785148e-11,-1.257593854557013599e-02
4.430886177235447576e+01,4.052505567718973634e-01,1.852198452960007735e-01,4.894350723316787111e-11,-1.125735315413718164e-02
4.431886377275455402e+01,4.052505567750515070e-01,1.852198452975744591e-01,4.735020188439964528e-11,-1.931264022764412128e-03
4.432886577315463228e+01,4.052505567781527485e-01,1.852198452991218880e-01,4.578348117290076402e-11,3.160675174710123048e-03
4.433886777355471054e+01,4.052505567812010323e-01,1.852198453006430601e-01,4.424356193910572443e-11,-6.146373089436063704e-03
4.434886977395479590e+01,4.052505567841963585e-01,1.852198453021379199e-01,4.273043203995019468e-11,8.431954919069157336e-04
4.435887177435487416e+01,4.052505567871386161e-01,1.852198453036064674e-01,4.124403076011251557e-11,-1.637326312452460492e-02
4.436887377475495242e+01,4.052505567900278050e-01,1.852198453050486748e-01,3.978435463014573514e-11,1.687810189122391363e-02
4.437887577515503068e+01,4.052505567928639807e-01,1.852198453064645700e-01,3.835145048758370478e-11,-3.403169044949537307e-03
4.438887777555511605e+01,4.052505567956469767e-01,1.852198453078540974e-01,3.694545190613407470e-11,1.262932041936956542e-03
4.439887977595519430e+01,4.052505567983769041e-01,1.852198453092172847e-01,3.556622010791876676e-11,2.700817538551904609e-02
4.440888177635527256e+01,4.052505568010537074e-01,1.852198453105541043e-01,3.421376723600211278e-11,-5.637040878066015143e-03
4.441888377675535082e+01,4.052505568036773864e-01,1.852198453118645560e-01,3.288816788349357978e-11,-1.242133305508234288e-02
4.442888577715543619e+01,4.052505568062478858e-01,1.852198453131486400e-01,3.158940123371145603e-11,-9.904573436402896308e-03
4.443888777755551445e+01,4.052505568087652610e-01,1.852198453144063284e-01,3.031744473525055383e-11,1.669843289923701735e-02
4.444888977795559271e+01,4.052505568112294565e-01,1.852198453156376490e-01,2.907228624504654135e-11,-1.904399436685028394e-03
4.445889177835567097e+01,4.052505568136404723e-01,1.852198453168426018e-01,2.785405760208359283e-11,-7.839828294113896506e-03
4.446889377875575633e+01,4.052505568159983640e-01,1.852198453180211868e-01,2.666256798677935080e-11,-3.707358042315996851e-04
4.447889577915583459e+01,4.052505568183031315e-01,1.852198453191734040e-01,2.549793015615975378e-11,-4.879906560006509308e-04
4.448889777955591285e+01,4.052505568205547193e-01,1.852198453202992534e-01,2.436004002681624314e-11,1.006251088643527435e-02
4.449889977995599111e+01,4.052505568227532384e-01,1.852198453213987628e-01,2.324895831407047808e-11,7.202710328915467100e-03
4.450890178035607647e+01,4.052505568248986334e-01,1.852198453224719044e-01,2.216478910133101721e-11,3.772245165381684501e-03
4.451890378075615473e+01,4.052505568269909597e-01,1.852198453235187336e-01,2.110731381343988744e-11,4.830377521095002499e-03
4.452890578115623299e+01,4.052505568290302174e-01,1.852198453245392229e-01,2.007665561576388313e-11,-8.058010240747200820e-03
4.453890778155631125e+01,4.052505568310164619e-01,1.852198453255333999e-01,1.907280063051519647e-11,-1.259004691051009150e-02
4.454890978195639661e+01,4.052505568329497487e-01,1.852198453265012923e-01,1.809560487564532139e-11,4.063575606058736009e-03
4.455891178235647487e+01,4.052505568348300224e-01,1.852198453274429002e-01,1.714518284290367234e-11,5.270178829790210864e-03
4.456891378275655313e+01,4.052505568366573940e-01,1.852198453283582791e-01,1.622152932811982140e-11,1.721117241573437342e-03
4.457891578315663139e+01,4.052505568384318635e-01,1.852198453292474012e-01,1.532445524643488710e-11,2.886119878354823694e-03
4.458891778355671676e+01,4.052505568401535418e-01,1.852198453301102943e-01,1.445412192713213528e-11,6.334702454523409576e-03
4.459891978395679502e+01,4.052505568418223736e-01,1.852198453309470139e-01,1.361036977565177608e-11,-1.139065606105235141e-02
4.460892178435687327e+01,4.052505568434384697e-01,1.852198453317575599e-01,1.279324909897461282e-11,-3.376938043730763703e-03
4.461892378475695153e+01,4.052505568450018858e-01,1.852198453325419603e-01,1.200274254986588574e-11,-8.645430882076702434e-03
4.462892578515703690e+01,4.052505568465127328e-01,1.852198453333002426e-01,1.123878420883350771e-11,-1.858234208431759626e-02
4.463892778555711516e+01,4.052505568479709552e-01,1.852198453340324624e-01,1.050143479119913792e-11,5.342223724597022251e-03
4.464892978595719342e+01,4.052505568493766641e-01,1.852198453347386475e-01,9.790498273209990998e-12,-2.259058822367979256e-03
4.465893178635727168e+01,4.052505568507299150e-01,1.852198453354187702e-01,9.106052717422485898e-12,4.094209693280189896e-03
4.466893378675735704e+01,4.052505568520308743e-01,1.852198453360729413e-01,8.448053021026247222e-12,6.333438557636006210e-03
4.467893578715743530e+01,4.052505568532794866e-01,1.852198453367011610e-01,7.816431529805711875e-12,-9.020711220059839108e-03
4.468893778755751356e+01,4.052505568544758630e-01,1.852198453373034848e-01,7.211120589545316761e-12,1.509093669286533206e-02
4.469893978795759182e+01,4.052505568556201143e-01,1.852198453378799403e-01,6.632141016926773602e-12,3.050160852424808802e-03
4.470894178835767008e+01,4.052505568567123517e-01,1.852198453384305554e-01,6.079458117480562862e-12,1.010795795234991842e-02
4.471894378875775544e+01,4.052505568577525752e-01,1.852198453389553856e-01,5.552999032820693515e-12,1.695631761275782565e-02
4.472894578915783370e+01,4.052505568587408957e-01,1.852198453394544864e-01,5.052791518522781189e-12,-4.748231898811194202e-03
4.473894778955791196e+01,4.052505568596774799e-01,1.852198453399279132e-01,4.578738430072171184e-12,-6.146545600822292746e-03
4.474894978995799022e+01,4.052505568605623831e-01,1.852198453403756662e-01,4.130574354777039048e-12,1.808608560594338272e-03
4.475895179035807558e+01,4.052505568613956610e-01,1.852198453407978562e-01,3.708583787287444977e-12,1.111422569918032316e-02
4.476895379075815384e+01,4.052505568621774801e-01,1.852198453411944834e-01,3.312555091339319802e-12,1.143155251871986501e-02
4.477895579115823210e+01,4.052505568629078958e-01,1.852198453415656032e-01,2.942517757231755127e-12,-1.968767382327868062e-02
4.478895779155831036e+01,4.052505568635870192e-01,1.852198453419112989e-01,2.598298312617153272e-12,1.436975843500158494e-02
4.479895979195839573e+01,4.052505568642150169e-01,1.852198453422316260e-01,2.279924513071129866e-12,-4.449233150994946935e-03
4.480896179235847399e+01,4.052505568647919443e-01,1.852198453425266400e-01,1.987278397397318486e-12,4.911193453065757115e-03
4.481896379275855224e+01,4.052505568653179679e-01,1.852198453427963687e-01,1.720403333682618552e-12,-1.323709945049100258e-02
4.482896579315863050e+01,4.052505568657931989e-01,1.852198453430408953e-01,1.479084216216008940e-12,-8.821873181795654092e-03
4.483896779355871587e+01,4.052505568662177482e-01,1.852198453432603031e-01,1.263364413084389071e-12,3.663246398273038024e-03
4.484896979395879413e+01,4.052505568665917268e-01,1.852198453434545922e-01,1.073191882583479639e-12,-1.784323820698753560e-02
4.485897179435887239e+01,4.052505568669153013e-01,1.852198453436239012e-01,9.083879481952550350e-13,8.078995241033589195e-03
4.486897379475895065e+01,4.052505568671886382e-01,1.852198453437682857e-01,7.689873043892347937e-13,-5.387336061764559994e-03
4.487897579515903601e+01,4.052505568674117931e-01,1.852198453438877457e-01,6.548823983099083534e-13,2.768432404532287800e-03
4.488897779555911427e+01,4.052505568675849323e-01,1.852198453439824477e-01,5.660766994042276679e-13,1.482048564045948102e-03
4.489897979595919253e+01,4.052505568677082781e-01,1.852198453440523918e-01,5.024210214532587315e-13,-5.541026143776162961e-03
4.490898179635927079e+01,4.052505568677818859e-01,1.852198453440976889e-01,4.637991379841110984e-13,1.313419629704033927e-02
4.491898379675935615e+01,4.052505568678059222e-01,1.852198453441183945e-01,4.501676809098853482e-13,2.341314740775233758e-02
4.492898579715943441e+01,4.052505568677805536e-01,1.852198453441145920e-01,4.615925697226685998e-13,6.307562400980302846e-03
4.493898779755951267e+01,4.052505568677060022e-01,1.852198453440863923e-01,4.977112472159817003e-13,-1.715662052993683490e-02
4.494898979795959093e+01,4.052505568675823233e-01,1.852198453440338233e-01,5.587023899078502609e-13,1.219056575343891282e-03
4.495899179835967630e+01,4.052505568674097391e-01,1.852198453439569681e-01,6.443734434924408561e-13,-2.257396880676542164e-03
4.496899379875975455e+01,4.052505568671884717e-01,1.852198453438559655e-01,7.545752217508194803e-13,9.104216732759283850e-03
4.497899579915983281e+01,4.052505568669185765e-01,1.852198453437308434e-01,8.893944608567849741e-13,6.137425532992511626e-04
4.498899779955991107e+01,4.052505568666002755e-01,1.852198453435817405e-01,1.048527584202041396e-12,2.143241172771343656e-02
4.499899979995999644e+01,4.052505568662337909e-01,1.852198453434086844e-01,1.232052654343007703e-12,6.931772264687127358e-03
4.500900180036007470e+01,4.052505568658192336e-01,1.852198453432118141e-01,1.439830893401605749e-12,5.984109902524984044e-03
4.501900380076015296e+01,4.052505568653568258e-01,1.852198453429912128e-01,1.671779034650988649e-12,-3.430032328858946544e-03
4.502900580116023121e+01,4.052505568648467893e-01,1.852198453427469360e-01,1.927727075190510675e-12,-8.894181285272657195e-03
4.503900780156031658e+01,4.052505568642892353e-01,1.852198453424791225e-01,2.207645524721080221e-12,-8.485664863267261028e-04
4.504900980196039484e+01,4.052505568636844413e-01,1.852198453421878555e-01,2.511452851239326378e-12,2.029792030983982622e-03
4.505901180236047310e+01,4.052505568630325183e-01,1.852198453418732460e-01,2.839051910230594444e-12,4.792227204231536662e-03
4.506901380276055136e+01,4.052505568623337440e-01,1.852198453415353496e-01,3.190236269601243180e-12,2.011895766039547857e-03
4.507901580316063672e+01,4.052505568615882847e-01,1.852198453411743051e-01,3.565012868245176492e-12,-2.799065953198956284e-03
4.508901780356071498e+01,4.052505568607963626e-01,1.852198453407902234e-01,3.963263744966027957e-12,4.951182132828750972e-04
4.509901980396079324e+01,4.052505568599581443e-01,1.852198453403831879e-01,4.384813692692723919e-12,-4.626190714842987398e-03
4.510902180436087150e+01,4.052505568590739626e-01,1.852198453399533096e-01,4.829608934997509095e-12,-9.896086707233351862e-03
4.511902380476095686e+01,4.052505568581438733e-01,1.852198453395006716e-01,5.297587021835248322e-12,-8.675021411495698401e-03
4.512902580516103512e+01,4.052505568571682093e-01,1.852198453390254407e-01,5.788517234983636683e-12,4.929180615615890750e-03
4.513902780556111338e+01,4.052505568561471927e-01,1.852198453385276722e-01,6.302394370272246249e-12,7.255949049161153699e-03
4.514902980596119164e+01,4.052505568550809900e-01,1.852198453380075049e-01,6.839036281736099454e-12,-2.166238223831642041e-03
4.515903180636127701e+01,4.052505568539698233e-01,1.852198453374650500e-01,7.398422152693484577e-12,-1.366039564241724406e-03
4.516903380676135527e+01,4.052505568528140256e-01,1.852198453369004461e-01,7.980300448240384981e-12,5.462726278002278529e-03
4.517903580716143352e+01,4.052505568516137635e-01,1.852198453363137765e-01,8.584567084968242057e-12,-1.363786744355724055e-03
4.518903780756151178e+01,4.052505568503692590e-01,1.852198453357051522e-01,9.211204715642296037e-12,3.141796482225296672e-02
4.519903980796159715e+01,4.052505568490807897e-01,1.852198453350747120e-01,9.860071092937516823e-12,1.285613749394018098e-03
4.520904180836167541e+01,4.052505568477486331e-01,1.852198453344225948e-01,1.053092162084379169e-11,-5.194176769644774129e-03
4.521904380876175367e+01,4.052505568463729557e-01,1.852198453337489115e-01,1.122382568830015970e-11,-1.810803006665680920e-02
4.522904580916183193e+01,4.052505568449540907e-01,1.852198453330537731e-01,1.193846931035746906e-11,2.101620313800104615e-03
4.523904780956191729e+01,4.052505568434922045e-01,1.852198453323373462e-01,1.267477962862972873e-11,1.025011446805513746e-02
4.524904980996199555e+01,4.052505568419876858e-01,1.852198453315997140e-01,1.343266990694313989e-11,-5.632972375206583447e-04
4.525905181036207381e+01,4.052505568404407010e-01,1.852198453308410153e-01,1.421196146877967692e-11,1.241175685160550782e-02
4.526905381076215207e+01,4.052505568388515278e-01,1.852198453300613890e-01,1.501258839464725270e-11,-5.930373493341959366e-03
4.527905581116223743e+01,4.052505568372204436e-01,1.852198453292610014e-01,1.583432517049399024e-11,-1.011095299444103243e-03
4.528905781156231569e+01,4.052505568355477261e-01,1.852198453284399360e-01,1.667711801989213427e-11,-1.853719077658126657e-03
4.529905981196239395e+01,4.052505568338336528e-01,1.852198453275983592e-01,1.754070153014986033e-11,-7.513275835497546830e-03
4.530906181236247221e+01,4.052505568320785012e-01,1.852198453267364098e-01,1.842511039573668796e-11,-1.482640081903732060e-02
4.531906381276255757e+01,4.052505568302826044e-01,1.852198453258541988e-01,1.933004277476779720e-11,-9.527916346821712831e-03
4.532906581316263583e+01,4.052505568284461290e-01,1.852198453249518928e-01,2.025545009498586069e-11,-1.901797678239050896e-02
4.533906781356271409e+01,4.052505568265694635e-01,1.852198453240296583e-01,2.120109816872162156e-11,7.590903774121061064e-03
4.534906981396279235e+01,4.052505568246528855e-01,1.852198453230875785e-01,2.216698179180465189e-11,-1.714347817017168726e-03
4.535907181436287772e+01,4.052505568226966726e-01,1.852198453221258478e-01,2.315279565290317976e-11,-1.037137405896831595e-03
4.536907381476295598e+01,4.052505568207011022e-01,1.852198453211446050e-01,2.415854495618763309e-11,-5.743068765223575088e-03
4.537907581516303424e+01,4.052505568186665630e-01,1.852198453201440165e-01,2.518391571670886009e-11,9.517430275276012389e-03
4.538907781556311249e+01,4.052505568165932215e-01,1.852198453191241934e-01,2.622886977055038926e-11,-8.462747256732827336e-03
4.539907981596319786e+01,4.052505568144815218e-01,1.852198453180853022e-01,2.729318854255424753e-11,1.684718028070759932e-02
4.540908181636327612e+01,4.052505568123316859e-01,1.852198453170275094e-01,2.837679050071706399e-11,1.085003241502626586e-02
4.541908381676335438e+01,4.052505568101441025e-01,1.852198453159509817e-01,2.947938941566530247e-11,-6.991140374347604852e-03
4.542908581716343264e+01,4.052505568079189935e-01,1.852198453148558577e-01,3.060095059292944342e-11,-2.005557242351235694e-03
4.543908781756351800e+01,4.052505568056568030e-01,1.852198453137423040e-01,3.174119994620028251e-11,6.291340184085744344e-03
4.544908981796359626e+01,4.052505568033577532e-01,1.852198453126104594e-01,3.290009063794396837e-11,1.251418016268776578e-02
4.545909181836367452e+01,4.052505568010221770e-01,1.852198453114605181e-01,3.407738501104429218e-11,-7.922642863961326665e-03
4.546909381876375278e+01,4.052505567986505186e-01,1.852198453102926468e-01,3.527290265425975235e-11,-4.989972953382078649e-03
4.547909581916383814e+01,4.052505567962430000e-01,1.852198453091069841e-01,3.648658458699216567e-11,2.504966415574733096e-02
4.548909781956391640e+01,4.052505567937999542e-01,1.852198453079036966e-01,3.771811335484542838e-11,9.195744561086707097e-03
4.549909981996399466e+01,4.052505567913218254e-01,1.852198453066830064e-01,3.896734324104755842e-11,8.964985402885986693e-03
4.550910182036407292e+01,4.052505567888088356e-01,1.852198453054450245e-01,4.023429679700374351e-11,1.933624987814511198e-02
4.551910382076415829e+01,4.052505567862614289e-01,1.852198453041899451e-01,4.151842585009557496e-11,4.458582031741610205e-03
4.552910582116423654e+01,4.052505567836798828e-01,1.852198453029179348e-01,4.281994897548102585e-11,-4.562477562022593074e-03
4.553910782156431480e+01,4.052505567810646414e-01,1.852198453016291879e-01,4.413839085892767855e-11,-1.728908861991013471e-02
4.554910982196439306e+01,4.052505567784159823e-01,1.852198453003238710e-01,4.547373762264772523e-11,8.618048960144062895e-03
4.555911182236447843e+01,4.052505567757342941e-01,1.852198452990021504e-01,4.682574640535452914e-11,-1.133363528509439590e-02
4.556911382276455669e+01,4.052505567730199654e-01,1.852198452976642207e-01,4.819425067359439652e-11,6.707604847636446099e-03
4.557911582316463495e+01,4.052505567702733291e-01,1.852198452963102759e-01,4.957895205492945934e-11,-1.974830568866940694e-02
4.558911782356471321e+01,4.052505567674947740e-01,1.852198452949404828e-01,5.097985922297709749e-11,-4.743522205588826361e-03
4.559911982396479857e+01,4.052505567646846329e-01,1.852198452935550355e-01,5.239671196921591445e-11,-1.796522042563821874e-04
4.560912182436487683e+01,4.052505567618433502e-01,1.852198452921541005e-01,5.382923794206018187e-11,-1.251521539563445889e-02
4.561912382476495509e+01,4.052505567589712587e-01,1.852198452907379000e-01,5.527734693588914894e-11,-5.468013830447615922e-03
4.562912582516503335e+01,4.052505567560688027e-01,1.852198452893065728e-01,5.674080996720398673e-11,-8.317928168961959481e-03
4.563912782556511161e+01,4.052505567531362596e-01,1.852198452878603685e-01,5.821938243999458251e-11,1.297963866697693499e-03
4.564912982596519697e+01,4.052505567501741290e-01,1.852198452863994815e-01,5.971298802642799330e-11,-1.259055354453527190e-02
4.565913182636527523e+01,4.052505567471827441e-01,1.852198452849240506e-01,6.122127110819164386e-11,-2.620566386473777414e-03
4.566913382676535349e+01,4.052505567441625489e-01,1.852198452834342979e-01,6.274416229634649511e-11,1.374142198141729138e-02
4.567913582716543175e+01,4.052505567411138765e-01,1.852198452819304453e-01,6.428132505453820755e-11,1.400829774345238934e-02
4.568913782756551711e+01,4.052505567380372264e-01,1.852198452804126871e-01,6.583276979110763705e-11,1.890400764317949622e-02
4.569913982796559537e+01,4.052505567349328763e-01,1.852198452788811900e-01,6.739804894739798158e-11,4.151995239658588452e-03
4.570914182836567363e+01,4.052505567318013813e-01,1.852198452773361759e-01,6.897707578723544231e-11,-4.071060310869010698e-03
4.571914382876575189e+01,4.052505567286430188e-01,1.852198452757778946e-01,7.056971326746541706e-11,3.286521800323711530e-03
4.572914582916583726e+01,4.052505567254582886e-01,1.852198452742064849e-01,7.217561617811618646e-11,7.103589938150291390e-03
4.573914782956591552e+01,4.052505567222476346e-01,1.852198452726221689e-01,7.379463186352186455e-11,2.799107265838670418e-03
4.574914982996599377e+01,4.052505567190113900e-01,1.852198452710251964e-01,7.542650011516105479e-11,1.450254296501492408e-02
4.575915183036607203e+01,4.052505567157500543e-01,1.852198452694157338e-01,7.707111338017824664e-11,-6.575667840525913077e-03
4.576915383076615740e+01,4.052505567124640162e-01,1.852198452677940033e-01,7.872812297915476876e-11,-2.071421909914227238e-03
4.577915583116623566e+01,4.052505567091537197e-01,1.852198452661602546e-01,8.039739013421254299e-11,-1.519775280762329130e-02
4.578915783156631392e+01,4.052505567058196090e-01,1.852198452645146820e-01,8.207882290500734257e-11,-4.209581891327739481e-03
4.579915983196639218e+01,4.052505567024621280e-01,1.852198452628574799e-01,8.377185230223904711e-11,1.239986629757326708e-02
4.580916183236647754e+01,4.052505566990816654e-01,1.852198452611888979e-01,8.547659802182749900e-11,5.246169106439422993e-04
4.581916383276655580e+01,4.052505566956787764e-01,1.852198452595091305e-01,8.719257434119942474e-11,7.480489892315621454e-03
4.582916583316663406e+01,4.052505566922538494e-01,1.852198452578184273e-01,8.891973962699140088e-11,4.276296443447957785e-03
4.583916783356671232e+01,4.052505566888072730e-01,1.852198452561170106e-01,9.065779030259513149e-11,9.643086006327938539e-03
4.584916983396679768e+01,4.052505566853396579e-01,1.852198452544050744e-01,9.240655636510997084e-11,-8.353590938141676470e-03
4.585917183436687594e+01,4.052505566818512817e-01,1.852198452526828965e-01,9.416573770737457494e-11,5.348944640226244857e-03
4.586917383476695420e+01,4.052505566783427549e-01,1.852198452509506710e-01,9.593503942639802773e-11,6.797038108505656755e-03
4.587917583516703246e+01,4.052505566748144661e-01,1.852198452492086200e-01,9.771436784711262646e-11,1.157530072927074986e-02
4.588917783556711782e+01,4.052505566712669149e-01,1.852198452474570212e-01,9.950340031095183946e-11,1.394451972089721589e-02
4.589917983596719608e+01,4.052505566677005455e-01,1.852198452456960409e-01,1.013020275303366802e-10,-4.969902254931503859e-03
4.590918183636727434e+01,4.052505566641158574e-01,1.852198452439259846e-01,1.031098192938451064e-10,-1.431449552188979873e-02
4.591918383676735260e+01,4.052505566605132947e-01,1.852198452421470465e-01,1.049266333541520879e-10,-6.419717563064517019e-03
4.592918583716743797e+01,4.052505566568934126e-01,1.852198452403594764e-01,1.067522025638423244e-10,1.323580330639677165e-02
4.593918783756751623e+01,4.052505566532566550e-01,1.852198452385635241e-01,1.085863083477578428e-10,-9.932043961527949050e-03
4.594918983796759449e+01,4.052505566496034661e-01,1.852198452367594395e-01,1.104286904973772465e-10,-1.376378640203796550e-02
4.595919183836767274e+01,4.052505566459344011e-01,1.852198452349474167e-01,1.122790801305617592e-10,-1.311001658251497760e-02
4.596919383876775811e+01,4.052505566422499594e-01,1.852198452331277612e-01,1.141372777541116434e-10,-1.300342946123985745e-02
4.597919583916783637e+01,4.052505566385505853e-01,1.852198452313006671e-01,1.160029537705664637e-10,7.206982097431974613e-03
4.598919783956791463e+01,4.052505566348368338e-01,1.852198452294664399e-01,1.178759347075786224e-10,-7.674664371925480309e-03
4.599919983996799289e+01,4.052505566311091489e-01,1.852198452276252738e-01,1.197559308663276312e-10,-6.245393952338983840e-03
4.600920184036807825e+01,4.052505566273680859e-01,1.852198452257774741e-01,1.216426750993981898e-10,1.143018160741092991e-02
4.601920384076815651e+01,4.052505566236141443e-01,1.852198452239232351e-01,1.235359418927384212e-10,9.359087813302493369e-03
4.602920584116823477e+01,4.052505566198478792e-01,1.852198452220628622e-01,1.254354519558686931e-10,8.814292464918292713e-03
4.603920784156831303e+01,4.052505566160697348e-01,1.852198452201965773e-01,1.273409034469041856e-10,-7.653514113982579602e-03
4.604920984196839839e+01,4.052505566122802660e-01,1.852198452183246857e-01,1.292520829948573535e-10,-1.703490100716774369e-02
4.605921184236847665e+01,4.052505566084799726e-01,1.852198452164473819e-01,1.311687026356311847e-10,3.520314924528823372e-03
4.606921384276855491e+01,4.052505566046694652e-01,1.852198452145649710e-01,1.330905871621546055e-10,1.755411124409872806e-02
4.607921584316863317e+01,4.052505566008491877e-01,1.852198452126777306e-01,1.350173271796872854e-10,-3.561019334147949664e-03
4.608921784356871854e+01,4.052505565970196955e-01,1.852198452107858828e-01,1.369487336033703428e-10,-2.718342389619458985e-03
4.609921984396879679e+01,4.052505565931815990e-01,1.852198452088897052e-01,1.388844837746372463e-10,-3.248198641222878325e-02
4.610922184436887505e+01,4.052505565893352868e-01,1.852198452069894752e-01,1.408243990169699700e-10,1.732400755779108653e-02
4.611922384476895331e+01,4.052505565854814806e-01,1.852198452050854705e-01,1.427680803439690393e-10,-1.992126240087204771e-03
4.612922584516903868e+01,4.052505565816205690e-01,1.852198452031779685e-01,1.447154045902676600e-10,-1.741133548816387738e-02
4.613922784556911694e+01,4.052505565777532182e-01,1.852198452012671914e-01,1.466659085846977462e-10,-5.915690400167494768e-04
4.614922984596919520e+01,4.052505565738799276e-01,1.852198451993534722e-01,1.486194691618925035e-10,-5.955379779549084367e-03
4.615923184636927346e+01,4.052505565700013079e-01,1.852198451974370608e-01,1.505757133563045969e-10,6.279449417063884611e-03
4.616923384676935882e+01,4.052505565661178033e-01,1.852198451955182346e-01,1.525343670816248220e-10,2.153247352250956329e-02
4.617923584716943708e+01,4.052505565622300798e-01,1.852198451935972712e-01,1.544952551307821054e-10,-8.051785263551639385e-03
4.618923784756951534e+01,4.052505565583386926e-01,1.852198451916744482e-01,1.564579368840135487e-10,1.555847906559259261e-03
