theta,a
5.724544908981796798e-01,5.467905097819980575e-01
5.725945189037807692e-01,5.472328431580932850e-01
5.727345469093818586e-01,5.476752813218750404e-01
5.728745749149830591e-01,5.481178242872108974e-01
5.730146029205841485e-01,5.485604720679626567e-01
5.731546309261852379e-01,5.490032246779898983e-01
5.732946589317863273e-01,5.494460821311499821e-01
5.734346869373875277e-01,5.498890444412976031e-01
5.735747149429886171e-01,5.503321116222830156e-01
5.737147429485897066e-01,5.507752836879542535e-01
5.738547709541909070e-01,5.512185606521575743e-01
5.739947989597919964e-01,5.516619425287325740e-01
5.741348269653930858e-01,5.521054293315219574e-01
5.742748549709941752e-01,5.525490210743617681e-01
5.744148829765953757e-01,5.529927177710822761e-01
5.745549109821964651e-01,5.534365194355181927e-01
5.746949389877975545e-01,5.538804260814949032e-01
5.748349669933987549e-01,5.543244377228369046e-01
5.749749949989998443e-01,5.547685543733669178e-01
5.751150230046009337e-01,5.552127760469036666e-01
5.752550510102020231e-01,5.556571027572605459e-01
5.753950790158032236e-01,5.561015345182549474e-01
5.755351070214043130e-01,5.565460713436927165e-01
5.756751350270054024e-01,5.569907132473810307e-01
5.758151630326064918e-01,5.574354602431244032e-01
5.759551910382076922e-01,5.578803123447269030e-01
5.760952190438087817e-01,5.583252695659828291e-01
5.762352470494098711e-01,5.587703319206891450e-01
5.763752750550110715e-01,5.592154994226365972e-01
5.765153030606121609e-01,5.596607720856150436e-01
5.766553310662132503e-01,5.601061499234112340e-01
5.767953590718143397e-01,5.605516329498070327e-01
5.769353870774155402e-01,5.609972211785834162e-01
5.770754150830166296e-01,5.614429146235169199e-01
5.772154430886177190e-01,5.618887132983840793e-01
5.773554710942189194e-01,5.623346172169529922e-01
5.774954990998200088e-01,5.627806263929935326e-01
5.776355271054210982e-01,5.632267408402711339e-01
5.777755551110221877e-01,5.636729605725472325e-01
5.779155831166233881e-01,5.641192856035823766e-01
5.780556111222244775e-01,5.645657159471317854e-01
5.781956391278255669e-01,5.650122516169493458e-01
5.783356671334266563e-01,5.654588926267853921e-01
5.784756951390278568e-01,5.659056389903862616e-01
5.786157231446289462e-01,5.663524907214974036e-01
5.787557511502300356e-01,5.667994478338593822e-01
5.788957791558312360e-01,5.672465103412127618e-01
5.790358071614323254e-01,5.676936782572892248e-01
5.791758351670334148e-01,5.681409515958231182e-01
5.793158631726345043e-01,5.685883303705434599e-01
5.794558911782357047e-01,5.690358145951770474e-01
5.795959191838367941e-01,5.694834042834466814e-01
5.797359471894378835e-01,5.699310994490724980e-01
5.798759751950390839e-01,5.703789001057715247e-01
5.800160032006401734e-01,5.708268062672581244e-01
5.801560312062412628e-01,5.712748179472439958e-01
5.802960592118423522e-01,5.717229351594363962e-01
5.804360872174435526e-01,5.721711579175416951e-01
5.805761152230446420e-01,5.726194862352609327e-01
5.807161432286457314e-01,5.730679201262929290e-01
5.808561712342468208e-01,5.735164596043347274e-01
5.809961992398480213e-01,5.739651046830793746e-01
5.811362272454491107e-01,5.744138553762159205e-01
5.812762552510502001e-01,5.748627116974316387e-01
5.814162832566514005e-01,5.753116736604111381e-01
5.815563112622524899e-01,5.757607412788354750e-01
5.816963392678535794e-01,5.762099145663803768e-01
5.818363672734546688e-01,5.766591935367233468e-01
5.819763952790558692e-01,5.771085782035343392e-01
5.821164232846569586e-01,5.775580685804806436e-01
5.822564512902580480e-01,5.780076646812304375e-01
5.823964792958592485e-01,5.784573665194474579e-01
5.825365073014603379e-01,5.789071741087870038e-01
5.826765353070614273e-01,5.793570874629083711e-01
5.828165633126625167e-01,5.798071065954641945e-01
5.829565913182637171e-01,5.802572315201062203e-01
5.830966193238648065e-01,5.807074622504795336e-01
5.832366473294658960e-01,5.811577988002292194e-01
5.833766753350669854e-01,5.816082411829968102e-01
5.835167033406681858e-01,5.820587894124198414e-01
5.836567313462692752e-01,5.825094435021331840e-01
5.837967593518703646e-01,5.829602034657699328e-01
5.839367873574715651e-01,5.834110693169578532e-01
5.840768153630726545e-01,5.838620410693229346e-01
5.842168433686737439e-01,5.843131187364876133e-01
5.843568713742748333e-01,5.847643023320712174e-01
5.844968993798760337e-01,5.852155918696930748e-01
5.846369273854771231e-01,5.856669873629631873e-01
5.847769553910782125e-01,5.861184888254924452e-01
5.849169833966794130e-01,5.865700962708890742e-01
5.850570114022805024e-01,5.870218097127586354e-01
5.851970394078815918e-01,5.874736291646986963e-01
5.853370674134826812e-01,5.879255546403090449e-01
5.854770954190838816e-01,5.883775861531868046e-01
5.856171234246849711e-01,5.888297237169188847e-01
5.857571514302860605e-01,5.892819673450984119e-01
5.858971794358871499e-01,5.897343170513091870e-01
5.860372074414883503e-01,5.901867728491336784e-01
5.861772354470894397e-01,5.906393347521521342e-01
5.863172634526905291e-01,5.910920027739385851e-01
5.864572914582917296e-01,5.915447769280701706e-01
5.865973194638928190e-01,5.919976572281120397e-01
5.867373474694939084e-01,5.924506436876351145e-01
5.868773754750949978e-01,5.929037363202001032e-01
5.870174034806961982e-01,5.933569351393721547e-01
5.871574314862972876e-01,5.938102401587039836e-01
5.872974594918983771e-01,5.942636513917523011e-01
5.874374874974995775e-01,5.947171688520693777e-01
5.875775155031006669e-01,5.951707925532008225e-01
5.877175435087017563e-01,5.956245225086935768e-01
5.878575715143028457e-01,5.960783587320888088e-01
5.879975995199040462e-01,5.965323012369272426e-01
5.881376275255051356e-01,5.969863500367424969e-01
5.882776555311062250e-01,5.974405051450673021e-01
5.884176835367073144e-01,5.978947665754326124e-01
5.885577115423085148e-01,5.983491343413631647e-01
5.886977395479096042e-01,5.988036084563814754e-01
5.888377675535106937e-01,5.992581889340100609e-01
5.889777955591118941e-01,5.997128757877638883e-01
5.891178235647129835e-01,6.001676690311565920e-01
5.892578515703140729e-01,6.006225686776986983e-01
5.893978795759151623e-01,6.010775747408998448e-01
5.895379075815163628e-01,6.015326872342625641e-01
5.896779355871174522e-01,6.019879061712858359e-01
5.898179635927185416e-01,6.024432315654713044e-01
5.899579915983197420e-01,6.028986634303130643e-01
5.900980196039208314e-01,6.033542017792989931e-01
5.902380476095219208e-01,6.038098466259236297e-01
5.903780756151230102e-01,6.042655979836664137e-01
5.905181036207242107e-01,6.047214558660143346e-01
5.906581316263253001e-01,6.051774202864423913e-01
5.907981596319263895e-01,6.056334912584282471e-01
5.909381876375274789e-01,6.060896687954442363e-01
5.910782156431286793e-01,6.065459529109609171e-01
5.912182436487297688e-01,6.070023436184435184e-01
5.913582716543308582e-01,6.074588409313546045e-01
5.914982996599320586e-01,6.079154448631549634e-01
5.916383276655331480e-01,6.083721554273004983e-01
5.917783556711342374e-01,6.088289726372453359e-01
5.919183836767353268e-01,6.092858965064396060e-01
5.920584116823365273e-01,6.097429270483303299e-01
5.921984396879376167e-01,6.102000642763631966e-01
5.923384676935387061e-01,6.106573082039741251e-01
5.924784956991399065e-01,6.111146588446074723e-01
5.926185237047409959e-01,6.115721162116924958e-01
5.927585517103420854e-01,6.120296803186620060e-01
5.928985797159431748e-01,6.124873511789443725e-01
5.930386077215443752e-01,6.129451288059644121e-01
5.931786357271454646e-01,6.134030132131433888e-01
5.933186637327465540e-01,6.138610044138985700e-01
5.934586917383476434e-01,6.143191024216476670e-01
5.935987197439488439e-01,6.147773072498003977e-01
5.937387477495499333e-01,6.152356189117655916e-01
5.938787757551510227e-01,6.156940374209489697e-01
5.940188037607522231e-01,6.161525627907549207e-01
5.941588317663533125e-01,6.166111950345802839e-01
5.942988597719544019e-01,6.170699341658218984e-01
5.944388877775554914e-01,6.175287801978717184e-01
5.945789157831566918e-01,6.179877331441203658e-01
5.947189437887577812e-01,6.184467930179522455e-01
5.948589717943588706e-01,6.189059598327504297e-01
5.949989997999600710e-01,6.193652336018971027e-01
5.951390278055611605e-01,6.198246143387664553e-01
5.952790558111622499e-01,6.202841020567322339e-01
5.954190838167633393e-01,6.207436967691650764e-01
5.955591118223645397e-01,6.212033984894325123e-01
5.956991398279656291e-01,6.216632072308949652e-01
5.958391678335667185e-01,6.221231230069173002e-01
5.959791958391678079e-01,6.225831458308523914e-01
5.961192238447690084e-01,6.230432757160562218e-01
5.962592518503700978e-01,6.235035126758790014e-01
5.963992798559711872e-01,6.239638567236687194e-01
5.965393078615723876e-01,6.244243078727680363e-01
5.966793358671734770e-01,6.248848661365196122e-01
5.968193638727745665e-01,6.253455315282598903e-01
5.969593918783756559e-01,6.258063040613213168e-01
5.970994198839768563e-01,6.262671837490394466e-01
5.972394478895779457e-01,6.267281706047374001e-01
5.973794758951790351e-01,6.271892646417422945e-01
5.975195039007802356e-01,6.276504658733768061e-01
5.976595319063813250e-01,6.281117743129556175e-01
5.977995599119824144e-01,6.285731899737947437e-01
5.979395879175835038e-01,6.290347128692070910e-01
5.980796159231847042e-01,6.294963430124993486e-01
5.982196439287857936e-01,6.299580804169759851e-01
5.983596719343868831e-01,6.304199250959388046e-01
5.984996999399879725e-01,6.308818770626878347e-01
5.986397279455891729e-01,6.313439363305168861e-01
5.987797559511902623e-01,6.318061029127188810e-01
5.989197839567913517e-01,6.322683768225805245e-01
5.990598119623925522e-01,6.327307580733871895e-01
5.991998399679936416e-01,6.331932466784229163e-01
5.993398679735947310e-01,6.336558426509633080e-01
5.994798959791958204e-01,6.341185460042861877e-01
5.996199239847970208e-01,6.345813567516644937e-01
5.997599519903981102e-01,6.350442749063640591e-01
5.998999799959991996e-01,6.355073004816507165e-01
6.000400080016002891e-01,6.359704334907889667e-01
6.001800360072014895e-01,6.364336739470362048e-01
6.003200640128025789e-01,6.368970218636471614e-01
6.004600920184036683e-01,6.373604772538756791e-01
6.006001200240047577e-01,6.378240401309693830e-01
6.007401480296059582e-01,6.382877105081754543e-01
6.008801760352070476e-01,6.387514883987339687e-01
6.010202040408081370e-01,6.392153738158867782e-01
6.011602320464092264e-01,6.396793667728659649e-01
6.013002600520104268e-01,6.401434672829084960e-01
6.014402880576115162e-01,6.406076753592402362e-01
6.015803160632126056e-01,6.410719910150874945e-01
6.017203440688138061e-01,6.415364142636725830e-01
6.018603720744148955e-01,6.420009451182147053e-01
6.020004000800159849e-01,6.424655835919290681e-01
6.021404280856170743e-01,6.429303296980304339e-01
6.022804560912182748e-01,6.433951834497251276e-01
6.024204840968193642e-01,6.438601448602203625e-01
6.025605121024204536e-01,6.443252139427180225e-01
6.027005401080216540e-01,6.447903907104168830e-01
6.028405681136227434e-01,6.452556751765143872e-01
6.029805961192238328e-01,6.457210673542008728e-01
6.031206241248249222e-01,6.461865672566675656e-01
6.032606521304261227e-01,6.466521748970972538e-01
6.034006801360272121e-01,6.471178902886758344e-01
6.035407081416283015e-01,6.475837134445789900e-01
6.036807361472293909e-01,6.480496443779846238e-01
6.038207641528305913e-01,6.485156831020639778e-01
6.039607921584316808e-01,6.489818296299860734e-01
6.041008201640327702e-01,6.494480839749177115e-01
6.042408481696339706e-01,6.499144461500190317e-01
6.043808761752350600e-01,6.503809161684519502e-01
6.045209041808361494e-01,6.508474940433668365e-01
6.046609321864372388e-01,6.513141797879224981e-01
6.048009601920384393e-01,6.517809734152626433e-01
6.049409881976395287e-01,6.522478749385354213e-01
6.050810162032406181e-01,6.527148843708800996e-01
6.052210442088418185e-01,6.531820017254403865e-01
6.053610722144429079e-01,6.536492270153462236e-01
6.055011002200439973e-01,6.541165602537315493e-01
6.056411282256450868e-01,6.545840014537245288e-01
6.057811562312462872e-01,6.550515506284515510e-01
6.059211842368473766e-01,6.555192077910341197e-01
6.060612122424484660e-01,6.559869729545884098e-01
6.062012402480495554e-01,6.564548461322332606e-01
6.063412682536507559e-01,6.569228273370790738e-01
6.064812962592518453e-01,6.573909165822313660e-01
6.066213242648529347e-01,6.578591138807969863e-01
6.067613522704541351e-01,6.583274192458770102e-01
6.069013802760552245e-01,6.587958326905702933e-01
6.070414082816563139e-01,6.592643542279712499e-01
6.071814362872574034e-01,6.597329838711694094e-01
6.073214642928586038e-01,6.602017216332556337e-01
6.074614922984596932e-01,6.606705675273114586e-01
6.076015203040607826e-01,6.611395215664206404e-01
6.077415483096619830e-01,6.616085837636580536e-01
6.078815763152630725e-01,6.620777541320994608e-01
6.080216043208641619e-01,6.625470326848170721e-01
6.081616323264652513e-01,6.630164194348751039e-01
6.083016603320664517e-01,6.634859143953382166e-01
6.084416883376675411e-01,6.639555175792697383e-01
6.085817163432686305e-01,6.644252289997236716e-01
6.087217443488697199e-01,6.648950486697553508e-01
6.088617723544709204e-01,6.653649766024147816e-01
6.090018003600720098e-01,6.658350128107488608e-01
6.091418283656730992e-01,6.663051573078004886e-01
6.092818563712742996e-01,6.667754101066103445e-01
6.094218843768753890e-01,6.672457712202146674e-01
6.095619123824764785e-01,6.677162406616461432e-01
6.097019403880775679e-01,6.681868184439361258e-01
6.098419683936787683e-01,6.686575045801084194e-01
6.099819963992798577e-01,6.691282990831886046e-01
6.101220244048809471e-01,6.695992019661933803e-01
6.102620524104821476e-01,6.700702132421412216e-01
6.104020804160832370e-01,6.705413329240426101e-01
6.105421084216843264e-01,6.710125610249071393e-01
6.106821364272854158e-01,6.714838975577408497e-01
6.108221644328866162e-01,6.719553425355462295e-01
6.109621924384877056e-01,6.724268959713204374e-01
6.111022204440887950e-01,6.728985578780601884e-01
6.112422484496898845e-01,6.733703282687573122e-01
6.113822764552910849e-01,6.738422071563996418e-01
6.115223044608921743e-01,6.743141945539710136e-01
6.116623324664932637e-01,6.747862904744534873e-01
6.118023604720944641e-01,6.752584949308255702e-01
6.119423884776955536e-01,6.757308079360613284e-01
6.120824164832966430e-01,6.762032295031330520e-01
6.122224444888977324e-01,6.766757596450059253e-01
6.123624724944989328e-01,6.771483983746464652e-01
6.125025005001000222e-01,6.776211457050131948e-01
6.126425285057011116e-01,6.780940016490628608e-01
6.127825565113023121e-01,6.785669662197535423e-01
6.129225845169034015e-01,6.790400394300286635e-01
6.130626125225044909e-01,6.795132212928400861e-01
6.132026405281055803e-01,6.799865118211281256e-01
6.133426685337067807e-01,6.804599110278344298e-01
6.134826965393078702e-01,6.809334189258939851e-01
6.136227245449089596e-01,6.814070355282386693e-01
6.137627525505100490e-01,6.818807608477999160e-01
6.139027805561112494e-01,6.823545948975024977e-01
6.140428085617123388e-01,6.828285376902680781e-01
6.141828365673134282e-01,6.833025892390152123e-01
6.143228645729146287e-01,6.837767495566602349e-01
6.144628925785157181e-01,6.842510186561145957e-01
6.146029205841168075e-01,6.847253965502853035e-01
6.147429485897178969e-01,6.851998832520798111e-01
6.148829765953190973e-01,6.856744787743971337e-01
6.150230046009201867e-01,6.861491831301336219e-01
6.151630326065212762e-01,6.866239963321865147e-01
6.153030606121224766e-01,6.870989183934450573e-01
6.154430886177235660e-01,6.875739493267962743e-01
6.155831166233246554e-01,6.880490891451227498e-01
6.157231446289257448e-01,6.885243378613088439e-01
6.158631726345269453e-01,6.889996954882251501e-01
6.160032006401280347e-01,6.894751620387489233e-01
6.161432286457291241e-01,6.899507375257489805e-01
6.162832566513302135e-01,6.904264219620905862e-01
6.164232846569314139e-01,6.909022153606363403e-01
6.165633126625325033e-01,6.913781177342444018e-01
6.167033406681335928e-01,6.918541290957720413e-01
6.168433686737347932e-01,6.923302494580707567e-01
6.169833966793358826e-01,6.928064788339876046e-01
6.171234246849369720e-01,6.932828172363683095e-01
6.172634526905380614e-01,6.937592646780532668e-01
6.174034806961392619e-01,6.942358211718819838e-01
6.175435087017403513e-01,6.947124867306868623e-01
6.176835367073414407e-01,6.951892613672985277e-01
6.178235647129426411e-01,6.956661450945462732e-01
6.179635927185437305e-01,6.961431379252500662e-01
6.181036207241448199e-01,6.966202398722325384e-01
6.182436487297459093e-01,6.970974509483101045e-01
6.183836767353471098e-01,6.975747711662947381e-01
6.185237047409481992e-01,6.980522005389953044e-01
6.186637327465492886e-01,6.985297390792180039e-01
6.188037607521503780e-01,6.990073867997654844e-01
6.189437887577515784e-01,6.994851437134368410e-01
6.190838167633526679e-01,6.999630098330253958e-01
6.192238447689537573e-01,7.004409851713231383e-01
6.193638727745549577e-01,7.009190697411180615e-01
6.195039007801560471e-01,7.013972635551946055e-01
6.196439287857571365e-01,7.018755666263345461e-01
6.197839567913582259e-01,7.023539789673143297e-01
6.199239847969594264e-01,7.028325005909072942e-01
6.200640128025605158e-01,7.033111315098818928e-01
6.202040408081616052e-01,7.037898717370074664e-01
6.203440688137628056e-01,7.042687212850449185e-01
6.204840968193638950e-01,7.047476801667542645e-01
6.206241248249649844e-01,7.052267483948906346e-01
6.207641528305660739e-01,7.057059259822073827e-01
6.209041808361672743e-01,7.061852129414512014e-01
6.210442088417683637e-01,7.066646092853678951e-01
6.211842368473694531e-01,7.071441150266997155e-01
6.213242648529705425e-01,7.076237301781822531e-01
6.214642928585717430e-01,7.081034547525510980e-01
6.216043208641728324e-01,7.085832887625365117e-01
6.217443488697739218e-01,7.090632322208647587e-01
6.218843768753751222e-01,7.095432851402589947e-01
6.220244048809762116e-01,7.100234475334405992e-01
6.221644328865773010e-01,7.105037194131229583e-01
6.223044608921783905e-01,7.109841007920207900e-01
6.224444888977795909e-01,7.114645916828425953e-01
6.225845169033806803e-01,7.119451920982924342e-01
6.227245449089817697e-01,7.124259020510730345e-01
6.228645729145829701e-01,7.129067215538809066e-01
6.230046009201840596e-01,7.133876506194125611e-01
6.231446289257851490e-01,7.138686892603565148e-01
6.232846569313862384e-01,7.143498374894017289e-01
6.234246849369874388e-01,7.148310953192305028e-01
6.235647129425885282e-01,7.153124627625224718e-01
6.237047409481896176e-01,7.157939398319559388e-01
6.238447689537907070e-01,7.162755265401998805e-01
6.239847969593919075e-01,7.167572228999259387e-01
6.241248249649929969e-01,7.172390289237995376e-01
6.242648529705940863e-01,7.177209446244798841e-01
6.244048809761952867e-01,7.182029700146284057e-01
6.245449089817963761e-01,7.186851051068967600e-01
6.246849369873974656e-01,7.191673499139366044e-01
6.248249649929985550e-01,7.196497044483951555e-01
6.249649929985997554e-01,7.201321687229156332e-01
6.251050210042008448e-01,7.206147427501381486e-01
6.252450490098019342e-01,7.210974265426974839e-01
6.253850770154031347e-01,7.215802201132270888e-01
6.255251050210042241e-01,7.220631234743586369e-01
6.256651330266053135e-01,7.225461366387118112e-01
6.258051610322064029e-01,7.230292596189102916e-01
6.259451890378076033e-01,7.235124924275755376e-01
6.260852170434086927e-01,7.239958350773152418e-01
6.262252450490097822e-01,7.244792875807446464e-01
6.263652730546108716e-01,7.249628499504678913e-01
6.265053010602120720e-01,7.254465221990917811e-01
6.266453290658131614e-01,7.259303043392120180e-01
6.267853570714142508e-01,7.264141963834247484e-01
6.269253850770154513e-01,7.268981983443247863e-01
6.270654130826165407e-01,7.273823102344980640e-01
6.272054410882176301e-01,7.278665320665296257e-01
6.273454690938187195e-01,7.283508638530009627e-01
6.274854970994199199e-01,7.288353056064900137e-01
6.276255251050210093e-01,7.293198573395698325e-01
6.277655531106220987e-01,7.298045190648112523e-01
6.279055811162232992e-01,7.302892907947793333e-01
6.280456091218243886e-01,7.307741725420369150e-01
6.281856371274254780e-01,7.312591643191441726e-01
6.283256651330265674e-01,7.317442661386550640e-01
6.284656931386277678e-01,7.322294780131217706e-01
6.286057211442288573e-01,7.327147999550924773e-01
6.287457491498299467e-01,7.332002319771095955e-01
6.288857771554310361e-01,7.336857740917155368e-01
6.290258051610322365e-01,7.341714263114460515e-01
6.291658331666333259e-01,7.346571886488342251e-01
6.293058611722344153e-01,7.351430611164100348e-01
6.294458891778356158e-01,7.356290437266972404e-01
6.295859171834367052e-01,7.361151364922191576e-01
6.297259451890377946e-01,7.366013394254942170e-01
6.298659731946388840e-01,7.370876525390368528e-01
6.300060012002400844e-01,7.375740758453566137e-01
6.301460292058411738e-01,7.380606093569612725e-01
6.302860572114422633e-01,7.385472530863532725e-01
6.304260852170434637e-01,7.390340070460332811e-01
6.305661132226445531e-01,7.395208712484979685e-01
6.307061412282456425e-01,7.400078457062373438e-01
6.308461692338467319e-01,7.404949304317409720e-01
6.309861972394479324e-01,7.409821254374917565e-01
6.311262252450490218e-01,7.414694307359726011e-01
6.312662532506501112e-01,7.419568463396597480e-01
6.314062812562512006e-01,7.424443722610258867e-01
6.315463092618524010e-01,7.429320085125432627e-01
6.316863372674534904e-01,7.434197551066756837e-01
6.318263652730545799e-01,7.439076120558851812e-01
6.319663932786557803e-01,7.443955793726315662e-01
6.321064212842568697e-01,7.448836570693688763e-01
6.322464492898579591e-01,7.453718451585467086e-01
6.323864772954590485e-01,7.458601436526142159e-01
6.325265053010602490e-01,7.463485525640138896e-01
6.326665333066613384e-01,7.468370719051833362e-01
6.328065613122624278e-01,7.473257016885623827e-01
6.329465893178635172e-01,7.478144419265815301e-01
6.330866173234647176e-01,7.483032926316681710e-01
6.332266453290658070e-01,7.487922538162474773e-01
6.333666733346668964e-01,7.492813254927410682e-01
6.335067013402680969e-01,7.497705076735647900e-01
6.336467293458691863e-01,7.502598003711336005e-01
6.337867573514702757e-01,7.507492035978540201e-01
6.339267853570713651e-01,7.512387173661352335e-01
6.340668133626725655e-01,7.517283416883766556e-01
6.342068413682736550e-01,7.522180765769790334e-01
6.343468693738747444e-01,7.527079220443342322e-01
6.344868973794759448e-01,7.531978781028323411e-01
6.346269253850770342e-01,7.536879447648630048e-01
6.347669533906781236e-01,7.541781220428078747e-01
6.349069813962792130e-01,7.546684099490459374e-01
6.350470094018804135e-01,7.551588084959535152e-01
6.351870374074815029e-01,7.556493176959011571e-01
6.353270654130825923e-01,7.561399375612571916e-01
6.354670934186836817e-01,7.566306681043855065e-01
6.356071214242848821e-01,7.571215093376482130e-01
6.357471494298859715e-01,7.576124612733980968e-01
6.358871774354870610e-01,7.581035239239914958e-01
6.360272054410882614e-01,7.585946973017749784e-01
6.361672334466893508e-01,7.590859814190942245e-01
6.363072614522904402e-01,7.595773762882913616e-01
6.364472894578915296e-01,7.600688819217027437e-01
6.365873174634927301e-01,7.605604983316616163e-01
6.367273454690938195e-01,7.610522255304990047e-01
6.368673734746949089e-01,7.615440635305397166e-01
6.370074014802961093e-01,7.620360123441076716e-01
6.371474294858971987e-01,7.625280719835196841e-01
6.372874574914982881e-01,7.630202424610903478e-01
6.374274854970993776e-01,7.635125237891311478e-01
6.375675135027005780e-01,7.640049159799486844e-01
6.377075415083016674e-01,7.644974190458460050e-01
6.378475695139027568e-01,7.649900329991208281e-01
6.379875975195038462e-01,7.654827578520699838e-01
6.381276255251050467e-01,7.659755936169867496e-01
6.382676535307061361e-01,7.664685403061550772e-01
6.384076815363072255e-01,7.669615979318615828e-01
6.385477095419084259e-01,7.674547665063853330e-01
6.386877375475095153e-01,7.679480460420036181e-01
6.388277655531106047e-01,7.684414365509857348e-01
6.389677935587116941e-01,7.689349380456036442e-01
6.391078215643128946e-01,7.694285505381204260e-01
6.392478495699139840e-01,7.699222740407964949e-01
6.393878775755150734e-01,7.704161085658896013e-01
6.395279055811162738e-01,7.709100541256539429e-01
6.396679335867173632e-01,7.714041107323357238e-01
6.398079615923184527e-01,7.718982783981829243e-01
6.399479895979195421e-01,7.723925571354350872e-01
6.400880176035207425e-01,7.728869469563317551e-01
6.402280456091218319e-01,7.733814478731049213e-01
6.403680736147229213e-01,7.738760598979870231e-01
6.405081016203240107e-01,7.743707830432011718e-01
6.406481296259252112e-01,7.748656173209709230e-01
6.407881576315263006e-01,7.753605627435149472e-01
6.409281856371273900e-01,7.758556193230483622e-01
6.410682136427285904e-01,7.763507870717796244e-01
6.412082416483296798e-01,7.768460660019154140e-01
6.413482696539307693e-01,7.773414561256601907e-01
6.414882976595318587e-01,7.778369574552130850e-01
6.416283256651330591e-01,7.783325700027683425e-01
6.417683536707341485e-01,7.788282937805157680e-01
6.419083816763352379e-01,7.793241288006451661e-01
6.420484096819364384e-01,7.798200750753383481e-01
6.421884376875375278e-01,7.803161326167757927e-01
6.423284656931386172e-01,7.808123014371317616e-01
6.424684936987397066e-01,7.813085815485778518e-01
6.426085217043409070e-01,7.818049729632843281e-01
6.427485497099419964e-01,7.823014756934112413e-01
6.428885777155430858e-01,7.827980897511221947e-01
6.430286057211441753e-01,7.832948151485714661e-01
6.431686337267453757e-01,7.837916518979106684e-01
6.433086617323464651e-01,7.842886000112896383e-01
6.434486897379475545e-01,7.847856595008519953e-01
6.435887177435487549e-01,7.852828303787382502e-01
6.437287457491498444e-01,7.857801126570862493e-01
6.438687737547509338e-01,7.862775063480254012e-01
6.440088017603520232e-01,7.867750114636868908e-01
6.441488297659532236e-01,7.872726280161947976e-01
6.442888577715543130e-01,7.877703560176705366e-01
6.444288857771554024e-01,7.882681954802306379e-01
6.445689137827566029e-01,7.887661464159867464e-01
6.447089417883576923e-01,7.892642088370509512e-01
6.448489697939587817e-01,7.897623827555269038e-01
6.449889977995598711e-01,7.902606681835151470e-01
6.451290258051610715e-01,7.907590651331135589e-01
6.452690538107621609e-01,7.912575736164155771e-01
6.454090818163632504e-01,7.917561936455101979e-01
6.455491098219643398e-01,7.922549252324833091e-01
6.456891378275655402e-01,7.927537683894163578e-01
6.458291658331666296e-01,7.932527231283872382e-01
6.459691938387677190e-01,7.937517894614698477e-01
6.461092218443689195e-01,7.942509674007331988e-01
6.462492498499700089e-01,7.947502569582423071e-01
6.463892778555710983e-01,7.952496581460604119e-01
6.465293058611721877e-01,7.957491709762458676e-01
6.466693338667733881e-01,7.962487954608499230e-01
6.468093618723744775e-01,7.967485316119251593e-01
6.469493898779755670e-01,7.972483794415161640e-01
6.470894178835767674e-01,7.977483389616653042e-01
6.472294458891778568e-01,7.982484101844105062e-01
6.473694738947789462e-01,7.987485931217861435e-01
6.475095019003800356e-01,7.992488877858234808e-01
6.476495299059812361e-01,7.997492941885462336e-01
6.477895579115823255e-01,8.002498123419785614e-01
6.479295859171834149e-01,8.007504422581370740e-01
6.480696139227845043e-01,8.012511839490379373e-01
6.482096419283857047e-01,8.017520374266906558e-01
6.483496699339867941e-01,8.022530027030989608e-01
6.484896979395878835e-01,8.027540797902696923e-01
6.486297259451890840e-01,8.032552687001976999e-01
6.487697539507901734e-01,8.037565694448796094e-01
6.489097819563912628e-01,8.042579820363036092e-01
6.490498099619923522e-01,8.047595064864587755e-01
6.491898379675935526e-01,8.052611428073253030e-01
6.493298659731946421e-01,8.057628910108811660e-01
6.494698939787957315e-01,8.062647511091030061e-01
6.496099219843969319e-01,8.067667231139590278e-01
6.497499499899980213e-01,8.072688070374178793e-01
6.498899779955991107e-01,8.077710028914393270e-01
6.500300060012002001e-01,8.082733106879835816e-01
6.501700340068014006e-01,8.087757304390041924e-01
6.503100620124024900e-01,8.092782621564515999e-01
6.504500900180035794e-01,8.097809058522735803e-01
6.505901180236046688e-01,8.102836615384112484e-01
6.507301460292058692e-01,8.107865292268034985e-01
6.508701740348069587e-01,8.112895089293834516e-01
6.510102020404080481e-01,8.117926006580815645e-01
6.511502300460092485e-01,8.122958044248269616e-01
6.512902580516103379e-01,8.127991202415381089e-01
6.514302860572114273e-01,8.133025481201365814e-01
6.515703140628125167e-01,8.138060880725341839e-01
6.517103420684137172e-01,8.143097401106409450e-01
6.518503700740148066e-01,8.148135042463637845e-01
6.519903980796158960e-01,8.153173804916069578e-01
6.521304260852170964e-01,8.158213688582667267e-01
6.522704540908181858e-01,8.163254693582384647e-01
6.524104820964192752e-01,8.168296820034077754e-01
6.525505101020203647e-01,8.173340068056651475e-01
6.526905381076215651e-01,8.178384437768939641e-01
6.528305661132226545e-01,8.183429929289665061e-01
6.529705941188237439e-01,8.188476542737603836e-01
6.531106221244248333e-01,8.193524278231443247e-01
6.532506501300260338e-01,8.198573135889866137e-01
6.533906781356271232e-01,8.203623115831457646e-01
6.535307061412282126e-01,8.208674218174811799e-01
6.536707341468294130e-01,8.213726443038460445e-01
6.538107621524305024e-01,8.218779790540904351e-01
6.539507901580315918e-01,8.223834260800577667e-01
