s1,s2,p_eq,p_eq_noisy
4.789043049898323440e-02,4.706888403815989025e-02,2.655875926872213189e-01,2.742248007333686344e-01
5.549795283757958525e-02,6.084093025234323104e-02,2.884756394225476694e-01,2.930184565684663123e-01
4.425059701612520796e-02,9.391827007531415583e-02,3.359332294293140841e-01,3.388302970644437306e-01
2.838843338998754337e-02,6.200992086487238167e-03,1.945258643726137104e-01,1.980628560366847757e-01
3.502755186983114860e-02,1.729015769835113778e-02,2.073503894545296600e-01,2.077929810869853233e-01
6.244195823649205390e-02,2.191745048944399379e-02,2.125215442115903353e-01,2.141326593513513676e-01
8.980970845978715478e-02,8.875104071045658571e-02,3.248247322536378934e-01,3.253262071300736524e-01
1.211348651165277714e-02,6.245600444520950367e-02,2.970526870779082729e-01,2.989975490893007626e-01
3.954232396885419554e-02,4.772309036060399384e-02,2.664756777591258952e-01,2.595291317701330369e-01
7.051559446883010063e-02,1.559946666252032960e-02,1.937416157864488286e-01,2.021119664855554887e-01
1.358710006448445029e-02,2.374449970519464104e-02,2.316215875167023097e-01,2.358653716656887167e-01
7.814924606772349902e-02,9.489584873725906422e-02,3.314902312575114807e-01,3.251307057941100753e-01
3.530891676679501212e-02,9.219663317114851209e-03,1.911474726917536116e-01,1.903269507929899185e-01
8.296483315047922802e-02,5.600000769948049184e-02,2.819367804283533507e-01,2.775912938073488712e-01
3.610147255292107255e-02,5.159511980413420545e-02,2.732361015321807529e-01,2.694791583432540882e-01
6.119347321394350003e-02,9.013743932961693073e-02,3.274743780425461992e-01,3.303961930028679883e-01
1.422012753076779337e-02,9.482439077638026015e-02,3.526579733857071464e-01,3.547485894384665994e-01
1.824679670066330084e-02,2.263448417798731571e-02,2.261591899557283680e-01,2.283748356563308768e-01
6.506362176698159139e-02,1.570516678242286218e-02,1.953719069055567525e-01,1.959927121912998227e-01
5.963733467171721675e-02,4.765016874755353266e-02,2.672745826191223473e-01,2.613286909657328572e-01
7.643027538866267734e-02,8.590461340743583973e-02,3.217075980091976817e-01,3.161690554995024716e-01
6.497845892306919335e-02,5.241263954260051011e-02,2.756971650620342329e-01,2.660272314741558008e-01
6.854197522822870481e-02,6.591377718886672066e-02,2.964365012497430230e-01,2.940676040275855274e-01
5.167546275066477873e-02,6.040638668513187426e-02,2.876816799558497006e-01,2.827341684605106931e-01
4.936310594208722508e-02,8.072239184986046423e-02,3.168864796399549766e-01,3.182401189374662320e-01
2.681305189206291753e-02,4.010744409737479477e-02,2.532920484460216559e-01,2.525373108894743979e-01
7.209474793643010082e-02,8.422478544712218296e-02,3.198224342943390974e-01,3.200806091864799030e-01
1.387962514707014039e-02,1.372644349761667146e-02,2.241363678618168709e-01,2.239115999526867518e-01
6.311666905634608603e-03,6.800473241821189396e-02,3.099996486060290768e-01,3.209268983429836575e-01
7.909633322300940392e-03,6.533181444498779855e-02,3.042281930602797613e-01,2.969459220808340350e-01
2.928643316011111941e-02,8.946658367829019021e-02,3.352211972918887062e-01,3.379539113074781498e-01
3.632920493017057634e-02,4.130643470593924060e-02,2.548828394606360015e-01,2.605303415097228181e-01
2.729278891347445071e-02,2.854031113238163567e-02,2.317400363820061593e-01,2.368484091930113666e-01
5.544076222546290289e-02,7.506512834788010846e-02,3.087287170299534700e-01,3.230430765706236440e-01
3.772925769502104981e-02,1.904603061533534716e-02,2.100404085436516632e-01,2.107955767452467655e-01
7.460433135494652646e-03,3.240710251698666194e-02,2.478846393426949457e-01,2.495345535759414812e-01
9.816873799790200306e-02,6.962826416190530388e-02,3.017403868447505744e-01,2.971770935020639492e-01
4.035012327421018397e-02,9.126472823991021999e-02,3.335325812042355675e-01,3.415708541747703997e-01
4.153202358200098337e-02,8.725386046448979985e-03,1.855244881240255272e-01,1.882481945360727493e-01
9.465879710335006747e-02,5.185215788393251340e-02,2.739372594593832977e-01,2.728581017592044966e-01
7.376823771594075152e-02,2.239625478058531599e-02,2.119385621437334111e-01,2.056789998941711273e-01
8.425915162853336859e-02,2.046899861325388384e-02,2.041189365141390100e-01,2.091001406290191877e-01
2.569380891005901280e-02,1.456340505767349247e-02,2.084614602842896902e-01,2.040603683910466870e-01
7.403025511658400948e-02,5.023401667979514318e-02,2.723042164937756193e-01,2.702583695395975871e-01
3.317181625847082788e-02,2.149321167590000428e-02,2.165162448959158381e-01,2.151901974487439861e-01
8.054564822575796534e-02,6.629838640606724662e-03,1.622100072824287087e-01,1.595661164639460838e-01
4.691669811806584156e-02,7.342122118814335685e-02,3.069767774870524879e-01,3.034697993708733721e-01
8.757424873273550459e-02,7.807501368679760356e-02,3.127566956289279387e-01,3.105572063955638340e-01
7.079463988714428113e-02,8.740090475930967218e-02,3.235349462025418621e-01,3.216444899270610724e-01
5.538055228114600187e-02,7.545408148779714219e-02,3.092554582365987237e-01,3.120420651070424656e-01
7.546054367739354896e-02,8.749918047950698552e-02,3.235182418487279610e-01,3.153122295132163022e-01
1.327390291304635442e-02,2.317650189454129386e-02,2.312866073498344721e-01,2.324203014670264411e-01
9.591324168323911437e-02,4.962148788660616927e-02,2.696342406454365626e-01,2.774206755955612169e-01
7.603572368459517172e-02,6.863921755744165076e-02,3.004808917726949913e-01,3.023244386321981003e-01
8.901928863044772378e-02,3.706783191448399795e-02,2.450579244040298754e-01,2.527137984052985065e-01
3.632606058275070215e-02,6.793045760844186598e-02,2.999381684821528227e-01,2.982724581135302033e-01
9.415251700966974224e-02,5.333249784715712177e-02,2.766438381853282280e-01,2.747083363556216962e-01
8.988279155574437074e-02,7.151547652322909343e-02,3.045393381935769805e-01,3.079414383212613626e-01
7.380924808312936194e-03,3.099204838289715963e-02,2.461090204314589913e-01,2.478309360912496206e-01
6.901592986593250989e-02,2.739390584822937527e-02,2.253766670957706719e-01,2.183362990117067304e-01
6.812304128860627306e-02,2.986958241723902327e-02,2.313504521601716934e-01,2.301285581234658317e-01
5.533773736755259048e-02,2.733497577018660987e-02,2.262775628309683096e-01,2.327848283686261566e-01
1.666524001761716944e-02,2.269175111996176580e-02,2.275247076315667083e-01,2.295581577938350659e-01
4.529763507435721759e-02,6.946581550294905760e-02,3.013589403482376250e-01,2.970827597595555036e-01
9.201381114753066220e-03,9.263034229816581588e-02,3.525738536766234166e-01,3.496228114976910883e-01
5.324098092690830036e-02,3.015374797845199115e-02,2.326577677608545336e-01,2.363108972224271520e-01
6.370942901006286518e-02,6.011538301150685243e-02,2.877832096793142558e-01,2.844986733324836869e-01
8.494870922317855622e-02,5.330381475677687525e-02,2.773781314342654292e-01,2.641921145596021203e-01
9.011175274706531568e-02,1.248492263317224973e-02,1.779086575314248742e-01,1.809913921255586755e-01
3.137506582891699813e-02,5.623762136975053727e-02,2.814475672370528314e-01,2.786380673043072354e-01
2.511223451549600069e-02,5.052299884640412686e-02,2.722744268780109000e-01,2.771369258132820868e-01
9.126809182265339937e-02,6.201285452113713959e-02,2.910890973380026447e-01,2.953829309113439883e-01
6.390966777089820972e-02,2.543783139259180731e-02,2.211460241924964598e-01,2.155949159650331903e-01
6.342193708714732869e-02,1.479729721910574489e-02,1.932070866549416843e-01,1.917432729838792482e-01
3.365363029625206837e-02,2.774554415413066702e-02,2.288880880694446618e-01,2.265533870220477752e-01
9.149030898295695824e-02,2.227874431743462683e-02,2.070393890792943670e-01,2.091374533763273869e-01
6.087308674185084451e-02,9.619673731975789122e-02,3.347652601395230132e-01,3.378307491142039654e-01
7.816414343728275704e-02,1.877020901222365909e-02,2.009308478129409048e-01,1.966201777622423319e-01
6.662232359863436149e-02,1.003978924676318316e-02,1.783180303461457117e-01,1.775039389176361060e-01
8.956949387030566090e-02,5.339276494130557049e-02,2.772246432935367433e-01,2.859752631765040132e-01
2.023591138780676119e-02,4.210045533940196677e-02,2.580501558117063721e-01,2.638769814163162697e-01
9.863739335408915065e-02,7.207532181385095660e-02,3.050351962502377279e-01,3.004904228996667648e-01
7.482236515445181424e-02,2.883775097582036775e-02,2.281647619270224803e-01,2.255146328496846764e-01
6.990538581999806989e-02,2.536835376371360251e-02,2.202654914354496285e-01,2.283749511607167937e-01
6.208222441141832137e-02,4.500698564782844996e-02,2.626578447478005174e-01,2.611940171524179677e-01
5.523234147816449835e-02,4.001612755000290289e-02,2.529744803553848898e-01,2.547302973944040039e-01
4.985379084713156134e-02,8.177312445699701227e-02,3.182438792219881574e-01,3.281790698288475361e-01
2.026366147173791835e-02,7.027816251713492335e-02,3.076931055501779810e-01,3.094025348751184290e-01
8.373003852593670360e-02,9.093401699312365916e-02,3.271517370345611853e-01,3.307984385108132530e-01
3.103000375569418129e-02,3.406712748140620917e-02,2.415332966136624349e-01,2.403960756398067500e-01
9.364318922058631478e-02,9.680380243042108201e-02,3.330212587095994214e-01,3.389920297313779862e-01
4.147637954573153707e-02,3.535646751329110660e-02,2.435006867095592664e-01,2.408060919186022497e-01
4.500433447008216764e-02,7.524111718694627415e-02,3.097820207437171347e-01,3.121265124813539793e-01
4.687848262546346484e-02,8.191807880120706084e-03,1.810664940452602345e-01,1.816629798928283135e-01
2.752807655380844556e-02,1.589854880133683562e-02,2.090179878655543944e-01,2.134239435408413765e-01
4.532457356295758327e-02,3.502154391666801453e-02,2.428443453666795926e-01,2.416304266382574284e-01
6.203768644200172155e-02,6.683562322297738334e-02,2.974619176221975914e-01,2.987430283313758372e-01
8.015992615504409155e-03,1.081044809713394179e-02,2.425099997961438492e-01,2.427304674394562267e-01
4.186875618730410975e-02,1.215910556699450334e-02,1.931744798510127425e-01,1.963498011094903239e-01
2.902430845847754973e-02,4.033122419966971017e-02,2.534601548796033277e-01,2.595941309768007299e-01
5.311129219058215167e-02,7.048456399333813405e-02,3.024858324582716529e-01,3.036127673545985228e-01
7.478260130933460370e-02,7.825616479233994671e-02,3.127318498107076739e-01,3.109820867606185035e-01
3.861068240290357889e-02,1.281720521565780230e-02,1.962743086573908724e-01,1.975675423636384653e-01
6.931469974660245392e-02,7.569595864011208208e-02,3.094599138395903171e-01,3.174566450701399867e-01
7.256050387089646447e-02,5.731557390847474148e-03,1.623994521522244550e-01,1.641709803688936598e-01
5.739969740190762476e-02,9.901250862017416110e-02,3.388531967603577444e-01,3.320105950722113675e-01
6.372801360148908079e-02,5.289975079989075318e-02,2.764352568078667360e-01,2.752415360753582840e-01
4.149814033072601188e-02,3.818533062150731433e-02,2.489997943474953346e-01,2.492385364634795430e-01
5.519393274724877785e-02,5.356054411063385090e-02,2.770173914856340902e-01,2.765481746681380248e-01
6.305102410988455697e-02,7.832367602474543666e-02,3.127795439614570183e-01,3.124451657355749035e-01
1.349475411319441681e-02,6.505110565195078298e-02,3.011468477750576245e-01,2.989092008353423369e-01
4.985741762159273671e-02,7.362965108489104293e-02,3.070451306592473228e-01,3.033484707546825199e-01
3.006765858695540153e-02,7.182286548204629140e-02,3.072893912005082995e-01,3.071993310580540260e-01
9.863533382827346929e-02,6.670531817127012264e-02,2.975732875625616836e-01,3.028498281564697692e-01
2.821932016718988606e-02,1.951680466034264039e-02,2.148139207810062790e-01,2.168569080186354137e-01
7.553718041956411500e-02,9.165357067459643792e-02,3.281188514250967803e-01,3.377892231165249837e-01
6.860973522108422540e-02,2.056412480079228972e-02,2.080004705206958127e-01,2.038554183197847924e-01
7.886538734350916069e-02,3.732822995382655690e-02,2.471241973211206200e-01,2.420712057085851465e-01
7.985176202595093559e-03,7.369629096421043829e-03,2.513611112779955414e-01,2.462521549552744438e-01
7.401741256950465642e-02,4.797950377978749820e-02,2.683235546251980796e-01,2.624967513563543076e-01
1.133560895010239308e-02,5.837542738172344509e-02,2.899850910399437431e-01,2.971711428943025757e-01
7.926713727787346175e-02,1.310395974809812000e-02,1.837129552351124961e-01,1.879459986051346121e-01
3.687739421157505693e-02,2.715359392874234709e-02,2.272201470544145119e-01,2.264555615819101586e-01
1.313496202322984516e-02,5.484099618288822836e-02,2.829153343759320260e-01,2.814734072156045430e-01
9.068785421602161556e-02,9.870958291893813796e-03,1.690963721899942096e-01,1.783659319079266836e-01
4.018183289014023996e-02,8.342898811487001187e-02,3.224182427900151304e-01,3.184622395318920662e-01
9.038596190714473511e-02,9.298680858248159486e-02,3.292355557748604666e-01,3.300319589458529101e-01
8.788651539470979102e-02,2.813303007989657184e-02,2.238628095676488405e-01,2.302064378860561034e-01
3.128178988374066133e-02,5.500221181646634816e-02,2.793536198395248915e-01,2.814218387238833774e-01
4.718567817007355419e-02,3.672052438503507765e-02,2.462527609729400768e-01,2.481215777687132140e-01
3.422913331780987750e-02,9.082310997608339376e-03,1.918293044783855039e-01,1.884088747589062751e-01
8.705840720157412282e-03,2.431872087300005272e-02,2.375944741870717747e-01,2.419223429810789805e-01
7.531391613543529651e-02,7.029482629535013793e-02,3.026658495176892671e-01,2.989706558293501182e-01
5.534714323292391075e-02,6.925491520212598284e-02,3.007313766404086652e-01,2.932730374608590873e-01
8.548254411688292753e-02,3.198899189606826260e-02,2.339771015213467642e-01,2.256881725142151074e-01
3.280792840569079355e-02,9.998635799906702148e-02,3.493602423234385412e-01,3.503198544833321937e-01
2.530898825136411456e-02,6.296344425888716900e-02,2.937910040844403659e-01,2.862289846604812449e-01
5.637870709887784354e-02,2.860728317556887612e-02,2.291235195544248093e-01,2.277185958433491086e-01
4.678803193047609277e-02,8.650500718140237411e-02,3.251837182410453053e-01,3.290119411664264026e-01
5.120393831457877021e-02,2.009259026209430504e-02,2.095384043891566073e-01,2.083341787319050453e-01
5.158589235672291634e-02,4.398213552646936669e-02,2.602451170385459700e-01,2.550688597130885138e-01
3.095510692674166911e-02,5.164170131064193398e-02,2.735891556689497572e-01,2.721375712360911137e-01
3.810564694946898950e-02,7.542483457681083137e-02,3.111215257645806864e-01,3.134676331933923810e-01
2.557524736603804250e-02,7.882239346440328420e-02,3.199535962260172672e-01,3.110789062912593383e-01
8.313395826085899498e-02,4.888350601983126875e-02,2.696902219865393580e-01,2.808858994558706690e-01
7.266685468871671161e-02,8.940810197371236445e-02,3.257454100151979115e-01,3.301113781304184092e-01
3.208372625707815728e-02,1.497632729666240059e-02,2.043232762867644714e-01,2.021265126240998911e-01
2.150673295030623017e-02,9.055453871288655920e-02,3.409035160526801000e-01,3.368939910753174227e-01
4.395841649946326951e-02,8.786523587984383654e-02,3.277145998261183912e-01,3.281194650566198190e-01
8.826157809475786153e-03,8.571303096334383087e-02,3.406226609423985141e-01,3.408046641533271082e-01
1.194239881556442145e-02,1.928749127453013509e-02,2.295123277710785226e-01,2.338999659056867353e-01
1.798672837611353312e-02,1.244665371330134530e-02,2.161442152341990774e-01,2.102124281644775217e-01
1.454333349324625144e-02,5.121762061303754276e-02,2.759209680215676253e-01,2.798486766183556074e-01
3.708787457677720917e-02,4.392080183765063872e-02,2.596700030556350902e-01,2.498684890949090520e-01
6.285038171236018156e-02,5.753628808116935389e-02,2.837946460797902692e-01,2.847608560313756310e-01
9.832776749704713604e-02,3.527189955640955971e-02,2.386413922348257499e-01,2.368387179942947063e-01
2.818678012235116201e-02,7.652868339805743436e-02,3.153500515735527809e-01,3.188112166881907905e-01
7.288793593385298197e-02,9.501673255310824628e-02,3.319453001327667963e-01,3.370871093843966215e-01
5.845160921148942479e-02,2.793595634161925162e-02,2.274935592403682094e-01,2.370280555864280603e-01
6.196271982956037816e-02,7.311328292197975809e-02,3.060230561564178942e-01,3.055049064651251256e-01
9.346364118377510632e-02,6.142208561182072729e-02,2.900546016004189598e-01,2.909153436499618550e-01
9.471683882960815759e-02,1.755660776571761963e-02,1.920445742540863865e-01,1.907993116683180668e-01
5.667646158881049084e-02,5.404380660342650647e-03,1.683644772174272275e-01,1.583375333350132974e-01
2.177478854167799391e-02,5.904027529190196411e-02,2.878544051274074533e-01,2.739054277071215626e-01
3.805497438970022184e-02,1.013957316003391909e-02,1.909095923909960302e-01,1.891433930229972638e-01
7.930527882798334149e-02,9.446491661800540673e-02,3.309839135343141114e-01,3.283012298370379112e-01
2.977084712501158401e-02,1.585917171073854270e-02,2.073934323818966141e-01,2.098425385394923626e-01
8.041641830236899435e-02,7.615016164573676360e-02,3.102852202215382049e-01,3.078693110329276394e-01
7.847873116580533770e-02,2.355890257941461313e-02,2.140818069317725059e-01,2.081213503687536492e-01
4.301478423247444977e-02,1.766220115335664920e-02,2.054486782537403577e-01,2.101567851723772917e-01
4.129405264692493499e-02,4.680021985710890176e-02,2.648722840135812606e-01,2.584303054018509682e-01
9.546682281060664410e-02,4.305575140517223232e-02,2.567061019410287193e-01,2.697307579793521981e-01
7.434448671690105370e-02,5.916149246400986828e-02,2.868355593987854668e-01,2.860546528634681507e-01
9.337892188235050184e-02,8.746696209457606452e-02,3.234608917544620210e-01,3.213224591739330394e-01
3.372952259680977311e-02,3.902813399441689562e-02,2.507152200842340806e-01,2.555118371761017637e-01
2.653493102293746214e-02,5.381957855244725447e-02,2.778636424241819891e-01,2.710246910372319240e-01
5.688995933728062393e-02,2.907335808662380242e-02,2.301550941362783542e-01,2.266593023860998257e-01
2.198464308310277282e-02,1.208419830988285981e-02,2.096894082515425306e-01,2.123224929274438177e-01
7.552953660811377590e-02,4.629098299169011332e-02,2.652301282422909190e-01,2.580253908244159455e-01
3.038772730742085593e-02,3.640498122522130980e-02,2.460247131561433265e-01,2.477550025701657777e-01
8.200695530653145937e-02,3.941239698837317729e-02,2.512284929357899155e-01,2.518947662527909470e-01
3.128518188663959726e-02,9.422779465639065377e-02,3.415425628909331546e-01,3.484016897593062434e-01
8.919501721869650679e-02,9.536530540123920943e-03,1.685782006768871411e-01,1.673146904614035702e-01
1.754929501666737529e-02,9.683791195990804068e-03,2.163222340307029423e-01,2.147465720743530482e-01
6.029150175958645705e-03,6.688409508954012983e-02,3.080861633463775617e-01,2.968993628513054150e-01
4.534631741948571410e-02,4.816457173781146101e-02,2.673951423672668026e-01,2.605192140550390278e-01
5.845352625952809911e-02,4.860238016303242148e-02,2.688700590830879755e-01,2.687973164896251266e-01
2.932019641268515317e-02,9.743522172524843317e-02,3.473982496039934587e-01,3.444728552000907440e-01
1.500413654995357698e-02,1.092120155108568247e-02,2.219086465419156384e-01,2.190861802426743721e-01
4.580648511652174459e-02,5.702194438801349435e-02,2.822323541943894676e-01,2.880011684264017768e-01
3.907953363506277977e-02,2.772920575579685548e-02,2.281530800067783082e-01,2.295958731505490236e-01
2.418055615453768709e-02,2.746834175709164313e-02,2.307421806565998768e-01,2.331960410793441907e-01
4.596494322435486918e-02,8.682062066737138151e-02,3.257943655617024925e-01,3.275413176200456800e-01
5.076048238563839882e-02,8.356390092912932555e-02,3.205159955652871484e-01,3.268890257721654979e-01
4.654402504656706546e-02,6.072801696144683632e-03,1.759480590230990682e-01,1.853600025354648351e-01
9.501750391532150231e-02,6.626916946694099038e-03,1.561649204314600747e-01,1.570996174625588215e-01
9.252515514342184166e-02,8.049948071811223460e-02,3.156583441806251611e-01,3.250258474560284716e-01
6.000654278477761047e-03,1.937571807590424480e-02,2.401369191628958122e-01,2.407552575976421860e-01
9.124931009790412939e-02,6.676298078439357742e-02,2.980461858724840485e-01,2.895226901600614355e-01
3.976789027787666631e-02,8.379602191617953333e-02,3.230533047382603828e-01,3.166449059096191343e-01
1.241931239709806629e-02,1.019796271816536537e-02,2.290291845253196179e-01,2.204889618774487081e-01
6.723727741730792240e-02,6.091970028317966052e-02,2.891701670215899855e-01,2.880067584765937383e-01
6.209998195950972716e-02,9.599462648568441586e-03,1.785273190350329942e-01,1.825688545197214907e-01
3.222271423110574518e-02,7.874770959364467415e-02,3.176003564747291175e-01,3.231553177101306185e-01
4.720534255856559391e-02,1.267866193858447135e-02,1.921766914181004537e-01,1.975653512649309385e-01
5.457722407467784087e-02,7.671622834416552683e-02,3.109920526013847386e-01,3.212342427298658931e-01
3.354174248622217303e-02,2.043441027699417073e-02,2.142767870883637016e-01,2.081070611873341303e-01
7.098664137657140216e-02,5.713465535922164495e-02,2.835811588207510225e-01,2.891322214198790430e-01
7.518513582536615059e-02,6.783036770872359622e-02,2.993544740742143384e-01,2.914081688054946384e-01
7.413788288137244942e-02,6.146599816769907076e-02,2.902883083707510359e-01,2.859674835406256221e-01
5.516811961226055633e-02,8.010142235583952997e-02,3.154454793578878591e-01,3.102644340061350148e-01
6.156987624074773680e-02,3.959365004449902359e-02,2.523582797440734882e-01,2.565707934250395228e-01
9.089595642420637833e-02,3.988537621409522088e-02,2.508938955231838630e-01,2.589628527212081144e-01
2.676949060794666865e-02,7.003832365254458389e-03,1.978533447298942149e-01,2.007488865851115023e-01
4.343097402717540495e-02,4.749790257080543920e-02,2.661596440248557016e-01,2.696590616355911685e-01
3.374901158285832647e-02,8.978088385964133611e-02,3.338012881443025437e-01,3.335368178525480176e-01
7.045164472680237600e-02,7.828770640059304342e-02,3.127093160604691446e-01,3.204516929175716955e-01
3.072387429921395741e-02,2.205751906701967913e-02,2.184474775408594971e-01,2.143018150877733230e-01
2.604816203672401242e-02,7.273973889521958246e-03,1.992512573528404662e-01,1.984229335475784506e-01
5.232766659918863111e-02,2.844231923906380410e-02,2.289113175550328005e-01,2.268249591547819577e-01
1.577804878883709572e-02,2.393347955470910560e-02,2.298988108602514624e-01,2.243350614796751630e-01
1.057149746849212618e-02,7.458961096444551020e-02,3.196471958056358864e-01,3.207602743120334110e-01
4.521746821171380298e-02,9.481961687711101816e-02,3.368460057914157701e-01,3.487210366067925449e-01
1.827308056251672475e-02,6.162681623503615119e-02,2.933444294383741324e-01,2.876980052162631529e-01
4.113688372130417520e-02,8.112726027588369748e-02,3.188809185874732499e-01,3.221059379152841351e-01
1.327352192336337527e-02,2.584924323224816953e-02,2.344876486761530432e-01,2.304263067496519768e-01
4.900532002329822945e-02,1.865723960292286002e-02,2.064311368196039553e-01,2.006922974266168447e-01
8.199183782720802227e-02,6.937411399728997397e-02,3.016375902179133650e-01,3.029444341844255706e-01
9.940465970848183508e-02,3.836016674429831158e-02,2.455089022884141547e-01,2.368127598096421427e-01
7.979842096856619438e-02,6.068909349153432664e-02,2.892775377445680474e-01,2.832185116455330776e-01
5.763009868104938815e-02,6.636433899439299691e-03,1.715257280875631674e-01,1.700817729508050380e-01
8.537374383233561903e-02,7.926364348757497513e-02,3.141420362572138192e-01,3.064059938063272148e-01
6.008161597831749440e-02,8.160704882240560343e-02,3.170489039613755278e-01,3.292820373070083351e-01
8.545801549727082003e-02,4.405337217833513869e-02,2.603259620947232511e-01,2.606706029138257108e-01
5.422544071712231267e-02,4.125768680514378672e-02,2.553073366829165525e-01,2.490376316519893052e-01
2.637251143154767385e-02,4.421981229200028923e-02,2.608342376792699424e-01,2.596653186291374427e-01
1.727140554085319912e-02,8.062764081798323712e-02,3.266607291780428413e-01,3.202383043076859059e-01
9.023584840074157232e-02,1.477008833389710854e-02,1.851245443503167498e-01,1.894196051872609476e-01
8.521515596563006278e-02,7.627819729217816258e-02,3.105426211099997502e-01,3.121552162154248578e-01
2.832193700072304504e-02,1.915249053654331790e-02,2.141086523917779816e-01,2.128577334667662024e-01
9.003147971334726773e-02,8.269096863519886931e-02,3.181703820531107119e-01,3.160767772784039975e-01
5.870277028968978045e-02,9.437648804821069382e-02,3.329654716902731848e-01,3.277362082721336223e-01
2.420655277417795015e-02,3.224114210888493620e-02,2.393293212255704627e-01,2.432031320667585317e-01
1.481460788605930973e-02,8.516182245724386590e-02,3.357893178305191295e-01,3.363674760585778079e-01
7.580135275981930709e-02,5.615632589642409467e-02,2.821869577598433154e-01,2.852202589712639069e-01
9.909539051718214975e-02,8.606931536582558551e-02,3.219183966457076496e-01,3.271587699164968943e-01
6.005274416656565528e-02,4.679770928215008785e-02,2.657894067744726585e-01,2.770985103005974004e-01
3.896638549300864701e-02,5.458073516332544173e-02,2.782320843362661722e-01,2.744176023711504819e-01
2.335584447247572235e-02,9.710363488992238001e-02,3.503305170028650495e-01,3.507687141576021905e-01
8.023903266247435495e-02,2.591634872873166753e-02,2.199047123967871331e-01,2.272077369033010108e-01
6.026030842026783296e-02,5.810864634303301163e-02,2.845355997739089093e-01,2.895540021085114546e-01
7.619337552608707043e-02,4.436876530336266583e-02,2.615972679632331266e-01,2.619699788366088855e-01
4.015255575970770596e-02,3.880389644611965255e-02,2.501717668426337027e-01,2.540100353552127155e-01
7.147795862898653763e-02,8.359791740324433451e-02,3.190961165983814962e-01,3.164672952171883047e-01
2.381589685874014456e-02,2.501670146161906472e-02,2.265879029452660676e-01,2.305191053880414342e-01
9.614156318434188830e-02,5.970058564512446819e-02,2.871218820181989373e-01,2.949495253112898174e-01
8.211507943947933541e-02,4.315728851271762728e-02,2.588800072621104120e-01,2.598717182614824206e-01
4.234706143839859355e-02,2.363689126804154050e-02,2.190295689143750557e-01,2.195253609376884296e-01
2.573740030131079631e-02,7.391098261528791791e-02,3.119029292595522640e-01,3.179496050249827621e-01
6.573176624796314704e-02,8.306795552359393098e-02,3.185979514081588304e-01,3.146301422787495805e-01
1.860214518417817320e-02,9.914494473878186775e-02,3.567443719607933383e-01,3.457872606591956832e-01
9.975343217847033872e-02,8.193301953169612739e-02,3.172461346198494625e-01,3.149594644673924804e-01
3.733211757618994098e-02,8.264699447360683571e-03,1.876100429053327023e-01,1.876312787170474061e-01
2.874533190985381972e-02,5.923910309616326614e-02,2.868534208357182980e-01,2.862385058340961574e-01
3.800659603595272357e-02,1.452582248376585103e-02,2.002483531704904729e-01,2.065831445050012039e-01
2.895458842044107764e-02,5.858547432948515987e-02,2.857167041578022593e-01,2.943781485500171491e-01
9.349596720529640415e-02,3.919473740876623646e-02,2.488564254853556368e-01,2.496649993796447864e-01
9.455295609680949842e-02,4.903106614702701371e-02,2.687402464717671413e-01,2.690972860117715748e-01
1.297882928804438077e-02,4.370694338151771829e-02,2.630479605619996941e-01,2.605924134676689263e-01
2.195525888285818419e-02,2.611455031541584995e-02,2.293101899599153393e-01,2.293074380149863201e-01
1.128204412280007021e-02,4.259354650478721499e-02,2.617724099387281900e-01,2.574562615883145833e-01
9.044076033910089518e-02,6.418288081507739218e-02,2.943604074566882334e-01,2.843284490739892423e-01
6.851712191339137670e-02,4.885743900054381750e-02,2.697924503462813539e-01,2.582895494660859548e-01
5.821586533178960132e-02,2.128747720477867575e-02,2.114963268988921397e-01,2.145865772361172374e-01
7.213217171450522769e-02,8.792552463986906541e-03,1.725237416635938548e-01,1.693077717707293650e-01
5.165825137541293216e-02,6.394856836007233036e-02,2.930345066440473434e-01,2.922624776402623636e-01
3.126199395512280904e-02,4.875763484813284976e-02,2.685124086640865437e-01,2.690222128490114550e-01
4.038973936506128071e-02,1.950927284995764704e-02,2.103017991711052803e-01,2.143014608078645244e-01
4.803451679486111375e-02,2.486149964739222881e-02,2.211276065097728116e-01,2.153770771102185289e-01
5.137757330450374443e-02,8.456391083385004365e-03,1.795004700982731904e-01,1.864145503697996198e-01
9.230629676869078759e-02,4.386942371885300951e-02,2.589872600516896495e-01,2.688695641566995476e-01
9.962651003062364397e-02,5.627173962616112413e-02,2.809978518518532753e-01,2.820095470515281977e-01
7.070745409994251551e-02,8.832679453005198855e-02,3.246010093103454119e-01,3.201001344102163415e-01
5.031587305716132136e-02,6.682529842563457445e-02,2.972813909687790357e-01,2.949582919718602425e-01
7.519882833239927011e-02,8.212320833430339362e-02,3.173528621676615646e-01,3.235308434294700275e-01
8.530822445449320890e-02,5.142746511915343571e-02,2.741080912350715715e-01,2.752740673778857339e-01
3.583037004306369872e-02,3.682606272160711403e-02,2.464626954121489355e-01,2.487213757374819589e-01
5.124861508533104515e-02,9.489645070864879961e-02,3.352196278802921925e-01,3.360153342049594372e-01
6.087666698244367791e-02,1.877449581372124185e-02,2.046036990231065722e-01,2.040097768620505736e-01
4.900726381196127829e-02,3.726913994864075597e-02,2.473834721320719021e-01,2.511482214647428601e-01
8.011345874523330413e-02,2.466464288462619572e-02,2.166609246910138342e-01,2.172904571540364982e-01
