t,N,dN_dt
3.107021404280856203e+01,4.975979934709192776e+01,1.862277198672046552e-06
3.107821564312862606e+01,4.975979930424171016e+01,2.388756316307194538e-06
3.108621724344869008e+01,4.975979926508724560e+01,2.869827546714276423e-06
3.109421884376875411e+01,4.975979923170292096e+01,3.280003964878375200e-06
3.110222044408881814e+01,4.975979920633395182e+01,3.591699738070275316e-06
3.111022204440888217e+01,4.975979919139633267e+01,3.775230816405183987e-06
3.111822364472894620e+01,4.975979918947688674e+01,3.798814041111597817e-06
3.112622524504901023e+01,4.975979920333322326e+01,3.628568238767115872e-06
3.113422684536907425e+01,4.975979923207452771e+01,3.275438268612873571e-06
3.114222844568913828e+01,4.975979926573657508e+01,2.861849548452255476e-06
3.115023004600920231e+01,4.975979930228472625e+01,2.412800803153203333e-06
3.115823164632926634e+01,4.975979934038719676e+01,1.944654865582151615e-06
3.116623324664933037e+01,4.975979937882895854e+01,1.472340244390579755e-06
3.117423484696939440e+01,4.975979941651173277e+01,1.009350848679702040e-06
3.118223644728945843e+01,4.975979945245401126e+01,5.677461301090147572e-07
3.119023804760952245e+01,4.975979948579104217e+01,1.581508004555587377e-07
3.119823964792958648e+01,4.975979951577483007e+01,-2.102449538909922921e-07
3.120624124824965051e+01,4.975979954177415010e+01,-5.296856140368788601e-07
3.121424284856971454e+01,4.975979956327451958e+01,-7.938498498560875305e-07
3.122224444888977857e+01,4.975979957987821933e+01,-9.978511346098173362e-07
3.123024604920984260e+01,4.975979959130430785e+01,-1.138237812892128886e-06
3.123824764952990662e+01,4.975979959738857872e+01,-1.212992141841340299e-06
3.124624924984997065e+01,4.975979959808359609e+01,-1.221531526596209005e-06
3.125425085017003468e+01,4.975979959345868053e+01,-1.164707489564875686e-06
3.126225245049009871e+01,4.975979958369991607e+01,-1.044806427152877859e-06
3.127025405081016274e+01,4.975979956911013602e+01,-8.655491274822679770e-07
3.127825565113022677e+01,4.975979955010895139e+01,-6.320911136725726465e-07
3.128625725145029079e+01,4.975979952723271538e+01,-3.510223023361902506e-07
3.129425885177035482e+01,4.975979950113454464e+01,-3.036713680515390479e-08
3.130226045209041885e+01,4.975979947258431935e+01,3.204151304281310786e-07
3.131026205241048288e+01,4.975979944246867603e+01,6.904309270971964452e-07
3.131826365273054691e+01,4.975979941179100763e+01,1.067352081829398003e-06
3.132626525305061094e+01,4.975979938167147054e+01,1.437415686922349778e-06
3.133426685337067497e+01,4.975979935334698467e+01,1.785424445621686118e-06
3.134226845369073899e+01,4.975979932817121210e+01,2.094746526903890071e-06
3.135027005401080302e+01,4.975979930761459968e+01,2.347315299022767476e-06
3.135827165433086705e+01,4.975979929326432938e+01,2.523629874406907447e-06
3.136627325465093108e+01,4.975979928682435371e+01,2.602754631375603367e-06
3.137427485497099511e+01,4.975979929011538871e+01,2.562319347365615840e-06
3.138227645529105914e+01,4.975979930498823478e+01,2.379584136846801812e-06
3.139027805561112316e+01,4.975979932821837082e+01,2.094167135702207361e-06
3.139827965593118719e+01,4.975979935623844597e+01,1.749898535852167925e-06
3.140628125625125122e+01,4.975979938766248978e+01,1.363807046406151358e-06
3.141428285657131525e+01,4.975979942120723365e+01,9.516596022329792959e-07
3.142228445689137928e+01,4.975979945569211793e+01,5.279611681174856130e-07
3.143028605721144331e+01,4.975979949003928482e+01,1.059547312109998529e-07
3.143828765753150734e+01,4.975979952327357836e+01,-3.023783521349798775e-07
3.144628925785157136e+01,4.975979955452254444e+01,-6.863187009820137519e-07
3.145429085817163539e+01,4.975979958301641659e+01,-1.036408634025320907e-06
3.146229245849169942e+01,4.975979960808815861e+01,-1.344452515095184708e-06
3.147029405881176345e+01,4.975979962917341481e+01,-1.603516474713018169e-06
3.147829565913182748e+01,4.975979964581054560e+01,-1.807928552199911110e-06
3.148629725945189151e+01,4.975979965764059898e+01,-1.953278486510612311e-06
3.149429885977195553e+01,4.975979966440733193e+01,-2.036417992901107255e-06
3.150230046009201956e+01,4.975979966595721748e+01,-2.055460620375981762e-06
3.151030206041208359e+01,4.975979966223940210e+01,-2.009781693068646291e-06
3.151830366073214762e+01,4.975979965330576249e+01,-1.900018574474415800e-06
3.152630526105221165e+01,4.975979963931085592e+01,-1.728070125217584518e-06
3.153430686137227568e+01,4.975979962051196281e+01,-1.497097591673934858e-06
3.154230846169233970e+01,4.975979959726904411e+01,-1.211523510402656711e-06
3.155031006201240373e+01,4.975979957004478393e+01,-8.770326642704162623e-07
3.155831166233246776e+01,4.975979953940455403e+01,-5.005715393302523353e-07
3.156631326265253179e+01,4.975979950601642798e+01,-9.034839321131471479e-08
3.157431486297259582e+01,4.975979947065118836e+01,3.441665468173482623e-07
3.158231646329265985e+01,4.975979943418232665e+01,7.922411437988330363e-07
3.159031806361272388e+01,4.975979939758601489e+01,1.241881698810232137e-06
3.159831966393278790e+01,4.975979936194114828e+01,1.679832262180269709e-06
3.160632126425285193e+01,4.975979932842931674e+01,2.091575324936201241e-06
3.161432286457291596e+01,4.975979929833481208e+01,2.461331396919064218e-06
3.162232446489297999e+01,4.975979927304462791e+01,2.772059155553563414e-06
3.163032606521304402e+01,4.975979925404845261e+01,3.005455644355947697e-06
3.163832766553310805e+01,4.975979924293869772e+01,3.141955658314543598e-06
3.164632926585317207e+01,4.975979924141045529e+01,3.160732358953310950e-06
3.165433086617323610e+01,4.975979925126153347e+01,3.039697139328723097e-06
3.166233246649330013e+01,4.975979927391595936e+01,2.761353550262413137e-06
3.167033406681336416e+01,4.975979930670634133e+01,2.358474594288395565e-06
3.167833566713342819e+01,4.975979934706789720e+01,1.862572452271393786e-06
3.168633726745349222e+01,4.975979939294008147e+01,1.298963953733078824e-06
3.169433886777355625e+01,4.975979944240765462e+01,6.911806913478812930e-07
3.170234046809362027e+01,4.975979949370066180e+01,6.096923144127686101e-08
3.171034206841368430e+01,4.975979954519441861e+01,-5.717086817291772149e-07
3.171834366873374833e+01,4.975979959540953956e+01,-1.188676680641265193e-06
3.172634526905381236e+01,4.975979964301191671e+01,-1.773543213179351596e-06
3.173434686937387639e+01,4.975979968681274102e+01,-2.311701968515933459e-06
3.174234846969394042e+01,4.975979972576848098e+01,-2.790331659063838288e-06
3.175035007001400444e+01,4.975979975898088270e+01,-3.198395754910876576e-06
3.175835167033406847e+01,4.975979978569698403e+01,-3.526643096662951393e-06
3.176635327065413250e+01,4.975979980530912172e+01,-3.767607622329194328e-06
3.177435487097419653e+01,4.975979981735490298e+01,-3.915608093763012221e-06
3.178235647129426056e+01,4.975979982151721970e+01,-3.966748369776951222e-06
3.179035807161432459e+01,4.975979981762426263e+01,-3.918917544698530264e-06
3.179835967193438861e+01,4.975979980564949301e+01,-3.771789535811365113e-06
3.180636127225445264e+01,4.975979978571167095e+01,-3.526823563859693422e-06
3.181436287257451667e+01,4.975979975807483413e+01,-3.187263604598200573e-06
3.182236447289458070e+01,4.975979972314830491e+01,-2.758138867076098677e-06
3.183036607321464473e+01,4.975979968148670451e+01,-2.246263659966274417e-06
3.183836767353470876e+01,4.975979963378992466e+01,-1.660237251233098732e-06
3.184636927385477279e+01,4.975979958090314881e+01,-1.010443937410343551e-06
3.185437087417483681e+01,4.975979952381684512e+01,-3.090531817129260617e-07
3.186237247449490084e+01,4.975979946366677353e+01,4.299805245189247671e-07
3.187037407481496132e+01,4.975979940173397154e+01,1.190917798599144817e-06
3.187837567513502535e+01,4.975979933944476130e+01,1.956234091604613923e-06
3.188637727545508938e+01,4.975979927837077099e+01,2.706619552483857660e-06
3.189437887577515340e+01,4.975979922022887791e+01,3.420979781676436460e-06
3.190238047609521743e+01,4.975979916688127958e+01,4.076434940714079858e-06
3.191038207641528146e+01,4.975979912033544394e+01,4.648320228284319455e-06
3.191838367673534549e+01,4.975979908274412367e+01,5.110185954837476174e-06
3.192638527705540952e+01,4.975979905640536316e+01,5.433797057641243100e-06
3.193438687737547355e+01,4.975979904376248442e+01,5.589133721173311642e-06
3.194238847769553757e+01,4.975979904740410831e+01,5.544390961009781904e-06
3.195039007801560160e+01,4.975979907006412617e+01,5.265978696655793101e-06
3.195839167833566563e+01,4.975979911257392985e+01,4.743682049390685052e-06
3.196639327865572966e+01,4.975979916807640535e+01,4.061751010642211668e-06
3.197439487897579369e+01,4.975979923294082141e+01,3.264794524948655408e-06
3.198239647929585772e+01,4.975979930420729858e+01,2.389179110995343081e-06
3.199039807961592174e+01,4.975979937914016205e+01,1.468516603875258397e-06
3.199839967993598577e+01,4.975979945522792036e+01,5.336645036990717017e-07
3.200640128025604980e+01,4.975979953018330804e+01,-3.872747176281166048e-07
3.201440288057611383e+01,4.975979960194324292e+01,-1.268953059518906912e-06
3.202240448089617786e+01,4.975979966866886173e+01,-2.088777274256159444e-06
3.203040608121624189e+01,4.975979972874548452e+01,-2.826908589437238106e-06
3.203840768153630592e+01,4.975979978078264310e+01,-3.466263051254969696e-06
3.204640928185636994e+01,4.975979982361408105e+01,-3.992511456551994797e-06
3.205441088217643397e+01,4.975979985629772528e+01,-4.394079010427986987e-06
3.206241248249649800e+01,4.975979987811571448e+01,-4.662145668188344416e-06
3.207041408281656203e+01,4.975979988857439196e+01,-4.790646205510284972e-06
3.207841568313662606e+01,4.975979988740429150e+01,-4.776269806772148740e-06
3.208641728345669009e+01,4.975979987456017284e+01,-4.618460541117030971e-06
3.209441888377675411e+01,4.975979985022096486e+01,-4.319416890830041211e-06
3.210242048409681814e+01,4.975979981478982950e+01,-3.884092291794871699e-06
3.211042208441688217e+01,4.975979976889411205e+01,-3.320194656541985978e-06
3.211842368473694620e+01,4.975979971338535535e+01,-2.638186378245421793e-06
3.212642528505701023e+01,4.975979964933933530e+01,-1.851285073239949952e-06
3.213442688537707426e+01,4.975979957805598985e+01,-9.754623624402825044e-07
3.214242848569713829e+01,4.975979950105948291e+01,-2.944488608491724335e-08
3.215043008601720231e+01,4.975979942009817591e+01,9.652860328834833581e-07
3.215843168633726634e+01,4.975979933714463499e+01,1.984494593543217889e-06
3.216643328665733037e+01,4.975979925439561669e+01,3.001190248763663249e-06
3.217443488697739440e+01,4.975979917427209642e+01,3.985627698988025713e-06
3.218243648729745843e+01,4.975979909941924006e+01,4.905307168456829459e-06
3.219043808761752246e+01,4.975979903270641813e+01,5.724974065923760236e-06
3.219843968793758648e+01,4.975979897722720580e+01,6.406619322163464858e-06
3.220644128825765051e+01,4.975979893629937578e+01,6.909478983185834977e-06
3.221444288857771454e+01,4.975979891346491257e+01,7.190034547743806570e-06
3.222244448889777857e+01,4.975979891248998399e+01,7.202013038387633515e-06
3.223044608921784260e+01,4.975979893736498383e+01,6.896386384624975108e-06
3.223844768953790663e+01,4.975979898882239638e+01,6.264155029356288651e-06
3.224644928985797065e+01,4.975979905111852020e+01,5.498753845145643027e-06
3.225445089017803468e+01,4.975979911938987499e+01,4.659937989703877292e-06
3.226245249049809871e+01,4.975979919107108884e+01,3.779226875444408051e-06
3.227045409081816274e+01,4.975979926381775442e+01,2.885425133936081465e-06
3.227845569113822677e+01,4.975979933550642897e+01,2.004622412510315144e-06
3.228645729145829080e+01,4.975979940423460590e+01,1.160193774829565427e-06
3.229445889177835483e+01,4.975979946832075029e+01,3.727995103730563642e-07
3.230246049209841885e+01,4.975979952630429182e+01,-3.396152217227665915e-07
3.231046209241848288e+01,4.975979957694558919e+01,-9.618194267702051548e-07
3.231846369273854691e+01,4.975979961922597283e+01,-1.481297303040918223e-06
3.232646529305861094e+01,4.975979965234774482e+01,-1.888247900705408711e-06
3.233446689337867497e+01,4.975979967573413631e+01,-2.175584708830058389e-06
3.234246849369873900e+01,4.975979968902935013e+01,-2.338936347268116833e-06
3.235047009401880302e+01,4.975979969209853948e+01,-2.376645936941201853e-06
3.235847169433886705e+01,4.975979968502782214e+01,-2.289771592778322429e-06
3.236647329465893108e+01,4.975979966812425914e+01,-2.082086007160199870e-06
3.237447489497899511e+01,4.975979964191588323e+01,-1.760076789647513351e-06
3.238247649529905914e+01,4.975979960715167039e+01,-1.332946403476142905e-06
3.239047809561912317e+01,4.975979956480156119e+01,-8.126118196116749459e-07
3.239847969593918720e+01,4.975979951605644658e+01,-2.137050674200224876e-07
3.240648129625925122e+01,4.975979946232818207e+01,4.464271810000752794e-07
3.241448289657931525e+01,4.975979940524957357e+01,1.147723399430589097e-06
3.242248449689937928e+01,4.975979934667437732e+01,1.867407417144306692e-06
3.243048609721944331e+01,4.975979928867732127e+01,2.579988145789968712e-06
3.243848769753950734e+01,4.975979923355407664e+01,3.257259782341037635e-06
3.244648929785957137e+01,4.975979918382127209e+01,3.868301741594137866e-06
3.245449089817963539e+01,4.975979914221650802e+01,4.379478586447049793e-06
3.246249249849969942e+01,4.975979911169831382e+01,4.754440305898555152e-06
3.247049409881976345e+01,4.975979909544620483e+01,4.954121829214841455e-06
3.247849569913982748e+01,4.975979909686062541e+01,4.936743578820568246e-06
3.248649729945989151e+01,4.975979911956300583e+01,4.657810782404681049e-06
3.249449889977995554e+01,4.975979915852664703e+01,4.179084129418697557e-06
3.250250050010001956e+01,4.975979920168815340e+01,3.648780355192116076e-06
3.251050210042008359e+01,4.975979924732875759e+01,3.088017187735658808e-06
3.251850370074014762e+01,4.975979929395311530e+01,2.515167083050329211e-06
3.252650530106021165e+01,4.975979934020572415e+01,1.946884514492097651e-06
3.253450690138027568e+01,4.975979938487093790e+01,1.398105422989459612e-06
3.254250850170033971e+01,4.975979942687293089e+01,8.820480426052768053e-07
3.255051010202040374e+01,4.975979946527574782e+01,4.102118671411858486e-07
3.255851170234046776e+01,4.975979949928326107e+01,-7.621385744727149358e-09
3.256651330266053179e+01,4.975979952823918495e+01,-3.633882581510761156e-07
3.257451490298059582e+01,4.975979955162709700e+01,-6.507438206071469722e-07
3.258251650330065985e+01,4.975979956907039536e+01,-8.650608576132867711e-07
3.259051810362072388e+01,4.975979958033234141e+01,-1.003430748713896037e-06
3.259851970394078791e+01,4.975979958531602421e+01,-1.064662726424359107e-06
3.260652130426085193e+01,4.975979958406439607e+01,-1.049284618748203002e-06
3.261452290458091596e+01,4.975979957676022991e+01,-9.595419654395698217e-07
3.262252450490097999e+01,4.975979956372616897e+01,-7.993990451815591314e-07
3.263052610522104402e+01,4.975979954542467709e+01,-5.745377742449875313e-07
3.263852770554110805e+01,4.975979952245808136e+01,-2.923587421044260282e-07
3.264652930586117208e+01,4.975979949556854365e+01,3.801948311732417096e-08
3.265453090618123611e+01,4.975979946563806067e+01,4.057603444351798316e-07
3.266253250650130013e+01,4.975979943368849234e+01,7.983086875995581977e-07
3.267053410682136416e+01,4.975979940088153342e+01,1.201391305105659058e-06
3.267853570714142819e+01,4.975979936851872765e+01,1.599016870024172476e-06
3.268653730746149222e+01,4.975979933804144650e+01,1.973475935113100377e-06
3.269453890778155625e+01,4.975979931103092468e+01,2.305340656150178802e-06
3.270254050810162028e+01,4.975979928920823880e+01,2.573465001542984965e-06
3.271054210842168430e+01,4.975979927443429318e+01,2.754985093389450412e-06
3.271854370874174833e+01,4.975979926870986247e+01,2.825318247356989332e-06
3.272654530906181236e+01,4.975979927417554194e+01,2.758164207250501931e-06
3.273454690938187639e+01,4.975979929248590850e+01,2.533193952825030237e-06
3.274254850970194042e+01,4.975979931752987540e+01,2.225491302798587867e-06
3.275055011002200445e+01,4.975979934613051370e+01,1.874089612385887449e-06
3.275855171034206847e+01,4.975979937705936607e+01,1.494082308539645965e-06
3.276655331066213250e+01,4.975979940918620059e+01,1.099356016442953887e-06
3.277455491098219653e+01,4.975979944147896816e+01,7.025909760649540203e-07
3.278255651130226056e+01,4.975979947300382378e+01,3.152609040490972347e-07
3.279055811162232459e+01,4.975979950292511234e+01,-5.236694411436815244e-08
3.279855971194238862e+01,4.975979953050539706e+01,-3.912321049348577162e-07
3.280656131226245265e+01,4.975979955510540265e+01,-6.934800285129938402e-07
3.281456291258251667e+01,4.975979957618408633e+01,-9.524632340607297465e-07
3.282256451290258070e+01,4.975979959329858104e+01,-1.162740424831554265e-06
3.283056611322264473e+01,4.975979960610422381e+01,-1.320076897570743313e-06
3.283856771354270876e+01,4.975979961435454157e+01,-1.421444473681532372e-06
3.284656931386277279e+01,4.975979961790127959e+01,-1.465021428614932120e-06
3.285457091418283682e+01,4.975979961669435880e+01,-1.450192634866454000e-06
3.286257251450290084e+01,4.975979961078190428e+01,-1.377549210701545235e-06
3.287057411482296487e+01,4.975979960031024518e+01,-1.248889216487469866e-06
3.287857571514302890e+01,4.975979958552388638e+01,-1.067216615524557710e-06
3.288657731546309293e+01,4.975979956676556526e+01,-8.367425854416410402e-07
3.289457891578315696e+01,4.975979954447618070e+01,-5.628840700211412695e-07
3.290258051610322099e+01,4.975979951919485700e+01,-2.522651576519763239e-07
3.291058211642328502e+01,4.975979949155889415e+01,8.728408662506126348e-08
3.291858371674334904e+01,4.975979946230380335e+01,4.467266632168787055e-07
3.292658531706341307e+01,4.975979943226328572e+01,8.158194582108535542e-07
3.293458691738347710e+01,4.975979940236924648e+01,1.183112491531801425e-06
3.294258851770354113e+01,4.975979937365178074e+01,1.535949598174823905e-06
3.295059011802360516e+01,4.975979934723918774e+01,1.860467889081007797e-06
3.295859171834366919e+01,4.975979932435795661e+01,2.141598079319351200e-06
3.296659331866373321e+01,4.975979930633278059e+01,2.363064366406320005e-06
3.297459491898379724e+01,4.975979929458654283e+01,2.507384488037445180e-06
3.298259651930386127e+01,4.975979929064033769e+01,2.555869521803089128e-06
3.299059811962392530e+01,4.975979929611343522e+01,2.488624360807989433e-06
3.299859971994398933e+01,4.975979931252152255e+01,2.287026376279754913e-06
3.300660132026405336e+01,4.975979933755930773e+01,1.979399704588047371e-06
3.301460292058411738e+01,4.975979936872877829e+01,1.596436040252058319e-06
3.302260452090418141e+01,4.975979940439292193e+01,1.158248603694289613e-06
3.303060612122424544e+01,4.975979944302989821e+01,6.835354580125851953e-07
3.303860772154430947e+01,4.975979948323303859e+01,1.895797101525431572e-07
3.304660932186437350e+01,4.975979952371083925e+01,-3.077507630955267359e-07
3.305461092218443753e+01,4.975979956328698250e+01,-7.940029673747517336e-07
3.306261252250450156e+01,4.975979960090030119e+01,-1.256138935534778511e-06
3.307061412282456558e+01,4.975979963560482133e+01,-1.682535995417566710e-06
3.307861572314462961e+01,4.975979966656972664e+01,-2.062986224071750030e-06
3.308661732346469364e+01,4.975979969307937978e+01,-2.388697065480727133e-06
3.309461892378475767e+01,4.975979971453330819e+01,-2.652290712390481531e-06
3.310262052410482170e+01,4.975979973044621829e+01,-2.847804655203844959e-06
3.311062212442488573e+01,4.975979974044797416e+01,-2.970691202364150740e-06
3.311862372474494975e+01,4.975979974428363306e+01,-3.017818027473140319e-06
3.312662532506501378e+01,4.975979974181340992e+01,-2.987467623949413564e-06
3.313462692538507781e+01,4.975979973301269155e+01,-2.879337643868495888e-06
3.314262852570514184e+01,4.975979971797203660e+01,-2.694540627068420235e-06
3.315063012602520587e+01,4.975979969689718274e+01,-2.435604479877895301e-06
3.315863172634526990e+01,4.975979967010901817e+01,-2.106471718832381157e-06
3.316663332666533393e+01,4.975979963804363848e+01,-1.712500501849234524e-06
3.317463492698539795e+01,4.975979960125227564e+01,-1.260463463825800545e-06
3.318263652730546198e+01,4.975979956040134766e+01,-7.585486039296540639e-07
3.319063812762552601e+01,4.975979951627245867e+01,-2.163590799852954660e-07
3.319863972794559004e+01,4.975979946976234913e+01,3.550872649249470214e-07
3.320664132826565407e+01,4.975979942188296690e+01,9.433572265571399384e-07
3.321464292858571810e+01,4.975979937376140327e+01,1.534602710684396243e-06
3.322264452890578212e+01,4.975979932663994987e+01,2.113560398253611083e-06
3.323064612922584615e+01,4.975979928187604173e+01,2.663552012283076920e-06
3.323864772954591018e+01,4.975979924094230000e+01,3.166484392025381567e-06
3.324664932986597421e+01,4.975979920542651058e+01,3.602849075523550937e-06
3.325465093018603824e+01,4.975979917703164546e+01,3.951722515438405026e-06
3.326265253050610227e+01,4.975979915757583427e+01,4.190766274447810247e-06
3.327065413082616629e+01,4.975979914899237855e+01,4.296226890243559637e-06
3.327865573114623032e+01,4.975979915332975168e+01,4.242935742304609903e-06
3.328665733146629435e+01,4.975979917275160602e+01,4.004309187344290422e-06
3.329465893178635838e+01,4.975979920799080247e+01,3.571342892527695767e-06
3.330266053210642241e+01,4.975979925523838432e+01,2.990835552996173874e-06
3.331066213242648644e+01,4.975979931156091141e+01,2.298828969848898396e-06
3.331866373274655047e+01,4.975979937428845545e+01,1.528127105299148525e-06
3.332666533306661449e+01,4.975979944094458318e+01,7.091566800454529584e-07
3.333466693338667852e+01,4.975979950924635631e+01,-1.300328915654347384e-07
3.334266853370674255e+01,4.975979957710433155e+01,-9.637697813147383386e-07
3.335067013402680658e+01,4.975979964262257482e+01,-1.768759606779468641e-06
3.335867173434687061e+01,4.975979970409864706e+01,-2.524085225719119308e-06
3.336667333466693464e+01,4.975979976002359706e+01,-3.211207082021161341e-06
3.337467493498699866e+01,4.975979980908197575e+01,-3.813962790477631870e-06
3.338267653530706269e+01,4.975979985015184326e+01,-4.318567617733748421e-06
3.339067813562712672e+01,4.975979988230474049e+01,-4.713614141671484958e-06
3.339867973594719075e+01,4.975979990480571757e+01,-4.990072387744959315e-06
3.340668133626725478e+01,4.975979991711331252e+01,-5.141289622478950605e-06
3.341468293658731881e+01,4.975979991887957254e+01,-5.162990766471864390e-06
3.342268453690738284e+01,4.975979990995003988e+01,-5.053278115951798100e-06
3.343068613722744686e+01,4.975979989036373752e+01,-4.812631008377366015e-06
3.343868773754751089e+01,4.975979986035321900e+01,-4.443906841178346667e-06
3.344668933786757492e+01,4.975979982034449733e+01,-3.952339709734076223e-06
3.345469093818763895e+01,4.975979977095711604e+01,-3.345541700117138362e-06
3.346269253850770298e+01,4.975979971300409943e+01,-2.633502074189664199e-06
3.347069413882776701e+01,4.975979964749197393e+01,-1.828587474328458029e-06
3.347869573914783103e+01,4.975979957562076095e+01,-9.455419149873023343e-07
3.348669733946789506e+01,4.975979949878397690e+01,-1.486866185729240897e-09
3.349469893978795909e+01,4.975979941856864741e+01,9.840786261428036141e-07
3.350270054010802312e+01,4.975979933675528599e+01,1.989278338498934318e-06
3.351070214042808715e+01,4.975979925531790826e+01,2.989858465696215717e-06
3.351870374074815118e+01,4.975979917642401773e+01,3.959188100033372848e-06
3.352670534106821520e+01,4.975979910243463422e+01,4.868258542511938458e-06
3.353470694138827923e+01,4.975979903590425835e+01,5.685683855727319269e-06
3.354270854170834326e+01,4.975979897958089992e+01,6.377700654258688928e-06
3.355071014202840729e+01,4.975979893640605667e+01,6.908168242780732271e-06
3.355871174234847132e+01,4.975979890951473550e+01,7.238568413114876421e-06
3.356671334266853535e+01,4.975979890223542412e+01,7.328005644513524430e-06
3.357471494298859938e+01,4.975979891809012656e+01,7.133206899823107960e-06
3.358271654330866340e+01,4.975979896066074559e+01,6.610163086673281896e-06
3.359071814362872743e+01,4.975979902202111305e+01,5.856259080783132731e-06
3.359871974394879146e+01,4.975979909328210482e+01,4.980711066693288558e-06
3.360672134426885549e+01,4.975979917123924423e+01,4.022890824906255602e-06
3.361472294458891952e+01,4.975979925293921013e+01,3.019084393152127177e-06
3.362272454490898355e+01,4.975979933567979430e+01,2.002492340391626158e-06
3.363072614522904757e+01,4.975979941700992981e+01,1.003229765483837355e-06
3.363872774554911160e+01,4.975979949472969111e+01,4.832609556970623998e-08
3.364672934586917563e+01,4.975979956689027972e+01,-8.382748504232040432e-07
3.365473094618923966e+01,4.975979963179401722e+01,-1.635714518499753467e-06
3.366273254650930369e+01,4.975979968799438069e+01,-2.326220231996245502e-06
3.367073414682936772e+01,4.975979973429596726e+01,-2.895104581401852784e-06
3.367873574714943175e+01,4.975979976975451535e+01,-3.330765967923809967e-06
3.368673734746949577e+01,4.975979979367689765e+01,-3.624688263759168194e-06
3.369473894778955980e+01,4.975979980562109972e+01,-3.771440741928699936e-06
3.370274054810962383e+01,4.975979980539626979e+01,-3.768678352944476728e-06
3.371074214842968786e+01,4.975979979306267609e+01,-3.617141652867417179e-06
3.371874374874975189e+01,4.975979976893171397e+01,-3.320656600358518062e-06
3.372674534906981592e+01,4.975979973356592723e+01,-2.886134967461373435e-06
3.373474694938987994e+01,4.975979968777897255e+01,-2.323573584650517887e-06
3.374274854970994397e+01,4.975979963263566219e+01,-1.646055368453858136e-06
3.375075015003000800e+01,4.975979956945193550e+01,-8.697486384434682805e-07
3.375875175035007203e+01,4.975979949979485184e+01,-1.390704484904858873e-08
3.376675335067013606e+01,4.975979942548261903e+01,8.991300850524908128e-07
3.377475495099020009e+01,4.975979934858457199e+01,1.843937819767660358e-06
3.378275655131026411e+01,4.975979927142118697e+01,2.792005619145498940e-06
3.379075815163032814e+01,4.975979919656405315e+01,3.711737613265597702e-06
3.379875975195039217e+01,4.975979912683592232e+01,4.568452119713128923e-06
3.380676135227045620e+01,4.975979906531065922e+01,5.324382124971549501e-06
3.381476295259052023e+01,4.975979901531326988e+01,5.938674939809374109e-06
3.382276455291058426e+01,4.975979898041988747e+01,6.367392405337568562e-06
3.383076615323064829e+01,4.975979896445777939e+01,6.563510825952079131e-06
3.383876775355071231e+01,4.975979897150536146e+01,6.476920761055993125e-06
3.384676935387077634e+01,4.975979900588065163e+01,6.054568820967887177e-06
3.385477095419084037e+01,4.975979905779396262e+01,5.416736023722279469e-06
3.386277255451090440e+01,4.975979911446512460e+01,4.720445913264370574e-06
3.387077415483096843e+01,4.975979917384308493e+01,3.990898758576832961e-06
3.387877575515103246e+01,4.975979923405631666e+01,3.251088978473148927e-06
3.388677735547109648e+01,4.975979929341279018e+01,2.521805833488599546e-06
3.389477895579116051e+01,4.975979935040000157e+01,1.821632527931882350e-06
3.390278055611122454e+01,4.975979940368493715e+01,1.166947313002708597e-06
3.391078215643128857e+01,4.975979945211410183e+01,5.719224511757659002e-07
3.391878375675135260e+01,4.975979949471351205e+01,4.852484147832569761e-08
3.392678535707141663e+01,4.975979953068868866e+01,-3.934840560049224223e-07
3.393478695739148066e+01,4.975979955942466404e+01,-7.465486286939437832e-07
3.394278855771154468e+01,4.975979958048596785e+01,-1.005318288171963559e-06
3.395079015803160871e+01,4.975979959361666261e+01,-1.166648500916522835e-06
3.395879175835167274e+01,4.975979959874030101e+01,-1.229600099517114131e-06
3.396679335867173677e+01,4.975979959595995439e+01,-1.195439356393990238e-06
3.397479495899180080e+01,4.975979958555819138e+01,-1.067638116136748749e-06
3.398279655931186483e+01,4.975979956799709925e+01,-8.518737955043320653e-07
3.399079815963192885e+01,4.975979954391827675e+01,-5.560293865336518593e-07
3.399879975995199288e+01,4.975979951414281999e+01,-1.901933193160232349e-07
3.400680136027205691e+01,4.975979947967135075e+01,2.333403368304232117e-07
3.401480296059212094e+01,4.975979944168398106e+01,7.000720749772426643e-07
3.402280456091218497e+01,4.975979940154034864e+01,1.193296745860550345e-06
3.403080616123224900e+01,4.975979936077959564e+01,1.694103695104587359e-06
3.403880776155231302e+01,4.975979932112036153e+01,2.181376765886255953e-06
3.404680936187237705e+01,4.975979928446081146e+01,2.631794294050138205e-06
3.405481096219244108e+01,4.975979925287860794e+01,3.019828974437643865e-06
3.406281256251250511e+01,4.975979922863092497e+01,3.317748064279868458e-06
3.407081416283256914e+01,4.975979921415445517e+01,3.495613184245627281e-06
3.407881576315263317e+01,4.975979921206538847e+01,3.521280510732083258e-06
3.408681736347269720e+01,4.975979922515942633e+01,3.360400584462297502e-06
3.409481896379276122e+01,4.975979925212684662e+01,3.029065468673763917e-06
3.410282056411282525e+01,4.975979928329584823e+01,2.646107604142855507e-06
3.411082216443288928e+01,4.975979931693238001e+01,2.232832414961194445e-06
3.411882376475295331e+01,4.975979935183860903e+01,1.803957113910570342e-06
3.412682536507301734e+01,4.975979938692318427e+01,1.372890491513345523e-06
