t,X,Y,E,C,dX_dt
5.121024204840968252e+01,5.924173262462782974e-01,1.634669953987967439e+00,8.659485598484180091e-01,1.207169991276325849e+00,-1.145502568876410887e-07
5.122624524904981058e+01,5.924173241723226235e-01,1.634669956831365845e+00,8.659485618868768553e-01,1.207169990598571996e+00,-1.181056887705755898e-07
5.124224844968993864e+01,5.924173220434008069e-01,1.634669959651619653e+00,8.659485638948389852e-01,1.207169989935351628e+00,-1.215816570442063149e-07
5.125825165033006670e+01,5.924173198618507552e-01,1.634669962447640401e+00,8.659485658718225620e-01,1.207169989286731138e+00,-1.249778859187256064e-07
5.127425485097019475e+01,5.924173176300653321e-01,1.634669965218342069e+00,8.659485678173591827e-01,1.207169988652768033e+00,-1.282941436558937554e-07
5.129025805161032281e+01,5.924173153504926903e-01,1.634669967962641968e+00,8.659485697309934338e-01,1.207169988033512498e+00,-1.315302422394415416e-07
5.130626125225045087e+01,5.924173130256359388e-01,1.634669970679460294e+00,8.659485716122831134e-01,1.207169987429006497e+00,-1.346860382632486530e-07
5.132226445289057892e+01,5.924173106580535864e-01,1.634669973367719908e+00,8.659485734607991203e-01,1.207169986839284226e+00,-1.377614310578423318e-07
5.133826765353070698e+01,5.924173082503592092e-01,1.634669976026346561e+00,8.659485752761257871e-01,1.207169986264372108e+00,-1.407563648969656356e-07
5.135427085417083504e+01,5.924173058052213392e-01,1.634669978654269773e+00,8.659485770578603248e-01,1.207169985704288573e+00,-1.436708275473486118e-07
5.137027405481096309e+01,5.924173033253639087e-01,1.634669981250420845e+00,8.659485788056134892e-01,1.207169985159044057e+00,-1.465048509521893472e-07
5.138627725545109115e+01,5.924173008135658058e-01,1.634669983813734628e+00,8.659485805190089147e-01,1.207169984628641224e+00,-1.492585108842092723e-07
5.140228045609121921e+01,5.924172982726612080e-01,1.634669986343148862e+00,8.659485821976835584e-01,1.207169984113074968e+00,-1.519319270740226990e-07
5.141828365673134726e+01,5.924172957055394706e-01,1.634669988837604171e+00,8.659485838412873671e-01,1.207169983612332187e+00,-1.545252631927895859e-07
5.143428685737147532e+01,5.924172931151449051e-01,1.634669991296044067e+00,8.659485854494839430e-01,1.207169983126391566e+00,-1.570387270742601427e-07
5.145029005801160338e+01,5.924172905044771120e-01,1.634669993717414949e+00,8.659485870219495451e-01,1.207169982655224683e+00,-1.594725699514965012e-07
5.146629325865173143e+01,5.924172878765908701e-01,1.634669996100666323e+00,8.659485885583738662e-01,1.207169982198794234e+00,-1.618270875601568459e-07
5.148229645929185949e+01,5.924172852345959139e-01,1.634669998444750361e+00,8.659485900584599216e-01,1.207169981757056032e+00,-1.641026192399086536e-07
5.149829965993198755e+01,5.924172825812600296e-01,1.634670000748874807e+00,8.659485915220632712e-01,1.207169981329923703e+00,-1.662997140515487526e-07
5.151430286057211561e+01,5.924172798971802933e-01,1.634670003026111873e+00,8.659485929566458351e-01,1.207169980915520302e+00,-1.684277785470034150e-07
5.153030606121224366e+01,5.924172771714977248e-01,1.634670005283377137e+00,8.659485943660402141e-01,1.207169980512926788e+00,-1.704913712569089412e-07
5.154630926185237172e+01,5.924172744060398621e-01,1.634670007519408719e+00,8.659485957495171027e-01,1.207169980122330344e+00,-1.724895516003188689e-07
5.156231246249249978e+01,5.924172716026145924e-01,1.634670009732973384e+00,8.659485971063686227e-01,1.207169979743910826e+00,-1.744214171012226089e-07
5.157831566313262783e+01,5.924172687630110401e-01,1.634670011922868094e+00,8.659485984359084343e-01,1.207169979377840541e+00,-1.762861039783514272e-07
5.159431886377275589e+01,5.924172658889983456e-01,1.634670014087918899e+00,8.659485997374716248e-01,1.207169979024284689e+00,-1.780827865310863345e-07
5.161032206441288395e+01,5.924172629823268865e-01,1.634670016226981382e+00,8.659486010104147091e-01,1.207169978683401368e+00,-1.798106771984386842e-07
5.162632526505301200e+01,5.924172600447275006e-01,1.634670018338940212e+00,8.659486022541159622e-01,1.207169978355341122e+00,-1.814690268608920576e-07
5.164232846569314006e+01,5.924172570779118185e-01,1.634670020422709591e+00,8.659486034679748645e-01,1.207169978040247393e+00,-1.830571246252965523e-07
5.165833166633326812e+01,5.924172540835720424e-01,1.634670022477233253e+00,8.659486046514125457e-01,1.207169977738256295e+00,-1.845742975958852838e-07
5.167433486697339617e+01,5.924172510633811672e-01,1.634670024501484242e+00,8.659486058038715628e-01,1.207169977449496612e+00,-1.860199111101967784e-07
5.169033806761352423e+01,5.924172480189928702e-01,1.634670026494465134e+00,8.659486069248160112e-01,1.207169977174089803e+00,-1.873933699464425118e-07
5.170634126825365229e+01,5.924172449520415107e-01,1.634670028455207813e+00,8.659486080137315245e-01,1.207169976912150222e+00,-1.886941158879551494e-07
5.172234446889378034e+01,5.924172418641422411e-01,1.634670030382773254e+00,8.659486090701250527e-01,1.207169976663784894e+00,-1.899216288472893588e-07
5.173834766953390840e+01,5.924172387568905629e-01,1.634670032276252405e+00,8.659486100935250841e-01,1.207169976429093516e+00,-1.910754279313420234e-07
5.175435087017403646e+01,5.924172356318632149e-01,1.634670034134765304e+00,8.659486110834818673e-01,1.207169976208168460e+00,-1.921550703970487106e-07
5.177035407081416452e+01,5.924172324906172848e-01,1.634670035957461298e+00,8.659486120395667452e-01,1.207169976001094991e+00,-1.931601508152469560e-07
5.178635727145429257e+01,5.924172293346905427e-01,1.634670037743519488e+00,8.659486129613729322e-01,1.207169975807951046e+00,-1.940903033188778881e-07
5.180236047209442063e+01,5.924172261656015515e-01,1.634670039492147842e+00,8.659486138485147366e-01,1.207169975628807013e+00,-1.949451992749873241e-07
5.181836367273454869e+01,5.924172229848496674e-01,1.634670041202584301e+00,8.659486147006283385e-01,1.207169975463726175e+00,-1.957245487141379137e-07
5.183436687337467674e+01,5.924172197939147066e-01,1.634670042874095675e+00,8.659486155173712341e-01,1.207169975312764931e+00,-1.964281000042811254e-07
5.185037007401480480e+01,5.924172165942573898e-01,1.634670044505978748e+00,8.659486162984223467e-01,1.207169975175971910e+00,-1.970556400728018520e-07
5.186637327465493286e+01,5.924172133873190083e-01,1.634670046097558949e+00,8.659486170434821384e-01,1.207169975053388633e+00,-1.976069931852730832e-07
5.188237647529506091e+01,5.924172101745215357e-01,1.634670047648192126e+00,8.659486177522727202e-01,1.207169974945049296e+00,-1.980820230514102054e-07
5.189837967593518897e+01,5.924172069572678501e-01,1.634670049157262550e+00,8.659486184245374085e-01,1.207169974850980765e+00,-1.984806306150332933e-07
5.191438287657531703e+01,5.924172037369412891e-01,1.634670050624184245e+00,8.659486190600413913e-01,1.207169974771202803e+00,-1.988027553689875049e-07
5.193038607721544508e+01,5.924172005149059839e-01,1.634670052048401212e+00,8.659486196585708395e-01,1.207169974705727622e+00,-1.990483758165795258e-07
5.194638927785557314e+01,5.924171972925068586e-01,1.634670053429385650e+00,8.659486202199339067e-01,1.207169974654560773e+00,-1.992175080178792967e-07
5.196239247849570120e+01,5.924171940710691864e-01,1.634670054766640401e+00,8.659486207439600625e-01,1.207169974617699593e+00,-1.993102060303397760e-07
5.197839567913582925e+01,5.924171908518994778e-01,1.634670056059696730e+00,8.659486212305000929e-01,1.207169974595134976e+00,-1.993265628177920412e-07
5.199439887977595731e+01,5.924171876362843703e-01,1.634670057308116098e+00,8.659486216794265445e-01,1.207169974586850048e+00,-1.992667098826839123e-07
5.201040208041608537e+01,5.924171844254917385e-01,1.634670058511488611e+00,8.659486220906333909e-01,1.207169974592820827e+00,-1.991308157603399742e-07
5.202640528105621343e+01,5.924171812207696952e-01,1.634670059669434572e+00,8.659486224640358110e-01,1.207169974613016228e+00,-1.989190884024716333e-07
5.204240848169634148e+01,5.924171780233472573e-01,1.634670060781602929e+00,8.659486227995709662e-01,1.207169974647397614e+00,-1.986317735569453902e-07
5.205841168233646954e+01,5.924171748344342348e-01,1.634670061847672384e+00,8.659486230971971121e-01,1.207169974695919024e+00,-1.982691550939108538e-07
5.207441488297659760e+01,5.924171716552208977e-01,1.634670062867351392e+00,8.659486233568941538e-01,1.207169974758527609e+00,-1.978315557621401766e-07
5.209041808361672565e+01,5.924171684868785315e-01,1.634670063840377052e+00,8.659486235786635344e-01,1.207169974835162529e+00,-1.973193359885994091e-07
5.210642128425685371e+01,5.924171653305586593e-01,1.634670064766516218e+00,8.659486237625281246e-01,1.207169974925756728e+00,-1.967328943051904755e-07
5.212242448489698177e+01,5.924171621873940419e-01,1.634670065645565495e+00,8.659486239085322223e-01,1.207169975030234932e+00,-1.960726685977520756e-07
5.213842768553710982e+01,5.924171590584976776e-01,1.634670066477350581e+00,8.659486240167417748e-01,1.207169975148514984e+00,-1.953391336254051147e-07
5.215443088617723788e+01,5.924171559449634694e-01,1.634670067261726256e+00,8.659486240872441565e-01,1.207169975280507401e+00,-1.945328038273352877e-07
5.217043408681736594e+01,5.924171528478661131e-01,1.634670067998577281e+00,8.659486241201480583e-01,1.207169975426115593e+00,-1.936542306513189260e-07
5.218643728745749399e+01,5.924171497682607646e-01,1.634670068687817279e+00,8.659486241155839314e-01,1.207169975585235200e+00,-1.927040040941574439e-07
5.220244048809762205e+01,5.924171467071833730e-01,1.634670069329389852e+00,8.659486240737035434e-01,1.207169975757755198e+00,-1.916827531561748899e-07
5.221844368873775011e+01,5.924171436656507916e-01,1.634670069923267466e+00,8.659486239946804220e-01,1.207169975943556794e+00,-1.905911444083363548e-07
5.223444688937787816e+01,5.924171406446602228e-01,1.634670070469452563e+00,8.659486238787090784e-01,1.207169976142514312e+00,-1.894298835188046315e-07
5.225045009001800622e+01,5.924171376451897730e-01,1.634670070967976230e+00,8.659486237260061170e-01,1.207169976354494523e+00,-1.881997130637191873e-07
5.226645329065813428e+01,5.924171346681982309e-01,1.634670071418899751e+00,8.659486235368090146e-01,1.207169976579356874e+00,-1.869014147302949791e-07
5.228245649129826234e+01,5.924171317146249560e-01,1.634670071822313053e+00,8.659486233113774523e-01,1.207169976816953927e+00,-1.855358085292579950e-07
5.229845969193839039e+01,5.924171287853902124e-01,1.634670072178336042e+00,8.659486230499918724e-01,1.207169977067130473e+00,-1.841037522709587648e-07
5.231446289257851845e+01,5.924171258813949459e-01,1.634670072487117709e+00,8.659486227529546998e-01,1.207169977329724420e+00,-1.826061429913150569e-07
5.233046609321864651e+01,5.924171230035204516e-01,1.634670072748836800e+00,8.659486224205897864e-01,1.207169977604566125e+00,-1.810439149291243055e-07
5.234646929385877456e+01,5.924171201526291508e-01,1.634670072963701148e+00,8.659486220532421896e-01,1.207169977891478840e+00,-1.794180413475232605e-07
5.236247249449890262e+01,5.924171173295639248e-01,1.634670073131947898e+00,8.659486216512788381e-01,1.207169978190278492e+00,-1.777295331739647821e-07
5.237847569513903068e+01,5.924171145351483370e-01,1.634670073253843725e+00,8.659486212150879769e-01,1.207169978500773677e+00,-1.759794394512459448e-07
5.239447889577915873e+01,5.924171117701869660e-01,1.634670073329685058e+00,8.659486207450792783e-01,1.207169978822765888e+00,-1.741688488952897185e-07
5.241048209641928679e+01,5.924171090354646285e-01,1.634670073359797193e+00,8.659486202416839529e-01,1.207169979156049067e+00,-1.722988872132624749e-07
5.242648529705941485e+01,5.924171063317471564e-01,1.634670073344535179e+00,8.659486197053548606e-01,1.207169979500410051e+00,-1.703707185780889422e-07
5.244248849769954290e+01,5.924171036597808415e-01,1.634670073284282932e+00,8.659486191365660668e-01,1.207169979855628572e+00,-1.683855450351767757e-07
5.245849169833967096e+01,5.924171010202929910e-01,1.634670073179454786e+00,8.659486185358132859e-01,1.207169980221476591e+00,-1.663446084348985110e-07
5.247449489897979902e+01,5.924170984139913720e-01,1.634670073030493276e+00,8.659486179036138820e-01,1.207169980597719183e+00,-1.642491870533502318e-07
5.249049809961992707e+01,5.924170958415644339e-01,1.634670072837871357e+00,8.659486172405064242e-01,1.207169980984114099e+00,-1.621005987356705091e-07
5.250650130026005513e+01,5.924170933036814191e-01,1.634670072602090851e+00,8.659486165470511310e-01,1.207169981380411761e+00,-1.599001989947834712e-07
5.252250450090018319e+01,5.924170908009922520e-01,1.634670072323682666e+00,8.659486158238296483e-01,1.207169981786355484e+00,-1.576493814624269074e-07
5.253850770154031125e+01,5.924170883341276506e-01,1.634670072003208130e+00,8.659486150714451602e-01,1.207169982201680813e+00,-1.553495787738612410e-07
5.255451090218043930e+01,5.924170859036986814e-01,1.634670071641256994e+00,8.659486142905223893e-01,1.207169982626116411e+00,-1.530022608886572044e-07
5.257051410282056736e+01,5.924170835102975374e-01,1.634670071238448985e+00,8.659486134817074854e-01,1.207169983059383833e+00,-1.506089370127694504e-07
5.258651730346069542e+01,5.924170811544968718e-01,1.634670070795432917e+00,8.659486126456680255e-01,1.207169983501196864e+00,-1.481711540025909546e-07
5.260252050410082347e+01,5.924170788368501306e-01,1.634670070312886914e+00,8.659486117830932361e-01,1.207169983951262404e+00,-1.456904968472061412e-07
5.261852370474095153e+01,5.924170765578913311e-01,1.634670069791519076e+00,8.659486108946937710e-01,1.207169984409280028e+00,-1.431685892963607820e-07
5.263452690538107959e+01,5.924170743181352838e-01,1.634670069232066369e+00,8.659486099812016002e-01,1.207169984874941759e+00,-1.406070933435143999e-07
5.265053010602120764e+01,5.924170721180773702e-01,1.634670068635295292e+00,8.659486090433704542e-01,1.207169985347932739e+00,-1.380077087470565900e-07
5.266653330666133570e+01,5.924170699581939870e-01,1.634670068002001875e+00,8.659486080819754905e-01,1.207169985827930336e+00,-1.353721738456270529e-07
5.268253650730146376e+01,5.924170678389418798e-01,1.634670067333011456e+00,8.659486070978132943e-01,1.207169986314605037e+00,-1.327022655164822318e-07
5.269853970794159181e+01,5.924170657607586987e-01,1.634670066629178464e+00,8.659486060917018779e-01,1.207169986807620221e+00,-1.299997983220113618e-07
5.271454290858171987e+01,5.924170637240627757e-01,1.634670065891387303e+00,8.659486050644807920e-01,1.207169987306631276e+00,-1.272666254881205106e-07
5.273054610922184793e+01,5.924170617292529029e-01,1.634670065120551685e+00,8.659486040170113474e-01,1.207169987811287148e+00,-1.245046387932102760e-07
5.274654930986197598e+01,5.924170597767087765e-01,1.634670064317614191e+00,8.659486029501759496e-01,1.207169988321229015e+00,-1.217157675828528518e-07
5.276255251050210404e+01,5.924170578667908860e-01,1.634670063483547153e+00,8.659486018648787642e-01,1.207169988836090502e+00,-1.189019793179646456e-07
5.277855571114223210e+01,5.924170559998402918e-01,1.634670062619352660e+00,8.659486007620451620e-01,1.207169989355498796e+00,-1.160652813546325657e-07
5.279455891178236016e+01,5.924170541761786257e-01,1.634670061726061441e+00,8.659485996426223853e-01,1.207169989879073313e+00,-1.132077172560919109e-07
5.281056211242248111e+01,5.924170523961084234e-01,1.634670060804734426e+00,8.659485985075788816e-01,1.207169990406425919e+00,-1.103313703905428600e-07
5.282656531306260916e+01,5.924170506599129027e-01,1.634670059856461188e+00,8.659485973579048590e-01,1.207169990937161597e+00,-1.074383612319207426e-07
5.284256851370273722e+01,5.924170489678558527e-01,1.634670058882361277e+00,8.659485961946116195e-01,1.207169991470878223e+00,-1.045308496948338384e-07
5.285857171434286528e+01,5.924170473201817444e-01,1.634670057883583549e+00,8.659485950187322256e-01,1.207169992007165682e+00,-1.016110329210562213e-07
5.287457491498299333e+01,5.924170457171159532e-01,1.634670056861305953e+00,8.659485938313212783e-01,1.207169992545607418e+00,-9.868114696220953164e-08
5.289057811562312139e+01,5.924170441588644254e-01,1.634670055816735967e+00,8.659485926334548056e-01,1.207169993085779103e+00,-9.574346584995119258e-08
5.290658131626324945e+01,5.924170426456136784e-01,1.634670054751110824e+00,8.659485914262301520e-01,1.207169993627249305e+00,-9.280030207822753674e-08
5.292258451690337751e+01,5.924170411775311340e-01,1.634670053665696621e+00,8.659485902107665334e-01,1.207169994169579041e+00,-8.985400602734561204e-08
5.293858771754350556e+01,5.924170397547647848e-01,1.634670052561789211e+00,8.659485889882042597e-01,1.207169994712322447e+00,-8.690696697011279781e-08
5.295459091818363362e+01,5.924170383774434168e-01,1.634670051440713756e+00,8.659485877597052905e-01,1.207169995255026107e+00,-8.396161196508322710e-08
5.297059411882376168e+01,5.924170370456763868e-01,1.634670050303824729e+00,8.659485865264532345e-01,1.207169995797229500e+00,-8.102040629023865570e-08
5.298659731946388973e+01,5.924170357595539560e-01,1.634670049152506133e+00,8.659485852896530167e-01,1.207169996338464557e+00,-7.808585412993895858e-08
5.300260052010401779e+01,5.924170345191467346e-01,1.634670047988171282e+00,8.659485840505309895e-01,1.207169996878256324e+00,-7.516049664590962465e-08
5.301860372074414585e+01,5.924170333245064590e-01,1.634670046812263022e+00,8.659485828103352656e-01,1.207169997416122520e+00,-7.224691525239967937e-08
5.303460692138427390e+01,5.924170321756652147e-01,1.634670045626253287e+00,8.659485815703350520e-01,1.207169997951572871e+00,-6.934772735223138085e-08
5.305061012202440196e+01,5.924170310726358801e-01,1.634670044431643987e+00,8.659485803318215380e-01,1.207169998484111106e+00,-6.646559090606185549e-08
5.306661332266453002e+01,5.924170300154121271e-01,1.634670043229965897e+00,8.659485790961070073e-01,1.207169999013232298e+00,-6.360320010945219593e-08
5.308261652330465807e+01,5.924170290039683096e-01,1.634670042022779324e+00,8.659485778645253928e-01,1.207169999538425298e+00,-6.076328871312819402e-08
5.309861972394478613e+01,5.924170280382594633e-01,1.634670040811674108e+00,8.659485766384320549e-01,1.207170000059171411e+00,-5.794862825356239533e-08
5.311462292458491419e+01,5.924170271182210845e-01,1.634670039598269176e+00,8.659485754192040030e-01,1.207170000574943947e+00,-5.516202847277718035e-08
5.313062612522504224e+01,5.924170262437697954e-01,1.634670038384213653e+00,8.659485742082395632e-01,1.207170001085210220e+00,-5.240633825856488848e-08
5.314662932586517030e+01,5.924170254148024561e-01,1.634670037171184864e+00,8.659485730069585996e-01,1.207170001589429109e+00,-4.968444258443560635e-08
5.316263252650529836e+01,5.924170246311971644e-01,1.634670035960890555e+00,8.659485718168025148e-01,1.207170002087053051e+00,-4.699926778317653486e-08
5.317863572714542642e+01,5.924170238928121446e-01,1.634670034755067336e+00,8.659485706392342497e-01,1.207170002577526491e+00,-4.435377551001429275e-08
5.319463892778555447e+01,5.924170231994866365e-01,1.634670033555481350e+00,8.659485694757380614e-01,1.207170003060287211e+00,-4.175096786698806461e-08
5.321064212842568253e+01,5.924170225505911436e-01,1.634670032362934400e+00,8.659485683268801637e-01,1.207170003535149583e+00,-3.919181536249372044e-08
5.322664532906581059e+01,5.924170219382413061e-01,1.634670031161713721e+00,8.659485671776518956e-01,1.207170004008286890e+00,-3.664306694184382707e-08
5.324264852970593864e+01,5.924170213597754753e-01,1.634670029946436509e+00,8.659485660229196968e-01,1.207170004481809000e+00,-3.409335984708161682e-08
5.325865173034606670e+01,5.924170208153897166e-01,1.634670028717895462e+00,8.659485648634016597e-01,1.207170004955429476e+00,-3.154422965889747132e-08
5.327465493098619476e+01,5.924170203052654404e-01,1.634670027476873955e+00,8.659485636998046632e-01,1.207170005428867654e+00,-2.899718457710642738e-08
5.329065813162632281e+01,5.924170198295695133e-01,1.634670026224144923e+00,8.659485625328248171e-01,1.207170005901847087e+00,-2.645370554901771420e-08
5.330666133226645087e+01,5.924170193884537028e-01,1.634670024960472201e+00,8.659485613631465739e-01,1.207170006374096882e+00,-2.391524578371218013e-08
5.332266453290657893e+01,5.924170189820552324e-01,1.634670023686609630e+00,8.659485601914435060e-01,1.207170006845351251e+00,-2.138323156389287938e-08
5.333866773354670698e+01,5.924170186104963376e-01,1.634670022403301726e+00,8.659485590183778614e-01,1.207170007315349070e+00,-1.885906110790647183e-08
5.335467093418683504e+01,5.924170182738847101e-01,1.634670021111283233e+00,8.659485578446011189e-01,1.207170007783834764e+00,-1.634410637385563803e-08
5.337067413482696310e+01,5.924170179723132756e-01,1.634670019811278907e+00,8.659485566707531001e-01,1.207170008250557203e+00,-1.383971005158857182e-08
5.338667733546709115e+01,5.924170177058599718e-01,1.634670018504003952e+00,8.659485554974627464e-01,1.207170008715270582e+00,-1.134718798437295284e-08
5.340268053610721921e+01,5.924170174745883033e-01,1.634670017190164470e+00,8.659485543253478967e-01,1.207170009177734427e+00,-8.867830542796939497e-09
5.341868373674734727e+01,5.924170172785467869e-01,1.634670015870455906e+00,8.659485531550149551e-01,1.207170009637712926e+00,-6.402898034690851503e-09
5.343468693738747533e+01,5.924170171177691735e-01,1.634670014545564820e+00,8.659485519870594450e-01,1.207170010094975376e+00,-3.953624497232688384e-09
5.345069013802760338e+01,5.924170169922744478e-01,1.634670013216167783e+00,8.659485508220656769e-01,1.207170010549296402e+00,-1.521216798361368916e-09
5.346669333866773144e+01,5.924170169020670507e-01,1.634670011882931817e+00,8.659485496606066368e-01,1.207170011000455068e+00,8.931465567130203453e-10
5.348269653930785950e+01,5.924170168471364351e-01,1.634670010546513952e+00,8.659485485032443197e-01,1.207170011448235991e+00,3.288313902422013157e-09
5.349869973994798755e+01,5.924170168274573989e-01,1.634670009207561892e+00,8.659485473505295072e-01,1.207170011892428896e+00,5.663160849989079537e-09
5.351470294058811561e+01,5.924170168429897521e-01,1.634670007866713792e+00,8.659485462030019898e-01,1.207170012332827946e+00,8.016590617027086196e-09
5.353070614122824367e+01,5.924170168936789826e-01,1.634670006524597596e+00,8.659485450611900115e-01,1.207170012769233303e+00,1.034753389916875932e-08
5.354670934186837172e+01,5.924170169794553686e-01,1.634670005181831920e+00,8.659485439256110473e-01,1.207170013201449121e+00,1.265494924129750842e-08
5.356271254250849978e+01,5.924170171002346441e-01,1.634670003839026053e+00,8.659485427967711368e-01,1.207170013629285332e+00,1.493782145201016931e-08
5.357871574314862784e+01,5.924170172559178882e-01,1.634670002496778629e+00,8.659485416751655507e-01,1.207170014052556750e+00,1.719516415366051376e-08
5.359471894378875589e+01,5.924170174463910810e-01,1.634670001155679619e+00,8.659485405612777909e-01,1.207170014471083075e+00,1.942601782212172168e-08
5.361072214442888395e+01,5.924170176715258807e-01,1.634669999816308783e+00,8.659485394555808124e-01,1.207170014884688891e+00,2.162945006781158419e-08
5.362672534506901201e+01,5.924170179311787354e-01,1.634669998479236330e+00,8.659485383585361351e-01,1.207170015293204557e+00,2.380455624631516720e-08
5.364272854570914006e+01,5.924170182251915495e-01,1.634669997145022702e+00,8.659485372705940653e-01,1.207170015696464649e+00,2.595045919123739608e-08
5.365873174634926812e+01,5.924170185533915722e-01,1.634669995814219012e+00,8.659485361921938074e-01,1.207170016094309295e+00,2.806630944665600147e-08
5.367473494698939618e+01,5.924170189155911759e-01,1.634669994487366385e+00,8.659485351237634632e-01,1.207170016486583286e+00,3.015128395220112445e-08
5.369073814762952424e+01,5.924170193115878558e-01,1.634669993164996393e+00,8.659485340657200325e-01,1.207170016873136964e+00,3.220458791655667063e-08
5.370674134826965229e+01,5.924170197411645633e-01,1.634669991847630621e+00,8.659485330184691909e-01,1.207170017253825112e+00,3.422545415132649538e-08
5.372274454890978035e+01,5.924170202040893729e-01,1.634669990535781325e+00,8.659485319824055116e-01,1.207170017628508285e+00,3.621314263388408783e-08
5.373874774954990841e+01,5.924170207001154820e-01,1.634669989229951215e+00,8.659485309579124657e-01,1.207170017997051259e+00,3.816694061145597949e-08
5.375475095019003646e+01,5.924170212289815440e-01,1.634669987930633006e+00,8.659485299453623108e-01,1.207170018359324359e+00,4.008616315970270350e-08
5.377075415083016452e+01,5.924170217904113356e-01,1.634669986638309869e+00,8.659485289451163137e-01,1.207170018715202797e+00,4.197015195800402054e-08
5.378675735147029258e+01,5.924170223841139782e-01,1.634669985353455202e+00,8.659485279575243055e-01,1.207170019064567335e+00,4.381827728786036324e-08
5.380276055211042063e+01,5.924170230097836054e-01,1.634669984076533078e+00,8.659485269829251264e-01,1.207170019407302730e+00,4.562993571877171917e-08
5.381876375275054869e+01,5.924170236670996958e-01,1.634669982807997357e+00,8.659485260216465141e-01,1.207170019743299738e+00,4.740455229745865751e-08
5.383476695339067675e+01,5.924170243557271842e-01,1.634669981548292572e+00,8.659485250740048823e-01,1.207170020072453553e+00,4.914157890334447387e-08
5.385077015403080480e+01,5.924170250753160172e-01,1.634669980297853487e+00,8.659485241403056532e-01,1.207170020394664922e+00,5.084049502224186057e-08
5.386677335467093286e+01,5.924170258255012644e-01,1.634669979057105538e+00,8.659485232208429251e-01,1.207170020709839475e+00,5.250080686858282775e-08
5.388277655531106092e+01,5.924170266059034518e-01,1.634669977826463727e+00,8.659485223158998046e-01,1.207170021017887285e+00,5.412205012975124241e-08
5.389877975595118897e+01,5.924170274161283389e-01,1.634669976606334174e+00,8.659485214257481855e-01,1.207170021318724418e+00,5.570378522334884508e-08
5.391478295659131703e+01,5.924170282557668088e-01,1.634669975397112784e+00,8.659485205506487482e-01,1.207170021612271382e+00,5.724560227932107281e-08
5.393078615723144509e+01,5.924170291243950892e-01,1.634669974199186138e+00,8.659485196908510707e-01,1.207170021898453793e+00,5.874711714662361750e-08
5.394678935787157315e+01,5.924170300215745311e-01,1.634669973012930821e+00,8.659485188465935179e-01,1.207170022177202595e+00,6.020797450531634176e-08
5.396279255851170120e+01,5.924170309468517193e-01,1.634669971838714098e+00,8.659485180181033526e-01,1.207170022448453395e+00,6.162784563570888885e-08
5.397879575915182926e+01,5.924170318997586948e-01,1.634669970676893236e+00,8.659485172055967350e-01,1.207170022712147350e+00,6.300642919898624683e-08
5.399479895979195732e+01,5.924170328798125107e-01,1.634669969527816180e+00,8.659485164092786125e-01,1.207170022968229839e+00,6.434345180272860176e-08
5.401080216043208537e+01,5.924170338865154539e-01,1.634669968391820882e+00,8.659485156293426078e-01,1.207170023216652233e+00,6.563866754988323393e-08
5.402680536107221343e+01,5.924170349193552676e-01,1.634669967269235524e+00,8.659485148659714637e-01,1.207170023457370123e+00,6.689185769181982266e-08
5.404280856171234149e+01,5.924170359778045958e-01,1.634669966160379184e+00,8.659485141193367097e-01,1.207170023690345095e+00,6.810283021199681208e-08
5.405881176235246954e+01,5.924170370613217607e-01,1.634669965065560726e+00,8.659485133895985509e-01,1.207170023915542512e+00,6.927142201865188476e-08
5.407481496299259760e+01,5.924170381693498744e-01,1.634669963985079688e+00,8.659485126769060903e-01,1.207170024132933950e+00,7.039749575291076589e-08
5.409081816363272566e+01,5.924170393013175051e-01,1.634669962919225394e+00,8.659485119813974396e-01,1.207170024342495429e+00,7.148094365028168085e-08
5.410682136427285371e+01,5.924170404566384551e-01,1.634669961868278287e+00,8.659485113031993864e-01,1.207170024544208076e+00,7.252168344670795186e-08
5.412282456491298177e+01,5.924170416347118717e-01,1.634669960832508595e+00,8.659485106424277268e-01,1.207170024738058123e+00,7.351966069268911497e-08
5.413882776555310983e+01,5.924170428349218032e-01,1.634669959812176998e+00,8.659485099991868218e-01,1.207170024924036911e+00,7.447484923206459939e-08
5.415483096619323788e+01,5.924170440566379758e-01,1.634669958807534629e+00,8.659485093735701522e-01,1.207170025102140665e+00,7.538724938055407776e-08
5.417083416683336594e+01,5.924170452992149061e-01,1.634669957818822406e+00,8.659485087656598745e-01,1.207170025272370939e+00,7.625688997273116776e-08
5.418683736747349400e+01,5.924170465619926773e-01,1.634669956846272587e+00,8.659485081755270430e-01,1.207170025434733951e+00,7.708382621096632192e-08
5.420284056811362206e+01,5.924170478442966070e-01,1.634669955890106552e+00,8.659485076032314987e-01,1.207170025589241247e+00,7.786814133770025848e-08
5.421884376875375011e+01,5.924170491454369136e-01,1.634669954950537241e+00,8.659485070488222025e-01,1.207170025735909258e+00,7.860994523378739274e-08
5.423484696939387817e+01,5.924170504647094937e-01,1.634669954027766936e+00,8.659485065123365688e-01,1.207170025874759522e+00,7.930937668751414371e-08
5.425085017003400623e+01,5.924170518013951448e-01,1.634669953121988595e+00,8.659485059938010210e-01,1.207170026005818908e+00,7.996660077169703840e-08
5.426685337067413428e+01,5.924170531547601204e-01,1.634669952233385848e+00,8.659485054932308801e-01,1.207170026129118501e+00,8.058180950287763267e-08
