n,h0,e,v_wind,h_n
1.628436739692283908e+01,8.890983896585455959e-01,7.526049242491700264e-01,4.890521851496670291e-01,-4.162105089002508806e-02
9.504227503102326224e+00,2.837734695566636045e+00,6.361026841964851908e-01,2.529360200567825623e-01,-4.973761544166235143e-02
1.744558378029387669e+01,1.952170537831237063e+00,7.064036518947726107e-01,4.987814717158165490e-01,-3.432403476286834815e-02
7.135172682591865545e+00,5.322515858599550231e-01,8.597532484128520558e-01,2.690963854730725746e-01,-1.059372385580808484e-01
2.173627284329471276e+00,1.819437176135734857e+00,7.710951331311337587e-01,3.267588003259456753e-01,4.105838552918016776e-02
1.130272090396744034e+00,2.460592074815989072e+00,7.680168467386510045e-01,2.354389136393579829e-01,3.160557556676250601e-01
1.610680312038800466e+01,2.180398647616134777e+00,8.075260173691990451e-01,1.010353306597932654e+00,7.034898475776431293e-02
5.787509138615767768e+00,1.658139982851422278e+00,7.004866553346574820e-01,5.321757427492286308e-01,-2.887803414010573291e-02
8.717042411329124718e+00,2.065172763064209605e+00,8.764791130007499875e-01,1.581820429408998141e+00,3.419028112410365527e-01
1.424954933644002608e+01,1.957072553499060508e+00,8.017355931696023008e-01,1.952815309756530116e-01,-7.162599955961071463e-02
1.435001150302098738e+00,7.492969368507114147e-01,7.369885926608973348e-01,8.649234351052075276e-01,3.894677577530362977e-02
1.077902122181553679e+01,2.851335050558210238e+00,8.927119909280002430e-01,9.714459247001169251e-01,7.067468470639418077e-02
3.303163712058274637e+00,8.252516785092893770e-01,8.415495994751698294e-01,1.018577258704431054e+00,6.116493144538319437e-02
3.376579456047892336e+00,1.208434731790385630e+00,8.380647484842552730e-01,1.124968617652139846e+00,1.229883647834443539e-01
1.183910011089566616e+01,8.397582487587208488e-01,5.932996717938933129e-01,8.411512185547223019e-01,1.868821157591505494e-02
1.488214290512113003e+01,1.798102368581349531e+00,5.276622628816405314e-01,1.507383774376275687e+00,1.676198753997677204e-01
7.869785368039484474e+00,2.280363164563499190e+00,6.595274890822445668e-01,1.163281490343985869e+00,9.108963708434936191e-02
5.072306211210252158e+00,1.082895296397154761e+00,7.060092718059748362e-01,6.564675185192485607e-01,-1.171619440437182691e-02
9.898980112027274458e+00,7.225544096553730977e-01,8.587221766028942938e-01,1.250432719126739256e+00,1.986770225780797039e-01
8.784093096233245745e+00,2.168074685672622959e+00,7.856529681277353294e-01,1.821753386444553646e+00,3.842387443807955827e-01
1.038827134537523733e+01,1.240175857384502311e+00,5.060697574522367015e-01,1.361884526486767388e+00,1.263003640285375873e-01
1.874206269379206447e+01,9.998151543620035220e-01,6.409840821954831958e-01,1.856853756353245677e+00,3.322027265601550927e-01
1.310892637352795731e+01,1.150661507968543829e+00,7.390685684625998286e-01,7.515702728433306667e-01,4.235619533456733143e-03
2.816490428677268731e+00,1.802839699344653601e+00,6.666894357542599847e-01,9.564870427206956238e-01,6.533942891836107270e-02
3.336760815187188811e+00,2.131012719535209321e+00,7.651278739645992477e-01,1.172412891657446998e+00,1.421794316716294970e-01
1.595658171189129337e+00,1.081327714977290633e+00,5.505591906792159929e-01,1.952408895518926268e+00,3.208076664229179142e-01
1.250657537609248493e+01,1.865354493344320908e+00,5.882450554832276968e-01,3.432164108975273575e-01,-4.268341102742413684e-02
1.567642494450472057e+01,1.522793794755756158e+00,6.157742467575640921e-01,1.448837467590847305e+00,1.682497840620067464e-01
1.030678520201642989e+01,5.045117571584613048e-01,6.412217391586039206e-01,1.948390659265506475e-01,-5.838514267073938863e-02
8.781835779896786320e+00,2.668210350962779476e+00,8.454187848381070625e-01,8.797802673496272208e-01,3.836627713009089363e-02
1.791425012487954049e+01,1.716182819015749761e+00,8.960445125132475708e-01,9.621858915575565163e-01,7.515951879118601409e-02
1.559557766347089203e+00,2.048734208495600839e+00,5.080233912342315694e-01,1.105177244776024637e+00,1.141315693499030670e-01
1.938357043894100329e+01,1.778879200520822490e+00,6.653841794901286244e-01,7.656185535058543934e-01,6.024839729786422848e-03
1.319221578988492460e+01,2.352758025168249389e+00,6.759894838410773765e-01,1.935887555449925745e+00,3.642516987724206401e-01
1.668889377032448351e+01,2.270802982658985503e+00,7.274163420896820886e-01,1.467308144965688843e+00,1.993955710405571347e-01
1.562157834232861298e+01,5.554291750347681855e-01,7.497280451346407526e-01,1.682748884689121205e+00,3.356861686096669350e-01
1.781451736506858552e+01,2.451899204906105467e+00,8.994947390109738761e-01,9.410636607312026225e-01,6.294993850974947569e-02
2.978115870568488255e+00,8.616175048852734442e-01,5.751068718285121673e-01,1.441804436301752590e+00,1.602384293269508708e-01
7.080810763459809642e+00,1.778290326372774954e+00,6.091744271314450954e-01,3.188518496445972294e-01,-4.553097079728071067e-02
1.236026386873554195e+01,2.431345020116898681e+00,5.490304969780552824e-01,1.504783400018114170e+00,1.682484117211444086e-01
6.567337953900100445e+00,2.296851308856211471e+00,6.756459703837767172e-01,1.334985174454467849e+00,1.421320656898244217e-01
1.225547687284079323e+01,8.781754194487920717e-01,5.846541528748199212e-01,1.017659756935216819e+00,5.317036264370905707e-02
1.812010304928051596e+01,1.269912169468409679e+00,8.224459271663882021e-01,5.534385586754632103e-01,-3.669718428694759838e-02
1.379071081031795565e+01,1.682051064487769088e+00,6.427876548189931372e-01,1.025381404992631973e+00,5.740473510820978675e-02
2.171773942512614131e+00,2.323464973124806043e+00,5.202042478266806214e-01,1.628840502043326532e+00,2.192205248744346635e-01
3.339204739804313427e+00,8.152975818248384687e-01,7.694001705526960500e-01,5.296977184095019719e-01,-3.797434058572451976e-02
1.949673419426900622e+01,1.521284066789528211e+00,6.972550811456936781e-01,4.983292914440330401e-01,-3.458340447570659726e-02
2.338510284860025212e+00,1.651179314199231030e+00,6.719568669419089257e-01,6.527508949095531809e-01,2.625079619487775615e-02
1.700693410566626085e+01,8.971089431111516355e-01,7.973193968826551847e-01,1.539256367472630282e+00,2.896601685296965045e-01
1.974617011174701986e+01,2.133064637563632182e+00,8.975963104710058538e-01,1.469649535567565168e+00,2.982279092845482871e-01
4.081558208201386151e+00,1.268010042632410350e+00,8.595560424152850487e-01,1.219124484500856420e+00,1.638151390075629765e-01
1.437716261407837592e+01,2.731261346176362625e+00,6.039356212990754091e-01,6.432510868828226203e-01,-1.223570917323036841e-02
1.635247130846067165e+01,2.551904636947688765e+00,8.929517163875950736e-01,8.007630979976069208e-01,1.878752301386338308e-02
1.907730625620637710e+01,1.311659359278913861e+00,5.365226250186667656e-01,5.100419798921848047e-01,-2.689316299911387667e-02
1.701881103033100828e+01,6.057223620724717650e-01,5.355378260149589176e-01,9.855055865988917585e-01,4.413036269254923261e-02
1.522643864579553608e+01,7.549132439749213219e-01,5.214368251086446415e-01,1.302143042980900445e+00,1.145503847815969450e-01
1.563683062254366085e+01,2.653484286297376649e+00,8.729082694586800528e-01,3.191122689524604761e-01,-7.032655114135753782e-02
1.578415905459345936e+01,2.177213575982795746e+00,5.184155017668464760e-01,8.070312779007534632e-01,1.118731288166251170e-02
2.731141768883055043e+00,2.283708543111692357e+00,5.780579456784959991e-01,5.086065552675355095e-01,-1.070101658566050690e-02
7.417885369517488670e+00,8.536736657869532507e-01,8.962839713282800824e-01,1.095015537451376586e+00,1.289625395276301489e-01
1.724804842543716887e+01,2.908428374185404675e+00,8.882655959052035977e-01,9.938224069617886958e-01,7.566868629604278640e-02
1.502011570986742584e+01,1.354987142320198679e+00,7.550864031031127022e-01,4.213734322153006584e-01,-4.862136793102393717e-02
1.908033526384781098e+01,1.894918956119235887e+00,6.982051662999660957e-01,1.214627160756902996e-01,-6.188887300883105791e-02
1.698377085859986835e+01,2.261476723309492787e+00,5.542913433649088173e-01,1.909675186913784239e+00,3.052570988747808634e-01
1.338870926065587241e+01,2.167242749150877668e+00,7.613527328665357086e-01,1.211023215201173731e+00,1.226777875384882643e-01
1.113362733737451293e+01,7.700450377490576370e-01,5.673327058184726157e-01,1.903918296411710065e+00,3.215832681480930155e-01
3.048936534603654103e+00,1.525909281271109030e+00,6.866577065874271968e-01,1.609454249000122461e+00,2.512531820618867928e-01
9.242576805002302720e+00,1.904302683468705126e+00,5.290739852261788778e-01,7.823477688771247607e-01,7.583456531697903291e-03
1.927699662949309456e+01,6.890427383081400015e-01,5.581834022995795230e-01,9.471298826216013600e-01,3.753942803066856460e-02
1.881965117958925848e+00,2.003932384924776766e+00,5.725996823727743656e-01,1.462865451518844395e+00,1.974345211202505612e-01
1.932162778357261956e+01,1.114089461408952708e+00,5.042885541044201947e-01,1.988182760442482433e+00,3.273209502451293051e-01
2.781833293734858437e+00,1.644886281936877914e+00,6.953669187453476175e-01,7.519345000472772433e-01,3.042477505610426125e-02
1.554557309425656442e+01,2.001236176850957893e+00,6.536383635177287488e-01,9.312152909222378705e-01,3.711361098157397315e-02
3.465050410640000855e+00,2.577400581902116183e+00,7.358762909772813554e-01,1.299116487059853720e+00,1.683486471722429323e-01
7.009811485247794849e+00,1.156059626086280323e+00,8.628150703669869026e-01,4.261293389769529871e-01,-6.408692640405566632e-02
6.819285571449329453e+00,5.052532171681372031e-01,5.999229726389299078e-01,1.459632601794929041e+00,1.762336833427476934e-01
7.746867254281458059e+00,2.316134857546493730e+00,7.541731023599963502e-01,7.418819947566830386e-01,2.870205725397388663e-03
1.731589796731075381e+01,1.264461336342575848e+00,6.360799644847474621e-01,6.826957056674081148e-01,-7.511273056584520658e-03
4.436747231497218280e+00,1.872293974347555956e+00,7.646467719850986722e-01,1.132218739022998966e+00,1.103123533507447407e-01
1.755560803350278931e+01,1.849488262584977782e+00,6.258710326984531225e-01,1.531922300530671466e+00,1.952289489473582607e-01
8.125396465696521631e+00,2.040996897316794456e+00,6.618941042957406928e-01,1.829199977507175889e+00,3.159199663052643658e-01
2.359256907905945777e+00,1.822642977751038673e+00,8.141569164196866826e-01,1.725131267760586118e+00,3.928773457785751377e-01
1.768484161552712308e+01,2.985974887088850505e+00,6.992250220799305360e-01,4.643712427623911121e-01,-3.643889904250065259e-02
1.557559583323233454e+01,2.705292008262591086e+00,5.436724040528989610e-01,1.930624115453063450e+00,3.072857489619109650e-01
9.495789045183014920e+00,2.894203971475361570e+00,6.097617688060508190e-01,1.888945644844098881e-01,-5.107281266620475324e-02
1.342456420973075559e+01,9.552183206434725626e-01,8.813778637565589102e-01,1.323710992976883549e+00,2.480848394233068910e-01
1.386775036252590532e+01,1.400534682787766716e+00,5.013731647894795751e-01,1.688890946729922682e+00,2.198099449300243424e-01
8.597769572580430619e+00,2.680762468564240830e+00,5.326462294506368877e-01,4.253364092963544674e-01,-3.357037959622993784e-02
1.141763362748195654e+01,2.552563060323235433e+00,5.139646402722106711e-01,1.410195016557538095e+00,1.365918755924076244e-01
8.671780727728117810e+00,5.932330427627225955e-01,7.408185962421043325e-01,1.885022884963705181e+00,4.289887932689983585e-01
1.010080647491150785e+01,1.955411837570848466e+00,6.556786050421642420e-01,1.436068768899665171e+00,1.707538101830166910e-01
1.436329654511729004e+01,2.933467263291818838e+00,6.729322550123669755e-01,5.173264576564552408e-01,-2.943568677894737792e-02
8.885996062294578834e+00,1.915777790771950873e+00,7.907128022831907410e-01,9.469284798215032994e-01,5.189587006309408918e-02
8.677279041212466737e+00,9.692550095777556773e-01,5.720059931673748821e-01,1.357806107153611164e+00,1.359411577018873052e-01
1.566451603337845988e+01,2.373046341680635773e+00,7.044106089736784648e-01,9.060919296067665440e-01,3.397997822059645873e-02
6.552759107809580819e+00,1.277707018653805759e+00,6.414461624251367455e-01,1.270121689489432271e+00,1.215518817276361879e-01
7.571004545251119211e+00,1.965668992881337118e+00,8.425028698352418077e-01,6.104543746076712685e-01,-2.219000793755944445e-02
9.125888977355643306e+00,2.189371471304098371e+00,5.793027175702749609e-01,1.709590858298786653e+00,2.409378369425618505e-01
5.329134644309982960e+00,2.283768149488220267e+00,8.495968524923831477e-01,1.483216590674949487e+00,2.743781010419750754e-01
1.754878388608791440e+01,7.563714087897459581e-01,8.888039366462152646e-01,1.029299231473671972e+00,1.151875539902711409e-01
8.603513968454299388e+00,1.475014012920929041e+00,7.934872856683499176e-01,1.032163505630542044e+00,7.870348102795446388e-02
7.238055252971479447e+00,9.760127511083702689e-01,6.451375251323921978e-01,1.362127412054430442e+00,1.518408914319309966e-01
2.181288227497608201e+00,8.006318281750195442e-01,8.552384437016181673e-01,1.596665849321464492e+00,2.497770149252298566e-01
5.248956256127493170e+00,1.416800275494043859e+00,5.445289781919611105e-01,1.508868425448536277e+00,1.726900350265381801e-01
1.247172359216755666e+01,2.558067916748039128e+00,7.582624963674969853e-01,8.960738998826950352e-01,3.456390356876538894e-02
1.916034050525346366e+00,7.897419542577337470e-01,5.236578411053545157e-01,1.676989582890730857e+00,2.168316072549003881e-01
1.945516830087863980e+01,1.701674078669491275e+00,8.995733100290075335e-01,1.873954596347790214e-01,-9.670173143553002781e-02
1.991859420465355512e+01,9.375159776257533384e-01,5.004943709293185883e-01,1.601942484427890667e+00,1.947971354434519242e-01
3.682917023124653966e+00,1.246476646283240841e+00,7.881318440591310592e-01,1.298074768843854754e+00,1.704214640829381233e-01
1.956046779333648900e+00,1.398011380325467234e+00,7.795252963231792398e-01,1.174101261487827230e+00,1.682290159208825187e-01
8.976069648797002642e+00,1.456360740417997679e+00,5.003161759921458396e-01,4.555145914715403865e-01,-3.081571391426152912e-02
6.049953041257944975e+00,1.241033872175783648e+00,7.103739970756528521e-01,1.107305023071647687e+00,8.785331411092635323e-02
4.140767747051588898e+00,7.671918166710191000e-01,7.425917253618313785e-01,8.361501164659808083e-01,1.984572490784483612e-02
2.954931253911503575e+00,1.561451568013725089e+00,5.064131685935706617e-01,2.254241085952119750e-01,-4.173642167444658463e-02
1.026871439164132660e+01,2.165990362284567983e+00,5.025592248074646218e-01,3.107403297809636089e-01,-4.083771343366354722e-02
1.765952683858402850e+01,2.889507562686886022e+00,5.691067467126448287e-01,7.614705724998698244e-01,4.571479246988224832e-03
1.973350920271379749e+01,1.608851269355175306e+00,7.072078987285490559e-01,1.925570277817080678e+00,3.899722676572307534e-01
7.437319076578363664e+00,7.424779311271096915e-01,6.777642790810853857e-01,2.395154504332348000e-01,-5.863537153726842976e-02
8.538739271536467612e+00,2.347408560275783707e+00,8.841756837262664259e-01,1.173263895898931652e-01,-8.496350177324628328e-02
1.341040444468013781e+01,1.440017202875813362e+00,7.594776949299931745e-01,1.164335007611563416e-01,-7.123380260542491738e-02
8.297803620194354579e+00,9.220680389589490655e-01,6.986349502952100554e-01,1.070724612617708571e+00,7.740875152710405271e-02
1.820342388518680110e+01,1.717993289402002910e+00,8.850091957256254194e-01,1.060055227965596369e+00,1.090071658967354806e-01
1.607001708351813818e+01,1.889903637291372007e+00,5.145920484587104271e-01,4.555058349454856881e-01,-3.095793565625616292e-02
1.222648232260411838e+01,2.494044145778573363e+00,5.580973823421506719e-01,1.074242706336124398e+00,6.079952961666809652e-02
1.352047853742553585e+01,1.768226478456661699e+00,6.942813893114508916e-01,1.650627737753611601e+00,2.613766560787874060e-01
1.454324311178544349e+01,2.776337141409127796e+00,5.762720372207043029e-01,1.054974196988368806e+00,5.752247241574442310e-02
1.355621921468668845e+01,1.467497725679556719e+00,7.255622936565059300e-01,1.297131293300419541e+00,1.470626611864672695e-01
7.668024634603835210e+00,1.086704554042285720e+00,7.793758366001659610e-01,1.906243359465095377e+00,4.562672899671439963e-01
1.127342844580398662e+01,2.758560818938556203e+00,5.945244761761503405e-01,9.559260713755284300e-01,3.850967145855015150e-02
6.615188913646865565e+00,2.471192201799600419e+00,5.683260117736275152e-01,7.403537524708233564e-01,1.515963874220468965e-03
6.390798948580891370e+00,1.341084646016868831e+00,7.975150964833580547e-01,9.756347980208346371e-01,6.420237293004812940e-02
1.380719952611555357e+01,2.214637992441282233e+00,6.315402911926971674e-01,1.660465959845902839e+00,2.384039964590823901e-01
9.119633440997956697e+00,1.681995599053718760e+00,6.079243429547345201e-01,1.768128547916278048e+00,2.743043754285821034e-01
1.697446665587091275e+01,2.554368747301912101e+00,5.017294808261997252e-01,8.948296182669053245e-01,2.482956378359502808e-02
5.181213087032616293e+00,1.998751190292413549e+00,5.488550431180654332e-01,4.026280049388932802e-01,-3.611857714074082765e-02
5.955882797041172516e+00,1.281153805170037963e+00,8.153980897418610096e-01,5.059355592987027084e-01,-4.064681922653448631e-02
1.743565137559115641e+01,1.473944340254131458e+00,6.751990436185035804e-01,1.547343619801254455e+00,2.183482472372497152e-01
7.803374845012743144e+00,1.094008138287646315e+00,8.332015415149975901e-01,6.111647006464898668e-01,-2.707380418389251919e-02
1.947339186383774390e+01,2.664333179036887156e+00,7.225003664592054564e-01,9.506266992491267942e-01,4.449526327796807235e-02
3.513322818596553709e+00,2.008734685807900266e+00,8.099767143513015855e-01,7.971724497825699585e-01,5.553153786588144181e-02
1.728585452081761886e+01,6.157276089537423447e-01,8.369758391248840468e-01,8.908693190003448281e-01,4.835860083573113866e-02
1.149690613990242127e+01,1.123555001610025306e+00,7.365758677237458363e-01,1.480442017697073620e+00,2.220470027113693456e-01
1.119691394607378498e+01,2.252343529932530508e+00,5.140398073376966082e-01,1.035092139713353454e+00,5.075697842389019498e-02
1.113499203774757440e+01,2.291535602428595997e+00,7.505924719071382922e-01,3.075298218197576872e-01,-5.614826793039912056e-02
4.466090644219118388e+00,6.565695291677857703e-01,6.650418920062343142e-01,1.446976449771604445e+00,1.861903778801412002e-01
1.573539990255048515e+01,1.878606917298319301e+00,8.103303997714007556e-01,8.029315163845432979e-01,1.652829020987175296e-02
8.667968045896715878e+00,1.000169375997862042e+00,7.020029961711459210e-01,2.533309519193964188e-01,-5.923244898225280691e-02
1.289886831557149272e+01,7.279696827419475103e-01,7.786029170824094736e-01,1.593129916241769362e+00,3.076042281296447745e-01
1.319215232795522930e+01,2.357013262047181534e+00,5.493432919206289178e-01,1.822006245985448691e+00,2.712985237916267778e-01
1.748609027640480207e+01,2.672427134107528524e+00,7.582530942606907631e-01,9.874935616235503977e-01,5.632459315932825117e-02
1.860825637219600281e+01,2.450609842246073811e+00,7.068876105426226131e-01,1.416334515001079986e+00,1.740954286043384924e-01
1.120716216977388235e+01,1.619528051945415381e+00,5.912861536187006273e-01,1.569315345672188444e+00,2.003515396477212884e-01
4.915242811598231398e+00,2.855045514654083405e+00,5.485686875975612775e-01,1.703913739762218382e+00,2.288660974843206297e-01
1.098205992882017057e+01,1.241477976505129588e+00,8.029385672192759227e-01,1.189006536699041217e+00,1.356139264021629098e-01
1.998297131242953739e+01,8.120170658338485836e-01,6.184649502222547834e-01,1.562367163108730361e+00,2.123850715597009609e-01
6.550165187051362636e+00,1.947549265950097697e+00,6.076447026612121771e-01,5.591400195840018350e-01,-2.302185642888763401e-02
5.492792009238261386e+00,2.442589883517691351e+00,8.352679342582440825e-01,3.357156762120484528e-01,-4.711936913546372480e-02
1.506568904328941549e+01,1.038644131798784676e+00,6.653922797398268418e-01,1.837040347116917438e+00,3.359015875920161598e-01
1.791974788921392658e+01,2.044590358611203307e+00,6.583196208090158486e-01,6.707498020552052909e-01,-9.321550503770772989e-03
4.711010322421368635e+00,1.543659152695565417e+00,6.897848029807952530e-01,7.071384355940083521e-01,-8.425947366987457388e-04
1.454383270418009388e+01,7.897465575629574186e-01,7.396079936330021143e-01,1.785493660575691255e+00,3.685297182742014455e-01
1.911675840240929958e+01,1.303849179053057306e+00,6.134330919478749866e-01,4.967354945784775988e-01,-3.095628310419416135e-02
1.170643123848845057e+01,2.624812532314874325e+00,5.199833833828264584e-01,4.670889685047954210e-01,-2.970510535722587983e-02
1.781155942724017294e+01,9.303812206421662179e-01,8.322539388603270583e-01,1.101955834929228883e+00,1.181592566826415169e-01
1.399890652648793399e+01,2.284656828969810149e+00,8.457198748036817149e-01,9.069881028503170572e-01,4.534905561754652009e-02
1.368591304033652101e+01,1.048095333885132208e+00,5.263495529426558406e-01,1.235175235280383976e+00,9.736873709667874521e-02
3.569213359356214976e+00,2.051490744196195148e+00,6.129997476585002936e-01,1.318392462673417587e+00,1.322138575551017325e-01
5.300201903986116569e+00,2.083862814397934304e+00,6.116476987803377563e-01,1.197345670683606755e+00,9.511288475527072961e-02
5.558080166832093383e+00,1.058196118733915725e+00,5.901235138282550086e-01,1.556805857878597710e+00,1.999513034843589110e-01
8.064284302916192360e+00,5.799381601296409450e-01,7.974507427081202193e-01,1.660917304987954424e+00,3.634709904613612208e-01
3.427223557812919985e+00,2.544001788414126608e+00,7.482293533133824726e-01,7.088964337920519165e-01,3.174966086304126245e-02
4.701471767886145514e+00,2.614801673230028545e+00,8.632751784559418162e-01,1.379160412368608757e+00,2.455378390357333129e-01
1.653505540018443654e+01,2.744184350787833182e+00,8.056088482953490670e-01,8.290899263227350380e-01,2.140419457447861884e-02
5.993819787661633036e+00,1.444803250395928940e+00,6.815266988021115857e-01,1.206961667075194811e+00,1.100566244824004725e-01
2.116649035261399803e+00,2.542199482528348486e+00,8.447459176782877721e-01,1.220610636457528209e+00,3.163377740225202794e-01
4.226113979082159133e+00,8.821994717363214056e-01,6.230698165069137318e-01,8.485043831503631395e-01,2.122610266702053272e-02
5.694454682267879875e+00,6.133550045727838018e-01,5.819378771011122220e-01,2.062165889746007119e-01,-5.245782071309353783e-02
3.929534524215347435e+00,2.878816912785163940e+00,5.948967217202153490e-01,4.003854569273160857e-01,-3.327416450084829530e-02
7.297958124346398456e+00,2.181251933755297134e+00,8.153159984612949884e-01,1.183494599753652371e-01,-7.307708383052251289e-02
6.627922255386881289e+00,2.321501493172741792e+00,5.026278844765379450e-01,1.735561306346966814e+00,2.311998913157924107e-01
1.586638198175784176e+01,1.507940009077744836e+00,6.515155368752637566e-01,9.378416112885257228e-01,3.912037218231108338e-02
8.823979555941887654e+00,1.839677035128398863e+00,7.718964882191229337e-01,1.854530603774452002e+00,3.976452031173729473e-01
1.539863547075072248e+01,1.068825781618027326e+00,8.126651990488386046e-01,1.278415444319069616e+00,1.773037491269356947e-01
1.459424144409358703e+01,2.794654325472073708e+00,6.828513412965804275e-01,1.007640211123603580e+00,5.435212714614594265e-02
7.396575071707863103e+00,2.697680863289146913e+00,5.621184077919646471e-01,1.808404619975792604e+00,2.681500111604568359e-01
5.739501486374939176e+00,1.516789111168253879e+00,8.969272053483583473e-01,1.679208703874798037e+00,4.323895078545835213e-01
1.934196454480866123e+01,2.885091301351708104e+00,6.698784385823879362e-01,1.190627186281468131e+00,9.770029291755422118e-02
1.350788373703100831e+01,2.673793965477069712e+00,7.658844182539034096e-01,2.409054034119995913e-01,-6.141383219399351029e-02
2.964721981802551198e+00,5.643234307830999885e-01,8.503616648649734433e-01,8.448743447036924925e-01,-2.448185847744480115e-02
1.559270339761298629e+01,2.422353161698413970e+00,5.324450927319398508e-01,1.027579199415735944e+00,4.999376180581407286e-02
1.566336713276101689e+00,1.535825475427760489e+00,7.996822934965749363e-01,1.583883541211690060e+00,3.385227700156524522e-01
1.273287949644815420e+01,2.004002129970067436e+00,8.545557113195644261e-01,1.425683383894335465e+00,2.458944341325113858e-01
1.754435208601532281e+01,2.510039401594219566e+00,5.699068123980478573e-01,1.368017838594995261e+00,1.326347198778411451e-01
1.982961584863581539e+00,2.067714220996136554e+00,7.437347086226552273e-01,1.913816663056618683e+00,4.458450509160709063e-01
1.161976926073933924e+01,5.773292623944474844e-01,8.404654592451458184e-01,9.762071493141849521e-01,7.855480326112759815e-02
2.177196629909361913e+00,1.721556662985018304e+00,7.466103291738976910e-01,1.544087674681664746e+00,2.792856949626078555e-01
1.665074658531407792e+01,6.663654996609300607e-01,5.929440522745454967e-01,2.572059141959959216e-01,-5.055016708231803435e-02
1.570490424008145958e+01,2.581820206269365592e+00,8.975033431437600129e-01,1.330717574916048251e+00,2.172103766902198640e-01
3.835723552050093410e+00,1.040009066222883582e+00,5.136951961843267966e-01,1.843689437599419723e+00,2.773303169767890042e-01
7.233092456921074387e+00,2.033245805151313146e+00,6.202771751148981050e-01,2.414982433593414746e-01,-5.040524552097634670e-02
6.180778981604607480e+00,2.887820941056133073e+00,8.766838168001048759e-01,1.327087327528299276e+00,2.124221432120052822e-01
1.035111696517987667e+01,2.167667730609101007e+00,5.249687943553423830e-01,5.930368450433209926e-01,-1.733494461548736737e-02
1.109842292850571965e+01,2.492962301802621017e+00,6.296218320463472518e-01,1.843098278508049415e+00,3.038425994135877661e-01
6.257941722968699771e+00,2.807332676762673174e+00,5.976841210222352263e-01,1.501494397816766524e+00,1.747688946786113695e-01
1.449561435803716236e+01,2.638441808738564376e+00,5.891511176325907595e-01,5.221016946703174177e-01,-2.630660399486680484e-02
4.686009563800021205e+00,2.246415228777673523e+00,8.245199152182023372e-01,1.166670756686841282e+00,1.415272367574302026e-01
1.956622665290157492e+00,1.013826787125930107e+00,6.692193162855247790e-01,1.476014760307926332e+00,1.916069401347360035e-01
1.634652006971141347e+01,2.880690100401379183e+00,7.633244268939629595e-01,1.204803248487626988e+00,1.170200138788278776e-01
4.049849187610870871e+00,1.121951840746223006e+00,6.476808582630350086e-01,4.823966305676353761e-01,-3.189080362678876207e-02
1.912187025070899793e+01,2.636644992175918745e+00,7.232987635738532539e-01,1.722187881856098501e+00,2.929418659576173978e-01
1.391848430806243542e+01,2.856005322088225107e+00,8.834965802245924316e-01,2.461311451379999404e-01,-7.787329611220267234e-02
7.690687214462783139e+00,1.772439639875025952e+00,8.689840925824359186e-01,1.914374648311049532e+00,5.441605793537938052e-01
5.755005236670051261e+00,2.251974840348173856e+00,6.453474648789577772e-01,1.711454717163762407e+00,2.616557251694759390e-01
9.194154632344670119e+00,1.536039415068752856e+00,6.561560577005597361e-01,1.884585065400816051e+00,3.429819864543234287e-01
4.625059893422659663e+00,6.297868030047530929e-01,7.342521623202311609e-01,1.210003715943189784e+00,1.230729660651650043e-01
7.003503721280159411e+00,2.915275538332021910e+00,8.737363452591396795e-01,7.466083923457217386e-01,1.374660461794551675e-02
4.638923811057372504e+00,1.278713091363494092e+00,6.099958664572415756e-01,2.318982551861082930e-01,-5.055051379181979554e-02
1.374310564414543467e+00,7.296888363490229290e-01,6.996368929003528025e-01,1.487048765946786588e+00,1.707458677425107152e-01
1.006693925810390411e+01,2.442324553342556825e+00,6.890903669693337896e-01,1.224059299090580755e+00,1.111071944113875137e-01
1.513827926007616398e+01,2.662023383530718323e+00,5.324220589210213461e-01,1.441323349548513100e-01,-4.883088573790626136e-02
1.644774583705173399e+01,1.271563574004755504e+00,5.733245044799188950e-01,1.603878822181732167e+00,2.095516323611170961e-01
6.430680710442421066e+00,1.996375103700793519e+00,5.040117508901306165e-01,1.065314019055072725e+00,5.649652181493941550e-02
1.678112472649916853e+01,1.408417981942808428e+00,8.671642155040012456e-01,2.563088153308443196e-01,-8.473594918981824931e-02
1.479249002639215149e+01,2.578592048070489806e+00,5.886450266267615472e-01,1.878993633669933327e+00,3.026295550608399942e-01
1.442183197097353364e+01,9.789690638229121555e-01,5.419164423915299178e-01,1.725627296368467567e+00,2.445765658235935780e-01
9.860992882774521462e+00,1.321060362973559776e+00,6.374361620978766796e-01,1.660587476901139281e+00,2.482474960649515561e-01
1.106614843338371834e+01,2.740168870769723153e+00,5.788268650365082646e-01,1.252639361892185610e+00,1.031368489643085529e-01
3.430503184286352258e+00,2.522047786954795701e+00,6.440028213354652697e-01,1.643441759533550428e+00,2.438106333345322896e-01
1.728353914879084741e+01,7.248389977198850254e-01,6.344087685883822436e-01,1.000695701221918643e+00,5.367463434417814316e-02
1.345859431470393730e+01,1.934941112141884911e+00,6.041886057648311326e-01,1.342035549235472303e+00,1.324521516282529399e-01
8.021687141816606470e+00,2.094583312873843362e+00,5.348252869372029927e-01,1.395767763202906686e-01,-4.957478855705395315e-02
8.551801817102001380e+00,5.789892789445088006e-01,5.277258314995965094e-01,7.305808256706121107e-01,4.130643653217636047e-05
