t,x,v,viscoelastic_damping_force,dv_dt
2.239047809561912317e+01,-7.696571224465664773e-01,-8.775763499530273570e-01,-8.184490171636593647e-02,1.523918124728900647e+00
2.239647929585916941e+01,-7.748959534614847655e-01,-8.683110011456932620e-01,-8.212278248877366571e-02,1.564172231479815212e+00
2.240248049609921921e+01,-7.800784470223928180e-01,-8.587993735275950558e-01,-8.239420536281297225e-02,1.606001249350529569e+00
2.240848169633926545e+01,-7.852030957855238302e-01,-8.490318855525419428e-01,-8.265903918463167466e-02,1.649450431406727091e+00
2.241448289657931525e+01,-7.902683353680769462e-01,-8.389986848316887125e-01,-8.291714748591294537e-02,1.694562359312712374e+00
2.242048409681936150e+01,-7.952725419837277654e-01,-8.286896736277457043e-01,-8.316838827268792367e-02,1.741376354326645171e+00
2.242648529705941129e+01,-8.002140290411191570e-01,-8.180945167139871410e-01,-8.341261371291709692e-02,1.789927824087056640e+00
2.243248649729945754e+01,-8.050910472288476116e-01,-8.072026941747350026e-01,-8.364967016061636285e-02,1.840247587912786642e+00
2.243848769753950734e+01,-8.099017838852881068e-01,-7.960035305948762741e-01,-8.387939810639818972e-02,1.892361144937253048e+00
2.244448889777955358e+01,-8.146443629827770927e-01,-7.844861961827312991e-01,-8.410163217637434130e-02,1.946287898398166627e+00
2.245049009801960338e+01,-8.193168430970539928e-01,-7.726397643263185344e-01,-8.431620096277613052e-02,2.002040307232757499e+00
2.245649129825964962e+01,-8.239172152114848657e-01,-7.604532458099538816e-01,-8.452292683246166727e-02,2.059622982372145028e+00
2.246249249849969942e+01,-8.284434051704611113e-01,-7.479156763969693200e-01,-8.472162618425790881e-02,2.119031793993409796e+00
2.246849369873974567e+01,-8.328932739120942230e-01,-7.350161494389038097e-01,-8.491210948134630954e-02,2.180252916636427951e+00
2.247449489897979547e+01,-8.372646175203173335e-01,-7.217438432675754578e-01,-8.509418126577288077e-02,2.243261838613971992e+00
2.248049609921984171e+01,-8.415551661114670789e-01,-7.080881227536229838e-01,-8.526764009165138658e-02,2.308022326499222565e+00
2.248649729945989151e+01,-8.457625868779359291e-01,-6.940386172427820410e-01,-8.543227883696892511e-02,2.374485433426941849e+00
2.249249849969993775e+01,-8.498844871398439915e-01,-6.795853113667793544e-01,-8.558788501934094795e-02,2.442588511799385742e+00
2.249849969993998755e+01,-8.539184149765418619e-01,-6.647185754650136724e-01,-8.573424086624628626e-02,2.512254200550692929e+00
2.250450090018003380e+01,-8.578618608372338139e-01,-6.494292928344622684e-01,-8.587112351427952928e-02,2.583389451522386970e+00
2.251050210042008359e+01,-8.617122627816792280e-01,-6.337089695081136176e-01,-8.599830554010592931e-02,2.655884667130805177e+00
2.251650330066012984e+01,-8.654670113347041616e-01,-6.175498320442295297e-01,-8.611555544935550754e-02,2.729612907217197293e+00
2.252250450090017964e+01,-8.691234517733913423e-01,-6.009448940579306120e-01,-8.622263791740478189e-02,2.804429138029587598e+00
2.252850570114022588e+01,-8.726788888079672901e-01,-5.838880982716111445e-01,-8.631931428639502690e-02,2.880169638306430357e+00
2.253450690138027568e+01,-8.761305960587627562e-01,-5.663744539790644961e-01,-8.640534350662480712e-02,2.956651653800762780e+00
2.254050810162032192e+01,-8.794758202350876353e-01,-5.484001051862207321e-01,-8.648048255512852389e-02,3.033673116070441544e+00
2.254650930186037172e+01,-8.827117872035794566e-01,-5.299624590982072725e-01,-8.654448706315277795e-02,3.111012593652258129e+00
2.255251050210041797e+01,-8.858357122576545617e-01,-5.110603252842330635e-01,-8.659711234217866427e-02,3.188429569672455610e+00
2.255851170234046776e+01,-8.888448090828522385e-01,-4.916940133082183806e-01,-8.663811426746421962e-02,3.265664951079846556e+00
2.256451290258051401e+01,-8.917362962485320121e-01,-4.718654257620800152e-01,-8.666724993642861696e-02,3.342441791241691273e+00
2.257051410282056381e+01,-8.945074090493667640e-01,-4.515781895734840568e-01,-8.668427885173925207e-02,3.418466447790638796e+00
2.257651530306061005e+01,-8.971554115917106387e-01,-4.308377440351959242e-01,-8.668896410383000739e-02,3.493430076110091598e+00
2.258251650330065985e+01,-8.996776044319172438e-01,-4.096514108010542721e-01,-8.668107313543695069e-02,3.567010329782156486e+00
2.258851770354070609e+01,-9.020713381990846935e-01,-3.880284906521346278e-01,-8.666037909327105326e-02,3.638873563178232740e+00
2.259451890378075589e+01,-9.043340268330161136e-01,-3.659803125305028382e-01,-8.662666211493422197e-02,3.708677368258617157e+00
2.260052010402080214e+01,-9.064631566647319838e-01,-3.435202762121209452e-01,-8.657971023090683949e-02,3.776073309276450463e+00
2.260652130426085193e+01,-9.084563015673118302e-01,-3.206638879540992804e-01,-8.651932085155548957e-02,3.840710148242052480e+00
2.261252250450089818e+01,-9.103111353206209122e-01,-2.974287556630571538e-01,-8.644530196058171356e-02,3.902237265922711806e+00
2.261852370474094798e+01,-9.120254423048579362e-01,-2.738345874353155240e-01,-8.635747317049941030e-02,3.960308261512818895e+00
2.262452490498099422e+01,-9.135971327018967969e-01,-2.499031421376356754e-01,-8.625566719170774110e-02,4.014584890623943636e+00
2.263052610522104402e+01,-9.150242527072297571e-01,-2.256581745245654635e-01,-8.613973081337426840e-02,4.064740966148950641e+00
2.263652730546109026e+01,-9.163049965112579631e-01,-2.011253580652638262e-01,-8.600952607087931912e-02,4.110466378703741874e+00
2.264252850570114006e+01,-9.174377187522387844e-01,-1.763321559468970512e-01,-8.586493142346468543e-02,4.151471125147095265e+00
2.264852970594118631e+01,-9.184209430361087723e-01,-1.513077159824206264e-01,-8.570584257346018642e-02,4.187489106441184994e+00
2.265453090618123611e+01,-9.192533731439781475e-01,-1.260826905420788513e-01,-8.553217352410827368e-02,4.218281852248111363e+00
2.266053210642128235e+01,-9.199339006802114138e-01,-1.006890769618814796e-01,-8.534385728819103567e-02,4.243641866031834908e+00
2.266653330666133215e+01,-9.204616127544107407e-01,-7.516001877853964452e-02,-8.514084660643030100e-02,4.263395643568746785e+00
2.267253450690137839e+01,-9.208357984638972926e-01,-4.952958668014154076e-02,-8.492311452304869557e-02,4.277406249206207711e+00
2.267853570714142819e+01,-9.210559534512879898e-01,-2.383256387940032445e-02,-8.469065479215755199e-02,4.285575359421364361e+00
2.268453690738147444e+01,-9.211217837201212122e-01,1.895800095696426046e-03,-8.444348218764320679e-02,4.287844767382909872e+00
2.269053810762152423e+01,-9.210332075740172986e-01,2.762002755366604889e-02,-8.418163263928461759e-02,4.284197267748280247e+00
2.269653930786157048e+01,-9.207903563095786170e-01,5.330466064757883454e-02,-8.390516323616721561e-02,4.274656922949187532e+00
2.270254050810162028e+01,-9.203935733199002378e-01,7.891451112853797856e-02,-8.361415207330341604e-02,4.259288691127921744e+00
2.270854170834166652e+01,-9.198434117607511284e-01,1.044148984721743750e-01,-8.330869795827922086e-02,4.238197431069676391e+00
2.271454290858171632e+01,-9.191406308103969858e-01,1.297718896394686461e-01,-8.298891997140361854e-02,4.211526310652289773e+00
2.272054410882176256e+01,-9.182861904396001362e-01,1.549525184505386455e-01,-8.265495688826464404e-02,4.179454655867595569e+00
2.272654530906181236e+01,-9.172812450935206030e-01,1.799249989843469122e-01,-8.230696648306440322e-02,4.142195308755126426e+00
2.273254650930185861e+01,-9.161271358785600949e-01,2.046589127077607373e-01,-8.194512469993402159e-02,4.099991543244268399e+00
2.273854770954190840e+01,-9.148253819223687300e-01,2.291253881559141281e-01,-8.156962472507862938e-02,4.053113636308553147e+00
2.274454890978195465e+01,-9.133776707179142029e-01,2.532972415027604507e-01,-8.118067598424920372e-02,4.001855165227018674e+00
2.275055011002200445e+01,-9.117858471433861745e-01,2.771491185952178471e-01,-8.077850298237237991e-02,3.946529101476696333e+00
2.275655131026205069e+01,-9.100519031362576117e-01,3.006575840038116509e-01,-8.036334424281529887e-02,3.887463851040352303e+00
2.276255251050210049e+01,-9.081779643845878658e-01,3.238012152036245372e-01,-7.993545092398605945e-02,3.824999193270635534e+00
2.276855371074214673e+01,-9.061662798906445770e-01,3.465606509434903115e-01,-7.949508574488285684e-02,3.759482391750625485e+00
2.277455491098219653e+01,-9.040192079488490462e-01,3.689186247807507146e-01,-7.904252155485619324e-02,3.691264324099128302e+00
2.278055611122224278e+01,-9.017392042190796042e-01,3.908599814944121453e-01,-7.857804009838753601e-02,3.620695879548137874e+00
2.278655731146229257e+01,-8.993288096482527916e-01,4.123716615274751196e-01,-7.810193080106668517e-02,3.548124593768045898e+00
2.279255851170233882e+01,-8.967906361323908504e-01,4.334426699519683956e-01,-7.761448929980074851e-02,3.473891499164453389e+00
2.279855971194238862e+01,-8.941273565496574705e-01,4.540640379493566248e-01,-7.711601643233242931e-02,3.398328417871632645e+00
2.280456091218243486e+01,-8.913416914366998345e-01,4.742287505389909397e-01,-7.660681690233614449e-02,3.321755481942806121e+00
2.281056211242248466e+01,-8.884363970211960337e-01,4.939316702408139137e-01,-7.608719805427015259e-02,3.244479034870768608e+00
2.281656331266253090e+01,-8.854142561494882102e-01,5.131694623417140111e-01,-7.555746897327471345e-02,3.166789947757263413e+00
2.282256451290258070e+01,-8.822780656290412082e-01,5.319404770524540638e-01,-7.501793921699750900e-02,3.088962170255024287e+00
2.282856571314262695e+01,-8.790306273397767711e-01,5.502446570628376499e-01,-7.446891791213723633e-02,3.011251700419014465e+00
2.283456691338267319e+01,-8.756747398866061571e-01,5.680834362784908942e-01,-7.391071293833265110e-02,2.933895862140533772e+00
2.284056811362272299e+01,-8.722131881170155365e-01,5.854596000499613373e-01,-7.334362988187191623e-02,2.857112809764617456e+00
2.284656931386276923e+01,-8.686487365711708097e-01,6.023771903334225186e-01,-7.276797137613993938e-02,2.781101377303525801e+00
2.285257051410281903e+01,-8.649841227452914616e-01,6.188413956994607279e-01,-7.218403645335738639e-02,2.706041142583377468e+00
2.285857171434286528e+01,-8.612220491203057549e-01,6.348584089623173776e-01,-7.159211975731968880e-02,2.632092662884909728e+00
2.286457291458291508e+01,-8.573651782282631917e-01,6.504353329772697423e-01,-7.099251105093123959e-02,2.559397942843629092e+00
2.287057411482296132e+01,-8.534161281464104354e-01,6.655800823074320416e-01,-7.038549479292730005e-02,2.488081047088284148e+00
2.287657531506301112e+01,-8.493774670228331214e-01,6.803012536286034972e-01,-6.977134961078726438e-02,2.418248808663612248e+00
2.288257651530305736e+01,-8.452517091490499013e-01,6.946080258072434566e-01,-6.915034791329204011e-02,2.349991657008827506e+00
2.288857771554310716e+01,-8.410413127189945159e-01,7.085100903150491902e-01,-6.852275568797645822e-02,2.283384539145983272e+00
2.289457891578315341e+01,-8.367486766484498739e-01,7.220175460164584003e-01,-6.788883221460979833e-02,2.218487868746528147e+00
2.290058011602320320e+01,-8.323761377201542855e-01,7.351407906904092737e-01,-6.724882979289653617e-02,2.155348509241313604e+00
2.290658131626324945e+01,-8.279259697132919094e-01,7.478904822133578545e-01,-6.660299366525058995e-02,2.094000797124226931e+00
2.291258251650329925e+01,-8.234003820635683590e-01,7.602774541415565634e-01,-6.595156192021628394e-02,2.034467552720470085e+00
2.291858371674334549e+01,-8.188015189165429586e-01,7.723126366754226035e-01,-6.529476541893365626e-02,1.976761080792902359e+00
2.292458491698339529e+01,-8.141314584253599440e-01,7.840069949343358990e-01,-6.463282773899055311e-02,1.920884149003928787e+00
2.293058611722344153e+01,-8.093922128663009197e-01,7.953715004017961610e-01,-6.396596520138057851e-02,1.866830942673394889e+00
2.293658731746349133e+01,-8.045857289557291070e-01,8.064170673053588922e-01,-6.329438693987188280e-02,1.814587980839994064e+00
2.294258851770353758e+01,-7.997138884811455517e-01,8.171544984725058747e-01,-6.261829498345150569e-02,1.764134990148026327e+00
2.294858971794358737e+01,-7.947785086362618712e-01,8.275944523222674709e-01,-6.193788430327400868e-02,1.715445726988704234e+00
2.295459091818363362e+01,-7.897813427312515566e-01,8.377474260996033983e-01,-6.125334289802216586e-02,1.668488753398136959e+00
2.296059211842368342e+01,-7.847240818408617313e-01,8.476237136494000346e-01,-6.056485199563125393e-02,1.623228169587812353e+00
2.296659331866372966e+01,-7.796083563579950804e-01,8.572333782159998750e-01,-5.987258622626778076e-02,1.579624291764163191e+00
2.297259451890377946e+01,-7.744357372550615404e-01,8.665862286491481381e-01,-5.917671376600694422e-02,1.537634274912691446e+00
2.297859571914382570e+01,-7.692077364450282673e-01,8.756918168364017374e-01,-5.847739637720043848e-02,1.497212678100545702e+00
2.298459691938387550e+01,-7.639258096586263314e-01,8.845594146229220911e-01,-5.777478973304794874e-02,1.458312000650765050e+00
2.299059811962392175e+01,-7.585913577180384282e-01,8.931980050306820296e-01,-5.706904355767324771e-02,1.420883156644308309e+00
2.299659931986397154e+01,-7.532057295176110001e-01,9.016162690366963384e-01,-5.636030195069597487e-02,1.384875915632152399e+00
2.300260052010401779e+01,-7.477702223994519004e-01,9.098225835232053305e-01,-5.564870342864047803e-02,1.350239281454355122e+00
2.300860172034406759e+01,-7.422860831012126903e-01,9.178250209111690205e-01,-5.493438102816481511e-02,1.316921836154123504e+00
2.301460292058411383e+01,-7.367545115802095479e-01,9.256313428666443910e-01,-5.421746272492183188e-02,1.284872062985709995e+00
2.302060412082416363e+01,-7.311766617545555347e-01,9.332490015827168417e-01,-5.349807151112481035e-02,1.254038613577843408e+00
2.302660532106420987e+01,-7.255536451761416261e-01,9.406851451950120069e-01,-5.277632579062948442e-02,1.224370558599976011e+00
2.303260652130425967e+01,-7.198865312730272636e-01,9.479466179320323871e-01,-5.205233940517504931e-02,1.195817588178232693e+00
2.303860772154430592e+01,-7.141763475425869645e-01,9.550399608303192789e-01,-5.132622165510478812e-02,1.168330186072544352e+00
2.304460892178435572e+01,-7.084240840451446752e-01,9.619714243091688211e-01,-5.059807778252972676e-02,1.141859799077739490e+00
2.305061012202440196e+01,-7.026306932918277015e-01,9.687469618749211531e-01,-4.986800895967363756e-02,1.116358959473491286e+00
2.305661132226445176e+01,-6.967970940563336102e-01,9.753722524492878243e-01,-4.913611269406155391e-02,1.091781404202596395e+00
2.306261252250449800e+01,-6.909241729130112253e-01,9.818527074116176756e-01,-4.840248299302814944e-02,1.068082163251465433e+00
2.306861372274454780e+01,-6.850127842368332054e-01,9.881934705989283696e-01,-4.766721036371425468e-02,1.045217624912338383e+00
2.307461492298459405e+01,-6.790637502911215373e-01,9.943994188607446771e-01,-4.693038182240448497e-02,1.023145587149498770e+00
2.308061612322464384e+01,-6.730778661273193464e-01,1.000475188945986638e+00,-4.619208141633290160e-02,1.001825312691912107e+00
2.308661732346469009e+01,-6.670558988372474740e-01,1.006425164199821420e+00,-4.545239014389567539e-02,9.812175496294355259e-01
2.309261852370473989e+01,-6.609985902945745284e-01,1.012253500850370580e+00,-4.471138624462576983e-02,9.612845538673587820e-01
2.309861972394478613e+01,-6.549066596028205733e-01,1.017964145533981624e+00,-4.396914545947589598e-02,9.419900997289001321e-01
2.310462092418483593e+01,-6.487808030953284844e-01,1.023560835295256544e+00,-4.322574103081504304e-02,9.232994738940076829e-01
2.311062212442488217e+01,-6.426216943352925925e-01,1.029047097587024506e+00,-4.248124370243196862e-02,9.051794627333613619e-01
2.311662332466493197e+01,-6.364299841861724705e-01,1.034426250850688955e+00,-4.173572172699629990e-02,8.875983340088497986e-01
2.312262452490497822e+01,-6.302063061227700658e-01,1.039701443911822620e+00,-4.098924142850025876e-02,8.705258274908042049e-01
2.312862572514502801e+01,-6.239512745145532335e-01,1.044875632253332576e+00,-4.024186701900072521e-02,8.539331201229528601e-01
2.313462692538507426e+01,-6.176654861584993661e-01,1.049951600641131799e+00,-3.949366076106734097e-02,8.377927968198864983e-01
2.314062812562512406e+01,-6.113495231202858982e-01,1.054931988948225818e+00,-3.874468326896545606e-02,8.220788207494517108e-01
2.314662932586517030e+01,-6.050039527343197276e-01,1.059819292154688508e+00,-3.799499350865966074e-02,8.067664932684810442e-01
2.315263052610522010e+01,-5.986293276037071287e-01,1.064615860347685183e+00,-3.724464879781025362e-02,7.918324120866757632e-01
2.315863172634526634e+01,-5.922261856002843938e-01,1.069323898721449950e+00,-3.649370480577678044e-02,7.772544280318992582e-01
2.316463292658531614e+01,-5.857950498665256411e-01,1.073945467596193915e+00,-3.574221555381959514e-02,7.630116007619076601e-01
2.317063412682536239e+01,-5.793364332038825060e-01,1.078482521767617053e+00,-3.499023387866458806e-02,7.490841630187630162e-01
2.317663532706541218e+01,-5.728508376473583352e-01,1.082936896555312334e+00,-3.423781138504736199e-02,7.354534730889412675e-01
2.318263652730545843e+01,-5.663387530616171839e-01,1.087310303665260935e+00,-3.348499829876729755e-02,7.221019654219864581e-01
2.318863772754550823e+01,-5.598006605468598407e-01,1.091604367424483302e+00,-3.273184382764839778e-02,7.090131112925587287e-01
2.319463892778555447e+01,-5.532370324388548033e-01,1.095820624781018493e+00,-3.197839616154286163e-02,6.961713723121705222e-01
2.320064012802560427e+01,-5.466483323089073032e-01,1.099960525303943948e+00,-3.122470247232751045e-02,6.835621545460619508e-01
2.320664132826565051e+01,-5.400350149638903918e-01,1.104025431183356831e+00,-3.047080891390736845e-02,6.711717633658850213e-01
2.321264252850570031e+01,-5.333975264462132992e-01,1.108016617230392242e+00,-2.971676062221207185e-02,6.589873591528446761e-01
2.321864372874574656e+01,-5.267363040338534086e-01,1.111935270877205006e+00,-2.896260171519945276e-02,6.469969139518972900e-01
2.322464492898579635e+01,-5.200517788432238442e-01,1.115782518794466993e+00,-2.820837556844374774e-02,6.351891737017700823e-01
2.323064612922584260e+01,-5.133443772833264918e-01,1.119559434484724392e+00,-2.745412496596636581e-02,6.235536191310360188e-01
2.323664732946589240e+01,-5.066145174988783140e-01,1.123267006254601519e+00,-2.669989172502644503e-02,6.120804192090507634e-01
2.324264852970593864e+01,-4.998626126229643862e-01,1.126906176331444742e+00,-2.594571704281708677e-02,6.007603977787111527e-01
2.324864972994598844e+01,-4.930890708150432733e-01,1.130477841282526041e+00,-2.519164150050138065e-02,5.895849957060749214e-01
2.325465093018603469e+01,-4.862942952609794478e-01,1.133982852015025911e+00,-2.443770506321600589e-02,5.785462343273853891e-01
2.326065213042608448e+01,-4.794786841730110938e-01,1.137422013776048901e+00,-2.368394708006764729e-02,5.676366802734615913e-01
2.326665333066613073e+01,-4.726426307897821921e-01,1.140796086152608080e+00,-2.293040628413655496e-02,5.568494116780493552e-01
2.327265453090618053e+01,-4.657865233763104351e-01,1.144105783071641458e+00,-2.217712079247300197e-02,5.461779857705635344e-01
2.327865573114622677e+01,-4.589107452240192564e-01,1.147351772799995340e+00,-2.142412810610083013e-02,5.356164078488157010e-01
2.328465693138627657e+01,-4.520156757874244091e-01,1.150534690751405797e+00,-2.067146523209099224e-02,5.251591033336324710e-01
2.329065813162632281e+01,-4.451016929204992811e-01,1.153655160288533876e+00,-1.991916891979682303e-02,5.148008926919561690e-01
2.329665933186637261e+01,-4.381691690720102006e-01,1.156713750456072942e+00,-1.916727525231621057e-02,5.045369586041970056e-01
2.330266053210641886e+01,-4.312184736566898047e-01,1.159711007574526720e+00,-1.841581990521665504e-02,4.943628238446806100e-01
2.330866173234646865e+01,-4.242499732311784122e-01,1.162647457363086279e+00,-1.766483816555037764e-02,4.842743270635073705e-01
2.331466293258651490e+01,-4.172640314940569417e-01,1.165523604939614488e+00,-1.691436493185787676e-02,4.742675995845795911e-01
2.332066413282656470e+01,-4.102610092858138269e-01,1.168339934820660453e+00,-1.616443471416436489e-02,4.643390434554076074e-01
2.332666533306661094e+01,-4.032412645888783231e-01,1.171096910921446188e+00,-1.541508163398333867e-02,4.544853107146465399e-01
2.333266653330666074e+01,-3.962051525275871455e-01,1.173794976555879277e+00,-1.466633942431300880e-02,4.447032838414762823e-01
2.333866773354670698e+01,-3.891530253682177753e-01,1.176434554436540658e+00,-1.391824142963986669e-02,4.349900573500904977e-01
2.334466893378675678e+01,-3.820852325189550980e-01,1.179016046674696394e+00,-1.317082060593512301e-02,4.253429204911657324e-01
2.335067013402680303e+01,-3.750021205299248761e-01,1.181539834780286125e+00,-1.242410952065825698e-02,4.157593410217419461e-01
2.335667133426685282e+01,-3.679040341667200731e-01,1.184006290297320740e+00,-1.167814047172951834e-02,4.062369514445011709e-01
2.336267253450689907e+01,-3.607913173174232546e-01,1.186415782524337326e+00,-1.093294558245367677e-02,3.967735359411168061e-01
2.336867373474694887e+01,-3.536643104224488909e-01,1.188768653712809042e+00,-1.018855651803668959e-02,3.873670136186443402e-01
2.337467493498699511e+01,-3.465233520973020065e-01,1.191065236379664993e+00,-9.445004670094478069e-03,3.780154283277720184e-01
2.338067613522704491e+01,-3.393687791829001488e-01,1.193305853821586160e+00,-8.702321162291304368e-03,3.687169372018231916e-01
2.338667733546709115e+01,-3.322009267456073056e-01,1.195490820114995856e+00,-7.960536850343306881e-03,3.594697999608711947e-01
2.339267853570714095e+01,-3.250201280772000434e-01,1.197620440116068607e+00,-7.219682322014966611e-03,3.502723690087490849e-01
2.339867973594718720e+01,-3.178267146949013688e-01,1.199695009460721939e+00,-6.479787897122631264e-03,3.411230802834092080e-01
2.340468093618723699e+01,-3.106210163413469227e-01,1.201714814564624145e+00,-5.740883627531005035e-03,3.320204448213275317e-01
2.341068213642728324e+01,-3.034033609846187307e-01,1.203680132623186294e+00,-5.002999297156651010e-03,3.229630409976764760e-01
2.341668333666733304e+01,-2.961740748182113414e-01,1.205591231611570890e+00,-4.266164421964488765e-03,3.139495074044032497e-01
2.342268453690737928e+01,-2.889334822610658549e-01,1.207448370284682992e+00,-3.530408249971297638e-03,3.049785363295257068e-01
2.342868573714742908e+01,-2.816819059575357831e-01,1.209251798177178427e+00,-2.795759761242215188e-03,2.960488678015130160e-01
2.343468693738747533e+01,-2.744196667795962274e-01,1.211001755614093511e+00,-2.062247668144689006e-03,2.871592841666043006e-01
2.344068813762752512e+01,-2.671470851197350616e-01,1.212698480307197846e+00,-1.329900562768897201e-03,2.783086067458792612e-01
2.344668933786757137e+01,-2.598644801968530427e-01,1.214342204730523678e+00,-5.987468331406528652e-04,2.694956904757026539e-01
2.345269053810762117e+01,-2.525721691932991675e-01,1.215933151207671425e+00,1.311854318507567861e-04,2.607194188126891743e-01
2.345869173834766741e+01,-2.452704681265426567e-01,1.217471535958035256e+00,8.598683408124530893e-04,2.519787011672173782e-01
2.346469293858771721e+01,-2.379596918491382884e-01,1.218957569096810412e+00,1.587274199851424535e-03,2.432724696262980602e-01
2.347069413882776345e+01,-2.306401540487611479e-01,1.220391454634985662e+00,2.313375512571075321e-03,2.345996760211253584e-01
2.347669533906781325e+01,-2.233121672481718778e-01,1.221773390479351518e+00,3.038144980074670293e-03,2.259592893119503620e-01
2.348269653930785950e+01,-2.159760428052515113e-01,1.223103568432491794e+00,3.761555500961891521e-03,2.173502932644850172e-01
2.348869773954790929e+01,-2.086320909129665280e-01,1.224382174192791384e+00,4.483580171332279991e-03,2.087716843929555699e-01
2.349469893978795554e+01,-2.012806205994038256e-01,1.225609387354429369e+00,5.204192284781800418e-03,2.002224701465026013e-01
2.350070014002800534e+01,-1.939219397277357482e-01,1.226785381407384801e+00,5.923365332406269057e-03,1.917016673165384821e-01
2.350670134026805158e+01,-1.865563549962550582e-01,1.227910323737432252e+00,6.641073002797932834e-03,1.832083006442410400e-01
2.351270254050810138e+01,-1.791841719383400200e-01,1.228984375626145820e+00,7.357289182048882409e-03,1.747414016082660670e-01
2.351870374074814762e+01,-1.718056949821502588e-01,1.230007692316990031e+00,8.071987946937623018e-03,1.663000074434700382e-01
2.352470494098819742e+01,-1.644212285819278141e-01,1.230980424398401496e+00,8.785143437099152477e-03,1.578831615395578092e-01
2.353070614122824367e+01,-1.570310759573823045e-01,1.231902716561283473e+00,9.496730000599078181e-03,1.494899111878036924e-01
2.353670734146829346e+01,-1.496355392651745608e-01,1.232774707499476152e+00,1.020672217160596348e-02,1.411193071196570614e-01
2.354270854170833971e+01,-1.422349199645635276e-01,1.233596530271364289e+00,1.091509462823135601e-02,1.327704033610705436e-01
2.354870974194838951e+01,-1.348295188173712633e-01,1.234368312299878534e+00,1.162182219253314955e-02,1.244422567488395887e-01
2.355471094218843575e+01,-1.274196358880180235e-01,1.235090175372493437e+00,1.232687983051223429e-02,1.161339265231715878e-01
2.356071214242848555e+01,-1.200055705434870668e-01,1.235762235641230777e+00,1.303024265211584140e-02,1.078444739856530138e-01
2.356671334266853179e+01,-1.125876214533599873e-01,1.236384603622655565e+00,1.373188591123419323e-02,9.957296221309971940e-02
2.357271454290858159e+01,-1.051660865897813268e-01,1.236957384197879595e+00,1.443178500570386005e-02,9.131845581841868675e-02
2.357871574314862784e+01,-9.774126322749393525e-02,1.237480676612558339e+00,1.512991547730440506e-02,8.308002075084472415e-02
2.358471694338867763e+01,-9.031344794380360974e-02,1.237954574476894054e+00,1.582625301176172547e-02,7.485672412847291235e-02
2.359071814362872388e+01,-8.288293661861446948e-02,1.238379165765632894e+00,1.652077343874473400e-02,6.664763409715045162e-02
2.359671934386877368e+01,-7.545002451453085290e-02,1.238754532836972677e+00,1.721345272307686983e-02,5.845181979987440490e-02
2.360272054410881992e+01,-6.801500715524898266e-02,1.239080752654376782e+00,1.790426686937609743e-02,5.026835225221820691e-02
2.360872174434886972e+01,-6.057817928951707287e-02,1.239357896551049665e+00,1.859319203651578836e-02,4.209630308802594922e-02
2.361472294458891596e+01,-5.313983517022280445e-02,1.239586030264003158e+00,1.928020450501407093e-02,3.393474479243337172e-02
2.362072414482896576e+01,-4.570026876247227504e-02,1.239765213979679093e+00,1.996528065397837337e-02,2.578275085855524090e-02
2.362672534506901201e+01,-3.825977374362526245e-02,1.239895502333947963e+00,2.064839696110215214e-02,1.763939571627671718e-02
2.363272654530906181e+01,-3.081864350325992652e-02,1.239976944412109372e+00,2.132953000266814628e-02,9.503754664603437929e-03
2.363872774554910805e+01,-2.337717114320813500e-02,1.240009583748891586e+00,2.200865645354513345e-02,1.374903806418300428e-03
2.364472894578915785e+01,-1.593564947752014460e-02,1.239993458328451981e+00,2.268575308719116695e-02,-6.748080015463175929e-03
2.365073014602920409e+01,-8.494371032499864471e-03,1.239928600584376817e+00,2.336079677565035262e-02,-1.486611928144086076e-02
2.365673134626925389e+01,-1.053628046669641272e-03,1.239815037399681241e+00,2.403376448955605454e-02,-2.298013585805301628e-02
2.366273254650930014e+01,6.386287529175065786e-03,1.239652790106811731e+00,2.470463329812559380e-02,-3.109105106073489083e-02
2.366873374674934993e+01,1.382508356661479518e-02,1.239441874549743750e+00,2.537338031955855416e-02,-3.919978520159774632e-02
2.367473494698939618e+01,2.126246788972034618e-02,1.239182301085003379e+00,2.603998273697622975e-02,-4.730725779761790761e-02
2.368073614722944598e+01,2.869814860928161793e-02,1.238874074524003888e+00,2.670441783284924903e-02,-5.541438800108867968e-02
2.368673734746949222e+01,3.613183374762186928e-02,1.238517194172889857e+00,2.736666294794757454e-02,-6.352209424462471055e-02
2.369273854770954202e+01,4.356323123863285740e-02,1.238111653832536296e+00,2.802669548134364280e-02,-7.163129430191492175e-02
2.369873974794958826e+01,5.099204892773969572e-02,1.237657441798549307e+00,2.868449289040925221e-02,-7.974290534822683907e-02
2.370474094818963451e+01,5.841799457193166956e-02,1.237154540861265639e+00,2.934003269081826223e-02,-8.785784402138167859e-02
2.371074214842968431e+01,6.584077583974894121e-02,1.236602928305752469e+00,2.999329245654546588e-02,-9.597702648392442137e-02
2.371674334866973055e+01,7.326010031126946320e-02,1.236002575911808954e+00,3.064424981986538232e-02,-1.041013684877060280e-01
2.372274454890978035e+01,8.067567547813966899e-02,1.235353449953963345e+00,3.129288247135499773e-02,-1.122317854424759453e-01
2.372874574914982659e+01,8.808720874353943853e-02,1.234655511201476763e+00,3.193916815989067404e-02,-1.203691924903443344e-01
2.373474694938987639e+01,9.549440724144216130e-02,1.233908714923255712e+00,3.258308467387587004e-02,-1.285145043866876557e-01
