rho,T,P,P_noisy
1.710441655931586036e+00,2.770037717630118745e+00,3.408905527394066048e+00,3.263825295633686174e+00
7.268389184311796036e+00,1.856736541196931878e+00,-5.073984209072344598e+00,-4.599382333820779323e+00
9.099935937724570323e+00,1.579235096434936203e+00,-1.176220220359527424e+01,-1.135662850015697245e+01
4.654230578491090675e+00,4.066665517261210283e+00,1.001929828335988937e+01,9.439219314351818824e+00
8.697989553248619998e+00,1.832335070959128398e+00,-9.367920720213065877e+00,-9.188047590236235962e+00
5.973968662032922872e+00,1.391400357051466141e+00,-3.978551167484118078e+00,-3.747396708633262907e+00
2.728438049273711918e+00,2.302969398767663822e+00,3.084463591344497768e+00,3.050539114926438700e+00
9.804990662011146441e+00,1.435773400664281496e+00,-1.458337635392756226e+01,-1.547828126860543207e+01
7.464705290981013874e+00,2.190722376898716295e+00,-3.861277737166242119e+00,-3.725037532448432831e+00
9.797299547046318224e+00,3.139070154518349476e+00,-4.419704349320383585e+00,-4.583920412616795836e+00
6.139525450984365307e+00,1.576546074847453571e+00,-3.600040003891590956e+00,-3.006527953706330525e+00
7.457764256299999950e+00,3.295918354224223634e+00,3.091690458687171628e+00,2.555112182158674194e+00
2.816454893270578186e+00,3.335798622957069526e+00,5.956783473292718512e+00,6.443703149079916592e+00
5.334806490042061533e+00,2.893376655377054796e+00,4.028393295166033283e+00,4.092323924127581947e+00
3.905239129558894629e+00,2.095807200308112517e+00,2.001098076079693033e+00,3.268113327417071723e+00
6.889576128003310984e+00,3.955921030320598053e+00,8.524093870405685891e+00,8.015701619000745737e+00
9.431276534656708677e+00,4.395721354689226423e+00,7.741258103037438332e+00,8.214709064330826038e+00
5.623355982906777406e+00,2.271092736169181503e+00,5.674492638012509360e-01,2.955051758987506383e-01
1.663515950232669072e-01,1.184648204116501180e+00,1.836760793484690235e-01,-2.953624141402264036e-01
3.225873012593693190e+00,4.868342359989956236e+00,1.135640968863212663e+01,1.188980853042410679e+01
5.439816862005799614e+00,4.219311046131991816e+00,1.097606205999366047e+01,1.127310603998335914e+01
7.948275055997303440e+00,4.573865544115067294e+00,1.184173180049189966e+01,1.236149686377112822e+01
5.892979243728115435e+00,3.567761047205956881e+00,7.102632657161509044e+00,6.293356975846671197e+00
2.084939377004355610e+00,1.116733511439817139e+00,5.331603009716732178e-01,-7.058563907994808151e-02
6.125871862783879962e+00,2.901083513867056762e+00,3.024362191360602026e+00,3.314520747696591663e+00
8.797475926519588540e+00,1.184478250223297113e+00,-1.206315492332307393e+01,-1.249079787211471704e+01
5.244610406634486743e+00,1.691681524008419757e+00,-1.334306504216190792e+00,-6.777605634853083316e-01
8.462342685094288441e+00,1.241738758322914027e+00,-1.092071307137750935e+01,-1.008980178372524072e+01
5.414048236107233514e+00,2.846345552461655437e+00,3.703330660751955605e+00,3.636965737665429188e+00
7.175683804440647906e-01,2.788193715045089061e+00,1.751680408276211853e+00,1.766427848601126005e+00
9.743092244055745255e+00,1.620719242921181635e+00,-1.377352019681411477e+01,-1.376078443146107411e+01
5.389176955993338902e-01,4.519575803015888127e+00,2.296030754986984945e+00,2.149547740938868579e+00
2.860791171532367283e+00,2.361616653624572404e+00,3.252955498639709120e+00,3.234030383216206950e+00
6.532013708918396055e+00,4.588253219270830741e+00,1.305576053627554955e+01,1.293923374908819390e+01
8.161605248186823758e+00,2.461440255870507077e+00,-4.194545903887362925e+00,-3.980542652962314243e+00
2.222558165095432248e+00,4.956326358610199989e+00,8.897516980829852429e+00,8.730762340328121596e+00
8.722565391327497863e+00,1.010212508358260486e+00,-1.227413472305561903e+01,-1.253475992321349430e+01
7.071579843398545506e+00,3.233866503876996035e+00,3.426812218241039432e+00,3.276790712419088702e+00
9.831801435244964527e-01,4.656918312012904515e+00,4.132936678232104200e+00,3.826803996533619578e+00
4.489707931555157572e+00,3.889377742630640622e+00,9.134658288002722060e+00,9.094349142695746124e+00
8.896705785256955323e+00,3.643915835689853111e+00,2.411472588995046351e+00,2.681079305825522674e+00
4.531613962830458142e+00,4.927084532752465940e+00,1.397179055813849757e+01,1.499987280679048496e+01
8.656923446026148383e+00,1.539277007553559784e+00,-1.050341118368146098e+01,-1.131778492528444602e+01
2.159481889115615783e+00,1.549734356095840315e+00,1.358294612176036420e+00,6.692865874884447175e-01
8.742415067481418944e+00,2.160757352502422624e+00,-7.776785402441953821e+00,-7.810978904971421777e+00
7.008936978304819654e+00,4.280355661206321827e+00,1.064246521766068909e+01,1.065825117133226918e+01
3.574817279932931413e-01,2.189705120942329941e+00,7.194904586915075173e-01,6.970403547752459517e-01
1.139955804795433458e+00,3.887844468563220524e+00,3.828490414151403343e+00,4.764605611533587748e+00
7.399043964171365673e+00,3.649900894953867159e+00,5.668416723199424467e+00,4.755540148048127413e+00
8.403776312531846315e+00,3.305477920025837957e+00,9.973338417387793697e-01,9.197950078504353311e-01
3.770373700700660802e+00,1.099899247649249290e+00,-1.096374131828777410e+00,-1.732657487099971139e+00
2.737732766954966479e+00,1.685007114938755990e+00,1.490701918507995494e+00,1.339449033952580193e+00
9.743108263068450015e+00,4.758128569242050077e+00,1.055492002340052693e+01,1.081228605185589764e+01
8.485806629485693975e+00,1.168740527415824015e+00,-1.119739498261141719e+01,-1.191918305641422116e+01
9.963385121701604064e+00,2.132745172035369841e+00,-1.215515310662294723e+01,-1.164326128906216695e+01
1.838164340557563836e+00,1.329899903651040827e+00,9.980090552571918572e-01,5.749683979475733731e-01
5.138977621761769754e+00,2.473153667365010744e+00,2.239908747280133561e+00,1.715842813334032435e+00
1.062307749521631983e+00,1.637436392806783214e+00,1.219932362808406223e+00,3.970196158993639646e-01
6.824347120334286920e+00,2.857355526071735596e+00,1.534117135123111098e+00,1.184246015422968812e+00
4.120507378715274172e+00,4.641739194658656587e+00,1.212690329191886818e+01,1.175588352384424873e+01
9.415052604416842552e-01,3.605127397955339763e+00,2.974997183163348158e+00,3.389234600818595400e+00
1.611054078714551752e+00,4.817946501895307598e+00,6.615431807946940523e+00,5.834440657497787619e+00
9.111963809346770304e+00,1.426714257551620069e+00,-1.233460460560460525e+01,-1.222806917407181260e+01
8.781214518925064993e+00,3.327986986752152099e+00,1.776655337089394493e-01,5.983147808362976328e-01
9.556009975978545512e+00,4.211996696322811040e+00,5.742501509670880466e+00,5.616521540256935729e+00
8.975880591656766327e+00,3.497089433707629258e+00,9.999440597573894252e-01,1.384160950728587469e+00
5.398030899622903611e+00,3.022394183757831865e+00,4.613059230601159300e+00,4.266534117991048980e+00
5.203011758268386799e+00,1.407193457676583659e+00,-2.363862301590013981e+00,-2.156770850508219262e+00
5.912318444916375704e+00,2.310683107002809766e+00,2.549511896986373927e-01,8.804108679666114434e-02
7.691555267919739869e+00,4.866180719201228300e+00,1.442948522501738751e+01,1.550893151724146080e+01
2.057413886164076722e+00,2.938563408322341086e+00,4.154067121821825026e+00,4.012117253075236256e+00
4.506640007124335767e+00,1.376819017401203826e+00,-1.279742145337576131e+00,-1.429380197228792060e+00
4.036174864365682069e+00,3.557554234715086139e+00,7.549928368866556383e+00,7.751847294424978330e+00
7.917564164311844621e+00,1.255311006891303816e+00,-9.328513775741280156e+00,-9.592955802301112556e+00
5.553837328703218335e-01,1.570269595630594317e+00,7.249052553344765837e-01,6.268915091980180598e-01
6.438006868635473445e+00,1.924176207388448301e+00,-2.716780004274808036e+00,-2.547571131204969141e+00
9.781999297498441548e-01,1.314191791326965841e+00,8.500559593610105269e-01,1.287671247977709044e+00
5.467283303553746698e+00,1.752421671123757907e+00,-1.489475369445886876e+00,-1.787402872939333420e+00
2.302229094472936666e+00,1.690950237247085486e+00,1.630749533181880651e+00,1.661107272686261460e+00
9.778013958674225847e+00,2.962890611203340629e+00,-5.767079422061037519e+00,-5.852583168098205668e+00
1.424392867349791869e+00,2.105584119109833008e+00,2.071623762138945501e+00,2.420466725481932979e+00
3.283253159783706021e+00,4.758340123822880408e+00,1.111197476540458062e+01,1.152271764151007538e+01
2.183497145106363391e+00,2.698939921847753443e+00,3.777405195825696893e+00,3.979387821769408085e+00
2.666725952818667533e+00,2.941200561940189306e+00,4.745132483294753456e+00,4.878283865884770698e+00
6.830976485265027875e+00,3.889265041976627479e+00,8.142389213206410403e+00,9.038455788419586412e+00
7.792404726467498932e-01,2.435528755074300111e+00,1.606240480115111557e+00,1.170340500243026716e+00
6.242387917770118477e+00,4.314477340131809058e+00,1.138509706848121183e+01,1.220391466920209567e+01
5.258223595013913787e+00,2.883687064913269538e+00,4.061931298205310625e+00,4.331270748078819288e+00
5.743814671432709851e-01,1.855408224427556707e+00,9.067420545209762262e-01,1.404794736278757172e-01
9.482370631565363084e+00,2.082464326368415719e+00,-1.070648793463417370e+01,-1.064143309290487238e+01
4.899628406975807593e+00,3.811939989841410359e+00,8.843163461356679633e+00,8.136266788161323760e+00
6.467055754544299706e-01,4.870605690009152333e+00,2.952614579344579493e+00,2.891342693883109938e+00
5.476684513606252303e+00,3.016499817639673786e+00,4.500381804628029059e+00,3.486246671290242460e+00
3.910795649236102456e+00,4.376836915485052160e+00,1.075475823259421659e+01,1.111987572181983275e+01
1.142780296933183060e+00,2.447076004851860720e+00,2.184865001632282588e+00,1.790699877848224375e+00
7.801815649978630418e+00,2.020400517322385348e+00,-5.705922108795769887e+00,-4.879515511336159683e+00
8.880331824943823449e+00,3.621026739512895443e+00,2.265134906705199569e+00,1.903771018071926946e+00
7.032668541649069738e+00,1.944896983791459366e+00,-4.034398961495456959e+00,-4.006300121093287814e+00
4.629940852615686886e+00,1.321891057647649692e+00,-1.667904929823674554e+00,-2.345818336828965123e+00
8.296253387553342407e+00,2.832418523782938014e+00,-2.136300252007654166e+00,-2.199604838998357348e+00
3.258269216286774350e-01,1.000450026086529665e+00,2.758963731940300979e-01,2.988582217250354001e-01
2.246635904855188492e+00,2.598927126119527475e+00,3.608067598397595610e+00,3.862497477694068149e+00
5.876828968704510991e+00,3.487370716478890742e+00,6.656872258573992340e+00,7.893758506047202417e+00
1.999928433852805609e+00,1.933235312318209775e+00,2.108200190889775172e+00,2.933747292836176523e+00
6.633526367466473950e+00,1.065722740365191878e+00,-6.664519786303984894e+00,-6.270500303323620628e+00
4.894165087371941780e+00,3.067984678253799391e+00,5.262109428555216795e+00,5.102038701486447003e+00
8.206714799026336493e+00,4.473748886602429309e+00,1.068022687089127487e+01,1.054174926646933663e+01
9.831441801697033966e+00,3.813984719764323295e+00,1.336819019395363739e+00,1.187373851400369773e+00
6.566770834900047538e-01,4.048223829340077629e+00,2.451306832110019318e+00,2.029721072977581198e+00
7.400694649067437680e+00,4.075011552406445858e+00,8.722056681720701476e+00,9.063887006683660985e+00
6.992466169749417260e-01,2.168471854518323028e+00,1.281052899723444050e+00,1.260220792872045026e+00
5.412669090877340494e+00,4.487451506108667942e+00,1.245521512992054269e+01,1.272725341744177818e+01
3.638567154376065815e+00,2.804954315454780467e+00,4.642716904356197105e+00,4.528125918073879319e+00
4.830082735081637324e+00,4.818912666978220294e+00,1.380889941919445718e+01,1.400559252209222905e+01
7.455016168866554160e+00,1.866573847911801476e+00,-5.524849121738282243e+00,-4.633999890410795075e+00
1.601068776892088930e-01,1.290934040984980324e+00,1.941999658312684451e-01,3.827908024552834076e-01
6.359149476345483443e+00,2.997787567240350892e+00,3.206948198538553285e+00,3.684419759766119018e+00
8.788985457911953958e+00,3.044977300781521734e+00,-2.009035725544112694e+00,-2.417344381899320993e+00
8.900186833991059032e+00,4.713393212984052560e+00,1.167436049462997971e+01,1.161742454956228343e+01
5.138391774762483877e+00,3.331477836017716854e+00,6.386818217969670641e+00,6.215627359518694384e+00
6.514021480576698053e+00,3.368617692669894748e+00,5.198917658788669627e+00,5.469796756758665168e+00
1.640759894172853617e+00,3.089073500016765284e+00,3.841085705140188544e+00,4.010712494442509879e+00
2.147666537846145030e+00,1.008001058884058665e+00,2.894011712381009960e-01,-2.422101554869870998e-02
9.783027929021004709e+00,4.940527779913859163e+00,1.228843522908903907e+01,1.248875412594948564e+01
4.534216249159017664e-01,2.444760770829177421e+00,1.007120838418942288e+00,1.096116120540916894e+00
9.101458462071528643e+00,2.491086845089212964e+00,-6.905233702902133786e+00,-7.659371622771516286e+00
2.745650484930863833e+00,4.154483022471054277e+00,8.163620163104459593e+00,8.179144809304091268e+00
5.354845255259848003e+00,4.446556302285362250e+00,1.221175981777077801e+01,1.283782707398233569e+01
2.432235957865635623e+00,1.407724805867403006e+00,9.704088389806356796e-01,5.600157928592717216e-01
9.919905832544195778e-01,1.514041237717583144e+00,1.049333208864073441e+00,1.630866636568920391e+00
8.655606017593669321e+00,3.785325962375821529e+00,4.160130672308994804e+00,4.545938604957707518e+00
6.353970234064074241e+00,4.011469726629723453e+00,9.402981773076707128e+00,9.527414472134598356e+00
8.778910391994056539e+00,1.463442495970108226e+00,-1.116137207391607511e+01,-1.089873901068896345e+01
6.349801610447854294e+00,1.618544559386657422e+00,-3.896134108703670940e+00,-4.256957711813984524e+00
7.223180459572327017e+00,3.323424371535718791e+00,3.736337607618555268e+00,4.131908303361044865e+00
1.266709453050923528e+00,3.502409956502777533e+00,3.692548930052069078e+00,3.025216194428643757e+00
1.801040029246201435e-01,1.791230825798366233e+00,3.064644618379433472e-01,-2.107073333914674662e-01
9.641005784448861693e-01,4.477222406819322487e+00,3.885325706128748724e+00,4.199819935436740259e+00
8.522946148256044907e+00,2.351386709084093862e+00,-5.952467047176526194e+00,-6.458145202522556083e+00
4.274769921367591596e-01,2.489982828515043600e+00,9.740385265372293322e-01,2.024875514249150577e+00
1.063545252962238896e+00,2.124413519940628436e+00,1.729871346897888795e+00,1.946218527775720686e+00
1.128361965126232436e+00,3.855477735181738641e+00,3.758301206643799741e+00,4.259814182556817208e+00
7.444739392723243032e-01,3.187344720994371716e+00,2.105655567220894309e+00,2.639883945534848841e+00
3.380273376377727068e+00,3.932620040002452910e+00,8.448475241291909299e+00,8.302156653848106416e+00
6.018259647922156397e+00,3.409913858685510224e+00,6.068919363575760784e+00,6.132537104846770504e+00
9.174167079470375796e+00,1.337596642838281280e+00,-1.280014659075743211e+01,-1.251124223486613118e+01
1.784542685457511935e+00,3.537900364944778886e+00,4.877680591299367485e+00,4.932981608678150387e+00
5.897523571197685888e-01,1.638517558621523929e+00,8.003068864416250650e-01,1.641223179155111733e+00
9.650103454342293219e+00,1.767981474415234899e+00,-1.285817641193058947e+01,-1.228739438561815689e+01
1.483420808353230091e+00,3.231130222659173157e+00,3.782376448772965638e+00,3.946571933580326874e+00
7.409732473552258725e+00,3.091841399521849887e+00,1.813334908775306786e+00,2.502068767169736585e+00
9.295841570711601776e+00,2.351161411280816793e+00,-8.462428384237966839e+00,-8.370894614090682140e+00
4.160486204122081588e+00,3.670796390045711455e+00,8.061027715478063627e+00,8.505816526592210991e+00
9.858376808096148025e+00,2.187597815683274938e+00,-1.145219469263617640e+01,-1.131492506141430177e+01
3.196641906555962809e+00,1.373196654279471574e+00,3.518356645388649451e-01,2.738266686419685292e-01
1.730707890157475948e+00,2.323348129617218039e+00,2.668860704847196175e+00,2.254630094778693472e+00
8.618708553044701404e+00,2.592682470356741486e+00,-4.700975089000547058e+00,-5.005874880007644023e+00
6.603742590132261725e+00,3.138890242602722314e+00,3.648699371757725629e+00,3.727225904560133696e+00
3.094276218484641294e+00,1.912955608999641566e+00,1.942337927121561725e+00,2.207942937562167085e+00
4.883663812737175647e-01,4.130307158080674057e+00,1.900910256917844654e+00,8.847277890529283706e-01
3.046631313740583824e+00,4.828119336512152415e+00,1.081021506121086162e+01,1.065304804769908387e+01
6.281635197190334807e+00,1.398241151914176417e+00,-4.637046651347272785e+00,-4.299942907325130292e+00
5.746888725126670039e+00,4.786214963362320773e+00,1.428634186334849332e+01,1.425154840152878144e+01
2.812998570473237425e+00,2.034176184143990262e+00,2.370148400060283933e+00,1.861661011489086359e+00
4.229932516908752937e+00,2.555825983913875721e+00,3.485757700098835343e+00,3.021317602148210213e+00
3.449243024467245622e+00,3.761706214682326799e+00,7.930631357314466889e+00,8.813253539388188784e+00
8.533759256926912729e-01,2.151720227719535306e+00,1.490002270594069200e+00,7.328761365780104287e-01
6.449557464926787276e+00,2.166622031363457879e+00,-1.545307969912791179e+00,-1.673050489215435643e+00
5.449354386588331600e+00,1.182758938954982852e+00,-3.656530918952391573e+00,-3.205653221345612813e+00
8.695872400396689628e+00,3.873484971623369244e+00,4.793753670853654114e+00,3.832241939051681978e+00
8.070960798336756170e+00,2.723297506358155040e+00,-2.255120998000915478e+00,-1.882376052096752961e+00
4.091521859269198202e+00,4.299863937433331174e+00,1.064732955493188093e+01,9.905275046011809081e+00
7.695175225198243929e+00,4.971427506165627896e+00,1.526052742324949207e+01,1.579959081011510769e+01
6.272108829159737553e+00,4.669773016478487193e+00,1.364429338865370056e+01,1.501110488735240089e+01
9.168651164963060651e+00,2.940700176453874715e+00,-3.938225528487265592e+00,-4.529998706582640366e+00
2.337924351089273767e+00,4.008670531774018109e+00,6.981688705893528635e+00,6.981512441058578489e+00
3.084984205102242250e+00,2.280560180699204853e+00,3.010929691403073871e+00,3.228140902319110328e+00
4.866528218721372312e+00,4.499719952811189749e+00,1.224375220044702850e+01,1.199208490811881056e+01
1.448192091759432865e+00,1.435877738692866501e+00,1.150198153982866511e+00,1.456760641293397107e+00
5.828494572783419869e+00,3.043436060441530255e+00,4.231213077765344721e+00,3.908174607096194020e+00
4.006270771069908143e+00,3.010031369226262132e+00,5.368551114915053546e+00,5.118885393687622631e+00
7.416372685780509677e+00,4.767091885845187171e+00,1.386740403486339801e+01,1.349206695441862358e+01
8.069461986707796797e+00,4.316379291950519281e+00,9.605916388287681684e+00,9.612773139738798989e+00
1.064665278352518119e+00,4.315300594181124438e+00,4.070201546746324617e+00,4.339783446345198747e+00
9.958692000024036872e+00,4.475352243589085788e+00,7.289103386099213822e+00,7.807682262483173652e+00
7.852288182449307818e+00,4.020897108823243471e+00,7.633516471264400138e+00,7.611206349642605673e+00
7.577392855434056607e+00,2.921557910840482553e+00,3.082999900549268091e-01,-1.956836498220840825e-01
2.512596335699091465e+00,1.657120677912907958e+00,1.506549838924929663e+00,1.296110208829743149e+00
2.627601450438275865e+00,1.981676427614304181e+00,2.263571277183464847e+00,2.036755683638880488e+00
8.792889496833995011e+00,2.571723965576878879e+00,-5.377924113594566791e+00,-5.543066175233622772e+00
5.696482595845521191e-01,3.255041431955956632e+00,1.695550168571281491e+00,2.017261476523118269e+00
1.300873836213321866e+00,4.847200773965391285e+00,5.545952770174607416e+00,5.505716131069475772e+00
6.081851070394193925e+00,1.114555380748440960e+00,-5.231619920395995216e+00,-5.156026626472477226e+00
2.442387445260412182e+00,4.634215019087834619e+00,8.756050572916096897e+00,8.809839147732226650e+00
5.242869636201074712e+00,2.499207603900062136e+00,2.226077531390456166e+00,2.208533594285455148e+00
5.350598700825782039e+00,3.003243707153391284e+00,4.563887857583454277e+00,4.354484610665914524e+00
4.069144971607906669e+00,3.838982553419808763e+00,8.713700687729627248e+00,9.104680596847195773e+00
8.016249199641698908e+00,1.173038706666076791e+00,-9.861605019835170793e+00,-9.880753204865699857e+00
2.104149842101500134e+00,2.061832575329004769e+00,2.393449992681290439e+00,2.362046565237428286e+00
7.574441190604723317e+00,3.997582526057747554e+00,7.901693497156525581e+00,7.365141460349905245e+00
4.201284934631870804e+00,1.875141632254601287e+00,9.147396228986459654e-01,5.856677476175774499e-01
9.047492911824699391e+00,1.345964055047150332e+00,-1.237875853488627342e+01,-1.265642123381635997e+01
1.629560583967671894e+00,1.693238642388635196e+00,1.579334465554254718e+00,1.884354095839575693e+00
2.360244977431162905e+00,1.055977727711667313e+00,2.503929896421497325e-01,-6.065361560887100323e-01
3.351507627552298807e+00,4.570661550669877116e+00,1.060517631144868034e+01,1.098880565881626481e+01
2.161293082855631376e+00,3.176927528215279128e+00,4.788778812594303602e+00,4.867553565075412259e+00
3.122417256898544213e+00,3.806554586244041527e+00,7.715753601745346302e+00,7.376356289957960222e+00
3.901512892829310353e+00,1.198005380330433134e+00,-9.770088124882172487e-01,-1.387659887708709849e+00
7.794975806235567184e+00,4.179953980559201199e+00,8.947662696457523879e+00,9.216583567069033478e+00
6.972478019118786285e+00,2.778312742332317953e+00,7.520089532762241902e-01,8.735682113871044985e-01
7.852989705588127478e+00,1.884911416936260853e+00,-6.545252930786103818e+00,-7.522025122135546304e+00
5.544596519330935003e+00,4.176086418831554958e+00,1.073267134942696011e+01,1.040123635784053846e+01
2.979704561527540374e+00,2.234578223164503719e+00,2.893470073167781376e+00,2.448686849986212444e+00
1.524800717287651430e+00,1.131591759218209425e+00,7.238228831301267707e-01,7.012290147588480238e-01
9.521480561044025848e+00,1.565697333633466748e+00,-1.321224086071447523e+01,-1.351713367237840835e+01
6.301965137487433033e+00,1.615030224427356220e+00,-3.802073769484246135e+00,-3.559566212878391145e+00
2.173263508226861429e+00,2.355593496891169814e+00,3.033890143209245771e+00,2.786080330673321725e+00
3.139513865305509022e+00,2.090110414663683969e+00,2.437055382123695768e+00,2.312062200609498852e+00
5.753967457870992064e+00,1.181967975143864091e+00,-4.284475633973390707e+00,-3.651276266515763425e+00
4.695731806675786935e+00,1.508957471397637029e+00,-1.109531547444175814e+00,-1.216796877739074301e+00
5.395428894511934415e-01,4.914102318196847285e+00,2.512747561983100120e+00,2.276527123908512529e+00
3.156255900962985361e+00,4.904950551418865601e+00,1.131593213055229441e+01,1.134692103987472578e+01
5.744000112325043261e+00,4.650596513661898967e+00,1.348231224789855531e+01,1.284545734452678722e+01
8.132829147294666328e+00,4.141357473320208094e+00,8.100759334148740720e+00,7.314196913630094166e+00
2.004522822086350242e+00,1.695100856423366942e+00,1.652737621419831271e+00,1.648331423306459209e+00
2.439291140099050903e+00,3.768677313130851303e+00,6.589976121234813355e+00,6.304792456401252743e+00
4.269654820650546689e+00,2.183948904469867447e+00,1.998157310174047296e+00,1.292426624849031480e+00
2.980883842362246128e+00,1.426881000921882858e+00,6.791526721525489307e-01,1.148688251533300786e+00
8.331562571069737189e+00,1.236740738777669879e+00,-1.055728373384524588e+01,-1.020913392657004515e+01
5.579480161660961279e+00,1.806251165502120504e+00,-1.471329254726421176e+00,-1.354556357027215219e+00
2.254058174520368940e+00,3.836613419169064176e+00,6.412370672528318494e+00,6.149969811688776211e+00
4.957690091106047525e+00,1.545566469044807434e+00,-1.406118665261348877e+00,-1.502344360887505559e+00
5.247012424643969553e+00,3.983851283807478882e+00,9.708232755605482822e+00,9.423578623546164934e+00
2.744723102171053863e+00,4.891345977461062589e+00,1.024096473366144444e+01,1.067265136216125754e+01
6.019691730129336449e+00,2.951047186221120722e+00,3.462425078899523001e+00,2.745609535858084094e+00
7.741541733892720600e+00,3.569872494593664847e+00,4.460076501396002868e+00,4.596955761445649991e+00
2.243295654407071904e+00,4.483090181281760955e+00,7.871799725128717284e+00,7.881476930270701509e+00
3.069440644361540294e+00,2.056589694077449515e+00,2.363992125244386511e+00,1.799102082859700413e+00
1.618173206105354867e+00,4.591630584680043370e+00,6.266173416335694135e+00,6.575884341320926474e+00
3.263414006040777693e+00,3.492902770733024909e+00,6.851208244735722097e+00,6.681704919273522059e+00
7.842641865989267380e+00,2.816418699667559533e+00,-1.036822513014044489e+00,-1.019960087235164403e-01
7.474133403277837040e+00,3.072048893440245898e+00,1.541574860750550613e+00,2.128775061095721011e+00
9.256478187747438469e+00,1.576147023548406523e+00,-1.228799812049076223e+01,-1.231543776883285446e+01
3.948998797273883810e+00,3.744636088552693476e+00,8.259238756643981105e+00,8.071511796813890527e+00
1.075847126038478985e+00,4.494633410887448832e+00,4.303135067155722027e+00,3.962514601910708478e+00
1.758693190157347708e+00,3.427827201506218113e+00,4.630359459177102899e+00,4.270247324308981796e+00
5.186118035132094128e+00,2.595013768986853098e+00,2.750239050557274467e+00,2.908182051681460045e+00
1.194705673414790059e+00,2.631772226818688054e+00,2.476858075218371091e+00,1.760595399892196156e+00
7.044725192276146686e+00,1.383084149241048166e+00,-6.541346933817016485e+00,-6.055543240541702232e+00
3.085858783879278811e+00,4.037606915145777187e+00,8.395256792886083730e+00,8.744636483355689549e+00
4.813896418188284620e+00,2.166059151106225933e+00,1.304736640659173830e+00,1.237969999764420237e+00
4.185507124398903045e+00,1.069329198895247135e+00,-1.794992930408957132e+00,-1.419951522639629538e+00
3.797075962970367868e+00,4.596972126296822836e+00,1.146761179409213582e+01,1.261654941210967706e+01
8.405406472423747388e+00,1.721629071972060832e+00,-8.964716619774030448e+00,-8.816159582511120973e+00
4.889506932092769764e-01,2.731993455559432515e+00,1.217991320845670078e+00,2.077713767253269062e+00
8.789856050382880426e+00,1.394986095949438898e+00,-1.142704678371574012e+01,-1.157365436963444161e+01
1.006885256523669003e+00,4.795076128570481266e+00,4.363303379953428873e+00,4.060333772889509696e+00
1.327523736148656264e+00,4.065745448941397555e+00,4.591254317242454697e+00,5.092110538908119821e+00
2.034704741801985239e+00,4.106380226025720503e+00,6.527172080542914756e+00,5.569445411783613409e+00
8.608343262323506551e+00,3.011541854005869823e+00,-1.738443172683691529e+00,-1.258637294743928381e+00
9.786319866753428798e+00,3.850380422031408845e+00,1.798988803105196155e+00,1.798579342515391755e+00
1.678298906437600824e+00,2.518720214288927561e+00,2.948019903100252748e+00,2.707870921524216712e+00
5.506834951217074448e+00,4.375941545807823019e+00,1.185385114902195802e+01,1.189681166673267043e+01
5.983516953795831483e+00,1.645166838048103042e+00,-2.973842073467808156e+00,-2.918169923907419694e+00
2.032517010845196648e+00,2.371629901987643674e+00,2.982924893414685918e+00,3.606721011264572230e+00
7.286648232458724728e+00,1.477885567469741090e+00,-6.799418843831731785e+00,-6.378517264110504570e+00
4.651618725743428051e+00,2.661326080364979862e+00,3.605070197900618112e+00,3.705527257308246281e+00
2.506372482046202776e+00,4.450927891338791298e+00,8.450235196645689228e+00,8.339962325994173753e+00
2.513172914537521230e+00,3.882025434742232939e+00,7.005164847557947994e+00,6.532890968813053867e+00
6.288134306240624305e+00,4.874722598947295538e+00,1.497049090001838678e+01,1.507004181414332855e+01
4.455589147820663287e-01,4.882142334097707703e+00,2.079688325289068995e+00,7.921137460242337891e-01
8.156086512556557366e+00,4.785267651226367214e+00,1.332686195368982851e+01,1.380982321321272011e+01
8.041861914178104698e+00,3.717192679686168511e+00,4.956320462569060226e+00,4.955772492691104425e+00
5.507771608634103089e+00,1.657697106503175366e+00,-1.959207212706822965e+00,-2.790153164694204158e+00
3.546380056766932354e-01,2.348873906640984277e+00,7.705126525711065710e-01,1.052960179396592366e+00
6.994532582908138174e+00,4.512555732667597574e+00,1.229531294350514870e+01,1.185086250919325934e+01
3.823173380312202774e+00,3.698167132224898346e+00,7.999003665739104818e+00,7.765986545214546233e+00
7.760095811113488784e-01,1.829290293899810127e+00,1.134191460426928533e+00,2.411418982806919908e-01
3.191052081963752229e+00,2.304815421396383623e+00,3.063731573511467854e+00,2.689270208653563365e+00
4.005450571426202089e+00,3.427591505626121915e+00,7.018599983268769549e+00,7.098334418969155735e+00
1.314351059442486980e+00,2.294197891968643876e+00,2.216889345457592864e+00,2.174654086743357695e+00
9.480455551920433876e+00,1.451506097066403100e+00,-1.345294756184346596e+01,-1.330847510860509963e+01
4.317810441061253002e+00,2.306927184349814475e+00,2.431250828084808191e+00,2.065578144851128339e+00
8.119279853476706776e+00,4.133106523788889319e+00,8.058267386851262870e+00,8.338680929417721543e+00
6.015704908585543187e+00,4.182442640955363444e+00,1.065833410212339771e+01,9.916498498578954823e+00
3.878821317418876813e+00,3.591594232326996039e+00,7.617735660570627232e+00,7.331097882152313616e+00
5.175160026508383027e+00,4.596831656377874609e+00,1.294357434289090669e+01,1.161610880162011838e+01
5.110505393534351626e+00,1.248257313841973470e+00,-2.769490502127124998e+00,-2.926524262000087084e+00
