N,f,f_noisy
1.660813514114247624e+01,1.303524148428777396e+00,1.319337753198027707e+00
1.661258057346076811e+01,1.303556444166026784e+00,1.278466784204032702e+00
1.661702600577905997e+01,1.303588723291543960e+00,1.296921548827631776e+00
1.662147143809735539e+01,1.303620985818093381e+00,1.292448845078348896e+00
1.662591687041564725e+01,1.303653231758426845e+00,1.321312726839592777e+00
1.663036230273393912e+01,1.303685461125283496e+00,1.297944719646515477e+00
1.663480773505223098e+01,1.303717673931389376e+00,1.278671235128111094e+00
1.663925316737052640e+01,1.303749870189457205e+00,1.297403002277681239e+00
1.664369859968881826e+01,1.303782049912186825e+00,1.290536944524877994e+00
1.664814403200711013e+01,1.303814213112265419e+00,1.345564393062939512e+00
1.665258946432540554e+01,1.303846359802367072e+00,1.297907064418505119e+00
1.665703489664369741e+01,1.303878489995152323e+00,1.307040733038220548e+00
1.666148032896198927e+01,1.303910603703270610e+00,1.311401449539454145e+00
1.666592576128028469e+01,1.303942700939356492e+00,1.314851063136965204e+00
1.667037119359857655e+01,1.303974781716032094e+00,1.301657795807498408e+00
1.667481662591686842e+01,1.304006846045908219e+00,1.296532254207367396e+00
1.667926205823516383e+01,1.304038893941581012e+00,1.271523733866600114e+00
1.668370749055345570e+01,1.304070925415635296e+00,1.326694285393450246e+00
1.668815292287174756e+01,1.304102940480640571e+00,1.307319011562640299e+00
1.669259835519003943e+01,1.304134939149157013e+00,1.256490887614915231e+00
1.669704378750833484e+01,1.304166921433729698e+00,1.298625266591699967e+00
1.670148921982662671e+01,1.304198887346891489e+00,1.354140967131675533e+00
1.670593465214491857e+01,1.304230836901162593e+00,1.277465769378392846e+00
1.671038008446321399e+01,1.304262770109050562e+00,1.277751484979169572e+00
1.671482551678150585e+01,1.304294686983050067e+00,1.276304712035780220e+00
1.671927094909979772e+01,1.304326587535643567e+00,1.310789135979488318e+00
1.672371638141809314e+01,1.304358471779300199e+00,1.309570733346890226e+00
1.672816181373638500e+01,1.304390339726476888e+00,1.275141808150303202e+00
1.673260724605467686e+01,1.304422191389617236e+00,1.289505692003829918e+00
1.673705267837297228e+01,1.304454026781153519e+00,1.304389455421139710e+00
1.674149811069126415e+01,1.304485845913504027e+00,1.323782833036742490e+00
1.674594354300955601e+01,1.304517648799075724e+00,1.270237482851517052e+00
1.675038897532784787e+01,1.304549435450261807e+00,1.293515296098596279e+00
1.675483440764614329e+01,1.304581205879443706e+00,1.313447996969300036e+00
1.675927983996443515e+01,1.304612960098990415e+00,1.329352356125841794e+00
1.676372527228272702e+01,1.304644698121257163e+00,1.322540397520576283e+00
1.676817070460102244e+01,1.304676419958588518e+00,1.339874951193720243e+00
1.677261613691931430e+01,1.304708125623315063e+00,1.294954041655270283e+00
1.677706156923760616e+01,1.304739815127755609e+00,1.313155164434836264e+00
1.678150700155590158e+01,1.304771488484216313e+00,1.294487121379717331e+00
1.678595243387419345e+01,1.304803145704991119e+00,1.288119027165951502e+00
1.679039786619248531e+01,1.304834786802360425e+00,1.305562006351404181e+00
1.679484329851077717e+01,1.304866411788594860e+00,1.305147490033129021e+00
1.679928873082907259e+01,1.304898020675949288e+00,1.279500799458168858e+00
1.680373416314736446e+01,1.304929613476668360e+00,1.324075626817862172e+00
1.680817959546565632e+01,1.304961190202984067e+00,1.297154108341381340e+00
1.681262502778395174e+01,1.304992750867115525e+00,1.300076808652646410e+00
1.681707046010224360e+01,1.305024295481269636e+00,1.341962065240996704e+00
1.682151589242053547e+01,1.305055824057641756e+00,1.304955514454290144e+00
1.682596132473883088e+01,1.305087336608413473e+00,1.334583502070691319e+00
1.683040675705712275e+01,1.305118833145755497e+00,1.305416172591206792e+00
1.683485218937541461e+01,1.305150313681825658e+00,1.302615915500961341e+00
1.683929762169371003e+01,1.305181778228769129e+00,1.273003615998723026e+00
1.684374305401200189e+01,1.305213226798719317e+00,1.287506658407681970e+00
1.684818848633029376e+01,1.305244659403798080e+00,1.277908248383669010e+00
1.685263391864858562e+01,1.305276076056113288e+00,1.307312600811086245e+00
1.685707935096688104e+01,1.305307476767761932e+00,1.305444069463493229e+00
1.686152478328517290e+01,1.305338861550829455e+00,1.295529586891011498e+00
1.686597021560346477e+01,1.305370230417387090e+00,1.287936503966924828e+00
1.687041564792176018e+01,1.305401583379495634e+00,1.289742635871097054e+00
1.687486108024005205e+01,1.305432920449202783e+00,1.340975373988772867e+00
1.687930651255834391e+01,1.305464241638544243e+00,1.301368065166020216e+00
1.688375194487663933e+01,1.305495546959544617e+00,1.331332509923203622e+00
1.688819737719493119e+01,1.305526836424215631e+00,1.309836367344549890e+00
1.689264280951322306e+01,1.305558110044555686e+00,1.316150159479943849e+00
1.689708824183151847e+01,1.305589367832553638e+00,1.292590806686162885e+00
1.690153367414981034e+01,1.305620609800184795e+00,1.301175436486079695e+00
1.690597910646810220e+01,1.305651835959412699e+00,1.319101269715511116e+00
1.691042453878639407e+01,1.305683046322188234e+00,1.280904414033129379e+00
1.691486997110468948e+01,1.305714240900451628e+00,1.338811774908512886e+00
1.691931540342298135e+01,1.305745419706130006e+00,1.299090984242974978e+00
1.692376083574127321e+01,1.305776582751138726e+00,1.343238049861671835e+00
1.692820626805956863e+01,1.305807730047382487e+00,1.283345997317573373e+00
1.693265170037786049e+01,1.305838861606751333e+00,1.325601240043142948e+00
1.693709713269615236e+01,1.305869977441125984e+00,1.328497295214734031e+00
1.694154256501444777e+01,1.305901077562374279e+00,1.307882425193803488e+00
1.694598799733273964e+01,1.305932161982351847e+00,1.340242121520676566e+00
1.695043342965103150e+01,1.305963230712902323e+00,1.281980792364211030e+00
1.695487886196932692e+01,1.305994283765858688e+00,1.282300439247913593e+00
1.695932429428761878e+01,1.306025321153040375e+00,1.294122059620903320e+00
1.696376972660591065e+01,1.306056342886256827e+00,1.297914566980850504e+00
1.696821515892420251e+01,1.306087348977303941e+00,1.292971019961937307e+00
1.697266059124249793e+01,1.306118339437966736e+00,1.327927872734655068e+00
1.697710602356078979e+01,1.306149314280018459e+00,1.283010765831751998e+00
1.698155145587908166e+01,1.306180273515220147e+00,1.303569018544523672e+00
1.698599688819737707e+01,1.306211217155321513e+00,1.310856915442762505e+00
1.699044232051566894e+01,1.306242145212060057e+00,1.292573314989128752e+00
1.699488775283396080e+01,1.306273057697161732e+00,1.306070619519486220e+00
1.699933318515225622e+01,1.306303954622341390e+00,1.280970605077637048e+00
1.700377861747054808e+01,1.306334835999300559e+00,1.328184024674286423e+00
1.700822404978883995e+01,1.306365701839731441e+00,1.327497802335886323e+00
1.701266948210713537e+01,1.306396552155312474e+00,1.307674666122980778e+00
1.701711491442542723e+01,1.306427386957711212e+00,1.307350238745297766e+00
1.702156034674371909e+01,1.306458206258583887e+00,1.322007583392869279e+00
1.702600577906201096e+01,1.306489010069574519e+00,1.265903712945024795e+00
1.703045121138030638e+01,1.306519798402315802e+00,1.322057215746529346e+00
1.703489664369859824e+01,1.306550571268428884e+00,1.310741414527095694e+00
1.703934207601689010e+01,1.306581328679523146e+00,1.318602749765970916e+00
1.704378750833518552e+01,1.306612070647196644e+00,1.306905612859807997e+00
1.704823294065347739e+01,1.306642797183035443e+00,1.305249922264787310e+00
1.705267837297176925e+01,1.306673508298614284e+00,1.299851996094855133e+00
1.705712380529006467e+01,1.306704204005497250e+00,1.284209935914499168e+00
1.706156923760835653e+01,1.306734884315234879e+00,1.250674437257508487e+00
1.706601466992664839e+01,1.306765549239367941e+00,1.268407841399178171e+00
1.707046010224494381e+01,1.306796198789425434e+00,1.334252263590912868e+00
1.707490553456323568e+01,1.306826832976924369e+00,1.311349469666962753e+00
1.707935096688152754e+01,1.306857451813370208e+00,1.326784602969311555e+00
1.708379639919981940e+01,1.306888055310257979e+00,1.313866521469972071e+00
1.708824183151811482e+01,1.306918643479070274e+00,1.306677925050878208e+00
1.709268726383640669e+01,1.306949216331278141e+00,1.301425013968170230e+00
1.709713269615469855e+01,1.306979773878342410e+00,1.323446718337301542e+00
1.710157812847299397e+01,1.307010316131711480e+00,1.312581047769240117e+00
1.710602356079128583e+01,1.307040843102822869e+00,1.298442788756601685e+00
1.711046899310957770e+01,1.307071354803102325e+00,1.285793189360261435e+00
1.711491442542787311e+01,1.307101851243964274e+00,1.321223697282411180e+00
1.711935985774616498e+01,1.307132332436812483e+00,1.314389311016446626e+00
1.712380529006445684e+01,1.307162798393038727e+00,1.302776432515297511e+00
1.712825072238274871e+01,1.307193249124023460e+00,1.306686408960093804e+00
1.713269615470104412e+01,1.307223684641136252e+00,1.307353521468358482e+00
1.713714158701933599e+01,1.307254104955735352e+00,1.283965810726121148e+00
1.714158701933762785e+01,1.307284510079167017e+00,1.308078669650644343e+00
1.714603245165592327e+01,1.307314900022767956e+00,1.296521823589321665e+00
1.715047788397421513e+01,1.307345274797861112e+00,1.320297674594140602e+00
1.715492331629250700e+01,1.307375634415760546e+00,1.313307302769706197e+00
1.715936874861080241e+01,1.307405978887768105e+00,1.283533789667228309e+00
1.716381418092909428e+01,1.307436308225173649e+00,1.279362007024329229e+00
1.716825961324738614e+01,1.307466622439257931e+00,1.294599842382611721e+00
1.717270504556568156e+01,1.307496921541288826e+00,1.255460586007823620e+00
1.717715047788397342e+01,1.307527205542522886e+00,1.292771133769727854e+00
1.718159591020226529e+01,1.307557474454207336e+00,1.302843590333271351e+00
1.718604134252055715e+01,1.307587728287576301e+00,1.304845386217672099e+00
1.719048677483885257e+01,1.307617967053853913e+00,1.310623243673197491e+00
1.719493220715714443e+01,1.307648190764252982e+00,1.279435420157562842e+00
1.719937763947543630e+01,1.307678399429974769e+00,1.294208287740601149e+00
1.720382307179373171e+01,1.307708593062210545e+00,1.303514645473538680e+00
1.720826850411202358e+01,1.307738771672139366e+00,1.334628144511567305e+00
1.721271393643031544e+01,1.307768935270929411e+00,1.311829874905100057e+00
1.721715936874861086e+01,1.307799083869739087e+00,1.307760414660818382e+00
1.722160480106690272e+01,1.307829217479713702e+00,1.261751305435623971e+00
1.722605023338519459e+01,1.307859336111989679e+00,1.312211079906450806e+00
1.723049566570349000e+01,1.307889439777690788e+00,1.311219595898978518e+00
1.723494109802178187e+01,1.307919528487930583e+00,1.302161096660356954e+00
1.723938653034007373e+01,1.307949602253811960e+00,1.296202587755641789e+00
1.724383196265836560e+01,1.307979661086426271e+00,1.311720569425374183e+00
1.724827739497666101e+01,1.308009704996853761e+00,1.282602496991001040e+00
1.725272282729495288e+01,1.308039733996164911e+00,1.335303428435694384e+00
1.725716825961324474e+01,1.308069748095417761e+00,1.291340220883594014e+00
1.726161369193154016e+01,1.308099747305660587e+00,1.329781959188479190e+00
1.726605912424983202e+01,1.308129731637930337e+00,1.331597732454625982e+00
1.727050455656812389e+01,1.308159701103253081e+00,1.277474715050768372e+00
1.727494998888641931e+01,1.308189655712643784e+00,1.312512226419903172e+00
1.727939542120471117e+01,1.308219595477107644e+00,1.300182221679328842e+00
1.728384085352300303e+01,1.308249520407638089e+00,1.299797085372986993e+00
1.728828628584129845e+01,1.308279430515217001e+00,1.303600418425544305e+00
1.729273171815959032e+01,1.308309325810817825e+00,1.296555798438550067e+00
1.729717715047788218e+01,1.308339206305400459e+00,1.279420658588841464e+00
1.730162258279617404e+01,1.308369072009916145e+00,1.309869518844904768e+00
1.730606801511446946e+01,1.308398922935304354e+00,1.296003562195327863e+00
1.731051344743276132e+01,1.308428759092493898e+00,1.344720899366814715e+00
1.731495887975105319e+01,1.308458580492403378e+00,1.331490133351602712e+00
1.731940431206934861e+01,1.308488387145939402e+00,1.299126270610199141e+00
1.732384974438764047e+01,1.308518179063999032e+00,1.310662901784127365e+00
1.732829517670593233e+01,1.308547956257468892e+00,1.303633617350215435e+00
1.733274060902422775e+01,1.308577718737224060e+00,1.325698785563527160e+00
1.733718604134251962e+01,1.308607466514128959e+00,1.339822870010624944e+00
1.734163147366081148e+01,1.308637199599037571e+00,1.304712939139561989e+00
1.734607690597910690e+01,1.308666918002793667e+00,1.288404948162433117e+00
1.735052233829739876e+01,1.308696621736230359e+00,1.346498253903781084e+00
1.735496777061569063e+01,1.308726310810168769e+00,1.300549524658522138e+00
1.735941320293398249e+01,1.308755985235420916e+00,1.266900969156596668e+00
1.736385863525227791e+01,1.308785645022787936e+00,1.324471727567393398e+00
1.736830406757056977e+01,1.308815290183060087e+00,1.283616796833782825e+00
1.737274949988886164e+01,1.308844920727017191e+00,1.295806669157231417e+00
1.737719493220715705e+01,1.308874536665428412e+00,1.308023116891688487e+00
1.738164036452544892e+01,1.308904138009052032e+00,1.327132148153714164e+00
1.738608579684374078e+01,1.308933724768637230e+00,1.293533452978092191e+00
1.739053122916203620e+01,1.308963296954920974e+00,1.316097496286067203e+00
1.739497666148032806e+01,1.308992854578630682e+00,1.324478431438500747e+00
1.739942209379861993e+01,1.309022397650482450e+00,1.316547773538684130e+00
1.740386752611691179e+01,1.309051926181182823e+00,1.284044076613114038e+00
1.740831295843520721e+01,1.309081440181427913e+00,1.260350912315628902e+00
1.741275839075349907e+01,1.309110939661902950e+00,1.285991781669759693e+00
1.741720382307179094e+01,1.309140424633282063e+00,1.338111722147491411e+00
1.742164925539008635e+01,1.309169895106230275e+00,1.314799936437166084e+00
1.742609468770837822e+01,1.309199351091401287e+00,1.318583504373934012e+00
1.743054012002667008e+01,1.309228792599438806e+00,1.286400277994744101e+00
1.743498555234496550e+01,1.309258219640975884e+00,1.321732185763653700e+00
1.743943098466325736e+01,1.309287632226635800e+00,1.325868090584619186e+00
1.744387641698154923e+01,1.309317030367030732e+00,1.309679593604913261e+00
1.744832184929984464e+01,1.309346414072762643e+00,1.247510904052595127e+00
1.745276728161813651e+01,1.309375783354423506e+00,1.283916326195637225e+00
1.745721271393642837e+01,1.309405138222594633e+00,1.312543441516060616e+00
1.746165814625472024e+01,1.309434478687847347e+00,1.295812527298076500e+00
1.746610357857301565e+01,1.309463804760742089e+00,1.340291956645426108e+00
1.747054901089130752e+01,1.309493116451829975e+00,1.305686298370112519e+00
1.747499444320959938e+01,1.309522413771650795e+00,1.332390070360580880e+00
1.747943987552789480e+01,1.309551696730735015e+00,1.296337831678045838e+00
1.748388530784618666e+01,1.309580965339601999e+00,1.265009930231027591e+00
1.748833074016447853e+01,1.309610219608761339e+00,1.306379597045177254e+00
1.749277617248277394e+01,1.309639459548712637e+00,1.269447366327058235e+00
1.749722160480106581e+01,1.309668685169944835e+00,1.310558182418261497e+00
1.750166703711935767e+01,1.309697896482936441e+00,1.336775626261086369e+00
1.750611246943765309e+01,1.309727093498156414e+00,1.308585405075975094e+00
1.751055790175594495e+01,1.309756276226063498e+00,1.323810617722429583e+00
1.751500333407423682e+01,1.309785444677105781e+00,1.326891846877488845e+00
1.751944876639252868e+01,1.309814598861721580e+00,1.312954243981318214e+00
1.752389419871082410e+01,1.309843738790338996e+00,1.322059004432172946e+00
1.752833963102911596e+01,1.309872864473376142e+00,1.302838723031564339e+00
1.753278506334740783e+01,1.309901975921240025e+00,1.327750288389169420e+00
1.753723049566570324e+01,1.309931073144329217e+00,1.308040781187051804e+00
1.754167592798399511e+01,1.309960156153031186e+00,1.336253101436351898e+00
1.754612136030228697e+01,1.309989224957723408e+00,1.324352748090117826e+00
1.755056679262058239e+01,1.310018279568773147e+00,1.318417945194737539e+00
1.755501222493887425e+01,1.310047319996537896e+00,1.285938199307659291e+00
1.755945765725716612e+01,1.310076346251365598e+00,1.295287661519010980e+00
1.756390308957546154e+01,1.310105358343592652e+00,1.273653947804329611e+00
1.756834852189375340e+01,1.310134356283547463e+00,1.323790106561407720e+00
1.757279395421204526e+01,1.310163340081546668e+00,1.311158038835985362e+00
1.757723938653033713e+01,1.310192309747897577e+00,1.320236081743081380e+00
1.758168481884863255e+01,1.310221265292898174e+00,1.313973224307752652e+00
1.758613025116692441e+01,1.310250206726835120e+00,1.342206254727584147e+00
1.759057568348521627e+01,1.310279134059986417e+00,1.306484715267580921e+00
1.759502111580351169e+01,1.310308047302619405e+00,1.288942306073342259e+00
1.759946654812180356e+01,1.310336946464990993e+00,1.306393951492706762e+00
1.760391198044009542e+01,1.310365831557349869e+00,1.302097073801202320e+00
1.760835741275839084e+01,1.310394702589933180e+00,1.293377419661084771e+00
1.761280284507668270e+01,1.310423559572968966e+00,1.332341119660072959e+00
1.761724827739497456e+01,1.310452402516675274e+00,1.336005443387497493e+00
1.762169370971326998e+01,1.310481231431259941e+00,1.296918720790934065e+00
1.762613914203156185e+01,1.310510046326921030e+00,1.338414931787381468e+00
1.763058457434985371e+01,1.310538847213847058e+00,1.312456139247811349e+00
1.763503000666814557e+01,1.310567634102216772e+00,1.314903868437978129e+00
1.763947543898644099e+01,1.310596407002198482e+00,1.349351533449840934e+00
1.764392087130473286e+01,1.310625165923951396e+00,1.326333379373225929e+00
1.764836630362302472e+01,1.310653910877624950e+00,1.302104601467690692e+00
1.765281173594132014e+01,1.310682641873357701e+00,1.320764441014061763e+00
1.765725716825961200e+01,1.310711358921279324e+00,1.306135667705144110e+00
1.766170260057790387e+01,1.310740062031509945e+00,1.322655030343696803e+00
1.766614803289619928e+01,1.310768751214158812e+00,1.319963394992663464e+00
1.767059346521449115e+01,1.310797426479327177e+00,1.347439219284885414e+00
1.767503889753278301e+01,1.310826087837104748e+00,1.310490428313168643e+00
1.767948432985107843e+01,1.310854735297572571e+00,1.322999584791221706e+00
1.768392976216937029e+01,1.310883368870802146e+00,1.367355064408716014e+00
1.768837519448766216e+01,1.310911988566854314e+00,1.330034909830833056e+00
1.769282062680595402e+01,1.310940594395781034e+00,1.310282474338071435e+00
1.769726605912424944e+01,1.310969186367624495e+00,1.317315989814802357e+00
1.770171149144254130e+01,1.310997764492416451e+00,1.297967180406496279e+00
1.770615692376083317e+01,1.311026328780179995e+00,1.316740259779858313e+00
1.771060235607912858e+01,1.311054879240928672e+00,1.302230024987572232e+00
1.771504778839742045e+01,1.311083415884665371e+00,1.279612755482931075e+00
1.771949322071571231e+01,1.311111938721383652e+00,1.282740379010804732e+00
1.772393865303400773e+01,1.311140447761068861e+00,1.288096740785742655e+00
1.772838408535229959e+01,1.311168943013694355e+00,1.329210590211467036e+00
1.773282951767059146e+01,1.311197424489225938e+00,1.341171946435534057e+00
1.773727494998888332e+01,1.311225892197619203e+00,1.274281159807421959e+00
1.774172038230717874e+01,1.311254346148819527e+00,1.296135953317544276e+00
1.774616581462547060e+01,1.311282786352764074e+00,1.306728344780960782e+00
1.775061124694376247e+01,1.311311212819378458e+00,1.336749674464215554e+00
1.775505667926205788e+01,1.311339625558581412e+00,1.322284314531454008e+00
1.775950211158034975e+01,1.311368024580279679e+00,1.346381733964794991e+00
1.776394754389864161e+01,1.311396409894372006e+00,1.314853057150379589e+00
1.776839297621693703e+01,1.311424781510747373e+00,1.359657201217461031e+00
1.777283840853522889e+01,1.311453139439284987e+00,1.348983168841016766e+00
1.777728384085352076e+01,1.311481483689854510e+00,1.334216340474564610e+00
1.778172927317181617e+01,1.311509814272316943e+00,1.320702672594527227e+00
1.778617470549010804e+01,1.311538131196522405e+00,1.265442085176918807e+00
1.779062013780839990e+01,1.311566434472312803e+00,1.326126878439516155e+00
1.779506557012669177e+01,1.311594724109520715e+00,1.301933381925276745e+00
1.779951100244498718e+01,1.311623000117968285e+00,1.297140699675266351e+00
1.780395643476327905e+01,1.311651262507469440e+00,1.343510652522460491e+00
1.780840186708157091e+01,1.311679511287826783e+00,1.298792068137013089e+00
1.781284729939986633e+01,1.311707746468836699e+00,1.331975621364950513e+00
1.781729273171815819e+01,1.311735968060282476e+00,1.292197527708625948e+00
1.782173816403645006e+01,1.311764176071941401e+00,1.314267823264854140e+00
1.782618359635474548e+01,1.311792370513579664e+00,1.324335731360534618e+00
1.783062902867303734e+01,1.311820551394953238e+00,1.322232123188137098e+00
1.783507446099132920e+01,1.311848718725811658e+00,1.284739316027819100e+00
1.783951989330962462e+01,1.311876872515892245e+00,1.338242598612308765e+00
1.784396532562791649e+01,1.311905012774924995e+00,1.346714176280718878e+00
1.784841075794620835e+01,1.311933139512628799e+00,1.291510683689234051e+00
1.785285619026450021e+01,1.311961252738715444e+00,1.337739854027742314e+00
1.785730162258279563e+01,1.311989352462885616e+00,1.335635125456879235e+00
1.786174705490108749e+01,1.312017438694832006e+00,1.316280787002233943e+00
1.786619248721937936e+01,1.312045511444236867e+00,1.310692206766625345e+00
1.787063791953767478e+01,1.312073570720774018e+00,1.302179330921809486e+00
1.787508335185596664e+01,1.312101616534107951e+00,1.289750294148244381e+00
1.787952878417425850e+01,1.312129648893893830e+00,1.307518496806167718e+00
1.788397421649255392e+01,1.312157667809777939e+00,1.327108739499224921e+00
1.788841964881084579e+01,1.312185673291396792e+00,1.305393859088542996e+00
1.789286508112913765e+01,1.312213665348377800e+00,1.320305793363200086e+00
1.789731051344743307e+01,1.312241643990340378e+00,1.335611111125636796e+00
1.790175594576572493e+01,1.312269609226892841e+00,1.325135871192216985e+00
1.790620137808401680e+01,1.312297561067635732e+00,1.329755334419289614e+00
1.791064681040230866e+01,1.312325499522160266e+00,1.339437008268754337e+00
1.791509224272060408e+01,1.312353424600048335e+00,1.310253253150502450e+00
1.791953767503889594e+01,1.312381336310872504e+00,1.314745565865488519e+00
1.792398310735718781e+01,1.312409234664196456e+00,1.273672222174416779e+00
1.792842853967548322e+01,1.312437119669574770e+00,1.300992373942382097e+00
1.793287397199377509e+01,1.312464991336553144e+00,1.325683082126390078e+00
1.793731940431206695e+01,1.312492849674668172e+00,1.320488261603268709e+00
1.794176483663036237e+01,1.312520694693447343e+00,1.298131453801587565e+00
1.794621026894865423e+01,1.312548526402407933e+00,1.346337074691865698e+00
1.795065570126694610e+01,1.312576344811060558e+00,1.322842068485585276e+00
1.795510113358524151e+01,1.312604149928904951e+00,1.323072257649972050e+00
1.795954656590353338e+01,1.312631941765432408e+00,1.336510843319786535e+00
1.796399199822182524e+01,1.312659720330125124e+00,1.295591124848152642e+00
1.796843743054011711e+01,1.312687485632456408e+00,1.310858563568057189e+00
1.797288286285841252e+01,1.312715237681890690e+00,1.282802273391675074e+00
1.797732829517670439e+01,1.312742976487882851e+00,1.296129179151294775e+00
1.798177372749499625e+01,1.312770702059879779e+00,1.310342191956493485e+00
1.798621915981329167e+01,1.312798414407318370e+00,1.300252358641785122e+00
1.799066459213158353e+01,1.312826113539627304e+00,1.317085344110191958e+00
1.799511002444987540e+01,1.312853799466225935e+00,1.302342000927613430e+00
1.799955545676817081e+01,1.312881472196525179e+00,1.324118331130434978e+00
1.800400088908646268e+01,1.312909131739926183e+00,1.313589477316048582e+00
1.800844632140475454e+01,1.312936778105822322e+00,1.311720366166276852e+00
1.801289175372304996e+01,1.312964411303597201e+00,1.307236741948643255e+00
1.801733718604134182e+01,1.312992031342625543e+00,1.334753984318444830e+00
1.802178261835963369e+01,1.313019638232274078e+00,1.304991728183442889e+00
1.802622805067792555e+01,1.313047231981899543e+00,1.316355411644223983e+00
1.803067348299622097e+01,1.313074812600850683e+00,1.320894795870865224e+00
1.803511891531451283e+01,1.313102380098467137e+00,1.300767881586995189e+00
1.803956434763280470e+01,1.313129934484079442e+00,1.287820895535116472e+00
1.804400977995110011e+01,1.313157475767009474e+00,1.306369499905830622e+00
1.804845521226939198e+01,1.313185003956570451e+00,1.318400625217063693e+00
1.805290064458768384e+01,1.313212519062067152e+00,1.343343106941722098e+00
1.805734607690597926e+01,1.313240021092794807e+00,1.308159990446887466e+00
1.806179150922427112e+01,1.313267510058039989e+00,1.305763987073440102e+00
1.806623694154256299e+01,1.313294985967080608e+00,1.329681725261888880e+00
1.807068237386085485e+01,1.313322448829186806e+00,1.303647719860364429e+00
1.807512780617915027e+01,1.313349898653618064e+00,1.309435731166149752e+00
1.807957323849744213e+01,1.313377335449626759e+00,1.290125642213631352e+00
1.808401867081573400e+01,1.313404759226455942e+00,1.320402201269838205e+00
1.808846410313402941e+01,1.313432169993339560e+00,1.300384005718943303e+00
1.809290953545232128e+01,1.313459567759504010e+00,1.298001725575598009e+00
1.809735496777061314e+01,1.313486952534165475e+00,1.287404791045489549e+00
1.810180040008890856e+01,1.313514324326532146e+00,1.321641818528713985e+00
1.810624583240720042e+01,1.313541683145804662e+00,1.319808652248869008e+00
1.811069126472549229e+01,1.313569029001173005e+00,1.345808530937816272e+00
1.811513669704378771e+01,1.313596361901819609e+00,1.331830155218549860e+00
1.811958212936207957e+01,1.313623681856918024e+00,1.328146274605799038e+00
1.812402756168037143e+01,1.313650988875633807e+00,1.317388375857689642e+00
1.812847299399866330e+01,1.313678282967122968e+00,1.358309191592063092e+00
1.813291842631695872e+01,1.313705564140533077e+00,1.315761786295178926e+00
1.813736385863525058e+01,1.313732832405003714e+00,1.335945716918889303e+00
1.814180929095354244e+01,1.313760087769665130e+00,1.289382869455942382e+00
1.814625472327183786e+01,1.313787330243639584e+00,1.320991932766059973e+00
1.815070015559012973e+01,1.313814559836040230e+00,1.297821322537774158e+00
1.815514558790842159e+01,1.313841776555972007e+00,1.310597961790976207e+00
1.815959102022671701e+01,1.313868980412531862e+00,1.322380603289959211e+00
1.816403645254500887e+01,1.313896171414805858e+00,1.284491143481861553e+00
1.816848188486330073e+01,1.313923349571875177e+00,1.332427662824831049e+00
1.817292731718159615e+01,1.313950514892809229e+00,1.306626586217185304e+00
1.817737274949988802e+01,1.313977667386671211e+00,1.315289233547916492e+00
1.818181818181817988e+01,1.314004807062514102e+00,1.351199279346760207e+00
1.818626361413647174e+01,1.314031933929383111e+00,1.308179726561154999e+00
1.819070904645476716e+01,1.314059047996315455e+00,1.335583363466612994e+00
1.819515447877305903e+01,1.314086149272338799e+00,1.350810144888396458e+00
1.819959991109135089e+01,1.314113237766473263e+00,1.274389891801994912e+00
1.820404534340964631e+01,1.314140313487730527e+00,1.337300220147993324e+00
1.820849077572793817e+01,1.314167376445112945e+00,1.330575464408399577e+00
1.821293620804623004e+01,1.314194426647614655e+00,1.299749799555304675e+00
1.821738164036452545e+01,1.314221464104222914e+00,1.293619730489705688e+00
1.822182707268281732e+01,1.314248488823914318e+00,1.323616069165331144e+00
1.822627250500110918e+01,1.314275500815658360e+00,1.319620610532016514e+00
1.823071793731940460e+01,1.314302500088415648e+00,1.308809176199499325e+00
1.823516336963769646e+01,1.314329486651139467e+00,1.285397031139252855e+00
1.823960880195598833e+01,1.314356460512772884e+00,1.314099264034264802e+00
1.824405423427428019e+01,1.314383421682252084e+00,1.330372433772946561e+00
1.824849966659257561e+01,1.314410370168504816e+00,1.289556312936845917e+00
1.825294509891086747e+01,1.314437305980449278e+00,1.307011121380329266e+00
1.825739053122915934e+01,1.314464229126996786e+00,1.336759540973913252e+00
1.826183596354745475e+01,1.314491139617048887e+00,1.336305096104791090e+00
1.826628139586574662e+01,1.314518037459500688e+00,1.297645362840452510e+00
1.827072682818403848e+01,1.314544922663237303e+00,1.338203010444909635e+00
1.827517226050233390e+01,1.314571795237136298e+00,1.293663563185418752e+00
1.827961769282062576e+01,1.314598655190066800e+00,1.328832320213924056e+00
1.828406312513891763e+01,1.314625502530889500e+00,1.337949907458727550e+00
1.828850855745721304e+01,1.314652337268457316e+00,1.310619388791236517e+00
1.829295398977550491e+01,1.314679159411614284e+00,1.299282702468040229e+00
1.829739942209379677e+01,1.314705968969196892e+00,1.352950353044022558e+00
1.830184485441208864e+01,1.314732765950032967e+00,1.342969269979745528e+00
1.830629028673038405e+01,1.314759550362941454e+00,1.353579572336279124e+00
1.831073571904867592e+01,1.314786322216734638e+00,1.282358353434272624e+00
1.831518115136696778e+01,1.314813081520215254e+00,1.296851824954302623e+00
1.831962658368526320e+01,1.314839828282178269e+00,1.310186764253997271e+00
1.832407201600355506e+01,1.314866562511410653e+00,1.294137012694144273e+00
1.832851744832184693e+01,1.314893284216691161e+00,1.346377884058042929e+00
