d,v,v_noisy
2.408557457212713970e+01,3.009701220637172270e+00,2.986315297825294479e+00
2.409213158479662198e+01,3.009845521371791399e+00,3.007762222570877775e+00
2.409868859746610426e+01,3.009989638338435025e+00,3.015594286923808820e+00
2.410524561013558653e+01,3.010133571778818240e+00,3.111003209913355327e+00
2.411180262280506881e+01,3.010277321934219596e+00,2.967462159682335621e+00
2.411835963547455108e+01,3.010420889045471338e+00,2.951644652973559158e+00
2.412491664814402981e+01,3.010564273352972275e+00,2.980246232057115918e+00
2.413147366081351208e+01,3.010707475096679797e+00,3.013411156217657982e+00
2.413803067348299436e+01,3.010850494516112530e+00,3.081093770480733962e+00
2.414458768615247664e+01,3.010993331850354782e+00,3.095513547840481383e+00
2.415114469882195891e+01,3.011135987338054321e+00,2.887238637788562379e+00
2.415770171149144119e+01,3.011278461217423263e+00,3.085122266756717302e+00
2.416425872416092346e+01,3.011420753726238964e+00,3.091511824257657803e+00
2.417081573683040574e+01,3.011562865101848008e+00,2.928317162785215810e+00
2.417737274949988802e+01,3.011704795581162220e+00,3.038655805655573250e+00
2.418392976216937029e+01,3.011846545400664876e+00,3.081618375444688862e+00
2.419048677483885257e+01,3.011988114796405824e+00,3.023271955698290547e+00
2.419704378750833484e+01,3.012129504004006808e+00,3.028926838850677150e+00
2.420360080017781712e+01,3.012270713258659693e+00,2.969986522800978523e+00
2.421015781284729940e+01,3.012411742795130021e+00,3.046074860934516959e+00
2.421671482551678167e+01,3.012552592847754340e+00,3.017255586390973132e+00
2.422327183818626395e+01,3.012693263650447761e+00,2.981309395836482246e+00
2.422982885085574623e+01,3.012833755436692851e+00,3.024229477793453302e+00
2.423638586352522850e+01,3.012974068439553843e+00,3.056298297602689562e+00
2.424294287619471078e+01,3.013114202891669091e+00,2.952557730955090332e+00
2.424949988886419305e+01,3.013254159025253287e+00,3.046791400344561307e+00
2.425605690153367533e+01,3.013393937072103235e+00,2.960582862309893315e+00
2.426261391420315405e+01,3.013533537263591189e+00,2.903380945328454477e+00
2.426917092687263633e+01,3.013672959830668852e+00,3.043793615306581213e+00
2.427572793954211861e+01,3.013812205003873146e+00,2.989195947528495267e+00
2.428228495221160088e+01,3.013951273013319554e+00,3.123000660099862991e+00
2.428884196488108316e+01,3.014090164088704338e+00,3.093173672059652102e+00
2.429539897755056543e+01,3.014228878459310756e+00,3.108283738074480329e+00
2.430195599022004771e+01,3.014367416354007734e+00,3.053408282180471112e+00
2.430851300288952999e+01,3.014505778001243641e+00,2.988233547088738895e+00
2.431507001555901226e+01,3.014643963629056955e+00,3.009045096446528067e+00
2.432162702822849454e+01,3.014781973465071374e+00,3.041696119388567432e+00
2.432818404089797681e+01,3.014919807736500701e+00,3.056261207171561356e+00
2.433474105356745909e+01,3.015057466670142183e+00,3.097500565863457567e+00
2.434129806623694137e+01,3.015194950492388504e+00,3.086709288855105981e+00
2.434785507890642364e+01,3.015332259429220230e+00,3.010125033068078881e+00
2.435441209157590592e+01,3.015469393706206258e+00,3.103377633361571686e+00
2.436096910424538819e+01,3.015606353548511809e+00,2.953715252372918876e+00
2.436752611691487047e+01,3.015743139180893539e+00,2.964835548407819044e+00
2.437408312958435275e+01,3.015879750827697769e+00,3.039850035860947042e+00
2.438064014225383502e+01,3.016016188712872026e+00,3.008303134842947202e+00
2.438719715492331730e+01,3.016152453059953942e+00,3.009880294046514582e+00
2.439375416759279958e+01,3.016288544092081025e+00,3.061630778096421146e+00
2.440031118026227830e+01,3.016424462031983555e+00,2.962424677626304348e+00
2.440686819293176057e+01,3.016560207101993019e+00,3.069639559480988211e+00
2.441342520560124285e+01,3.016695779524036336e+00,2.989701435017467990e+00
2.441998221827072513e+01,3.016831179519646522e+00,2.984473153537643419e+00
2.442653923094020740e+01,3.016966407309946252e+00,3.110887730881787050e+00
2.443309624360968968e+01,3.017101463115668292e+00,3.087779068841474572e+00
2.443965325627917196e+01,3.017236347157145282e+00,2.972994908781762202e+00
2.444621026894865423e+01,3.017371059654310628e+00,3.089633923116929637e+00
2.445276728161813651e+01,3.017505600826702050e+00,3.013730954857863242e+00
2.445932429428761878e+01,3.017639970893461587e+00,2.951115013575295265e+00
2.446588130695710106e+01,3.017774170073337814e+00,3.029918501178589185e+00
2.447243831962658334e+01,3.017908198584684065e+00,3.003485593829543721e+00
2.447899533229606561e+01,3.018042056645458882e+00,3.079327552785986022e+00
2.448555234496554789e+01,3.018175744473231781e+00,3.066984304726952715e+00
2.449210935763503016e+01,3.018309262285179706e+00,3.062505463830959229e+00
2.449866637030451244e+01,3.018442610298087914e+00,2.974417925966114762e+00
2.450522338297399472e+01,3.018575788728352194e+00,3.065650935525617626e+00
2.451178039564347699e+01,3.018708797791977982e+00,3.055815138667608455e+00
2.451833740831295927e+01,3.018841637704586134e+00,3.081081395600702155e+00
2.452489442098244155e+01,3.018974308681404928e+00,3.106601616983468706e+00
2.453145143365192382e+01,3.019106810937279395e+00,3.008576240148126413e+00
2.453800844632140254e+01,3.019239144686668652e+00,2.994041672423910949e+00
2.454456545899088482e+01,3.019371310143645015e+00,3.016531903860998565e+00
2.455112247166036710e+01,3.019503307521895330e+00,2.992140698156701362e+00
2.455767948432984937e+01,3.019635137034727634e+00,3.024837350916423251e+00
2.456423649699933165e+01,3.019766798895063165e+00,3.020602885018470740e+00
2.457079350966881393e+01,3.019898293315443016e+00,3.059110975902648022e+00
2.457735052233829620e+01,3.020029620508024149e+00,3.040900608755737533e+00
2.458390753500777848e+01,3.020160780684587376e+00,3.042269058307587315e+00
2.459046454767726075e+01,3.020291774056531597e+00,3.085876448461236876e+00
2.459702156034674303e+01,3.020422600834878235e+00,3.080312213147522016e+00
2.460357857301622531e+01,3.020553261230269460e+00,3.044215770331035298e+00
2.461013558568570758e+01,3.020683755452968633e+00,2.998940144145365139e+00
2.461669259835518986e+01,3.020814083712866527e+00,2.972514960359841751e+00
2.462324961102467213e+01,3.020944246219474660e+00,2.971968802125545039e+00
2.462980662369415441e+01,3.021074243181933738e+00,3.003345772301323713e+00
2.463636363636363669e+01,3.021204074809005657e+00,3.005329924421686005e+00
2.464292064903311896e+01,3.021333741309082388e+00,3.007279957764379841e+00
2.464947766170260124e+01,3.021463242890180645e+00,3.041400735014548662e+00
2.465603467437208351e+01,3.021592579759947661e+00,3.034584003980260736e+00
2.466259168704156579e+01,3.021721752125658078e+00,3.004376591753465497e+00
2.466914869971104807e+01,3.021850760194218388e+00,2.977222133900608192e+00
2.467570571238052679e+01,3.021979604172162492e+00,3.011538332490929726e+00
2.468226272505000907e+01,3.022108284265657918e+00,3.040387245037504460e+00
2.468881973771949134e+01,3.022236800680504043e+00,3.017868145982611328e+00
2.469537675038897362e+01,3.022365153622131206e+00,3.073157258647452039e+00
2.470193376305845590e+01,3.022493343295604262e+00,3.037466702961108656e+00
2.470849077572793817e+01,3.022621369905623023e+00,3.025632561474832283e+00
2.471504778839742045e+01,3.022749233656523149e+00,2.996581065468610472e+00
2.472160480106690272e+01,3.022876934752273481e+00,3.027972504806088150e+00
2.472816181373638500e+01,3.023004473396480929e+00,3.032246371095808524e+00
2.473471882640586728e+01,3.023131849792390469e+00,2.973126957867135989e+00
2.474127583907534955e+01,3.023259064142884256e+00,2.940653817370862289e+00
2.474783285174483183e+01,3.023386116650482069e+00,3.006722551989930992e+00
2.475438986441431410e+01,3.023513007517346196e+00,3.095784553295940711e+00
2.476094687708379638e+01,3.023639736945276102e+00,3.098303340676468398e+00
2.476750388975327866e+01,3.023766305135714649e+00,3.048292020312710626e+00
2.477406090242276093e+01,3.023892712289744544e+00,3.054991135804290714e+00
2.478061791509224321e+01,3.024018958608093666e+00,3.037816807520980156e+00
2.478717492776172548e+01,3.024145044291130624e+00,2.970172938234682203e+00
2.479373194043120776e+01,3.024270969538868759e+00,2.982888669876226029e+00
2.480028895310069004e+01,3.024396734550968802e+00,3.089371436440427221e+00
2.480684596577017231e+01,3.024522339526730885e+00,2.988143719003075294e+00
2.481340297843965104e+01,3.024647784665107864e+00,3.004270505585907802e+00
2.481995999110913331e+01,3.024773070164694655e+00,2.959940746533660239e+00
2.482651700377861559e+01,3.024898196223738900e+00,2.989054744958908216e+00
2.483307401644809786e+01,3.025023163040131191e+00,3.020914510877787951e+00
2.483963102911758014e+01,3.025147970811414844e+00,2.998198855092987447e+00
2.484618804178706242e+01,3.025272619734783675e+00,3.008388249353986854e+00
2.485274505445654469e+01,3.025397110007077561e+00,3.046015139682479500e+00
2.485930206712602697e+01,3.025521441824793545e+00,2.963337513276273594e+00
2.486585907979550925e+01,3.025645615384075171e+00,3.065086108762066885e+00
2.487241609246499152e+01,3.025769630880723593e+00,2.980863682674828041e+00
2.487897310513447380e+01,3.025893488510190021e+00,3.009039871711313818e+00
2.488553011780395607e+01,3.026017188467582386e+00,3.101227308709993302e+00
2.489208713047343835e+01,3.026140730947660451e+00,3.059189393402583335e+00
2.489864414314292063e+01,3.026264116144844252e+00,3.019603666824721699e+00
2.490520115581240290e+01,3.026387344253205214e+00,3.039112740472238006e+00
2.491175816848188518e+01,3.026510415466474146e+00,2.989906862038955282e+00
2.491831518115136745e+01,3.026633329978040354e+00,2.931471606053960066e+00
2.492487219382084973e+01,3.026756087980951637e+00,3.090070455146636252e+00
2.493142920649033201e+01,3.026878689667911626e+00,3.028356492117701748e+00
2.493798621915981428e+01,3.027001135231289108e+00,2.966463940437238822e+00
2.494454323182929656e+01,3.027123424863109591e+00,2.974169957274588771e+00
2.495110024449877528e+01,3.027245558755061516e+00,3.037525830499436363e+00
2.495765725716825756e+01,3.027367537098494044e+00,3.022354019559898131e+00
2.496421426983773983e+01,3.027489360084419712e+00,3.093553904071918659e+00
2.497077128250722211e+01,3.027611027903517993e+00,3.061212053306482161e+00
2.497732829517670439e+01,3.027732540746125078e+00,3.023241219357129417e+00
2.498388530784618666e+01,3.027853898802248978e+00,3.027235976502351100e+00
2.499044232051566894e+01,3.027975102261558416e+00,3.079528591219234279e+00
2.499699933318515122e+01,3.028096151313389939e+00,2.924906258962292060e+00
2.500355634585463349e+01,3.028217046146750580e+00,3.062969521471735845e+00
2.501011335852411577e+01,3.028337786950307642e+00,3.109439424828389420e+00
2.501667037119359804e+01,3.028458373912405133e+00,2.930267579407356937e+00
2.502322738386308032e+01,3.028578807221046887e+00,2.992889594045451407e+00
2.502978439653256260e+01,3.028699087063913442e+00,3.016176498466053069e+00
2.503634140920204487e+01,3.028819213628354490e+00,3.055727187884125673e+00
2.504289842187152715e+01,3.028939187101387542e+00,2.931272137474497885e+00
2.504945543454100942e+01,3.029059007669705927e+00,3.022293230775158879e+00
2.505601244721049170e+01,3.029178675519669905e+00,3.022463113396655743e+00
2.506256945987997398e+01,3.029298190837319549e+00,3.053300659344166057e+00
2.506912647254945625e+01,3.029417553808364527e+00,2.992350171050248697e+00
2.507568348521893853e+01,3.029536764618188993e+00,3.011266880585133254e+00
2.508224049788842080e+01,3.029655823451853358e+00,3.035612809173331872e+00
2.508879751055789953e+01,3.029774730494092960e+00,3.057548941394197417e+00
2.509535452322738180e+01,3.029893485929321617e+00,3.007198628689230713e+00
2.510191153589686408e+01,3.030012089941626741e+00,3.079284571399425463e+00
2.510846854856634636e+01,3.030130542714775110e+00,2.956454168170040919e+00
2.511502556123582863e+01,3.030248844432214650e+00,3.010183773977908928e+00
2.512158257390531091e+01,3.030366995277067765e+00,3.120503926612559376e+00
2.512813958657479319e+01,3.030484995432140671e+00,3.090229616125759193e+00
2.513469659924427546e+01,3.030602845079916730e+00,2.969700735656380264e+00
2.514125361191375774e+01,3.030720544402562666e+00,3.067823253889227164e+00
2.514781062458324001e+01,3.030838093581925907e+00,2.993992243574966849e+00
2.515436763725272229e+01,3.030955492799537687e+00,3.005883747735905942e+00
2.516092464992220457e+01,3.031072742236609496e+00,3.091264056499987145e+00
2.516748166259168684e+01,3.031189842074040630e+00,2.990578441619263117e+00
2.517403867526116912e+01,3.031306792492410640e+00,3.009160319529608163e+00
2.518059568793065139e+01,3.031423593671987771e+00,3.057813514839978097e+00
2.518715270060013367e+01,3.031540245792720967e+00,3.062508816203023621e+00
2.519370971326961595e+01,3.031656749034253195e+00,3.104633590848275837e+00
2.520026672593909822e+01,3.031773103575907680e+00,3.004469540628650570e+00
2.520682373860858050e+01,3.031889309596698556e+00,3.020358954200561552e+00
2.521338075127806277e+01,3.032005367275325103e+00,3.056727628913379124e+00
2.521993776394754505e+01,3.032121276790181508e+00,3.049712851897423693e+00
2.522649477661702377e+01,3.032237038319345768e+00,2.939446505787749686e+00
2.523305178928650605e+01,3.032352652040589014e+00,3.023434235615463983e+00
2.523960880195598833e+01,3.032468118131371071e+00,3.039651792927608120e+00
2.524616581462547060e+01,3.032583436768846674e+00,3.003770166407473408e+00
2.525272282729495288e+01,3.032698608129860141e+00,3.121146810873740574e+00
2.525927983996443515e+01,3.032813632390949365e+00,3.040238061297077632e+00
2.526583685263391743e+01,3.032928509728346267e+00,3.082117255494431607e+00
2.527239386530339971e+01,3.033043240317975009e+00,3.059257311213808173e+00
2.527895087797288198e+01,3.033157824335455999e+00,3.027983138213483638e+00
2.528550789064236426e+01,3.033272261956105886e+00,3.018377537764044494e+00
2.529206490331184654e+01,3.033386553354934900e+00,2.918186662659684405e+00
2.529862191598132881e+01,3.033500698706652177e+00,2.982658140677936220e+00
2.530517892865081109e+01,3.033614698185660430e+00,3.021334990096150364e+00
2.531173594132029336e+01,3.033728551966067055e+00,3.086692794715424348e+00
2.531829295398977564e+01,3.033842260221670806e+00,3.083452101013139046e+00
2.532484996665925792e+01,3.033955823125972895e+00,3.072782291284677392e+00
2.533140697932874019e+01,3.034069240852174332e+00,3.076517153335984744e+00
2.533796399199822247e+01,3.034182513573176365e+00,3.084635379912864739e+00
2.534452100466770474e+01,3.034295641461580484e+00,3.074735724848816520e+00
2.535107801733718702e+01,3.034408624689690193e+00,3.046743527746302416e+00
2.535763503000666930e+01,3.034521463429511012e+00,3.045377305221220077e+00
2.536419204267614802e+01,3.034634157852754477e+00,3.036168770984488674e+00
2.537074905534563030e+01,3.034746708130827919e+00,3.049097796754107303e+00
2.537730606801511257e+01,3.034859114434851346e+00,3.105235064424296976e+00
2.538386308068459485e+01,3.034971376935645448e+00,2.986737062338338689e+00
2.539042009335407712e+01,3.035083495803734710e+00,2.993027430263685229e+00
2.539697710602355940e+01,3.035195471209351403e+00,3.056215644534094888e+00
2.540353411869304168e+01,3.035307303322436034e+00,3.077344788288883137e+00
2.541009113136252395e+01,3.035418992312632902e+00,3.023662610075873669e+00
2.541664814403200623e+01,3.035530538349296314e+00,2.997309401842626730e+00
2.542320515670148851e+01,3.035641941601489258e+00,2.997297641820275693e+00
2.542976216937097078e+01,3.035753202237980730e+00,2.979314747522837425e+00
2.543631918204045306e+01,3.035864320427251961e+00,2.989663664813872579e+00
2.544287619470993533e+01,3.035975296337494189e+00,3.048970939608459663e+00
2.544943320737941761e+01,3.036086130136608663e+00,3.037933590981422238e+00
2.545599022004889989e+01,3.036196821992207084e+00,2.936350646888754135e+00
2.546254723271838216e+01,3.036307372071615607e+00,3.078904649095446810e+00
2.546910424538786444e+01,3.036417780541870837e+00,3.079915942509995563e+00
2.547566125805734671e+01,3.036528047569725608e+00,3.014427975143384231e+00
2.548221827072682899e+01,3.036638173321639211e+00,3.043189179730843019e+00
2.548877528339631127e+01,3.036748157963796046e+00,3.027363381145773857e+00
2.549533229606579354e+01,3.036858001662086082e+00,3.067883815848599482e+00
2.550188930873527227e+01,3.036967704582119509e+00,2.987950253117690025e+00
2.550844632140475454e+01,3.037077266889220972e+00,2.988629790915960704e+00
2.551500333407423682e+01,3.037186688748433561e+00,3.038306311076625299e+00
2.552156034674371909e+01,3.037295970324516592e+00,3.136734724464564472e+00
2.552811735941320137e+01,3.037405111781944722e+00,3.066563642174738646e+00
2.553467437208268365e+01,3.037514113284916828e+00,3.076039629370239226e+00
2.554123138475216592e+01,3.037622974997345793e+00,2.987820001153910443e+00
2.554778839742164820e+01,3.037731697082865168e+00,3.069887018020519331e+00
2.555434541009113047e+01,3.037840279704831836e+00,3.005762747515610567e+00
2.556090242276061275e+01,3.037948723026319797e+00,2.996528540127861628e+00
2.556745943543009503e+01,3.038057027210127270e+00,2.997023683743350819e+00
2.557401644809957730e+01,3.038165192418770477e+00,3.029823749433856683e+00
2.558057346076905958e+01,3.038273218814490750e+00,3.028774247708578393e+00
2.558713047343854186e+01,3.038381106559254530e+00,3.128966643216468668e+00
2.559368748610802413e+01,3.038488855814748035e+00,3.021035868312811346e+00
2.560024449877750641e+01,3.038596466742385260e+00,3.000509149702166756e+00
2.560680151144698868e+01,3.038703939503300422e+00,3.124594657660374697e+00
2.561335852411647096e+01,3.038811274258359507e+00,3.053698357628302329e+00
2.561991553678595324e+01,3.038918471168148727e+00,3.004209589063206121e+00
2.562647254945543551e+01,3.039025530392983843e+00,3.089709299011312194e+00
2.563302956212491779e+01,3.039132452092907499e+00,2.966455578609907828e+00
2.563958657479439651e+01,3.039239236427687896e+00,3.066316117438469213e+00
2.564614358746387879e+01,3.039345883556824113e+00,3.106728503001565223e+00
2.565270060013336106e+01,3.039452393639542116e+00,2.996998975785145181e+00
2.565925761280284334e+01,3.039558766834798309e+00,3.047857767263228101e+00
2.566581462547232562e+01,3.039665003301279977e+00,3.089921879043787012e+00
2.567237163814180789e+01,3.039771103197402624e+00,3.020163909229284460e+00
2.567892865081129017e+01,3.039877066681312634e+00,3.086479627068868581e+00
2.568548566348077244e+01,3.039982893910891715e+00,2.918502391110444183e+00
2.569204267615025472e+01,3.040088585043750236e+00,3.074575749378904099e+00
2.569859968881973700e+01,3.040194140237230336e+00,2.961012318340327187e+00
2.570515670148921927e+01,3.040299559648412142e+00,3.133027216335669163e+00
2.571171371415870155e+01,3.040404843434104443e+00,3.085557930861822395e+00
2.571827072682818383e+01,3.040509991750852681e+00,2.965151794062687252e+00
2.572482773949766610e+01,3.040615004754939399e+00,3.027933315814545168e+00
2.573138475216714838e+01,3.040719882602378910e+00,3.030523381669634642e+00
2.573794176483663065e+01,3.040824625448924401e+00,3.141224923407119007e+00
2.574449877750611293e+01,3.040929233450060831e+00,3.071187505677855700e+00
2.575105579017559521e+01,3.041033706761016031e+00,3.021930157482270118e+00
2.575761280284507748e+01,3.041138045536755374e+00,3.120437528085932222e+00
2.576416981551455976e+01,3.041242249931975561e+00,3.083180045250786261e+00
2.577072682818404203e+01,3.041346320101118827e+00,3.070064429441015985e+00
2.577728384085352076e+01,3.041450256198365842e+00,3.068504885559186324e+00
2.578384085352300303e+01,3.041554058377633485e+00,2.985040308246078133e+00
2.579039786619248531e+01,3.041657726792580618e+00,3.032085194260504490e+00
2.579695487886196759e+01,3.041761261596611199e+00,3.015938369532849883e+00
2.580351189153144986e+01,3.041864662942863173e+00,3.027243612961985963e+00
2.581006890420093214e+01,3.041967930984221802e+00,3.033660307723572647e+00
2.581662591687041441e+01,3.042071065873314772e+00,3.088682600273299883e+00
2.582318292953989669e+01,3.042174067762509981e+00,3.067099989308113450e+00
2.582973994220937897e+01,3.042276936803918197e+00,3.008556934098082447e+00
2.583629695487886124e+01,3.042379673149398389e+00,3.116135460645221844e+00
2.584285396754834352e+01,3.042482276950551956e+00,3.081353720994511214e+00
2.584941098021782580e+01,3.042584748358726277e+00,2.976370624101444040e+00
2.585596799288730807e+01,3.042687087525012046e+00,2.954468920673885002e+00
2.586252500555679035e+01,3.042789294600248606e+00,2.979512833301826813e+00
2.586908201822627262e+01,3.042891369735020390e+00,3.120159589465727468e+00
2.587563903089575490e+01,3.042993313079660034e+00,3.080414600419501880e+00
2.588219604356523718e+01,3.043095124784249705e+00,3.017416695156343476e+00
2.588875305623471945e+01,3.043196804998615779e+00,2.952364406884885106e+00
2.589531006890420173e+01,3.043298353872336381e+00,3.043304701076536389e+00
2.590186708157368400e+01,3.043399771554737843e+00,2.982851025415408586e+00
2.590842409424316628e+01,3.043501058194896913e+00,3.109116425346462709e+00
2.591498110691264500e+01,3.043602213941639878e+00,3.014989431308384926e+00
2.592153811958212728e+01,3.043703238943545220e+00,3.019025365741118350e+00
2.592809513225160956e+01,3.043804133348941843e+00,3.038647890263975970e+00
2.593465214492109183e+01,3.043904897305909074e+00,3.083633133219119138e+00
2.594120915759057411e+01,3.044005530962284656e+00,3.048183026418046282e+00
2.594776617026005638e+01,3.044106034465651422e+00,3.083571135647082517e+00
2.595432318292953866e+01,3.044206407963350625e+00,2.949173736560004144e+00
2.596088019559902094e+01,3.044306651602474378e+00,3.100275081151862011e+00
2.596743720826850321e+01,3.044406765529873216e+00,3.002506606823128976e+00
2.597399422093798549e+01,3.044506749892148978e+00,3.026026783393060970e+00
2.598055123360746776e+01,3.044606604835660590e+00,2.995471492208276576e+00
2.598710824627695004e+01,3.044706330506524505e+00,2.924696211700215986e+00
2.599366525894643232e+01,3.044805927050608041e+00,2.960560331820284663e+00
2.600022227161591459e+01,3.044905394613543592e+00,3.055520934141006784e+00
2.600677928428539687e+01,3.045004733340713976e+00,2.990115996840997159e+00
2.601333629695487915e+01,3.045103943377263533e+00,3.093295769888390723e+00
2.601989330962436142e+01,3.045203024868095465e+00,3.060837901365573988e+00
2.602645032229384370e+01,3.045301977957869166e+00,3.088996782747702063e+00
2.603300733496332597e+01,3.045400802791006001e+00,3.072610018715161928e+00
2.603956434763280825e+01,3.045499499511687524e+00,3.039257508846702649e+00
2.604612136030229053e+01,3.045598068263853708e+00,3.139798767248476619e+00
2.605267837297176925e+01,3.045696509191206491e+00,3.065145942812571800e+00
2.605923538564125153e+01,3.045794822437211113e+00,3.053632808748922400e+00
2.606579239831073380e+01,3.045893008145089897e+00,3.000300568503772247e+00
2.607234941098021608e+01,3.045991066457833352e+00,3.038186891907131759e+00
2.607890642364969835e+01,3.046088997518191732e+00,3.043806547484009251e+00
2.608546343631918063e+01,3.046186801468678151e+00,3.078346010443222980e+00
2.609202044898866291e+01,3.046284478451573019e+00,3.065788183730076888e+00
2.609857746165814518e+01,3.046382028608917381e+00,2.968878959689644770e+00
2.610513447432762746e+01,3.046479452082518247e+00,2.988637169199179766e+00
2.611169148699710973e+01,3.046576749013949925e+00,3.097089026367654263e+00
2.611824849966659201e+01,3.046673919544550468e+00,3.043425113132691262e+00
2.612480551233607429e+01,3.046770963815424782e+00,3.033181387995139922e+00
2.613136252500555656e+01,3.046867881967445513e+00,3.100797385692619201e+00
2.613791953767503884e+01,3.046964674141250828e+00,3.089229759208233173e+00
2.614447655034452112e+01,3.047061340477248415e+00,3.075280334557776829e+00
2.615103356301400339e+01,3.047157881115611922e+00,2.960009842284509585e+00
2.615759057568348567e+01,3.047254296196287182e+00,2.981888445478358296e+00
2.616414758835296794e+01,3.047350585858988214e+00,3.052925894031734977e+00
2.617070460102245022e+01,3.047446750243195446e+00,3.077761511365249891e+00
2.617726161369193250e+01,3.047542789488164150e+00,3.084943185793331377e+00
2.618381862636141477e+01,3.047638703732915122e+00,3.018710092360649799e+00
2.619037563903089350e+01,3.047734493116245336e+00,3.100152067488932239e+00
2.619693265170037577e+01,3.047830157776721727e+00,3.038702189422007205e+00
2.620348966436985805e+01,3.047925697852680749e+00,3.067136924505262652e+00
2.621004667703934032e+01,3.048021113482234146e+00,3.043797554354990886e+00
2.621660368970882260e+01,3.048116404803266288e+00,2.970629655203743003e+00
2.622316070237830488e+01,3.048211571953434618e+00,3.055716686294167150e+00
2.622971771504778715e+01,3.048306615070170089e+00,3.062974008068154674e+00
2.623627472771726943e+01,3.048401534290678949e+00,3.041176054174735022e+00
2.624283174038675170e+01,3.048496329751940515e+00,2.984203840844861677e+00
2.624938875305623398e+01,3.048591001590712057e+00,3.056794747447909355e+00
2.625594576572571626e+01,3.048685549943525253e+00,3.068562166471999753e+00
2.626250277839519853e+01,3.048779974946685289e+00,3.130403278266212119e+00
2.626905979106468081e+01,3.048874276736281086e+00,3.027541320521658363e+00
2.627561680373416308e+01,3.048968455448171966e+00,3.002610760189832195e+00
2.628217381640364536e+01,3.049062511217996096e+00,3.084515958290177995e+00
2.628873082907312764e+01,3.049156444181174042e+00,3.059569792693126900e+00
2.629528784174260991e+01,3.049250254472899435e+00,3.051106748846118322e+00
2.630184485441209219e+01,3.049343942228149640e+00,3.107320439565243397e+00
2.630840186708157447e+01,3.049437507581675977e+00,3.007779749486808374e+00
2.631495887975105674e+01,3.049530950668013940e+00,3.092794053102874585e+00
2.632151589242053902e+01,3.049624271621480975e+00,3.074213728925468292e+00
2.632807290509001774e+01,3.049717470576168488e+00,3.061507712860945141e+00
2.633462991775950002e+01,3.049810547665954275e+00,3.049545147405872125e+00
2.634118693042898229e+01,3.049903503024498974e+00,2.998444314495287255e+00
2.634774394309846457e+01,3.049996336785240736e+00,2.907481684562597479e+00
2.635430095576794685e+01,3.050089049081404546e+00,2.991825009908306576e+00
2.636085796843742912e+01,3.050181640045996456e+00,3.057451958618401022e+00
2.636741498110691140e+01,3.050274109811804024e+00,3.126656765243313707e+00
2.637397199377639367e+01,3.050366458511402978e+00,3.165352608841069948e+00
2.638052900644587595e+01,3.050458686277150555e+00,3.002052950421705724e+00
2.638708601911535823e+01,3.050550793241189496e+00,3.101133514242285560e+00
2.639364303178484050e+01,3.050642779535450266e+00,3.161885395788180286e+00
2.640020004445432278e+01,3.050734645291643510e+00,3.046130001179480740e+00
2.640675705712380505e+01,3.050826390641269814e+00,3.114608277824563842e+00
2.641331406979328733e+01,3.050918015715616605e+00,3.054027994090183995e+00
2.641987108246276961e+01,3.051009520645757256e+00,3.029829620308274851e+00
2.642642809513225188e+01,3.051100905562552423e+00,3.024126900921800143e+00
2.643298510780173416e+01,3.051192170596651820e+00,3.008239865307255734e+00
2.643954212047121644e+01,3.051283315878491109e+00,3.008188153836015122e+00
2.644609913314069871e+01,3.051374341538298562e+00,3.001264422188270942e+00
2.645265614581018099e+01,3.051465247706087069e+00,3.092795250494197123e+00
2.645921315847966326e+01,3.051556034511663906e+00,3.084071827693885659e+00
2.646577017114914199e+01,3.051646702084620522e+00,3.015510914007103693e+00
2.647232718381862426e+01,3.051737250554347192e+00,3.038696516207062270e+00
2.647888419648810654e+01,3.051827680050014813e+00,3.098022202593229579e+00
2.648544120915758882e+01,3.051917990700594885e+00,3.024056341623187372e+00
2.649199822182707109e+01,3.052008182634844857e+00,3.041833633535996562e+00
2.649855523449655337e+01,3.052098255981318342e+00,3.051691532638394655e+00
2.650511224716603564e+01,3.052188210868357565e+00,3.080375498748961327e+00
2.651166925983551792e+01,3.052278047424101359e+00,3.040525481634734017e+00
2.651822627250500020e+01,3.052367765776478947e+00,2.993277392060227804e+00
2.652478328517448247e+01,3.052457366053215715e+00,2.943997521384477345e+00
2.653134029784396475e+01,3.052546848381830102e+00,2.976244269441023604e+00
2.653789731051344702e+01,3.052636212889639378e+00,2.968315687546100978e+00
2.654445432318292930e+01,3.052725459703747202e+00,3.095231083604724986e+00
2.655101133585241158e+01,3.052814588951061392e+00,3.078612326604414307e+00
2.655756834852189385e+01,3.052903600758281044e+00,3.028998536748975567e+00
2.656412536119137613e+01,3.052992495251904081e+00,3.050142563214609304e+00
2.657068237386085841e+01,3.053081272558224146e+00,3.007419981398579356e+00
2.657723938653034068e+01,3.053169932803330600e+00,3.070972604880759071e+00
2.658379639919982296e+01,3.053258476113114295e+00,3.045697651791344995e+00
2.659035341186930523e+01,3.053346902613260028e+00,3.094921476727391152e+00
2.659691042453878751e+01,3.053435212429254975e+00,3.006510560771600282e+00
2.660346743720826623e+01,3.053523405686382919e+00,3.064347069191597051e+00
2.661002444987774851e+01,3.053611482509726471e+00,3.048787597399395199e+00
2.661658146254723079e+01,3.053699443024168403e+00,3.034581596804027281e+00
2.662313847521671306e+01,3.053787287354392976e+00,2.973693593798742985e+00
