r,E
2.838487697539507693e+00,1.171377270029061723e-01
2.839247849569913829e+00,1.170588029427743482e-01
2.840008001600319965e+00,1.169799394302462325e-01
2.840768153630726101e+00,1.169011364044972023e-01
2.841528305661132237e+00,1.168223938047877331e-01
2.842288457691538373e+00,1.167437115704630657e-01
2.843048609721944064e+00,1.166650896409532345e-01
2.843808761752350200e+00,1.165865279557725398e-01
2.844568913782756336e+00,1.165080264545199640e-01
2.845329065813162472e+00,1.164295850768785751e-01
2.846089217843568608e+00,1.163512037626155127e-01
2.846849369873974744e+00,1.162728824515819048e-01
2.847609521904380880e+00,1.161946210837126042e-01
2.848369673934787016e+00,1.161164195990261327e-01
2.849129825965192708e+00,1.160382779376245288e-01
2.849889977995598844e+00,1.159601960396929726e-01
2.850650130026004980e+00,1.158821738455000638e-01
2.851410282056411116e+00,1.158042112953973635e-01
2.852170434086817252e+00,1.157263083298192691e-01
2.852930586117223388e+00,1.156484648892829314e-01
2.853690738147629524e+00,1.155706809143881297e-01
2.854450890178035660e+00,1.154929563458170910e-01
2.855211042208441352e+00,1.154152911243343793e-01
2.855971194238847488e+00,1.153376851907865208e-01
2.856731346269253624e+00,1.152601384861022538e-01
2.857491498299659760e+00,1.151826509512921676e-01
2.858251650330065896e+00,1.151052225274484531e-01
2.859011802360472032e+00,1.150278531557449302e-01
2.859771954390878168e+00,1.149505427774368815e-01
2.860532106421284304e+00,1.148732913338608441e-01
2.861292258451690440e+00,1.147960987664344845e-01
2.862052410482096132e+00,1.147189650166564601e-01
2.862812562512502268e+00,1.146418900261062801e-01
2.863572714542908404e+00,1.145648737364441394e-01
2.864332866573314540e+00,1.144879160894109182e-01
2.865093018603720676e+00,1.144110170268277243e-01
2.865853170634126812e+00,1.143341764905961150e-01
2.866613322664532948e+00,1.142573944226977084e-01
2.867373474694939084e+00,1.141806707651940866e-01
2.868133626725344776e+00,1.141040054602268233e-01
2.868893778755750912e+00,1.140273984500170257e-01
2.869653930786157048e+00,1.139508496768654178e-01
2.870414082816563184e+00,1.138743590831522989e-01
2.871174234846969320e+00,1.137979266113370858e-01
2.871934386877375456e+00,1.137215522039584370e-01
2.872694538907781592e+00,1.136452358036339760e-01
2.873454690938187728e+00,1.135689773530602215e-01
2.874214842968593420e+00,1.134927767950124899e-01
2.874974994998999556e+00,1.134166340723445354e-01
2.875735147029405692e+00,1.133405491279886879e-01
2.876495299059811828e+00,1.132645219049555618e-01
2.877255451090217964e+00,1.131885523463339316e-01
2.878015603120624100e+00,1.131126403952906478e-01
2.878775755151030236e+00,1.130367859950704434e-01
2.879535907181436372e+00,1.129609890889958085e-01
2.880296059211842064e+00,1.128852496204669209e-01
2.881056211242248200e+00,1.128095675329613135e-01
2.881816363272654336e+00,1.127339427700340124e-01
2.882576515303060471e+00,1.126583752753172046e-01
2.883336667333466607e+00,1.125828649925201680e-01
2.884096819363872743e+00,1.125074118654291189e-01
2.884856971394278879e+00,1.124320158379071427e-01
2.885617123424685015e+00,1.123566768538939165e-01
2.886377275455090707e+00,1.122813948574057502e-01
2.887137427485496843e+00,1.122061697925352264e-01
2.887897579515902979e+00,1.121310016034513246e-01
2.888657731546309115e+00,1.120558902343991581e-01
2.889417883576715251e+00,1.119808356296998209e-01
2.890178035607121387e+00,1.119058377337502352e-01
2.890938187637527523e+00,1.118308964910231379e-01
2.891698339667933659e+00,1.117560118460668439e-01
2.892458491698339351e+00,1.116811837435051913e-01
2.893218643728745487e+00,1.116064121280371940e-01
2.893978795759151623e+00,1.115316969444372502e-01
2.894738947789557759e+00,1.114570381375548092e-01
2.895499099819963895e+00,1.113824356523142045e-01
2.896259251850370031e+00,1.113078894337146407e-01
2.897019403880776167e+00,1.112333994268299986e-01
2.897779555911182303e+00,1.111589655768086826e-01
2.898539707941587995e+00,1.110845878288736210e-01
2.899299859971994131e+00,1.110102661283218495e-01
2.900060012002400267e+00,1.109360004205247330e-01
2.900820164032806403e+00,1.108617906509276052e-01
2.901580316063212539e+00,1.107876367650497268e-01
2.902340468093618675e+00,1.107135387084841327e-01
2.903100620124024811e+00,1.106394964268974795e-01
2.903860772154430947e+00,1.105655098660300040e-01
2.904620924184836639e+00,1.104915789716952867e-01
2.905381076215242775e+00,1.104177036897801278e-01
2.906141228245648911e+00,1.103438839662445603e-01
2.906901380276055047e+00,1.102701197471215311e-01
2.907661532306461183e+00,1.101964109785169565e-01
2.908421684336867319e+00,1.101227576066094727e-01
2.909181836367273455e+00,1.100491595776502962e-01
2.909941988397679591e+00,1.099756168379632110e-01
2.910702140428085283e+00,1.099021293339444011e-01
2.911462292458491419e+00,1.098286970120621320e-01
2.912222444488897555e+00,1.097553198188569723e-01
2.912982596519303691e+00,1.096819977009413777e-01
2.913742748549709827e+00,1.096087306049997739e-01
2.914502900580115963e+00,1.095355184777882379e-01
2.915263052610522099e+00,1.094623612661345391e-01
2.916023204640928235e+00,1.093892589169379037e-01
2.916783356671333927e+00,1.093162113771689731e-01
2.917543508701740063e+00,1.092432185938695399e-01
2.918303660732146199e+00,1.091702805141526456e-01
2.919063812762552335e+00,1.090973970852022606e-01
2.919823964792958471e+00,1.090245682542732575e-01
2.920584116823364607e+00,1.089517939686912712e-01
2.921344268853770743e+00,1.088790741758525749e-01
2.922104420884176879e+00,1.088064088232239268e-01
2.922864572914582570e+00,1.087337978583425430e-01
2.923624724944988706e+00,1.086612412288157498e-01
2.924384876975394842e+00,1.085887388823212202e-01
2.925145029005800978e+00,1.085162907666064880e-01
2.925905181036207114e+00,1.084438968294891004e-01
2.926665333066613250e+00,1.083715570188563404e-01
2.927425485097019386e+00,1.082992712826651438e-01
2.928185637127425522e+00,1.082270395689420156e-01
2.928945789157831658e+00,1.081548618257828775e-01
2.929705941188237350e+00,1.080827380013529709e-01
2.930466093218643486e+00,1.080106680438865929e-01
2.931226245249049622e+00,1.079386519016872492e-01
2.931986397279455758e+00,1.078666895231273765e-01
2.932746549309861894e+00,1.077947808566481619e-01
2.933506701340268030e+00,1.077229258507595433e-01
2.934266853370674166e+00,1.076511244540400425e-01
2.935027005401080302e+00,1.075793766151366126e-01
2.935787157431485994e+00,1.075076822827646661e-01
2.936547309461892130e+00,1.074360414057076857e-01
2.937307461492298266e+00,1.073644539328173636e-01
2.938067613522704402e+00,1.072929198130134071e-01
2.938827765553110538e+00,1.072214389952833580e-01
2.939587917583516674e+00,1.071500114286825373e-01
2.940348069613922810e+00,1.070786370623339201e-01
2.941108221644328946e+00,1.070073158454280110e-01
2.941868373674734638e+00,1.069360477272227605e-01
2.942628525705140774e+00,1.068648326570433016e-01
2.943388677735546910e+00,1.067936705842820605e-01
2.944148829765953046e+00,1.067225614583985349e-01
2.944908981796359182e+00,1.066515052289190579e-01
2.945669133826765318e+00,1.065805018454369923e-01
2.946429285857171454e+00,1.065095512576122450e-01
2.947189437887577590e+00,1.064386534151714192e-01
2.947949589917983282e+00,1.063678082679076209e-01
2.948709741948389418e+00,1.062970157656802084e-01
2.949469893978795554e+00,1.062262758584149591e-01
2.950230046009201690e+00,1.061555884961037921e-01
2.950990198039607826e+00,1.060849536288045458e-01
2.951750350070013962e+00,1.060143712066411170e-01
2.952510502100420098e+00,1.059438411798031277e-01
2.953270654130826234e+00,1.058733634985459110e-01
2.954030806161231926e+00,1.058029381131904978e-01
2.954790958191638062e+00,1.057325649741231721e-01
2.955551110222044198e+00,1.056622440317957629e-01
2.956311262252450334e+00,1.055919752367253245e-01
2.957071414282856470e+00,1.055217585394939706e-01
2.957831566313262606e+00,1.054515938907489569e-01
2.958591718343668742e+00,1.053814812412023627e-01
2.959351870374074878e+00,1.053114205416311316e-01
2.960112022404480570e+00,1.052414117428769058e-01
2.960872174434886706e+00,1.051714547958458035e-01
2.961632326465292842e+00,1.051015496515085301e-01
2.962392478495698978e+00,1.050316962609001703e-01
2.963152630526105114e+00,1.049618945751199794e-01
2.963912782556511250e+00,1.048921445453313978e-01
2.964672934586917386e+00,1.048224461227619531e-01
2.965433086617323521e+00,1.047527992587029971e-01
2.966193238647729213e+00,1.046832039045098306e-01
2.966953390678135349e+00,1.046136600116013005e-01
2.967713542708541485e+00,1.045441675314599528e-01
2.968473694738947621e+00,1.044747264156318661e-01
2.969233846769353757e+00,1.044053366157264157e-01
2.969993998799759893e+00,1.043359980834163009e-01
2.970754150830166029e+00,1.042667107704373930e-01
2.971514302860572165e+00,1.041974746285886100e-01
2.972274454890977857e+00,1.041282896097318611e-01
2.973034606921383993e+00,1.040591556657917832e-01
2.973794758951790129e+00,1.039900727487558796e-01
2.974554910982196265e+00,1.039210408106742978e-01
2.975315063012602401e+00,1.038520598036595938e-01
2.976075215043008537e+00,1.037831296798868708e-01
2.976835367073414673e+00,1.037142503915934599e-01
2.977595519103820809e+00,1.036454218910789482e-01
2.978355671134226501e+00,1.035766441307050811e-01
2.979115823164632637e+00,1.035079170628954437e-01
2.979875975195038773e+00,1.034392406401356268e-01
2.980636127225444909e+00,1.033706148149730331e-01
2.981396279255851045e+00,1.033020395400166547e-01
2.982156431286257181e+00,1.032335147679371984e-01
2.982916583316663317e+00,1.031650404514667108e-01
2.983676735347069453e+00,1.030966165433987031e-01
2.984436887377475145e+00,1.030282429965879432e-01
2.985197039407881281e+00,1.029599197639502611e-01
2.985957191438287417e+00,1.028916467984626881e-01
2.986717343468693553e+00,1.028234240531631372e-01
2.987477495499099689e+00,1.027552514811504170e-01
2.988237647529505825e+00,1.026871290355840377e-01
2.988997799559911961e+00,1.026190566696842110e-01
2.989757951590318097e+00,1.025510343367316557e-01
2.990518103620724233e+00,1.024830619900675699e-01
2.991278255651129925e+00,1.024151395830934924e-01
2.992038407681536061e+00,1.023472670692711362e-01
2.992798559711942197e+00,1.022794444021224297e-01
2.993558711742348333e+00,1.022116715352293093e-01
2.994318863772754469e+00,1.021439484222336769e-01
2.995079015803160605e+00,1.020762750168372202e-01
2.995839167833566741e+00,1.020086512728014261e-01
2.996599319863972877e+00,1.019410771439473590e-01
2.997359471894378569e+00,1.018735525841557021e-01
2.998119623924784705e+00,1.018060775473663832e-01
2.998879775955190841e+00,1.017386519875788931e-01
2.999639927985596977e+00,1.016712758588518145e-01
3.000400080016003113e+00,1.016039491153029328e-01
3.001160232046409249e+00,1.015366717111090278e-01
3.001920384076815385e+00,1.014694436005058042e-01
3.002680536107221521e+00,1.014022647377879061e-01
3.003440688137627212e+00,1.013351350773085968e-01
3.004200840168033348e+00,1.012680545734797877e-01
3.004960992198439484e+00,1.012010231807720373e-01
3.005721144228845620e+00,1.011340408537142049e-01
3.006481296259251756e+00,1.010671075468936170e-01
3.007241448289657892e+00,1.010002232149557755e-01
3.008001600320064028e+00,1.009333878126043721e-01
3.008761752350470164e+00,1.008666012946011215e-01
3.009521904380875856e+00,1.007998636157657613e-01
3.010282056411281992e+00,1.007331747309757330e-01
3.011042208441688128e+00,1.006665345951663626e-01
3.011802360472094264e+00,1.005999431633306518e-01
3.012562512502500400e+00,1.005334003905191398e-01
3.013322664532906536e+00,1.004669062318397782e-01
3.014082816563312672e+00,1.004004606424580004e-01
3.014842968593718808e+00,1.003340635775964163e-01
3.015603120624124500e+00,1.002677149925349509e-01
3.016363272654530636e+00,1.002014148426104423e-01
3.017123424684936772e+00,1.001351630832168493e-01
3.017883576715342908e+00,1.000689596698050021e-01
3.018643728745749044e+00,1.000028045578825325e-01
3.019403880776155180e+00,9.993669770301374933e-02
3.020164032806561316e+00,9.987063906081962428e-02
3.020924184836967452e+00,9.980462858697761175e-02
3.021684336867373144e+00,9.973866623722163482e-02
3.022444488897779280e+00,9.967275196734184939e-02
3.023204640928185416e+00,9.960688573318474126e-02
3.023964792958591552e+00,9.954106749065293192e-02
3.024724944988997688e+00,9.947529719570503970e-02
3.025485097019403824e+00,9.940957480435569371e-02
3.026245249049809960e+00,9.934390027267536727e-02
3.027005401080216096e+00,9.927827355679028076e-02
3.027765553110621788e+00,9.921269461288240166e-02
3.028525705141027924e+00,9.914716339718913918e-02
3.029285857171434060e+00,9.908167986600355248e-02
3.030046009201840196e+00,9.901624397567404534e-02
3.030806161232246332e+00,9.895085568260426900e-02
3.031566313262652468e+00,9.888551494325319158e-02
3.032326465293058604e+00,9.882022171413484823e-02
3.033086617323464740e+00,9.875497595181828570e-02
3.033846769353870432e+00,9.868977761292760387e-02
3.034606921384276568e+00,9.862462665414155338e-02
3.035367073414682704e+00,9.855952303219385480e-02
3.036127225445088840e+00,9.849446670387274061e-02
3.036887377475494976e+00,9.842945762602112181e-02
3.037647529505901112e+00,9.836449575553637970e-02
3.038407681536307248e+00,9.829958104937025487e-02
3.039167833566713384e+00,9.823471346452881947e-02
3.039927985597119076e+00,9.816989295807238003e-02
3.040688137627525212e+00,9.810511948711531094e-02
3.041448289657931348e+00,9.804039300882608221e-02
3.042208441688337484e+00,9.797571348042709294e-02
3.042968593718743620e+00,9.791108085919460191e-02
3.043728745749149756e+00,9.784649510245865822e-02
3.044488897779555892e+00,9.778195616760297637e-02
3.045249049809962028e+00,9.771746401206483912e-02
3.046009201840367719e+00,9.765301859333512524e-02
3.046769353870773855e+00,9.758861986895794871e-02
3.047529505901179991e+00,9.752426779653093625e-02
3.048289657931586127e+00,9.745996233370488038e-02
3.049049809961992263e+00,9.739570343818372555e-02
3.049809961992398399e+00,9.733149106772448489e-02
3.050570114022804535e+00,9.726732518013712914e-02
3.051330266053210671e+00,9.720320573328457281e-02
3.052090418083616363e+00,9.713913268508252152e-02
3.052850570114022499e+00,9.707510599349929159e-02
3.053610722144428635e+00,9.701112561655593491e-02
3.054370874174834771e+00,9.694719151232607246e-02
3.055131026205240907e+00,9.688330363893567221e-02
3.055891178235647043e+00,9.681946195456316018e-02
3.056651330266053179e+00,9.675566641743921226e-02
3.057411482296459315e+00,9.669191698584669870e-02
3.058171634326865451e+00,9.662821361812061471e-02
3.058931786357271143e+00,9.656455627264799724e-02
3.059691938387677279e+00,9.650094490786774448e-02
3.060452090418083415e+00,9.643737948227069923e-02
3.061212242448489551e+00,9.637385995439941289e-02
3.061972394478895687e+00,9.631038628284818714e-02
3.062732546509301823e+00,9.624695842626287967e-02
3.063492698539707959e+00,9.618357634334084860e-02
3.064252850570114095e+00,9.612023999283092479e-02
3.065013002600519787e+00,9.605694933353331466e-02
3.065773154630925923e+00,9.599370432429935041e-02
3.066533306661332059e+00,9.593050492403165652e-02
3.067293458691738195e+00,9.586735109168398328e-02
3.068053610722144331e+00,9.580424278626097079e-02
3.068813762752550467e+00,9.574117996681830167e-02
3.069573914782956603e+00,9.567816259246242350e-02
3.070334066813362739e+00,9.561519062235060429e-02
3.071094218843768431e+00,9.555226401569077987e-02
3.071854370874174567e+00,9.548938273174140123e-02
3.072614522904580703e+00,9.542654672981153163e-02
3.073374674934986839e+00,9.536375596926063847e-02
3.074134826965392975e+00,9.530101040949852387e-02
3.074894978995799111e+00,9.523831000998522756e-02
3.075655131026205247e+00,9.517565473023106848e-02
3.076415283056611383e+00,9.511304452979635338e-02
3.077175435087017075e+00,9.505047936829151556e-02
3.077935587117423211e+00,9.498795920537678183e-02
3.078695739147829347e+00,9.492548400076238069e-02
3.079455891178235483e+00,9.486305371420826471e-02
3.080216043208641619e+00,9.480066830552408286e-02
3.080976195239047755e+00,9.473832773456902778e-02
3.081736347269453891e+00,9.467603196125198850e-02
3.082496499299860027e+00,9.461378094553112017e-02
3.083256651330265719e+00,9.455157464741412165e-02
3.084016803360671855e+00,9.448941302695781919e-02
3.084776955391077990e+00,9.442729604426836065e-02
3.085537107421484126e+00,9.436522365950102131e-02
3.086297259451890262e+00,9.430319583286005114e-02
3.087057411482296398e+00,9.424121252459875808e-02
3.087817563512702534e+00,9.417927369501929991e-02
3.088577715543108670e+00,9.411737930447265643e-02
3.089337867573514362e+00,9.405552931335857403e-02
3.090098019603920498e+00,9.399372368212532969e-02
3.090858171634326634e+00,9.393196237126993919e-02
3.091618323664732770e+00,9.387024534133778242e-02
3.092378475695138906e+00,9.380857255292276986e-02
3.093138627725545042e+00,9.374694396666705121e-02
3.093898779755951178e+00,9.368535954326112636e-02
3.094658931786357314e+00,9.362381924344360951e-02
3.095419083816763006e+00,9.356232302800125689e-02
3.096179235847169142e+00,9.350087085776884188e-02
3.096939387877575278e+00,9.343946269362907175e-02
3.097699539907981414e+00,9.337809849651251826e-02
3.098459691938387550e+00,9.331677822739761763e-02
3.099219843968793686e+00,9.325550184731046244e-02
3.099979995999199822e+00,9.319426931732478769e-02
3.100740148029605958e+00,9.313308059856191534e-02
3.101500300060011650e+00,9.307193565219065712e-02
3.102260452090417786e+00,9.301083443942716189e-02
3.103020604120823922e+00,9.294977692153498505e-02
3.103780756151230058e+00,9.288876305982493586e-02
3.104540908181636194e+00,9.282779281565498031e-02
3.105301060212042330e+00,9.276686615043019946e-02
3.106061212242448466e+00,9.270598302560270620e-02
3.106821364272854602e+00,9.264514340267154813e-02
3.107581516303260294e+00,9.258434724318270748e-02
3.108341668333666430e+00,9.252359450872885138e-02
3.109101820364072566e+00,9.246288516094942900e-02
3.109861972394478702e+00,9.240221916153064374e-02
3.110622124424884838e+00,9.234159647220509248e-02
3.111382276455290974e+00,9.228101705475202921e-02
3.112142428485697110e+00,9.222048087099703195e-02
3.112902580516103246e+00,9.215998788281209997e-02
3.113662732546508938e+00,9.209953805211547329e-02
3.114422884576915074e+00,9.203913134087154946e-02
3.115183036607321210e+00,9.197876771109092520e-02
3.115943188637727346e+00,9.191844712483024371e-02
3.116703340668133482e+00,9.185816954419206981e-02
3.117463492698539618e+00,9.179793493132497317e-02
3.118223644728945754e+00,9.173774324842326466e-02
3.118983796759351890e+00,9.167759445772706572e-02
3.119743948789758026e+00,9.161748852152212796e-02
3.120504100820163718e+00,9.155742540213993030e-02
3.121264252850569854e+00,9.149740506195733203e-02
3.122024404880975990e+00,9.143742746339675320e-02
3.122784556911382126e+00,9.137749256892602201e-02
3.123544708941788262e+00,9.131760034105822210e-02
3.124304860972194398e+00,9.125775074235176199e-02
3.125065013002600534e+00,9.119794373541016685e-02
3.125825165033006670e+00,9.113817928288207859e-02
3.126585317063412361e+00,9.107845734746122801e-02
3.127345469093818497e+00,9.101877789188617118e-02
3.128105621124224633e+00,9.095914087894044209e-02
3.128865773154630769e+00,9.089954627145245547e-02
3.129625925185036905e+00,9.083999403229522929e-02
3.130386077215443041e+00,9.078048412438653736e-02
3.131146229245849177e+00,9.072101651068875672e-02
3.131906381276255313e+00,9.066159115420874270e-02
3.132666533306661005e+00,9.060220801799791224e-02
3.133426685337067141e+00,9.054286706515191074e-02
3.134186837367473277e+00,9.048356825881083421e-02
3.134946989397879413e+00,9.042431156215896548e-02
3.135707141428285549e+00,9.036509693842480206e-02
3.136467293458691685e+00,9.030592435088091730e-02
3.137227445489097821e+00,9.024679376284394650e-02
3.137987597519503957e+00,9.018770513767443431e-02
3.138747749549909649e+00,9.012865843877693184e-02
3.139507901580315785e+00,9.006965362959964971e-02
3.140268053610721921e+00,9.001069067363466625e-02
3.141028205641128057e+00,8.995176953441777479e-02
3.141788357671534193e+00,8.989289017552830330e-02
3.142548509701940329e+00,8.983405256058916988e-02
3.143308661732346465e+00,8.977525665326675786e-02
3.144068813762752601e+00,8.971650241727088804e-02
3.144828965793158293e+00,8.965778981635469380e-02
3.145589117823564429e+00,8.959911881431456560e-02
3.146349269853970565e+00,8.954048937499012317e-02
3.147109421884376701e+00,8.948190146226407682e-02
3.147869573914782837e+00,8.942335504006229674e-02
3.148629725945188973e+00,8.936485007235359102e-02
3.149389877975595109e+00,8.930638652314966397e-02
3.150150030006001245e+00,8.924796435650514392e-02
3.150910182036406937e+00,8.918958353651744442e-02
3.151670334066813073e+00,8.913124402732663931e-02
3.152430486097219209e+00,8.907294579311553218e-02
3.153190638127625345e+00,8.901468879810947588e-02
3.153950790158031481e+00,8.895647300657640033e-02
3.154710942188437617e+00,8.889829838282661822e-02
3.155471094218843753e+00,8.884016489121288052e-02
3.156231246249249889e+00,8.878207249613027929e-02
3.156991398279655581e+00,8.872402116201612288e-02
3.157751550310061717e+00,8.866601085334986643e-02
3.158511702340467853e+00,8.860804153465318134e-02
3.159271854370873989e+00,8.855011317048971931e-02
3.160032006401280125e+00,8.849222572546519561e-02
3.160792158431686261e+00,8.843437916422713929e-02
3.161552310462092397e+00,8.837657345146505972e-02
3.162312462492498533e+00,8.831880855191016899e-02
3.163072614522904225e+00,8.826108443033547912e-02
3.163832766553310361e+00,8.820340105155555221e-02
3.164592918583716497e+00,8.814575838042661149e-02
3.165353070614122633e+00,8.808815638184641639e-02
3.166113222644528769e+00,8.803059502075420706e-02
3.166873374674934905e+00,8.797307426213055170e-02
3.167633526705341040e+00,8.791559407099738821e-02
3.168393678735747176e+00,8.785815441241792700e-02
3.169153830766152868e+00,8.780075525149660942e-02
3.169913982796559004e+00,8.774339655337891342e-02
3.170674134826965140e+00,8.768607828325150622e-02
3.171434286857371276e+00,8.762880040634200840e-02
3.172194438887777412e+00,8.757156288791896614e-02
3.172954590918183548e+00,8.751436569329185122e-02
3.173714742948589684e+00,8.745720878781092222e-02
3.174474894978995820e+00,8.740009213686719680e-02
3.175235047009401512e+00,8.734301570589239616e-02
3.175995199039807648e+00,8.728597946035879240e-02
3.176755351070213784e+00,8.722898336577934730e-02
3.177515503100619920e+00,8.717202738770737924e-02
3.178275655131026056e+00,8.711511149173675750e-02
3.179035807161432192e+00,8.705823564350162469e-02
3.179795959191838328e+00,8.700139980867652167e-02
3.180556111222244464e+00,8.694460395297615163e-02
3.181316263252650156e+00,8.688784804215547719e-02
3.182076415283056292e+00,8.683113204200948454e-02
3.182836567313462428e+00,8.677445591837326666e-02
3.183596719343868564e+00,8.671781963712194008e-02
3.184356871374274700e+00,8.666122316417046445e-02
3.185117023404680836e+00,8.660466646547379521e-02
3.185877175435086972e+00,8.654814950702657828e-02
3.186637327465493108e+00,8.649167225486323329e-02
3.187397479495899244e+00,8.643523467505789815e-02
3.188157631526304936e+00,8.637883673372431792e-02
3.188917783556711072e+00,8.632247839701572001e-02
3.189677935587117208e+00,8.626615963112489738e-02
3.190438087617523344e+00,8.620988040228413918e-02
3.191198239647929480e+00,8.615364067676495319e-02
3.191958391678335616e+00,8.609744042087827398e-02
3.192718543708741752e+00,8.604127960097426864e-02
3.193478695739147888e+00,8.598515818344226735e-02
3.194238847769553580e+00,8.592907613471076345e-02
3.194998999799959716e+00,8.587303342124724681e-02
3.195759151830365852e+00,8.581703000955825944e-02
3.196519303860771988e+00,8.576106586618932603e-02
3.197279455891178124e+00,8.570514095772481522e-02
3.198039607921584260e+00,8.564925525078789792e-02
3.198799759951990396e+00,8.559340871204057510e-02
3.199559911982396532e+00,8.553760130818348351e-02
3.200320064012802224e+00,8.548183300595600664e-02
3.201080216043208360e+00,8.542610377213594175e-02
3.201840368073614496e+00,8.537041357353977733e-02
3.202600520104020632e+00,8.531476237702234622e-02
3.203360672134426768e+00,8.525915014947699211e-02
3.204120824164832904e+00,8.520357685783533364e-02
3.204880976195239040e+00,8.514804246906727825e-02
3.205641128225645176e+00,8.509254695018100834e-02
3.206401280256050867e+00,8.503709026822284245e-02
3.207161432286457003e+00,8.498167239027717978e-02
3.207921584316863139e+00,8.492629328346650019e-02
3.208681736347269275e+00,8.487095291495125315e-02
3.209441888377675411e+00,8.481565125192988552e-02
3.210202040408081547e+00,8.476038826163863338e-02
3.210962192438487683e+00,8.470516391135160528e-02
3.211722344468893819e+00,8.464997816838064348e-02
3.212482496499299511e+00,8.459483100007531009e-02
3.213242648529705647e+00,8.453972237382270660e-02
3.214002800560111783e+00,8.448465225704768211e-02
3.214762952590517919e+00,8.442962061721247247e-02
3.215523104620924055e+00,8.437462742181686681e-02
3.216283256651330191e+00,8.431967263839799942e-02
3.217043408681736327e+00,8.426475623453039132e-02
3.217803560712142463e+00,8.420987817782585316e-02
3.218563712742548155e+00,8.415503843593345745e-02
3.219323864772954291e+00,8.410023697653934427e-02
3.220084016803360427e+00,8.404547376736690167e-02
3.220844168833766563e+00,8.399074877617652979e-02
3.221604320864172699e+00,8.393606197076561304e-02
3.222364472894578835e+00,8.388141331896856179e-02
3.223124624924984971e+00,8.382680278865657642e-02
3.223884776955391107e+00,8.377223034773777222e-02
3.224644928985796799e+00,8.371769596415702674e-02
3.225405081016202935e+00,8.366319960589591043e-02
3.226165233046609071e+00,8.360874124097267268e-02
3.226925385077015207e+00,8.355432083744220029e-02
3.227685537107421343e+00,8.349993836339589248e-02
3.228445689137827479e+00,8.344559378696170260e-02
3.229205841168233615e+00,8.339128707630397153e-02
3.229965993198639751e+00,8.333701819962345547e-02
3.230726145229045443e+00,8.328278712515725657e-02
3.231486297259451579e+00,8.322859382117868410e-02
3.232246449289857715e+00,8.317443825599732388e-02
3.233006601320263851e+00,8.312032039795889948e-02
3.233766753350669987e+00,8.306624021544530001e-02
3.234526905381076123e+00,8.301219767687437190e-02
3.235287057411482259e+00,8.295819275070005772e-02
3.236047209441888395e+00,8.290422540541217411e-02
3.236807361472294087e+00,8.285029560953648120e-02
3.237567513502700223e+00,8.279640333163446053e-02
3.238327665533106359e+00,8.274254854030349549e-02
3.239087817563512495e+00,8.268873120417664924e-02
3.239847969593918631e+00,8.263495129192266475e-02
3.240608121624324767e+00,8.258120877224583989e-02
3.241368273654730903e+00,8.252750361388615230e-02
3.242128425685137039e+00,8.247383578561894024e-02
3.242888577715542731e+00,8.242020525625515237e-02
3.243648729745948867e+00,8.236661199464095917e-02
3.244408881776355003e+00,8.231305596965798888e-02
3.245169033806761139e+00,8.225953715022316093e-02
3.245929185837167275e+00,8.220605550528858885e-02
3.246689337867573411e+00,8.215261100384158022e-02
3.247449489897979547e+00,8.209920361490459506e-02
3.248209641928385683e+00,8.204583330753514869e-02
3.248969793958791819e+00,8.199250005082575621e-02
3.249729945989197510e+00,8.193920381390397412e-02
3.250490098019603646e+00,8.188594456593217830e-02
3.251250250050009782e+00,8.183272227610766114e-02
3.252010402080415918e+00,8.177953691366253441e-02
3.252770554110822054e+00,8.172638844786365986e-02
3.253530706141228190e+00,8.167327684801256593e-02
3.254290858171634326e+00,8.162020208344547556e-02
3.255051010202040462e+00,8.156716412353318124e-02
3.255811162232446154e+00,8.151416293768108667e-02
3.256571314262852290e+00,8.146119849532898471e-02
3.257331466293258426e+00,8.140827076595116840e-02
3.258091618323664562e+00,8.135537971905631993e-02
3.258851770354070698e+00,8.130252532418746902e-02
3.259611922384476834e+00,8.124970755092190966e-02
3.260372074414882970e+00,8.119692636887115844e-02
3.261132226445289106e+00,8.114418174768095460e-02
3.261892378475694798e+00,8.109147365703114896e-02
3.262652530506100934e+00,8.103880206663562069e-02
3.263412682536507070e+00,8.098616694624233281e-02
3.264172834566913206e+00,8.093356826563322115e-02
3.264932986597319342e+00,8.088100599462412499e-02
3.265693138627725478e+00,8.082848010306477315e-02
3.266453290658131614e+00,8.077599056083871465e-02
3.267213442688537750e+00,8.072353733786323537e-02
3.267973594718943442e+00,8.067112040408941365e-02
3.268733746749349578e+00,8.061873972950187039e-02
3.269493898779755714e+00,8.056639528411899120e-02
3.270254050810161850e+00,8.051408703799260713e-02
3.271014202840567986e+00,8.046181496120816123e-02
3.271774354870974122e+00,8.040957902388448653e-02
3.272534506901380258e+00,8.035737919617388925e-02
3.273294658931786394e+00,8.030521544826201008e-02
3.274054810962192086e+00,8.025308775036782416e-02
3.274814962992598222e+00,8.020099607274350229e-02
3.275575115023004358e+00,8.014894038567453582e-02
3.276335267053410494e+00,8.009692065947950079e-02
3.277095419083816630e+00,8.004493686451014112e-02
3.277855571114222766e+00,7.999298897115122986e-02
3.278615723144628902e+00,7.994107694982052759e-02
3.279375875175035038e+00,7.988920077096886563e-02
3.280136027205440730e+00,7.983736040507992404e-02
3.280896179235846866e+00,7.978555582267018997e-02
