t,H,H_slow,V_freq,dH_dt,dH_dt_noisy
2.248649729945989293e+02,2.160113944053121404e-01,2.192206921889921500e-01,1.030789492805328084e-01,-6.001343327234273661e-05,-2.182821577303862420e-04
2.249249849969993988e+02,2.160077945229333662e-01,2.192142751275472090e-01,1.030819044886534946e-01,-5.995902960362863021e-05,-3.003784832367208576e-05
2.249849969993998684e+02,2.160041979039937221e-01,2.192078636991364182e-01,1.030848568445021374e-01,-5.990467372377159677e-05,5.774115934295135147e-05
2.250450090018003664e+02,2.160006045456178414e-01,2.192014578990220952e-01,1.030878063507719017e-01,-5.985036559190762273e-05,-6.536426881997148405e-05
2.251050210042008359e+02,2.159970144449326612e-01,2.191950577224704710e-01,1.030907530101534547e-01,-5.979610516719177649e-05,-1.601328342909520827e-04
2.251650330066013055e+02,2.159934275990674502e-01,2.191886631647516626e-01,1.030936968253349517e-01,-5.974189240879820839e-05,5.652469106060674538e-05
2.252250450090018035e+02,2.159898440051538915e-01,2.191822742211396446e-01,1.030966377990020361e-01,-5.968772727593229382e-05,-2.200186687063351848e-05
2.252850570114022730e+02,2.159862636603259722e-01,2.191758908869122224e-01,1.030995759338378254e-01,-5.963360972781935748e-05,-1.481803290788825055e-04
2.253450690138027710e+02,2.159826865617200664e-01,2.191695131573511701e-01,1.031025112325229254e-01,-5.957953972370640811e-05,-5.521080056769184555e-05
2.254050810162032406e+02,2.159791127064748795e-01,2.191631410277420922e-01,1.031054436977354299e-01,-5.952551722286734265e-05,-8.010277234063980709e-05
2.254650930186037101e+02,2.159755420917315316e-01,2.191567744933743955e-01,1.031083733321509072e-01,-5.947154218460468100e-05,-1.317057808264123983e-04
2.255251050210042081e+02,2.159719747146334190e-01,2.191504135495414840e-01,1.031113001384424133e-01,-5.941761456823135140e-05,1.169195401073167234e-04
2.255851170234046776e+02,2.159684105723263525e-01,2.191440581915405639e-01,1.031142241192805065e-01,-5.936373433309584391e-05,2.844151436905676300e-04
2.256451290258051472e+02,2.159648496619584745e-01,2.191377084146727550e-01,1.031171452773332053e-01,-5.930990143856399582e-05,-1.652191617671545541e-04
2.257051410282056452e+02,2.159612919806802589e-01,2.191313642142429796e-01,1.031200636152660166e-01,-5.925611584403026738e-05,-8.654233673221910673e-05
2.257651530306061147e+02,2.159577375256446219e-01,2.191250255855601015e-01,1.031229791357419490e-01,-5.920237750891080286e-05,-2.506792282988378590e-04
2.258251650330066127e+02,2.159541862940067281e-01,2.191186925239368422e-01,1.031258918414214715e-01,-5.914868639264343059e-05,-3.287831159951196233e-04
2.258851770354070823e+02,2.159506382829242122e-01,2.191123650246898091e-01,1.031288017349625552e-01,-5.909504245469373446e-05,1.643263833355885443e-04
2.259451890378075518e+02,2.159470934895569294e-01,2.191060430831394401e-01,1.031317088190206455e-01,-5.904144565454551297e-05,-1.965339809297308722e-04
2.260052010402080498e+02,2.159435519110672330e-01,2.190997266946101141e-01,1.031346130962486896e-01,-5.898789595171465699e-05,5.655893457266205314e-06
2.260652130426085193e+02,2.159400135446197244e-01,2.190934158544300403e-01,1.031375145692971090e-01,-5.893439330573440466e-05,-3.330926069982091849e-04
2.261252250450089889e+02,2.159364783873814198e-01,2.190871105579312861e-01,1.031404132408137858e-01,-5.888093767616054547e-05,-1.898085160293165770e-04
2.261852370474094869e+02,2.159329464365216944e-01,2.190808108004498322e-01,1.031433091134441177e-01,-5.882752902258269606e-05,3.258903652944854278e-05
2.262452490498099564e+02,2.159294176892122274e-01,2.190745165773255176e-01,1.031462021898309767e-01,-5.877416730460001404e-05,3.293213882823357950e-05
2.263052610522104260e+02,2.159258921426270850e-01,2.190682278839020392e-01,1.031490924726147368e-01,-5.872085248184548412e-05,-1.510188866753470465e-05
2.263652730546109240e+02,2.159223697939427200e-01,2.190619447155270350e-01,1.031519799644332047e-01,-5.866758451397377505e-05,1.976014389529113667e-05
2.264252850570113935e+02,2.159188506403378893e-01,2.190556670675519180e-01,1.031548646679217446e-01,-5.861436336066123964e-05,-1.839766711918027815e-05
2.264852970594118915e+02,2.159153346789937367e-01,2.190493949353320424e-01,1.031577465857131254e-01,-5.856118898160938419e-05,1.387576673186234958e-04
2.265453090618123611e+02,2.159118219070937927e-01,2.190431283142266483e-01,1.031606257204376736e-01,-5.850806133654920527e-05,2.779150744334412879e-04
2.266053210642128306e+02,2.159083123218238642e-01,2.190368671995987782e-01,1.031635020747231624e-01,-5.845498038522557727e-05,5.103965943290004667e-05
2.266653330666133286e+02,2.159048059203721726e-01,2.190306115868154158e-01,1.031663756511948388e-01,-5.840194608741199750e-05,-8.397483221439333795e-05
2.267253450690137981e+02,2.159013026999292983e-01,2.190243614712474030e-01,1.031692464524754660e-01,-5.834895840290711677e-05,-2.670673688771974062e-04
2.267853570714142677e+02,2.158978026576881259e-01,2.190181168482694396e-01,1.031721144811852814e-01,-5.829601729152953521e-05,-1.587758192133782828e-04
2.268453690738147657e+02,2.158943057908439822e-01,2.190118777132601113e-01,1.031749797399419827e-01,-5.824312271312994532e-05,-1.262857430432696689e-04
2.269053810762152352e+02,2.158908120965944422e-01,2.190056440616018896e-01,1.031778422313607696e-01,-5.819027462756771324e-05,2.264108955820331981e-04
2.269653930786157332e+02,2.158873215721395511e-01,2.189994158886811038e-01,1.031807019580543577e-01,-5.813747299474383845e-05,-3.709444102032379183e-04
2.270254050810162028e+02,2.158838342146816303e-01,2.189931931898879414e-01,1.031835589226328814e-01,-5.808471777457406560e-05,-2.207468042082053365e-04
2.270854170834166723e+02,2.158803500214253879e-01,2.189869759606165034e-01,1.031864131277040186e-01,-5.803200892699669072e-05,-2.675647896934133917e-04
2.271454290858171703e+02,2.158768689895778914e-01,2.189807641962647489e-01,1.031892645758728938e-01,-5.797934641197776545e-05,1.116277994355259907e-04
2.272054410882176398e+02,2.158733911163485120e-01,2.189745578922344948e-01,1.031921132697421473e-01,-5.792673018950068864e-05,-2.006845023954524339e-04
2.272654530906181094e+02,2.158699163989490910e-01,2.189683570439314719e-01,1.031949592119118658e-01,-5.787416021958442097e-05,-4.287765914073853198e-04
2.273254650930186074e+02,2.158664448345937181e-01,2.189621616467652410e-01,1.031978024049796522e-01,-5.782163646226266829e-05,-4.727061916083794826e-04
2.273854770954190769e+02,2.158629764204988699e-01,2.189559716961492486e-01,1.032006428515405833e-01,-5.776915887759342255e-05,-5.979574378504521107e-07
2.274454890978195749e+02,2.158595111538834099e-01,2.189497871875008550e-01,1.032034805541872241e-01,-5.771672742566156394e-05,-3.889773788334964055e-04
2.275055011002200445e+02,2.158560490319685332e-01,2.189436081162412229e-01,1.032063155155096140e-01,-5.766434206657539141e-05,1.571732374118148246e-04
2.275655131026205140e+02,2.158525900519778218e-01,2.189374344777954839e-01,1.032091477380952804e-01,-5.761200276046922475e-05,1.495611915551225534e-04
2.276255251050210120e+02,2.158491342111371059e-01,2.189312662675925447e-01,1.032119772245292388e-01,-5.755970946749299627e-05,-2.899852152318090829e-04
2.276855371074214816e+02,2.158456815066747414e-01,2.189251034810652530e-01,1.032148039773939791e-01,-5.750746214783220012e-05,-1.313891885263178871e-04
2.277455491098219511e+02,2.158422319358213048e-01,2.189189461136502868e-01,1.032176279992695067e-01,-5.745526076168707558e-05,-5.951666115904744991e-05
2.278055611122224491e+02,2.158387854958013774e-01,2.189127941607432459e-01,1.032204492927589756e-01,-5.740310527027701198e-05,-3.627276594164971263e-04
2.278655731146229186e+02,2.158353421837967689e-01,2.189066476174465758e-01,1.032232678606282983e-01,-5.735099564201789901e-05,-3.112014947126291969e-04
2.279255851170233882e+02,2.158319019970608710e-01,2.189005064791403610e-01,1.032260837054768954e-01,-5.729893184044671656e-05,-1.914044620100867626e-04
2.279855971194238862e+02,2.158284649328640337e-01,2.188943707412795703e-01,1.032288968298605697e-01,-5.724691382764154207e-05,-7.239732003874622816e-05
2.280456091218243557e+02,2.158250309884786611e-01,2.188882403993225867e-01,1.032317072363330007e-01,-5.719494156570126969e-05,-1.038327753825291029e-05
2.281056211242248537e+02,2.158216001611791279e-01,2.188821154487310960e-01,1.032345149274458140e-01,-5.714301501674561024e-05,-4.409214541863663481e-04
2.281656331266253233e+02,2.158181724482418073e-01,2.188759958849700871e-01,1.032373199057484842e-01,-5.709113414291422384e-05,-1.762661416292111218e-05
2.282256451290257928e+02,2.158147478469450709e-01,2.188698817035079347e-01,1.032401221737884317e-01,-5.703929890636671995e-05,-8.873198291714246835e-05
2.282856571314262908e+02,2.158113263545693716e-01,2.188637728998163168e-01,1.032429217341110095e-01,-5.698750926928699417e-05,-1.188000892688363696e-04
2.283456691338267603e+02,2.158079079683970503e-01,2.188576694693702696e-01,1.032457185892594331e-01,-5.693576519387542195e-05,-1.580362263099572271e-04
2.284056811362272299e+02,2.158044926857125845e-01,2.188515714076481322e-01,1.032485127417748505e-01,-5.688406664235839960e-05,1.396009771903300694e-04
2.284656931386277279e+02,2.158010805038023672e-01,2.188454787101316301e-01,1.032513041941963000e-01,-5.683241357698053803e-05,2.464488684607457234e-04
2.285257051410281974e+02,2.157976714199548451e-01,2.188393913723057915e-01,1.032540929490607523e-01,-5.678080596000379537e-05,-1.575029911562211274e-04
2.285857171434286954e+02,2.157942654314604358e-01,2.188333093896589476e-01,1.032568790089030686e-01,-5.672924375371441591e-05,-1.000820289916115830e-04
2.286457291458291650e+02,2.157908625356115828e-01,2.188272327576828435e-01,1.032596623762560284e-01,-5.667772692042293003e-05,-3.834512718026456967e-04
2.287057411482296345e+02,2.157874627297027559e-01,2.188211614718724995e-01,1.032624430536503157e-01,-5.662625542245201121e-05,-1.465640645937527791e-04
2.287657531506301325e+02,2.157840660110304232e-01,2.188150955277262943e-01,1.032652210436145329e-01,-5.657482922215642529e-05,7.153563948084052607e-05
2.288257651530306021e+02,2.157806723768930235e-01,2.188090349207458818e-01,1.032679963486751590e-01,-5.652344828190134646e-05,-8.603608686800943647e-05
2.288857771554310716e+02,2.157772818245910496e-01,2.188029796464363852e-01,1.032707689713566190e-01,-5.647211256407710239e-05,5.731142074136678943e-06
2.289457891578315696e+02,2.157738943514269647e-01,2.187969297003061475e-01,1.032735389141812288e-01,-5.642082203109570482e-05,-8.723817273417221511e-05
2.290058011602320391e+02,2.157705099547052863e-01,2.187908850778668424e-01,1.032763061796692083e-01,-5.636957664539084950e-05,-4.511736190156661843e-05
2.290658131626325371e+02,2.157671286317324744e-01,2.187848457746335851e-01,1.032790707703386962e-01,-5.631837636941184472e-05,6.896211982848442354e-05
2.291258251650330067e+02,2.157637503798170708e-01,2.187788117861247106e-01,1.032818326887057353e-01,-5.626722116563575432e-05,8.930449043407687843e-05
2.291858371674334762e+02,2.157603751962695604e-01,2.187727831078619678e-01,1.032845919372842730e-01,-5.621611099655438731e-05,-4.524440917847693806e-04
2.292458491698339742e+02,2.157570030784024540e-01,2.187667597353703808e-01,1.032873485185861751e-01,-5.616504582468383883e-05,-1.055730714906434294e-04
2.293058611722344438e+02,2.157536340235303163e-01,2.187607416641783875e-01,1.032901024351212116e-01,-5.611402561256275540e-05,-6.433953882553836287e-04
2.293658731746349133e+02,2.157502680289696551e-01,2.187547288898176456e-01,1.032928536893970434e-01,-5.606305032274626343e-05,-5.821605329443204529e-05
2.294258851770354113e+02,2.157469050920390319e-01,2.187487214078232545e-01,1.032956022839192772e-01,-5.601211991781464283e-05,-1.695702322168184920e-04
2.294858971794358808e+02,2.157435452100589512e-01,2.187427192137336163e-01,1.032983482211913967e-01,-5.596123436036378601e-05,-1.785552924105580073e-04
2.295459091818363504e+02,2.157401883803519993e-01,2.187367223030904639e-01,1.033010915037148036e-01,-5.591039361301560623e-05,2.522355993916066742e-04
2.296059211842368484e+02,2.157368346002427606e-01,2.187307306714388055e-01,1.033038321339887905e-01,-5.585959763841456815e-05,1.243971045021345070e-05
2.296659331866373179e+02,2.157334838670577626e-01,2.187247443143271186e-01,1.033065701145106097e-01,-5.580884639921554480e-05,1.674707620770436625e-04
2.297259451890378159e+02,2.157301361781255866e-01,2.187187632273071003e-01,1.033093054477753625e-01,-5.575813985810376683e-05,6.705522633477275628e-05
2.297859571914382855e+02,2.157267915307768402e-01,2.187127874059338339e-01,1.033120381362760964e-01,-5.570747797778441424e-05,2.791883605769900707e-04
2.298459691938387550e+02,2.157234499223441015e-01,2.187068168457657058e-01,1.033147681825037356e-01,-5.565686072098001425e-05,-1.064767828177720730e-04
2.299059811962392530e+02,2.157201113501619749e-01,2.187008515423644606e-01,1.033174955889471641e-01,-5.560628805043911493e-05,-1.078255039051310602e-04
2.299659931986397226e+02,2.157167758115670630e-01,2.186948914912952013e-01,1.033202203580931150e-01,-5.555575992892414217e-05,-7.519953262956306371e-05
2.300260052010401921e+02,2.157134433038979948e-01,2.186889366881263341e-01,1.033229424924262674e-01,-5.550527631922354266e-05,4.329551833039725368e-04
2.300860172034406901e+02,2.157101138244953975e-01,2.186829871284295679e-01,1.033256619944292048e-01,-5.545483718415091662e-05,-1.435842513605327972e-04
2.301460292058411596e+02,2.157067873707018413e-01,2.186770428077800255e-01,1.033283788665824016e-01,-5.540444248652506842e-05,-5.087202722148819644e-05
2.302060412082416576e+02,2.157034639398620335e-01,2.186711037217561326e-01,1.033310931113642500e-01,-5.535409218920556845e-05,2.188471912982100070e-04
2.302660532106421272e+02,2.157001435293225966e-01,2.186651698659396181e-01,1.033338047312510749e-01,-5.530378625505979334e-05,1.287663524025487588e-04
2.303260652130425967e+02,2.156968261364321515e-01,2.186592412359155690e-01,1.033365137287170499e-01,-5.525352464697680377e-05,-1.548325828049911814e-04
2.303860772154430947e+02,2.156935117585414008e-01,2.186533178272724309e-01,1.033392201062343224e-01,-5.520330732787428335e-05,2.932782128282443467e-04
2.304460892178435643e+02,2.156902003930029621e-01,2.186473996356019245e-01,1.033419238662729167e-01,-5.515313426068205876e-05,4.074220050250196832e-05
2.305061012202440338e+02,2.156868920371715626e-01,2.186414866564991843e-01,1.033446250113007614e-01,-5.510300540835944699e-05,2.341515033959037256e-04
2.305661132226445318e+02,2.156835866884038444e-01,2.186355788855626481e-01,1.033473235437837034e-01,-5.505292073387877544e-05,6.598970510982002705e-05
2.306261252250450013e+02,2.156802843440585316e-01,2.186296763183940284e-01,1.033500194661854943e-01,-5.500288020023839236e-05,1.005256764902483853e-04
2.306861372274454993e+02,2.156769850014962631e-01,2.186237789505984519e-01,1.033527127809677898e-01,-5.495288377045399325e-05,-2.034556484822978178e-04
2.307461492298459689e+02,2.156736886580797874e-01,2.186178867777843760e-01,1.033554034905901781e-01,-5.490293140756816181e-05,2.287507040105006702e-04
2.308061612322464384e+02,2.156703953111737959e-01,2.186119997955635608e-01,1.033580915975101100e-01,-5.485302307463735955e-05,-1.950467447379091888e-04
2.308661732346469364e+02,2.156671049581450339e-01,2.186061179995510972e-01,1.033607771041829965e-01,-5.480315873474406879e-05,-3.942787466032983450e-05
2.309261852370474060e+02,2.156638175963621895e-01,2.186002413853654069e-01,1.033634600130621251e-01,-5.475333835098898649e-05,1.626945710465098403e-04
2.309861972394478755e+02,2.156605332231960048e-01,2.185943699486283254e-01,1.033661403265986878e-01,-5.470356188649189155e-05,-1.225840681878193408e-04
2.310462092418483735e+02,2.156572518360192203e-01,2.185885036849649354e-01,1.033688180472417950e-01,-5.465382930440031845e-05,-3.077413857603478257e-05
2.311062212442488430e+02,2.156539734322066026e-01,2.185826425900036507e-01,1.033714931774384893e-01,-5.460414056787828152e-05,-5.294584891635071026e-05
2.311662332466493410e+02,2.156506980091348613e-01,2.185767866593763264e-01,1.033741657196336761e-01,-5.455449564010887709e-05,-2.320689264579488113e-05
2.312262452490498106e+02,2.156474255641828153e-01,2.185709358887180098e-01,1.033768356762702068e-01,-5.450489448430382439e-05,6.355933484286107227e-05
2.312862572514502801e+02,2.156441560947311986e-01,2.185650902736671897e-01,1.033795030497888234e-01,-5.445533706368611837e-05,-3.540775309669079245e-04
2.313462692538507781e+02,2.156408895981627993e-01,2.185592498098656578e-01,1.033821678426281726e-01,-5.440582334150564220e-05,-1.592365516536280970e-04
2.314062812562512477e+02,2.156376260718623761e-01,2.185534144929585088e-01,1.033848300572248052e-01,-5.435635328103136099e-05,3.587339570268809432e-04
2.314662932586517172e+02,2.156343655132167692e-01,2.185475843185942235e-01,1.033874896960132184e-01,-5.430692684555652600e-05,-4.450413254296679377e-04
2.315263052610522152e+02,2.156311079196147062e-01,2.185417592824245858e-01,1.033901467614257719e-01,-5.425754399838739889e-05,-1.816411591618940775e-04
2.315863172634526848e+02,2.156278532884470800e-01,2.185359393801047656e-01,1.033928012558927578e-01,-5.420820470286320109e-05,1.054838240177782935e-04
2.316463292658531543e+02,2.156246016171066426e-01,2.185301246072931802e-01,1.033954531818423866e-01,-5.415890892233356235e-05,-4.223636207320892997e-04
2.317063412682536523e+02,2.156213529029882281e-01,2.185243149596516332e-01,1.033981025417007316e-01,-5.410965662017500066e-05,-2.264642455726329536e-04
2.317663532706541218e+02,2.156181071434886687e-01,2.185185104328452588e-01,1.034007493378918258e-01,-5.406044775978138123e-05,-2.147722095627080711e-04
2.318263652730546198e+02,2.156148643360067951e-01,2.185127110225425495e-01,1.034033935728375792e-01,-5.401128230456998802e-05,2.594462983915909863e-04
2.318863772754550894e+02,2.156116244779434366e-01,2.185069167244153010e-01,1.034060352489578338e-01,-5.396216021797718698e-05,-2.277023089680219937e-04
2.319463892778555589e+02,2.156083875667014760e-01,2.185011275341386394e-01,1.034086743686703086e-01,-5.391308146346623226e-05,7.249780245741307993e-05
2.320064012802560569e+02,2.156051535996857671e-01,2.184953434473910772e-01,1.034113109343906683e-01,-5.386404600451425578e-05,-1.798386704503464534e-04
2.320664132826565265e+02,2.156019225743031342e-01,2.184895644598544018e-01,1.034139449485324547e-01,-5.381505380462007354e-05,-5.172479091061988932e-05
2.321264252850569960e+02,2.155986944879625111e-01,2.184837905672137315e-01,1.034165764135071275e-01,-5.376610482731285917e-05,-2.803443628391180968e-04
2.321864372874574940e+02,2.155954693380747189e-01,2.184780217651575984e-01,1.034192053317240650e-01,-5.371719903612525576e-05,-3.479585864213267997e-04
2.322464492898579635e+02,2.155922471220526881e-01,2.184722580493778099e-01,1.034218317055905501e-01,-5.366833639462980504e-05,-1.473618666339336842e-04
2.323064612922584615e+02,2.155890278373112645e-01,2.184664994155695039e-01,1.034244555375117558e-01,-5.361951686640598763e-05,-3.288546922183051432e-04
2.323664732946589311e+02,2.155858114812674031e-01,2.184607458594311491e-01,1.034270768298908016e-01,-5.357074041506537654e-05,-8.886035351739429928e-05
2.324264852970594006e+02,2.155825980513399742e-01,2.184549973766646003e-01,1.034296955851286559e-01,-5.352200700422908575e-05,-2.986650298740583739e-05
2.324864972994598986e+02,2.155793875449499297e-01,2.184492539629750152e-01,1.034323118056242746e-01,-5.347331659755379107e-05,2.828257320127404114e-05
2.325465093018603682e+02,2.155761799595201644e-01,2.184435156140708822e-01,1.034349254937744489e-01,-5.342466915870137251e-05,2.519986768755345398e-04
2.326065213042608377e+02,2.155729752924756271e-01,2.184377823256640205e-01,1.034375366519739020e-01,-5.337606465136493505e-05,2.302851441986113797e-04
2.326665333066613357e+02,2.155697735412432092e-01,2.184320540934696075e-01,1.034401452826153034e-01,-5.332750303925232888e-05,-2.741643728314596337e-04
2.327265453090618053e+02,2.155665747032519397e-01,2.184263309132061237e-01,1.034427513880891714e-01,-5.327898428610523124e-05,-2.032723478189688590e-04
2.327865573114623032e+02,2.155633787759327069e-01,2.184206127805954356e-01,1.034453549707839842e-01,-5.323050835566965622e-05,2.846087834946778783e-04
2.328465693138627728e+02,2.155601857567184809e-01,2.184148996913626850e-01,1.034479560330860831e-01,-5.318207521172284291e-05,-6.424297630871803294e-05
2.329065813162632423e+02,2.155569956430442580e-01,2.184091916412363721e-01,1.034505545773797552e-01,-5.313368481806111238e-05,-1.304385615583778424e-04
2.329665933186637403e+02,2.155538084323469772e-01,2.184034886259483554e-01,1.034531506060471645e-01,-5.308533713849986763e-05,1.609623278274858961e-04
2.330266053210642099e+02,2.155506241220656594e-01,2.183977906412338243e-01,1.034557441214684070e-01,-5.303703213688053253e-05,-1.781434535145684744e-04
2.330866173234646794e+02,2.155474427096412404e-01,2.183920976828312710e-01,1.034583351260214834e-01,-5.298876977705754138e-05,1.335544392739741585e-04
2.331466293258651774e+02,2.155442641925167935e-01,2.183864097464825182e-01,1.034609236220822986e-01,-5.294055002291828821e-05,-1.135049508261257905e-04
2.332066413282656470e+02,2.155410885681372513e-01,2.183807268279327751e-01,1.034635096120246622e-01,-5.289237283835537123e-05,2.058718202917348685e-04
2.332666533306661165e+02,2.155379158339496559e-01,2.183750489229305813e-01,1.034660930982203020e-01,-5.284423818729695049e-05,-8.210376673649227299e-05
2.333266653330666145e+02,2.155347459874030480e-01,2.183693760272277240e-01,1.034686740830388363e-01,-5.279614603368679854e-05,1.109793025734032992e-04
2.333866773354670840e+02,2.155315790259484110e-01,2.183637081365794597e-01,1.034712525688478019e-01,-5.274809634148516779e-05,1.588573300438329622e-04
2.334466893378675820e+02,2.155284149470388377e-01,2.183580452467442645e-01,1.034738285580126677e-01,-5.270008907468527043e-05,2.702795103700273869e-04
2.335067013402680516e+02,2.155252537481293085e-01,2.183523873534840287e-01,1.034764020528967793e-01,-5.265212419728812487e-05,-2.121346627796237441e-04
2.335667133426685211e+02,2.155220954266768851e-01,2.183467344525639176e-01,1.034789730558613868e-01,-5.260420167332250513e-05,-1.295076784202650393e-04
2.336267253450690191e+02,2.155189399801406558e-01,2.183410865397524547e-01,1.034815415692656726e-01,-5.255632146684233869e-05,-3.361306252514434162e-04
2.336867373474694887e+02,2.155157874059816514e-01,2.183354436108215502e-01,1.034841075954667233e-01,-5.250848354191282874e-05,-3.972701369374411189e-04
2.337467493498699582e+02,2.155126377016629569e-01,2.183298056615463612e-01,1.034866711368195163e-01,-5.246068786262693406e-05,-1.520577470102092894e-04
2.338067613522704562e+02,2.155094908646496554e-01,2.183241726877054312e-01,1.034892321956769473e-01,-5.241293439309929747e-05,-2.066887564886947358e-05
2.338667733546709258e+02,2.155063468924088288e-01,2.183185446850806344e-01,1.034917907743898441e-01,-5.236522309746190901e-05,1.980982845367170635e-04
2.339267853570714237e+02,2.155032057824095848e-01,2.183129216494571478e-01,1.034943468753068974e-01,-5.231755393987191222e-05,-1.357027735989039803e-04
2.339867973594718933e+02,2.155000675321229742e-01,2.183073035766235626e-01,1.034969005007747300e-01,-5.226992688450119579e-05,3.297282173765898167e-04
2.340468093618723628e+02,2.154969321390221570e-01,2.183016904623717169e-01,1.034994516531378972e-01,-5.222234189555200606e-05,-1.600385742179646150e-05
2.341068213642728608e+02,2.154937996005822365e-01,2.182960823024968633e-01,1.035020003347388029e-01,-5.217479893724133455e-05,1.238134562261230848e-04
2.341668333666733304e+02,2.154906699142803139e-01,2.182904790927974736e-01,1.035045465479178251e-01,-5.212729797380698943e-05,-1.036002878554861625e-04
2.342268453690737999e+02,2.154875430775955447e-01,2.182848808290754894e-01,1.035070902950132044e-01,-5.207983896950933028e-05,-3.039319973850731463e-04
2.342868573714742979e+02,2.154844190880090549e-01,2.182792875071361272e-01,1.035096315783611137e-01,-5.203242188863473755e-05,2.644214245262988612e-04
2.343468693738747675e+02,2.154812979430039965e-01,2.182736991227878787e-01,1.035121704002956167e-01,-5.198504669548260210e-05,-1.104430977446242430e-04
2.344068813762752654e+02,2.154781796400654925e-01,2.182681156718427051e-01,1.035147067631486950e-01,-5.193771335437746828e-05,1.700464552113761124e-04
2.344668933786757350e+02,2.154750641766807473e-01,2.182625371501157874e-01,1.035172406692502350e-01,-5.189042182966729921e-05,-1.263272228425556861e-04
2.345269053810762045e+02,2.154719515503388805e-01,2.182569635534256924e-01,1.035197721209280552e-01,-5.184317208571567054e-05,6.496498722359337079e-05
2.345869173834767025e+02,2.154688417585311211e-01,2.182513948775943180e-01,1.035223011205078508e-01,-5.179596408691304610e-05,-8.428880678817065740e-05
2.346469293858771721e+02,2.154657347987506133e-01,2.182458311184468924e-01,1.035248276703132214e-01,-5.174879779766810434e-05,-1.217549047629496329e-04
2.347069413882776416e+02,2.154626306684925552e-01,2.182402722718119470e-01,1.035273517726657128e-01,-5.170167318241207510e-05,-8.228046817559831068e-05
2.347669533906781396e+02,2.154595293652541155e-01,2.182347183335214269e-01,1.035298734298847334e-01,-5.165459020559093339e-05,8.396144380071727696e-05
2.348269653930786092e+02,2.154564308865345446e-01,2.182291692994105248e-01,1.035323926442876519e-01,-5.160754883168274659e-05,-2.941573003676228870e-04
2.348869773954791071e+02,2.154533352298350357e-01,2.182236251653178472e-01,1.035349094181896856e-01,-5.156054902517859251e-05,-2.473304178052178099e-04
2.349469893978795767e+02,2.154502423926588084e-01,2.182180859270852757e-01,1.035374237539040121e-01,-5.151359075059903925e-05,1.441310778339758702e-04
2.350070014002800463e+02,2.154471523725110527e-01,2.182125515805580507e-01,1.035399356537416993e-01,-5.146667397247159381e-05,-1.995829905052353553e-04
2.350670134026805442e+02,2.154440651668990681e-01,2.182070221215847705e-01,1.035424451200117058e-01,-5.141979865536105976e-05,-1.600402673341927526e-05
2.351270254050810138e+02,2.154409807733320414e-01,2.182014975460173090e-01,1.035449521550209223e-01,-5.137296476384178162e-05,-3.225527763256645988e-04
2.351870374074814833e+02,2.154378991893212414e-01,2.181959778497109259e-01,1.035474567610741303e-01,-5.132617226251672687e-05,-9.612540408889151742e-05
2.352470494098819813e+02,2.154348204123799349e-01,2.181904630285242119e-01,1.035499589404740434e-01,-5.127942111600707759e-05,1.667880501976943793e-04
2.353070614122824509e+02,2.154317444400233594e-01,2.181849530783190882e-01,1.035524586955212517e-01,-5.123271128895049570e-05,-3.622344334830084284e-05
2.353670734146829204e+02,2.154286712697688067e-01,2.181794479949607790e-01,1.035549560285142778e-01,-5.118604274601673554e-05,-1.149437267375356020e-05
2.354270854170834184e+02,2.154256008991355109e-01,2.181739477743178668e-01,1.035574509417495487e-01,-5.113941545188595977e-05,-1.319421387196855508e-04
2.354870974194838880e+02,2.154225333256448160e-01,2.181684524122623203e-01,1.035599434375213956e-01,-5.109282937126435192e-05,-3.359617669580660846e-05
2.355471094218843859e+02,2.154194685468199810e-01,2.181629619046693558e-01,1.035624335181220684e-01,-5.104628446888411636e-05,-4.100589152250747461e-04
2.356071214242848555e+02,2.154164065601863187e-01,2.181574762474175755e-01,1.035649211858416935e-01,-5.099978070948960052e-05,-3.806652805597279311e-04
2.356671334266853250e+02,2.154133473632711404e-01,2.181519954363889124e-01,1.035674064429683433e-01,-5.095331805785204005e-05,2.809184448977540365e-05
2.357271454290858230e+02,2.154102909536037280e-01,2.181465194674686026e-01,1.035698892917879671e-01,-5.090689647876261992e-05,-4.074271913452727164e-04
2.357871574314862926e+02,2.154072373287154452e-01,2.181410483365452957e-01,1.035723697345844740e-01,-5.086051593703334178e-05,2.072568112389226182e-04
2.358471694338867621e+02,2.154041864861395705e-01,2.181355820395108891e-01,1.035748477736396084e-01,-5.081417639749442189e-05,1.154635557083135962e-04
2.359071814362872601e+02,2.154011384234114923e-01,2.181301205722606384e-01,1.035773234112330882e-01,-5.076787782500556678e-05,-2.950878206485319064e-04
2.359671934386877297e+02,2.153980931380685138e-01,2.181246639306931856e-01,1.035797966496425082e-01,-5.072162018444122816e-05,-4.911864882611791105e-04
2.360272054410882276e+02,2.153950506276500199e-01,2.181192121107104476e-01,1.035822674911433539e-01,-5.067540344069927649e-05,-5.392157210891533473e-04
2.360872174434886972e+02,2.153920108896973384e-01,2.181137651082177276e-01,1.035847359380090704e-01,-5.062922755869492947e-05,7.105322096602265916e-06
2.361472294458891668e+02,2.153889739217538513e-01,2.181083229191235762e-01,1.035872019925109661e-01,-5.058309250337202773e-05,-7.373300820767678706e-05
