X,A,A_noisy
3.266563680817959892e+01,7.990019678968071082e-01,8.078701759885005274e-01
3.267450544565459580e+01,7.990210233967225406e-01,8.024395300041288204e-01
3.268337408312958559e+01,7.990400669306393366e-01,7.968312819643534883e-01
3.269224272060458247e+01,7.990590985094098153e-01,7.760488736584431058e-01
3.270111135807957226e+01,7.990781181438735281e-01,8.230540965215643601e-01
3.270997999555456914e+01,7.990971258448578141e-01,8.037772829672544805e-01
3.271884863302956603e+01,7.991161216231771336e-01,7.865708416413925708e-01
3.272771727050455581e+01,7.991351054896324024e-01,8.012606340068864075e-01
3.273658590797955270e+01,7.991540774550134341e-01,7.927554417951457877e-01
3.274545454545454959e+01,7.991730375300960532e-01,7.966154723354618161e-01
3.275432318292953937e+01,7.991919857256444271e-01,7.994239125603624929e-01
3.276319182040453626e+01,7.992109220524096225e-01,8.137605215067447162e-01
3.277206045787953315e+01,7.992298465211301606e-01,8.067980643903649440e-01
3.278092909535452293e+01,7.992487591425322391e-01,8.017057632159729774e-01
3.278979773282951982e+01,7.992676599273293991e-01,7.973486484478781167e-01
3.279866637030451670e+01,7.992865488862227474e-01,8.059562831441203778e-01
3.280753500777950649e+01,7.993054260299005120e-01,8.167868287412040074e-01
3.281640364525450337e+01,7.993242913690389306e-01,7.966904568816777221e-01
3.282527228272950026e+01,7.993431449143015843e-01,8.087309368857328318e-01
3.283414092020449004e+01,7.993619866763397308e-01,7.908924458423527426e-01
3.284300955767948693e+01,7.993808166657917491e-01,8.092977519909272388e-01
3.285187819515448382e+01,7.993996348932843610e-01,8.168858720779215155e-01
3.286074683262947360e+01,7.994184413694309654e-01,8.035942037057792753e-01
3.286961547010447049e+01,7.994372361048335263e-01,7.908232980444068749e-01
3.287848410757946738e+01,7.994560191100810176e-01,7.904734063361401608e-01
3.288735274505445716e+01,7.994747903957502011e-01,7.883847458100305960e-01
3.289622138252945405e+01,7.994935499724059591e-01,7.998696966336649172e-01
3.290509002000445093e+01,7.995122978505999622e-01,7.970361888432356823e-01
3.291395865747944072e+01,7.995310340408724459e-01,8.056467217291647387e-01
3.292282729495443760e+01,7.995497585537510998e-01,7.890382072149682013e-01
3.293169593242943449e+01,7.995684713997510684e-01,8.062809405745567926e-01
3.294056456990442427e+01,7.995871725893755055e-01,7.958301658426464309e-01
3.294943320737942116e+01,7.996058621331157967e-01,7.828920963466710070e-01
3.295830184485441805e+01,7.996245400414501159e-01,8.054997514383610557e-01
3.296717048232940783e+01,7.996432063248452016e-01,7.969751990700189026e-01
3.297603911980440472e+01,7.996618609937555799e-01,8.092349783667942553e-01
3.298490775727939450e+01,7.996805040586233426e-01,7.962698851052160132e-01
3.299377639475439139e+01,7.996991355298784798e-01,8.045088827072464088e-01
3.300264503222938828e+01,7.997177554179393244e-01,7.943007812560199943e-01
3.301151366970437806e+01,7.997363637332115527e-01,8.107438842597496365e-01
3.302038230717937495e+01,7.997549604860887396e-01,8.078184884893998552e-01
3.302925094465437184e+01,7.997735456869530246e-01,8.113342400238098273e-01
3.303811958212936162e+01,7.997921193461738909e-01,8.066863703776174788e-01
3.304698821960435851e+01,7.998106814741091641e-01,8.035576013132536000e-01
3.305585685707935539e+01,7.998292320811042355e-01,8.033909163919905616e-01
3.306472549455434518e+01,7.998477711774929499e-01,8.138045468047144793e-01
3.307359413202934206e+01,7.998662987735968288e-01,7.893861390039551562e-01
3.308246276950433895e+01,7.998848148797257362e-01,7.999169214898955715e-01
3.309133140697932873e+01,7.999033195061775459e-01,7.951671813188340154e-01
3.310020004445432562e+01,7.999218126632378079e-01,7.952227447370943114e-01
3.310906868192932251e+01,7.999402943611804151e-01,7.836078597457274419e-01
3.311793731940431229e+01,7.999587646102677141e-01,7.925752435753045111e-01
3.312680595687930918e+01,7.999772234207498389e-01,8.131143562955126525e-01
3.313567459435430607e+01,7.999956708028647112e-01,7.898340752357112526e-01
3.314454323182929585e+01,8.000141067668392614e-01,7.979818873539045176e-01
3.315341186930429274e+01,8.000325313228875412e-01,8.043934782689400320e-01
3.316228050677928962e+01,8.000509444812129445e-01,7.827066538204607848e-01
3.317114914425427941e+01,8.000693462520059862e-01,7.938777799085573461e-01
3.318001778172927629e+01,8.000877366454464124e-01,8.102568069406701490e-01
3.318888641920427318e+01,8.001061156717010903e-01,8.058071666277532019e-01
3.319775505667926296e+01,8.001244833409263402e-01,7.884100819419105344e-01
3.320662369415425985e+01,8.001428396632657147e-01,8.161204809442442754e-01
3.321549233162925674e+01,8.001611846488516644e-01,7.669320662603819061e-01
3.322436096910424652e+01,8.001795183078047602e-01,8.028324195548148801e-01
3.323322960657924341e+01,8.001978406502340269e-01,8.140096593630484767e-01
3.324209824405423319e+01,8.002161516862363877e-01,7.928231148081008595e-01
3.325096688152923008e+01,8.002344514258978858e-01,8.016154608830798889e-01
3.325983551900422697e+01,8.002527398792923519e-01,7.991964979887290488e-01
3.326870415647921675e+01,8.002710170564818482e-01,8.123335209102648946e-01
3.327757279395421364e+01,8.002892829675174458e-01,8.086152297217161777e-01
3.328644143142921052e+01,8.003075376224381143e-01,7.929966687182453677e-01
3.329531006890420031e+01,8.003257810312717213e-01,8.151539281917715707e-01
3.330417870637919719e+01,8.003440132040340327e-01,7.999519503525878150e-01
3.331304734385419408e+01,8.003622341507299343e-01,7.988700416791332248e-01
3.332191598132918386e+01,8.003804438813519884e-01,7.875837007323123196e-01
3.333078461880418075e+01,8.003986424058819882e-01,7.927656291195774863e-01
3.333965325627917764e+01,8.004168297342900695e-01,8.062618927414593184e-01
3.334852189375416742e+01,8.004350058765344889e-01,8.205895315468264561e-01
3.335739053122916431e+01,8.004531708425625114e-01,7.917278266414606858e-01
3.336625916870416120e+01,8.004713246423098560e-01,7.935688340080007119e-01
3.337512780617915098e+01,8.004894672857004734e-01,7.848666931247366696e-01
3.338399644365414787e+01,8.005075987826478778e-01,8.038320489258411472e-01
3.339286508112914476e+01,8.005257191430528163e-01,8.293914286080803500e-01
3.340173371860413454e+01,8.005438283768055996e-01,8.052036354511417082e-01
3.341060235607913143e+01,8.005619264937851032e-01,7.902606520289259251e-01
3.341947099355412831e+01,8.005800135038587673e-01,7.970505537556661357e-01
3.342833963102911810e+01,8.005980894168823747e-01,8.003252998981342792e-01
3.343720826850411498e+01,8.006161542427006061e-01,7.916604287636749282e-01
3.344607690597911187e+01,8.006342079911474841e-01,7.966739081959638424e-01
3.345494554345410165e+01,8.006522506720445964e-01,7.914359020336427797e-01
3.346381418092909854e+01,8.006702822952030951e-01,8.011746784645992214e-01
3.347268281840409543e+01,8.006883028704225858e-01,8.065893745509746804e-01
3.348155145587908521e+01,8.007063124074917937e-01,8.019569193583437894e-01
3.349042009335408210e+01,8.007243109161875649e-01,8.110768058161563765e-01
3.349928873082907899e+01,8.007422984062761984e-01,7.747319110561012856e-01
3.350815736830406877e+01,8.007602748875124465e-01,7.970220030165257041e-01
3.351702600577906566e+01,8.007782403696398488e-01,7.940425305032489112e-01
3.352589464325405544e+01,8.007961948623911752e-01,8.076729363013999130e-01
3.353476328072905233e+01,8.008141383754875386e-01,8.065228520638108023e-01
3.354363191820404921e+01,8.008320709186396158e-01,7.896725788962810633e-01
3.355250055567903900e+01,8.008499925015460930e-01,8.078078867924621820e-01
3.356136919315403588e+01,8.008679031338955534e-01,7.981798873098955305e-01
3.357023783062903277e+01,8.008858028253644790e-01,7.969455191783740844e-01
3.357910646810402255e+01,8.009036915856190264e-01,8.031346207614137311e-01
3.358797510557901944e+01,8.009215694243141392e-01,8.022578274271899845e-01
3.359684374305401633e+01,8.009394363510936588e-01,7.825822763580531083e-01
3.360571238052900611e+01,8.009572923755904350e-01,7.727176199913275978e-01
3.361458101800400300e+01,8.009751375074262159e-01,8.140687188270069319e-01
3.362344965547899989e+01,8.009929717562120910e-01,7.983636587050899625e-01
3.363231829295398967e+01,8.010107951315477148e-01,7.940947093332237916e-01
3.364118693042898656e+01,8.010286076430221947e-01,8.037246991938736818e-01
3.365005556790398344e+01,8.010464093002135355e-01,8.212956065649362758e-01
3.365892420537897323e+01,8.010642001126887513e-01,7.780299415855443934e-01
3.366779284285397011e+01,8.010819800900039755e-01,8.001412314351057375e-01
3.367666148032896700e+01,8.010997492417046839e-01,8.116085785704921785e-01
3.368553011780395678e+01,8.011175075773250276e-01,8.071113843857240511e-01
3.369439875527895367e+01,8.011352551063889438e-01,7.951799131787539165e-01
3.370326739275395056e+01,8.011529918384088234e-01,8.085745842969145336e-01
3.371213603022894034e+01,8.011707177828866211e-01,8.115545822004994747e-01
3.372100466770393723e+01,8.011884329493136336e-01,7.994374899514503641e-01
3.372987330517893412e+01,8.012061373471695003e-01,8.151520158062081078e-01
3.373874194265392390e+01,8.012238309859244234e-01,7.948419957166155125e-01
3.374761058012892079e+01,8.012415138750367261e-01,7.882702054915632361e-01
3.375647921760391768e+01,8.012591860239541841e-01,8.145934323216952322e-01
3.376534785507890746e+01,8.012768474421142484e-01,8.023575011426823389e-01
3.377421649255390435e+01,8.012944981389434895e-01,8.045875010214993406e-01
3.378308513002890123e+01,8.013121381238574870e-01,7.920158002110115891e-01
3.379195376750389102e+01,8.013297674062613840e-01,7.950154678349833359e-01
3.380082240497888790e+01,8.013473859955493328e-01,7.989470452686647794e-01
3.380969104245387769e+01,8.013649939011053824e-01,8.067272356717173354e-01
3.381855967992887457e+01,8.013825911323023687e-01,8.205607108787069670e-01
3.382742831740387146e+01,8.014001776985029135e-01,8.181339847075488336e-01
3.383629695487886124e+01,8.014177536090586473e-01,8.173002866466557714e-01
3.384516559235385813e+01,8.014353188733107647e-01,8.034672139737257801e-01
3.385403422982885502e+01,8.014528735005901350e-01,8.015901307269797105e-01
3.386290286730384480e+01,8.014704175002164144e-01,7.982932187406964752e-01
3.387177150477884169e+01,8.014879508814991560e-01,8.009603229097371768e-01
3.388064014225383858e+01,8.015054736537372548e-01,7.942233939332515869e-01
3.388950877972882836e+01,8.015229858262191698e-01,8.103586779586043898e-01
3.389837741720382525e+01,8.015404874082224795e-01,8.216751408105287258e-01
3.390724605467882213e+01,8.015579784090151039e-01,8.186361169806400939e-01
3.391611469215381192e+01,8.015754588378533052e-01,7.882602034898955612e-01
3.392498332962880880e+01,8.015929287039839091e-01,8.020134996734545885e-01
3.393385196710380569e+01,8.016103880166423057e-01,8.114473857475312801e-01
3.394272060457879547e+01,8.016278367850544484e-01,8.046099162023372386e-01
3.395158924205379236e+01,8.016452750184349663e-01,7.961001723167215882e-01
3.396045787952878925e+01,8.016627027259886074e-01,7.810589810955481660e-01
3.396932651700377903e+01,8.016801199169096837e-01,7.757366434782914100e-01
3.397819515447877592e+01,8.016975266003818490e-01,8.057259884576203346e-01
3.398706379195377281e+01,8.017149227855786542e-01,7.925095943728959202e-01
3.399593242942876259e+01,8.017323084816631029e-01,8.030942500337584500e-01
3.400480106690375948e+01,8.017496836977877628e-01,8.117013709325512361e-01
3.401366970437875636e+01,8.017670484430953204e-01,7.978641737550609125e-01
3.402253834185374615e+01,8.017844027267174711e-01,8.093152115130449742e-01
3.403140697932874303e+01,8.018017465577762515e-01,7.919028392676102923e-01
3.404027561680373992e+01,8.018190799453831508e-01,7.879834221510227943e-01
3.404914425427872970e+01,8.018364028986388892e-01,8.065116797411366889e-01
3.405801289175372659e+01,8.018537154266351941e-01,7.869542736578877262e-01
3.406688152922872348e+01,8.018710175384518024e-01,8.284616360308872940e-01
3.407575016670371326e+01,8.018883092431600135e-01,8.045158924252022725e-01
3.408461880417871015e+01,8.019055905498193582e-01,8.047520852722206408e-01
3.409348744165369993e+01,8.019228614674802635e-01,8.105423778966085457e-01
3.410235607912869682e+01,8.019401220051823875e-01,8.023356625675391873e-01
3.411122471660369371e+01,8.019573721719553960e-01,7.952096775593213707e-01
3.412009335407868349e+01,8.019746119768187409e-01,8.107727751272519878e-01
3.412896199155368038e+01,8.019918414287815489e-01,8.022617762609632885e-01
3.413783062902867727e+01,8.020090605368435099e-01,7.947590780149329515e-01
3.414669926650366705e+01,8.020262693099931006e-01,7.959929609564746489e-01
3.415556790397866394e+01,8.020434677572095827e-01,8.110412748826343332e-01
3.416443654145366082e+01,8.020606558874617820e-01,8.063288906286669722e-01
3.417330517892865061e+01,8.020778337097083099e-01,7.956709337850729202e-01
3.418217381640364749e+01,8.020950012328982304e-01,8.102899075173815024e-01
3.419104245387864438e+01,8.021121584659697268e-01,8.132133168182555938e-01
3.419991109135363416e+01,8.021293054178515458e-01,7.923742795877494194e-01
3.420877972882863105e+01,8.021464420974623311e-01,8.036357885766882703e-01
3.421764836630362794e+01,8.021635685137108451e-01,8.115903288691819206e-01
3.422651700377861772e+01,8.021806846754953035e-01,8.183996529862959113e-01
3.423538564125361461e+01,8.021977905917043739e-01,8.078305850482799810e-01
3.424425427872861150e+01,8.022148862712168427e-01,7.893033812052294707e-01
3.425312291620360128e+01,8.022319717229011715e-01,7.976925471590875505e-01
3.426199155367859817e+01,8.022490469556161630e-01,7.943198854989552693e-01
3.427086019115359505e+01,8.022661119782102945e-01,8.064091323950807189e-01
3.427972882862858484e+01,8.022831667995228289e-01,7.937728498401471766e-01
3.428859746610358172e+01,8.023002114283823705e-01,8.068284923571842349e-01
3.429746610357857861e+01,8.023172458736083090e-01,8.082963393061661783e-01
3.430633474105356839e+01,8.023342701440095981e-01,8.082565296528759768e-01
3.431520337852856528e+01,8.023512842483855323e-01,8.019645023118265881e-01
3.432407201600356217e+01,8.023682881955256363e-01,7.868654773199283969e-01
3.433294065347855195e+01,8.023852819942095538e-01,8.352997270772626326e-01
3.434180929095354884e+01,8.024022656532070474e-01,8.161547417938336269e-01
3.435067792842853862e+01,8.024192391812781100e-01,8.034797578460577405e-01
3.435954656590353551e+01,8.024362025871730753e-01,8.080757697928840910e-01
3.436841520337853240e+01,8.024531558796319519e-01,8.033535399153882706e-01
3.437728384085352218e+01,8.024700990673859780e-01,7.998032115455568913e-01
3.438615247832851907e+01,8.024870321591554001e-01,7.867598799445346680e-01
3.439502111580351595e+01,8.025039551636519164e-01,8.095668889473423002e-01
3.440388975327850574e+01,8.025208680895763447e-01,8.134418502137783502e-01
3.441275839075350262e+01,8.025377709456209541e-01,8.001791807955603852e-01
3.442162702822849951e+01,8.025546637404674666e-01,7.949817126372618059e-01
3.443049566570348929e+01,8.025715464827882784e-01,8.149930967793446168e-01
3.443936430317848618e+01,8.025884191812459045e-01,8.054743150262172469e-01
3.444823294065348307e+01,8.026052818444933123e-01,7.894082562822281046e-01
3.445710157812847285e+01,8.026221344811738101e-01,8.005788280595532713e-01
3.446597021560346974e+01,8.026389770999209361e-01,8.050511744742112619e-01
3.447483885307846663e+01,8.026558097093590138e-01,8.138411829465180825e-01
3.448370749055345641e+01,8.026726323181021527e-01,8.113390104200101094e-01
3.449257612802845330e+01,8.026894449347554694e-01,8.022173988973186898e-01
3.450144476550345018e+01,8.027062475679140885e-01,8.285695382539139953e-01
3.451031340297843997e+01,8.027230402261636977e-01,7.935463015007927501e-01
3.451918204045343685e+01,8.027398229180802147e-01,7.942622854696095303e-01
3.452805067792843374e+01,8.027565956522306756e-01,7.914048255289407585e-01
3.453691931540342352e+01,8.027733584371714581e-01,8.181509112055092015e-01
3.454578795287842041e+01,8.027901112814503914e-01,8.225375579295590711e-01
3.455465659035341730e+01,8.028068541936058677e-01,8.163687356817816987e-01
3.456352522782840708e+01,8.028235871821656211e-01,8.083914078068618059e-01
3.457239386530340397e+01,8.028403102556493920e-01,8.132752121234271270e-01
3.458126250277840086e+01,8.028570234225661517e-01,8.000485985628241759e-01
3.459013114025339064e+01,8.028737266914162118e-01,8.022613818021525622e-01
3.459899977772838753e+01,8.028904200706903360e-01,8.206653644159319638e-01
3.460786841520338442e+01,8.029071035688697400e-01,8.023905395308925659e-01
3.461673705267837420e+01,8.029237771944258695e-01,7.928030347884826856e-01
3.462560569015337109e+01,8.029404409558216216e-01,7.960600958536221405e-01
3.463447432762836087e+01,8.029570948615099013e-01,7.965555186283385103e-01
3.464334296510335776e+01,8.029737389199338438e-01,8.011961284007049766e-01
3.465221160257835464e+01,8.029903731395282573e-01,8.211550142556666154e-01
3.466108024005334443e+01,8.030069975287177364e-01,8.143471276904988843e-01
3.466994887752834131e+01,8.030236120959178825e-01,8.212078678939517262e-01
3.467881751500333820e+01,8.030402168495351933e-01,8.026405699001492033e-01
3.468768615247832798e+01,8.030568117979661746e-01,7.929350398845746994e-01
3.469655478995332487e+01,8.030733969495985614e-01,8.078756822191437426e-01
3.470542342742832176e+01,8.030899723128108736e-01,8.137156399922058636e-01
3.471429206490331154e+01,8.031065378959719725e-01,8.002227554578081881e-01
3.472316070237830843e+01,8.031230937074416154e-01,7.865398342631964024e-01
3.473202933985330532e+01,8.031396397555702338e-01,8.064072890922182602e-01
3.474089797732829510e+01,8.031561760486991552e-01,8.118678366644512812e-01
3.474976661480329199e+01,8.031727025951606036e-01,7.985264656287665019e-01
3.475863525227828887e+01,8.031892194032771437e-01,7.879781730256024685e-01
3.476750388975327866e+01,8.032057264813626807e-01,8.081990878142099044e-01
3.477637252722827554e+01,8.032222238377213497e-01,8.172040500756596604e-01
3.478524116470327243e+01,8.032387114806486261e-01,7.940113864180832204e-01
3.479410980217826221e+01,8.032551894184302155e-01,8.085895833842255964e-01
3.480297843965325910e+01,8.032716576593433855e-01,8.091504323321514480e-01
3.481184707712825599e+01,8.032881162116559670e-01,8.012390819239922912e-01
3.482071571460324577e+01,8.033045650836263540e-01,8.108389025840034847e-01
3.482958435207824266e+01,8.033210042835042808e-01,7.939323246718711369e-01
3.483845298955323955e+01,8.033374338195300446e-01,8.093878847566382539e-01
3.484732162702822933e+01,8.033538536999350610e-01,7.938977115912675409e-01
3.485619026450322622e+01,8.033702639329415307e-01,7.977385676280215332e-01
3.486505890197822310e+01,8.033866645267627726e-01,8.198416464632940492e-01
3.487392753945321289e+01,8.034030554896024467e-01,8.054545447859137175e-01
3.488279617692820977e+01,8.034194368296563304e-01,7.886999182496655658e-01
3.489166481440320666e+01,8.034358085551099871e-01,8.177048459918497825e-01
3.490053345187819644e+01,8.034521706741405422e-01,8.075463232107017442e-01
3.490940208935319333e+01,8.034685231949161288e-01,7.852999724455035357e-01
3.491827072682818311e+01,8.034848661255954427e-01,8.163554610145513646e-01
3.492713936430318000e+01,8.035011994743289643e-01,8.081147308224436721e-01
3.493600800177817689e+01,8.035175232492575148e-01,8.053832740474687890e-01
3.494487663925316667e+01,8.035338374585133669e-01,8.033167562939012019e-01
3.495374527672816356e+01,8.035501421102193564e-01,8.142150448317094780e-01
3.496261391420316045e+01,8.035664372124899923e-01,7.982574911235424953e-01
3.497148255167815023e+01,8.035827227734305689e-01,8.059215472273812964e-01
3.498035118915314712e+01,8.035989988011372764e-01,8.170842892876423180e-01
3.498921982662814401e+01,8.036152653036977567e-01,7.879594079977078058e-01
3.499808846410313379e+01,8.036315222891904364e-01,7.919723507220721714e-01
3.500695710157813068e+01,8.036477697656851937e-01,8.052810439616518989e-01
3.501582573905312756e+01,8.036640077412429140e-01,7.940291036239649491e-01
3.502469437652811735e+01,8.036802362239153785e-01,7.993685584559262480e-01
3.503356301400311423e+01,8.036964552217460422e-01,8.066709937825168319e-01
3.504243165147811112e+01,8.037126647427690340e-01,7.919193707747184119e-01
3.505130028895310090e+01,8.037288647950098230e-01,8.033068622714485407e-01
3.506016892642809779e+01,8.037450553864853298e-01,8.034402777685852870e-01
3.506903756390309468e+01,8.037612365252034818e-01,8.123555808584072002e-01
3.507790620137808446e+01,8.037774082191629921e-01,7.894872499617328065e-01
3.508677483885308135e+01,8.037935704763545797e-01,8.014205775009020094e-01
3.509564347632807824e+01,8.038097233047599710e-01,7.909463007708822380e-01
3.510451211380306802e+01,8.038258667123517887e-01,7.887496883856410790e-01
3.511338075127806491e+01,8.038420007070941065e-01,8.032257390588057877e-01
3.512224938875306179e+01,8.038581252969425606e-01,8.108181598362520504e-01
3.513111802622805158e+01,8.038742404898436833e-01,8.071566483970046280e-01
3.513998666370304846e+01,8.038903462937353472e-01,8.115364328117000703e-01
3.514885530117804535e+01,8.039064427165470983e-01,8.037747932395288286e-01
3.515772393865303513e+01,8.039225297661994896e-01,7.884697228070823849e-01
3.516659257612803202e+01,8.039386074506043034e-01,8.211009816326680921e-01
3.517546121360302891e+01,8.039546757776651065e-01,8.025013232102168326e-01
3.518432985107801869e+01,8.039707347552762506e-01,8.225306554005493709e-01
3.519319848855301558e+01,8.039867843913242051e-01,7.988286584085166897e-01
3.520206712602800536e+01,8.040028246936860024e-01,7.908491534161877778e-01
3.521093576350300225e+01,8.040188556702305700e-01,7.856907567334668885e-01
3.521980440097799914e+01,8.040348773288180650e-01,8.202869530860660285e-01
3.522867303845298892e+01,8.040508896773003178e-01,7.966024925021853997e-01
3.523754167592798581e+01,8.040668927235200547e-01,8.130945876128516936e-01
3.524641031340298269e+01,8.040828864753121197e-01,7.991795762704767547e-01
3.525527895087797248e+01,8.040988709405021417e-01,8.091139629115952081e-01
3.526414758835296936e+01,8.041148461269075343e-01,8.163882125295542913e-01
3.527301622582796625e+01,8.041308120423373840e-01,7.970147627161340287e-01
3.528188486330295603e+01,8.041467686945920068e-01,8.141546237889137894e-01
3.529075350077795292e+01,8.041627160914630590e-01,8.072201620688470580e-01
3.529962213825294981e+01,8.041786542407339811e-01,8.034293381241002230e-01
3.530849077572793959e+01,8.041945831501796649e-01,7.968831606254965783e-01
3.531735941320293648e+01,8.042105028275665646e-01,7.957571081839807103e-01
3.532622805067793337e+01,8.042264132806524746e-01,7.924581672038405467e-01
3.533509668815292315e+01,8.042423145171871957e-01,7.923309226786844350e-01
3.534396532562792004e+01,8.042582065449113138e-01,8.055390116189290461e-01
3.535283396310291693e+01,8.042740893715578654e-01,8.050556602828784492e-01
3.536170260057790671e+01,8.042899630048510051e-01,8.176629577847442931e-01
3.537057123805290360e+01,8.043058274525063389e-01,8.069936277122033985e-01
3.537943987552790048e+01,8.043216827222314791e-01,7.900532272096216779e-01
3.538830851300289027e+01,8.043375288217251562e-01,8.055492181154898512e-01
3.539717715047788715e+01,8.043533657586783292e-01,7.995398456449678282e-01
3.540604578795288404e+01,8.043691935407732974e-01,8.142133832375344493e-01
3.541491442542787382e+01,8.043850121756839222e-01,8.008504763490574829e-01
3.542378306290287071e+01,8.044008216710758497e-01,8.075244059786467199e-01
3.543265170037786760e+01,8.044166220346062879e-01,7.990969981598828875e-01
3.544152033785285738e+01,8.044324132739242295e-01,8.198036540236188774e-01
3.545038897532785427e+01,8.044481953966704513e-01,7.895438841008993736e-01
3.545925761280284405e+01,8.044639684104774036e-01,8.081913391366501997e-01
3.546812625027784094e+01,8.044797323229689878e-01,8.088426870800607960e-01
3.547699488775283783e+01,8.044954871417608899e-01,7.848959429299421364e-01
3.548586352522782761e+01,8.045112328744610242e-01,8.015318946520361143e-01
3.549473216270282450e+01,8.045269695286688671e-01,7.832912862139717047e-01
3.550360080017782138e+01,8.045426971119747916e-01,8.121331571253189718e-01
3.551246943765281117e+01,8.045584156319621760e-01,7.984443225058085458e-01
3.552133807512780805e+01,8.045741250962055169e-01,8.001347943484797831e-01
3.553020671260280494e+01,8.045898255122713172e-01,8.067811216803080221e-01
3.553907535007779472e+01,8.046055168877176422e-01,8.083180761188257790e-01
3.554794398755279161e+01,8.046211992300945637e-01,7.996601419613815764e-01
3.555681262502778850e+01,8.046368725469441596e-01,7.982356634095451042e-01
3.556568126250277828e+01,8.046525368457997374e-01,7.973068271233928472e-01
3.557454989997777517e+01,8.046681921341872767e-01,8.046010434424125668e-01
3.558341853745277206e+01,8.046838384196240979e-01,8.022390590925319032e-01
3.559228717492776184e+01,8.046994757096194162e-01,7.999840176781060075e-01
3.560115581240275873e+01,8.047151040116743426e-01,8.116433350111785794e-01
3.561002444987775561e+01,8.047307233332819942e-01,7.989908179286178136e-01
3.561889308735274540e+01,8.047463336819273838e-01,8.119296533112307923e-01
3.562776172482774228e+01,8.047619350650871972e-01,7.850749142787952772e-01
3.563663036230273917e+01,8.047775274902305709e-01,8.054707060203629698e-01
3.564549899977772895e+01,8.047931109648178705e-01,8.184786793080872647e-01
3.565436763725272584e+01,8.048086854963018011e-01,8.018319783953643531e-01
3.566323627472772273e+01,8.048242510921272963e-01,8.171498121437668072e-01
3.567210491220271251e+01,8.048398077597307410e-01,8.086447261906309913e-01
3.568097354967770940e+01,8.048553555065406373e-01,7.931432549963067791e-01
3.568984218715270629e+01,8.048708943399774940e-01,8.118731889181566297e-01
3.569871082462769607e+01,8.048864242674541591e-01,7.933920725053039691e-01
3.570757946210269296e+01,8.049019452963750432e-01,8.010334502742828544e-01
3.571644809957768985e+01,8.049174574341366739e-01,8.089902962154605914e-01
3.572531673705267963e+01,8.049329606881278076e-01,8.123213829598213698e-01
3.573418537452767652e+01,8.049484550657286519e-01,8.120120114930532429e-01
3.574305401200266630e+01,8.049639405743125309e-01,8.024895771761215713e-01
3.575192264947766319e+01,8.049794172212437759e-01,7.932355816609646393e-01
3.576079128695266007e+01,8.049948850138791689e-01,8.069182974706545775e-01
3.576965992442764986e+01,8.050103439595681643e-01,7.905751086289790619e-01
3.577852856190264674e+01,8.050257940656510014e-01,8.040097877153480344e-01
3.578739719937764363e+01,8.050412353394613696e-01,8.134761193221932141e-01
3.579626583685263341e+01,8.050566677883240763e-01,8.132011770489712132e-01
3.580513447432763030e+01,8.050720914195568234e-01,8.010294936264628074e-01
3.581400311180262719e+01,8.050875062404687643e-01,8.117233125095441038e-01
3.582287174927761697e+01,8.051029122583617248e-01,8.388921294925347771e-01
3.583174038675261386e+01,8.051183094805293150e-01,8.065756771859579066e-01
3.584060902422761075e+01,8.051336979142575956e-01,8.136252495435725152e-01
3.584947766170260053e+01,8.051490775668244115e-01,8.036382956841513492e-01
3.585834629917759742e+01,8.051644484455003914e-01,8.082011608537214009e-01
3.586721493665259430e+01,8.051798105575478370e-01,7.946480841339496060e-01
3.587608357412758409e+01,8.051951639102215008e-01,8.109333530742015572e-01
3.588495221160258097e+01,8.052105085107681415e-01,8.087160685094144652e-01
3.589382084907757786e+01,8.052258443664270793e-01,8.045195792773973675e-01
3.590268948655256764e+01,8.052411714844295298e-01,7.986342763627447550e-01
3.591155812402756453e+01,8.052564898719990483e-01,8.029616464836820677e-01
3.592042676150256142e+01,8.052717995363516401e-01,7.863860331829353179e-01
3.592929539897755120e+01,8.052871004846953173e-01,8.172231456465712807e-01
3.593816403645254809e+01,8.053023927242307645e-01,8.168960342156870169e-01
3.594703267392754498e+01,8.053176762621502283e-01,8.072429507475029631e-01
3.595590131140253476e+01,8.053329511056389611e-01,7.836143609889124617e-01
3.596476994887753165e+01,8.053482172618742219e-01,8.112695722028181455e-01
3.597363858635252853e+01,8.053634747380256087e-01,8.098016300039345694e-01
3.598250722382751832e+01,8.053787235412549483e-01,8.136368378633179743e-01
3.599137586130251520e+01,8.053939636787166290e-01,8.067499222911650447e-01
3.600024449877751209e+01,8.054091951575572672e-01,7.982464175472673285e-01
3.600911313625250187e+01,8.054244179849158192e-01,8.172393927523101675e-01
3.601798177372749876e+01,8.054396321679235804e-01,8.020384898804659990e-01
3.602685041120248854e+01,8.054548377137042969e-01,7.933610194534750359e-01
3.603571904867748543e+01,8.054700346293739432e-01,8.025682509713827351e-01
3.604458768615248232e+01,8.054852229220411663e-01,8.033837171342225192e-01
3.605345632362747210e+01,8.055004025988068417e-01,7.913162138007598934e-01
3.606232496110246899e+01,8.055155736667641841e-01,8.043477395003401087e-01
3.607119359857746588e+01,8.055307361329990812e-01,7.970246102765735641e-01
3.608006223605245566e+01,8.055458900045896486e-01,7.995433056831018348e-01
3.608893087352745255e+01,8.055610352886065639e-01,7.945612695947465998e-01
3.609779951100244944e+01,8.055761719921126218e-01,7.997064550537543726e-01
