lam,h,c,c_noisy
1.296389815500906817e+00,5.060513325904276716e-01,1.499246789846484296e+00,1.501971499718786074e+00
2.984227646590844607e+00,5.654641218149460968e-01,1.578912062727035437e+00,1.583426424211721084e+00
2.182948503901529946e+00,4.253542373840266677e-01,1.389501888881689906e+00,1.374566788158654296e+00
2.480233918119509440e+00,9.439966264753617553e-01,2.075955056211414185e+00,2.067629067530619924e+00
1.445550602432725595e+00,2.220311268329846488e-01,1.002977373167187825e+00,1.004498307115965217e+00
1.527275952630910316e+00,7.965397048090918641e-01,1.639033198642722455e+00,1.635051001620217326e+00
2.738075792924989482e+00,9.936788707459065506e-01,2.176077613182018755e+00,2.198799908822375304e+00
2.283830199742535427e+00,3.958452036255365458e-01,1.304870633299002103e+00,1.311866941249854257e+00
1.196802277801289671e+00,5.679705098649309170e-01,1.447571542467415373e+00,1.459939962213726350e+00
1.566143621437561917e+00,6.304592699048058857e-02,7.822383886741339776e-01,7.812385000484312059e-01
1.460074083834155712e+00,7.848639163943315067e-01,1.602714401184677895e+00,1.603343420331395652e+00
2.943435668343573397e+00,6.827016698276730522e-02,8.216513918532383220e-01,8.226465329870622512e-01
2.057352195261314520e+00,3.795062656986950000e-01,1.292223138028773644e+00,1.302710258947256783e+00
1.990544352070928280e+00,4.712077829529194295e-01,1.588620514271140038e+00,1.585110433214214298e+00
1.214781079512767370e+00,8.458396783123096618e-01,1.462266194723699897e+00,1.477909575659728025e+00
1.059289994598267670e+00,1.068392059056688659e-01,8.538736209647296294e-01,8.462630616382120774e-01
1.755353679744799500e+00,4.651257412326721408e-01,1.616043647536402172e+00,1.625909636535240788e+00
9.986495995383022350e-01,9.094766844837256503e-01,1.324726759043101554e+00,1.327217249617770767e+00
2.224396140166777336e+00,7.130733627512186867e-01,1.936448668821900698e+00,1.932594830798000540e+00
1.567741695662884016e+00,1.777334854943836140e-01,1.032200135017481646e+00,1.047985792590929499e+00
1.697914370331034428e+00,5.867153998510801216e-01,1.705229555907831207e+00,1.714927152221842999e+00
8.539170452142950118e-01,8.883041267506964767e-01,1.223948124303745777e+00,1.221935603980697671e+00
2.594148523123779526e+00,5.416833362115781869e-02,7.339573718155452120e-01,7.260439296312461988e-01
2.669318933335534272e+00,7.024924353389571108e-01,1.983800647268166406e+00,1.991988522224519720e+00
2.002795032623671201e+00,8.585963002469768623e-01,1.872359696351229452e+00,1.864096521519523986e+00
2.247140420928134041e+00,6.996440771734113717e-01,1.936646676628341002e+00,1.941989952292521693e+00
1.032627391453504018e+00,5.643301693125979401e-01,1.345848785719780949e+00,1.336621903281663304e+00
8.009893672363959105e-01,4.300897714703683095e-01,1.183558619049109417e+00,1.184461766942330296e+00
2.614600591290118459e+00,4.933856387139494704e-01,1.476067012654350918e+00,1.467204395436281006e+00
1.378406457000496577e+00,3.824658344999107840e-01,1.464872892659648818e+00,1.462744697595504295e+00
1.517219366567996497e+00,4.919685985071148848e-01,1.600455117825894558e+00,1.616929512709067041e+00
1.606599641839352888e+00,7.567073707787882464e-01,1.679088537907618361e+00,1.696403726921074995e+00
2.921501010114488039e+00,9.656463701821204060e-01,2.229779531951464389e+00,2.224832890370171956e+00
2.769641331058276812e+00,2.297618304945109324e-01,1.324188586771005927e+00,1.321295277077311869e+00
1.922543570331102014e+00,1.725484078302365609e-01,1.123567477501872691e+00,1.106553671525675631e+00
1.412536056842752075e+00,2.563158888407175984e-01,1.067136317698210712e+00,1.069962982816850428e+00
5.484428412418527188e-01,3.620999767095767763e-01,9.779884446318445335e-01,9.891993179107273493e-01
1.845226490279314291e+00,1.335684060527368988e-01,1.054057463311494969e+00,1.045340524031827423e+00
2.580435888748018769e+00,3.468367374940128922e-01,1.305607472555559312e+00,1.296265607433865208e+00
2.793241751710227483e+00,4.450568590497933075e-01,1.385875537797455426e+00,1.389296631510189783e+00
1.064558776521304040e+00,7.298307760275417611e-01,1.367947972686817337e+00,1.362058393542221246e+00
2.030279161634068075e+00,4.694165333218519032e-01,1.571790752067576680e+00,1.573548483407239518e+00
1.229499825283745018e+00,3.180800737670438361e-01,1.334966522944567080e+00,1.350434084128868895e+00
1.627049525341944136e+00,7.636510253923248781e-01,1.689721560400455846e+00,1.694244500819073185e+00
2.881095302071032815e+00,6.687752953071524065e-01,1.874562918517098664e+00,1.881250801094177305e+00
9.332687241440763559e-01,4.041157985770972294e-01,1.274417875629214381e+00,1.293266185912749222e+00
2.860701664582931070e+00,2.431081274881730647e-01,1.350965546239932591e+00,1.353324569827412560e+00
5.944361111237499440e-01,6.732650696512484378e-01,1.018958667204097779e+00,1.025842830390991001e+00
6.058187503926433237e-01,9.129407639315030298e-01,1.028795273706506919e+00,1.029366158242378537e+00
1.392305912070360474e+00,3.119158906742553472e-01,1.269698561323645780e+00,1.262032894573821062e+00
2.506109526588696568e+00,2.431886996022124547e-01,1.287881817893528069e+00,1.303970158414196945e+00
2.379806347390769794e+00,8.749987486040521345e-01,2.029553155376873086e+00,2.015507518458230063e+00
2.620783644541961888e+00,9.787468048204636117e-01,2.132243411493214946e+00,2.133015026465991504e+00
2.497011995069404300e+00,8.930509502827372881e-01,2.075588917426078872e+00,2.063877148240345960e+00
1.566150468215883995e+00,6.683785409299575209e-01,1.654032608720704234e+00,1.645688980150959102e+00
1.617192070674680515e+00,2.057567998005212506e-01,1.044893711031781747e+00,1.031879489045585352e+00
1.682680435460629953e+00,9.651239271792091956e-02,9.357098949016615652e-01,9.330606223853613601e-01
1.680654353650789634e+00,7.517307127225371088e-01,1.715897360680549433e+00,1.720520112700733684e+00
2.588248611083190376e+00,6.243738600249039150e-01,1.837433039940715496e+00,1.850453377839791136e+00
1.072602489038833928e+00,2.503770744123011149e-01,1.158163786265360429e+00,1.139176373321696856e+00
9.115539876960181420e-01,4.660602104436902260e-01,1.262912317716260890e+00,1.265147450689188879e+00
2.546724782099741624e+00,9.144395511415301936e-01,2.096818140111376128e+00,2.092749477636845157e+00
1.084257312195195055e+00,8.133073872195361043e-01,1.380821019183394505e+00,1.374525840937177890e+00
2.333447275913307806e+00,8.341338005202335593e-01,2.006024675640951216e+00,2.004812601437935271e+00
1.251992157386292215e+00,3.250887544318983857e-01,1.350012300166105739e+00,1.351968487860300883e+00
2.285334602898956291e+00,8.055299332265659640e-01,1.983127675064189299e+00,1.982015428282467795e+00
2.708761810561206573e+00,8.075871069492287502e-01,2.105804808706544851e+00,2.105783294630737323e+00
2.277585362122382939e+00,3.756402395000594252e-01,1.272380831565144366e+00,1.294308230117373837e+00
2.464702186237611059e+00,8.313493655559704987e-01,2.051926052072804652e+00,2.052970005649536578e+00
2.082095874457686957e+00,1.976640754106068210e-01,1.175222203843406810e+00,1.178621495621500204e+00
2.955585730876446604e+00,9.702055244061087436e-01,2.240876738485241493e+00,2.229374054107216452e+00
2.330520682354781492e+00,9.802472065505265508e-01,2.019653537871478388e+00,2.030591744526094367e+00
2.566872575797763734e+00,8.041788452088688421e-02,8.870089628917748881e-01,8.817668240742161379e-01
2.338515675087180501e+00,1.128970850333920473e-01,1.026631421573166003e+00,1.025670307559686467e+00
1.056372444620136353e+00,2.070341707203617876e-01,9.853199639953506006e-01,9.775700808807886721e-01
1.464720906683032453e+00,7.050102316317508055e-02,8.173846063016760866e-01,8.164446356277462735e-01
1.749347608179589342e+00,3.872622675677163673e-01,1.404246987011699810e+00,1.394916372073686572e+00
2.374599811424065621e+00,1.799360753121431733e-01,1.205120862044668062e+00,1.192167805940844039e+00
1.708541586074233898e+00,3.773736878849602294e-01,1.385208080977608169e+00,1.371225795090062372e+00
2.661165877241844502e+00,3.220575517681464883e-01,1.328583802120683277e+00,1.324733674393711480e+00
1.485034769703480251e+00,6.228479956868605560e-01,1.609497677471659394e+00,1.609635934814277247e+00
1.714070876464625526e+00,6.836555686738867710e-01,1.727186822332007266e+00,1.734397991142402340e+00
6.446099429068483655e-01,2.008923576017399015e-01,1.034311416318391741e+00,1.050899550286630735e+00
2.616045930775884099e+00,8.326160986889522553e-01,2.098325146871807156e+00,2.116945278720255175e+00
2.916571307676496971e+00,3.954803979182593965e-01,1.384814553576736218e+00,1.378480137892380553e+00
1.038577850305790529e+00,4.659874097807142901e-01,1.346187404119010722e+00,1.339105508095149943e+00
2.818425847087892677e+00,9.226210419881794023e-01,2.187267094668723377e+00,2.194850376812218506e+00
1.960719890040731661e+00,2.124734102255202428e-01,1.149160195517894056e+00,1.140400529467531232e+00
1.151916989642481681e+00,3.812429509007727035e-01,1.396956115148184185e+00,1.408277846622719043e+00
1.570828553447840115e+00,2.504942371665527245e-01,1.053419030877183360e+00,1.063966066214192541e+00
2.674064645697369347e+00,3.238395684035250133e-01,1.331651988143813803e+00,1.322232845831845971e+00
1.238373644805718765e+00,5.462820074945901050e-01,1.470610929849314186e+00,1.478321478867599348e+00
2.570105206726047697e+00,4.447653421582590250e-01,1.379754121588714133e+00,1.394360536148957053e+00
1.872975880972165053e+00,9.744959407199359491e-01,1.816509893818006649e+00,1.821318453513092406e+00
2.594859472710373538e+00,2.716460750889407860e-01,1.314777295056462902e+00,1.312204461122640664e+00
9.065776105716539801e-01,4.246248075265398048e-01,1.257911619770002876e+00,1.256562927367749882e+00
2.712697454315668111e+00,2.933128081048174685e-01,1.343963210713899237e+00,1.349056094143877171e+00
1.398363966713129125e+00,3.670769955364370229e-01,1.435436767411230718e+00,1.428426805672811328e+00
5.700810269961277266e-01,9.486276964601902950e-02,6.665911607255672333e-01,6.703534117050283792e-01
1.562434395027020084e+00,1.080826104735137794e-01,9.603828850304593212e-01,9.584407452141948669e-01
1.351985713811785228e+00,4.552629005884142321e-01,1.516970589767660194e+00,1.509998275238759069e+00
6.944648795284265042e-01,1.468008660263527831e-01,8.607663566459570204e-01,8.514466763548977912e-01
1.334909508004572753e+00,8.605130534570740175e-02,8.711365790814808996e-01,8.771170048609637782e-01
2.480801179351145080e+00,6.077200813734147111e-01,1.821366682413156246e+00,1.812771445845358542e+00
2.092522824937195658e+00,1.747878346471380961e-01,1.157249393268533266e+00,1.159892191617221346e+00
1.809446292063894068e+00,4.786799754131462747e-01,1.639189838998257098e+00,1.621198461419090409e+00
1.110746362644484231e+00,8.017428923621466863e-01,1.397704412341870706e+00,1.396170431485179275e+00
1.084457587856418659e+00,6.987131316452765972e-01,1.380622800477925738e+00,1.382143002602935544e+00
2.666187484461125301e+00,7.128041474314741333e-01,2.000319659133616312e+00,2.004262035033959055e+00
5.227355939648710148e-01,5.698401451285852737e-01,9.547135265745234634e-01,9.645374037494979236e-01
8.510864706084146913e-01,7.961918045141993527e-01,1.221887870681630517e+00,1.227530548780936259e+00
2.081890489870565020e+00,5.197027666913159871e-01,1.693422475766970026e+00,1.699428278923528879e+00
2.986487817768073594e+00,6.834753843332643797e-01,1.883654215264944698e+00,1.881408117784989731e+00
5.630709049051370041e-01,6.370167506725188389e-01,9.913588910413247968e-01,9.814878478552752084e-01
7.705382004765383153e-01,8.915954770813921959e-01,1.161976278546444918e+00,1.150857583476385892e+00
2.561799200557617784e+00,1.990989215471731799e-01,1.257823170273097091e+00,1.250670274172591245e+00
1.639200029561084904e+00,3.019823350940274986e-01,1.157801977282035377e+00,1.160682624784462602e+00
2.450193033492424455e+00,6.478911651873154876e-01,1.906089124653425504e+00,1.916588331136582113e+00
2.164296618559243157e+00,1.378070293385963985e-01,1.095991515204614686e+00,1.099922135843417248e+00
1.677653787232510796e+00,1.847899120066381906e-01,1.066361892868191941e+00,1.068854723941949469e+00
2.836412689666883757e+00,1.024553578676649229e-01,9.944250126625490127e-01,1.002425568593408922e+00
1.591498367647575352e+00,9.466965026032299058e-01,1.674993773416387555e+00,1.672205651098081391e+00
1.921589668108262039e+00,7.503757654676254107e-01,1.827936462070349766e+00,1.830159771023042836e+00
1.592322469291755249e+00,4.865342587402702867e-01,1.622933273733023984e+00,1.622320873437893551e+00
9.235972433060786191e-01,1.043302942666764765e-01,8.028350241213014771e-01,8.053807243771813340e-01
2.157699380841574310e+00,6.383337338313699316e-01,1.874915857227175575e+00,1.873215030460776420e+00
1.384546495167609415e+00,6.050046375264255261e-01,1.555370184184804216e+00,1.543006702766611449e+00
5.141889731140885100e-01,4.402397758134516392e-01,9.467515846324565665e-01,9.434237435962941065e-01
1.636119314324652407e+00,8.824985449763937950e-01,1.697444799736478105e+00,1.689837384877546533e+00
1.532418963546609003e+00,9.353626191119290834e-01,1.643528436013275362e+00,1.661146888970630231e+00
8.075521318958335248e-01,6.246175822164562463e-01,1.189808584535940073e+00,1.204446034109377228e+00
1.666175168083619651e+00,6.243004004481728098e-01,1.698076384063279765e+00,1.692326026893506308e+00
5.547606316835369533e-01,9.868699254750451511e-01,9.839193500802623227e-01,9.758229619107855468e-01
1.504264807534339665e+00,7.307482086861042392e-01,1.625105957221983033e+00,1.625700228052083141e+00
1.065263486819173933e+00,5.874200334422033931e-01,1.367254564320888877e+00,1.352761377924146746e+00
6.469515993526232522e-01,3.337920736098130003e-01,1.061973966127055080e+00,1.074688487171943763e+00
8.053366739425253940e-01,5.906159047330020728e-01,1.188108765235571518e+00,1.187922351998810466e+00
1.614141838694943321e+00,9.798335733701210026e-01,1.687115209094960377e+00,1.682767723547407224e+00
2.374387034974116517e+00,7.416536696330459089e-01,1.992145782763221407e+00,2.002843238860072539e+00
2.571082822176519400e+00,8.978395358591366726e-01,2.102580294301343855e+00,2.115581061156356579e+00
6.046010499230021207e-01,6.165306440915028219e-01,1.027744706309575040e+00,1.029512557170795040e+00
1.897370249139162635e+00,6.944626191092586609e-01,1.810510190680812315e+00,1.820751606437231329e+00
6.386573039099139315e-01,3.981755364872647807e-01,1.056250661436238136e+00,1.040005683614607879e+00
8.760904001209869341e-01,7.180905861337216756e-02,7.590075754464207236e-01,7.517010308130565033e-01
2.612514128652010825e+00,8.498263204645406521e-01,2.103743824638455884e+00,2.095597304234429803e+00
9.349182910939100033e-01,4.990671017443480406e-01,1.279696827890699939e+00,1.263809072273753609e+00
1.372495504968933355e+00,2.770772093819169335e-01,1.145994848351491013e+00,1.154752944496148848e+00
2.679157055114216313e+00,6.561702661841573025e-01,1.891871575112008319e+00,1.915825588722235739e+00
5.734801856910713980e-01,8.882501887991535172e-01,1.000602201333152808e+00,9.876814670879717761e-01
1.981893561455548181e+00,6.315067176451628628e-01,1.825677986223530391e+00,1.820226013666088605e+00
8.257390848566834585e-01,9.276087295541446398e-01,1.203358174101252676e+00,1.214036242882135186e+00
1.648948610042630714e+00,3.436031793623967601e-01,1.289118474122739055e+00,1.286308456266695321e+00
1.006647861986463388e+00,6.306138539895358996e-02,7.536374590250439764e-01,7.536230991060712814e-01
1.740648903220881838e+00,8.403245405435978421e-01,1.748991884631608373e+00,1.741120256489107065e+00
2.087136363618455004e+00,4.906304520047213846e-01,1.616567007990076243e+00,1.619917641726881463e+00
1.420418040245037039e+00,7.929210934080380691e-01,1.581067648666638403e+00,1.571483099867153843e+00
1.597991868415121530e+00,4.027862341374054411e-01,1.495246523503690916e+00,1.502776122794746261e+00
2.967095384909902656e+00,6.895098064690519113e-02,8.256406523896562266e-01,8.308515990744740343e-01
2.406167524304904770e+00,4.595788898447554782e-01,1.432025831985570097e+00,1.435775318654772148e+00
2.827070392683407540e+00,8.468201230715638461e-01,2.154097894250043055e+00,2.146545779898890505e+00
1.645756659174940406e+00,9.997834073719401582e-01,1.703699077039327214e+00,1.701603126030116098e+00
6.959671208617508320e-01,7.303740804888337879e-01,1.103645268764830156e+00,1.108315473890768788e+00
1.472773889137550585e+00,2.402287859325577535e-01,1.029597553241794028e+00,1.020772730996024169e+00
8.907617822724960277e-01,6.614646594976526517e-01,1.250256045847827124e+00,1.240568998344181662e+00
6.445493333027427774e-01,6.275567989908849287e-02,6.733236104345775574e-01,6.508545937638782197e-01
2.714152688410523595e+00,3.372213641946574247e-01,1.340011315667610781e+00,1.334697001364168134e+00
1.528131403261829613e+00,9.895088997919259111e-01,1.641519152084895294e+00,1.640005408286492328e+00
1.140960586532154375e+00,2.867453581331593782e-01,1.262745694757714032e+00,1.272121169494940807e+00
1.438051928556853598e+00,6.402857325272822697e-01,1.586085948305194115e+00,1.574133244878087146e+00
7.532328178876847025e-01,3.196873952316733880e-01,1.143076583397240054e+00,1.128714025994799863e+00
8.506924173006875645e-01,4.610348118747926160e-01,1.220224664179791363e+00,1.232104988853633065e+00
2.099204707957115446e+00,7.129648934956754613e-02,8.349896504325021729e-01,8.457628986375719249e-01
2.032330398318416442e+00,9.705645457789779940e-01,1.890619836256304476e+00,1.879300910075097475e+00
6.340875836834174439e-01,1.682183133313104317e-01,9.741034234518781698e-01,9.691244925640232211e-01
5.808686923548401770e-01,1.696728967979939384e-01,9.676422666670476680e-01,9.495306124534923509e-01
2.412360026259144696e+00,1.028992407348131993e-01,9.893255369387210507e-01,9.885868026016854104e-01
1.616333069852520010e+00,3.439967177579859592e-01,1.302165532994126185e+00,1.314866886294509207e+00
1.467017034569499501e+00,7.538982415574899676e-01,1.605850085631754132e+00,1.613594935708196454e+00
6.459271199444961420e-01,8.427746788381673682e-01,1.062739359480673773e+00,1.052220983115178088e+00
2.556085572149960683e+00,4.510996239401932062e-01,1.392018410786620697e+00,1.394718888608491580e+00
1.643216401867254151e+00,9.122092019622239922e-01,1.701533356004768294e+00,1.694355429772221866e+00
1.193016443394702364e+00,6.764990984812349062e-01,1.447984376641505033e+00,1.451059508285965416e+00
5.040825439986408307e-01,6.914992914199171725e-01,9.372922745374069331e-01,9.318227207027127701e-01
1.562743472616547002e+00,9.129736058641463314e-02,9.088831124027305641e-01,9.150562467471733408e-01
2.516860289585627353e+00,4.544245251987614753e-01,1.402308420598076033e+00,1.414739815512921384e+00
2.956056059726335228e+00,2.475977779741378448e-01,1.369219269099118952e+00,1.372383288711282567e+00
1.232690029087395001e+00,6.304990122769059679e-01,1.470812093246925523e+00,1.474355648929578377e+00
1.425126239394872263e+00,5.523435045917133301e-01,1.572034921465667923e+00,1.575912653825064069e+00
5.807593520879770210e-01,9.726770555843198274e-01,1.007015978050907590e+00,1.015665883591061025e+00
1.578231701997649949e+00,1.627316460139320020e-01,1.034178189193702746e+00,1.030067211081915124e+00
7.749490797136857623e-01,4.236976805014824876e-01,1.164104392606200467e+00,1.162436348696630706e+00
1.994590783318277438e+00,4.538099902155064425e-01,1.535803092206305731e+00,1.534306426268303936e+00
1.623431322604820037e+00,3.911508310165851543e-01,1.457411964004973859e+00,1.470470366239811089e+00
9.570586016622524284e-01,5.861518204609584837e-01,1.295955788816599563e+00,1.297589113378250891e+00
1.298349896765504941e+00,6.259984650010020912e-01,1.508663674940300403e+00,1.514336273702905800e+00
8.904390711446172890e-01,8.395433565984012914e-01,1.250132512707869292e+00,1.246561912922425908e+00
1.880331419563153972e+00,6.365056914091524742e-01,1.791650847758223364e+00,1.778314547292837222e+00
5.244404630073546958e-01,5.232082053055819859e-01,9.562880629187872072e-01,9.533287405330083120e-01
8.667374605456865666e-01,6.653560554415277606e-01,1.233124896021464245e+00,1.237918137197681290e+00
6.439485277247393169e-01,8.336355979324294729e-01,1.061089919327376840e+00,1.058095090455252851e+00
2.799408269823231876e+00,5.749065871130691896e-01,1.644997966404243561e+00,1.639459042416488987e+00
2.794476514457949090e+00,9.174264110562395658e-01,2.178728037313945709e+00,2.175137083139486727e+00
1.920222733366939050e+00,3.158319604755616683e-01,1.171528619557404616e+00,1.176754198698998888e+00
1.067936755951722105e+00,2.179228712625869702e-01,1.025533911937858811e+00,1.029859686676559916e+00
1.875587653590500725e+00,2.762927148311711822e-01,1.126765428760393428e+00,1.126859840998844842e+00
1.261256623915731234e+00,9.777659586390148594e-02,8.926061354828342953e-01,8.833729093825785084e-01
1.232026469108233657e+00,3.183253668337893139e-01,1.335292063765644910e+00,1.328661043632107575e+00
1.647247240425363080e+00,7.639704222584717819e-01,1.699889757039283467e+00,1.735592622862924816e+00
2.717519217510507179e+00,7.431300467168851231e-02,8.553144948373689882e-01,8.537188954372131322e-01
1.772584693297018621e+00,5.631600601390577276e-01,1.725345487716521742e+00,1.731528126981184190e+00
2.854575377732789132e+00,5.336031978774405382e-02,7.284749717185762252e-01,7.315736326832616987e-01
1.889528136843987127e+00,4.147055870264768074e-01,1.446518483468798522e+00,1.432964625320803931e+00
5.830187170266821761e-01,1.904652881594105507e-01,9.899306113887745839e-01,1.003051968771592861e+00
2.856439527560448610e+00,3.158013212250528334e-01,1.377906461298985530e+00,1.378787250764389016e+00
1.804546642132422107e+00,6.775298262905266045e-01,1.767833474748673916e+00,1.759083525579751450e+00
2.631168906036933652e+00,8.757036098703054883e-01,2.117330048750821980e+00,2.124895711009533450e+00
2.992244724112147924e+00,7.229730640991232082e-01,1.976893345893625087e+00,1.971378974975399823e+00
9.001848083731009975e-01,2.725034190498769604e-01,1.216349428366353180e+00,1.219540097940602585e+00
2.141959351715875925e+00,9.737997154818839318e-01,1.939512640492106588e+00,1.926500509104733139e+00
1.933128319267825468e+00,6.621639286908570510e-01,1.818799042477212691e+00,1.817072485964874362e+00
5.597981698380745108e-01,1.810140731515699208e-01,9.686618759421448122e-01,9.752643193915029318e-01
2.147276499117149129e+00,2.487434527346554791e-01,1.199780428399899845e+00,1.195005068567833284e+00
2.311705789442478398e+00,3.738971154301734545e-01,1.272036452403916496e+00,1.258197931581902296e+00
1.162266452509733261e+00,3.030939166309092325e-01,1.304308479960758715e+00,1.296263716751939743e+00
1.473061204201504326e+00,8.814539790682027753e-01,1.610976701401389155e+00,1.617615633964739619e+00
1.801016851203802061e+00,7.855283116735228832e-01,1.775674719211095542e+00,1.760034054605081888e+00
6.448654946513303621e-01,9.651325305387450371e-01,1.061854735166944730e+00,1.048158619282138382e+00
2.729024142371949679e+00,9.709912292665074940e-01,2.169587191453409503e+00,2.177165113538907626e+00
6.889702765067774459e-01,4.471362675605630721e-01,1.097700971350043408e+00,1.098763670953871507e+00
1.329142657662157445e+00,4.077294689531533733e-01,1.483481677726510517e+00,1.482958442862437609e+00
2.031524228381690556e+00,1.998755133657197924e-01,1.164750299256433141e+00,1.160282675963558496e+00
2.029297829635236639e+00,5.532345947846213363e-01,1.763028149792428945e+00,1.766822447932784312e+00
2.663939297083615543e+00,7.607212254692553577e-01,2.059931767698050642e+00,2.068019432243377587e+00
9.945672200662309947e-01,5.530755483065391553e-01,1.320724804487586113e+00,1.325048261099745828e+00
2.170717513714205182e+00,1.264109926119609817e-01,1.064444453904648702e+00,1.047124035283210075e+00
8.222596432082538431e-01,2.178320745284735849e-01,1.107655090771757278e+00,1.113782934348238607e+00
2.255067340916090401e+00,7.067841219218169435e-01,1.942482625262866414e+00,1.926116806656095415e+00
1.922922811983648783e+00,6.344423205160899526e-01,1.806880339007510106e+00,1.823712447355864352e+00
2.686443522768276360e+00,7.052177584921961451e-01,1.987175784029294512e+00,1.982698693193071238e+00
2.647042804262363269e+00,5.737990319932204653e-01,1.686140292105489769e+00,1.692027516965423084e+00
5.080301118446544084e-01,2.619696603643486554e-01,9.396183007958500699e-01,9.427922233778787131e-01
1.105530331406005651e+00,2.145570034509770574e-01,9.988176873032676983e-01,9.924419309321492744e-01
2.029240980245707426e+00,6.724178060826888625e-01,1.857358308821551507e+00,1.869093028163845815e+00
1.359597394226987666e+00,3.716155357911435919e-01,1.445227074808948631e+00,1.447398569286612924e+00
5.601212848127605781e-01,7.307331710495850174e-01,9.887249738560358603e-01,1.009660258208396888e+00
2.606742275520096186e+00,2.290076349845442394e-01,1.298122644557594629e+00,1.304695562392077290e+00
2.902041292675984430e+00,1.910745320316182827e-01,1.277618765020240410e+00,1.281033428393397511e+00
9.880890311774971346e-01,1.620674485737764736e-01,8.551182488313824326e-01,8.800444635064155197e-01
9.986434038531848412e-01,3.516003583183064940e-01,1.307275494524405612e+00,1.321216587149180111e+00
2.365496756637789577e+00,7.379344424657664492e-01,1.987920190235481943e+00,1.988330039492865575e+00
1.552456268511691162e+00,6.950625805135587920e-02,8.156480941121828643e-01,8.080809953748120389e-01
2.925298364704948639e+00,2.579743629170926367e-01,1.373675196302197588e+00,1.393015413102962841e+00
1.405164364534628563e+00,4.013542786585307942e-01,1.495691220861813164e+00,1.508188890368072244e+00
1.872183664760797450e+00,9.454346185220104948e-01,1.815506717757995991e+00,1.827999858112627329e+00
2.373327055697716403e+00,4.344819454096978673e-01,1.376517956539445420e+00,1.373761088799932750e+00
1.610981180712936389e+00,6.526102943377927179e-01,1.675008326777160939e+00,1.669451977649754504e+00
2.739958799756847974e+00,5.278504736140341436e-01,1.536015447452519389e+00,1.527659495653876487e+00
1.437699676271792182e+00,3.271266338635435145e-01,1.307890746846709806e+00,1.319641540819766368e+00
1.522495884725014736e+00,5.922001154556494340e-01,1.625495470456417069e+00,1.624404549964836075e+00
2.781131019283956007e+00,5.846601024292004123e-01,1.676959019393271522e+00,1.683930783996666625e+00
1.289346411099089984e+00,2.215201402464162528e-01,9.892545924628096676e-01,9.682086066145043635e-01
2.969446520016123525e+00,1.383386099440135630e-01,1.136460534351186880e+00,1.147078201210701476e+00
2.580253887942796087e+00,9.906649287086045641e-01,2.118507183166348895e+00,2.111799790164915258e+00
5.809256837545935248e-01,3.611185812534259409e-01,1.006761741547334665e+00,9.802158435127180658e-01
2.824938239718530308e+00,6.441901473404234579e-01,1.826642951926225944e+00,1.814265547581105364e+00
8.567140762590650382e-01,3.177558608995568745e-01,1.213821486763620339e+00,1.218181137933908698e+00
5.864472069958641676e-01,8.084415659910175744e-01,1.011999762705712458e+00,1.027310234842971459e+00
2.285097598365580573e+00,8.622557232905482261e-01,1.991302107849177938e+00,1.964198130129276798e+00
1.914687396505247996e+00,4.175020042712427881e-01,1.447008019529189005e+00,1.433562890512852128e+00
2.941817642667348132e+00,7.985657066202743737e-01,2.117764768080320881e+00,2.119156316390554906e+00
2.154014868206560962e+00,3.875099490616779052e-01,1.298027482708028923e+00,1.282619948214811956e+00
1.512340328331078343e+00,7.493606301976352135e-01,1.629953302540515736e+00,1.625627942631993061e+00
1.572721413789468503e+00,7.514320039126884954e-01,1.661547975317382075e+00,1.651218872806196947e+00
1.982900406637396973e+00,3.184672972418962633e-01,1.179379205787073559e+00,1.180179648273991688e+00
1.691229263505393376e+00,9.387226189388014896e-02,9.267097754007952437e-01,9.118256267466202658e-01
1.729099481224209978e+00,9.461086167125912771e-01,1.745602560078808096e+00,1.741951619295682985e+00
2.888620312849639049e+00,6.534702262053249111e-02,8.043362951085143431e-01,7.956834338515111904e-01
2.052611457519492255e+00,5.785220241995228108e-01,1.799044179231953589e+00,1.800070800319624631e+00
1.830700516017143453e+00,2.889414211307296809e-01,1.129365416755323315e+00,1.128403085315372811e+00
2.662116339056213477e+00,5.653989720363692406e-01,1.657791884077838063e+00,1.667502890394161108e+00
1.818760405707357197e+00,4.608659898743171501e-01,1.600215285742958127e+00,1.602262773918602612e+00
1.698320411854937539e+00,4.259483820448317637e-01,1.535800609611642553e+00,1.553099221998486490e+00
6.076930024320001955e-01,6.608746026812506447e-01,1.030404813209740311e+00,1.014224474556452149e+00
2.867858767264209963e+00,1.839873109949838881e-01,1.259843601594548224e+00,1.257058070209878586e+00
8.386708692064305248e-01,4.569021208044345417e-01,1.211525475082537939e+00,1.219032333557552139e+00
1.541026419775574530e+00,9.938390322111225750e-01,1.648472185517606770e+00,1.649343568263927917e+00
6.282918486173217909e-01,2.486077143953835944e-01,1.040730210837071734e+00,1.014267777882011279e+00
1.832821128530403465e+00,3.912096313269627368e-01,1.388151035569710867e+00,1.391182856426676162e+00
9.322672169149741617e-01,3.855261838804441288e-01,1.272126286126725514e+00,1.267053836465770633e+00
1.979134032413305322e+00,9.825454321158576532e-01,1.866617554325107786e+00,1.891011124707728142e+00
2.744352698510486022e+00,1.466465323595671499e-01,1.155461029104711823e+00,1.154282847530590184e+00
