N,trial_temperature,C
1.071419563268173647e+02,3.073412107244448066e+02,2.722105997720231585e+01
1.279154900681964051e+02,2.943894531477072860e+02,1.427051220142822707e+01
1.608913665335067833e+02,2.923894258105991071e+02,1.158948078594011832e+01
4.829052539307915026e+01,2.832951969403706016e+02,6.603513226262022862e+00
1.274281933614744311e+01,2.980064330228626091e+02,2.961322985435110855e+00
1.330407486916269875e+02,2.847934505972995680e+02,8.498628697394812193e+00
1.593838988033614896e+02,2.922551355550073708e+02,1.157438159564910585e+01
1.040220833552856590e+02,3.016734510649750405e+02,2.125659445301079842e+01
1.619465756442968711e+02,2.976462773379684563e+02,1.492967294574982162e+01
7.290073466795738000e+01,2.896347639920047072e+02,1.137657709945377960e+01
1.433163811992536125e+02,2.786050690028131385e+02,5.790911462559215295e+00
1.058597082783480374e+02,2.873503682303999085e+02,1.035607427416651483e+01
6.616174001597667598e+01,2.797957274028988763e+02,6.365735180616852062e+00
1.344255386999077757e+02,3.010576729614627425e+02,1.926232821734117096e+01
2.540852564076313769e+01,3.007860412918991528e+02,8.660581116735810880e+00
9.988076240263205818e+01,2.912900383666321318e+02,1.283916381107258076e+01
1.389812718152402908e+02,2.788835671848610218e+02,5.961987378592901621e+00
1.435677455512249026e+02,2.808082533236076870e+02,6.579822599531675920e+00
2.494790940170312865e+01,2.821885630892815584e+02,3.369818763340417078e+00
1.489355742367999653e+02,2.864239331418623919e+02,8.849595963719469438e+00
2.262280905544563581e+01,2.793772091932232797e+02,2.578420559770339349e+00
1.596840313636566293e+02,2.852820931027409301e+02,8.019105719672330324e+00
1.324865161342926854e+02,2.858660556278073273e+02,9.029340704234787296e+00
4.851452523493091462e+01,2.900504128315373578e+02,9.528485964037150424e+00
1.143397481182270639e+02,2.959308883996450845e+02,1.590932800462086760e+01
1.840209150240318365e+02,2.975649255501606376e+02,1.366006993413753889e+01
1.094727191713791115e+01,2.951165662644536383e+02,2.047850130279654124e+00
1.427150328640811381e+02,2.913904964684910510e+02,1.173033801824852418e+01
1.358095296589334566e+02,3.069271365652938357e+02,2.488093625728194880e+01
1.252442193140386024e+02,2.911095208626406929e+02,1.216889511748124342e+01
1.262184576554865885e+02,2.984589896536313063e+02,1.747390966490766218e+01
6.398341368048343725e+01,3.074483082680129655e+02,2.556200949203813266e+01
5.448855164735092238e+00,2.943084296062907583e+02,6.122871610091888961e-01
7.766003662968024912e+01,2.781758845600385825e+02,6.050795311339314253e+00
1.722052840548734309e+02,2.870299273507923203e+02,8.422876385405475119e+00
1.048225745242600055e+02,2.817123369721211930e+02,7.561506698421883499e+00
5.534673114421970297e+01,2.860639199994928390e+02,8.361710778359046969e+00
4.696049335486694787e+01,2.916075822331619065e+02,1.009191095127485305e+01
1.050577941591847093e+02,3.025743456888308742e+02,2.212124819447403823e+01
1.629660501602242846e+02,2.850406414837111129e+02,7.823472494033655522e+00
9.473419907350251634e+00,2.888031139141111794e+02,1.203525260983725920e+00
1.794811512801697617e+01,2.787142245814125658e+02,1.854428370723297137e+00
9.672615190883691128e+01,2.929029900122162644e+02,1.397398032540634993e+01
1.549622822662882697e+02,2.933121867693884042e+02,1.240039993514912808e+01
1.343521787889661994e+02,2.794487603213639204e+02,6.243817918260215372e+00
1.289310237972281072e+02,3.004948038075332306e+02,1.907945889620741298e+01
1.599322330686952967e+02,2.966227467202464254e+02,1.432402362552661224e+01
4.312943510421009563e+01,2.920957511250812786e+02,9.701201653416262616e+00
1.107697545018174594e+02,3.002453863499650311e+02,1.969288027669476193e+01
8.438154316391484144e+01,2.826220998185305007e+02,7.960314384003501331e+00
1.628507913423946434e+02,2.879158970501713952e+02,9.134331595277563665e+00
1.934175144701432316e+02,2.827872667723605673e+02,6.182578404314846843e+00
1.654185255437621720e+02,3.012727044766989479e+02,1.744053872199538091e+01
1.133298431298452584e+02,2.799701612498629970e+02,6.751246639284300244e+00
1.838577523810081118e+02,2.790979013748631132e+02,5.199441405189713095e+00
2.292842609393744269e+01,3.056197733867429065e+02,9.484193309979220388e+00
1.162986818906488793e+02,2.804941702123589380e+02,6.924817099426753941e+00
1.787731425287580862e+02,2.982695810097241633e+02,1.441503973394693894e+01
1.302568097688082389e+02,2.952789942938572949e+02,1.481536913745980577e+01
1.197530563419276319e+02,2.792868940827898427e+02,6.406794608405476765e+00
1.020140368501748043e+02,3.006740191789767778e+02,2.034163725298857273e+01
1.829596284798342154e+01,3.040987405641760120e+02,6.586574806106519020e+00
2.627532710380492986e+01,2.829150510015966802e+02,3.717096041118054028e+00
1.508414994741057740e+02,2.909671049319551344e+02,1.117122048435302339e+01
4.891379250724801153e+01,3.063013137483920900e+02,2.089322947808020459e+01
1.601976838448867966e+02,2.887579125069541988e+02,9.639700122817378869e+00
1.977277305580994238e+01,2.916596623394345897e+02,4.101873554785162135e+00
1.545227531309519691e+02,3.054048034684454365e+02,2.183403441702405701e+01
8.924455420426988894e+01,2.958172391309438467e+02,1.616212353481551034e+01
1.609661584568174248e+02,2.829887662089412288e+02,7.034486350194177007e+00
3.909022735023428563e+00,2.959004863157724685e+02,3.629824082350034398e-01
1.503671668009616269e+02,3.063712781465540615e+02,2.311255143678236124e+01
8.284344165832045803e+01,2.817175160682175488e+02,7.538430666224206433e+00
1.939221961237602159e+02,2.792205788674868359e+02,5.047922796729499950e+00
5.105246685352762626e+01,2.890426636637246247e+02,9.348720539567613841e+00
8.182923635547101071e+01,2.976606285897621547e+02,1.752660506995884049e+01
1.333984397882219923e+02,2.903523587738498577e+02,1.144152731295470637e+01
1.414557812529984346e+02,3.023729056848732739e+02,1.999235052680969460e+01
1.378851544482575378e+02,2.946117844189201378e+02,1.401072882341258286e+01
1.664358787018418866e+02,2.936230098892053775e+02,1.207705761169250636e+01
1.874396484724316849e+02,3.020408746859656048e+02,1.656268924743449489e+01
1.447956852275524113e+02,2.948984560277133369e+02,1.389515970881339335e+01
1.031731936770563038e+02,2.957467471311016993e+02,1.604277401811942738e+01
1.495816677009792954e+02,2.873310361007935398e+02,9.272038830449437441e+00
1.963029710957095801e+02,3.052981276657484955e+02,1.845003751115051926e+01
1.787492211420683930e+00,2.965007359710587025e+02,8.602821108387813387e-02
1.530709320577205688e+02,2.783447341731067013e+02,5.532661637841818525e+00
8.708686415330838315e+01,3.018445683999413518e+02,2.151526847782044882e+01
1.370808191081317489e+02,2.795261580888424646e+02,6.224954508739936720e+00
4.399878910318025760e+01,2.928945884395625967e+02,1.026017989826716992e+01
4.652848477227978918e+01,3.062800439006101101e+02,2.013468023718473887e+01
1.547860045201027219e+02,2.995505470021282690e+02,1.676421801893562247e+01
1.523520831254289760e+02,2.972264865178258901e+02,1.515557176493488178e+01
1.331270138426438621e+02,3.002377884389360361e+02,1.862077084940884220e+01
9.753183910507106091e+00,2.979842600347465122e+02,1.944216275197359955e+00
8.821537960905254749e+01,2.979309438457153760e+02,1.790639753789550426e+01
5.320987510732712167e+01,2.999866474704638222e+02,1.655824328764689923e+01
1.329396374467748210e+01,3.062144882401280483e+02,4.551639533119817393e+00
4.116502037138083381e+01,3.038262411646649070e+02,1.636481816672877088e+01
1.273553983353225902e+02,3.046129654307837882e+02,2.308738245632062558e+01
6.382517075574062204e+01,2.800778482114267831e+02,6.383382617503391643e+00
1.711760560312404778e+02,2.986894060055239493e+02,1.514205975322680864e+01
1.429955170437926597e+02,3.068478345919237427e+02,2.421072285268976998e+01
4.712929061366725136e+01,3.014085618483095459e+02,1.630773739805434275e+01
1.746406503380483173e+02,2.941822285916420583e+02,1.203555216000602179e+01
1.265448036227905781e+01,3.073267672412408160e+02,4.429502743866924774e+00
7.356032639683077434e+01,2.911458270383958506e+02,1.234702613392360426e+01
1.132644306956856184e+02,3.006904405749002080e+02,2.001073254070309559e+01
1.153891881520266622e+02,2.959317213862963172e+02,1.587609503713688142e+01
1.893598663502769597e+01,2.891208899866411457e+02,3.417696731614493277e+00
1.443719251376650163e+02,3.064972035673798132e+02,2.373669501518351410e+01
1.896829047289502057e+02,2.923496856965921324e+02,1.036889493587943001e+01
1.446037151137221883e+02,2.854161019084215241e+02,8.495900260262105874e+00
1.199227811202998879e+02,2.848700735710482945e+02,8.819723656183922955e+00
5.639837017831823829e+01,2.951224455515197178e+02,1.353937467405251027e+01
7.133977599749648846e+01,2.908703846060769251e+02,1.206362435925482401e+01
6.869981665908833079e+00,2.871751805825371662e+02,6.516060969669279501e-01
5.508176548137645767e+01,2.880151089869270322e+02,9.265395743118780558e+00
1.181717815635429787e+02,3.017574345668887759e+02,2.079809747878568160e+01
1.043435732943140692e+02,2.963036317926579954e+02,1.646624079172200084e+01
2.550130014181903348e+01,2.982287076505073173e+02,7.726660320735512677e+00
6.970818340151143389e+01,2.870224435196050194e+02,9.754265913459217785e+00
1.107159913056020031e+02,3.059471219951529406e+02,2.547280773958067712e+01
1.055394824777365841e+02,3.031921071389272697e+02,2.273415681707768243e+01
2.831979984120902216e+01,2.820751632449949398e+02,3.858064716974864972e+00
1.663505188144311546e+02,2.828914869295678045e+02,6.865825572701134583e+00
1.715466778216672026e+02,2.899038017989634568e+02,9.816034230003854333e+00
1.718078874411297932e+02,2.781551763138033948e+02,5.137361756872964591e+00
1.281066285238867692e+02,2.956141054892121929e+02,1.515280455880524890e+01
1.528081395631929809e+02,3.066629070367123973e+02,2.319640540056863642e+01
1.582398506485992868e+02,2.791486113865159382e+02,5.702504982060404792e+00
1.000276671160102921e+02,3.014558259252796688e+02,2.113075649780501664e+01
3.384599206344982036e+01,3.054564460515342148e+02,1.467119766758303534e+01
7.891739649963139414e+01,3.009583802377683242e+02,2.037186281157584844e+01
1.367401544986458930e+02,3.003988123709754063e+02,1.855056857682275151e+01
1.483276181842976769e+02,3.008353287094861344e+02,1.820566301141744603e+01
2.317909646891353148e+01,3.055898316812401276e+02,9.601955233158761871e+00
2.415391773500283534e+01,3.078019740198276395e+02,1.112882669101164979e+01
6.775406722271721094e+01,2.945116495129482814e+02,1.428671007692098627e+01
1.965981318232682611e+02,3.004602574349907513e+02,1.486371178743616461e+01
2.889382849422740307e+01,2.860221156054498692e+02,4.864984313167132868e+00
9.702409967720042161e+00,2.974962255675363281e+02,1.885392565245314067e+00
4.126174435527502027e+01,3.073786617380521307e+02,1.919764297272834952e+01
1.493501691925688988e+02,2.871830857115089657e+02,9.205976979287873618e+00
1.885059520264116770e+02,2.797265405345095814e+02,5.300429012305243326e+00
7.890896171801595749e+00,3.025485361701286138e+02,1.682242600423039081e+00
1.616306756332099326e+01,2.995122948005402463e+02,4.505654410857497183e+00
1.513444810966666410e+02,2.906739252511259224e+02,1.098503968242036599e+01
8.752594925775828472e+01,2.977592083377423933e+02,1.774838428863226625e+01
3.047951144886668473e+01,2.855673143305588724e+02,5.025964750030240680e+00
1.636819358070161456e+02,2.872833255404376587e+02,8.806450752352327882e+00
2.440105902555895412e+01,2.972584046162029949e+02,7.002156546697687389e+00
9.215979703386881283e+01,2.860488088533973610e+02,9.713896276957530773e+00
4.661351171052323394e+01,2.813188225393057564e+02,5.769158231390332681e+00
1.708365502793737960e+02,2.865478624594098847e+02,8.250304617770659377e+00
8.930443004585873723e+01,2.846870879243555805e+02,8.993855438138197655e+00
1.886474569874158647e+02,2.858163864265307552e+02,7.422992447262325655e+00
1.350889876358190804e+02,2.806592860535124601e+02,6.686764255191298467e+00
2.802567419088647327e+01,2.893735269921737085e+02,5.593161630159475095e+00
9.678332613517098082e+01,2.993372874145583751e+02,1.917635183256518161e+01
1.670608326675507840e+02,2.913147112152981322e+02,1.072961034779764589e+01
2.884408895209168477e+01,2.991669929167130135e+02,9.300823104150033771e+00
1.567811716987496595e+02,2.856752978281543847e+02,8.275468739942885676e+00
1.997741199812171828e+02,3.034517733913194775e+02,1.678383270316747300e+01
5.421633050798963183e+01,3.011361792218555706e+02,1.767383626703743005e+01
3.739567971698238580e+01,3.025637428597453322e+02,1.418755127395671600e+01
1.299385835190290663e+02,3.044752615076824895e+02,2.277594792841169991e+01
2.215428187068269850e+01,2.820615862752220551e+02,2.905397851821953648e+00
1.585388579958949435e+02,3.008463635516049521e+02,1.755370999804443954e+01
3.679395752992234492e+01,3.037622324781226553e+02,1.475450979367227511e+01
1.147533734571377551e+02,2.910962769169488524e+02,1.245442683126427497e+01
6.514290281547798322e+00,2.920492574733342508e+02,7.520084053904836363e-01
3.942942104123380886e+01,3.021433589236506236e+02,1.460205931227638310e+01
1.394699260188469907e+02,2.785894057126731127e+02,5.851133913050261093e+00
1.222049628558213641e+02,2.900615872574803689e+02,1.161014984930190153e+01
2.911852160462825623e+01,3.016541435216354898e+02,1.054272031126813580e+01
3.883637614090532253e+01,2.905569444622398123e+02,8.218454943779297750e+00
1.471404963266648167e+02,2.820376509282083362e+02,6.981140026218623618e+00
1.997692570892020854e+02,2.912457249437362066e+02,9.431200558806882128e+00
5.344677506102588893e+01,2.902142956791878987e+02,1.022563574952493859e+01
1.588176878996603989e+02,3.039491434916205890e+02,2.016116022835729282e+01
1.222900057280895147e+01,2.862375000598085535e+02,1.583254907429774372e+00
9.481669524946573802e+01,2.848274077131055719e+02,9.079426475901685833e+00
1.849375911465913020e+02,2.886458936623283194e+02,8.742446580150238233e+00
1.199129154864151303e+02,3.026529161211152541e+02,2.157346511180445958e+01
7.053712106848848862e+01,2.962546645272136061e+02,1.579502422610615042e+01
1.441608264506822366e+02,2.954789180069858503e+02,1.432695783263097056e+01
1.143571884355594932e+02,2.989034241400974565e+02,1.836146254657892740e+01
1.014813651346924246e+02,2.803493629884268330e+02,7.005745620771439697e+00
1.626999234470714271e+02,2.945321720081551007e+02,1.280836888654639516e+01
1.561743781532291280e+02,2.836017962576966056e+02,7.399484911605757276e+00
8.888251109472804501e+01,2.919911714295994898e+02,1.331837323783030413e+01
1.341259937755473004e+02,2.804689748896420838e+02,6.630986756639768664e+00
1.181266840206540962e+02,2.959179284654638309e+02,1.577198048156306776e+01
6.822430049653164019e+01,3.063180811656014271e+02,2.494679467308101550e+01
3.682941580271685211e+01,2.863717929659603101e+02,6.303546138165954993e+00
1.111175359084379863e+02,2.825490562315299030e+02,7.868035083430801713e+00
6.541123085746035315e+01,3.071433681100481863e+02,2.545583004602863397e+01
1.529738736729851780e+02,2.983447771784333895e+02,1.594715637594186930e+01
1.690714003911312204e+02,3.050286209169370295e+02,2.032520838236266414e+01
1.323022894346242140e+02,2.890865011767004376e+02,1.074103628899518270e+01
5.307339234736301137e+01,3.012345207381352452e+02,1.752654325109930511e+01
9.798725708401381951e+01,2.943933396274147754e+02,1.506035272917171142e+01
1.872199547427047150e+02,2.986250057650834151e+02,1.417698572716524907e+01
8.671222005239866348e+01,2.798867196321335769e+02,6.809108532599402963e+00
5.861005429154852919e+01,2.862330397119748113e+02,8.697413147774694764e+00
1.587373971275524127e+02,2.935918865534920315e+02,1.240523076394570978e+01
1.919061115231492352e+02,2.983742322675176410e+02,1.375352499357496860e+01
1.158608350726437664e+02,2.819148111886620995e+02,7.525032786837954291e+00
1.227451514064088229e+02,2.803802897273914141e+02,6.787674900607311379e+00
1.165996434126073780e+02,2.859584675071341167e+02,9.431593179787309822e+00
1.220055344831796305e+02,3.005580104292682222e+02,1.949764562688010372e+01
1.551752726176846124e+02,3.042736198964964842e+02,2.073059623407797147e+01
8.570175134288832908e+01,2.799942277864049629e+02,6.844681528195339482e+00
1.028199244746321028e+02,3.014946747855944977e+02,2.111189563583321060e+01
2.496664679834938738e+01,2.926196751749180862e+02,5.759054872961224980e+00
1.030289907962749112e+02,3.079026345150186330e+02,2.804259328016384245e+01
1.711406599055068227e+02,2.912882521528993038e+02,1.055331031051149893e+01
1.788847021387156033e+01,2.920173386855391868e+02,3.649138497596251973e+00
1.815965092008968043e+02,2.853696482900182900e+02,7.441371768758038741e+00
2.854749254236385880e+01,2.870071826264327797e+02,5.054971927247085439e+00
9.136027159506664930e+01,3.071193686737110511e+02,2.729036585623823541e+01
1.159017260518552348e+02,2.804020288559234473e+02,6.892769982884713542e+00
1.959137224126465071e+02,3.071781506478778851e+02,2.002629285028341499e+01
1.363203887829864982e+02,2.990025693426698012e+02,1.740343921743424360e+01
1.193714414891678359e+02,2.903292757296237596e+02,1.185135982077664707e+01
1.283172106929959568e+02,3.003534097604594422e+02,1.898805681189882222e+01
7.323432973286850256e+01,2.934506882758872166e+02,1.388410124586060057e+01
1.938482107375060082e+02,2.820391929175089558e+02,5.921677668524356619e+00
1.891753428321829062e+02,2.862424159458423674e+02,7.578897545510917766e+00
5.665864161871542137e+01,2.977970935542022630e+02,1.547272351717979966e+01
1.222869948167094911e+01,2.965173654207958975e+02,2.596207013170819700e+00
4.427117432426867794e+01,2.853877276836022361e+02,6.964418225059150203e+00
1.120053187262524830e+01,3.062985706563841291e+02,3.505472528794381315e+00
1.722663271041539588e+02,3.047779753036278976e+02,1.985519689327173865e+01
7.195035457998245931e+01,2.932355527782609101e+02,1.366327923131388111e+01
1.794254857233984239e+02,3.069739666526917290e+02,2.121450036192870670e+01
1.008273142489720868e+02,2.794443958552277536e+02,6.644693269547163439e+00
1.301784348392903823e+01,2.812338726872447978e+02,1.347333300298640957e+00
1.751632885713625001e+02,2.855910774134989083e+02,7.712907960974259680e+00
4.516984381328870057e+01,2.783784494308895887e+02,4.766315270000043292e+00
1.446776070843419006e+02,3.071803469140864422e+02,2.441413381092573687e+01
7.802450645963832976e+00,3.006821503594862861e+02,1.519645791581885952e+00
5.492634884873952572e+00,2.975714887323275661e+02,7.213377724532306079e-01
6.903197392292150880e+01,2.964432215956309165e+02,1.582829895102228512e+01
1.096630764660303896e+02,2.867453775025023219e+02,9.968477846183313673e+00
1.642425089463262395e+02,2.955935700093255036e+02,1.341294372845855065e+01
1.912054745541813645e+02,2.861026055972305357e+02,7.464792666207397787e+00
1.103236557273994478e+01,3.043637148833772699e+02,3.147113450580381500e+00
3.912219163220045459e+01,2.806056345092261495e+02,4.846848087998095522e+00
1.210914370876611201e+02,2.926030126742429047e+02,1.327338442679039510e+01
1.029536665168650700e+02,2.958860227753786489e+02,1.615704442600204160e+01
9.235331705888086162e+01,3.065284209557931945e+02,2.660381145027080407e+01
1.739529991716361792e+02,2.984716699649804923e+02,1.482829600227465505e+01
1.606940997136449027e+02,2.782074395809804059e+02,5.352672913743960592e+00
9.107997175676069901e+01,3.003607119699890973e+02,2.013070681418740548e+01
4.459965553934836180e+01,2.945713058031027458e+02,1.127384795866269940e+01
6.958406045994130373e+00,2.946015136845005031e+02,9.490249724818203836e-01
7.040659367621215381e+01,2.864280121047627290e+02,9.472856220860196075e+00
1.558119939947836770e+02,2.866529996975763765e+02,8.753779376293032044e+00
1.710198138956186753e+01,2.971359321168208112e+02,4.373446767801656421e+00
1.574951404668114776e+02,3.010578396564572472e+02,1.779306475875807081e+01
3.857885650098278774e+01,2.908745687597662481e+02,8.304188089074623136e+00
1.809395121212563140e+02,2.923828502429839773e+02,1.074418398374502459e+01
2.552026861785800094e+01,2.977889687153895011e+02,7.575616067979350277e+00
6.501003803477787812e+01,2.890814141765944214e+02,1.062392093587305197e+01
6.443038373436587563e+01,2.930087059076789160e+02,1.298496146902333415e+01
1.995321035507955685e+02,2.867652690626850358e+02,7.490284227702820097e+00
7.248296928186418597e+01,2.805083649696758243e+02,6.834086750985092884e+00
1.490445394553961762e+02,2.817003062475274646e+02,6.807159777997092043e+00
6.951168296004932756e+01,3.057289976334690209e+02,2.446453652375640431e+01
9.235087135805564174e+01,3.017068864779791966e+02,2.143662703985170026e+01
1.286521765611930732e+02,3.012610150404337332e+02,1.978149461201338966e+01
1.026704514404664792e+02,3.060568532414572473e+02,2.590906530791754392e+01
4.587540754898429185e+01,2.990538605821699889e+02,1.431414649903939207e+01
3.421780736624490515e+01,2.798191269389469085e+02,4.119457745464774945e+00
1.887953649004190595e+02,3.059103380603804112e+02,1.952538569250870282e+01
1.207700950102014019e+02,3.040564999354681390e+02,2.292682621335204018e+01
9.109912341896662724e+01,3.053215783661031537e+02,2.522843753743717699e+01
8.610101400465890720e+01,3.043403881528005854e+02,2.407409102886650842e+01
1.821419068501033678e+02,3.069890736644092613e+02,2.099914280409640810e+01
4.784912078723301221e+01,2.946780600709641931e+02,1.193830822569093364e+01
4.504467176242286541e+01,2.845457030544919235e+02,6.738310218942829444e+00
1.424147162140149874e+02,3.046541367415379113e+02,2.205881171867791934e+01
7.179138731942025231e+01,2.877819131445801872e+02,1.025773614853590132e+01
1.153229392305096184e+02,3.015657351216382267e+02,2.074759609612364031e+01
4.612806050922526424e+01,2.834863774340230975e+02,6.466475067546614497e+00
1.856476221548883814e+02,3.021045498014472628e+02,1.672934601108388719e+01
1.651920157523237549e+02,2.914892714952320034e+02,1.090033011920673189e+01
1.641855258950722884e+02,2.983118139896819798e+02,1.527805670980123232e+01
9.394223553432107465e+00,3.077566051018863504e+02,2.813850369507954863e+00
5.155468419142552605e+00,2.898516105347142116e+02,4.499963456725183386e-01
1.515038390220519204e+01,2.956465523428425968e+02,3.433150567882551574e+00
6.949805492725144518e+01,3.064267580706943477e+02,2.522623216126317658e+01
6.567727342929521228e+01,2.933350086262785226e+02,1.330511440316720417e+01
1.703557863040026916e+02,2.983747598814773596e+02,1.496747018271078566e+01
1.686060475450411502e+02,2.950656143902788813e+02,1.285992166665156589e+01
1.671231506438469694e+02,2.882947247610089221e+02,9.175519196243749676e+00
9.712221098084873461e+01,2.989566098729858368e+02,1.883012032091313515e+01
1.122268166278691268e+02,3.019284370366758026e+02,2.122832514438568552e+01
8.784491418010824759e+01,3.046494121324089406e+02,2.444715995027751276e+01
7.450808096998865437e+01,3.036904547328032322e+02,2.279713667920570330e+01
1.789787651942518210e+01,2.933525938777857505e+02,3.894838592816584288e+00
1.605005886636564867e+02,2.889784392498789316e+02,9.741177741173020266e+00
1.164426478112235230e+02,2.945076267299150459e+02,1.476363143272386935e+01
1.095395796592659963e+02,2.874375781129555776e+02,1.035261646821839854e+01
1.062456071952776426e+02,2.931419610229423256e+02,1.402972680888420953e+01
3.309206744054370830e+01,2.987541242201231739e+02,1.055812720451627307e+01
1.659270031941363754e+02,3.010323878473572563e+02,1.721715426997850429e+01
1.355263894068640411e+02,2.999378190765488625e+02,1.822747164459778801e+01
8.983473212870346458e+01,3.062650704015126166e+02,2.628404215313121384e+01
7.157394576608317038e+01,2.858215316942835784e+02,9.208287001076698175e+00
1.529240180206364030e+01,3.011053765055535223e+02,4.471992488348205619e+00
1.726999564844840336e+02,3.038907854034935667e+02,1.906518446872543748e+01
1.250912226988239553e+02,2.837866209594486122e+02,8.203542215720338149e+00
1.532413751154831516e+02,2.840466901881412127e+02,7.659762846127269320e+00
1.726474149709561061e+02,2.933348612312871069e+02,1.163000309602110249e+01
7.093073913060464974e+01,2.828623832119176882e+02,7.779638706120073799e+00
8.181673823517466815e+01,3.052209183606589136e+02,2.488413284182914254e+01
1.831539902392900103e+02,3.046080497804828155e+02,1.887694036711275203e+01
2.249070504471825416e+01,2.932813786946825303e+02,5.236778523349985726e+00
9.007406988950381788e+01,2.833928274920810395e+02,8.364625395771156491e+00
1.291235177416328668e+02,2.840914200479487022e+02,8.260273791684690892e+00
2.880281673603364823e+01,2.973916528662866199e+02,8.542423694485083985e+00
6.782997282816964457e+01,3.069361666771730484e+02,2.557787841832099218e+01
5.354269870661744335e+01,2.789307870935963365e+02,5.484156040112492470e+00
1.894288857235584658e+02,2.962760027831258753e+02,1.257669615680504549e+01
1.228942261407706571e+00,3.054947870098059752e+02,6.213765662849982802e-02
4.100623561152750796e+01,3.020874852658869827e+02,1.506955212040364600e+01
1.967817061366440043e+02,2.922975635825634413e+02,1.005894596208008807e+01
5.926010755831040910e+01,3.016489832700340799e+02,1.901180193165314236e+01
4.163109689055692542e+01,2.885184375327593784e+02,7.842312274339739098e+00
1.638732885256234511e+02,2.985012315851355993e+02,1.543293956120721333e+01
1.554628684606208253e+02,2.859691842037202605e+02,8.446694900173788767e+00
7.888443198406072554e+01,3.055074903817408085e+02,2.504586354188711539e+01
8.791364785477736632e+01,3.006098137426637891e+02,2.033113361209435865e+01
6.580344833584842945e+01,2.975029602791145749e+02,1.637584355906956901e+01
1.666501749438340028e+02,2.942672404139632931e+02,1.245781618664300083e+01
3.291740868464234637e+01,2.960918041389959967e+02,9.250961482259599578e+00
1.036917616152037596e+02,3.014730670858259600e+02,2.106978678034036179e+01
6.822202929646316250e+01,3.055928639841267227e+02,2.416107203184950336e+01
9.502703897156623114e+00,3.033050364729582498e+02,2.364982415081612555e+00
1.786177171883153392e+02,3.043801298001197324e+02,1.903027615352636914e+01
7.281479911707320696e+01,2.852420686065449900e+02,8.961679369561624142e+00
1.057514898058117012e+02,3.031106910834073460e+02,2.264404975802009901e+01
6.703289823179763118e+01,3.072594494521514434e+02,2.582821009059089690e+01
3.650217394055445652e+01,2.837357758849861966e+02,5.427411863184087970e+00
1.032954273524774322e+02,3.040866561571352804e+02,2.373415938735774589e+01
9.369615210792481719e+01,2.956682477401209894e+02,1.606564419441470548e+01
1.484691271247728821e+02,2.913108307269326929e+02,1.146212987057156596e+01
1.593110323094854550e+02,2.982231656602530165e+02,1.549391057293922103e+01
1.290435685964853576e+02,3.072982820088147946e+02,2.581182510874979386e+01
1.686040390594406801e+01,2.873806444572316536e+02,2.675650382947634576e+00
5.061887413337563402e+01,2.909493259578097764e+02,1.026969235915917267e+01
3.647045639243867043e+01,2.849762587265947786e+02,5.799280432586084721e+00
1.129280637610385263e+01,2.931106222983318048e+02,1.956566795116495783e+00
1.444895178891931380e+02,2.895296565032927560e+02,1.059180472569274123e+01
6.678630185180028889e+01,2.819000168538671005e+02,7.217723920017641959e+00
1.038525152764452599e+02,2.971156266081612216e+02,1.714121522750878057e+01
9.875839599567004257e+01,3.036583841371192420e+02,2.338336792139570264e+01
8.737140775629380585e+01,2.965877292081814858e+02,1.676243863847005500e+01
1.857562285139870255e+02,2.845484781383212294e+02,7.007580781444941564e+00
1.078620630119534809e+02,2.792698576882157226e+02,6.530775880001018052e+00
2.849424576925819963e+01,2.807882918783387254e+02,3.620262620765193784e+00
1.905452230860860752e+01,3.044890164020659427e+02,7.083202322576345189e+00
9.672144566516921316e+01,2.837177486012736267e+02,8.527430544116590738e+00
2.334658454709295228e+01,2.902402476456346676e+02,4.722367069252968008e+00
1.209424827628910180e+02,3.039150068860801639e+02,2.277305039279970345e+01
1.013245769278730677e+02,2.873565254073291726e+02,1.040722620617958860e+01
1.693128704178665771e+02,3.030806809366305856e+02,1.863760228481137915e+01
1.302260095560091600e+02,2.898370684608431702e+02,1.123867589134943579e+01
1.817657008282701270e+02,2.869325507412183356e+02,8.085866965084500535e+00
1.323170241383142240e+02,2.851949307239117388e+02,8.706708666854732215e+00
1.641729310286698933e+02,3.030242843289037182e+02,1.896229460581849224e+01
1.126806652196631973e+02,2.785334217794622305e+02,6.207022041229177667e+00
9.589182065023747725e+01,2.975236806643865748e+02,1.758693961685397156e+01
1.609652662068931193e+02,3.066792931414644272e+02,2.251603187140802120e+01
1.726429225570890083e+02,2.794529793092863201e+02,5.524050966973079291e+00
1.092877721065172807e+02,3.047778696228348281e+02,2.426068843712358714e+01
1.791414728637687972e+02,2.943235317724686979e+02,1.191116749368594974e+01
1.059445426681614890e+02,2.848950834873267581e+02,9.047082942141363660e+00
1.425410348399244356e+02,2.823397539174126223e+02,7.204074117439287051e+00
6.023639855088827488e+01,2.926010367677278055e+02,1.233887941498962704e+01
1.638823587134987179e+02,2.999985799985866493e+02,1.654737949764387039e+01
1.353147021122224203e+01,2.898235770293613314e+02,2.201003728952710681e+00
1.304936342577882158e+02,2.861234382644631182e+02,9.207602951407380942e+00
1.695887149392075912e+02,3.040179686002858261e+02,1.940652702157786891e+01
3.479301800429609415e+01,2.921385040278556744e+02,8.046966400372699724e+00
