Co,Vm,Vm_noisy
7.592665036674816292e+01,-9.579188462222224670e-03,-8.948203393252290166e-03
7.594865525672372542e+01,-9.570454749080144208e-03,-9.526520381015446751e-03
7.597066014669927370e+01,-9.561723191052398999e-03,-9.271547553019725274e-03
7.599266503667482198e+01,-9.552993787011328577e-03,-9.473174579854594032e-03
7.601466992665037026e+01,-9.544266535830242190e-03,-7.879212544865871193e-03
7.603667481662591854e+01,-9.535541436383365016e-03,-9.655006519092478035e-03
7.605867970660146682e+01,-9.526818487545786127e-03,-1.128301374349488170e-02
7.608068459657701510e+01,-9.518097688193546957e-03,-9.703630070128992438e-03
7.610268948655256338e+01,-9.509379037203584059e-03,-7.629249686693977128e-03
7.612469437652812587e+01,-9.500662533453713490e-03,-1.027514955508719921e-02
7.614669926650367415e+01,-9.491948175822694997e-03,-1.072725679307481167e-02
7.616870415647922243e+01,-9.483235963190176504e-03,-9.690163412332418111e-03
7.619070904645477071e+01,-9.474525894436706258e-03,-7.517020820031427436e-03
7.621271393643031900e+01,-9.465817968443741501e-03,-1.053584306523292456e-02
7.623471882640586728e+01,-9.457112184093631121e-03,-9.362709176942986614e-03
7.625672371638141556e+01,-9.448408540269601780e-03,-1.170882262516099483e-02
7.627872860635696384e+01,-9.439707035855844641e-03,-9.499283669835505498e-03
7.630073349633252633e+01,-9.431007669737393947e-03,-1.042427348403548656e-02
7.632273838630807461e+01,-9.422310440800203343e-03,-7.952193537719655023e-03
7.634474327628362289e+01,-9.413615347931116387e-03,-1.099584210491872521e-02
7.636674816625917117e+01,-9.404922390017854406e-03,-9.815576225016149278e-03
7.638875305623471945e+01,-9.396231565949078948e-03,-1.032752800453819696e-02
7.641075794621026773e+01,-9.387542874614310251e-03,-8.192891761345227203e-03
7.643276283618581601e+01,-9.378856314903951524e-03,-7.826252748774478740e-03
7.645476772616137850e+01,-9.370171885709342730e-03,-9.835539671939581147e-03
7.647677261613692679e+01,-9.361489585922644352e-03,-9.161367654305139704e-03
7.649877750611247507e+01,-9.352809414436990057e-03,-9.380489955970090082e-03
7.652078239608802335e+01,-9.344131370146335769e-03,-8.771202589304440828e-03
7.654278728606357163e+01,-9.335455451945546407e-03,-1.025728254019269911e-02
7.656479217603911991e+01,-9.326781658730382008e-03,-1.145513875582592454e-02
7.658679706601466819e+01,-9.318109989397508133e-03,-9.606672402575943195e-03
7.660880195599021647e+01,-9.309440442844412605e-03,-9.943852143358333437e-03
7.663080684596577896e+01,-9.300773017969507853e-03,-9.974614355635697677e-03
7.665281173594132724e+01,-9.292107713672073666e-03,-9.954764303975661976e-03
7.667481662591687552e+01,-9.283444528852321381e-03,-1.061252377597549611e-02
7.669682151589242380e+01,-9.274783462411289800e-03,-8.851037288882607906e-03
7.671882640586797208e+01,-9.266124513250905900e-03,-9.074436501962268586e-03
7.674083129584352037e+01,-9.257467680273962288e-03,-9.439345818903023544e-03
7.676283618581906865e+01,-9.248812962384191788e-03,-9.632356023097317366e-03
7.678484107579461693e+01,-9.240160358486125200e-03,-9.839110109066045995e-03
7.680684596577017942e+01,-9.231509867485210991e-03,-1.035129518013869383e-02
7.682885085574572770e+01,-9.222861488287796214e-03,-8.427953432295454822e-03
7.685085574572127598e+01,-9.214215219801036305e-03,-7.930099430111012260e-03
7.687286063569682426e+01,-9.205571060933026920e-03,-1.018078783417089746e-02
7.689486552567237254e+01,-9.196929010592691175e-03,-9.835997462987515483e-03
7.691687041564792082e+01,-9.188289067689850778e-03,-1.075731417580211985e-02
7.693887530562346910e+01,-9.179651231135177447e-03,-9.009123180099359862e-03
7.696088019559903159e+01,-9.171015499840206794e-03,-7.807904181410658256e-03
7.698288508557457988e+01,-9.162381872717383427e-03,-9.136742515397536929e-03
7.700488997555012816e+01,-9.153750348679974211e-03,-8.273816718162997630e-03
7.702689486552567644e+01,-9.145120926642168885e-03,-1.151031766878785750e-02
7.704889975550122472e+01,-9.136493605518937813e-03,-1.134611523118044321e-02
7.707090464547677300e+01,-9.127868384226174234e-03,-7.768377527163241800e-03
7.709290953545232128e+01,-9.119245261680649153e-03,-1.017120241010694565e-02
7.711491442542786956e+01,-9.110624236799985329e-03,-9.663748909771972817e-03
7.713691931540343205e+01,-9.102005308502596551e-03,-9.693447285105497371e-03
7.715892420537898033e+01,-9.093388475707862850e-03,-7.348673418346086082e-03
7.718092909535452861e+01,-9.084773737335967436e-03,-9.814649780740364662e-03
7.720293398533007689e+01,-9.076161092307978226e-03,-1.039187453530222849e-02
7.722493887530562517e+01,-9.067550539545785396e-03,-7.239341423031293854e-03
7.724694376528117346e+01,-9.058942077972170770e-03,-9.066739088474690123e-03
7.726894865525672174e+01,-9.050335706510754044e-03,-9.079952251624525544e-03
7.729095354523227002e+01,-9.041731424086024010e-03,-1.050602835418992104e-02
7.731295843520783251e+01,-9.033129229623289985e-03,-8.177226478600174361e-03
7.733496332518338079e+01,-9.024529122048798035e-03,-8.587106454490402510e-03
7.735696821515892907e+01,-9.015931100289531486e-03,-9.144538545099009999e-03
7.737897310513447735e+01,-9.007335163273436432e-03,-9.653379385910465169e-03
7.740097799511002563e+01,-8.998741309929215310e-03,-8.256616474054826252e-03
7.742298288508557391e+01,-8.990149539186503835e-03,-8.895922937854579271e-03
7.744498777506112219e+01,-8.981559849975725290e-03,-9.334187854245053900e-03
7.746699266503667047e+01,-8.972972241228166848e-03,-1.060566742538783698e-02
7.748899755501223297e+01,-8.964386711875970901e-03,-8.736638163790956188e-03
7.751100244498778125e+01,-8.955803260852143732e-03,-6.911875481814609527e-03
7.753300733496332953e+01,-8.947221887090527764e-03,-9.008949213443754461e-03
7.755501222493887781e+01,-8.938642589525758186e-03,-8.252186841203969225e-03
7.757701711491442609e+01,-8.930065367093391326e-03,-8.946235953825539683e-03
7.759902200488997437e+01,-8.921490218729790159e-03,-9.061640935339324368e-03
7.762102689486552265e+01,-8.912917143372157264e-03,-8.228708063314674193e-03
7.764303178484108514e+01,-8.904346139958533093e-03,-9.466538585347180484e-03
7.766503667481663342e+01,-8.895777207427815053e-03,-9.665075263786074983e-03
7.768704156479218170e+01,-8.887210344719717603e-03,-1.016888162885921064e-02
7.770904645476772998e+01,-8.878645550774826034e-03,-8.325987046493614485e-03
7.773105134474327826e+01,-8.870082824534546162e-03,-7.275221388667426486e-03
7.775305623471882654e+01,-8.861522164941102592e-03,-1.036337044443818613e-02
7.777506112469437483e+01,-8.852963570937575147e-03,-9.007400807774410337e-03
7.779706601466992311e+01,-8.844407041467888461e-03,-9.519097705902949610e-03
7.781907090464548560e+01,-8.835852575476752999e-03,-9.029610618717849937e-03
7.784107579462103388e+01,-8.827300171909772605e-03,-8.795270326283615575e-03
7.786308068459658216e+01,-8.818749829713380325e-03,-8.838154133205041590e-03
7.788508557457213044e+01,-8.810201547834769012e-03,-8.346561794416213972e-03
7.790709046454767872e+01,-8.801655325222043982e-03,-8.673291030350400652e-03
7.792909535452322700e+01,-8.793111160824110262e-03,-8.297547323578575995e-03
7.795110024449877528e+01,-8.784569053590660440e-03,-9.925194124576807234e-03
7.797310513447432356e+01,-8.776029002472285692e-03,-7.842381676556507697e-03
7.799511002444988605e+01,-8.767491006420373434e-03,-9.284560487275399579e-03
7.801711491442543434e+01,-8.758955064387126399e-03,-8.949873846860819868e-03
7.803911980440098262e+01,-8.750421175325581724e-03,-8.696432456642278278e-03
7.806112469437653090e+01,-8.741889338189588396e-03,-9.122667600949936617e-03
7.808312958435207918e+01,-8.733359551933835008e-03,-8.894091228929663223e-03
7.810513447432762746e+01,-8.724831815513842820e-03,-7.952880498907221804e-03
7.812713936430317574e+01,-8.716306127885943208e-03,-7.703493510251810915e-03
7.814914425427873823e+01,-8.707782488007253380e-03,-8.256625505538904217e-03
7.817114914425428651e+01,-8.699260894835756167e-03,-8.207072943049531846e-03
7.819315403422983479e+01,-8.690741347330263600e-03,-1.006747597050545139e-02
7.821515892420538307e+01,-8.682223844450363132e-03,-8.458947283935737416e-03
7.823716381418093135e+01,-8.673708385156461004e-03,-1.055121685092172759e-02
7.825916870415647963e+01,-8.665194968409827350e-03,-1.026246141674812783e-02
7.828117359413202792e+01,-8.656683593172488644e-03,-9.813194116379510973e-03
7.830317848410757620e+01,-8.648174258407336987e-03,-5.780132871117371271e-03
7.832518337408313869e+01,-8.639666963078064185e-03,-8.857275141442459698e-03
7.834718826405868697e+01,-8.631161706149146143e-03,-9.974050074270558383e-03
7.836919315403423525e+01,-8.622658486585884491e-03,-7.652057676880091343e-03
7.839119804400978353e+01,-8.614157303354436079e-03,-7.637824940365797906e-03
7.841320293398533181e+01,-8.605658155421703689e-03,-8.328646660701722812e-03
7.843520782396088009e+01,-8.597161041755431443e-03,-7.966578001173903190e-03
7.845721271393642837e+01,-8.588665961324180517e-03,-9.575921749907675279e-03
7.847921760391197665e+01,-8.580172913097287510e-03,-7.553566750489247410e-03
7.850122249388753914e+01,-8.571681896044930360e-03,-1.008982321327243740e-02
7.852322738386308743e+01,-8.563192909138067632e-03,-9.269668749138907163e-03
7.854523227383863571e+01,-8.554705951348513110e-03,-8.894835577528051665e-03
7.856723716381418399e+01,-8.546221021648793548e-03,-1.003477502378052368e-02
7.858924205378973227e+01,-8.537738119012332552e-03,-9.217042495910540006e-03
7.861124694376528055e+01,-8.529257242413292722e-03,-6.564575726221277135e-03
7.863325183374082883e+01,-8.520778390826671059e-03,-9.933337444591223628e-03
7.865525672371637711e+01,-8.512301563228257331e-03,-7.294027302803120054e-03
7.867726161369193960e+01,-8.503826758594628873e-03,-1.006456439712166348e-02
7.869926650366748788e+01,-8.495353975903202626e-03,-9.164508214022400526e-03
7.872127139364303616e+01,-8.486883214132134520e-03,-6.713545424048894539e-03
7.874327628361858444e+01,-8.478414472260435708e-03,-7.316202015965318425e-03
7.876528117359413272e+01,-8.469947749267873680e-03,-9.608637469532121250e-03
7.878728606356968100e+01,-8.461483044135027776e-03,-7.217920285895482700e-03
7.880929095354522929e+01,-8.453020355843266637e-03,-8.852400478371226164e-03
7.883129584352079178e+01,-8.444559683374777692e-03,-7.495610469857079232e-03
7.885330073349634006e+01,-8.436101025712494303e-03,-7.770388860960536839e-03
7.887530562347188834e+01,-8.427644381840194640e-03,-8.274300159807937774e-03
7.889731051344743662e+01,-8.419189750742413214e-03,-8.354536815709724673e-03
7.891931540342298490e+01,-8.410737131404487713e-03,-8.851849888809260741e-03
7.894132029339853318e+01,-8.402286522812539918e-03,-6.673589460678398810e-03
7.896332518337408146e+01,-8.393837923953493055e-03,-8.684683588723792272e-03
7.898533007334962974e+01,-8.385391333815038831e-03,-9.339822950605442681e-03
7.900733496332519223e+01,-8.376946751385694681e-03,-7.907236383020559492e-03
7.902933985330074051e+01,-8.368504175654720503e-03,-9.351664697812459709e-03
7.905134474327628880e+01,-8.360063605612194984e-03,-8.495019548139888868e-03
7.907334963325183708e+01,-8.351625040248951415e-03,-7.955211244967352185e-03
7.909535452322738536e+01,-8.343188478556631468e-03,-8.710197336436211607e-03
7.911735941320293364e+01,-8.334753919527648769e-03,-9.196307892796651631e-03
7.913936430317848192e+01,-8.326321362155225322e-03,-8.273191273714503371e-03
7.916136919315403020e+01,-8.317890805433327331e-03,-8.418552915848170892e-03
7.918337408312959269e+01,-8.309462248356699887e-03,-8.699580546297122283e-03
7.920537897310514097e+01,-8.301035689920913813e-03,-9.128748079903360735e-03
7.922738386308068925e+01,-8.292611129122313615e-03,-7.418342660819788291e-03
7.924938875305623753e+01,-8.284188564957960244e-03,-7.148844090662764307e-03
7.927139364303178581e+01,-8.275767996425754253e-03,-8.444095464059303557e-03
7.929339853300733409e+01,-8.267349422524349067e-03,-9.003020713028506497e-03
7.931540342298288238e+01,-8.258932842253168330e-03,-8.475221156838533276e-03
7.933740831295844487e+01,-8.250518254612438859e-03,-9.431730927738376721e-03
7.935941320293399315e+01,-8.242105658603138610e-03,-8.634999957190855197e-03
7.938141809290954143e+01,-8.233695053227019223e-03,-8.288595001164805395e-03
7.940342298288508971e+01,-8.225286437486619903e-03,-8.498098862340031784e-03
7.942542787286063799e+01,-8.216879810385243135e-03,-8.433314150016291838e-03
7.944743276283618627e+01,-8.208475170926961620e-03,-8.651509285857249265e-03
7.946943765281173455e+01,-8.200072518116595724e-03,-6.684154529770175955e-03
7.949144254278728283e+01,-8.191671850959801951e-03,-8.756864255239742156e-03
7.951344743276284532e+01,-8.183273168462939368e-03,-8.984371199935175731e-03
7.953545232273839360e+01,-8.174876469633156340e-03,-5.951648900023193481e-03
7.955745721271394189e+01,-8.166481753478394001e-03,-1.013035225983239911e-02
7.957946210268949017e+01,-8.158089019007311662e-03,-6.914199629595703042e-03
7.960146699266503845e+01,-8.149698265229368341e-03,-8.507942546595191960e-03
7.962347188264058673e+01,-8.141309491154789801e-03,-6.707686532789044684e-03
7.964547677261613501e+01,-8.132922695794544271e-03,-5.857883108294088467e-03
7.966748166259168329e+01,-8.124537878160377133e-03,-6.970602779001365372e-03
7.968948655256724578e+01,-8.116155037264800517e-03,-8.736365324888599806e-03
7.971149144254279406e+01,-8.107774172121093303e-03,-8.675271818102292531e-03
7.973349633251834234e+01,-8.099395281743261218e-03,-9.298779723511889361e-03
7.975550122249389062e+01,-8.091018365146118371e-03,-7.776751769052806830e-03
7.977750611246943890e+01,-8.082643421345179699e-03,-6.919140648887062844e-03
7.979951100244498718e+01,-8.074270449356770255e-03,-8.756159970814678117e-03
7.982151589242053547e+01,-8.065899448197973165e-03,-5.709660216214246242e-03
7.984352078239608375e+01,-8.057530416886584529e-03,-8.422680825023860091e-03
7.986552567237164624e+01,-8.049163354441191479e-03,-9.895480903754149543e-03
7.988753056234719452e+01,-8.040798259881132282e-03,-6.821791282889495475e-03
7.990953545232274280e+01,-8.032435132226496341e-03,-7.305809203913884824e-03
7.993154034229829108e+01,-8.024073970498108582e-03,-7.100811284796415025e-03
7.995354523227383936e+01,-8.015714773717600578e-03,-9.291248793461754849e-03
7.997555012224938764e+01,-8.007357540907287380e-03,-7.834777578230710943e-03
7.999755501222493592e+01,-7.999002271090261199e-03,-8.391734290401039673e-03
8.001955990220049841e+01,-7.990648963290391399e-03,-6.864295302617675135e-03
8.004156479217604669e+01,-7.982297616532279400e-03,-7.003801479661120322e-03
8.006356968215159498e+01,-7.973948229841281224e-03,-8.277568912760591840e-03
8.008557457212714326e+01,-7.965600802243486683e-03,-7.806970799063350959e-03
8.010757946210269154e+01,-7.957255332765736724e-03,-9.866369508419221487e-03
8.012958435207823982e+01,-7.948911820435618225e-03,-8.335570106112435290e-03
8.015158924205378810e+01,-7.940570264281490015e-03,-8.018828435908877117e-03
8.017359413202933638e+01,-7.932230663332413487e-03,-7.485148178151883498e-03
8.019559902200489887e+01,-7.923893016618228924e-03,-6.883926275350865653e-03
8.021760391198044715e+01,-7.915557323169522541e-03,-9.008045615389521574e-03
8.023960880195599543e+01,-7.907223582017591790e-03,-7.998348304619724153e-03
8.026161369193154371e+01,-7.898891792194478317e-03,-5.957759571191423992e-03
8.028361858190709199e+01,-7.890561952733018275e-03,-6.295113151133345172e-03
8.030562347188264027e+01,-7.882234062666733029e-03,-6.551039766625795652e-03
8.032762836185818855e+01,-7.873908121029896817e-03,-8.346144991386611478e-03
8.034963325183373684e+01,-7.865584126857554093e-03,-9.044117502896761515e-03
8.037163814180929933e+01,-7.857262079185405035e-03,-7.838547318828643570e-03
8.039364303178484761e+01,-7.848941977050011981e-03,-8.458018196650913742e-03
8.041564792176039589e+01,-7.840623819488586055e-03,-7.403630574514569185e-03
8.043765281173594417e+01,-7.832307605539056555e-03,-7.217145265212920532e-03
8.045965770171149245e+01,-7.823993334240188918e-03,-5.966781417271766613e-03
8.048166259168704073e+01,-7.815681004631381754e-03,-8.383078818559288464e-03
8.050366748166258901e+01,-7.807370615752819501e-03,-6.641634441856443354e-03
8.052567237163815150e+01,-7.799062166645395235e-03,-6.041481841294441685e-03
8.054767726161369978e+01,-7.790755656350776583e-03,-7.483980248379088450e-03
8.056968215158924806e+01,-7.782451083911307715e-03,-7.620528984684308595e-03
8.059168704156479635e+01,-7.774148448370097816e-03,-1.046994458748131719e-02
8.061369193154034463e+01,-7.765847748770960367e-03,-7.105632737040163023e-03
8.063569682151589291e+01,-7.757548984158475595e-03,-7.175591877965193863e-03
8.065770171149144119e+01,-7.749252153577927162e-03,-5.984579196782391017e-03
8.067970660146698947e+01,-7.740957256075335982e-03,-8.681192979258203074e-03
8.070171149144255196e+01,-7.732664290697433343e-03,-7.553829010985304432e-03
8.072371638141810024e+01,-7.724373256491692992e-03,-8.387347633045320883e-03
8.074572127139364852e+01,-7.716084152506317261e-03,-8.941061280551642829e-03
8.076772616136919680e+01,-7.707796977790218849e-03,-4.038530779536718407e-03
8.078973105134474508e+01,-7.699511731393054656e-03,-7.959905342591531291e-03
8.081173594132029336e+01,-7.691228412365172865e-03,-5.776263632104294485e-03
8.083374083129584164e+01,-7.682947019757680601e-03,-1.029545988667788896e-02
8.085574572127138993e+01,-7.674667552622378881e-03,-6.973712203656495280e-03
8.087775061124695242e+01,-7.666390010011808580e-03,-8.290954912894062112e-03
8.089975550122250070e+01,-7.658114390979226145e-03,-6.756536541208563694e-03
8.092176039119804898e+01,-7.649840694578599262e-03,-7.888321041738314415e-03
8.094376528117359726e+01,-7.641568919864615526e-03,-7.677300196238457525e-03
8.096577017114914554e+01,-7.633299065892709331e-03,-7.554259020437136159e-03
8.098777506112469382e+01,-7.625031131718981205e-03,-7.939771594502841034e-03
8.100977995110024210e+01,-7.616765116400282809e-03,-7.165327147985092043e-03
8.103178484107579038e+01,-7.608501018994183983e-03,-6.987114945275588705e-03
8.105378973105135287e+01,-7.600238838558957127e-03,-6.407392213645862755e-03
8.107579462102690115e+01,-7.591978574153602360e-03,-7.401940734777969454e-03
8.109779951100244944e+01,-7.583720224837813689e-03,-7.447164083779384512e-03
8.111980440097799772e+01,-7.575463789672005899e-03,-7.473054836291724047e-03
8.114180929095354600e+01,-7.567209267717324092e-03,-7.661791268513106108e-03
8.116381418092909428e+01,-7.558956658035590782e-03,-8.911895921011265057e-03
8.118581907090464256e+01,-7.550705959689374414e-03,-8.325766043585178938e-03
8.120782396088020505e+01,-7.542457171741925176e-03,-7.040406327780720022e-03
8.122982885085575333e+01,-7.534210293257221844e-03,-6.589410717366067129e-03
8.125183374083130161e+01,-7.525965323299958765e-03,-7.473583249182538107e-03
8.127383863080684989e+01,-7.517722260935497287e-03,-6.648485765793087782e-03
8.129584352078239817e+01,-7.509481105229949029e-03,-9.257883887376805454e-03
8.131784841075794645e+01,-7.501241855250134240e-03,-6.898365534624546942e-03
8.133985330073349473e+01,-7.493004510063541040e-03,-7.469122964048563983e-03
8.136185819070904301e+01,-7.484769068738371389e-03,-7.630901399047833669e-03
8.138386308068460551e+01,-7.476535530343562767e-03,-7.724370829908853812e-03
8.140586797066015379e+01,-7.468303893948743076e-03,-7.945360738704911746e-03
8.142787286063570207e+01,-7.460074158624224565e-03,-7.288805420366510461e-03
8.144987775061125035e+01,-7.451846323441028118e-03,-6.556151185682697162e-03
8.147188264058679863e+01,-7.443620387470904071e-03,-6.667004738721819639e-03
8.149388753056234691e+01,-7.435396349786273229e-03,-6.957574005606252665e-03
8.151589242053789519e+01,-7.427174209460245084e-03,-8.346091442172725444e-03
8.153789731051344347e+01,-7.418953965566688936e-03,-8.825927829028959101e-03
8.155990220048900596e+01,-7.410735617180081239e-03,-6.125631199426165990e-03
8.158190709046455424e+01,-7.402519163375692081e-03,-9.042723851884123046e-03
8.160391198044010252e+01,-7.394304603229419522e-03,-8.446108354809042304e-03
8.162591687041565081e+01,-7.386091935817890204e-03,-8.320272483502857627e-03
8.164792176039119909e+01,-7.377881160218428998e-03,-7.278473554312811511e-03
8.166992665036674737e+01,-7.369672275509039049e-03,-7.689474183385053632e-03
8.169193154034229565e+01,-7.361465280768427800e-03,-7.675878327879007493e-03
8.171393643031785814e+01,-7.353260175075980107e-03,-8.624920239761196469e-03
8.173594132029340642e+01,-7.345056957511792925e-03,-9.772771978608903523e-03
8.175794621026895470e+01,-7.336855627156662306e-03,-6.086707198233022240e-03
8.177995110024450298e+01,-7.328656183092068649e-03,-6.299483840761949463e-03
8.180195599022005126e+01,-7.320458624400148946e-03,-7.641743859000566311e-03
8.182396088019559954e+01,-7.312262950163775713e-03,-6.966236243433556082e-03
8.184596577017114782e+01,-7.304069159466496271e-03,-8.113361218710918657e-03
8.186797066014669610e+01,-7.295877251392557036e-03,-6.509653932050244070e-03
8.188997555012225860e+01,-7.287687225026860151e-03,-5.855482993166425364e-03
8.191198044009780688e+01,-7.279499079455019860e-03,-6.890703583709434712e-03
8.193398533007335516e+01,-7.271312813763357308e-03,-9.164577437771581278e-03
8.195599022004890344e+01,-7.263128427038826815e-03,-8.639452797440605458e-03
8.197799511002445172e+01,-7.254945918369104345e-03,-5.137026336304266819e-03
8.200000000000000000e+01,-7.246765286842551945e-03,-6.009018266132119465e-03
8.202200488997554828e+01,-7.238586531548199532e-03,-8.623770359489734208e-03
8.204400977995109656e+01,-7.230409651575761369e-03,-6.328095782622328649e-03
8.206601466992665905e+01,-7.222234646015649948e-03,-8.914373748937779590e-03
8.208801955990220733e+01,-7.214061513958955167e-03,-7.450081998055128885e-03
8.211002444987775561e+01,-7.205890254497427858e-03,-8.137958018861139037e-03
8.213202933985330390e+01,-7.197720866723530085e-03,-6.516517813879383475e-03
8.215403422982885218e+01,-7.189553349730372703e-03,-6.462441524467749804e-03
8.217603911980440046e+01,-7.181387702611773463e-03,-8.114745980544846304e-03
8.219804400977994874e+01,-7.173223924462195436e-03,-7.209364292259028834e-03
8.222004889975549702e+01,-7.165062014376835479e-03,-6.210305748427300335e-03
8.224205378973105951e+01,-7.156901971451493268e-03,-4.948549117758820060e-03
8.226405867970660779e+01,-7.148743794782716141e-03,-6.664359460741585417e-03
8.228606356968215607e+01,-7.140587483467683745e-03,-6.434105885593886277e-03
8.230806845965770435e+01,-7.132433036604250536e-03,-7.999679868926991982e-03
8.233007334963325263e+01,-7.124280453290965723e-03,-7.269071916105021916e-03
8.235207823960880091e+01,-7.116129732627042917e-03,-5.006651911953770295e-03
8.237408312958434919e+01,-7.107980873712378342e-03,-6.521698799112341655e-03
8.239608801955991169e+01,-7.099833875647494456e-03,-6.907169815068787966e-03
8.241809290953545997e+01,-7.091688737533670059e-03,-7.046497111316570201e-03
8.244009779951100825e+01,-7.083545458472767682e-03,-5.156636286871937695e-03
8.246210268948655653e+01,-7.075404037567392321e-03,-7.171651539740000331e-03
8.248410757946210481e+01,-7.067264473920750051e-03,-8.019547685401300086e-03
8.250611246943765309e+01,-7.059126766636773798e-03,-7.387090212509876685e-03
8.252811735941320137e+01,-7.050990914820033130e-03,-6.698774942357877717e-03
8.255012224938874965e+01,-7.042856917575783700e-03,-6.642458493163732464e-03
8.257212713936431214e+01,-7.034724774009934282e-03,-7.783138149084236485e-03
8.259413202933986042e+01,-7.026594483229065859e-03,-6.117460404831686314e-03
8.261613691931540870e+01,-7.018466044340407328e-03,-6.518905293081067413e-03
8.263814180929095699e+01,-7.010339456451889287e-03,-5.810951015357428834e-03
8.266014669926650527e+01,-7.002214718672063361e-03,-6.636838656899372510e-03
8.268215158924205355e+01,-6.994091830110191546e-03,-8.492183289859312270e-03
8.270415647921760183e+01,-6.985970789876161206e-03,-7.831213151878391870e-03
8.272616136919315011e+01,-6.977851597080520635e-03,-6.327779064746508024e-03
8.274816625916871260e+01,-6.969734250834507677e-03,-8.053496583790557828e-03
8.277017114914426088e+01,-6.961618750250021977e-03,-6.926287811445639570e-03
8.279217603911980916e+01,-6.953505094439575533e-03,-8.009895740820361168e-03
8.281418092909535744e+01,-6.945393282516414135e-03,-7.065512748791924653e-03
8.283618581907090572e+01,-6.937283313594366438e-03,-4.636426147287720997e-03
8.285819070904645400e+01,-6.929175186787967997e-03,-8.944554370449135303e-03
8.288019559902200228e+01,-6.921068901212385806e-03,-6.181164799805886727e-03
8.290220048899756478e+01,-6.912964455983487688e-03,-5.153914333181986232e-03
8.292420537897311306e+01,-6.904861850217713926e-03,-7.088524589317173746e-03
8.294621026894866134e+01,-6.896761083032275017e-03,-6.034047451985337894e-03
8.296821515892420962e+01,-6.888662153544928765e-03,-6.089950807600412117e-03
8.299022004889975790e+01,-6.880565060874143345e-03,-6.991361872342946766e-03
8.301222493887530618e+01,-6.872469804139027909e-03,-7.684832349149630162e-03
8.303422982885085446e+01,-6.864376382459363816e-03,-8.071432351750377002e-03
8.305623471882640274e+01,-6.856284794955548254e-03,-6.338440718829291970e-03
8.307823960880196523e+01,-6.848195040748648876e-03,-5.681348480224958017e-03
8.310024449877751351e+01,-6.840107118960398608e-03,-7.075359235937667655e-03
8.312224938875306179e+01,-6.832021028713155739e-03,-7.753140364107101619e-03
8.314425427872861007e+01,-6.823936769129946428e-03,-6.127294984413778935e-03
8.316625916870415836e+01,-6.815854339334429142e-03,-7.303900400402603757e-03
8.318826405867970664e+01,-6.807773738450938021e-03,-6.862421828180546336e-03
8.321026894865525492e+01,-6.799694965604414360e-03,-5.928115205092445925e-03
8.323227383863080320e+01,-6.791618019920476861e-03,-7.654517342447436298e-03
8.325427872860636569e+01,-6.783542900525393014e-03,-6.460543037877504967e-03
8.327628361858191397e+01,-6.775469606546066087e-03,-8.990962715364720498e-03
8.329828850855746225e+01,-6.767398137110051601e-03,-5.679580904110404643e-03
8.332029339853301053e+01,-6.759328491345495751e-03,-6.486594013181729186e-03
8.334229828850855881e+01,-6.751260668381307145e-03,-8.096384992809487272e-03
8.336430317848410709e+01,-6.743194667346927816e-03,-6.353892091301257226e-03
8.338630806845965537e+01,-6.735130487372462463e-03,-6.687918154928459112e-03
8.340831295843520365e+01,-6.727068127588727020e-03,-6.742981237822233583e-03
8.343031784841076615e+01,-6.719007587127082994e-03,-7.670275206481519219e-03
8.345232273838631443e+01,-6.710948865119603125e-03,-5.208080824749487803e-03
8.347432762836186271e+01,-6.702891960698962974e-03,-7.537744830960902385e-03
8.349633251833741099e+01,-6.694836872998502497e-03,-6.536130802654546365e-03
8.351833740831295927e+01,-6.686783601152169673e-03,-6.454649366554351779e-03
8.354034229828850755e+01,-6.678732144294589022e-03,-7.676058442885489060e-03
8.356234718826405583e+01,-6.670682501560994820e-03,-6.347705890347805392e-03
8.358435207823961832e+01,-6.662634672087242374e-03,-6.373327012480678629e-03
8.360635696821516660e+01,-6.654588655009877410e-03,-6.841099307138375288e-03
8.362836185819071488e+01,-6.646544449466039797e-03,-5.844276256718186451e-03
8.365036674816626316e+01,-6.638502054593509519e-03,-6.889403821295200792e-03
8.367237163814181145e+01,-6.630461469530709272e-03,-7.197953694983960996e-03
8.369437652811735973e+01,-6.622422693416710540e-03,-4.483198070968702140e-03
8.371638141809290801e+01,-6.614385725391169410e-03,-6.610067274616001666e-03
8.373838630806845629e+01,-6.606350564594415040e-03,-6.463429622473560246e-03
8.376039119804401878e+01,-6.598317210167421037e-03,-6.607330217440245297e-03
8.378239608801956706e+01,-6.590285661251734338e-03,-6.142015775681779026e-03
8.380440097799511534e+01,-6.582255916989594030e-03,-7.843059580696837285e-03
8.382640586797066362e+01,-6.574227976523832478e-03,-8.247026607628353198e-03
8.384841075794621190e+01,-6.566201838997919558e-03,-7.028429671122412084e-03
8.387041564792176018e+01,-6.558177503555957452e-03,-6.828079689027737563e-03
8.389242053789730846e+01,-6.550154969342686720e-03,-7.027461278143104506e-03
8.391442542787285674e+01,-6.542134235503458545e-03,-7.107632289643412565e-03
8.393643031784841924e+01,-6.534115301184243406e-03,-5.547360645364519949e-03
8.395843520782396752e+01,-6.526098165531663171e-03,-7.188187818013041380e-03
8.398044009779951580e+01,-6.518082827692947730e-03,-5.051772861331477876e-03
8.400244498777506408e+01,-6.510069286815963613e-03,-6.412182203448193833e-03
