T,B_ext,C,C_noisy
1.015683483434220946e+01,6.602709017518655799e+00,3.223417802919756650e+04,3.322414847966525122e+04
1.657791055591065321e+00,1.953429894365184438e+00,1.811113317338009801e+04,1.753251597450829286e+04
2.746570549283081419e+01,7.698093583372913606e+00,2.363259773414536612e+05,2.371887396833146922e+05
7.854900037492368980e+00,3.759852792286799250e+00,2.051412256858982437e+04,2.023401221487499060e+04
3.710505337526151415e+00,5.913661754769565349e+00,2.515909917201521239e+04,2.635588356524187839e+04
2.240884667233181560e+01,3.986962348468094497e+00,1.282466716551473946e+05,1.281113463356073626e+05
2.337214088738600637e+01,2.544732350549216093e+00,1.395472406006456295e+05,1.403047020504534303e+05
2.337049519515291252e+01,4.521651591087512578e+00,1.437444855318948685e+05,1.447231606289269694e+05
1.886246634712685832e+01,5.009290932750065650e+00,8.710408493500547775e+04,8.859786558243726904e+04
1.759934375217665492e+00,7.718412962127801258e+00,6.948746970289000274e+03,6.211140229345697662e+03
1.649900797415376985e+01,3.898942590764570504e+00,6.362289854485051910e+04,6.326721996489590674e+04
2.886018798780133920e+01,6.763859345199790596e+00,2.631482379092407646e+05,2.618367067542369768e+05
1.420109567076880452e+01,7.920974179633335943e+00,5.394884283906838391e+04,5.235432019211406441e+04
9.600939736707898575e+00,6.327942215282509331e+00,3.002828172828267270e+04,2.956764532972510278e+04
1.716369395592193214e+01,2.622339982818881587e+00,6.776228040577101638e+04,6.790909667746307969e+04
1.933698835199134081e+01,3.117331943248073500e+00,8.904813358341818093e+04,9.020652730622625677e+04
9.629842163063493388e+00,7.035554123433535700e+00,3.158644683173794328e+04,3.120079019081492152e+04
2.347205169173815520e+01,1.990966051975942008e-01,1.390821102822084795e+05,1.408488516994160309e+05
2.540403112731000945e+01,3.633939372502406506e+00,1.751811253814870433e+05,1.753486358721781580e+05
1.703370145838903671e+00,7.336663107630361225e+00,7.151571652997864476e+03,7.965517333128424980e+03
3.912980116552925658e+00,3.188708531940873669e-01,6.752432140153821820e+03,6.514369561951055402e+03
1.551678915984670226e+01,5.049864435366350435e+00,5.767378306140404311e+04,5.650896682873206009e+04
2.709265472104608108e+00,3.896701488292671378e+00,2.245713957244059566e+04,2.392073861210966425e+04
6.680302641622699156e+00,3.448653587906693296e+00,1.769383192667155163e+04,1.742346344056927046e+04
2.630484524173381899e+01,5.973578479411174591e+00,2.010752172398242983e+05,2.021018940194409224e+05
2.995827598825471938e+01,6.458265592745851436e+00,2.892449389314614236e+05,2.889006687267768430e+05
2.543078474778413067e+01,5.328152453718497661e+00,1.813319279052789789e+05,1.818721656420845247e+05
5.770045286600147705e+00,6.500601393534379824e-01,1.089624727922619968e+04,1.074596788173288405e+04
2.431278206332011393e+01,6.691703905123007168e+00,1.669486981234113628e+05,1.666249198786969355e+05
1.787710649002589847e+01,6.670481007471046553e+00,8.074569918234608485e+04,8.060427225550259755e+04
2.985041900174498508e+01,3.996455307837829096e+00,2.715092899369436200e+05,2.721365140942228027e+05
9.191104711451005826e+00,6.672835002267707871e+00,2.969732380586671206e+04,2.857553120501299054e+04
2.713057064144222608e+01,1.570780891560254133e+00,2.035100475775742379e+05,2.026046119344665494e+05
1.468186496974897448e+00,3.532798745260316231e+00,1.900290846228309238e+04,1.990776505448675016e+04
7.437470521168179971e+00,3.952302526541496164e+00,2.010008674356004849e+04,1.941504877959601436e+04
2.722547504412083086e+01,3.041813326830126840e+00,2.084557372104976093e+05,2.086195351556365786e+05
1.578706261504334307e+01,5.734723281043926590e+00,6.082176475900835794e+04,5.956755813053492602e+04
7.044492270406485623e+00,7.759373470103542836e+00,2.885391660467064867e+04,2.864672015747366459e+04
2.129798166886414634e+01,1.180336365551773348e+00,1.097627652227657672e+05,1.107713272775916412e+05
1.023340035401415804e+01,3.867305234431376526e+00,2.762826208297487028e+04,2.769767994720037314e+04
1.808572976084065687e+01,4.914799460240360851e+00,7.916019472131828661e+04,7.934376869540249754e+04
1.305362773736579562e+01,5.030841819030538176e-01,3.809833153097644390e+04,3.772461893586286897e+04
3.332827363131072307e+00,6.713038650719313161e+00,2.437167227457459012e+04,2.445259429319858100e+04
2.854411981739489956e+00,8.985957165027409488e-01,6.513661688689296170e+03,4.853228271441914330e+03
2.748917836678658944e+01,1.012725312432168678e+00,2.101112473194233899e+05,2.085865443826160335e+05
2.618925497242278055e+01,9.250384090002476967e-01,1.846994742603671039e+05,1.850650581371498702e+05
1.428364512247735796e+01,1.661785707374908050e+00,4.578729591434685426e+04,4.413838955058924330e+04
7.966354455871213602e+00,7.186930691875822674e+00,2.853936175058515801e+04,2.973315438877395354e+04
4.861972754645899286e+00,2.411494560877557092e+00,1.295192202900301709e+04,1.372095653999237948e+04
2.876997609574216952e+01,3.182472196726103597e+00,2.423516402711099945e+05,2.412216605355511711e+05
1.667108248032854334e+01,4.047817524229552433e+00,6.522018398879602319e+04,6.318303397394111380e+04
1.223502385828569627e+00,6.734061095282842579e+00,3.369185380369598533e+03,1.109686411245498221e+03
1.914295552790147781e+01,7.579600401525958375e+00,9.638130537946143886e+04,9.664832767161718220e+04
2.296940862410999173e+01,3.058541761788622360e+00,1.344438144544435490e+05,1.343367460943111510e+05
9.814666671116649255e+00,2.398881154238697633e+00,2.426114867817808408e+04,2.548812015833032274e+04
2.941903015908758690e+01,1.423543287647500044e+00,2.531028543387514364e+05,2.535188572407762404e+05
2.710317652253672271e+00,1.797596994614443666e+00,1.155782355212915354e+04,1.297946961064204515e+04
4.239993051322350048e+00,5.110476857770034798e+00,2.316110395710055673e+04,2.395127556015176015e+04
1.851112230302151573e+01,3.214613987828274233e+00,8.074410015979679883e+04,7.984757881216050009e+04
1.441220724100429784e+01,6.652320056833851858e+00,5.277201411335156445e+04,5.257876449331545155e+04
1.171821574673168698e+01,3.401322648865654941e+00,3.316529377267501695e+04,3.236099369955457223e+04
2.119464027626325731e+01,7.235885725663469437e+00,1.207507555287000141e+05,1.204356784908967675e+05
2.793842333130671562e+01,5.100389186410224873e+00,2.314751111305490776e+05,2.309738172341876489e+05
2.595103213617822036e+01,5.348069401449018656e+00,1.912581156129567535e+05,1.910185484817398537e+05
2.207177505416970931e+01,2.846383638053631593e+00,1.215014041795929661e+05,1.227332097460998048e+05
9.390566483808576947e+00,6.670494740457099780e+00,3.018621375755888221e+04,2.964950751191430754e+04
9.803687407859976943e+00,6.593974237604752098e+00,3.114981927231170630e+04,3.001798402519150477e+04
6.166311769185859326e+00,7.942266120785133943e+00,2.869280365487854215e+04,2.808197298063313792e+04
2.639499727875407586e+01,7.572378637375607013e+00,2.118015143208736845e+05,2.113333823863725702e+05
2.062781879795361561e+01,4.948577869717138533e+00,1.069422255262872495e+05,1.063771415531046368e+05
1.769771249562079163e+01,5.466724645163110630e+00,7.649887519364022592e+04,7.631667221336519287e+04
3.034850327509380996e+00,6.856353104895749340e-01,5.950580074657175828e+03,5.527180924218741893e+03
2.560628380004534321e+01,1.723577175328494526e+00,1.749363191243067267e+05,1.759424503600820899e+05
5.200751491971043805e+00,7.009723638944985069e+00,2.681611191430932740e+04,2.763744651549891933e+04
1.577680874583657733e+01,6.416428931977351091e+00,6.199869632677343907e+04,6.127066409867108450e+04
2.812979229757867472e+01,6.316521385369351371e+00,2.425750233543805371e+05,2.434650092980371264e+05
1.136618845229778074e+01,7.797641927419203256e-01,2.963502056930504841e+04,3.091092031195862000e+04
1.427181070182974310e+01,4.233225774216619719e+00,4.803867052028365288e+04,4.802423601245861209e+04
2.839638741049977710e+01,7.734965881485376116e+00,2.588567093453565030e+05,2.580583334914463630e+05
9.622935130755715605e+00,7.001068662133940634e+00,3.149508812177517029e+04,3.188193600714849890e+04
1.411577651110543385e+01,7.971339605390206806e+00,5.351137588400229288e+04,5.342232268794433185e+04
1.205666856415206922e+01,5.141009934927257774e+00,3.710385309602457710e+04,3.740107019885277259e+04
1.280812784852711594e+01,5.901624786752911689e+00,4.206171543971490610e+04,4.106592986430746532e+04
1.350452653821010962e+01,9.753640194296862020e-01,4.077196687331046996e+04,4.269937615452436876e+04
2.973683021951302408e+01,3.261005075585387658e+00,2.656166399526790483e+05,2.654226283497022232e+05
2.435738643524693359e+01,6.289002180110467854e+00,1.659889082676837279e+05,1.664687464231812337e+05
2.183267544168825403e+00,2.008075935438526471e+00,1.514102127318912972e+04,1.458055928311814932e+04
1.866600504323619703e+01,3.405635250231425992e+00,8.251666690339962952e+04,8.265250584139300918e+04
1.340886655809604200e+00,6.721284085901091387e-01,6.526989414661637056e+03,4.398382923851810119e+03
3.270954152890963584e+00,3.436763544976098039e+00,1.915635214260631983e+04,1.794627089590590185e+04
1.791219931493569106e+01,2.080962249368817574e+00,7.395086495041119633e+04,7.165883629671244125e+04
1.899713465909065846e+01,5.377668680531973777e+00,8.925735600669099949e+04,9.016865321433449571e+04
5.945579903901847985e+00,7.383108806186329254e+00,2.757900027832467458e+04,2.629240226365598937e+04
1.269365215450218898e+01,6.148563053115370991e+00,4.189459515106198523e+04,4.045210615142983443e+04
1.145478552976318731e+01,4.083355728423162745e+00,3.282885188168759487e+04,3.387327500323371351e+04
2.141169025034773554e+01,5.084488966754892481e+00,1.172307287253374379e+05,1.167787334843572753e+05
1.317583281026328024e+01,3.949368522909911583e+00,4.119065122777230863e+04,4.104022628940432332e+04
1.215247898107008417e+01,3.598148533579268005e+00,3.545156125043825159e+04,3.645061589007160364e+04
2.493933437130827713e+01,7.478404554830262896e+00,1.821504413401315396e+05,1.826112013223293179e+05
2.038745443342538977e+01,4.128094364761689228e+00,1.023711520108640834e+05,1.026686279084187263e+05
4.211642607689432438e+00,3.488055982483913908e+00,1.733053734277023614e+04,1.794566456655940783e+04
1.665708754508431610e+01,3.840236731684010252e-01,6.241034963310099556e+04,6.061765251795099903e+04
7.515499909798658784e+00,1.892126783359556974e+00,1.651661051445936755e+04,1.772431865337908312e+04
8.826727957055371832e+00,6.753676135536940350e+00,2.905402446716099439e+04,3.029568157634254021e+04
1.877365687078775025e+01,5.240417391218974430e-01,8.140471294706742628e+04,8.312824975189138786e+04
2.609023789856126641e+01,1.631395912339762333e+00,1.835933002367306326e+05,1.816674074859402026e+05
1.140589445512341271e+01,6.992548904545836663e+00,3.752045999745006702e+04,3.674799498021768522e+04
1.613049737239623838e+01,7.091504087257279210e+00,6.616104068204209034e+04,6.565562495363283961e+04
3.264871077013169476e+00,3.673974204639685048e+00,2.021298263822391164e+04,2.180810449678724763e+04
2.344977094779402194e+01,5.338693708337709509e+00,1.474215169986389810e+05,1.479625484339114337e+05
6.028663493230405734e+00,1.731290343998361791e+00,1.285710471814536504e+04,1.451742804021108896e+04
1.255679649338553716e+01,4.372949603965748722e+00,3.843751937934703892e+04,3.887508339041975705e+04
8.958211465505444338e+00,3.796188850628395173e+00,2.336327879675314762e+04,2.279066648767831794e+04
1.606154595256390039e+01,5.696707506489911310e+00,6.287864075569163833e+04,6.169768326985666499e+04
9.687543414687040055e+00,6.371976106535886863e+00,3.036131174895561344e+04,2.985503574692991970e+04
1.458099442912556221e+01,1.669359396691032948e+00,4.770361392846883246e+04,4.902071051378271659e+04
1.378886401134474582e+01,7.582732927805589718e+00,5.068241033989810239e+04,4.991674367159845860e+04
1.878000402757397325e+01,6.282454457824923288e+00,8.898251006826361117e+04,8.735813979649812973e+04
2.097915253977746630e+01,3.156129250737155445e+00,1.078829146328066854e+05,1.081669069117710023e+05
1.641614931544036438e+01,7.892037558750983450e+00,7.034591863335800008e+04,7.163924751093312807e+04
2.253544498870651935e+01,3.115957328837936302e+00,1.283257134951304470e+05,1.306043622720832500e+05
2.703041000810677019e+01,5.686149528348690474e+00,2.146361132966155419e+05,2.158184398457047355e+05
1.427679996442524413e+01,1.216040268172427830e+00,4.554275088439937099e+04,4.646538397575922863e+04
1.950618920151845792e+00,7.924354618791142002e+00,8.606306176595951911e+03,6.977519348648060259e+03
2.324006953462859570e+01,7.775230093418480593e+00,1.536093781676373328e+05,1.532846401617272350e+05
1.431143005887433617e+01,7.911081917642063921e+00,5.464106884133299900e+04,5.431565869258409657e+04
2.369456773995560539e+01,6.245880166450188398e+00,1.545986735108932189e+05,1.547488691619373276e+05
2.575323921493741608e+01,5.681454718270284587e-01,1.765436984295465227e+05,1.757057221678309143e+05
3.229119396811519493e+00,2.415978523359927799e+00,1.400285263610663606e+04,1.476021531301288451e+04
1.254621207505470437e+01,1.981739250262277707e-01,3.532696046459639183e+04,3.651021580326753610e+04
2.247660218133696830e+01,4.082324794417158564e+00,1.294165646511672239e+05,1.295402367491090117e+05
1.409911897230376354e+01,4.952428675079278975e+00,4.794067709112480952e+04,4.769283696592735214e+04
1.408947176549617097e+01,7.824097847250063076e+00,5.303456497349170968e+04,5.323109955857030582e+04
1.487788081911975802e+01,2.283708731009749471e+00,5.005508659093620372e+04,5.042715427227226610e+04
2.966486738764573516e+01,4.779725423121205630e+00,2.707829122469343711e+05,2.715372481644785148e+05
7.958527764968984286e+00,7.930155285287845857e+00,3.017770236605825266e+04,2.939865648693832554e+04
5.732273791247309624e+00,5.372478153178060545e+00,2.262711324072351272e+04,2.398477656522995676e+04
2.325277338715280706e+01,6.751453351197903352e+00,1.494129685137809138e+05,1.494624991354353260e+05
2.534351018118743681e+01,7.618650229855020939e+00,1.906694869349598594e+05,1.905247250640614075e+05
2.323290678101273432e+00,3.026432913212113718e-01,4.044153390300296451e+03,4.700253230953544517e+03
1.878607504074586032e+01,4.869908323279606321e+00,8.604963996079420031e+04,8.541715655323304236e+04
2.586168835221511131e+01,4.060574815435527896e+00,1.848111731852711237e+05,1.856382247090869350e+05
2.182685621103166085e+01,4.077597248815782116e+00,1.204315458103508572e+05,1.224345165686409600e+05
5.272910539919247519e+00,5.174428483255826272e+00,2.224689298828896790e+04,2.266459945585516107e+04
5.870807528951941912e+00,9.101003368917535141e-01,1.136082328078690261e+04,1.156453343323442095e+04
1.392915384924775246e+01,4.802622062996076302e+00,4.668137526985536533e+04,4.625151134034472489e+04
1.182739059364512180e+01,1.179591784153043221e+00,3.194183620203084138e+04,3.333814395693015831e+04
5.878738997521429255e+00,3.892061475241700208e+00,1.812263017098983983e+04,1.918362741758859920e+04
1.604674209892980485e+01,4.439747009892895946e+00,6.076947029225552978e+04,5.937685519046874106e+04
6.504050027890412977e+00,6.572680135474104013e+00,2.586234465865763923e+04,2.677412904958182844e+04
3.225584817668877946e+00,1.176474458470806894e+00,7.791405796878232650e+03,7.178973184444917024e+03
1.521662691342687168e+01,7.944819167932054782e+00,6.098271007066411403e+04,5.989687768519792007e+04
2.824515535032624314e+01,6.651969620003250760e+00,2.474291378332090098e+05,2.473642642709691718e+05
5.436887492281309520e+00,2.149268991049551047e-01,9.893959717525769520e+03,9.281098848798466861e+03
6.764547584864980756e+00,6.881327480471962410e+00,2.671223678476150963e+04,2.778945866242884949e+04
1.581426252418087053e+01,4.052248993765276808e+00,5.847743708205644361e+04,5.730831660331280727e+04
2.849515728230659306e+01,7.988458074691515698e+00,2.633297954505278030e+05,2.621341774520033214e+05
1.409454716501731042e+01,3.450497637399226214e+00,4.601775433969248115e+04,4.513790251126372459e+04
7.113231923649608213e+00,1.116179909751444654e-01,1.412251999548808635e+04,1.399015143744104535e+04
1.767149901402860479e+01,6.323803905529612912e+00,7.799856826351622294e+04,7.854322123134923459e+04
1.036038743379851645e+01,3.906681024398306334e+00,2.815272659912842209e+04,2.714065084437973564e+04
4.329960420389605602e+00,8.613997335923189169e-01,8.227706361404809286e+03,7.552988428571584336e+03
1.923604255049533762e+01,1.175491496566218430e+00,8.630393778141381335e+04,8.484608107619134535e+04
1.359912231362878643e+01,5.128615073799094759e+00,4.519438177334480133e+04,4.500597264195669413e+04
2.871926402064450556e+01,5.777577942819141832e+00,2.532481443826803297e+05,2.522950042541923758e+05
1.213926175167013000e+01,1.119985626198866768e+00,3.344841592765428504e+04,3.545279604795858904e+04
5.429460300105541926e+00,4.780130050744091363e-01,9.999235506961329520e+03,1.177668811791153712e+04
1.038212283403013281e+01,1.716718440141309365e+00,2.585261848989846476e+04,2.498278351542839300e+04
1.488245651618127319e+01,8.768467287914250008e-01,4.938767522642921540e+04,4.950785444185803499e+04
9.400559576850007204e+00,3.160692856575174403e+00,2.374388010006754848e+04,2.412504455536774913e+04
1.328452659372215194e+01,4.333064825036884393e+00,4.227871210718402290e+04,4.176507477082419791e+04
2.147051076277890758e+01,1.699149130040429334e+00,1.122993360174374684e+05,1.119285055246520642e+05
2.318454177297015661e+01,6.998657772002037980e+00,1.493212174089187756e+05,1.499047509822303546e+05
1.814997764551164394e+01,7.586082503864751914e+00,8.574543086376336578e+04,8.548509661646865425e+04
1.497738807204682310e+01,3.002376901593690306e+00,5.132233373714012851e+04,5.103407168612209352e+04
4.319473274357255477e+00,1.362552738439579691e+00,9.320438728981220265e+03,9.282586423428754642e+03
2.037495675890775004e+01,6.585570755420219413e+00,1.080526122835132264e+05,1.091861787772970565e+05
7.715256568958651862e+00,1.798240920290795408e+00,1.693765091245053918e+04,1.668624619248413364e+04
2.243105978439177051e+01,5.907534308856075889e+00,1.337567228292486107e+05,1.341055296165718173e+05
2.867901988933357060e+01,6.567495414538731424e+00,2.573157691515887855e+05,2.575269072653035400e+05
2.577990403942017039e+01,5.874744685712096626e-01,1.770303085576711455e+05,1.776821484743623587e+05
8.983277504681888459e+00,3.120762831181718155e-01,1.998317927837807656e+04,1.979372110738363335e+04
1.443636123567981500e+01,1.788090635401841766e+00,4.683003593248604011e+04,4.636521247596344620e+04
1.389963502262951422e+01,4.992127559554857541e-01,4.301053947333381075e+04,4.236415998205472715e+04
2.331753781283169857e+01,1.267852479190153758e+00,1.372643750704458507e+05,1.374749553520679474e+05
1.311432609716648834e+01,7.722557465054014081e+00,4.708975729621004575e+04,4.720959165491086605e+04
1.121903246465050508e+01,4.458778629296653584e+00,3.234922561276920169e+04,3.210229256729795452e+04
1.804181821934434993e+01,4.680112430555807279e-01,7.439516680780171009e+04,7.459165363516614889e+04
1.753108317239982483e+01,2.599275136562448907e-01,6.976437345122949046e+04,7.194388924121708260e+04
2.546931477996267290e+01,7.002549918751441282e+00,1.897739456396814785e+05,1.904947318636029959e+05
2.788434920098716319e+01,2.816126304660479640e+00,2.216229466284396767e+05,2.199166279188982153e+05
2.588310379457939447e+01,1.884483485552770787e+00,1.801460157789313816e+05,1.813424929300170916e+05
2.971510162649634879e+01,3.563523188857569579e+00,2.662600917503120145e+05,2.663847674294574535e+05
1.768143386485098034e+01,5.046621063919923600e+00,7.557907445705696591e+04,7.463057729691207351e+04
1.298522751694182631e+01,2.093498914975341130e+00,3.838759809706378292e+04,3.962308686670714815e+04
2.151924261583774367e+01,6.334749542776343390e-01,1.122946225815821963e+05,1.122135080090280826e+05
2.618697304697888839e+01,9.618868369075954661e-01,1.846852724635901104e+05,1.856186879900872009e+05
2.167741545307691453e+01,7.228001912080530111e+00,1.274244100489027478e+05,1.268492149155641091e+05
1.775488211255223447e+01,2.913305268070840448e+00,7.326018211419839645e+04,7.423045734517779783e+04
5.717455355759191171e+00,3.540075435260237491e+00,1.697161359688418452e+04,1.670321516812748087e+04
2.199831175202445266e+01,1.713473082393863756e+00,1.191554089971708891e+05,1.200334224663862842e+05
2.736344870646591687e+01,1.158470192869872406e+00,2.076939825443660957e+05,2.084442938957269653e+05
1.434067543194359828e+01,6.133331034522419678e+00,5.136654734682353592e+04,5.029340125415860530e+04
2.618603000446565687e+01,1.664670141918256796e+00,1.854137327885918785e+05,1.857464980790490226e+05
1.820657486858129204e+01,7.828007141029322824e-01,7.600201434311488993e+04,7.642965009198896587e+04
8.699464992821983600e+00,2.605938797535327645e+00,2.078310059005174480e+04,2.072034030867833644e+04
2.942876052508315610e+01,8.715468013285629922e-01,2.526288855689415068e+05,2.509733114767874358e+05
2.257337913519690886e+01,2.381444753797432590e+00,1.277350745981933578e+05,1.279871189769213088e+05
2.940623099639830684e+01,4.278140309036698952e+00,2.618205191363474005e+05,2.615167194192490424e+05
1.869153919985319234e+01,1.153092149694907143e+00,8.079872951436274161e+04,8.189672680720547214e+04
2.255304681138383671e+01,4.591836708448447268e+00,1.317316345787920582e+05,1.307389647672143328e+05
8.957292111600683171e+00,4.671597245914139052e+00,2.496129709011797604e+04,2.586209849032429338e+04
1.633428163749695017e+01,3.786753310754109592e+00,6.216412746779897861e+04,6.228239913137784606e+04
1.214666007648565049e+01,2.191614400616225034e+00,3.408493803065497195e+04,3.642891624562912330e+04
2.088865734465616342e+01,5.911842060641196106e+00,1.126153816623893217e+05,1.116748559972901858e+05
2.833404237424692340e+01,6.791442709378452847e+00,2.504811128209907911e+05,2.513569970993835595e+05
1.717952762669662192e+01,2.542185472338363006e+00,6.782687324356813042e+04,6.732377668094850378e+04
1.194363258148963602e+00,3.692964082330023601e-01,3.660578877747626393e+03,2.774357664793539698e+03
1.015659771365829300e+01,7.736684719979912472e+00,3.456806828103523731e+04,3.555485613835039840e+04
1.664188777759274629e+01,6.438622092263983632e+00,6.902405179645877797e+04,6.957358315943971684e+04
2.398989662867897010e+01,7.147731088230134588e+00,1.633905961747877009e+05,1.643521615418542642e+05
1.796933313819346978e+01,5.135522094411913763e+00,7.844292113466771843e+04,7.694576112423527229e+04
6.814468882133970951e+00,2.334670228796342784e-01,1.332147849065892296e+04,1.220454850156342400e+04
1.865154384047803049e+01,3.802167027734113525e+00,8.291710286963291583e+04,8.345389619885449065e+04
2.647745473424930296e+01,3.689565004465942266e-01,1.898028897224506945e+05,1.890117502671861439e+05
1.607007088812122220e+01,1.383363048016839514e+00,5.809459350410362822e+04,5.930920349445575994e+04
2.549575129977114685e+01,4.834775166458280538e-01,1.719455200557200587e+05,1.734827059378767444e+05
1.656640392395048167e+01,3.692691104923310874e+00,6.391299146527750418e+04,6.379021635756742762e+04
2.809038690189684662e+00,3.576387430090178121e+00,2.117893665556201813e+04,2.120621942016311004e+04
2.924744192703197854e+01,1.241438485842363271e+00,2.488103442948840384e+05,2.488339054607871512e+05
2.285718502260674967e+00,7.039151606031775366e+00,1.525585550792473623e+04,1.498486193193572035e+04
9.087166058024106263e+00,2.723233307249144808e+00,2.214271208816904618e+04,2.210770062463556678e+04
1.984125227864984709e+01,7.176506438541660593e+00,1.032971174525151728e+05,1.030815428962185688e+05
2.461480325226443000e+01,2.922880511741014153e+00,1.598709726114560908e+05,1.602668786256674211e+05
7.217594625027023092e+00,7.912652717220400866e+00,2.931719361952489999e+04,2.900869753459670028e+04
2.625801983318156019e+01,2.042501671652097173e-02,1.856296031270961103e+05,1.851474465068040299e+05
2.142179954126846653e+01,4.467733007753992069e+00,1.159108465804481675e+05,1.156333067946775554e+05
3.587093349718221802e+00,7.313836624025809030e+00,2.477866932793646265e+04,2.421232386679426781e+04
1.385874040556561404e+01,5.778755485261281244e+00,4.776101270152871439e+04,4.768644078271080798e+04
2.676812805782340376e+01,5.287831671379706222e+00,2.072755230082056951e+05,2.077742954343420861e+05
1.398149544667507982e+01,7.854169065504931879e+00,5.242126727475249936e+04,5.432321943475867738e+04
2.606573534694528504e+01,1.078554015107119568e+00,1.825429866071373399e+05,1.810363951851718302e+05
7.032825735793218236e+00,1.099468712191680630e+00,1.438062232963511633e+04,1.310595748396307135e+04
2.631616534918799388e+01,2.321514705004845247e+00,1.889201019704276405e+05,1.888568439907481370e+05
2.123830023947876455e+01,6.560711322412643653e+00,1.191085025678158854e+05,1.191377065821083088e+05
1.754239405232878912e+00,2.379410241884659882e+00,2.017898962665162981e+04,2.013745693440654577e+04
4.046335185764400322e+00,5.775688937126441047e+00,2.492258794580212998e+04,2.665440106095917145e+04
2.238103787484541485e+01,5.299801789907734317e+00,1.311746856525375624e+05,1.294858639885076700e+05
2.532419323872964867e+01,4.610955840051675914e+00,1.767323693113290938e+05,1.765889224686356611e+05
1.175159972932516794e+01,1.997984952984985796e-01,3.133991383950121235e+04,3.016278963224950348e+04
8.726691943605455748e+00,1.370014229877511980e+00,1.958588140944071347e+04,1.930606357301319440e+04
2.924748885141262988e+01,7.516257138484101041e+00,2.787834096008099150e+05,2.792595367534523248e+05
2.556448406617021618e+01,3.374810548316480308e-01,1.731093169602722337e+05,1.717740090237370459e+05
2.989274429589358917e+01,2.265490344070739681e+00,2.662841042197062634e+05,2.672311040821936913e+05
6.091592512744377963e+00,6.597998073020816534e-01,1.166104605545885170e+04,1.087842083943605758e+04
1.576064151829205429e+01,2.946307334730021488e+00,5.685351925237790419e+04,5.588399727457761765e+04
3.818881286477507686e+00,1.274872785613566428e+00,8.534389058621525692e+03,7.012000476839797557e+03
2.069758247370649684e+01,3.714711052143471193e+00,1.053449150526365120e+05,1.046976534811912425e+05
1.277724383664070373e+01,7.283478389317314061e+00,4.442548153160476795e+04,4.373909496066672000e+04
3.465015409374630373e+00,5.210254795910679526e+00,2.426227394931978051e+04,2.502861317198198958e+04
5.426320028557777064e+00,7.635893003790615197e+00,2.787391260964762114e+04,2.642907898131668844e+04
2.739868186576326892e+01,8.534285151032401373e-01,2.081297594184971240e+05,2.083268499668327859e+05
2.642982030796230930e+01,4.655973973504304197e+00,1.978179141108405893e+05,1.985961152180262143e+05
2.869942316195735188e+01,6.423993392645622080e+00,2.568509293415770517e+05,2.566178663981612481e+05
2.700005425838850570e+01,4.994178867415258516e+00,2.107606016874778143e+05,2.114714029357745312e+05
1.651948445344082828e+01,4.044788367515663730e+00,6.397732129224791424e+04,6.333624983391920978e+04
1.594821626159426664e+01,8.143869153531673177e-01,5.696829896263295086e+04,5.735141814713427448e+04
1.802598332349241517e+01,2.621366214005619533e+00,7.546419491827818274e+04,7.515541122790952795e+04
2.323788916865378340e+01,7.732361438402455711e+00,1.533769992356863804e+05,1.553739748763009266e+05
6.733838656440224391e+00,3.877126816644682172e+00,1.883864153284968415e+04,1.857603427566849496e+04
1.390833941480866009e+01,7.536380348024076525e-01,4.311388513366821280e+04,4.283705473766946670e+04
1.253020919864694704e+01,5.115108469430172278e+00,3.936997013283093111e+04,3.974352014511400921e+04
2.389993543081247296e+01,5.106220137826076311e-01,1.456481464619413600e+05,1.451589287128056749e+05
2.333952348812053934e+00,1.140539191261188634e+00,7.974885082154499287e+03,7.793559651802051121e+03
1.956587870610391278e+01,1.848352414776896602e+00,9.019258552791460534e+04,9.050562194309380720e+04
3.572504844721765771e+00,6.283835826539316827e-01,6.566364009642957171e+03,7.375952293583849496e+03
1.672234503061198652e+01,1.504843342247515814e+00,6.329491375181096373e+04,6.274374787034808833e+04
7.450974115122743768e+00,1.381900474494170972e+00,1.576511883262027732e+04,1.582128065070338198e+04
2.934973785874268160e+01,3.925781222406681259e+00,2.588489747999977844e+05,2.586907928698290198e+05
4.879534661933734085e+00,2.211168238219666016e+00,1.233252648041120847e+04,1.297788596259573569e+04
1.032468097310378496e+01,7.516680247645760815e+00,3.463548427424235706e+04,3.539535859503751999e+04
7.103173455362074229e+00,3.397879843695506885e+00,1.826137223116110908e+04,1.863504008915697341e+04
8.518692185024379526e+00,3.882401123880378613e+00,2.232179764081273242e+04,2.256812769860426488e+04
2.071700182552381975e+01,5.778530083953254959e+00,1.100800553776487068e+05,1.117377785417930863e+05
2.989694313813711535e+00,2.871057510148600223e+00,1.722492777132708579e+04,1.641851280856372978e+04
1.899285349649832710e+01,6.628954680263617227e+00,9.211507143625714525e+04,9.362988399759077583e+04
1.610994790458621395e+01,3.767374129826539075e+00,6.038178379125227366e+04,6.088006177351826773e+04
2.389602277490389781e+00,1.710816448855113414e+00,1.193140732989794378e+04,1.051382155524570771e+04
2.848371195105005427e+01,2.164928652736831438e+00,2.330911373937537137e+05,2.332114888509529119e+05
1.505951755578771944e+01,5.623879979682820718e+00,5.531852220734290313e+04,5.401076336193149473e+04
2.601460776583683909e+00,7.741211380018304666e+00,1.660541613516926373e+04,1.649206314706554622e+04
